wavelength,Back_PhrCarf,Belly_PhrCarf,Breast_PhrCarf,Crissum_PhrCarf,Crown_PhrCarf,DorTail_PhrCarf,Rump_PhrCarf,Throat_PhrCarf,WingTip_PhrCarf
440.75,8.487,25.6153333333,15.7726666667,12.72,8.17166666667,6.97233333333,8.63566666667,14.573,10.4066666667
441.11,8.535,25.6326666667,15.7866666667,12.7556666667,8.22266666667,6.961,8.68733333333,14.582,10.4783333333
441.47,8.54433333333,25.68,15.779,12.752,8.211,6.964,8.70733333333,14.628,10.5016666667
441.82,8.52633333333,25.679,15.8076666667,12.7316666667,8.17833333333,6.93766666667,8.694,14.6413333333,10.469
442.18,8.521,25.6896666667,15.8263333333,12.727,8.196,6.91233333333,8.70333333333,14.6356666667,10.4633333333
442.53,8.54033333333,25.6696666667,15.8673333333,12.7163333333,8.22233333333,6.90466666667,8.738,14.672,10.4893333333
442.89,8.546,25.73,15.8523333333,12.7493333333,8.24366666667,6.907,8.743,14.678,10.4993333333
443.24,8.54466666667,25.7203333333,15.906,12.776,8.29366666667,6.904,8.75433333333,14.747,10.543
443.60,8.52733333333,25.7193333333,15.9626666667,12.7556666667,8.28233333333,6.918,8.75166666667,14.7813333333,10.5203333333
443.95,8.51266666667,25.7,15.9876666667,12.7036666667,8.25633333333,6.868,8.73966666667,14.766,10.49
444.31,8.51033333333,25.719,16.0423333333,12.696,8.24966666667,6.89033333333,8.75633333333,14.8026666667,10.5033333333
444.66,8.49266666667,25.709,16.0546666667,12.6896666667,8.252,6.88033333333,8.749,14.7796666667,10.4943333333
445.02,8.50833333333,25.746,16.115,12.71,8.24166666667,6.892,8.786,14.8556666667,10.4996666667
445.37,8.512,25.7483333333,16.113,12.7276666667,8.25333333333,6.908,8.793,14.8736666667,10.4763333333
445.72,8.50933333333,25.7506666667,16.1053333333,12.7356666667,8.24433333333,6.88966666667,8.79766666667,14.8743333333,10.4756666667
446.08,8.50633333333,25.8076666667,16.1543333333,12.7763333333,8.22866666667,6.89566666667,8.798,14.9026666667,10.462
446.43,8.48566666667,25.832,16.1233333333,12.792,8.19966666667,6.87533333333,8.77366666667,14.8623333333,10.45
446.79,8.504,25.8556666667,16.1913333333,12.8376666667,8.24366666667,6.921,8.81266666667,14.9093333333,10.4746666667
447.14,8.50033333333,25.8913333333,16.15,12.8336666667,8.222,6.88733333333,8.79233333333,14.8873333333,10.4633333333
447.50,8.53933333333,25.9296666667,16.1526666667,12.86,8.251,6.924,8.84066666667,14.913,10.5303333333
447.85,8.56,25.9736666667,16.1693333333,12.9203333333,8.26166666667,6.945,8.85333333333,14.9493333333,10.532
448.21,8.60766666667,26.0236666667,16.19,12.977,8.28666666667,6.95633333333,8.896,14.9856666667,10.6016666667
448.56,8.63,26.0596666667,16.1973333333,13.0226666667,8.307,6.97633333333,8.93633333333,15.044,10.634
448.92,8.627,26.0526666667,16.1833333333,13.01,8.32933333333,6.962,8.90633333333,14.996,10.6466666667
449.27,8.638,26.0916666667,16.282,13.0433333333,8.35866666667,6.94566666667,8.923,15.0383333333,10.6816666667
449.62,8.66133333333,26.1393333333,16.3433333333,13.0716666667,8.378,6.97,8.94,15.0913333333,10.725
449.98,8.738,26.1623333333,16.41,13.1263333333,8.42333333333,6.96,8.97466666667,15.127,10.7966666667
450.33,8.73166666667,26.1603333333,16.4613333333,13.121,8.403,6.93933333333,8.99966666667,15.1733333333,10.8023333333
450.69,8.75266666667,26.2263333333,16.5113333333,13.1456666667,8.403,6.90633333333,9.011,15.2126666667,10.8306666667
451.04,8.77133333333,26.2623333333,16.6036666667,13.202,8.417,6.93433333333,9.048,15.252,10.8713333333
451.40,8.775,26.3296666667,16.656,13.1983333333,8.44833333333,6.93333333333,9.03,15.292,10.8543333333
451.75,8.80766666667,26.39,16.738,13.2636666667,8.48133333333,6.93533333333,9.08433333333,15.3153333333,10.9586666667
452.10,8.783,26.3653333333,16.7303333333,13.2626666667,8.48633333333,6.92666666667,9.06333333333,15.3253333333,10.9126666667
452.46,8.75333333333,26.4223333333,16.7886666667,13.2763333333,8.462,6.88366666667,9.064,15.3666666667,10.9146666667
452.81,8.744,26.497,16.8266666667,13.318,8.44766666667,6.868,9.06666666667,15.4093333333,10.8933333333
453.17,8.76266666667,26.5433333333,16.86,13.3163333333,8.47466666667,6.88066666667,9.094,15.4043333333,10.9476666667
453.52,8.77233333333,26.5626666667,16.9003333333,13.3406666667,8.502,6.86866666667,9.108,15.391,10.9513333333
453.87,8.73166666667,26.5563333333,16.896,13.3113333333,8.48533333333,6.86366666667,9.09466666667,15.4046666667,10.93
454.23,8.76266666667,26.652,16.9523333333,13.3656666667,8.537,6.88466666667,9.12633333333,15.3963333333,10.9653333333
454.58,8.72866666667,26.6276666667,16.9886666667,13.342,8.50033333333,6.86433333333,9.109,15.3333333333,10.9033333333
454.93,8.713,26.6876666667,16.9686666667,13.3066666667,8.494,6.87166666667,9.11,15.3573333333,10.876
455.29,8.786,26.701,17.084,13.3266666667,8.507,6.86566666667,9.168,15.402,10.9656666667
455.64,8.79533333333,26.7636666667,17.1426666667,13.3373333333,8.52233333333,6.92066666667,9.18933333333,15.456,10.942
456.00,8.81333333333,26.8363333333,17.1963333333,13.371,8.54166666667,6.938,9.21466666667,15.4923333333,10.9723333333
456.35,8.87066666667,26.883,17.2383333333,13.3806666667,8.594,7.00333333333,9.25,15.479,11.0026666667
456.70,8.877,26.8413333333,17.2323333333,13.3416666667,8.58966666667,7.023,9.26266666667,15.5003333333,11.0233333333
457.06,8.86133333333,26.865,17.2713333333,13.3486666667,8.57266666667,7.00866666667,9.25666666667,15.4953333333,10.9983333333
457.41,8.916,26.8856666667,17.3346666667,13.3946666667,8.62566666667,7.04566666667,9.29566666667,15.506,11.0366666667
457.76,8.93766666667,26.955,17.364,13.4566666667,8.67466666667,7.09633333333,9.34833333333,15.5443333333,11.0756666667
458.12,8.95033333333,26.943,17.374,13.4626666667,8.699,7.101,9.33266666667,15.5686666667,11.0773333333
458.47,8.957,26.969,17.374,13.457,8.71566666667,7.137,9.34333333333,15.604,11.1176666667
458.82,9.00666666667,27.0046666667,17.449,13.525,8.78033333333,7.179,9.399,15.6406666667,11.1856666667
459.18,8.94866666667,27.0356666667,17.3986666667,13.5606666667,8.78133333333,7.18166666667,9.39533333333,15.6486666667,11.144
459.53,8.94166666667,27.0116666667,17.3593333333,13.5573333333,8.783,7.15,9.39333333333,15.655,11.1443333333
459.88,8.98066666667,27.035,17.4123333333,13.608,8.817,7.178,9.43466666667,15.6803333333,11.1756666667
460.24,8.96666666667,27.0386666667,17.4393333333,13.638,8.80366666667,7.154,9.428,15.703,11.1673333333
460.59,8.96466666667,27.0646666667,17.4946666667,13.6823333333,8.82033333333,7.15833333333,9.439,15.723,11.162
460.94,8.96466666667,27.0803333333,17.5176666667,13.706,8.81733333333,7.16866666667,9.43066666667,15.7596666667,11.183
461.29,8.963,27.149,17.5266666667,13.7036666667,8.81766666667,7.162,9.431,15.8053333333,11.1836666667
461.65,8.959,27.2196666667,17.5953333333,13.722,8.80066666667,7.15966666667,9.41,15.852,11.182
462.00,8.94533333333,27.2306666667,17.6183333333,13.7273333333,8.79466666667,7.159,9.41433333333,15.896,11.1913333333
462.35,8.96166666667,27.285,17.6743333333,13.8036666667,8.81466666667,7.14,9.41366666667,15.9626666667,11.1886666667
462.71,8.94133333333,27.26,17.7,13.7816666667,8.79766666667,7.10933333333,9.373,15.963,11.1623333333
463.06,8.995,27.2896666667,17.7706666667,13.8086666667,8.81133333333,7.10466666667,9.37866666667,15.951,11.1906666667
463.41,8.98633333333,27.362,17.853,13.806,8.833,7.11533333333,9.38666666667,16.0006666667,11.2003333333
463.76,8.957,27.379,17.814,13.7763333333,8.815,7.09466666667,9.351,16.003,11.1883333333
464.12,8.96666666667,27.379,17.798,13.7586666667,8.811,7.105,9.333,16.021,11.199
464.47,9.02333333333,27.4866666667,17.815,13.8583333333,8.85433333333,7.14566666667,9.38266666667,16.0703333333,11.2526666667
464.82,9.09533333333,27.5193333333,17.79,13.9026666667,8.92166666667,7.19266666667,9.454,16.0956666667,11.307
465.17,9.08566666667,27.4673333333,17.8196666667,13.9296666667,8.912,7.202,9.46733333333,16.0873333333,11.318
465.53,9.11133333333,27.3996666667,17.7613333333,13.9213333333,8.93333333333,7.23133333333,9.51266666667,16.0726666667,11.3473333333
465.88,9.177,27.474,17.8456666667,13.9776666667,8.95033333333,7.294,9.559,16.1293333333,11.3733333333
466.23,9.21066666667,27.522,17.847,13.9426666667,8.96333333333,7.31933333333,9.59166666667,16.1503333333,11.4193333333
466.58,9.213,27.572,17.8513333333,13.9393333333,8.93266666667,7.30966666667,9.58133333333,16.1686666667,11.3853333333
466.94,9.153,27.606,17.8683333333,13.923,8.91233333333,7.31233333333,9.55266666667,16.193,11.377
467.29,9.25366666667,27.6733333333,17.9433333333,14.015,8.97333333333,7.376,9.622,16.2563333333,11.4416666667
467.64,9.28366666667,27.7166666667,18.0393333333,14.0386666667,8.98966666667,7.39933333333,9.64533333333,16.277,11.4433333333
467.99,9.271,27.7476666667,18.0796666667,14.0536666667,9.00733333333,7.394,9.68733333333,16.3243333333,11.4313333333
468.35,9.23933333333,27.7716666667,18.1253333333,14.023,8.989,7.38666666667,9.67566666667,16.3263333333,11.4243333333
468.70,9.25466666667,27.8316666667,18.2396666667,14.0803333333,8.98733333333,7.38866666667,9.68966666667,16.3883333333,11.4046666667
469.05,9.24333333333,27.895,18.2186666667,14.0786666667,8.98166666667,7.39933333333,9.67,16.4153333333,11.415
469.40,9.261,27.9943333333,18.3563333333,14.1256666667,9.033,7.34933333333,9.68633333333,16.4606666667,11.4286666667
469.75,9.22233333333,28.0253333333,18.37,14.1563333333,9.02533333333,7.344,9.67966666667,16.4656666667,11.4116666667
470.11,9.23133333333,28.059,18.4133333333,14.2426666667,9.074,7.36666666667,9.714,16.49,11.452
470.46,9.257,28.1173333333,18.433,14.284,9.12466666667,7.41233333333,9.77633333333,16.5533333333,11.5143333333
470.81,9.36266666667,28.1336666667,18.5303333333,14.313,9.20466666667,7.461,9.87833333333,16.6443333333,11.6236666667
471.16,9.30666666667,28.1643333333,18.5633333333,14.28,9.15266666667,7.41066666667,9.812,16.623,11.5686666667
471.51,9.30533333333,28.2046666667,18.639,14.299,9.16066666667,7.40366666667,9.821,16.696,11.5723333333
471.87,9.34566666667,28.2763333333,18.6836666667,14.333,9.15366666667,7.41733333333,9.81533333333,16.7536666667,11.5993333333
472.22,9.35966666667,28.269,18.7386666667,14.2973333333,9.15233333333,7.38833333333,9.82166666667,16.7576666667,11.6003333333
472.57,9.26,28.2086666667,18.6803333333,14.2133333333,9.073,7.31966666667,9.73033333333,16.693,11.5303333333
472.92,9.26,28.2246666667,18.76,14.2193333333,9.082,7.30266666667,9.74,16.691,11.511
473.27,9.17566666667,28.1053333333,18.7086666667,14.1286666667,9.00433333333,7.27966666667,9.68433333333,16.601,11.4746666667
473.62,9.17966666667,28.1393333333,18.725,14.1243333333,9.03966666667,7.256,9.69033333333,16.6346666667,11.5056666667
473.98,9.18966666667,28.1846666667,18.7906666667,14.1396666667,9.07766666667,7.247,9.73266666667,16.6696666667,11.5206666667
474.33,9.17033333333,28.17,18.814,14.1663333333,9.06666666667,7.21666666667,9.734,16.6776666667,11.4943333333
474.68,9.11666666667,28.183,18.8413333333,14.2353333333,9.04466666667,7.21433333333,9.70733333333,16.6673333333,11.4276666667
475.03,9.14966666667,28.1656666667,18.8163333333,14.2666666667,9.11466666667,7.25666666667,9.75366666667,16.6903333333,11.4933333333
475.38,9.15233333333,28.1563333333,18.7446666667,14.2753333333,9.13666666667,7.25933333333,9.75766666667,16.6466666667,11.5266666667
475.73,9.145,28.16,18.7813333333,14.3133333333,9.216,7.299,9.759,16.6043333333,11.5603333333
476.08,9.13966666667,28.234,18.7443333333,14.3236666667,9.25,7.31933333333,9.752,16.6616666667,11.5936666667
476.44,9.18433333333,28.2626666667,18.7966666667,14.392,9.334,7.36633333333,9.808,16.7396666667,11.6803333333
476.79,9.22933333333,28.3513333333,18.8736666667,14.4546666667,9.393,7.41266666667,9.85333333333,16.776,11.7826666667
477.14,9.31233333333,28.4856666667,18.9213333333,14.585,9.48533333333,7.473,9.95466666667,16.88,11.85
477.49,9.37866666667,28.5036666667,18.9373333333,14.589,9.52633333333,7.496,9.99766666667,16.9026666667,11.9203333333
477.84,9.35933333333,28.4853333333,18.8993333333,14.5246666667,9.47966666667,7.51733333333,9.95666666667,16.9016666667,11.8763333333
478.19,9.43266666667,28.5343333333,18.9673333333,14.5736666667,9.55166666667,7.562,9.969,16.9156666667,11.9553333333
478.54,9.472,28.53,18.9426666667,14.5293333333,9.521,7.50866666667,9.95066666667,16.9143333333,11.963
478.89,9.481,28.5033333333,18.9656666667,14.5306666667,9.5,7.495,9.96966666667,16.9233333333,11.9716666667
479.24,9.51,28.5383333333,19.099,14.586,9.52166666667,7.54166666667,10.013,16.968,11.9866666667
479.60,9.51233333333,28.5446666667,19.1286666667,14.586,9.52166666667,7.51833333333,10.0533333333,16.9833333333,11.9753333333
479.95,9.54266666667,28.5226666667,19.1746666667,14.6113333333,9.511,7.549,10.0766666667,16.9666666667,11.9756666667
480.30,9.54633333333,28.5346666667,19.15,14.573,9.50266666667,7.51966666667,10.0953333333,16.96,11.9563333333
480.65,9.55566666667,28.4796666667,19.053,14.5513333333,9.486,7.52,10.085,16.9676666667,11.9166666667
481.00,9.56033333333,28.4463333333,19.0146666667,14.5093333333,9.47866666667,7.534,10.0523333333,16.9756666667,11.914
481.35,9.49933333333,28.4113333333,19.0146666667,14.5443333333,9.44233333333,7.5,10.0046666667,16.989,11.8633333333
481.70,9.506,28.415,19.017,14.5803333333,9.45466666667,7.46833333333,10.0083333333,17.0033333333,11.8843333333
482.05,9.464,28.448,19.0113333333,14.568,9.417,7.469,9.992,17.0436666667,11.853
482.40,9.44633333333,28.513,19.0236666667,14.5933333333,9.422,7.47266666667,9.99166666667,17.067,11.828
482.75,9.44533333333,28.566,19.008,14.6073333333,9.41,7.45,9.983,17.0853333333,11.838
483.10,9.44166666667,28.5986666667,18.9903333333,14.602,9.412,7.44166666667,9.97866666667,17.1206666667,11.841
483.45,9.46366666667,28.6086666667,18.974,14.6226666667,9.426,7.46433333333,9.99,17.1373333333,11.8663333333
483.80,9.45233333333,28.5756666667,18.9553333333,14.607,9.42933333333,7.45233333333,9.978,17.148,11.862
484.15,9.447,28.5706666667,18.96,14.6196666667,9.43,7.44933333333,9.96933333333,17.1506666667,11.863
484.50,9.446,28.575,18.984,14.6336666667,9.43466666667,7.447,9.98,17.1683333333,11.8716666667
484.85,9.44366666667,28.5913333333,19.0096666667,14.643,9.43466666667,7.42866666667,9.979,17.183,11.8656666667
485.20,9.46333333333,28.621,19.0443333333,14.6556666667,9.45233333333,7.43833333333,10.005,17.1953333333,11.8783333333
485.55,9.46933333333,28.6423333333,19.061,14.657,9.45833333333,7.45066666667,10.01,17.22,11.8903333333
485.90,9.46566666667,28.643,19.0646666667,14.6493333333,9.46166666667,7.44233333333,10.025,17.2283333333,11.8956666667
486.25,9.472,28.6273333333,19.0723333333,14.6713333333,9.478,7.44566666667,10.031,17.251,11.9243333333
486.60,9.47533333333,28.6213333333,19.0906666667,14.664,9.493,7.44566666667,10.0453333333,17.2616666667,11.921
486.95,9.45333333333,28.594,19.079,14.6483333333,9.47233333333,7.423,10.0306666667,17.231,11.9076666667
487.30,9.44233333333,28.5826666667,19.096,14.6356666667,9.463,7.39633333333,10.0206666667,17.2273333333,11.9026666667
487.65,9.45833333333,28.6426666667,19.1173333333,14.6676666667,9.486,7.4,10.0466666667,17.2433333333,11.9306666667
488.00,9.49133333333,28.6853333333,19.149,14.6966666667,9.505,7.417,10.0813333333,17.2633333333,11.9556666667
488.35,9.48133333333,28.6956666667,19.1646666667,14.6953333333,9.506,7.403,10.0743333333,17.268,11.954
488.70,9.501,28.7116666667,19.1926666667,14.7163333333,9.52533333333,7.41933333333,10.108,17.2906666667,11.9883333333
489.05,9.50233333333,28.7023333333,19.1763333333,14.7133333333,9.533,7.43166666667,10.108,17.3036666667,12.0093333333
489.40,9.51066666667,28.7176666667,19.2113333333,14.7403333333,9.53966666667,7.42666666667,10.112,17.319,12.004
489.75,9.55233333333,28.7453333333,19.2596666667,14.8143333333,9.59366666667,7.43733333333,10.1386666667,17.3536666667,12.0336666667
490.10,9.57333333333,28.757,19.2743333333,14.8176666667,9.61,7.45033333333,10.153,17.379,12.0436666667
490.45,9.585,28.762,19.313,14.8293333333,9.63733333333,7.47066666667,10.1583333333,17.4036666667,12.0766666667
490.80,9.619,28.7893333333,19.378,14.8763333333,9.68433333333,7.493,10.2113333333,17.4776666667,12.1283333333
491.15,9.63333333333,28.8293333333,19.415,14.8883333333,9.70166666667,7.51,10.2316666667,17.5393333333,12.137
491.50,9.643,28.8623333333,19.4556666667,14.9046666667,9.70066666667,7.51666666667,10.2456666667,17.5796666667,12.14
491.85,9.642,28.916,19.5086666667,14.914,9.717,7.532,10.2583333333,17.6213333333,12.1553333333
492.20,9.658,28.959,19.559,14.9396666667,9.739,7.55233333333,10.3,17.664,12.1793333333
492.55,9.66366666667,29.0096666667,19.5903333333,14.9553333333,9.75766666667,7.55166666667,10.317,17.679,12.2016666667
492.90,9.686,29.0886666667,19.6513333333,14.9953333333,9.76233333333,7.56,10.3426666667,17.727,12.2106666667
493.25,9.69466666667,29.1003333333,19.6716666667,15.011,9.78733333333,7.54666666667,10.384,17.7596666667,12.242
493.60,9.694,29.1276666667,19.6913333333,14.9956666667,9.76433333333,7.54266666667,10.3933333333,17.7846666667,12.2373333333
493.95,9.69833333333,29.176,19.7436666667,15.007,9.76733333333,7.53166666667,10.4313333333,17.8003333333,12.2506666667
494.30,9.702,29.2463333333,19.7923333333,15.0553333333,9.77733333333,7.54933333333,10.4786666667,17.869,12.2563333333
494.65,9.72533333333,29.3003333333,19.814,15.0466666667,9.77533333333,7.54833333333,10.469,17.882,12.2663333333
495.00,9.74933333333,29.3273333333,19.899,15.103,9.80233333333,7.566,10.501,17.909,12.3036666667
495.34,9.77166666667,29.3163333333,19.9606666667,15.1256666667,9.846,7.588,10.529,17.943,12.3466666667
495.69,9.76433333333,29.2736666667,19.9673333333,15.1013333333,9.856,7.59733333333,10.5243333333,17.9743333333,12.3533333333
496.04,9.81733333333,29.3046666667,19.9966666667,15.1366666667,9.904,7.61933333333,10.556,18.013,12.4363333333
496.39,9.79933333333,29.269,19.975,15.137,9.883,7.634,10.5313333333,18.052,12.4163333333
496.74,9.823,29.257,20.0143333333,15.0946666667,9.92333333333,7.62866666667,10.551,18.0636666667,12.4483333333
497.09,9.85166666667,29.301,20.064,15.119,9.92066666667,7.656,10.5586666667,18.078,12.4826666667
497.44,9.907,29.3483333333,20.161,15.151,9.99766666667,7.684,10.6126666667,18.1166666667,12.5563333333
497.79,9.93133333333,29.4316666667,20.2576666667,15.1903333333,10.0453333333,7.73966666667,10.6406666667,18.1596666667,12.59
498.14,9.96433333333,29.482,20.3146666667,15.217,10.068,7.75633333333,10.653,18.1726666667,12.6006666667
498.48,10.0163333333,29.5753333333,20.3936666667,15.3136666667,10.155,7.81433333333,10.7166666667,18.2126666667,12.6743333333
498.83,10.0213333333,29.614,20.4213333333,15.3343333333,10.177,7.825,10.7473333333,18.2276666667,12.7146666667
499.18,10.029,29.6673333333,20.4493333333,15.3546666667,10.1743333333,7.821,10.758,18.2276666667,12.7073333333
499.53,10.065,29.6586666667,20.4893333333,15.4076666667,10.165,7.81966666667,10.7653333333,18.22,12.6956666667
499.88,10.0596666667,29.715,20.535,15.389,10.1486666667,7.80933333333,10.7566666667,18.2506666667,12.637
500.23,10.0963333333,29.7593333333,20.6303333333,15.455,10.2056666667,7.839,10.786,18.297,12.6453333333
