wavelength,Back_AniMelm,Belly_AniMelm,Breast_AniMelm,Crissum_AniMelm,Crown_AniMelm,DorTail_AniMelm,Patch10_AniMelm,Patch11_AniMelm,Patch12_AniMelm,Patch13_AniMelm,Patch14_AniMelm,Rump_AniMelm,Throat_AniMelm,WingTip_AniMelm
239.29,3.63833333333,7.658,4.7535,5.51633333333,5.10566666667,8.744,4.695,3.11033333333,2.993,2.23,1.878,8.744,-0.645666666667,14.6713333333
239.67,2.61733333333,6.25,4.888,3.47233333333,4.05966666667,8.60066666667,4.327,0.641,2.137,2.19,0.213666666667,7.15833333333,-2.72433333333,12.2326666667
240.04,2.93533333333,7.3865,5.0425,3.551,4.072,8.23866666667,5.96566666667,2.69866666667,2.22533333333,3.50366666667,1.27833333333,7.339,-1.468,12.0266666667
240.42,4.53966666667,7.8815,5.7375,5.801,5.25466666667,9.5,7.69233333333,4.24533333333,4.582,5.885,2.312,7.81833333333,0.504333333333,12.4
240.79,4.462,7.9305,5.512,5.362,5.69933333333,9.036,8.28666666667,4.762,5.21166666667,6.037,2.69966666667,7.08666666667,1.575,11.8483333333
241.17,4.54833333333,7.072,4.8305,4.91366666667,4.88066666667,8.23366666667,8.20066666667,4.08366666667,4.98,5.478,2.42366666667,6.37433333333,0.730333333333,10.89
241.54,5.00433333333,6.76,4.697,5.53133333333,4.91633333333,8.692,8.34033333333,4.53633333333,5.00433333333,5.619,2.86833333333,5.91166666667,1.317,10.828
241.92,6.051,7.6305,4.8195,5.35466666667,5.86333333333,9.585,8.94266666667,5.06033333333,5.46166666667,7.684,3.534,6.82733333333,2.945,12.3963333333
242.29,6.13266666667,6.677,4.6365,5.539,5.98433333333,10.188,9.27333333333,5.366,5.267,8.11066666667,3.43733333333,6.899,3.19,12.1906666667
242.67,5.77066666667,6.439,4.9615,5.88766666667,6.49766666667,10.392,9.43033333333,6.099,5.41866666667,8.02233333333,3.8,7.014,3.14333333333,11.9163333333
243.05,6.11066666667,6.4435,5.5135,6.22566666667,7.46633333333,10.912,9.947,6.754,5.55966666667,8.66066666667,4.319,7.16733333333,3.331,12.382
243.42,6.685,6.2285,5.339,6.22833333333,7.34666666667,10.7916666667,9.925,7.14133333333,5.74966666667,8.62433333333,4.38066666667,6.434,3.28566666667,12.115
243.80,6.82933333333,6.275,5.156,6.87466666667,7.59833333333,10.6513333333,10.5153333333,7.64366666667,5.76666666667,8.86466666667,5.111,6.42266666667,4.00266666667,12.5733333333
244.17,6.812,5.586,5.2455,6.60766666667,7.879,10.8766666667,10.286,7.19766666667,5.881,8.69666666667,4.85933333333,6.44866666667,3.67833333333,12.4433333333
244.55,6.03433333333,5.3165,4.8115,5.42866666667,7.492,10.3186666667,9.66766666667,6.61733333333,5.31633333333,8.008,4.28433333333,5.96666666667,2.93866666667,11.7316666667
244.92,6.32366666667,5.3375,4.405,5.40166666667,7.39533333333,10.182,9.64633333333,6.624,5.31633333333,7.95266666667,4.39466666667,6.109,3.30133333333,11.597
245.30,6.459,5.233,4.157,5.662,7.59566666667,10.227,9.60933333333,6.83833333333,5.941,8.01433333333,4.366,6.41966666667,3.94733333333,11.822
245.67,6.23166666667,5.033,4.093,5.07,7.54066666667,9.75266666667,9.34733333333,6.711,5.91833333333,7.50366666667,3.835,6.084,3.90866666667,11.5043333333
246.05,5.93366666667,4.942,4.4125,5.312,7.29533333333,9.81666666667,9.24533333333,7.00966666667,6.60633333333,7.07666666667,3.816,5.98433333333,3.84933333333,10.9766666667
246.42,5.93466666667,4.9585,4.8895,5.36566666667,7.795,9.80933333333,9.24066666667,7.44166666667,7.27233333333,7.16466666667,4.12066666667,6.31933333333,4.059,11.1626666667
246.79,6.05433333333,4.763,4.699,4.93933333333,7.60666666667,9.822,9.10266666667,7.26766666667,7.381,6.90066666667,4.262,6.18133333333,4.135,11.1203333333
247.17,6.149,4.454,4.592,4.70333333333,7.095,9.74933333333,8.724,6.84533333333,7.22633333333,6.46433333333,3.994,6.03066666667,4.152,10.892
247.54,6.12933333333,4.371,4.5215,4.65966666667,7.28466666667,9.93466666667,8.716,6.56866666667,7.42266666667,6.569,4.16966666667,6.17933333333,4.47133333333,11.04
247.92,5.77566666667,3.9465,4.148,4.09933333333,6.74233333333,9.716,7.88033333333,6.13066666667,7.085,5.77566666667,3.57333333333,5.75133333333,4.22166666667,10.4866666667
248.29,5.20633333333,3.542,3.596,3.71733333333,6.175,9.03266666667,7.36166666667,5.73933333333,6.58666666667,5.485,3.003,5.037,3.82633333333,10.0496666667
248.67,5.009,3.2515,3.325,3.845,5.65766666667,8.854,7.16366666667,5.707,6.27,5.15533333333,2.53466666667,4.984,3.77166666667,9.87033333333
249.04,4.67133333333,2.8825,3.2835,3.61466666667,5.34533333333,8.718,6.50366666667,5.422,6.00733333333,5.02733333333,2.11266666667,4.951,3.20733333333,9.86366666667
249.42,4.053,2.55,2.897,2.89666666667,5.059,8.55466666667,5.99733333333,5.00466666667,5.34466666667,4.678,1.61833333333,4.51533333333,2.73333333333,9.42466666667
249.79,3.74133333333,2.6075,2.9605,2.79866666667,5.023,8.69033333333,6.172,4.74266666667,5.21433333333,4.87533333333,1.75266666667,4.728,2.69533333333,9.23566666667
250.17,3.15266666667,2.3045,2.352,2.24033333333,4.65666666667,8.049,5.649,3.87266666667,4.401,4.41666666667,1.44,4.46466666667,2.35233333333,8.97766666667
250.54,2.74466666667,1.902,2.0325,1.494,3.89066666667,7.382,5.15866666667,2.72733333333,3.73466666667,4.04733333333,0.781666666667,3.75233333333,1.963,8.37233333333
250.92,2.03633333333,1.103,1.2725,0.434,2.92266666667,6.25933333333,4.01566666667,1.60266666667,2.52633333333,3.11066666667,-0.603,2.86566666667,1.50833333333,7.466
251.29,1.553,1.0155,0.8365,0.637333333333,3.20566666667,6.193,4.16166666667,1.49366666667,1.97133333333,3.146,-0.756666666667,2.708,1.852,7.248
251.66,1.45733333333,1.1085,1.1085,0.636333333333,3.34566666667,6.11666666667,4.023,1.683,1.55966666667,3.05833333333,-0.821,2.83233333333,2.032,6.99933333333
252.04,2.48666666667,2.4135,2.3825,1.54633333333,4.347,7.043,5.141,2.77966666667,2.84233333333,4.59766666667,0.397,4.096,2.71666666667,7.73233333333
252.41,3.104,3.603,2.9975,2.01966666667,4.97466666667,8.01466666667,5.97366666667,3.27366666667,3.46533333333,5.03833333333,1.12666666667,4.82566666667,3.444,8.078
252.79,3.725,4.335,3.2755,2.462,6.16566666667,8.478,6.765,3.38266666667,4.41,5.78033333333,2.055,5.05266666667,4.21733333333,8.60633333333
253.16,3.74233333333,4.5485,3.3545,2.344,6.40866666667,8.86,7.67733333333,3.462,4.473,6.043,2.17233333333,4.903,4.602,8.47333333333
253.54,4.25033333333,4.919,3.9805,3.40866666667,7.09833333333,9.45,8.30633333333,4.31466666667,5.696,6.796,3.23633333333,5.37233333333,5.24266666667,8.95366666667
253.91,4.69633333333,5.111,3.637,3.71333333333,7.47033333333,9.89533333333,8.082,4.93666666667,6.50933333333,7.20833333333,3.517,5.78833333333,5.52633333333,9.371
254.28,5.79233333333,5.578,4.327,4.28233333333,8.45166666667,10.8406666667,8.69933333333,5.95,7.505,7.82066666667,3.854,6.60333333333,6.40066666667,10.0293333333
254.66,6.272,5.8845,4.017,4.76833333333,8.997,11.5806666667,9.13766666667,6.57766666667,7.84566666667,7.63433333333,4.158,7.11766666667,6.92966666667,10.6883333333
255.03,7.38833333333,7.462,5.413,6.12066666667,10.0463333333,13.0943333333,10.6316666667,7.73,9.193,9.19266666667,5.48633333333,8.63233333333,7.90066666667,11.924
255.41,7.70833333333,8.614,5.551,6.22733333333,10.1073333333,13.4506666667,11.128,8.244,9.52033333333,9.97966666667,6.07466666667,9.34133333333,8.16766666667,12.149
255.78,7.10166666667,9.0015,4.992,5.844,9.40766666667,13.2863333333,10.6133333333,7.86166666667,9.14533333333,9.93166666667,5.39833333333,8.779,7.888,11.4256666667
256.15,5.538,7.183,3.21,4.735,8.15933333333,12.0386666667,8.74766666667,6.20666666667,7.785,8.507,3.15666666667,6.90233333333,6.902,9.95166666667
256.53,5.08666666667,6.003,2.401,4.41533333333,7.875,11.2833333333,7.849,6.17066666667,7.436,7.539,2.814,7.023,6.739,9.70833333333
256.90,5.34166666667,5.62,2.756,4.56866666667,7.63833333333,10.9016666667,7.3,6.64766666667,7.01,7.39666666667,3.23933333333,7.13066666667,6.744,9.71733333333
257.28,6.28433333333,6.1965,3.1315,5.38366666667,8.086,11.1623333333,7.40466666667,7.295,7.559,7.71266666667,3.86733333333,7.64666666667,7.471,9.734
257.65,6.25466666667,6.149,2.9735,5.1,7.79466666667,10.7006666667,7.17866666667,6.678,6.89,7.17866666667,3.56066666667,7.17866666667,7.19766666667,9.56533333333
258.02,6.082,5.664,3.409,4.829,7.30166666667,9.82466666667,7.051,6.149,6.44933333333,6.51633333333,3.42533333333,6.416,6.65033333333,9.47366666667
258.40,5.77533333333,5.116,2.945,4.557,6.86466666667,9.07133333333,6.76433333333,5.96133333333,6.00466666667,5.761,3.253,5.761,5.97566666667,8.89933333333
258.77,5.59766666667,4.631,3.0495,4.45533333333,6.727,8.83566666667,6.55133333333,6.04933333333,6.07433333333,5.50933333333,3.401,5.57233333333,5.685,8.47166666667
259.15,5.323,3.8995,2.6165,4.28766666667,6.33566666667,8.24866666667,6.077,5.79566666667,5.638,4.99666666667,2.90333333333,5.04166666667,5.42433333333,8.10266666667
259.52,5.14366666667,3.382,2.431,3.96933333333,6.13066666667,7.82433333333,5.62133333333,5.51733333333,5.51733333333,4.572,2.53566666667,4.603,5.06033333333,8.001
259.89,5.10233333333,3.076,2.149,4.09166666667,6.15233333333,7.58533333333,5.69133333333,5.24966666667,5.652,4.357,2.443,4.35666666667,4.671,8.31133333333
260.27,5.557,3.3315,2.58,4.43233333333,6.51166666667,7.89166666667,6.31333333333,5.529,5.92566666667,4.48933333333,2.83533333333,4.70666666667,4.98033333333,8.714
260.64,5.926,3.639,3.1945,4.66666666667,6.79633333333,8.09266666667,6.81466666667,5.667,6.213,4.84266666667,3.09266666667,4.787,5.24066666667,8.97233333333
261.01,5.85366666667,3.6675,3.265,4.53833333333,6.96466666667,8.04866666667,6.974,5.548,6.30733333333,4.83466666667,2.84333333333,4.69566666667,5.28833333333,8.92866666667
261.39,5.38533333333,3.237,3.448,4.40933333333,6.736,7.60866666667,6.783,5.25366666667,6.21066666667,4.70033333333,2.51433333333,4.55,5.132,8.913
261.76,5.27333333333,2.7585,3.517,4.41733333333,6.441,7.32633333333,6.67433333333,5.157,6.178,4.52433333333,2.238,4.31,5.108,8.90266666667
262.13,4.92233333333,2.3945,3.1665,4.356,6.261,6.89933333333,6.47733333333,4.88133333333,5.89033333333,4.21166666667,1.689,4.14,5.01533333333,8.62966666667
262.51,4.68833333333,2.221,3.365,4.363,6.04533333333,6.819,6.48266666667,4.621,5.91066666667,4.48633333333,1.49133333333,4.02633333333,5.27166666667,8.64733333333
262.88,4.769,2.694,3.5115,4.831,6.082,6.949,6.80033333333,4.67,5.921,4.94233333333,1.33766666667,4.11266666667,5.61133333333,9.01766666667
263.25,4.82233333333,2.963,4.0045,5.17633333333,6.607,7.41066666667,7.45133333333,5.14933333333,6.40266666667,5.43533333333,1.839,4.53633333333,5.994,9.45366666667
263.63,5.003,3.552,4.507,5.60966666667,7.031,7.94833333333,8.274,5.46166666667,6.794,6.00966666667,1.99833333333,5.151,6.54233333333,9.91733333333
264.00,5.23833333333,3.799,4.8845,5.915,7.28333333333,8.27433333333,8.589,5.99333333333,6.96866666667,6.387,2.20233333333,5.69433333333,7.14166666667,9.8
264.37,5.044,3.54,4.389,5.51266666667,6.757,7.64633333333,8.083,6.07833333333,6.838,6.466,2.069,5.60966666667,6.96733333333,9.554
264.75,4.51766666667,2.9595,3.6445,5.03933333333,6.132,7.12633333333,7.404,5.773,6.37633333333,6.14833333333,1.71233333333,5.235,6.47433333333,8.96933333333
265.12,4.14033333333,2.2405,3.239,4.72466666667,5.47166666667,6.852,6.57566666667,5.53666666667,5.95866666667,5.86133333333,1.575,5.06566666667,5.975,8.49166666667
265.49,4.54566666667,2.5835,2.9665,4.59333333333,5.694,7.01733333333,6.37966666667,5.67766666667,6.06066666667,5.678,2.08933333333,5.11933333333,5.77333333333,8.341
265.87,4.49866666667,3.14,2.648,4.12366666667,5.88866666667,6.96666666667,6.04533333333,5.826,5.90433333333,5.63866666667,2.38966666667,5.42,5.88866666667,8.04466666667
266.24,4.28466666667,3.441,2.8715,4.026,5.92533333333,7.141,5.95533333333,6.03166666667,5.74266666667,5.68233333333,2.81066666667,5.36333333333,5.72766666667,8.03733333333
266.61,4.19766666667,3.7165,2.9515,4.32866666667,6.09266666667,7.11233333333,5.83033333333,6.06333333333,6.107,5.65533333333,2.97333333333,5.50966666667,5.53866666667,8.48266666667
266.98,4.033,3.2465,2.7195,3.682,5.81766666667,6.73133333333,5.46666666667,5.86,6.08466666667,5.312,2.83866666667,5.22766666667,5.312,8.13666666667
267.36,4.36033333333,3.6405,2.5915,3.53733333333,5.93733333333,6.664,5.48466666667,5.896,6.25266666667,5.45733333333,2.962,5.279,5.663,8.33666666667
267.73,4.758,3.629,2.426,3.64866666667,5.93433333333,6.52233333333,5.31933333333,6.06766666667,6.402,5.31933333333,3.31433333333,5.386,5.89433333333,8.64766666667
268.10,4.59033333333,3.344,2.3745,3.49533333333,5.791,6.226,4.683,5.79066666667,6.213,5.15766666667,3.41666666667,5.43466666667,5.672,8.706
268.48,4.25966666667,3.1945,2.234,3.554,5.697,6.37666666667,4.66466666667,5.23966666667,5.99766666667,4.84766666667,3.39766666667,5.35766666667,5.292,8.57166666667
268.85,4.511,3.3735,2.34,3.744,5.902,6.656,4.849,5.46,5.967,4.966,3.471,5.694,5.187,8.853
269.22,5.032,4.004,2.816,4.16366666667,6.41133333333,7.165,5.466,5.543,6.15566666667,5.236,3.806,6.05366666667,5.249,9.34866666667
269.59,5.204,3.931,2.845,4.11833333333,6.43933333333,7.32566666667,5.666,5.52866666667,6.04,5.21633333333,3.806,6.32733333333,5.21633333333,9.67166666667
269.97,5.46266666667,3.933,3.3325,4.746,6.652,7.587,6.11766666667,5.596,6.34866666667,5.29266666667,4.10266666667,6.65233333333,5.13466666667,10.0023333333
270.34,5.98066666667,3.827,3.2575,4.984,6.69266666667,7.90333333333,6.33666666667,5.58933333333,6.598,5.49433333333,4.23633333333,6.871,5.13833333333,10.1343333333
270.71,5.91733333333,3.3585,2.941,4.641,6.61366666667,7.90133333333,5.952,5.69666666667,6.21866666667,4.931,4.15366666667,6.555,4.94266666667,9.711
271.09,5.66333333333,2.888,2.7525,4.32666666667,6.22966666667,7.50933333333,5.47066666667,5.301,5.91233333333,4.39433333333,3.90766666667,6.16166666667,4.53066666667,9.52533333333
271.46,5.43266666667,2.5565,2.788,4.388,6.16933333333,7.45633333333,5.345,5.16866666667,5.59766666667,4.256,3.86,6.14766666667,4.322,9.38066666667
271.83,5.15866666667,2.3105,2.795,4.22166666667,6.02033333333,7.399,5.21266666667,5.02966666667,5.525,4.17866666667,3.44633333333,6.096,3.99566666667,9.25166666667
272.20,5.37166666667,2.5965,3.1635,4.24933333333,6.27433333333,7.628,5.82333333333,5.13033333333,5.613,4.27033333333,3.48333333333,6.14833333333,4.16533333333,9.40066666667
272.58,5.681,2.83,3.619,4.24766666667,6.609,7.73266666667,6.00066666667,5.58833333333,5.95933333333,4.59833333333,3.72233333333,6.269,4.619,9.774
272.95,5.76,2.655,3.5755,4.28666666667,6.732,7.81666666667,5.91366666667,5.51466666667,6.25133333333,4.522,3.75466666667,6.323,4.737,9.699
273.32,5.749,2.649,3.3875,4.10633333333,6.60066666667,7.50433333333,5.67666666667,5.64633333333,6.25166666667,4.38366666667,3.65433333333,6.221,4.753,9.51666666667
273.69,5.63366666667,2.7805,3.1395,4.28,6.58133333333,7.456,5.70666666667,5.665,6.20666666667,4.405,3.48833333333,5.925,4.49866666667,9.601
274.06,5.997,3.099,3.2105,4.25933333333,6.707,7.73466666667,6.029,6.00733333333,6.347,4.789,3.50733333333,6.07133333333,4.641,9.85366666667
274.44,6.26466666667,3.4025,3.532,4.57966666667,7.075,7.745,6.211,6.37266666667,6.66466666667,5.03333333333,3.75866666667,6.42666666667,5.001,10.0993333333
274.81,6.80133333333,4.0505,3.919,4.88333333333,7.39666666667,7.73833333333,6.62466666667,6.54733333333,7.05466666667,5.699,4.01266666667,7.044,5.39033333333,10.2513333333
275.18,7.144,4.764,4.2795,5.472,8.06833333333,8.04633333333,7.13266666667,7.088,7.51166666667,6.25233333333,4.27933333333,7.5,5.97333333333,10.4983333333
275.55,7.29166666667,4.9795,4.2415,5.44866666667,7.99,7.90966666667,6.948,6.90266666667,7.555,6.21566666667,4.178,7.47466666667,5.82666666667,10.3136666667
275.93,7.445,5.137,4.4705,5.70366666667,8.33333333333,7.959,6.97766666667,6.91933333333,7.597,6.19433333333,4.523,7.30466666667,5.90233333333,10.2036666667
276.30,7.43133333333,5.0535,4.2115,5.59133333333,8.05233333333,7.921,6.55933333333,6.91766666667,7.41933333333,6.02166666667,4.37266666667,7.12066666667,5.60333333333,10.036
276.67,7.34033333333,5.107,3.93,5.55366666667,7.99233333333,7.87133333333,6.35033333333,6.809,7.21966666667,5.78266666667,4.34633333333,7.18333333333,5.288,9.79133333333
277.04,6.92,5.1625,3.577,5.224,7.62066666667,7.33766666667,6.01033333333,6.45266666667,6.76033333333,5.58033333333,4.06866666667,6.809,4.941,9.57466666667
277.41,6.54033333333,5.0255,3.357,4.958,7.567,7.072,5.82366666667,6.28066666667,6.49133333333,5.329,4.03066666667,6.65166666667,4.723,9.33466666667
277.79,6.37466666667,4.957,3.453,4.617,7.35266666667,6.86966666667,5.38433333333,6.01566666667,6.36233333333,5.21133333333,4.10933333333,6.51033333333,4.80266666667,9.01133333333
278.16,5.514,4.4625,2.801,4.15733333333,6.92066666667,6.19866666667,4.54333333333,5.489,5.626,4.64266666667,3.83366666667,5.83766666667,4.30666666667,8.47633333333
278.53,5.00366666667,4.151,2.205,3.669,6.27633333333,5.90566666667,4.077,4.92966666667,4.942,4.176,3.447,5.177,3.86733333333,8.08033333333
278.90,4.81833333333,3.826,1.756,3.475,5.97666666667,5.90266666667,4.14033333333,4.69533333333,4.64566666667,3.771,3.241,4.89233333333,3.37633333333,8.133
279.27,4.66333333333,3.5065,1.4285,3.092,5.54133333333,5.88766666667,3.958,4.37866666667,4.09433333333,3.56233333333,3.092,4.935,3.11666666667,7.91566666667
279.64,4.34366666667,3.276,1.1895,2.818,5.31966666667,5.72233333333,3.84333333333,4.197,3.80666666667,3.392,2.916,4.45333333333,2.92833333333,7.84533333333
280.02,4.24433333333,2.995,0.861,2.31966666667,4.90166666667,5.67933333333,3.67066666667,3.838,3.55066666667,3.41933333333,2.66633333333,4.30433333333,2.55866666667,7.75933333333
280.39,3.718,2.64,0.507,1.923,4.72033333333,5.466,3.636,3.58966666667,3.24033333333,3.22833333333,2.51766666667,4.021,2.45933333333,7.51766666667
280.76,4.00066666667,2.839,0.782,2.26666666667,4.80533333333,5.576,3.98933333333,3.92133333333,3.11666666667,3.47933333333,2.686,4.12533333333,2.72,7.59366666667
281.13,4.61133333333,3.491,1.582,2.81666666667,5.26366666667,6.275,4.611,4.513,3.79533333333,3.89333333333,3.241,4.47,3.26266666667,8.17833333333
281.50,5.09966666667,3.928,2.0995,3.37133333333,5.651,6.92333333333,5.05733333333,4.74966666667,4.23033333333,4.25166666667,3.552,4.601,3.80633333333,8.51366666667
281.87,5.27033333333,4.1395,2.4435,3.78633333333,6.02766666667,7.08566666667,5.52933333333,5.021,4.41966666667,4.30533333333,3.579,4.61666666667,4.06666666667,8.48633333333
282.25,5.62433333333,4.423,2.9385,3.918,6.31133333333,7.442,5.89733333333,5.34166666667,4.90766666667,4.423,3.605,4.79666666667,4.26133333333,8.80533333333
282.62,5.471,4.2745,2.8895,3.59466666667,6.36466666667,7.447,5.80866666667,5.342,5.02433333333,4.28966666667,3.495,4.62733333333,4.22,8.49966666667
282.99,5.03066666667,3.8965,2.37,3.15966666667,6.09666666667,7.11466666667,5.39866666667,4.90466666667,4.58466666667,3.96433333333,3.315,4.24566666667,3.93533333333,8.12233333333
283.36,4.959,3.81,2.292,2.99,6.224,6.89,5.35266666667,4.71466666667,4.54633333333,3.843,3.37433333333,4.03066666667,3.79633333333,7.98633333333
283.73,4.85033333333,3.4945,2.1295,2.79366666667,6.13366666667,6.807,5.46,4.559,4.50466666667,3.64033333333,3.28533333333,4.11333333333,3.53066666667,7.97166666667
