wavelength,Back_TanLarf,Belly_TanLarf,Breast_TanLarf,Crissum_TanLarf,Crown_TanLarf,DorTail_TanLarf,Patch10_TanLarf,Patch11_TanLarf,Patch12_TanLarf,Patch13_TanLarf,Patch14_TanLarf,Patch15_TanLarf,Rump_TanLarf,Throat_TanLarf,WingTip_TanLarf
800.08,13.0735,61.4791666667,10.91625,51.8180833334,23.3333333333,16.7244166667,14.7186666667,18.49925,12.3378333333,12.7994166667,14.8918333334,21.0605,23.0158333333,33.29,19.2065
800.39,12.8954166667,61.8189166667,11.1306666667,51.80875,23.6526666667,16.63,15.1875,19.0100833333,12.3096666666,12.9759166667,14.858,21.0604166667,23.2059166667,32.9890833333,19.9618333334
800.70,12.6545833333,61.1820833333,10.99825,51.0895,23.33625,16.4605833333,14.9588333333,18.6543333333,12.0363333333,12.7945833333,14.4876666667,20.67875,22.8284166667,32.3689166667,19.50075
801.00,11.8471666667,60.2505833333,9.85516666666,50.1490833333,22.165,15.2715,13.9289166667,17.5544166667,11.407,12.1231666667,13.3394166667,19.7553333333,21.9038333334,31.2891666667,18.2706666667
801.31,11.8029166667,60.2500833333,9.76516666666,49.9925,21.7725833333,14.9244166667,13.5379166667,17.3031666667,10.803,12.0909166667,13.2120833333,19.38625,21.70475,30.80275,18.0303333334
801.62,11.748,59.8225833333,9.65699999999,50.0299166667,21.653,15.2151666666,13.6733333333,17.7196666667,10.9806666667,12.3119166667,13.5076666667,19.35175,21.9315,30.4300833333,18.1708333333
801.92,12.0696666667,60.2506666666,10.04675,49.9095,21.7694166666,15.14175,13.8135,18.62925,11.5113333333,12.6133333333,14.0701666666,19.8144166667,22.3581666667,30.6989166666,18.6895833333
802.23,11.2525833333,59.9030833333,9.73608333331,49.4693333333,20.8446666667,14.33125,13.27725,18.19825,11.101,11.92,13.5731666667,19.2370833334,21.6635833333,29.671,18.56225
802.54,11.22,59.5565,9.98174999999,49.6276666667,20.875,14.3799166666,13.3621666667,18.2163333333,11.0909166667,11.501,13.87125,19.0065,21.9613333334,29.6035833333,18.3683333333
802.84,10.6159166667,59.4938333333,9.0065,49.2185,20.3729166666,13.4710833333,12.6895833333,17.4404166667,10.5619166667,10.7165833333,13.5795,18.2605833333,22.0985,28.6366666667,17.5101666667
803.15,10.0423333333,59.125,8.23141666666,48.76925,19.6925833333,12.7000833333,11.9238333333,16.792,9.85408333333,10.01875,12.9429166667,18.05425,21.4879166667,27.82225,16.839
803.46,9.66374999999,59.2096666667,7.71991666667,48.7891666667,19.3275833333,12.4124166666,11.281,16.5233333333,9.12208333334,9.51249999999,12.6195,17.5189166667,21.0325833333,27.2786666667,16.54725
803.76,9.75583333334,59.7075833333,7.64625,49.8301666667,19.3664166667,12.4311666667,10.8389166667,16.43225,8.84241666667,9.25466666667,12.8838333333,17.2083333333,20.9666666667,27.37625,16.27875
804.07,9.69925,59.4004166667,7.60566666667,49.7413333333,19.5765833334,12.2856666667,10.7823333333,16.4403333334,8.38983333334,9.16566666667,12.9323333333,16.9901666667,20.9180833334,27.4894166667,15.9310833333
804.38,9.85591666665,59.6858333333,8.02566666666,49.8136666667,20.1005,12.3016666667,10.7709166667,16.7963333333,8.39008333333,8.93249999999,12.8684166667,17.1201666667,21.0641666667,27.89925,16.01875
804.68,9.69108333334,59.3115,7.78366666666,49.3614166667,20.2555833333,11.9623333333,10.7823333333,16.6180833334,8.36566666666,8.69691666667,13.0131666667,17.273,21.0475,28.1926666666,15.99575
804.99,10.5685,59.67775,8.7625,49.2629166667,20.7240833333,12.3744166666,11.6133333333,16.8205,8.73841666668,9.04608333333,13.5730833333,17.8734166667,21.8820833333,28.8629166667,16.4966666667
805.30,10.2855833333,59.1480833334,8.761,48.8141666667,20.3453333333,12.2781666667,11.3100833333,16.3680833333,8.34133333333,8.63174999999,13.1333333334,17.4411666667,21.5634166667,28.1380833334,16.1181666667
805.60,10.5615833333,59.476,8.5945,48.8165,20.95975,12.5285833333,11.239,16.8705833333,8.58633333333,8.55375000001,13.39375,17.5238333333,21.8659166667,28.4850833333,16.0873333333
805.91,10.6895,60.20175,8.38308333333,48.892,21.164,12.6240833333,11.08625,16.9973333333,8.87091666666,8.52350000001,13.0786666667,17.6836666667,21.8254166667,28.8525833333,16.6585833333
806.21,11.639,59.8431666667,9.18199999999,48.792,21.7270833333,13.459,11.6634166667,17.7359166667,9.50050000001,9.22300000001,13.557,17.9235833333,22.1106666667,29.21975,17.6216666667
806.52,12.6436666667,60.7718333333,10.0985,49.2775833333,22.6355,14.44175,12.4301666667,18.5878333333,10.3859166667,9.73733333333,14.6386666666,18.6945,22.7095,30.156,18.744
806.83,13.8325833333,61.1189166667,11.2878333333,49.3576666667,23.1374166666,15.54275,13.7525833333,19.14725,11.5124166667,11.1350833333,15.6148333333,20.1510833333,23.9323333334,30.9969166667,19.7815833333
807.13,12.6561666667,59.526,10.1825,47.5345,21.5416666667,14.1370833334,13.1604166667,17.8354166667,10.3025833333,10.0703333333,14.33725,19.4365,22.7425833334,29.9311666667,18.32375
807.44,12.6711666667,60.1353333333,10.2085833333,47.9615,21.2816666667,14.0085,13.1115833333,17.8815833333,10.75525,10.0783333334,14.34275,19.70825,22.86375,29.868,18.8601666666
807.74,12.79625,59.5424166667,10.71075,47.6629166666,21.2268333333,14.2324166666,13.6969166667,18.0785833334,11.0110833333,10.2158333333,14.5895,19.9773333333,22.7523333334,29.544,19.4905
808.05,12.1526666667,59.1269166667,10.25125,47.3958333333,20.3371666667,13.7979166666,13.3929166667,17.5678333333,10.8878333333,9.76366666668,13.91375,19.2046666666,22.1891666666,28.9350833334,19.1715833333
808.35,11.2099166666,59.097,9.20741666666,47.45425,19.6791666667,13.1110833333,12.4235833333,16.8279166666,10.4548333333,9.20733333332,13.3400833333,18.7965833334,21.6904166667,28.57275,18.6946666667
808.66,11.3361666667,59.3545,9.02549999999,47.9144166667,19.7039166667,13.1966666666,12.7033333333,17.1598333334,10.5051666667,9.19000000002,13.5860833333,19.2194166667,21.6598333334,28.7124166667,18.7779166667
808.97,11.6028333333,59.0148333333,9.78266666666,48.0331666667,19.4014166667,13.26775,13.466,17.357,10.5245,9.84291666667,14.1563333333,19.7808333333,21.9634166667,29.0459166667,19.4615833333
809.27,11.0653333333,57.878,9.70783333333,47.7148333333,18.8745,13.55675,13.5395,17.122,10.507,10.2490833333,14.32125,19.7250833333,21.8384166667,28.4880833333,19.7165
809.58,10.87875,58.1763333333,9.98958333333,48.1520833333,19.064,13.71175,13.91225,17.0848333333,10.98325,10.3905,14.4700833334,20.4935,21.9316666667,28.8005833333,20.0488333333
809.88,10.4145,58.19175,9.75025000001,48.32625,19.04,13.151,13.8150833333,16.8525,10.73325,10.0425833333,14.1161666667,20.3595,21.6169166666,28.5245,19.4209166667
810.19,11.0135833334,57.9250833333,10.4899166667,48.5801666667,19.9946666666,13.6935833333,14.732,17.86475,11.5193333333,10.5255,15.2731666667,20.7756666667,22.0625833333,29.1089166667,20.15425
810.49,12.3314166667,58.351,11.5048333333,49.48475,21.41975,14.78325,15.4760833334,18.861,13.1041666667,11.896,16.57775,21.68625,22.9833333334,30.1084166667,21.7394166667
810.80,12.4866666667,57.9066666667,11.2771666667,49.1551666667,21.5849166667,14.8435,15.3236666667,18.95225,13.18925,12.05975,16.889,21.5580833333,22.7143333333,30.4250833333,21.8870833333
811.10,11.98025,58.2591666667,9.92025,49.6196666666,21.0838333334,14.022,14.5879166667,18.0865,12.2308333333,11.6649166667,16.3604166667,20.74975,22.6521666667,30.2245,20.7869166667
811.41,12.5466666667,58.62175,10.6958333333,50.0744166666,22.6095833333,15.0578333333,15.1971666667,18.71275,12.5744166667,12.25825,16.8434166667,21.54025,23.7723333333,30.86875,21.0379166666
811.71,12.9763333333,57.9356666667,11.2653333334,50.0646666667,23.2795,15.59375,15.788,19.3488333333,13.0596666667,12.5325,17.0735833333,21.7259166667,24.149,30.7620833333,21.39275
812.02,12.4020833333,56.8308333334,10.7500833333,48.9173333334,22.6856666667,14.96825,14.9588333333,18.4955833333,12.6725833333,11.5248333333,16.2001666666,20.9126666667,23.5721666666,30.5990833333,20.9125833333
812.32,12.3204166667,56.1318333333,10.5159166667,48.5353333333,22.6473333334,14.4463333333,14.5125,18.3106666667,12.6699166667,11.1204166667,16.0806666667,20.4646666667,23.6773333333,30.4705833333,20.2099166667
812.63,12.781,56.8894166666,10.67825,48.8661666667,23.2170833333,14.0405833333,14.4186666667,18.66275,12.3158333333,10.7558333333,16.2791666667,20.31975,23.9730833333,30.57175,19.4669166667
812.93,12.635,56.038,10.4359166667,48.0131666667,23.0709166666,13.97575,14.2456666667,18.8271666667,12.0853333333,10.6289166667,15.6636666667,19.7336666667,23.4858333334,29.9094166667,18.8465833334
813.24,12.384,55.7714166666,10.3443333333,47.5444166667,22.7669166667,14.1821666666,13.9114166667,18.6675833333,12.0359166667,10.6439166667,15.1391666667,19.38325,23.6561666667,29.7950833334,18.9094166667
813.54,10.1775833333,54.80475,8.07408333332,46.0626666667,21.2619166667,11.9816666667,11.1144166667,16.3874166667,9.66891666666,7.99433333333,12.6693333333,17.0555,22.1291666667,28.33925,16.84625
813.85,8.55725000001,54.8390833333,7.1515,45.8638333333,20.80275,11.4505833333,10.4828333333,15.91275,8.08875000001,6.34675,11.62375,15.8005833333,21.6485,27.5569166667,15.4238333334
814.15,7.77975,54.8485833333,7.10325,45.2644166667,20.40775,11.2545,10.4755,15.63125,7.1545,5.42225,10.85475,15.63125,21.5865,27.25475,14.4525
814.46,8.582,54.8529166667,8.44291666667,45.3460833333,21.2906666667,12.9773333333,11.5454166667,16.6865833334,8.43291666667,6.54333333333,11.8336666667,16.7561666667,21.9769166666,27.9434166667,15.2545
814.76,9.1145,56.1899166666,8.84416666666,45.9635833333,21.3040833333,13.3813333333,11.8890833333,17.3576666667,9.18466666666,7.07141666667,12.1293333333,17.588,22.1555833333,28.3654166667,16.29625
815.07,9.12449999999,56.871,8.61383333333,45.9935,21.1438333334,12.7904166667,11.54825,16.6166666666,9.23500000001,6.921,11.7489166667,17.30775,21.785,28.4555833333,16.0255
815.37,9.60641666667,57.707,8.82066666668,46.5193333333,21.5195,12.80825,12.1420833333,16.9153333333,8.92,8.00533333332,11.9531666667,17.6709166667,22.1060833333,28.59975,16.3484166667
815.68,9.38241666668,57.6700833334,7.9275,46.2686666666,21.2095,12.61875,11.6685,16.2114166667,8.50158333333,7.71966666667,11.1045,17.3098333333,21.2390833333,27.7514166667,15.7758333334
815.98,8.96158333333,56.9004166667,7.43033333333,45.475,20.4063333333,12.2694166667,11.0031666667,15.2335833333,8.03883333333,7.06708333332,10.4534166666,17.0004166667,20.44575,27.4245,15.9599166667
816.29,8.81591666666,58.7553333333,7.13691666666,46.6324166667,20.014,12.3641666667,10.63525,15.018,7.72033333333,6.99633333334,11.0375,17.0585833333,20.5468333333,27.9253333334,16.4053333333
816.59,7.66549999999,57.86475,6.07058333333,45.4446666667,18.9890833333,11.5529166666,9.90825000001,13.786,6.85816666668,6.05066666667,10.4965,16.1285,19.4178333333,27.3125833333,15.79925
816.89,8.64650000001,58.705,6.83691666667,46.22475,19.3661666666,12.2650833333,11.1795833333,14.8963333333,7.31608333334,7.27716666666,11.0230833333,17.234,19.7378333333,27.8168333334,17.0969166667
817.20,10.27525,58.9460833333,8.13525,46.4930833334,20.1169166667,13.8009166667,12.09475,16.0633333333,8.83291666667,9.40816666667,12.0853333333,18.4388333333,20.6636666667,28.9781666667,18.5238333333
817.50,11.43225,59.3329166667,9.50558333333,47.2371666666,21.4285833333,14.8400833333,13.2860833333,17.21175,10.4325833333,11.2141666667,13.6131666667,19.5656666666,21.6921666667,29.7348333333,19.911
817.81,11.9764166667,59.6093333333,9.59183333333,47.3689166667,21.6735833333,14.3083333333,13.21725,17.4585833333,10.8149166667,11.2635833334,13.96525,20.11625,21.9990833334,29.708,20.8905
818.11,11.4604166667,58.8446666666,9.14641666667,46.504,21.16875,13.9755833334,12.76825,17.0775,10.4375,10.95725,14.1265,19.2740833333,21.5040833333,29.2086666667,20.1876666666
818.41,11.363,59.2430833333,9.10491666667,46.6293333333,21.0851666667,14.1,12.8411666667,17.5275833333,10.2176666667,11.0055,14.4410833333,19.5338333333,21.5238333333,29.24775,20.2159166667
818.72,11.6806666667,59.1759166667,9.23016666666,46.9000833333,21.1735833333,14.7185,12.9716666667,17.6251666667,10.74525,10.91525,14.35525,19.6505833333,21.4131666667,29.3135,20.3695833333
819.02,12.48575,60.3016666667,10.5531666667,47.9955,22.05475,15.8763333333,14.3535833333,18.6064166666,11.8030833334,11.9253333334,15.4814166667,20.6898333333,22.49275,30.697,21.83175
819.33,12.5776666667,60.3325,10.9470833333,48.1365833333,22.2500833333,16.149,14.8678333333,19.0023333333,12.3188333333,12.3253333334,15.735,20.801,22.865,30.6676666666,21.5581666667
819.63,12.6619166667,59.7633333333,11.0031666667,47.6820833333,22.24075,15.8735,14.8290833333,18.9343333334,12.299,12.05875,15.52175,20.3251666666,22.8161666666,30.5575833333,21.4699166667
819.93,12.9365833333,59.9669166667,10.96325,48.07825,22.2144166666,15.8356666667,14.73075,18.97075,12.4409166667,12.134,15.47675,20.3776666667,22.9791666666,30.5808333333,21.29375
820.24,12.8408333333,60.11875,11.1111666667,48.4615,22.0666666667,16.001,14.7538333334,19.0938333333,12.9126666666,12.0078333333,15.7500833333,20.4049166667,23.0471666666,30.6591666667,21.2378333333
820.54,12.532,60.3461666666,10.763,48.5766666666,21.6414166667,15.49725,14.4976666667,18.8185833333,12.661,11.6273333334,15.5144166667,20.2824166667,22.71575,30.3513333333,21.0281666667
820.85,12.4024166667,60.3911666667,10.4990833333,48.7525,21.3710833333,15.32575,14.24725,18.599,12.34125,11.2158333333,15.4220833333,19.99825,22.5225,30.2699166666,20.7184166667
821.15,12.4835,60.6989166666,10.7473333333,48.9795833333,21.5351666667,15.6360833334,14.6841666667,18.8775,12.4404166667,11.41225,15.7781666667,20.106,22.9058333333,30.5945,20.6619166667
821.45,12.5190833333,60.4464166667,10.7949166667,48.849,21.4929166667,15.4505,14.7085833333,18.8066666667,12.4223333333,11.36125,15.8325833333,20.0858333333,22.8644166667,30.5459166667,20.67275
821.76,12.3893333333,60.2484166667,10.7388333333,48.6760833333,21.3526666667,15.3365833333,14.7330833333,18.7705,12.346,11.2788333334,15.7060833333,19.9466666666,22.6888333333,30.4145833333,20.624
822.06,12.3799166667,60.447,10.88275,48.8078333334,21.4465,15.31725,14.9025833333,18.8165833333,12.4490833333,11.30875,15.818,19.99725,22.8211666667,30.5115833333,20.5731666667
822.36,12.1995,60.339,10.8148333334,48.74,21.3779166667,15.2230833333,14.6939166667,18.67975,12.3798333333,11.1801666667,15.73925,19.76525,22.7205833333,30.3228333334,20.39325
822.67,12.07025,60.2044166667,10.7058333334,48.598,21.2433333333,15.07125,14.5233333333,18.4643333333,12.1685833333,11.0085,15.6316666667,19.6283333333,22.5649166667,30.311,20.2925833333
822.97,12.1753333333,60.215,10.8965,48.7694166667,21.3995,15.2535833333,14.6634166667,18.6181666667,12.3506666667,11.2131666667,15.7668333334,19.8110833333,22.7176666667,30.4930833333,20.3173333333
823.27,12.3198333333,60.4121666667,11.1583333333,48.991,21.62925,15.5326666667,14.9464166667,18.8300833333,12.5110833333,11.3495,15.9791666667,19.97875,22.88625,30.7160833333,20.4731666667
823.58,12.3818333333,60.3529166667,11.2385,48.8010833334,21.6855833333,15.5406666666,14.9661666667,18.786,12.4473333334,11.4595,15.9403333334,19.9061666667,22.89025,30.70475,20.375
823.88,12.3924166667,60.19575,11.3564166667,48.70775,21.8086666667,15.58575,14.99925,18.7690833333,12.52975,11.4960833333,15.99375,19.9195833333,22.9489166666,30.7696666667,20.2849166666
824.18,12.2569166667,60.3075,11.4606666667,48.6080833334,21.8839166667,15.5314166666,15.0651666667,18.73875,12.6384166667,11.6054166667,15.97075,19.9545,23.01275,30.8374166667,20.34925
824.49,12.0991666667,60.182,11.4594166667,48.4848333333,21.8275833333,15.4505833333,14.8426666667,18.476,12.5895,11.518,15.8013333333,19.8170833333,22.77875,30.6953333333,20.2560833333
824.79,12.2335,60.02525,11.69575,48.4614166667,21.982,15.76825,14.9638333333,18.6545833334,12.7555833333,11.6904166667,15.9270833333,20.0049166667,22.8856666667,30.7484166667,20.2794166667
825.09,12.542,60.0099166666,12.05475,48.6454166667,22.3748333333,16.1474166667,15.0684166667,18.9233333333,13.0873333333,12.0140833333,16.3243333334,20.3010833333,23.2713333333,30.9636666667,20.5216666667
825.39,12.7141666667,60.1745833334,12.11175,48.7738333333,22.5348333334,16.28775,14.9994166667,19.23425,13.0308333333,12.2175,16.6263333333,20.50725,23.342,31.09175,20.734
825.70,12.7924166667,60.176,12.0448333333,48.7454166667,22.42275,16.25425,14.97375,19.30275,12.7730833333,12.2140833333,16.537,20.71325,23.25475,31.1815,20.64825
826.00,13.1635833333,60.1015,12.1250833333,48.6530833333,22.6148333333,16.6001666667,15.2798333334,19.5991666667,13.0474166667,12.6161666667,16.8095,20.9361666666,23.537,31.1174166667,20.81025
826.30,13.0470833333,60.13125,12.0304166667,48.6364166667,22.5588333334,16.7003333333,15.1683333333,19.4915833333,12.8921666667,12.6296666667,16.8079166667,21.054,23.4579166667,31.0335833333,20.7440833333
826.61,13.09625,59.8938333333,12.0524166667,48.4225833333,22.4699166667,16.8220833333,15.29525,19.5951666667,13.0388333334,12.8023333333,17.06525,21.1424166666,23.3751666667,30.98225,20.7808333333
826.91,13.4425,60.4544166667,12.113,49.0233333333,22.63225,17.2698333334,15.6111666667,19.915,13.17175,13.0448333333,17.3965,21.4535,23.6294166667,31.4008333333,21.1691666666
827.21,13.6788333333,60.6494166666,12.1761666667,49.0928333333,22.8015,17.4595833334,15.8218333333,19.921,13.2460833333,13.0834166667,17.53575,21.2989166667,23.8575833333,31.55725,21.4894166667
827.51,13.6571666666,60.4148333333,11.78025,49.09675,22.7490833333,17.4111666667,15.6151666667,19.8243333334,13.001,12.6765,17.31925,21.00625,23.72625,31.4351666666,21.32725
827.82,13.5585,60.0825,11.5289166667,48.885,22.6571666667,17.0638333334,15.2965,19.753,12.8405833333,12.53825,17.195,20.9155,23.5533333333,31.2490833334,21.3416666666
828.12,13.5335,60.689,11.4665,48.97225,22.706,16.9131666667,15.2615833333,19.7343333334,12.66725,12.4441666667,17.15925,20.85825,23.6180833334,31.451,21.3819166666
828.42,13.5680833333,61.3448333333,11.5686666667,49.34875,22.8098333333,16.8326666666,15.3226666667,19.8233333333,12.69275,12.4440833333,17.1105,20.9806666667,23.797,31.8193333333,21.4325833333
828.72,13.3341666667,60.9475833334,11.4070833333,48.9291666666,22.68025,16.6845833333,15.0159166667,19.46825,12.656,12.2235,16.76925,20.6950833333,23.8846666666,31.7275,21.30625
829.02,14.261,61.03725,12.2305,49.0280833333,23.4989166667,17.3450833333,15.68975,19.9286666666,13.4575,12.9040833333,17.629,21.1508333333,24.5091666667,32.2508333334,21.7668333333
829.33,14.60225,62.1098333333,12.6786666666,49.7885833334,23.91625,17.3766666667,15.8269166667,20.16675,14.0605,13.0039166666,17.8911666667,21.4563333333,24.7506666667,33.0460833333,22.06875
829.63,14.7535,62.99975,12.4111666667,50.1103333333,24.1475833333,16.72175,15.8634166667,20.26625,14.0420833333,12.55225,17.73975,21.3760833333,24.9080833333,33.23525,22.1425
829.93,14.438,62.65375,12.1001666667,49.918,23.5848333333,15.68225,14.9166666667,19.5515,13.5288333333,11.813,16.53,20.61125,24.5625,32.84125,21.7800833333
830.23,13.78325,61.1060833333,11.9025833333,48.62825,23.0455833333,14.4986666667,14.2108333333,18.6283333333,13.0605833333,10.78925,15.767,19.9483333333,23.7241666666,31.947,20.7373333333
830.54,13.87,61.9035,11.9276666667,49.2666666667,22.9851666667,14.1523333333,14.1763333333,19.3423333333,12.9593333333,10.5333333333,16.159,20.7205,23.7828333333,32.2050833334,20.61575
830.84,14.2655,61.4323333333,12.37125,48.5959166667,22.9311666667,13.8916666667,14.3903333333,19.36675,12.9695,11.05025,16.35925,21.1280833333,23.5875833334,31.846,20.4304166667
831.14,14.1078333333,61.1194166667,11.877,48.0974166666,22.3483333333,13.8721666667,14.30125,19.1245,12.5674166667,10.6819166667,15.8164166667,20.606,23.468,31.4394166667,19.80625
831.44,14.3955,61.0835833333,12.273,48.786,22.7866666667,14.23025,14.6763333333,19.6151666667,13.2143333333,11.21575,16.04725,20.4988333333,23.9593333333,31.8054166667,20.04475
831.74,14.8303333333,60.602,12.9785833333,48.4644166667,22.8548333334,15.2546666667,15.3933333333,20.0616666667,13.68825,11.8365,16.8286666667,20.8025,24.45225,32.2145,20.74075
832.04,15.3478333333,60.8710833334,13.1165,48.40325,23.2249166667,16.0321666667,16.2888333333,20.5518333333,14.0361666667,12.3965833333,17.64325,21.4711666667,24.6863333333,32.51375,21.4855
832.35,14.6614166667,60.4184166667,12.2709166667,47.9615833333,22.3305833333,15.8699166666,16.0026666667,20.0995833333,13.5324166667,12.0185,16.8394166667,20.8963333333,24.2164166666,31.8725833333,21.1489166667
832.65,14.3175,60.3075833333,12.3248333333,47.8045,22.24475,16.1931666667,15.9225833333,20.123,13.51775,12.171,16.925,20.9654166667,24.2989166667,31.6483333333,21.3653333333
832.95,14.4896666667,59.5295,12.8685,47.4944166667,22.29025,16.8480833334,16.2131666667,20.2665,13.9231666666,12.5680833333,17.5281666667,20.9580833333,24.2800833333,31.5475,21.9330833333
833.25,14.6693333334,59.9215833334,13.0599166667,47.7713333333,22.8465833333,17.5603333333,16.66125,20.7740833333,14.19025,12.8015,18.20625,21.4255833333,24.7415833334,31.8205833333,22.4158333333
833.55,14.6313333333,60.0525833333,13.0516666667,48.0888333333,23.1199166667,17.9096666667,16.7443333333,20.98625,14.2946666667,12.9478333333,18.1066666667,21.4885833333,24.8911666667,32.0074166667,22.8715
833.85,13.8589166667,58.7621666667,12.5175833333,46.983,22.4914166667,17.6591666667,15.9634166667,20.1525833334,13.6446666667,12.5773333333,17.04075,20.7110833333,24.15225,31.3135833333,22.39175
834.16,13.76,58.3970833333,12.7225833333,46.7996666666,22.2451666667,17.9095833333,16.0010833333,20.0529166667,13.7111666667,12.6394166667,16.9798333334,20.6695,24.173,31.11175,22.3086666666
834.46,13.9215833333,58.5591666667,13.2635833333,47.1224166667,22.3825,18.14475,16.0725,20.1875833333,14.1180833334,13.0525,17.2805,20.9535833333,24.3664166667,31.6439166667,22.6330833333
834.76,13.46425,58.5464166667,12.7283333333,46.9804166667,21.9040833334,17.92525,15.6871666666,19.6405833334,13.7536666667,12.6726666667,16.8239166667,20.7573333334,23.9139166667,31.33375,22.47275
835.06,13.1156666667,58.3918333334,12.31425,46.7888333333,21.5604166667,17.5000833333,15.4298333333,19.225,13.3865,12.3673333333,16.2950833334,20.3079166667,23.4395833334,30.7326666667,21.9904166666
835.36,12.2914166667,57.4030833333,12.0826666667,46.4536666667,20.6585,16.7399166667,14.7326666667,18.62325,12.8609166667,11.8064166667,15.5335,19.36175,22.6825833333,29.9165833334,21.31275
835.66,11.83725,57.4374166667,11.6470833334,46.2506666667,20.4528333334,16.28625,14.12,18.2069166667,12.3894166666,11.3524166667,15.2001666666,18.9371666667,22.4349166667,29.7066666667,21.17075
835.96,11.74025,57.0148333333,11.4726666667,46.3653333333,20.5155,16.3588333333,13.929,18.2461666666,11.96775,11.2181666667,15.02675,18.6746666667,22.26925,29.61175,20.9170833333
836.26,11.8165,57.0326666667,11.66225,46.2964166667,20.488,16.3949166667,14.1755833333,18.3054166667,12.0959166667,11.4859166667,14.6456666667,18.93,22.5675833333,29.6149166667,20.6421666667
836.57,11.8689166667,57.2088333333,11.98225,46.2945833333,20.33975,16.0438333333,14.4254166667,17.9530833333,11.8285,11.82825,14.61975,18.6731666667,22.2655,29.3931666666,20.20225
836.87,11.33225,56.4578333334,11.56225,45.391,19.6391666667,15.25125,13.8534166667,17.1620833333,11.1819166667,11.5710833333,14.3311666667,18.1705833333,21.6293333333,28.3970833333,19.2765
837.17,12.3974166667,57.70825,12.47575,47.21575,20.2130833333,15.47475,14.5076666667,17.8486666667,12.3975833333,12.12375,15.0936666667,18.8744166667,22.52825,28.7514166667,19.6853333333
837.47,12.7123333333,59.15025,12.38575,48.2789166667,20.8169166666,15.8605,14.6296666666,18.2354166667,12.6035833333,12.16775,15.0326666667,19.2701666667,23.0718333333,29.6295833333,20.5990833334
837.77,12.105,59.5238333333,11.31525,48.2908333333,20.7566666667,15.547,14.4861666667,18.1399166667,12.0460833333,11.0796666666,14.2856666667,18.7294166667,22.3834166667,28.8661666667,20.4858333333
838.07,11.0419166667,57.7110833333,10.2611666667,46.6324166667,20.1195,14.8486666667,13.3356666667,17.3620833334,10.98075,9.89508333333,13.3724166667,17.9721666667,21.535,27.4891666667,19.302
838.37,9.75783333333,55.7614166666,8.20716666666,45.0579166667,19.2764166667,13.6409166667,11.4221666667,15.7338333333,9.41758333334,8.04325,12.15325,16.843,19.4654166667,25.996,18.00275
838.67,9.52191666666,57.2768333333,7.67299999999,45.3645,20.12675,13.5498333333,10.5783333333,14.88375,9.17883333333,7.79183333334,11.74075,16.812,18.8985833334,26.0564166667,17.1288333333
838.97,10.0025833333,56.59875,8.63333333333,45.0313333333,20.2790833333,14.1105833334,10.6286666667,15.3364166667,10.1200833333,7.95508333333,12.376,17.1621666667,18.8965833334,25.8476666666,17.2796666667
839.27,9.20833333335,56.0345833333,8.09816666666,44.03075,19.4618333333,13.0356666667,10.0445,14.34175,8.895,6.56991666667,11.27225,16.5360833333,18.06425,25.0261666666,16.4185833333
839.57,7.8315,55.50725,6.7485,43.925,18.9115833334,11.7140833333,8.37308333333,12.9424166667,7.726,5.21658333334,9.89166666666,14.95,16.4818333334,24.3133333333,15.7686666667
839.87,7.29158333333,54.6281666667,5.32716666667,43.4071666667,18.539,11.1550833333,7.27841666667,12.4473333333,8.00366666666,3.87675,9.41458333332,14.6493333333,15.77,24.0241666667,15.3745
840.17,7.30525,55.3165,4.76183333333,43.7770833333,18.18175,10.7413333333,6.96691666667,12.297,7.52175000001,3.00316666667,8.86091666667,13.81225,15.6384166667,24.1746666667,14.9485833333
840.47,7.916,55.5060833333,5.03508333333,42.7705,18.7803333333,11.1873333333,7.44475,12.4395,7.74091666666,3.27141666667,9.78741666666,13.5164166667,15.6703333333,24.73075,14.5395833333
840.77,8.67,55.42525,5.22358333333,43.05325,19.0360833333,11.9413333333,7.83524999999,13.0049166667,7.96966666666,3.79633333333,10.07,13.3279166667,15.4819166667,24.744,14.9031666667
841.07,9.95683333334,55.9119166667,6.14183333333,43.9125,19.8591666667,13.0545833333,9.23958333333,14.0693333333,8.45491666666,5.34358333333,11.3230833333,13.9881666666,16.5313333333,25.2435833333,15.9768333333
841.37,12.2508333333,58.3195833333,8.61025,46.0549166667,21.3040833333,15.2270833334,11.4895833333,16.0299166667,10.35425,7.19825,12.73525,15.6285,17.95425,27.381,18.0094166667
841.67,13.6509166666,60.9995,10.7516666667,48.2663333333,22.669,16.91425,12.89325,17.4533333333,11.5385,8.77041666668,14.04425,16.6810833333,19.7843333333,29.0064166667,19.2308333333
841.97,14.2559166667,60.0894166667,11.116,47.5149166667,22.3809166667,17.72325,13.482,17.91675,12.0535,8.83925,13.60125,17.03875,20.4166666667,29.5236666667,19.8365
842.27,11.39325,59.5215,7.89375,46.0775,20.101,14.9089166667,11.1001666667,15.6899166667,9.2775,7.01491666667,10.5631666666,14.9741666666,18.32675,27.6691666666,17.4806666666
842.57,12.115,59.9418333333,7.99133333332,46.2696666667,20.4655,15.64,11.5331666667,16.3073333333,9.87341666668,9.08616666667,11.1225,15.0753333333,19.2163333333,28.1655833333,18.3434166667
