wavelength,Back_TanCalf,Belly_TanCalf,Breast_TanCalf,Crissum_TanCalf,Crown_TanCalf,DorTail_TanCalf,Patch10_TanCalf,Rump_TanCalf,Throat_TanCalf,WingTip_TanCalf
184.49,84.7223333333,104.987333333,85.9216666667,91.793,100.56825,84.3435,85.543,90.7197777778,92.9925000001,117.108625
184.87,76.2153333333,92.07175,76.0996666667,82.1180833334,88.7152500001,74.4791666667,73.9004166667,80.0539166666,81.9443333333,105.0781875
185.25,76.7857499999,90.0593333333,76.90475,81.72625,89.1665833334,74.2855833333,72.4405833333,79.6033055555,84.4641666667,104.732270833
185.63,75.80475,87.41375,74.7126666667,78.6780833334,85.8046666667,74.3678333333,69.7126666667,78.0076666667,84.9425,102.729708333
186.01,73.8345833333,86.3634166667,74.2423333334,74.2425,83.9744166667,72.7855833333,69.2889166667,77.6807777778,83.7995833333,104.778604167
186.39,68.6991666667,78.6076666668,69.6139166667,67.3271666667,77.2357499999,67.7339166667,64.9390833333,73.2046111111,75.6096666667,97.0656458334
186.77,63.5858333333,75.1515000001,66.5151666667,64.9495833333,71.4647499999,61.96975,60.2020833333,70.1009444445,71.1616666667,92.4748124999
187.15,59.8696666667,72.9516666666,61.4525,64.4785,66.5735833333,58.9850833333,57.5418333333,68.2648888889,69.4599166667,88.0119583333
187.53,57.92575,69.88225,58.6504166667,61.4583333333,62.4999166667,54.6649166667,52.7626666666,65.3531944444,67.7988333333,82.5973333333
187.91,59.35375,68.8775833334,59.3111666666,61.5221666667,61.98975,56.88775,53.35875,66.0430833333,67.8146666667,83.556625
188.29,58.87225,67.869,58.45775,59.7845,61.0695833333,55.2238333334,50.5389166666,64.3725277778,67.2470833333,81.0530625
188.67,56.1869166666,65.825,56.9445,56.4814166667,57.7861666666,50.7576666667,48.2745,61.6160833334,66.24575,79.5350208334
189.05,57.1305833334,67.2251666666,58.7629166667,56.3573333333,60.6959166667,51.3316666667,50.1718333334,63.83175,69.8024166667,82.3344791666
189.43,53.0224166667,64.5508333333,55.1814166667,54.4041666667,57.5994166667,46.41625,47.8841666667,63.4283055555,66.8395,79.9546458333
189.81,51.0673333333,61.6995833333,53.5715,52.4221666666,55.542,42.9393333333,46.0180833333,60.2216666667,62.5614166667,76.08775
190.19,55.33975,64.8461666667,57.0388333333,55.0160833333,58.2525,43.9319166667,47.411,61.9066111111,64.4011666666,75.4954583333
190.57,55.8876666666,66.5308333334,59.6919166667,55.3441666667,60.23575,40.7608333333,46.3315833333,62.1982222223,66.1684166667,74.7056875
190.95,52.5085833333,61.0544166667,54.6343333333,50.0425,55.74,37.6275833333,43.4525,56.6326388889,62.67,70.4295625
191.33,53.4723333333,60.46,55.29525,48.9584166666,56.5971666666,37.4565833334,42.4479166667,55.25175,62.89075,70.5621875
191.71,52.6801666666,59.5895833333,55.4438333333,49.03675,57.37025,37.9815,44.2630833333,56.1698055556,63.4004166667,72.4141458334
192.09,52.0100833333,57.3701666667,55.0250833333,47.4455,56.3650833334,34.38025,42.6299166667,55.0669722222,62.1021666667,70.3412916667
192.47,54.6053333333,58.421,58.9034166667,50.5263333333,59.9561666667,34.78075,46.1841666667,57.1783611111,64.2105833333,73.5966458333
192.85,60.9345833333,62.0810833333,64.2418333333,56.0405833333,65.6525833333,39.99125,51.8959166667,63.7272777778,68.2540833333,78.6154791667
193.23,64.0851666667,68.75,68.5688333333,59.4655833333,68.0253333334,45.6068333333,56.25,69.2934722222,72.4637500001,85.5411875
193.61,63.99275,69.20675,69.1623333333,59.893,67.73625,49.9554166667,59.2245833333,69.1621944444,72.9499166667,87.0877083332
193.99,66.081,70.3604166667,71.036,63.3334166667,68.6035833333,52.4775,61.7568333334,72.0270555556,76.982,88.8513541667
194.37,68.465,69.1228333334,72.6755,64.8245833334,70.0436666666,56.228,63.37725,73.6110277778,78.6402500001,90.3178541666
194.75,68.625,70.5,71.5416666667,64.9583333333,69.4583333333,58.5416666667,65.4166666667,74.0416666667,79.8333333333,90.7916666667
195.13,71.2566666667,75.8466666666,77.0944166667,69.7860833333,73.0839166667,61.58625,71.3458333333,80.2287777778,84.3583333334,95.4991458334
195.51,67.5413333333,75.3221666666,76.243,69.429,70.3958333333,58.7016666666,69.9355833333,79.5886666666,83.1951666666,93.5772916666
195.89,69.5280833333,79.5180833333,79.5682499999,71.5861666667,73.0420833333,60.5420833333,72.6406666667,82.7812777778,86.8975833332,95.7328333333
196.27,70.0489166667,82.304,80.53925,72.9900833333,75.245,64.2156666667,76.4705,85.3921944444,92.5981666666,97.8676250001
196.65,60.8695,72.5995833333,70.3351666666,62.5906666667,66.0325,56.7933333333,66.8478333333,76.2228333333,85.5073333335,89.4589375
197.03,54.11975,69.2415,67.2285833333,57.2099166667,60.9551666667,53.7454166667,63.2959166667,72.3626111111,84.5506666667,84.5855833333
197.40,52.185,63.2113333333,63.9735833333,53.2519166667,58.9938333333,48.72975,61.8394166667,70.3423055555,85.1117499999,78.7093541667
197.78,50.2095833333,62.8406666667,62.0545833334,50.8910833333,56.1320833333,44.3920833333,59.3815833333,68.7281944444,85.4297500001,75.2881458333
198.16,44.3840833333,60.26575,57.0049166667,41.42525,52.7775833333,36.77525,53.38175,67.2101388889,83.2125833335,74.3053958333
198.54,31.2821666667,52.3718333333,46.6668333333,29.80775,42.7563333333,23.5255,40.1921666666,57.5214166667,71.9230000001,65.0320416667
198.92,27.41925,46.5053333333,46.5725833333,28.4946666666,38.7768333333,20.63175,37.1639166667,54.6147222222,69.5565,64.1466458334
199.30,20.5358333333,33.33325,37.8719166667,19.2708333334,31.3244166667,12.4999166666,25.6696666667,46.0068333333,67.6340833333,60.212
199.68,19.15075,26.44225,36.9390833333,14.3428333334,30.84925,10.09625,23.6376666667,43.2158055555,68.2693333334,56.8109583333
200.06,13.8889166667,15.7118333333,29.5138333333,6.5105,24.3055,2.69116666667,16.4931666667,35.3586666667,63.6285,51.6059166667
200.44,-5.72916666667,-5.20833333334,12.0833333333,-10.8333333333,9.58333333334,-20.0,-5.10416666667,14.7916666666,51.2499999999,33.4635416667
200.82,-20.7575833333,-16.9698333333,5.00000000002,-21.6666666667,-0.90908333335,-35.9090833334,-18.7878333333,7.12125,53.9394999999,26.8560208333
201.19,-28.3333333333,-27.1666666667,-0.66666666665,-26.5,-9.16666666668,-47.4999999999,-25.0,-2.88888888888,43.8333333333,18.4166666668
201.57,-45.83325,-38.8888333333,-1.73600000002,-29.861,-14.0626666667,-59.2014166667,-31.7708333333,-16.4351944444,36.6319999999,15.9722291666
201.95,-48.4375,-54.6874166667,-7.98616666668,-35.0694166666,-5.20841666667,-62.3262499998,-39.40975,-17.4189444444,24.1320833333,11.501625
202.33,-25.1411666667,-27.9661666667,9.322,-9.88691666668,11.0169166667,-37.4293333334,-16.2429166667,2.49527777778,27.966,18.5383125
202.71,-53.2196666667,-52.0834166667,-9.28033333332,-29.1667500001,-5.68174999999,-70.6439166667,-29.1666666667,-15.6565833334,25.1894166664,3.45643749998
203.09,-80.7693333333,-72.436,-42.7350833333,-57.0513333333,-20.9401666667,-101.281916667,-50.6409166666,-38.8176111112,10.0425833334,-20.4059791667
203.47,-73.93175,-55.12825,-32.906,-58.1195833333,-9.61549999998,-97.6495000002,-36.7520833332,-42.8062499999,0.640999999825,-20.4595
203.85,-83.3333333333,-65.0405833333,-46.7479166667,-75.4065833332,-19.1055833333,-110.772333333,-48.1708333333,-49.6612222222,-14.8373333333,-29.4206458333
204.22,-107.317083333,-83.3333333332,-64.6342499999,-94.3089166665,-31.7071666667,-134.756,-62.3984166666,-58.6043888888,-32.1137499998,-44.9695208333
204.60,-106.783,-81.7829166666,-59.1085833333,-94.7674166667,-40.8915,-134.30225,-52.7130833333,-50.19375,-38.5659166669,-39.970875
204.98,-111.59425,-88.9493333332,-62.1376666667,-103.623166667,-45.8334166667,-132.971083334,-51.4491666667,-42.2705555556,-46.1956666668,-47.4185208333
205.36,-116.666583333,-94.1487499999,-67.9078333333,-107.801333333,-42.7305833333,-134.219916667,-53.5460833334,-33.215138889,-47.3404999999,-49.9556458333
205.74,-119.384,-98.0073333333,-75.9056666667,-115.942,-50.0,-137.68125,-56.7028333333,-33.9371666667,-60.5074166667,-55.9329583334
206.12,-184.429833333,-151.754333333,-132.894833333,-178.947416667,-112.28075,-210.08775,-99.7807499998,-81.5059444445,-111.622916667,-105.153625
206.50,-271.551916667,-227.58625,-190.229916667,-260.632166666,-174.712666667,-288.50575,-152.0115,-135.153333333,-154.884916667,-159.626458334
206.87,-225.238083333,-191.90475,-142.142916667,-219.047583333,-144.0475,-234.047583333,-116.1905,-104.444361111,-129.761916667,-129.404604167
207.25,-297.023833334,-274.702333334,-190.17875,-293.750083333,-198.214416667,-311.3095,-172.023833334,-146.626972222,-196.72625,-191.145791667
207.63,-450.0,-412.5,-294.166666667,-427.916666667,-315.0,-458.75,-281.666666667,-202.916666667,-312.916666667,-301.875
208.01,-1005.55566667,-918.518583334,-704.6295,-961.111250001,-754.629583333,-1037.03691667,-616.666666667,-456.481472222,-731.481416666,-687.731437499
208.39,1145.83333333,1035.41666667,854.166666666,1093.75,896.875,1148.95833333,705.208333333,564.930555557,854.166666667,823.958333334
208.77,426.449333333,393.840666666,334.782666667,421.014416667,344.56525,417.753666667,278.623166666,238.888694445,337.681166667,330.072395833
209.14,365.740666667,335.185083333,287.654333333,355.24675,293.827083333,377.77775,240.123416667,228.497888889,293.209916667,285.956645834
209.52,333.072916667,310.677083333,268.229166666,323.4375,284.635416667,348.177083333,228.125,232.465277778,285.9375,268.75
209.90,302.412333333,275.000083333,238.37725,291.886,256.14025,310.087666667,215.131583334,221.125805555,255.921083334,249.396854167
210.28,300.462833333,268.981416667,224.768416667,292.592583333,237.268583333,291.666833333,208.33325,208.873444444,242.129666666,247.1643125
210.66,381.034416667,345.402416667,291.37925,372.701083333,300.574666666,366.6665,254.023083333,265.708833334,310.344916667,308.261479167
211.03,315.740583333,292.824083334,247.453666667,311.8055,253.703666667,303.009166667,234.490833333,228.703555556,270.138916666,257.928333333
211.41,363.802083334,321.354166667,291.927083333,357.8125,305.46875,334.375,283.59375,272.395833333,298.177083333,298.4375
211.79,389.166583334,355.555416667,312.499916666,391.944583333,327.777833333,346.66675,301.666666667,303.981555556,303.611166667,331.875083333
212.17,698.889,630.55575,510.5555,694.444416667,559.444583333,593.888916667,545.000083333,549.074111111,511.666666667,576.3888125
212.55,-2289.58333333,-2091.66666667,-1608.33333333,-2337.5,-1802.08333333,-1916.66666667,-1787.5,-1765.27777778,-1633.33333333,-1802.08333333
212.92,-471.296416667,-411.11125,-295.83325,-475.000083333,-365.74075,-384.259333333,-372.222083333,-345.678888889,-330.092583333,-362.384375
213.30,-247.22225,-220.202083334,-159.091,-263.889,-204.5455,-195.201916666,-203.787916666,-178.619527778,-173.232333333,-199.242416667
213.68,-210.049083333,-177.94125,-125.0,-220.343083333,-164.705833333,-161.029416667,-166.91175,-134.395416667,-122.794083333,-165.257333334
214.06,-131.39525,-107.170416666,-75.7752499999,-137.403,-104.263583333,-94.5736666668,-96.124,-66.0853333334,-62.0154166666,-100.096854167
214.44,-124.791666666,-93.9583333333,-61.4583333333,-132.291666666,-104.583333333,-89.3749999999,-87.9166666666,-57.9861111112,-55.0,-93.8020833332
214.81,-58.4821666667,-31.994,-12.7976666667,-63.9880833333,-45.53575,-29.91075,-36.90475,-14.881,-9.97008333335,-35.8258541667
215.19,-33.3334166667,-8.10483333333,-0.342583333332,-32.0776666666,-19.5205833333,-9.93141666665,-8.44733333332,1.02730555555,12.67125,-16.4382916667
215.57,-17.1456666667,2.77774999998,12.2604166667,-10.5363333333,-4.21466666668,-0.38316666665,14.5594166667,17.8479722222,20.4980833333,2.89758333336
215.95,-8.24375,14.96425,20.6094166667,3.85291666667,8.60216666666,3.31533333333,25.0895833333,27.3297222222,28.1361666666,17.2266458333
216.32,-27.9535,1.47675,3.58658333333,-14.6625,-9.49374999999,-15.9281666667,15.4008333333,15.3656111111,14.135,-0.896604166657
216.70,-44.8068333333,-7.12558333333,-5.55550000001,-27.5363333333,-26.08675,-30.4346666667,7.12575,9.78266666667,4.34783333335,-18.055625
217.08,-39.7728333333,-2.14649999999,-5.30291666667,-23.1061666667,-21.5908333333,-22.4748333333,15.4039166667,13.7626111111,14.64625,-14.2044375
217.46,-28.0954166666,12.0238333333,8.69050000001,-4.76191666666,1.19041666665,-9.40466666667,25.83325,23.5714444444,24.4046666667,-0.386895833332
217.83,-14.9176666667,20.2674166666,11.5226666667,-0.617249999992,6.48133333333,1.13158333335,27.77775,24.8628611111,24.89725,8.05029166666
218.21,-22.5198333333,10.6150833333,4.16649999998,-9.42458333334,-8.33333250001e-05,-6.34908333335,17.9563333333,10.119,12.9960833334,-0.024874999975
218.59,-22.3780833333,9.08249999999,-1.12366666666,-10.2996666667,0.93641666665,-5.14983333335,16.4793333333,8.11474999999,9.64433333335,-0.608583333325
218.97,-53.6290833333,-6.04833333334,-21.3709166667,-38.03775,-18.9516666667,-28.8978333334,3.7635,-6.13797222222,-4.97316666667,-20.0939583333
219.34,-56.6668333333,-13.0304166667,-23.33325,-52.121,-25.1514166667,-31.3638333334,4.24241666666,-6.6161388889,-14.6968333333,-18.143875
219.72,-80.2535833334,-28.0799166666,-37.5000833333,-77.1739999999,-38.4058333333,-51.6303333333,-11.5941666667,-22.2222222222,-33.6955833333,-40.217375
220.10,-69.5511666668,-24.9999166667,-35.2565,-71.31425,-37.4999166667,-40.8655,-10.8974166667,-15.3313611111,-28.36525,-35.0158958333
220.47,-57.1210833333,-16.9695833333,-23.0303333333,-56.3635833333,-23.6365833333,-22.8786666666,-2.87883333333,-2.07063888891,-19.5454166666,-20.6440833333
220.85,-63.7820833333,-24.51925,-22.4359166667,-61.37825,-24.51925,-29.0064166667,-8.9745,-10.4701666667,-21.9553333333,-23.7179375
221.23,-53.5495833333,-18.21,-10.1851666667,-51.8518333334,-10.18525,-26.2346666667,2.00608333333,3.39513888891,-11.8828333333,-11.111
221.61,-84.3138333333,-37.9900833333,-33.3334166667,-102.94125,-38.7254166667,-52.6959166666,-2.69608333336,-4.16655555557,-17.8920833334,-27.5735208333
221.98,-78.0554999999,-37.4999166667,-12.4999166667,-98.0555833334,-24.72225,-45.5555000001,13.3334166666,9.35180555555,-4.44449999993,-17.0139166667
222.36,-131.547416667,-81.5475833334,2.38100000007,-201.1905,-44.6429166666,-104.166583333,42.2620833333,35.9127222224,5.35716666675,-0.297520833325
222.74,-243.5185,-211.111,-22.2221666667,-354.629666667,-141.66675,-256.481333334,20.3702499999,-43.8270833333,-49.9999166665,-46.5277500002
223.11,-132.843166667,-140.196166667,-30.8823333335,-185.784166667,-78.9214999999,-160.294,11.76475,-29.4117500001,-63.7255000001,-50.3676874999
223.49,-190.909,-207.57575,-74.2424166666,-254.5455,-117.424333333,-257.57575,23.4848333333,-46.9697499999,-76.5150833332,-84.6590833332
223.87,-233.33325,-282.14275,-85.7143333332,-410.714333333,-115.47625,-333.333333333,38.0951666667,-11.1108611112,-51.1905833333,-77.3808958333
224.24,841.666666666,1200.0,383.333333333,1537.5,591.666666667,1270.83333333,204.166666666,113.88888889,341.666666668,496.875
224.62,-39.8808333335,-95.8333333335,17.8572500001,-171.428666667,-8.33341666658,-109.523916667,29.7619166668,47.6188333333,36.90475,-25.0000625
225.00,-1.14941666665,-18.9654166666,25.2873333334,-77.8735833335,14.6551666667,-24.4253333333,30.4596666668,31.8964444445,29.0229166667,8.33347916667
225.38,-17.3076666667,-43.5898333333,10.8974166667,-88.7821666665,-8.33333333333,-35.5769166666,13.1412500001,13.0342500001,-3.20516666682,-15.6249375
225.75,8.3335,-27.5251666667,31.3130833333,-32.8283333333,19.4444166666,3.28291666667,40.6565,37.7945,15.1514166667,13.3839166667
226.13,7.14291666667,-26.3888333334,19.4445,-24.8015,15.0794166666,-0.198583333333,23.0158333333,27.91,9.92074999999,8.73035416668
226.51,10.6280833333,-4.83083333335,17.9950833333,-2.89858333332,24.0338333333,9.78274999999,23.55075,28.1805277778,14.7344166667,15.187375
226.88,18.5825,8.046,24.8084166667,10.0574166667,28.9273333333,21.7431666666,29.9810833333,40.9962777778,24.04225,22.8208541667
227.26,23.5473333333,16.0550833334,32.1865833334,17.584,30.3516666667,30.1221666667,31.5748333333,42.5585277778,32.6454166667,25.4205833333
227.64,21.2345,18.0865833333,32.2223333334,18.4565833334,29.0740833333,31.4815,28.88875,40.6584722222,34.1356666667,23.8117708333
228.01,17.3075,16.66675,29.6475833333,17.4144166667,25.0534166667,25.8546666667,25.6944166667,35.0426111111,28.3653333333,16.9070833333
228.39,13.3430833333,14.7879166667,25.9635,14.5954166667,23.26575,23.6030833333,24.133,30.04175,23.1214166667,13.3068125
228.76,13.23525,15.4634166667,25.5793333334,18.0480833333,21.4794166667,22.99475,24.2424166666,29.2781111111,22.1035,14.1154583333
229.14,15.2298333334,15.8455,25.0409166667,20.5254166666,22.0033333333,22.4959166667,23.9736666667,30.9249444444,22.537,15.3942083334
229.52,11.1111666667,12.68125,20.4911666667,17.0693333333,18.1964166667,17.0691666667,19.8471666667,28.1669722222,21.4975,13.5868541667
229.89,5.45575000001,8.66974999998,15.0970833333,11.5845833333,12.66825,9.903,11.8833333333,22.2096666667,15.5829166667,8.90297916665
230.27,-2.20483333333,4.59641666666,10.127,5.26908333333,6.61433333332,3.69950000002,7.21233333333,17.2771111111,9.86541666666,3.12962499999
230.65,-4.22383333334,3.34858333334,9.43683333334,2.93008333334,2.93008333333,2.81583333334,4.41399999999,15.1952777778,8.82808333334,1.73145833332
231.02,-6.87899999999,1.65083333333,7.58641666667,0.747083333332,1.533,1.02199999999,1.17916666667,13.6923611111,8.49075000002,-0.825583333325
231.40,-8.29224999999,1.06741666667,5.501,0.779916666668,1.724,-0.287250000009,0.164166666667,13.5331666667,8.25116666667,-0.44139583334
231.78,-7.85591666668,-0.0868333333332,4.68758333334,-0.130166666675,-0.824583333332,-1.82291666668,-0.564166666667,13.4403611111,6.77083333333,-1.97470833332
232.15,-7.44383333332,0.0467499999925,2.94941666666,-1.40441666667,-2.6685,1.1705,-1.07683333333,14.9031944445,7.86524999998,0.105416666667
232.53,-6.07833333335,2.353,3.48050000001,-1.66658333333,-6.17641666667,2.25475,-0.980416666666,16.3726388889,11.0293333333,2.29170833332
232.90,-5.26316666667,-0.731083333335,2.388,-4.28833333333,-8.47941666665,2.72891666667,-0.828416666668,17.1215555556,9.60033333333,1.32793749999
233.28,0.686749999975,3.02183333334,5.99816666667,0.274666666665,-4.02933333334,8.15008333333,6.68491666667,21.9321388889,14.3315833333,5.52895833332
233.66,6.21691666668,6.96658333333,9.21516666665,2.91000000001,1.80775,14.8589166666,11.37575,24.1917777778,15.8731666667,7.749125
234.03,5.76925000002,7.73808333332,8.74541666668,2.28924999999,1.64833333333,16.4375833333,13.3700833333,24.4199166667,15.7051666666,7.47497916666
234.41,8.01641666667,8.65033333333,8.65033333334,3.306,1.99283333333,17.75375,15.7156666667,24.049,15.98725,8.94475
234.78,11.05525,11.4321666667,10.3431666667,5.27649999998,3.85258333332,19.8491666667,19.933,26.2283333334,18.0066666667,8.76241666666
235.16,11.574,11.574,9.68358333333,5.16983333333,3.66525000001,18.9045,19.9074166667,23.8038055555,16.5509166667,7.63895833332
235.54,11.3506666667,10.4166666667,8.908,3.8435,2.51433333333,16.7385,18.85775,22.9285833333,14.5473333333,5.12745833333
235.91,11.3666666666,12.8333333333,10.3,5.63333333333,6.56666666666,17.0,19.9,23.3666666667,14.0333333333,6.57500000001
236.29,14.35525,15.0244166667,13.3515,9.85408333333,9.85408333333,18.0656666667,22.99275,24.8885,17.2445833333,9.89202083333
236.66,16.0146666667,17.3185,15.5045,11.9048333333,13.7755,19.246,26.2470833333,26.1053611111,18.169,10.8984791667
237.04,14.68925,19.6328333333,14.548,11.017,14.2655,18.277,25.904,25.02825,18.3050833333,10.550875
237.41,8.7915,16.2656666666,11.4260833333,7.78916666668,10.30925,14.6046666667,22.2794166667,22.1649722222,15.4065,6.53631250001
237.79,9.44824999999,17.7815,13.21075,9.69908333334,10.3679166667,14.7993333333,22.8261666666,23.2349166667,16.66675,8.45883333332
238.17,12.69975,20.7934166667,16.66675,11.8744166667,11.7146666667,16.6400833334,25.4525833333,25.9408055555,18.8498333333,10.6363125
238.54,16.5185833333,24.7286666666,20.8333333334,15.6065,16.4693333333,20.09375,28.7721666667,29.6023611111,22.3865833333,14.6018333333
238.92,15.2619166667,23.6188333333,19.96725,13.6235,16.01125,19.0543333333,27.0834166667,28.9014444444,21.9335,13.9865
239.29,14.926,23.6945,20.0173333333,14.09925,15.9485,18.4944166667,26.893,28.6627222222,21.8450833333,14.4908125
239.67,13.24475,22.5241666667,18.7801666667,12.78175,15.01625,16.9886666667,26.8315833333,26.5631944445,20.8936666666,14.1757291667
240.04,11.8056666667,20.9978333333,18.2930833334,12.0613333333,13.32225,15.86275,25.932,25.1705833333,20.6505833333,13.5554583333
240.42,10.0033333333,19.2534166667,16.7975833333,10.3796666666,11.2966666667,13.8180833333,24.0666666667,23.1718055556,18.7458333333,12.1315833333
240.79,8.27566666666,17.6180833334,14.97975,8.86683333333,8.72258333334,11.7935833333,21.6695833333,20.8765833333,17.2001666666,11.0436875
241.17,6.95741666667,15.5374166667,13.7331666667,7.33391666667,6.594,10.2673333333,19.9765833333,18.8085,15.7839166667,9.89427083334
241.54,7.51933333332,15.933,14.1104166666,7.43925,6.717,10.20175,19.9679166667,17.9735,15.4515833333,10.4596458334
241.92,6.93591666667,15.3206666667,13.2655,6.36041666666,5.785,8.90891666667,19.3691666667,17.0640277778,15.0739166667,9.66914583333
242.29,5.85408333333,14.1214166667,12.3113333333,5.75041666667,5.27916666667,8.0505,18.3824166667,15.7898888889,14.1498333333,9.10860416666
242.67,4.94458333333,13.0990833333,11.4985833333,4.70325,4.16658333333,7.24266666667,17.5875833333,14.6758333333,13.39425,8.20581249999
243.05,4.57075,13.2776666667,11.2530833333,4.44916666667,3.754,6.63016666667,17.5355,14.2944722222,13.1648333333,8.06404166666
243.42,4.21333333333,13.2433333333,11.2895,4.52775,3.29591666667,6.58341666667,17.5925833333,14.2371666666,13.15,8.05735416666
243.80,4.569,14.118,12.1311666667,5.08883333333,3.60483333333,6.89966666667,17.6475833333,14.6602222222,13.7994166667,8.23270833334
244.17,4.10833333333,13.7583333333,11.875,4.75,3.24166666667,6.45833333333,17.2,14.1555555556,13.6333333333,7.48125000001
244.55,3.39016666667,13.3251666667,11.6585833333,4.41441666666,3.10566666667,5.93483333333,16.9510833333,13.7913055556,13.36575,6.98570833333
244.92,3.231,12.7099166667,11.8545,4.453,3.16983333334,5.98841666667,16.827,13.3059166667,13.1378333333,6.7960625
245.30,3.54133333333,13.2236666667,12.4508333334,5.01691666666,3.54825,6.21841666667,17.7489166667,13.6265,13.6664166667,7.17733333334
245.67,3.68491666667,13.3658333333,12.6041666667,4.61591666667,3.28766666666,5.87891666667,18.1900833333,13.4526944444,13.7044166667,6.88808333334
246.05,3.58666666667,13.6806666667,13.1574166667,4.78825,3.27158333334,6.067,18.5641666667,13.4071666666,14.07925,7.04697916668
246.42,3.74108333334,14.1619166667,13.6791666667,4.78191666666,3.31808333333,6.46825,19.2040833333,13.5165833333,14.8720833333,7.18941666668
246.79,4.04816666667,14.3858333333,14.1291666667,5.0305,3.35208333333,6.65983333333,19.6089166667,13.4889166667,15.1165833333,7.54202083334
247.17,4.53266666667,14.5526666667,14.5025833333,5.44191666667,3.5915,7.19683333333,20.1308333333,13.7753333333,15.44375,7.76160416668
247.54,5.01983333333,14.8915,14.8355,5.5025,3.70558333333,7.42841666667,20.4929166667,13.8616111111,15.7575833333,7.77845833333
247.92,5.33425,15.1838333333,15.0375833333,5.589,3.90558333333,7.70683333333,21.0735,14.1032777778,15.9188333333,8.08470833334
248.29,5.67791666667,15.5449166667,15.10025,5.531,3.96883333333,7.79483333334,21.227,14.1784166666,16.1200833333,8.38731250001
248.67,5.93941666667,15.8975,15.6260833333,5.56933333333,4.05966666666,7.992,21.6929166667,14.2713333333,16.6009166667,8.63972916667
249.04,6.02325,16.3458333333,15.9136666667,5.64233333334,3.92266666667,7.99541666668,22.1165833333,14.4776666667,17.0088333334,8.77622916667
249.42,5.98075,16.4601666667,16.1459166666,5.53166666667,3.78941666666,8.0145,22.1264166666,14.5264444444,17.2054166666,8.86535416668
249.79,6.492,17.0319166666,16.8754166667,6.10283333333,4.35158333333,8.65616666668,22.7838333333,15.1986388889,18.0428333333,9.39264583333
250.17,6.66058333333,17.2819166667,16.9921666667,5.9895,4.47425,8.76050000001,23.2155,15.3328333333,18.1004166667,9.24852083333
250.54,6.899,17.5140833334,16.9546666666,5.9485,4.51433333333,8.69191666666,23.2670833333,15.3610555556,17.9214166666,9.40902083332
250.92,6.64908333333,17.54975,16.7134166667,5.63158333333,4.38591666666,8.48525000001,23.3156666666,15.3293333333,18.0234166667,8.96345833333
251.29,5.82083333333,17.3746666667,16.2405833333,5.06891666667,3.61525,7.75683333332,22.9323333334,14.5239166667,17.6504166667,8.20012500001
251.66,4.59183333334,16.1236666666,15.18825,3.95075,2.64916666667,6.4035,22.2985833334,13.5378888889,16.8825,7.29820833334
252.04,3.72441666667,15.23675,14.4388333334,3.07933333333,1.59608333334,5.52675,21.249,12.5565555556,16.108,6.56085416666
252.41,2.75291666667,14.4155833333,13.77825,2.3255,0.555916666667,4.57008333333,20.8435,11.7079444444,15.13425,5.45322916667
252.79,2.04775,13.6455833333,12.8143333333,1.61516666667,-0.351416666666,3.93333333334,19.8295833334,10.8835277778,14.09175,4.48772916668
253.16,2.17191666667,13.9228333334,13.18075,1.348,-0.197416666668,4.22108333334,20.132,11.1428055555,14.4063333334,4.60575000001
253.54,2.95766666667,14.5219166667,13.8388333333,2.08333333333,0.430333333334,4.79516666667,20.9494166667,11.8760833333,14.8634166667,5.10766666667
253.91,2.57858333333,14.5328333333,13.671,2.27958333333,0.340583333332,4.91375,20.6976666667,11.7458888889,14.84575,5.13970833334
254.28,2.80391666667,14.70975,14.1475,2.61175,0.761416666667,5.49391666666,20.595,11.9792777778,15.1934166667,5.61854166667
254.66,2.94241666667,14.6681666667,14.5428333333,2.55891666667,0.907000000001,5.57525,20.45725,12.0303888889,15.48675,5.35572916667
255.03,2.86775,14.56975,14.8318333333,2.30483333333,0.770999999999,5.48866666667,20.652,12.0412777778,15.6645833333,5.22666666667
255.41,3.24558333333,14.4658333333,15.37475,2.40825,1.19616666667,5.74175,21.0206666667,12.3950833333,16.1483333333,5.80935416667
255.78,4.64416666666,16.3236666667,17.0585,3.50958333333,2.75058333333,7.46,22.372,13.7503333333,17.5155,7.83141666667
256.15,5.01466666666,16.5933333333,17.6288333333,3.89758333333,3.28616666667,7.836,22.7821666666,13.8481944445,18.3219166667,8.41087499999
256.53,6.44183333333,17.9566666667,19.4126666667,5.83258333333,5.08866666667,9.53650000001,24.3589166667,15.5561388889,20.2595833333,10.1515208333
256.90,7.15891666667,19.0379166667,20.4005,6.79008333333,6.07483333333,10.5388333333,25.4969166667,16.3528888889,21.3565,10.6669166667
257.28,7.14575,18.9455833334,19.7280833333,6.88491666667,6.123,10.2346666667,25.4531666667,15.8383611111,21.0529166666,10.2827708333
257.65,6.8585,19.1914166667,19.428,6.731,5.96,9.74133333334,25.49775,15.5135,20.9395833334,10.0510416667
258.02,6.8615,19.07575,19.3403333333,6.32683333334,5.61733333333,9.36041666668,25.8419166667,15.1543055555,20.738,9.69662499999
258.40,6.67741666666,18.8459166667,19.1481666666,6.15866666667,5.07583333333,9.01900000001,25.8346666667,14.6723333333,20.4745,9.32250000001
258.77,6.24891666667,18.60875,18.972,6.14241666666,4.60691666666,8.87416666666,25.92375,14.4324166667,20.1998333333,9.34204166667
