wavelength,Back_ThrOrnm,Belly_ThrOrnm,Breast_ThrOrnm,Crissum_ThrOrnm,Crown_ThrOrnm,DorTail_ThrOrnm,Patch10_ThrOrnm,Patch11_ThrOrnm,Rump_ThrOrnm,Throat_ThrOrnm,WingTip_ThrOrnm
390.27,17.0487333333,26.793,42.1712,20.7254,39.5498666667,8.10453333334,15.2512666667,20.8812,29.4734,26.3047333333,7.1302
390.63,17.0012666667,26.7463333333,42.096,20.7022,39.5566666667,8.09866666667,15.2048666667,20.6696,29.3322,26.2928,7.141
391.00,17.0381333333,26.7330666667,42.0758666667,20.6704666667,39.5536666667,8.08606666666,15.2002,20.5013333333,29.2432666667,26.2965333333,7.15
391.36,17.0506,26.7580666666,42.0972666667,20.6963333333,39.5663333333,8.099,15.1620666667,20.3562,29.1663333333,26.3083333333,7.19493333333
391.72,17.0822,26.8117333333,42.1390666667,20.6675333333,39.6166,8.10646666667,15.1972,20.226,29.0816,26.3882666667,7.19553333333
392.08,17.0818666666,26.8105333333,42.1776,20.6950666667,39.6234,8.13453333334,15.1856,20.0822,28.9750666667,26.3753333333,7.2628
392.44,17.0382666667,26.7536666667,42.1019333333,20.6182666667,39.5739333333,8.08966666667,15.132,19.8258666667,28.777,26.2920666667,7.2314
392.80,16.9866,26.7245333333,42.0934,20.6084,39.5566666667,8.03833333333,15.0370666667,19.5894666667,28.6276666667,26.256,7.21253333333
393.16,16.9297333333,26.6683333333,42.0404,20.5198,39.5595333333,7.93953333333,14.8866666667,19.3415333333,28.4288666667,26.2230666667,7.11746666667
393.52,16.9302,26.7169333333,42.0598,20.565,39.6441333333,7.92793333333,14.8454,19.2006666667,28.2838666667,26.2683333333,7.1204
393.88,16.8834666667,26.6552666666,41.9940666667,20.5022666667,39.5866666667,7.88866666667,14.773,18.9663333333,28.0611333333,26.2302,7.10313333333
394.24,16.8880666667,26.632,42.0332666667,20.4883333333,39.6398,7.85126666667,14.7578,18.7802666667,27.9437333333,26.272,7.12566666666
394.60,16.8370666667,26.5981333333,41.9914,20.4405333333,39.6098,7.82319999999,14.6357333333,18.577,27.7508,26.2374666667,7.1032
394.96,16.9050666667,26.7064,42.1172,20.5070666667,39.7394666667,7.93213333333,14.6496,18.5078,27.6062666667,26.3380666667,7.1962
395.32,16.8796,26.6277333333,42.0272666667,20.4077333333,39.6758666667,7.9258,14.5387333333,18.2392,27.3549333333,26.2484,7.152
395.68,16.9296666667,26.6841333333,42.0451333333,20.4452666667,39.7120666667,7.97546666667,14.4900666667,18.0652666667,27.2470666667,26.2832666667,7.23713333333
396.04,16.8984,26.6634666667,41.9794,20.3792,39.6894666667,7.91273333334,14.3725333333,17.7914,27.0048666667,26.2366,7.1772
396.40,16.8200666667,26.6156666667,41.9228,20.2817333333,39.6894,7.83046666667,14.2369333333,17.5632666667,26.7696,26.203,7.12
396.76,16.7566,26.5912,41.9098,20.2018666667,39.6790666667,7.76893333333,14.1275333333,17.2787333333,26.5508666667,26.1504666666,7.07206666667
397.12,16.8553333333,26.6882666666,41.9426666667,20.2455333333,39.7329333333,7.937,14.176,17.1879333333,26.4774,26.2211333333,7.25713333333
397.48,16.8164666667,26.6655333333,41.8756666667,20.1228,39.6976666667,7.94333333333,14.0674666667,16.9307333333,26.2602,26.1818666667,7.198
397.84,16.931,26.7898666667,41.9392,20.2226666667,39.8196,8.08553333333,14.115,16.8649333333,26.2222666667,26.2584,7.3502
398.20,16.9398666667,26.8057333333,41.8958666667,20.1790666667,39.812,8.14140000001,14.0842666667,16.6961333333,26.037,26.2514,7.41713333333
398.56,16.9627333333,26.8450666667,41.9066,20.1486,39.8755333333,8.13553333334,14.0899333333,16.5092,25.883,26.2644666667,7.40273333333
398.92,16.8914,26.8237333333,41.8222666667,20.0664,39.8155333333,8.02666666667,13.9655333333,16.279,25.7168666667,26.2197333333,7.3314
399.28,16.9578,26.8871333333,41.8742666667,20.0814,39.8944666667,8.07439999999,13.9886666667,16.2213333333,25.6115333333,26.3062,7.40186666667
399.64,16.8937333333,26.7678,41.755,19.9932,39.8457333333,8.05026666667,13.8912,16.0175333333,25.3571333333,26.2406,7.3518
400.00,16.9466,26.8470666667,41.7874666667,20.0783333334,39.8988666667,8.13740000001,13.937,15.9654,25.2737333333,26.3036,7.46413333333
400.36,17.0513333334,26.9264666667,41.8574666667,20.1904666667,39.9794,8.27966666667,14.0029333333,15.9078666667,25.1932,26.4046666667,7.56266666667
400.72,17.1702666667,27.0347333333,41.8467333333,20.2574666667,40.0396666667,8.42173333333,14.0733333333,15.8978666667,25.131,26.5018,7.72786666667
401.08,17.0723333333,27.0066666667,41.7862,20.2061333334,40.0106,8.36259999999,14.0153333333,15.7104,24.8949333333,26.4528666667,7.6286
401.44,17.0751333333,27.0145333333,41.8086,20.1982,40.0148,8.36993333333,14.0781333333,15.6364,24.7892,26.4874666667,7.67633333333
401.80,17.0089333333,26.9084666667,41.6946666667,20.1199333333,39.9235333333,8.33846666667,13.9988,15.4614666667,24.5342,26.4157333333,7.60413333333
402.16,16.9585333333,26.8504666667,41.6789333333,20.0996666667,39.9341333333,8.26653333333,13.9128,15.3072,24.3631333333,26.4261333333,7.52013333333
402.52,16.9271333334,26.8503333333,41.6794,20.116,39.9064,8.29126666667,13.877,15.239,24.2219333333,26.4244,7.51413333333
402.88,16.9327333333,26.8874,41.6917333333,20.0732666667,39.9690666667,8.34326666666,13.8964,15.1484,24.0892,26.4364,7.5374
403.24,16.9034,26.9196666667,41.684,20.0968,39.9823333333,8.36506666667,13.9132,15.0499333333,23.9894666667,26.4696666667,7.56166666667
403.60,16.8428666667,26.9412,41.7051333333,20.0519333333,39.9925333333,8.36233333333,13.8961333333,14.9380666667,23.8918666667,26.4652666667,7.528
403.95,16.7629333333,26.8547333333,41.597,19.9526666667,39.9088666667,8.2888,13.815,14.7992666667,23.6896666666,26.3790666667,7.43133333333
404.31,16.7676,26.9036666667,41.5750666667,19.9213333333,39.9400666667,8.26633333333,13.7791333333,14.7328666667,23.5927333333,26.3852666667,7.40426666667
404.67,16.7350666667,26.8944666666,41.5606,19.8834,39.9706666667,8.2198,13.7389333333,14.6459333333,23.4888,26.3811333333,7.33646666667
405.03,16.7360666667,26.8559333333,41.5243333333,19.8588,39.9521333333,8.22873333333,13.7012666667,14.592,23.4259333333,26.3785333333,7.32113333333
405.39,16.6994,26.8329333333,41.4105333333,19.8427333333,39.9154666667,8.20946666667,13.6020666667,14.4786666667,23.2843333333,26.3195333333,7.25833333333
405.75,16.7334666667,26.8746666667,41.4028666667,19.8420666666,39.984,8.23473333334,13.6152666667,14.4532666666,23.2645333333,26.3683333333,7.2916
406.11,16.7632666667,26.9155333333,41.3042,19.83,39.9614,8.29026666667,13.6371333333,14.3998666667,23.1842,26.36,7.33453333333
406.47,16.7876666667,26.9232,41.2520666667,19.8105333333,39.9906,8.3086,13.6369333333,14.324,23.1309333334,26.3845333333,7.35826666667
406.83,16.748,26.8618,41.1699333333,19.8114666667,39.9352666667,8.26613333333,13.5994,14.2416666667,23.0260666667,26.3447333334,7.33173333333
407.19,16.7364666667,26.8536,41.1389333333,19.7737333333,39.9638666666,8.24346666667,13.5597333333,14.1982,22.9518,26.3274,7.30006666667
407.55,16.7815333333,26.8731333333,41.1251333333,19.8264,40.0211333333,8.2574,13.5642666667,14.1898,22.9012,26.3492,7.3406
407.90,16.8799333333,26.9884666667,41.2236666667,19.9332,40.1697333333,8.37906666667,13.6438666667,14.226,22.9609333333,26.4952666667,7.45366666667
408.26,16.8693333333,26.9551333333,41.2522666667,19.9358666667,40.2032,8.3824,13.6378,14.1584666667,22.8911333333,26.5126666667,7.47873333333
408.62,16.821,26.8843333333,41.1554,19.8896666667,40.1259333333,8.36446666667,13.5921333333,14.0455333333,22.7635333333,26.4518666667,7.46553333333
408.98,16.8343333333,26.9111333333,41.1692,19.9171333334,40.1832,8.37673333333,13.5844666666,13.9944666667,22.6989333333,26.4632666667,7.51426666667
409.34,16.7981333333,26.908,41.1598666667,19.8994,40.2153333333,8.37,13.5776,13.937,22.6182,26.4746,7.51766666667
409.70,16.7926,26.9236666667,41.1812666667,19.9175333333,40.2545333333,8.35813333333,13.6024666667,13.8972,22.5521333333,26.5196666667,7.487
410.06,16.7932666667,26.9347333333,41.1762666667,19.949,40.273,8.37253333333,13.6163333333,13.8753333333,22.4847333333,26.5297333333,7.4832
410.42,16.8018666667,26.948,41.1444,20.0000666667,40.2912,8.40346666667,13.6506666667,13.8760666667,22.4333333333,26.5398666667,7.4964
410.77,16.8878,27.0645333334,41.2102666667,20.082,40.4086,8.50746666667,13.7304666667,13.9213333333,22.4856666667,26.6213333333,7.57706666667
411.13,16.9027333333,27.0408666667,41.119,20.0947333333,40.3645333333,8.53393333333,13.7574,13.8512666667,22.4076666667,26.614,7.60633333333
411.49,16.9158666667,27.1011333333,41.09,20.1066,40.3962,8.55746666667,13.7702666667,13.8336666667,22.3765333333,26.6546,7.6588
411.85,16.881,27.0655333333,40.952,20.0864666667,40.3236,8.52173333333,13.7536,13.7673333333,22.2672,26.6326666667,7.63126666667
412.21,16.8450666667,27.0758,40.8122,20.1298,40.2569333333,8.52113333333,13.7380666667,13.7310666667,22.1908666667,26.6038,7.5978
412.57,16.8150666667,27.0888666667,40.7490666667,20.1536,40.2706,8.5438,13.7346666667,13.6897333333,22.0954,26.6588,7.61326666667
412.92,16.8275333333,27.1494666667,40.7187333333,20.1794666667,40.3225333334,8.58546666666,13.7716,13.6874,22.0512666667,26.7220666667,7.62953333333
413.28,16.8557333333,27.1498666667,40.6488,20.2009333333,40.3050666667,8.62273333333,13.779,13.6504666667,22.0167333333,26.7148666666,7.65066666667
413.64,16.8182,27.1546,40.5728666667,20.1994,40.2582,8.63206666667,13.7081333333,13.5287333333,21.9146666667,26.6747333333,7.66546666667
414.00,16.7366666667,27.1422666667,40.5024,20.146,40.2359333333,8.5758,13.6450666667,13.3984666667,21.7594666667,26.6238666667,7.62446666667
414.36,16.6168666667,27.0898,40.3807333333,20.0490666667,40.1432666667,8.51853333333,13.5363333333,13.2351333333,21.5808666667,26.5576,7.588
414.72,16.4807333333,26.9636,40.1449333333,19.941,39.9536,8.43353333333,13.3980666667,13.0371333333,21.3544666667,26.4512,7.48633333333
415.07,16.4284,26.9626666667,40.0882,19.9081333333,39.9538,8.43046666667,13.3278666667,12.9495333334,21.2283333333,26.4054666667,7.4642
415.43,16.3473333333,26.9056,39.9851333333,19.8675333333,39.8490666667,8.42366666667,13.2714,12.838,21.0459333333,26.3546666667,7.4528
415.79,16.2018666667,26.7914,39.7720666667,19.7368666667,39.6879333334,8.3654,13.1472,12.6785333333,20.8368,26.2046,7.4186
416.15,16.1012,26.7162,39.6199333333,19.6393333333,39.5616666667,8.36133333333,13.0974666667,12.5273333333,20.6519333333,26.1247333333,7.41
416.51,16.075,26.7218,39.5426,19.6228,39.5039333333,8.36026666667,13.0712,12.4645333333,20.5538666667,26.1027333333,7.44313333333
416.86,16.0463333333,26.7232,39.4654666667,19.6078666666,39.4414,8.35513333333,13.0583333333,12.3784666667,20.4177333333,26.0865333333,7.4732
417.22,15.932,26.6816666667,39.3310666667,19.5315333333,39.3503333333,8.29966666667,12.9664,12.2466,20.204,26.0446666667,7.44473333333
417.58,15.7862666667,26.5686666667,39.1412,19.4372,39.1959333333,8.23253333333,12.8743333334,12.0962,19.976,25.9508666667,7.38833333333
417.94,15.675,26.4827333333,38.9490666667,19.3586666667,39.0669333333,8.2048,12.7742,11.9818,19.8037333334,25.8784,7.35593333333
418.29,15.6054,26.4337333333,38.8208,19.3178,38.9572,8.18793333333,12.7052,11.8992666667,19.6303333333,25.8078,7.36386666666
418.65,15.5512666667,26.4146,38.7064666667,19.2854,38.8806666667,8.20733333333,12.6632,11.8394,19.4838666667,25.7853333333,7.41146666667
419.01,15.4711333333,26.3722666667,38.5667333333,19.2478,38.7596666667,8.207,12.5851333333,11.7487333333,19.3208,25.7376,7.4136
419.37,15.3226,26.2390666667,38.3084666667,19.1270666667,38.5666,8.12513333333,12.4454666667,11.5755333333,19.0757333333,25.6078,7.34373333333
419.73,15.2950666667,26.2552,38.2458,19.1332666667,38.5410666667,8.13873333333,12.4045333333,11.4920666667,18.9473333333,25.6217333334,7.3598
420.08,15.2427333333,26.2451333333,38.1326666667,19.0992,38.4788,8.14966666667,12.3456,11.4356666667,18.8178,25.6053333333,7.38406666667
420.44,15.1463333333,26.1726666667,37.9540666667,19.0391333333,38.3738,8.1368,12.2457333333,11.3181333333,18.6278666667,25.52,7.35793333333
420.80,15.0229333333,26.0816,37.7312,18.9541333333,38.1998,8.0938,12.1326666666,11.1834,18.4242666667,25.4174,7.31833333333
421.16,14.9728,26.0677333333,37.6067333333,18.945,38.1258666667,8.11066666667,12.0875333333,11.1092,18.2939333333,25.3930666667,7.3438
421.51,14.9398,26.0533333333,37.4562666666,18.9208666667,38.0197333333,8.13126666667,12.0338,11.0577333333,18.1607333333,25.3582666667,7.38346666667
421.87,14.867,25.9959333333,37.2944666667,18.8660666667,37.8914,8.12126666667,11.9359333333,10.9433333333,17.9740666667,25.2906,7.3788
422.23,14.8175333333,26.0005333333,37.2002,18.8533333333,37.853,8.13573333333,11.8908,10.8724,17.8516666667,25.3028,7.38333333333
422.58,14.7243333333,25.9334666667,37.0189333333,18.7931333333,37.7164,8.0886,11.7918666667,10.7530666667,17.6648,25.2281333333,7.35053333333
422.94,14.6440666667,25.8858666667,36.8356,18.7349333334,37.5918666667,8.0576,11.723,10.6452666667,17.4938,25.1743333334,7.3294
423.30,14.6144,25.8988,36.7469333333,18.7364666667,37.5664,8.06706666667,11.6916666667,10.5882666667,17.3977333333,25.1715333333,7.3418
423.66,14.5175333333,25.8154666667,36.5451333333,18.6536,37.4138,8.03753333333,11.6079333333,10.5028666667,17.2434,25.0763333333,7.30506666667
424.01,14.4717333333,25.7728666667,36.3889333333,18.6126666667,37.3034,8.01073333334,11.5396666667,10.4195333333,17.0950666667,25.0249333333,7.28133333333
424.37,14.4416,25.7368666667,36.2414666667,18.5838,37.1906666667,8.01353333333,11.5118,10.3767333333,16.9992,24.9924,7.29566666667
424.73,14.3986666667,25.6899333333,36.0949333333,18.5556,37.1041333333,8.02546666667,11.4636666667,10.3209333333,16.9114666667,24.9522,7.28826666667
425.08,14.3541333333,25.623,35.9272,18.5110666667,36.9848666667,8.02613333333,11.422,10.2614,16.7956,24.8834,7.2884
425.44,14.2875333333,25.5764666667,35.7548666667,18.4577333333,36.9029333333,7.998,11.3536,10.186,16.6571333333,24.8042666667,7.2342
425.80,14.2453333333,25.5632666667,35.6212,18.4261333333,36.8454,7.9896,11.3244,10.1416666667,16.5662666667,24.7788,7.2284
426.16,14.1758666667,25.4761333333,35.403,18.3512666666,36.6973333333,7.96053333333,11.2402,10.0450666667,16.4252666667,24.6622666667,7.19826666667
426.51,14.1390666667,25.4544,35.2583333333,18.3241333333,36.6316666667,7.99,11.2181333333,9.99853333333,16.3277333333,24.6161333333,7.19486666667
426.87,14.1316666667,25.4726666667,35.1562,18.3456,36.6074,8.02113333333,11.2085333333,9.99793333333,16.2762,24.6219333333,7.23926666667
427.23,14.1196666667,25.4429333333,35.0094666667,18.3412,36.5142666667,8.06106666667,11.1910666667,9.99086666666,16.1927333333,24.6031333333,7.26206666667
427.58,14.0548,25.3821333333,34.8244,18.2866666667,36.3846,8.04026666667,11.1278,9.91406666667,16.0552666667,24.5368666667,7.23386666666
427.94,14.0267333333,25.3682666667,34.6551333333,18.2909333333,36.3161333333,8.06373333333,11.1084,9.88840000001,16.0002,24.5116666667,7.25773333333
428.30,13.9860666667,25.3660666667,34.5314666667,18.2632666667,36.2635333333,8.0628,11.0774666667,9.84366666665,15.9021333333,24.4678,7.23026666667
428.65,13.9743333333,25.3634666667,34.4185333333,18.2739333333,36.1916666666,8.07973333333,11.0797333333,9.84693333335,15.8460666667,24.4463333333,7.25553333333
429.01,13.9274,25.3272,34.2360666667,18.2358,36.0638666667,8.07646666667,11.0496666667,9.81666666667,15.7784666666,24.4007333333,7.2456
429.37,13.9142,25.3224,34.1481333333,18.2626,36.0099333333,8.08926666667,11.0431333333,9.80126666666,15.7503333333,24.4023333333,7.26833333333
429.72,13.8920666667,25.2660666666,34.0081333333,18.2831333333,35.8632666667,8.0874,11.0522666667,9.788,15.7033333333,24.3441333334,7.2806
430.08,13.922,25.3033333333,33.9249333333,18.3371333333,35.8416,8.13093333333,11.1102,9.86066666665,15.7250666667,24.4029333333,7.32386666666
430.44,13.8936,25.2716666667,33.797,18.3238666667,35.7473333333,8.10166666667,11.0904666667,9.84473333334,15.6905333333,24.3654666667,7.34753333333
430.79,13.7787333333,25.1122666667,33.52,18.2003333333,35.5252,8.017,11.0012666667,9.75586666667,15.5429333333,24.2182,7.27266666667
431.15,13.7075333333,25.0732666667,33.3629333333,18.1591333334,35.4236666667,7.9686,10.9671333333,9.71266666666,15.4731333333,24.1440666667,7.22306666667
431.50,13.7125333333,25.0937333333,33.276,18.1966,35.3954,7.9936,10.9894,9.73953333334,15.4742666667,24.1452666666,7.25166666667
431.86,13.6492666667,25.0362,33.1409333333,18.157,35.2688666667,7.96206666667,10.9634,9.70573333332,15.4064666667,24.0797333333,7.21473333333
432.22,13.6135333333,25.0186,33.0298,18.1488,35.1704,7.95213333333,10.9506,9.7114,15.4015333333,24.054,7.1958
432.57,13.5691333333,24.9923333333,32.9382666667,18.1226666667,35.1041333333,7.91286666667,10.9315333333,9.67599999999,15.3524,23.9978666667,7.15566666667
432.93,13.5308666667,24.9774666667,32.8577333333,18.114,35.0642,7.8752,10.904,9.6372,15.3171333333,23.9667333333,7.11506666667
433.29,13.4998,24.9671333334,32.7493333333,18.1089333333,34.9825333333,7.876,10.9134666667,9.64393333334,15.3027333333,23.944,7.11033333333
433.64,13.5082666666,24.9953333333,32.6506,18.1124,34.9676666667,7.90806666667,10.9289333333,9.65833333333,15.3175333333,23.9379333333,7.12093333334
434.00,13.5224666667,24.9898666667,32.5443333333,18.1307333333,34.9001333333,7.943,10.9562,9.6676,15.3197333333,23.9030666667,7.15653333333
434.35,13.5065333333,24.9914,32.4247333333,18.1566666667,34.8354666667,7.9688,10.9805333333,9.69953333334,15.3259333333,23.8830666667,7.14453333333
434.71,13.4988666667,25.0074,32.3374666666,18.1768666667,34.7916666667,7.98213333333,10.9912,9.69073333333,15.337,23.8532,7.1242
435.07,13.5312666667,25.0171333333,32.2532666667,18.2003333333,34.7469333333,8.00766666667,11.0396,9.70760000001,15.3846,23.8516,7.1608
435.42,13.5307333333,25.0255333333,32.1491333333,18.2098666667,34.6816666667,8.0224,11.0670666667,9.72520000001,15.4011333333,23.834,7.1632
435.78,13.5398666667,25.0440666667,32.0538,18.2313333333,34.6262,8.0456,11.1018,9.7676,15.4301333333,23.8032,7.20546666667
436.13,13.5377333333,25.0301333333,31.9449333333,18.2574666667,34.5561333333,8.0546,11.1408666667,9.77500000001,15.4277333333,23.7695333333,7.24706666667
436.49,13.4939333333,25.0058666667,31.7784666667,18.2422,34.4434666666,8.02533333333,11.1242666667,9.75486666667,15.4034,23.7261333333,7.2242
436.84,13.5226,25.0252666667,31.668,18.2768,34.3628,8.05826666667,11.1767333333,9.79986666666,15.4368,23.695,7.27686666667
437.20,13.5185333333,25.0130666667,31.5619333333,18.2942,34.2805333333,8.08533333333,11.2065333333,9.81026666666,15.4534,23.6524666667,7.3168
437.56,13.4686,24.9916,31.4359333333,18.3012666667,34.1828666667,8.0592,11.2116666667,9.80573333332,15.4277333333,23.6026,7.31246666667
437.91,13.3894666667,24.9606,31.3134666667,18.2629333334,34.0699333333,7.99273333333,11.1858,9.75499999999,15.3680666667,23.5267333333,7.26533333333
438.27,13.3427333333,24.9202666667,31.17,18.2282,33.9426,7.96186666667,11.1634666666,9.72773333333,15.3298,23.4711333333,7.25413333333
438.62,13.2932,24.8894666667,31.0404666667,18.2170666667,33.8566666667,7.93713333333,11.1613333333,9.71293333334,15.3025333333,23.4371333333,7.25366666667
438.98,13.2449333333,24.86,30.9097333333,18.1962,33.7582,7.9082,11.1387333333,9.70013333334,15.2418,23.3831333333,7.23346666667
