wavelength,Back_PhrFrum,Belly_PhrFrum,Breast_PhrFrum,Crissum_PhrFrum,Crown_PhrFrum,DorTail_PhrFrum,Patch10_PhrFrum,Patch11_PhrFrum,Rump_PhrFrum,Throat_PhrFrum,WingTip_PhrFrum
376.18,6.86653333333,16.4097,3.682,16.0316111111,4.01066666667,5.1434,4.70786666667,5.68973333333,8.71166666667,5.40926666667,6.27466666667
376.54,6.89184166667,16.5063333333,3.67966666667,16.0774259259,4.04743333334,5.215,4.7418,5.69946666667,8.75470000001,5.428,6.32833333334
376.90,6.80116666666,16.5424333333,3.59553333333,16.0420592592,3.99056666667,5.152,4.66433333333,5.61286666667,8.68453333334,5.36613333333,6.257
377.26,6.68296666666,16.5398666667,3.46133333333,15.9898481481,3.92556666667,5.049,4.58906666667,5.544,8.57379999999,5.26853333333,6.137
377.63,6.60786666667,16.5624333333,3.4194,16.0209222222,3.8862,5.003,4.58326666667,5.53246666667,8.51396666668,5.1874,6.06706666667
377.99,6.668375,16.6272333333,3.47266666667,16.1134185185,3.89963333333,5.02966666667,4.62053333333,5.63593333333,8.55746666667,5.2272,6.10766666667
378.35,6.70575833333,16.7373,3.54446666667,16.2069962963,3.9629,5.06853333333,4.6818,5.6333,8.58060000001,5.2224,6.14486666667
378.71,6.63879999999,16.7369,3.43953333333,16.2110592593,3.90366666667,4.99566666667,4.57433333333,5.54256666667,8.4937,5.115,6.04533333333
379.07,6.73122499999,16.8593,3.5448,16.2735888889,4.00776666667,5.103,4.6732,5.60823333333,8.52223333334,5.18493333333,6.10926666667
379.44,6.75996666666,16.9357333333,3.60586666667,16.3454222222,4.0416,5.13846666667,4.74273333333,5.66373333333,8.57260000001,5.2558,6.1878
379.80,6.80510833334,17.0677666667,3.65613333333,16.4184296296,4.06493333333,5.19753333333,4.82973333333,5.7221,8.64670000001,5.30566666667,6.25466666667
380.16,6.80600000001,17.1771666667,3.67146666667,16.4850333333,4.05406666667,5.1578,4.84206666667,5.73443333333,8.67400000001,5.31533333333,6.2714
380.52,6.74954166666,17.1973,3.6092,16.5321074074,4.01443333333,5.08926666667,4.80413333333,5.71743333333,8.65260000001,5.28026666667,6.2358
380.88,6.81973333334,17.2596666667,3.6588,16.6389666667,4.0401,5.1082,4.8516,5.79103333333,8.71393333334,5.31573333334,6.3336
381.24,6.85584166667,17.3608333333,3.71493333333,16.7126111111,4.04666666667,5.11913333333,4.8868,5.8243,8.76573333333,5.3884,6.35913333333
381.61,6.87047499999,17.3823,3.70733333333,16.7405740741,4.01916666667,5.09593333333,4.87206666667,5.79853333333,8.77066666667,5.38653333333,6.31853333333
381.97,6.85104999999,17.4645333333,3.69886666667,16.7954074074,4.02976666667,5.0572,4.8626,5.78406666667,8.75233333334,5.37026666667,6.31713333333
382.33,6.87760833334,17.5235666667,3.6838,16.8657,4.03223333333,5.08133333333,4.8616,5.79603333333,8.77826666666,5.4074,6.3448
382.69,6.90098333333,17.5617666667,3.6816,16.8959592593,4.0256,5.07573333333,4.88666666667,5.8009,8.81303333333,5.3984,6.37326666667
383.05,6.81460833333,17.5483666667,3.60753333333,16.8976259259,3.95436666667,4.9864,4.7946,5.73746666667,8.79053333334,5.32806666667,6.30646666667
383.41,6.733625,17.5073666667,3.5258,16.8543111111,3.8507,4.8766,4.6756,5.6276,8.69566666667,5.2214,6.18106666667
383.77,6.83355,17.6245333333,3.6346,16.9842518518,3.97233333333,4.98746666667,4.7792,5.7397,8.80253333334,5.34893333333,6.3064
384.14,6.92480833334,17.7493333333,3.74726666667,17.087062963,4.06653333333,5.10246666667,4.8552,5.8299,8.88813333334,5.4368,6.4056
384.50,6.91464166668,17.7757666667,3.78726666667,17.0824222222,4.0778,5.10033333333,4.864,5.8521,8.8904,5.43906666667,6.4112
384.86,6.90460833333,17.7983333333,3.76706666667,17.0970444444,4.07076666667,5.09413333333,4.86273333333,5.8328,8.88503333333,5.41986666667,6.33686666667
385.22,6.94775833333,17.8689333333,3.82633333334,17.1467740741,4.10856666667,5.1376,4.9016,5.8607,8.92220000001,5.45026666667,6.38466666667
385.58,6.96379166667,17.9215666667,3.83473333333,17.1967888889,4.1304,5.18553333333,4.89233333333,5.85776666667,8.91826666666,5.4758,6.39546666667
385.94,6.9864,17.9707333333,3.8716,17.2072740741,4.1562,5.26306666667,4.9286,5.8547,8.93756666667,5.51613333333,6.437
386.30,7.02244999999,18.0392333333,3.94613333333,17.2624,4.19726666667,5.30046666667,5.0028,5.9338,8.9679,5.57126666667,6.50433333334
386.66,7.05063333334,18.0989,4.02566666667,17.3145296296,4.2715,5.34566666667,5.0546,5.99473333333,8.99143333333,5.64793333333,6.53293333333
387.03,7.112075,18.1723,4.10566666667,17.3577444444,4.325,5.4148,5.124,6.04543333333,9.0179,5.69473333333,6.58046666667
387.39,7.17406666667,18.3200666667,4.19593333333,17.4769555555,4.43153333333,5.5602,5.22853333333,6.14543333333,9.09786666666,5.789,6.69426666667
387.75,7.17695833333,18.3941666667,4.175,17.5307074074,4.4163,5.58053333333,5.2282,6.15396666667,9.10006666667,5.77873333333,6.65606666667
388.11,7.15305000001,18.4302333333,4.13326666667,17.5366148148,4.39423333333,5.5504,5.21633333333,6.13593333333,9.05076666666,5.75546666667,6.61453333333
388.47,7.15794166667,18.4676666667,4.08593333333,17.5750296296,4.3878,5.54146666667,5.203,6.10633333333,9.01363333333,5.7214,6.58906666667
388.83,7.16859166667,18.5358,4.06626666666,17.6310703704,4.39546666667,5.57993333333,5.2172,6.11916666667,9.02913333333,5.73906666667,6.62706666667
389.19,7.22023333334,18.6007666667,4.10133333333,17.7373851852,4.4438,5.66453333333,5.28266666667,6.19253333333,9.10003333334,5.79773333333,6.6828
389.55,7.1967,18.6764666667,4.09773333333,17.7317481482,4.4209,5.61386666667,5.28186666667,6.18976666667,9.10496666667,5.77146666667,6.69026666667
389.91,7.25410833333,18.7836666667,4.1442,17.8253777778,4.48693333333,5.63306666666,5.34513333333,6.25493333333,9.18369999999,5.82986666667,6.70866666667
390.27,7.22161666667,18.7860333333,4.06906666667,17.8108555556,4.4307,5.58006666667,5.2604,6.17816666667,9.15096666667,5.77626666667,6.615
390.63,7.19588333332,18.8008666667,4.02693333333,17.8450925926,4.36193333334,5.56966666667,5.2092,6.13753333333,9.13373333333,5.73593333333,6.595
391.00,7.19001666666,18.8141333333,4.04113333333,17.9125814815,4.38406666667,5.5756,5.20573333333,6.18813333333,9.16989999999,5.75613333334,6.61426666667
391.36,7.18810833333,18.7954,4.02593333333,17.9583333333,4.36926666667,5.53853333333,5.20446666667,6.16086666667,9.15856666667,5.74613333333,6.587
391.72,7.15618333333,18.8331333333,4.0046,17.9889740741,4.31296666667,5.48413333333,5.15993333333,6.10356666667,9.15483333333,5.70593333333,6.59293333333
392.08,7.09424166667,18.7589666667,3.9412,17.9764074074,4.25806666667,5.4116,5.11086666667,6.04556666667,9.10253333333,5.6584,6.53753333333
392.44,7.06528333334,18.7903333333,3.94466666667,18.0078111111,4.23203333333,5.4022,5.10826666667,6.0431,9.0951,5.67746666667,6.49993333333
392.80,7.06310833333,18.8011666667,3.99613333333,18.0114518519,4.23476666667,5.38966666667,5.10346666667,6.0301,9.08703333334,5.67873333333,6.48
393.16,6.96341666667,18.7824,3.9042,17.9926666667,4.1562,5.2848,5.0034,5.93833333333,8.98960000001,5.56166666667,6.37873333333
393.52,6.96667500001,18.8169,3.89126666667,18.0482370371,4.1632,5.31433333333,5.01713333333,5.93473333333,9.02066666667,5.57873333333,6.36166666667
393.88,6.874225,18.7506666667,3.79126666667,18.0174666667,4.06086666667,5.25573333333,4.931,5.8579,8.91820000001,5.4698,6.28733333333
394.24,6.90366666667,18.7852,3.8084,18.1181962963,4.099,5.30913333333,4.9754,5.91113333333,8.94986666667,5.48393333333,6.34986666667
394.60,6.89416666666,18.8360666667,3.7756,18.1392851852,4.10016666667,5.3078,4.99546666667,5.89596666667,8.94246666667,5.4806,6.3372
394.96,6.906325,18.9065333333,3.7646,18.1526592593,4.09706666667,5.3198,4.99733333333,5.86433333333,8.94280000001,5.4782,6.31106666667
395.32,6.873125,18.8987,3.7242,18.1063333333,4.0528,5.28393333333,4.96206666666,5.84006666667,8.90516666667,5.43573333333,6.2596
395.68,6.826975,18.8741,3.6652,18.0539,4.043,5.24853333333,4.93133333333,5.81783333333,8.84983333333,5.39106666667,6.20686666667
396.04,6.86653333333,18.9712,3.70986666667,18.1378518518,4.08246666666,5.30213333333,4.97346666667,5.8671,8.93060000001,5.42486666667,6.25353333333
396.40,6.9074,18.9952666667,3.71846666667,18.1763074074,4.08946666667,5.33146666667,4.977,5.87,8.93713333333,5.43266666667,6.27333333334
396.76,6.858175,19.0388333333,3.65906666667,18.2159222222,4.05913333333,5.2942,4.94713333333,5.8725,8.92403333333,5.42286666667,6.23126666667
397.12,6.8553,19.0789,3.64133333333,18.2447555555,4.0808,5.2796,4.9454,5.86646666667,8.93046666667,5.45333333333,6.2244
397.48,6.860325,19.1207,3.66626666667,18.275037037,4.11953333333,5.28346666667,4.947,5.86213333333,8.89969999999,5.4566,6.21666666667
397.84,6.84089166667,19.1772,3.66433333333,18.3254037037,4.118,5.24313333333,4.9418,5.82116666667,8.91216666666,5.4738,6.21746666667
398.20,6.80188333333,19.2275,3.634,18.303562963,4.08433333333,5.18866666667,4.90826666667,5.77803333333,8.87723333333,5.44073333333,6.16586666667
398.56,6.82694166667,19.2917,3.666,18.3963185185,4.1075,5.17573333333,4.9194,5.81996666667,8.93196666667,5.45673333334,6.16113333333
398.92,6.84073333333,19.3722333333,3.68306666667,18.4575,4.10736666667,5.17546666667,4.94173333333,5.81803333333,8.93776666666,5.4812,6.17646666667
399.28,6.89259166667,19.4983,3.72566666667,18.5600074074,4.16723333333,5.21233333333,4.9786,5.8649,9.00053333333,5.52393333333,6.22566666667
399.64,6.903525,19.5217333333,3.7426,18.6311925926,4.17476666667,5.1974,4.99626666667,5.84466666667,9.00116666666,5.5302,6.20326666667
400.00,6.88285,19.5782333333,3.71173333333,18.6481666667,4.13526666667,5.14026666667,4.951,5.7892,8.96806666666,5.48606666667,6.1322
400.36,6.861475,19.6547666667,3.71393333333,18.6716444444,4.16186666667,5.12713333334,4.94873333333,5.79356666667,8.99263333333,5.47893333333,6.14813333333
400.72,6.87531666667,19.712,3.7066,18.6996518518,4.17016666667,5.1296,4.94506666666,5.77623333333,8.97656666666,5.46113333333,6.17806666667
401.08,6.91395,19.7398333333,3.73713333333,18.7430444445,4.16636666666,5.16866666666,4.96826666667,5.78733333333,8.99263333333,5.45813333333,6.2312
401.44,6.87893333333,19.7440666667,3.679,18.7565888889,4.11043333333,5.14586666667,4.92226666667,5.74633333333,8.97943333333,5.4218,6.19
401.80,6.93655,19.8511333333,3.704,18.8362444444,4.1572,5.20553333333,4.93986666667,5.78776666667,9.04023333332,5.4612,6.20466666667
402.16,6.90564166667,19.8558333333,3.67713333333,18.8386592593,4.1308,5.16886666667,4.89026666667,5.7497,8.98279999999,5.40893333333,6.15186666667
402.52,6.90014166667,19.8785,3.68313333333,18.8457962963,4.13266666667,5.19333333333,4.88246666667,5.71336666667,8.94496666666,5.40026666667,6.1722
402.88,6.84460833333,19.8852666667,3.62973333333,18.8784962963,4.09693333333,5.12973333333,4.8302,5.67246666667,8.90400000001,5.35266666667,6.12806666667
403.24,6.77596666667,19.8468,3.53513333333,18.8316111111,4.00796666666,5.0384,4.75646666667,5.57906666667,8.818,5.25606666667,6.0222
403.60,6.76915833333,19.8703666667,3.52866666667,18.8259148148,3.97393333333,5.03573333334,4.72073333333,5.5749,8.78423333333,5.2282,6.01146666667
403.95,6.74095,19.8415333333,3.4896,18.8319074074,3.9259,5.0216,4.68766666667,5.53186666667,8.7604,5.20486666667,6.00906666667
404.31,6.73389166667,19.8439,3.48406666667,18.8545333333,3.90656666667,5.0142,4.66513333333,5.53616666667,8.75006666667,5.192,5.99
404.67,6.72925833333,19.8737,3.47293333333,18.895537037,3.87663333333,4.99133333333,4.64413333333,5.4994,8.74,5.17846666667,5.97653333333
405.03,6.696075,19.8924333333,3.45426666667,18.8784333333,3.83413333333,4.9472,4.6328,5.46333333333,8.70070000001,5.16386666667,5.93206666667
405.39,6.75771666667,19.9880666667,3.49906666667,18.9297148148,3.8768,4.97786666667,4.67526666667,5.5209,8.74379999999,5.21133333333,5.9964
405.75,6.72805833333,19.9542333333,3.4762,18.9029037037,3.83736666667,4.94573333333,4.6624,5.48366666667,8.70703333333,5.17973333333,5.956
406.11,6.74095833333,20.0070333333,3.47633333333,18.9408444445,3.8313,4.95853333333,4.68673333333,5.48236666667,8.73290000001,5.2024,5.96373333333
406.47,6.68275,19.978,3.413,18.9127296296,3.7899,4.88593333333,4.64866666667,5.45203333333,8.68336666667,5.15733333333,5.89206666667
406.83,6.63394166667,19.9317666667,3.3622,18.8544740741,3.75473333333,4.85126666667,4.61306666667,5.42033333333,8.61493333333,5.12446666667,5.84693333333
407.19,6.68311666667,20.0504666667,3.4156,18.9710259259,3.81646666667,4.92186666667,4.65306666667,5.477,8.68820000001,5.212,5.9196
407.55,6.70248333333,20.0711333333,3.4048,19.0007592593,3.82173333333,4.9234,4.66533333333,5.45813333333,8.7014,5.23693333333,5.9224
407.90,6.6768,20.0990666667,3.381,19.0004666667,3.8073,4.89186666667,4.6334,5.42333333333,8.65976666667,5.21493333333,5.8774
408.26,6.73156666667,20.1547,3.4088,19.0809555556,3.82666666667,4.9212,4.6716,5.43416666667,8.66063333334,5.24066666667,5.90526666667
408.62,6.75265,20.1857666667,3.44726666667,19.0982148148,3.86666666667,4.97566666667,4.69826666667,5.46116666667,8.6803,5.25613333333,5.8946
408.98,6.78100833333,20.2661666667,3.45413333333,19.1721814815,3.91336666667,5.004,4.7038,5.50833333333,8.73003333334,5.26773333333,5.89793333333
409.34,6.71615833333,20.2535,3.39886666667,19.1672925926,3.86013333333,4.93986666667,4.65013333333,5.46373333333,8.65473333334,5.20733333333,5.84433333333
409.70,6.67630833333,20.2673333333,3.3548,19.1953666667,3.82523333333,4.925,4.60533333334,5.4387,8.62476666667,5.15393333333,5.83426666667
410.06,6.668525,20.2856333333,3.3516,19.2197925926,3.81853333334,4.91693333333,4.59533333333,5.4345,8.6209,5.13793333333,5.8538
410.42,6.67183333333,20.3551333333,3.36746666667,19.2743925926,3.79806666667,4.9164,4.58526666667,5.43716666667,8.61796666667,5.12826666667,5.8534
410.77,6.78623333333,20.4855666667,3.49433333333,19.4286259259,3.86876666667,5.0242,4.6794,5.52263333333,8.73883333333,5.20153333333,5.952
411.13,6.766275,20.4631,3.47746666667,19.4054481481,3.82403333333,4.97813333334,4.653,5.5003,8.69513333333,5.15893333333,5.93093333333
411.49,6.77491666667,20.5451666667,3.4862,19.4888814815,3.83523333333,4.97913333333,4.6598,5.5088,8.7061,5.15686666667,5.95686666667
411.85,6.80370833333,20.6058333333,3.51033333334,19.5294925926,3.84623333333,4.98506666667,4.68193333333,5.53413333333,8.73913333333,5.16613333333,6.00553333333
412.21,6.72619166667,20.6235,3.46326666667,19.4886407407,3.80093333333,4.9172,4.6298,5.47566666667,8.70183333334,5.117,5.95453333333
412.57,6.68514166667,20.6413666667,3.41773333333,19.5180962963,3.76633333333,4.8452,4.59506666667,5.4451,8.65849999999,5.08746666667,5.92753333333
412.92,6.68405,20.6778666667,3.42773333333,19.5449185185,3.7492,4.835,4.58166666667,5.41906666667,8.6349,5.07,5.92726666667
413.28,6.69306666667,20.7056333333,3.45433333333,19.5715407407,3.74423333333,4.84206666667,4.60053333333,5.4354,8.64083333333,5.0936,5.93633333333
413.64,6.71215833333,20.7777333333,3.45353333333,19.6229444444,3.75876666667,4.82046666667,4.61386666667,5.44286666667,8.63856666666,5.10006666667,5.9384
414.00,6.7078,20.8266666667,3.46366666667,19.6572148148,3.76876666667,4.7882,4.61926666667,5.43906666667,8.6601,5.11133333333,5.93046666667
414.36,6.79199166667,20.9380333333,3.54786666667,19.7608814815,3.85766666667,4.875,4.70333333333,5.5286,8.75373333334,5.2014,6.0292
414.72,6.71175833333,20.8932333333,3.4556,19.719637037,3.81256666667,4.80033333334,4.6464,5.4749,8.6926,5.155,5.94426666667
415.07,6.71360833333,20.9486666667,3.46573333333,19.7611037037,3.82636666667,4.81126666667,4.6538,5.49003333333,8.7084,5.1664,5.9452
415.43,6.66056666666,20.943,3.46093333333,19.7288037037,3.80143333333,4.7766,4.63966666667,5.49756666667,8.66513333333,5.15513333333,5.91386666667
415.79,6.653725,20.9434,3.45926666667,19.7456555555,3.8337,4.7924,4.64293333333,5.51623333333,8.66183333334,5.1428,5.90926666667
416.15,6.67365,20.9608666667,3.48386666667,19.7833481482,3.8337,4.81046666667,4.66,5.5427,8.69296666667,5.158,5.90573333333
416.51,6.65630833333,20.9686333333,3.4806,19.7809037037,3.80956666666,4.80246666667,4.6508,5.52663333333,8.67196666666,5.1358,5.90926666667
416.86,6.61981666667,20.9512,3.43253333333,19.7391037037,3.78253333333,4.77826666667,4.62513333333,5.48413333333,8.63786666666,5.11066666667,5.88153333333
417.22,6.63698333333,21.0066333333,3.44346666667,19.7900740741,3.80783333333,4.79546666667,4.64473333333,5.49386666667,8.66643333333,5.1166,5.88466666667
417.58,6.65615,21.0231666667,3.47446666667,19.7909518519,3.8128,4.79893333333,4.661,5.52413333333,8.69106666666,5.1166,5.8856
417.94,6.66664166667,21.0836666667,3.5032,19.8155407407,3.80886666667,4.8256,4.6746,5.5498,8.70093333333,5.13793333333,5.9048
418.29,6.61531666667,21.0571333333,3.43706666667,19.7913962963,3.75326666667,4.77373333333,4.62586666667,5.48816666667,8.65803333334,5.07046666667,5.82746666667
418.65,6.61675833333,21.0963333333,3.42333333333,19.8106740741,3.73553333333,4.77,4.6012,5.47663333333,8.64733333334,5.05046666667,5.82126666667
419.01,6.59419166667,21.0801,3.4108,19.7949888889,3.72403333333,4.76586666667,4.58033333333,5.4758,8.62743333333,5.0284,5.80906666667
419.37,6.598125,21.1068,3.40413333333,19.8116740741,3.72226666667,4.78466666667,4.57166666667,5.47116666667,8.63456666667,5.02493333333,5.80413333333
419.73,6.57625833333,21.1197666667,3.39446666667,19.8151222222,3.6916,4.7604,4.5644,5.4447,8.61449999999,5.00793333333,5.77453333333
420.08,6.56793333333,21.1593666667,3.3832,19.8309333333,3.6765,4.75266666667,4.5566,5.42786666667,8.60486666667,4.9916,5.784
420.44,6.59174166667,21.2113,3.39506666667,19.8706370371,3.69256666667,4.77826666667,4.57586666667,5.45806666667,8.635,5.01166666667,5.8006
420.80,6.6052,21.2537333333,3.41466666667,19.9249222222,3.7107,4.782,4.58906666667,5.47853333333,8.64853333333,5.02233333333,5.8272
421.16,6.58180833333,21.2520666667,3.39413333333,19.919337037,3.68946666667,4.7672,4.56886666667,5.4551,8.63760000001,5.00046666667,5.80686666667
421.51,6.58084166667,21.2980333333,3.40273333333,19.9629888889,3.69783333333,4.784,4.57586666667,5.4567,8.65333333333,5.02293333333,5.8206
421.87,6.58585,21.3106333333,3.39493333333,19.9827407407,3.70016666667,4.7888,4.57613333333,5.45013333333,8.65073333333,5.01306666667,5.80166666667
422.23,6.6133,21.3566666667,3.43286666667,20.0196481482,3.72903333333,4.81533333333,4.60273333334,5.4731,8.67540000001,5.056,5.85353333333
422.58,6.6444,21.4096,3.46766666667,20.0713259259,3.75493333333,4.82986666667,4.64073333333,5.50306666667,8.70733333333,5.0868,5.88586666667
422.94,6.678525,21.4736666667,3.49006666667,20.1356185185,3.78433333333,4.8558,4.6764,5.517,8.74966666667,5.11313333333,5.91946666667
423.30,6.67588333333,21.5042333333,3.48686666667,20.1492592593,3.78466666667,4.839,4.68126666666,5.50833333333,8.7606,5.10026666667,5.91146666667
423.66,6.68716666667,21.5317666667,3.4946,20.1760074074,3.79323333333,4.85433333333,4.68206666667,5.5193,8.77293333333,5.10713333333,5.92553333334
424.01,6.68034166667,21.5613333333,3.4886,20.1961185185,3.79293333333,4.8442,4.67506666667,5.5112,8.7734,5.104,5.90706666666
424.37,6.65926666666,21.5799,3.47426666667,20.205837037,3.7826,4.82106666667,4.66406666667,5.48423333333,8.76056666667,5.084,5.8808
424.73,6.64764166667,21.5888,3.4586,20.2153740741,3.7627,4.81353333333,4.65026666667,5.4739,8.74923333334,5.06493333333,5.851
425.08,6.66915,21.6425,3.46833333333,20.2589296296,3.77536666667,4.8198,4.6604,5.48683333333,8.76593333333,5.0842,5.86833333333
425.44,6.667625,21.6586,3.4488,20.2654111111,3.7709,4.8026,4.64886666667,5.4713,8.74583333333,5.06986666667,5.85133333333
