wavelength,Back_ThrCypf,Belly_ThrCypf,Breast_ThrCypf,Crissum_ThrCypf,Crown_ThrCypf,DorTail_ThrCypf,Patch10_ThrCypf,Patch11_ThrCypf,Rump_ThrCypf,Throat_ThrCypf,WingTip_ThrCypf
247.17,11.2081333333,13.7052666667,10.7476,12.1374,7.08693333334,15.9111333333,17.5112,24.6706,14.2059333333,13.7778666667,13.2444
247.54,12.6168666667,15.0311333333,11.9392,12.7491333333,8.38006666667,17.4066,18.2945333333,25.919,15.1946,15.2882,14.5482666667
247.92,13.6469333333,15.8944666667,12.9510666667,13.8379333333,9.41900000001,18.425,19.6942,27.5534,16.2233333333,16.3836666667,15.4969333333
248.29,13.6111333333,16.3439333333,12.8678666667,13.9114,9.31686666667,18.4534,19.7897333333,27.3722666667,15.7283333333,16.6291333333,15.5106666667
248.67,15.4028666667,18.2359333333,14.5322666667,15.3494666667,10.8439333333,19.8244,21.176,29.057,17.2050666667,18.6330666667,17.7778
249.04,15.7898666667,18.6504666667,14.6424,15.5152,11.0224,19.5474,21.9798,29.7697333333,17.3979333333,18.9171333333,18.1252666667
249.42,16.143,19.2423333333,15.4109333334,16.1770666667,11.5368666667,20.2044,22.8012,29.9701333333,17.7948,19.6510666667,18.1268666667
249.79,16.0748666667,19.8028,15.5212,16.7230666667,11.4459333333,20.7417333333,23.061,31.324,17.9718666667,20.6102666667,17.8779333333
250.17,16.1918666666,20.7396,16.2119333333,17.2513333333,12.1638666667,20.7398,23.4682666667,31.944,18.3608666667,21.1994,18.1909333333
250.54,16.1322,20.4298666667,16.3837333333,17.0964,12.5156666667,20.4926,23.5533333333,31.7190666667,18.5012,21.8659333333,18.1132
250.92,13.8619333333,18.2413333333,13.6551333333,15.1034666667,10.2988666667,18.3104,21.9655333333,30.7242,15.8850666667,20.1263333333,15.9309333333
251.29,15.2004,18.6599333333,14.1236666667,15.9679333333,11.031,19.5532666667,21.8328,31.6380666667,16.6552666667,21.7984,16.7353333333
251.66,15.131,18.5118666667,13.8572,16.0834,10.7619333333,19.1072,21.7976666667,32.0,15.8452,21.0832666667,16.1072
252.04,12.6842666667,15.5804666667,10.5618,13.1834666667,7.70293333334,16.1672,18.9139333333,29.1760666667,12.6217333333,18.5768,12.6341333333
252.41,12.1128666667,15.1312666667,10.4067333333,12.9920666667,7.27026666667,15.8793333333,18.3989333334,29.5013333333,12.1915333333,18.4778,11.3649333333
252.79,10.391,12.9091333333,8.21739999999,11.1862666667,5.61953333333,14.566,16.7793333333,28.2041333333,10.4176,16.1033333333,8.44266666666
253.16,9.29646666668,11.5054666667,7.36366666667,9.84866666665,4.72053333333,14.267,15.8975333333,27.4159333333,8.63906666667,15.2268,7.38986666667
253.54,6.69533333333,7.48566666667,2.97413333333,5.84773333333,0.431000000008,10.8046,12.5863333333,25.273,4.6984,11.5949333333,3.87933333333
253.91,7.65846666668,7.76073333333,3.31146666666,6.19986666667,1.07959999999,10.7220666667,12.8518666667,25.0182666667,5.38286666667,11.0722,4.85773333334
254.28,6.41586666666,6.27459999999,1.74119999999,4.58039999999,-1.06666666666,8.95686666667,11.5608666667,24.7842666667,3.95293333334,10.8864666667,3.37266666667
254.66,6.97440000001,6.64953333334,1.88026666667,4.78626666667,-2.13673333333,9.0256,11.6923333333,25.6408,3.35053333333,11.0256666667,1.45286666667
255.03,9.35520000001,9.30073333335,3.79666666667,5.81293333333,-0.036266666652,11.1534,13.9508666667,27.9565333334,5.30420000001,12.3524,2.16186666667
255.41,6.58886666668,7.34700000001,1.69086666665,2.89606666667,-2.17686666666,8.37713333333,13.1972666667,25.0534666667,2.48786666667,9.52393333333,-0.563666666669
255.78,4.59073333333,4.43106666666,-0.419200000001,-0.459266666668,-5.52899999999,4.33126666667,11.0378666667,23.4730666667,0.898266666666,7.24553333333,-3.51300000001
256.15,4.50086666667,4.91533333334,1.28053333333,-7.99960098163e-13,-4.01133333334,4.16193333335,11.4689333333,24.0302,1.6574,7.66466666667,-1.45020000001
256.53,4.12093333333,3.16846666666,-1.94133333334,-1.8682,-6.41019999999,1.77653333333,9.8718,21.7215333333,-0.366266666667,5.47633333333,-2.38099999999
256.90,5.72153333333,5.18139999999,0.303866666674,0.0506666666681,-5.23193333334,3.25726666665,10.6836,23.0210666667,0.388266666668,5.65413333333,-0.405066666668
257.28,6.09646666667,6.7984,1.12560000001,1.11106666667,-4.04973333333,4.32773333333,11.2574666667,22.2659333333,2.14913333333,6.63753333333,0.818666666666
257.65,8.6442,9.65060000002,4.81933333333,4.09713333333,-0.047333333332,7.22320000001,14.0202666667,24.3694,5.4826,9.84026666667,4.5826
258.02,9.31946666666,10.0647333333,6.47793333334,4.70933333333,1.1624,8.63386666667,14.6249333333,24.8881333333,6.39846666666,10.3426,5.61346666667
258.40,11.1442666667,11.8712,8.50893333332,6.61713333333,3.924,10.7724,15.7952666667,25.6256,8.36013333334,11.4581333333,8.30240000001
258.77,10.3303333333,10.8118666667,7.32746666666,5.8334,3.03166666667,9.82046666667,14.5258666667,24.2816666667,7.59326666667,10.4094666667,8.45560000001
259.15,9.68993333333,10.0452,7.20926666666,5.6008,2.67446666667,9.48966666667,13.7209333333,23.7790666667,7.44179999999,9.73519999999,8.288
259.52,10.1038,10.7437333334,7.75113333333,6.28753333333,3.18226666667,10.323,13.6593333333,23.9999333333,8.00000000001,10.2991333333,8.88293333333
259.89,10.2348,10.7674666667,7.96686666666,6.12826666667,3.21873333333,10.8532,13.8372666667,24.0492,7.83500000001,10.1376,9.00906666667
260.27,10.2003333333,11.0684,7.92420000001,6.02673333333,3.1218,11.0461333333,13.4390666667,23.9902,7.74619999999,9.91659999999,9.17653333334
260.64,10.3333333333,11.4590666667,8.63933333333,6.60653333333,3.85793333334,11.4372666667,13.3115333333,24.4316666667,8.39893333333,10.2515333333,9.51373333332
261.01,10.7792,11.8290666667,8.95020000001,6.9426,4.14513333333,11.5964,13.8472666667,24.6157333333,9.06379999999,10.7304,10.092
261.39,11.4475333333,12.1368,9.41266666665,7.22926666667,4.56573333333,12.0706,13.9289333333,25.0455333333,9.52846666665,11.0118666667,10.5928
261.76,11.2604666667,12.3801333333,9.51486666665,7.30393333333,4.75453333333,12.3342,13.787,24.7718,9.60653333333,10.8124,10.2726666667
262.13,10.6012666667,11.9765333333,8.55993333332,6.4012,3.78653333333,11.6064666667,12.8646,24.4834666667,8.77586666667,10.0214666667,9.58993333333
262.51,9.76620000001,10.8797333333,7.27833333333,5.42273333333,2.7768,10.8041333333,11.7664,23.8694,8.13066666667,9.20273333335,8.37099999999
262.88,9.38026666667,10.8842666667,7.38473333333,5.08713333333,2.72086666667,10.703,11.6704666667,23.8625333333,8.10286666667,8.64706666667,7.77033333333
263.25,10.2788666667,12.0766,8.02333333333,6.184,3.68693333333,11.8269333333,12.8672,25.0768,8.67246666665,9.63786666665,9.04713333334
263.63,9.94133333333,12.1605333333,8.01979999999,5.512,3.87013333333,11.5742666667,13.3604666667,25.5840666667,8.71446666668,9.72473333335,8.80486666665
264.00,10.407,13.0681333333,8.16646666667,6.69406666666,5.0206,12.7022666667,13.4704,25.8710666667,10.0136666667,10.279,9.77599999999
264.37,10.3342,13.417,8.56066666667,6.71313333333,4.96766666667,12.6834666667,13.5934,26.0446,10.585,10.5571333333,9.15513333333
264.75,10.2400666667,13.278,8.55020000001,6.38966666667,4.83846666667,12.7146666667,13.9242,25.5032666667,10.1569333333,10.6556,9.38146666666
265.12,8.63866666666,11.9998,7.63880000001,4.45373333333,4.10186666668,11.4721333333,12.574,24.176,8.44439999999,9.62026666665,8.25926666666
265.49,7.1232,10.484,6.73973333334,2.97726666667,3.15053333333,9.71693333334,11.0046,23.1141333333,7.26026666666,8.12786666666,7.34253333333
265.87,7.95966666667,10.4412666667,7.51420000001,3.73093333333,3.38126666667,9.82086666665,11.2362666667,23.4163333333,7.77639999999,8.42286666666,8.52773333333
266.24,8.27873333334,11.0662666666,8.19486666667,4.22313333333,4.18126666667,10.5960666667,11.7129333333,23.1066666667,8.46346666667,8.89180000001,9.41219999999
266.61,8.84386666666,11.3469333333,8.7088,4.83906666667,4.1558,10.5761333333,11.9110666667,23.1306666667,8.16046666667,8.55773333333,9.88486666665
266.98,7.844,10.4093333333,8.05446666666,3.71933333333,3.5166,9.52053333333,10.7835333333,21.6219333333,7.2904,7.44646666666,9.05266666667
267.36,7.36446666666,10.0341333333,7.56919999999,2.9048,2.99573333333,9.28333333333,10.1326666667,20.7812666667,7.11413333333,7.18246666666,8.22146666667
267.73,9.39166666667,11.213,9.3114,4.85973333333,4.12386666666,11.1110666667,11.1693333333,21.4499333333,8.59746666667,8.26953333333,9.95993333334
268.10,8.632,10.4246666667,9.28726666667,3.93806666667,3.62846666667,9.93506666667,10.5399333333,20.6694666667,7.51613333333,7.63139999999,9.36646666666
268.48,8.54933333333,10.0211333333,8.98093333334,3.90666666667,3.58806666667,9.69566666667,10.4740666667,20.2124,7.39553333333,7.38146666666,9.78060000001
268.85,8.90513333333,9.98613333333,9.02299999999,3.9086,3.77006666666,9.81273333333,10.596,20.3465333333,7.74100000001,7.17260000001,9.81293333333
269.22,8.98406666667,9.74526666666,8.6918,4.17246666667,3.49306666667,9.86053333333,10.3432,19.8027333333,7.9308,6.94540000001,9.43940000001
269.59,9.63760000001,10.3689333333,8.89333333333,4.8486,3.6956,10.6851333333,11.2516666667,19.7232,8.12913333333,7.55593333333,10.0922
269.97,9.54160000001,10.5171333333,8.7936,4.4292,4.09733333333,11.1805333333,11.2584666667,19.5837333333,8.41626666667,7.49920000001,10.0161333333
270.34,9.485,10.4138666667,9.08706666667,4.39813333333,4.1958,10.9446666667,11.4313333333,19.166,8.417,7.51333333333,10.0221333333
270.71,9.45373333334,10.5954,9.35559999999,4.248,4.52413333333,11.4488,11.6698,19.1161333333,8.67406666667,7.81460000001,9.86493333333
271.09,10.1964,11.3154666667,10.0356666667,4.98213333333,5.25013333333,12.4524,12.4225333333,19.9821333333,9.38093333334,8.73819999999,10.6427333333
271.46,10.8128666667,11.3678666666,10.6486666667,5.78873333334,5.93026666666,12.6819333333,12.5006666667,19.9717333333,9.93473333333,9.26633333331,11.2205333333
271.83,9.04993333333,10.0054666667,9.51126666667,4.5166,4.77233333333,11.4056,11.0833333333,18.3889333333,8.67213333334,8.15006666667,9.71666666667
272.20,8.83140000001,9.75426666665,8.92846666667,4.51806666666,4.5182,11.3898666666,10.996,17.911,8.74486666666,8.0378,9.14433333334
272.58,9.54213333335,10.2502,9.49946666667,5.0958,5.60706666667,12.0766666667,11.7092666667,18.1202666667,9.14273333334,8.62106666665,9.86133333335
272.95,10.1314666667,11.0884666667,10.3838666667,5.90966666667,6.19340000001,12.487,12.1241333333,18.4489333333,9.94746666667,9.34286666667,10.4994666667
273.32,10.1417333333,11.1495333333,10.7140666667,6.33593333333,6.57213333334,12.7086666667,12.1312666667,18.6718666667,9.95279999999,9.53806666667,10.8924
273.69,10.7770666667,11.9332,11.5883333333,7.13346666667,7.39326666667,13.1742,12.3892666667,19.072,10.8988666667,10.4959333334,11.1536
274.06,10.6495333333,11.5926666667,11.3014666667,6.9038,7.00620000001,12.7027333333,12.0992,18.7443333333,10.4015333333,10.3098666667,11.1723333333
274.44,10.9273333333,11.5766,11.6310666667,7.4194,7.32126666666,12.9241333333,12.0786,18.9089333333,10.5618666667,10.6,11.4457333333
274.81,10.1868666667,11.1128666666,11.4142666667,7.2134,6.93433333333,12.5465333333,11.7880666667,18.4491333333,10.1367333333,10.3766666667,11.4922666667
275.18,10.6555333333,11.3836666667,11.9382,7.80953333333,7.27166666668,12.7955333333,12.0896,18.3362,10.5042666667,10.7282,12.0336666667
275.55,9.98540000001,11.0781333333,11.3047333333,7.3584,6.74799999999,12.6476,12.0023333334,17.8203333334,9.95066666668,10.0437333333,11.9035333333
275.93,10.5584666667,11.5991333333,12.0694,7.96579999999,7.67780000001,13.1511333333,12.7925333333,18.6654,10.4173333333,10.5408666667,12.6160666667
276.30,10.765,12.0191333333,12.5232666667,8.19086666667,7.91486666666,13.3992,12.9733333333,18.8238666667,10.5250666667,10.7409333333,13.4293333333
276.67,9.34540000002,10.7281333333,11.0108666667,7.11519999999,6.14440000001,12.0984,11.5514666666,17.4438666667,9.25339999999,9.46840000001,12.0984
277.04,8.35526666667,9.59360000001,9.9562,6.2476,5.47853333333,11.5072666667,11.1695333333,16.2851333333,8.00493333334,9.087,11.2258666667
277.41,8.8032,9.71793333334,10.0689333333,6.0464,5.4698,11.3721333333,11.2469333333,16.1778666667,8.19546666667,9.35446666666,11.1215333333
277.79,7.78713333333,8.76919999999,9.15333333333,5.16846666667,4.80326666667,10.7272,10.3872666667,15.7506,7.00026666667,8.33499999999,10.3996
278.16,8.25366666667,9.68446666665,10.1968,6.32913333333,5.70446666667,11.6026666667,11.0214666667,16.2387333333,7.97866666667,9.41580000001,11.2714666667
278.53,8.76919999999,10.3895333333,10.569,7.05633333333,5.91213333333,12.2139333333,11.3358,16.2646,8.60226666666,10.099,11.8738666667
278.90,9.17813333332,10.4894,10.4646,7.1222,6.00193333333,12.17,11.5359333333,16.3744,8.98126666666,9.94760000001,12.1575333333
279.27,9.31400000001,10.9168,10.1154,7.68053333333,5.8896,12.6471333333,11.8093333333,16.6302,9.32613333334,10.2246666667,12.4407333333
279.64,10.0873333333,11.3988,10.6991333333,8.35659999999,6.38693333333,13.007,12.2552,16.9464,10.0757333333,10.8916,12.8438666666
280.02,10.3927333333,11.953,10.6173333333,8.75413333334,6.5826,12.9630666667,12.3794,17.0539333333,10.3366666667,11.403,13.1312666667
280.39,11.0402,12.404,11.0295333333,9.65480000001,6.91633333334,13.681,13.094,17.8644666667,11.2305333333,12.165,13.6808
280.76,11.6994666667,13.2860666667,12.0567333333,10.4754666667,7.94859999999,14.4207333333,13.8743333333,18.6866,12.2932,12.9656,14.4470666667
281.13,10.7262666667,12.5070666667,11.3574,9.9358,7.12833333333,13.5232,12.8969333333,18.096,11.6602,11.8656,14.1544
281.50,10.2218666667,12.4956,10.9897333333,10.0126,7.0904,13.438,12.8198,17.9307333333,11.259,11.6978,14.176
281.87,10.3169333333,12.4160666667,11.2920666667,10.3313333333,7.13739999999,13.3668,13.1796666667,17.5553333333,11.4792666667,11.8442666667,14.2554
282.25,10.0070666667,12.0046,10.8385333334,9.99753333333,6.88486666667,12.8269333334,12.7434,17.3472,11.0476666667,11.4844,13.9651333334
282.62,9.41173333335,11.4774666667,10.1002666667,9.53039999999,6.41146666667,11.9152,12.3346666667,17.2548666667,10.4104666667,10.9575333333,13.4426
282.99,9.60046666667,11.8795333333,10.3426666667,10.1463333333,6.7932,12.3205333333,12.6086,17.4066666667,10.7661333333,11.6221333333,13.652
283.36,10.2866666667,12.3373333333,10.9228,10.5838,7.59146666667,12.5382666667,12.9985333333,18.213,11.27,12.0820666667,14.2582666667
283.73,10.0000666666,12.1042,10.6756,10.4110666667,7.47239999999,12.0228,12.8448666667,18.254,11.0296666667,11.8519333333,13.8744
284.10,9.64606666667,11.4937333333,10.154,9.71813333333,6.8706,11.6858,12.7854666667,18.0362,10.6819333334,11.3616,13.6573333333
284.47,9.61186666665,11.4162666667,10.1514666667,9.73220000001,6.86453333333,11.5831333333,12.7473333333,17.8851333333,10.4422,11.3194666667,13.5351333333
284.85,9.72913333331,11.4522,10.3047333333,9.60493333333,6.772,11.6478,12.8178666667,18.0737333333,10.2746666667,11.3656666666,13.4499333333
285.22,10.6522666667,12.3504,11.0858666667,10.3160666667,7.62413333333,12.6938666667,13.5934666667,19.0243333333,11.1075333333,12.3686666667,14.085
285.59,10.7177333333,12.4652,11.2741333333,10.3492,7.542,12.7095333333,13.8543333333,19.3266,11.6002666667,12.5429333333,14.3398
285.96,11.1464666667,12.9764666666,11.6056666667,10.7968,7.89253333334,13.2554666667,14.3155333333,20.0989333333,12.0508666667,12.8244666667,14.9408
286.33,10.5198,12.2482,10.9862,10.1414,7.18986666667,12.6936,13.8246,19.6712,11.4316,12.2165333333,14.1322
286.70,9.78246666669,11.5260666667,10.458,9.51033333335,6.67733333333,12.3358666667,13.3688,18.9638666667,10.7374666667,11.42,13.3932666667
287.07,9.10133333333,10.715,9.56593333333,8.46040000001,5.83466666667,11.6081333333,12.5194,18.3,10.0881333334,10.4339333333,12.5374666667
287.44,8.3078,9.97446666667,8.95106666667,7.63166666667,5.0512,10.8772,11.992,17.5146,9.33846666667,9.85366666665,11.6482666667
287.82,9.08046666667,10.7728,9.75106666667,8.43219999999,5.73626666667,11.6446666667,12.63,18.2087333333,9.94506666665,10.7325333333,12.3479333333
288.19,9.30826666667,10.9684666667,10.0166666667,9.02399999999,5.97686666667,11.9166,12.8721333333,18.5943333333,10.1604666667,10.9206,12.3592666667
288.56,9.49313333333,11.2948666667,10.2848,9.11946666667,6.47053333333,11.9645333333,12.9375333333,18.8975333333,10.3885333333,11.3171333333,12.3974
288.93,9.81559999999,11.6190666667,10.4267333333,9.68513333332,6.95353333333,12.3756,13.3073333333,19.6796666667,10.9149333333,11.8389333333,12.6512666667
289.30,9.46,11.1586,9.96993333333,9.45620000001,6.3556,11.5110666667,12.7896666667,19.4639333333,10.4799333333,11.2898666667,12.051
289.67,9.81726666667,11.4038666667,10.2053333333,9.80960000001,6.68553333333,11.826,12.9414,19.9208,10.4955333333,11.5092666667,12.1538
290.04,8.9328,10.7021333333,9.55779999999,9.19646666666,6.1096,10.9543333333,12.1739333333,19.3939333333,9.85886666667,11.0334,11.1462
290.41,9.36913333333,11.182,10.0037333333,9.72640000001,6.355,11.1667333333,12.5351333333,20.0075333333,10.2508,11.5849333333,11.5241333333
290.78,10.2181333333,12.0660666667,10.8024666667,10.4610666667,7.11066666667,11.8117333333,13.155,21.0926666666,11.0908666667,12.5252,12.305
291.15,10.7104666667,12.5299333333,11.5899333333,11.3056,7.66353333333,12.2834666667,13.8942666667,21.9897333333,11.2904666667,13.3220666667,12.8178
291.52,10.5453333333,12.643,11.6780666667,11.5103333333,7.68506666667,12.4294,14.0923333333,22.4636666667,11.3196,13.4858666667,12.765
291.89,9.99620000001,12.0431333333,11.1559333333,10.8755333333,7.05453333333,11.7818,13.6635333333,22.2273333333,10.7912,12.7534666667,12.1888666667
292.26,10.1568,12.4230666667,11.195,10.8541333333,7.3794,11.8186666667,13.5618,22.3473333333,10.7457333333,13.1126,12.3067333333
292.64,9.76346666666,12.4744,11.1386,10.7526666667,6.9268,11.71,13.6012666667,22.703,10.5201333333,13.0850666667,12.1866666667
293.01,9.51546666667,12.1326,10.8652666667,10.2490666667,6.53326666667,10.928,13.2862666667,22.4877333333,9.93146666668,12.635,11.5833333333
293.38,9.84546666666,12.8172,11.433,10.4204,7.0342,11.7772,13.6773333333,23.2765333333,10.2914666667,13.177,11.6793333333
293.75,9.60906666666,12.6131333333,11.1843333333,10.2136,6.82846666667,11.423,13.6068,23.1697333333,10.2022666667,12.9751333333,11.1458
294.12,10.0668,13.3601333333,11.5702666667,10.4027333333,7.25813333333,11.8794666667,14.005,23.9801333333,10.5782,13.4172666667,11.5208
