wavelength,Back_ParDomf,Belly_ParDomf,Breast_ParDomf,Crissum_ParDomf,Crown_ParDomf,DorTail_ParDomf,Rump_ParDomf,Throat_ParDomf,WingTip_ParDomf
186.39,94.52625,104.697625,101.71575,124.10125,112.9085,106.535916667,85.2940833335,108.5785,82.1350555556
186.77,96.9443333334,107.31475,107.22225,138.333416667,118.148166667,113.426,88.4259999998,114.907416667,79.5063333333
187.15,93.98625,105.713083333,106.099833333,135.395333333,112.628916667,114.003583333,91.3230000001,112.542916667,82.9325
187.53,88.6200833334,106.451708333,98.7455000001,136.73825,109.139833334,112.992666667,89.6953333334,109.94625,76.9414444444
187.91,76.0000000001,100.458333333,90.0833333335,120.333333333,93.3333333334,104.25,76.1666666668,92.6666666667,61.1111111111
188.29,74.69425,91.7812083333,84.5564999999,113.073333333,84.0214166667,97.4006666666,75.6116666667,88.4556666666,60.9582777778
188.67,70.5301666667,94.0909583333,80.9849166665,108.560583333,78.1818333333,89.9999999999,72.7271666667,82.5757500001,58.8383888889
189.05,69.89475,96.28375,81.8317500001,106.531583333,77.85275,85.8858333333,72.14725,79.5796666667,62.6625
189.43,60.4166666667,81.6196666667,67.54025,90.4569166668,65.2554166667,72.1103333333,58.0645833333,65.793,50.0001111111
189.81,56.3889166667,81.04175,63.7499166667,86.2500833333,60.6945,70.27775,53.4026666667,59.4443333334,45.3240555556
190.19,57.3485,79.2802916667,66.7424166667,88.2574999998,60.22725,74.4695833333,57.9545833333,62.57575,43.8889444444
190.57,46.8636666667,72.1325416667,59.767,81.3620833332,48.8351666666,65.86025,52.9569166667,52.8674166667,30.6449444444
190.95,50.9578333333,76.1015416666,62.2604166667,82.66275,53.44825,64.6551666667,54.6935,55.0765833333,31.1623333333
191.33,45.124,68.3068333333,54.5213333333,71.7199166666,48.67025,54.8759166667,53.5463333333,51.4184166667,27.7185555556
191.71,45.9238333333,65.7155833333,55.0724166666,73.5506666667,46.3769166667,53.5325,51.1773333333,48.732,24.3960555556
192.09,45.8335,66.1109583333,51.4816666666,75.0925833334,45.6481666667,50.0926666667,50.0925833333,47.5925,25.2467777778
192.47,37.6864166667,65.3607083333,46.6419166667,82.7114999999,45.5224166667,48.63175,45.398,35.0745833333,12.5207222222
192.85,43.611,62.4305,50.97225,89.1665833334,45.5555833333,54.1666666667,54.8610833334,32.22225,9.81483333333
193.23,31.5476666666,48.5118333333,37.3510833333,87.7975833333,35.8630833333,48.6606666667,51.1903333333,25.8929166667,-1.6866111111
193.61,41.2036666667,63.4259583334,53.70375,102.77775,53.7036666667,70.6789999999,74.2284166666,43.0555833334,13.2714444444
193.99,26.9231666667,52.4840833333,44.23075,91.0255833332,45.6729999999,56.2498333332,74.8397500001,38.141,-2.9916111111
194.37,8.16666666665,33.3333333333,15.6666666667,71.5,32.3333333333,29.6666666667,53.0000000001,9.33333333332,-14.8888888889
194.75,16.3978333333,32.79575,20.1613333333,61.4248333334,28.3601666667,35.48375,45.6988333333,8.60216666667,-3.40494444443
195.13,11.1581666667,34.7457083333,16.1015,61.7231666667,22.0340833333,34.4630833333,49.1525833334,4.51975000002,-4.61416666667
195.51,10.7843333333,45.833375,16.6666666667,75.4903333333,25.8169166667,38.5620833333,54.2484166667,-2.451,-4.79283333333
195.89,15.22425,44.9519166667,19.2309166667,72.9165833333,27.0833333334,36.0578333334,55.2885,-3.52566666668,-5.76933333333
196.27,10.2011666666,30.8909166667,13.5056666667,52.1551666667,15.8045,23.7068333333,46.6955,-10.632,-14.3678888889
196.65,22.5555833334,40.7777916667,23.2221666667,54.3333333333,22.9999166667,29.6665833334,53.5555833334,8.88874999999,2.889
197.03,12.9353333333,40.0496666666,20.0249166667,52.4876666668,18.2835,25.6219166667,52.86075,6.34325000001,-3.48255555557
197.40,13.4328333333,41.4179583333,19.403,41.5423333334,13.55725,23.3829166667,49.5023333333,-0.24875,-0.8293888889
197.78,-20.3489166667,16.8602916666,-10.2711666667,15.3100833333,-22.8683333333,-14.53475,31.7829166667,-57.3643333333,-38.1137222222
198.16,-110.606083333,-32.5757916667,-107.9545,-38.2575000001,-130.681916667,-96.9695833335,-34.8484166667,-195.454583333,-139.393888889
198.54,-62.6810000001,8.33329166667,-40.2174166667,-1.44916666657,-109.057916667,-63.7681666667,11.9564166667,-139.855,-102.898555556
198.92,-116.25,-42.0833333334,-83.75,-40.4166666666,-140.833333333,-119.583333333,-20.4166666666,-189.583333333,-153.611111111
199.30,-159.722333333,-96.2962916667,-143.981666667,-86.5741666666,-163.426,-169.9075,-59.2591666666,-242.5925,-193.518555556
199.68,-822.916666667,-660.416666666,-760.416666668,-645.833333332,-912.499999999,-866.666666668,-472.916666667,-1262.5,-1020.83333333
200.06,-511.458333333,-424.479166667,-481.25,-419.791666668,-572.916666666,-515.625,-342.708333333,-703.125,-580.555555556
200.44,-888.333333332,-789.166666667,-893.333333331,-828.333333332,-1025.0,-896.666666666,-654.999999999,-1210.0,-947.777777777
200.82,1320.83333333,1216.66666667,1389.58333334,1391.66666667,1637.5,1418.75,1052.08333333,1868.75,1527.77777778
201.19,6341.66666667,6158.33333333,6941.66666667,6991.66666667,7683.33333333,6500.0,5925.0,8974.99999999,6683.33333333
201.57,409.166666667,385.625,427.916666667,432.5,460.416666667,399.166666667,390.0,534.583333334,419.166666667
201.95,329.464166666,297.024041667,328.273833333,327.976,369.0475,313.095166667,303.273916667,403.571416667,324.206222222
202.33,448.245666667,425.438583333,446.05275,471.05275,512.280583333,442.543916667,408.771833334,564.035166667,457.8945
202.71,304.301166667,295.430041667,320.430083334,343.548416666,348.387083333,299.19375,293.279583333,396.236583333,322.759833333
203.09,194.607833333,181.45425,200.98025,219.117833333,230.555416667,194.9345,192.483666666,257.026166667,204.139444444
203.47,206.73075,192.067333333,198.076916667,232.371833334,248.077,205.12825,205.288583333,268.910333333,210.363333333
203.85,201.229416667,197.472666667,201.092666667,225.136666667,244.672166667,211.475583333,204.09825,261.475416667,207.012777778
204.22,187.051166667,176.794958333,191.282166666,213.076916666,226.025666667,194.743583333,184.615333334,245.128333333,191.965888889
204.60,137.71475,124.011916667,133.075666667,151.030916667,156.615333333,140.292166667,128.608166667,171.47775,130.813277778
204.98,138.530416667,124.596791667,131.630583333,153.494583333,156.81,140.7705,128.584166667,168.638,122.640611111
205.36,149.074083333,131.738666667,141.357916667,168.00425,169.444333333,158.43625,135.288083334,184.9795,131.275722222
205.74,157.246416667,141.908166666,153.985416667,181.400916667,189.492916667,178.381583333,143.961333333,202.173916666,146.699
206.12,196.938916667,182.653041667,201.87075,240.306166667,246.42875,237.585083334,188.26525,265.47625,194.557833333
206.50,203.125,183.767333333,206.07625,240.798666666,251.736,235.763916667,188.541666667,268.0555,186.111166667
206.87,204.891333333,180.434791667,204.529083333,239.673916667,253.623083333,230.0725,184.963833333,257.971,183.816611111
207.25,259.375,221.354166667,255.208333333,309.375,327.083333333,298.697916667,221.09375,323.697916666,238.020833333
207.63,255.303,202.272791666,256.565583333,312.121166667,311.616,295.707,223.232333333,320.707166667,244.781277778
208.01,284.523833333,208.184458333,257.440416667,340.47625,330.35725,308.03575,247.916583333,354.166666667,265.277944444
208.39,239.285583333,177.142916667,203.333416667,277.619,272.85725,252.14275,215.0,298.8095,211.111
208.77,379.762,282.936583333,329.365166667,438.09525,449.603166667,396.4285,358.333416666,484.920666667,350.529111111
209.14,357.666666667,267.166666667,310.333333333,401.666666667,401.0,360.333333334,342.333333333,448.0,346.888888889
209.52,253.15325,194.369458333,221.621583333,289.414416667,279.954916667,246.621666667,241.441416667,304.27925,260.059833333
209.90,233.1395,180.813833333,193.6045,261.627833333,252.907083333,220.930166667,219.767416667,276.550416667,231.137111111
210.28,176.775916666,139.890708333,150.40975,192.349916667,187.704833333,161.88525,166.393583333,208.606583333,169.398944444
210.66,170.48025,129.166583333,142.231666667,185.593166666,186.723,159.604583333,160.734583333,209.322,170.903833333
211.03,154.051,121.238458333,124.768333333,159.953666667,168.0555,149.074,148.726833333,193.17125,155.864055556
211.41,139.583416667,114.28575,121.329333333,146.4285,152.1825,133.730166667,138.194416666,175.892833333,134.589777778
211.79,123.670083333,106.0285,109.663083333,127.127666667,139.450416666,118.7945,120.390083333,154.875833333,117.907777778
212.17,125.907583333,107.755875,116.666583333,129.4555,145.2145,120.0495,119.967,153.300333333,122.937444444
212.55,133.631083333,116.964208333,128.868916666,139.980083333,158.9285,130.65475,129.265833333,166.269833334,131.150722222
212.92,124.814916666,108.425958333,119.16675,132.5925,145.092583333,119.444416667,117.037083333,153.518416667,122.036944444
213.30,123.20075,109.706541667,116.761333333,129.924166667,144.507583334,119.886333333,116.666833333,155.776666667,118.434166667
213.68,131.879833333,118.459291667,127.810166667,135.077583333,154.457333333,131.492333333,130.232666667,169.961083333,124.289444444
214.06,129.31375,118.774333333,131.568666667,140.980416667,153.431333333,129.0195,132.84325,167.255,118.366333333
214.44,127.451166667,117.990208333,126.274416667,137.843,153.9215,128.137333334,131.86275,162.058916667,114.509722222
214.81,145.3705,133.399625,134.788416667,156.084833333,172.751333333,141.269833334,147.486916667,185.8465,119.576666667
215.19,292.0,255.0,255.666666666,303.0,350.0,268.333333333,284.333333333,378.666666666,205.111111111
