wavelength,Back_SpoLucm,Belly_SpoLucm,Breast_SpoLucm,Crissum_SpoLucm,Crown_SpoLucm,DorTail_SpoLucm,Patch10_SpoLucm,Rump_SpoLucm,Throat_SpoLucm,WingTip_SpoLucm
739.28,9.11172222221,61.1815555555,5.95788888889,63.24,5.00244444445,10.5008888889,46.6842222222,7.09788888889,6.91,14.6783333333
739.59,9.00835185185,61.0924444444,5.87777777778,63.3262222222,5.04766666667,10.4092222222,46.7523333334,7.02144444445,7.05877777778,14.8394444445
739.91,8.49151851852,60.9187777778,5.40744444445,62.8791111111,4.66555555556,10.1375555556,46.4997777778,6.636,6.77211111111,14.4664444444
740.23,8.01414814813,60.7854444444,5.00222222222,62.6778888889,4.25055555556,9.75277777779,46.4681111111,6.295,6.58455555555,14.0723333333
740.54,7.88794444443,60.6323333333,5.03488888889,62.551,4.22022222222,9.59644444444,46.4082222222,6.21555555556,6.49055555556,14.0117777778
740.86,7.78883333332,60.0315555556,4.96866666667,62.051,4.20344444444,9.53188888889,45.8,6.195,6.373,13.9063333333
741.18,7.43427777779,59.9066666667,4.90655555556,61.8592222222,4.08922222222,9.38833333333,45.3996666667,5.92877777778,6.11266666667,13.5978888889
741.49,7.32840740741,59.6268888889,5.19877777778,61.7106666667,4.17477777778,9.28788888888,45.0118888889,5.90511111111,5.966,13.5374444444
741.81,7.66703703703,59.7411111111,5.77544444445,61.9221111111,4.44866666666,9.61499999999,45.1077777778,6.20444444444,6.39911111111,13.8223333334
742.12,7.49075925924,59.9243333333,5.63655555556,62.2206666667,4.22555555555,9.43566666667,45.1866666667,6.01122222222,6.15444444445,13.7933333333
742.44,7.62448148149,60.2522222222,5.767,62.6361111111,4.46455555556,9.55822222221,45.4173333333,6.24233333334,6.14122222222,13.9815555556
742.76,7.83133333332,60.2841111111,5.83244444444,62.7293333333,4.63422222222,9.62655555557,45.2543333333,6.51444444444,6.14911111111,14.1141111111
743.07,7.73001851851,60.058,5.83322222222,62.4155555556,4.55166666667,9.58244444444,44.9234444444,6.59377777778,5.93588888889,13.9211111111
743.39,7.90098148148,60.1951111111,6.055,62.7405555556,4.767,9.64933333335,45.235,6.599,5.91222222222,14.096
743.70,8.11822222222,60.5676666667,6.38044444445,63.1284444444,4.87522222222,9.92244444443,45.4531111111,6.61122222222,6.00511111111,14.3285555556
744.02,8.52307407409,60.9691111111,6.83611111111,63.3214444445,5.24044444444,10.3662222222,45.8667777778,6.92266666667,6.308,14.6216666667
744.34,9.07566666668,61.3836666666,7.37166666667,63.7904444444,5.641,10.9441111111,46.5054444444,7.40733333333,6.81455555556,15.0017777778
744.65,9.75507407409,61.6401111111,8.07688888889,64.1114444445,6.22422222222,11.5262222222,47.1673333333,7.87322222223,7.482,15.7303333333
744.97,10.1537222222,61.9933333333,8.30322222222,64.6281111111,6.53055555556,11.8604444445,47.7075555556,8.20644444444,7.85611111111,16.1187777778
745.28,10.4917407407,62.4373333333,8.41833333333,64.7177777778,6.85355555556,12.1988888889,48.0308888889,8.54366666666,7.933,16.5694444445
745.60,10.8557407407,62.701,8.56444444444,64.8904444445,7.07222222222,12.3804444444,48.3087777778,8.7348888889,8.27255555556,16.6747777778
745.91,11.0341851852,62.5454444445,8.73944444444,64.8486666667,7.11922222222,12.396,48.5454444445,8.85244444446,8.43611111111,16.8203333333
746.23,11.120462963,62.5137777778,8.76622222222,64.6042222222,7.20433333333,12.4793333333,48.5894444444,8.87111111111,8.63311111111,16.931
746.55,11.1206296296,63.1902222222,8.51722222222,65.1837777778,6.99744444444,12.357,48.9583333333,8.55811111111,8.37433333333,16.969
746.86,11.1464074074,63.0985555556,8.34855555556,64.9497777778,6.77411111111,12.3275555556,48.635,8.49511111111,8.45022222222,17.0306666667
747.18,11.316037037,63.2463333333,8.395,65.0312222222,6.82455555555,12.4266666667,48.6704444444,8.79988888888,8.62977777778,17.0897777778
747.49,11.2467037037,62.8173333334,8.17111111111,64.612,6.82922222222,12.2845555555,48.2696666667,8.63588888888,8.50355555555,16.9028888889
747.81,10.9925555555,62.6543333333,7.77344444445,64.3191111111,6.49988888889,11.8576666667,48.0577777778,8.23644444445,8.20066666667,16.7365555556
748.12,10.4191481481,61.9612222222,7.27555555555,63.6774444444,6.07344444444,11.3918888889,47.2835555556,8.03877777777,7.766,16.3543333333
748.44,10.2734074074,61.5496666667,7.149,63.2134444444,6.037,11.3654444444,46.7897777778,7.90055555555,7.62655555555,16.2555555555
748.75,10.1086851852,60.9965555556,7.19511111111,62.9992222222,6.03866666667,11.1886666667,46.6915555555,7.8278888889,7.54866666667,16.1562222222
749.07,9.87379629629,60.3763333333,7.03844444444,62.3817777778,6.02033333333,10.9336666667,46.4423333333,7.90633333332,7.424,16.0553333333
749.38,9.64966666667,60.2281111111,6.94544444445,62.2704444444,5.88977777778,10.9882222222,46.3026666667,7.91677777777,7.39466666666,16.0408888889
749.70,9.58892592591,60.439,7.04688888889,62.4557777778,5.81822222222,11.0031111111,46.5153333333,7.94322222223,7.298,16.0908888889
750.01,9.72748148149,60.159,7.48266666666,62.3536666667,6.28188888889,11.2831111111,46.3791111111,8.27022222223,7.85722222222,16.2958888889
750.33,9.90335185185,60.1412222222,7.79322222222,62.5467777778,6.54066666667,11.4737777778,46.5485555556,8.41544444443,7.99166666666,16.2735555556
750.64,9.82466666668,59.7878888889,7.64133333333,62.4684444445,6.51244444444,11.3893333333,46.2897777778,8.24755555555,7.97311111111,16.2508888889
750.96,9.83038888889,59.6978888889,7.64577777778,62.5855555555,6.54044444444,11.5241111111,46.3491111111,8.34955555556,8.20822222222,16.4084444444
751.27,9.61096296295,59.6021111111,7.44455555555,62.6588888889,6.48955555556,11.5138888889,46.1857777778,8.30388888889,8.181,16.2006666667
751.59,9.58581481481,59.893,7.30022222222,63.0222222222,6.429,11.5411111111,46.3615555556,8.16022222222,8.18722222222,16.2348888889
751.90,9.37261111111,59.8671111111,7.26622222222,62.9734444444,6.14644444444,11.2083333334,46.5556666667,8.05144444443,8.16033333333,16.1382222222
752.22,9.22014814813,60.167,7.11088888889,62.9248888889,5.79444444445,11.1426666667,46.4505555555,7.93755555554,8.16477777778,15.9262222222
752.53,9.36014814814,60.4974444445,7.21188888889,63.4127777778,5.84266666667,11.4221111111,46.5966666667,7.84144444445,8.345,16.1353333333
752.85,9.3878148148,60.581,7.01044444444,63.6218888889,5.736,11.254,46.5047777778,7.64166666667,8.20544444445,15.7754444445
753.16,9.28442592592,60.4075555556,6.74777777778,63.6861111111,5.63511111111,11.2264444444,46.5028888889,7.43933333333,8.226,15.5262222222
753.47,8.88361111111,60.0383333333,6.20888888889,63.1987777778,5.06222222222,10.9472222222,46.2184444444,6.99177777778,7.65911111111,14.8626666667
753.79,8.18920370371,59.9513333333,5.46444444445,62.8818888889,4.35133333333,10.4473333333,45.8125555555,6.37933333333,6.97433333333,14.2803333333
754.10,8.30420370369,59.9966666667,5.759,62.7826666667,4.49,10.5905555555,45.9654444444,6.65366666667,6.83255555556,14.4013333333
754.42,8.43672222221,60.4661111111,5.92933333333,62.9518888889,4.51577777778,10.6756666667,46.1456666667,6.75944444444,6.84988888889,14.4106666667
754.73,9.1304074074,60.5406666667,6.81722222222,62.9616666667,5.25088888889,11.4096666667,46.4195555556,7.46322222222,7.41422222222,15.0494444444
755.05,9.38455555557,60.7681111111,7.03633333334,62.9123333334,5.274,11.5424444444,46.5021111111,7.64033333334,7.52522222222,14.9434444444
755.36,9.61179629629,61.1258888889,6.89111111111,63.2024444444,5.36233333333,11.7425555556,46.6916666667,7.65944444445,7.65511111111,14.9991111111
755.67,9.7267037037,61.1866666667,6.96633333333,63.3886666667,5.48022222222,11.6888888889,46.7722222222,7.59877777778,7.60255555556,15.0675555555
755.99,9.7382962963,61.065,7.04111111111,63.2216666667,5.37933333333,11.5263333333,46.5802222222,7.62422222221,7.47722222222,14.7365555556
756.30,9.93679629631,61.088,7.38644444445,63.1348888889,5.59966666667,11.665,46.6045555555,7.82699999999,7.79344444444,15.0373333333
756.62,10.0851666667,61.4715555555,7.78844444444,63.4112222222,5.72633333333,11.8448888889,46.6876666667,8.05822222222,7.88522222222,15.3574444445
756.93,10.5095185185,62.0957777778,8.51022222222,64.0911111111,6.06177777778,12.1828888889,47.2911111111,8.67111111111,8.31111111111,15.9487777778
757.24,10.8705185185,62.2822222222,9.06455555557,64.599,6.57044444444,12.3981111111,47.5122222222,9.16155555554,8.87866666667,16.403
757.56,10.8064259259,62.4653333333,8.92366666665,64.9317777778,6.567,12.3382222222,47.457,8.99555555554,9.11,16.3535555556
757.87,10.7524444444,62.5237777778,8.93444444444,64.9108888889,6.79966666667,12.4036666667,47.4212222222,9.06077777778,9.30477777778,16.4582222222
758.18,10.3627777778,62.579,8.35788888889,64.7815555556,6.32022222222,11.9158888889,47.1852222222,8.52688888888,8.91244444444,16.1688888889
758.50,10.174037037,62.2763333333,8.097,64.6233333333,6.18455555556,11.6514444444,47.0153333333,8.23633333332,8.66277777778,15.9532222222
758.81,10.109,62.1286666667,8.19544444445,64.6021111111,6.08855555555,11.541,46.783,8.18277777778,8.47344444444,15.8301111111
759.13,9.8907037037,62.2187777778,8.09222222222,64.5612222222,5.89377777778,11.4407777778,46.7572222222,8.012,8.36722222222,15.7196666667
759.44,9.60622222223,62.1138888889,7.77711111111,64.3944444444,5.65722222222,11.3013333334,46.6362222222,7.76433333334,8.06044444444,15.6258888889
759.75,9.12405555554,61.8697777778,7.34955555555,64.0801111111,5.30822222222,10.9927777778,46.2828888889,7.35388888889,7.57366666667,15.4095555556
760.07,9.09746296297,61.4245555555,7.13111111111,63.9361111111,5.24622222222,10.7914444445,46.2535555555,7.36655555556,7.38344444444,15.272
760.38,8.86037037036,61.3146666667,6.74544444444,63.6862222222,4.95744444444,10.5527777778,46.0142222222,7.03522222222,7.04766666667,15.1324444444
760.69,9.25529629631,60.8632222222,7.073,63.4064444444,5.193,10.9348888889,46.1031111111,7.38011111111,7.15877777778,15.3907777778
761.01,9.15931481481,60.5227777778,7.12111111111,63.1021111111,5.20177777778,11.0078888889,45.9226666667,7.42722222222,7.13322222222,15.3871111111
761.32,8.9480925926,60.1734444444,7.03322222222,63.1325555555,4.74166666667,10.9065555556,45.7445555556,7.16833333333,6.80177777778,15.1852222222
761.63,8.88618518518,60.3578888889,6.97611111111,63.1918888889,4.73522222222,10.8388888889,45.8202222222,7.21477777778,6.78222222222,15.0521111111
761.94,9.23583333334,60.5197777778,7.27255555556,63.2688888889,4.97144444445,11.1291111111,46.1004444444,7.50177777778,7.10033333334,15.4013333333
762.26,9.29246296298,60.8661111111,7.28544444444,63.4796666667,5.003,11.2733333333,46.4124444444,7.62366666667,7.206,15.4651111111
762.57,9.41777777778,60.6968888889,7.34777777778,63.4035555555,5.17111111111,11.3893333333,46.3127777778,7.67577777778,7.23533333333,15.5701111111
762.88,9.60996296297,61.1191111111,7.61855555555,63.8524444444,5.36022222222,11.6958888889,46.7578888889,7.78344444446,7.47622222222,15.8894444444
763.20,10.0197222222,61.583,7.91922222222,64.3045555555,5.73844444444,12.1156666667,47.223,8.056,7.79844444444,16.1246666667
763.51,10.1750740741,62.0732222222,8.05411111111,64.7358888889,5.83955555556,12.3573333333,47.514,8.09211111111,7.88044444444,16.1681111111
763.82,10.3252592592,62.2057777778,8.14233333333,64.9013333334,6.066,12.49,47.567,8.12999999999,7.998,16.1751111111
764.14,10.1497592593,62.6707777778,7.87677777778,65.355,5.87388888889,12.41,47.7268888889,7.94400000001,7.89266666667,16.0923333333
764.45,10.136537037,62.8493333333,7.72933333334,65.3604444444,5.57855555555,12.2928888889,47.7444444444,7.88966666666,7.72311111111,15.9464444444
764.76,10.4117037037,63.1837777778,7.76322222222,65.4606666667,5.76666666667,12.4286666667,47.8564444444,8.08755555554,7.90833333333,16.1006666667
765.07,10.8142777778,63.3998888889,8.06177777778,65.8534444444,6.00066666667,12.8076666667,48.1705555556,8.32822222222,8.15277777778,16.4738888889
765.39,10.7287777778,63.4767777778,7.89566666667,66.0462222222,5.94655555556,12.9721111111,48.1808888889,8.34355555556,8.02411111111,16.4372222222
765.70,10.847537037,63.3525555555,8.017,65.9915555556,6.11088888889,13.1404444445,48.0827777778,8.41433333334,8.08655555556,16.7632222222
766.01,11.0362777778,63.4314444444,8.04355555555,66.2048888889,6.13177777778,13.3698888889,48.3211111111,8.67633333335,8.21477777778,16.7973333333
766.32,11.1982962963,63.2221111111,8.15622222222,66.044,6.24911111111,13.3873333333,48.297,8.92055555557,8.40966666667,16.7676666667
766.64,11.1757037037,62.6452222222,8.08288888889,65.1302222222,6.257,13.1775555556,47.8646666667,8.92433333333,8.56366666667,16.7178888889
766.95,11.0283518519,61.996,8.04033333333,64.4234444444,6.26588888889,13.1016666667,47.5152222222,8.94133333334,8.72044444445,16.8391111111
767.26,10.9063333333,61.4812222222,7.97033333333,64.1664444444,6.30033333333,13.2175555556,47.3288888889,8.9811111111,8.80988888889,16.9323333334
767.57,11.1924814815,61.4356666667,8.20755555555,63.9243333333,6.60722222222,13.5313333333,47.2015555556,9.12499999999,8.99322222222,16.9864444444
767.88,11.2085185185,61.3003333333,8.19088888889,64.3164444444,6.94988888889,13.8096666667,47.511,8.89200000001,9.00777777778,17.2592222222
768.20,10.764,61.119,8.08222222222,64.4183333334,6.71333333333,13.3853333333,47.3327777778,8.37355555557,8.67577777778,17.143
768.51,10.1986296296,61.0732222222,7.97566666667,64.2896666667,6.46444444445,12.8535555555,47.1816666667,8.04566666667,8.33611111111,16.8387777778
768.82,9.82929629631,60.5521111111,7.916,63.9508888889,6.20822222222,12.5214444444,46.6368888889,7.62422222222,8.12533333333,16.686
769.13,9.75603703702,60.0368888889,7.861,63.5963333333,6.17411111111,12.3762222222,46.2887777778,7.33833333333,7.91155555555,16.2394444445
769.44,9.66014814813,59.6505555556,7.83488888889,63.3447777778,6.12244444444,12.3026666667,45.922,6.97044444444,7.81222222222,16.2427777778
769.76,9.32312962964,59.4763333333,7.39377777778,62.961,6.03255555556,12.036,45.2472222222,6.63755555556,7.57422222222,16.3117777778
770.07,9.36151851852,59.218,7.47222222222,63.1048888889,5.77711111111,11.9854444445,45.0412222222,6.52733333333,7.40733333333,16.1968888889
770.38,9.89683333334,59.602,7.65633333333,62.9551111111,6.18022222222,12.3185555556,44.8627777778,6.80188888889,7.81788888889,16.2333333334
770.69,10.0813333333,59.63,7.75,62.6043333333,6.08144444444,12.1026666667,44.6861111111,7.07888888889,7.80444444444,16.1466666666
771.00,9.91809259258,59.0577777778,7.48677777778,62.0295555556,5.80266666667,11.5077777778,44.243,6.901,7.34633333333,16.0047777778
771.32,9.76101851852,58.7398888889,7.13222222222,61.222,5.56788888889,10.9324444444,43.5945555555,7.10766666666,7.28633333333,15.5638888889
771.63,10.364962963,58.6646666667,7.48788888889,60.7643333333,6.113,11.4454444444,43.9675555556,7.87811111111,7.779,16.0164444445
771.94,11.0895740741,58.4044444444,7.67388888889,60.1821111111,6.46588888889,11.8916666667,43.9612222222,8.46022222223,8.45411111111,16.4065555556
772.25,11.6758518519,58.9883333333,7.84844444444,60.5693333333,6.87833333333,12.2258888889,44.3186666667,8.90655555557,9.08922222222,16.7612222222
772.56,11.8734444445,59.6611111111,7.71766666667,61.0534444444,6.71033333333,12.285,44.7522222222,9.23788888889,9.30855555557,17.0003333334
772.87,11.5650555555,60.0538888889,7.28077777778,61.1862222222,6.42988888889,11.7198888889,44.9028888889,9.075,8.82588888889,16.6961111111
773.18,11.3970740741,59.9264444444,7.36066666667,61.3013333333,6.20622222222,11.5247777778,45.2118888889,8.88222222221,8.48866666666,16.3631111111
773.50,10.978462963,60.3983333334,6.91155555556,62.1351111111,5.70788888889,11.2288888889,45.5167777778,8.59288888889,8.03233333333,16.0992222222
773.81,10.3089259259,60.0297777778,6.58044444444,62.235,4.94055555556,10.673,45.2642222222,8.16355555557,7.51333333333,15.9034444444
774.12,10.7917777778,60.6217777778,7.06677777778,62.8296666667,5.39477777778,11.4755555556,46.0164444445,8.81022222222,7.91,16.5988888889
774.43,10.997037037,61.8683333333,7.57977777778,63.5355555556,5.67933333333,11.8902222222,46.9128888889,9.31988888888,8.67177777778,17.0161111111
774.74,11.5032592592,62.3683333333,8.16522222222,63.8963333333,6.24277777778,12.6973333334,47.5146666667,9.79522222223,9.13022222222,17.5001111111
775.05,11.1887777778,62.2593333333,7.82233333333,64.4296666667,5.91133333333,12.6443333333,47.9334444444,9.58522222222,8.71844444444,17.1111111111
775.36,10.7260185185,62.0835555556,7.56388888889,64.3787777778,5.80522222222,12.2214444444,47.7456666667,9.21833333332,8.21211111111,16.5586666667
775.67,10.2499444444,61.8,7.45733333333,64.106,5.69044444444,11.6875555556,47.5441111111,9.07466666667,7.86155555555,16.3147777778
775.98,9.68479629629,60.9883333333,7.50166666667,63.4888888889,5.89433333333,11.4755555555,46.9375555556,8.96766666667,7.911,16.224
776.30,9.99905555554,60.56,8.054,62.9997777778,6.33455555556,11.9266666667,46.752,9.37677777778,8.48777777778,16.3801111111
776.61,10.6543518519,60.7285555556,8.21855555556,63.2786666667,7.01633333334,12.3058888889,46.8051111111,10.1126666667,9.10755555555,16.7358888889
776.92,10.9831666667,60.458,8.21133333334,62.7188888889,7.62277777778,12.8625555555,47.0211111111,10.422,9.4891111111,17.3987777778
777.23,10.9152037037,60.3873333333,8.16477777778,62.509,7.67744444444,12.932,47.2258888889,10.423,9.52688888888,17.4194444444
777.54,10.4628703704,59.7954444444,7.79344444444,61.8262222222,7.23588888889,12.5267777778,46.5606666667,9.86688888889,9.48799999999,16.8238888889
777.85,10.2089259259,58.903,7.52855555555,61.396,6.68111111111,12.386,46.0471111111,9.62244444443,9.21666666668,16.4743333333
778.16,10.414962963,58.8758888889,7.94066666667,61.411,6.74811111111,12.3822222222,46.201,9.733,9.36888888888,16.7311111111
778.47,10.1127592592,58.8177777778,7.94866666667,60.869,6.60966666666,11.9304444444,45.1781111111,9.55122222222,9.33055555555,16.3888888889
778.78,9.51944444443,58.7557777778,7.25311111111,60.5476666666,5.70011111111,11.8118888889,44.7405555556,8.90755555554,8.67644444444,16.0237777778
779.09,9.28592592593,58.4077777778,6.99622222222,60.7155555556,5.51577777778,11.7933333333,44.6331111111,8.6218888889,8.41144444443,15.9807777778
779.40,9.23627777777,57.8461111111,6.64633333333,60.2531111111,5.07555555555,11.6491111111,44.3645555556,8.20266666665,8.14444444445,15.5758888889
779.71,8.6867037037,57.6653333333,6.06277777778,60.1895555555,4.53766666667,11.1702222222,44.2892222222,7.60966666667,7.53566666667,15.116
780.02,8.2136111111,57.4038888889,5.87488888889,59.9353333334,3.884,10.6453333333,44.3466666667,6.92655555556,6.95655555556,14.5444444444
780.33,8.25427777778,57.8068888889,6.25766666667,60.2715555555,3.907,10.4548888889,44.4444444444,7.059,7.01311111111,14.3773333334
780.64,8.25661111112,58.254,6.46411111111,60.5968888889,4.10577777778,10.4463333333,44.5837777778,7.075,6.88944444444,14.4282222222
780.95,8.24962962963,58.1293333333,6.17544444444,60.8756666667,4.26088888889,9.99666666668,44.8838888889,6.97588888889,6.56777777778,14.4616666667
781.26,7.95305555555,58.1387777778,5.66711111111,60.5947777778,4.586,9.64866666665,44.953,6.28677777778,6.07211111111,14.1073333333
781.57,7.83903703703,58.3718888889,5.18733333334,60.7428888889,4.42655555556,9.41166666666,44.9704444445,5.97233333333,5.89133333333,14.0566666667
781.88,8.35533333335,58.3948888889,5.11233333333,61.0043333333,4.776,9.83922222223,45.6752222222,6.28588888889,6.08066666667,14.6478888889
782.19,9.29342592591,58.4176666667,6.11088888889,61.7896666667,6.00366666667,10.5025555556,46.5087777778,7.36911111111,7.254,15.4124444444
782.50,10.3892962963,59.2565555556,6.94544444444,61.97,7.09477777778,11.6008888889,47.6473333333,8.55522222222,8.13211111111,16.0235555556
782.81,11.2276851852,60.6022222222,7.85588888889,62.89,8.31011111111,12.6668888889,48.7677777778,9.64766666665,9.29444444443,17.2345555556
783.12,11.5147037037,61.2388888889,7.97533333333,63.6418888889,8.63988888889,13.2925555556,49.1394444444,9.79900000001,9.67111111113,17.8425555556
783.43,11.7910925926,62.0773333333,8.385,64.0443333333,9.07511111111,13.9925555556,49.0767777778,10.1621111111,10.1535555555,18.4696666667
783.74,12.7114629629,62.9976666667,9.36766666665,64.7845555555,9.86211111111,14.9706666667,49.5357777778,10.9983333333,10.8335555556,19.3425555556
784.05,13.0537777778,62.4005555556,9.25055555557,64.486,10.3495555556,15.1871111111,49.0912222222,11.3881111111,11.0677777778,19.28
784.36,12.9917407407,61.885,9.425,64.0294444444,10.2118888889,15.322,48.4394444444,11.0417777778,10.9468888889,19.0921111111
784.67,13.5776851852,61.6732222222,9.98711111113,64.1011111111,10.5704444444,15.71,48.108,11.746,11.4714444444,19.6568888889
784.98,13.4284074074,61.4494444444,10.3228888889,64.311,10.8454444445,16.0541111111,48.4966666667,11.9848888889,11.5653333333,19.7207777778
785.29,13.1321296296,62.248,10.3962222222,64.6082222222,10.6632222222,15.943,48.7768888889,11.8432222222,11.7055555555,19.6038888889
785.60,11.7834074074,61.4981111111,9.43422222223,63.9491111111,9.82133333332,15.1097777778,47.6091111111,10.7326666667,10.4662222222,18.55
785.91,10.7060925926,61.0765555556,8.68955555555,63.6442222222,8.61233333333,13.9016666667,46.7026666666,9.66011111112,9.35944444443,17.6712222222
786.22,10.2266666667,61.0253333333,8.47488888889,63.8072222222,8.11444444445,13.009,46.5052222222,9.29933333333,8.74133333333,17.182
786.53,10.8297592593,61.4443333334,9.34777777778,63.9922222222,8.479,13.4902222222,46.8657777778,10.3854444445,9.65144444443,17.7341111111
786.84,10.499537037,60.9025555556,8.70033333332,63.9472222222,7.65788888889,12.8878888889,46.8051111111,10.0348888889,9.51777777777,17.3007777778
787.14,9.57362962964,59.8661111111,7.666,62.6173333333,6.76788888889,11.944,45.7586666667,9.24155555555,9.09477777777,16.3442222222
787.45,9.23092592591,60.1135555556,7.44511111111,62.6763333333,6.23666666667,11.4356666666,45.742,8.60500000001,8.73466666667,16.537
787.76,9.04842592593,60.9125555556,7.64244444444,63.3681111111,6.38633333334,11.3216666667,46.5273333333,8.59077777778,8.78522222222,16.8003333334
788.07,8.9038148148,61.6712222222,7.77544444444,64.0421111111,6.18922222222,11.4464444444,47.0771111111,8.73199999999,8.63388888889,17.0548888889
788.38,8.77722222223,61.7156666667,7.53266666667,63.6601111111,5.43311111111,11.0947777778,46.5277777778,8.51311111111,8.58655555556,16.7483333333
788.69,8.19975925926,60.9232222222,6.97722222222,63.0802222222,4.78755555556,10.4493333333,45.7433333333,7.91666666668,7.67166666667,16.1192222222
789.00,9.20012962965,61.7926666667,7.53411111111,63.5605555555,5.08044444445,10.7642222222,46.5426666667,8.48411111112,8.31055555556,16.836
789.31,9.79214814815,62.2255555555,7.93044444443,63.7866666667,5.41777777778,11.2531111111,47.2411111111,8.88222222223,8.63166666667,17.514
789.62,9.7828888889,61.5268888889,7.80211111111,63.1056666667,5.10611111111,11.0943333333,46.6281111111,8.54122222221,8.23877777778,17.2754444444
789.92,9.0157037037,60.6983333333,6.648,62.3236666667,4.37722222222,9.77822222222,46.0612222222,7.17222222222,6.81988888889,16.2364444445
790.23,8.98901851851,60.3437777778,6.56722222222,61.617,4.73566666667,9.97733333333,45.3602222222,7.10811111112,6.47133333333,16.2044444444
790.54,8.69994444444,59.8751111111,6.88066666667,61.678,4.87266666667,9.87955555556,45.6314444444,6.83622222222,6.13111111111,16.0106666667
790.85,8.97262962963,60.1097777778,7.30666666667,62.012,5.14866666667,10.2423333333,46.2825555556,7.06911111112,6.73977777778,15.8756666667
791.16,9.83440740742,59.9392222222,7.65033333332,61.997,5.65711111111,10.788,46.0963333333,7.68755555554,7.65055555556,16.0853333333
791.47,9.70166666666,59.1885555556,7.617,61.4902222222,5.98988888889,10.6673333333,45.9512222222,7.69088888888,7.78333333333,15.7331111111
791.78,10.2116851852,59.5611111111,8.37555555556,62.2502222222,7.04011111111,11.4472222222,46.676,8.12333333334,8.09533333333,16.6946666667
792.08,10.8658888889,59.4622222222,8.87211111112,62.9378888889,7.95388888889,12.2446666667,47.2363333333,8.77833333332,8.73155555557,17.4443333333
792.39,10.6438148148,59.4674444445,9.20722222222,63.2567777778,8.10833333333,12.5793333333,47.6934444445,8.77133333333,8.65777777779,18.026
792.70,10.2644074074,58.8508888889,8.69900000001,62.5165555555,7.91055555555,12.1936666666,47.037,8.34744444443,8.61344444444,17.645
793.01,10.9076666667,60.5055555556,8.91211111112,64.0898888889,8.39855555556,13.097,48.0382222222,9.02844444444,9.25111111111,18.4056666667
793.32,11.5866111111,61.7347777778,9.85411111112,64.8777777778,9.09011111112,14.283,48.4091111111,10.3278888889,10.4923333333,19.4372222222
793.62,12.3111851852,62.6105555555,10.6208888889,65.571,9.52511111112,14.7732222222,49.1541111111,11.1976666667,11.0726666667,20.0884444445
793.93,12.7735,63.5268888889,10.4597777778,66.7832222222,9.12800000001,14.8925555555,49.3244444445,11.0041111111,10.9555555556,20.2003333333
794.24,12.8219444444,63.3312222222,10.3711111111,66.1955555556,9.06377777779,14.7925555556,49.1445555556,11.0054444444,10.5153333333,19.7712222222
794.55,12.3176851852,63.4797777778,10.0422222222,66.1465555555,8.71355555556,14.4808888889,48.9313333333,10.803,9.62833333334,19.613
794.86,12.1472592593,63.2201111111,9.70199999999,65.6572222222,8.27377777778,14.2722222222,48.1195555556,10.4543333333,9.41644444444,19.5658888889
795.16,11.9158333333,62.513,9.59222222221,64.7352222222,8.12933333333,13.8582222222,47.1916666667,10.4922222222,9.20777777778,18.9497777778
795.47,11.8306851852,63.3643333333,9.87866666666,65.2176666667,7.83722222222,13.7922222222,47.5208888889,10.0574444444,9.05077777778,18.6
795.78,12.1125740741,63.7417777778,9.85899999999,65.5078888889,7.49466666667,13.5035555556,47.4066666667,10.2141111111,9.28888888889,18.3253333333
796.09,12.1083888889,64.2541111111,9.81999999999,66.4876666667,7.15288888889,13.2033333333,47.6956666667,10.0367777778,8.953,18.1604444444
796.40,10.3877962963,62.5997777778,8.716,64.9102222222,5.62588888889,11.6181111111,46.3981111111,8.75366666667,7.65477777778,16.831
796.70,9.85007407409,61.9436666667,8.33333333333,64.1976666667,5.23766666667,11.1485555556,46.0251111111,8.17422222221,6.86511111111,16.0962222222
797.01,8.72740740741,60.8484444444,7.47933333333,63.232,4.52311111111,10.4074444445,45.167,7.04788888889,5.98733333333,15.165
797.32,8.68951851853,60.8755555556,7.45755555556,62.3541111111,4.76455555556,10.4331111111,45.2825555556,7.00555555555,6.15822222222,15.2732222222
797.63,8.63824074076,61.0443333334,7.576,62.7215555556,4.98377777778,10.3584444444,45.3878888889,6.92777777778,6.499,15.7232222222
797.93,8.95351851852,61.0681111111,7.80544444445,62.53,5.17811111111,10.643,45.1132222222,7.07944444445,7.108,15.8594444444
798.24,8.35716666665,61.7504444444,7.45377777778,63.0984444445,4.49,10.021,45.6238888889,6.413,6.69055555556,15.5117777778
798.55,8.38446296297,62.9117777778,7.23333333333,64.119,4.05166666667,9.58655555555,46.3677777778,6.12855555556,6.65022222222,15.3774444444
798.85,8.99151851853,62.3211111111,7.52744444444,63.2476666666,4.28377777778,9.45311111111,46.4215555556,6.642,7.21855555556,15.7552222222
799.16,8.89579629629,62.025,7.39366666667,62.9075555556,4.60022222222,9.221,45.7838888889,6.43822222222,7.17544444444,15.5867777778
799.47,9.11051851853,61.4034444445,7.72555555555,61.9267777778,5.304,9.57222222223,45.3884444444,6.61744444445,7.75622222222,15.7687777778
799.78,10.0147407407,62.0085555556,7.85355555556,62.1952222222,6.07955555556,10.1463333333,45.8761111111,6.81599999999,7.80177777777,16.1633333333
