wavelength,Back_XenParm,Belly_XenParm,Breast_XenParm,Crissum_XenParm,Crown_XenParm,DorTail_XenParm,Patch10_XenParm,Rump_XenParm,Throat_XenParm,WingTip_XenParm
416.51,17.9970833334,18.137,16.87625,14.1005,24.9416666667,10.4786666666,16.1064166666,19.3480833334,20.4565833334,7.444875
416.86,18.0105,18.1419166667,16.8726666667,14.09975,24.8898333333,10.4915833333,16.116,19.31375,20.4358333333,7.45358333333
417.22,18.03,18.13325,16.8751666667,14.1361666667,24.8345,10.4885833333,16.1514166667,19.3110833333,20.4338333334,7.49429166667
417.58,17.9680833333,18.09925,16.8629166667,14.1196666667,24.765,10.4845,16.1178333333,19.2670833333,20.3730833333,7.466125
417.94,17.9211666666,18.0879166667,16.8375833333,14.1031666667,24.6944166666,10.4531666667,16.0964166667,19.2409166667,20.3389166667,7.470875
418.29,17.9296666667,18.1244166667,16.8291666666,14.1155833333,24.6685,10.4756666667,16.0993333333,19.2290833333,20.3416666667,7.48129166667
418.65,17.951,18.17375,16.8644166667,14.14,24.6463333333,10.5190833333,16.1221666667,19.242,20.3346666667,7.4935
419.01,17.9558333334,18.2040833333,16.8733333333,14.1471666666,24.6008333333,10.5273333333,16.1420833334,19.2478333333,20.3195,7.50504166667
419.37,17.946,18.1729166666,16.865,14.1393333334,24.5500833333,10.5333333333,16.1405,19.25325,20.3316666667,7.51270833333
419.73,17.9288333333,18.1526666667,16.8401666667,14.1398333334,24.5329166667,10.51875,16.1296666667,19.24,20.3113333333,7.50833333333
420.08,17.88275,18.0965,16.7965,14.1083333333,24.4550833333,10.47625,16.0995833333,19.1995833333,20.2824166667,7.47479166667
420.44,17.842,18.0715,16.7686666667,14.0751666667,24.4024166666,10.4490833333,16.0553333333,19.1716666667,20.2503333333,7.439875
420.80,17.86675,18.1111666666,16.78875,14.0981666667,24.3969166667,10.479,16.0940833333,19.2154166667,20.2964166667,7.47579166667
421.16,17.897,18.1279166667,16.8256666667,14.1255,24.3995833334,10.5031666667,16.1245,19.2314166667,20.31675,7.51104166667
421.51,17.8524166667,18.08425,16.798,14.09075,24.3326666666,10.46575,16.0916666667,19.20625,20.2916666667,7.476625
421.87,17.8099166667,18.06475,16.7665833333,14.0815833333,24.2681666667,10.4526666667,16.06275,19.1766666667,20.2845,7.47866666667
422.23,17.7755,18.04075,16.7486666667,14.0668333333,24.2191666667,10.4499166667,16.0515,19.1654166667,20.292,7.46329166667
422.58,17.7815833333,18.07625,16.7669166667,14.0946666667,24.21225,10.4548333333,16.06425,19.1725,20.2985833333,7.47879166667
422.94,17.7385833334,18.05925,16.7395833333,14.0654166667,24.1315,10.4288333333,16.0386666667,19.1471666667,20.2739166666,7.48029166667
423.30,17.8029166666,18.1275833333,16.813,14.1285,24.1635,10.4999166667,16.0943333333,19.2215833333,20.3346666667,7.52820833333
423.66,17.8139166667,18.15075,16.8101666667,14.141,24.14775,10.5339166667,16.13225,19.26425,20.34975,7.54166666666
424.01,17.8104166667,18.1535,16.8213333333,14.1325833334,24.1135833333,10.5125,16.112,19.257,20.3405833334,7.52941666667
424.37,17.8095833333,18.1615,16.8046666667,14.1305833333,24.0905,10.527,16.1238333333,19.25875,20.3403333333,7.52833333333
424.73,17.8371666666,18.1973333333,16.8368333333,14.1583333334,24.087,10.5485833333,16.1399166667,19.2790833333,20.3648333333,7.57
425.08,17.8229166667,18.1781666667,16.8269166667,14.1294166667,24.0679166667,10.529,16.1359166667,19.2806666667,20.35325,7.56716666666
425.44,17.8901666666,18.2285833333,16.87075,14.1768333333,24.0804166666,10.566,16.17675,19.3221666667,20.3775,7.596625
425.80,17.90925,18.2470833333,16.8849166667,14.1898333333,24.074,10.5886666667,16.1885,19.3315,20.393,7.61320833333
426.16,17.95625,18.2703333333,16.9173333333,14.22525,24.08075,10.6005,16.221,19.38025,20.4168333333,7.62233333333
426.51,17.9095833333,18.23625,16.8621666667,14.1905,24.0143333334,10.5426666667,16.1625,19.3255,20.3549166667,7.57079166667
426.87,17.926,18.25475,16.8954166667,14.2131666667,24.02125,10.54,16.1729166667,19.3124166667,20.36275,7.58954166667
427.23,17.923,18.2691666667,16.8835833333,14.24375,24.0055833333,10.574,16.1940833334,19.2955833333,20.3463333333,7.63233333333
427.58,17.8773333333,18.24475,16.8661666667,14.2165833333,23.9330833333,10.5290833333,16.1600833333,19.2900833334,20.2975,7.5715
427.94,17.8324166667,18.1930833333,16.8305833333,14.1805,23.8616666666,10.4891666667,16.1239166667,19.2726666667,20.23525,7.54858333334
428.30,17.884,18.2285833333,16.8488333333,14.21425,23.85825,10.52375,16.1585,19.29225,20.2379166667,7.576125
428.65,17.8415833333,18.2026666666,16.81625,14.163,23.7811666667,10.50025,16.11475,19.2540833333,20.1976666667,7.5575
429.01,17.81425,18.1595833333,16.7644166666,14.129,23.7294166667,10.47425,16.0864166667,19.2120833333,20.1394166667,7.53679166667
429.37,17.8303333333,18.1895,16.7835,14.146,23.69875,10.5154166667,16.084,19.23625,20.1405833334,7.57379166667
429.72,17.798,18.1758333333,16.7554166667,14.1130833333,23.62875,10.50825,16.0844166667,19.2235,20.1169166666,7.57566666667
430.08,17.7455833333,18.1541666667,16.71025,14.0725833333,23.52925,10.4634166667,16.0371666667,19.2034166667,20.06025,7.55641666667
430.44,17.762,18.14825,16.7265833333,14.0885833333,23.4798333333,10.44525,16.0365833333,19.2483333333,20.0854166667,7.54829166667
430.79,17.79875,18.1650833333,16.7624166667,14.1175,23.4570833333,10.4645,16.0445833333,19.2678333333,20.1293333333,7.61470833333
431.15,17.8306666666,18.21425,16.7793333333,14.1498333333,23.459,10.5094166667,16.077,19.2885833333,20.1576666667,7.63991666667
431.50,17.7825833333,18.205,16.76725,14.14675,23.3695833333,10.4898333333,16.04675,19.25625,20.1220833333,7.628875
431.86,17.7563333333,18.1996666667,16.7614166667,14.17125,23.3315,10.4825,16.0275,19.2539166667,20.0924166667,7.63775
432.22,17.8014166667,18.2510833333,16.8091666667,14.217,23.2878333333,10.5254166667,16.0731666667,19.3050833333,20.1405833333,7.679625
432.57,17.7795833333,18.2469166667,16.7975,14.2291666666,23.2436666667,10.53,16.0878333333,19.2881666666,20.1243333333,7.69058333334
432.93,17.7994166666,18.2753333333,16.8246666667,14.28475,23.2413333333,10.5741666667,16.11025,19.3298333333,20.168,7.73441666667
433.29,17.82225,18.2779166667,16.8445833334,14.32,23.2193333333,10.5991666667,16.1219166667,19.3339166667,20.19275,7.718625
433.64,17.8033333333,18.2779166667,16.8275833333,14.3055833334,23.1775,10.60425,16.1026666666,19.30175,20.1645833333,7.70991666667
434.00,17.79125,18.288,16.8224166666,14.3221666667,23.1564166666,10.61875,16.108,19.2878333333,20.1440833333,7.70208333334
434.35,17.7351666667,18.2220833333,16.7646666667,14.304,23.06075,10.5855,16.063,19.2306666667,20.0675,7.67375
434.71,17.7579166667,18.2404166666,16.7895833334,14.3519166667,23.05775,10.6281666667,16.0974166666,19.267,20.10575,7.72829166667
435.07,17.7951666667,18.2671666666,16.8173333333,14.37175,23.0479166666,10.6446666667,16.1203333333,19.2851666667,20.12375,7.76004166667
435.42,17.7179166667,18.22825,16.77375,14.3369166667,22.9760833333,10.62475,16.0543333333,19.2305,20.0471666667,7.73404166667
435.78,17.7274166667,18.213,16.78,14.333,22.9305833333,10.6179166667,16.0259166667,19.2149166667,20.0145,7.73004166667
436.13,17.6950833334,18.1879166667,16.7600833333,14.3005,22.8519166667,10.5700833333,15.9886666667,19.1806666666,19.9578333333,7.7125
436.49,17.6696666667,18.1771666666,16.7479166666,14.2695,22.8003333333,10.56475,15.9638333333,19.1486666667,19.9185,7.71229166667
436.84,17.65325,18.16225,16.7230833333,14.28325,22.7545833333,10.5569166667,15.9625833334,19.1578333333,19.8739166667,7.73508333333
437.20,17.61475,18.1453333333,16.6968333333,14.2535833333,22.6670833333,10.5380833333,15.93875,19.13175,19.8260833333,7.72604166667
437.56,17.6309166666,18.1950833333,16.7260833333,14.2718333333,22.6315,10.5605,15.9541666666,19.1614166666,19.8548333333,7.752375
437.91,17.6085,18.1775833333,16.6878333333,14.2514166666,22.5608333333,10.5330833333,15.90075,19.1418333333,19.7901666667,7.69570833333
438.27,17.5703333333,18.125,16.6565833333,14.24525,22.4679166667,10.5324166667,15.8805833333,19.09975,19.7693333333,7.652375
438.62,17.5875833334,18.1315,16.6705833334,14.2589166667,22.4309166667,10.5350833333,15.8926666667,19.1045,19.776,7.66108333333
438.98,17.5255,18.1045833333,16.6248333333,14.2326666667,22.32825,10.4951666667,15.86175,19.0650833333,19.7388333333,7.61183333334
439.33,17.4888333333,18.0503333333,16.5619166667,14.2035833333,22.2384166667,10.4741666667,15.8351666667,19.023,19.6810833333,7.58183333334
439.69,17.4719166666,18.0539166667,16.555,14.22825,22.19825,10.48075,15.8265833333,19.04725,19.6943333333,7.6055
440.04,17.48675,18.0708333333,16.5815,14.2395833333,22.1875,10.49325,15.8345,19.0479166667,19.7145,7.57470833333
440.40,17.5066666667,18.0645833333,16.5963333333,14.263,22.1764166666,10.5038333334,15.832,19.05775,19.7199166667,7.592875
440.75,17.5163333333,18.06625,16.6133333333,14.28475,22.1743333333,10.51875,15.8456666667,19.0800833333,19.7314166667,7.615375
441.11,17.4953333333,18.0494166666,16.594,14.268,22.1155833333,10.4980833333,15.8443333334,19.0573333333,19.7165833333,7.59891666667
441.47,17.51175,18.0850833333,16.6141666667,14.28475,22.1183333334,10.5025,15.8678333333,19.0886666666,19.7145833333,7.646125
441.82,17.54275,18.1120833334,16.6353333334,14.308,22.1106666667,10.5289166667,15.9009166667,19.1421666666,19.7389166666,7.68125
442.18,17.6051666666,18.1590833333,16.6744166667,14.36225,22.1380833334,10.58625,15.9538333333,19.2108333333,19.7735,7.75716666667
442.53,17.6468333333,18.21325,16.7194166667,14.40775,22.1546666667,10.6345833333,15.9899166667,19.2515833333,19.796,7.79166666666
442.89,17.6385833333,18.17425,16.7171666667,14.4128333333,22.0749166667,10.6208333333,15.96125,19.2379166667,19.749,7.78979166667
443.24,17.6234166667,18.15625,16.69725,14.4031666667,21.9970833333,10.6323333333,15.9505,19.2155,19.7125,7.83004166667
443.60,17.5878333333,18.1485833333,16.6751666667,14.3965833333,21.9159166666,10.62025,15.9288333333,19.2089166667,19.6740833334,7.85095833333
443.95,17.57425,18.153,16.6589166667,14.4034166667,21.8685833333,10.6338333333,15.9280833333,19.1994166666,19.6585833333,7.87320833334
444.31,17.55975,18.1765,16.68075,14.4464166667,21.81175,10.6851666667,15.9278333333,19.2186666666,19.6530833333,7.924625
444.66,17.5375833333,18.1624166667,16.6389166667,14.4425,21.7259166667,10.6853333334,15.8806666667,19.2019166666,19.6270833334,7.908375
445.02,17.4625833333,18.11625,16.5843333333,14.4208333334,21.6309166666,10.6425,15.8271666667,19.144,19.545,7.87379166667
445.37,17.41025,18.0726666667,16.5401666667,14.38775,21.5528333334,10.615,15.784,19.0915833333,19.5006666667,7.846375
445.72,17.37725,18.048,16.5111666667,14.3720833333,21.4979166666,10.5996666667,15.76625,19.0729166666,19.4776666667,7.86341666666
446.08,17.3900833333,18.0755,16.5001666667,14.3795833333,21.4743333333,10.61775,15.78925,19.0783333333,19.4583333333,7.881625
446.43,17.3666666667,18.0636666667,16.4818333333,14.3685833333,21.4191666667,10.602,15.7783333333,19.0658333333,19.4390833333,7.86258333333
446.79,17.338,18.0388333333,16.4471666667,14.3685,21.3615833333,10.5913333333,15.7563333333,19.046,19.40425,7.84079166667
447.14,17.3238333333,18.04025,16.4469166667,14.3606666667,21.32825,10.5854166667,15.7473333333,19.0411666666,19.3845833333,7.83320833333
447.50,17.2775833334,17.9941666667,16.4100833333,14.322,21.2825,10.53175,15.7149166666,18.9975,19.34025,7.79891666667
447.85,17.2294166667,17.9459166666,16.393,14.29375,21.2245833333,10.508,15.7060833333,18.9588333334,19.2885,7.78575
448.21,17.2309166666,17.9579166667,16.4028333333,14.29175,21.2164166667,10.52025,15.7065833334,18.9678333333,19.2945833333,7.788
448.56,17.2095833333,17.9540833333,16.3981666666,14.302,21.1854166667,10.51075,15.694,18.9525,19.2648333334,7.798875
448.92,17.206,17.9559166667,16.4140833333,14.3244166667,21.1621666666,10.5283333333,15.6955,18.9696666667,19.2634166667,7.78529166667
449.27,17.1938333333,17.9508333334,16.4124166666,14.3304166667,21.1511666667,10.51475,15.69375,18.9715833333,19.2724166667,7.794
449.62,17.1675,17.9155,16.3810833333,14.33175,21.1283333333,10.5079166667,15.6749166667,18.9665,19.2378333334,7.81308333333
449.98,17.1748333334,17.9224166667,16.3743333334,14.3308333334,21.11325,10.5168333333,15.6873333334,18.9756666667,19.2569166666,7.82466666667
450.33,17.1615833334,17.8884166667,16.3665833333,14.3431666667,21.0335833333,10.5224166667,15.6746666667,18.9770833334,19.213,7.8325
450.69,17.1686666667,17.88425,16.3495833333,14.3564166667,20.9994166666,10.5338333333,15.6760833333,18.97475,19.20625,7.85008333334
451.04,17.15325,17.8613333334,16.3265,14.3684166666,20.9366666666,10.5368333333,15.6525,18.9708333333,19.1928333333,7.86766666667
451.40,17.1445833333,17.84525,16.30775,14.38625,20.8736666667,10.5294166667,15.64975,18.97075,19.1703333333,7.902875
451.75,17.126,17.8470833333,16.3020833334,14.3980833334,20.81075,10.5308333333,15.6514166667,18.9731666667,19.15675,7.886625
452.10,17.09225,17.8210833333,16.28275,14.3979166666,20.726,10.52175,15.6311666666,18.9454166667,19.12175,7.913125
452.46,17.08625,17.804,16.2798333334,14.38475,20.6529166667,10.5354166667,15.6240833333,18.9503333333,19.0889166667,7.91979166666
452.81,17.103,17.82225,16.30525,14.4074166667,20.6131666667,10.54475,15.6130833333,18.9716666667,19.10175,7.92316666666
453.17,17.0824166667,17.8139166667,16.3034166667,14.407,20.5545,10.5635,15.6051666667,18.9606666666,19.0489166667,7.933
453.52,17.0401666667,17.77775,16.2308333333,14.3651666666,20.4876666667,10.5344166667,15.5751666667,18.9434166667,19.01325,7.91825
453.87,17.03775,17.7805833333,16.2286666667,14.3520833333,20.4458333333,10.5370833333,15.56875,18.95425,18.9941666666,7.94441666667
454.23,17.0633333334,17.835,16.2501666667,14.379,20.4535,10.5685,15.61225,18.9974166667,19.0131666667,8.00029166666
454.58,17.02225,17.80125,16.2195,14.3593333333,20.3781666667,10.5520833333,15.57375,18.9665,18.9923333333,7.97120833333
454.93,17.02,17.8104166666,16.216,14.37375,20.34875,10.5980833333,15.58825,18.9840833333,19.0024166667,8.02508333333
455.29,17.0055,17.8173333333,16.1929166667,14.3775833333,20.3149166667,10.5819166667,15.582,18.9660833333,18.994,8.03233333333
455.64,16.93275,17.7936666667,16.12525,14.3615833333,20.2265833333,10.5529166667,15.5199166667,18.911,18.95225,8.009
456.00,16.8721666667,17.7696666667,16.0895,14.374,20.1320833333,10.5344166667,15.5049166667,18.8728333333,18.9144166667,8.01008333333
456.35,16.846,17.7390833333,16.0651666667,14.3644166667,20.0705,10.5149166667,15.4820833333,18.8490833333,18.9000833333,8.01441666667
456.70,16.8224166667,17.7149166667,16.0708333333,14.3825833333,20.0074166667,10.5128333333,15.4581666667,18.8118333333,18.8655833334,8.01391666667
457.06,16.7963333333,17.6799166667,16.0445833333,14.39175,19.9273333333,10.5358333333,15.4326666667,18.7826666667,18.8195,8.03925
457.41,16.7453333334,17.6400833333,16.0161666667,14.3669166666,19.8286666667,10.5089166667,15.386,18.7281666667,18.7455833333,8.00658333333
457.76,16.7044166667,17.598,15.9668333333,14.3460833334,19.7345833333,10.49875,15.3550833333,18.6795833333,18.6669166666,8.00775
458.12,16.6433333334,17.5123333333,15.8791666667,14.2803333333,19.6099166667,10.4501666667,15.26725,18.6040833333,18.5875,7.949
458.47,16.6299166667,17.4853333333,15.8494166667,14.26825,19.5385,10.44675,15.2425,18.5961666666,18.5285833333,7.95016666666
458.82,16.6125833333,17.4411666667,15.8343333333,14.2618333333,19.4843333333,10.4535,15.2340833333,18.57975,18.50625,7.966
459.18,16.5834166667,17.4195833333,15.8106666667,14.2260833334,19.4315,10.4434166667,15.2038333333,18.5765833333,18.4773333333,7.958125
459.53,16.54725,17.4160833334,15.7843333333,14.20825,19.3845,10.4265833333,15.1871666667,18.5591666667,18.4286666667,7.96291666667
459.88,16.5214166666,17.4085833334,15.7595833333,14.1994166667,19.337,10.4185,15.1728333333,18.5440833333,18.39725,7.95854166667
460.24,16.5276666667,17.4244166666,15.7699166667,14.20525,19.3155,10.4308333333,15.1851666666,18.5705833333,18.40425,7.94395833333
460.59,16.4836666666,17.378,15.7278333333,14.1775833333,19.2635833333,10.40775,15.1523333333,18.5340833333,18.38375,7.94079166667
460.94,16.482,17.3884166667,15.7219166667,14.1896666666,19.2559166667,10.4198333333,15.1505,18.5398333333,18.3881666667,7.94745833334
461.29,16.4815,17.3994166667,15.7383333333,14.2100833333,19.2535833334,10.40925,15.1665833333,18.55175,18.38625,7.96304166667
461.65,16.4501666666,17.3824166667,15.7245833333,14.1964166667,19.2293333333,10.403,15.1418333333,18.5481666667,18.3734166667,7.94408333333
462.00,16.433,17.4003333333,15.7211666666,14.2069166667,19.2174166667,10.4019166666,15.1514166667,18.55025,18.3599166667,7.97383333333
462.35,16.4555833333,17.4173333333,15.7134166666,14.2355833334,19.2089166667,10.43575,15.1780833333,18.5418333333,18.34225,8.008125
462.71,16.5233333333,17.4476666667,15.7635,14.3143333333,19.2270833333,10.5175,15.2306666667,18.5979166667,18.406,8.075
463.06,16.5653333334,17.48,15.7991666666,14.36475,19.21275,10.5681666667,15.25025,18.6286666667,18.4336666667,8.12725
463.41,16.5246666666,17.4424166667,15.76675,14.37375,19.1584166667,10.5514166667,15.2319166666,18.6064166666,18.4005,8.12175
463.76,16.5236666667,17.4639166667,15.7565,14.3988333333,19.11225,10.5876666667,15.2315,18.6485833334,18.3663333333,8.12195833333
464.12,16.5189166667,17.4609166667,15.76325,14.3988333333,19.0624166667,10.5941666667,15.2329166667,18.6529166667,18.3468333333,8.15479166666
464.47,16.5260833333,17.4589166667,15.768,14.42025,19.0100833333,10.6240833333,15.2480833333,18.66125,18.3288333333,8.194125
464.82,16.5451666667,17.479,15.77025,14.4728333333,18.9824166667,10.652,15.2793333333,18.67325,18.3478333333,8.24233333333
465.17,16.5148333333,17.43275,15.7405833333,14.4488333333,18.8875,10.6500833333,15.23625,18.65475,18.27575,8.20558333333
465.53,16.4816666667,17.377,15.7230833334,14.4121666667,18.8120833333,10.5980833333,15.1994166667,18.6221666666,18.2359166667,8.18725
465.88,16.3808333334,17.28725,15.632,14.3315833334,18.6865833334,10.51225,15.1191666667,18.5493333333,18.1361666667,8.09083333334
466.23,16.34125,17.2413333333,15.5931666666,14.3175833334,18.6438333333,10.4875833333,15.0985833333,18.5215833333,18.1065,8.07408333333
466.58,16.3106666667,17.2044166667,15.55575,14.2709166667,18.5613333333,10.4686666667,15.0515,18.4775833334,18.06625,8.07429166667
466.94,16.2845,17.1439166667,15.5165,14.2608333333,18.5094166667,10.4314166667,15.0131666667,18.4335833333,18.0296666667,8.0765
467.29,16.261,17.09225,15.49575,14.2693333333,18.45175,10.425,14.9840833334,18.4125833333,18.0045833334,8.07325
467.64,16.21625,17.0515833333,15.4521666667,14.24825,18.39075,10.41675,14.9409166667,18.3804166666,17.9571666667,8.04966666666
