wavelength,Back_TacPhom,Belly_TacPhom,Breast_TacPhom,Crissum_TacPhom,Crown_TacPhom,DorTail_TacPhom,Patch10_TacPhom,Patch11_TacPhom,Rump_TacPhom,Throat_TacPhom,WingTip_TacPhom
446.08,4.04326666667,3.46416666667,3.05043333333,3.54053333333,1.7066,5.06813333333,39.3782666667,3.7726,4.55966666667,3.16113333333,4.10793333333
446.43,4.0586,3.47096666667,3.05526666667,3.54113333333,1.71746666666,5.07333333333,39.4228,3.77633333333,4.5658,3.1716,4.11673333333
446.79,4.0416,3.45943333333,3.0436,3.53256666667,1.70833333334,5.0664,39.4199333333,3.75833333333,4.5516,3.1576,4.10993333333
447.14,4.0228,3.43853333333,3.02833333333,3.51463333333,1.7024,5.0504,39.3995333333,3.7438,4.538,3.14673333333,4.09486666667
447.50,4.01853333333,3.4388,3.0293,3.50826666667,1.7084,5.04666666667,39.3994,3.7392,4.54066666667,3.14186666667,4.0942
447.85,4.0184,3.4419,3.02356666667,3.50506666667,1.7154,5.05673333333,39.3739333333,3.73086666667,4.5398,3.14573333333,4.0936
448.21,4.022,3.43393333333,3.0204,3.50463333333,1.72033333333,5.0502,39.3543333333,3.72773333333,4.53706666667,3.13633333333,4.09113333333
448.56,4.04406666667,3.45286666667,3.04076666667,3.52606666667,1.7444,5.07106666667,39.3788666667,3.7404,4.5612,3.16626666667,4.1004
448.92,4.06086666667,3.4642,3.04303333333,3.539,1.761,5.07486666667,39.4009333333,3.74846666667,4.5752,3.1768,4.1114
449.27,4.06986666667,3.47513333333,3.05986666667,3.55026666667,1.77026666667,5.0892,39.4109333333,3.75473333333,4.5862,3.19226666667,4.12926666667
449.62,4.07826666667,3.4705,3.058,3.54833333333,1.77373333333,5.0996,39.4170666667,3.73706666667,4.5822,3.1958,4.1282
449.98,4.06306666667,3.45183333333,3.05563333333,3.53906666667,1.7592,5.0918,39.3681333333,3.7208,4.56646666667,3.18973333333,4.117
450.33,4.05286666667,3.4488,3.03636666667,3.53743333333,1.7466,5.0782,39.3998,3.6984,4.55606666667,3.18513333333,4.12213333333
450.69,4.0586,3.45543333333,3.0348,3.5351,1.74393333333,5.06993333333,39.4194,3.69273333333,4.55533333333,3.18846666667,4.12013333333
451.04,4.07306666667,3.46896666667,3.04763333333,3.5488,1.7376,5.09113333333,39.4438,3.68413333333,4.56373333333,3.19806666667,4.13133333333
451.40,4.078,3.4734,3.04336666667,3.55013333333,1.73253333333,5.09166666667,39.4850666667,3.67513333333,4.5632,3.20013333333,4.13753333333
451.75,4.08306666667,3.47386666667,3.0525,3.56363333333,1.739,5.08726666667,39.5287333333,3.6832,4.56293333333,3.21013333333,4.16586666667
452.10,4.07753333333,3.48623333333,3.05783333333,3.5759,1.7416,5.0938,39.4629333333,3.6798,4.5676,3.22533333333,4.175
452.46,4.07186666667,3.48866666667,3.05146666667,3.5672,1.7406,5.09053333333,39.4496,3.67113333333,4.56353333333,3.225,4.17706666667
452.81,4.05486666666,3.47883333333,3.04053333333,3.56826666667,1.727,5.08153333333,39.4593333333,3.63706666667,4.5406,3.20913333333,4.1706
453.17,4.0476,3.45793333333,3.02176666667,3.54286666667,1.71593333333,5.05746666667,39.4354,3.6176,4.52386666667,3.19093333333,4.16886666667
453.52,4.03186666667,3.44716666667,3.0148,3.52853333333,1.6944,5.04493333333,39.4477333333,3.59393333333,4.5176,3.17733333333,4.162
453.87,4.07053333333,3.4932,3.03853333333,3.55696666667,1.7344,5.08513333333,39.5028,3.6256,4.554,3.20586666667,4.20993333334
454.23,4.10206666667,3.53383333333,3.0932,3.59656666667,1.77706666667,5.13,39.5003333333,3.67233333333,4.58973333333,3.24366666667,4.2478
454.58,4.10366666667,3.55186666667,3.1217,3.6166,1.79726666667,5.16046666667,39.5188666667,3.69173333333,4.60786666667,3.25413333333,4.26666666667
454.93,4.11186666666,3.555,3.1302,3.62236666667,1.81546666667,5.15626666667,39.5288,3.69726666667,4.6178,3.26533333333,4.28093333333
455.29,4.11226666667,3.56516666667,3.1375,3.62336666667,1.8306,5.16773333333,39.5074,3.69446666667,4.6154,3.27253333333,4.29806666667
455.64,4.086,3.5492,3.11126666667,3.60263333334,1.81113333333,5.1466,39.4744,3.66653333334,4.5938,3.25153333333,4.26446666667
456.00,4.0736,3.5284,3.09456666667,3.5941,1.79253333333,5.13313333333,39.5715333333,3.65006666667,4.56326666667,3.23346666666,4.24873333333
456.35,4.04406666667,3.49276666667,3.0625,3.57553333333,1.75646666667,5.09593333333,39.5562,3.62433333333,4.5294,3.19533333333,4.22733333333
456.70,4.047,3.49173333334,3.0634,3.57426666667,1.75213333333,5.1036,39.5413333333,3.6202,4.5262,3.18686666667,4.23153333333
457.06,4.04553333333,3.50206666667,3.073,3.58623333333,1.75053333333,5.10446666667,39.5572,3.62153333333,4.53586666667,3.2038,4.2406
457.41,4.05006666667,3.51103333333,3.07903333333,3.60003333333,1.76693333333,5.1212,39.5728,3.63953333333,4.54213333333,3.22493333333,4.25406666667
457.76,4.03266666667,3.4944,3.07956666667,3.59863333333,1.755,5.12886666667,39.5646666667,3.6212,4.53893333333,3.22806666667,4.23566666667
458.12,4.0104,3.48306666667,3.0507,3.5803,1.74213333333,5.119,39.5478,3.59026666667,4.51446666667,3.20913333333,4.22666666667
458.47,4.00326666667,3.4771,3.02623333333,3.57206666667,1.73426666666,5.10306666667,39.5356666667,3.57153333333,4.50553333333,3.20453333333,4.21926666667
458.82,4.00126666667,3.48866666667,3.02586666667,3.58106666667,1.73613333333,5.115,39.5611333333,3.58306666667,4.51433333333,3.20106666667,4.22573333333
459.18,4.0112,3.49343333333,3.03413333333,3.5992,1.74186666667,5.12626666667,39.5821333333,3.5962,4.5204,3.2136,4.2322
459.53,4.01873333333,3.50303333333,3.0441,3.6105,1.75306666666,5.1386,39.6252,3.6012,4.5264,3.22266666666,4.23806666667
459.88,4.018,3.51176666667,3.0425,3.60763333333,1.756,5.1468,39.6138666667,3.5974,4.53806666667,3.22286666667,4.237
460.24,4.0262,3.5302,3.04606666667,3.60936666667,1.76893333333,5.16086666667,39.6372666667,3.60793333333,4.55146666667,3.23453333333,4.2506
460.59,4.04273333334,3.55493333333,3.06993333333,3.6332,1.8004,5.1784,39.6680666667,3.6328,4.5748,3.2704,4.27213333333
460.94,4.05333333333,3.57206666667,3.08196666667,3.65436666667,1.82773333333,5.19733333333,39.6765333333,3.6492,4.58793333333,3.28746666667,4.2908
461.29,4.0728,3.5953,3.1067,3.68056666667,1.862,5.2248,39.6685333333,3.67266666667,4.61053333333,3.31433333333,4.31813333333
461.65,4.07433333333,3.59906666667,3.099,3.68406666666,1.8696,5.21773333333,39.6904666667,3.67793333333,4.597,3.30533333333,4.32426666666
462.00,4.07,3.59143333333,3.09346666667,3.6788,1.86666666667,5.21353333333,39.7264,3.6902,4.59486666667,3.30493333333,4.31813333333
462.35,4.07986666667,3.58433333333,3.10813333333,3.68273333333,1.87393333333,5.2256,39.7605333333,3.70633333333,4.59153333333,3.31586666667,4.32493333333
462.71,4.0886,3.58553333333,3.11693333333,3.69326666667,1.882,5.23826666667,39.7798666667,3.70906666667,4.58833333333,3.33226666666,4.32953333333
463.06,4.09326666667,3.58916666667,3.13023333333,3.70646666667,1.88893333333,5.23926666667,39.8052,3.71386666667,4.59373333333,3.34053333333,4.3348
463.41,4.1092,3.6019,3.1423,3.7222,1.90533333333,5.2618,39.7986666667,3.7382,4.60946666667,3.3546,4.36446666667
463.76,4.12126666667,3.6073,3.15063333333,3.73666666667,1.9242,5.26773333333,39.8088,3.75773333333,4.61893333334,3.3696,4.38473333333
464.12,4.12986666667,3.61333333333,3.1718,3.7592,1.94093333333,5.2854,39.8176,3.76466666667,4.62393333333,3.38413333333,4.40693333333
464.47,4.11253333333,3.58523333333,3.1527,3.73516666667,1.92886666667,5.2706,39.8178,3.75853333333,4.60353333333,3.36306666667,4.39433333333
464.82,4.1076,3.55923333333,3.13703333333,3.72073333333,1.91453333333,5.27186666667,39.8080666667,3.75826666667,4.59753333333,3.3484,4.38213333333
465.17,4.07853333333,3.52253333333,3.0878,3.67493333333,1.87046666667,5.22746666667,39.7956666667,3.717,4.5478,3.3048,4.34026666667
465.53,4.03266666666,3.4894,3.0538,3.63013333333,1.8298,5.20273333333,39.7308,3.69486666667,4.51673333333,3.29046666667,4.30953333333
465.88,4.03886666667,3.50656666667,3.05856666667,3.64256666667,1.82806666667,5.20106666667,39.7364,3.69326666667,4.5238,3.2814,4.30773333333
466.23,4.01713333334,3.5037,3.04906666667,3.63706666667,1.80773333333,5.18246666667,39.7342666667,3.69126666667,4.515,3.25786666667,4.30546666667
466.58,4.02,3.5119,3.0496,3.63166666667,1.80826666667,5.17626666667,39.7562,3.70386666667,4.516,3.2542,4.30246666667
466.94,3.99466666667,3.50493333333,3.0264,3.60186666667,1.78913333334,5.165,39.7648,3.69266666667,4.4974,3.24246666667,4.286
467.29,3.97046666666,3.47693333333,3.00503333333,3.57013333333,1.7584,5.13926666667,39.7582,3.66593333333,4.46613333333,3.2188,4.265
467.64,3.93433333333,3.45123333333,2.9783,3.54153333333,1.72693333333,5.11373333333,39.7526,3.63753333333,4.42846666666,3.19733333333,4.2382
467.99,3.93953333333,3.4578,2.9793,3.53633333333,1.7368,5.11793333333,39.7752666667,3.6586,4.41913333333,3.21386666667,4.2434
468.35,3.92526666667,3.44686666667,2.96636666667,3.5311,1.7062,5.1132,39.7814666667,3.6676,4.40253333333,3.199,4.23126666667
468.70,3.90106666667,3.43996666667,2.9513,3.50066666667,1.68926666666,5.08066666667,39.7858,3.65766666667,4.37693333333,3.17513333333,4.2112
469.05,3.9014,3.4514,2.9568,3.5111,1.68966666667,5.08066666667,39.8396,3.68406666667,4.39193333333,3.17766666667,4.20866666667
469.40,3.91453333333,3.4644,2.9733,3.52773333333,1.70766666667,5.08153333333,39.8881333333,3.70286666667,4.41146666667,3.1764,4.21886666666
469.75,3.8986,3.44483333333,2.9592,3.51426666667,1.70026666667,5.08173333333,39.9114,3.71413333333,4.39393333333,3.1788,4.20913333333
470.11,3.9,3.44756666667,2.96533333333,3.5099,1.70813333333,5.0812,39.8660666667,3.72453333333,4.40286666667,3.19846666667,4.215
470.46,3.8722,3.4194,2.93226666667,3.4809,1.6876,5.0654,39.8198,3.70813333334,4.37166666667,3.17913333333,4.20513333333
470.81,3.90006666667,3.43433333333,2.9549,3.5101,1.71026666667,5.09433333333,39.8537333333,3.75513333333,4.38793333333,3.20013333333,4.23906666667
471.16,3.91353333333,3.4533,2.96443333333,3.5342,1.7234,5.09793333333,39.8781333333,3.79253333333,4.39926666667,3.2098,4.25306666667
471.51,3.94153333334,3.47273333333,3.00603333333,3.55953333333,1.7516,5.12306666667,39.8842666666,3.83713333333,4.42306666667,3.2372,4.28566666667
471.87,3.92206666667,3.46216666667,2.98803333333,3.55526666667,1.73633333333,5.113,39.8738,3.83633333333,4.42493333333,3.22133333333,4.27086666667
472.22,3.93073333333,3.47356666667,2.9872,3.55746666667,1.74453333333,5.0994,39.8727333333,3.83893333333,4.42433333333,3.23,4.27126666667
472.57,3.95353333333,3.48993333333,3.00773333333,3.59273333333,1.7628,5.13513333333,39.898,3.8654,4.43386666667,3.26146666667,4.28873333334
472.92,3.95033333333,3.48196666667,3.02063333333,3.5967,1.76413333333,5.14013333333,39.8748666667,3.87013333333,4.41633333333,3.2634,4.3086
473.27,3.9894,3.50866666667,3.04343333333,3.62903333333,1.78766666667,5.17613333333,39.9198666667,3.91313333333,4.4364,3.2982,4.34433333333
473.62,3.99,3.50336666667,3.0421,3.6222,1.7722,5.1704,39.9418,3.91226666667,4.42953333333,3.2974,4.35146666667
473.98,4.022,3.5241,3.0511,3.64606666667,1.79013333333,5.20826666667,40.0237333333,3.93486666667,4.43966666666,3.3252,4.366
474.33,4.03913333333,3.54616666667,3.07346666667,3.6753,1.80886666667,5.2106,40.0347333333,3.96573333333,4.4636,3.36133333333,4.38846666667
474.68,4.04766666667,3.55716666667,3.08213333333,3.69053333333,1.82386666667,5.215,40.0406,3.9806,4.4832,3.37833333333,4.38933333333
475.03,4.0576,3.55953333333,3.09676666667,3.71,1.84586666667,5.23686666667,40.0566666667,4.0006,4.5052,3.3812,4.39626666667
475.38,4.06826666667,3.57983333333,3.09936666667,3.7104,1.857,5.24186666667,40.1015333333,4.01426666667,4.51046666667,3.38653333333,4.40626666667
475.73,4.10093333333,3.60616666666,3.138,3.7442,1.88186666667,5.268,40.1778,4.03693333333,4.5356,3.4206,4.4492
476.08,4.10093333333,3.61496666667,3.15093333333,3.73826666667,1.89326666667,5.28733333333,40.2164666667,4.04833333333,4.54433333333,3.42593333333,4.4622
476.44,4.1116,3.62483333333,3.16476666667,3.7455,1.906,5.30253333333,40.2618666667,4.0758,4.54926666666,3.42733333334,4.4746
476.79,4.11293333333,3.63456666667,3.16013333333,3.74286666667,1.89966666667,5.29373333333,40.2807333333,4.08213333333,4.55553333333,3.43333333333,4.46933333333
477.14,4.07226666667,3.59916666667,3.12196666667,3.70963333334,1.86333333333,5.2566,40.2563333333,4.04386666667,4.52026666667,3.39586666667,4.428
477.49,4.06386666667,3.5783,3.10166666667,3.6956,1.85506666667,5.24446666667,40.2036,4.03286666667,4.51193333333,3.38533333333,4.41313333333
477.84,4.05433333333,3.57506666667,3.1057,3.69383333333,1.85573333333,5.2276,40.1894666667,4.03246666667,4.50613333333,3.37993333333,4.41433333333
478.19,4.0658,3.58086666667,3.11363333333,3.6968,1.86653333333,5.26073333333,40.233,4.05886666667,4.50813333333,3.3828,4.42526666667
478.54,4.0434,3.5692,3.0861,3.66603333333,1.84426666667,5.2444,40.1840666667,4.047,4.4878,3.35913333333,4.41506666667
478.89,4.007,3.5436,3.047,3.62663333333,1.81086666667,5.199,40.1374,4.02033333333,4.4528,3.33226666667,4.386
479.24,3.982,3.5194,3.0113,3.61713333333,1.78473333333,5.18206666667,40.0954666667,4.01386666667,4.42773333333,3.3106,4.36506666667
479.60,3.93873333333,3.47916666667,2.96166666667,3.56743333333,1.7392,5.1488,40.0038,3.98266666666,4.381,3.2692,4.3134
479.95,3.93546666667,3.47203333333,2.96,3.57446666667,1.73726666667,5.1442,39.9441333333,3.98326666667,4.36106666667,3.26426666667,4.31353333333
480.30,3.90726666667,3.46,2.93196666667,3.5621,1.715,5.11273333333,39.9068,3.96186666667,4.34206666667,3.251,4.2958
480.65,3.89953333333,3.45986666667,2.9283,3.56163333333,1.7166,5.12073333333,39.8910666667,3.95593333333,4.34546666667,3.2402,4.298
481.00,3.92246666666,3.48163333333,2.95433333333,3.59463333333,1.73693333333,5.1546,39.9727333333,3.98373333333,4.37873333333,3.26013333333,4.3344
481.35,3.9324,3.5107,2.9846,3.62486666667,1.75786666667,5.1688,40.0295333333,4.00426666667,4.4038,3.27713333334,4.36306666666
481.70,3.9368,3.52326666667,2.9862,3.64026666667,1.76173333333,5.18866666667,40.1004,4.008,4.41266666667,3.2756,4.37186666667
482.05,3.93993333333,3.539,2.99696666667,3.65866666667,1.7718,5.20173333333,40.2103333333,4.01126666667,4.42706666667,3.282,4.38366666667
482.40,3.95586666667,3.55243333333,3.0193,3.67246666667,1.7832,5.22166666666,40.3396,4.02166666667,4.43846666667,3.30153333333,4.40206666667
482.75,3.96053333333,3.55203333333,3.02596666667,3.6774,1.78533333333,5.23866666667,40.4220666667,4.031,4.44206666667,3.31506666667,4.411
483.10,3.965,3.55713333333,3.03026666667,3.6839,1.79506666667,5.2424,40.4629333333,4.03573333333,4.4488,3.3202,4.41853333333
483.45,3.95653333333,3.55133333333,3.0245,3.67446666667,1.79466666667,5.23273333333,40.4753333333,4.03113333333,4.43806666667,3.31373333333,4.4146
483.80,3.9528,3.5516,3.02473333333,3.67343333333,1.79806666667,5.2304,40.4836,4.03606666667,4.4388,3.31406666667,4.4162
484.15,3.9548,3.5519,3.0304,3.67766666667,1.80546666667,5.2404,40.5072666666,4.04453333333,4.4442,3.3204,4.4224
484.50,3.95933333333,3.5524,3.0315,3.68643333333,1.81053333333,5.2436,40.5267333333,4.05413333333,4.445,3.3294,4.4288
484.85,3.9586,3.55423333333,3.03213333333,3.68733333333,1.8162,5.2438,40.5,4.05653333333,4.44126666667,3.33173333333,4.4292
485.20,3.9624,3.56,3.0319,3.6913,1.8256,5.2496,40.5250666667,4.06506666667,4.4408,3.33606666667,4.437
485.55,3.9514,3.54606666667,3.02333333333,3.67756666667,1.81986666667,5.23853333333,40.5134666667,4.06613333333,4.4294,3.32886666667,4.43153333333
485.90,3.9448,3.53656666667,3.01503333333,3.66533333333,1.8122,5.22953333333,40.4805333333,4.06413333333,4.41773333333,3.32186666667,4.4256
486.25,3.92853333333,3.5191,2.99976666667,3.65756666667,1.8084,5.2114,40.3989333333,4.06153333334,4.40106666667,3.30846666667,4.41786666667
486.60,3.93733333334,3.52996666667,3.01296666667,3.6675,1.8226,5.21726666667,40.3696,4.077,4.40853333333,3.31833333333,4.4284
486.95,3.9346,3.5296,3.02016666667,3.66223333333,1.82593333333,5.2194,40.3475333334,4.08793333333,4.40586666666,3.3202,4.4312
487.30,3.93313333333,3.5266,3.02063333333,3.66696666667,1.82526666667,5.22106666667,40.3484,4.09866666667,4.4042,3.32226666667,4.43213333333
487.65,3.93573333333,3.52843333333,3.01526666667,3.67,1.82326666667,5.22473333333,40.3344,4.105,4.40333333333,3.32573333333,4.43126666667
488.00,3.93853333333,3.53193333333,3.0164,3.66486666667,1.8246,5.22113333333,40.2976,4.11006666667,4.395,3.3244,4.42946666667
488.35,3.93133333333,3.52543333333,3.01483333333,3.65406666666,1.821,5.2168,40.2711333333,4.11366666667,4.38226666667,3.31673333333,4.42106666667
488.70,3.92706666667,3.5229,3.01653333333,3.64676666667,1.821,5.2096,40.2664666667,4.124,4.3772,3.31726666667,4.42166666667
489.05,3.92633333333,3.52483333333,3.02213333333,3.6462,1.82273333333,5.2196,40.2387333333,4.13626666667,4.37753333333,3.3224,4.4178
489.40,3.934,3.53763333333,3.03123333333,3.65676666667,1.83406666667,5.2296,40.2405333333,4.1622,4.38453333333,3.3406,4.42973333333
489.75,3.9218,3.5223,3.01993333333,3.65113333333,1.82673333333,5.21366666667,40.203,4.16846666667,4.37253333333,3.33293333333,4.41793333333
490.10,3.90853333333,3.5144,3.0056,3.6318,1.8054,5.2054,40.1871333334,4.17013333333,4.36193333333,3.31446666667,4.39906666667
490.45,3.87733333333,3.4915,2.97013333333,3.60523333333,1.78266666667,5.178,40.1184666667,4.1566,4.32706666667,3.2896,4.37506666667
490.80,3.87686666667,3.49533333333,2.96216666667,3.60543333333,1.78653333333,5.18226666667,40.1064,4.17,4.32766666667,3.2978,4.37266666667
491.15,3.8904,3.51273333333,2.97566666667,3.61373333333,1.80646666667,5.19366666667,40.0928,4.19466666667,4.34473333333,3.31186666667,4.3864
491.50,3.88566666667,3.51233333333,2.97573333333,3.61296666667,1.8056,5.18813333333,40.1199333333,4.20353333333,4.34173333333,3.31146666667,4.38613333334
491.85,3.8906,3.52026666667,2.9782,3.62386666667,1.812,5.18806666667,40.1265333333,4.22433333334,4.3524,3.32266666667,4.3962
492.20,3.8956,3.52683333333,2.98053333333,3.6293,1.82273333333,5.1968,40.1435333333,4.24173333333,4.36186666667,3.3324,4.40533333333
492.55,3.89633333333,3.53293333333,2.98006666667,3.63286666667,1.83006666667,5.19273333333,40.1393333333,4.25826666667,4.36233333333,3.336,4.41346666667
492.90,3.8914,3.5253,2.9726,3.63026666667,1.8284,5.17526666667,40.1260666667,4.2708,4.3478,3.337,4.41626666667
493.25,3.88613333333,3.52053333333,2.96603333333,3.62226666667,1.82713333333,5.165,40.0803333333,4.26833333333,4.3362,3.3348,4.41446666667
493.60,3.89006666667,3.5321,2.9685,3.62256666667,1.83973333333,5.16613333333,40.0510666667,4.28733333333,4.32753333333,3.35133333333,4.4274
493.95,3.88686666666,3.5345,2.96783333333,3.62543333333,1.85693333333,5.1554,40.0489333333,4.3036,4.3134,3.3678,4.4368
494.30,3.90173333333,3.5489,2.9904,3.6377,1.87566666667,5.16793333333,40.1006,4.3488,4.33466666667,3.38846666667,4.45926666667
494.65,3.8766,3.5207,2.96943333333,3.62193333333,1.8516,5.13553333333,40.0743333333,4.34006666667,4.30666666667,3.35966666667,4.43986666667
495.00,3.84606666666,3.4852,2.94256666667,3.60576666667,1.827,5.11646666667,40.0378,4.3368,4.27353333333,3.32913333333,4.41733333333
495.34,3.8392,3.4723,2.94223333333,3.59863333333,1.82013333333,5.1174,40.0034,4.3508,4.26533333333,3.31766666667,4.41586666666
495.69,3.81693333333,3.4508,2.9312,3.5862,1.80073333333,5.11546666667,40.0208,4.34446666667,4.2518,3.296,4.4014
496.04,3.80153333333,3.4443,2.91946666667,3.58133333333,1.793,5.1108,40.0386,4.35413333333,4.2434,3.2856,4.40193333333
496.39,3.7862,3.43016666667,2.89936666667,3.56256666667,1.76993333333,5.11286666667,40.0802,4.35333333333,4.22846666666,3.27786666667,4.38086666667
496.74,3.77933333333,3.42413333333,2.8971,3.55646666667,1.766,5.12106666667,40.1142,4.3778,4.23213333333,3.26753333333,4.37666666667
497.09,3.77233333334,3.4172,2.89813333333,3.5536,1.76806666667,5.12906666667,40.1278666667,4.4062,4.22793333333,3.259,4.36593333334
