wavelength,Back_DigGlsm,Belly_DigGlsm,Breast_DigGlsm,Crissum_DigGlsm,Crown_DigGlsm,DorTail_DigGlsm,Patch10_DigGlsm,Rump_DigGlsm,Throat_DigGlsm,WingTip_DigGlsm
779.09,5.88734722223,27.5926666667,32.0317916667,22.6442361111,3.80675,9.99795833333,10.6066666667,8.43770833333,4.60058333333,11.81725
779.40,5.82505555556,27.7525416667,31.9295416667,22.7302638889,3.64016666667,10.0605,10.9138333333,8.39537500001,4.6725,11.6020833333
779.71,5.59461111111,27.6404583333,32.0425416667,22.7205486111,3.77908333333,10.1190833333,10.6450833333,8.67937500001,4.78258333333,11.6418333333
780.02,4.14309722223,26.6017083334,30.8249166667,22.1739513889,2.33566666667,8.74983333333,9.06708333334,7.37020833333,3.37975,10.1888333334
780.33,4.43486111111,27.4715,31.479875,22.9705625,3.089,9.29966666667,9.80583333333,8.43016666667,3.95091666666,10.575
780.64,4.31979166667,26.9260833333,30.94475,22.3547986111,2.67408333333,9.20770833332,9.69216666667,8.37320833334,3.85216666667,9.85125
780.95,4.37672222222,27.108875,30.74025,22.3382361111,2.84083333333,9.05804166667,9.52066666666,8.18416666667,3.64958333333,9.49908333333
781.26,5.48618055556,28.2031666666,31.41,22.9999097222,4.13433333334,9.94041666668,10.5263333333,9.39033333334,5.026,10.6844166667
781.57,4.95809722222,28.1776666667,31.6937083333,22.6288263889,4.3485,10.1004583333,10.4858333333,8.98425,4.60316666667,10.96575
781.88,5.10777777777,28.08825,31.7029583334,22.4650625,4.73366666667,10.02275,10.6744166667,8.98850000001,4.52733333334,11.1895833334
782.19,5.30459722223,28.1835416667,31.7143333333,22.3720486111,4.94875,10.0840833333,11.0526666667,9.27279166667,5.27766666667,12.047
782.50,5.74608333334,28.0405833333,32.1960833333,22.6659583333,5.71441666667,10.420125,11.2309166667,9.47029166667,5.99325,12.4413333333
782.81,6.05983333333,28.2005833333,32.7245416666,23.0434930556,6.37208333333,11.4210833333,11.3953333333,9.91183333334,6.67833333333,13.1744166667
783.12,5.99008333333,28.7879166667,32.4680833334,23.2181736111,6.09025,11.3079166667,11.4526666667,9.54020833332,6.81066666667,13.2056666667
783.43,7.38597222222,30.1214583333,33.77,24.0311458333,7.60808333333,12.9295,13.1884166667,10.9569583333,8.39258333333,14.53525
783.74,6.74711111111,29.296125,33.1520833333,23.1313472222,6.71258333334,12.07825,12.3963333333,9.90966666668,7.44525,13.8619166667
784.05,7.10831944445,30.1430833333,33.7431666667,23.8472152778,7.22266666667,12.5446666667,12.8279166666,10.1855416666,7.71475,14.6766666667
784.36,7.13612500001,30.081375,33.826375,24.1306805556,7.41491666667,13.146,13.3215,10.5062083333,7.818,14.7775833333
784.67,6.785,30.0725833333,33.4517083333,24.1271875,7.03366666667,13.0579583333,12.9969166667,9.91583333331,7.53058333334,14.266
784.98,7.44045833333,30.6319166666,33.4325,24.7849861111,7.31066666667,13.499625,13.4539166667,10.4090833333,8.07391666667,13.988
785.29,6.80523611111,30.06275,32.15,24.0634791667,6.27291666667,12.929,12.7605833333,9.61237500001,7.29933333334,13.35775
785.60,7.14405555556,30.0795,31.8447083333,24.0720069444,6.55308333333,13.3637083333,12.7121666667,9.77654166668,7.40166666667,13.2500833333
785.91,6.84695833333,30.6467916666,31.7810833333,23.7806458334,5.98825,13.076875,12.52275,9.90079166666,7.18741666667,13.05425
786.22,6.84326388889,30.4095833333,31.3115416667,23.2466388889,5.80275,12.0395,12.1444166667,9.45654166666,6.61875,12.0921666666
786.53,7.78961111111,30.9779166667,31.9114166666,23.8211944445,7.17225,12.5917916667,13.2054166667,10.3137916667,7.61308333333,12.647
786.84,7.47020833333,30.758625,32.0754166667,24.1301875,6.7195,12.2540833333,12.9035833333,10.1306666667,7.10833333332,12.537
787.14,8.55758333334,31.47175,32.9179583334,25.1586597222,7.83933333333,13.344875,14.04625,11.529875,8.16866666666,13.7885
787.45,8.93951388888,31.539625,33.0912083333,25.3083194444,8.33341666667,13.6867083333,14.27975,11.7874166667,8.37541666668,14.0270833333
787.76,8.30684722221,30.8982083333,32.3400833333,24.3642916667,7.27783333333,12.8278333333,13.4519166666,10.8995,7.70558333333,13.5831666667
788.07,7.62649999999,30.2151666667,32.26075,23.7961805555,6.68716666667,12.1107916667,12.862,10.4849583333,7.04250000001,13.53825
788.38,6.80377777778,29.3914166667,31.6706666667,23.1200347222,6.12566666667,11.096375,12.06725,9.8595,6.52766666667,13.30725
788.69,7.26444444445,30.1710833333,32.773375,24.20375,7.08483333333,11.3904166667,12.4728333333,10.2267083333,7.13908333334,13.6670833333
789.00,7.44991666667,30.652125,33.4254583333,24.5332152778,7.42041666667,11.56975,12.5375,10.2786666667,7.35900000001,13.6139166667
789.31,7.0332361111,30.461,33.428875,24.3880763889,7.32241666666,11.4377916667,12.3225,9.91816666667,6.9195,13.47675
789.62,6.81387500001,30.8633333333,34.1307916667,24.7136111111,7.48675,11.7444166667,12.4195,10.1980833333,7.03891666667,13.7839166667
789.92,6.19244444444,30.31075,33.62925,24.0734027778,6.58691666667,11.352375,11.2703333333,9.29920833332,6.02366666668,13.2375
790.23,5.3109861111,29.47925,32.15275,22.9070555555,5.71766666667,10.1204583333,10.09875,8.28616666667,5.09291666667,12.25625
790.54,4.41783333333,29.1062916667,31.340375,21.9968819444,4.68641666667,9.022625,9.1395,7.06749999999,4.37766666667,11.4676666667
790.85,4.12154166667,29.2245416667,30.8789166667,21.9046944445,4.65375,8.77004166668,9.16816666666,6.663625,4.49133333333,11.08525
791.16,5.55954166666,31.0339583333,32.16375,23.7326666667,6.30358333333,9.81604166667,10.7359166667,8.21037500001,6.34325,12.5595833333
791.47,5.64818055556,31.2742083333,31.61675,23.7206875,6.04433333333,9.671,11.1138333333,8.20833333334,6.32675,12.2016666667
791.78,6.00808333333,31.8402916666,31.585375,23.7660277778,5.92291666667,9.89641666667,11.2206666667,8.44845833334,6.41641666666,12.4136666667
792.08,5.958625,31.4299583334,31.4299583334,23.5225069445,5.20425,10.2785416667,11.0944166666,8.65533333333,6.63483333333,12.5334166666
792.39,5.00779166666,30.9567083334,30.672125,23.103625,4.18391666666,9.558375,10.5764166667,7.98829166667,5.50375,11.6889166667
792.70,4.71548611111,30.3484166667,29.8532083333,22.7406597222,3.97975,9.66725,10.0538333333,7.97283333334,5.27441666667,11.5224166667
793.01,3.96601388889,29.790875,28.7445416667,21.8435069445,2.78658333333,9.10695833333,9.36191666668,7.09391666667,4.42158333334,10.953
793.32,3.86748611111,29.4306666667,28.62125,21.7300833333,2.91291666667,9.26191666668,9.81158333334,7.19375,4.64608333333,10.9114166667
793.62,4.50122222222,29.81675,29.7163333333,22.4643541667,3.75216666666,10.2049583333,11.3438333333,7.84041666667,5.84658333333,11.2654166667
793.93,4.99254166667,30.3986666667,30.263875,22.9731597222,4.232,10.802,11.95575,8.13304166668,6.26958333332,11.3374166667
794.24,4.03908333333,29.083875,29.4105,21.7926805555,3.04766666667,9.73108333332,10.7716666667,7.30575,4.75441666667,10.3100833334
794.55,3.39215277777,27.890375,28.8030833333,21.0395763889,2.75183333333,9.549,9.87366666666,6.58979166667,3.86808333334,9.84783333335
794.86,4.37116666667,28.6087916667,30.095375,21.9644305555,3.93658333333,10.8,10.57425,7.70283333334,5.13791666666,10.6765
795.16,3.52955555556,27.791875,29.6738333333,21.4859027778,3.73916666667,10.1568333333,9.90949999999,6.86204166667,4.32600000001,10.027
795.47,3.56176388889,27.664,29.4869583333,21.1017847222,3.77958333333,9.79025,9.94,6.43954166666,3.996,9.98175
795.78,3.51213888889,27.1784166667,28.8774166666,20.7651319445,3.41441666667,9.561,9.56516666668,5.721125,3.76983333333,9.44116666667
796.09,4.68906944444,28.0201666667,29.6970833333,21.7856458333,4.25233333333,10.047375,10.5206666667,6.14179166667,4.90541666667,10.1531666667
796.40,5.65866666667,29.2520416667,30.656,22.7430416667,5.40375,10.8399166667,11.678,6.98237499999,5.76183333334,10.98625
796.70,4.26859722222,28.2914166667,29.9305416667,21.4763055555,3.70833333333,9.23758333333,10.0180833333,5.58295833334,4.12133333333,9.69625
797.01,4.56323611111,28.7147916667,30.1036666666,21.6928472222,3.90541666667,9.67254166668,9.55225000001,5.82120833333,4.16258333333,10.4643333333
797.32,4.07001388889,27.925125,28.8975833333,21.2305625,3.517,9.04495833332,8.85466666667,5.16795833334,3.79008333333,9.972
797.63,4.82858333333,28.8466666667,29.5738333334,22.0069305556,3.92166666666,9.63745833333,9.58775000001,5.39633333333,4.42,11.11675
797.93,4.90327777778,28.9877083333,29.229125,21.4806944445,3.38008333333,9.016,9.78191666668,4.83266666667,4.24566666667,10.7725
798.24,3.56269444444,27.8343333333,27.885375,20.3128958333,2.34216666667,7.69695833333,8.47749999999,3.17375,2.84283333334,9.58083333334
798.55,3.43019444445,27.606375,27.6499583333,19.626,1.76075,7.12604166668,8.08074999999,2.52783333333,2.8505,8.9525
798.85,2.27702777778,26.639375,26.179875,18.2609166667,0.733499999997,5.68666666668,6.778,1.5685,2.02375,7.70591666667
799.16,2.48598611111,26.8455416667,27.01175,18.5802569444,1.04166666667,5.66620833332,7.22875,2.06554166667,2.26283333333,8.32458333333
799.47,0.777222222223,25.9289583333,25.9619166667,17.2720208333,-0.18775,3.786625,5.69633333333,0.558291666666,0.6195,6.74741666667
799.78,-0.722861111109,24.0059166667,24.4244583333,16.2513333334,-1.86433333333,2.18791666667,4.0145,-1.05595833333,-0.723,5.33675
800.08,0.213875000001,24.3867083333,24.5705416667,17.3659097222,-0.358583333333,2.8925,5.56825,0.0471250000008,0.622916666666,6.46491666667
800.39,-0.790444444442,23.0702083333,22.9887916667,16.6186319444,-1.51691666667,1.21445833333,4.762,-1.18095833333,-0.441833333331,6.17316666667
800.70,-0.621430555556,24.1833333333,24.6163333333,17.5111111111,-1.17066666667,1.84466666667,5.27366666667,-0.206666666665,-0.0098333333325,7.30033333333
801.00,-0.603444444445,23.9880833333,24.717375,17.595875,-1.002,1.92954166667,5.38683333333,0.0544583333343,0.14875,7.00408333334
801.31,-0.874541666666,23.802875,25.219125,18.0903402778,-1.1105,2.12420833332,5.18533333333,0.280166666666,-0.0100833333332,6.9375
801.62,0.754541666667,25.5813333334,26.8055416667,19.2001180556,-0.277833333334,3.60079166668,6.62558333333,1.30641666667,1.20366666667,8.15833333333
801.92,2.40040277778,27.7191666667,28.4687083333,21.1563819444,1.49908333333,5.76391666667,8.56099999999,2.90529166667,2.40908333333,9.87391666668
802.23,2.92795833333,28.85375,29.46875,21.8839583333,1.94016666667,6.7485,9.24508333333,2.947375,2.5445,10.5068333334
802.54,3.04583333333,29.1666666667,29.3442916667,21.4302777778,2.193,7.05933333333,9.27316666669,3.03875,2.77783333333,11.4035833333
802.84,3.56815277777,29.6759583333,29.5424166667,21.5886388889,2.19125,7.62841666668,9.92800000001,3.765375,3.1585,12.2531666667
803.15,4.87193055556,30.287375,30.2271666667,22.517875,3.11608333333,8.68508333333,10.82625,5.02104166666,4.39283333333,13.19875
803.46,5.32716666667,31.058375,30.3117083333,22.8406944445,2.863,9.45825,11.1041666667,5.48054166667,4.82608333334,13.15975
803.76,5.88783333333,32.3211666667,30.892875,22.8507152778,3.23683333333,10.0083333333,11.4879166667,5.85175,5.23025,12.2895
804.07,5.56747222222,31.36225,29.3249166667,21.7490694445,2.70616666667,9.15533333333,10.7535833333,4.73845833333,4.52416666667,11.06
804.38,6.26845833334,31.5179583333,29.6825416666,22.4539513889,4.00475,9.784375,11.47875,5.34491666667,5.74433333334,11.66075
804.68,6.31030555556,32.13075,29.9012916667,22.8218611111,4.69,9.58133333333,11.60425,5.25358333333,6.35066666667,12.3288333333
804.99,5.02981944444,31.3137083333,29.1718333334,22.1383472222,3.82583333333,8.073875,10.826,4.4515,5.08741666667,11.4978333333
805.30,4.09093055556,30.2272083333,28.2324583333,21.5312708333,2.88891666667,6.6615,9.79799999999,3.641375,4.33341666667,10.37375
805.60,3.17104166667,29.5209166667,27.9919583333,21.4366180556,2.20733333333,5.44233333333,8.74850000001,3.4275,4.121,9.44716666666
805.91,3.15673611111,29.804625,28.2355416667,22.1707777778,2.44866666667,4.89208333333,9.146,4.18220833333,4.11508333333,8.96066666667
806.21,3.43030555556,29.579125,28.2895833334,22.9844861111,2.663,5.04391666667,9.61774999999,4.18745833333,4.386,9.21058333332
806.52,3.66943055556,31.0655416666,29.2588333333,23.7793194444,3.75433333333,5.50675,10.4709166667,4.492125,4.62233333333,10.178
806.83,4.38959722222,31.9023333333,30.5977083333,24.6199722222,4.83558333333,6.01408333332,11.0855833333,4.5615,4.74783333333,11.23875
807.13,4.14247222222,31.9856666667,30.7053333333,24.9270416667,4.68325,5.75575,10.5570833333,4.23408333333,4.17808333333,12.1519166667
807.44,4.27984722222,31.6067916667,30.910375,25.2010833333,4.81216666667,5.82541666668,10.6771666667,4.03641666667,4.10991666666,12.68125
807.74,1.69858333333,30.7171666667,29.5571666666,23.1573680556,2.13066666666,2.87033333333,7.97816666666,1.70454166667,1.18366666667,10.96125
808.05,-0.1295,29.1120833333,28.1175416667,20.9940902778,0.533749999999,1.15825,6.24691666666,-0.0181250000008,-1.40708333333,9.02483333334
808.35,-0.626277777774,28.2027083333,27.5805416667,20.6624027778,-0.414833333334,0.256166666667,5.02683333333,-0.817458333332,-2.23283333333,8.40675
808.66,-1.59027777778,28.0278333333,27.5444583333,20.5119791667,-1.23408333333,-0.871458333333,4.50391666667,-1.106875,-3.39691666667,8.75299999999
808.97,0.0360555555583,29.07775,28.6704583333,21.7375763889,0.114416666667,0.865125,6.56483333333,-0.133708333333,-2.67158333333,9.82191666665
809.27,0.135791666667,29.018,28.1831666667,21.1308958333,-0.647083333336,0.776291666667,5.97816666668,-1.294,-3.36441666667,9.43299999999
809.58,-0.375875000001,28.4817083333,27.3864166667,20.1911041667,-1.19983333333,0.260833333332,4.86441666667,-1.83883333333,-3.87333333334,8.3595
809.88,-0.8065,26.5295833333,25.9602916667,19.6011597222,-2.2785,-0.236916666667,3.917,-2.50254166667,-4.60824999999,7.64208333334
810.19,-2.48393055556,25.9784166667,24.313125,18.2067986111,-3.64183333333,-1.43208333333,1.94416666667,-3.55745833333,-5.70241666668,6.38916666666
810.49,-1.68975,26.8560416667,25.43525,19.3687430555,-1.51041666667,-0.0513333333325,3.50741666667,-2.53445833333,-3.94275,6.79716666667
810.80,-1.36515277778,27.3504583333,26.5518333333,20.1765069445,-0.811416666668,0.257583333332,3.87683333333,-2.286125,-3.60625,7.62491666667
811.10,0.243361111109,28.1250416666,27.8582083333,21.7427847222,0.88925,2.17858333333,5.53875,-1.39095833333,-2.04525,9.375
811.41,2.08852777778,28.6639583333,28.2993333333,23.4602638889,2.36308333334,3.6765,7.07633333334,0.320333333333,-0.276500000002,11.8400833333
811.71,3.71375,29.6724583333,28.635625,24.6301527778,3.65441666668,5.58929166667,9.01616666667,1.517375,1.745,14.0111666667
812.02,5.42497222222,30.1616666667,30.0000833333,25.5472986111,5.36066666668,7.71145833333,10.4725,2.75495833333,4.25358333333,15.7835833333
812.32,4.930875,29.8103333333,29.61025,24.7095625,4.8975,7.36525,9.73274999999,2.311375,3.91058333333,15.81725
812.63,4.81545833333,30.111875,30.0685416667,25.089125,5.63416666668,8.48254166667,10.112,2.923,4.57708333333,16.3929166666
812.93,4.94019444444,30.7775416667,31.2849166666,25.5021180555,5.84733333333,8.91675,10.6798333333,3.01241666667,3.84333333333,16.7936666667
813.24,4.41166666667,31.4919583334,31.3195416667,24.7492777778,5.52458333334,8.386375,10.3604166667,2.152875,3.23266666667,16.07025
813.54,5.05909722222,31.2007916667,32.0472916667,24.5090416667,6.11541666667,8.878125,11.076,2.703375,3.97641666667,16.0366666667
813.85,4.669,30.042125,31.6480833334,23.4214583333,4.98925,8.36633333333,10.0973333333,1.84966666667,3.17283333334,14.95525
814.15,4.08988888889,30.66375,31.544625,23.1660694445,4.49866666666,8.36720833333,10.1491666667,1.38208333333,2.88616666667,13.4011666666
814.46,4.56427777778,31.7776666666,32.5795416667,23.3896666667,4.96158333334,9.36120833332,11.4170833333,2.89191666667,3.54983333333,12.8013333333
814.76,5.28197222223,34.0220416666,35.10025,24.6140208333,5.99608333334,11.19925,12.9521666667,3.97204166667,4.84125,12.7574166667
815.07,5.49225,33.4010833333,35.4878333333,24.7369236111,7.41200000001,11.45675,13.02175,4.67483333334,5.0405,12.3846666667
815.37,4.60922222223,32.82275,34.2185416667,24.2771180556,6.97183333334,10.3485,12.3910833333,3.8535,4.0305,11.3151666667
815.68,4.43338888889,31.955625,33.2459583333,24.7636875,7.164,9.85208333332,11.8414166667,3.46758333333,4.43541666667,12.0025833333
815.98,4.00527777777,30.7789583333,32.5837083333,24.0070555556,7.01966666667,9.54758333333,11.4118333333,2.70033333333,3.84816666667,11.75725
816.29,4.63897222223,31.0582916666,33.2424166667,24.4800138889,7.87841666667,10.5305,11.47925,3.3475,5.38216666667,12.9875833333
816.59,2.76920833333,30.198625,32.94375,23.9225555555,6.85349999999,9.008375,10.00775,2.343,4.49108333333,11.3836666667
816.89,3.88901388889,31.5375,33.9146666667,25.4748541667,7.97166666667,10.058,10.76225,3.2495,5.72366666667,12.4289166667
817.20,4.59018055556,32.6919166667,34.4642083333,26.5635555555,8.70174999999,10.6833333333,11.5345,4.63029166667,6.89783333332,13.3638333333
817.50,5.51645833332,32.9944583333,35.003625,26.4280416667,8.83858333333,11.446125,11.6,5.73833333333,7.27308333334,14.3859166667
817.81,5.24019444444,32.7945833333,34.339,26.4836597222,8.57283333334,11.3145833333,10.85975,5.68729166667,7.51916666666,13.7331666667
818.11,4.39490277778,31.5720833333,33.4944166667,25.4672013889,7.42400000001,10.088625,9.78375,4.650125,6.38816666667,12.1318333333
818.41,4.00520833333,32.3810416667,33.448875,25.1045347222,6.86925,10.0009583333,9.96258333334,4.71708333334,6.24183333333,11.6359166667
818.72,4.03494444445,32.6050833333,33.094,25.1204722222,6.72074999999,10.2058333333,9.70666666667,4.712875,5.80508333333,11.1629166667
819.02,5.23297222223,34.217125,34.9920416667,26.1329930555,7.55333333334,11.4979166667,11.1375833333,5.90941666667,6.86216666666,11.9569166667
819.33,6.04645833333,35.7442083333,36.4502916667,27.583375,8.08241666667,11.6035,11.90075,6.87941666667,8.29625,12.5604166667
819.63,6.27240277778,35.495875,35.8504166666,27.4274930555,8.04008333333,11.0826666667,12.4635,7.34358333333,8.47991666667,12.4794166667
819.93,7.92591666666,35.75725,36.6202083333,28.4311527778,8.82641666667,12.4108333333,13.7633333333,8.98379166666,9.75066666668,13.8524166667
820.24,7.78579166668,35.517,36.7468333333,28.4687916667,8.46691666666,12.2382083333,13.7705833333,9.05725000001,9.24633333333,13.9101666667
820.54,7.599125,34.4935833333,36.4865,27.911,8.15025,12.01125,13.6578333333,8.98795833334,8.88224999999,13.6144166667
820.85,7.5331388889,34.46575,36.3122083333,28.1308888889,8.06566666667,11.872125,13.9039166666,9.14045833334,8.76966666668,13.85875
821.15,8.09401388888,34.4695833334,36.488,28.28575,8.37525,12.2496666667,14.4294166666,9.83379166667,9.04416666666,14.5343333333
