wavelength,Back_DigVenm,Belly_DigVenm,Breast_DigVenm,Crissum_DigVenm,Crown_DigVenm,DorTail_DigVenm,Patch10_DigVenm,Rump_DigVenm,Throat_DigVenm,WingTip_DigVenm
710.27,12.4930833333,8.84981878307,7.51983333333,8.81858333333,6.07175,9.85224999999,37.6326666667,17.5291666667,7.58379166667,12.6816666667
710.59,12.259,8.7487116402,7.40866666667,8.76425,6.012,9.77508333333,37.4888888889,17.39725,7.48104166667,12.502
710.91,12.341,8.81172222221,7.49916666667,8.85933333333,6.03708333333,9.84466666667,37.7923333333,17.4985833333,7.504,12.4393333333
711.24,12.1045,8.49421164021,7.23883333333,8.57808333333,5.7545,9.67075000001,37.4528888889,17.22475,7.22116666667,12.2141666667
711.56,12.0315,8.32867724867,7.07391666667,8.48491666666,5.71183333333,9.56158333333,37.4375555555,17.0995833333,7.15429166666,12.0728333333
711.88,11.8291666667,8.11871031747,6.8755,8.42991666667,5.58116666667,9.39083333334,37.2527777778,16.8284166667,7.1595,11.8832222222
712.20,11.7903333333,8.09404497356,6.81108333333,8.34133333333,5.47491666667,9.34841666667,37.3348888889,16.8468333333,7.048875,11.8076111111
712.52,11.7555,7.86184920635,6.58683333333,8.18291666667,5.45791666666,9.35716666667,37.1013333333,16.7240833333,6.95970833333,11.7288888889
712.84,11.6135,7.74973544974,6.42925,8.24991666666,5.41066666666,9.32016666668,36.9072222222,16.51375,6.886875,11.8021666667
713.16,11.6231666667,7.69771560847,6.32158333333,8.327,5.30375,9.273,37.0932222222,16.4388333333,6.85841666667,11.783
713.48,11.9116666667,8.01591402118,6.69516666667,8.701,5.74108333333,9.60766666666,37.2562222222,16.59325,7.27475,12.072
713.80,12.2055,8.34971428571,7.011,9.05283333334,6.15508333333,9.88683333334,37.4395555555,16.87425,7.58320833333,12.3497777778
714.12,12.5068333333,8.57532539682,7.37958333333,9.37575,6.41966666667,10.1505833333,37.7417777778,17.1899166667,7.9105,12.5561666667
714.44,12.34225,8.50210185186,7.32816666667,9.317,6.38575,10.036,37.537,17.0780833333,7.85816666667,12.6147222222
714.76,12.4018333333,8.53507539683,7.2795,9.25991666667,6.359,9.97808333332,37.8498888889,17.1199166667,7.80033333333,12.6303888889
715.08,12.257,8.51433333333,7.21166666666,9.15591666667,6.20625,9.81308333333,37.6936666667,17.03075,7.70166666666,12.7062777778
715.40,12.0680833333,8.54164285714,7.26558333333,9.16558333334,6.20583333333,9.83666666666,37.5437777778,17.0513333333,7.56583333333,12.7676666667
715.72,12.04975,8.49363756613,7.421,9.20441666667,6.34908333333,9.91950000001,37.4974444445,17.035,7.59441666667,12.9054444445
716.04,12.1319166667,8.75082936507,7.63116666667,9.4505,6.51583333334,10.0611666667,37.7252222222,17.2053333333,7.75783333333,13.1527777778
716.36,12.2548333333,8.82360714285,7.746,9.51208333333,6.60166666667,10.0954166667,37.7816666667,17.28025,7.89741666667,13.0632222222
716.68,12.1763333333,8.81710978836,7.70458333333,9.4335,6.715,10.0335833333,37.6216666666,17.2423333333,7.847,13.1036666667
717.00,12.1996666667,8.83168121694,7.75991666667,9.44008333333,6.72225,9.98408333334,37.7464444445,17.3049166667,7.81758333333,13.0751111111
717.32,12.1425,8.71015079366,7.56033333334,9.22858333333,6.51466666667,10.0104166667,37.8366666667,17.2721666667,7.71825,12.9963333333
717.64,11.828,8.31392857142,7.009,8.84083333333,6.16325,9.69566666666,37.6456666667,16.8804166667,7.28604166666,12.7493333333
717.96,11.8565833333,8.32913227513,6.9505,8.80575,6.23166666667,9.77333333333,37.5106666667,16.9678333333,7.43320833333,12.7982222222
718.28,12.0096666667,8.62747222223,7.19591666666,9.06575,6.57358333333,9.91291666666,37.636,17.0715833333,7.75858333333,13.0146111111
718.60,12.1409166667,8.69768783069,7.39466666666,9.22383333333,6.8135,10.08125,37.6837777778,17.1373333333,7.90225,12.9083888889
718.92,12.15025,8.65569179894,7.33475,9.13908333333,6.84275,10.00925,37.7402222222,17.1808333333,7.982375,12.6734444444
719.24,12.13625,8.70614153439,7.25191666667,9.34166666667,6.89308333333,10.006,37.6694444444,17.1795833333,7.942875,12.5750555556
719.56,12.4333333333,8.82847751324,7.47633333333,9.61366666666,7.17116666668,10.2445,37.695,17.3515833333,8.23312499999,12.6949444444
719.88,12.44775,8.88389814815,7.53841666667,9.47983333333,7.14258333332,10.27725,37.836,17.3963333333,8.08458333333,12.6920555556
720.20,12.5583333333,9.03129894179,7.57,9.47025,7.01875000001,10.3875833333,37.9735555556,17.4804166667,8.08679166667,12.7082777778
720.52,12.7386666666,9.27125925926,7.71108333334,9.70633333334,7.2445,10.6311666667,37.913,17.6319166666,8.30245833333,12.7897222222
720.84,12.773,9.3333148148,7.75725,9.92558333333,7.39049999999,10.6319166666,38.0318888889,17.68275,8.34145833333,12.8211111111
721.16,12.8811666667,9.44032539682,7.84175,9.97483333332,7.48925000001,10.7860833333,38.2023333333,17.8630833333,8.47937499999,12.8226111111
721.48,13.00775,9.55528968254,7.99741666666,10.076,7.59550000001,10.9405,38.3328888889,17.8090833333,8.49016666667,12.7684444445
721.79,13.0770833333,9.43247222222,8.00125,10.1294166667,7.57225,10.9986666666,38.186,17.8650833333,8.48141666667,12.8732222222
722.11,13.018,9.18896428572,7.69683333333,9.96933333333,7.35908333334,10.857,38.4364444444,17.9118333333,8.33066666666,12.9722777778
722.43,13.0779166666,9.05260846561,7.72041666667,9.90641666667,7.31441666667,10.7489166667,38.3531111111,17.6575,8.14020833333,13.0127777778
722.75,13.04275,8.9709404762,7.61258333333,9.4945,7.06825,10.5661666667,38.154,17.5446666667,8.157875,12.8331666667
723.07,12.4208333333,8.46170767195,7.03958333333,8.89275,6.36725,9.8785,37.7136666667,16.935,7.55516666667,12.0922222222
723.39,12.4901666667,8.43971031747,6.92316666666,8.9775,6.42083333333,9.942,37.5174444444,17.0610833334,7.85804166667,12.1176666667
723.71,12.2911666667,8.15722354496,6.72908333333,8.83008333333,6.3345,9.74166666667,37.2212222222,16.90225,7.64616666666,11.8608888889
724.03,12.0386666667,7.90263095238,6.33441666667,8.637,5.95975,9.39250000001,36.9335555556,16.7149166667,7.33375,11.7110555556
724.35,11.9585,7.90339021164,6.34008333333,8.63783333333,5.906,9.44691666666,36.6073333333,16.6384166667,7.23525,11.8666666667
724.67,11.8185,7.83681746031,6.49516666667,8.59208333333,5.87975,9.36458333333,36.2338888889,16.664,7.25975,11.9975
724.98,11.7776666667,7.83958465608,6.55525,8.44541666667,5.81725,9.3655,36.299,16.6245833333,7.407875,12.1525
725.30,11.9578333334,8.08462566138,6.73583333333,8.75158333333,5.94683333333,9.62966666666,36.4151111111,16.8255,7.57354166667,12.414
725.62,11.8401666667,8.17593121694,6.75233333333,8.75283333333,5.83541666667,9.58391666667,36.1123333333,16.7195,7.55804166667,12.2634444444
725.94,11.8956666667,8.3647037037,6.848,8.84225,5.83866666667,9.69958333333,36.3976666667,16.9875,7.65295833333,12.2597777778
726.26,12.2974166667,8.78058333332,7.24925,9.42291666666,6.41691666667,10.1511666667,36.7534444444,17.3345,8.08429166667,12.6423333333
726.58,12.9665833333,9.35000661376,7.87733333333,9.93791666666,7.11425,10.6714166667,37.4074444445,17.9530833333,8.63,13.3189444445
726.90,12.843,9.28190873015,7.8645,9.93824999999,7.04708333334,10.6108333334,37.5633333333,17.8135,8.40575,13.2905555556
727.21,12.995,9.24994708995,8.09841666667,10.1236666667,7.15658333333,10.66825,38.026,18.00875,8.549625,13.4093888889
727.53,12.85575,9.11504497353,8.105,9.95583333333,7.0745,10.5853333333,38.0425555556,17.928,8.42366666667,13.3560555556
727.85,12.94125,9.0277962963,8.03383333333,9.92566666667,7.09316666667,10.3975,38.1807777778,18.0233333333,8.337375,13.2415555555
728.17,13.2335,9.22568121693,8.072,10.112,7.29099999999,10.5816666667,38.5335555556,18.03625,8.40195833333,13.4967777778
728.49,13.4055833333,9.29077777778,8.15133333333,10.2920833333,7.45024999999,10.6744166667,38.6691111111,18.2141666667,8.29375,13.6086111111
728.80,13.4065833333,9.21926984127,8.10183333333,10.112,7.33358333333,10.6646666667,38.8941111111,18.2690833333,8.12020833333,13.4214444444
729.12,13.4570833333,9.23456746032,8.21258333333,10.0849166667,7.41808333333,10.7849166667,39.0113333333,18.28975,8.030625,13.4344444444
729.44,13.164,8.96230555555,7.91508333333,9.88608333333,7.37125000001,10.5263333333,38.6273333333,18.0285833333,7.766,13.1082777778
729.76,13.0709166667,8.86896428571,7.74141666667,9.6665,7.22033333333,10.3706666667,38.6267777778,17.887,7.5935,12.9776666667
730.08,12.5803333333,8.43361111111,7.31891666667,9.29525,6.70133333333,10.1491666667,38.288,17.5919166667,7.22833333333,12.6038333333
730.39,12.5885833333,8.42835449736,7.30675,9.28958333333,6.75691666667,10.0480833333,37.9612222222,17.6099166667,7.26091666667,12.5388888889
730.71,12.5895833333,8.54381878307,7.22008333334,9.24683333333,6.80991666666,10.0229166667,37.811,17.6501666667,7.30041666667,12.5246111111
731.03,12.5233333333,8.47246957673,7.20775,9.15725000001,6.71408333333,9.98125,37.8596666667,17.6101666667,7.327375,12.4383333333
731.35,12.68475,8.77281216931,7.46516666666,9.2505,6.93025,10.3745833333,38.1222222222,17.7208333333,7.60095833333,12.4822777778
731.67,12.6941666667,8.71110317459,7.43075,9.19483333333,6.81375,10.1715833333,38.1057777778,17.7543333333,7.53770833333,12.2575555555
731.98,12.46425,8.49532142858,7.07091666667,8.91308333333,6.49633333334,9.83416666666,38.013,17.5594166667,7.212125,11.8722777778
732.30,11.8785833333,8.15001587302,6.78116666667,8.586,6.11591666667,9.48575000001,37.4553333333,17.087,6.995125,11.4411666667
732.62,11.6645833333,8.0615026455,6.62891666666,8.4445,5.97975,9.31083333333,37.2853333333,16.9536666667,6.93933333333,11.3612222222
732.94,11.9576666667,8.26810582011,6.92266666667,8.59666666666,6.00225,9.56666666666,37.5571111111,17.1985833333,7.1195,11.756
733.25,11.723,8.14152645502,6.78458333333,8.6415,5.87858333334,9.45016666668,37.5264444445,17.125,7.073125,11.7834444444
733.57,11.6631666666,8.10188095237,6.75525,8.53066666666,5.92075,9.22358333334,37.396,16.94125,6.93658333333,11.6388888889
733.89,11.4926666666,7.97436243386,6.6705,8.35783333333,5.809,9.11300000001,37.466,16.6966666667,6.68270833333,11.549
734.21,11.6473333333,8.38090211641,7.21208333333,8.69616666667,6.0465,9.63166666666,37.6927777778,16.8744166667,7.080625,11.8401666667
734.52,11.9529166667,8.67632142856,7.42558333333,8.87916666667,6.25491666667,9.89425000001,38.2083333333,17.1559166667,7.2405,12.1121111111
734.84,11.95875,8.77501587302,7.6825,9.10508333333,6.33233333333,9.97466666666,38.1711111111,17.2368333333,7.35420833333,12.4068888889
735.16,11.8910833333,8.79868915343,7.73466666667,9.06141666667,6.41658333333,10.1180833333,37.9594444445,17.12175,7.3545,12.3517222222
735.48,12.2224166667,9.01432804233,8.23183333334,9.29441666667,6.76041666666,10.5689166667,38.0372222222,17.4188333333,7.78116666666,12.7266666667
735.79,12.86325,9.39713359789,8.65125,9.49333333332,7.26733333333,11.00725,38.469,17.8323333333,8.13508333333,13.2975
736.11,13.479,9.81782407409,8.91758333333,9.94258333333,7.62358333333,11.4629166666,38.9052222222,18.2636666667,8.53816666667,13.6399444445
736.43,13.4518333333,9.86306481483,8.92558333333,10.0476666667,7.65449999999,11.7840833333,39.0128888889,18.2508333333,8.66979166667,13.6946666667
736.74,13.8734166667,10.0512791005,9.34058333334,10.07,8.03666666666,12.1494166667,38.9445555555,18.68725,9.05487500001,13.9825
737.06,13.9566666667,10.2998095238,9.56350000001,10.25725,8.14825000001,12.39375,38.6074444445,18.6983333333,9.25362500001,14.3770555556
737.38,14.1084166667,10.5957050265,9.79483333334,10.5453333333,8.24458333333,12.6349166667,38.66,18.95525,9.63249999999,14.7222777778
737.69,13.8518333333,10.1546455027,9.08025000001,10.0955833333,7.97216666666,12.1480833333,38.4483333333,18.6975,9.18845833333,14.4217777778
738.01,13.6025833333,9.95253968255,8.80458333333,9.98408333334,7.83758333333,11.9086666667,37.9526666667,18.40675,9.03716666666,14.2667222222
738.33,13.448,9.72607936508,8.558,9.63816666667,7.66866666667,11.6321666667,37.576,18.1315,8.92733333334,14.1021111111
738.64,13.23375,9.538484127,8.37041666667,9.51041666666,7.34458333333,11.5096666667,37.4202222222,18.0478333333,8.898875,13.8383888889
738.96,13.17,9.50932936508,8.25633333333,9.75658333333,7.27975000001,11.44175,37.0631111111,17.825,9.05412499999,13.777
739.28,12.83075,9.32443386244,7.90991666667,9.58816666666,7.0505,10.9976666667,36.89,17.631,8.70566666666,13.4067222222
739.59,12.4498333333,8.89657804233,7.617,9.23425,6.69741666667,10.68575,36.5154444444,17.2829166667,8.18791666667,12.9379444445
739.91,12.743,9.2391415344,7.8785,9.42791666667,7.06,10.6354166667,36.7496666666,17.55725,8.380375,13.2062777778
740.23,12.6073333334,9.11982804233,7.70533333333,9.25616666666,6.72508333334,10.4448333333,37.007,17.30425,8.01454166667,12.8518333333
740.54,12.8010833333,9.13951058201,7.6955,9.40500000001,6.89258333333,10.5346666667,37.2701111111,17.43075,8.20541666667,12.7167777778
740.86,13.021,9.27749338625,7.86616666667,9.47641666666,7.17691666668,10.6851666667,37.3362222222,17.686,8.41983333334,12.618
741.18,13.0498333333,9.1499484127,8.061,9.58391666667,7.03025,10.5685,37.0925555555,17.5298333333,8.32191666667,12.3671111111
741.49,13.1174166667,9.22932407407,8.181,9.58833333333,7.17441666667,10.598,37.0635555556,17.54075,8.56354166668,12.4641111111
741.81,13.0309166667,9.16925132275,8.1135,9.58783333333,6.95333333334,10.481,37.3828888889,17.62375,8.56666666667,12.3443333333
742.12,13.1465833333,9.3516825397,8.24408333334,9.67141666667,7.05016666667,10.5116666667,37.6697777778,17.7095833333,8.58724999999,12.6047222222
742.44,12.9148333333,9.3287420635,8.0185,9.2295,6.8145,10.3635,37.841,17.74125,8.12875,12.4133333333
742.76,13.01575,9.35297354497,8.12066666667,9.43216666667,6.81266666666,10.6160833333,37.8042222222,17.7690833333,8.39175,12.5526666667
743.07,13.514,9.84109656084,8.66416666667,9.78141666667,7.40816666667,11.084,38.1107777778,18.1503333333,8.97737499999,13.0443333333
743.39,13.7369166667,9.97252777778,8.77141666666,9.75874999999,7.49316666667,11.3060833333,38.264,18.33975,9.324375,13.1623333333
743.70,13.6853333333,10.056734127,8.72725,9.80408333334,7.55633333333,11.358,38.1276666667,18.3325833334,9.30175,13.3106666667
744.02,13.7735833333,10.2083240741,8.95533333333,9.78741666666,7.60074999999,11.4216666667,38.5748888889,18.6690833333,9.18716666665,13.6435
744.34,13.75475,10.2127579365,8.82916666667,9.87333333334,7.65466666667,11.3684166667,38.7423333333,18.5385,9.051125,13.6837222222
744.65,14.3653333333,10.9122936508,9.42216666668,10.2790833333,8.41191666666,12.1200833333,39.3552222222,19.10625,9.57558333332,14.4938333333
744.97,15.0845833334,11.5211428571,10.2708333333,11.1534166666,9.22366666666,12.8516666667,39.9661111111,19.96175,10.0651666667,15.0407777778
745.28,14.8006666667,11.3253941799,10.1055833333,10.8889166667,9.08658333333,12.6760833334,39.3686666667,19.63425,9.64483333332,14.8157222222
745.60,14.8925,11.4526613756,10.2955,11.0283333333,9.14516666667,12.6898333334,39.543,19.9330833333,9.64533333333,14.8598333333
745.91,15.13175,11.4895410053,10.8089166667,11.5235833333,9.46558333334,12.8254166666,39.8797777778,20.24075,10.0433333333,15.0740555555
746.23,14.6724166667,10.9200740741,10.19475,10.9834166667,8.95891666666,12.1815833333,39.6673333333,19.8096666667,9.444125,14.4953333333
746.55,14.3154166667,10.7453015873,9.94758333334,10.89325,8.60691666667,11.96825,39.7395555556,19.7584166667,9.37795833332,14.3547222222
746.86,13.9748333333,10.4283280423,9.71883333333,10.87325,8.35616666667,11.7803333333,39.2761111111,19.37725,9.009125,13.9002777778
747.18,13.9178333333,10.4839576719,9.83433333334,10.99525,8.42041666666,11.8420833334,38.9743333333,19.3548333333,8.97604166665,13.9771111111
747.49,13.5754166666,10.0320753968,9.22833333333,10.6499166667,7.96099999999,11.45075,38.6981111111,19.062,8.636,13.4400555555
747.81,13.5315,9.8602883598,9.27425000001,10.3281666666,7.56941666666,11.32575,38.618,18.9853333333,8.55533333333,13.3945
748.12,13.4209166666,9.85680291006,9.16066666668,10.35125,7.3825,11.3955,38.5544444444,19.0475,8.63279166666,13.5718888889
748.44,12.59575,9.13380423282,8.44591666666,9.584,6.557,10.6354166667,37.9097777778,18.1163333333,7.908875,12.8736666667
748.75,12.92975,9.42408597884,8.61466666667,9.819,6.77983333333,10.9598333333,38.4911111111,18.539,8.08008333333,13.0496666667
749.07,12.4569166667,9.08578439152,8.00758333333,9.41208333333,6.51666666666,10.7003333333,37.8876666667,18.0263333333,7.86879166667,12.6542222222
749.38,11.8176666667,8.57717195766,7.17825,8.63241666667,5.78358333334,10.1875833333,37.072,17.2760833333,7.27729166667,12.088
749.70,12.2293333333,9.23559126986,7.89508333333,9.23175,6.57675,10.8961666667,37.1334444445,17.7014166667,7.89704166667,12.6698333333
750.01,12.27425,9.22278174605,7.98841666667,9.22133333334,6.62716666667,10.9091666667,36.9586666667,17.672,7.93154166667,12.7598333333
750.33,12.3159166667,9.35064417991,8.2675,9.2305,6.68491666666,10.8605833333,37.1991111111,18.0744166666,7.937625,13.0905
750.64,12.2930833333,9.31116666666,8.20158333333,9.27475000001,6.58983333334,10.8240833333,37.3532222222,18.2309166667,7.98358333333,13.2772222222
750.96,12.1915833333,9.36678042328,8.33325,9.38825000001,6.80391666666,10.88475,37.2413333333,18.1595833333,8.17091666667,13.4082222222
751.27,11.5474166667,8.83464285714,7.71916666667,9.05399999999,6.28491666667,10.448,36.8438888889,17.6153333333,7.65841666667,12.8761111111
751.59,11.25775,8.49643650793,7.53116666666,8.66975,6.09291666666,10.1265,36.5127777778,17.2321666667,7.27958333333,12.5801666667
751.90,11.4398333334,8.63169576719,7.623,8.77508333334,6.18375,10.3945,36.4347777778,17.4174166667,7.44070833333,12.7774444444
752.22,11.4940833333,8.64899603173,7.60891666667,8.79433333333,6.10558333333,10.2465833333,36.265,17.3875,7.5725,13.072
752.53,11.5555833333,8.64316137566,7.75991666667,8.93975,6.05725,10.18925,36.3143333333,17.3350833333,7.45279166667,13.274
752.85,11.4260833334,8.47502645504,7.6395,8.74658333333,6.01558333333,10.01625,36.3248888889,17.1869166667,7.03966666667,13.4263333333
753.16,11.3809166667,8.41697619048,7.59841666666,8.6355,5.78558333334,9.89266666667,36.3076666667,16.995,6.912125,13.4538888889
753.47,11.349,8.3253584656,7.52966666666,8.57741666667,5.73816666667,9.7565,36.2978888889,16.8545,6.866875,13.4395
753.79,11.3509166667,8.17710714285,7.27325,8.30683333333,5.63758333333,9.74916666666,36.0845555556,16.5605833333,6.86808333333,13.4386111111
754.10,11.5050833334,8.189505291,7.369,8.30666666667,5.60766666667,9.82758333334,36.4747777778,16.42275,7.09054166667,13.3371666667
754.42,11.5796666667,8.2801957672,7.463,8.38341666667,5.52608333334,9.95083333334,36.4807777778,16.4046666666,7.103,13.3627222222
754.73,12.1699166667,8.84420502646,7.92558333334,8.95083333333,6.12383333333,10.5079166667,37.1647777778,17.1209166667,7.64595833333,14.1321666667
755.05,11.96275,8.70392857144,7.78225,8.91583333333,5.88475,10.4116666667,37.3956666667,17.15875,7.59541666667,14.1028333333
755.36,12.2426666667,8.95253439154,8.01008333334,9.05125,6.11541666667,10.5234166667,37.7053333333,17.3846666667,7.71291666667,14.4698888889
755.67,12.4959166667,8.94927116401,8.1635,9.21108333334,6.428,10.7929166667,38.0151111111,17.51225,7.771,14.5008333333
755.99,12.99075,9.33619576719,8.69308333334,9.62966666667,7.04941666666,11.2815833333,38.7633333333,18.1796666667,8.470375,14.8867222222
756.30,13.4118333333,9.65867989416,8.97524999999,9.96875000002,7.31925,11.7190833333,39.2432222222,18.6661666667,9.024375,15.0258333333
756.62,13.31775,9.36514814814,8.80183333332,9.8085,7.15808333333,11.6370833333,39.2781111111,18.9185833333,8.90862500001,15.1654444444
756.93,12.9583333333,9.16041402117,8.131,9.38641666666,6.75175,11.3560833333,38.8393333333,18.58275,8.33525,14.7889444444
757.24,12.5816666667,8.91291269842,7.7725,9.38391666667,6.50433333333,11.0833333333,38.8081111111,18.4623333333,8.04666666667,14.3785
757.56,12.0050833333,8.55405423281,7.31408333333,8.96416666668,6.178,10.64325,38.0838888889,18.112,7.533375,13.9402777778
757.87,12.21525,8.55757142858,7.24041666667,9.07033333334,6.00091666666,10.4481666667,38.3527777778,18.25375,7.26333333333,13.9557777778
758.18,11.7051666666,8.12275264549,6.80641666667,8.46733333334,5.63925,9.91058333334,37.6897777778,17.6831666667,6.94016666667,13.2306666667
758.50,11.6925,8.23164285715,6.718,8.71425,5.70741666667,9.70858333334,37.0775555556,17.5613333333,7.17779166667,13.0303333333
758.81,11.4121666667,8.15786243386,6.487,8.73300000001,5.45666666667,9.72216666666,36.9547777778,17.4909166667,7.35645833333,12.9356111111
759.13,10.86325,7.9501058201,6.16325,8.45191666666,5.04333333334,9.48575,36.1507777778,16.9569166667,7.29316666667,12.5960555556
759.44,10.3983333333,7.49615608464,5.48375,7.89016666667,4.25208333333,8.94333333333,35.7561111111,16.42275,6.6545,12.0432222222
759.75,10.3903333333,7.65517063491,5.44625,8.08216666667,4.38941666667,8.92458333334,35.7357777778,16.4600833333,6.60825,12.1748888889
760.07,10.7395833333,7.99881349207,5.6695,8.26091666667,4.65158333334,9.17825,36.0374444444,16.6384166667,6.84054166667,12.1790555555
760.38,11.1085833333,8.34145767196,6.4925,8.94158333334,5.27991666667,9.78041666667,36.3336666667,17.2470833333,7.47641666667,12.8391666667
760.69,11.20875,8.1705436508,6.55825,8.739,5.24741666667,9.82358333333,36.0852222222,17.2285,7.314875,12.9134444445
761.01,11.0729166667,8.1139457672,6.48658333333,8.55458333333,5.13958333333,9.70691666667,35.9634444445,17.07125,7.2955,12.879
761.32,10.9895833333,8.07208465609,6.62025,8.4365,5.26825,9.78841666667,35.6912222222,16.8840833333,7.48058333333,13.1350555555
761.63,11.42775,8.38437830687,7.07583333333,8.83491666667,5.52833333333,10.1879166667,35.9003333333,17.1433333333,7.53679166667,13.5932222222
761.94,11.5909166667,8.31378439153,7.08833333334,8.60608333334,5.38283333333,10.3186666667,36.417,17.0385833333,7.23666666667,13.6306666667
762.26,11.7153333333,8.26698015872,7.12833333334,8.52041666667,5.49966666667,10.32625,36.6211111111,17.1231666667,6.95095833334,13.7511111111
762.57,11.88625,8.34493253967,7.43408333333,8.67408333333,5.63241666667,10.3906666667,36.8126666666,17.1525,7.13291666667,14.0036111111
762.88,12.1491666667,8.6389973545,7.72033333333,8.92516666667,6.01816666667,10.7826666667,36.774,17.3073333333,7.50220833333,14.3118333333
763.20,12.4244166667,8.97726455027,8.08083333334,9.19183333333,6.20308333333,10.99825,36.8194444444,17.4095,7.85516666667,14.5138333333
763.51,12.3976666667,9.04822222221,8.14608333333,9.307,6.26891666667,10.9765833334,36.6626666667,17.3859166667,8.05541666667,14.6258333333
763.82,12.2501666667,8.92259788359,8.10675,9.08891666667,6.06116666667,10.6810833333,36.6651111111,17.1635833333,7.85979166667,14.4895
764.14,12.4928333333,9.36224735451,8.45533333333,9.53149999999,6.40158333333,10.9583333333,36.9456666667,17.3513333333,8.361,14.9475555556
764.45,13.0158333333,9.64297751324,8.8535,9.83241666668,6.77533333333,11.3905,37.3388888889,17.8276666667,8.67720833334,15.3321666667
764.76,12.9941666667,9.7713941799,8.89258333333,9.84483333332,6.70108333333,11.45275,37.2586666666,17.8575833333,8.62212499999,15.2361666667
765.07,12.9625833334,9.74577910054,8.9065,9.90333333333,6.63533333333,11.5171666667,37.2543333333,17.81,8.54520833333,15.1964444444
765.39,12.958,9.78140476191,9.15175,10.0156666667,6.82633333333,11.57125,37.1395555556,17.9981666667,8.61266666668,15.1639444444
765.70,12.8675833333,9.71067989417,8.90099999999,9.89941666667,6.69875,11.4383333333,36.9168888889,17.672,8.531625,14.8043888889
766.01,13.0765,9.80796031746,8.72133333334,10.0231666667,6.86825,11.5644166667,37.3417777778,18.0120833334,8.529125,14.8270555556
766.32,12.7274166667,9.42915608465,8.31025,9.65916666668,6.63708333333,11.0740833333,37.2288888889,17.7458333333,7.98066666667,14.7162222222
766.64,12.2920833333,8.93761111111,7.84825,9.14475,6.07466666667,10.6001666667,36.9426666667,17.376,7.36095833333,14.4190555556
766.95,12.04375,8.57346693123,7.4465,8.77458333333,5.52266666666,10.24425,36.7953333333,17.0735833334,6.88308333333,14.0873333333
767.26,11.8751666667,8.25186375662,7.102,8.44508333333,5.2795,10.1514166667,36.6527777778,16.8680833334,6.70783333333,13.7291111111
767.57,11.3940833333,7.70619841269,6.55566666667,7.8575,4.64241666666,9.42058333333,36.0893333333,16.3305833333,6.18,12.7783333333
767.88,11.3015833333,7.51428439155,6.25616666666,7.66033333334,4.36766666667,9.14191666666,35.9092222222,16.1146666667,5.96058333333,12.7218888889
768.20,11.2064166667,7.38278306879,5.94166666667,7.35066666667,4.35716666667,8.96016666666,35.8803333334,15.8143333333,5.82375,12.5617777778
768.51,10.9446666667,7.53603439153,5.63883333333,7.04333333333,4.27591666667,8.67150000001,35.6845555556,15.5638333333,5.98725,12.4636111111
768.82,10.3414166667,7.11343650794,4.70358333333,6.4165,3.74241666667,8.03783333333,34.9656666666,14.89475,5.66483333334,12.228
769.13,9.94966666666,6.90234391535,4.84866666667,6.19658333333,3.38033333333,7.83474999999,34.3998888889,14.8971666667,5.62683333334,12.2725
769.44,9.36591666666,6.71199603175,4.86533333333,5.8305,2.93483333333,7.48041666667,33.543,14.5510833333,5.297625,12.0126111111
769.76,9.81325,7.17380423282,5.7775,6.34658333333,3.35258333333,8.21383333333,33.7126666667,14.9475,5.87425,12.3825
770.07,10.05675,7.13611375661,6.00283333333,6.315,3.81691666667,8.42591666666,33.85,15.3250833333,6.23116666667,12.6378333333
770.38,10.3343333333,7.50009126985,6.46133333334,6.9015,4.60675,8.89675,34.46,15.5281666666,6.56404166667,13.083
770.69,10.8435833333,8.02487301586,7.02808333333,7.53033333333,5.19725,9.47908333333,34.5462222222,15.99925,6.93958333333,13.6072777778
771.00,11.2984166667,8.36066005291,7.20425,7.91058333333,5.42266666667,9.87916666666,34.9357777778,16.081,7.27058333333,14.3719444444
771.32,11.7689166667,8.79348148148,7.84,8.65608333333,5.81133333333,10.2095833333,35.4124444445,16.3376666667,7.85225,14.5185555556
771.63,11.8550833333,8.706,7.94208333334,8.71866666666,5.76541666667,10.2470833333,35.4527777778,16.3854166667,8.155875,14.4941666667
771.94,11.3275833333,8.17207671959,7.62175,8.16025,5.25858333333,9.73766666666,35.3461111111,16.1160833333,7.86008333333,13.9446111111
772.25,12.1544166667,8.72402777777,8.39641666666,8.95566666667,5.80708333333,10.6083333333,36.7603333333,16.96825,8.50616666667,14.4627777778
772.56,13.1343333333,9.43982142857,9.20033333334,9.57683333333,6.56733333333,11.26625,38.3321111111,17.7633333333,9.334375,15.0686111111
772.87,13.3889166667,9.68256746031,9.40000000001,9.80091666667,6.77516666667,11.4816666667,39.0484444445,17.7721666667,9.80750000001,15.5677222222
773.18,13.8086666667,10.1833888889,9.69099999999,10.6196666666,7.346,11.8860833333,39.6897777778,18.1605,10.548375,16.1643333333
773.50,14.9319166667,11.4862513228,10.7554166666,11.9535,8.03233333333,12.6275833333,40.5952222222,18.6829166667,11.2038333333,17.1205
773.81,15.2974166667,11.8696058201,11.2631666666,12.2485833334,8.12833333334,12.9165833333,40.7493333333,19.1996666667,11.5145833334,17.1737777778
774.12,14.9879166667,11.6377301587,10.7259166667,11.61625,7.38175,12.3165,41.055,18.896,11.2764166667,16.6348333333
