wavelength,Back_DigSitm,Belly_DigSitm,Breast_DigSitm,Crissum_DigSitm,Crown_DigSitm,DorTail_DigSitm,Rump_DigSitm,Throat_DigSitm,WingTip_DigSitm
735.16,15.1817083333,41.7203333333,39.3358333333,39.7933,15.77825,17.1094583333,16.6809166667,36.5552083333,18.9013333333
735.48,15.8121666667,42.1579166667,39.8513333333,40.0408666667,16.2960833333,17.6965,17.1750833333,37.08775,19.6139166667
735.79,15.7252916667,42.27375,39.8014166667,40.1279833333,16.2755,17.64575,17.09275,37.0577083333,19.7138333333
736.11,15.0716666667,41.8131666667,39.3996666667,39.7353916667,15.5884166666,17.1190416666,16.5084166666,36.6459166667,19.2205833333
736.43,14.7977083334,41.4250833333,39.2571666667,39.2628583333,15.1720833333,16.75875,16.1986666666,36.3647916666,18.886
736.74,14.624875,40.9108333333,39.0224166667,39.0469416666,15.0194166666,16.6650416667,16.1244166667,36.26525,18.8893333333
737.06,14.6031666667,40.7438333333,39.0400833333,39.1970833333,15.0570833334,16.836125,16.4731666666,35.9675,19.0513333333
737.38,14.2185,40.6265833333,38.741,39.0543583333,14.90275,16.6725833333,16.25,35.816625,18.7349166667
737.69,13.80675,40.6384166667,38.7265833333,39.1468333333,14.6749166666,16.4635416667,15.9095,35.7947083333,18.62775
738.01,13.5699583333,40.6574166667,38.57625,39.0526416667,14.36825,16.1185,15.6045,35.5495,18.37825
738.33,13.59,40.7979166667,38.5650833334,39.166275,14.3996666666,16.0999166666,15.524,35.547375,18.3110833333
738.64,13.42475,40.9081666667,38.288,39.006175,14.3199166667,16.0216666667,15.4451666667,35.4437916667,18.283
738.96,13.1585,41.0770833333,38.23225,39.4099666667,14.25175,16.0204583333,15.5125,35.536625,18.0719166667
739.28,13.4674166666,40.94475,38.2440833333,39.5598333333,14.4068333333,16.1773333333,15.6570833333,35.388625,18.1109166666
739.59,13.7791666667,41.1269166667,38.2845833333,39.77045,14.8228333333,16.6119583333,15.8678333333,35.429875,18.4700833333
739.91,14.0154166667,41.4884166667,38.41975,40.3415916667,15.3154166667,17.0512916667,16.2288333333,35.7594583333,18.794
740.23,14.0335833333,41.4775,38.28425,40.14445,15.2278333333,16.90475,16.1838333334,35.4993333334,18.743
740.54,14.1378333334,41.76575,38.52225,40.37325,15.3231666666,17.1786666667,16.13575,35.6509583333,18.8995833333
740.86,14.4415416667,41.773,38.6279166667,40.5913166667,15.59025,17.5866666667,16.45075,35.998375,19.1738333333
741.18,14.6119583333,41.781,38.92375,40.700025,15.56425,17.57825,16.647,35.950875,19.2105
741.49,14.867125,42.0319166667,39.1831666667,41.0876416667,15.61425,17.7323333333,16.783,36.2200416667,19.2530833333
741.81,14.931125,41.9865833333,39.4815,41.1312583333,15.6364166666,17.698625,16.8348333333,36.392,19.3603333333
742.12,15.115125,41.8789166666,39.5568333333,41.2670916667,15.6528333333,17.5143333333,16.9098333333,36.5735,19.3245833333
742.44,14.7752083334,41.51575,39.42625,40.9626416667,15.13825,16.94175,16.2810833333,36.243125,18.9243333333
742.76,14.5529583334,41.46675,39.2908333334,40.7609916667,14.9185833333,16.6097916667,16.1388333333,36.2050416667,18.6323333334
743.07,14.613375,41.5031666667,39.4861666667,40.9160416667,14.8713333333,16.584625,16.38325,36.5785833333,18.7126666667
743.39,14.7505833333,41.5858333333,39.5576666667,40.6409666667,14.8515,16.53275,16.472,36.776375,18.7903333333
743.70,14.7424166667,41.7004166667,40.0419166666,41.1240916667,14.9481666667,16.79975,16.618,37.1332083333,18.9725833334
744.02,14.7468333333,41.5646666667,39.9166666667,40.9602583333,14.9585833333,16.4644583333,16.5721666667,37.4507916667,19.0966666667
744.34,14.687625,41.5939166667,39.774,40.6534666667,14.6896666667,15.96375,16.3026666667,37.1802083333,19.0
744.65,14.811125,41.8109166667,39.7428333333,40.8551666667,14.6885,16.16825,16.27725,37.6285,19.0653333334
744.97,14.6824166666,41.6391666667,39.8038333333,40.8239166667,14.8235,16.33925,16.3845833334,37.764625,19.3059166667
745.28,14.3685833333,41.2549166667,39.1685,40.596825,14.7726666667,16.2489583333,16.1333333334,37.3371666666,19.051
745.60,14.5107083333,41.3959166667,39.2421666667,40.7632333333,14.91275,16.6608333333,16.22325,37.4645,19.3030833333
745.91,14.8464583333,41.53025,39.4410833334,40.750275,15.31425,16.918,16.6315833334,37.614875,19.73025
746.23,15.181375,42.1073333333,40.1675,41.29315,15.6830833333,17.4693333333,17.0285833333,38.1609583334,20.3178333333
746.55,14.9039166667,41.7256666667,39.7959166667,40.9448166667,15.4470833333,17.2138333333,16.5803333334,37.7275,19.8431666667
746.86,14.341125,41.492,39.8314166667,41.1234,14.943,16.851375,15.9955,37.3945833333,19.4275
747.18,14.1541666667,41.0513333333,39.1343333333,40.5727666667,14.8204166667,16.5746666667,15.5965833333,37.1512083333,19.0263333333
747.49,14.0810833333,41.143,39.3096666667,40.5554833333,14.73175,16.647125,15.3613333333,37.0525833333,18.84775
747.81,13.8180833333,41.2375833334,39.058,40.520425,14.5530833333,16.67825,15.103,36.940375,18.83875
748.12,13.78875,41.178,39.01225,40.54215,14.8505833334,16.8435,15.1315,36.6882916667,18.8170833333
748.44,14.5249166667,41.399,39.1440833333,40.7019916667,15.4523333333,17.3283333334,15.70875,37.104125,19.291
748.75,15.0100833333,41.9154166667,39.7331666667,41.0164666667,15.63025,17.69,15.9808333333,37.533875,19.5953333333
749.07,15.0814166667,42.0628333333,39.7191666667,41.1277,15.6401666667,17.8065,16.025,37.6680833333,19.5160833334
749.38,15.3570416667,42.2616666667,39.5299166667,41.3308,15.7088333333,18.2589583333,16.1764166667,37.6629583333,19.6901666667
749.70,15.402375,42.1755,39.1005833333,41.0295416667,15.6305,18.2801666667,16.1280833333,37.3922083333,19.6524166667
750.01,15.9604166666,43.0195,39.6800833333,41.541825,16.29775,18.7015,16.6294166667,38.0534166667,20.5201666667
750.33,16.3982916667,42.9205833333,39.6403333333,41.3158666666,16.6115833333,19.26675,16.9499166667,38.1897083333,20.7195
750.64,16.8919583333,43.4915,39.9678333333,41.575025,16.71475,19.636375,17.4460833333,38.236875,21.0920833334
750.96,16.895,43.3679166667,39.64475,41.4572166667,16.6555833333,19.6604166667,17.6278333333,38.037625,21.0635
751.27,17.1449166667,43.313,39.9585833333,41.6393583333,16.9330833333,20.0285416667,18.1379166667,38.19175,21.2258333333
751.59,17.4406666666,43.4453333333,40.04175,41.798325,16.9558333333,20.1397083334,18.4306666667,38.4897916667,21.4060833334
751.90,17.082,43.3023333333,39.88,41.5660916667,16.7033333333,19.6937916667,18.0450833334,38.1029583333,21.1805833333
752.22,17.1264166667,43.3809166667,39.6594166667,41.7296,16.9415833333,19.813125,18.3224166667,38.3332916667,21.4836666667
752.53,16.8755,43.32975,39.4249166666,41.5637416667,16.8206666667,19.6244166666,18.26025,37.9159166666,21.3848333333
752.85,16.8835833333,43.3215833333,39.644,41.54855,16.9019166667,19.3862916666,18.3180833333,37.6655416667,21.3995833334
753.16,16.4224166667,42.8175833334,39.33925,41.2774,16.552,18.8536666667,17.8065,37.4445,20.77425
753.47,16.4680416667,42.8445,39.58975,41.4857416667,16.4586666667,19.02025,17.9484166667,37.3625,20.6975833333
753.79,16.3194583333,42.99925,39.6435,41.6280333333,16.3439166667,18.8494166667,17.9054166667,37.19025,20.55925
754.10,15.9817083333,42.7111666667,39.4376666667,41.626675,16.2200833333,18.4659583333,17.5521666667,37.33725,20.23175
754.42,15.6649583333,42.7051666667,39.49775,41.6569083333,15.982,18.1874583334,17.2125833334,37.2327083333,19.9660833333
754.73,15.3474166667,42.6658333334,39.4143333334,41.355925,15.7845,17.9215833333,16.80325,37.17025,19.56275
755.05,14.5549166667,42.0438333334,38.9753333333,40.5892833333,15.17775,17.1834166667,15.9005833333,36.4785,18.76875
755.36,14.369625,42.0205833333,39.2365,40.713625,15.0875,17.1917916667,15.7359166667,36.4159166667,18.5084166667
755.67,13.9125833333,42.0194166667,39.2550833333,40.5285666667,14.71725,16.7395833333,15.3048333333,36.2515,18.0894166667
755.99,13.69275,41.81025,39.5106666666,40.3206416667,14.4160833333,16.42275,15.0516666667,36.174,17.8388333333
756.30,13.4735,41.7491666667,39.2986666667,40.281025,14.2864166667,16.59675,14.8596666666,36.481,17.5991666667
756.62,13.349,41.7785833333,39.2520833333,40.4124333334,14.23125,16.6418333334,14.82775,36.4604583333,17.58625
756.93,12.6355833334,41.4580833334,38.6875,39.969175,13.78325,16.1701666667,14.2881666666,36.1167916667,16.963
757.24,12.4332916667,41.4499166666,38.511,39.8306916667,13.8069166667,15.8891666667,14.3864166667,36.118,16.9584166667
757.56,12.3265416667,41.6666666667,38.7563333333,39.9471083334,13.83175,15.97675,14.643,36.1931666667,17.0220833333
757.87,12.7378333334,41.8238333333,38.9495833333,39.9383583333,14.2389166666,16.5777083333,15.1034166667,36.2470416666,17.4938333333
758.18,12.9930416667,41.9718333333,39.1253333333,40.3745166667,14.4348333333,16.70175,15.4001666667,36.2829583334,17.90425
758.50,13.7697083333,42.1955833334,39.13175,40.6889,15.0105,17.502875,16.1539166667,36.515125,18.6849166667
758.81,13.6018333333,42.0231666667,38.8026666666,40.2917,14.7545833333,17.3940833334,16.209,36.3657083333,18.48975
759.13,13.89825,41.91475,38.7740833333,40.277725,14.9384166666,17.8169166667,16.4825833334,36.201875,18.59875
759.44,14.231125,41.9604166666,38.8203333333,40.5837166667,15.2216666667,18.3243333334,16.72625,36.2752083333,18.8941666667
759.75,14.3668333334,42.0169166667,38.8655,40.6385666667,15.514,18.348625,17.2293333333,36.2371666667,19.1455833334
760.07,14.7824166667,42.325,39.5104166667,41.0717666667,15.9768333333,18.755875,17.6916666667,36.69175,19.6745
760.38,14.74825,42.0671666667,39.4399166667,40.7735583333,15.6613333333,18.55375,17.42075,36.538,19.4903333333
760.69,14.9899583333,42.27625,39.85775,40.9361916667,15.7585,18.8287083333,17.571,36.962375,19.5815
761.01,14.9190833333,42.1725833333,39.8638333333,40.8908,15.8451666667,18.8499583333,17.33975,36.9087083333,19.6713333333
761.32,14.8183333334,42.07375,40.1793333334,40.9720666667,15.7119166666,18.65925,17.3880833334,37.1263333333,19.57125
761.63,14.9362916667,42.0240833333,40.1114166667,40.9430833333,15.6800833333,18.6865833333,17.371,37.2354583333,19.5553333333
761.94,14.690375,42.3284166666,40.2843333333,41.1267083333,15.4966666667,18.305125,17.3144166667,37.392,19.5536666667
762.26,14.6864166667,42.3630833333,40.0796666667,41.1092416667,15.3409166667,18.288875,17.2291666667,37.2538333334,19.623
762.57,14.7954583334,42.3925,40.1245833333,41.191775,15.4214166667,18.2814166667,17.0924166667,37.3324583333,19.6445
762.88,14.94225,42.7141666667,40.2721666667,41.4244166667,15.7035833333,18.3945,17.3390833333,37.6845,19.9186666667
763.20,14.727125,42.4043333333,40.265,41.484325,15.2803333333,18.156,16.85725,37.5722916667,19.6453333333
763.51,14.7277083333,42.503,40.26775,41.3378416667,15.2316666666,18.2235416667,16.92825,37.42625,19.5095833333
763.82,15.0389166667,42.8554166667,40.8274166667,41.6214333333,15.5675,18.6111666667,17.258,37.5073333333,19.797
764.14,15.032125,42.7004166667,40.6838333333,41.588975,15.456,18.65925,17.1221666667,37.2575416666,19.7890833333
764.45,14.9635,42.5380833333,40.5436666667,41.3898333333,15.3216666667,18.7235416667,16.955,37.128125,19.6475833333
764.76,14.9713333333,42.6688333333,40.2179166667,41.45485,15.3959166667,18.643125,16.80725,36.9925416666,19.7359166666
765.07,15.0341666667,42.5830833333,40.4504166667,41.521425,15.35025,18.7089583333,16.8311666666,37.1531666667,19.7895833333
765.39,14.985875,42.33025,40.5214166666,41.4236916667,15.1643333333,18.6574583334,16.6295833333,37.00475,19.6343333333
765.70,15.2911666667,42.2374166666,40.9128333333,41.6877333333,15.57825,18.957875,16.7546666666,37.2094166667,19.8645833333
766.01,15.28775,42.283,41.1990833334,41.748225,15.5715833333,19.09425,16.9525833333,37.049,20.0184166667
766.32,15.24525,42.1751666667,41.1426666667,41.475425,15.3606666667,18.8937083333,16.7370833333,36.5790833333,19.8030833334
766.64,15.4847916667,42.3569166667,40.9564166667,41.1823583333,15.5928333333,19.0530833333,17.0259166666,36.5260416667,20.0063333333
766.95,15.5146666667,42.15625,40.6276666667,41.193175,15.4403333333,18.9000416667,16.9434166667,36.6013333333,20.0519166667
767.26,15.5555,42.2839166667,40.075,41.2953333333,15.40125,18.800625,17.1384166667,36.9313333333,19.9956666667
767.57,15.00325,42.2971666667,39.6099166667,41.0729833333,15.0424166667,18.2957083333,16.85075,36.556875,19.7680833333
767.88,15.1892916667,42.6798333334,39.89575,41.3328333333,15.2083333333,18.46575,17.1875833333,36.73775,20.0425833333
768.20,14.2607083333,42.2525833333,39.613,41.0037166667,14.4158333333,17.74025,16.4203333334,36.3821666667,19.0010833333
768.51,13.4427916667,42.0958333333,38.7545,40.352575,13.7646666667,17.065375,15.5578333334,35.62975,18.2506666667
768.82,13.21175,41.8173333333,38.12875,39.9812666667,13.5598333333,17.0823333333,15.3105833333,35.1621666667,17.8979166667
769.13,13.3150833333,42.5221666667,38.06225,40.203875,13.6431666667,17.2612916666,15.4399166667,35.471875,18.1568333333
769.44,13.0594166666,42.21225,37.7204166666,40.1328583333,13.4039166667,16.9754583333,15.0793333334,36.0533333333,17.8075
769.76,13.2465833333,42.2525833333,37.94775,40.5239583333,13.5903333333,17.2499166667,15.4159166667,36.973,18.126
770.07,13.00025,42.0863333333,38.0033333333,40.4644916667,13.6128333333,17.1324166667,15.1770833333,37.04,18.1044166667
770.38,12.41475,41.8375,37.503,40.03545,13.41575,16.7993333333,14.7585,36.5900833333,17.7504166667
770.69,11.5595833333,40.9059166667,36.766,39.538125,12.8505833333,16.2502083333,13.7551666667,35.648875,17.00225
771.00,12.4247083333,40.7875833333,37.0425,39.6997083333,13.3249166667,16.8955,13.98725,35.9858333333,17.0159166666
771.32,12.0790416667,40.48425,36.8188333333,39.7535666667,12.7784166667,16.165125,13.38525,35.364,16.25175
771.63,12.719375,40.6695833333,37.1080833333,40.067775,13.0925833333,16.444125,13.83875,35.6597916667,16.6099166667
771.94,13.681875,40.9505833333,38.2321666667,41.074775,14.227,17.2273333333,14.84775,36.3436666667,17.6046666667
772.25,13.99125,41.02025,38.8185833333,41.8432,14.9386666667,17.5885,15.3543333333,36.6872916667,17.889
772.56,14.0437083333,40.82875,39.0115,42.0663666667,14.9008333333,17.6557916666,15.4615,36.8525833333,17.6141666667
772.87,13.5159166667,40.7406666667,38.8288333333,42.0303583333,13.9686666666,16.9497083333,14.79475,36.0245833334,17.0261666667
773.18,13.3741666667,40.4944166667,38.3775833334,41.16095,13.8531666667,16.90125,14.5499166667,35.3865833333,16.5931666666
773.50,13.9896666666,41.1508333333,39.2645,41.8172333334,14.1084166666,17.5082083333,15.20775,35.8442083334,16.4494166666
773.81,14.8957916667,42.0235833333,40.6163333333,42.7334666667,14.8681666667,18.5235833334,16.0213333333,36.7378333333,17.003
774.12,14.8680833333,42.129,41.0453333333,42.5802083334,14.9545833334,18.451375,16.0383333333,37.0925416667,17.0534166667
774.43,14.7695416667,42.1053333333,41.235,42.88775,15.2185,18.584625,16.2140833333,37.4580833333,17.4811666667
774.74,14.7550416666,41.9609166667,41.3863333333,43.0826166667,15.7071666667,18.8552083333,16.56175,37.9761666667,17.9131666667
775.05,15.6535416667,42.0123333333,41.4866666666,43.1595333333,16.34175,19.9930833333,17.1645,38.2019583333,18.75525
775.36,15.3427083334,41.5640833333,40.56525,42.44655,15.8183333334,19.7419583333,16.9471666667,37.4621666667,18.165
775.67,15.6800833333,41.8114166667,40.4661666667,41.9701666667,16.1078333333,19.8709583333,17.2323333333,37.5897916667,18.9155
775.98,15.400875,41.1424166667,40.10775,41.1899083333,15.9699166667,19.4847083333,17.2046666666,36.6585,19.0396666667
776.30,16.353125,41.54525,40.8845833334,41.1988416667,17.3408333334,20.459125,18.7163333333,36.8833333334,20.0848333333
776.61,16.0285,41.3424166667,40.593,41.3716,17.25425,20.3977083333,18.5373333333,36.49725,20.1038333333
776.92,15.8867916666,40.8293333333,40.2823333333,41.3257083333,17.14625,20.255875,18.2874166667,36.0887083333,20.57
777.23,16.266875,40.7008333333,39.9611666667,41.1285583333,17.07975,20.3836666667,18.6518333334,36.037875,21.0365
777.54,17.73,42.2266666667,41.3,42.3426666667,18.4,21.7766666667,20.36,37.2,22.4933333333
777.85,18.0622916667,42.6104166667,41.2146666667,42.2801166667,18.4875,22.0792083333,20.7203333333,37.0115416667,22.9001666667
778.16,18.5997916666,43.2239166666,41.1520833333,42.0519166667,18.448,22.522375,21.3116666667,37.1732916667,23.1723333333
778.47,17.9601666667,43.3036666667,41.1075833333,41.916525,17.9803333333,22.0764166667,20.9916666667,37.085625,22.5208333334
778.78,17.6997083333,43.6151666666,41.3903333334,42.1344,18.0485,22.1565833333,20.8195,37.2097916667,22.78175
779.09,17.3990833333,43.7131666666,41.4773333333,42.0163583333,17.5426666667,21.9792083334,20.35325,37.4509583333,22.0704166667
779.40,17.3325416667,43.9540833333,41.2061666666,42.105975,17.3848333333,22.109625,20.19525,37.3919583333,21.7153333333
779.71,16.532625,43.28975,40.1143333333,41.8000583334,16.4691666667,21.5249166667,19.1715,37.246,20.7944166667
780.02,16.5010416667,43.5393333334,40.2979166667,42.0152583333,16.2633333334,21.3302916667,19.48275,37.43875,20.73625
780.33,15.7069166667,42.8665,39.6741666666,40.8972666666,15.8668333334,20.4951666667,18.7681666667,37.27075,19.9098333334
780.64,15.0231666666,42.38225,39.4083333333,40.3024583333,15.3325833333,19.6854583333,17.6056666667,36.76975,19.2830833333
780.95,14.1052083333,40.8341666667,37.9913333333,39.4337833333,14.5589166666,19.0781666667,16.5466666667,35.561,18.3095
781.26,13.4350833334,40.38625,38.2168333333,39.3680583333,14.3745,18.5179166666,16.0071666667,35.2190833333,17.9006666667
781.57,13.7203333333,40.2841666667,38.5155,40.012325,15.0833333333,19.281,16.1106666667,35.8857916667,18.729
781.88,14.31875,40.3846666666,38.7626666667,40.3668916666,15.709,19.5705416667,16.628,36.0788333333,19.4934166667
782.19,14.8880833333,40.8255833333,39.4521666667,40.53545,16.0261666667,19.6488333333,17.09875,36.2885833333,19.6218333333
782.50,14.8920833333,40.8223333333,39.6264166667,41.03585,16.04125,19.871875,17.2608333333,36.1632083333,19.8405
782.81,14.51625,40.8698333334,40.1381666667,41.2437333334,15.618,19.5081666667,16.9025833333,36.4391666667,19.7155
783.12,15.4408333333,41.8489166667,41.6250833333,42.0197166666,16.6998333333,20.1706666667,17.57775,37.5206666667,20.8831666666
783.43,15.3254166667,41.6076666667,41.8603333333,42.1290833333,16.8431666667,20.0469583333,16.7591666666,37.8111666667,20.762
783.74,15.2140416667,41.7431666666,41.3610833334,42.2383666667,16.6835833334,20.1665833333,16.6581666667,37.0539583333,20.7866666667
784.05,15.0425416667,41.9728333333,40.9099166667,42.4839,16.6156666667,20.3274166667,17.04925,36.9769583333,20.22975
784.36,15.5899166667,42.3561666667,41.36875,42.3451166667,17.0243333333,20.76525,17.6030833333,37.0277916667,21.6209166667
784.67,16.3095416667,42.9678333333,41.3095833333,42.587725,17.2534166667,21.2587083333,18.2483333333,37.6275,22.3301666667
784.98,16.356625,42.9918333334,41.344,42.161075,17.0828333333,20.8035833334,18.22125,36.9819583334,21.789
785.29,16.5993333333,43.2745,41.49825,42.1414333334,17.3568333333,21.1027083333,18.7121666667,36.70875,21.9105833334
785.60,16.6329583333,43.3350833333,41.3633333333,42.164725,17.2903333333,21.3642916667,19.00925,37.082875,21.9836666666
785.91,16.7450416666,43.0376666667,40.4361666667,42.01595,17.4595833333,21.0275416667,18.9214166667,36.7979166667,22.1425
786.22,16.0347916667,42.174,38.8888333333,41.4509166667,16.9889166667,20.5717916667,18.414,36.1270833333,21.4253333334
786.53,15.013375,41.49125,37.7550833333,41.0658916667,16.03725,20.0884583333,17.59875,35.540125,20.45075
786.84,14.858125,41.58875,37.3091666667,40.550325,15.7703333333,19.91725,17.6645833333,34.9900833333,20.61125
787.14,16.4541666666,42.8656666667,38.4944166666,41.7288666667,16.8943333333,21.1673333333,18.8298333333,36.4412083333,21.5390833333
787.45,16.426875,42.4611666667,38.474,41.7115333333,17.0413333333,20.6647916667,18.6001666667,36.2523333333,22.2345833333
787.76,16.1351666667,42.09775,38.0090833333,41.5038166667,16.347,19.7034166666,18.1013333333,36.0914166667,21.06
788.07,15.6139583333,42.0434166667,38.23875,41.6230833333,15.817,19.4148333333,17.7674166667,35.74925,20.3900833333
788.38,15.805375,42.0348333333,38.3906666666,41.787475,15.5993333333,19.5449166667,17.5426666666,36.1232916667,20.3253333333
788.69,15.57025,42.0221666667,38.30375,41.8816083334,15.4444166666,19.722125,16.9850833333,36.52975,20.2221666667
789.00,16.6293333333,42.94875,38.9685,43.2811333333,16.3165,21.0419583333,17.6953333333,37.7309583333,21.1091666666
789.31,16.7575,43.5438333334,39.93325,43.654275,16.4773333333,21.5372916667,17.9836666667,38.37425,21.2910833333
789.62,17.878,44.406,41.6435833333,44.466725,17.2069166667,22.7505833334,18.827,39.3556666667,22.0601666666
789.92,19.268875,45.3146666667,42.5705833333,44.984325,17.9323333333,23.3609583333,19.5596666667,39.4810833333,22.93225
790.23,20.382875,45.7645,43.76,46.22115,18.5815833333,24.4968333333,20.4234166666,40.8918333333,23.6125
790.54,19.5997916667,44.7465833334,43.0764166667,45.9784833333,17.9673333333,24.2197083333,19.69625,40.6636666667,23.1956666666
790.85,19.828625,45.1490833333,42.888,46.0958666667,17.76675,24.3804583333,19.863,40.7397916667,22.79975
791.16,19.2878333333,45.065,43.158,46.1154083333,17.40775,24.5615416667,19.3780833333,40.5639166667,22.7494166667
791.47,19.6745,44.3065833333,42.43,45.48125,17.4025,24.2596666666,18.8558333333,40.6455,22.3140833333
791.78,19.0341666667,43.93,42.2633333334,45.43765,16.8466666667,23.6270416667,18.5510833333,40.63925,21.8846666667
792.08,19.05575,43.8168333333,42.5555,45.0332916667,16.6285,23.38025,18.9985,41.0265,22.133
792.39,19.1269166667,44.30575,43.0781666667,45.46975,17.2563333333,23.25025,19.5571666666,40.9658333333,22.8344166667
792.70,19.0089583333,44.3095,43.0175,45.5462333333,17.16975,23.1261666667,19.704,40.631125,22.4456666667
793.01,19.7585,45.2860833333,43.51075,45.8104833333,18.37275,23.8361666667,20.513,41.0010833333,23.5701666667
793.32,19.1295,45.05475,44.06575,46.0400583334,18.6055,23.6779166667,20.6325,41.3631666667,23.0219166667
793.62,18.330625,44.9164166667,42.928,45.6305916667,18.219,22.8707916667,19.71275,40.43475,22.7203333333
793.93,18.3063333333,45.76575,43.152,45.7060833333,17.9880833333,22.694875,19.80125,40.1765416667,22.56
794.24,18.6835,46.1568333334,44.24475,46.4467916667,18.7309166666,23.397125,20.0534166667,40.48725,22.8974166667
794.55,19.724875,46.5506666667,43.80975,46.8461416667,19.5455,23.6110416667,20.5575,40.8297083333,23.36275
794.86,20.3300416666,47.69675,44.5683333333,47.8465166667,20.7199166667,24.8821666667,21.8626666667,41.0862916667,24.628
795.16,20.5625833333,48.154,44.3913333333,47.7113333333,21.3790833333,25.457,22.1335833333,40.828,25.2220833333
795.47,20.735875,48.3865,44.5300833333,48.3962916667,21.7819166667,25.341375,21.7285833333,40.8466666667,25.3901666666
795.78,19.589125,47.423,43.7830833333,47.0562666667,20.47475,24.1899166667,20.3684166667,39.60775,24.079
796.09,20.1945833333,47.9211666666,44.4416666667,47.5124,20.8685,24.7314583333,20.67475,40.548,24.6829166667
796.40,19.3615833333,47.2135,43.737,46.8859166667,19.68025,23.633,19.7675833333,39.6531666667,23.908
796.70,19.2315416667,46.866,42.95325,46.5020333333,19.389,23.4899583333,19.87025,39.679625,24.3783333333
797.01,19.6941666667,47.23975,43.7434166667,46.9259833333,19.8211666667,23.6065833333,20.6011666666,40.2122083333,24.3164166666
797.32,19.361125,47.2519166667,44.2719166667,46.831675,19.8964166667,23.3447916667,20.6103333333,40.270375,24.0275833333
797.63,19.2157916667,47.2848333334,44.3548333334,46.7132583333,19.8834166666,23.6602916667,20.9856666667,40.631625,24.3188333333
797.93,18.3861666666,46.9721666667,44.6121666666,46.9877,19.109,23.3442916667,20.9203333334,40.6923333333,23.6278333334
798.24,16.9550833333,46.292,43.7665,46.1407083333,17.5368333333,21.80275,19.1735,40.1675833333,21.9163333333
798.55,17.3114166667,46.4588333333,44.3031666667,46.7985416666,17.7250833333,21.8533333333,19.5246666666,40.9884166666,22.0074166667
798.85,17.1259166666,47.3145,44.5006666666,47.226325,17.39725,21.8799583334,19.6583333333,41.3062916666,21.4355
799.16,17.943875,47.5640833333,44.7533333333,47.7168333334,18.0275,22.8947083333,20.207,42.3127083333,22.2680833333
799.47,17.9861666666,47.867,44.6529166667,47.9741666666,18.1845833333,22.9116666667,20.0000833333,41.9545,22.371
799.78,18.6075416667,48.0291666667,44.7278333333,48.846425,19.23775,23.2592083333,20.87825,42.962375,23.1893333333
800.08,17.6285833333,47.3975833333,43.9550833334,47.849475,18.3776666667,22.8636666667,19.61325,42.3399166667,22.0635
800.39,17.1836666667,46.85725,43.4510833333,47.1066666667,17.95425,22.501,18.8766666667,41.3069583333,21.8673333334
800.70,17.4315833333,46.8176666667,43.5330833333,47.1104583333,18.1660833333,22.648875,19.1960833333,41.92175,22.3684166666
801.00,17.6017083333,46.6021666667,43.26675,47.0469916667,18.02775,22.4647083333,18.8070833333,41.999125,22.1009166667
801.31,17.066875,46.7776666666,43.3096666667,47.0282833334,18.3845,22.4871666667,18.6086666667,42.1360833333,22.5245
801.62,17.6482083333,46.0526666666,42.9301666667,46.841,19.1521666667,22.885375,19.413,42.528375,23.82
801.92,16.6720416667,45.3316666667,42.0364166667,45.7065833333,18.1559166667,22.2433333333,18.6945833333,40.7900416667,22.9720833333
802.23,16.4297083333,44.54275,42.04575,45.4476916667,18.3734166667,22.29775,19.0476666667,40.6079583333,23.6831666667
802.54,16.5712916667,44.6315,42.22775,45.5020083333,18.6890833333,22.2522916667,19.41975,40.0149166666,24.38575
802.84,17.5824166667,43.7933333333,42.2973333333,45.3268083333,19.4546666666,23.0057916667,20.706,39.672375,25.3050833334
803.15,17.4559583334,43.57175,42.58375,44.67525,19.3663333333,23.19675,20.2321666667,38.7785416667,25.0203333333
803.46,17.742375,43.72725,42.3940833333,44.8524333333,20.1413333333,23.0859166667,20.8281666667,38.373625,25.3938333333
803.76,18.3078333334,44.48175,42.63225,45.427875,20.7723333334,24.553,21.9004166667,39.0803333333,25.7316666667
804.07,18.2360833333,43.83275,41.8871666667,45.1074166667,20.7983333333,24.7792916667,21.4600833333,38.302125,25.8523333333
804.38,18.9227083334,44.2629166666,42.2305,45.4103833333,21.47025,25.9189583334,22.7441666667,38.4235,26.935
804.68,21.7679166667,46.131,43.8803333333,46.95135,23.9954166667,28.3761666667,25.2511666667,39.9087916667,29.334
804.99,22.4495416666,46.9919166667,44.8240833334,47.1907333333,24.47675,28.8070416667,25.81275,39.8355833333,29.7550833334
805.30,24.0736666666,47.5109166667,45.7503333333,48.5111583333,26.0785833334,29.6324166667,27.3045,41.7772083333,31.1025
805.60,25.36725,48.0413333333,46.4909166667,48.9472666667,27.1490833333,30.3727083333,28.1285,42.16075,31.411
805.91,24.25,46.9088333333,45.2640833333,47.872275,26.2384166667,29.1306666667,27.1059166667,41.6303333333,29.7723333333
806.21,23.439125,47.7410833333,45.6035,48.1880833334,26.0029166667,28.7683333333,26.4810833333,42.3462916667,29.4055
806.52,23.7256666667,47.87125,45.15075,48.6816416667,25.5535833333,29.0567916667,26.42225,43.4469583333,29.3813333333
806.83,25.2067083333,48.7120833333,46.3189166666,49.5971916667,25.8939166667,30.2000416667,27.2490833334,44.3243333333,30.0845
