wavelength,Back_SicUrom,Belly_SicUrom,Breast_SicUrom,Crissum_SicUrom,Crown_SicUrom,DorTail_SicUrom,Patch10_SicUrom,Patch11_SicUrom,Rump_SicUrom,Throat_SicUrom,WingTip_SicUrom
773.81,20.3021333333,60.4382666666,33.5060333333,50.7989333333,17.3531333333,15.7254666667,17.8347333333,23.7996666667,17.3876244445,49.076,11.9818666667
774.12,20.6406,60.9042,33.7995,51.1459333333,17.8082666667,15.9912,18.2548666667,24.0739333333,17.49494,49.5382,12.4880666667
774.43,20.8841333333,60.8404,33.9593333333,51.1358666667,18.0478,16.3186,18.7546,24.2898666666,17.86662,49.7352666667,13.2064
774.74,21.0350666667,60.5914666667,34.1119,50.9807333333,18.2778666667,16.6514,18.9323666667,24.5097333333,18.0593844444,49.5324666667,13.6072
775.05,22.0772666666,60.9606,34.8370666667,51.6385333333,19.2350666667,17.6316,19.8349333333,25.502,19.0790222222,50.1738666667,14.6804666667
775.36,22.4349333333,61.2348666667,35.1693666667,51.8862,19.6765333333,18.1071333333,20.2469,25.7836666667,19.3834377778,50.6534,15.2088
775.67,22.3211333333,61.3748666667,35.0951,52.105,19.7683333333,18.2033333333,20.4305333333,25.7312,19.4886622222,50.6228666667,15.213
775.98,21.9864666667,61.0326333333,34.8853666667,51.7092,19.8427333333,17.9611333334,20.3886,25.6188666667,19.5045622222,50.3733333333,15.25
776.30,21.669,61.3348,35.2257666667,52.054,19.6812666667,17.9370666667,20.4272,25.6573333334,19.5648866667,50.3806666667,14.949
776.61,20.8211333333,60.4171666667,34.5475,51.2714666667,18.8124666667,17.4746666667,19.8210666667,25.1743333333,18.8232266667,49.638,14.4326666667
776.92,20.6072666667,60.4299666667,34.6721,50.9043333333,18.7232666667,17.6860666667,19.7053,25.2259333333,18.5695733333,49.7473333333,14.4324666667
777.23,19.9068,59.4073333333,34.0080666667,50.3241333333,18.1714,17.0528666666,19.0811333333,24.4031333333,17.6989622222,48.8506,13.9104
777.54,19.3782,58.7896333333,33.5264666667,49.6512666667,17.5838,16.6867333333,18.5342666667,23.7840666667,17.2175955555,47.9147333333,13.1378
777.85,19.6017333333,59.2169,33.6376,50.1342666667,17.8120666667,16.8188,18.6463666667,23.9820666667,17.3423977778,48.3490666667,13.1722666667
778.16,18.8955333333,58.4763,33.0719666667,49.4974,17.2142666667,16.1146,18.0122333333,23.4032666667,16.73094,47.7801333333,12.7338666667
778.47,18.2826,57.8782666667,32.6995,48.7211333333,16.5564666667,15.7922666667,17.5522333333,23.0120666667,16.3686688889,47.0846666667,12.3892666667
778.78,17.79,57.9909666667,32.3264333333,48.5387333333,16.0685333333,15.5524666667,17.1553333333,22.7442666667,16.0051311111,46.9086666667,11.9178666667
779.09,17.7778666666,58.0706,32.5449333333,48.3724,16.0073333333,15.4771333333,16.9802666667,22.7754,15.9669866667,46.9848,12.0193333333
779.40,17.8713333333,58.2900666667,32.676,48.6316666667,16.0983333333,15.593,16.8983333333,22.8817333333,15.8368955556,47.1906666667,12.0046666667
779.71,18.7716666667,58.8607666667,33.6403666667,49.1232666667,17.2434666666,16.2682666667,17.8809666667,23.8396666667,16.8129311111,48.1574666667,13.2676666667
780.02,19.1595333333,59.3459666667,34.0841666667,49.7024666667,17.9981333334,16.7234,18.2674,24.3954666667,17.4401044444,48.7393333333,13.7394
780.33,19.0428666667,59.4113333333,33.9076333333,49.8015333333,17.9851333333,16.3484,17.8774,24.1542,17.2301422222,48.8586,13.5390666666
780.64,19.4915333334,60.2880666667,34.7179666667,50.2395333333,18.4943333333,16.9786666667,18.1868333333,24.8705333333,17.63692,49.4601333333,14.2628
780.95,19.8481333333,61.0489333333,35.5661666667,51.0882666667,19.2305333333,17.4558666667,18.6226,25.5538666667,18.2467244445,50.2794,15.1863333333
781.26,19.2306666667,60.4708,35.2490333333,50.4045333333,18.8166,17.1154666667,18.2198,25.2268,17.81958,49.6697333333,14.7386
781.57,19.2954666667,61.2094,35.5746666667,50.9594666667,19.3302666667,17.4611333333,18.5581,25.4622666667,18.03574,49.9,14.8226
781.88,18.7990666667,60.9873,35.1043333333,50.8652666667,19.3028666667,16.8855333333,18.1274,24.9720666667,17.5278733333,50.0000666667,14.0304
782.19,18.6800666667,60.8706333333,35.2209333333,50.7962,19.3630666666,16.5023333333,18.2896666667,24.9666,17.2974288889,49.9588666666,13.7648
782.50,18.9810666667,61.0888,35.6295333333,51.2644666667,19.7984,17.1296,18.7301666667,25.2392666667,17.5386577778,50.3644666667,13.9023333333
782.81,19.4324,61.1712666667,35.9677,51.3882,20.1392,17.7192666667,19.4968,25.6191333333,18.06398,50.7430666667,14.2620666667
783.12,18.9986666667,60.6226333333,35.201,50.9312666667,19.2528666667,17.4162,19.0453666667,24.8145333333,17.5288488889,50.0232666667,13.5770666667
783.43,18.5646666666,60.8213666667,34.9549,50.9036666667,18.5167333333,16.9643333333,18.6842333333,24.3648666667,17.1364755556,50.1754,13.1206
783.74,19.1411333333,61.6022666667,35.6816666667,51.7016,19.1518666667,17.6756666667,19.7316,25.051,17.7736822222,51.0252666667,13.6767333333
784.05,19.2677333333,61.8686333333,35.4924,52.0586666667,19.2568,17.5264666667,19.7505666667,25.0393333333,17.81124,51.3479333333,13.4905333333
784.36,18.7863333333,62.2232333333,35.1956333333,52.2372,18.5960666667,16.812,19.3679666667,24.5582,17.3136933333,51.4709333333,12.7294
784.67,19.0240666667,62.9195,35.6707333333,52.6598666667,18.7385333333,16.8836,19.4520666667,24.6174666667,17.3918933333,52.1804,12.5856
784.98,19.8452,63.0095333333,35.9731333333,52.9034,18.9625333333,17.2599333333,19.9369666667,24.9870666667,17.8861377778,52.8404666667,13.1613333333
785.29,20.8233333334,63.8456333333,36.5659,53.5808,19.4127333333,17.7260666667,20.5209666667,25.734,18.3645,53.0684666666,13.9378
785.60,21.0074,63.3361666667,36.0017333333,53.2202666667,19.4679333333,17.7306666667,20.2913666667,25.7610666667,18.4820066667,52.4901333333,13.9728
785.91,21.0130666667,63.5257666667,35.8234333333,53.6218666667,19.4058666667,17.2496,19.9406,25.6423333333,18.5501155556,52.4334,14.0124666667
786.22,20.1124,62.8193333333,35.1698666667,52.9457333333,18.7251333333,16.1977333333,18.9105333333,24.8076666667,17.6485888889,51.3788,13.4344666667
786.53,19.461,62.2000333333,34.6639333333,52.1555333333,18.3332666667,15.4890666667,18.0972,24.2332,16.9391422222,50.8111333333,12.789
786.84,19.7099333333,62.1455,34.877,52.1894,18.5548666667,15.6486,18.2759,24.2638,16.9590288889,50.8592666667,12.7476666667
787.14,19.3885333333,62.1020666667,34.7011333333,52.0774666667,18.3838666667,15.217,17.8378666667,24.0076,16.5350288889,50.6962,12.3722666667
787.45,19.6622,61.8637333333,34.8296333333,51.8476,18.4554,15.4678666667,18.1872333333,24.0869333333,16.9000044445,50.6945333333,12.7005333333
787.76,19.9162666667,61.5632333333,34.9098,51.4666666667,18.6822666667,15.9476666667,18.3137666667,24.1412,16.9915844444,50.3894666667,12.8785333333
788.07,19.9693333333,61.1701666667,34.4802,51.2647333333,18.6634666666,16.037,18.1642333333,24.0809333333,16.9193533334,49.9488,13.1488666667
788.38,20.2424666667,61.1794333334,34.6286666667,51.394,18.8889333333,16.2625333333,18.2626666666,24.4344666667,17.1853133334,49.6312666667,13.5001333333
788.69,20.1201333333,60.9209666667,34.6347333333,51.2664,18.9988666667,16.5716,18.5135,24.3143333333,17.2717933333,49.7148666667,13.9036666667
789.00,20.6476666667,61.0638,35.1743666667,51.5895333333,19.427,17.0751333333,19.0009333333,24.8231333333,17.8474644444,50.0198666667,14.7983333333
789.31,20.2614666667,60.7165,34.4947,50.5933333333,18.7179333333,16.5359333333,18.6374666667,24.6605333333,17.2757222222,49.4670666667,14.2584666666
789.62,20.1022666667,60.8615,34.2535666667,50.2709333333,18.4254,16.3394666667,18.4101,24.3609333333,17.2784022222,49.5195333333,13.8496666667
789.92,19.4386,61.4932666667,34.1964,50.6803333333,18.0249333333,16.1450666667,18.1916333333,24.0136666667,16.8437177778,49.6584666667,13.254
790.23,20.4599333334,62.0380333333,34.6128333333,50.9756,19.1539333333,17.2878666667,19.1646333333,24.9694666667,17.8722488889,49.8493333334,14.4278
790.54,20.4891333334,60.7311333333,34.1348,49.7892,19.0268,17.3613333333,19.1414333333,24.7826,18.02344,48.6181333333,14.598
790.85,20.095,60.3166666667,33.7793,49.5328,18.7066666667,17.0808666667,18.7726666667,24.6344666667,17.96774,48.0496,14.1038666667
791.16,21.2349333333,60.9810666667,34.6244666667,50.4732,19.9199333333,18.0272,19.9786,25.9823333333,19.2822088889,48.9922666667,15.3649333333
791.47,21.4688,61.3349333333,34.9113,50.8435333333,20.2566,18.0453333333,20.4696333333,26.2244666667,19.7031888889,48.9762,15.6648666667
791.78,21.2879333333,61.2135333333,34.7291,50.6799333333,20.2984666667,17.9602666667,20.5334,26.1416,19.6323244444,48.8557333334,15.5004
792.08,21.7884,61.2072,34.8228666667,50.7419333333,20.5315333333,18.444,20.7308666667,26.4562,20.0347155555,48.7264666666,15.6201333334
792.39,20.8263333334,60.8039,34.2074,50.045,19.6402666667,17.8471333333,19.9802333333,25.756,19.1890822222,48.1002,14.2495333333
792.70,21.0364666667,60.5966666667,34.7059,50.2689333333,20.0392666667,18.549,20.2269666667,26.1007333333,19.6170977778,48.3418666667,14.8122666667
793.01,21.9591333333,61.0076333333,35.2001666667,50.9712666667,20.8564,19.5634666666,20.9935,27.1648666667,20.1348911111,48.8049333333,15.7235333333
793.32,23.4398666667,60.7751333333,35.9815,51.3022,22.1458,20.5514666667,22.0121333333,28.5067333333,21.2447822222,49.364,17.0188666667
793.62,22.5461333333,60.3405,35.4607,51.3958666667,21.3678666667,19.3522,20.9939666667,27.7611333333,20.0486444444,49.2182,15.8291333333
793.93,22.8254666666,60.8993333333,35.4865,52.1192666666,21.2992,19.0864666667,21.0524666667,27.8808,20.1088222222,49.5148666667,15.4895333334
794.24,23.0550666667,61.1044333333,35.9341333333,52.5156666667,21.3742666667,19.3752,21.4394333333,28.2396666667,20.1228688889,49.8978,15.7865333333
794.55,21.4522666667,59.4926,34.2388666667,50.8493333333,19.5065333334,17.7684666666,19.9607,26.6666666667,18.5242311111,48.3206,14.1407333333
794.86,21.0081333333,59.1505,33.8567333333,50.5429333333,18.9195333333,17.1818666667,19.5044333333,26.5776,18.0980444444,48.5156666667,13.6452
795.16,20.441,58.8079333333,33.5622,50.1618666667,18.0905333333,16.5886,18.7382333333,25.8682,17.2912955555,48.2916,12.9870666667
795.47,20.1466,58.8222333333,33.6601666667,50.1943333333,17.7008,15.8974,18.2304666667,25.6692,16.8465644444,48.5094666667,12.4656
795.78,21.8537333333,59.7935,34.9915666667,51.8425333333,19.4416,17.3980666667,20.0083333333,26.8956,18.25024,50.0837333333,14.3104666667
796.09,22.6454666667,60.4159666667,35.5741,52.5179333333,20.122,17.9369333333,20.9179,27.4208666667,19.0046111111,50.8928666667,14.7086666666
796.40,22.8667333333,60.4335666667,36.1586333333,52.7974666667,20.3258666667,18.1386666667,21.3228333333,27.6499333333,19.4885022222,51.1682,14.8689333333
796.70,22.0627333333,59.8804333333,35.4710333333,52.1768666666,19.4606,17.5368666667,20.5365,27.0670666667,18.9571177778,50.6644,14.4730666667
797.01,22.1633333333,59.8838,35.7373,52.0940666666,19.5519333333,17.7040666667,20.7578,27.4356666667,19.4693666667,50.6555333333,14.8713333333
797.32,22.1539333333,60.1411333333,36.1157333333,52.5027333333,19.8505333333,18.2668666667,20.8141,28.0453333333,19.9280911111,51.1904666667,15.598
797.63,22.0966,60.1387,35.8540666667,52.0245333333,19.9944,18.2694666667,20.4383666667,27.8646666667,19.9008977778,50.9428666667,15.5352
797.93,22.9491333333,61.2512666667,36.7457333333,53.1301333333,20.6553333333,19.0846666667,20.8728666667,28.4238,20.3668444444,52.0226,16.0848666667
798.24,23.2048,61.3652,37.1807,53.3047333333,20.7827333333,19.6228666667,20.6968666667,28.5176,20.5802244445,51.7109333333,15.9782
798.55,23.8423333333,61.3950666667,37.2441,53.3675333333,21.4466666666,20.1486666667,21.0376333333,29.0738,21.2017777778,51.6009333333,16.3121333333
798.85,23.773,61.7787,37.1847,53.6884666667,21.5895333333,20.5123333333,21.0859,29.1818666667,21.0908511111,51.668,16.0231333333
799.16,22.4112,61.1876333333,36.1683666667,52.5454666667,19.9284,19.1346,19.4449,27.9498666667,19.9611644445,50.4147333333,14.3656666667
799.47,21.7386,61.1999,35.6381666667,52.0537333333,19.088,18.3042666667,18.4664666667,27.1012,19.0136333333,49.7397333333,13.3577333333
799.78,21.5336666667,61.1379333333,35.0091666667,51.6326666667,18.8558666667,17.9158,18.1942333333,26.9943333333,18.7023666667,49.3692666667,13.2839333333
800.08,22.7951333333,62.7069666667,36.2070333333,53.3837333333,19.9936,19.0746,19.4616666667,27.8502,19.8086044444,50.5634,13.9375333333
800.39,22.7982,62.5197333333,36.0936666667,52.9471333333,19.8860666667,19.2212666667,19.5852666667,27.7429333333,19.7456933333,50.1236,13.9791333333
800.70,22.654,61.7095,35.6303333333,52.2402666667,19.6524,18.8056666667,19.7249333333,27.1025333333,19.2446688889,49.5987333333,13.8388666667
801.00,22.744,62.0225333333,35.8775333333,52.3285333333,19.839,18.5444666667,19.6715333333,27.3428666667,19.1197533333,49.649,13.8292666667
801.31,22.7854,62.7492,36.1253,53.0164666667,20.1782,18.3696,19.7524333333,27.703,19.1050333333,49.67,14.0197333333
801.62,22.8476666667,62.8109666667,36.0779666667,53.2335333333,20.5854666667,18.4564,19.8401666667,27.6514666667,19.0207622222,50.0532666667,14.3846
801.92,22.3254,63.87,36.3984,54.2622666667,20.6328666667,18.0874,19.8108,27.6092666667,18.7604844444,51.3107333334,14.3998
802.23,22.0907333333,63.3125666667,35.5486,53.6517333333,19.9790666667,17.3140666667,19.2488666667,26.9574,18.3791022222,51.0350666667,14.4064
802.54,21.9471333333,63.6049666667,35.5026333333,53.8906666667,19.7671333333,17.0511333333,18.9136333334,26.8287333333,18.0485333333,51.3509333333,14.3138666666
802.84,22.165,63.8014,35.7236,53.9837333333,19.9786,17.3133333333,19.1032666667,27.3669333333,18.2563444444,52.0901333333,14.641
803.15,21.3519333333,62.8434,35.1967,53.5694,19.6566666667,16.8526666667,18.4118666667,26.5665333334,17.6647688889,51.6023333333,14.1202
803.46,20.5287333333,61.6649666667,34.1443,52.3186666667,18.6636666667,15.6127333333,17.6206333333,25.9021333333,16.7975622222,50.9896666667,13.3404666667
803.76,19.9356,60.87,33.4657666667,51.9441333333,18.2670666666,15.2166666667,17.2896666667,25.392,16.4093155556,51.0777333333,12.8248666667
804.07,19.8551333333,61.2608333333,33.9455666667,51.9203333333,18.1666,15.4927333333,17.3296,25.8115333334,16.53034,51.3188,12.6668
804.38,19.5495333333,60.6616666667,33.7982666667,51.6164666667,17.7969333333,15.379,17.8755666667,25.0359333333,16.5289866667,51.395,12.9684666667
804.68,19.1763333333,60.0212666667,33.8870666667,50.6068666667,17.5648,15.442,18.0581333333,24.8634,16.2795066667,51.4376666667,12.9073333333
804.99,19.8028,60.0210333333,34.3646666667,50.2993333333,18.0288,15.7761333334,18.8912333333,25.3925333333,16.7900866667,51.6085333333,13.4037333333
805.30,19.7859333333,58.7371333333,34.1233,48.8477333333,17.9227333333,15.873,18.8751666667,25.0587333333,16.6122111111,50.5244666667,13.4023333333
805.60,19.6870666667,58.2007666667,34.4967666667,48.1769333333,18.2992666667,16.3946666667,19.2992333333,25.0000666667,16.7084111111,50.2448,13.6461333333
805.91,19.6976,57.7419666667,34.3952333333,47.5605333333,18.6896,16.4784666667,19.4087333333,25.2150666667,17.1467688889,50.0672,14.0861333333
806.21,19.2888,57.1519,33.9347666667,47.0722,18.4978,16.2978,19.1493,24.7058,17.0004155556,49.1060666667,14.0112
806.52,19.7186666667,57.5476666667,34.3082,46.8209333333,18.5259333333,16.4222,19.3096333333,24.8844666667,17.1790488889,49.1725333333,13.9831333333
806.83,19.7331333333,57.4141333333,34.8716,46.7334666667,18.8588666667,17.0237333333,19.5897666667,25.0852,17.3282555556,48.7553333333,14.2742666667
807.13,20.0606666667,57.9496333333,35.2828333333,46.7542,19.1111333334,17.2524666667,19.825,25.0774666667,17.2336577778,48.6868666667,14.4446
807.44,20.4314,58.7612333333,35.3513666667,47.3348666667,19.5268,17.2165333333,19.7425,24.9617333333,17.05736,49.2345333333,14.2866666667
807.74,20.1556,58.5349666667,34.8866666667,46.7940666667,19.0515333334,16.8578,18.4854666667,24.8336666667,16.3961222222,48.5846,13.1988
808.05,18.981,57.3915,33.1934666667,45.6331333333,17.6390666667,15.5794,16.6953333334,23.2293333333,15.3864444444,47.1618,11.733
808.35,17.5101333334,56.6776,32.0118333333,44.7755333333,16.3490666667,13.8662666667,15.1367666667,21.8692666667,14.2575066666,46.0752,10.5806
808.66,18.212,57.5056333333,32.4430333333,45.7542,16.8434,14.3636,15.6402,22.6638,15.0598333333,46.3207333333,10.7065333333
808.97,18.5368666667,58.6388,33.0958333333,46.9683333333,17.1116,14.3890666667,16.0104,23.3635333333,15.5946977778,46.9381333333,11.0634
809.27,19.8252666667,59.6241,34.3127666667,48.5192,18.4738,15.3986666667,17.2550666667,24.3583333333,16.4947733333,48.1093333334,12.2248666667
809.58,20.2909333333,60.1608666667,34.8488,49.5062,19.472,16.2112666667,18.2204666667,25.22,17.4902911111,48.9780666667,13.0502
809.88,20.4074666667,59.8386666667,34.9826333333,49.7807333333,19.4310666667,16.4014,18.3120666667,25.3594,17.5019111111,49.4348,13.4718
810.19,19.7423333333,60.7446666667,34.2792,49.9356666667,18.4540666667,14.7666666667,17.4838666667,24.2914666667,16.5556222222,50.0161333333,12.3510666667
810.49,19.9836,60.538,34.0259666666,49.9838,18.3944,14.3274666667,17.3798,24.4499333333,16.5055555555,50.0733333333,12.4367333333
810.80,19.2246666667,59.1887666667,33.0816,48.817,17.626,14.0206666667,16.7465666667,23.6851333333,16.0979933333,48.6491333333,12.1900666667
811.10,20.0973333333,60.4941666667,34.3418,50.5224666667,18.8254666667,15.1396666667,18.3839333333,24.6901333333,17.1693466667,49.5179333333,13.7626
811.41,21.4913333333,61.6606333333,35.5138666667,51.85,20.4030666667,16.4691333333,20.0322666667,26.6022,18.7474244444,50.4392666667,15.2760666667
811.71,21.73,62.1242,35.7233,52.3413333333,20.1392,16.9904,20.377,26.8714,18.89444,50.6355333333,15.4324
812.02,20.9842666667,61.3772,35.1405666667,51.0504666667,19.3796666667,16.0464,19.6567,26.0132666667,18.2100733333,50.1406666667,15.3268
812.32,20.575,61.2833333333,34.7583333333,50.5666666667,19.15,15.6833333333,19.2833333333,25.3666666667,18.0691666667,49.975,15.1166666667
812.63,19.6725333333,60.7304666667,33.8624,49.723,18.22,15.4492666667,19.0050666667,24.5676,17.72432,49.2779333333,14.8530666667
812.93,19.1657333333,59.9448,32.9716333333,48.8208,16.9944666667,14.321,17.9013,23.7718666667,16.3151111111,48.5653333333,14.0826666667
813.24,18.9552,60.367,32.4827666667,48.886,17.2021333333,14.1104666667,17.5432333333,23.9723333333,16.31628,48.1692666667,13.7048
813.54,19.5797333333,59.5545333333,32.3833,48.4994,18.327,15.4097333333,17.7343333333,25.0692666667,17.0727444444,47.4906666667,14.9978666667
813.85,20.0771333333,61.4354666667,33.3847333333,49.8372666667,19.2801333333,16.2382666667,18.3205,26.0668666667,17.8830933333,48.8516666667,15.6555333333
814.15,19.8454666667,61.0395333333,33.2473666667,49.8367333333,18.9346,15.8075333333,17.9852666667,25.7388666667,17.75118,48.9260666667,15.4468
814.46,18.7678,59.3796333333,31.5489,48.2754666667,17.4926,14.6854666667,16.5384,24.6214666667,16.7021133333,48.1644,14.1462666667
814.76,18.8689333333,58.8902333333,31.9107666667,48.2348666667,17.6435333333,15.2527333333,16.8122666667,24.6958666667,16.6695777778,48.6118666667,14.3272666667
815.07,18.6307333333,58.8874,31.8143,48.2584,18.1002666667,15.6610666667,16.8762666667,24.4843333333,16.64532,48.9858666667,13.8724
815.37,18.8083333333,59.0501,32.1201,48.9291333333,18.5406,15.6996,17.1762,24.7668,16.5578533334,49.6976,13.5147333333
815.68,17.9182666667,57.9828,31.3332666667,48.2925333333,17.6774666667,14.7613333333,16.5332666667,24.4042,15.2478511111,48.8344666667,12.3096666667
815.98,17.2236666666,57.2065,31.0283,47.5835333333,16.9666,14.1644666667,15.9297,23.9931333333,14.2992711111,47.8664,11.2852666667
816.29,17.8199333333,57.7021,31.9527333333,47.6347333333,17.7524666667,14.8147333333,16.7634333333,24.4780666667,15.1965488889,48.1817333333,12.0034
816.59,18.2814,57.8997,33.0468666667,47.8704,18.3728,15.276,17.5425333333,24.4749333333,15.7479911111,49.0078666667,12.9847333333
816.89,17.7751333333,57.5862333333,32.7667666667,47.4877333333,17.6847333333,14.7208,17.4218666667,23.4892,15.3447177778,48.7437333334,12.2496
817.20,18.0184,56.7578333333,32.7228,47.2691333333,17.5744,15.2596,17.5624333333,23.25,15.9866622222,48.0380666667,12.5564
817.50,18.9357333333,58.0908,33.8733,48.2473333333,18.6229333333,16.2910666667,18.7519,24.6322666667,17.1324422222,49.0689333333,13.4349333333
817.81,20.1383333333,59.8117666667,35.5979,49.75,20.2383333333,17.3701333333,20.1577333333,26.0053333333,18.6203733333,50.4497333333,14.4715333333
818.11,20.7300666667,60.4544333333,35.9663666667,50.0633333333,20.4246,17.5791333334,20.0,26.3166,18.9943777778,50.6742,14.4954
818.41,22.1867333333,61.1857666667,37.0322,50.9265333333,21.4695333333,18.3458,21.2459333333,27.2701333333,19.8803044444,51.5014666667,15.6549333333
818.72,22.9636,61.3365666667,37.3168333333,51.122,21.9604,19.3992666667,22.1780666667,27.6435333333,20.7105266667,51.5841333333,16.7392666667
819.02,23.9938666667,61.6283,37.7788666667,51.4962666667,22.3902666667,20.1844,22.6973,28.1413333333,21.5942288889,52.166,17.6222
819.33,24.3758666667,61.7515333334,38.1706333333,51.4928666667,22.4742666667,20.3168666667,22.8606333333,28.4905333333,21.9755422222,52.2768,17.7312
819.63,24.1384,62.4346333333,38.4518,52.0840666667,22.4939333333,20.3458,22.7679,28.5333333333,21.8297222222,52.9432,17.4222
819.93,23.3228666667,62.052,37.4164,51.821,21.6550666667,19.7607333333,22.1172,28.0194,20.9811422222,52.3124,16.4797333333
820.24,23.0229333333,62.2583333333,37.2484666667,51.8538666667,21.4369333333,19.7374666667,21.7687,27.6743333333,20.7225933334,52.4357333333,16.356
820.54,22.6974,62.3598333333,37.2408333333,51.9017333333,21.2356666667,19.5237333333,21.5401,27.619,20.2952288889,52.586,16.1362
820.85,22.2032666667,62.0170333333,36.8165666667,51.6033333333,20.7008666667,18.9528666667,21.099,27.1632,19.7509444444,52.3066666667,15.7044
821.15,21.7351333333,61.5524,36.3674333333,51.4346,20.2666,18.6392666667,20.7508333333,26.7609333333,19.274,51.7575333333,15.4628
821.45,21.6756,61.4885333333,36.2905,51.4866,20.1949333333,18.5889333334,20.7950333333,26.6526666667,19.1611733333,51.7292666667,15.6876
821.76,21.6132,61.4963666667,36.1226333333,51.3307333333,20.1611333333,18.4934666666,20.6509666667,26.6665333333,19.1483488889,51.646,15.7486
822.06,21.3631333333,61.3082,36.0003333333,51.2700666667,19.7904666667,18.2242,20.3508,26.4672666667,18.9158288889,51.3766666666,15.4744666667
822.36,20.9447333333,61.3162,35.8626,51.1508666667,19.5032666667,17.9665333333,20.1569333333,26.3626,18.6536422222,51.2448,15.2146
822.67,20.862,61.4862,35.8606666667,51.2652666667,19.5136666667,17.9256666667,20.1224,26.2894,18.60226,51.3884,15.1914
822.97,20.861,61.1589666667,35.6223666667,51.1251333333,19.4495333333,17.8343333333,20.0620333333,26.1507333333,18.5134777778,51.2034666666,15.0992
823.27,20.8604666667,61.2233,35.7236,51.1967333333,19.4847333333,17.7847333333,20.012,26.2396666667,18.5830355555,51.2192,15.1022666667
823.58,20.9055333333,61.0923,35.8056666667,51.1452666667,19.4633333333,17.7398666667,20.1115,26.4304,18.5857111111,51.2139333333,15.0602666667
823.88,20.9838666667,60.9279,35.7833,50.9902666667,19.4236,17.8241333333,20.21,26.4692,18.6737822222,51.1342666667,15.2568666667
824.18,21.2194666667,61.0770333333,35.9886,51.0944,19.6384666667,18.1342666667,20.4528,26.6435333333,18.9091711111,51.233,15.5433333333
824.49,21.3534666667,61.2883,36.1215666667,51.0941333333,19.6816666667,18.1825333333,20.6271333333,26.7974,19.0628755556,51.5222666667,15.5661333333
824.79,21.3153333333,61.3164333333,36.1313,50.975,19.6861333333,18.1447333333,20.8251,26.8766,19.2279222222,51.4640666667,15.3734666667
825.09,20.8722,61.2615333333,36.0301666667,50.8681333333,19.3422,17.9684666667,20.6252333333,26.6641333333,18.8895644445,51.3196,14.9362666667
825.39,20.6426666667,61.2798,35.8877,50.5711333333,19.4437333333,17.9180666667,20.6952666667,26.8125333333,18.8062488889,51.3,14.7994666667
825.70,21.0713333333,61.2592333334,36.0804333333,50.5988,19.9606666667,18.2975333333,21.1416,26.9052,19.0743311111,51.3532666667,15.1282
826.00,21.0958666667,61.0297,35.8944666667,50.2905333333,20.1006666667,18.3779333333,21.1761666667,26.9686666667,18.9224111111,51.2079333333,15.1710666667
826.30,20.922,61.2992,36.0730666667,50.293,20.1767333333,18.5359333333,21.0709,27.0670666667,18.9419488889,51.2181333333,15.2365333333
826.61,20.9336,61.4155,36.0641,50.0940666667,20.1938666667,18.616,21.141,26.9054666667,18.8610666667,51.302,15.3050666667
826.91,21.1370666667,61.5201,36.2342333333,50.1136666667,20.5206,18.7703333333,21.2717,27.1812666667,19.1896733333,51.2867333333,15.6940666667
827.21,21.3582,61.7629666667,36.3439333333,50.2624,20.8336,18.951,21.4414,27.4244666667,19.3217844444,51.4446,15.7223333333
827.51,21.5346666667,62.1662333334,36.7577333333,50.6469333333,21.1919333333,19.1663333333,21.6890333333,27.5435333333,19.5993288889,51.7276666667,15.8344666667
827.82,21.4075333333,61.7878666667,36.5208666667,50.3089333333,21.1063333333,18.9635333333,21.4122,27.2690666667,19.4167244445,51.3964666667,15.7744
828.12,21.1666666667,61.78,36.3733333333,50.1966666667,20.9466666667,18.8366666667,21.0183333334,27.0633333333,19.0956666667,51.3066666667,15.42
828.42,21.1852,60.8897333333,36.1790666667,49.6486,20.7655333333,18.7940666667,20.9595666667,26.7261333333,19.0310555555,50.8092666667,15.3398666667
828.72,21.4401333333,60.844,36.3734333333,49.7349333333,20.7971333333,19.2705333333,20.8592,26.5538,19.2706422222,51.0096666667,15.405
829.02,21.4446,60.8373333333,36.2366666667,49.6872,20.6255333333,19.2756666667,20.6194333333,26.5596,19.2574911111,50.9711333333,15.0987333333
829.33,21.1615333333,61.0307,36.0745,49.8209333333,20.2340666667,19.0633333333,20.4269666667,26.5426666667,19.2740577778,51.0468,14.7384666667
829.63,21.0482666667,60.7582,35.9235666667,49.5064,19.5776666667,18.6056,20.2748666667,26.2953333333,18.8511088889,51.0024,14.4629333333
829.93,21.2839333334,60.6645333333,36.2293333333,49.6271333333,19.7700666667,19.159,20.6729666667,26.6162666667,19.0296022222,51.1074,14.7743333333
830.23,21.3296666667,60.5663666667,36.1466,49.8554,19.2797333333,19.3352,20.6463333333,26.2480666667,18.7980466667,51.3266666667,14.6691333333
830.54,20.5588,60.4848666667,35.926,49.9665333333,18.5724,18.4714,19.8889666667,25.4612666667,18.1245911111,51.0436666667,13.8250666667
830.84,19.8808666667,58.7500666667,34.8250666667,48.7814,17.4649333333,17.7801333334,18.7079333333,25.357,17.1916422222,50.0420666667,13.3054
831.14,20.2643333333,59.0566666667,35.4484666667,49.1244666667,17.6993333333,18.3279333333,18.7924,25.8164666667,17.2822022222,50.3250666667,13.762
