wavelength,Back_ButMonf,Belly_ButMonf,Breast_ButMonf,Crissum_ButMonf,Crown_ButMonf,DorTail_ButMonf,Patch10_ButMonf,Patch11_ButMonf,Patch12_ButMonf,Patch13_ButMonf,Rump_ButMonf,Throat_ButMonf,WingTip_ButMonf
239.67,-10.7562666667,-16.4704666667,-16.9188,-22.0168666667,-23.5293333333,-19.6078,-14.9578666667,-18.3752,-10.0279333333,-14.8459333334,-7.89913333333,-15.126,-11.3726666667
240.04,-11.3234,-17.5981333333,-18.4804,-21.7156666667,-21.7647333333,-20.3920666667,-15.0490666667,-18.4803333333,-10.7352666667,-14.9019333333,-9.75493333333,-15.2940666667,-12.0587333333
240.42,-12.4325333333,-17.8377333333,-19.8198666667,-23.1080666667,-21.2612666667,-19.5947333333,-15.8559333333,-19.8198,-10.5406,-16.2162,-10.8108,-16.7117333333,-12.8378
240.79,-10.7818,-17.7366,-19.2182,-21.7284,-19.7942,-17.9424,-14.4857333333,-18.8065333333,-8.7244,-14.5267333333,-9.62959999999,-16.1728666667,-12.2632666667
241.17,-8.83966666667,-15.8748,-17.6796,-19.2634666667,-17.4217333333,-15.8378,-12.5598666667,-16.8324,-7.29273333334,-11.3444,-7.84546666666,-14.4750666667,-10.1288666667
241.54,-6.37400000001,-13.2682,-14.8618,-15.3496,-13.626,-12.3902666666,-9.13826666667,-13.5284,-4.22773333334,-7.64220000001,-4.9106,-11.8375333333,-6.99186666666
241.92,-5.49719999999,-12.4854,-14.152,-13.9473333333,-12.3391333333,-10.8479333333,-7.63173333333,-13.158,-3.6842,-6.37426666667,-5.0292,-11.1694666667,-6.31573333334
242.29,-4.39086666666,-11.0576,-12.1285333333,-11.8072666667,-10.4953333333,-8.8622,-5.8902,-11.7269333333,-2.24906666666,-5.08693333334,-3.9894,-9.15673333334,-4.71206666667
242.67,-3.65506666667,-9.34373333334,-11.2226666667,-10.8880666667,-9.49799999999,-6.82113333333,-4.9164,-10.991,-1.33846666667,-4.19566666667,-3.01166666667,-9.06066666667,-3.86106666667
243.05,-3.44566666667,-9.18853333333,-10.9863333333,-9.93760000001,-8.86386666667,-6.19213333334,-4.41953333333,-10.5117333333,-0.77406666666,-4.1948,-2.49666666667,-9.03879999999,-3.92006666667
243.42,-3.54559999999,-9.3884,-11.2858,-9.91260000001,-8.8638,-6.31713333333,-4.1698,-10.9112666667,-0.624333333334,-4.56933333333,-3.196,-9.46320000001,-4.2946
243.80,-3.35813333334,-9.18513333332,-10.9382666667,-9.06166666667,-8.69140000001,-5.95059999999,-3.8766,-10.1728666667,-0.716,-4.44433333333,-3.2592,-9.03706666666,-4.14813333333
244.17,-3.50873333333,-9.27326666665,-11.5789333333,-8.64653333335,-9.09780000002,-5.28833333334,-4.13533333333,-10.1002666667,-0.250666666668,-4.48613333333,-2.78193333333,-9.12273333333,-4.61166666666
244.55,-3.33346666667,-9.29439999998,-11.1679333333,-7.83453333333,-9.12393333335,-5.03653333334,-3.7956,-9.17273333333,-0.170333333332,-3.64953333333,-1.72753333334,-8.36979999999,-4.25793333333
244.92,-2.31480000001,-7.66219999999,-9.58333333333,-5.99540000001,-8.03239999999,-3.6572,-2.8704,-7.63886666666,0.787000000002,-1.96753333333,-6.66666660001e-05,-6.5972,-2.2222
245.30,-2.2584,-7.68726666667,-8.96853333333,-5.75459999999,-7.6656,-3.6482,-2.84466666667,-7.57880000001,1.41153333333,-1.86773333333,0.499400000001,-6.36273333333,-2.14986666667
245.67,-1.95726666667,-6.70739999999,-8.03253333331,-5.0356,-6.95206666667,-3.44546666667,-2.5484,-7.07446666667,1.9368,-1.4272,1.20286666667,-5.87153333334,-1.468
246.05,-0.5634,-5.14546666667,-6.89220000001,-3.98126666667,-6.02813333333,-2.216,-1.8592,-5.803,3.6056,0.0752666666667,2.74186666667,-4.84506666667,-0.056333333332
246.42,-0.121666666668,-4.6008,-6.75353333334,-3.90626666667,-5.10413333334,-1.684,-2.04873333333,-5.03466666666,3.99293333333,0.624933333333,2.95133333333,-5.0522,0.0346666666646
246.79,0.286400000001,-3.755,-5.55313333333,-3.27773333334,-4.37553333333,-1.38426666667,-1.63893333333,-3.78686666666,5.01193333333,1.1934,3.88233333333,-4.04146666667,0.509266666666
247.17,0.803466666667,-3.31846666667,-4.4642,-2.96146666667,-4.03273333334,-0.491133333335,-0.758866666667,-3.18453333333,5.506,1.93433333334,4.52366666667,-3.4972,1.57726666667
247.54,1.0922,-2.92193333334,-3.844,-2.312,-3.74466666667,0.127800000002,-0.212600000001,-2.9928,5.773,2.31206666667,4.99293333333,-3.26253333333,1.87233333333
247.92,1.0672,-3.1602,-4.061,-2.66133333333,-3.85313333333,0.124666666668,-0.304799999999,-3.11846666666,5.91806666667,2.37013333333,5.08666666667,-3.4512,1.69086666667
248.29,1.52186666667,-2.532,-3.08433333333,-2.14146666667,-3.11113333333,0.821466666666,0.552333333334,-2.23573333333,6.30313333333,3.25933333333,5.71046666667,-2.92273333334,2.357
248.67,2.09173333333,-2.13226666667,-2.1322,-1.606,-2.60453333333,1.25506666667,1.47093333333,-1.768,6.76106666667,4.08906666667,6.36973333333,-2.78,2.65853333333
249.04,1.30526666667,-2.91926666667,-2.807,-2.47006666667,-3.36846666667,0.252733333334,1.03866666667,-2.34386666667,6.20353333333,3.4806,5.74033333333,-3.60693333333,1.7404
249.42,1.41066666667,-2.85073333334,-2.7766,-2.3756,-3.57833333333,0.3118,1.36593333333,-2.21233333334,6.57766666666,3.59313333333,5.85006666667,-3.47426666667,1.95986666667
249.79,0.525133333334,-4.1686,-4.10506666667,-3.54813333333,-5.17113333333,-0.541000000002,0.286333333333,-3.10266666667,5.8552,2.78446666667,4.7732,-4.37553333333,0.922733333333
250.17,-0.452533333335,-5.04786666667,-4.56053333333,-3.89886666667,-5.95306666667,-1.2708,0.278533333334,-3.3942,5.36126666667,2.52393333333,4.578,-4.8216,-0.0521999999994
250.54,-1.90753333334,-7.07126666667,-5.91533333334,-5.54920000001,-8.53560000001,-2.85173333333,-0.635800000001,-4.9134,4.06553333333,1.34873333333,3.52606666667,-6.28126666667,-1.44506666667
250.92,-1.8028,-8.13426666666,-6.64573333333,-5.82806666666,-8.97273333334,-3.56393333333,-0.482133333333,-5.76526666667,4.17193333333,1.8658,3.5638,-6.62473333333,-1.6562
251.29,-1.0306,-7.0832,-6.66679999999,-4.56126666666,-7.60959999999,-3.00433333333,0.7236,-4.671,5.85526666667,2.85086666667,5.19733333334,-5.4604,-1.0088
251.66,-0.825000000001,-7.33553333333,-6.80039999999,-3.8128,-7.40246666667,-2.78706666667,1.49393333333,-4.214,6.42140000001,3.54526666667,5.70793333333,-4.68226666667,-0.914133333333
252.04,-0.887266666667,-7.28106666667,-6.71206666667,-3.20826666666,-7.16726666666,-2.86693333333,2.2526,-4.1638,6.7122,3.73153333333,6.09786666668,-4.4824,-0.523466666668
252.41,-1.84653333333,-9.37646666667,-9.0408,-4.53239999999,-8.84886666667,-4.70026666666,0.767466666668,-5.94733333333,5.44373333333,1.99046666667,5.37173333332,-6.28300000001,-2.03833333333
252.79,-1.85466666667,-10.1252666667,-10.2506666667,-4.93739999999,-9.57393333334,-4.86206666667,-0.275733333333,-6.66666666667,5.53886666666,1.02746666667,4.46113333333,-6.79193333333,-2.53133333333
253.16,0.323333333333,-8.28353333334,-8.40793333333,-2.88560000001,-7.21386666667,-2.18913333333,1.36813333333,-4.50246666667,7.58706666666,2.5374,6.31846666668,-5.44779999999,-0.845799999999
253.54,-0.7324,-9.57073333333,-9.72220000001,-4.0656,-7.62646666665,-3.10606666667,0.328266666666,-5.07573333333,6.01006666666,1.49,5.50506666666,-6.86873333333,-1.616
253.91,0.651066666666,-8.56766666668,-8.64586666665,-2.76046666666,-5.23420000001,-2.08333333333,2.6042,-3.5676,7.36986666667,2.63026666667,7.26566666668,-5.72913333333,-0.859266666668
254.28,0.982733333333,-8.60553333333,-9.11033333334,-2.70913333333,-5.01986666667,-1.38113333333,2.231,-3.98413333333,6.90573333334,2.2578,6.8262,-5.79019999999,-0.717133333333
254.66,1.92846666666,-7.32780000001,-8.20926666667,-0.908999999999,-4.24239999999,-1.07453333333,3.52626666667,-3.30566666666,7.87873333333,3.14046666667,7.46553333333,-5.069,-0.413133333331
255.03,0.0584,-9.18133333333,-10.3217333333,-2.83633333333,-6.78373333333,-2.3392,2.16373333333,-5.08773333334,6.11120000001,1.31566666667,5.76013333333,-7.30993333333,-2.25146666667
255.41,-2.75226666667,-12.0182,-13.2721333333,-5.47406666668,-9.60246666667,-5.0152,-0.366933333332,-7.85946666666,2.5688,-0.550399999999,2.23233333333,-10.3976666667,-5.41293333333
255.78,-2.77259999999,-11.028,-13.053,-5.82546666666,-9.15899999999,-4.70406666667,-0.498399999998,-7.2274,2.11833333333,-0.934533333333,1.93146666667,-10.9034666667,-5.38933333333
256.15,0.305866666666,-7.85926666666,-10.0609333333,-3.57800000001,-6.14673333333,-1.71246666667,1.98773333333,-4.37313333333,4.7094,2.1408,4.40366666667,-8.65446666667,-2.93566666667
256.53,2.6254,-4.33633333333,-6.19473333334,-1.50433333333,-3.33333333334,0.884866666661,5.0148,-1.82893333333,8.23013333333,5.0738,6.78473333333,-5.22126666666,0.383466666667
256.90,2.4518,-4.18733333333,-5.75746666666,-1.76306666667,-3.44353333333,0.578533333334,5.5372,-1.95586666667,7.60340000001,5.26166666667,7.30033333332,-5.15153333333,0.909066666667
257.28,2.26406666667,-4.22633333333,-5.28293333334,-2.59113333333,-3.79859999999,0.8554,5.3332,-2.08806666667,7.49693333334,5.18226666666,7.67293333333,-4.83013333333,0.956066666667
257.65,4.08393333333,-2.69313333334,-3.42166666667,-1.08186666667,-2.29573333333,2.60486666666,6.3796,-0.618200000001,9.42600000002,6.9978,9.40406666666,-3.35546666667,2.51653333334
258.02,3.52166666667,-2.82473333333,-3.18266666666,-1.54433333333,-3.03193333333,2.24106666667,4.78346666667,-0.715733333335,8.68166666665,6.30886666666,8.60633333334,-3.87953333333,2.24093333333
258.40,3.9036,-2.23293333333,-2.74693333333,-1.36533333333,-2.6506,1.8956,4.755,-0.176666666666,9.04419999999,6.31313333333,8.4338,-3.3414,2.731
258.77,4.343,-1.4108,-1.7566,-0.774533333333,-1.4108,2.9738,5.08986666667,0.8298,9.82013333334,6.9294,9.101,-2.24066666667,3.9004
259.15,5.67893333333,-0.283933333332,-0.172933333334,0.876533333332,0.172866666667,4.11106666667,5.85186666667,2.0864,11.1852,8.0494,10.1112,-0.802399999998,4.963
259.52,6.599,0.530133333333,1.12806666667,1.66953333333,0.924933333334,4.8392,6.33946666667,2.98926666667,12.1714666667,8.53919999999,10.9982666667,0.270666666667,5.76433333333
259.89,6.62366666667,0.546599999999,1.404,1.6184,0.996800000001,4.59813333333,6.15233333333,3.07613333333,12.1329333333,8.78886666667,11.2220666667,0.342933333333,5.84133333333
260.27,6.1942,0.167933333333,1.29146666667,1.15486666667,0.430400000001,3.9684,5.9528,2.85573333333,12.0000666667,8.30453333334,11.1286666667,0.346466666666,5.58533333333
260.64,6.09053333334,0.247000000001,1.1214,0.997933333334,0.308733333333,3.76533333333,5.81286666667,2.788,11.9135333333,8.05553333334,10.9156666667,0.236533333333,5.3704
261.01,6.60506666667,1.04773333333,1.5306,1.30466666667,1.05806666667,4.20133333333,6.23513333333,3.43086666667,12.8094666667,8.5566,11.3404,0.780733333333,5.6292
261.39,6.2608,0.5304,0.8736,0.8944,0.6032,3.5152,5.6264,2.9744,12.2414,8.21606666666,10.9931333333,0.364,5.096
261.76,6.244,0.834666666667,1.02486666667,1.04593333333,0.6446,3.79286666667,5.90593333334,3.2224,12.15,8.13519999999,10.8294666667,0.464933333334,4.99733333333
262.13,6.7342,1.21613333333,1.2724,1.21626666667,1.01366666666,4.20053333333,6.5652,3.4234,12.6127333333,8.52479999999,11.1149333333,0.608199999999,5.41666666667
262.51,7.0098,1.29893333334,1.61773333333,1.38473333333,1.56866666667,4.7182,7.05886666667,3.9584,13.0516666667,9.01959999999,11.8258666667,0.735333333335,5.66173333334
262.88,6.9392,0.817999999999,0.981600000002,0.8316,1.15886666667,4.37626666666,6.72106666667,3.66733333333,12.7468666667,8.82053333334,11.6016,-0.0544,4.867
263.25,7.48146666667,1.68886666667,1.60006666667,1.1112,1.74806666667,4.874,7.67406666667,4.5334,12.9332,9.34813333334,12.237,0.296266666666,5.28893333333
263.63,7.99020000001,2.05873333333,1.65053333333,1.14373333333,1.99346666667,5.1472,8.33333333334,4.93473333334,13.2352,9.55886666666,12.6797333333,0.669933333334,5.57186666667
264.00,8.88873333333,2.43206666667,2.32713333333,1.62726666667,2.99206666667,6.14193333334,9.7988,5.84426666667,14.2782666667,10.1836666667,13.4733333333,1.74973333333,6.35180000001
264.37,9.53380000001,2.97273333333,2.93766666667,2.533,4.41513333333,7.35259999999,10.2376666667,6.24446666667,14.4766,10.6772666667,13.4388666667,2.0932,6.82486666666
264.75,10.1613333333,3.1182,3.1004,2.9392,4.62373333333,8.04659999999,10.3046666667,6.3262,14.1756,11.362,13.5305333333,1.98926666667,6.61286666667
265.12,9.29446666667,1.67546666667,2.04593333333,2.11633333333,3.24506666667,7.31940000001,8.85366666667,5.0618,12.9277333333,10.0177333333,11.9224666667,1.0758,5.69639999999
265.49,9.90366666665,2.55466666667,2.83473333333,2.83473333333,3.95453333333,7.89153333333,9.53626666667,5.6342,13.8756,10.5687333333,11.986,1.5222,6.12426666666
265.87,11.1796,3.69233333333,4.3248,4.0342,5.2308,8.63253333333,10.359,6.47853333333,14.9572666667,11.7778,12.9742,3.11106666667,7.28206666666
266.24,11.0784666667,3.74693333333,4.5744,4.00666666667,5.10953333333,8.25633333334,9.73226666668,6.34226666666,14.5823333333,11.6138666667,12.9116,3.58473333333,7.25046666666
266.61,11.8569333333,4.6154,5.7654,4.72413333333,5.73426666667,8.70240000001,10.1944,6.80666666666,15.1204666667,12.0747333333,13.1779333333,4.35133333333,7.95646666666
266.98,12.0928,4.8132,6.30786666667,4.9626,5.8596,8.35573333333,10.2092,6.69660000001,15.5606,12.0627333333,13.3333333333,5.02226666667,8.13153333334
267.36,11.4346666666,4.174,5.9276,4.4492,5.26086666667,7.97113333333,9.31880000001,6.04353333334,15.3478,11.3188,12.8114666667,4.46366666667,7.75346666666
267.73,10.9736666667,3.7242,5.60053333333,3.89466666667,4.8188,7.78959999999,8.61400000001,5.28786666667,14.9111333333,10.8456666667,12.0540666667,3.65313333333,7.20679999999
268.10,10.5315333333,3.9752,5.3278,3.67146666666,4.5134,7.39813333333,7.92273333333,5.038,14.6306,10.2552666667,11.6355333333,3.02273333333,6.77706666666
268.48,9.69066666667,3.51893333333,4.23353333333,2.6668,3.18906666667,6.50173333333,6.98273333333,4.23373333333,13.9518666667,9.5532,11.0653333333,2.25426666667,5.75953333333
268.85,9.4456,3.47713333333,4.24366666667,2.31353333333,3.1622,6.36573333333,7.05006666667,4.1342,14.2506,9.15813333333,11.1294,2.08066666667,5.9138
269.22,10.3272666667,4.78293333333,5.57106666667,3.6606,4.28853333333,7.29453333333,8.20293333333,5.30386666667,15.1234666667,10.2738,12.4247333333,3.1796,7.28126666666
269.59,9.76066666666,4.40133333333,5.28153333333,3.21033333333,3.97413333333,7.06793333333,7.59853333333,4.89326666667,14.4852666667,9.87700000001,11.8575333333,2.79606666667,7.18439999999
269.97,8.48706666667,3.4102,4.20506666667,2.07693333333,3.0,6.0512,6.44873333333,3.859,13.5896,8.74353333333,10.9231333333,1.87193333333,6.42313333333
270.34,8.49179999999,3.6756,4.398,2.16733333333,3.20666666666,6.50193333333,7.0594,4.1826,14.0811333333,8.63113333333,11.1532666667,2.3574,6.79346666666
270.71,8.16846666666,3.5166,4.15146666667,2.14886666667,3.00366666667,6.74006666667,6.8134,4.298,14.2490666667,8.65699999999,10.9523333333,2.42986666667,6.91093333333
271.09,7.47153333333,2.79886666667,3.5196,1.6816,2.49846666667,6.63073333333,6.3664,3.84393333333,13.6816666667,8.10813333333,10.3543333333,1.95786666667,6.64259999999
271.46,7.68073333333,3.1002,3.72966666667,1.79486666667,2.5292,6.65506666667,6.71326666667,4.16086666667,13.4966,8.10013333333,10.5129333333,2.2728,6.46853333333
271.83,7.89613333334,3.64346666667,4.03833333333,2.2562,2.8314,6.80206666667,7.14053333333,4.8844,13.7732666667,8.60693333334,11.1562666667,2.899,6.82453333334
272.20,8.25073333333,3.71826666667,4.3014,2.6292,2.79433333333,7.11786666667,7.32666666667,5.11546666667,14.1034666667,8.88893333333,11.4741333333,3.44333333333,7.27199999999
272.58,8.67866666665,3.84986666667,4.82873333333,3.05606666667,3.0452,7.33,7.59113333333,5.43773333333,14.1816666667,9.03753333334,11.4844666667,3.95866666667,7.8412
272.95,9.74606666667,4.88893333333,6.1588,4.45513333333,4.1692,8.26466666667,8.66673333334,6.7724,15.0158666667,10.1798666667,12.1588,5.2698,8.98426666667
273.32,10.2741333333,5.5168,6.9092,4.789,4.9368,8.69199999999,9.17726666667,7.34166666666,15.4536,10.5696,12.5211333333,5.89666666667,9.25100000001
273.69,11.2811333333,6.656,8.05966666666,5.8694,5.87986666667,9.57993333335,10.2393333333,8.61253333332,16.4168,11.3982,13.5459333333,6.943,10.1966
274.06,11.521,7.02273333334,8.37113333333,6.21366666667,5.94386666667,9.76273333333,10.4852666667,9.05066666667,16.4831333333,11.6074666667,13.7217333333,6.95793333333,10.2158666667
274.44,12.1931333333,8.02386666667,9.09866666667,7.18773333333,6.6124,10.3583333333,11.0206666667,9.83706666667,16.797,12.5516666667,14.267,7.4376,10.6514666667
274.81,12.3984,8.26933333333,9.33786666667,7.3568,6.80026666667,10.2615333333,11.2298666667,9.99446666666,16.6054666667,12.5652666667,14.5688666667,7.75733333333,10.4841333333
275.18,12.9194666667,9.17226666666,10.2796,7.81880000001,7.44973333333,10.8053333333,11.7450666667,10.5145333333,16.9016,13.0089333333,15.358,8.26606666667,11.0850666667
275.55,12.5837333334,8.99486666666,10.3464666667,7.89333333334,7.4276,10.778,11.6637333333,10.3123333333,16.9220666667,12.9358,15.0823333334,8.40426666667,11.1186666667
275.93,13.1828666667,9.31713333333,11.0878666667,8.12499999999,7.84713333333,11.0764666667,12.0254,10.5556,17.3495333333,13.1482,15.3588666667,8.88906666666,11.2962
276.30,13.3686666667,9.42773333333,11.3038666667,8.08279999999,7.9766,10.7963333333,12.0944,10.6548,17.416,12.9792,15.4216,8.71966666666,11.2564666667
276.67,13.5606666667,9.88619999999,11.4782,8.52186666666,8.33033333334,11.1191333333,12.316,11.0832,17.8456,12.9981333333,15.8588,8.77306666666,11.5499333333
277.04,12.3357333333,8.80766666666,10.292,7.3358,7.21413333334,10.2068,10.8758666666,9.7446,16.837,11.6664666667,14.9636,7.6034,10.3528666667
