wavelength,Back_TanPerm,Belly_TanPerm,Breast_TanPerm,Crissum_TanPerm,Crown_TanPerm,DorTail_TanPerm,Patch10_TanPerm,Patch11_TanPerm,Rump_TanPerm,Throat_TanPerm,WingTip_TanPerm
746.23,13.3066666667,52.0253333333,17.757,48.676,40.543,11.799,13.073,45.8496666667,53.1153333333,20.405,20.3606666667
746.55,13.2556666667,51.5976666667,17.3246666667,48.4356666667,40.4973333333,11.658,13.0456666667,45.539,52.8913333333,20.31,19.967
746.86,13.3793333333,51.8446666667,17.1016666667,48.1443333333,40.6233333333,12.1735,13.049,45.854,53.0446666667,20.5043333333,19.91
747.18,13.1173333333,51.6093333333,17.1186666667,48.027,40.6083333333,12.0205,12.9296666667,45.7783333333,52.965,20.304,19.7753333333
747.49,12.7723333333,51.32,17.0006666667,47.6943333333,40.3546666667,11.847,12.7943333333,45.2623333333,52.185,19.652,19.4213333333
747.81,12.4273333333,51.223,16.5843333333,47.647,40.0346666667,11.5005,12.3503333333,44.8723333333,51.8373333333,19.052,19.0633333333
748.12,12.4336666667,50.6756666667,16.38,47.043,39.669,11.0445,12.131,44.4916666667,51.173,18.7586666667,18.986
748.44,12.688,50.6876666667,16.7696666667,47.7213333333,40.078,10.88,12.32,44.9713333333,51.965,18.3716666667,18.8586666667
748.75,12.57,50.2906666667,16.8493333333,47.6666666667,39.6666666667,10.629,12.1723333333,44.473,51.344,17.8603333333,18.4836666667
749.07,12.513,50.3226666667,17.0756666667,47.805,39.617,10.3295,12.0186666667,44.6416666667,51.3773333333,17.3876666667,17.915
749.38,12.4543333333,50.7736666667,16.9676666667,47.883,39.6626666667,10.042,11.9386666667,44.4876666667,51.472,17.3436666667,17.752
749.70,11.8056666667,50.5076666667,16.7206666667,47.9153333333,39.242,9.883,11.4926666667,44.0266666667,51.3176666667,16.8826666667,17.239
750.01,11.544,50.7366666667,16.6613333333,48.3033333333,39.4873333333,9.8365,11.391,44.2116666667,51.609,16.705,17.1523333333
750.33,11.071,50.776,16.7383333333,48.685,39.2756666667,9.7395,11.313,44.283,51.6893333333,16.3863333333,16.8813333333
750.64,10.85,50.9603333333,16.6446666667,48.6093333333,39.338,9.636,11.2473333333,44.2053333333,51.733,16.3133333333,17.02
750.96,10.8123333333,51.3056666667,16.6,48.882,39.4313333333,9.6615,11.277,44.19,52.18,16.6113333333,17.043
751.27,10.8433333333,51.0416666667,16.496,48.4186666667,39.295,9.587,11.1076666667,44.1873333333,52.099,16.8593333333,17.025
751.59,10.9563333333,51.372,16.7663333333,48.7716666667,39.6416666667,10.0265,11.1553333333,44.6436666667,52.7003333333,17.408,17.2643333333
751.90,10.5686666667,51.0183333333,16.5446666667,48.3956666667,39.5306666667,9.844,10.79,44.378,52.2576666667,17.6403333333,17.2643333333
752.22,10.6563333333,51.2156666667,16.3946666667,48.4513333333,39.816,9.624,10.867,44.5333333333,52.6806666667,17.4936666667,17.3826666667
752.53,10.7226666667,51.271,15.9173333333,48.2853333333,39.871,9.3075,10.7563333333,44.1223333333,52.525,17.3383333333,17.4933333333
752.85,11.0296666667,51.2803333333,16.1403333333,48.3206666667,40.2503333333,9.894,10.9296666667,44.2856666667,52.6103333333,17.5036666667,17.9803333333
753.16,11.6843333333,51.8863333333,16.5776666667,48.4243333333,40.5793333333,10.1865,11.307,44.674,52.807,18.1316666667,18.3536666667
753.47,11.769,51.9336666667,16.795,48.5236666667,40.477,10.314,11.3453333333,44.6116666667,52.736,18.2773333333,18.4776666667
753.79,12.1696666667,52.335,16.6946666667,48.4566666667,40.767,10.231,11.646,44.545,52.6133333333,18.2883333333,18.8563333333
754.10,12.5753333333,52.2073333333,16.756,48.4393333333,40.7916666667,10.3345,11.806,44.6933333333,52.776,18.7623333333,18.885
754.42,12.7756666667,52.272,17.128,48.5943333333,41.1606666667,10.594,12.1233333333,45.2656666667,52.9913333333,19.0393333333,19.287
754.73,12.486,52.181,17.3786666667,48.5986666667,41.0846666667,10.712,12.339,45.1183333333,52.915,18.8133333333,19.39
755.05,12.1976666667,52.0746666667,17.191,48.4836666667,40.8686666667,10.5335,12.54,44.813,52.8273333333,18.536,18.9576666667
755.36,11.9833333333,52.0086666667,17.1256666667,48.1863333333,40.5873333333,10.382,12.3966666667,44.7313333333,52.709,18.4573333333,18.6523333333
755.67,11.7003333333,51.6863333333,16.8513333333,48.025,40.1593333333,10.291,12.0236666667,44.329,52.3213333333,18.4566666667,18.6303333333
755.99,11.7736666667,51.5226666667,17.329,47.9076666667,40.1326666667,10.7215,12.204,44.514,52.3823333333,18.584,18.898
756.30,11.5383333333,50.769,17.051,47.3193333333,39.254,10.402,11.9233333333,43.9276666667,51.8883333333,18.1933333333,18.3336666667
756.62,11.5316666667,50.7536666667,17.2446666667,47.6926666667,39.4556666667,10.673,12.1393333333,44.3156666667,52.319,18.2733333333,18.6003333333
756.93,11.8413333333,50.909,17.366,47.8206666667,39.522,10.857,12.5526666667,44.592,52.2843333333,18.4733333333,18.7176666667
757.24,12.078,50.4776666667,17.7963333333,48.02,39.5293333333,11.0765,12.707,44.7236666667,52.5506666667,18.9376666667,18.5413333333
757.56,11.6906666667,50.064,17.6293333333,47.8593333333,39.2136666667,10.991,12.5543333333,44.3353333333,52.1993333333,18.341,18.341
757.87,11.3926666667,49.9413333333,17.159,47.8436666667,39.1116666667,10.7065,12.295,43.6826666667,52.309,17.8036666667,17.8623333333
758.18,11.9023333333,50.3233333333,17.413,48.2553333333,39.4783333333,10.9625,12.5246666667,44.096,52.6846666667,18.0823333333,18.106
758.50,12.0263333333,50.663,17.576,48.5276666667,39.54,11.2635,12.6246666667,44.3153333333,52.7746666667,18.2096666667,18.5853333333
758.81,12.4706666667,50.8766666667,17.7886666667,49.1466666667,39.7616666667,11.5005,13.067,44.5183333333,53.039,18.2093333333,19.2026666667
759.13,12.8786666667,51.527,18.322,49.8136666667,40.0466666667,12.1505,13.4616666667,45.233,53.0303333333,18.5783333333,19.4873333333
759.44,12.548,51.6673333333,17.753,49.8196666667,39.9906666667,11.8685,13.0473333333,45.2073333333,52.7363333333,18.729,19.1356666667
759.75,12.6273333333,52.2506666667,17.5256666667,50.5316666667,40.1146666667,11.575,13.083,45.6566666667,53.221,18.8706666667,18.9993333333
760.07,12.2573333333,52.339,17.0296666667,50.4796666667,39.7543333333,11.4735,12.8536666667,45.193,53.2396666667,18.3626666667,19.1933333333
760.38,12.341,52.0703333333,16.9673333333,50.5206666667,39.6946666667,11.624,12.723,44.8763333333,53.4466666667,18.2513333333,19.3386666667
760.69,11.969,52.101,16.7296666667,50.6093333333,39.437,11.462,12.413,44.642,53.4336666667,17.9023333333,19.485
761.01,12.1856666667,52.3873333333,16.783,50.5816666667,39.7476666667,11.4825,12.4406666667,44.9096666667,53.2736666667,18.301,19.4416666667
761.32,12.2616666667,52.317,16.885,50.3036666667,39.5973333333,11.4415,12.315,45.19,53.0523333333,18.5256666667,19.6763333333
761.63,12.1293333333,52.394,17.0716666667,50.364,39.834,11.612,12.3963333333,45.2373333333,53.0603333333,18.6713333333,19.912
761.94,11.8786666667,52.3866666667,16.8693333333,50.3016666667,40.024,11.518,12.3133333333,45.321,52.8016666667,18.4306666667,19.5673333333
762.26,11.7753333333,52.584,16.7143333333,50.3623333333,40.1316666667,11.542,12.2996666667,45.5473333333,52.698,18.4116666667,19.432
762.57,11.8173333333,52.2613333333,16.6986666667,50.2993333333,40.4713333333,11.4535,12.37,45.3253333333,53.0253333333,18.587,19.425
762.88,11.8853333333,52.2513333333,16.882,50.4753333333,40.7516666667,11.6255,12.4056666667,45.47,53.319,18.6493333333,19.492
763.20,12.0523333333,52.1676666667,17.331,50.166,40.9453333333,12.048,12.358,45.3503333333,53.2683333333,18.773,19.743
763.51,12.1243333333,51.7093333333,17.2393333333,49.8836666667,40.808,11.974,12.176,45.3543333333,53.0526666667,18.7983333333,19.5213333333
763.82,12.0856666667,51.8373333333,17.1583333333,49.6116666667,40.8123333333,12.034,12.0083333333,45.3416666667,53.468,18.7973333333,19.531
764.14,12.2836666667,51.9503333333,17.392,49.5003333333,40.9086666667,12.288,12.0323333333,45.5563333333,53.4446666667,19.0253333333,19.5723333333
764.45,12.458,52.109,17.5973333333,49.5926666667,40.8823333333,12.374,12.1036666667,45.6496666667,53.5883333333,19.192,19.6966666667
764.76,12.6703333333,52.211,17.4676666667,49.684,40.9593333333,12.263,12.057,45.601,53.566,19.2713333333,19.692
765.07,12.681,52.4446666667,17.2183333333,49.5243333333,40.668,12.115,11.8723333333,45.5576666667,53.6436666667,19.1873333333,19.673
765.39,12.755,52.1326666667,17.5066666667,49.3193333333,40.4413333333,12.3175,11.7206666667,45.452,53.912,19.336,19.6243333333
765.70,12.8683333333,51.5993333333,17.6203333333,48.8173333333,40.3356666667,12.5195,11.7226666667,45.243,53.871,19.4226666667,19.454
766.01,12.5823333333,51.3033333333,17.3786666667,48.1276666667,39.619,12.549,11.6293333333,45.2036666667,53.6136666667,19.1633333333,19.1523333333
766.32,12.5536666667,51.0356666667,17.17,47.7843333333,39.1993333333,12.4955,11.8596666667,45.0076666667,53.7893333333,19.0326666667,19.1946666667
766.64,12.4163333333,50.9666666667,17.0376666667,48.2673333333,39.0243333333,12.313,11.9786666667,45.1413333333,53.7883333333,19.19,19.324
766.95,12.497,50.7936666667,17.246,48.0473333333,39.04,12.018,11.9046666667,44.8853333333,53.4013333333,19.136,19.199
767.26,12.287,50.462,17.298,47.898,38.904,11.7145,11.8313333333,44.8783333333,52.4926666667,18.7426666667,18.534
767.57,11.864,50.122,16.829,47.6866666667,38.271,11.039,11.4586666667,44.3586666667,51.894,18.236,17.992
767.88,11.444,49.8663333333,16.6176666667,48.067,38.1556666667,10.692,11.444,44.6786666667,52.172,17.8686666667,17.5876666667
768.20,11.193,49.9566666667,16.8256666667,48.1083333333,38.1713333333,10.9185,11.583,44.7863333333,52.2243333333,17.8366666667,17.36
768.51,11.419,49.3673333333,16.9423333333,48.474,38.2613333333,10.7635,11.7316666667,45.2883333333,52.3296666667,17.999,16.8973333333
768.82,11.799,49.7783333333,16.9343333333,49.1516666667,38.667,10.5,12.0583333333,45.499,52.1626666667,18.4016666667,17.3776666667
769.13,11.4103333333,49.748,16.3516666667,49.2446666667,38.6843333333,10.0805,11.6616666667,45.2,52.0616666667,18.272,17.1386666667
769.44,11.2196666667,50.0486666667,16.065,49.3986666667,39.0733333333,9.3655,11.2193333333,45.2196666667,52.0,18.1623333333,16.7646666667
769.76,11.189,50.3993333333,15.801,49.6003333333,39.2273333333,9.2655,10.6726666667,45.471,51.6983333333,18.032,16.384
770.07,11.37,50.472,15.587,49.2746666667,39.44,9.868,10.459,45.26,51.4843333333,17.8306666667,16.0426666667
770.38,11.33,51.0536666667,15.492,49.9826666667,40.0,10.1295,10.691,45.4576666667,51.9693333333,18.1866666667,15.872
770.69,11.828,51.2076666667,15.5123333333,50.714,40.543,10.206,10.4353333333,45.5666666667,52.741,18.7903333333,16.7813333333
771.00,12.9183333333,51.4086666667,16.3033333333,51.125,41.8043333333,11.297,11.2173333333,46.5533333333,53.4463333333,19.7236666667,18.04
771.32,14.0313333333,51.6203333333,17.219,51.5493333333,42.361,12.42,11.5383333333,46.51,53.6856666667,20.6196666667,19.3373333333
771.63,14.574,51.5876666667,17.767,51.6776666667,42.6586666667,12.933,11.7786666667,47.114,53.9863333333,20.9596666667,19.9673333333
771.94,14.7053333333,51.7606666667,17.6246666667,51.3956666667,43.1673333333,12.945,11.75,46.7253333333,53.8036666667,20.854,20.1243333333
772.25,15.0396666667,52.3443333333,17.9076666667,51.1493333333,43.2983333333,13.1275,11.8036666667,47.233,54.1093333333,20.9966666667,20.482
772.56,15.866,52.8806666667,18.9766666667,51.003,43.0516666667,13.832,12.6446666667,47.856,54.519,21.4426666667,20.7803333333
772.87,16.741,53.374,19.9853333333,51.483,43.363,14.683,13.274,48.2386666667,55.5063333333,21.8946666667,22.0616666667
773.18,17.739,54.0196666667,21.19,52.0613333333,44.4133333333,15.221,14.195,49.0396666667,56.7803333333,23.0553333333,23.205
773.50,17.7966666667,54.068,21.2996666667,51.6573333333,44.3126666667,14.774,14.6706666667,49.2653333333,56.968,23.4083333333,23.6913333333
773.81,18.105,53.951,21.3843333333,51.4956666667,43.901,14.8735,14.2883333333,49.5016666667,56.943,22.8806666667,24.1846666667
774.12,17.8136666667,54.1546666667,21.1106666667,50.8193333333,43.2813333333,14.546,14.575,49.5853333333,56.372,22.7106666667,24.0603333333
774.43,17.4116666667,54.706,20.5293333333,50.902,43.039,14.0885,14.6273333333,49.2156666667,56.4903333333,22.6473333333,23.7056666667
774.74,16.8046666667,54.6603333333,19.5693333333,50.316,42.9106666667,13.2705,14.514,48.993,56.24,21.643,23.0846666667
775.05,16.5373333333,54.5073333333,19.1246666667,50.1093333333,42.5273333333,13.2835,14.388,48.7163333333,56.239,21.1543333333,23.3236666667
775.36,16.4553333333,55.0193333333,19.151,50.4726666667,42.5666666667,13.307,14.1823333333,48.9036666667,56.669,20.982,23.3756666667
775.67,15.876,54.278,18.755,50.466,42.3563333333,13.1385,13.8686666667,48.398,56.2043333333,20.2963333333,22.77
775.98,15.8983333333,54.743,18.3363333333,50.994,42.5936666667,12.969,14.0546666667,48.6376666667,56.464,20.549,23.1303333333
776.30,15.6486666667,54.1433333333,17.705,50.9766666667,42.0316666667,12.6465,13.613,48.6736666667,55.871,20.4193333333,22.2286666667
776.61,15.1293333333,53.1866666667,16.7583333333,50.601,40.9693333333,12.9815,13.0523333333,48.096,54.5913333333,19.609,21.055
