wavelength,Back_ConBicf,Belly_ConBicf,Breast_ConBicf,Crissum_ConBicf,Crown_ConBicf,DorTail_ConBicf,Patch10_ConBicf,Rump_ConBicf,Throat_ConBicf,WingTip_ConBicf
738.01,14.6504444444,66.0511111111,47.384,56.6978333333,17.2231111111,18.533,33.7791111111,20.181,44.7916666667,17.01
738.33,14.9056666667,66.0034444444,47.3621111111,56.5151666667,17.4328888889,18.412,33.8901111111,20.2151111111,44.6381111111,17.0416666667
738.64,14.5263333333,65.515,46.8986666666,56.1331666667,16.9843333333,17.8221111111,33.3808888889,19.7217777778,44.3172222222,16.4801111111
738.96,14.7143333333,65.3373333333,46.9643333333,56.119,16.9723333333,17.9921111111,33.385,19.8359259259,44.4285555556,16.7538888889
739.28,14.8601111111,65.514,46.8414444445,56.3871111111,17.1094444445,18.0945555556,33.4807777778,20.0605925926,44.5202222222,16.8778888889
739.59,14.7824444445,65.4711111111,46.7591111111,56.113,17.1255555556,18.0194444444,33.1522222222,19.9087777778,44.3718888889,16.9122222222
739.91,14.897,65.3278888889,46.8593333333,56.0491666667,17.5018888889,18.2257777778,33.4103333333,20.1594814815,44.7194444444,17.2914444444
740.23,14.8543333333,65.2257777778,47.0161111111,55.8207777778,17.581,18.1117777778,33.6312222222,20.2628888889,44.5873333334,17.3322222222
740.54,15.0584444444,65.0444444445,47.1554444444,55.6910555556,17.8474444444,18.3488888889,33.7973333334,20.4080740741,44.5634444445,17.3875555556
740.86,15.18,64.8503333333,46.7794444445,55.2590555556,17.8527777778,18.4334444444,33.6463333333,20.4734814815,44.2507777778,17.4574444444
741.18,15.7182222222,65.37,47.1877777778,55.6848333333,18.3115555556,18.8283333334,34.1255555555,20.9101111111,44.7156666666,17.8026666667
741.49,15.7678888889,65.6006666667,47.3457777778,55.5767777778,18.2591111111,18.9104444444,34.1962222222,20.8954444445,44.8123333333,18.0053333333
741.81,15.3387777778,65.8548888889,47.2598888889,55.6203333333,18.0678888889,18.6896666667,33.9463333333,20.6116666667,44.669,17.714
742.12,15.3405555555,66.2394444445,47.8677777778,55.7867222222,18.0413333333,18.6755555555,34.3864444445,20.5805555556,44.7704444444,17.6887777778
742.44,14.9694444444,66.4862222222,47.9334444445,55.7718888889,17.841,18.2465555555,34.1312222222,20.3561851852,44.5075555556,17.1331111111
742.76,14.6278888889,66.2103333333,47.9974444444,55.332,17.5925555556,17.7842222222,33.9718888889,20.0511111111,44.2621111111,16.8674444444
743.07,14.8746666667,66.3764444445,48.3372222222,55.445,17.7677777778,18.0762222222,34.4344444444,20.2857037037,44.4721111111,17.0075555556
743.39,14.4902222222,65.7481111111,47.5648888889,54.7777222222,17.1074444445,17.4815555556,33.8733333333,19.814037037,43.5903333333,16.4751111111
743.70,14.8487777778,65.8178888889,47.4678888889,54.6792222222,17.2926666667,17.8677777778,33.9593333333,20.0594444444,43.6932222222,16.7132222222
744.02,14.6852222222,65.5392222222,47.4432222222,54.5170555555,17.1414444444,17.6795555555,33.7308888889,19.7862592592,43.476,16.6268888889
744.34,14.6246666667,65.6161111111,47.9817777778,54.871,17.054,17.6153333333,33.8991111111,19.6960740741,43.6028888889,16.4123333333
744.65,13.9747777778,65.0411111111,47.49,54.0614444444,16.6952222222,17.1641111111,33.2376666667,19.2420740741,42.9671111111,15.8155555556
744.97,13.7687777778,64.6996666667,47.3518888889,53.7995555556,16.8057777778,16.9065555556,33.3427777778,19.2956666667,42.559,15.6113333333
745.28,13.8662222222,64.319,47.3526666667,53.7468333333,16.7457777778,16.8558888889,33.4674444444,19.4241481482,42.4367777778,15.8353333333
745.60,13.7984444444,63.9888888889,47.1031111111,53.8378888889,17.0002222222,17.0288888889,33.1474444445,19.6398888889,42.2526666667,15.9853333333
745.91,13.8122222222,63.531,46.881,53.4352777778,16.943,17.1651111111,32.8754444444,19.5038888889,42.0218888889,16.041
746.23,14.2411111111,64.052,47.1205555555,53.8535555556,17.2056666667,17.4894444445,33.442,19.9905555556,42.4113333333,16.2836666667
746.55,14.2256666667,64.2515555556,47.072,54.2086666667,17.3542222222,17.6425555556,33.3287777778,20.1522222222,42.4406666667,16.3334444444
746.86,14.7007777778,65.0521111111,47.6447777778,54.6439444444,17.9393333333,18.1816666667,33.9031111111,20.6772962963,43.2667777778,16.757
747.18,14.0836666667,64.5262222222,47.5504444445,54.4711666667,17.4942222222,17.5751111111,33.5713333333,20.2593703704,42.794,16.2577777778
747.49,13.4878888889,64.7574444444,47.5085555556,54.3958333333,17.3396666666,17.0676666667,33.5145555556,20.169962963,42.564,16.1082222222
747.81,13.8123333333,64.6761111111,47.4893333334,54.0447222222,17.648,17.182,33.7427777778,20.5751111111,42.515,16.5232222222
748.12,13.8138888889,64.8368888889,47.5365555555,54.2627777778,17.591,17.0421111111,34.0088888889,20.7629259259,42.6943333333,16.6384444445
748.44,14.5454444445,65.3911111111,48.0701111111,54.6,18.1384444445,17.7366666667,34.5996666667,21.4075925926,43.4444444444,17.3813333333
748.75,14.4742222222,65.3614444444,48.0955555555,54.4291111111,18.2784444445,18.0228888889,34.6432222222,21.5192592592,43.4642222222,17.2472222222
749.07,14.3582222222,65.5065555556,48.1528888889,54.1114444444,18.0898888889,17.9825555556,34.5726666667,21.3527407407,43.5405555555,17.2466666666
749.38,14.5032222222,65.9563333333,48.6356666667,54.6608333333,18.4234444445,18.0871111111,34.8753333333,21.5602592593,43.9725555555,17.5216666667
749.70,14.2375555556,65.8008888889,48.652,54.5796111111,18.1316666667,18.1644444444,34.5971111111,21.478,43.8126666667,17.509
750.01,14.287,65.7438888889,48.5898888889,54.5295555555,18.0391111111,17.9828888889,34.7106666666,21.3557037037,43.9994444445,17.4911111111
750.33,14.5254444444,66.3265555555,49.1003333334,55.2083333333,18.251,18.4021111111,35.0144444444,21.506037037,44.1846666666,17.8874444444
750.64,14.8922222222,66.7708888889,49.3326666667,55.5531111111,18.3558888889,18.7914444444,35.1031111111,21.6416296296,44.5722222222,18.2093333333
750.96,15.4876666667,66.8078888889,49.5081111111,55.7580555556,18.6644444445,19.3702222222,35.1732222222,22.0024444445,45.0325555555,18.5138888889
751.27,15.4406666666,67.1988888889,49.4915555555,55.9691111111,18.5628888889,19.4278888889,35.3814444444,21.9101851852,45.4138888889,18.4774444444
751.59,16.2002222222,67.5243333333,49.6842222222,56.3776111111,19.296,20.3703333333,35.9295555556,22.5082592592,45.7308888889,19.3243333333
751.90,16.0924444444,67.4511111111,49.6195555555,56.3992222222,19.155,20.4026666667,35.7247777778,22.1796666667,45.6023333333,19.2116666667
752.22,16.544,67.5257777778,50.0473333334,56.6790555555,19.2767777778,20.7307777778,35.8868888889,22.5116296296,46.0728888889,19.7627777778
752.53,16.7773333333,67.9393333333,50.2053333333,57.2337777778,19.7284444445,21.1097777778,36.4303333334,22.9530740741,46.4244444445,20.1244444444
752.85,17.0108888889,67.5937777778,49.8478888889,56.7612777778,19.7545555555,21.1827777778,36.5874444444,23.1695925926,46.2003333334,20.3681111111
753.16,16.8246666667,67.6611111111,49.6487777778,56.8376111111,19.6292222222,20.8644444444,36.3456666667,22.8288148148,46.2264444444,20.0962222222
753.47,16.4354444444,67.2661111111,49.4335555556,56.3107222222,19.1776666667,20.6692222222,36.0285555556,22.6628518519,45.7093333333,19.8244444444
753.79,15.8156666667,66.5958888889,49.0636666667,55.7516666667,18.747,20.1135555556,35.5838888889,22.320037037,44.9882222222,19.4325555556
754.10,15.4108888889,66.4954444444,48.4873333333,55.4700555556,18.3788888889,19.8724444444,35.4498888889,22.257,44.7868888889,19.1352222222
754.42,15.4231111111,66.6187777778,48.3963333333,55.4306666667,18.1936666666,19.7782222222,35.4413333333,22.360037037,44.7133333333,19.269
754.73,15.3726666666,66.1453333333,48.3235555556,55.2397222222,18.2045555555,19.9503333333,35.0266666667,22.4007777778,44.1764444445,19.3954444444
755.05,14.6652222222,65.3533333333,48.1093333333,54.3942777778,17.4561111111,19.1172222222,34.2217777778,21.6461481481,43.3338888889,18.6392222222
755.36,14.1944444444,65.1225555556,47.859,54.2817777778,17.1221111111,18.9196666667,33.991,21.4671851852,42.9735555556,18.4324444445
755.67,13.6417777778,65.3272222222,47.4988888889,53.969,16.5677777778,18.4114444445,33.7187777778,20.919037037,42.596,17.9468888889
755.99,13.582,64.7254444444,47.0093333333,53.3496111111,15.9833333334,17.8847777778,33.0807777778,20.4049629629,41.9884444444,17.5134444445
756.30,13.4367777778,64.6198888889,47.1438888889,53.5135555555,15.967,18.0633333333,33.1091111111,20.1785555556,41.9592222222,17.3564444444
756.62,13.3748888889,63.9037777778,46.7181111111,53.0643888889,15.8708888889,18.0555555556,32.7055555556,20.0208518519,41.4986666667,17.235
756.93,13.7574444445,64.4215555555,47.1057777778,53.4838888889,16.4188888889,18.5796666667,33.1647777778,20.3324074074,42.0755555556,17.752
757.24,14.3877777778,64.6663333333,47.2481111111,53.8727222222,17.0733333333,19.1475555555,33.6585555556,20.8111111111,42.7001111111,18.108
757.56,14.6494444445,64.8385555556,47.5993333333,54.0198333333,17.3228888889,19.2885555555,33.8442222222,20.919962963,42.8473333333,18.286
757.87,14.846,65.2898888889,47.987,54.507,17.5941111111,19.7601111111,34.3596666667,21.1087777778,43.3737777778,18.418
758.18,15.2883333333,65.8272222222,48.5025555556,55.0688888889,17.8911111111,20.0416666667,34.8136666667,21.3166296296,44.0024444444,18.7801111111
758.50,15.4996666667,66.4571111111,48.9477777778,55.7176666667,18.2177777778,20.4118888889,35.3482222222,21.5190740741,44.5143333333,19.0603333333
758.81,15.6315555556,66.9367777778,49.2147777778,55.8231666667,18.3117777778,20.487,35.6236666667,21.6471851852,44.7943333333,19.0568888889
759.13,15.8006666667,67.3545555556,49.4551111111,56.4291666667,18.6623333333,20.8666666666,36.0494444444,21.8558148148,45.298,19.255
759.44,16.094,67.8822222222,50.005,57.1002777778,18.9973333333,21.3934444445,36.5482222222,22.0966296296,45.9212222222,19.6654444445
759.75,16.6942222222,68.7723333333,50.6003333333,57.8068333333,19.4382222222,21.6745555556,37.042,22.693,46.6454444444,20.2974444445
760.07,16.7497777778,69.4583333333,51.0355555556,58.0523333333,19.6572222222,21.8896666667,37.7323333333,23.0251481482,47.0446666667,20.7155555556
760.38,16.2311111111,69.491,50.6218888889,58.2943888889,19.2921111111,21.5073333333,37.3608888889,22.7072222222,46.7047777778,20.299
760.69,15.7703333333,69.8448888889,50.6503333333,58.3722222222,18.6925555556,20.9518888889,37.144,22.2623703703,46.6585555556,19.9077777778
761.01,15.9908888889,69.7895555555,50.8025555556,58.6567222222,18.9724444444,21.3341111111,37.0858888889,22.3262592592,46.7526666666,20.2897777778
761.32,15.4606666667,69.0884444444,50.1151111111,58.2451111111,18.5312222222,20.7175555555,36.4226666667,21.6703333333,46.109,19.9275555555
761.63,15.0471111111,68.8382222222,49.6287777778,57.8788333333,18.0148888889,20.4985555556,36.1247777778,21.306962963,45.8604444444,19.5984444444
761.94,14.6747777778,68.4291111111,49.1772222222,57.4975555556,17.5414444444,20.1611111111,35.7192222222,21.1959629629,45.6178888889,19.4337777778
762.26,14.4668888889,67.4278888889,48.4756666667,56.7628333333,17.2048888889,19.914,35.0441111111,21.0490740741,44.9845555555,19.1733333333
762.57,14.489,66.9716666667,48.4088888889,56.4077222222,17.1005555556,19.9038888889,34.7211111111,21.0441111111,44.7257777778,19.2156666667
762.88,14.0546666667,66.7885555556,48.0324444445,56.1541666667,16.6324444444,19.5263333333,34.462,20.8215555556,44.5626666667,18.8934444444
763.20,13.4201111111,66.2108888889,47.5044444444,55.7816666667,16.0688888889,19.0764444444,33.864,20.2671481481,44.0072222222,18.2544444444
763.51,13.4877777778,65.9014444444,47.384,55.8186666667,15.9455555556,19.0986666667,33.5466666667,20.0771851852,43.8301111111,18.0942222222
763.82,13.4633333333,65.4028888889,47.2676666667,55.3179444444,15.7097777778,18.9131111111,33.4464444444,19.768962963,43.6808888889,18.0107777778
764.14,13.4595555555,65.4593333333,47.204,55.2472777778,15.643,18.8794444444,33.282,19.6365185185,43.5234444444,17.9512222222
764.45,13.0863333333,65.1777777778,46.9545555556,54.9646111111,15.4023333333,18.4923333333,33.0041111111,19.3864074074,43.2212222222,17.5047777778
764.76,12.9114444444,65.0666666667,46.8924444445,54.6628888889,15.1552222222,18.3976666667,32.9324444445,19.2947407407,43.1875555555,17.1678888889
765.07,12.6053333333,64.589,46.662,54.4448333333,15.0424444444,18.0511111111,32.738,19.0126296296,42.7463333333,16.7284444444
765.39,12.5422222222,64.3607777778,46.4575555555,54.3941666667,14.9613333333,17.8991111111,32.4963333333,18.5618148148,42.6615555556,16.4428888889
765.70,12.1854444444,64.7057777778,46.5932222222,54.8259444445,14.7641111111,17.4994444444,32.4381111111,18.1305555556,42.8507777778,16.1698888889
766.01,11.6497777778,64.5598888889,46.3082222222,54.4997222222,14.3524444444,16.8025555556,32.0224444444,17.5063333334,42.5758888889,15.6824444444
766.32,11.0155555555,64.0246666666,46.0748888889,53.8346666667,13.8737777778,16.1986666666,31.4716666667,16.811,41.8076666666,15.2777777778
766.64,10.7934444445,63.877,45.8895555555,53.5917777778,13.7792222222,16.1825555556,31.3534444444,16.5617777778,41.7343333333,15.0655555556
766.95,10.3583333333,64.0297777778,45.8047777778,53.4006666667,13.5754444444,15.7273333333,31.2371111111,16.2977777778,41.6568888889,14.824
767.26,10.4375555556,64.4548888889,45.9304444444,53.7558888889,13.9731111111,15.7901111111,31.284,16.6492222222,41.9251111111,14.9193333333
767.57,10.8027777778,63.5675555555,45.4638888889,53.3008888889,14.4178888889,16.1006666666,31.4606666667,16.8396296296,41.8252222222,15.2653333333
767.88,10.2067777778,63.3814444445,44.992,53.1345555556,13.9717777778,15.9836666667,31.3645555556,16.5147407407,41.7803333333,15.0301111111
768.20,9.53466666665,63.0117777778,44.4634444445,52.8350555556,13.5328888889,15.4271111111,30.778,16.0246666667,41.2472222222,14.7916666667
768.51,9.4451111111,63.2886666667,44.3264444444,52.6596111111,13.2364444445,15.4466666667,30.3423333333,15.7572222222,41.2435555555,14.699
768.82,9.35355555554,63.2256666667,44.0267777778,52.3097777778,13.2255555556,15.6025555556,30.478,15.8518888889,41.0302222222,14.5118888889
769.13,9.32644444443,62.7556666666,43.6581111111,51.8052777778,13.3061111111,15.6308888889,30.5026666666,15.845037037,40.8341111111,14.5778888889
769.44,9.83977777778,62.6262222222,43.5305555556,51.7626111111,14.0863333333,16.3675555556,30.9833333333,16.3538888889,41.2285555556,15.0004444444
769.76,10.1695555555,62.9142222222,43.3214444444,51.8971111111,14.8217777778,16.9631111111,31.3176666667,16.9467407407,41.8008888889,15.08
770.07,9.80144444445,62.8513333333,43.0707777778,51.5587777778,14.6701111111,16.5207777778,31.0271111111,16.8388888889,41.2698888889,14.8693333333
770.38,9.37566666667,62.1012222222,42.385,50.8387777778,14.3083333333,15.9791111111,30.4961111111,16.2837777778,40.6062222222,14.2722222222
770.69,8.5651111111,61.3847777778,41.7961111111,50.0803333333,13.3362222222,15.554,29.8971111111,15.4908148148,39.9357777778,13.402
771.00,7.58466666667,61.5605555556,41.8613333333,49.6556111111,12.5037777778,14.952,29.2977777778,15.0371111111,39.8995555556,12.631
771.32,8.41988888888,61.4494444445,42.0462222222,49.5602222222,13.0356666667,15.0804444445,29.7024444444,15.1731481481,40.1517777778,12.7122222222
771.63,8.621,61.1792222222,42.204,49.4287222222,13.2077777778,14.979,29.4352222222,15.0216296297,39.8501111111,12.4508888889
771.94,8.11788888888,60.6878888889,41.9588888889,49.2961666667,13.004,14.1966666667,29.1705555556,14.6274814815,39.8968888889,12.1961111111
772.25,8.22877777779,60.6306666667,42.1586666666,49.446,13.017,13.9005555556,29.0018888889,14.5875925926,39.896,12.2733333334
772.56,8.6121111111,59.6924444444,41.6608888889,49.3041111111,12.8796666667,13.5946666667,28.7043333333,14.5815555556,39.2541111111,12.4028888889
772.87,8.16544444445,59.1421111111,41.155,48.8552222222,11.9395555556,12.5723333333,27.8481111111,13.9317037037,38.3653333333,11.5174444444
773.18,8.63911111112,58.8723333333,41.6014444444,49.0800555555,11.8694444444,12.3745555555,28.2082222222,13.7435185185,38.3556666667,11.5297777778
773.50,8.94477777778,58.6491111111,41.9025555556,49.2766111111,11.9985555556,12.3742222222,28.5212222222,13.5865925926,38.6091111111,11.295
773.81,8.92788888889,58.299,41.9284444444,49.1439444445,11.9065555556,12.288,28.4232222222,13.499962963,38.7712222222,10.9731111111
774.12,9.40244444443,58.2863333333,41.8853333334,49.3377777778,12.4602222222,12.2312222222,28.5421111111,13.7682222222,38.9501111111,11.4381111111
774.43,8.39511111111,56.6616666667,40.7214444444,48.4975,11.6394444444,10.9954444445,27.423,12.5173703704,37.8404444445,10.302
774.74,7.8231111111,56.4675555555,40.0266666667,48.2180555556,11.0108888889,10.283,26.7236666667,11.917037037,37.2488888889,10.107
775.05,7.84611111111,56.2808888889,39.568,48.0720555556,11.1111111111,10.2588888889,27.301,11.9322592593,37.56,10.318
775.36,8.59866666668,56.8712222222,40.2174444444,48.7436666667,11.8072222222,10.9413333333,28.0622222222,12.9473333333,38.1376666667,11.0094444445
775.67,8.77822222221,57.3784444445,40.6945555556,49.0496111111,12.1911111111,11.0677777778,28.469,13.2222222222,38.5175555555,11.2234444445
775.98,8.68344444445,58.5503333333,41.2725555556,49.2689444445,12.3604444444,11.3413333333,28.593,13.2052222222,39.3143333333,11.0488888889
776.30,9.06244444445,59.1517777778,41.7427777778,50.2862222222,13.3298888889,12.1128888889,29.2091111111,13.7384444444,40.1413333333,11.5047777778
776.61,9.19111111112,58.6577777778,41.1111111111,50.0488888889,13.3244444445,12.0444444444,28.7555555556,13.7451851852,39.9733333333,11.4666666667
776.92,8.9101111111,57.9334444444,39.8303333334,49.4343333333,13.0292222222,11.5355555556,28.074,13.5359259259,39.4058888889,10.9431111111
777.23,9.61100000001,58.0847777778,40.1534444444,49.6553333333,13.6053333333,11.835,28.554,13.9543703703,39.8657777778,11.6866666667
777.54,8.91699999999,58.2078888889,40.4528888889,49.4845,13.2522222222,11.5074444445,28.2845555556,13.6192222222,39.7832222222,11.2255555556
777.85,10.2275555556,58.7928888889,41.391,50.2625,14.2605555555,12.581,29.265,14.8030740741,40.3762222222,12.1696666667
778.16,9.57266666667,58.2655555556,41.5595555555,49.6942222222,14.1618888889,12.2475555556,28.9797777778,14.6108888889,40.1084444444,11.8627777778
778.47,9.78333333332,58.8835555556,42.086,50.0437222222,14.3432222222,12.6398888889,29.0181111111,14.8963333333,40.2167777778,12.3165555556
778.78,9.20555555556,57.931,41.1381111111,49.3125,13.8172222222,12.303,28.3738888889,14.2637777778,39.598,11.5546666667
779.09,8.72699999999,56.5455555556,40.4596666667,48.3002222222,12.9614444445,12.0148888889,27.2827777778,13.8708518518,39.1342222222,10.8013333333
779.40,7.95133333332,55.2721111111,39.4983333333,47.2780555555,12.3047777778,11.0593333333,26.4555555556,13.0402592592,37.9528888889,9.8231111111
779.71,7.35277777778,54.7108888889,38.9276666667,46.3105555555,11.611,10.1888888889,25.9202222222,12.3525185185,37.1002222222,9.08533333333
780.02,6.47277777777,54.2888888889,38.5657777778,45.5931666667,11.4778888889,9.60866666668,25.4454444444,11.7953703704,36.478,8.36833333333
780.33,6.65266666666,54.3747777778,38.9638888889,45.418,11.772,9.59533333334,25.6234444444,11.5017777778,36.5668888889,8.87311111112
780.64,6.21877777778,54.3188888889,38.9746666667,45.3199444445,11.3006666667,9.21555555557,25.3543333333,11.1141111111,36.2848888889,8.19577777778
780.95,6.96944444444,53.7611111111,38.336,45.4505,11.3376666667,9.35311111112,25.6207777778,11.1897037037,36.0341111111,8.21111111111
781.26,6.32411111111,53.463,37.8057777778,45.1992222222,10.6387777778,8.6111111111,25.102,10.3796666667,35.676,7.39822222222
781.57,6.51222222223,53.4445555556,38.102,45.3916111111,10.2535555556,8.30266666668,25.0683333333,10.2628888889,35.2086666666,6.84188888889
781.88,5.8448888889,52.6718888889,37.7216666667,44.7964444444,9.25911111112,7.21466666667,23.9872222222,9.37507407406,34.3845555556,5.353
782.19,5.32944444443,52.5958888889,37.9942222222,44.5526666667,9.09544444443,6.47977777778,23.9036666667,9.05277777779,33.8445555555,4.62133333334
782.50,5.43533333334,53.3233333333,38.148,44.9199444444,10.2503333334,6.13633333333,24.6344444444,9.0355925926,34.054,4.84488888889
782.81,6.60344444445,54.8708888889,39.7831111111,46.2178888889,11.4177777778,7.63588888889,25.6875555556,10.2491851852,35.8582222222,6.06166666667
783.12,7.3281111111,55.1304444444,40.0911111111,46.8542222222,12.1267777778,8.20888888889,26.1401111111,10.5857407407,36.764,6.62322222222
783.43,7.82344444445,55.3994444445,40.1164444445,47.5497777778,12.6613333333,8.91600000002,26.415,11.0764074074,37.0161111111,7.36588888888
783.74,7.95455555557,55.524,40.3933333333,47.5801111111,12.5525555556,9.2067777778,26.1258888889,11.311,37.3736666667,6.87077777777
784.05,8.15733333334,54.9544444445,39.5936666667,46.9111666667,12.697,9.5771111111,26.0675555555,11.7501481481,37.3133333333,6.90299999999
784.36,9.19966666667,55.5761111111,40.9893333333,47.5365555556,14.1264444444,11.009,26.679,13.111037037,38.2704444444,8.35133333332
784.67,9.44711111111,55.6063333333,41.0755555555,47.5851111111,14.6422222222,11.9025555555,27.164,13.613962963,38.6605555556,9.32499999999
784.98,10.6642222222,55.5357777778,41.0684444444,47.6367222222,15.8773333333,13.3947777778,27.9613333333,14.7287777778,39.5294444445,10.6742222222
785.29,11.2976666667,55.6831111111,41.2935555555,48.1057777778,16.5095555556,14.2125555555,28.6808888889,15.299037037,39.9783333334,11.8472222222
785.60,11.3938888889,55.4483333333,41.267,47.4854444445,16.0331111111,14.2301111111,28.4697777778,15.0161851852,39.8147777778,12.1735555555
785.91,12.172,55.3917777778,41.5798888889,47.6996666667,15.5574444444,14.7375555556,28.5591111111,15.428962963,39.6025555556,12.2685555556
786.22,11.5613333333,54.2145555555,40.5062222222,46.723,15.34,13.9335555556,28.2794444444,14.9711851852,38.4248888889,11.3924444444
786.53,11.553,54.3863333333,40.5688888889,46.9895555556,15.0971111111,14.0936666667,28.5003333333,15.410037037,38.295,11.5897777778
786.84,12.0128888889,54.7177777778,41.0746666667,47.4496666667,14.9818888889,14.3624444445,28.9071111111,15.8955185185,38.8798888889,11.9306666667
787.14,11.871,54.4917777778,41.2623333333,47.7295,14.9012222222,14.4632222222,29.0425555555,16.1943333333,38.5625555555,12.4698888889
787.45,12.0977777778,55.0755555556,42.0533333334,48.5688888889,15.2177777778,14.8888888889,29.5733333333,16.5718518518,38.8533333333,13.04
787.76,10.5644444445,54.3278888889,40.905,47.6388333333,13.5931111111,13.2258888889,28.5843333333,15.4332222222,37.7061111111,11.3263333333
788.07,9.99466666666,53.8536666667,40.4466666667,47.3979444444,12.6868888889,12.2546666667,28.1558888889,14.9678888889,37.295,10.5347777778
788.38,10.0658888889,53.9964444444,40.4254444445,47.5128333333,12.3636666667,11.9673333333,28.0886666667,14.7937407407,37.2354444444,10.5615555556
788.69,10.2064444444,54.2526666667,40.6983333333,47.7018333333,12.4412222222,11.7986666667,28.3026666667,15.0712222222,37.3325555555,10.4956666667
789.00,10.1134444444,54.7503333333,40.6186666667,48.2199444444,12.5023333333,11.6145555555,27.8601111111,15.0804074074,37.9002222222,10.3423333333
789.31,8.84499999999,53.693,39.4806666666,46.9767777778,11.8725555555,11.0284444445,26.9656666667,14.2062592593,37.1777777778,9.93677777778
789.62,8.67422222223,53.8996666667,39.8155555555,46.8905555556,11.478,11.2523333334,26.6817777778,13.8958888889,37.219,10.1515555556
789.92,8.53744444445,53.077,39.2877777778,45.8452222222,11.2442222222,11.4055555556,26.0304444445,13.4788518519,36.7236666667,9.76255555555
790.23,7.73600000001,52.6388888889,38.6303333333,45.2734444445,10.3697777778,10.3211111111,24.8951111111,12.5386296296,35.5476666667,8.71111111112
790.54,8.58722222221,53.9266666667,39.3363333333,46.0483333333,10.8296666667,10.6183333333,26.2242222222,13.4742222222,36.6417777778,9.72355555557
790.85,7.54677777778,53.7368888889,38.0266666667,45.3747222222,9.33422222221,9.33422222222,25.149,12.4108518519,36.1763333333,8.78022222222
791.16,9.19722222221,54.3037777778,38.1234444444,45.5358333333,10.7282222222,11.3075555556,26.0913333333,13.862962963,36.8197777778,10.842
791.47,9.76422222221,54.9136666667,38.3312222222,45.5755555556,11.5531111111,11.5953333333,25.8836666667,14.1204074074,36.8792222222,11.1321111111
791.78,8.63833333333,55.1305555555,37.6688888889,45.4735555556,10.5991111111,10.3486666667,25.2287777778,13.3043333333,36.3833333333,9.96744444445
792.08,8.97700000001,55.3685555555,37.2827777778,45.7096111111,11.2541111111,10.671,25.7096666667,13.8907407407,37.0846666667,10.3961111111
792.39,10.4134444444,56.3754444444,38.2185555556,46.9757777778,12.4848888889,12.1634444444,27.3512222222,15.280037037,38.0746666667,11.8866666667
792.70,12.203,57.8408888889,39.5472222222,48.7393333333,13.5313333333,13.6215555556,28.7064444444,17.0738888889,39.6712222222,13.4977777778
793.01,12.9593333333,57.9671111111,39.5312222222,49.3463333333,13.5338888889,13.6578888889,29.1298888889,17.8234814815,39.9932222222,14.2552222222
793.32,12.8267777778,58.6067777778,40.069,50.3626666667,13.3332222222,13.2067777778,29.5337777778,18.3917407407,40.3915555556,14.8415555556
793.62,12.3494444444,58.2754444444,40.023,50.0752777778,13.1132222222,13.0554444444,30.1038888889,18.0517777778,40.8794444444,14.8263333333
793.93,11.768,56.9487777778,39.5854444444,49.3828333333,12.5722222222,13.1838888889,28.5875555555,17.3556666667,39.9253333333,13.9086666667
794.24,12.4944444444,56.8392222222,40.228,49.3026666667,13.6786666667,14.4533333334,28.9841111111,18.4114074074,39.8848888889,14.6082222222
794.55,11.9883333333,56.5901111111,40.6882222222,49.3140555556,12.6854444444,13.6863333333,28.7448888889,17.2329259259,40.1372222222,14.2598888889
794.86,12.0552222222,56.3351111111,40.5137777778,49.116,12.4505555556,14.2842222222,29.1172222222,17.6034814815,40.3493333333,14.7453333333
795.16,12.3062222222,56.1907777778,40.6653333333,49.0793333333,12.6292222222,14.9976666667,28.9622222222,18.375,40.676,15.17
795.47,11.664,55.0664444444,40.2657777778,48.2936111111,11.2282222222,14.7262222222,27.8894444445,17.3241111111,39.7021111111,14.4285555555
795.78,10.8565555556,54.5694444445,40.2457777778,48.0120555555,10.6234444445,14.3234444444,27.2584444444,16.8611111111,39.366,14.069
796.09,9.6568888889,53.6198888889,39.5357777778,47.5402777778,9.4001111111,13.3674444444,26.2325555555,15.7664814815,39.012,12.9933333333
796.40,9.54533333332,53.9466666666,39.6287777778,48.4827222222,9.80433333333,13.7997777778,26.6493333333,15.6642222222,39.6825555556,12.9467777778
796.70,9.34355555556,53.4972222222,39.5192222222,48.2755,9.8178888889,13.9023333334,26.4792222222,15.2530740741,39.3468888889,12.7491111111
797.01,9.47622222223,53.4042222222,40.185,48.3329444444,10.0785555555,13.9076666667,26.288,15.8151481481,39.6901111111,12.8104444444
797.32,10.0435555555,54.2374444444,40.1525555556,48.5947222222,9.98922222223,13.987,26.7973333333,16.1763703704,40.098,13.2788888889
797.63,10.9353333333,55.3248888889,40.9166666667,49.7803333333,10.3857777778,14.4632222222,27.5745555555,16.9249259259,41.3342222222,14.463
797.93,10.6706666667,56.5717777778,41.2376666667,50.8243888889,10.2643333333,14.2954444444,27.4277777778,17.2837777778,41.4746666667,13.9792222222
798.24,10.6002222222,57.181,42.134,51.2828888889,10.0894444445,14.0136666667,27.1334444444,16.9742962963,41.3444444444,13.7465555556
798.55,9.71611111111,57.1053333333,41.774,51.2098888889,9.14399999999,13.2213333333,26.2517777778,15.9275925926,40.9393333333,13.1496666666
