wavelength,Back_CreDenf,Belly_CreDenf,Breast_CreDenf,Crissum_CreDenf,Crown_CreDenf,DorTail_CreDenf,Patch10_CreDenf,Rump_CreDenf,Throat_CreDenf,WingTip_CreDenf
255.78,-0.376499999998,-1.7875,-2.58716666667,-2.91633333333,-1.082,-0.09383333333,-0.815166666668,-2.57133333333,-2.289,5.62866666666
256.15,-2.73533333333,-3.99166666667,-3.8965,-5.12066666665,-2.92616666667,-2.40133333333,-2.62416666667,-4.96183333333,-4.755,3.642
256.53,-2.51916666666,-3.99383333333,-3.441,-4.88466666667,-2.719,-1.8895,-2.74966666667,-4.60816666667,-4.57733333333,3.68666666667
256.90,-1.41816666667,-2.808,-2.73783333333,-3.819,-2.51316666667,-0.744333333335,-1.61466666667,-3.63666666667,-2.97666666667,4.39483333333
257.28,-0.647833333335,-2.03266666666,-2.604,-2.9345,-2.26116666666,-0.292,-1.47366666667,-2.70566666666,-2.31216666667,4.3315
257.65,1.15283333334,0.129333333333,-1.10966666666,-0.50616666667,-0.194,1.55133333334,0.3985,-0.829666666665,-0.657333333332,5.4405
258.02,1.3465,0.4645,-0.770666666666,-0.61266666667,-0.232,1.91266666667,0.6035,-0.575666666667,-0.761499999998,5.15316666667
258.40,1.40916666667,0.645666666667,-0.826666666668,-0.692666666668,-0.574666666667,2.228,0.307,-0.479833333334,-0.645666666668,4.70016666666
258.77,2.16716666667,1.62533333333,0.0201666666665,0.325166666665,0.243666666667,3.1965,1.02933333333,0.589333333334,0.291166666667,5.32316666667
259.15,2.68133333334,2.2055,0.693,0.783333333333,0.578666666667,3.91633333333,1.59683333333,1.24733333333,0.8015,5.616
259.52,3.33,2.705,1.20616666666,1.34433333333,1.051,4.35333333333,2.07983333333,1.831,1.123,5.91333333333
259.89,3.87266666667,3.126,1.70033333334,1.773,1.54983333334,4.92483333333,2.307,2.41566666666,1.60183333333,6.31933333333
260.27,4.31033333334,3.67066666667,1.974,2.3065,1.8155,5.3325,2.8025,3.04566666667,2.014,6.71116666667
260.64,4.16666666666,3.51366666667,2.008,2.20266666666,1.61316666667,5.0875,2.622,2.99233333333,1.84216666667,6.67166666667
261.01,3.78016666667,3.11033333333,1.741,1.95133333334,1.42316666667,4.685,2.24466666667,2.543,1.36916666667,6.4505
261.39,3.37033333334,2.92266666667,1.64516666667,1.64533333333,0.984166666666,4.2945,1.839,2.232,0.894833333333,6.14383333333
261.76,3.4075,2.825,1.758,1.557,0.799,4.23233333333,1.61366666666,2.13416666667,0.958833333332,6.25833333333
262.13,3.36833333333,2.88316666667,1.6405,1.44433333333,0.839333333334,4.21283333334,1.50416666666,2.0275,1.03,6.31666666667
262.51,3.711,3.0995,2.06033333334,1.87033333334,1.1875,4.44716666667,2.03083333333,2.17916666667,1.241,6.7985
262.88,3.42783333333,2.804,1.77966666667,1.5035,0.807833333333,3.97316666667,1.7205,1.76633333333,0.709166666666,6.4485
263.25,3.42783333333,2.5255,1.63016666666,1.47733333333,0.691666666669,3.61716666667,1.4045,1.50666666666,0.349333333331,6.46283333334
263.63,3.128,2.133,1.23366666667,1.04266666667,-0.079666666667,3.279,1.02666666666,0.979166666665,-0.016,6.08883333333
264.00,2.2405,1.39383333333,0.487333333331,0.547333333332,-1.0775,2.20616666667,0.461666666665,0.128333333333,-0.897833333333,5.26766666667
264.37,1.60566666666,0.690833333334,-0.009,-0.260166666668,-1.70433333333,1.47116666667,-0.305,-0.7535,-1.3545,4.43116666667
264.75,1.6325,1.15416666667,0.0901666666665,0.135166666666,-1.34366666667,1.78583333333,0.1715,-0.577,-0.838833333335,4.62666666666
265.12,1.737,1.63916666667,0.676999999999,0.374,-1.05983333334,2.04,0.472333333334,-0.0535000000001,-0.463333333335,4.90816666667
265.49,2.28316666667,1.797,0.815833333333,0.963666666669,-0.243333333331,2.69116666667,1.033,0.4165,-0.086666666667,5.434
265.87,2.02083333333,1.7405,0.348166666667,0.806833333333,-0.399166666669,2.36033333333,1.0615,0.152833333333,-0.212166666666,5.23866666667
266.24,2.2125,1.952,0.650833333335,1.399,-0.227666666666,2.53783333334,1.43966666666,0.7075,-0.203333333333,5.09183333333
266.61,2.34733333333,2.4255,0.673000000002,1.79966666666,0.0548333333335,2.76983333333,1.61983333333,1.50216666666,0.015833333333,5.0705
266.98,2.02833333333,2.15716666667,0.243166666666,1.5725,-0.3345,2.50683333333,1.27616666667,1.2305,-0.1215,4.611
267.36,2.22716666667,2.476,0.417500000002,1.50183333333,-0.293000000001,3.01833333333,1.50916666667,1.4505,0.183,4.71783333333
267.73,2.39216666667,2.9545,0.8045,1.488,0.185166666667,3.1185,1.81566666666,1.74416666666,0.391333333333,4.94083333334
268.10,2.8195,3.493,1.514,1.84033333334,0.763666666669,3.611,2.34016666667,2.22216666667,1.0625,5.41666666666
268.48,3.15066666667,3.9075,1.8345,2.31183333334,1.0365,3.8325,2.63916666666,2.5165,1.43216666667,5.65316666667
268.85,3.27283333333,3.73633333333,1.66666666666,2.14383333334,0.8735,3.60233333333,2.47316666666,2.54033333333,1.16933333333,5.32916666666
269.22,3.32016666667,3.6515,1.47766666667,2.028,0.748999999998,3.68483333333,2.41883333333,2.35266666667,1.1265,5.1425
269.59,3.48633333333,3.86833333333,1.6135,2.19683333333,0.868499999998,3.72616666666,2.631,2.43616666667,1.52283333333,5.27483333333
269.97,3.67,3.92316666667,1.71466666667,2.26516666666,0.948999999999,3.91666666666,2.94216666666,2.8095,1.69583333333,5.30233333333
270.34,3.55366666667,4.04266666667,1.80783333334,2.24133333334,0.959333333335,4.018,3.00266666667,2.7675,2.16083333333,5.51016666667
270.71,3.67166666666,4.087,2.13066666666,2.215,0.897,4.11083333333,2.97916666666,2.61833333333,2.26933333333,5.57366666666
271.09,4.00816666667,4.4635,2.64116666666,2.66433333333,1.28616666667,4.48083333333,3.3045,2.98733333334,2.76233333333,6.21133333334
271.46,3.6515,4.04916666667,2.0945,2.3185,0.963333333331,3.78016666667,2.789,2.54233333333,2.30733333333,5.90283333333
271.83,3.8225,4.10216666667,2.243,2.66533333333,0.910500000001,4.009,2.85733333334,2.70916666667,2.47333333333,5.98333333334
272.20,3.76366666667,3.78,1.84716666667,2.559,0.588833333333,3.84916666666,2.66633333333,2.44683333334,2.37166666667,5.734
272.58,3.53016666667,3.33533333333,1.64666666667,2.37783333334,0.605166666665,3.667,2.37783333333,2.30966666667,2.2675,5.845
272.95,3.48583333334,3.47533333333,1.5705,2.55166666667,0.719999999998,3.61616666666,2.33783333333,2.30616666666,2.2855,6.053
273.32,3.69783333333,3.60933333333,1.62516666667,2.7395,0.8435,3.68216666667,2.5935,2.526,2.4685,6.03633333333
273.69,3.75733333333,3.6,1.77366666667,2.77083333334,0.813500000002,3.69983333333,2.74433333333,2.6555,2.603,6.12933333333
274.06,3.98766666667,3.886,2.13283333334,3.10566666667,1.1065,3.89683333333,2.93466666667,2.73133333333,2.8225,6.39833333333
274.44,4.093,3.66733333333,1.95383333333,3.11616666667,0.884000000002,3.56916666666,2.76116666666,2.5595,2.516,6.20483333333
274.81,3.896,3.37116666667,1.79716666666,3.13683333333,0.742333333331,3.36566666667,2.5955,2.36633333333,2.40016666667,6.056
275.18,3.78,3.16133333333,1.68966666666,2.99533333334,0.709999999999,3.2245,2.76066666667,2.26233333333,2.4225,5.7275
275.55,3.985,3.49866666666,2.06866666666,3.39883333333,0.973000000001,3.63933333333,3.182,2.67233333334,2.93,5.95416666667
275.93,3.9075,3.67533333333,2.04916666667,3.53216666667,1.12583333333,3.5205,3.19266666666,2.5375,2.97816666667,6.06416666667
276.30,4.30766666666,4.26516666667,2.56633333333,4.083,1.608,3.92533333333,3.55533333333,3.07616666667,3.24583333333,6.40083333333
276.67,4.72733333333,4.94383333334,2.96,4.63483333333,1.755,4.48033333334,4.01683333333,3.473,3.442,6.47616666666
277.04,4.85966666667,5.0105,3.14983333333,4.56433333333,1.6785,4.6395,4.338,3.25033333333,3.69666666667,6.5635
277.41,5.18066666667,5.36916666667,3.5795,5.03016666667,2.10383333334,5.162,4.5655,3.54183333333,4.063,7.06466666666
277.79,5.28783333333,5.46983333333,3.68816666667,5.08083333334,2.07616666666,5.3195,4.67333333334,3.59433333333,4.18416666666,6.98166666669
278.16,5.14633333334,5.2655,3.51866666667,4.9085,1.922,5.1465,4.58916666666,3.431,4.08233333333,6.887
278.53,5.4335,5.82416666667,3.9825,5.25983333334,2.2205,5.6815,5.0615,3.80216666667,4.73883333334,7.44950000002
278.90,5.716,6.1105,3.9895,5.31483333334,2.38033333333,5.7095,5.45083333333,3.903,4.8095,7.59033333331
279.27,6.029,6.49433333333,4.23566666667,5.65566666667,2.58283333333,5.91266666667,5.56383333334,4.156,4.84133333334,8.02433333333
279.64,6.14166666666,6.6355,4.4735,5.93083333334,2.62533333333,6.03933333333,5.648,4.1305,4.88916666667,8.21883333334
280.02,6.10516666667,6.4585,4.645,5.78716666666,2.6785,6.01083333333,5.70466666667,4.186,4.86866666667,8.14783333334
280.39,6.33966666666,6.52916666667,4.87666666667,5.91516666667,2.76516666667,6.24216666667,5.78883333333,4.3315,5.00283333333,8.43933333334
280.76,6.563,6.59083333333,5.09916666666,6.07333333334,2.88916666666,6.24616666666,5.92833333333,4.44233333334,5.07116666667,8.68383333335
281.13,6.5765,6.555,4.98066666666,6.1305,3.07883333333,6.281,5.808,4.51833333333,4.986,8.65583333333
281.50,6.3865,6.323,4.7635,6.0175,2.9295,6.03316666667,5.70666666666,4.31033333333,4.81616666667,8.59950000002
281.87,6.5865,6.6535,5.11183333333,6.29366666667,3.3395,6.44783333333,5.86216666666,4.48016666667,4.91183333333,9.04233333333
282.25,6.73983333333,6.81966666667,5.21866666666,6.38966666667,3.47266666667,6.80483333333,5.90433333333,4.528,4.87333333334,9.18633333333
282.62,6.57883333333,6.67766666666,5.26333333333,6.32266666667,3.63216666667,6.70716666667,5.761,4.46483333333,4.45,9.36816666667
282.99,6.38883333334,6.45616666667,5.139,6.12916666667,3.6535,6.64833333333,5.48016666666,4.29283333334,4.485,9.4125
283.36,6.1885,6.25866666667,4.85233333334,5.94,3.55366666667,6.451,5.17116666667,4.09766666667,4.327,9.39983333331
283.73,6.05366666667,6.008,4.56433333334,5.6935,3.43,6.10366666666,4.98316666666,3.90816666667,4.05416666667,9.16933333334
284.10,6.08683333333,5.82483333334,4.43533333334,5.634,3.24983333333,6.19783333333,4.81266666666,3.836,3.867,9.24783333332
284.47,5.75516666667,5.56866666666,4.237,5.35166666667,3.07933333333,6.08033333334,4.623,3.58233333333,3.68633333333,9.10733333335
284.85,5.4905,5.376,4.04066666667,5.10466666667,2.98916666667,6.11383333334,4.473,3.3155,3.67183333333,8.92483333332
285.22,5.54866666667,5.44866666666,4.31316666667,5.17,3.04483333333,6.23883333334,4.696,3.469,3.73933333333,9.02999999998
285.59,5.54183333334,5.45166666667,4.3215,5.13116666667,3.08916666667,6.2895,4.54366666667,3.43033333333,3.685,8.99283333335
285.96,5.325,5.1575,4.11433333333,5.0265,2.9325,6.11866666666,4.34783333333,3.317,3.63183333333,8.90383333335
286.33,5.1025,4.95216666667,3.898,4.94783333333,2.80783333334,6.01416666667,4.2075,3.40183333334,3.589,8.76866666667
286.70,5.407,5.25666666666,3.93033333333,5.16766666667,2.93266666667,6.20183333334,4.336,3.61,3.87333333334,8.65183333335
287.07,5.49833333334,5.44533333333,4.01866666667,5.34716666667,2.935,6.28733333333,4.41916666667,3.92016666667,3.96533333333,8.62966666669
287.44,5.72183333334,5.78383333334,4.35233333333,5.65983333333,3.189,6.69566666667,4.89266666667,4.278,4.24516666666,8.75000000001
287.82,5.862,6.03316666667,4.58766666667,5.89116666667,3.4305,7.08183333334,5.07616666667,4.54583333333,4.60866666667,9.02483333331
288.19,5.70483333333,6.03916666667,4.47033333333,5.89083333333,3.58216666666,7.15116666667,5.14266666666,4.56733333334,4.75766666667,8.97
288.56,5.72883333334,6.03583333333,4.331,6.02716666666,3.7385,7.25483333334,5.14066666667,4.53533333333,4.90616666667,9.01099999998
288.93,5.85733333334,6.29083333333,4.41566666667,6.15316666666,4.02533333334,7.36366666666,5.381,4.72016666667,4.99916666666,9.17433333335
289.30,5.84433333334,6.33,4.34116666666,6.23866666666,3.951,7.41283333333,5.2335,4.75283333333,5.056,9.111
289.67,6.06883333334,6.6025,4.57683333333,6.41166666666,4.069,7.68283333333,5.5525,5.06233333333,5.25333333334,9.24433333335
290.04,6.27783333333,6.86366666667,4.602,6.53383333334,4.15033333334,7.6325,5.79133333333,5.023,5.27483333333,9.15166666668
290.41,6.294,6.68933333334,4.56666666667,6.45216666667,3.99516666666,7.39733333334,5.76216666667,4.69833333334,5.06766666667,9.00150000001
290.78,5.92983333333,6.1695,4.21233333333,6.09416666667,3.524,7.115,5.53933333334,4.35416666666,4.665,8.69066666666
291.15,5.95833333333,6.048,4.14983333333,6.1195,3.55016666667,7.30166666666,5.52883333333,4.15416666667,4.52133333333,8.86383333332
291.52,5.96166666666,5.93016666667,4.06433333333,5.96616666667,3.61033333333,7.243,5.44916666667,4.02833333333,4.40583333333,8.86183333335
291.89,5.91183333333,5.825,4.02483333333,5.953,3.61383333334,7.3055,5.42316666667,3.90166666667,4.203,8.90449999998
292.26,6.21283333334,6.0175,4.2595,6.17066666667,3.67816666666,7.28683333334,5.58966666666,4.05516666667,4.36183333333,9.13766666668
292.64,6.66833333333,6.52766666667,4.80416666667,6.41966666667,3.93533333334,7.57483333333,6.07183333334,4.4945,4.87466666667,9.60366666665
293.01,6.56066666667,6.30783333334,4.4375,6.24583333333,3.59766666666,7.348,5.84966666667,4.39933333333,4.57583333333,9.43316666666
293.38,6.5745,6.00333333333,4.04066666667,6.1045,3.53683333333,7.20316666667,5.77333333333,4.2375,4.3815,9.3965
293.75,6.634,5.9705,3.86016666667,6.06183333334,3.567,7.13883333333,5.80233333333,4.18233333334,4.42266666667,9.49899999998
294.12,6.431,5.69983333333,3.7475,5.99416666667,3.46716666667,7.248,5.6995,4.2415,4.31283333333,9.55183333332
294.49,6.38,5.987,3.76783333333,6.001,3.6845,7.38783333334,5.7005,4.2995,4.512,9.51916666667
294.86,6.42183333333,6.244,3.974,6.28816666667,3.9965,7.481,5.75433333334,4.36133333334,4.6285,9.66183333332
295.23,6.41683333334,6.35683333334,3.99133333334,6.2585,4.051,7.3365,5.94216666667,4.38066666667,4.61583333334,9.56533333331
295.60,6.425,6.29766666667,3.89033333333,6.36766666667,3.90266666667,7.32083333333,5.8295,4.26816666667,4.52316666667,9.34616666665
295.97,6.51466666667,6.58866666667,4.03116666667,6.55,3.9805,7.31766666667,6.04666666666,4.47566666667,4.68616666667,9.35683333334
296.34,6.24483333334,6.5775,3.81783333333,6.4355,4.00466666666,7.29183333334,6.01666666667,4.409,4.51716666667,9.15050000002
296.71,5.8585,6.42766666667,3.391,6.2125,3.7595,6.9535,5.74166666667,4.09516666666,4.07,8.66533333335
297.08,5.6545,6.23033333333,3.26533333333,5.96916666667,3.512,6.64166666666,5.47933333333,3.884,3.89833333333,8.40133333335
297.45,5.67983333333,6.56,3.454,6.2125,3.68816666667,6.80166666666,5.719,4.14283333334,4.1285,8.55883333335
297.82,5.461,6.45633333333,3.26183333333,6.1305,3.55916666666,6.55566666667,5.6205,4.00166666666,4.00883333333,8.24500000002
298.19,5.45733333333,6.61416666666,3.10766666667,6.13266666667,3.59283333333,6.474,5.53283333334,3.9485,3.95183333334,8.14466666666
298.56,5.35383333333,6.56033333334,2.99583333333,6.08266666667,3.6445,6.35983333333,5.4375,3.947,3.92166666667,8.175
298.93,5.24033333334,6.406,2.75233333333,5.821,3.57183333334,6.31283333333,5.30716666667,3.87683333334,3.91066666667,8.0335
299.30,5.07616666666,6.44966666667,2.7435,5.82183333334,3.54266666667,6.275,5.12933333333,3.885,3.98416666667,7.9265
299.67,4.773,6.23516666667,2.438,5.57116666667,3.30316666667,5.994,4.9155,3.66683333333,3.83683333333,7.68516666666
300.04,4.64216666667,6.103,2.09233333334,5.33533333334,3.16933333334,5.71933333333,4.663,3.47433333333,3.722,7.5265
300.41,4.8305,6.16666666666,2.0295,5.4515,3.21166666667,5.62683333334,4.68916666667,3.47716666667,3.86683333333,7.524
300.78,4.93766666666,6.10416666667,1.8945,5.44333333333,3.21166666667,5.57633333333,4.72016666667,3.41166666667,3.80166666667,7.65233333334
301.15,4.83533333334,6.1605,1.75016666666,5.48833333333,3.28566666667,5.53416666667,4.67983333333,3.29033333333,3.80216666667,7.6775
301.52,4.56916666666,5.93783333333,1.48916666667,5.18416666666,2.992,5.249,4.37466666667,2.89466666667,3.51,7.3065
301.89,4.563,5.98383333333,1.37383333333,5.00833333333,2.917,5.257,4.28133333333,2.58866666667,3.32483333333,7.297
302.26,4.49566666667,5.77866666667,1.25516666667,4.7345,2.6225,5.01516666666,4.266,2.42116666667,3.32033333334,7.2305
302.63,4.6525,5.78083333333,1.1655,4.69,2.31716666666,4.93233333334,4.30766666666,2.44766666667,3.2075,7.1235
303.00,4.84366666667,6.1365,1.21333333333,4.881,2.44983333333,4.895,4.5015,2.60916666667,3.28366666666,7.2185
303.37,4.91383333333,6.19883333334,0.936666666667,4.8385,2.37233333333,4.84316666666,4.57016666667,2.537,3.22866666667,7.1405
303.74,5.174,6.73133333333,1.21483333334,5.1175,2.73966666667,5.04283333334,4.991,2.95983333334,3.579,7.52866666668
304.10,5.02033333334,6.66383333333,1.13983333333,5.039,2.52416666667,5.01083333334,4.98266666667,2.69866666666,3.41433333333,7.36083333334
304.47,4.65683333333,6.565,0.726333333334,4.63766666666,2.0175,4.72783333333,4.6045,2.23583333334,2.97616666667,7.002
304.84,4.64516666667,6.7125,0.682666666666,4.6595,1.90483333333,4.68816666666,4.47816666667,2.34416666667,2.9935,6.76016666667
305.21,5.05966666667,7.24683333333,1.06733333333,5.098,2.29666666666,5.12183333333,5.117,2.87316666666,3.44966666667,7.15633333334
305.58,5.10333333333,7.143,0.9765,4.96383333333,2.22233333333,5.06483333333,5.10366666667,2.76566666667,3.3045,6.9505
305.95,5.239,7.36416666666,1.17533333333,5.3445,2.32683333334,5.162,5.27733333333,3.2385,3.483,7.13866666667
306.32,5.49766666666,7.79016666667,1.29816666667,5.74866666666,2.56316666666,5.45433333333,5.37233333333,3.39816666666,3.55716666667,7.10966666667
306.69,5.554,8.29233333333,1.51433333333,6.12,2.89783333333,5.52983333333,5.73766666666,3.5125,3.701,7.36333333333
307.06,5.206,8.046,1.12083333334,5.74716666667,2.40416666667,5.206,5.45983333334,3.07,3.38616666666,7.05933333333
307.43,4.90666666667,7.75733333334,0.766333333334,5.46833333333,2.032,4.74,5.30183333333,2.7745,3.03183333334,6.79116666667
307.80,4.52366666667,7.33833333334,0.416666666666,5.16516666667,1.461,4.24266666667,4.98283333333,2.36966666667,2.64583333334,6.40633333333
308.17,4.50933333334,7.30616666667,0.414666666667,5.2155,1.46216666667,4.20883333333,4.98766666667,2.4505,2.50533333333,6.263
308.54,4.65566666667,7.38183333334,0.602,5.42583333333,1.45166666666,4.17333333334,5.10266666667,2.54466666667,2.58433333334,6.28433333333
308.90,4.68133333333,7.50866666667,0.845666666665,5.59533333333,1.5335,4.17316666666,5.15116666667,2.53283333333,2.69083333334,6.42416666667
309.27,4.88616666666,7.8345,1.0225,5.87566666666,1.75666666666,4.30483333333,5.1955,2.61816666667,2.841,6.54783333333
309.64,5.148,8.31566666666,1.40116666667,6.50166666666,2.07183333333,4.48916666666,5.545,3.084,3.29066666667,6.986
310.01,4.97116666666,8.24283333333,1.18033333334,6.309,1.9185,4.1255,5.325,2.86816666667,3.09133333333,6.70883333334
310.38,4.7535,8.1485,0.9925,6.119,1.82066666667,3.843,5.22716666667,2.68633333333,3.01483333333,6.70083333333
310.75,4.76283333333,8.16666666666,0.981999999999,5.994,1.67416666667,3.82133333334,5.133,2.67833333333,3.03366666666,6.5655
311.12,4.653,8.26766666667,0.954333333335,6.054,1.71666666667,3.68033333334,5.14283333334,2.642,2.918,6.39516666667
311.49,4.8175,8.645,1.1595,6.25783333334,1.90083333334,3.95316666667,5.31083333333,2.8155,3.0135,6.47016666666
311.85,5.06466666666,9.01883333333,1.2915,6.43966666667,2.13083333334,4.12416666666,5.51333333333,2.93733333334,3.205,6.56983333333
