wavelength,Back_CalCocm,Belly_CalCocm,Breast_CalCocm,Crissum_CalCocm,Crown_CalCocm,DorTail_CalCocm,Rump_CalCocm,Throat_CalCocm,WingTip_CalCocm
758.18,49.251,69.1949166667,70.08425,50.2654166667,58.3956666667,17.0100833333,53.3239166666,16.9163333333,15.7615833333
758.50,49.1635,69.36575,70.5334166666,50.34725,58.6173333333,16.3826666666,53.2985,16.4455,15.2145833333
758.81,49.5238333333,69.3651666667,70.8095833333,50.4285833333,58.5079166667,16.2539166666,53.4763333333,16.0950833334,14.9999166667
759.13,49.3844166666,69.3970833333,70.3915,50.426,58.2385833334,15.92475,53.2195833334,16.0509166667,14.7095
759.44,48.0384166667,68.3615833333,69.2246666666,49.1838333333,57.3916666667,14.7363333334,51.63225,14.9873333333,13.6691666667
759.75,46.948,66.9039166667,68.4060833333,48.1025,55.7716666666,12.8715833333,50.2530833333,13.5675833333,11.9545
760.07,46.69875,67.2275833333,68.0768333333,47.6603333333,55.7853333333,11.6505833333,49.9840833333,12.7884166667,11.37825
760.38,46.1931666667,67.4344166667,68.1061666667,47.5208333333,55.7420833334,11.1004166667,49.9999166667,12.732,11.4043333333
760.69,46.0653333333,68.0583333333,68.2500833333,47.5528333334,56.2539166667,10.6045,50.2879166666,12.0280833334,10.7005
761.01,45.9571666666,67.7199166667,67.4875,47.5834166667,55.39025,10.5638333333,49.7056666667,11.9114166667,10.3934166667
761.32,45.4886666666,67.11625,66.8914166667,47.25725,54.901,10.0720833333,49.2655,11.7505,9.98200000001
761.63,45.8406666667,67.5485,67.2690833333,46.9575833333,55.1000833333,9.59733333333,49.265,11.39025,9.31808333333
761.94,45.8826666666,67.4845,66.6808333333,46.5455833333,54.9209166667,9.53183333333,49.0128333333,11.4071666667,9.10883333334
762.26,45.2769166667,67.4403333333,66.4086666667,46.1319166667,54.5739166667,9.18841666667,48.4390833333,10.95275,8.44199999999
762.57,45.3749166667,67.2915,66.68,46.1191666667,55.13025,9.19716666667,48.52475,10.5263333333,8.12058333333
762.88,46.2395833333,68.7893333333,67.4395833334,47.28775,56.2499166667,9.74850000001,49.4891666667,10.9014166667,8.91
763.20,47.0368333334,69.5005833333,68.0771666667,47.8519166666,57.2335,10.1965833333,50.1295833333,11.0508333334,9.26508333333
763.51,47.0499166666,69.2134166667,67.7005833333,48.0206666667,56.8834166667,10.6908333333,49.8865833333,11.1951666667,9.32924999999
763.82,47.13875,68.9780833333,67.3664166667,48.2259166667,56.7716666666,10.9196666667,49.8125,11.4443333333,9.44533333332
764.14,47.4659166667,69.1375833333,67.38525,48.5628333333,57.1483333333,10.9051666667,49.8865,11.6238333333,9.56891666668
764.45,47.5720833333,69.2915,67.4801666667,48.53025,57.5721666667,10.0523333333,49.9738333333,11.0629166667,9.14708333334
764.76,47.2221666666,68.7126666666,66.9511666666,48.0895,57.4255,9.33608333334,49.4039166666,10.62325,8.69908333334
765.07,47.3159166667,68.3109166667,66.70875,48.6086666667,57.7430833334,9.26074999999,49.5784166667,10.83475,8.89541666667
765.39,46.6343333333,67.7248333333,65.90225,48.3098333333,57.58375,8.55383333333,48.9271666667,10.59675,8.68608333332
765.70,46.8424166667,67.4675833333,65.9118333333,48.4905833333,58.11775,9.13441666665,49.3530833333,11.2291666667,9.45783333333
766.01,46.76375,67.5080833333,65.3721666667,48.3170833333,57.4434166667,8.86724999999,48.8510833333,11.16525,9.40141666666
766.32,47.3893333334,67.4618333333,65.9405833333,48.51325,57.84925,8.31608333333,49.44675,11.2898333333,8.81733333333
766.64,47.06625,67.4584166667,65.4608333333,48.7220833333,57.6493333333,8.36925,49.06425,12.077,9.17933333334
766.95,47.3249166667,68.3794166667,66.39725,49.134,58.6606666667,8.00608333333,49.9229166666,12.2786666667,8.92983333335
767.26,46.7383333333,67.4623333333,65.5529166667,48.6276666667,57.9953333333,7.47816666667,48.6675,11.7343333333,8.31341666667
767.57,45.8945833333,66.09475,64.2973333333,47.07925,56.7606666667,6.57675,47.8963333333,11.2948333333,7.72058333333
767.88,47.0636666667,66.85275,64.7229166667,47.84975,57.0305833334,8.27124999999,48.1598333333,13.11,9.05708333333
768.20,48.9343333333,69.1390833333,66.7518333333,49.23275,59.01525,10.5285833333,50.5115,15.0469166667,11.1465833333
768.51,47.8204166666,68.0555833334,65.3630833333,47.8844166667,57.71375,11.047,49.5726666667,15.5341666667,11.3461666667
768.82,49.0275,69.275,66.8656666667,48.5411666667,58.8638333334,12.13525,50.9064166667,16.5784166667,12.3121666667
769.13,50.2118333333,71.1864166667,68.3615833333,49.5528333333,60.66375,11.79375,51.6243333333,16.5960833333,11.7231666667
769.44,49.66175,70.0,67.12575,49.10625,59.9999166667,10.9179166667,50.8695,15.9903333333,10.50725
769.76,48.2053333333,68.1906666667,65.5360833333,47.6154166667,58.3086666666,10.05425,49.06575,14.4296666667,8.84950000002
770.07,48.0185,67.4795,64.5324166667,46.0874166667,57.1138333333,8.58750000001,48.374,12.4491666667,6.96133333334
770.38,48.3281666667,67.31975,64.3676666667,45.89875,57.2624166667,8.04608333333,47.8056666667,11.38975,6.47858333333
770.69,49.22975,68.72925,65.9239166667,46.3145833334,58.2508333333,7.37066666667,48.26725,10.8086666667,5.96808333333
771.00,49.744,69.6245833333,67.0364166667,47.4119166667,58.817,7.36625000001,48.8339166666,10.60875,5.97283333334
771.32,47.9165833334,68.4605,65.4513333333,46.1225833334,57.89925,6.22116666667,48.4373333333,9.11458333334,4.45591666668
771.63,45.8941666667,66.9099166667,63.6251666667,44.6776666667,55.68725,2.43316666667,45.9245833333,5.26141666667,0.486500000003
771.94,44.5084166667,66.3474166667,62.6435833334,43.61425,54.6616666667,-0.542749999998,44.3486666667,1.85191666668,-2.52241666667
772.25,44.9605,66.8315,62.7141666667,43.9721666667,54.8749166667,-0.625749999998,44.89475,1.05400000001,-3.49141666667
772.56,44.52925,64.3448333333,61.06875,43.3841666667,52.8625,0.28625,44.1156666667,2.481,-1.94041666666
772.87,46.1155,66.0359166666,63.0146666667,44.3890833333,54.3159166667,-0.0995,45.6175833333,2.55658333333,-1.79283333333
773.18,47.0310833333,68.45475,64.7436666667,45.614,56.0053333333,0.809833333332,47.3009166667,3.745,0.303416666665
773.50,46.8105833333,68.9644166666,64.8146666667,45.4045833333,57.4075833333,1.40583333333,47.7023333334,4.32074999999,0.205666666677
773.81,46.1248333333,67.0439166667,63.2715833333,43.9643333333,56.17275,0.376999999998,46.94775,3.84075000001,-0.27425000001
774.12,45.7121666666,66.11325,62.55175,43.5338333334,56.0510833334,-0.103750000001,47.614,4.21850000001,-1.10641666666
774.43,48.1793333334,67.8921666666,64.6709166667,45.3080833333,58.92875,2.06591666667,49.2646666667,6.54758333334,0.420166666668
774.74,50.8620833333,69.6480833334,67.5645833333,47.9165833334,61.6379166666,2.83775,51.1135,7.72275000001,1.43675
775.05,53.1644166667,70.7453333333,68.9873333333,50.1405,63.8185833333,5.661,53.0941666667,10.7244166667,4.78208333333
775.36,55.9370833333,73.5693333334,71.352,52.4678333333,65.9871666667,8.22599999999,56.867,12.4464166667,6.93833333333
775.67,55.8615833333,71.9631666667,69.774,51.8009166667,65.0070833333,7.62699999999,55.9675,11.9703333333,6.77983333334
775.98,56.3303333333,72.246,68.91975,51.6094166667,65.3791666667,6.22308333332,55.8296666667,10.6579166667,6.61658333334
776.30,56.6311666667,72.9789166666,69.75175,52.234,66.2055833334,8.33325000001,56.3475,11.5248333333,7.55333333334
776.61,58.2970833333,72.86225,70.6521666667,53.0435,66.9565833333,7.86233333335,57.46375,11.3405,6.92033333332
776.92,60.1111666667,73.6295833333,73.22225,55.1850833334,67.1483333333,8.11108333335,58.9629166667,10.889,7.70358333333
777.23,58.0013333333,71.75525,71.0914166667,53.5029166667,64.8230833333,6.89541666667,56.4159166667,8.55450000001,5.60458333332
777.54,58.5178333333,72.087,69.69025,52.9130833333,64.7123333333,6.96908333334,55.75225,7.37475000001,5.93658333333
777.85,57.47,70.3454166667,67.7179166666,51.2388333334,62.6876666667,3.90408333333,54.5420833333,4.61716666666,3.64116666667
778.16,56.0506666667,68.5869166667,66.05075,49.7463333333,61.4856666667,4.52891666666,53.0435833333,4.85499999999,4.02166666667
778.47,54.4565833333,67.3551666667,64.1305,47.4275833334,59.6015833333,3.58674999999,51.84775,3.00716666667,2.42741666667
778.78,55.70175,67.6169166667,65.02175,47.7339166667,60.2338333333,2.63166666666,51.5350833333,3.39924999999,2.04666666667
779.09,57.1903333333,69.21075,66.81425,49.2994166667,61.8733333333,3.90866666667,52.5074166667,4.49858333333,3.39233333333
779.40,56.1086666667,68.7406666667,66.8553333333,48.7934166667,61.4253333333,3.77075000001,52.8280833333,3.43141666667,1.43291666667
779.71,54.8105,67.84075,65.303,47.27275,60.41675,1.59091666667,51.4393333333,2.04541666667,0.0756666666675
780.02,53.9455833334,67.1091666666,64.0856666667,46.2758333333,60.5455833334,2.98666666667,50.8480833333,3.57666666666,1.69616666667
780.33,53.8519166667,68.3703333334,64.0740833333,47.2963333333,61.4814166667,3.33325,51.8889166666,4.92583333334,2.37041666667
780.64,55.0990833334,70.7000833333,65.1826666666,49.3910833333,64.1551666667,4.52824999999,54.7945,6.96349999999,4.10958333333
780.95,53.9738333333,69.9846666667,65.6635833333,49.65275,63.8115833334,4.66833333334,55.3240833333,6.09558333333,3.16366666667
781.26,51.94575,68.2085,63.6565,48.8986666667,62.3715833333,7.01183333334,53.8913333334,6.97516666668,5.24958333333
781.57,50.7990833333,67.5039166667,62.7093333334,47.7168333333,59.7411666667,4.37574999999,54.0335,4.60416666668,3.27241666666
781.88,51.248,68.3978333333,63.64725,47.9469166667,60.628,2.45566666667,54.227,3.26091666667,1.00633333333
782.19,50.4045833334,67.6376666667,61.9740833334,47.8965,60.5178333333,2.91275000001,53.9239166667,2.42716666668,0.606750000001
782.50,49.0603333334,66.9526666667,60.8659166667,47.835,59.1504166667,2.69599999999,53.47225,0.9805,-0.326916666674
782.81,49.1504166667,67.1925,61.3673333333,48.6245833334,59.2233333333,4.04525,54.2070833333,2.42716666666,1.41583333333
783.12,49.70975,67.0813333333,62.93525,48.2173333333,59.9504166666,4.10424999999,54.8508333333,1.78283333333,1.11941666667
783.43,50.1256666667,67.0435833333,62.7720833333,48.2411666667,58.6684166667,4.14558333334,54.2714166667,1.17266666667,-0.125500000001
783.74,51.0416666667,66.75,62.5416666667,48.0,59.0,5.41666666666,54.2916666667,1.83333333334,1.125
784.05,52.6118333333,66.7081666667,64.3035,48.093,59.3283333333,6.88216666666,54.146,2.32191666667,1.32658333333
784.36,54.5491666667,68.45225,66.4541666667,48.8520833334,61.73475,7.35541666667,55.2295833333,3.954,2.29583333333
784.67,55.8201666666,68.9595,67.5485,48.8095833333,62.6103333333,6.70191666667,56.1728333333,2.91016666666,-0.2205
784.98,55.72075,70.7658333333,68.8286666667,49.5045833333,65.1350833333,7.11716666667,56.6215833333,3.42341666667,-0.4505
785.29,54.7928333333,68.86875,67.5300833334,49.7840833333,63.7305833333,8.46291666667,55.8721666667,4.05875,0.949833333332
785.60,54.5298333333,69.48725,68.9743333333,49.5299166667,63.67525,8.71799999999,56.0256666667,4.74358333334,2.17966666667
785.91,54.79275,68.4369166667,68.4800833333,48.57525,63.7305833333,7.34024999998,55.5266666667,3.36799999999,0.431666666665
786.22,56.50625,69.6524166666,69.7414166666,49.1533333333,64.8840833333,5.21391666667,56.0160833333,0.80200000001,-0.891250000002
786.53,56.5971666667,70.39925,69.7046666666,50.4339166667,65.27775,6.42366666665,56.8575833333,1.77949999999,0.607666666668
786.84,56.088,70.5526666667,69.5595833333,49.9566666667,66.3214166667,6.304,56.5198333334,0.043166666665,0.43175
787.14,54.731,70.3124166667,69.5748333333,48.7846666666,65.408,5.33858333333,54.99125,-2.51741666667,-0.998333333335
787.45,53.5478333333,69.1831666667,68.3580833333,47.9784166667,64.0265,6.18816666666,55.4043333333,-1.36141666667,0.577583333335
787.76,53.4199166667,69.22175,68.04225,48.3883333333,62.57875,8.412,55.14925,-0.117833333334,2.673
788.07,52.6855,69.2733333333,68.6414166667,47.82775,62.16425,7.34599999998,54.8184166667,-0.71075,1.93508333333
788.38,54.1269166667,70.2380833334,70.3174166667,48.7301666666,64.08725,8.49208333332,56.1905833333,-1.46799999999,1.984
788.69,54.96125,71.124,71.8603333333,49.7286666667,65.3876666667,11.00775,57.79075,0.930166666667,4.845
789.00,52.2406666667,68.39625,69.5361666667,46.7766666667,63.4435,7.31141666666,54.87425,-2.55508333334,1.33641666667
789.31,52.68425,71.1939166667,71.875,47.6764166667,64.303,8.93416666666,57.29175,-2.08333333333,2.40375
789.62,52.7514166667,71.5015,71.698,47.7593333333,64.81925,11.6351666667,57.3505833334,-0.31441666667,3.93075
789.92,53.00825,72.1136666667,72.1544166666,48.6178333333,65.3658333333,10.935,57.9675,-0.365833333332,3.49583333333
790.23,51.6998333333,72.4294166667,72.8026666667,49.0878333333,65.2155833333,11.0281666667,58.49925,0.0828333333325,2.90225
790.54,51.9485833333,72.55375,73.01,50.6631666667,66.4593333333,11.94025,59.86725,1.78266666667,3.44116666667
790.85,52.4509166667,75.3565,75.2674166667,52.6736666667,68.6720833333,9.75941666666,60.4279166667,-0.089083333335,1.738
791.16,52.4011666667,76.1770833333,75.8473333333,53.01325,69.9151666666,6.96800000001,60.97,-2.49541666668,-0.376666666667
791.47,53.3334166666,78.2856666667,77.6665833333,55.2858333333,71.8570833333,9.14283333333,62.33325,-0.238166666657,2.47625000001
791.78,55.2730833333,79.4255833334,78.4838333333,57.7213333334,72.646,12.4293333333,63.55925,3.81358333333,6.96791666668
792.08,58.2345833334,82.7415,81.213,60.94675,74.7040833333,13.3629166667,65.72975,4.88158333334,8.23474999999
792.39,65.0475833334,87.6191666667,85.1903333333,67.3334166667,79.619,21.8095833333,71.5715,13.3811666667,16.4285
792.70,65.8379166667,87.1546666667,85.1749166667,68.6925,80.8011666667,23.8028333333,70.76425,16.62075,19.8894166667
793.01,66.71375,88.0884166667,87.4295,71.1393333334,82.48575,23.8701666667,72.4105,18.691,21.70425
793.32,65.98375,86.74875,85.929,70.4006666666,81.102,24.9544166667,71.5390833333,19.1256666667,23.5881666667
793.62,65.5080833334,84.98225,83.6898333333,69.385,79.2334166667,24.5989166666,70.0981666667,18.8503333333,24.8663333333
793.93,65.5971666667,85.73975,84.492,68.6719166667,79.59,25.401,69.6079166667,18.761,25.401
794.24,64.0171666666,84.31625,82.8205,67.2221666667,78.0769166667,26.1110833333,68.1624166667,19.6153333333,26.7521666667
794.55,63.1365,83.5385,81.69125,65.9688333333,76.1084166667,27.1755833333,67.7750833333,20.9769166666,28.03775
794.86,64.5733333334,83.5748333333,80.9581666667,66.6263333334,75.4429166667,27.61675,67.512,21.6586666666,28.5828333333
795.16,61.5040833333,81.5854166667,78.252,63.5771666667,72.76425,23.6991666667,64.4308333333,17.5609166667,25.0406666667
795.47,58.8164166666,79.8309166666,76.4895833333,60.95,70.9340833333,21.2158333333,62.6006666667,15.5393333333,22.90675
795.78,56.877,78.9238333334,76.78,59.5469166666,68.7298333333,20.6310833333,61.36725,14.36075,21.35925
796.09,54.8076666667,77.0031666667,75.0,57.4518333334,66.7466666667,19.391,59.45525,13.58175,19.6715
796.40,53.6635,75.8856666667,73.5506666667,55.71675,65.3381666666,17.8745,58.6554166666,11.111,18.0755
796.70,54.3300833333,77.1649166667,74.7140833333,56.2091666667,66.7484166667,18.4231666667,59.2318333333,11.1520833333,17.8511666667
797.01,53.7841666667,76.5298333333,74.2349166667,54.9919166667,66.1836666666,17.47175,58.7761666667,10.8694166667,17.23025
797.32,52.21425,74.678,71.6184166667,54.227,64.0900833334,15.5394166667,56.8035833333,9.46049999999,16.1030833333
797.63,52.1973333333,74.4196666667,71.9735833333,54.76775,63.806,15.09125,56.84075,8.00175,15.0911666667
797.93,50.5526666667,73.5969166667,71.38575,54.6344166667,63.6054166667,13.6055,54.7195,6.03733333334,13.393
798.24,51.0470833334,75.74175,73.3855833333,55.62825,66.1866666667,14.8340833333,55.8900833333,5.84641666666,14.35425
798.55,52.0835,77.0834166666,75.0443333333,57.71275,67.02125,15.6915,56.0285,7.71275,15.11525
798.85,51.0250833333,75.713,73.1284166666,56.7290833333,65.55275,14.3939166667,54.1445,5.79333333333,14.0375
799.16,47.8703333333,73.6575,70.8796666666,54.62975,63.8888333334,10.5555833334,51.66675,0.647999999991,11.62025
799.47,48.36225,75.6745833333,71.9653333333,55.5394166666,64.6435833333,9.97108333334,52.264,-0.722583333332,11.946
799.78,47.0164166667,77.4176666667,72.0165,53.858,64.7118333334,6.58441666666,49.5369166667,-3.75508333334,8.79633333334
800.08,42.8498333333,74.2283333333,67.2840833333,49.79425,59.3621666667,2.36625,45.0615833334,-5.96708333334,5.7615
800.39,43.6240833333,76.7896666666,69.8546666667,51.8456666667,61.8568333333,0.223583333334,45.7495,-8.66899999999,3.74716666667
800.70,45.302,77.90825,72.8189166667,53.4116666667,63.08725,2.293,46.75625,-4.92166666668,6.15233333334
801.00,45.338,79.3705833333,73.25175,53.9629166667,64.21925,1.63158333333,46.9115,-5.65258333334,5.59441666666
801.31,48.1885833333,79.7101666667,74.4564166667,54.6495833333,65.0966666667,1.69091666666,48.9131666667,-5.07233333334,6.0385
801.62,45.2205833333,76.5931666667,72.1811666667,51.16425,61.4584166667,-2.57358333333,46.9975833334,-8.08825,3.24758333333
801.92,41.9098333333,72.6885833333,68.00475,45.7421666667,58.02925,-4.86624999999,46.107,-10.15825,2.31141666667
802.23,43.0864166667,73.8271666667,69.1975,45.3086666666,58.7654166667,-4.44425000001,46.6049166667,-7.28399999999,2.5925
802.54,44.179,72.1201666667,67.34075,45.15925,59.86525,-5.94358333333,45.3431666667,-5.75975000001,1.6545
802.84,42.89225,68.7500833333,63.848,42.7084166667,57.29175,-8.57833333335,43.01475,-8.08825,-1.10291666667
803.15,44.2223333334,66.5554166667,63.3888333333,45.1109166667,56.8891666667,-1.94450000001,45.4445,-1.05558333333,4.83341666668
803.46,46.5323333333,67.7854166667,66.8345833333,47.6510833333,59.6196666667,1.73375,48.434,0.671166666668,7.27075000001
803.76,47.4155833333,67.9853333333,65.981,47.9958333333,59.3355,5.01049999999,48.8924166667,4.74683333334,11.0231666667
804.07,48.5,69.7223333333,66.2779166667,47.5001666667,60.1110833333,2.389,49.9999166667,2.38875,8.72216666668
804.38,49.61625,68.6951666666,66.5570833333,46.32675,60.033,3.07033333333,48.9583333333,3.72816666667,8.66233333333
804.68,47.67925,68.3545,66.192,45.8860833334,60.17925,4.43025,47.73225,5.74908333333,9.38825000001
804.99,46.8153333333,68.2059166667,64.4373333333,46.2313333333,59.6601666667,3.13166666667,46.8681666667,6.21016666667,8.3865
805.30,48.6383333333,70.3704166667,66.0130833333,48.4204166667,61.8191666666,4.03058333334,47.8759166667,7.57083333332,8.60558333332
805.60,49.074,69.93475,65.5774166666,48.9106666667,61.329,4.57516666667,48.5839166666,6.97149999999,8.82333333334
805.91,49.22225,71.7778333333,67.1666666667,50.0555,61.6666666667,4.88899999999,50.3889166667,7.38891666666,9.38891666667
806.21,49.50675,72.8068333333,69.0789166667,51.3705833333,62.3355833333,6.85308333333,51.4801666666,10.1974166667,11.4583333333
806.52,46.6779166667,70.7205833333,67.7929166667,48.02925,60.5855833334,3.71625,48.536,6.70041666666,8.05175000001
806.83,47.9166666667,71.6215833333,67.7365833333,48.7048333333,62.6688333333,4.50458333333,48.76125,7.99550000002,9.00900000001
807.13,49.3451666667,72.7381666667,69.3453333333,50.9524166667,63.21425,4.94033333333,49.3453333333,7.38100000001,7.85708333334
807.44,47.6618333334,69.6643333334,67.3260833333,49.4606666666,61.2110833333,5.27583333333,47.6619166667,7.43416666667,7.73383333332
807.74,47.0195,71.0461666667,66.1191666667,49.9391666667,61.1315,5.35283333333,49.0265833333,7.72499999999,7.36008333332
808.05,47.0195,70.5595833333,64.17275,49.5135,60.8879166667,5.90016666666,49.8174166667,8.08991666668,6.81266666666
808.35,49.63225,71.93625,67.58575,51.1643333333,62.9901666667,9.86524999999,52.8186666667,10.2328333333,9.98783333334
808.66,49.3590833333,72.2435833333,68.5255833333,51.795,63.6539166666,8.58991666666,53.0129166666,9.16683333333,8.33349999999
808.97,48.9663333334,73.7080833333,69.6381666666,53.876,66.6021666667,11.305,53.6176666667,11.3048333333,10.8525833333
809.27,49.1228333334,73.371,68.1704166667,54.1354166667,66.6040833333,15.2255833333,53.3835,13.3458333333,13.2205833333
809.58,51.3673333333,74.349,68.099,55.7943333333,68.6849166667,14.9739166667,54.2970833333,12.7604166667,12.0440833333
809.88,57.0139166667,81.04175,72.1528333334,60.4860833333,72.70825,18.47225,59.9999166667,14.72225,15.2085
810.19,57.2271666667,83.03825,71.8288333333,61.2095,72.5663333334,17.404,61.2094166667,13.2005,14.15925
810.49,55.6785,82.96475,68.2155,57.817,71.239,14.9705,59.0706666666,11.5043333333,12.8318333333
810.80,53.66375,80.4598333333,65.5891666667,55.1724166667,70.474,14.7268333333,57.3275833333,9.05183333333,11.0633333333
811.10,52.72975,78.6638333333,64.0805,52.8016666667,69.612,12.4281666667,54.7414166667,8.908,10.0575833333
811.41,56.6220833333,83.7055000001,68.3035,56.91975,73.2888333333,15.0299166667,57.5893333333,11.6815833333,13.2440833333
811.71,55.7694166667,84.2148333334,67.38775,56.41025,74.1185833333,10.016,56.08975,8.89433333332,10.8973333333
812.02,57.71625,84.02775,68.287,56.713,74.9229166667,13.8118333333,56.9445,11.65125,15.2776666666
812.32,57.8571666667,83.4127500001,68.3333333333,54.6031666667,73.6509166667,10.6348333333,57.619,8.96825000002,12.6190833333
812.63,59.96575,87.6288333333,70.6186666667,52.749,74.82825,6.44316666667,58.84875,8.07558333335,10.0515
812.93,60.2233333333,90.7215833333,72.7663333333,52.7490833334,77.4055833333,10.0515,61.6839166667,12.0274166666,13.574
813.24,57.9475,85.0308333333,67.9785,49.8456666667,74.0740833333,13.0403333333,58.5648333333,15.2778333333,15.8179166667
813.54,57.6516666667,83.7121666666,68.1816666667,48.5606666667,74.0909166667,13.485,58.409,16.2876666667,15.1515833333
813.85,58.1804166667,84.4035833332,71.8655,49.9234166667,75.6881666667,16.8960833333,61.0090833333,17.43125,14.6025
814.15,61.4114166667,85.7358333333,73.1230833333,51.2011666667,75.4504166666,18.16825,62.9128333334,21.0961666666,15.7656666667
814.46,60.3449166667,83.1896666667,71.4798333334,50.1436666666,73.4913333333,19.181,61.8533333334,20.1149166667,16.88225
814.76,59.4110833333,80.6035833333,68.9655,46.7671666666,71.4798333334,17.457,60.2729166667,16.6665,15.5173333333
815.07,57.5068333334,78.5813333333,67.4240833333,44.6280833333,69.00825,18.8705833333,58.4020833333,16.1155833334,13.361
815.37,56.57175,76.6261666667,65.1085833333,43.1570833333,67.07325,17.615,56.2331666667,14.9050833333,10.63675
815.68,55.7743333333,74.8033333333,62.008,41.9291666667,66.5355,18.4383333333,55.1838333334,15.2230833333,9.97375
815.98,57.2996666667,74.8060833333,63.6951666666,45.155,68.9923333333,21.5763333333,57.2996666667,16.9250833333,11.111
816.29,55.11375,71.1490833334,61.86875,43.7499166667,66.1616666667,19.4445833333,54.9244166667,14.8989166667,8.71225000002
816.59,56.8,73.6,63.9333333333,46.1333333333,69.3333333333,17.6666666667,56.7333333333,13.4666666667,6.2
816.89,58.871,74.1935,65.1209166667,46.6398333333,70.6316666667,16.7338333333,57.6613333333,12.4329166667,6.45175
817.20,60.53725,75.9641666667,66.3223333334,47.0385833333,73.4159166667,13.7741666667,59.15975,13.6363333334,7.02475000001
817.50,61.6400833334,77.9763333333,69.246,48.9419166667,75.4629166667,16.4020833333,62.3015,16.6005,10.8465
817.81,62.0711666667,78.3701666667,70.71075,51.2866666666,75.4901666667,20.1593333333,64.1544166667,20.4045,14.6445833333
818.11,62.3809166667,78.2141666667,70.3570833333,51.488,74.5834166667,18.8094166667,63.4524166666,20.3570833333,12.9168333334
818.41,64.2778333334,79.3333333333,69.6665833333,53.6665833333,75.6111666667,20.4445833333,64.77775,21.9998333334,15.5
818.72,64.1935833333,81.2365,71.50525,54.2473333333,76.8815833333,20.1610833333,66.2365833333,22.4194166667,15.1075833333
819.02,63.2354166666,80.49025,72.451,54.21575,74.6079166667,19.853,65.0981666667,21.5686666666,14.7059166667
819.33,59.9504166667,76.3266666667,69.65175,51.6998333333,71.7661666667,19.4444166666,62.1475,21.4344166667,15.50575
819.63,61.1346666667,77.1985833333,71.0639166667,53.6878333333,71.45375,19.7871666667,62.7303333333,21.8084166667,16.4538333333
819.93,59.65975,76.5283333333,70.84775,53.6044166666,68.7715,19.9248333334,61.6493333334,21.3668333334,17.0703333333
820.24,58.4791666667,76.8951666667,71.7199166666,53.9603333333,67.8813333333,19.2419166667,60.42275,20.4083333333,16.18075
820.54,56.3511666667,75.0000833333,70.3276666667,52.6295,65.3115,18.3455,58.7379166667,18.0825,15.0686666666
820.85,54.9401666667,74.38475,69.6729166666,52.4260833333,63.85375,16.4381666667,57.1203333333,15.5766666667,13.1151666667
821.15,54.2660833333,74.0519166667,69.2660833333,52.37,63.1804166666,15.7950833333,56.4066666666,14.9389166667,12.4618333333
821.45,52.97725,72.4083333333,68.5141666667,51.7011666667,62.1211666667,15.444,55.3295,14.4205,12.1610833333
821.76,52.5061666667,72.6885833333,68.8686666667,51.6300833334,61.7030833333,15.1215,55.1095,13.9050833333,11.7760833333
822.06,52.12825,72.2109166667,68.2348333333,51.4785833333,61.3238333333,15.0873333333,54.7826666667,13.44075,12.0631666667
822.36,52.4765,72.8359166666,68.7768333333,51.9271666666,61.86475,15.0516666667,55.071,13.29675,12.2415
822.67,52.66825,73.40125,69.3561666666,52.139,61.9336666667,14.9408333333,55.2731666667,12.7806666667,11.8910833333
822.97,52.2208333334,73.2444166666,69.0355,51.6499166667,61.8230833333,14.816,55.0550833333,12.5316666667,11.6963333334
823.27,51.608,72.512,69.0679166667,51.3580833333,61.3538333333,14.34175,54.6066666667,12.0274166667,11.093
823.58,51.0249166667,71.295,68.0293333333,50.6869166667,60.6080833333,13.82875,54.3693333333,11.464,10.7995
823.88,51.6330833333,71.4816666667,68.4678333334,51.2728333333,61.3471666666,13.9529166667,54.8270833333,11.5393333333,10.915
824.18,51.6975833333,71.3735,68.6343333333,51.4274166667,61.59975,14.5961666666,55.1440833333,12.1140833333,11.7026666666
824.49,52.4626666667,72.3225,70.1891666667,51.9903333333,62.5285833333,14.5619166667,56.2141666667,11.555,11.598
824.79,52.7565833333,73.2314166667,71.0165,52.24675,63.16125,14.4200833334,56.8196666667,11.0899166667,11.80675
825.09,53.1270833333,72.6976666667,71.3230833333,52.3368333333,63.7285833333,15.1204166667,57.23375,11.426,12.2508333333
825.39,54.25925,72.8334166667,72.4258333333,52.9444166667,64.1110833333,15.74075,58.07425,12.1666666667,12.9073333333
825.70,53.6555833333,72.3663333333,72.07175,52.496,63.2665,14.8781666667,57.8419166667,11.3011666667,12.1855833333
826.00,54.3611666666,72.809,72.461,53.3988333333,63.3700833333,14.4555,58.231,11.2203333333,12.0598333333
826.30,55.1235,73.8519166667,73.8733333333,54.3581666667,63.4991666666,14.1156666667,59.29,10.8205,12.3725
826.61,57.0461666667,76.4835,75.1525833333,55.7374166666,65.5104166667,15.3141666666,61.1694166667,11.7801666667,13.7871666667
826.91,58.1610833333,77.32575,76.0335833333,56.99825,65.5899166667,17.3988333333,61.4341666667,13.8456666667,15.3101666666
827.21,58.12025,76.5985,75.5328333333,56.62825,64.7911666667,18.24375,60.8269166667,14.983,15.942
827.51,58.5715,76.8615833333,75.7576666667,56.5151666667,65.0000833333,18.5715,61.45025,15.8441666667,16.1038333333
827.82,57.3385833333,74.84525,73.9610833333,55.8355,63.329,17.7055833333,60.32275,15.6941666667,15.0310833333
