wavelength,Back_CyaLucf,Belly_CyaLucf,Breast_CyaLucf,Crissum_CyaLucf,Crown_CyaLucf,DorTail_CyaLucf,Patch10_CyaLucf,Patch11_CyaLucf,Rump_CyaLucf,Throat_CyaLucf,WingTip_CyaLucf
245.67,5.38543333333,6.5976,7.29246666667,7.22,3.15206666667,8.22813333332,7.04206666667,7.71393333333,6.133,6.96973333333,7.25953333333
246.05,4.7054,5.49706666667,6.64246666667,6.26173333333,2.6472,7.12296666667,6.1408,6.98093333333,5.4396,6.38886666667,6.6182
246.42,4.33676666667,5.0308,6.6054,6.03673333333,2.34676666667,6.4576,6.01993333333,6.66673333333,5.40126666667,5.9254,6.66646666667
246.79,4.93186666667,5.79163333333,7.5032,6.54846666667,3.30773333333,6.9873,6.68726666667,7.30813333333,6.1072,6.20993333333,7.48273333332
247.17,4.27926666667,5.24663333333,6.90966666667,5.92333333333,2.92123333333,5.81613333333,6.23766666667,6.69526666667,5.81373333333,5.55146666667,7.11940000001
247.54,4.82106666667,5.7687,7.504,6.52253333333,3.383,6.0388,6.9008,7.04486666667,6.40553333333,5.879,7.43646666666
247.92,5.12383333333,6.2169,8.166,6.99266666667,4.12436666667,6.6037,7.3404,7.46206666667,6.66226666667,6.3102,8.17913333335
248.29,4.6658,6.0711,8.0848,6.45253333333,3.90096666667,6.48676666667,7.228,6.9752,6.44386666667,5.98966666667,7.76779999999
248.67,4.106,5.7953,7.75713333333,6.0956,3.53723333333,6.072,6.98,6.6238,5.954,5.5592,7.22473333334
249.04,4.3713,6.5743,8.16333333333,6.6316,4.00933333333,6.3418,7.31186666667,7.123,6.44286666667,5.85026666667,7.57500000001
249.42,4.92596666667,7.3934,8.68513333333,7.17126666667,4.63433333333,6.69666666667,7.9398,7.6806,7.24993333333,6.21313333333,8.1574
249.79,4.2698,7.07396666667,8.08253333334,6.60706666667,3.92456666667,6.1128,7.3968,7.22806666667,6.8504,5.40486666667,7.85406666667
250.17,4.92093333333,8.33863333333,8.6868,7.2522,4.49096666667,6.9699,8.3808,7.9798,7.44193333333,6.13393333333,8.5916
250.54,4.86766666667,8.18673333333,8.21506666666,7.4494,4.25393333333,6.7904,8.31633333332,7.87726666666,7.13966666667,6.00206666667,8.06326666666
250.92,5.48926666667,8.59436666667,8.30966666667,8.23246666667,4.51646666667,6.93066666667,8.5172,8.41626666667,7.67493333333,6.6134,8.34506666665
251.29,6.3809,9.31033333333,9.31973333333,9.54966666667,5.36816666667,8.06476666667,9.12706666667,9.36933333333,8.46233333333,7.5364,9.25759999999
251.66,6.00783333333,9.3316,8.9842,9.41906666667,5.38473333333,7.90976666667,9.15293333333,9.38659999999,8.50366666667,7.9454,9.25680000001
252.04,6.04456666667,9.30813333333,9.08860000001,9.50753333333,5.13963333333,7.5649,8.98853333333,9.28146666667,8.71593333333,7.97053333333,8.98186666667
252.41,7.17786666667,10.1261666667,10.1525333333,10.5844666667,5.89643333333,8.24363333333,9.62820000001,10.5312,9.542,8.72526666667,9.85400000001
252.79,8.2538,10.5819666667,10.8087333333,11.2826,6.73436666667,8.8257,10.1928666667,11.2080666667,10.1724666667,9.38746666667,10.2538666667
253.16,8.08986666667,10.3222333333,10.4526,10.9190666667,6.44016666667,8.36780000001,9.93146666667,10.7750666667,9.71886666667,8.9916,9.81486666667
253.54,6.63513333333,9.5204,9.3838,9.50299999999,4.99293333333,7.67146666667,8.7324,9.25773333333,8.51553333333,8.01133333333,8.55046666667
253.91,6.4793,8.69933333333,9.02099999999,8.89360000001,4.765,7.40896666667,8.17953333333,8.29266666667,7.80486666666,7.84013333333,7.50793333333
254.28,6.31103333333,8.1078,8.28006666667,8.77893333334,4.13993333333,7.15466666667,7.84006666667,7.8988,7.69353333333,7.30486666667,7.004
254.66,7.1552,9.271,9.01166666666,9.41753333334,4.80636666667,7.91056666667,8.50793333334,8.41040000001,8.56066666667,8.07953333333,7.30559999999
255.03,6.96396666667,9.7029,8.87833333334,9.41733333334,4.75613333333,8.5097,8.83873333333,8.28373333333,8.38679999999,7.95086666667,7.26913333333
255.41,6.13096666666,8.9781,8.00166666666,8.01813333334,3.83196666667,7.6019,7.9522,7.14473333333,7.47433333333,6.3124,6.1312
255.78,6.43896666666,9.66886666667,8.58806666666,8.17406666667,3.90073333333,8.16146666667,8.06626666667,7.51973333333,7.58593333333,6.21113333333,6.3104
256.15,6.87746666667,9.63613333333,8.73453333333,8.08099999999,4.0861,8.8585,8.51933333333,7.7668,7.63446666666,6.12086666667,6.93953333333
256.53,7.28886666667,10.0525666667,9.38993333333,8.09706666666,4.55353333333,9.27669999999,8.95346666667,7.73326666667,7.80599999999,6.8364,7.06253333334
256.90,6.59116666667,9.49833333333,9.02700000001,7.02853333333,3.91013333333,8.58603333333,8.49166666667,6.99086666666,7.27753333334,6.68186666667,6.93833333333
257.28,6.18,9.0617,9.00893333332,6.92773333334,3.61213333333,8.45503333333,8.26106666667,7.12533333333,7.42853333333,6.314,7.21713333334
257.65,5.91663333333,7.95823333333,8.29759999999,6.80373333333,3.8438,7.3637,7.4012,6.978,7.00286666667,5.96946666667,7.30153333334
258.02,5.48156666667,7.4051,7.98293333333,6.71466666667,3.97276666667,7.24186666667,7.2926,6.81653333333,6.68266666667,5.5002,7.81713333333
258.40,5.2544,7.1094,8.00639999999,6.5804,4.21213333333,6.8301,7.07533333333,6.59853333333,6.55753333333,5.21806666667,7.92006666666
258.77,5.31416666667,7.14853333333,8.36013333335,6.57153333333,4.56096666667,6.8689,7.28933333333,6.85293333333,6.74593333333,5.38553333333,8.46306666667
259.15,5.04943333333,6.68256666667,8.32439999999,6.34486666667,4.34423333333,6.45106666667,7.04493333333,6.7904,6.53233333334,5.10773333333,8.34586666666
259.52,5.05343333333,6.57923333333,8.23313333333,6.35593333333,4.3738,6.37513333333,7.2524,6.80566666667,6.5242,5.2622,8.44673333334
259.89,4.52866666667,5.92416666667,7.69386666667,5.9424,3.90906666667,5.9909,6.75746666667,6.3,6.11193333333,4.77566666666,8.13333333334
260.27,3.77833333333,5.1335,6.973,5.3654,3.34503333333,5.1772,5.9898,5.596,5.71266666667,4.0614,7.37860000001
260.64,3.7013,5.00146666667,6.9374,5.45193333333,3.446,5.01996666667,5.97673333333,5.5832,5.834,4.12013333333,7.41939999999
261.01,4.07383333333,5.33493333333,7.19026666667,5.88953333333,3.85146666667,5.4474,6.36546666667,6.03306666667,6.30913333333,4.31873333333,7.68853333333
261.39,4.23023333333,5.4161,7.29533333333,5.92266666667,4.09683333333,5.5901,6.51513333333,6.17826666667,6.43653333334,4.42673333333,7.88486666667
261.76,4.854,6.15936666667,8.04280000001,6.45266666667,4.66456666666,6.2315,7.1812,6.7938,6.9904,4.99286666667,8.57480000001
262.13,5.10013333333,6.62526666667,8.20726666666,6.61466666667,4.7349,6.2753,7.2994,7.0456,7.2688,5.224,8.77279999999
262.51,5.5158,7.05466666667,9.0178,7.15533333333,5.16103333333,6.70783333333,7.763,7.62733333333,7.875,5.71586666667,9.18266666667
262.88,5.84006666667,7.36506666667,9.37373333333,7.3596,5.50443333333,7.2136,7.89033333333,8.0094,8.25493333333,6.25153333333,9.56846666667
263.25,6.2897,7.82526666667,9.82833333333,7.66913333333,6.047,7.8351,8.21393333333,8.35986666667,8.92426666667,7.0338,9.91513333333
263.63,6.2131,8.0838,10.1648,7.78213333333,6.0612,7.99036666667,8.18586666666,8.533,9.02346666667,7.331,9.84806666667
264.00,7.21793333333,9.19313333333,11.3396,8.76846666666,7.19216666667,8.80836666667,9.3784,9.63646666666,10.1430666667,8.62773333333,10.6968
264.37,8.21216666667,10.3036666667,12.4271333333,9.69380000001,8.11906666667,9.78436666667,10.4385333333,10.6636666667,10.8352,9.84566666667,11.7316666667
264.75,7.98556666667,10.2159333333,12.2006,9.56793333332,7.78443333334,9.63236666665,10.3526666667,10.4322666667,10.4968,9.85099999999,11.6790666667
265.12,7.19356666667,9.7105,11.4756666667,9.07373333333,7.07106666667,8.73153333333,9.61299999999,9.73779999999,9.68786666666,9.29346666667,11.4456
265.49,6.845,9.24233333333,11.0020666667,8.91986666667,6.71073333333,8.749,9.22773333334,9.2376,9.262,8.93453333334,11.0021333333
265.87,5.8636,8.00306666667,9.66600000001,7.8892,5.42293333333,7.64033333333,8.03120000001,8.00773333333,8.18766666667,7.65686666667,9.59973333334
266.24,5.80336666667,7.76586666667,9.53553333333,7.92666666667,5.5088,7.81763333333,7.79066666667,7.95833333334,8.14413333334,7.42813333333,9.35846666666
266.61,4.56886666667,6.41416666667,7.89546666667,6.57273333333,3.99243333333,6.43673333333,6.5192,6.5192,6.59073333333,6.08126666667,7.99806666667
266.98,2.93933333333,4.60273333333,6.19573333333,5.3466,2.1869,4.7085,5.07813333333,4.94166666667,5.1486,4.32993333333,6.30586666667
267.36,2.50323333333,4.41876666667,5.53413333333,5.0236,1.75243333333,4.06903333333,4.749,4.62033333333,4.59893333333,3.79266666667,5.90326666667
267.73,3.1581,4.978,5.92453333334,5.5618,2.46413333333,4.6051,5.29913333333,5.30753333333,5.21166666667,4.34866666667,6.66246666667
268.10,2.9266,4.32516666667,5.44433333333,4.90186666667,2.07236666667,4.12256666667,4.75633333333,4.78046666667,4.7562,3.65106666667,6.1202
268.48,2.905,4.42583333333,5.10806666667,4.75113333333,1.9771,3.9699,4.61626666667,4.73133333333,4.7352,3.67633333333,6.04406666666
268.85,3.31193333333,4.65113333333,5.19726666666,4.87073333333,2.202,4.21576666667,4.59473333333,5.02226666667,4.999,3.6658,5.90073333333
269.22,3.9168,4.7693,5.67506666666,5.04966666667,2.7918,4.83976666667,5.03826666667,5.2898,5.4728,4.1,6.18219999999
269.59,4.51553333334,5.3266,6.16193333333,5.5346,3.51706666667,5.11713333333,5.72753333333,5.8686,6.147,4.62126666667,7.07479999999
269.97,4.96926666667,5.77823333333,6.80753333333,5.99133333333,4.18013333334,5.51116666667,6.52213333333,6.50413333334,6.57993333333,5.05226666667,7.79346666666
270.34,4.8813,5.51806666667,6.64893333333,5.69286666667,3.89863333333,5.18263333333,6.71306666667,6.30633333333,6.31006666667,4.67626666666,7.53353333334
270.71,5.5357,6.28176666667,7.2804,6.3208,4.49466666667,5.94613333333,7.43646666667,6.97186666667,7.1414,5.42553333333,8.21613333333
271.09,6.05043333333,6.82923333333,7.6618,6.68626666667,4.9187,6.44706666667,7.91546666667,7.3528,7.48293333333,5.71066666667,8.75433333333
271.46,5.74693333333,6.2752,7.28286666667,6.21066666667,4.4748,5.95116666667,7.4718,6.931,6.9622,5.09433333333,8.35859999999
271.83,5.26973333333,5.74476666667,6.83473333333,5.78626666667,3.98586666667,5.46076666667,6.99066666667,6.3578,6.413,4.65533333333,7.64793333334
272.20,5.54056666667,6.1276,7.05886666667,6.18746666667,4.17036666667,5.6991,7.12786666667,6.62773333333,6.61873333333,4.9176,8.00239999999
272.58,5.33723333333,6.05276666667,7.12713333333,6.1266,4.0786,5.6323,7.0328,6.48073333333,6.345,4.5034,7.87073333333
272.95,5.07896666667,5.71723333333,6.92333333333,5.89706666667,3.93186666667,5.41076666667,6.79346666667,6.2332,6.00326666667,4.08366666667,7.64553333334
273.32,4.9736,5.6508,6.90233333333,5.82453333333,3.856,5.23856666667,6.81673333333,6.21033333333,5.87146666667,3.93106666667,7.54993333334
273.69,4.31456666667,4.97376666667,6.438,5.2552,3.0368,4.55093333333,6.03766666667,5.58313333333,5.1618,3.31686666667,6.60353333333
274.06,4.52913333333,5.28533333333,6.53793333333,5.4202,3.12353333333,4.74196666667,6.09713333333,5.7142,5.43866666667,3.77886666667,6.73393333333
274.44,5.0309,5.757,7.10153333333,5.97286666667,3.67113333333,5.2589,6.37986666667,6.2566,6.03453333333,4.48346666667,7.38486666666
274.81,5.21403333333,5.88886666667,7.3668,6.07153333333,3.9188,5.23643333333,6.4852,6.3294,6.10666666667,4.71606666667,7.52273333333
275.18,5.5219,6.25323333333,7.8358,6.36266666667,4.2007,5.35206666667,6.63706666667,6.575,6.33986666667,5.11526666667,7.87179999999
275.55,6.4778,6.91226666667,8.88,7.245,5.2157,6.217,7.48246666667,7.29513333333,7.30846666667,6.27533333333,8.74626666666
275.93,6.9218,7.1683,9.2584,7.4796,5.60203333333,6.4573,7.6292,7.534,7.72446666666,6.3912,9.01693333333
276.30,6.54873333333,6.78983333333,8.98366666667,6.96493333333,5.3451,5.99706666667,7.29453333333,7.2806,7.31526666667,6.1672,8.623
276.67,6.7527,6.7758,9.14420000001,6.9618,5.3997,5.8074,7.3308,7.4152,7.45753333333,6.57886666667,8.6908
277.04,6.77173333333,6.84303333333,9.52999999999,7.07266666667,5.4773,5.8815,7.7314,7.67106666667,7.78839999999,6.86973333333,8.86026666667
277.41,6.2285,6.2964,9.07693333333,6.559,4.8814,5.47403333333,7.11213333333,7.1084,7.41033333333,6.46553333333,8.36213333334
277.79,6.45933333334,6.43973333333,9.11173333335,6.5702,5.1761,5.71746666667,7.335,7.30653333333,7.56040000001,6.6274,8.61846666667
278.16,5.71663333333,5.4833,8.47053333333,5.94653333333,4.54366666667,5.1712,6.72006666667,6.6382,6.97326666667,5.88926666667,8.03566666666
278.53,5.2593,5.1414,8.06713333334,5.62966666667,4.224,4.73346666667,6.38866666667,6.29246666667,6.43146666667,5.49806666667,7.70373333333
278.90,4.87466666667,4.95176666667,7.6872,5.4814,3.93643333333,4.8712,6.18633333333,6.1336,6.1826,5.09553333333,7.72566666667
279.27,4.85863333333,5.09806666667,7.82226666667,5.6048,4.23216666667,5.12056666667,6.2954,6.389,6.39246666667,5.14673333333,7.61759999999
279.64,4.7487,5.33663333333,7.89740000001,5.79486666667,4.1726,5.2668,6.37613333333,6.57446666667,6.4034,4.97086666667,7.69586666666
280.02,4.2456,4.88953333333,7.64853333332,5.294,3.753,5.00496666667,6.0244,6.2964,5.92586666667,4.30173333333,7.52986666667
280.39,3.90953333333,4.75646666667,7.50173333334,5.20046666667,3.64066666667,5.06676666667,5.81833333333,6.179,6.0088,4.0682,7.20773333334
280.76,3.6275,4.38073333333,7.03246666667,4.8758,3.28936666667,5.0703,5.43466666667,5.71893333333,5.79086666667,3.5752,6.97393333334
281.13,3.83516666667,4.4928,6.77053333333,4.9678,3.37263333333,5.191,5.35466666666,5.59693333333,5.75106666666,3.62753333333,7.12280000001
281.50,3.92993333333,4.73763333333,6.75213333333,5.08246666667,3.4173,5.18153333333,5.45486666667,5.64713333333,5.65633333333,3.5562,7.04806666666
281.87,4.25516666667,5.21863333333,7.28433333333,5.56346666667,3.83096666667,5.6567,5.8992,5.93813333333,6.20493333333,3.9658,7.42806666667
282.25,4.59373333333,5.6425,7.76366666666,6.0014,4.18223333333,5.96193333333,6.1502,6.34553333333,6.54686666667,4.2158,7.80466666667
282.62,4.73826666667,5.7792,8.01753333333,6.19466666667,4.35016666667,6.21023333333,6.5046,6.533,6.95673333334,4.4482,7.89520000001
282.99,4.7907,5.7509,8.15173333333,6.24513333333,4.56166666667,5.9479,6.45173333333,6.58006666667,6.985,4.47246666667,7.89506666667
283.36,4.75366666667,5.55516666667,7.99719999999,6.09793333333,4.43813333333,5.90333333333,6.46793333333,6.39453333333,6.72666666667,4.3728,7.85593333333
283.73,4.63603333333,5.3426,7.8332,5.9312,4.35056666667,5.73813333333,6.40753333333,6.2514,6.44966666667,4.23546666667,7.73540000001
284.10,5.10223333334,5.8026,8.12326666667,6.46113333333,4.79386666666,6.18583333333,6.9254,6.55,6.87486666667,4.90026666667,8.14093333334
284.47,5.52746666667,5.9853,8.45166666666,6.73246666667,5.19413333333,6.4896,7.3504,6.7692,7.04526666667,5.3382,8.70313333333
284.85,5.93736666667,6.3032,8.92826666667,7.074,5.55123333333,6.8136,7.749,7.15466666667,7.3512,5.71926666667,9.01606666667
285.22,6.06576666666,6.3973,9.17026666666,7.3116,5.579,6.94176666667,7.90566666667,7.3902,7.50113333333,5.89246666667,9.16320000001
285.59,6.3452,6.7258,9.51826666667,7.662,5.86,7.29373333333,8.25493333333,7.7686,7.90506666667,6.18726666667,9.60226666667
285.96,6.07743333333,6.4279,9.22213333333,7.40093333333,5.5553,6.94893333333,7.97226666666,7.53473333333,7.52366666667,5.80293333333,9.27559999999
286.33,5.97463333333,6.32126666667,9.10813333333,7.20426666667,5.3937,6.91,7.89946666667,7.3886,7.31953333334,5.67593333333,9.01913333333
286.70,5.39653333333,5.6657,8.62640000001,6.53093333333,4.7459,6.2162,7.17386666667,6.74433333333,6.57986666667,4.96946666667,8.37273333333
287.07,5.11683333333,5.22173333333,8.38853333333,6.15526666667,4.4122,5.88956666667,6.87666666667,6.50806666667,6.2446,4.6366,8.09846666667
287.44,5.05533333333,5.1212,8.35746666667,6.2082,4.39346666666,5.79563333333,6.84333333333,6.49446666667,6.24173333333,4.6226,8.09146666667
287.82,4.6006,4.66853333333,8.01306666666,5.80906666667,3.92503333333,5.3688,6.3906,5.9696,5.80893333333,4.13893333334,7.51080000001
288.19,4.21826666667,4.18626666667,7.60179999999,5.29353333333,3.47926666667,4.9184,5.96873333333,5.64493333333,5.39846666667,3.7678,7.09533333333
288.56,3.90896666667,4.07076666667,7.41093333333,5.07633333333,3.02243333333,4.55146666667,5.70726666667,5.33513333333,5.1364,3.33333333333,6.75006666667
288.93,3.71283333333,3.87353333333,7.24653333333,4.99,2.86993333333,4.32166666667,5.65373333334,5.20893333333,4.92713333333,3.09926666667,6.44780000001
289.30,3.52456666667,3.79546666667,7.1662,4.75486666667,2.6941,4.0499,5.46793333333,5.00126666667,4.675,2.843,6.2774
289.67,3.49246666667,3.6528,7.19479999999,4.65513333333,2.55513333333,3.8202,5.247,4.87693333333,4.50653333333,2.844,6.10533333333
290.04,3.7227,3.77686666667,7.30899999999,4.58413333333,2.53443333333,3.94883333333,5.4264,4.96533333333,4.67593333333,2.9228,6.3254
290.41,3.64493333333,3.6355,7.1656,4.39446666667,2.41026666667,3.76916666667,5.35953333333,4.8512,4.53506666667,2.77826666667,6.2028
290.78,4.2325,4.15453333333,7.67766666666,4.95573333333,2.95736666667,4.37376666667,5.85593333333,5.4106,4.9558,3.25193333333,6.74906666666
291.15,4.20133333333,4.3127,7.51566666666,4.9804,2.85306666667,4.35423333333,5.86033333333,5.27213333333,4.80013333333,3.0928,6.5338
291.52,4.10256666667,4.2761,7.51760000001,4.8046,2.8086,4.2211,5.87346666667,5.21446666666,4.5962,2.93793333333,6.34780000001
291.89,4.7008,5.08156666667,8.17926666666,5.39573333333,3.3999,4.87,6.67633333333,6.0046,5.287,3.67273333333,7.07500000001
292.26,4.8636,5.3104,8.61413333334,5.74346666667,3.57646666667,5.09576666667,7.03686666667,6.3064,5.4548,3.80353333333,7.20233333333
292.64,5.14146666667,5.33586666667,8.89466666667,6.0786,3.83926666667,5.2748,7.36926666667,6.714,5.71953333333,4.02486666667,7.18493333334
293.01,4.9477,5.39906666667,8.85600000001,6.11186666667,3.7608,5.13303333333,7.17613333333,6.74226666667,5.75353333333,3.96013333333,7.18873333333
293.38,4.87236666667,5.28286666667,8.7838,6.067,3.80606666667,4.92426666667,7.1928,6.79886666667,5.7568,3.99546666667,7.17013333333
293.75,4.9672,5.42,8.93260000001,6.33106666667,4.0072,5.07713333333,7.52713333333,6.96186666666,5.95253333333,4.0728,7.3202
294.12,4.37466666667,4.89446666667,8.58013333334,5.96233333333,3.57816666667,4.36076666667,7.02753333333,6.46466666667,5.36153333333,3.5922,6.70693333333
294.49,4.28543333333,4.98813333333,8.66593333332,6.03766666667,3.66033333333,4.268,7.0934,6.462,5.48366666667,3.6788,6.67926666667
294.86,4.02303333333,4.82403333333,8.41519999999,5.86106666667,3.42366666667,3.95076666667,7.12253333333,6.27106666667,5.37386666667,3.56493333333,6.52686666667
295.23,4.40396666667,5.1154,8.89259999999,6.1594,3.7247,4.14213333333,7.45833333333,6.56326666667,5.7418,4.04826666667,6.78826666667
295.60,4.6561,5.23723333333,9.14306666668,6.37353333333,3.7971,4.29023333333,7.52473333333,6.7666,5.95846666667,4.2902,6.90126666666
