wavelength,Back_GeoConf,Belly_GeoConf,Breast_GeoConf,Crissum_GeoConf,Crown_GeoConf,DorTail_GeoConf,Patch10_GeoConf,Rump_GeoConf,Throat_GeoConf,WingTip_GeoConf
395.68,7.04433333333,6.9862,5.3832,7.81886666667,4.502,6.56213333333,16.5115333333,7.31293333333,6.62606666667,8.37830000001
396.04,7.0842,6.99246666667,5.4086,7.8544,4.539,6.58526666667,16.5478,7.34231111111,6.6414,8.41029999999
396.40,7.0488,6.94833333333,5.3876,7.80253333333,4.49133333333,6.55026666667,16.5518,7.32539999999,6.61446666667,8.33940000001
396.76,7.08153333333,6.92573333333,5.38693333333,7.8118,4.50466666667,6.55526666667,16.5748,7.31619999999,6.59393333333,8.35523333333
397.12,7.13193333333,6.98806666667,5.4202,7.87546666667,4.56586666667,6.61026666667,16.6527333333,7.36982222223,6.6388,8.4143
397.48,7.1844,7.03696666667,5.48293333333,7.92173333333,4.62513333333,6.66046666667,16.7244,7.43204444444,6.69333333333,8.43976666666
397.84,7.24146666667,7.094,5.547,7.9964,4.69906666667,6.72186666667,16.7928,7.46326666666,6.7464,8.49289999999
398.20,7.2516,7.07716666667,5.52753333333,8.0032,4.70826666667,6.71133333333,16.8618666667,7.45277777777,6.73173333333,8.47733333333
398.56,7.31006666667,7.13716666667,5.56746666667,8.07073333334,4.7488,6.71893333333,16.9321333333,7.51222222223,6.74453333333,8.56173333332
398.92,7.3806,7.163,5.648,8.16186666667,4.80806666667,6.7834,17.0140666667,7.58075555556,6.8164,8.64173333333
399.28,7.37833333333,7.1778,5.6772,8.14373333333,4.79586666666,6.80633333333,17.0793333333,7.62106666667,6.81406666667,8.67523333333
399.64,7.34193333333,7.13166666667,5.6392,8.09173333333,4.77453333333,6.7616,17.0614,7.59039999999,6.77593333333,8.65036666667
400.00,7.27253333333,7.09673333333,5.5918,8.0382,4.7356,6.6798,17.0438666667,7.54882222221,6.7424,8.60273333333
400.36,7.30433333333,7.14813333333,5.6188,8.08133333333,4.80386666666,6.731,17.0643333333,7.54408888889,6.76933333333,8.63563333333
400.72,7.36846666667,7.22573333333,5.69226666667,8.12926666667,4.87253333333,6.8306,17.1716666667,7.62068888889,6.8578,8.66809999999
401.08,7.37753333333,7.2508,5.72913333333,8.1464,4.893,6.8316,17.2003333333,7.64511111111,6.88833333333,8.67893333333
401.44,7.41453333333,7.2962,5.74706666667,8.17866666667,4.92273333333,6.87946666667,17.2562666667,7.65611111111,6.90986666667,8.72100000001
401.80,7.3708,7.2425,5.70766666667,8.11146666667,4.87126666667,6.83173333333,17.2024666667,7.62328888889,6.84073333333,8.66886666667
402.16,7.29853333333,7.1871,5.66453333333,8.04373333333,4.82753333333,6.7914,17.1706666666,7.55942222222,6.7904,8.63219999999
402.52,7.2192,7.11453333333,5.6194,7.9694,4.78746666667,6.71986666667,17.1492,7.50384444445,6.7448,8.57440000001
402.88,7.11806666667,7.0361,5.51306666666,7.88473333333,4.70126666667,6.63113333333,17.1064,7.41088888889,6.64733333333,8.5096
403.24,7.07486666667,6.98276666667,5.43333333333,7.83053333333,4.6466,6.56546666667,17.0942666667,7.33726666667,6.61293333334,8.44816666665
403.60,7.14653333333,7.0415,5.4838,7.8992,4.70826666667,6.63633333333,17.172,7.38720000001,6.67433333334,8.47839999999
403.95,7.16246666667,7.0445,5.49946666667,7.92493333333,4.70553333333,6.66126666667,17.1889333333,7.39491111111,6.67933333334,8.47656666667
404.31,7.1574,7.05666666667,5.49866666667,7.9092,4.70166666667,6.637,17.2401333333,7.40613333333,6.70113333334,8.48246666667
404.67,7.09873333333,7.0018,5.4394,7.88566666667,4.66053333333,6.57266666666,17.2199333333,7.35324444445,6.6532,8.47013333333
405.03,7.0776,6.9662,5.40413333333,7.8708,4.63626666667,6.5702,17.2246,7.33468888888,6.61713333333,8.44719999999
405.39,7.04733333333,6.90723333333,5.3682,7.8358,4.60086666667,6.51733333333,17.2303333333,7.32553333333,6.57893333333,8.41203333333
405.75,7.036,6.89573333333,5.35233333333,7.83133333333,4.59593333333,6.49793333333,17.2458,7.32735555556,6.57553333333,8.40183333333
406.11,7.1122,6.9614,5.41946666667,7.8776,4.65166666667,6.54166666667,17.3182666666,7.40286666667,6.6352,8.46956666667
406.47,7.1896,6.9777,5.46433333333,7.92466666667,4.68226666667,6.60746666667,17.3645333333,7.45180000001,6.67953333333,8.51590000001
406.83,7.22346666667,7.00826666666,5.5036,7.94373333333,4.74033333333,6.63953333333,17.4268666667,7.49060000001,6.71033333333,8.52880000001
407.19,7.29333333333,7.05373333333,5.56373333333,8.01473333333,4.8228,6.7064,17.4867333333,7.562,6.76333333333,8.58636666666
407.55,7.27273333333,7.0383,5.53733333333,7.9796,4.8196,6.67306666667,17.5300666667,7.57580000001,6.74193333333,8.59943333333
407.90,7.324,7.10553333333,5.56866666667,8.01386666667,4.875,6.71073333333,17.6134,7.61097777779,6.77773333333,8.66236666665
408.26,7.35746666667,7.1108,5.59346666667,8.08373333333,4.9128,6.7638,17.6435333333,7.64851111111,6.7914,8.71096666666
408.62,7.40353333333,7.1581,5.62853333333,8.11393333333,4.961,6.78893333333,17.6886,7.70322222221,6.82966666667,8.74743333332
408.98,7.41546666667,7.17483333333,5.66853333333,8.14753333333,4.9906,6.80586666667,17.7694,7.73262222222,6.85993333333,8.77613333333
409.34,7.45993333333,7.22933333333,5.7062,8.17126666667,5.03286666667,6.8702,17.8278,7.74764444444,6.8812,8.82073333334
409.70,7.4818,7.23416666667,5.71686666667,8.18553333333,5.06026666667,6.8912,17.8733333333,7.75664444444,6.89453333333,8.84146666668
410.06,7.44653333333,7.21783333333,5.66173333333,8.18653333333,5.02813333333,6.857,17.8776,7.72631111111,6.85246666667,8.82706666667
410.42,7.36366666667,7.18016666667,5.5776,8.11186666667,4.96246666667,6.7904,17.8560666667,7.65977777779,6.78686666667,8.76406666666
410.77,7.37026666667,7.1916,5.57913333333,8.09166666667,4.94113333333,6.78166666667,17.8660666667,7.65575555555,6.77973333333,8.76549999999
411.13,7.34106666667,7.18506666667,5.56473333333,8.07253333333,4.92066666667,6.74206666667,17.8613333333,7.63786666666,6.75833333334,8.76843333333
411.49,7.3604,7.2062,5.58973333333,8.1178,4.93093333333,6.77253333333,17.894,7.64342222222,6.7816,8.78203333334
411.85,7.361,7.1629,5.57486666667,8.0992,4.91193333333,6.76433333333,17.9264666666,7.63926666666,6.77573333334,8.78430000001
412.21,7.27946666667,7.0831,5.50006666667,8.00946666667,4.8214,6.67073333333,17.8992666667,7.57484444444,6.6974,8.69283333332
412.57,7.23493333333,7.0244,5.44606666667,7.94986666667,4.7792,6.6274,17.8977333333,7.52288888889,6.62353333333,8.64946666667
412.92,7.20773333333,6.98673333333,5.38313333333,7.89526666667,4.72573333333,6.59293333333,17.8590666667,7.49217777779,6.58686666667,8.60633333333
413.28,7.1556,6.96296666667,5.33573333333,7.8882,4.69366666667,6.51786666667,17.8422,7.46722222223,6.56413333333,8.55506666666
413.64,7.2136,7.0446,5.42026666667,7.96806666667,4.74706666667,6.5684,17.9327333333,7.54080000001,6.64033333334,8.60519999999
414.00,7.21033333333,7.04476666667,5.4402,7.96153333333,4.76386666667,6.5724,17.9789333334,7.56397777778,6.6474,8.58886666668
414.36,7.29966666667,7.10893333333,5.52386666667,8.08373333333,4.873,6.6664,18.0919333333,7.63637777779,6.72733333333,8.67826666667
414.72,7.3152,7.15223333333,5.55373333333,8.14373333333,4.92533333333,6.7012,18.1373333333,7.68919999999,6.76473333333,8.71196666667
415.07,7.33086666667,7.1848,5.5806,8.187,4.95326666667,6.73253333333,18.1716,7.71355555555,6.77606666667,8.74099999999
415.43,7.30813333333,7.1551,5.5528,8.1494,4.92193333334,6.71413333333,18.1633333333,7.70877777779,6.72513333333,8.71599999999
415.79,7.33213333333,7.21443333333,5.5874,8.22093333333,4.9732,6.772,18.1961333333,7.76228888888,6.776,8.76273333333
416.15,7.37946666667,7.2673,5.62006666667,8.27686666667,5.02433333333,6.81633333333,18.2500666667,7.80348888889,6.84373333333,8.80543333332
416.51,7.3838,7.28316666666,5.62773333334,8.28086666667,5.02793333333,6.81653333333,18.25,7.81577777778,6.8592,8.80913333333
416.86,7.4132,7.3154,5.67786666667,8.3098,5.0794,6.829,18.3007333333,7.85591111111,6.8786,8.84333333333
417.22,7.45006666667,7.3324,5.71046666667,8.34353333333,5.109,6.8858,18.3178,7.88404444444,6.9234,8.88276666665
417.58,7.40506666667,7.29286666667,5.65886666667,8.28513333333,5.06586666667,6.84866666667,18.2922666667,7.83917777778,6.87493333333,8.8476
417.94,7.39226666667,7.28103333333,5.64406666667,8.26833333333,5.0418,6.82853333333,18.2626666667,7.80899999999,6.86006666667,8.82636666666
418.29,7.3564,7.26003333333,5.61813333333,8.2306,4.9928,6.7896,18.2356666667,7.78642222221,6.83326666667,8.79973333333
418.65,7.36506666667,7.26556666667,5.63926666667,8.24806666667,4.9958,6.80066666667,18.2578,7.79548888888,6.84253333333,8.81886666667
419.01,7.35726666667,7.24533333333,5.62846666667,8.24253333333,4.96806666667,6.80046666667,18.2797333333,7.79282222222,6.84486666667,8.78943333332
419.37,7.34566666667,7.24473333333,5.6194,8.24553333333,4.95986666667,6.7968,18.277,7.77440000001,6.86106666667,8.77103333332
419.73,7.30433333333,7.20486666667,5.5942,8.2016,4.91193333333,6.76173333333,18.2510666667,7.74537777777,6.80793333333,8.729
420.08,7.31106666667,7.21033333333,5.60786666667,8.20613333333,4.91153333333,6.7728,18.2549333333,7.75508888888,6.80566666667,8.73056666666
420.44,7.31146666667,7.19843333333,5.6174,8.21593333334,4.91286666667,6.78466666667,18.2730666667,7.75048888888,6.81066666666,8.72746666667
420.80,7.3048,7.19353333333,5.59813333333,8.21653333333,4.88966666667,6.77673333333,18.2665333333,7.73564444445,6.80686666667,8.71143333333
421.16,7.29453333333,7.19203333333,5.5918,8.21273333333,4.88046666667,6.7628,18.2862666667,7.73937777777,6.7864,8.71896666667
421.51,7.3004,7.1948,5.585,8.22153333333,4.88413333334,6.76626666667,18.2955333333,7.74917777779,6.79533333333,8.71533333333
421.87,7.30946666667,7.18976666667,5.59333333333,8.2312,4.8928,6.78073333333,18.317,7.76002222222,6.81586666666,8.72083333334
422.23,7.30613333333,7.17076666667,5.58473333333,8.22206666667,4.88066666667,6.77526666667,18.3250666667,7.75002222223,6.79953333333,8.7104
422.58,7.29693333333,7.16083333333,5.559,8.21246666667,4.86313333333,6.759,18.3296,7.72913333333,6.78506666667,8.68786666667
422.94,7.28626666667,7.1601,5.5558,8.20193333333,4.85573333333,6.74173333333,18.3305333333,7.72457777777,6.77313333333,8.68576666667
423.30,7.2976,7.16596666667,5.56306666667,8.2138,4.8602,6.74846666667,18.3562,7.73986666666,6.77466666666,8.69476666667
423.66,7.3162,7.17603333333,5.5604,8.22433333333,4.8712,6.74673333333,18.3773333333,7.74995555556,6.79846666667,8.69616666667
424.01,7.3174,7.17913333333,5.5576,8.2352,4.8754,6.75466666667,18.4036,7.74577777779,6.78453333333,8.69553333333
424.37,7.3448,7.2153,5.5914,8.27486666667,4.89233333333,6.77206666667,18.4447333333,7.78653333334,6.81973333333,8.72996666666
424.73,7.351,7.2183,5.5918,8.27546666667,4.88973333333,6.77546666667,18.4675333333,7.78902222223,6.81673333333,8.74010000001
425.08,7.34466666666,7.229,5.60466666667,8.2852,4.89666666667,6.78133333333,18.4928666667,7.7946,6.82626666667,8.73326666667
425.44,7.36313333333,7.25066666667,5.62713333333,8.31233333333,4.9106,6.79586666667,18.5374666667,7.80684444445,6.83913333334,8.74816666667
425.80,7.3702,7.26503333333,5.63186666667,8.332,4.911,6.78746666667,18.5778,7.81095555555,6.8326,8.76173333335
426.16,7.3698,7.2791,5.61993333333,8.33406666667,4.9152,6.7796,18.6017333333,7.82013333333,6.84673333333,8.75246666667
426.51,7.35773333333,7.26643333333,5.61633333333,8.316,4.90446666667,6.76526666667,18.6193333333,7.8192,6.83353333333,8.74136666668
426.87,7.3752,7.27546666667,5.61606666667,8.3252,4.9212,6.78786666667,18.6488666667,7.83331111112,6.85426666667,8.75683333333
427.23,7.36786666667,7.27133333333,5.60813333333,8.3206,4.91206666667,6.7812,18.6788666667,7.83426666667,6.84813333333,8.75976666667
427.58,7.37953333333,7.2738,5.6392,8.33026666667,4.92013333333,6.80026666667,18.7226666667,7.84017777777,6.84413333333,8.77523333333
427.94,7.3714,7.27593333333,5.64013333333,8.31433333333,4.90986666667,6.7824,18.7494666667,7.84931111111,6.84213333334,8.78143333334
428.30,7.38473333333,7.285,5.6352,8.3124,4.9208,6.79173333333,18.8064,7.85186666667,6.82893333333,8.77753333334
428.65,7.36733333333,7.2815,5.63773333333,8.30873333333,4.9186,6.78293333333,18.8218666667,7.84891111112,6.83993333334,8.77266666668
429.01,7.37213333333,7.25773333333,5.62246666667,8.2872,4.907,6.7706,18.832,7.83815555555,6.8268,8.75966666667
429.37,7.37386666667,7.264,5.64246666667,8.29013333333,4.91206666667,6.778,18.8463333333,7.85637777777,6.8404,8.78773333333
429.72,7.3578,7.26026666667,5.63993333333,8.2902,4.90966666667,6.78086666667,18.8523333333,7.86300000001,6.82746666667,8.78706666667
430.08,7.37213333333,7.28033333333,5.674,8.32806666667,4.9308,6.8196,18.8880666667,7.88979999999,6.85733333333,8.80763333334
430.44,7.42006666667,7.33666666667,5.71773333333,8.38213333333,4.96673333333,6.86786666667,18.9524,7.94693333334,6.91346666667,8.85706666666
430.79,7.40926666667,7.33696666667,5.71193333333,8.393,4.95786666667,6.85133333333,18.9544,7.94093333333,6.89706666667,8.84946666667
431.15,7.4354,7.36146666667,5.7404,8.4108,4.99266666667,6.87246666667,18.992,7.96784444445,6.9268,8.87429999999
431.50,7.4578,7.41223333333,5.76873333333,8.46246666667,5.01526666667,6.8894,19.0388,8.00277777779,6.97253333333,8.91583333333
431.86,7.46793333333,7.40516666667,5.759,8.47206666667,5.00633333333,6.88333333333,19.0606666667,7.98822222221,6.9716,8.91083333333
432.22,7.45786666667,7.40313333333,5.74986666667,8.46406666667,4.98733333333,6.87473333334,19.0555333333,7.98233333333,6.97873333333,8.92019999999
432.57,7.50126666667,7.44333333333,5.78206666667,8.50206666667,5.02466666667,6.917,19.1152666667,8.02071111112,7.0074,8.96186666667
432.93,7.50593333333,7.4549,5.77413333333,8.51206666667,5.02026666667,6.9198,19.1297333333,8.02353333333,7.0072,8.96723333333
433.29,7.51373333333,7.4568,5.76166666667,8.5106,5.00793333333,6.92166666667,19.1668,8.02251111112,6.99646666667,8.96173333333
433.64,7.52273333333,7.46363333333,5.76913333333,8.50913333333,5.01933333333,6.93773333334,19.1714,8.01684444445,7.00773333333,8.96249999999
434.00,7.5412,7.4831,5.77606666667,8.50633333333,5.0236,6.93106666667,19.1838666667,8.02271111111,7.0048,8.97856666667
434.35,7.5318,7.4615,5.7496,8.4914,5.00646666667,6.915,19.1721333333,7.98888888889,6.98886666667,8.95523333335
434.71,7.5562,7.48906666667,5.76646666667,8.50366666667,5.0204,6.93573333333,19.2132666667,8.00944444444,7.0152,8.98546666668
435.07,7.56133333333,7.51153333333,5.77906666667,8.5128,5.0168,6.94013333333,19.2246,8.00317777779,7.0092,8.98200000001
435.42,7.58433333333,7.5242,5.79546666667,8.52106666667,5.0376,6.97473333333,19.2507333333,8.02431111112,7.0166,8.99403333334
435.78,7.59773333333,7.5528,5.80993333333,8.5246,5.05066666667,6.9922,19.2775333333,8.04960000001,7.0414,9.01496666667
436.13,7.564,7.5355,5.7884,8.5126,5.0298,6.97586666667,19.2622666667,8.02426666667,7.02486666667,8.98823333332
436.49,7.55206666667,7.54516666667,5.79426666667,8.50053333333,5.0234,6.98173333333,19.2756,8.01788888889,7.02313333333,8.98209999999
436.84,7.57646666667,7.58006666667,5.8368,8.5226,5.0346,6.98966666667,19.3306666667,8.03764444445,7.04293333333,9.0033
437.20,7.55933333333,7.57246666666,5.83433333333,8.51526666667,5.0376,6.97873333333,19.3382666667,8.03668888888,7.0444,9.00386666667
437.56,7.58286666667,7.61236666667,5.8618,8.53966666667,5.0508,6.99073333333,19.3925333333,8.07484444445,7.0702,9.03010000001
437.91,7.57413333333,7.61043333333,5.86186666667,8.54366666667,5.0532,6.9852,19.4201333333,8.07473333333,7.06893333333,9.03506666667
438.27,7.56626666667,7.6146,5.88013333333,8.5438,5.0598,6.98333333333,19.4397333333,8.09542222222,7.07366666667,9.0472
438.62,7.5608,7.61576666667,5.88146666667,8.52906666667,5.05873333333,6.98066666667,19.4714,8.09288888889,7.06786666667,9.03223333334
438.98,7.55833333333,7.61436666667,5.8806,8.535,5.06213333333,6.9832,19.4959333333,8.10008888888,7.07846666666,9.04266666665
439.33,7.54486666667,7.60426666667,5.8624,8.51633333333,5.05333333333,6.95953333333,19.5039333333,8.08295555555,7.07706666667,9.02253333335
439.69,7.56686666667,7.62276666667,5.89153333333,8.54733333333,5.06853333333,6.97866666667,19.5444666667,8.10486666666,7.09593333333,9.04196666667
440.04,7.56066666667,7.62263333333,5.87633333333,8.52846666667,5.0628,6.95593333333,19.5637333333,8.09162222223,7.07573333333,9.02359999999
440.40,7.56033333333,7.61136666667,5.87153333333,8.53513333333,5.05273333333,6.94513333333,19.5628666667,8.09364444444,7.06666666667,9.01136666667
440.75,7.55673333333,7.61596666667,5.86873333333,8.52493333333,5.06306666667,6.95813333333,19.5820666667,8.10142222222,7.072,9.0167
441.11,7.55686666667,7.6289,5.87313333333,8.53453333333,5.05766666667,6.955,19.5942,8.09319999999,7.06386666667,9.01486666668
441.47,7.53126666667,7.60063333333,5.835,8.51773333333,5.03126666666,6.923,19.5751333333,8.06553333333,7.0434,8.99203333335
441.82,7.5348,7.61533333333,5.8444,8.52526666667,5.03193333333,6.9298,19.594,8.06171111112,7.046,8.99563333335
442.18,7.557,7.643,5.86153333333,8.55773333333,5.04193333333,6.94626666667,19.6192,8.07313333333,7.0478,9.00736666667
442.53,7.55566666667,7.63813333333,5.86706666667,8.57173333333,5.0364,6.93353333333,19.5958666667,8.05600000001,7.04133333333,9.00416666665
442.89,7.5854,7.64706666667,5.884,8.584,5.05106666667,6.93973333333,19.6208,8.07588888888,7.04646666666,9.01616666666
443.24,7.57106666667,7.64676666667,5.86546666667,8.57026666667,5.02726666667,6.9142,19.6323333333,8.05317777777,7.00833333333,9.01056666667
443.60,7.5564,7.66173333333,5.864,8.5592,5.025,6.90186666667,19.6583333333,8.04520000001,6.99906666667,9.01213333333
443.95,7.61286666667,7.7048,5.91626666667,8.61446666667,5.0666,6.95193333333,19.712,8.0954,7.0454,9.06083333333
444.31,7.61113333333,7.7256,5.9218,8.61846666667,5.07153333333,6.96326666667,19.7422,8.09708888889,7.03973333333,9.07236666667
444.66,7.6076,7.71536666667,5.91946666667,8.6316,5.06486666667,6.96133333333,19.7584666667,8.09411111112,7.0424,9.07323333334
445.02,7.631,7.74173333333,5.9482,8.65873333333,5.08993333334,6.9964,19.8061333333,8.12240000001,7.07586666667,9.09083333335
445.37,7.65753333333,7.76683333333,5.96686666667,8.67313333333,5.11226666667,7.02246666667,19.8414666666,8.13908888888,7.08886666667,9.12223333333
445.72,7.64426666667,7.7594,5.95386666667,8.6758,5.109,7.02846666667,19.8615333333,8.13173333333,7.09166666667,9.12559999999
446.08,7.61706666667,7.73203333333,5.93006666667,8.65193333333,5.08926666667,7.00213333334,19.8580666667,8.10400000001,7.0768,9.11186666667
446.43,7.6248,7.74086666667,5.92973333333,8.65333333333,5.10206666667,7.02246666667,19.8926,8.11828888889,7.08853333333,9.12033333335
446.79,7.6122,7.74756666667,5.929,8.6522,5.09866666667,7.01293333333,19.8982,8.1152,7.0878,9.12533333334
447.14,7.6214,7.77273333333,5.95506666666,8.68146666667,5.12513333333,7.0336,19.9133333333,8.1358,7.12186666667,9.15673333333
447.50,7.6216,7.7622,5.94553333333,8.6968,5.1308,7.04753333333,19.8926,8.13342222221,7.12086666667,9.15030000001
447.85,7.61526666667,7.77316666667,5.94813333333,8.70193333333,5.13546666667,7.05806666667,19.8972,8.13364444445,7.131,9.15689999999
448.21,7.6346,7.78193333333,5.9674,8.73006666666,5.16086666667,7.05946666667,19.9220666667,8.15239999999,7.1594,9.17596666666
448.56,7.64606666666,7.8009,5.973,8.7354,5.17513333333,7.074,19.9127333333,8.15702222222,7.16653333333,9.18923333333
448.92,7.6454,7.80626666667,5.96626666667,8.74553333333,5.1696,7.0534,19.909,8.15315555556,7.1648,9.20586666667
449.27,7.6556,7.82886666667,5.995,8.7592,5.18646666666,7.067,19.9307333333,8.16708888889,7.18993333334,9.2133
