wavelength,Back_SicLuam,Belly_SicLuam,Breast_SicLuam,Crissum_SicLuam,Crown_SicLuam,DorTail_SicLuam,Patch10_SicLuam,Rump_SicLuam,Throat_SicLuam,WingTip_SicLuam
704.81,27.4776,55.7064,43.5881,49.8632757576,25.4312,19.0632666667,44.8845,39.8225666667,36.4842,18.7221333333
705.13,27.4926666667,55.781,43.6627,49.9535575758,25.5284666666,19.0357333333,44.9209,39.8282,36.5903666667,18.7392
705.45,27.4502,55.6739333333,43.5162666667,49.7673030303,25.5505333333,19.0094666667,44.7412666667,39.8238333333,36.5831666667,18.6484666667
705.78,27.4732,55.5940666667,43.5271666667,49.6802575757,25.5298666667,18.9832666667,44.7876,39.7704333333,36.4778666667,18.587
706.10,27.6528,55.9985333333,43.7279333333,49.9138575758,25.6705333333,19.1862,45.0529333333,39.9283,36.7385,18.5820666667
706.42,27.5878666667,55.8956666667,43.7285,49.9100454545,25.6736666667,19.2354666667,45.0859,39.7974333333,36.7758333333,18.4335333333
706.74,27.3817333333,55.767,43.6197,49.8340787879,25.4634666667,19.0422666667,45.0005,39.6526333333,36.6615,18.3128666667
707.06,27.2899333333,55.6944666667,43.4221666667,49.7931151515,25.2826,19.0945333333,44.9803666667,39.4290333333,36.6415666667,18.2391333333
707.38,27.3552,55.8677333333,43.4886333333,49.8736606061,25.3282,19.3086666667,45.0688,39.6002333333,36.7742666667,18.2980666667
707.70,27.348,55.9610666667,43.4493333333,49.9944636364,25.2282666667,19.3031333333,45.1418,39.5871666667,36.7087333333,18.251
708.03,27.3890666667,56.2174,43.5140666667,50.1929575758,25.3049333333,19.3120666667,45.4038,39.8005666666,36.8252,18.2872
708.35,27.2826,56.0172666667,43.3788,49.9605272727,25.2627333333,19.3755333333,45.2769,39.6963,36.7639333333,18.1708
708.67,27.3615333333,56.1424666667,43.3991,50.0265454546,25.2712666667,19.4962,45.3824666667,39.7891,36.7359666667,18.2297333333
708.99,27.4522666667,56.2383333333,43.6625333333,50.188030303,25.3440666667,19.5224,45.5985333333,39.8198333333,36.9159333333,18.2845333333
709.31,27.3469333333,56.1653333333,43.5276333333,50.1373848485,25.3972666667,19.3814,45.5310666667,39.7615,36.8552333333,18.2412
709.63,27.1452666667,55.8802,43.3131333333,49.9265575758,25.1706,19.1082,45.3917,39.6637333333,36.6026,18.0462
709.95,27.0292666667,55.8126666666,43.2849666667,49.7956757576,25.0086,18.9304,45.3008333333,39.6244,36.5139,17.9126666667
710.27,27.0262,55.7514666666,43.2363666667,49.679969697,24.9456666667,18.9266666666,45.2865333333,39.6189333333,36.4785333333,17.9053333333
710.59,27.0054,55.7622666667,43.3272666667,49.6358818182,24.9136666666,18.6840666667,45.2474,39.7127333333,36.4605,17.736
710.91,26.7944,55.5459333333,43.2325,49.3577484848,24.6666666667,18.3331333333,44.8916333333,39.5673666667,36.2430666667,17.4956666667
711.24,26.8221333333,55.5583333333,43.3805,49.4206030303,24.7468,18.2647333334,44.8884666667,39.5785666667,36.2763333333,17.5086
711.56,26.9604,55.4033333333,43.5391,49.3279787879,24.9194,18.4580666667,44.7891,39.7027,36.315,17.6857333333
711.88,27.2122666667,55.8076,43.8852333333,49.6924090909,25.1741333333,18.7124666667,44.9464666667,39.9556,36.5469333333,17.9812
712.20,27.2302,55.6704,43.9254333333,49.6703636364,25.1962,18.682,44.8791666667,39.9592,36.5339333333,18.0504
712.52,27.1481333333,55.613,43.8621,49.5290212121,25.0350666667,18.5792,44.8490333333,39.9188666667,36.3607333333,17.8952666667
712.84,27.1676,55.5615333333,43.8942333333,49.625369697,24.9644666667,18.5698666667,44.7733666667,39.8988,36.3591333333,17.8472
713.16,27.3185333333,55.5806,43.9642333333,49.7155272727,25.1214,18.7156666667,44.7614333333,39.9504666667,36.3910666667,17.9284
713.48,27.5969333333,55.7726,44.1965333333,50.011030303,25.4392666667,18.9512,44.9136,40.2051666667,36.5747,18.2216
713.80,27.7724666667,55.9148,44.4307,50.3333727273,25.688,19.1764666667,45.1134333333,40.4964666667,36.7615666667,18.3831333333
714.12,27.7625333333,55.7254666667,44.2053,50.124030303,25.6246666667,19.1956666667,44.9863666667,40.3745666666,36.6073333333,18.4492666667
714.44,27.6564666667,55.6071333333,44.1171333333,50.2157545455,25.5498,19.0863333333,45.0321333333,40.2798333333,36.5208666666,18.3068
714.76,27.5958,55.5515333333,44.0033333333,50.1055,25.5542,19.0762666667,45.0302666667,40.2626,36.5247666667,18.2629333333
715.08,27.5001333333,55.5260666667,43.8260666667,50.0343333333,25.3379333334,18.9098666667,45.0927,40.1765333333,36.4175,18.1784666667
715.40,27.5629333333,55.6574,43.8191,50.084269697,25.2819333333,18.8082,45.3012666667,40.2281333334,36.4717666667,18.0617333333
715.72,27.4056,55.5783333333,43.6965333333,49.9989757576,25.1592,18.6729333333,45.1521,40.0937,36.3769333333,17.8878666667
716.04,27.4286,55.6062666667,43.5408,50.0130878788,25.3262666667,18.6949333333,45.0694,40.1283333333,36.4302333333,18.0358
716.36,27.6236,55.8904,43.6833,50.1913090909,25.4538666667,18.9058666667,45.3315,40.3298666667,36.5423666667,18.2688666667
716.68,27.6416,55.9116,43.73,50.2128909091,25.5117333333,18.986,45.4821666667,40.4331,36.5448333333,18.3418
717.00,27.5554666667,55.9002,43.7295666667,50.1578333333,25.3624,18.8738,45.4343,40.3286,36.4159,18.2194
717.32,27.5838,55.9632,43.6911,50.1216575758,25.4251333333,18.8389333333,45.4023,40.2584,36.4248333333,18.2446666667
717.64,27.66,56.2713333333,43.9588666667,50.4424393939,25.5209333333,18.8858,45.6300333333,40.4534333333,36.5943666667,18.2784666667
717.96,27.9944666667,56.7444,44.2606666667,50.6911545455,25.8725333333,19.2464,45.9476333333,40.7942,36.8915666666,18.5766666667
718.28,28.1153333333,56.6542666667,44.2503333333,50.6259151515,25.9217333333,19.356,45.8869666667,40.7194333333,36.8216,18.689
718.60,28.223,56.7050666667,44.3695333333,50.7596181818,26.069,19.3904,45.8774,40.7382333333,36.9340666667,18.5933333333
718.92,28.1572,56.5462666667,44.3856,50.6045939394,25.9901333333,19.2712,45.7246,40.6451666667,36.8235333333,18.539
719.24,28.2651333333,56.8264666667,44.4947,50.7177,26.11,19.3613333333,45.8130333333,40.8466,36.9466666667,18.5657333333
719.56,28.6112666667,57.0678,44.8569333333,51.0615606061,26.3192,19.7145333333,46.0474,41.1877666667,37.2015333333,18.8174666667
719.88,28.5228,56.7953333333,44.8497,50.8218787879,26.1961333333,19.4924666667,45.7822,41.0122333333,37.1881,18.6145333333
720.20,28.2651333334,56.4812666667,44.5588,50.5127727273,25.8854,19.1754,45.2209,40.5856333333,36.9378,18.3185333333
720.52,28.1718,56.2828,44.4735333333,50.352230303,25.9026666667,19.1655333333,44.9752333333,40.6043333333,36.9107333333,18.2686666667
720.84,28.2127333333,56.4064,44.5113333333,50.3904333333,25.8262666667,19.1538,44.9931666667,40.5611666667,36.9364,18.2264
721.16,28.3464,56.3916666667,44.5183333333,50.3132818182,25.9589333334,19.3674666667,44.9292,40.4976666667,37.0233333333,18.4244666667
721.48,28.1736666667,56.2326666667,44.4050333333,50.2449303031,25.7557333333,19.1590666667,44.6772,40.4311333333,36.9151,18.3454
721.79,28.2204,56.2332666667,44.4937333333,50.3519060606,25.8682666667,19.2466666667,44.6904,40.6574666667,37.0345666667,18.4267333333
722.11,28.0023333333,56.2846,44.3693,50.3937878788,25.6961333333,19.2277333333,44.5995333333,40.6172666667,36.9644666667,18.3070666667
722.43,28.1136666667,56.3347333333,44.4374666667,50.5264969697,25.9430666667,19.4634,44.7844,40.8238333333,37.0592333333,18.5412666667
722.75,27.9138666667,56.0389333333,44.2021,50.3504181818,25.8358,19.3724,44.8045333333,40.6674333333,36.7903333333,18.5156666667
723.07,27.8818,56.1783333333,44.2106,50.401830303,25.8144,19.3624666667,44.8670666667,40.6585666667,36.7087333333,18.5164666667
723.39,27.717,56.0471333333,44.0260333333,50.2849,25.8148,19.4226666667,44.8916666667,40.6114,36.4943333333,18.5066
723.71,27.6734,56.1261333333,44.0075666667,50.4790242424,25.8328,19.4192666667,45.1125666667,40.7324666667,36.5501666667,18.5776666667
724.03,27.9258666667,56.3272,43.9477666667,50.6022151515,25.9111333333,19.4760666667,45.5173,40.8855666667,36.6335333333,18.6158
724.35,28.0238,56.4126666667,44.0319333333,50.7221484849,26.1284,19.4436,45.6222,41.0839,36.6908,18.6649333333
724.67,28.1188,56.4459333333,43.8497333333,50.8895575758,26.1218666667,19.3296,45.7776,41.2404333333,36.6859333333,18.6471333333
724.98,28.2511333333,56.476,43.8873666667,50.9166515152,26.3376,19.4308666667,46.0864,41.2533666667,36.7857,18.7504666667
725.30,28.2349333333,56.6475333333,44.0375333333,50.9527242424,26.2166,19.2976,46.2650666667,41.1837333333,36.8464333334,18.6194666667
725.62,28.3467333333,56.6416,44.1274666667,50.7225636364,26.2072,19.177,46.395,41.1567,36.6967333333,18.8192666667
725.94,28.1136,56.5574666667,43.9698,50.7857909091,25.8680666667,18.9612,46.1382333333,40.9297333333,36.5537333333,18.5509333333
726.26,28.3772666667,56.9019333333,44.2783,51.0801030303,26.0846,19.1009333333,46.4744,41.2080666667,36.9239,18.8675333333
726.58,28.0392666667,56.4632666667,43.9919333333,50.7601757576,25.7642666667,18.8685333333,46.0350333333,40.8107333333,36.5995,18.7836
726.90,28.2044,56.5590666667,44.0534,50.9431727273,25.9710666667,19.0720666667,46.0100333333,40.9418333334,36.8307666667,18.898
727.21,28.3933333333,56.7478,44.1523,50.9271484848,26.2006666667,19.3057333333,46.135,41.1900333333,36.9623666667,19.1125333333
727.53,28.4756,56.7921333333,44.3979,51.057530303,26.3772666666,19.4595333333,46.1885333333,41.2887333333,37.2147,19.2967333333
727.85,28.4054666667,56.7388666667,44.312,50.9744666667,26.1839333333,19.504,46.1622,41.1545333333,37.234,19.2036
728.17,27.9519333333,56.2702,44.1713,50.4526121212,25.9076,19.3179333333,45.7628,40.8455333333,36.8322,18.7881333333
728.49,27.9688,56.0324,44.0645333333,50.4312151515,25.7762666667,19.2864666667,45.5528,40.7712666667,36.8298333333,18.8174
728.80,27.8585333333,56.0466666667,44.057,50.5030272727,25.8364,19.3772666667,45.4766333333,40.8136666667,36.7797333334,18.8064
729.12,27.7719333333,55.964,44.0057333333,50.5553060606,25.9355333333,19.523,45.2943,40.9329666667,36.8057333333,18.6866
729.44,27.9221333333,56.0288666667,44.0983333333,50.4869909091,26.0811333333,19.6028,45.3591,41.1218666667,36.8881,18.772
729.76,27.8251333333,55.7882,44.0126333333,50.3781969697,25.9575333333,19.6363333333,44.9565666667,40.9046666667,36.6238333333,18.6726
730.08,28.0126666667,55.8097333333,44.2166333333,50.5628818182,26.2210666667,19.75,45.3052666667,41.1494333333,36.8669666667,18.712
730.39,27.9746,55.8837333333,44.3259333333,50.5781121212,26.1635333333,19.5622,45.3834333333,41.2851666667,36.8411666666,18.6901333333
730.71,27.8104,55.7277333333,44.2841,50.5499272727,26.1228666667,19.4362666667,45.2338333333,41.1790333333,36.7834333333,18.5644666667
731.03,27.6116666667,55.6324,44.1789666667,50.3656181818,26.0445333334,19.3688,44.9723,41.0800333333,36.5565666667,18.4293333333
731.35,27.6186,55.5400666667,44.4491,50.4043545455,26.1414,19.5089333333,44.9223666667,41.1356333333,36.6217666667,18.5946
731.67,27.9045333334,55.9096666667,44.7431333333,50.7567030303,26.3118,19.7814666667,45.1614666667,41.4072,36.8709333333,18.9536666667
731.98,27.9398,56.122,44.7882666667,50.7290121212,26.4615333333,19.9412,45.1074,41.5110333333,36.9342333333,19.0907333333
732.30,27.9718,56.1025333333,44.7796,50.6503909091,26.4235333333,19.9070666667,45.0640666667,41.483,36.9473,19.142
732.62,28.2516,56.3216666666,44.8968,50.9295121212,26.6451333333,20.1365333333,45.3083,41.6424,37.1897333334,19.5651333333
732.94,28.224,56.3376,44.9712666667,51.027930303,26.6938,20.2103333333,45.3738333333,41.6599,37.2223,19.7481333333
733.25,28.1186,56.2575333333,44.7119,50.7639363636,26.4835333333,20.0439333333,45.31,41.5746666667,37.0521333333,19.632
733.57,28.2412,56.5084,44.7803333333,50.8720909091,26.5884666667,20.1599333333,45.4234333333,41.7662666667,37.2018,19.7376
733.89,28.2901333333,56.4786666667,44.6833333333,50.7785878788,26.5840666667,20.3814,45.4689,41.6244333333,37.2332666667,19.8968
734.21,28.678,56.7018666667,44.9327333333,50.9041,26.7848,20.7338666667,45.6259333333,41.8293,37.5207,20.1964
734.52,28.7349333333,56.7776666667,44.9209333333,51.0442272727,26.7096666667,20.7426666667,45.7954,41.8849,37.5447666667,20.2357333333
734.84,28.4608,56.5094666667,44.4803333333,50.7247454546,26.4775333334,20.4638666667,45.5495333333,41.7174,37.2003,19.9263333333
735.16,28.2859333333,56.2302666667,44.1756333333,50.619939394,26.3514,20.2786666667,45.3932666667,41.5828,37.1112333333,19.6054
735.48,28.0548666667,56.0196666667,44.0212,50.4037969697,26.0532,19.9246666667,45.4292,41.3641333333,36.9063,19.1916666667
735.79,28.0554666666,55.9336666666,43.8741666667,50.3491151515,25.8568666667,19.7584666667,45.4120666667,41.3954,36.7798,18.9828
736.11,27.9324,55.9556666667,43.8286,50.1797666667,25.6438,19.5254,45.3802333333,41.3102,36.6744666667,18.6476666667
736.43,27.6719333333,55.7073333333,43.3737333333,49.9493151515,25.3262,19.2094,45.1894,41.0435,36.3535,18.4013333333
736.74,27.982,56.0124666667,43.9269333333,50.2920909091,25.7338,19.5159333333,45.5802666667,41.4502333333,36.7969666667,18.6804
737.06,27.848,55.8333333333,43.7655666667,49.9843272727,25.5031333333,19.333,45.3545666667,41.2488333333,36.5414333333,18.5903333333
737.38,28.1066,56.0614,44.0097333333,50.185,25.7639333333,19.3781333333,45.6224333333,41.5547666667,36.6554333333,18.7318666667
737.69,27.7285333333,55.8178,43.8157666667,50.0261787879,25.3297333333,18.7869333334,45.4953333333,41.3200666667,36.1854,18.2706
738.01,27.9506666667,55.9196,43.8839,50.212169697,25.3690666667,18.8106,45.5472666667,41.4477,36.3224333333,18.393
738.33,28.4052666666,56.3188,44.3850666667,50.7414181818,25.7304666667,19.1749333333,45.9072,41.818,36.7778,18.7894
738.64,28.6781333333,56.7192,44.9612333333,51.0487878788,26.0662666667,19.4316,46.2295666667,42.0913,37.0673666667,18.9932
738.96,28.8858,56.8937333333,45.2298666667,51.3201424242,26.2288,19.7264666667,46.3415666667,42.3081333333,37.1479,19.2816
739.28,29.1422666667,56.9655333334,45.5154666667,51.4931060606,26.4772666667,20.0798666667,46.4783666667,42.4847666667,37.3741333333,19.6942666667
739.59,29.0392666667,56.6884666667,45.3803666667,51.4131393939,26.2363333333,19.8732666667,46.4100666667,42.3000333333,37.1418666667,19.5351333333
739.91,29.2737333333,56.8124,45.7054666667,51.4796272727,26.4260666667,20.1758,46.6331666667,42.5573,37.4831666667,19.7315333333
740.23,29.3436,56.7191333333,45.5427,51.4935757576,26.4219333333,20.2052666667,46.6269333333,42.5007333333,37.5633666667,19.7246
740.54,29.0974,56.4366,45.1776333333,51.4107636364,26.1758,20.0518666667,46.4190333333,42.2124666667,37.3038,19.3699333333
740.86,28.7956666667,56.2636666667,44.9624,51.307130303,25.9706,19.921,46.2015,41.9975,37.2155666667,19.1937333333
741.18,29.1603333334,56.6413333334,45.2542333333,51.7022848485,26.3187333333,20.5026666667,46.6496333333,42.287,37.7020666667,19.5963333333
741.49,29.1437333333,56.798,45.2304333333,51.6800878788,26.2366666667,20.3734,46.7637,42.0984666667,37.6471333333,19.3954666667
741.81,29.0309333333,56.7495333333,44.8310333333,51.3091969697,26.0798,20.2402,46.6431666667,41.8753333333,37.2892333333,19.1755333333
742.12,29.1525333333,56.6578,44.6437666667,51.3283545455,26.0483333333,20.2654666666,46.7242,42.0290333333,37.3952,19.4016666667
742.44,29.3845333333,57.2031333333,44.8851666667,51.7503848485,26.3422,20.6232666667,47.0562666667,42.4635666667,37.8210333333,19.6935333333
742.76,29.3354666667,57.3674666667,44.814,51.7027727273,26.3329333333,20.4318,47.0610666667,42.3842666667,37.7968,19.5422666667
743.07,29.4712,57.5270666666,45.2395,51.9390060606,26.7162,20.8774666667,47.0399,42.6518,38.2126,19.9817333333
743.39,29.6833333333,57.6300666667,45.5359,52.1424878788,27.052,21.0714,47.0204333333,42.6919,38.146,20.0872
743.70,29.6917333333,57.7492666667,45.6134333333,52.2266181818,27.2354666667,21.068,47.0992,42.8354333333,38.1926,20.0372666667
744.02,29.9504,57.9527333333,45.8288333333,52.3984878788,27.5738666666,21.3435333333,47.2554666667,42.9453,38.4625333333,20.3881333333
744.34,30.2516666667,58.3142,46.1837,52.7247939394,27.6270666667,21.5070666667,47.4458666667,43.1884333333,38.7648666667,20.7574
744.65,30.2658,58.2668666667,46.1282,52.5864242424,27.8004,21.5568,47.3352666667,43.2479333333,38.8813333333,20.9763333333
744.97,30.1196,57.9962666667,46.0006,52.5065848485,27.8249333333,21.6857333333,47.3300333333,43.2939666667,38.8962,21.1363333333
745.28,30.2205333333,58.0408,46.1777,52.8756121212,27.8614,21.7675333333,47.4352333333,43.4250333333,39.1203666667,21.2657333333
745.60,30.2438666667,58.0444666667,46.0064,52.809169697,27.8061333333,21.6268666667,47.3226333333,43.2855,38.8728666667,21.1614
745.91,30.1422,57.4026666667,45.6230333333,52.2145848485,27.5696,21.3446,46.9324333333,42.8494333333,38.5482,20.9676666667
746.23,30.0500666667,57.3176666667,45.3198666667,52.2288818182,27.6030666667,21.4102,46.8627666667,42.9394333333,38.5396666667,21.2585333333
746.55,29.8377333333,57.1748666667,44.9364333333,52.0404848485,27.3938666667,21.2381333333,46.7314333333,42.6805333333,38.4550666667,21.0947333333
746.86,29.6181333333,57.4632666667,44.8487,52.1453333333,27.144,20.9684,46.6489333333,42.7005666667,38.4344666667,21.0339333333
747.18,29.5966,57.7098,44.7133666667,52.2250727273,26.9971333333,20.9810666667,46.7771666667,42.83,38.3691666667,20.9674
747.49,29.6495333333,57.6038,44.7582666667,52.1479424242,27.0034666667,21.0811333333,46.6803333333,42.9992333333,38.3157333334,21.0294666667
747.81,29.2853333333,57.2679333333,44.5981,51.7310242424,26.7692,21.0545333333,46.2958333333,42.7143666667,37.9814333333,20.7630666667
748.12,29.3146,57.3708,44.7900333333,51.9034939394,26.7792666667,21.1884,46.3715333333,42.7445,37.8834,20.9336
748.44,29.4696666667,57.266,44.9841,51.7064090909,27.075,21.4160666667,46.1588,42.8242333333,37.8654,21.1084666667
748.75,29.8286666667,57.5125333333,45.3806,51.9161090909,27.5864,21.8788,46.7311,43.3228666667,38.2964,21.805
749.07,29.9632666667,57.637,45.4512333333,52.0936636364,27.8284,22.1714,47.0324333333,43.4566333333,38.4788333333,22.1478666667
749.38,29.7552,57.6441333333,45.3997333333,52.201730303,27.8106,22.2798,46.965,43.4014,38.2698,22.2848666667
749.70,29.6446666667,57.2360666667,45.2612666667,51.9636969697,27.5914,22.2127333333,46.7266,43.1517,38.0603666667,22.0897333333
750.01,29.962,57.6178,45.6644666667,52.3212515151,27.9601333333,22.6656,47.1650333333,43.6586333333,38.1846,22.4164666667
750.33,29.9816666667,57.6886666667,45.5791,52.2673545454,28.1028666667,22.8433333333,47.3702333333,43.8469666667,38.3215,22.5076666667
750.64,29.9803333334,57.3939333333,45.6157333333,52.1256727273,28.137,22.7966666667,47.0882666667,43.6429,38.1772666667,22.554
750.96,29.8464666667,57.3586,45.6676666667,52.1410757576,28.1002666667,22.7149333333,47.1315,43.5814333333,38.0714,22.3789333333
751.27,29.9488,57.5260666667,45.6382333333,52.1679030303,28.2724,22.6577333333,47.2516666667,43.6192,38.1359,22.1802666667
751.59,29.9011333333,57.5602666667,45.5788333333,52.027569697,28.0977333333,22.3947333333,47.2476333333,43.5075666667,38.0369333333,21.9909333333
751.90,30.0572666667,57.8232,45.5237,52.1727545455,28.2074,22.4192,47.5569666667,43.6034333333,38.1584666667,22.161
752.22,29.6399333333,57.5966666667,45.065,51.8853787879,27.7934,22.1196666667,47.1457,43.1393,37.6902,21.6780666667
752.53,29.5765333333,57.5832,45.1661,52.1328242424,27.9235333334,22.1488666667,46.9291666667,43.1618333333,37.8779666667,21.7497333333
752.85,29.9539333333,58.0317333333,45.4811,52.3666363636,28.2348,22.2788666667,47.2277333333,43.4685666667,38.3198666667,21.6545333333
753.16,29.9838,58.0378666667,45.5828333333,52.5650333333,28.4308666667,22.2275333333,47.1626,43.5881333333,38.3277666667,21.6014666667
753.47,29.9402666667,57.9298,45.4145,52.3607424243,28.2261333333,21.8609333333,46.9967666667,43.2138666667,38.3402333333,21.3502666667
753.79,30.1968666667,57.6005333333,45.2755333333,52.1873060606,28.3671333333,21.876,47.0553666667,43.0108333333,38.4358333333,21.552
754.10,30.4925333334,57.9751333333,45.5056,52.632930303,28.5905333333,21.9976666667,47.7106,43.3102666667,38.7379333334,21.9593333333
754.42,30.5769333333,58.0543333333,45.2486333333,52.5354848485,28.4747333333,21.9895333333,47.6531333333,43.3072666666,38.6934,22.0473333333
754.73,30.4928,57.5484,44.8259,52.4365484848,28.1799333333,21.6994666667,47.1927666667,43.2681666667,38.2854,22.0216
755.05,30.0980666667,56.9913333333,44.2555666667,52.0690484848,27.8897333333,21.3434,46.6359,42.8954,37.8576,21.6485333333
755.36,30.1821333334,57.3527333333,44.5133333333,52.4250636364,27.8878,21.2666666667,46.7391,43.1668,37.9760333333,21.3863333333
755.67,30.5067333333,57.9409333333,44.8855666667,52.9643454546,28.0712,21.3726,47.0576,43.5273666667,38.3682666667,21.5579333333
755.99,30.7566666667,58.1449333333,45.2161,52.8342606061,28.0836,21.5133333333,47.3576,43.8139333333,38.4997333333,21.7206
756.30,30.4384666666,57.9882,45.038,52.5476878788,27.8303333333,21.2804666667,47.2280666667,43.7280333333,38.2719,21.7515333333
756.62,30.6812666667,58.4643333333,45.3787666667,52.7546757576,28.1026,21.7464,47.7875333333,44.1011666667,38.6213666667,22.1187333333
756.93,30.4745333333,58.2401333333,45.3091666667,52.6611939394,27.9623333333,21.6454,47.4863666667,44.2367666667,38.3223,21.995
757.24,30.1662666667,58.0972666667,45.3457,52.5751333333,27.5096,21.3743333333,46.9945666667,44.0026,38.0929,21.5316666667
757.56,29.5314,57.5019333334,44.9962666667,51.9289909091,27.1485333333,20.9046666667,46.1935333333,43.3362,37.5105666667,20.9993333333
757.87,29.3158666667,57.4486666667,45.3480666667,52.2068,27.0978,20.5412,46.2503,43.3140666667,37.5630333333,20.8356
758.18,29.2154,57.9244666667,45.6439,52.4507727273,27.1638666667,20.5001333334,46.689,43.4531666667,37.8018,20.7518
758.50,29.3392666667,57.9614666667,45.8295666667,52.4484181818,27.3746666666,20.6548666667,46.6074333333,43.5272666667,37.9038666667,20.8116666667
758.81,28.7855333333,57.0657333333,45.0739,51.7222272727,26.8362,20.1929333333,45.7868666667,42.8686666667,37.2878,20.5173333333
759.13,28.4669333333,56.4340666667,44.8881666667,51.1546606061,26.6175333334,19.9537333333,45.4081,42.6080333333,36.9066666667,20.0318
759.44,27.8982666667,56.0277333333,44.5605333333,50.8402818182,26.0942,19.4219333334,44.7327,41.9861333333,36.4397333333,19.3292666667
759.75,28.0326666666,56.1725333333,44.7936,51.3675909091,26.1988,19.4128,44.7341666667,41.9253,36.5736333333,19.1951333333
760.07,28.1181333333,56.3176,44.9241666667,51.5738454546,26.2885333333,19.2874666667,44.6365333333,41.8804666667,36.4805666667,19.1944
760.38,28.0341333333,56.19,44.8515333333,51.6019454545,26.2986666667,19.1946,44.7183666667,41.7397666667,36.3812333333,18.9684666667
760.69,28.4059333333,56.3171333333,44.9800333333,51.9324575757,26.695,19.5935333333,45.1805,42.1582666667,36.6041666667,19.3407333333
761.01,28.9258,56.6556666667,45.2216333333,52.2632121212,26.9020666667,20.13,45.4320333333,42.7864666667,37.1318666667,19.6566666667
761.32,29.5714666667,57.3248,45.5173333333,52.5111454545,27.3795333333,20.7634666667,45.9392,43.2426,37.7466333333,20.3202666667
761.63,29.8144666667,57.3332,45.6148333333,52.5374878788,27.6058666667,20.9595333333,46.1023,43.3693666667,37.8759,20.5246666667
761.94,29.9152,57.3869333333,45.4884333333,52.6395272727,27.6444,20.9432,46.1927,43.4257666667,37.8919333333,20.4728
762.26,30.0805333333,57.6627333333,45.7308666667,52.9574,27.7454,21.1000666667,46.4172333333,43.5865333333,38.3168333333,20.7073333333
762.57,30.4739333333,58.0039333333,45.7658,53.4114848485,28.005,21.3519333333,46.749,43.7764333333,38.5439333333,21.0825333333
762.88,30.8424,58.4103333333,45.8740333333,53.7066484848,28.3272666666,21.6096,47.3574666667,44.2024,38.8995666667,21.5322
763.20,30.9166,58.2269333333,45.5755666667,53.3538727273,28.4248666667,21.8184,47.5125333333,44.3071666667,38.8499333333,21.6548666667
763.51,30.7868666667,58.0646,45.4525333333,53.0919090909,28.327,21.8802,47.3571666667,44.1148,38.8663,21.5566666667
763.82,30.8750666667,58.1388666667,45.4301333333,52.9975727273,28.3244666667,21.9742,47.3489,44.0543333333,38.9019333334,21.6785333333
764.14,30.838,58.3555333333,45.6962,53.0522060606,28.2898666667,21.9027333333,47.3556666667,44.1397333333,38.9448666667,21.6231333333
764.45,30.8692,58.2956666666,45.5678,52.9934393939,28.4074,21.9125333333,47.4835,44.0318666667,38.9020666667,21.6013333333
764.76,30.7735333333,58.2128666667,45.5474,53.0148818182,28.5396666667,21.9632,47.4017666667,44.0916333333,38.8818,21.578
765.07,30.6567333334,58.2126,45.432,52.9510636364,28.4998666667,22.0384,47.2628666667,44.0401,38.8531666666,21.4774666667
765.39,30.7967333333,58.4448,45.7841,53.1373878788,28.7388,22.3842,47.5430666667,44.2920666667,39.1293666667,21.9149333333
765.70,31.1961333333,59.0488666667,46.2679333333,53.4955090909,29.1722666667,22.7883333333,48.0923666667,44.918,39.4132666667,22.2027333333
766.01,30.9335333333,58.9293333333,46.4150333333,53.0087242424,29.1036,22.6236,47.8185666667,44.8542,39.3194666667,22.1202666667
766.32,30.8693333333,58.8652666666,46.8347333333,53.1246757576,29.1504,22.7039333333,47.6161666667,44.8672333333,39.2816333333,22.0800666667
766.64,30.6924,59.1238,47.1707333333,53.3445757576,28.9188,22.4974666667,47.4383,44.8617,39.2911666667,22.1295333333
766.95,30.7264,59.1164,47.3207666667,53.5728060606,28.7484,22.3806666667,47.5566,45.0472666667,39.2562333333,22.0661333333
767.26,30.6705333333,59.2984,47.4448,53.7188212121,28.9346,22.418,47.6883,45.2553666666,39.2772,22.1569333333
767.57,30.0419333333,58.7002666667,46.6480666667,53.1528454545,28.5977333333,21.9814666667,47.1166333333,44.7607666667,38.7993,21.8405333333
767.88,29.8268666667,59.1006666667,46.9065,53.4668484848,28.6544666667,21.8897333333,47.1111,45.1619,38.9747,22.0016666667
768.20,29.5378,58.9232,46.8950333333,53.3777939394,28.3740666667,21.6711333333,46.9404333333,45.1077666667,38.9379333333,21.8270666667
768.51,29.6789333333,58.7158,47.2059666667,53.5638909091,28.4845333333,21.6461333333,46.9913333333,45.112,39.2907333333,22.0342
768.82,29.7805333333,58.8182666667,47.2883,53.7463757576,28.6028666667,21.8206666667,47.2152,45.3023,39.4802666667,22.0516
769.13,29.4372666667,58.3785333333,46.7825666667,53.3715909091,28.4257333334,21.6056,46.8653,44.7541,39.1833,21.8574
769.44,29.6801333333,58.5396,46.8496666667,53.6819848485,28.6421333333,21.7783333333,47.0549,44.9527333333,39.4146,22.1604666667
769.76,29.5267333333,58.3557333333,46.1118333333,53.1264212121,28.3925333333,21.7380666667,46.5933666667,44.7429666667,38.9656,22.0605333333
770.07,29.4102666667,57.8150666667,45.8433666667,52.7002909091,28.3218666667,21.5062666666,46.3582666667,44.5872,38.7317,21.8580666667
