wavelength,Back_TanVelm,Belly_TanVelm,Breast_TanVelm,Crissum_TanVelm,Crown_TanVelm,DorTail_TanVelm,Patch10_TanVelm,Patch11_TanVelm,Patch12_TanVelm,Rump_TanVelm,Throat_TanVelm,WingTip_TanVelm
447.85,7.57160000001,5.39253333333,22.963,6.95497,6.04482666667,7.10227246377,98.8479333334,35.8472,61.0835666667,35.211,61.3783333333,5.80333333333
448.21,7.61253333333,5.39673333333,22.8676666667,6.97102666666,6.07530666667,7.1123710145,98.8177333333,36.0982666667,61.5079333333,35.3876666667,61.3256,5.80426666667
448.56,7.65296666666,5.37833333333,22.7604,6.97308666667,6.09168,7.11829275361,98.6988666667,36.3514666667,61.9023333334,35.5548666667,61.2168666667,5.78833333333
448.92,7.71303333333,5.3814,22.6471333333,6.98483666667,6.12540000001,7.12818840579,98.5383999999,36.6250666667,62.2990666667,35.731,61.1107333334,5.79826666667
449.27,7.7658,5.3994,22.5520666667,6.99258,6.16557333333,7.14066086957,98.4595333333,36.938,62.7840333333,35.9536,61.0328,5.8156
449.62,7.821,5.405,22.4478,7.00954333333,6.20729333334,7.15153623188,98.3292666666,37.2408666667,63.2655,36.1746666667,60.9472,5.82606666667
449.98,7.86823333333,5.39633333333,22.3134,7.00467666666,6.23474666666,7.1520115942,98.1806,37.548,63.7621666666,36.3906,60.8192666667,5.81326666667
450.33,7.89740000001,5.37993333333,22.2012666667,7.00928666667,6.24886666666,7.15037681159,98.0812666666,37.8738666667,64.2823666667,36.5980666667,60.7182666667,5.79866666667
450.69,7.95496666667,5.38406666667,22.1018,7.00261333333,6.26189333334,7.14930144927,97.9572000001,38.2002,64.8239333333,36.8680666667,60.6389333333,5.78793333333
451.04,8.01513333333,5.3988,22.0011333333,7.00487666667,6.28534666666,7.15431884057,97.8331333333,38.5349333333,65.3532333333,37.1145333333,60.5276,5.8
451.40,8.07053333333,5.39453333333,21.9012,7.00774666667,6.31582666667,7.15986086956,97.7695333333,38.8663333333,65.9217666667,37.371,60.4604,5.79906666667
451.75,8.1056,5.3858,21.7955333333,6.99762000001,6.32989333333,7.15746086957,97.6060666666,39.1829333333,66.4236333333,37.5964,60.3551333333,5.7922
452.10,8.1736,5.40433333334,21.7202,7.01157000001,6.36519999999,7.17671884058,97.4958666667,39.4944,66.9419666667,37.8295333333,60.2549333333,5.80066666667
452.46,8.23563333333,5.43873333333,21.6397333334,7.04275666667,6.40826666667,7.19878550725,97.3642666666,39.7990666666,67.4257666667,38.0606666667,60.1562666667,5.82533333333
452.81,8.28750000001,5.4634,21.5855333333,7.07011666667,6.44799999999,7.22141449276,97.2592666667,40.0958,67.975,38.3126666667,60.0844666666,5.84566666667
453.17,8.32620000001,5.45453333333,21.5035333333,7.07266,6.46401333333,7.22149275363,97.1056000001,40.3493333333,68.3848333333,38.5152666667,59.9512666667,5.8456
453.52,8.36699999999,5.44006666667,21.4062666667,7.06296999999,6.46530666667,7.21013913044,96.9239333333,40.5929333333,68.8241333333,38.6958666667,59.8164,5.82726666667
453.87,8.41186666666,5.44673333333,21.3355333333,7.07688333333,6.48158666667,7.21155942029,96.7148666666,40.8402,69.2270666667,38.8920666667,59.6702666667,5.83846666667
454.23,8.46493333333,5.45406666667,21.2509333333,7.08007333333,6.50974666667,7.22387826086,96.5221333333,41.0901333333,69.6539,39.1036,59.5038666667,5.837
454.58,8.49266666667,5.441,21.1436666667,7.0853,6.54501333334,7.22327246376,96.2821999999,41.336,70.0410333333,39.2592666667,59.3036,5.83853333333
454.93,8.53903333334,5.4304,21.0696666667,7.09934999999,6.57276000001,7.23713333333,96.0672666667,41.6012666667,70.4730333333,39.4748666667,59.1443333333,5.8336
455.29,8.60133333333,5.45213333333,21.003,7.11487333334,6.61289333333,7.26342608695,95.8496666666,41.9051333333,70.9207,39.7186,58.9827333333,5.85486666667
455.64,8.63769999999,5.44093333333,20.9056,7.11786000001,6.62933333333,7.25400579709,95.5306,42.1407333333,71.3059333333,39.9059333333,58.7466666667,5.84773333333
456.00,8.67756666667,5.42793333333,20.8163333333,7.13521,6.63910666667,7.26005797101,95.2388666667,42.4477333333,71.7487,40.138,58.5524666667,5.8496
456.35,8.7177,5.41386666667,20.7205333333,7.13393666667,6.65418666668,7.25929565218,94.9754000001,42.7271333333,72.1967666667,40.3664666666,58.3565333333,5.84626666667
456.70,8.76110000001,5.41153333333,20.6291333333,7.13461666666,6.66781333333,7.27137101449,94.6960000001,43.0136,72.6346,40.6099333333,58.148,5.84553333333
457.06,8.78896666667,5.38946666667,20.5142666667,7.12285333333,6.67006666666,7.25799130434,94.3385333333,43.2916,73.1308666667,40.8200666667,57.9175333333,5.82213333333
457.41,8.82639999999,5.38446666667,20.414,7.11924666666,6.69021333334,7.25946666667,94.0110666667,43.5878,73.6260666667,41.0761333333,57.6904666667,5.82466666667
457.76,8.87509999999,5.3902,20.3288,7.11327666666,6.71413333333,7.2664347826,93.7245333333,43.891,74.1414,41.3121333333,57.4935333333,5.8322
458.12,8.90506666666,5.36546666667,20.2299333333,7.09661666667,6.72422666667,7.25011014493,93.4378666666,44.1407333333,74.5741333333,41.5272,57.2783333333,5.81966666667
458.47,8.9291,5.35046666667,20.1336,7.07846999999,6.72128,7.24595362319,93.1184666666,44.3450666667,74.9625666667,41.7244,57.0634666667,5.8024
458.82,8.96049999999,5.34553333333,20.0539333333,7.06486333333,6.74732,7.23576811595,92.8839333333,44.5868666667,75.3499333333,41.9229333333,56.8857333333,5.79793333333
459.18,9.00236666667,5.34266666667,19.9879333333,7.06725666668,6.76889333333,7.22653623189,92.6334666666,44.7616,75.6547,42.088,56.7218666667,5.80066666667
459.53,9.03739999999,5.3446,19.9245333333,7.06362333333,6.79004000001,7.22872753623,92.4127333333,44.9693333333,75.9577333333,42.2692,56.5459333333,5.79226666667
459.88,9.06936666667,5.3484,19.8519333333,7.04817333333,6.80738666667,7.23279420291,92.1164,45.1111333333,76.1940666667,42.4042666667,56.3292,5.7896
460.24,9.0946,5.34573333333,19.7944666667,7.04078666667,6.82378666666,7.23279710145,91.7940666666,45.2604666667,76.4263333333,42.5605333333,56.0998666667,5.7884
460.59,9.11833333333,5.33686666667,19.7192,7.02337,6.84274666667,7.21267536232,91.4484000001,45.4059333333,76.6369,42.6888,55.8608666667,5.774
460.94,9.15253333333,5.3518,19.6595333333,7.02574333333,6.8632,7.22133623188,91.1133999999,45.5461333334,76.8126333333,42.8425333334,55.6311333333,5.7898
461.29,9.18933333334,5.37086666667,19.6134666667,7.03444999999,6.89213333333,7.22782608695,90.7661333333,45.7117333333,77.0137666667,43.0200666667,55.3987333333,5.8018
461.65,9.2214,5.36953333333,19.5478666667,7.03057333333,6.91822666666,7.22694782609,90.4008666666,45.8756,77.2412666667,43.2217333333,55.1238666667,5.7944
462.00,9.27820000001,5.39913333333,19.5087333333,7.04734999999,6.96493333333,7.24466376811,90.0179999999,46.0842,77.4966666667,43.4632,54.9085333333,5.81433333333
462.35,9.32896666666,5.418,19.4602,7.06656666667,7.00337333333,7.24547826087,89.6442666666,46.3309333333,77.7651,43.726,54.6402666667,5.82426666667
462.71,9.3477,5.421,19.3696666667,7.06299666668,6.99858666667,7.23730434783,89.0884666667,46.4688,77.9561333333,43.9440666667,54.2928,5.82746666667
463.06,9.36710000001,5.41346666667,19.2946666667,7.05247999999,7.01144000001,7.24789855073,88.5930666667,46.6753333333,78.2388666667,44.2132666667,53.9532666667,5.82046666667
463.41,9.41116666667,5.4182,19.2294666667,7.05836666666,7.03247999999,7.25822608696,88.1223999999,46.886,78.5830666667,44.4967333333,53.6614,5.84533333333
463.76,9.43860000001,5.4236,19.1564666667,7.04324666667,7.05111999999,7.25334492754,87.6438,47.0871333334,78.8606,44.7744666667,53.3494,5.85013333333
464.12,9.48469999999,5.42053333333,19.1007333333,7.05132666667,7.07649333333,7.25317391304,87.2458,47.3102,79.2132333333,45.0678,53.077,5.84153333333
464.47,9.53936666666,5.438,19.0613333333,7.06611666666,7.10216000001,7.26472173913,86.8246000001,47.5368,79.5513,45.3983333333,52.8099333333,5.8576
464.82,9.58773333333,5.44713333333,19.0083333333,7.07133,7.14489333334,7.27890434783,86.4135333333,47.7739333333,79.9565333333,45.7263333333,52.5358,5.8594
465.17,9.62493333332,5.45066666667,18.9536,7.07191999999,7.17798666667,7.29276231884,85.9753333334,47.9190666667,80.2496,45.9897333333,52.2208666667,5.8688
465.53,9.64726666666,5.45353333333,18.8719333333,7.06238666666,7.17557333333,7.28672463769,85.488,48.0840666667,80.496,46.2352,51.9020666667,5.86106666667
465.88,9.6819,5.4618,18.8114,7.06488666666,7.184,7.3087536232,85.0374000001,48.2398,80.7898333333,46.4617333333,51.5826666667,5.8712
466.23,9.73203333333,5.48346666667,18.7774,7.06944000001,7.21276000001,7.32071594202,84.5821999999,48.3951333333,81.0436666667,46.7192,51.2842666667,5.899
466.58,9.77653333333,5.49266666667,18.7254666667,7.08321666667,7.24217333333,7.33528115943,84.1930666666,48.5827333333,81.3116666667,47.0040666667,51.0001333333,5.90166666667
466.94,9.8257,5.51213333333,18.6849333333,7.0862,7.26493333333,7.3421710145,83.7112,48.7203333333,81.5244666667,47.2531333333,50.6932666667,5.91446666666
467.29,9.85316666667,5.49646666667,18.6261333333,7.07736666667,7.27270666667,7.33104057971,83.2273999999,48.829,81.6685666666,47.4577333333,50.3631333333,5.89946666667
467.64,9.89053333333,5.49893333333,18.6008666667,7.10300666667,7.31757333334,7.32105217392,82.8158666666,48.9890666667,81.9082999999,47.7300666667,50.1059333333,5.92546666667
467.99,9.90743333333,5.50313333333,18.5043333333,7.07874666667,7.32256000001,7.31279130435,82.2496,49.0988666667,82.0487000001,47.9432666667,49.7509333333,5.93113333333
468.35,9.91703333334,5.4832,18.4230666667,7.05414,7.33077333334,7.30428695653,81.7230666667,49.1743333333,82.2125666666,48.1228666667,49.4024666667,5.93146666667
468.70,9.93913333333,5.48626666667,18.3684666667,7.04687,7.33469333334,7.30004637681,81.2072666667,49.2665333333,82.3153000001,48.3486666667,49.0780666667,5.94166666667
469.05,9.96136666667,5.4664,18.2938666667,7.03078333334,7.31730666667,7.2784057971,80.6852666667,49.3622,82.4579666667,48.5944666667,48.7557333333,5.92553333333
469.40,10.0066,5.4722,18.2673333333,7.04053999999,7.34703999999,7.28722898551,80.1392000001,49.4576666667,82.6023333333,48.8613333333,48.4095333333,5.94933333333
469.75,10.0401,5.48166666667,18.2328,7.04563666666,7.37122666667,7.27749565217,79.5417333334,49.5295333333,82.6843333333,49.1090666667,48.0374,5.95233333333
470.11,10.0331333333,5.4622,18.136,7.00307999999,7.34997333333,7.24639710144,78.8752000001,49.5306,82.7453666666,49.3010666666,47.6074666667,5.92926666667
470.46,10.0694,5.4694,18.1071333333,7.00156333333,7.37117333334,7.23534782609,78.2754666667,49.5939333333,82.8925666666,49.5306666667,47.217,5.93473333333
470.81,10.0963666667,5.4628,18.0454,6.99298666667,7.37773333333,7.2228,77.6989333333,49.6570666667,83.0123333333,49.7808666667,46.8362666667,5.93513333333
471.16,10.1333,5.47426666667,18.0006,6.98478000001,7.40058666666,7.21632753623,77.1839333333,49.7578,83.1972333334,50.0794,46.5248666667,5.94366666667
471.51,10.181,5.49873333333,17.9661333333,6.98978333333,7.40445333334,7.22931014493,76.5841333334,49.8090666667,83.3270999999,50.3324666667,46.126,5.9506
471.87,10.2038,5.48693333333,17.9295333333,6.97857666667,7.40381333333,7.20676231883,76.0044666667,49.868,83.4629999999,50.5961333333,45.7740666667,5.93733333333
472.22,10.2422,5.50453333333,17.8779333333,6.9702,7.41013333333,7.20542608695,75.3906666667,49.9287333333,83.5338333333,50.8652666667,45.3842,5.94186666667
472.57,10.2676333333,5.5066,17.8216666667,6.95903666667,7.42142666666,7.18336811595,74.7228,49.9438666667,83.5778666666,51.0852,44.9718666667,5.93613333333
472.92,10.2905333333,5.52046666667,17.7888,6.95032333332,7.43733333334,7.18633333334,74.1398,50.0070666667,83.6339,51.341,44.6005333333,5.9312
473.27,10.3123333333,5.5294,17.7365333333,6.94379666667,7.45108,7.18215652174,73.5341999999,50.0301333333,83.7023999999,51.5807333333,44.2523333333,5.9408
473.62,10.3362333333,5.529,17.6734,6.92043333334,7.45921333333,7.17841159421,72.9370666666,50.0645333333,83.7531333333,51.8614666667,43.8662,5.9466
473.98,10.3674666667,5.53873333333,17.6318,6.94433000001,7.48107999999,7.20786376811,72.3593333333,50.075,83.7868333333,52.1275333333,43.5162666667,5.96133333333
474.33,10.3972333333,5.532,17.5873333333,6.93186000001,7.49937333333,7.20756231884,71.7664666667,50.0814,83.8150333333,52.4052666666,43.1482666667,5.977
474.68,10.4106333333,5.53853333333,17.5343333333,6.92676666667,7.512,7.20779420289,71.1311333333,50.0612,83.803,52.6668,42.7467333333,5.97446666667
475.03,10.4218333333,5.54773333333,17.4759333333,6.91061666667,7.50870666667,7.20736811595,70.4264666666,50.0011333333,83.7375999999,52.8951333333,42.3124,5.9662
475.38,10.4201333333,5.5314,17.3958666667,6.87528333334,7.50133333334,7.19408115943,69.7466,49.9687333333,83.6915666667,53.1795333333,41.9326,5.94806666667
475.73,10.4636333333,5.57893333334,17.3832,6.90302333333,7.54678666666,7.2293942029,69.1076,49.9240666667,83.6327000001,53.4774666667,41.5633333333,5.9948
476.08,10.4722,5.5698,17.3406666667,6.89326333334,7.54654666667,7.20864347825,68.4579333333,49.8583333333,83.5420666666,53.7419333333,41.1888666667,5.9922
476.44,10.4947333333,5.561,17.2979333333,6.88091000001,7.55363999999,7.20299130435,67.8880000001,49.836,83.5425333333,54.0495333333,40.8254,5.99026666667
476.79,10.5060666667,5.55313333333,17.2314,6.86450999999,7.55635999999,7.18188115941,67.2183333333,49.7484666667,83.4456333333,54.2606666667,40.4418666666,5.9846
477.14,10.5273666667,5.53093333333,17.1832666667,6.85156333333,7.54532000001,7.17513623189,66.6508666667,49.6854666666,83.3910666666,54.5396,40.084,5.97866666667
477.49,10.519,5.514,17.1258,6.83474333334,7.51317333333,7.15312173913,66.0671333333,49.6252,83.3415333334,54.8129333333,39.7631333333,5.9658
477.84,10.5332,5.5102,17.0803333333,6.80020999999,7.51056,7.12530724639,65.4755999999,49.5670666667,83.2838333333,55.0939333333,39.4222666667,5.95326666667
478.19,10.5488,5.5298,17.0422,6.79776666667,7.51118666666,7.1264231884,64.8778666667,49.503,83.1809,55.3744666667,39.0818,5.9574
478.54,10.5658666667,5.54686666667,17.0018,6.80001666667,7.50662666667,7.11688115943,64.2302666667,49.4016,83.0491999999,55.6294666667,38.7348,5.97146666667
478.89,10.5736333333,5.5504,16.9430666667,6.79559,7.50873333333,7.11034202898,63.6178000001,49.3025333333,82.9262333333,55.9299333333,38.3621333333,5.97913333333
479.24,10.5663333333,5.53413333333,16.8835333333,6.77217333333,7.48473333334,7.06487536231,62.9308666666,49.16,82.7203000001,56.1749333334,37.9602666667,5.9594
479.60,10.5613666667,5.52186666667,16.8135333333,6.73322666667,7.45221333334,7.03746666667,62.2402666667,48.9933333333,82.5063,56.4388,37.5470666667,5.93553333333
479.95,10.5647,5.52546666667,16.7582666667,6.73002666666,7.45182666667,7.0307826087,61.5591999999,48.8649333333,82.3561,56.7416,37.1504,5.94133333333
480.30,10.5607666667,5.534,16.6864,6.71438333333,7.42564,7.01937101449,60.7719333333,48.6801333333,82.0972666667,57.0270666667,36.7198666667,5.94093333333
480.65,10.5722333333,5.55033333333,16.6391333333,6.69969666667,7.41858666667,7.00959420289,60.0104666667,48.5156,81.8943000001,57.4341333333,36.2852666667,5.95093333333
481.00,10.5810666667,5.58886666667,16.5947333333,6.69576666666,7.41453333333,7.01046376811,59.1803333333,48.3744,81.6772666666,57.9015333333,35.8538666667,5.96146666667
481.35,10.6039333333,5.5882,16.5595333333,6.67716999999,7.41710666667,7.00168985507,58.4649333333,48.2646666667,81.5037666667,58.4119333333,35.439,5.963
481.70,10.6292,5.60173333333,16.5589333333,6.68697333334,7.42524000001,7.00639420289,57.8537333333,48.2376666667,81.3645666666,58.9446666667,35.1208,5.98706666667
482.05,10.6249,5.60113333333,16.5429333333,6.67620000001,7.41645333333,6.99760289856,57.2997333333,48.1888,81.1910333333,59.3594666667,34.8379333333,5.98973333333
482.40,10.6194666667,5.59,16.5134,6.65391666667,7.40590666667,6.97682318841,56.8208666667,48.1455333333,81.0642666667,59.7317333333,34.5848,5.976
482.75,10.6224333333,5.59146666667,16.5126,6.65627333333,7.40077333334,6.97424347825,56.4111333333,48.0956,80.9191666667,60.0328,34.3814666667,5.98373333333
483.10,10.6344,5.60246666667,16.5002666666,6.65848999999,7.40454666667,6.98470434783,56.0635333333,48.049,80.8128,60.3004,34.1864,5.993
483.45,10.6345333333,5.60253333333,16.4832666667,6.65824333334,7.40237333333,6.97739420291,55.7238,47.9864,80.6861666667,60.5254666667,33.9964,5.99486666667
483.80,10.6431333333,5.60706666667,16.4688666667,6.65541333334,7.39398666667,6.97330144927,55.4046666667,47.9096,80.5524,60.7456666667,33.8108,5.99553333333
484.15,10.6383666667,5.60186666667,16.4472666667,6.64478666667,7.38284,6.96078550725,55.0625333333,47.8008,80.3670333334,60.94,33.6050666667,5.98833333333
484.50,10.6387,5.60246666667,16.4301333333,6.64291333333,7.37342666667,6.95993913044,54.7122,47.6838,80.1934333333,61.1611333333,33.4049333333,5.99306666667
484.85,10.6386333333,5.59426666667,16.4031333333,6.63184666667,7.36833333334,6.94913043477,54.3171333333,47.5586,79.9751333333,61.3769333333,33.1781333333,5.99346666667
485.20,10.6453,5.60526666667,16.3869333333,6.63292,7.36363999999,6.94000869565,53.8596666667,47.3994,79.7275000001,61.6309333333,32.9242,5.99893333333
485.55,10.6423666667,5.60566666667,16.344,6.61765333334,7.34416000001,6.9244289855,53.3112,47.1736,79.4042,61.8557333333,32.6084,5.98586666667
485.90,10.6379666667,5.606,16.2966,6.60727000001,7.32342666666,6.90956811595,52.7,46.8886666667,78.9943666667,62.0864,32.2547333333,5.9854
486.25,10.6430333333,5.61453333333,16.2628,6.60057666667,7.30937333334,6.90422028985,52.0950666667,46.6232666667,78.6119333333,62.3664666667,31.8955333333,5.99153333333
486.60,10.6437,5.61373333333,16.2096666667,6.57881666667,7.29082666667,6.88713333334,51.4576666667,46.3395333333,78.2201666666,62.6378,31.5273333333,5.9872
486.95,10.6407333333,5.6168,16.1745333333,6.57043333333,7.27773333333,6.87782608695,50.8380666667,46.0466,77.7958666666,62.905,31.1838666667,5.99113333333
487.30,10.6404666667,5.62086666667,16.1383333333,6.55634000001,7.25961333333,6.87890434782,50.2689333333,45.7724666667,77.4091666667,63.1667333334,30.8648666667,5.9994
487.65,10.6369333333,5.63073333333,16.1022,6.55234,7.24572,6.87184347825,49.7264,45.5124666667,77.0165333334,63.3974666667,30.5695333333,6.00553333334
488.00,10.6358333333,5.6384,16.0679333333,6.54310333334,7.23261333333,6.86113043477,49.2205333333,45.2799333333,76.6597999999,63.6590666667,30.3026666667,6.01146666667
488.35,10.6358,5.64526666667,16.0302666667,6.5354,7.21881333334,6.84944347825,48.6945333333,45.0213333333,76.2303000001,63.8884666666,30.0249333333,6.01466666667
488.70,10.6239333333,5.65273333333,15.9897333334,6.52192000001,7.19077333334,6.83768985508,48.1364,44.7168666667,75.7763333334,64.1382666667,29.7250666667,6.014
489.05,10.5999333333,5.65006666667,15.9303333333,6.50294,7.16150666667,6.82275072463,47.5349333333,44.3878,75.2562999999,64.3672666667,29.3976,6.01073333333
489.40,10.5732,5.64546666667,15.8744666667,6.48888666666,7.13297333334,6.81023188406,46.9027333333,44.016,74.7048000001,64.6410666667,29.0639333333,6.019
489.75,10.5558,5.64366666667,15.8211333333,6.46699666667,7.10549333333,6.79321449276,46.3012666667,43.6884,74.2262999999,64.9792,28.7456,6.01113333334
