wavelength,Back_TanSchf,Belly_TanSchf,Breast_TanSchf,Crissum_TanSchf,Crown_TanSchf,DorTail_TanSchf,Patch10_TanSchf,Patch11_TanSchf,Patch12_TanSchf,Patch13_TanSchf,Patch14_TanSchf,Patch15_TanSchf,Rump_TanSchf,Throat_TanSchf,WingTip_TanSchf
787.45,8.8466,50.6271,50.8904,22.1536666667,20.2719333333,10.1447333333,10.1183333333,8.56566666667,6.8552,5.9516,6.38146666666,9.80713333334,37.5787333333,16.1622666667,12.6740037037
787.76,9.66486666667,51.0932,51.3530666667,23.1077666667,21.2414,11.0051333333,10.7646666667,9.33846666668,7.629,6.75693333333,7.22506666667,10.7390666667,38.2174,16.7999333333,13.2726740741
788.07,9.72900000001,51.5913666667,51.9956,23.3053333333,21.4536666667,11.3462666667,10.9848666667,9.43226666667,7.64746666667,6.9764,7.43646666667,11.2299333333,38.8474,16.7828,13.1325481481
788.38,10.7701333333,52.0157666667,52.6374,24.1161333333,22.2151333333,12.4466,12.0816,10.2482666667,8.42360000001,7.87606666667,8.37693333333,12.1706,39.3846,17.8400666667,13.7708481481
788.69,11.5846666666,52.5303666667,53.1694666667,24.9137666667,22.8542666667,13.3923333333,12.9634,11.3072666667,9.41580000001,9.06259999999,9.43679999999,12.9550666667,40.0842,18.5036,14.4484444445
789.00,12.3528,53.1950333333,53.8655333333,25.5835666667,23.7796666667,14.6028,13.9284,12.3612666667,10.2870666667,10.3833333333,10.4671333333,13.5806,40.9092,19.5726,15.1414925926
789.31,13.4806666667,53.9984,54.4318666667,26.5657333333,24.7305333333,15.5934,14.8694666667,13.2364666667,11.1573333333,11.7172,11.6035333333,14.5707333333,41.8350666667,20.4629333333,16.1067111111
789.62,12.5305333334,53.3161333333,53.9430666667,25.7093333333,24.3828666667,14.647,14.1576,12.5178,10.3926666667,11.1054666667,10.8522,13.8226666667,41.2234,19.6092,15.3696666667
789.92,12.2487333333,53.8070333333,54.4753333333,25.4471,24.5463333333,14.0636666667,14.0238666666,12.2354666667,10.217,10.7791333333,10.5268666667,13.8867333333,41.6246,19.5130666667,15.5175666667
790.23,11.7790666667,53.3697666667,54.1832,24.7919333333,24.0945333333,13.7150666667,13.2651333333,11.879,9.71133333334,10.0204666667,9.94313333332,13.4106666667,41.3224,18.9910666667,15.2149259259
790.54,11.8990666667,53.8611333333,54.6322666667,25.1788,24.4943333333,13.8845333333,13.4267333333,12.2959333333,9.64266666666,10.2172666667,9.94153333334,13.8798,41.6538666667,19.3085333333,15.4316111111
790.85,12.8507333333,54.4831,55.4199333333,26.2054333333,25.3134,14.5874,14.5778,13.1630666667,10.5606666667,11.0859333333,10.9724,15.1123333333,42.4603333333,20.5252666667,16.8125703704
791.16,12.8200666667,54.5777333333,55.3087333333,26.1292666667,25.1464,14.132,14.4758,12.9896,10.6561333333,11.1306,10.8593333333,14.9698,42.4208,20.4888666667,16.7572925926
791.47,13.3332,54.8325,55.3826,26.5297,25.6592,14.5316,15.0108666667,13.5486,11.6998,11.8121333333,11.5822666667,15.4169333333,42.8956666667,21.2667333333,17.4434333333
791.78,12.8951333333,54.5470333333,54.5986666667,26.2505666667,25.0565333333,13.9635333333,14.5396,13.215,11.7624666667,11.5952,11.3884,14.8545333333,42.2894,20.65,17.3927481481
792.08,12.36,54.6319333334,54.2662666667,26.1145333333,24.9874,13.5802,13.9132,12.6222666667,11.2808666667,10.8775333333,10.6252666667,14.3619333333,42.1380666667,20.4084666667,17.3181444444
792.39,11.1673333333,53.7352666667,53.0925333333,25.0588,23.7531333333,12.043,12.7240666667,11.5464,10.0562,9.29866666665,9.26266666668,13.3076666667,41.193,19.0680666667,16.3575444444
792.70,10.4636,53.5208333333,52.7758666667,24.2944333333,23.0000666667,11.1145333333,12.2499333333,10.7344,9.63553333335,7.83853333333,8.58326666665,12.5261333333,40.6094,18.7084,15.5522592593
793.01,10.9272,53.9611333333,53.3596,24.5836,23.2413333333,11.6521333333,12.829,11.0426666667,10.1917333333,7.71746666666,9.12013333333,12.7501333333,41.0507333333,19.1016,15.8047259259
793.32,10.904,53.4602666667,52.4940666667,24.1439666667,22.906,11.8572,12.7791333333,11.2457333334,10.1734666667,7.75446666667,9.45866666666,12.1057333333,40.4506666667,18.8346666667,15.5699333333
793.62,10.8884666667,53.4105333333,52.4037333333,24.3527666667,22.8453333333,11.8439333333,13.2152,11.4328666667,10.3645333333,7.86326666667,9.61993333334,12.0646,40.4674,19.1524666667,15.5910555556
793.93,10.7595333333,53.0021,51.8552666667,23.6774333333,22.3952666667,11.5648,12.8747333333,11.1162,10.2599333333,7.4414,9.07239999999,11.4525333333,39.7961333333,18.6493333333,15.0717703704
794.24,9.73646666668,52.3919333333,51.1231333333,22.8064333333,21.6014666667,10.7445333333,11.7116,10.2276666667,9.37326666668,6.5694,7.98153333333,10.4323333333,39.1148,17.5032,14.3103111111
794.55,9.50853333333,52.7061333333,51.2852666667,22.6474333333,21.4746,10.809,11.7562666667,10.425,9.00653333333,6.46686666667,7.91613333333,10.3172666667,39.0886,17.2758,14.4933888889
794.86,9.31326666667,52.1032,51.1546666667,22.488,21.4843333333,10.5660666667,11.6628666667,10.6968666667,8.59380000001,6.43006666667,7.89940000001,10.1132,38.7723333333,17.1370666667,14.4882518518
795.16,8.94746666666,51.6277333333,51.3438666667,22.311,21.5524,10.4796666667,11.5296666667,10.6454666667,8.22413333333,6.03866666667,7.45033333334,9.93233333334,38.5381333333,16.815,14.0678444444
795.47,9.6562,51.9456,52.1274666667,22.6283333333,21.7887333333,10.7026,11.9582666667,11.2256666667,8.49026666666,6.24306666667,7.98199999999,10.4235333333,38.9584666666,17.1300666667,14.2097148148
795.78,10.0837333333,52.0358,52.2107333333,23.2619666667,22.2600666667,11.1522,12.2502,11.6248,8.74433333333,6.68126666667,8.0354,10.8861333333,38.902,17.2624666667,14.475162963
796.09,10.0798,51.4987,51.8492666667,23.3068,22.2964666667,11.177,12.1731333333,11.8974666667,8.81793333334,6.99546666667,8.00586666666,11.1095333333,38.598,17.0849333333,14.4380444444
796.40,10.2651333333,51.6558666667,51.7038,23.6393,22.5902666667,11.4168,12.1958666667,11.8948666667,9.0944,7.20199999999,8.25313333333,11.4457333333,38.3894,17.1564,14.5038444444
796.70,10.7149333333,52.2053333333,52.3236666667,24.3697,23.0435333333,11.7825333333,12.3816666667,12.0531333333,9.47820000001,7.49753333333,8.57000000001,12.0192666667,38.884,17.3962,14.6948666667
797.01,10.9600666667,52.3804666667,52.4463333333,24.4249666667,23.2407333333,11.6962,12.4268666667,12.1931333333,9.32753333333,7.59746666666,8.72333333335,12.1832666667,39.1130666667,17.2710666666,14.6621888889
797.32,11.5726,52.6535,53.167,25.0942666667,23.9179333333,12.5703333333,13.211,12.5654,9.87520000001,8.47633333333,9.64053333334,12.9518666667,39.7848,17.9896666667,15.6933703704
797.63,11.8914666667,52.4707333333,53.3724,25.3054666667,24.0126666667,12.8201333333,13.4948,12.6783333333,10.2150666667,8.62153333333,9.94619999999,12.8690666667,39.8338,18.3235333333,15.7496185185
797.93,12.3119333333,52.0745333333,53.4494666667,25.5313333333,24.2846666667,13.2316,13.9045333333,12.9316,10.6124666667,8.92266666666,10.351,13.1736,39.9804666667,18.9347333333,15.9318037037
798.24,12.2048666667,52.1679333333,53.4958666667,25.5383,24.0798666667,13.1906,13.5797333333,12.5743333333,10.3671333333,8.81986666667,10.1257333333,12.9391333333,40.069,18.6843333334,15.6022814815
798.55,11.7086,52.4169333333,53.6938,25.2831666667,23.6913333333,12.5666,12.7393333333,11.8863333333,9.59646666667,8.28646666667,9.63693333334,12.1808666667,40.1725333333,18.2178,15.141962963
798.85,10.8072666667,51.0441,52.4014666667,24.4003,22.9284,11.668,11.9430666667,11.0312,8.77006666667,7.7974,8.70379999999,11.454,38.9610666667,17.4740666667,14.2217518519
799.16,11.5001333333,51.4028666667,52.9032666667,24.8284666667,23.3794,12.2273333333,12.5857333333,11.3415333333,9.67726666669,8.68926666666,9.76946666668,11.9662666667,39.5800666667,18.0746666666,15.0894
799.47,11.7785333333,51.0785333333,52.7514666667,24.6948666667,23.5419333333,12.2882,12.7876666667,11.305,9.69886666667,8.86486666667,9.79666666666,12.0256666667,39.516,18.2342666667,15.1766851852
799.78,11.8699333333,50.7891,52.7968666667,24.6693666667,23.2866,12.0313333333,12.8022,11.6354,9.43233333333,9.00006666667,9.58846666667,11.8280666667,39.6458666667,18.5366666667,15.3394185185
800.08,11.21,50.2648,52.2266666667,24.1513333333,22.6264,11.406,12.3802666667,11.0722666667,8.6152,8.14406666667,8.83246666667,11.0934,39.1050666667,17.8871333333,14.7754518519
800.39,11.168,49.968,51.9253333333,23.9813333333,22.4,11.5413333333,12.2026666667,10.9546666667,8.73066666667,8.00533333334,8.56533333333,10.8213333333,38.8266666667,17.5413333333,14.7665185185
800.70,10.6966666667,49.7847666667,51.6544666667,23.6184333333,21.8564,11.3316,11.8536,11.0681333333,8.64153333334,7.36619999999,8.18406666667,10.4009333333,38.6925333333,17.3043333333,14.2517481482
801.00,10.8818666667,50.2265666667,51.7826666667,23.7782666667,22.1568,11.5807333333,12.1540666667,11.4224,8.95999999999,7.47486666667,8.35939999999,10.9092666667,38.7442,17.1444,14.4310518519
801.31,9.94106666667,49.9381333333,51.2292666667,23.0521,20.9733333334,10.8580666667,10.8354,10.1153333333,7.91000000001,6.05913333333,7.1562,9.87899999999,38.2222,15.8368666667,13.2423444444
801.62,9.33093333334,49.7114666667,50.9285333333,22.2345333333,20.0461333333,9.4522,9.99993333332,8.985,7.2202,4.8328,6.05546666667,8.92719999999,37.3182666667,14.8096666667,12.3023777778
801.92,10.4374666667,49.7545,50.6236666667,22.7943666667,20.5983333333,10.2852,11.2334666667,9.90680000001,8.46733333333,5.78593333333,6.92626666667,10.0309333333,37.3976666667,15.7155333333,13.4165925926
802.23,10.7749333333,50.5299,51.1622666667,23.2448666667,20.8375333333,10.7691333333,11.8119333333,10.3078,9.16233333333,6.0172,7.41300000001,10.5128666667,38.0626,16.0512666667,13.9554296296
802.54,10.2889333333,50.2289,50.5981333333,22.2919666667,20.309,10.2088666667,11.3934,9.83693333334,8.46933333333,5.2018,6.66659999999,10.1344666667,37.7110666667,15.6795333333,13.4544259259
802.84,10.1132,50.9574,51.1226666667,22.6051333333,20.4293333333,10.3220666667,11.6739333333,10.0840666667,8.44806666667,5.37853333333,6.66666666667,10.0609333333,38.2883333333,15.8862,13.8893222222
803.15,10.4564666667,51.0802666667,50.9244,22.897,20.7338,10.8954,12.1605333333,10.2773333333,9.13919999999,5.9734,6.95553333333,10.676,38.6656,16.06,14.3838333333
803.46,11.1550666667,51.5660666667,51.4369333333,23.3735333333,21.5632666667,11.7069333333,12.9482666667,10.8046,10.0806,6.8046,7.8448,11.4021333333,39.2644666667,16.7413333333,14.9588962963
803.76,11.0670666667,51.6766,51.6596,23.5576333333,21.5530666667,11.5444,12.9709333333,10.7795333333,9.85333333334,6.86240000001,8.01839999999,11.8894,39.3156666667,16.8652,15.1556333333
804.07,11.0748,51.2443,51.0747333333,23.5001,21.3851333333,10.9885333333,12.4196,10.408,9.54599999999,6.69546666667,8.0058,11.9828666666,38.9368,16.4597333333,15.0328444444
804.38,11.3254,51.2306,51.2449333333,23.511,21.3368666667,11.0844,12.3695333333,10.2006666667,9.36320000001,6.84446666667,8.1066,12.2147333333,38.8582,16.8331333333,15.0030444444
804.68,10.9430666667,50.2605666667,50.5182666667,22.9737333333,20.9910666667,10.5238,12.4838,9.98020000002,9.22106666667,7.10266666667,8.08833333333,11.9965333333,38.0346,16.5223333333,14.8419185185
804.99,10.6342666667,49.9607,50.0112666667,22.8983666667,21.2346,10.898,12.7048,10.1236,9.16953333333,7.22226666667,8.15940000001,12.228,38.0246666667,16.5824666667,14.907362963
805.30,10.3602666666,50.0568666667,50.071,22.8708,21.5603333333,11.1432,12.5334,10.1219333333,8.89646666667,7.17153333333,8.1588,12.0453333333,38.5872,16.5786,14.6048888889
805.60,10.2806,50.1948666667,50.1776,22.8437333333,21.7125333333,11.0595333333,12.2909333333,9.9314,8.61966666667,7.182,8.17853333333,11.7639333333,38.9119333333,16.2314666666,14.6296148148
805.91,10.3652666667,50.1064666667,50.4055333333,23.2787,21.9556666667,11.3604666667,12.3037333333,10.3021333333,8.93873333333,7.65606666667,8.55346666665,12.0965333333,39.0796666667,16.3417333333,14.4712962963
806.21,10.3297333333,49.8292333333,49.8146666667,22.5607333333,21.4177333333,10.8736666667,11.6435333333,9.59506666666,8.47213333333,7.14693333333,8.10773333335,11.8112666667,38.4837333333,15.7175333333,13.9635888889
806.52,9.49926666667,49.7702,49.7114666667,21.8079,21.0188666667,9.92920000001,10.8716666667,8.88699999999,7.59726666667,5.94233333333,7.48540000001,11.0307333333,37.9210666667,15.1413333333,13.527962963
806.83,8.12206666666,48.7810333333,48.9606666667,20.7097,19.7125333333,8.82913333334,9.36819999999,7.70286666667,6.2172,4.61213333333,6.04966666667,9.84733333333,36.8732666667,14.1599333333,12.4527666667
807.13,7.69026666667,48.4491,48.8968666667,20.4599,19.3845333333,8.70206666666,9.14073333334,7.23353333334,6.17906666667,4.16213333333,5.3748,8.97613333333,36.496,13.6867333333,11.9625518518
807.44,7.76153333333,48.1590666667,49.0397333333,20.1498666667,19.4617333333,8.61153333333,9.62093333334,7.32106666667,6.3486,4.48926666667,5.0948,8.75219999999,36.4894,13.8349333333,12.3441481482
807.74,7.22486666667,48.1551666667,48.4279333333,19.6868333333,18.9458,8.17373333334,9.22786666666,6.91466666667,5.95986666667,4.29766666667,4.68846666667,8.17373333332,36.1611333333,13.4139333333,12.3110777778
808.05,7.96360000001,49.0163,48.9724666667,20.5826333333,19.9875333333,9.05399999999,9.59906666667,7.80066666667,6.66666666666,4.81206666667,5.21926666666,9.01,36.8672,14.4236,13.2758814815
808.35,8.09833333334,49.2840666667,49.7539333334,20.7575,19.6422,9.12766666667,9.38940000001,7.43373333334,6.61540000001,4.6148,5.16453333334,8.67366666667,37.0214,14.4518,12.9951185185
808.66,8.15760000001,49.7734,50.4104666667,20.6635333333,19.0804666667,8.75533333335,9.22159999999,7.20513333333,6.2004,4.45333333333,4.89973333333,8.74880000001,37.097,14.3514,13.1463185185
808.97,8.83993333333,50.5382333333,51.1133333333,21.1266666667,19.7524666667,9.5886,9.94319999999,7.91706666667,6.61320000001,4.9216,5.24913333333,9.36806666668,37.7866666667,15.2591333333,13.7352814815
809.27,9.34833333335,50.9538,51.8058,21.2696,20.1492666667,9.98633333334,10.2036,8.09893333335,6.65993333334,4.67066666667,5.57366666666,9.328,38.201,15.6008,14.0229333333
809.58,9.30593333332,51.2886,52.2336666667,22.0583333333,20.2955333333,10.756,10.6116,8.50159999999,6.93473333332,4.9898,6.4056,9.4158,38.5704666667,16.0755333333,14.5012148148
809.88,10.0311333333,51.5746666667,52.7992666666,22.7402666667,20.8394666667,11.8834,11.488,8.87273333333,7.18006666667,5.98686666667,7.02733333334,9.80926666667,39.2576666667,16.5383333333,14.7644407407
810.19,11.1709333333,52.2314,53.1676,23.4265,21.803,12.5597333333,12.6149333333,9.93433333333,8.37286666667,7.171,8.01386666665,10.4040666667,39.8756666667,17.7479333333,16.0705185185
810.49,10.5694,51.3922333333,52.3264666667,22.3091333333,21.3610666667,11.5276666667,11.6805333334,8.79866666666,7.65966666667,6.4652,7.45140000001,9.55553333333,39.2084,17.2223333333,15.1656555556
810.80,10.0282666667,51.1984333334,52.1205333333,21.7657333333,20.9502,11.6738,10.8368666667,8.08513333333,6.96453333333,5.65953333333,6.97866666668,8.9078,39.0282666667,16.8086,14.0320814815
811.10,10.0990666667,50.4424,51.7480666667,21.8223333333,20.9837333333,11.4082,10.7926,8.33679999999,6.87893333333,5.6122,6.80833333333,8.96673333333,38.9314,16.6737333333,13.5984074074
811.41,10.5574666667,50.2130666667,51.9773333333,21.6898,21.1076,11.4519333333,11.4874666667,8.6688,7.34826666667,5.95666666667,7.32693333334,8.80386666667,39.1763333333,16.6205333333,13.9780962963
811.71,12.0748,50.8907666667,52.7042666667,22.8136666667,22.7712666667,12.8456,13.0930666667,10.6397333333,8.79466666667,7.52919999999,8.96426666667,10.3780666667,40.5655333333,18.2042666667,15.7683444444
812.02,12.5407333333,51.2985333333,53.0006,23.4182333333,23.5385333333,13.1067333333,13.7723333333,11.0189333333,9.75219999999,8.36500000001,9.77346666667,11.0475333333,41.0474666667,18.8182,16.0235111111
812.32,11.9272,51.4310333333,52.5268666667,23.2441,23.212,12.4268,13.2976,10.6568666667,9.30046666667,7.84433333333,9.89286666667,11.0490666667,40.4852666667,18.4224,15.7374407407
812.63,11.3361333333,51.2572666667,51.7744666667,23.0567333333,22.7010666667,12.0763333333,13.2472,10.2514,9.03033333333,7.85193333333,9.7126,10.898,39.8418666667,18.1322,15.7599185185
812.93,11.4411333333,51.1339666667,52.0477333333,22.9360666667,23.012,12.0546666667,13.3044666666,10.2636666667,9.55573333332,8.30613333334,9.48346666667,11.1522,39.9566666667,18.3170666667,15.4465555556
813.24,10.5917333333,50.8782666667,51.6721333333,22.2564666667,22.2346,11.1502,12.3851333333,9.7022,8.98933333334,7.51193333333,8.59979999999,10.1872666667,39.5002,17.8317333333,14.2990148148
813.54,11.1873333333,51.4970333333,52.2197333334,22.9498,22.8392666667,11.6518666667,12.8760666667,10.354,9.29206666667,8.36293333333,9.44700000001,11.2241333333,40.3982666667,18.2595333333,14.728237037
813.85,12.531,52.3194333333,53.4136,24.5258666667,24.1284666667,13.7344666667,14.3836666667,12.159,10.3648666667,9.8832,10.9408666667,13.0998,41.5536666667,19.6644,16.4803629629
814.15,12.8990666667,53.2524,54.3266666667,25.3053333333,24.8344,13.6203333333,15.0257333333,12.7299333333,10.6181333333,10.4563333333,11.4791333333,13.7968666667,42.0751333333,20.4194,17.3690444444
814.46,12.8898,54.1714,55.5430666667,25.4792333333,25.0506666667,14.1224666667,15.3852666667,13.1681333333,10.7177333333,10.4696666667,11.6723333333,13.7018,42.8785333333,20.8569333333,17.4822777778
814.76,13.4678,55.1009666667,56.1658666667,26.6890333333,26.4050666667,15.1793333333,16.1882666667,14.133,11.749,11.2332,12.7504,14.8206666667,43.7518,21.9804666667,17.9535481481
815.07,11.9388666667,54.1685666667,54.7652,25.3878333333,24.9963333333,14.2209333333,15.0335333333,12.9232,10.5517333334,10.0447333333,11.6033333333,13.5646,42.3191333333,20.5145333334,16.8701148148
815.37,11.1482666667,53.6852,54.2074,25.2445,24.8148,14.2888666667,14.8519333333,12.7778,10.4,9.92593333333,11.3852,13.1629333333,41.9407333333,20.3186666667,17.0296666666
815.68,11.436,52.6862333333,53.5804666667,25.2199666667,24.4638666667,14.8238,15.0274,12.7734666667,10.7670666667,10.4327333333,11.2540666667,12.439,41.5704,20.4144666667,16.8866962963
815.98,11.5842,51.7741333333,52.9175333333,24.8493666667,24.3440666667,14.6163333333,14.6738,12.3225333333,10.4802666667,10.4444666667,10.9031333333,12.1218,41.1898,20.0287333333,16.8816555556
816.29,11.5209333333,51.5423666667,52.5514666667,24.6980666667,24.2998666667,14.5273333333,14.5842,12.2956,10.1918666667,10.2558666667,10.9168,11.9686,40.9736666667,19.7087333333,16.981237037
816.59,10.9874666667,51.2978,52.5562,23.7363,24.0356,13.5970666667,13.9250666667,11.5651333333,9.59,9.21213333333,10.4456666667,11.8432,40.4064,18.9446666667,16.9820148148
816.89,9.61220000001,50.5424666667,52.1478666667,22.5861,22.8663333333,12.1479333333,12.5861333333,9.92086666667,8.03893333333,7.27006666667,8.66379999999,10.0572,39.138,17.4714,15.6193444444
817.20,9.24173333334,51.359,52.2318666667,22.2997,22.5248666667,11.3806,12.5465333333,9.63513333334,7.89700000001,6.8242,8.57666666666,9.19886666667,39.02,17.0529333333,15.1620148148
817.50,10.7092666667,51.8534,52.2575333333,23.4325666667,23.4121333333,12.9700666667,13.6898,11.0790666667,9.63346666667,8.00273333333,9.89386666668,10.3666,39.7054,17.9032666667,16.5633148148
817.81,10.5171333333,51.3613333333,51.8050666667,23.2632333333,23.3100666667,12.7860666667,13.3267333333,10.6907333334,9.41613333333,7.61440000001,9.62306666667,9.99680000001,39.3995333333,17.364,16.3253037037
818.11,9.58666666667,50.8301,51.2466,22.1751333333,22.2572666667,11.8830666667,11.9422666667,9.24533333333,8.16933333334,6.59453333333,8.17593333333,8.89759999999,38.5564,16.1416666667,15.3988444444
818.41,9.88259999999,51.1704,51.3924,22.2265,22.2518666667,11.5256,11.6715333333,9.00099999999,8.11286666666,6.69206666667,8.05580000001,8.82333333333,38.6552666667,16.1752,15.2520444444
818.72,9.86433333335,51.0328666667,51.3761333333,21.7917666667,21.6921333333,11.1832,11.2134,8.73820000001,7.66633333334,6.24506666666,7.55193333333,8.70826666667,38.2596,15.9649333333,14.8292259259
819.02,9.73966666667,50.5177,51.5532666667,21.5112333333,21.4553333333,10.8592666667,10.9374666667,8.39633333333,7.51733333333,5.93893333333,7.17606666667,8.82726666667,37.9457333333,15.5723333333,14.7028851852
819.33,9.1252,51.0635666667,52.2206,21.5579666667,21.2009333333,10.29,10.7039333333,8.19366666667,7.19466666667,5.21206666667,6.58393333333,8.13146666667,38.0072,15.559,13.9747777778
819.63,9.15453333333,50.9879666667,52.1896,21.6532333333,21.2104666667,10.2894,10.9790666667,8.49133333333,7.42326666667,5.30933333333,6.88466666667,8.47373333333,38.0597333333,15.8523333333,14.0251703704
819.93,9.8998,51.0134666667,51.8424,22.4076,21.7276,11.2993333333,11.7549333333,9.335,8.3032,6.2694,7.86226666667,9.31293333333,38.2104,16.5992666667,14.795062963
820.24,10.3648666667,50.8696,51.9891333333,22.7608333333,22.1066,11.9289333333,12.3207333333,9.81620000001,8.89693333333,6.84760000001,8.26106666667,9.95786666667,38.3907333333,17.0615333333,15.2054851852
820.54,10.5444,51.1217333333,52.1126666667,22.9488333333,22.3753333333,12.1532,12.4450666667,9.94799999999,9.04706666667,7.02200000001,8.27306666667,10.3666666667,38.6652666667,17.4090666667,15.3447222222
820.85,10.4104666667,51.4331,52.4362666667,23.003,22.444,12.0358666667,12.3926,9.8918,8.88733333334,6.98606666666,8.22219999999,10.3884,38.8317333333,17.3919333333,15.1447444444
821.15,10.8159333333,51.8066333333,52.8202666666,23.5132333333,22.8697333333,12.3984,12.8846666667,10.3538,9.43773333333,7.46933333333,8.62966666668,10.8669333333,39.2447333333,17.9082,15.6514148148
821.45,11.1718,52.2862333333,53.3434,24.0577,23.2548666667,12.8901333333,13.3602,10.8585333333,9.7834,7.90673333333,9.03026666667,11.2443333333,39.8079333333,18.4096,15.9779518518
821.76,11.3295333333,52.5505,53.6732,24.4221,23.5586,13.1566,13.6284666667,11.1081333333,9.96233333335,8.05686666666,9.17786666666,11.4126666667,40.034,18.6097333333,16.2219666667
822.06,11.4297333333,52.6561333333,53.7258,24.5195333333,23.6762,13.2096666667,13.6682666667,11.2759333333,9.95886666666,8.06840000001,9.2216,11.4039333333,40.1552,18.6098,16.2878740741
822.36,11.6026666667,52.8674,53.9354,24.7712666667,23.9244,13.3759333333,13.8831333333,11.5161333334,10.114,8.22266666667,9.46933333334,11.5888666667,40.3834666667,18.8427333333,16.5001777778
822.67,11.9155333333,53.0743666667,54.0344,25.0037,24.1976666667,13.6538666667,14.1920666667,11.8245333333,10.3904666667,8.57059999999,9.8204,12.0062,40.5527333333,19.1307333333,16.8804888889
822.97,11.9092,53.1548333333,54.1072,25.0592666667,24.2405333333,13.6175333333,14.1366666667,11.7802666667,10.3078,8.59653333334,9.73379999999,12.0044,40.6196666667,19.0988,16.9294074074
823.27,12.0483333333,53.5188666667,54.6071333333,25.3323,24.4579333333,13.7764666667,14.3156,11.8386666666,10.4298666667,8.677,9.83826666667,12.0829333334,40.9488666667,19.2552666667,17.024137037
823.58,12.1158666667,53.7509333333,54.6605333333,25.3994333333,24.5390666667,13.8176,14.3605333334,11.9492,10.4186666667,8.70640000001,9.94453333333,12.2299333333,41.1092,19.2918,17.0860407407
823.88,12.0405333333,53.6314333333,54.7252666667,25.4526,24.5199333333,13.7327333333,14.321,11.9022,10.2948666667,8.62459999999,9.87346666666,12.1428,41.1135333333,19.2341333333,17.1227740741
824.18,11.8433333333,53.3744333333,54.5313333333,25.2703666667,24.3356,13.4734666667,14.2356666667,11.679,10.1067333333,8.44746666667,9.63339999999,11.8704666667,40.9622,19.0806,16.9285555556
824.49,11.5768,53.1252666667,54.2596,24.9967,23.9989333333,13.2994,13.9094,11.3056,9.77513333333,8.21620000001,9.37219999999,11.6333333333,40.7154666666,18.795,16.673637037
824.79,11.3502,52.6016666667,53.8156666667,24.4846,23.6198666667,12.886,13.6034,10.9276666667,9.47233333333,7.84173333333,9.08886666667,11.3110666667,40.1957333333,18.4127333333,16.4758037037
825.09,11.3108666667,52.4241333333,53.7239333333,24.2458333333,23.4658,12.7833333333,13.5735333333,10.7992,9.35573333333,7.8114,9.0414,11.5285333333,40.1796666667,18.431,16.3782592593
825.39,11.3101333333,52.3638,53.7723333333,24.1612,23.4364,12.7646,13.6286,10.5974,9.3374,7.93133333333,9.00406666667,11.6077333333,40.048,18.4785333333,16.3416037037
825.70,11.0067333333,52.1486,53.3809333333,23.7227333333,23.0328,12.4166,13.3607333334,10.2679333333,9.16106666665,7.73106666667,8.72013333333,11.3247333333,39.6668666667,18.232,16.0022518518
826.00,10.8078,52.0087666667,53.3616666667,23.4739333333,22.9687333333,12.3155333333,13.2096666667,10.1326666667,9.04266666668,7.65366666667,8.58146666667,11.1352666667,39.6676,17.9667333333,15.7969
826.30,11.1170666667,52.1027,53.4847333333,23.5917,23.1192,12.673,13.4063333333,10.3237333333,9.19086666666,7.81786666667,8.74973333333,11.3339333333,39.7651333334,18.1493333333,15.8094740741
826.61,11.0138666667,51.6236666667,52.8303333333,23.2969333333,22.8328666667,12.4472666667,13.1872,10.2918666667,8.89766666666,7.88633333333,8.49873333335,11.3629333333,39.3588666667,17.9773333333,15.7387555556
826.91,11.0358,51.9390666667,53.0026,23.5368333333,22.9380666667,12.719,13.3465333333,10.4083333333,9.10339999999,8.19226666667,8.68306666668,11.4664,39.5850666667,18.2118666667,16.094762963
827.21,10.6591333333,51.8438,52.6062666667,23.2470666667,22.5626666667,12.5772,12.9274,10.0969333333,8.70160000001,7.84719999999,8.39906666667,11.081,39.3023333333,17.8033333333,15.5978851852
827.51,10.8686666667,52.3411,53.0618666667,23.5354666667,22.8067333333,12.8174,13.1568666667,10.209,8.79753333333,7.98053333333,8.61019999999,11.2486666667,39.5794,18.0347333333,15.9586518519
827.82,11.2166666667,52.6813666667,53.4511333333,23.8377666667,23.311,12.9716,13.5184666667,10.6812666667,9.01600000001,8.17206666667,9.04393333333,11.6035333333,39.885,18.4104,16.3232962963
828.12,11.2764666667,52.7652333333,53.4424666667,24.1006333333,23.3849333333,12.9290666667,13.6815333333,10.8838666667,9.09253333334,8.36353333333,9.10133333334,11.8900666667,39.9322,18.4534666667,16.3999592593
828.42,11.0674,52.3741,52.9608666666,23.8621666667,23.0766666667,12.6886,13.4302666666,10.529,9.0516,8.10946666666,8.92006666667,11.5618666667,39.4209333333,18.1814666667,16.2531
828.72,11.0673333333,52.3284333333,52.9725333333,23.9724,23.1192,12.8781333333,13.5087333333,10.5984666667,9.15873333334,8.12013333334,9.02713333333,11.5933333333,39.4772,18.2196,16.5466074074
829.02,11.2020666667,52.5147,53.0273333333,24.1464333333,23.3149333333,13.0678,13.6356666666,10.6858,9.10026666668,8.24833333333,9.11133333333,11.8104,39.5390666667,18.1786,16.8760148148
829.33,10.8628666667,52.1164,52.332,23.8746,22.6616666667,12.5641333333,13.2926,10.2808666667,8.78319999999,7.87153333334,8.70166666666,11.3716666667,38.8563333333,17.9853333333,16.5841925926
