wavelength,Back_TanCalm,Belly_TanCalm,Breast_TanCalm,Crissum_TanCalm,Crown_TanCalm,DorTail_TanCalm,Patch10_TanCalm,Rump_TanCalm,Throat_TanCalm,WingTip_TanCalm
254.28,6.43326666667,28.1240666667,25.4882,3.09706666667,4.60290000001,5.78413333333,29.1603333333,11.6767333333,23.9452666667,4.73946666667
254.66,6.29493333333,28.3305333333,25.5574666667,3.13273333333,4.68429999999,5.95273333334,29.2624666667,11.8111333333,23.7463333333,4.80823333333
255.03,6.27826666667,28.4738,25.6552,3.27473333333,4.99536666666,6.1732,29.6576,11.8162,23.9284666667,4.81046666667
255.41,6.70486666667,29.0462666667,25.9584666667,4.02553333333,5.7896,6.49446666667,30.2328666667,12.1211333333,24.3124666667,5.0591
255.78,8.19460000001,30.4866,27.5089333333,5.5566,7.36853333333,7.82233333333,32.2298,13.49,26.2031333334,6.0595
256.15,9.05413333333,31.0566666667,28.2127333333,5.89693333333,7.89953333334,8.40840000001,32.805,13.6464,26.9081333333,6.94059999999
256.53,10.7883333333,32.6115333333,29.8828,7.4708,9.46830000001,10.0854666667,34.5868666667,15.2009333333,28.6611333333,8.70863333333
256.90,11.7312666667,33.785,31.1652666667,8.19006666666,10.0721,10.9725333333,36.2844,16.0132,29.7501333333,9.60856666666
257.28,11.5706,33.0476666667,30.961,7.6276,9.47546666666,10.3679333333,35.6232666667,15.4586,29.2862,9.45913333333
257.65,11.0366666667,32.8089333334,30.726,7.16193333333,8.90506666666,9.93446666668,35.2124666667,15.256,28.8128,9.22546666667
258.02,10.6268,32.5836666667,30.2922,7.00553333333,8.39893333334,9.61446666667,35.0826,14.8751333333,28.7631333333,8.80126666665
258.40,10.0668,32.0809333333,29.7782,6.6306,7.7694,9.28726666666,34.6941333333,14.4378,28.2006666667,8.21876666667
258.77,9.74273333334,31.9817333334,29.4458,6.1898,7.24306666667,8.90259999999,34.4387333333,14.0595333333,28.1098,7.82403333333
259.15,9.55233333334,31.7248666667,29.2462666667,6.02106666667,6.93196666667,8.71306666667,34.2821333333,13.9284,28.0533333333,7.70383333334
259.52,9.43559999999,31.5897333333,29.3943333333,5.7962,6.61626666667,8.57793333333,34.3485333333,13.8292666667,28.1802666667,7.57586666666
259.89,9.23699999999,31.5004,29.3627333333,5.54226666667,6.42110000001,8.43439999999,34.2690666667,13.7444,28.0886,7.43196666667
260.27,9.14686666667,31.5508,29.4060666667,5.467,6.32930000001,8.4468,34.3764,13.7652666667,28.1436666667,7.28130000001
260.64,8.75653333333,31.1861333333,29.1423333333,4.93513333333,5.8825,8.02146666667,34.1463333334,13.3286666667,27.8908,6.8343
261.01,8.58293333334,31.1394,28.9661333333,4.6862,5.78206666667,7.92413333334,34.1090666667,13.1865333333,27.8921333333,6.78136666667
261.39,8.4332,31.2326,28.865,4.62633333333,5.74863333333,7.91086666667,34.2989333333,13.1801333333,28.0083333333,6.65153333333
261.76,8.28340000001,31.2450666667,28.8102666667,4.43173333333,5.66106666667,7.79740000001,34.5048666667,13.0398,28.0765333333,6.4719
262.13,8.03293333332,31.1195333333,28.5617333333,4.2454,5.46999999999,7.51673333333,34.4087333333,12.8550666667,27.8204666667,6.31386666667
262.51,7.8868,31.2574666667,28.4443333333,4.06346666667,5.4409,7.30699999999,34.5920666667,12.7231333333,28.0000666667,6.2968
262.88,7.28666666668,30.8076666667,28.0775333333,3.579,5.02073333333,6.81633333334,34.4296666667,12.3134,27.8211333333,5.86503333333
263.25,6.70426666667,30.5549333333,27.8344,2.97226666667,4.49613333334,6.25806666667,34.205,11.7876,27.4360666667,5.3522
263.63,6.60766666667,30.3781333333,27.3860666667,3.00673333333,4.6726,6.39353333333,33.9902,11.7764666667,27.1758,5.51746666667
264.00,6.49180000001,30.0992666666,26.9050666667,3.01553333333,4.73573333333,6.37266666667,33.6948666667,11.6686,26.9208666667,5.80673333333
264.37,6.21639999999,29.5663333333,26.5427333334,2.82526666667,4.8017,6.00573333333,33.4736666667,11.5737333333,26.7658666667,5.5659
264.75,6.03806666667,29.0157333333,26.0008666667,2.74613333333,4.73319999999,5.74433333333,33.0397333333,11.4889333333,26.0876666667,5.3701
265.12,6.36899999999,29.1212,26.2631333333,3.43726666667,5.00106666667,6.0306,33.2558,11.9837333334,26.2018,5.80833333333
265.49,6.30806666667,29.0694,26.1806,3.47073333333,5.08876666667,6.10093333334,33.0383333333,11.9346666667,25.9932666667,6.0073
265.87,5.71540000001,28.5730666667,25.6645333333,2.9282,4.5899,5.68413333333,32.4994,11.2272666667,25.2652,5.3573
266.24,5.82340000001,28.4742666667,25.8083333333,3.0062,4.66646666666,5.79313333333,32.5353333333,11.2648666666,25.2411333333,5.34316666667
266.61,5.9366,28.5159333333,26.0172666667,3.14066666667,4.59733333333,5.87766666666,32.5224666667,11.3411333333,25.1954,5.15326666667
266.98,6.50433333333,28.7688666666,26.2468666667,3.53786666667,4.92929999999,6.25753333333,32.7548666666,11.7813333333,25.2380666667,5.34386666667
267.36,7.0234,29.0775333333,26.5088666667,4.06726666667,5.41150000001,6.68046666667,33.2683333333,12.3045333333,25.5932666667,5.636
267.73,6.67346666667,28.5786,26.0920666667,3.676,5.04876666666,6.23986666667,33.1013333333,11.8784666667,25.1881333333,5.09233333333
268.10,5.97853333333,27.7705333333,25.3365333333,2.77973333333,4.06483333333,5.4266,32.4555333333,10.9792666667,24.3990666667,3.9369
268.48,6.02286666667,27.7582,25.1241333333,2.9772,3.95103333334,5.51633333334,32.3659333333,10.9476,24.2254666666,4.0753
268.85,6.10953333333,27.9635333333,25.2916666667,3.20293333333,4.0861,5.69886666666,32.7468666667,11.0395333333,24.4997333333,4.17906666667
269.22,5.78986666667,27.4854,24.8324666667,2.79486666667,3.73466666667,5.41899999999,32.3018666667,10.6865333333,23.9104,3.55073333333
269.59,6.21686666667,27.4658666667,24.7066,3.09573333333,3.92153333334,5.59693333333,32.2416,10.8668,24.0082666667,3.7517
269.97,6.67873333333,27.5136,24.7692666667,3.47593333333,4.30943333333,5.98980000001,32.2768666667,11.3662666667,24.2197333333,4.25316666667
270.34,6.51686666667,27.2444666667,24.3286666667,3.15213333333,4.09376666667,5.77453333333,32.0191333333,11.3066666667,24.0503333333,4.08166666667
270.71,6.34953333333,26.6119333333,23.7918,2.91813333333,3.86673333334,5.45566666666,31.5108666667,11.0322666667,23.5754666667,3.96193333333
271.09,6.24233333334,26.5516666667,23.4891333333,2.72793333333,3.60036666667,5.33213333333,31.4398666667,10.8527333333,23.5257333334,3.97103333333
271.46,6.43753333333,26.4994,23.4344666667,2.93813333334,3.76760000001,5.43360000001,31.353,10.9618,23.4912,4.33166666667
271.83,6.95546666667,26.9212666667,23.6798666667,3.4122,4.07619999999,5.80839999999,31.6694,11.4409333333,23.7296666667,4.8267
272.20,7.58293333334,27.3198,23.9786666667,4.12286666667,4.75206666666,6.43886666667,31.9464,12.0246666667,23.9965333333,5.57326666667
272.58,7.70706666667,27.3506,23.9662,4.2164,4.80483333333,6.59239999999,31.8915333334,12.1392666667,23.9218,5.76486666667
272.95,7.96786666667,27.3854,23.9106666667,4.40793333334,5.0731,6.84199999999,31.8933333333,12.4122666667,23.9352666667,5.99183333333
273.32,7.98099999999,27.2244,23.7541333333,4.3554,4.9726,6.76373333333,31.8516,12.3681333333,23.9263333333,6.02033333333
273.69,7.74626666667,26.9396,23.4452,4.06993333333,4.62443333333,6.51413333334,31.6193333333,12.2612,23.6470666667,5.86616666667
274.06,7.49553333335,26.7747333333,23.1047333333,3.87593333333,4.32790000001,6.20439999999,31.3864,12.0271333333,23.3434666667,5.64953333333
274.44,7.74726666666,26.6919333333,23.1786,4.20853333333,4.6221,6.38766666667,31.3166,12.0725333333,23.2116,5.8827
274.81,8.04593333332,26.9926,23.4076666667,4.45306666667,5.01236666667,6.77086666667,31.6881333333,12.3556,23.5326666667,6.1817
275.18,8.23433333335,26.9245333333,23.6801333333,4.79073333333,5.34476666667,7.08646666666,31.6807333333,12.5520666667,23.51,6.38783333333
275.55,8.19213333333,26.834,23.4239333333,4.72426666667,5.34173333333,7.15226666667,31.6022666667,12.5898,23.4293333333,6.39516666667
275.93,8.14853333333,26.6192,23.2761333333,4.77746666667,5.37606666666,7.116,31.3380666667,12.5323333333,23.1478,6.4643
276.30,8.14453333334,26.5809333333,23.2589333333,4.64266666667,5.32313333333,7.1098,31.2178,12.4670666667,23.1132666667,6.44376666667
276.67,7.90653333333,26.0714,22.9848666667,4.2858,5.30206666667,6.9426,30.9523333333,12.3199333333,22.7293333333,6.07283333333
277.04,7.67586666666,25.6782666667,22.7243333333,4.063,5.11036666666,6.76673333334,30.6148,12.0506,22.3448666667,6.10196666667
277.41,7.95653333334,25.8689333333,22.9270666667,4.38033333333,5.53230000001,7.10560000001,30.8243333333,12.245,22.5564,6.6089
277.79,8.26420000001,26.0106,23.3214666667,4.93666666667,6.10316666667,7.61106666667,31.1444,12.5390666667,22.6773333333,6.99926666667
278.16,8.18020000001,25.6771333333,23.3115333333,4.9508,6.12643333333,7.61233333334,30.9646666667,12.4784666666,22.4592666667,7.0472
278.53,7.98953333333,25.6724666667,23.2350666667,4.79833333334,5.88206666667,7.61379999999,31.0692,12.4711333333,22.4666,6.9642
278.90,7.807,25.3600666667,23.0125333333,4.7914,5.68383333333,7.4744,30.8895333333,12.3972666667,22.2164,6.9058
279.27,8.12739999999,25.5488,22.9646,5.1312,6.1049,7.65773333333,30.8267333333,12.7743333333,22.3626,7.17683333333
279.64,8.15726666667,25.3817333333,22.8119333333,5.04086666666,6.05093333334,7.66406666667,30.3944,12.657,22.0878666667,7.00066666667
280.02,7.55866666668,24.8181333333,22.1868,4.3176,5.43760000001,7.12793333333,29.8378,11.9602,21.5548,6.3005
280.39,7.14626666667,24.4818666667,21.8119333333,4.0626,5.13286666666,6.85586666666,29.7396,11.6364,21.2389333333,5.87573333333
280.76,7.0654,24.3303333334,21.3996666667,3.9208,4.80256666667,6.67733333332,29.5035333333,11.3582666666,21.0436666667,5.69523333333
281.13,6.67959999999,24.1166666667,21.0363333333,3.58393333333,4.32766666667,6.28359999999,29.2378,11.0140666667,20.8029333333,5.0349
281.50,6.24806666667,23.6626,20.4696666667,3.10353333333,3.82966666666,5.70446666666,28.655,10.6278666667,20.3088666667,4.36333333333
281.87,6.127,23.3494666667,20.0596,2.8918,3.64793333334,5.44566666667,28.3475333334,10.4762,20.1668,4.11923333333
282.25,6.30080000001,23.5078,20.0534,3.108,3.77786666667,5.72686666667,28.4327333333,10.6661333333,20.3077333333,4.24176666667
282.62,6.1788,23.4422,19.8745333333,3.0114,3.61386666667,5.56573333333,28.2741333333,10.5137333333,20.1326,4.14296666667
282.99,6.14739999999,23.4129333333,19.8384666667,2.79,3.47063333333,5.4688,28.0927333333,10.3543333333,20.0967333333,4.05573333333
283.36,6.19993333333,23.4209333333,19.8496,2.7074,3.3961,5.49566666667,28.2302666667,10.1929333333,20.1210666667,4.07696666667
283.73,6.00586666668,23.306,19.6531333333,2.63226666667,3.27886666667,5.38213333333,28.2673333333,10.0905333333,20.085,4.03226666667
284.10,6.3458,23.5377333333,19.979,2.9632,3.58086666666,5.71453333333,28.5646,10.4246,20.3481333334,4.44493333333
284.47,6.47359999999,23.565,20.1382666667,2.99593333333,3.63123333334,5.66666666667,28.6260666667,10.4918666667,20.4329333333,4.77346666667
284.85,6.47946666666,23.5462666667,20.2896666667,3.05546666667,3.60623333334,5.63633333334,28.6288,10.4353333333,20.4570666667,4.87876666667
285.22,6.78733333333,23.7432666667,20.6054,3.23546666667,3.8448,5.90619999999,28.8831333333,10.6168,20.7204,5.23746666667
285.59,7.02593333334,23.9617333333,20.9367333333,3.43866666667,4.02836666667,6.27359999999,29.2909333333,10.7017333333,20.8352,5.4861
285.96,6.84333333333,24.029,21.0660666667,3.2562,3.74793333334,6.14586666666,29.4490666667,10.4624,20.799,5.3037
286.33,6.81440000001,24.1024,21.0952666667,3.13253333333,3.71836666667,6.01266666666,29.4758666666,10.4177333333,20.9120666667,5.2658
286.70,7.05559999999,24.2689333333,21.3933333333,3.28486666667,3.99086666666,6.289,29.6950666667,10.638,21.1886,5.4139
287.07,7.16999999999,24.4660666667,21.5478666667,3.45353333334,4.11479999999,6.387,29.9748666667,10.7524666667,21.324,5.4975
287.44,6.78893333333,24.2620666667,21.3122666667,3.05686666667,3.75806666666,5.94666666666,29.7799333333,10.3928666667,21.0639333333,5.09663333333
287.82,6.75413333335,24.2499333333,21.5440666667,2.95306666667,3.68333333333,5.82426666667,29.9525333333,10.2966666667,21.1845333333,4.90196666667
288.19,6.61679999999,24.2677333333,21.6224,2.7912,3.60443333333,5.64206666667,29.9731333333,10.2384666667,21.3686666667,4.80866666667
288.56,6.81346666666,24.6994666667,21.8801333333,3.032,3.86273333334,5.91886666667,30.2358,10.4945333333,21.7506666667,4.8561
288.93,7.33726666667,25.4284666667,22.449,3.53933333333,4.40623333333,6.52686666667,30.9659333333,11.0106,22.4898666667,5.25766666667
289.30,7.31186666667,25.6468,22.6635333333,3.60106666667,4.39743333334,6.55080000001,31.2796666666,11.0287333333,22.6478,5.16716666667
289.67,7.13959999999,25.6170666667,22.6329333333,3.48826666667,4.28383333333,6.32340000001,31.2163333333,10.8907333333,22.7368,4.97643333333
290.04,7.19039999999,25.8125333333,22.617,3.49066666667,4.33393333333,6.37926666667,31.4297333333,10.9234666667,23.0060666666,4.99376666667
290.41,7.45206666667,26.1691333333,22.9532666667,3.68773333333,4.47799999999,6.55313333333,31.7762666666,11.1086,23.3058666667,5.11736666667
290.78,7.44473333334,26.3582666667,23.0788666667,3.74093333333,4.49063333333,6.5252,31.9775333333,11.0972666667,23.5072666667,5.06623333333
291.15,7.6906,26.7451333333,23.4266,4.02673333333,4.88076666667,6.802,32.2723333333,11.2935333333,23.8638666667,5.3684
291.52,8.01740000001,27.1136,23.9042666667,4.4378,5.21746666666,7.2336,32.788,11.6577333333,24.3768666667,5.6536
291.89,8.10219999999,27.5101333333,24.168,4.56193333333,5.44009999999,7.34193333334,33.0678666667,11.8047333333,24.7006,5.7995
292.26,8.27906666665,28.0092666667,24.5692,4.80673333333,5.61003333334,7.61273333333,33.6393333333,12.0028666667,25.1067333334,5.8454
292.64,8.082,27.9331333333,24.5886666667,4.64553333333,5.40743333334,7.45793333334,33.7880666667,11.8038,25.0882666667,5.6859
293.01,7.81773333332,28.0008666667,24.7808666667,4.45006666667,5.17103333334,7.23686666667,34.0993333333,11.6474,25.1535333333,5.4938
293.38,7.88766666667,28.1246666667,24.8466,4.414,5.19710000001,7.20313333333,34.1612,11.5570666667,25.4330666667,5.4872
293.75,8.12006666667,28.5768666667,25.2860666667,4.4396,5.29246666667,7.35893333334,34.6492666667,11.7464,25.9202,5.6459
294.12,8.35766666666,29.0512,25.7995333333,4.67853333333,5.57453333334,7.46146666666,35.0099333333,11.9912,26.3218666667,5.8634
294.49,8.20273333333,29.1394666667,26.0062666667,4.41933333333,5.53396666667,7.26600000001,35.3957333333,11.7748,26.4898666667,5.805
294.86,8.09806666667,29.2676,26.1941333333,4.21546666667,5.3691,7.0644,35.5837333333,11.6736,26.5545333333,5.75886666667
295.23,7.9144,29.2939333333,26.3207333333,3.8178,4.8801,6.73353333333,35.8765333333,11.3959333333,26.6151333334,5.35023333333
295.60,7.75706666665,29.3916666667,26.4082666667,3.5458,4.50986666666,6.49239999999,36.0474,11.0738666667,26.7069333333,5.1431
295.97,7.75673333333,29.4584666667,26.6280666667,3.4508,4.34363333333,6.54033333334,36.3266666667,10.908,26.8174,5.0964
296.34,7.51800000001,29.1922,26.4754666667,3.10886666667,4.05976666667,6.22926666666,36.184,10.5814,26.5947333333,4.7797
296.71,7.3546,29.1734,26.5158,2.9074,3.87516666667,5.98373333333,36.1629333333,10.3642,26.5642666667,4.51926666667
297.08,7.28806666666,29.1360666667,26.4621333333,2.67393333333,3.7992,5.75993333333,36.1056666667,10.1728666667,26.5556666667,4.366
297.45,7.31573333334,29.3871333333,26.7279333333,2.65433333334,3.88316666666,5.78506666667,36.4119333333,10.209,26.7358,4.41526666667
297.82,7.21573333333,29.4744,26.9192,2.66193333333,3.88543333333,5.7318,36.5538,10.207,26.8706,4.4603
298.19,7.22746666667,29.5178666667,27.1030666667,2.69853333333,3.88473333334,5.82873333333,36.7154666667,10.2048,26.9454666667,4.49036666667
298.56,7.19340000001,29.6584,27.2540666667,2.70906666667,3.71413333333,5.77746666667,36.8389333333,10.1691333333,27.0833333333,4.32466666667
298.93,7.32646666668,29.8804,27.5006666667,2.77386666667,3.7683,5.88639999999,37.2702,10.2027333333,27.3997333333,4.3514
299.30,7.392,30.0790666667,27.7032,2.95993333333,3.99390000001,6.04786666667,37.4662,10.3201333333,27.6583333333,4.4331
299.67,7.33419999999,30.2034,27.8266666667,2.936,4.10210000001,5.98873333334,37.5924,10.3698,27.8112666667,4.4255
300.04,7.10126666667,30.2680666667,27.7833333333,2.74826666667,3.92020000001,5.72806666668,37.6256666667,10.2341333333,27.8384666667,4.10006666667
300.41,7.2618,30.5749333333,28.1204,2.92066666667,4.05566666667,5.94439999999,38.0082,10.3465333333,28.1907333333,4.27306666667
300.78,7.32853333333,30.8119333333,28.3818666667,2.89606666667,4.07966666666,6.03920000001,38.3837333334,10.3784,28.53,4.2859
301.15,7.47186666666,31.1756,28.8028666667,3.13306666667,4.22759999999,6.22893333333,38.8136,10.5738,28.9768666667,4.36736666667
301.52,7.42593333335,31.2324666667,28.9304666667,3.15433333333,4.12333333333,6.16386666666,39.0478,10.4532,29.1492,4.27746666667
301.89,7.95319999999,31.7870666667,29.3556666667,3.67793333333,4.57403333333,6.67466666666,39.7082,10.8180666667,29.7272666666,4.55596666667
302.26,7.84053333334,31.8271333333,29.4148666667,3.56013333333,4.4902,6.44839999999,39.8438,10.6431333333,29.8991333333,4.3485
302.63,7.89353333332,31.9952,29.5513333333,3.61926666667,4.66633333334,6.68446666666,40.0834,10.6788666667,30.1608666667,4.4471
303.00,8.00086666666,32.2960666667,29.7268666667,3.7352,4.86539999999,6.77753333334,40.2632,10.7343333333,30.3544,4.521
303.37,8.17693333335,32.5742,30.0312666667,3.83666666667,5.06686666667,6.9676,40.5014,10.9185333333,30.6372,4.82493333333
303.74,8.67646666667,33.0137333333,30.6824,4.20793333333,5.57933333333,7.52166666666,41.0765333333,11.2881333333,31.1704666667,5.29603333333
304.10,9.04153333333,33.4986,31.2316,4.49213333333,5.88820000001,7.88946666667,41.5689333333,11.6034,31.7368,5.67093333333
304.47,9.16533333334,33.7518,31.5355333333,4.60026666667,5.94443333333,7.89626666666,41.7880666667,11.7822,32.0269333333,5.60593333333
304.84,9.63426666666,34.15,32.0329333333,4.93613333333,6.39210000001,8.19306666667,42.2837333333,12.1042666667,32.4433333333,5.9301
305.21,9.72746666667,34.4205333333,32.1943333333,4.88973333333,6.40916666666,8.08573333333,42.5501333333,12.0572666667,32.5680666667,5.93013333333
305.58,9.63433333334,34.6183333333,32.4720666667,4.71,6.34486666667,7.99159999999,42.7317333333,12.0864666667,32.6798666667,5.76043333333
305.95,9.20920000001,34.4125333333,32.2921333333,4.19653333333,5.9984,7.45659999999,42.6067333333,11.6872,32.4269333333,5.32916666667
306.32,9.28213333333,34.71,32.6541333333,4.00666666667,5.90026666666,7.48986666666,43.0271333333,11.6908666667,32.6722,5.2332
306.69,9.09580000001,34.5105333333,32.6982,3.74593333333,5.61790000001,7.22093333333,42.9328666667,11.5068666667,32.5282666667,5.0252
307.06,8.72686666667,34.3153333333,32.6767333333,3.35946666667,5.21286666666,6.95786666666,42.7189333334,11.1968,32.4115333333,4.6869
