wavelength,Back_SpoBoom,Belly_SpoBoom,Breast_SpoBoom,Crissum_SpoBoom,Crown_SpoBoom,DorTail_SpoBoom,Patch10_SpoBoom,Patch11_SpoBoom,Rump_SpoBoom,Throat_SpoBoom,WingTip_SpoBoom
376.54,5.98933333333,35.6211111111,31.4108888889,27.8383333333,4.16,6.43922222222,18.5382222222,18.3394444445,25.3967222222,4.77666666667,5.73355555556
376.90,5.87044444444,35.6664444445,31.4956666667,27.9267777778,4.11277777778,6.34077777778,18.5121111111,18.3443333334,25.3987777778,4.69677777778,5.68911111111
377.26,5.91377777778,35.7744444444,31.457,27.9947777778,4.15588888889,6.39122222222,18.5421111111,18.4141111111,25.4220555556,4.72844444444,5.76066666666
377.63,5.91888888889,35.819,31.4321111111,27.9508888889,4.14644444444,6.39944444444,18.5543333333,18.4421111111,25.408,4.77277777778,5.78322222222
377.99,5.87722222222,35.8012222222,31.4243333333,27.946,4.07922222222,6.29322222222,18.5261111111,18.4261111111,25.3560555556,4.68722222222,5.71055555556
378.35,5.81855555556,35.8045555555,31.4217777778,27.9796666667,4.043,6.21044444444,18.4994444444,18.4793333333,25.3425,4.60433333333,5.64633333333
378.71,5.71111111111,35.8425555555,31.4195555556,27.9632222222,3.91522222222,6.11177777778,18.4211111111,18.4528888889,25.2848888889,4.47266666667,5.536
379.07,5.69866666667,35.9581111111,31.5328888889,28.0504444444,3.85477777778,6.05911111111,18.5106666667,18.5405555556,25.3513333333,4.40988888889,5.48244444445
379.44,5.656,36.013,31.5647777778,28.1096666667,3.86777777778,6.02555555556,18.5671111111,18.4676666667,25.3987777778,4.39533333333,5.49566666667
379.80,5.78844444444,36.2983333333,31.7192222222,28.2981111111,3.97822222222,6.14988888889,18.7543333333,18.621,25.5990555556,4.53311111111,5.59377777778
380.16,5.75755555556,36.3303333334,31.7605555555,28.3892222222,3.98,6.131,18.7814444445,18.6877777778,25.6452777778,4.53266666667,5.56555555555
380.52,5.75222222222,36.3862222222,31.7156666667,28.4138888889,3.94944444445,6.05944444445,18.7471111111,18.6931111111,25.6328333334,4.51611111111,5.51322222222
380.88,5.912,36.5582222222,31.813,28.5826666667,4.06266666667,6.18366666666,18.9231111111,18.8437777778,25.7713333333,4.63533333333,5.594
381.24,5.98211111111,36.6421111111,31.9068888889,28.6714444444,4.13844444444,6.21288888889,18.9762222222,18.9684444444,25.8878888889,4.67855555556,5.59855555555
381.61,5.974,36.7098888889,31.9994444444,28.7983333333,4.14511111111,6.17833333333,18.984,18.9701111111,25.9396111111,4.61666666667,5.58322222222
381.97,5.99822222222,36.8154444444,32.0566666667,28.9173333333,4.17811111111,6.21722222222,19.0327777778,19.05,26.0561666667,4.63855555556,5.63211111111
382.33,6.13055555555,36.9805555556,32.2514444444,29.0958888889,4.24766666666,6.26866666667,19.1407777778,19.2072222222,26.1735555555,4.72055555556,5.70544444444
382.69,6.27955555555,37.1478888889,32.3683333333,29.2457777778,4.40411111111,6.35766666667,19.2626666667,19.3341111111,26.3152222222,4.86566666667,5.81322222222
383.05,6.32944444444,37.2061111111,32.4896666667,29.3304444444,4.50133333333,6.42811111111,19.3057777778,19.4211111111,26.3816111111,4.93377777778,5.90777777778
383.41,6.39288888889,37.2478888889,32.549,29.4043333333,4.56133333334,6.50533333333,19.345,19.5117777778,26.4177777778,5.00344444444,5.92422222222
383.77,6.36955555556,37.2581111111,32.5573333333,29.4508888889,4.53388888889,6.48544444445,19.3506666667,19.5402222222,26.4450555555,4.96688888889,5.90588888889
384.14,6.30522222222,37.3371111111,32.5761111111,29.5307777778,4.46733333333,6.42,19.3282222222,19.5491111111,26.4556666666,4.90555555555,5.86533333334
384.50,6.29333333333,37.3834444445,32.6098888889,29.6375555556,4.47411111111,6.45355555555,19.3985555556,19.62,26.5186111111,4.92588888889,5.86388888889
384.86,6.30166666667,37.4442222222,32.7207777778,29.6987777778,4.40888888889,6.42044444445,19.422,19.6984444444,26.5689444444,4.91233333333,5.86711111111
385.22,6.27322222222,37.5637777778,32.8537777778,29.8596666667,4.33144444444,6.39677777778,19.5027777778,19.7078888889,26.6920555556,4.915,5.87644444445
385.58,6.26577777778,37.644,32.9451111111,29.9706666666,4.29633333333,6.40944444445,19.5695555556,19.7575555556,26.7571111111,4.92511111111,5.86044444445
385.94,6.24088888889,37.7936666666,33.0672222222,30.1044444444,4.27877777778,6.40644444445,19.6557777778,19.8463333333,26.8355555556,4.92188888889,5.84088888889
386.30,6.10733333334,37.7581111111,32.9895555556,30.0737777778,4.15633333333,6.31688888889,19.5744444445,19.7604444445,26.7952777778,4.80166666667,5.75022222222
386.66,6.08633333333,37.8378888889,33.0906666667,30.196,4.12411111111,6.29177777778,19.6321111111,19.8358888889,26.8686666667,4.78111111111,5.739
387.03,5.95255555556,37.8511111111,33.0476666667,30.1966666666,3.96477777778,6.16188888889,19.5535555555,19.7704444444,26.8326111111,4.66133333333,5.55466666667
387.39,5.90144444445,37.8746666667,33.0288888889,30.2132222222,3.87644444444,6.08622222222,19.5135555556,19.7852222222,26.8352777778,4.58555555555,5.49388888889
387.75,5.94555555555,38.0028888889,33.1288888889,30.337,3.91888888889,6.13844444444,19.619,19.9164444444,26.9581666667,4.64555555555,5.53422222222
388.11,5.99866666667,38.1301111111,33.2667777778,30.4503333333,3.924,6.15488888889,19.7202222222,19.9837777778,27.0536111111,4.69622222222,5.55944444444
388.47,6.04222222222,38.3171111111,33.4327777778,30.6183333333,3.94988888889,6.17555555555,19.8403333333,20.0801111111,27.1627777778,4.67622222222,5.60855555556
388.83,5.98477777778,38.3845555555,33.4286666667,30.6946666667,3.928,6.15166666667,19.845,20.133,27.2176111111,4.61966666667,5.54455555555
389.19,6.02655555556,38.6042222222,33.5656666667,30.8423333333,3.98444444445,6.17,19.9343333333,20.2536666667,27.3239444444,4.66244444445,5.57644444444
389.55,6.07866666667,38.7498888889,33.6488888889,30.9521111111,4.06433333334,6.20288888889,20.0247777778,20.3608888889,27.4359444444,4.71677777778,5.62488888889
389.91,6.12577777778,38.7924444444,33.7003333333,31.0301111111,4.09388888889,6.214,20.0611111111,20.4378888889,27.4782777778,4.75111111111,5.61888888889
390.27,6.258,38.929,33.8532222222,31.188,4.19988888889,6.31222222222,20.175,20.5847777778,27.6260555555,4.87833333333,5.683
390.63,6.26877777778,39.0613333333,33.9012222222,31.3146666667,4.21533333333,6.31722222222,20.2014444444,20.6744444444,27.6618888889,4.86511111111,5.67244444444
391.00,6.33844444444,39.2065555556,34.0085555555,31.4311111111,4.28833333333,6.36888888889,20.2677777778,20.7632222222,27.7418333333,4.90255555556,5.74522222222
391.36,6.29,39.3138888889,34.0582222222,31.4977777778,4.25733333333,6.33766666667,20.2714444444,20.7745555555,27.8178333333,4.856,5.67833333333
391.72,6.26577777778,39.3856666667,34.1672222222,31.6021111111,4.23911111111,6.30077777778,20.2783333333,20.8107777778,27.8603888889,4.81611111111,5.64744444444
392.08,6.33344444445,39.5037777778,34.2373333333,31.6575555555,4.30511111111,6.36477777778,20.3312222222,20.9203333333,27.9186111111,4.85022222222,5.693
392.44,6.37177777778,39.5766666666,34.2777777778,31.7035555555,4.33422222222,6.36633333333,20.3327777778,20.9727777778,27.9463888889,4.87922222222,5.67211111111
392.80,6.38444444444,39.6113333333,34.3233333333,31.7418888889,4.32966666667,6.37233333333,20.321,20.9551111111,27.9403333333,4.89833333333,5.69377777778
393.16,6.34288888889,39.5571111111,34.3018888889,31.7064444444,4.25533333333,6.35077777778,20.3088888889,20.9888888889,27.8970555556,4.83855555555,5.653
393.52,6.36044444445,39.7197777778,34.3861111111,31.81,4.24522222222,6.32533333333,20.3204444444,21.0713333333,27.9552222222,4.83588888889,5.64955555556
393.88,6.39588888889,39.8282222222,34.4178888889,31.8842222222,4.27288888889,6.35022222222,20.3336666667,21.1342222222,28.012,4.83355555555,5.67855555556
394.24,6.35833333333,39.9338888889,34.4397777778,31.9366666667,4.24522222222,6.30177777778,20.3621111111,21.2088888889,28.0250555556,4.77588888889,5.65877777778
394.60,6.38433333333,39.939,34.4902222222,31.9636666667,4.25444444444,6.34344444445,20.3644444445,21.2496666667,28.0536111111,4.79488888889,5.68444444444
394.96,6.40966666667,39.9595555556,34.5121111111,32.0125555556,4.26122222222,6.36011111111,20.4047777778,21.3058888889,28.0877777778,4.83888888889,5.69066666667
395.32,6.51255555556,40.0933333333,34.6442222222,32.2012222222,4.326,6.441,20.521,21.4443333333,28.1992777778,4.93711111111,5.78111111111
395.68,6.51488888889,40.131,34.6227777778,32.208,4.28855555556,6.43455555556,20.4918888889,21.452,28.1547222222,4.91377777778,5.79933333334
396.04,6.47977777778,40.2301111111,34.6862222222,32.3223333333,4.26622222222,6.419,20.5502222222,21.4646666667,28.2403888889,4.88544444445,5.77866666667
396.40,6.43188888889,40.3228888889,34.7486666666,32.4021111111,4.205,6.39233333333,20.5737777778,21.5392222222,28.2703333334,4.87455555556,5.74355555555
396.76,6.44455555555,40.4674444444,34.8182222222,32.5402222222,4.24922222222,6.39633333333,20.6724444445,21.6442222222,28.3712222222,4.89533333333,5.741
397.12,6.47988888889,40.6006666667,34.8923333333,32.6653333333,4.27666666667,6.37555555556,20.6596666667,21.725,28.4532777778,4.92311111111,5.73944444445
397.48,6.44188888889,40.5648888889,34.9022222222,32.7162222222,4.21455555556,6.35688888889,20.6955555556,21.7473333333,28.4758333333,4.918,5.70644444444
397.84,6.42,40.711,35.0021111111,32.8225555555,4.16666666667,6.29866666667,20.7535555555,21.8026666667,28.5178888889,4.903,5.67244444445
398.20,6.45988888889,40.8044444444,35.1112222222,32.9482222222,4.20822222222,6.32133333333,20.8222222222,21.8235555556,28.5871111111,4.97511111111,5.71611111111
398.56,6.443,40.9871111111,35.2085555555,33.073,4.18944444445,6.28688888889,20.9026666667,21.8536666666,28.6886666667,4.96344444444,5.71366666667
398.92,6.44422222222,41.0981111111,35.2662222222,33.1901111111,4.21577777778,6.31055555555,20.9107777778,21.8991111111,28.7167222222,4.96877777778,5.71777777778
399.28,6.49055555556,41.2457777778,35.3405555556,33.2812222222,4.26922222222,6.32222222222,20.993,21.9877777778,28.7845,5.00666666667,5.76722222222
399.64,6.51688888889,41.3317777778,35.395,33.3844444444,4.30688888889,6.311,21.0203333333,22.0564444444,28.8514444445,5.02,5.72244444445
400.00,6.51211111111,41.3813333333,35.4336666667,33.4467777778,4.26422222222,6.25511111111,21.0095555556,22.128,28.852,5.009,5.67344444444
400.36,6.516,41.4151111111,35.4507777778,33.5018888889,4.27922222222,6.25277777778,21.0414444445,22.1493333333,28.8801111111,4.97633333333,5.66544444444
400.72,6.54266666667,41.5311111111,35.5613333333,33.5982222222,4.28644444445,6.23088888889,21.0808888889,22.2183333333,28.949,4.97855555555,5.67833333333
401.08,6.48388888889,41.5454444445,35.5394444444,33.6078888889,4.25211111111,6.18922222222,21.0791111111,22.1896666666,28.9231111111,4.86588888889,5.57822222222
401.44,6.49677777778,41.6742222222,35.6025555556,33.7063333333,4.26711111111,6.172,21.0834444444,22.2403333333,28.9671111111,4.84344444444,5.55455555556
401.80,6.50622222222,41.7586666667,35.6245555556,33.791,4.28955555556,6.16044444445,21.1364444444,22.2583333333,29.0431666666,4.84088888889,5.55866666667
402.16,6.51022222222,41.8766666667,35.6822222222,33.8983333333,4.30733333334,6.20422222222,21.1794444444,22.343,29.0959444444,4.84466666667,5.56355555556
402.52,6.51855555556,41.9385555556,35.7263333333,33.9765555556,4.33577777778,6.20377777778,21.2115555555,22.4326666667,29.1692222222,4.85811111111,5.53944444444
402.88,6.52344444444,42.0608888889,35.7958888889,34.134,4.31,6.18022222222,21.2955555555,22.5063333333,29.2802777778,4.84411111111,5.54722222222
403.24,6.51966666666,42.0981111111,35.8307777778,34.1805555556,4.29644444445,6.18133333333,21.2683333333,22.5343333333,29.3043888889,4.84655555556,5.52855555555
403.60,6.55944444444,42.2108888889,35.9277777778,34.2982222222,4.32744444444,6.20788888889,21.3526666667,22.6341111111,29.3748333333,4.87066666667,5.59366666667
403.95,6.605,42.351,35.9823333333,34.3896666667,4.39588888889,6.26122222222,21.3964444444,22.7287777778,29.4458333334,4.93877777778,5.666
404.31,6.597,42.3861111111,36.0088888889,34.4331111111,4.38811111111,6.26444444444,21.3853333333,22.763,29.5025555556,4.93211111111,5.67811111111
404.67,6.628,42.4901111111,36.0502222222,34.5382222222,4.41266666667,6.30822222222,21.4233333333,22.8437777778,29.545,4.95433333334,5.69711111111
405.03,6.71733333333,42.6466666666,36.1496666667,34.7177777778,4.49355555556,6.38211111111,21.5274444444,22.954,29.6798333333,5.05988888889,5.798
405.39,6.72788888889,42.7052222222,36.1934444444,34.7478888889,4.521,6.40822222222,21.5796666667,23.0073333334,29.7530555556,5.075,5.83122222222
405.75,6.705,42.7573333333,36.2487777778,34.806,4.51288888889,6.42644444445,21.5698888889,23.0624444445,29.786,5.05244444445,5.81522222222
406.11,6.66633333333,42.8294444444,36.2556666667,34.8477777778,4.45688888889,6.37466666667,21.5635555555,23.0736666667,29.8123333333,4.98455555556,5.76622222222
406.47,6.66888888889,42.9031111111,36.2736666667,34.9144444444,4.44966666667,6.37666666667,21.5886666667,23.0692222222,29.8401111111,5.00477777778,5.75644444445
406.83,6.696,43.0185555555,36.3532222222,34.9898888889,4.49077777778,6.39644444444,21.6383333334,23.1475555555,29.8888888889,5.03077777778,5.79211111111
407.19,6.69522222222,43.0834444444,36.3794444445,35.0744444444,4.49544444444,6.40077777778,21.7018888889,23.231,29.9119444444,5.02144444444,5.79988888889
407.55,6.694,43.1638888889,36.4144444445,35.1333333333,4.493,6.40211111111,21.7393333333,23.2668888889,30.0036666667,5.03555555556,5.78855555556
407.90,6.68688888889,43.1707777778,36.4626666667,35.2114444444,4.48722222222,6.39288888889,21.7791111111,23.2946666666,30.0153888889,4.98177777778,5.746
408.26,6.74711111111,43.3721111111,36.5893333333,35.3642222222,4.54333333333,6.42933333333,21.874,23.3928888889,30.1281666667,5.05355555556,5.77355555556
408.62,6.76633333333,43.3996666667,36.6493333333,35.3908888889,4.53644444445,6.43144444444,21.8658888889,23.4127777778,30.1702777778,5.06788888889,5.77411111111
408.98,6.77033333333,43.4298888889,36.7044444445,35.4244444445,4.536,6.42011111111,21.8821111111,23.4496666667,30.1729444445,5.05888888889,5.78233333333
409.34,6.782,43.506,36.7444444445,35.5046666667,4.52322222222,6.40966666666,21.892,23.5213333334,30.1777222222,5.06344444445,5.75811111111
409.70,6.857,43.6337777778,36.8237777778,35.609,4.58344444444,6.43966666667,21.9843333333,23.6197777778,30.2473333333,5.14433333333,5.80388888889
410.06,6.91177777778,43.6734444445,36.8732222222,35.6895555555,4.61411111111,6.45622222222,22.0182222222,23.6697777778,30.287,5.20077777778,5.81922222222
410.42,6.93444444444,43.7418888889,36.9388888889,35.7606666667,4.62333333333,6.46244444445,22.0391111111,23.7752222222,30.3188333333,5.18788888889,5.83455555555
410.77,6.90988888889,43.7495555556,36.9486666667,35.7607777778,4.60466666667,6.41511111111,21.9984444444,23.7847777778,30.2876666667,5.12611111111,5.77733333333
411.13,6.88366666667,43.8013333333,36.9624444444,35.8005555555,4.59033333333,6.38344444444,21.9717777778,23.7753333333,30.3205555555,5.096,5.73122222222
411.49,6.89222222222,43.864,36.9774444444,35.8904444444,4.58122222222,6.383,21.99,23.8333333333,30.3348333334,5.09677777778,5.70488888889
411.85,6.92622222222,43.9275555555,36.9971111111,35.9441111111,4.60833333333,6.40533333333,21.9965555556,23.857,30.3786666667,5.14288888889,5.76811111111
412.21,6.92644444444,43.9683333334,37.033,35.9962222222,4.60033333333,6.38944444444,21.9996666667,23.9197777778,30.3898888889,5.11644444445,5.78566666667
412.57,6.89544444444,44.0323333333,37.0402222222,36.1012222222,4.58555555555,6.36955555556,22.0175555556,23.9566666667,30.4028333333,5.08922222222,5.76166666666
412.92,6.90233333333,44.1452222222,37.0806666667,36.176,4.56933333333,6.37788888889,22.0737777778,24.0483333334,30.468,5.10644444444,5.73777777778
413.28,6.90244444444,44.2316666666,37.1385555556,36.2883333333,4.573,6.35422222222,22.1084444444,24.0965555555,30.4932777778,5.088,5.732
413.64,6.86077777778,44.2894444444,37.2016666667,36.3424444444,4.54844444445,6.334,22.0828888889,24.1184444444,30.5087777778,5.04422222222,5.70788888889
414.00,6.83322222222,44.3727777778,37.2595555555,36.3652222222,4.53422222222,6.30788888889,22.1162222222,24.1595555556,30.5279444444,4.96544444444,5.69533333333
414.36,6.84933333334,44.4792222222,37.3095555556,36.4507777778,4.54111111111,6.321,22.1703333333,24.2111111111,30.6,4.949,5.69477777778
414.72,6.92011111112,44.6154444445,37.431,36.572,4.58422222222,6.35711111111,22.2507777778,24.3017777778,30.7182222222,5.019,5.73255555556
415.07,6.96466666666,44.7138888889,37.5033333333,36.6812222222,4.60288888889,6.396,22.3294444444,24.389,30.8036666667,5.05033333333,5.77388888889
415.43,6.95222222222,44.8127777778,37.5551111111,36.735,4.58588888889,6.39522222222,22.3471111111,24.3976666667,30.8522222222,5.04144444445,5.77944444444
415.79,6.93455555554,44.898,37.6036666666,36.7903333333,4.55266666667,6.34533333333,22.3852222222,24.4594444445,30.8988888889,5.01322222222,5.74066666667
416.15,6.94744444446,44.9525555555,37.6148888889,36.8186666667,4.53633333333,6.36155555556,22.4223333333,24.4528888889,30.9173333333,5.008,5.72766666667
416.51,6.97688888889,45.0758888889,37.6938888889,36.9034444444,4.54577777778,6.37888888889,22.4977777778,24.5313333333,31.0174444444,5.019,5.73544444444
416.86,6.97611111111,45.1683333333,37.7291111111,36.9976666667,4.53566666667,6.36166666667,22.5046666667,24.5262222222,31.0292222222,4.97955555556,5.75022222222
417.22,6.99044444443,45.1757777778,37.7215555556,37.0067777778,4.53677777778,6.379,22.5166666667,24.51,31.0501666667,4.98666666667,5.77744444444
417.58,7.00966666667,45.263,37.7524444444,37.1141111111,4.51811111111,6.36477777778,22.5713333333,24.5683333333,31.0712222222,4.99055555556,5.78133333333
417.94,7.0208888889,45.3211111111,37.7745555556,37.1905555556,4.537,6.38366666667,22.5726666667,24.5847777778,31.0908888889,5.03133333333,5.80044444444
418.29,7.02144444444,45.3444444444,37.7656666667,37.2037777778,4.527,6.36544444445,22.5763333333,24.5941111111,31.0806666667,5.03177777778,5.80266666667
418.65,7.00833333332,45.3314444444,37.7191111111,37.1903333333,4.51744444444,6.35988888889,22.5713333333,24.5967777778,31.0596111111,5.01666666667,5.79911111111
