wavelength,Back_SalOrem,Belly_SalOrem,Breast_SalOrem,Crissum_SalOrem,Crown_SalOrem,DorTail_SalOrem,Patch10_SalOrem,Patch11_SalOrem,Rump_SalOrem,Throat_SalOrem,WingTip_SalOrem
753.79,13.0325333333,56.2155,60.2783333333,49.7751333333,10.8134666667,10.3122666667,48.1046,8.53313333333,14.9426166667,52.8548,18.5152666667
754.10,13.3043333333,56.1491333333,60.1715333333,49.7266,10.935,10.5840666667,47.9119666667,8.74186666667,15.2514666667,52.8029333333,18.5412
754.42,13.1324,56.3636333333,60.5633333333,49.7794,10.8316666667,10.4116,48.2544,8.40406666667,15.0583333333,53.0073333333,18.1423333333
754.73,12.9629333333,56.5549666667,60.8642666667,50.2904,10.8025666667,10.1768,48.4319,8.26983333333,15.0315666666,53.2400666667,18.0412666667
755.05,12.7084666667,56.6819,61.0902,50.3378666667,10.5401,9.87273333333,48.6432,7.82983333333,14.9269833333,53.3436666667,18.0878666667
755.36,13.1006666667,56.5909,60.8561333333,50.4988,10.9588333333,10.5562,48.5996333333,8.4073,15.4575,53.1074,18.2472666667
755.67,13.3950666667,57.2206666667,61.6485333333,51.062,11.3288666667,10.7644,49.2697333333,8.69853333333,16.0056666667,53.6926,18.4300666667
755.99,14.2334666667,57.5071666667,61.5757333333,51.1562,12.1921666667,11.7097333333,49.6485333333,9.72309999999,16.7634,53.965,19.4056666667
756.30,13.7511333333,56.9944333333,61.2736,50.6163333333,11.7679,11.3806,49.2224,9.28856666668,16.29475,53.537,19.1375333333
756.62,14.0254666667,57.1833333333,61.4424,50.7042,11.8566666667,11.7544666667,49.3964,9.38086666668,16.52335,53.6095333333,19.4680666667
756.93,14.8174666667,57.6804,61.7252666666,51.0276,12.6473333333,12.7049333333,49.6331666667,10.2701333333,17.2857,54.1484,20.4008666667
757.24,15.2004,58.242,61.9422,51.3773333333,12.9116333333,12.7736,50.0495333333,10.7066333333,17.3681166667,54.5792,20.7031333333
757.56,15.4214,58.4033,62.1017333334,51.7161333333,13.289,12.9408666667,50.3752666667,10.8529333333,17.6893166667,54.7151333334,20.9722
757.87,15.4038,58.4736,61.9952666667,51.7795333333,13.1245666667,12.6591333333,50.3577,10.7085,17.7240833334,54.8803333333,21.0781333333
758.18,15.6902666667,58.2661666667,61.8067333333,51.6216666667,13.2212666667,12.7254,50.2208,10.8508,17.9521333334,54.7292,21.0934666667
758.50,16.2196,59.0821333333,62.2096,52.1264,13.5424333333,12.8030666667,50.7257333333,11.2613666667,18.22625,55.2982,21.3087333333
758.81,16.0499333333,58.3670333333,61.4256,51.2942,13.3974666667,12.6593333333,50.3388333333,11.1358666667,17.8783666667,54.7287333333,21.0548666667
759.13,16.0966,58.6453666667,61.6641333333,51.4696,13.4601,12.809,50.5310666667,11.1025666667,17.7979333333,54.8316666667,21.2447333333
759.44,16.0416666667,58.8804333333,61.8382666667,51.8349333333,13.4267333333,13.0173333333,50.666,10.8953333333,17.82185,55.3313333333,20.9956666667
759.75,15.8506666666,59.5127,62.1454,52.3553333334,13.3386,12.8546,51.2327,10.7110666667,17.8307,55.9124,20.7714
760.07,15.4027333333,59.6233666667,62.2571333333,52.5588666667,13.1909,12.3856,51.4912666667,10.2742333333,17.5650166667,55.9515333333,20.1771333333
760.38,15.0410666667,58.5113666667,61.4852666667,51.978,12.7241333333,12.0192666667,50.6945666667,9.7742,17.0995166666,55.048,19.4936
760.69,15.1162666667,58.1884333333,61.4121333333,52.056,12.8057333333,11.9951333333,50.7229333333,9.73533333333,17.1662833333,54.9106666666,19.464
761.01,15.1757333333,58.0482333333,61.1302,51.4780666667,12.9103666667,12.1771333333,50.5144,9.78429999999,16.9467166667,54.7966,19.6896666667
761.32,15.4488666667,57.9425666667,61.2712,51.7577333333,13.3599,12.7086666667,50.6671,10.2902333333,17.1061,54.8588,19.8776
761.63,15.0447333333,57.9182666667,61.1834666667,51.5491333333,12.9661666667,12.5778,50.4552333334,9.93176666665,16.6142666666,54.5348666667,19.7027333333
761.94,14.8482,57.538,61.0654,51.6345333334,12.7553,12.5072666667,50.3051666667,9.8569,16.4922833333,54.4044666667,19.6089333333
762.26,14.7759333333,57.444,61.1764666667,51.8428,12.7016666667,12.3922,50.1750666667,9.66526666667,16.3815833333,54.3921333333,19.6974
762.57,14.5252,57.0917333333,60.7372666667,51.4825333333,12.4631666667,12.2492,50.0780666667,9.47676666667,16.11925,54.2562,19.5747333333
762.88,14.5807333333,57.1054,60.9348666667,51.5730666667,12.4765666667,12.2603333333,50.0623666667,9.49736666666,16.02415,54.1277333333,19.7708666667
763.20,14.6261333333,56.9544666667,60.8036,51.2523333333,12.4905333333,12.4333333333,49.8947333333,9.5804,15.90945,53.9492,20.0179333333
763.51,15.0360666667,57.0122666667,60.6961333333,51.1534,12.6511333333,12.8662,49.8308333333,9.93173333333,16.1807333333,54.1362,20.3330666667
763.82,15.2962,57.5874,61.3319333333,51.6139333333,12.8886,13.1072666667,50.3318,10.2274,16.45675,54.6552666667,20.7082
764.14,15.0896666667,57.8133333333,61.3372666667,51.5142,12.7511666667,13.0320666667,50.4391333333,10.1717666667,16.3505666667,54.5928666667,20.6322666667
764.45,14.9471333333,58.0583666667,61.7505333333,52.1016666667,12.5677,12.835,50.8314,10.1175,16.4995,54.8774666667,20.6352666667
764.76,15.0296666666,58.1130666667,61.5243333333,51.9490666667,12.5579,12.9204666667,50.8456666667,10.2421666667,16.605,54.7174666667,20.7701333333
765.07,14.8482666666,57.7878,61.3916666667,51.6756,12.4194,12.7379333333,50.7122333333,10.1027333333,16.5053666667,54.5655333334,20.5985333333
765.39,15.5262,58.0212,61.5633333333,51.9972,13.2197666667,13.4438666667,50.9915666667,10.9418333333,17.1502333334,54.8652,21.322
765.70,15.7968,58.6703333333,62.0202,52.5974666667,13.3272333333,13.6409333333,51.7397333333,11.2197,17.39715,55.4198666667,21.6554666667
766.01,16.0537333333,59.0134333333,62.5287333333,53.0045333333,13.4292333333,13.6908666667,51.8503333333,11.4784333333,17.6644,55.6610666666,21.772
766.32,16.0648666667,59.4422666667,62.7044,53.2116,13.6308,13.6883333333,52.2684666667,11.7545333333,17.8939833333,55.7606666667,22.0826666667
766.64,16.1398666666,59.4855333333,62.7885333334,53.1878666667,13.7733666667,13.6846666667,52.3771666667,11.9923,18.1356666667,55.8239333333,22.0152666667
766.95,16.1804666667,59.3510666667,62.9062,53.2740666667,13.9692666667,13.5441333333,52.3666,12.1130666667,18.1669166667,55.7736666667,22.1408666667
767.26,16.0788666667,59.2744666667,62.6688666667,52.9005333333,14.0129333333,13.4444666667,52.1941333333,12.1176,18.1666333333,55.6194,22.1902
767.57,15.9867333333,58.589,62.3516666667,52.3769333333,14.0837666667,13.3176,51.6853,11.9282333333,18.0061,55.3243333333,22.0498
767.88,16.8915333333,58.3668333333,62.0552,52.0906666667,14.9922,14.213,51.7377,12.8896,18.5710166667,55.2583333333,22.3629333333
768.20,17.1132666666,58.5972,62.5659333333,52.4197333333,15.3857,14.3729333333,52.0706333333,13.1000333333,18.8398666667,55.7248666666,22.6227333333
768.51,17.1285333333,59.0553666667,62.6624666667,52.5349333333,15.4923333333,14.5622666667,52.2194666667,13.1558,19.04605,55.9332,22.8587333333
768.82,16.6861333334,59.0556,62.8633333333,52.4280666667,15.092,14.3122666667,52.1572666667,12.7050666667,18.7741,55.8025333333,22.8764
769.13,16.9136666667,59.4597666667,62.994,52.5836,15.7230666667,15.1191333333,52.2839,13.135,19.2460166667,56.0538666667,23.1614
769.44,17.1939333333,59.5263333333,62.7658,52.4486,16.0299,15.6166666667,52.4977666667,13.3220333333,19.4068333334,55.9829333333,23.7132
769.76,17.0219333333,58.9731666667,62.2177333333,51.8169333333,15.5828333333,15.3826,52.049,12.9098333333,19.1486,55.4189333333,22.9188666667
770.07,17.5522666667,59.8683333334,63.3638666667,52.8824,16.1498666666,15.9878666667,52.7225,13.3826666667,19.7322833333,56.2367333333,23.4720666667
770.38,17.6384,59.836,63.1551333333,52.478,16.3056,16.3887333333,52.5468333333,13.5162666667,19.7993,56.0274666667,23.3214
770.69,17.2486,59.4960333333,62.6686666667,52.3835333333,15.9728,15.8364,52.0914666667,13.0996666667,19.2244833333,55.5830666667,22.6392666667
771.00,17.6018666667,59.9925333333,62.9658,53.0471333333,16.4,16.3284666667,52.3884,13.834,19.74215,55.8993333333,23.3458666667
771.32,16.4966,59.5810666667,62.7672,52.4396,15.1839333334,15.0138,51.4267,12.564,18.7713,55.3134666667,22.4271333333
771.63,16.1977333333,58.5168,61.8654,51.483,14.4978333333,14.4802,50.3924666667,12.2501,18.33835,54.5616,21.8654666667
771.94,17.0546666667,58.5656666667,61.7662,51.4752,15.3267,15.0384,50.5385333333,13.0348333333,19.0339333333,54.8392,22.2357333333
772.25,16.943,58.6728333334,61.7299333333,51.1282,15.2414333333,14.9030666667,50.6041333333,13.0001666667,18.7916833333,54.5571333333,21.8794666667
772.56,16.4500666667,57.8203666667,61.2842666667,50.3526,14.7636,14.0329333333,49.8693666667,12.5657333333,18.3698833333,53.7929333333,21.4462666667
772.87,15.787,57.0563,60.6678666667,50.1590666667,14.2609333333,13.3865333333,49.0514,11.9556666667,17.8379833333,53.1107333333,20.5670666667
773.18,15.2066,56.8151333333,60.5397333333,49.7975333333,13.6625,12.3670666667,48.9500666667,11.3359,17.1875333333,53.0419333333,20.1240666667
773.50,15.0528666667,55.9773,59.5674666667,49.0295333333,13.2279,11.8085333333,48.4806666667,10.6651,16.5586,52.2572666667,19.5458
773.81,15.4647333333,56.2005333334,59.8527333333,49.9918,13.4777,12.0304,48.6807,10.8721666667,16.90645,52.5046666667,19.9347333333
774.12,15.6386,56.4643333333,60.3988666667,50.4238666667,13.2169,12.2415333333,49.3128,10.8617666667,17.0779833333,52.8013333334,20.1829333333
774.43,15.2380666667,55.9608333333,59.9999333333,49.7423333333,12.6106666667,11.9888666667,48.9692,10.2746,16.5252166667,52.1904666667,19.776
774.74,14.8053333333,56.0281,60.0058,49.7939333333,12.2078333333,11.6780666667,48.9547666667,10.0029666667,16.0124333333,52.1936666667,19.7767333333
775.05,15.1890666667,56.5764,60.7212,50.5409333333,12.7982,12.0301333333,49.6888,10.2908666667,16.2972833333,52.5132,20.1512666667
775.36,15.5496666667,56.9132666667,61.1140666667,51.0531333334,13.0896,12.9854,50.1363333333,10.9079333333,16.5810833333,52.8866,21.0152
775.67,14.9195333333,56.4326,60.5618,50.6524666667,12.3324666667,12.5840666667,49.8156333333,10.0556666667,16.3960166667,52.7363333333,20.5678666667
775.98,16.0128666667,57.2531,61.6006666667,51.3104,12.9141,13.6381333333,50.5541666667,10.9321,17.3819833333,53.6556666667,21.5244666667
776.30,16.9344,57.8709,62.0652666667,51.6578,13.6416,14.5492666667,51.4107666667,12.164,18.36385,54.5608,22.7691333333
776.61,17.2798,58.0296666667,61.9704,52.3976666667,14.0017666667,15.2458,51.1304,12.1243666667,18.6908333333,54.7108666667,23.3129333333
776.92,17.2959333333,57.8176333333,61.8297333333,52.9254666667,14.2365,15.8740666667,51.2383,12.5697666667,18.9655166667,55.0233333333,23.8521333333
777.23,16.8994,57.3503,61.4486,52.2455333333,14.1972666667,15.4972666667,51.1984,12.6382666667,18.9806,54.9156666667,23.7928
777.54,17.7496,57.2306,61.0772666667,52.1828,15.7276333333,16.3507333333,51.1505,14.1370333333,20.1451166667,55.0084,24.8674
777.85,19.1455333334,58.4037,62.2316666667,53.9291333333,17.3047,17.8696,52.1529,15.5789666667,21.6723,56.5148,26.2395333333
778.16,19.3862666667,58.5499333333,62.3706,54.3188,17.7224,18.1305333333,52.5618666667,15.9488,22.0679333333,56.8693333333,26.5878
778.47,19.4864,58.8143333333,61.9700666667,54.1574,17.6289666667,18.5606666667,52.4667666667,15.9581666667,22.2790166667,57.1888666667,26.5140666667
778.78,19.4120666667,58.0294333333,61.64,53.6669333333,17.5940333333,18.0549333333,51.8292666667,15.6885,22.1035333333,56.4207333333,25.8182666667
779.09,19.9140666667,58.3275666667,62.2565333333,54.4559333333,17.8665666667,17.9092666667,52.0160333333,15.9935666667,21.91445,56.6724666667,25.6644666667
779.40,19.7553333334,58.3653666666,62.3601333333,54.9475333333,17.8293,17.7446666667,52.2349666667,15.9179666667,21.7848,56.9755333333,25.6234666667
779.71,20.559,58.6349666667,63.4658666667,55.8223333333,18.6613666667,18.5053333333,52.6272666667,16.4606333333,22.3770666667,57.5228,26.0725333333
780.02,21.1774666667,58.6847333333,64.0306,56.0692666667,19.5958,19.3732,53.0344333333,17.7154666667,23.09755,57.3988666667,26.6546
780.33,21.8284,59.2121,64.7148666667,56.4785333334,20.0911666667,19.7530666667,53.5185333333,18.1745666667,23.6361666667,57.8132,27.0780666667
780.64,22.4664666667,59.5622333333,65.6061333333,56.9496666667,20.2205,20.0118666667,53.6311333333,18.2484333333,23.6923166667,58.2602666667,27.5960666667
780.95,21.7789333333,59.4798,65.965,57.1867333334,19.3074,19.4829333333,53.4996,17.1714,22.7345833333,58.3624666667,27.0480666667
781.26,20.5394,58.7018,64.9984,55.7415333333,17.8615333333,17.8111333333,52.8441,15.5284,21.1945833333,57.1089333333,25.3936
781.57,21.0034666667,59.1157,64.9232,55.9298,18.2971333333,18.6452666667,52.5336333333,15.9202,21.9786,57.2844,25.8764
781.88,20.3314,59.0566,65.2517333333,56.0674,18.0339333333,18.0305333333,52.4921,15.5609333333,21.82915,56.9853333333,25.959
782.19,20.4293333333,59.6584333333,65.7366666667,56.6504,18.1107,18.491,52.8781333333,15.7367,22.34805,57.5349333333,25.9774
782.50,20.3887333333,58.5533333334,64.385,55.3791333334,18.1007333333,18.6934,52.2435,15.8891333334,22.5797,56.6858,26.3480666667
782.81,19.6970666667,57.1591,63.3965333333,53.5859333333,17.5031666667,18.1124,50.9628,14.8263666667,21.94765,55.0315333333,25.5429333333
783.12,18.1516666667,56.2046333333,61.7082,52.1479333333,16.1441,17.0362666667,49.5983666667,13.4544333333,20.4461166666,53.3269333333,23.894
783.43,17.4161333333,56.1078333333,61.9460666667,51.9065333333,15.2498333333,15.6344666667,49.7994,12.5281,19.83405,53.6817333333,23.0638
783.74,16.1506,55.5946,61.2120666666,50.8158,13.9360666667,14.4188666667,49.2174333333,11.2586666667,18.7230333333,52.7738666667,22.1446
784.05,15.3065333333,55.3871333333,60.5858666667,50.4916,13.4410666667,14.0673333333,49.2324333333,10.8686666667,18.1296166667,52.2222666667,21.3402666667
784.36,15.0544666667,55.2652666667,60.1566,49.9795333333,13.2654,14.0953333333,49.3946333333,10.4014,18.30615,52.2108666667,21.2448
784.67,15.107,55.1170666667,59.8844666667,49.7246666667,13.2145,14.6924,48.8651666667,10.6524333333,18.8072666666,51.7703333333,21.5968666667
784.98,15.3893333333,54.6916333333,59.5415333333,49.2821333333,13.3501333333,14.6479333333,49.0024,10.5999333333,18.6805333333,51.3044,21.6312666667
785.29,16.8485333333,55.4814666667,60.8349333333,50.5252666667,14.4311666667,16.007,50.0909333333,11.9124333333,19.83165,52.5386,22.9226666667
785.60,17.2053333333,56.2222,61.5488,51.4814,14.9024666667,15.8991333333,50.8889,12.074,20.0032166667,53.5286,23.9934
785.91,16.7178666667,56.2163333333,61.9242666666,51.6000666667,14.9778,16.0218,50.6994,11.6547333333,19.6435166666,53.8042,23.5346
786.22,16.7804666667,57.4007666667,62.2613333334,52.6920666667,14.9845,16.3530666667,51.5270666667,11.7303666667,19.31755,54.8226,23.3714666667
786.53,17.3388,58.7351,63.4332666667,53.8642,15.5222333333,16.8562666667,52.7093333333,12.4750333333,20.21195,56.0704,24.0262666667
786.84,18.0971333333,59.3568,63.4439333333,54.3985333333,16.4086666667,18.2242,52.7471333333,13.2394,20.8106833333,56.3284,25.0721333333
787.14,18.9564,60.2593,64.4932666667,55.5666,17.7434666667,19.6078666667,53.5028666667,14.5198,21.7049166667,57.142,26.2612666667
787.45,19.3544,60.7574666667,65.0264666667,56.2054666667,18.1621333333,19.9672666667,53.5967,14.7495333333,22.1540833333,57.9052,26.693
787.76,20.3528666667,61.0170666667,65.3512666667,56.9008666667,18.8931,20.3466,53.837,15.8131666667,22.6883833333,58.1201333333,26.8718666667
788.07,20.9424,61.2144666667,65.6610666667,57.4194666667,19.7784666667,21.0373333333,54.0259,16.5400666667,23.0390833333,58.7286666667,27.0904
788.38,20.8781333333,61.6698,66.5768,58.032,19.6186333333,20.9424,54.4616,16.4329,22.94715,59.0384666667,27.0
788.69,19.7460666667,61.5688666667,66.0938666667,57.6954666667,18.8931666667,19.7788,53.8965333333,15.4361,21.8864666667,58.7630666667,26.1653333333
789.00,19.55,60.5238666667,64.6671333333,56.522,18.7336,19.4342666667,52.9379,15.4420666667,21.5026,57.5698,25.6059333333
789.31,19.7846,59.8574666667,63.8656,56.1153333333,18.8465,19.7148666667,52.7345666667,15.6526333333,21.43675,56.7491333333,25.6463333333
789.62,19.3980666667,59.3472333333,63.2320666667,55.8238,18.8783,19.6135333333,52.3035666667,15.8364333333,21.6587333333,56.4701333333,26.4892
789.92,18.6935333333,58.1556666667,62.1966,55.0048,18.2388333333,18.8919333333,51.2968333333,14.8639,20.78135,55.6004,25.8342666667
790.23,18.6668,56.9082333333,61.4427333333,54.1708,18.1611,18.9241333333,50.6505333333,14.8954333333,20.7408833333,55.0659333333,25.4815333333
790.54,18.5820666667,56.1365666667,60.8000666667,53.8406666667,17.8276666667,18.5302,50.2277333333,14.2504666667,20.6504166667,54.5106,24.8325333333
790.85,18.2058666667,55.4055,60.2053333333,53.1876,17.5504,18.5436666667,49.9900333333,13.7968,20.283,53.8631333333,24.2568666667
791.16,17.287,55.0408333333,60.0613333334,53.2106,17.2596333333,18.4116666667,49.8329,13.4558333333,19.7903833333,53.5174,24.2128666667
791.47,15.7072,54.5203,60.0497333333,52.9496,15.9844666667,16.7449333333,49.9502333333,12.2032666667,18.9284833333,52.9992666667,23.6815333333
791.78,15.9468666667,54.9640666667,60.1223333333,53.2108,16.7352666667,17.0196666667,50.6227,12.869,19.5987,53.4772666667,24.046
792.08,16.8484666667,55.1870666667,60.2139333333,52.9554,17.4864666667,17.9823333333,50.8735333333,14.0285333333,20.28515,53.2762,24.1925333333
792.39,16.0914,55.6046333333,60.826,53.4219333333,16.5855666667,17.6033333333,51.1578333333,13.4439666667,19.6313333333,53.5767333333,23.6726
792.70,15.5098666667,56.6172666667,61.4232666667,53.7672,16.1264,16.2938666667,51.5678333333,13.341,19.61955,54.0105333333,23.5541333333
793.01,15.8926666667,57.5768,62.3961333333,54.5236,16.4449333333,16.3594666667,52.1160666667,13.8002,19.8541666667,54.5158,23.0104666667
793.32,17.1361333333,58.4506,63.9281333333,55.6807333333,17.5742333333,17.8483333333,53.6229333333,15.3835,21.2735,56.033,24.3036
793.62,17.3364,59.564,64.8278,56.3932666667,17.7685666667,18.3512,54.7008,15.5329,21.7043166667,56.6706666667,24.5738
793.93,17.2897333333,60.6635,65.8170666667,56.602,17.4190666667,17.6373333333,55.2386666667,15.5662666667,21.8970833333,57.8398666667,24.6359333333
794.24,17.3608,61.3518666667,65.9484666667,56.7714666667,16.9169333333,17.3446,54.9556333333,15.4156,21.92895,57.6675333333,24.7699333333
794.55,18.7470666667,62.0370666667,66.4381333333,56.3751333333,17.5728666667,17.6360666667,55.0118333333,16.2410666667,22.8841833333,58.3215333333,25.6267333333
794.86,20.6306666667,63.2756333333,66.9972666667,56.9088,18.9235333333,18.7850666667,55.7284666667,17.4086,23.9044833333,59.3156666667,27.0819333333
795.16,20.0076,62.5218333333,66.5377333333,56.2306666667,18.2366666667,18.3010666667,54.7137666667,16.5985333333,22.78355,58.5816,26.8942
795.47,19.6708666667,62.8704333333,66.5441333333,56.7929333333,17.8377,17.7036666667,55.067,15.8629666667,22.5182,59.1196666667,27.2408666667
795.78,19.6926,61.9836,65.7442666667,56.0028666667,17.9189,18.1403333333,54.6230666667,15.7966333333,22.67155,58.5376,27.139
796.09,19.8588,61.6054333333,65.5072,56.0982,17.9188666667,18.5432666667,54.1880666667,15.3102666667,22.6198,58.9073333333,27.1945333333
796.40,21.1933333333,62.1806,66.4531333333,56.9430666667,18.733,19.2928,54.6446,16.0,23.2485833333,59.8305333333,28.1546666667
796.70,20.0366666667,61.0942,64.7273333333,55.2212,17.618,17.5119333333,52.9564,14.7128,21.8825333333,58.2290666667,27.0106666667
797.01,18.8754666667,59.9889666667,63.8810666667,54.355,16.4976666667,16.0823333333,51.6245,13.9838666667,20.7258,57.1996,26.4681333333
797.32,19.6937333333,59.4410666667,62.6996,53.5896,17.3505333333,17.4358666667,50.8689333333,15.0784,21.1038666667,56.4601333333,27.0154666667
797.63,19.8934,59.1266666667,62.4351333333,53.3122,17.9695333333,18.0760666667,50.8980666667,15.5200666667,21.1643166667,56.6772666667,27.7812
797.93,18.6811333333,58.3006333333,61.587,53.058,17.2283666667,17.6159333333,50.4454666667,14.2790333333,19.8098,55.7898,26.9058
798.24,18.0500666667,57.8108666667,61.273,52.9948666667,16.7807666667,17.351,49.9374666667,13.8375,18.8981833333,55.5555333333,26.2325333333
798.55,17.5391333333,57.3044,60.0073333333,52.4012,16.3012333333,16.9873333333,49.3476,13.4302333333,18.4358666667,55.1604,25.1602666667
798.85,17.0354666666,56.2716666667,59.3303333333,51.6555333333,15.8955666667,16.3806,48.8186,12.7879,17.98915,54.1911333333,24.605
799.16,17.3069333334,56.9499666667,59.8758,52.5263333333,15.5296333333,15.6614666667,49.1773,12.3711,17.8229833333,54.808,24.6640666667
799.47,16.8200666667,57.8045666667,61.1299333333,53.1881333333,15.1734666666,15.4964,49.8426,12.1952666667,17.74415,55.0526,24.8181333333
799.78,14.9816666667,56.358,59.6508,51.3926,13.9221,14.0396666667,48.8347333333,10.6253,16.4900166667,53.4957333333,23.2642666667
800.08,15.8024,56.8022333333,60.9794666667,52.5679333333,14.7900666667,14.9712666667,50.0370666667,10.9876666667,17.2468666667,54.535,24.1645333333
800.39,16.1083333333,57.5833333333,61.3833333334,52.3833333333,15.1833333333,15.1583333333,50.3166666667,10.5833333333,17.275,54.8666666667,24.15
800.70,15.0476666667,57.9958,62.2163333333,53.2814,14.5108,13.9740666667,50.9307666667,9.56706666667,16.7357833333,54.9869333333,23.5583333333
801.00,15.2343333333,57.4393,62.335,53.7067333333,14.9045666666,13.8888,51.1241666667,10.0521666667,17.2678333333,54.6093333333,23.5851333333
801.31,16.3661333333,58.3922,63.0937333333,54.2483333333,16.2265666667,15.0241333333,52.1438,11.2679,18.4139333333,55.4944666667,24.9064666667
801.62,16.3668666667,58.7081666667,63.3157333333,54.1358,16.2963333333,15.4761333333,52.3367333333,11.1552666667,18.9616,55.4056666667,25.1852
801.92,17.3404666667,60.7148333333,65.8833333333,55.5371333333,16.9489666667,15.9198666667,54.7631666667,11.5119,20.0865166667,57.5865333333,26.6758666667
802.23,18.2566666667,61.048,65.971,55.9712666667,17.6018,17.0823333333,54.6883333333,12.5430666667,20.88085,57.5974,27.4796
802.54,18.865,61.2289333333,66.8364666667,56.0320666667,18.5745666667,18.5791333333,55.2457,13.7041666667,21.8566333333,57.9268666667,28.8113333333
802.84,20.0951333333,61.1585666667,65.9576,55.7372,19.9438666667,19.7753333333,55.3912333333,15.0671333333,22.7562,58.2621333333,29.5892666667
803.15,20.7099333333,61.0433333333,65.9740666667,56.3462,20.1990666667,20.3723333333,56.1212666667,15.8442,23.0995333333,58.6146666667,30.5455333333
803.46,21.4291333333,62.3529,66.6056,56.9238666667,20.9194,20.8104666667,56.7364,16.7713333333,23.5228666667,59.3637333333,31.2243333333
803.76,21.4474,62.3071333333,66.3595333333,57.6051333333,20.7982,20.7194666667,57.0044666667,16.807,23.2281,59.8333333333,31.3069333333
804.07,20.4144666667,60.9744333334,65.3967333333,56.5872666667,19.5281333333,19.7531333333,56.2698,15.7362,21.9289333333,58.7390666667,30.4497333333
804.38,20.3208,61.4750333333,65.1872666667,56.4617333333,19.1978333333,19.4742666667,56.3323666667,14.9107666667,21.3391,58.9304666667,29.9555333333
804.68,19.9732,61.1898,65.098,56.4527333333,18.7389,19.073,55.8110666667,14.3895,21.2010333333,58.4490666667,29.2156666667
804.99,20.6102,61.0036,65.0486,56.9584666667,19.1821333333,19.1511333333,55.7913666667,15.3449333333,21.6579833333,58.4084666667,29.3015333333
805.30,20.7352,59.2437,63.5826,56.4258,19.3999666667,19.4509333333,53.4727,16.0118333333,21.6963666667,56.3582,28.6777333333
805.60,20.6394,59.6760666667,64.1772,57.0759333333,19.6078666667,19.2585333333,53.5463666667,16.1551333333,21.8136333333,56.9054,28.6187333333
805.91,19.9656666667,59.2525,63.488,56.847,19.9141,18.5137333333,53.1486666667,16.0224333333,21.4283166667,56.4777333333,27.2852
806.21,18.9557333333,59.0897,63.7126,56.6978666666,18.5988,17.8848,53.0031333333,14.8413333333,20.4148333333,56.4926666667,25.7295333333
806.52,18.2844666667,57.8088666667,62.5066,55.8488666667,17.7778333333,17.049,51.5688666667,13.7067666667,19.7422166667,54.8266,23.8222666667
806.83,17.2942666667,56.3819,61.1035333333,54.9088,16.5331333333,16.2528,50.5786,12.7234666667,18.7694666667,53.449,22.7857333333
807.13,16.9916,55.8388666667,60.4271333333,54.3390666667,15.9412333333,15.8256,49.7997,12.5767666667,18.6002833333,52.5944,21.9402
807.44,18.4276666666,56.8552,61.8059333333,55.3279333333,17.1698333334,16.478,50.3189333333,13.8095,19.93705,53.7286666667,22.8481333333
807.74,18.4601333333,57.1139666667,62.2130666667,55.8136,16.8373,16.1178666667,50.3272333333,13.8867,20.0370166667,53.5362,22.5081333333
808.05,18.4038,57.1030666667,61.9812,55.2204666667,16.2723333333,15.3895333333,49.892,13.6054666667,19.84275,53.352,21.9063333333
808.35,18.8622,56.9065,62.2756666667,55.1104666667,16.5679,15.8062666667,49.9248,13.2298333333,20.2115333333,53.5872666667,22.2944666667
808.66,18.5497333333,57.2457333333,62.4622,54.511,16.3358,15.2020666667,50.6035,12.9196666667,19.5400833333,53.4988,21.567
808.97,18.511,57.0858666667,62.3274666667,53.0571333333,15.9813333333,15.848,50.6952,12.7466,18.8881,53.0965333333,21.4002
809.27,18.0339333333,56.9861,61.5369333333,51.9661333333,14.7706,15.0598,50.1297333333,11.8563333333,18.1761333333,51.8962666667,21.0279333333
809.58,19.2012666667,57.0708666667,61.5680666667,51.9822,15.9466333333,15.5324666667,50.3107,13.0569,19.14435,51.5681333333,22.0118666667
809.88,20.8814,59.068,63.8904666667,53.2928666667,17.5480666667,17.3150666667,52.2744333333,15.1468666667,20.6838333333,54.1439333333,24.8532
810.19,22.5362666667,59.5989333333,64.7820666667,54.0050666667,19.1728,19.3484,53.1477333333,16.6365333333,22.3834166667,55.2682,26.5864666667
810.49,23.9678,60.1561333333,65.4983333333,55.0654,20.4330666667,20.9768666667,54.2144666667,17.8549333333,23.4265333333,56.1125333333,27.7844666667
810.80,23.3688666667,60.1672333333,64.8097333333,54.8045333333,20.3805,21.1566666667,54.2618666667,17.5291666667,22.8335666667,55.6264666666,27.438
811.10,22.1268666667,59.1206,64.4272666666,53.9981333333,19.8720333334,20.4398,54.3609666667,17.0396333333,22.3569166667,55.6647333333,27.1165333333
811.41,20.8633333333,57.9717666667,63.8480666667,53.5932,19.0483666667,19.7609333333,54.6436666667,16.6355,21.3287,55.3302,26.1258
811.71,20.1791333333,57.2722666667,62.6118666667,52.9752666667,18.5570666667,19.0942666667,54.4760333333,16.7982,20.9662666667,54.7446666667,25.4448666667
812.02,19.5025333333,56.3863,61.6826,52.5610666667,17.8677666667,18.5821333333,53.9522666667,16.1851666667,20.6481333333,54.8040666667,25.7353333333
812.32,18.3466666667,55.6788666667,60.7408,52.2384,16.7793,16.758,53.3923,14.6429666667,19.7208833333,54.1705333333,24.4551333333
