wavelength,Back_ParHumf,Belly_ParHumf,Breast_ParHumf,Crissum_ParHumf,Crown_ParHumf,DorTail_ParHumf,Patch10_ParHumf,Patch11_ParHumf,Patch12_ParHumf,Patch13_ParHumf,Rump_ParHumf,Throat_ParHumf,WingTip_ParHumf
182.59,48.276,133.333333333,97.701,88.5056666667,83.908,134.482666667,142.528666667,24.138,71.2646666667,67.816,-12.6436666667,118.390666667,118.391
182.97,71.212,180.303,119.696666667,112.121333333,98.485,163.636,172.727333333,16.6666666667,74.2423333333,84.8483333333,-9.091,171.212,166.666666667
183.35,65.5913333333,138.709666667,94.6233333333,94.6236666667,83.871,121.505333333,130.107333333,22.5806666667,52.688,64.516,13.9786666667,119.355,122.580666667
183.73,76.0416666667,140.625,92.7083333333,107.291666667,96.875,125.0,131.25,35.4166666667,61.4583333333,59.375,15.625,110.416666667,127.083333333
184.11,63.158,126.316,75.439,108.772333333,92.105,109.649,121.052333333,39.4736666667,61.4036666667,55.2633333333,31.5786666667,104.386,119.298333333
184.49,70.0856666667,132.478666667,81.1966666667,117.094,100.854666667,103.418666667,119.658333333,41.88,66.6666666667,56.4103333333,43.59,114.529666667,117.948666667
184.87,63.3333333333,125.833333333,71.6666666667,113.333333333,91.6666666667,94.1666666667,112.5,45.0,62.5,51.6666666667,40.0,96.6666666667,107.5
185.25,61.6353333333,109.434,71.0693333333,105.031333333,82.39,79.8743333333,93.7106666667,50.9436666667,59.1193333333,49.0566666667,45.2826666667,86.7923333333,94.9686666667
185.63,70.0,114.0,71.3333333333,114.0,90.0,83.3333333333,90.6666666667,58.0,62.6666666667,53.3333333333,52.0,81.3333333333,94.6666666667
186.01,68.148,117.037,76.296,122.222,94.0743333333,85.9256666667,90.3706666667,55.5553333333,62.2223333333,55.5556666667,61.4813333333,82.963,102.222333333
186.39,61.3333333333,97.3333333333,68.6666666667,106.666666667,81.3333333333,75.3333333333,70.0,40.0,51.3333333333,44.6666666667,56.6666666667,72.0,87.3333333333
186.77,52.2876666667,92.8106666667,69.9346666667,94.1176666667,68.6273333333,64.0523333333,65.3593333333,30.0653333333,41.83,44.4443333333,49.0193333333,60.131,75.817
187.15,47.0236666667,76.1903333333,60.7143333333,83.9286666667,59.5236666667,53.571,55.9526666667,32.738,36.9046666667,30.357,42.857,41.0713333333,63.0953333333
187.53,43.678,68.9653333333,56.322,85.632,61.494,54.023,48.8506666667,33.908,39.0803333333,33.3333333333,40.23,35.6323333333,58.621
187.91,34.4633333333,54.802,45.7626666667,74.5763333333,51.9773333333,46.3273333333,41.243,23.729,33.3333333333,27.1183333333,32.2033333333,27.684,45.7623333333
188.29,32.7776666667,45.0,40.0,67.7776666667,47.2223333333,40.0,32.2223333333,14.4443333333,25.5556666667,20.5556666667,31.111,20.0,41.667
188.67,22.436,35.8976666667,38.4616666667,67.9486666667,37.1793333333,39.7436666667,23.718,11.5383333333,21.795,12.8206666667,29.487,5.76933333333,45.513
189.05,36.1583333333,40.678,48.0223333333,66.1016666667,44.0676666667,41.808,27.6836666667,17.514,25.4236666667,20.3386666667,39.548,18.6436666667,52.5423333333
189.43,30.0,36.1113333333,47.2223333333,57.7776666667,42.7776666667,39.9996666667,31.111,22.7776666667,25.5553333333,14.4446666667,43.889,16.1113333333,54.4446666667
189.81,33.3333333333,33.3333333333,46.448,50.8196666667,41.5296666667,40.9833333333,30.6013333333,21.8576666667,24.59,8.19666666667,44.2623333333,25.1366666667,60.6556666667
190.19,29.4116666667,32.8433333333,43.137,43.1373333333,36.7646666667,31.8626666667,29.902,23.5293333333,19.118,1.47066666667,37.2546666667,22.549,53.9216666667
190.57,18.0326666667,31.1473333333,37.7046666667,37.705,26.7756666667,22.9506666667,22.4043333333,20.2186666667,11.4756666667,-2.73233333333,31.694,16.3933333333,52.459
190.95,12.0216666667,21.3116666667,29.508,31.1476666667,24.5903333333,14.754,13.1146666667,22.4043333333,8.74333333333,-11.4756666667,28.415,15.3003333333,52.459
191.33,5.55566666667,20.3703333333,28.395,29.012,27.1603333333,8.02466666667,8.025,21.605,9.87666666667,-14.8146666667,27.778,14.815,56.79
191.71,0.641,17.9486666667,30.7693333333,25.6413333333,23.077,5.12833333333,5.76933333333,21.795,10.2566666667,-21.154,24.359,16.026,53.846
192.09,20.915,24.8366666667,47.7123333333,35.9476666667,32.6796666667,13.072,3.92166666667,30.719,15.6863333333,-6.53566666667,35.294,24.8366666667,66.013
192.47,23.016,18.254,59.5236666667,33.3333333333,42.857,13.492,-11.1113333333,34.9206666667,19.8413333333,-13.492,33.333,20.635,71.4283333333
192.85,26.4956666667,14.53,62.393,30.7693333333,52.9916666667,12.8203333333,-22.222,34.1876666667,17.094,-11.9656666667,37.6066666667,22.222,68.376
193.23,5.88233333333,-7.84333333333,62.745,17.6473333333,48.039,0.980333333333,-43.1373333333,22.5493333333,4.902,-28.4313333333,28.431,2.941,52.941
193.61,17.9486666667,-12.8206666667,73.077,21.7946666667,64.1026666667,-2.564,-69.2306666667,12.8206666667,6.41,-16.6666666667,29.487,-8.97433333333,58.9746666667
193.99,0.000333333333333,-34.7823333333,66.6666666667,21.7393333333,65.2173333333,-14.4926666667,-82.6086666667,-1.44933333333,-15.942,-11.5943333333,14.4926666667,-27.5363333333,43.4783333333
194.37,6.66666666667,-58.3333333333,68.3333333333,36.6666666667,78.3333333333,-10.0,-96.6666666667,-6.66666666667,-15.0,1.66666666667,31.6666666667,-45.0,38.3333333333
194.75,49.02,-56.8626666667,92.1566666667,62.745,113.725333333,5.88233333333,-88.2353333333,25.4903333333,5.88233333333,-2.36847578587e-15,52.941,-56.8626666667,41.1766666667
195.13,71.93,-40.351,98.2456666667,80.7016666667,128.070333333,17.544,-68.421,33.3333333333,12.2806666667,24.5613333333,64.9123333333,-50.8773333333,56.1403333333
195.51,77.778,-30.5553333333,94.4443333333,76.389,102.777666667,26.3886666667,-50.0,30.5556666667,11.111,45.8333333333,55.5556666667,-31.9446666667,50.0
195.89,86.9563333333,-21.739,95.6523333333,81.1596666667,97.1013333333,27.5363333333,-71.0146666667,27.536,7.24633333333,50.7246666667,63.768,-42.029,63.7683333333
196.27,61.3333333333,-29.3333333333,81.3333333333,72.0,85.3333333333,18.6666666667,-76.0,25.3333333333,12.0,37.3333333333,48.0,-49.3333333333,46.6666666667
196.65,52.688,-15.0536666667,62.3656666667,67.742,60.215,6.45166666667,-52.688,26.882,5.376,40.86,43.0106666667,-36.559,37.6346666667
197.03,60.4166666667,-8.33333333333,64.5833333333,68.75,61.4583333333,6.25,-38.5416666667,31.25,16.6666666667,46.875,44.7916666667,-30.2083333333,35.4166666667
197.40,65.517,-16.092,64.3676666667,66.6666666667,55.1723333333,-3.44833333333,-44.8276666667,37.931,17.2413333333,58.6206666667,49.4253333333,-28.7356666667,48.2756666667
197.78,65.432,-38.2716666667,62.963,55.5556666667,58.0246666667,-19.7526666667,-56.7903333333,38.2716666667,11.1113333333,48.1483333333,41.975,-30.8643333333,49.383
198.16,56.9446666667,-56.9443333333,66.6666666667,45.8333333333,55.5553333333,-40.2776666667,-72.2223333333,45.8333333333,8.33333333333,43.0553333333,56.9446666667,-54.1666666667,56.9443333333
198.54,69.841,-69.8413333333,60.3176666667,20.6346666667,58.7303333333,-38.0953333333,-96.8253333333,49.2063333333,11.111,42.857,53.9683333333,-63.4923333333,69.8413333333
198.92,63.889,-65.2776666667,50.0,12.5,61.1113333333,-33.3333333333,-95.8333333333,36.111,9.72233333333,66.6663333333,50.0,-51.389,59.7223333333
199.30,43.1373333333,-113.725333333,62.745,-23.5293333333,56.8623333333,-88.2353333333,-178.431333333,25.49,-11.7646666667,86.2743333333,47.0586666667,-98.0393333333,19.608
199.68,81.4813333333,-222.222333333,118.518666667,-59.2593333333,118.518333333,-144.444333333,-344.444333333,37.037,-59.2593333333,166.666666667,107.407333333,-200.0,3.70366666667
200.06,126.666666667,-480.0,200.0,-186.666666667,226.666666667,-306.666666667,-600.0,13.3333333333,-146.666666667,266.666666667,160.0,-440.0,-53.3333333333
200.44,16.6666666667,-227.777666667,36.111,-127.778,63.8886666667,-158.333333333,-280.555666667,-13.8886666667,-127.778,61.1113333333,77.7776666667,-211.111,-50.0
200.82,-7.40733333333,-344.444333333,33.3333333333,-225.926,70.3703333333,-185.185,-429.629333333,-44.4443333333,-170.370333333,51.852,100.0,-329.629666667,-118.518666667
201.19,-19.0473333333,-433.333333333,4.762,-271.428666667,100.0,-209.524,-561.904666667,-90.4763333333,-242.857,109.523666667,147.618666667,-395.238333333,-109.524
201.57,-72.2223333333,-511.111,-11.1113333333,-305.555666667,144.444333333,-244.444333333,-683.333333333,-111.111333333,-227.777666667,88.889,133.333333333,-494.444666667,-211.111333333
201.95,-177.777666667,-505.555666667,-50.0,-338.888666667,105.555666667,-255.555333333,-783.333333333,-172.222,-255.555333333,16.6666666667,116.666666667,-561.111,-255.555333333
202.33,-166.666666667,-437.5,-79.1666666667,-316.666666667,33.3333333333,-245.833333333,-687.5,-179.166666667,-216.666666667,-41.6666666667,-29.1666666667,-458.333333333,-316.666666667
202.71,-783.333333333,-1883.33333333,-533.333333333,-1400.0,-50.0,-1400.0,-3016.66666667,-866.666666667,-1050.0,-316.666666667,-283.333333333,-2000.0,-1633.33333333
203.09,254.166666667,512.5,175.0,358.333333333,50.0,383.333333333,804.166666667,237.5,300.0,150.0,79.1666666667,520.833333333,437.5
203.47,218.518666667,462.962666667,192.592666667,307.407666667,59.259,314.815,699.999666667,185.185333333,255.555666667,181.481333333,77.7776666667,462.962666667,366.666666667
203.85,394.444666667,722.222333333,355.555333333,566.666666667,188.889,566.666666667,1122.222,322.222,388.889,327.777666667,144.444333333,716.666666667,572.222333333
204.22,300.0,492.592666667,266.666666667,425.925666667,151.851666667,403.704,777.778,225.926,288.888666667,248.148,96.2963333333,511.111,433.333333333
204.60,127.536333333,194.202666667,101.449,171.014666667,59.4203333333,165.217333333,304.347666667,95.652,105.797333333,95.6523333333,52.1736666667,200.0,178.261
204.98,100.0,140.625,86.4583333333,130.208333333,53.125,130.208333333,222.916666667,72.9166666667,86.4583333333,77.0833333333,45.8333333333,153.125,140.625
205.36,104.902,137.255,93.1373333333,140.195666667,68.6276666667,136.274666667,215.686333333,65.686,88.2353333333,92.157,58.8233333333,158.823666667,148.039333333
205.74,87.1796666667,114.53,86.325,125.641333333,64.1023333333,122.222,186.324666667,52.9913333333,92.3076666667,82.906,51.282,143.589666667,129.06
206.12,71.6666666667,120.0,91.6666666667,129.166666667,62.5,122.5,170.0,44.1666666667,99.1666666667,71.6666666667,50.0,135.0,125.833333333
206.50,61.905,104.762,80.9523333333,114.285666667,53.9683333333,105.555666667,146.825333333,31.746,92.8573333333,65.0793333333,33.3333333333,121.428666667,107.142666667
206.87,57.9366666667,103.968333333,72.2223333333,110.317333333,58.7303333333,100.0,137.302,32.5396666667,89.6826666667,60.3176666667,29.365,122.222333333,103.174666667
207.25,52.0323333333,94.309,57.7236666667,112.194666667,56.0976666667,104.065,130.081333333,37.3983333333,83.7396666667,56.9106666667,36.5853333333,120.325333333,100.000333333
207.63,50.794,91.27,57.9363333333,117.460333333,57.9363333333,104.762,126.190666667,40.4763333333,83.3333333333,53.9683333333,42.0636666667,119.047666667,95.238
208.01,55.2843333333,91.87,63.4146666667,113.821,54.4716666667,111.382333333,121.138333333,35.7723333333,77.2356666667,51.2193333333,43.9023333333,116.26,99.187
208.39,45.8333333333,90.0,60.8333333333,112.5,52.5,103.333333333,110.833333333,30.0,66.6666666667,42.5,45.8333333333,101.666666667,91.6666666667
208.77,38.2113333333,80.488,58.5363333333,108.129666667,48.7806666667,95.9346666667,102.439,28.4553333333,63.4146666667,36.5853333333,43.9023333333,92.683,83.7396666667
209.14,36.7523333333,85.47,65.812,118.803333333,52.137,109.401666667,105.982666667,32.4783333333,72.6493333333,36.7523333333,52.9916666667,94.872,88.889
209.52,35.8333333333,83.3333333333,55.8333333333,111.666666667,40.8333333333,105.0,108.333333333,36.6666666667,72.5,26.6666666667,46.6666666667,92.5,86.6666666667
209.90,35.8333333333,86.6666666667,55.0,113.333333333,33.3333333333,95.0,106.666666667,46.6666666667,70.8333333333,22.5,41.6666666667,90.8333333333,87.5
210.28,55.0383333333,88.372,65.116,120.155,48.062,103.100666667,116.279,65.8913333333,75.194,39.535,51.163,103.100666667,106.201333333
210.66,61.2403333333,91.4726666667,72.8683333333,130.232333333,55.814,110.853,127.132,79.8453333333,75.1936666667,37.9843333333,54.2636666667,110.077666667,113.953666667
211.03,72.464,86.232,77.536,131.159666667,50.7246666667,105.072333333,128.261,83.3333333333,75.3623333333,43.4783333333,61.5943333333,112.319,110.869333333
211.41,86.232,100.0,97.1013333333,147.101333333,58.6956666667,116.667,142.753666667,86.9563333333,86.9563333333,48.551,69.5653333333,124.637666667,123.913333333
211.79,93.3333333333,102.5,110.0,163.333333333,56.6666666667,120.833333333,152.5,94.1666666667,99.1666666667,52.5,70.8333333333,133.333333333,140.833333333
212.17,96.6666666667,103.333333333,117.5,171.666666667,57.5,115.833333333,157.5,102.5,115.833333333,60.0,72.5,140.833333333,150.833333333
212.55,105.0,112.5,129.166666667,175.833333333,62.5,120.0,170.0,108.333333333,140.833333333,67.5,89.1666666667,151.666666667,163.333333333
212.92,108.730333333,115.079333333,130.952333333,169.047666667,66.6663333333,123.016,164.285666667,103.968333333,146.032,70.635,81.746,159.523666667,161.904666667
213.30,107.092,115.602666667,117.730666667,153.900666667,65.248,112.766,149.645333333,99.2906666667,136.170333333,68.7943333333,73.759,148.936333333,151.773
213.68,106.522,121.014333333,118.840666667,158.696,62.3186666667,115.942,146.377,102.174,138.405666667,72.464,78.9853333333,151.449333333,152.173666667
214.06,113.178333333,133.333333333,127.907,163.566,73.6436666667,126.356666667,162.790666667,115.504333333,156.589,63.5656666667,91.473,161.240666667,162.015333333
214.44,98.5503333333,115.217333333,110.144666667,142.029,63.7683333333,108.695666667,146.377,100.724333333,144.927666667,53.623,84.0583333333,142.753666667,142.029
214.81,82.9786666667,100.709,97.8723333333,133.333333333,47.5176666667,90.78,133.333333333,89.3616666667,137.588333333,41.135,78.7236666667,126.950666667,125.531666667
215.19,75.4903333333,115.686333333,95.098,145.098,37.255,93.1373333333,136.274666667,82.3526666667,153.921333333,19.608,73.5296666667,131.372333333,136.274333333
215.57,60.0,101.111333333,84.4446666667,127.778,25.5556666667,70.0,121.111,74.4443333333,157.777666667,15.5556666667,54.4443333333,120.0,131.111
215.95,39.286,102.381,75.0,110.714333333,14.2856666667,67.857,114.285666667,64.286,158.333333333,0.0,44.0476666667,120.238,123.809666667
216.32,26.0416666667,83.3333333333,52.0833333333,81.25,14.5833333333,54.1666666667,96.875,46.875,122.916666667,5.20833333333,53.125,109.375,98.9583333333
216.70,27.451,73.5293333333,47.0586666667,76.4706666667,17.647,56.863,83.3333333333,45.098,101.960666667,8.82333333333,50.9803333333,98.0393333333,92.157
217.08,12.6436666667,62.0686666667,32.1836666667,78.161,9.19533333333,49.4253333333,78.1613333333,32.1836666667,91.954,-11.4943333333,57.4713333333,80.4596666667,90.8046666667
217.46,-19.6076666667,50.9803333333,33.333,82.353,-19.608,41.1766666667,90.196,15.686,98.0393333333,-52.941,76.4706666667,92.157,101.960666667
217.83,-25.0,60.4166666667,25.0,64.5833333333,18.75,41.6666666667,97.9166666667,14.5833333333,91.6666666667,-43.75,93.75,89.5833333333,114.583333333
218.21,-1.7763568394e-15,78.4313333333,45.0983333333,98.039,31.3726666667,68.6273333333,84.3136666667,19.6076666667,96.0783333333,13.7256666667,125.490333333,100.0,131.372333333
218.59,-20.0,116.666666667,30.0,120.0,43.3333333333,83.3333333333,86.6666666667,-13.3333333333,123.333333333,-33.3333333333,226.666666667,116.666666667,186.666666667
218.97,45.4543333333,136.363666667,21.2123333333,93.9396666667,93.9393333333,112.121,99.9996666667,-3.03033333333,139.394,18.182,236.363666667,109.091,193.939333333
219.34,95.5556666667,128.888666667,64.4443333333,115.555666667,117.777666667,135.555666667,133.333333333,57.7776666667,168.888666667,68.889,235.555666667,124.444333333,202.222333333
219.72,107.407333333,150.0,94.4443333333,131.481333333,112.963,146.296,131.481333333,68.5183333333,170.370333333,79.6296666667,235.185333333,140.740666667,196.296666667
220.10,104.938333333,122.222,81.4816666667,114.815,95.0616666667,119.753,106.172666667,74.074,120.987666667,64.1973333333,176.543333333,108.642,150.617333333
220.47,127.777666667,162.5,109.722333333,143.055666667,105.555666667,154.166666667,129.166666667,98.611,148.611,73.6113333333,204.166666667,125.0,180.555666667
220.85,121.795,171.795,124.359,152.564333333,117.948666667,158.974333333,137.179333333,114.102666667,156.410666667,69.231,200.0,126.923333333,174.359
221.23,137.333333333,188.0,141.333333333,157.333333333,141.333333333,170.666666667,156.0,136.0,164.0,81.3333333333,210.666666667,137.333333333,201.333333333
221.61,126.041666667,165.625,127.083333333,143.75,123.958333333,148.958333333,136.458333333,131.25,146.875,81.25,175.0,113.541666667,169.791666667
221.98,141.111,175.555666667,144.444333333,161.111,122.222333333,157.777666667,136.666666667,146.666666667,157.777666667,95.5553333333,193.333666667,115.555333333,186.667
222.36,154.166333333,188.888666667,159.722,186.111,131.944666667,169.444666667,152.777666667,161.111,169.444666667,100.0,191.667,120.833333333,201.389
222.74,161.111,195.833333333,176.389,195.833333333,119.444666667,166.667,161.111,172.222333333,147.222333333,112.499666667,175.0,134.722333333,209.722333333
223.11,152.173666667,207.246333333,204.347666667,207.246333333,110.144666667,172.464,155.072666667,182.608666667,159.42,120.289666667,178.261,147.826,233.333333333
223.49,146.969666667,203.030333333,206.061,195.454666667,90.909,169.697,137.879,168.182,156.060666667,121.212333333,172.727,143.939333333,230.303
223.87,138.462,178.205333333,162.820666667,169.230666667,85.8973333333,157.692333333,125.641333333,155.128333333,133.333333333,112.820333333,146.153666667,125.641,194.872
224.24,152.173666667,195.652,181.159333333,175.362333333,88.406,171.014333333,121.739,172.463666667,143.478333333,139.130333333,162.319,142.029,211.594333333
224.62,134.666666667,169.333333333,157.333333333,156.0,81.3333333333,154.666666667,101.333333333,164.0,126.666666667,122.666666667,133.333333333,134.666666667,190.666666667
225.00,170.370333333,203.703666667,172.222,166.666666667,62.963,172.222,96.296,177.777666667,142.592333333,170.370333333,146.296333333,164.814666667,233.333333333
225.38,236.111333333,288.888666667,252.777666667,222.222333333,52.7776666667,225.0,105.555333333,233.333333333,216.667,255.555333333,213.889,233.333333333,294.444666667
225.75,-2100.0,-2566.66666667,-1933.33333333,-1500.0,466.666666667,-1933.33333333,-266.666666667,-1800.0,-1566.66666667,-2200.0,-1833.33333333,-2133.33333333,-2700.0
226.13,-327.778,-344.444666667,-305.555666667,-233.333,77.7776666667,-333.333333333,-38.889,-233.333333333,-244.444333333,-266.666666667,-249.999666667,-361.111,-394.444333333
226.51,-280.952333333,-299.999666667,-242.857333333,-176.190333333,57.143,-314.285666667,-28.5713333333,-233.333,-152.381,-247.619,-252.381,-309.524,-319.047666667
226.88,-75.926,-81.4813333333,-38.889,-46.2963333333,25.926,-94.4443333333,22.222,-72.2223333333,-57.4073333333,-66.6666666667,-70.3703333333,-88.8886666667,-92.5923333333
227.26,-58.9743333333,-60.2563333333,-15.3846666667,-19.2306666667,11.5383333333,-56.41,24.359,-38.4616666667,-19.2306666667,-42.308,-55.1283333333,-51.282,-46.1536666667
227.64,-54.4443333333,-68.889,-24.4443333333,-21.111,-10.0003333333,-60.0,2.222,-43.3333333333,-28.889,-44.4443333333,-48.8886666667,-47.778,-40.0
228.01,-13.889,-25.0,-1.389,2.778,6.94466666667,-15.972,17.361,-7.639,-0.694666666667,-2.08333333333,-18.75,-17.3613333333,-7.639
228.39,-10.7143333333,-26.1903333333,-1.78566666667,-2.38066666667,0.000333333333335,-17.262,6.54733333333,-10.1193333333,-6.54766666667,-1.78566666667,-18.4523333333,-17.262,-13.0953333333
228.76,-4.90166666667,-15.1963333333,7.35266666667,3.92166666667,6.37233333333,-8.33333333333,11.7646666667,-2.94133333333,-2.451,3.92166666667,-10.7843333333,-4.412,-1.47066666667
229.14,2.70266666667,-9.91,10.811,9.45933333333,9.009,-9.91,13.5136666667,-2.25233333333,2.70266666667,12.6123333333,-2.703,-3.60333333333,1.351
229.52,6.06066666667,-4.762,19.0476666667,9.09066666667,9.524,-9.52366666667,14.2856666667,-2.597,6.06066666667,15.1516666667,1.29866666667,-2.59733333333,3.46333333333
229.89,0.450666666667,-10.3603333333,9.91,-0.901,-4.50433333333,-18.018,5.40533333333,-11.7116666667,-3.60366666667,9.009,-3.60366666667,-10.3603333333,-7.207
230.27,3.07033333333,-9.649,7.01733333333,-0.877333333333,-0.438333333333,-17.9826666667,6.57866666667,-11.4033333333,-5.702,7.456,-0.438333333333,-6.57866666667,-5.70166666667
230.65,0.0,-9.28266666667,4.64133333333,5.48533333333,-0.843666666667,-15.1896666667,6.751,-8.017,-11.3926666667,8.439,-1.68766666667,-10.1266666667,-5.907
231.02,0.0,-8.943,-0.813,6.504,1.626,-16.6666666667,3.65833333333,-3.65866666667,-13.4146666667,7.72366666667,0.406333333333,-9.756,-3.252
231.40,4.41766666667,0.0,2.81133333333,5.22066666667,6.426,-15.6626666667,6.426,-2.811,-8.43366666667,12.048,7.63033333333,-7.22866666667,-0.401666666667
231.78,5.86066666667,8.42466666667,9.89,6.59333333333,10.2563333333,-10.2563333333,12.8203333333,1.099,-1.46533333333,13.9193333333,11.7216666667,-5.49433333333,0.732666666667
232.15,-5.62233333333,0.401333333333,-0.401666666667,-1.205,4.016,-19.277,5.62233333333,-10.04,-10.04,0.401666666667,2.00833333333,-13.6546666667,-10.4416666667
232.53,-8.43866666667,7.173,0.422,1.688,8.439,-19.4093333333,5.48533333333,-10.1266666667,-6.751,4.64133333333,3.79733333333,-11.3926666667,-8.017
232.90,-4.706,11.7646666667,3.13766666667,7.451,11.3723333333,-9.01966666667,13.7256666667,-3.52933333333,-1.56833333333,10.9803333333,9.804,-5.88233333333,-1.56866666667
233.28,-10.8616666667,7.865,0.749,2.247,8.61433333333,-9.36366666667,10.487,-4.49433333333,-5.99266666667,7.11633333333,1.49833333333,-0.374666666667,-4.12
233.66,-14.539,2.837,-4.96433333333,2.837,6.383,-11.3473333333,8.511,-8.86533333333,-7.092,5.67366666667,-2.12766666667,-0.709333333333,-3.90066666667
234.03,-15.942,3.98533333333,-4.71033333333,4.348,9.42033333333,-8.33333333333,7.97066666667,-10.145,-10.5073333333,5.07266666667,-5.435,-1.087,-3.26066666667
234.41,-23.7036666667,-1.852,-7.037,2.22233333333,3.33333333333,-8.889,2.59266666667,-12.963,-18.5186666667,-0.370666666667,-11.1113333333,-9.25933333333,-8.51866666667
234.78,-16.846,0.716666666667,-3.58433333333,5.73466666667,7.88533333333,-5.37633333333,4.301,-8.60233333333,-13.9786666667,2.86733333333,-7.16866666667,-3.22566666667,-7.16866666667
235.16,-20.513,-2.96059473233e-16,-6.59333333333,6.22733333333,6.59366666667,-5.12833333333,1.465,-15.751,-15.3846666667,-0.366333333333,-11.7216666667,-6.95933333333,-13.9196666667
235.54,-21.2766666667,-1.41866666667,-7.801,11.3473333333,6.73766666667,-6.383,1.064,-14.8933333333,-21.986,-1.773,-13.8296666667,-10.284,-15.9573333333
235.91,-25.49,-9.804,-14.902,9.01933333333,5.49033333333,-8.62733333333,-5.49033333333,-24.3136666667,-26.6666666667,-4.706,-21.1763333333,-14.1176666667,-24.7056666667
236.29,-15.412,-4.65933333333,-5.018,18.2796666667,11.111,-0.358666666667,3.22566666667,-13.2616666667,-14.6953333333,3.943,-12.1863333333,-5.018,-11.8276666667
236.66,-9.74866666667,-2.83033333333,2.20133333333,18.8676666667,10.3776666667,3.14433333333,7.23233333333,-5.975,-7.862,5.03133333333,-8.805,-1.88666666667,-4.717
237.04,-8.41433333333,-2.91266666667,2.589,20.712,10.68,2.265,4.85466666667,-4.85433333333,-5.178,0.324,-10.3556666667,1.94166666667,-4.207
237.41,-7.0,-0.333333333333,2.33333333333,22.0,8.33333333333,5.33333333333,6.66666666667,-5.0,0.333333333333,-2.33333333333,-9.33333333333,-3.33333333333,-1.66666666667
237.79,-8.68066666667,0.694333333333,1.736,22.5693333333,6.24966666667,6.59733333333,6.59733333333,-3.81966666667,2.08333333333,-3.125,-7.639,-9.02766666667,-6.25
238.17,-10.764,-2.43066666667,0.0,19.4443333333,3.81933333333,3.472,6.25,-3.125,3.12533333333,-6.25033333333,-6.59733333333,-10.4166666667,-4.86133333333
238.54,-4.08166666667,-1.70066666667,2.041,23.1293333333,4.762,5.442,10.8843333333,-1.48029736617e-16,12.9253333333,-2.381,-1.36066666667,-4.08133333333,3.06133333333
238.92,-8.84366666667,-3.40133333333,0.340333333333,17.347,0.34,1.36033333333,10.8846666667,-3.74133333333,9.18333333333,-5.44233333333,-3.40133333333,-6.803,2.721
239.29,-10.1306666667,-6.209,-2.61433333333,13.072,-1.961,-3.268,12.0916666667,-4.575,8.49666666667,-7.18933333333,-6.86233333333,-8.82366666667,2.94133333333
239.67,-11.0063333333,-8.49033333333,-1.258,7.86166666667,-3.77366666667,-4.40266666667,11.635,-7.547,12.5786666667,-5.66033333333,-6.60366666667,-8.49066666667,3.77366666667
240.04,-10.452,-9.322,-0.282666666667,3.67233333333,-2.825,-6.49733333333,10.7346666667,-5.93233333333,11.2993333333,-4.23733333333,-7.90933333333,-9.60433333333,6.497
240.42,-9.92366666667,-8.397,-3.05333333333,-2.29,-4.83466666667,-9.41466666667,5.85233333333,-6.61566666667,7.379,-7.379,-8.14266666667,-12.4683333333,1.01766666667
240.79,-7.02933333333,-8.39033333333,-7.02966666667,-2.94766666667,-6.57633333333,-8.617,3.855,-7.70966666667,4.762,-8.84333333333,-9.977,-13.6053333333,-0.453666666667
241.17,-8.889,-9.69733333333,-8.485,-6.66666666667,-9.091,-9.899,0.606,-9.293,1.61633333333,-6.86866666667,-9.091,-15.5553333333,-4.04033333333
241.54,-5.18133333333,-7.254,-5.69933333333,-5.00866666667,-6.563,-9.499,1.38166666667,-6.563,2.41766666667,-3.109,-5.69933333333,-10.7083333333,-1.89966666667
241.92,-5.45133333333,-7.63233333333,-6.38633333333,-6.23033333333,-6.69766666667,-9.81333333333,0.0,-6.542,-0.623,-3.58266666667,-6.38633333333,-9.65733333333,-0.934666666667
242.29,-3.47833333333,-6.66666666667,-4.638,-4.78266666667,-4.63766666667,-8.55066666667,0.145,-5.942,1.01433333333,-3.04333333333,-4.92766666667,-8.69566666667,-1.30433333333
242.67,-4.10066666667,-5.95233333333,-4.89433333333,-6.217,-4.10033333333,-8.73,-1.32266666667,-7.275,-1.05833333333,-3.70366666667,-5.42333333333,-8.201,-3.307
243.05,-4.90966666667,-5.943,-5.42633333333,-6.589,-4.78066666667,-8.91466666667,-1.67966666667,-7.235,-0.775333333333,-4.78033333333,-6.46,-7.36433333333,-5.168
243.42,-6.40533333333,-6.66666666667,-5.22866666667,-7.71233333333,-7.97366666667,-11.3726666667,-4.83666666667,-8.88866666667,-2.48366666667,-6.79733333333,-6.928,-9.15033333333,-7.18966666667
243.80,-5.34366666667,-5.089,-5.85233333333,-5.21666666667,-8.14266666667,-10.56,-4.58033333333,-8.77833333333,-2.54433333333,-6.99766666667,-5.72533333333,-8.52433333333,-6.36133333333
244.17,-7.80666666667,-4.461,-7.68266666667,-5.08033333333,-9.913,-9.78933333333,-5.7,-10.2846666667,-2.478,-8.55,-6.81533333333,-8.798,-7.80666666667
244.55,-9.191,-4.77933333333,-7.96566666667,-5.147,-11.5196666667,-10.1713333333,-6.25,-11.152,-4.04433333333,-8.33333333333,-7.598,-8.57833333333,-8.33333333333
