wavelength,Back_ButExif,Belly_ButExif,Breast_ButExif,Crissum_ButExif,Crown_ButExif,DorTail_ButExif,Patch10_ButExif,Patch11_ButExif,Patch12_ButExif,Patch13_ButExif,Rump_ButExif,Throat_ButExif,WingTip_ButExif
815.98,21.9278,71.9464,65.973,48.6824666667,19.8149333333,24.5586,26.2415333333,21.6828666667,23.9112,24.7342666667,22.4317333333,20.6193333333,27.7484666667
816.29,22.6367,72.6778666667,66.4572666667,49.0893333333,20.4371333333,25.0820666667,26.6713,22.8597333333,24.6722,25.3095333333,23.1329333333,21.4344,28.0325333333
816.59,23.4852666667,73.4316,67.1045333333,49.0616,21.6263333333,25.9070666667,26.9303333333,23.4762,25.7999333334,25.9607333333,23.7534,21.7918666667,29.1154
816.89,24.0589333333,74.4994,68.2954,49.7195333333,22.1272666667,26.9959333333,27.1427333333,24.4414666667,26.6489333333,25.9634666667,24.121,22.7459333333,29.4703333333
817.20,23.3552666667,74.7688666667,68.5865333333,49.5553333333,21.4179333333,26.6491333333,26.4465,24.3944666667,26.2702666667,25.0903333333,23.4962666667,21.7438666667,29.4672
817.50,21.8028666667,74.5178,67.2460666667,48.5603333333,20.0085333334,25.2399333333,25.6594333333,23.1387333333,24.894,23.8392666667,21.8505333333,20.5015,28.3528666667
817.81,21.0849333333,75.5296,68.0434666667,48.7145333333,19.3116,25.0109333333,24.636,22.5097333333,24.3748,22.719,21.1853333333,20.0611333333,28.1656
818.11,21.5683666666,75.0732,67.8211333333,48.4818,19.3643333333,25.1861333333,24.7093666667,22.4759333333,24.7594666667,22.7434666667,21.1375333333,20.3807,28.9
818.41,21.6421,76.1111333333,68.3906666667,49.0360666667,19.2238,25.0653333333,25.1715,22.5326666667,24.9101333333,22.0834,21.0784,20.1430333333,29.9019333333
818.72,21.5372333333,75.4887333333,67.5165333333,48.7292666667,18.9956666667,24.7663333333,24.6312666667,22.356,24.4033333333,22.1629333333,20.5407333333,19.718,29.7565333333
819.02,19.6725,74.0974666667,65.3858,47.0671333333,17.1832666667,22.9913333333,22.8640333333,20.6042,22.2707333333,20.2911333333,18.2604666667,17.9876666667,27.4746
819.33,18.9885333333,73.1953333333,64.7618,46.5286666667,16.5846,22.4959333333,22.9689,20.2954666667,21.6946666667,19.5796,17.8586666667,18.0821,26.8899333333
819.63,17.1600333333,71.3712,63.3046666667,45.2381333333,15.2324,21.0784666667,21.8073333333,18.6001333333,19.9255333333,18.1525333333,16.2134666667,16.3512,25.3814666667
819.93,15.1951333333,68.6176,60.7418666667,43.4585333333,13.2274666667,18.8776666667,19.5519666667,16.5848,17.5626,16.0066666667,14.3063333333,14.4338666667,22.9140666667
820.24,14.3559,67.3067333333,59.7652,42.3977333333,12.4260666667,17.6955333333,18.4284666667,15.4759333333,16.6545333333,15.0223333333,13.4508666667,13.5076666667,21.9198666667
820.54,13.466,65.7850666667,58.1556666667,41.3204,11.8496,16.6070666667,17.3232,14.3882,15.6203333333,14.1263333333,12.7309333334,12.6392666667,20.7690666667
820.85,13.6339,64.8778,57.3531333333,41.0287333333,12.004,16.4427333333,17.2054333333,14.4574666666,15.567,14.0701333333,12.8334666667,12.5457666667,20.5547333333
821.15,13.7042,64.0105333333,56.8858666667,40.7043333333,12.1358666667,16.2383333333,17.1906333333,14.5207333333,15.6407333333,14.0577333333,12.9423333333,12.4755333333,20.4208
821.45,13.4611333333,63.4411333333,56.3184666667,40.3900666667,12.0599333333,16.0320666667,17.0721,14.3511333333,15.4394666667,14.0670666667,12.8002,12.3816,20.2070666667
821.76,13.3264,62.9937333333,55.8988666667,40.2894666667,11.9924,15.937,16.9400666667,14.2341333333,15.3538,14.0088666667,12.883,12.2064,19.7868
822.06,13.2412,63.1882666667,55.8894666667,40.2202,12.0666666667,15.9100666667,16.9800666667,14.1954666667,15.4112,13.8246,12.9250666667,12.1137333333,19.7158666667
822.36,13.3752666667,62.9412666667,55.7912,40.2630666667,12.2199333333,16.0078,17.1205666667,14.3286666667,15.6121333333,13.8238,13.1758666667,12.2045333333,19.7726
822.67,13.1736,62.553,55.3943333333,40.0994,12.0262,15.7122666667,16.7826666667,13.9963333333,15.363,13.6264666667,12.9144666667,11.8753,19.4518666667
822.97,13.1732333333,62.5052666667,55.3824,40.0454,11.9521333333,15.594,16.7035666667,13.9330666667,15.3598,13.508,12.8997333334,11.8794333333,19.313
823.27,13.4342333333,62.9368,55.7172666667,40.3350666667,12.1694,15.8919333333,16.99,14.1819333333,15.5766,13.7478666667,13.1784666667,12.1765666667,19.5442
823.58,13.8183666667,63.0234,55.7804,40.7404,12.5082666667,16.2757333333,17.4145,14.5804666667,15.9084,14.1226666667,13.6365333333,12.4433,19.8454666667
823.88,14.1951333333,63.2197333333,56.1442,41.1134,12.7837333333,16.6374,18.0287333333,14.9844666667,16.2749333333,14.5171333333,14.026,12.8731,20.1711333333
824.18,14.2074333333,63.6328666667,56.5564666667,41.365,12.6199333333,16.6620666667,18.155,14.9251333333,16.2924666667,14.3989333333,14.0158,12.9129,20.1452
824.49,14.2872,64.0293333333,56.6956666667,41.6072666666,12.6108666667,16.7273333333,18.3952666667,14.972,16.2424,14.6036,14.1722,13.0170333333,20.1746
824.79,14.3725666667,64.7786666667,57.2513333333,42.0864,12.6576,16.8811333333,18.4742333333,15.1086,16.4199333333,14.5293333333,14.3416666667,13.0988666667,20.2468
825.09,14.1371333333,64.7590666667,57.1748666667,41.7736666667,12.2934666667,16.6245333333,18.2815666667,14.8042,16.1816666667,14.3787333333,13.9216666666,12.8368333333,20.0496
825.39,14.2882666667,64.4970666667,57.3042,41.761,12.1354666667,16.6357333333,18.4123333333,14.9828666667,16.2025333333,14.4877333333,13.8471333333,12.9713333333,19.9165333333
825.70,14.2751,64.7340666667,57.7094666667,41.9066,12.0188666667,16.5838,18.3959333333,14.9275333333,15.9134,14.5502666667,13.7855333333,13.1233333333,19.8438
826.00,14.4953,65.0882,58.3376,41.9513333333,12.1275333334,16.8496,18.6465333333,15.2544,15.9059333333,14.7137333333,13.8673333333,13.2795333333,20.0536666667
826.30,14.5476666667,65.3839333333,58.4198,42.2644666667,12.1977333333,16.8872,18.7565666667,15.4371333333,16.0013333333,14.8077333333,13.8872666667,13.1486666667,20.2154666667
826.61,15.1953333333,65.3040666667,58.2467333333,42.3412666667,12.878,17.3326666667,19.3085333333,16.0856,16.7719333333,15.4876666667,14.3934,13.6034333333,20.7576
826.91,15.5766333333,66.3029333333,58.8052666667,42.7325333333,13.2921333333,17.7892,19.7993,16.44,17.5180666667,16.107,14.7923333333,14.2326,21.1156
827.21,15.8570666667,66.4834666667,58.8099333333,42.8402666667,13.5652,17.8446666667,19.8686,16.6164666667,17.7546666667,16.1079333333,14.8625333333,14.1670333333,21.0793333333
827.51,16.1545333334,66.5682,59.0530666667,43.0411333333,14.0125333334,18.0428666667,20.1338666667,16.9236666667,17.9796,16.4202666667,15.1284666667,14.4581,21.4748
827.82,16.1994,66.5868,58.9963333333,43.0107333334,14.0979333333,18.1740666667,20.2991,17.0942666667,18.3334666666,16.3804666667,15.0941333333,14.6921,21.6703333333
828.12,16.8472333333,66.4598666667,58.7966666667,43.1436,14.4952,18.5372666667,21.0284,17.6312,18.9206666667,16.7248,15.5742666667,15.1006666667,22.0718
828.42,17.8964333333,67.5345333333,60.0042,44.0630666667,15.3770666667,19.5961333333,22.1774333333,18.7243333334,20.0480666667,17.4686,16.4527333333,16.1066666667,22.9953333333
828.72,17.9131666667,67.6129333333,59.8616666667,44.0784666667,15.3295333333,19.7624666667,22.1581666667,18.8074666667,20.0216,17.4984,16.4441333333,16.0488333333,22.9682666667
829.02,18.6257666667,68.3297333333,60.4934,44.7451333333,16.0253333333,20.6342666667,23.0748666667,19.5914,20.8597333333,18.2242666667,16.9698,16.6924333333,23.7584666667
829.33,19.592,68.6270666667,60.9392666667,45.3426666667,16.7564666667,21.4062,24.1287333333,20.6055333333,22.0733333333,19.03,17.7726666667,17.8599666667,24.6188666667
829.63,20.8951666666,68.5231333333,61.2358,46.0182666667,17.872,22.7708,25.6441666667,21.7956666667,23.436,20.3934666667,19.0634,19.3543333333,25.7523333333
829.93,20.7384,68.9345333333,61.9752,46.405,17.3770666667,22.9220666667,26.1400333333,21.4642,23.4703333333,20.0125333333,18.6106,19.2429666667,25.7571333333
830.23,20.5280333333,67.743,61.4262,45.6374,17.0062,22.8254666667,26.0277,21.4664666667,22.9936666667,19.583,18.2576666667,18.7825666667,25.7112666667
830.54,20.595,68.3567333333,61.9078,45.6872666667,16.8516666667,23.4095333333,26.9895333333,21.7192666667,23.1483333333,19.8983333333,18.6797333333,19.7061666667,26.2458666667
830.84,21.0361666667,67.9386,61.9678,45.9108666667,17.0969333333,24.1302666666,27.7141333333,21.9902666667,23.846,20.4938666667,19.1022,20.3329,26.3748
831.14,21.1849,67.7989333333,61.9198,46.0142666667,17.3753333333,24.6419333333,27.6190666667,22.0998,23.6822,20.6672666667,19.2876666667,20.7159666667,26.5540666667
831.44,20.9165333333,68.2825333333,62.7235333333,45.6791333333,17.4262666667,24.5417333333,27.5869666667,21.7958,23.4268666667,20.8904666667,19.1246,20.4263,26.3598
831.74,20.2751333333,67.0265333333,61.2415333333,44.7902,17.3969333333,23.6049333333,26.7266,21.1711333333,22.6879333333,20.8042,18.5749333333,19.9117,25.9542666667
832.04,20.6020333333,67.4383333333,61.7233333333,45.1032,18.0704666667,23.7192666666,26.8895333333,21.477,23.0672,21.4236666667,19.1016666667,20.3192,26.1876666667
832.35,20.4589,66.8402,60.7563333333,44.9426666667,17.9348,23.0326,26.4030666667,20.9488666667,22.7224666667,20.9611333333,18.8589333333,19.9070333333,25.817
832.65,19.6899333333,66.0464666667,59.9130666667,44.3072666667,17.5304,22.1682,25.5217333333,19.8842,21.9652,19.9247333333,18.3305333333,19.0203333333,24.8578666667
832.95,19.5480333333,66.7888,60.0333333333,44.5036,17.5486666667,21.9689333333,25.0306333333,19.6229333333,21.7194666667,19.4454666667,18.1142666666,18.7493,24.6035333333
833.25,19.1411333333,65.91,59.2847333333,44.3172666667,17.562,21.5558,24.3826666667,19.5041333333,21.4304,19.1176666667,18.0162666667,18.6062666667,23.9572
833.55,18.4269,65.4576,58.9378666667,44.1930666667,16.965,20.7636666667,23.7584,18.7,20.7333333333,18.2094,17.2383333333,18.2522666667,23.2169333333
833.85,18.08,64.9974666667,58.927,44.2126666667,16.7412,20.3974,23.1,18.3209333333,20.4719333333,18.0625333333,16.5026666667,17.7918333333,22.7322666667
834.16,18.0959666667,64.8212666667,58.9279333333,44.2094666667,16.9309333333,20.6609333333,22.9417666667,18.3553333333,20.3622,18.0862,16.2556,17.6749666667,22.9172666667
834.46,18.9595333333,65.4092,59.3884666667,44.7781333333,17.4704666667,21.1145333333,23.5774,18.7918666667,20.9219333333,18.5454,16.6914,18.0499,23.3630666667
834.76,19.6874333333,65.7112666667,59.0148666667,45.1912666667,17.7746,21.4152666667,23.9484,19.1648666667,21.3804666667,18.9247333333,17.1343333333,18.7271666667,23.6258666667
835.06,19.4013333333,65.9122666667,58.7552,45.0211333333,17.1466666667,21.0178,23.7710333333,18.6497333333,20.8703333333,18.0803333333,16.4926,18.2384666667,23.0380666667
835.36,19.4111666667,66.3622666667,58.8673333333,45.4495333333,17.1484,20.9806,23.9981333333,18.5011333333,21.0820666667,17.9431333333,16.1736,18.5544666667,23.0771333333
835.66,19.1933333333,66.6420666667,59.3805333333,45.5933333333,17.0191333333,20.9382,24.2042,18.3806666667,21.0915333333,17.5342666667,15.7312,18.2917333333,22.6862
835.96,19.5846,69.0147333333,60.769,47.2091333333,17.4048,21.4554666667,24.8952666667,18.8466,21.4486666667,17.7137333333,15.5784,18.3351333333,23.2886
836.26,19.5270333333,68.7930666667,61.4680666667,47.1205333333,17.3288666667,21.188,24.7862333333,18.8195333333,21.1199333333,17.6163333333,14.7785333333,18.1385,23.3143333333
836.57,20.7365,71.3069333333,63.6950666667,48.4290666667,18.2886,22.3585333333,26.2238,19.5148,21.4559333333,18.7912,15.198,19.2125,24.6829333334
836.87,22.2609666667,72.2748,64.7075333333,49.1829333333,19.2851333333,23.5375333333,27.9340666667,20.8542666667,22.1822,20.2322666667,15.9424,19.9024666667,26.3138666667
837.17,23.6058666667,71.9026,64.9537333333,48.8954666667,20.5644666667,24.1654,28.9391333333,21.9854,23.0658,21.0412666667,17.6546666667,20.6421666667,27.3965333333
837.47,26.3560333333,74.9171333333,66.9669333333,51.3664666667,23.4575333333,26.1906,32.0188,25.1036,25.9523333333,23.8301333333,20.9317333333,23.8665333333,29.9171333333
837.77,26.9000666667,76.6223333333,68.2,52.2112,24.3332666667,26.7444666667,32.7445666667,25.9334666667,26.7001333333,24.7777333333,21.6666666667,24.4446,30.8444
838.07,25.8599666667,76.3344666667,70.0949333333,52.064,24.3892,26.2988666667,31.3762,25.6109333333,26.0973333333,24.0925333333,21.1624666667,23.7545,30.866
838.37,27.6441666666,76.9399333333,72.6048666667,53.8434,27.0067333334,28.7552666667,33.0844333333,27.1646,27.626,26.4115333333,23.2908,26.0232333333,33.0176
838.67,26.9125,74.4123333333,70.3356,51.1272,26.1270666667,27.6019333333,31.2949666667,25.7433333333,26.1870666667,25.0119333333,22.5900666667,24.9699,32.41
838.97,27.5693333333,73.9353333333,70.0411333333,50.7139333333,26.6312666667,28.1769333333,31.4335666667,26.3716666667,26.761,25.8170666667,23.7639333334,26.3127666667,33.1682
839.27,26.9410333333,72.7262666667,69.8426,50.0292666667,26.3280666667,28.1611333333,31.6520666667,26.1063333333,26.5382,26.0360666667,23.9231333333,26.9002,32.7962
839.57,25.7776666667,71.4872,67.5101333333,48.8774666666,25.0826666667,27.0085333333,30.7579333333,25.0370666667,26.0968666667,24.6722666667,23.3504,26.0571333333,31.1566666667
839.87,25.4384,70.1844,66.1754,48.7772,24.4221333333,25.9409333333,29.9776333333,24.5895333333,26.3541333333,23.942,22.9034666667,25.3489,30.5974
840.17,24.2755,69.6418666667,65.3113333333,48.2754666667,24.3527333333,25.1240666667,28.7657,23.9339333333,25.9615333333,23.5261333333,22.6667333333,24.5289333333,29.3223333333
840.47,23.8696666667,71.1996,66.5282666667,49.0312,24.4176,24.7519333333,28.7774,23.7832,25.7786666667,23.5295333333,22.2722666667,24.3252,29.1348666667
840.77,22.5779,70.8032,66.7628,48.2014666667,23.4053333333,23.1536666667,28.0275666667,22.7458,24.3884666667,22.6619333333,21.0430666666,22.6499333334,27.5779333333
841.07,21.1909333333,69.0729333333,66.2246666667,47.0349333333,22.6518666667,21.7555333333,27.1945,21.2523333333,23.9042,21.2155333333,19.8894666667,21.6452,25.9544
841.37,21.4622666666,70.0638666667,66.1429333333,47.8417333333,22.9246666667,21.6346666667,28.3014,21.5454,23.9464,21.6220666667,19.8084666667,21.3600333333,25.8876666667
841.67,19.8177333333,70.3508666667,66.0998666667,47.2335333333,21.2820666667,18.9877333333,26.9027333333,20.2563333333,22.6585333333,19.3252666667,18.2590666667,20.2834666667,24.44
841.97,21.6810333333,74.0290666667,70.319,51.3478,24.1738,21.8261333333,30.0289666667,22.4782666666,24.9708666667,22.1158666667,20.5796666666,22.645,27.0001333333
842.27,22.3887,76.2684666667,73.1460666667,53.021,25.0584666667,21.9516666667,30.7572,22.5449333333,25.3864,23.0758,20.6869333333,22.2639666667,27.4629333333
842.57,23.3645333333,74.4886666667,72.4746666667,52.2559333333,25.9484666667,22.3106666667,30.2108666667,23.3098666667,26.0109333333,24.1529333333,21.9672666666,23.0757666667,27.1974
842.87,24.4055,75.8604,75.0792,53.0174,27.7805333333,22.7598,32.3940333333,23.6075333333,26.8826666666,25.2037333333,23.9068666667,24.6467666667,28.1796
843.17,24.7480666667,77.5772,77.1352,53.1211333333,29.7612,22.9000666667,33.1919,24.2617333333,27.7454666667,25.9240666667,25.3404,25.5703666667,29.3370666667
843.47,25.8220333333,75.7858,77.4931333333,53.5150666667,30.5540666667,23.5240666667,33.3242666667,24.8500666667,28.2469333333,26.2308,25.9583333333,26.8937,29.5367333334
843.77,25.2247,74.8126666667,76.3107333333,52.9212666667,29.7941333333,22.6965333333,32.575,23.5205333333,28.1647333334,25.7490666667,24.5506,26.2358333333,29.4382
844.07,24.0496,71.9770666667,74.0592,51.3849333334,28.2521333333,22.1775333333,31.28,21.9866,27.5072,24.0878666667,22.5979333333,25.0812333333,29.3217333333
844.37,26.4559,73.5441333333,75.1534,53.908,30.0764666667,24.8467333333,33.6493,24.6168,29.4060666667,27.2222,25.23,27.6052666667,32.5862
844.67,24.5026,74.1742666667,76.6565333333,53.4152666667,29.4974666667,23.8769333333,33.1284,23.077,28.0204666667,26.5026666667,23.8565333333,27.3847333333,32.0819333333
844.97,25.7142666667,75.598,77.5875333333,54.2223333333,31.2803333333,26.0105333333,32.8783666667,24.7196,30.2646,28.4867333333,24.6560666667,28.0318,32.9948666667
845.27,26.1040333333,74.9046,78.5138,53.1846666667,31.5711333333,25.4141333333,32.7068666667,25.9448,31.5922666667,27.8342666667,25.1166666667,28.068,32.5053333333
845.57,25.7604333333,74.0455333333,79.1584,52.0603333333,31.5642,25.89,32.8261666667,26.7098666667,32.7076,26.9038666667,24.7895333333,28.6083,33.9158
845.87,25.6876,75.4015333333,77.6899333333,51.463,31.5732,26.0284666667,31.9582333333,26.5786666667,32.8932,26.5786666667,23.8944,27.8658,34.6314
846.17,27.8180666667,76.8422,78.5087333333,54.1227333333,33.2018,29.1445333333,31.7105666667,29.5614,34.6051333333,29.8685333333,25.2852,29.2872666667,38.0484
846.47,29.6842,78.0393333333,79.2592,55.9694666667,35.5555333334,32.4618,33.2898,31.9391333333,36.4707333334,32.7887333333,27.5598,31.4922333333,39.9347333333
846.77,33.7947,84.8674666667,84.798,60.0230666667,40.692,36.9782,38.2929333333,36.5858,41.6147333333,37.0474,31.2802666667,35.7555333333,45.1673333333
847.07,36.4467333333,87.6156666667,87.8242,63.5648,43.6574666666,40.9722,40.9952666667,40.9953333333,43.8888666667,39.4446,34.7916666667,39.7685,48.7036
847.37,35.9056666667,91.9806,90.8212,64.6618666667,44.1062666666,41.7392,40.4225666667,42.029,43.8889333333,40.0724,35.169,40.4829666667,49.3478
847.67,35.7407333333,95.5027333334,95.3174,64.7089333334,45.2909333333,41.6137333333,39.6824666667,42.9100666666,44.2328,39.8148,33.9946666667,41.1242333333,48.4655333333
847.97,39.2317,93.5562666666,95.4893333333,66.0223333333,47.1375333333,44.0149333333,41.3134,46.1214,46.617,42.2305333333,37.8438666667,44.4733333333,50.3344666667
848.26,40.1488333333,94.3991333333,97.1749333333,68.0792666667,47.5094,45.7,42.6022,48.1042,47.6828666667,42.5525333333,39.3308666667,45.6505333333,52.7633333333
848.56,37.9426333333,94.0363333333,96.8487333333,69.2447333333,46.3802,43.2030666667,41.1587333333,46.8489333333,45.1821333333,40.9374,36.0156666667,43.0337666667,51.2499333333
848.86,39.0613,98.2584666667,97.7959333333,71.8368,48.1905333333,45.1156,41.9591666667,48.3265333333,46.8844,43.1565333333,36.1089333333,43.4148,51.347
849.16,42.3971666667,101.163133333,103.971666667,75.4892666667,52.2553333333,48.4823333333,47.0779666667,51.1774,49.5604,46.4114,39.5177333333,48.4965666667,56.624
849.46,42.3474666666,105.0706,110.2348,76.6509333333,54.3662666667,48.5758,47.8561666667,51.5806,49.9217333333,47.4177333333,39.3427333333,50.4225,57.0267333333
849.76,43.3180333333,104.189466667,109.4804,75.5046,52.9358666666,48.7462666667,48.8991,51.7736666667,49.8164,47.0336666667,38.6848666667,51.6667,56.4526666667
850.06,38.1514666667,95.8078666667,99.4179333333,68.1514666667,44.7745333333,42.2706666667,43.5662666667,45.3858,42.8239333334,41.8632,33.4498,45.2838666667,49.6652
850.36,39.4736666667,94.3858666667,99.5322,66.1987333333,43.5964,42.2514666667,42.8945666667,45.234,42.8069333333,41.6081333333,33.2748666667,45.8626666667,50.0878
850.65,40.1224666667,93.5168,101.6514,67.1252666667,44.2202,42.5686666667,41.2691,44.0061333333,41.9266,39.7248666667,33.8839333333,45.4282,49.9080666667
