wavelength,Back_TanVirm,Belly_TanVirm,Breast_TanVirm,Crissum_TanVirm,Crown_TanVirm,DorTail_TanVirm,Patch10_TanVirm,Patch11_TanVirm,Patch12_TanVirm,Rump_TanVirm,Throat_TanVirm,WingTip_TanVirm
428.65,25.1405833333,5.24658333333,6.21041666667,8.63591666666,5.33758333333,7.74241666667,10.3000833333,13.7745,20.88675,20.8532407407,6.89808333333,6.95775
429.01,25.3765,5.26133333333,6.237,8.70833333332,5.36725,7.78283333333,10.3870833333,13.9090833334,21.0815,21.0495833333,6.92658333333,6.99683333333
429.37,25.6093333333,5.26058333333,6.21283333333,8.75783333334,5.35825,7.79666666667,10.4434166666,14.0233333333,21.2596666666,21.2108981482,6.9015,6.99208333333
429.72,25.8608333334,5.25866666667,6.22458333333,8.81275000001,5.37341666667,7.819375,10.52775,14.1556666667,21.43525,21.39725,6.91875,7.00583333333
430.08,26.0823333333,5.26466666667,6.22625,8.85016666667,5.3765,7.840875,10.6100833333,14.2725,21.6031666667,21.5655,6.92408333333,7.02
430.44,26.2991666667,5.27466666667,6.21616666667,8.89241666667,5.37575,7.8365,10.6615,14.386,21.7465833333,21.7139814815,6.90833333333,7.03025
430.79,26.5581666667,5.26675,6.20116666667,8.91325000001,5.36758333333,7.84249999999,10.719,14.5011666667,21.903,21.8665740741,6.90091666667,7.03533333334
431.15,26.749,5.23008333334,6.17391666667,8.93533333334,5.31908333333,7.82445833332,10.7425,14.5904166667,22.0228333333,22.0137222222,6.87358333333,7.012
431.50,26.9496666667,5.2405,6.18233333333,8.98591666667,5.3265,7.84154166667,10.801,14.7161666667,22.1659166667,22.1836203704,6.89475,7.00658333333
431.86,27.17475,5.22516666667,6.172,9.00441666666,5.29825,7.86483333334,10.8255833333,14.8111666666,22.287,22.3209444444,6.907,6.99166666667
432.22,27.3571666667,5.24066666667,6.17166666667,9.04475,5.28833333333,7.87704166666,10.8719166667,14.8780833333,22.4149166667,22.4579537037,6.90966666667,6.9895
432.57,27.5995,5.276,6.20641666667,9.115,5.31983333333,7.93508333333,10.98325,15.027,22.5989166666,22.6650925926,6.94483333333,7.02341666667
432.93,27.8031666667,5.25391666666,6.19516666667,9.13575000001,5.29758333333,7.94866666667,11.0269166666,15.1211666667,22.73175,22.8140092592,6.93091666667,7.00766666667
433.29,27.99475,5.25958333333,6.20008333333,9.17958333334,5.29966666666,7.98383333333,11.0893333333,15.222,22.85675,22.9797407407,6.96108333333,7.01908333333
433.64,28.14625,5.25625,6.19966666667,9.20066666667,5.27958333333,7.98620833334,11.1245,15.3063333333,22.94825,23.1109351852,6.93866666667,7.01558333333
434.00,28.3200833333,5.23566666666,6.18041666666,9.21241666667,5.25633333334,7.98925,11.15125,15.3731666667,23.0499166666,23.2302314815,6.92241666667,6.99066666667
434.35,28.49175,5.24591666666,6.18658333334,9.25100000001,5.255,8.024625,11.1878333333,15.4694166667,23.1798333334,23.360712963,6.93325,6.99541666667
434.71,28.6343333333,5.24791666667,6.19975,9.28633333334,5.26,8.04641666668,11.2319166667,15.5465,23.2835,23.4854537037,6.94183333333,6.99575
435.07,28.8455833333,5.25641666667,6.20508333333,9.32191666668,5.27525,8.07558333332,11.294,15.6501666666,23.43025,23.6283148148,6.95008333333,7.01425
435.42,29.0558333333,5.276,6.21766666667,9.37325,5.2945,8.09875000001,11.37375,15.7600833333,23.5850833333,23.7947222222,6.95966666667,7.02491666667
435.78,29.2696666667,5.30541666667,6.23441666667,9.44416666666,5.32241666667,8.13195833333,11.4646666667,15.88075,23.7570833333,23.9895833333,6.97116666667,7.05875
436.13,29.5135,5.31716666666,6.24566666667,9.48516666667,5.34183333333,8.16529166667,11.5378333333,16.029,23.9090833333,24.1509537037,6.98233333333,7.08175
436.49,29.7144166667,5.28983333333,6.23425,9.49774999999,5.3245,8.15525000001,11.5695833333,16.102,24.0414166667,24.2833611111,6.96216666667,7.05491666667
436.84,29.95675,5.2925,6.22616666666,9.54000000002,5.3305,8.16870833334,11.6319166667,16.2358333333,24.2006666667,24.4643240741,6.97083333333,7.05266666667
437.20,30.1905,5.28666666667,6.21666666667,9.56616666668,5.32483333333,8.17775000001,11.6851666666,16.3380833333,24.3639166667,24.6295185185,6.96175,7.03808333333
437.56,30.4360833333,5.28875,6.21325,9.60741666665,5.31966666667,8.21291666667,11.7515,16.4616666667,24.5709166667,24.8161666666,6.98125,7.02558333333
437.91,30.7113333333,5.33608333333,6.24333333333,9.67191666667,5.33891666666,8.256875,11.84225,16.6165,24.78025,25.0382592593,7.0105,7.04641666667
438.27,30.9690833333,5.34591666667,6.23308333333,9.72108333334,5.3435,8.28204166667,11.9159166667,16.74025,24.9660833333,25.2300555555,7.02391666667,7.05133333334
438.62,31.2030833333,5.33541666667,6.20633333333,9.73541666668,5.32608333334,8.28979166668,11.9620833333,16.84875,25.1155833333,25.3983888889,6.99,7.02241666667
438.98,31.40625,5.32108333333,6.18483333333,9.76208333333,5.30166666667,8.30049999999,11.9883333333,16.9221666666,25.2621666667,25.5486944444,6.97258333333,7.00266666667
439.33,31.5945833334,5.291,6.15783333333,9.76299999999,5.26975,8.30129166666,12.0126666667,16.9869166667,25.3765,25.671,6.94716666666,6.981
439.69,31.8164166667,5.28091666667,6.148,9.79466666667,5.26041666667,8.31645833334,12.05725,17.0874166667,25.5195833333,25.8227314815,6.9395,6.96933333333
440.04,31.99925,5.27266666667,6.11516666667,9.80991666668,5.23766666667,8.31887499999,12.0911666667,17.1585833333,25.6314166667,25.9697592593,6.93083333333,6.94666666667
440.40,32.1824166667,5.29091666667,6.11841666667,9.86258333333,5.24525,8.35425,12.1443333333,17.2746666666,25.7623333333,26.1247037037,6.94783333333,6.96175
440.75,32.38075,5.32925,6.14383333333,9.91008333333,5.27141666667,8.40575,12.2264166666,17.3783333333,25.90825,26.2625185185,6.97716666667,6.99366666667
441.11,32.5848333333,5.34116666667,6.17175,9.95766666667,5.29416666667,8.453375,12.2989166667,17.494,26.0525,26.4101203704,7.00016666666,7.01275
441.47,32.8055,5.35116666667,6.16008333333,10.0016666667,5.29666666667,8.47387500001,12.35,17.6071666666,26.1753333333,26.5640555555,7.00416666667,7.02258333333
441.82,32.9719166667,5.33425,6.14583333333,10.0381666667,5.29175,8.49291666666,12.3961666667,17.6964166667,26.28325,26.6977407408,6.99416666667,7.01883333334
442.18,33.1763333333,5.33191666667,6.1555,10.0635,5.291,8.50295833334,12.45175,17.7896666666,26.4198333333,26.847537037,6.98216666667,7.01275
442.53,33.41225,5.35583333333,6.18716666667,10.15125,5.31208333333,8.55820833333,12.5311666666,17.9271666666,26.60625,27.0081111111,7.02216666667,7.04958333333
442.89,33.648,5.36808333333,6.19233333333,10.183,5.32325,8.58258333334,12.6161666666,18.0685833333,26.76075,27.1925925926,7.04116666667,7.05116666666
443.24,33.8905,5.3665,6.19,10.23375,5.32116666667,8.59258333333,12.6731666666,18.1909166667,26.9415,27.380212963,7.04708333333,7.04691666667
443.60,34.12875,5.38475,6.20883333333,10.28475,5.33816666666,8.63804166666,12.7475,18.3171666666,27.132,27.5586018518,7.07508333333,7.06333333333
443.95,34.4304166666,5.40175,6.24433333333,10.3806666667,5.36191666667,8.67749999999,12.8464166667,18.4751666667,27.3781666666,27.7848425926,7.10008333333,7.09208333334
444.31,34.64775,5.38283333334,6.22491666667,10.3995833333,5.34766666667,8.68454166667,12.8921666667,18.57275,27.5235833333,27.9158611111,7.07291666667,7.07333333334
444.66,34.86275,5.36991666667,6.224,10.4369166666,5.33091666667,8.71245833333,12.9391666667,18.68375,27.6916666667,28.0993518518,7.05975,7.064
445.02,35.0839166666,5.37775,6.21083333333,10.4725833333,5.32375,8.72933333334,12.9965833333,18.8099166667,27.8755833334,28.2831574074,7.06233333333,7.06541666667
445.37,35.3094166667,5.3935,6.2385,10.524,5.34033333333,8.75754166666,13.0620833333,18.9138333333,28.0386666667,28.4278796297,7.07558333333,7.081
445.72,35.5374166667,5.40816666667,6.25966666667,10.5823333333,5.36125,8.79083333333,13.1285833334,19.045,28.2175,28.59,7.10491666667,7.104
446.08,35.7406666667,5.394,6.25241666667,10.62425,5.35233333333,8.80687499999,13.1785,19.1455,28.3671666667,28.7553518518,7.11083333334,7.0895
446.43,35.93275,5.39141666667,6.251,10.6545833333,5.35241666667,8.82058333334,13.2336666667,19.23275,28.4995833333,28.9143796296,7.11275,7.09225
446.79,36.1136666666,5.4015,6.25358333333,10.69775,5.35241666667,8.83966666667,13.285,19.3286666667,28.6335,29.0619444444,7.11316666667,7.104
447.14,36.3018333333,5.408,6.26108333333,10.7386666667,5.35908333333,8.86866666667,13.3453333333,19.4255,28.7491666667,29.2074814814,7.11533333334,7.11866666666
447.50,36.5069166667,5.40083333333,6.25783333333,10.76075,5.36383333333,8.86545833334,13.39775,19.5178333333,28.8539166667,29.3467962963,7.11333333334,7.12341666667
447.85,36.6669166666,5.38483333333,6.23525,10.7601666667,5.354,8.87224999999,13.4324166667,19.6090833333,28.9599166667,29.4751666667,7.09483333333,7.10016666667
448.21,36.9171666667,5.402,6.25191666667,10.8133333333,5.3665,8.89875000001,13.5134166667,19.731,29.12,29.6666111111,7.1185,7.12616666667
448.56,37.0965,5.38525,6.22525,10.8336666667,5.35741666667,8.890375,13.5589166666,19.8223333333,29.23125,29.788787037,7.10741666667,7.109
448.92,37.2931666667,5.386,6.20333333333,10.8760833333,5.35508333333,8.90016666668,13.59775,19.9049166667,29.3235,29.909675926,7.10491666667,7.10066666667
449.27,37.5200833333,5.38358333333,6.19725,10.9135833333,5.36816666667,8.93545833333,13.6660833333,20.0254166666,29.4815,30.0820925926,7.11508333333,7.10366666667
449.62,37.7625833333,5.39066666667,6.19641666667,10.955,5.364,8.95191666666,13.7336666667,20.1326666667,29.6258333333,30.2469537037,7.10566666666,7.10758333334
449.98,38.01825,5.40566666667,6.20808333333,10.9995833333,5.38208333334,8.99004166667,13.8126666667,20.2645833333,29.7900833334,30.4174351852,7.11491666667,7.12958333334
450.33,38.2588333333,5.41633333334,6.20566666667,11.0348333333,5.37333333334,9.00866666666,13.87025,20.3893333333,29.9474166666,30.6009074074,7.11325,7.11916666667
450.69,38.5310833333,5.40916666667,6.21616666667,11.1108333333,5.38175,9.03716666666,13.951,20.5113333333,30.1249166667,30.7883611111,7.1325,7.1155
451.04,38.8021666667,5.44208333333,6.2305,11.1816666666,5.39683333333,9.08091666666,14.03225,20.6634166667,30.33525,30.9919814815,7.1665,7.12533333333
451.40,39.0358333333,5.43641666667,6.21358333333,11.2414166667,5.37283333333,9.09241666666,14.08475,20.7840833334,30.5236666667,31.1760277778,7.158,7.11058333333
451.75,39.3173333333,5.44791666666,6.23308333334,11.31875,5.38275,9.12008333333,14.16775,20.92225,30.7185,31.3738148148,7.18441666667,7.129
452.10,39.516,5.45983333333,6.23533333333,11.368,5.38275,9.14304166666,14.2134166667,21.04325,30.8651666666,31.5328148148,7.19475,7.12775
452.46,39.7858333333,5.47725,6.25908333333,11.44625,5.40125,9.18791666667,14.2915,21.1791666667,31.042,31.7185462963,7.21558333334,7.15566666667
452.81,40.0345833333,5.49608333333,6.30008333333,11.5145,5.43,9.21920833334,14.36775,21.3311666667,31.2335833333,31.9189907408,7.22675,7.1725
453.17,40.2320833333,5.49908333334,6.309,11.5560833333,5.41658333333,9.24062499999,14.4306666667,21.4485833334,31.38575,32.0888703704,7.21933333333,7.1815
453.52,40.3839166667,5.47791666667,6.28408333333,11.57375,5.41508333333,9.24041666667,14.4686666667,21.5230833333,31.49,32.1931481482,7.21166666667,7.1515
453.87,40.54575,5.45733333333,6.26275,11.6001666667,5.39808333333,9.23237500001,14.5099166666,21.6095833333,31.5916666667,32.3187962963,7.20691666667,7.14558333333
454.23,40.7929166667,5.484,6.28316666667,11.6735,5.43866666667,9.27487500001,14.5994166667,21.7364166667,31.7681666667,32.4865648148,7.23933333333,7.18341666667
454.58,41.0183333333,5.51283333334,6.30141666667,11.715,5.45575,9.30995833332,14.659,21.8831666666,31.9258333333,32.6591666667,7.25941666667,7.19958333334
454.93,41.24875,5.48375,6.28183333334,11.7403333333,5.43683333333,9.32866666666,14.7161666667,21.9803333333,32.0498333334,32.7916018518,7.25691666667,7.192
455.29,41.473,5.4925,6.29541666667,11.7795833334,5.44341666666,9.37224999999,14.7769166667,22.0980833333,32.203,32.9501944444,7.27833333333,7.19941666667
455.64,41.7188333333,5.52,6.29541666667,11.83575,5.45733333333,9.41741666667,14.85275,22.2339166667,32.3529166667,33.1201481482,7.28833333334,7.219
456.00,42.0324166667,5.5255,6.321,11.91125,5.48375,9.47879166667,14.95875,22.392,32.5689166666,33.3418611111,7.315,7.24816666666
456.35,42.318,5.56658333334,6.35,11.9780833333,5.49275,9.51212500001,15.0360833333,22.5425833333,32.7630833333,33.5480555556,7.35591666667,7.26591666667
456.70,42.58975,5.5585,6.33866666667,12.0115833333,5.47525,9.53104166667,15.1161666666,22.664,32.94575,33.7508148148,7.36333333333,7.27125
457.06,42.88625,5.539,6.31791666667,12.0473333334,5.44658333333,9.53837499999,15.16275,22.79325,33.1380833333,33.9586388889,7.367,7.2445
457.41,43.2328333334,5.54116666667,6.31733333333,12.0989166667,5.43266666667,9.57508333333,15.2296666667,22.9533333333,33.3626666667,34.2019351852,7.3845,7.24566666667
457.76,43.47425,5.53308333334,6.30666666667,12.1320833333,5.41791666667,9.59654166667,15.2655833333,23.0646666667,33.53325,34.3579722222,7.37966666667,7.23041666666
458.12,43.7405,5.52066666666,6.29466666666,12.16925,5.39616666667,9.60795833333,15.3104166667,23.1915833333,33.7146666667,34.5480185185,7.37716666666,7.21708333333
458.47,43.95875,5.51358333333,6.27875,12.2073333333,5.3845,9.62420833333,15.35875,23.2683333334,33.8710833333,34.7070833333,7.38033333333,7.22125
458.82,44.2095,5.52541666667,6.29516666667,12.26575,5.40125,9.63783333334,15.411,23.4066666667,34.0510833333,34.8990740741,7.38833333333,7.23725
459.18,44.365,5.50925,6.2725,12.2930833333,5.39083333334,9.63899999999,15.4460833333,23.47775,34.1588333333,35.013037037,7.38191666667,7.22208333333
459.53,44.5276666666,5.48466666667,6.25216666667,12.3220833333,5.36591666667,9.63466666667,15.4693333333,23.5303333333,34.2651666666,35.1311759259,7.3665,7.19483333333
459.88,44.6619166667,5.47741666667,6.23341666667,12.3313333333,5.34741666666,9.61983333334,15.481,23.5695833333,34.3589166667,35.2311481481,7.35275,7.16491666667
460.24,44.8106666667,5.45525,6.21508333333,12.3511666667,5.34216666667,9.62495833332,15.51475,23.636,34.4660833333,35.3515092593,7.35258333333,7.15633333334
460.59,44.979,5.45575,6.20725,12.3864166667,5.33141666667,9.63266666667,15.543,23.7165833333,34.5659166666,35.4476296297,7.35591666667,7.14433333333
460.94,45.1306666667,5.47316666666,6.21075,12.4389166667,5.35825,9.65170833333,15.5975,23.808,34.65975,35.5650740741,7.37141666667,7.163
461.29,45.2756666667,5.48016666667,6.21966666667,12.48475,5.366,9.66804166668,15.6444166667,23.894,34.7575,35.6837129629,7.38458333333,7.17991666667
461.65,45.5665,5.49975,6.23025,12.55525,5.3835,9.68654166667,15.7220833333,24.0301666667,34.9379166667,35.8854537037,7.40233333334,7.18591666667
462.00,45.7246666667,5.48283333333,6.20941666666,12.5893333333,5.371,9.68950000001,15.7595833333,24.1069166667,35.0399166667,35.9898703703,7.39783333333,7.17741666667
462.35,45.9508333333,5.47833333333,6.20358333334,12.6385,5.37666666667,9.71104166667,15.8085833333,24.2344166667,35.1654166667,36.1330555556,7.40308333334,7.17
462.71,46.1705833333,5.47583333333,6.18616666667,12.6725833333,5.36708333333,9.72375,15.8579166667,24.3350833333,35.28525,36.264962963,7.39966666667,7.15275
463.06,46.4954166667,5.50658333333,6.21258333334,12.7591666666,5.3905,9.75783333334,15.9534166667,24.5050833334,35.49525,36.5108611111,7.43125,7.1785
463.41,46.7451666667,5.50516666667,6.20766666667,12.7961666667,5.3895,9.77354166666,16.0125,24.6339166667,35.6553333334,36.6781203704,7.44541666667,7.18575
463.76,47.0511666667,5.51666666666,6.21091666667,12.8778333333,5.404,9.82116666667,16.1050833333,24.8154166667,35.8645833333,36.8914537037,7.46583333333,7.20758333333
464.12,47.3559166667,5.53525,6.20725,12.95725,5.40966666667,9.85120833333,16.17125,24.9810833333,36.0625,37.0920185185,7.47016666667,7.21116666667
464.47,47.6285833334,5.56466666667,6.24216666666,13.033,5.46008333333,9.90449999999,16.2596666667,25.1301666667,36.263,37.3049722223,7.50333333333,7.245
464.82,47.9051666667,5.57266666667,6.255,13.1024166667,5.46508333333,9.92158333332,16.3273333333,25.26325,36.458,37.4844259259,7.53175,7.23641666667
465.17,48.1778333333,5.57808333333,6.25725,13.15775,5.47333333333,9.93912499999,16.387,25.3893333334,36.6279166667,37.6606759259,7.53866666667,7.23366666667
465.53,48.3850833333,5.58491666667,6.256,13.212,5.46975,9.97366666666,16.44875,25.5075833333,36.7781666667,37.829037037,7.5525,7.24433333333
465.88,48.6564166667,5.61558333333,6.27575,13.2936666667,5.49341666667,10.0042083333,16.5209166667,25.6543333333,36.9698333333,38.0648425926,7.57633333334,7.26416666667
466.23,48.9306666666,5.60858333333,6.26866666667,13.3411666667,5.49191666667,10.0047083333,16.5889166667,25.7843333333,37.1590833333,38.2508981482,7.56966666667,7.25733333333
466.58,49.1673333333,5.64291666667,6.307,13.4209166667,5.53025,10.0575,16.678,25.9035,37.34125,38.4500925926,7.629,7.30066666667
466.94,49.3569166667,5.63816666667,6.30625,13.45425,5.52808333334,10.067125,16.7116666667,26.00525,37.4380833333,38.5569907407,7.62433333333,7.29191666667
467.29,49.5694166667,5.65916666667,6.34241666667,13.50425,5.54516666666,10.0885416667,16.7728333334,26.1300833334,37.5770833334,38.7138611111,7.657,7.30641666667
467.64,49.79475,5.66825,6.35758333334,13.5514166667,5.54958333333,10.09325,16.8225,26.2415833333,37.7049166666,38.8752962963,7.67433333334,7.30975
467.99,50.0125,5.66716666667,6.3705,13.5910833333,5.54966666667,10.11275,16.8941666667,26.3535,37.82775,39.0265185185,7.6895,7.31958333334
468.35,50.25975,5.66541666667,6.36083333334,13.65025,5.532,10.1237083333,16.9545833334,26.4831666667,37.9929166667,39.2218611111,7.7075,7.31941666667
468.70,50.4856666667,5.6515,6.357,13.69925,5.53316666667,10.1401666667,17.0053333333,26.6014166666,38.12525,39.3759351852,7.71191666667,7.33058333333
469.05,50.7129166667,5.66558333334,6.36633333333,13.7621666666,5.53733333333,10.155375,17.06475,26.7249166667,38.2974166667,39.5415555556,7.73241666667,7.34125
469.40,50.94825,5.68366666667,6.39766666667,13.8433333333,5.573,10.18875,17.1358333333,26.8716666667,38.4523333333,39.7135092593,7.78441666667,7.368
469.75,51.16875,5.64208333333,6.357,13.8463333333,5.53808333333,10.180625,17.1545833333,26.96125,38.5545,39.8206018519,7.7735,7.323
470.11,51.3013333333,5.65058333333,6.36108333333,13.87425,5.52341666666,10.1980416667,17.1773333333,27.0230833334,38.6155833333,39.9160925926,7.79233333333,7.32483333333
470.46,51.47225,5.66741666666,6.362,13.9269166667,5.526,10.1985416667,17.21275,27.1356666667,38.7103333333,40.0294166667,7.80191666667,7.31966666667
470.81,51.7126666667,5.68891666667,6.37658333334,14.0069166666,5.52783333333,10.2224166667,17.2925,27.26725,38.8970833333,40.2188333333,7.82733333333,7.34041666667
471.16,51.9464166667,5.70633333333,6.37475,14.0805833333,5.542,10.2542083333,17.3470833333,27.3840833333,39.0595,40.3807037037,7.85766666667,7.34425
471.51,52.1774166667,5.71008333334,6.36866666667,14.1318333333,5.5405,10.274375,17.4060833333,27.4895,39.19,40.5186759259,7.888,7.36108333333
471.87,52.4223333333,5.71525,6.35591666667,14.1618333333,5.53441666666,10.2834166667,17.43125,27.5840833334,39.332,40.6713055555,7.89891666667,7.35025
