wavelength,Back_SpoSimf,Belly_SpoSimf,Breast_SpoSimf,Crissum_SpoSimf,Crown_SpoSimf,DorTail_SpoSimf,Patch10_SpoSimf,Patch11_SpoSimf,Rump_SpoSimf,Throat_SpoSimf,WingTip_SpoSimf
709.63,20.0044583334,55.789375,38.4198333333,49.9706666667,18.0199166667,23.4418333333,39.9266666667,35.9775833333,24.4024583333,38.0560833334,17.97
709.95,20.0655208333,56.02525,38.6101666667,50.1674166666,18.115,23.64625,40.0028333333,36.1849166666,24.4873055555,38.2505,18.1398333334
710.27,20.1826666667,56.2810833333,38.8565,50.45725,18.2205,23.7246666667,40.2,36.3429166666,24.5583055556,38.3850833333,18.2016666667
710.59,20.2520833333,56.4257083333,39.0375833333,50.5736666667,18.3209166667,23.8960833333,40.378,36.547,24.64,38.5511666666,18.24475
710.91,20.0918958334,56.3823333333,38.8261666667,50.4748333333,18.3104166667,23.87325,40.3565833333,36.4406666667,24.5494861111,38.3916666666,18.0883333334
711.24,20.0911354167,56.360625,38.739,50.5196666667,18.302,23.8315833333,40.5014166667,36.486,24.5782222222,38.4038333333,18.0536666667
711.56,20.0957083333,56.3215416666,38.6923333333,50.4501666666,18.3906666666,23.94925,40.4999166667,36.4948333334,24.6144305556,38.2698333333,18.064
711.88,20.3560416667,56.3762916666,38.8524166667,50.59,18.62375,24.2600833333,40.6255833333,36.64975,24.8043888889,38.4059166667,18.3055
712.20,20.5100416667,56.6197916667,38.9045,50.7173333333,18.7535,24.4235,40.7855,36.87175,25.0290833333,38.52725,18.4673333333
712.52,20.7261354167,56.609375,38.9666666667,50.8126666667,18.9505,24.55275,40.9248333333,36.988,25.291375,38.6335,18.64675
712.84,20.9707395833,56.730375,39.1013333333,51.029,19.1581666667,24.78575,41.1821666666,37.2255833334,25.5797361111,38.8421666667,18.8603333333
713.16,20.8993229167,56.511,38.9890833333,50.8413333333,19.2320833334,24.7543333333,41.0925,37.24525,25.5885138889,38.7650833333,18.8665833333
713.48,20.906125,56.469375,38.9296666667,50.71375,19.1633333333,24.6860833333,41.0525,37.245,25.5394444445,38.723,18.7465833333
713.80,20.9787291667,56.5412916667,38.9741666667,50.8043333333,19.1710833333,24.7813333333,41.0794166666,37.3256666667,25.5575555555,38.7476666667,18.7796666667
714.12,21.0260104167,56.4237083333,38.9890833333,50.6218333333,19.1965,24.7719166667,41.0525,37.2179166667,25.5319444444,38.6273333333,18.8636666667
714.44,21.1213541667,56.4726666667,39.0791666667,50.6556666666,19.2740833333,24.84675,41.10225,37.40675,25.676625,38.7180833333,19.0175833333
714.76,21.0942083334,56.4670833333,39.0463333333,50.5745,19.2246666667,24.7711666667,40.9710833333,37.3825,25.6467777778,38.67675,19.0110833334
715.08,21.1723333333,56.5469583333,39.1653333333,50.6254166667,19.2731666667,24.7793333333,40.99125,37.4901666666,25.6965555555,38.8381666667,19.1040833333
715.40,21.0066770833,56.6447916667,39.052,50.5645,19.0756666667,24.65475,41.0191666667,37.45925,25.6542361111,38.8080833333,19.0065833333
715.72,20.9390520833,56.64,39.0515833333,50.5624166667,19.0570833334,24.5878333333,41.0375833333,37.4541666667,25.5985,38.889,18.9673333334
716.04,20.88525,56.5613333333,38.9884166667,50.589,18.99,24.6025833333,41.0399166667,37.4364166667,25.48225,38.9066666667,18.8971666667
716.36,20.8259270833,56.4997916666,38.8289166667,50.468,18.9155,24.54475,40.952,37.328,25.4340694444,38.8845833334,18.8518333333
716.68,20.65978125,56.374,38.7734166667,50.4550833334,18.6723333333,24.3335,40.906,37.1936666667,25.3283611111,38.8304166667,18.7178333334
717.00,20.7670729167,56.6940833333,38.974,50.8496666667,18.8701666667,24.5476666667,41.18925,37.3915,25.5882638889,39.01075,18.98375
717.32,20.76415625,56.6648333333,38.97875,50.7945,18.8794166667,24.549,41.2890833333,37.3981666666,25.6356388889,39.0353333334,19.10675
717.64,20.7339791667,56.726625,38.89475,50.97075,18.8546666667,24.4846666667,41.27625,37.4296666667,25.6282777778,39.1480833333,18.9725833333
717.96,20.9588645833,56.9899166666,39.1771666666,51.3405833333,19.0838333334,24.6001666667,41.4568333333,37.6483333333,25.7514722222,39.2911666666,19.0766666666
718.28,21.01496875,57.0529583333,39.2961666667,51.52,19.2424166667,24.67375,41.6405,37.7386666667,25.7743333334,39.4509166667,19.0893333333
718.60,20.8494375,57.0345,39.1685,51.41775,19.1321666667,24.6054166667,41.56125,37.6301666667,25.6465694444,39.3313333334,18.9061666667
718.92,20.7638854166,57.0204166667,39.0921666667,51.3816666667,19.0461666667,24.57075,41.3595833333,37.6220833333,25.4993055556,39.2418333333,18.7333333333
719.24,20.6499166667,56.8965416667,39.1028333333,51.28375,18.9749166667,24.509,41.2119166667,37.4346666667,25.3491111111,39.08475,18.55625
719.56,20.90421875,57.250875,39.3995833334,51.39125,19.2446666667,24.7339166666,41.415,37.6380833333,25.6341805555,39.2565833334,18.7433333333
719.88,20.9776666667,57.2694166667,39.51975,51.4298333333,19.2934166667,24.7215,41.4110833333,37.77425,25.5469583333,39.1914166666,18.7570833333
720.20,21.1813541667,57.6701666666,39.7893333334,51.59025,19.4754166667,25.0464166667,41.5440833334,38.0385,25.7363055556,39.2635,18.9329166667
720.52,21.0191354167,57.272125,39.4884166666,51.1698333333,19.285,24.83825,41.2349166667,37.7275833333,25.4387777778,38.8909166667,18.6021666667
720.84,21.15946875,57.3825416666,39.49275,51.21025,19.4715833333,24.9634166666,41.2095,37.8186666667,25.5965416667,38.9884166667,18.6583333334
721.16,21.16521875,57.5975833333,39.6531666667,51.2680833333,19.4690833333,25.0975,41.26775,37.9366666667,25.6694166667,38.9075833333,18.7885
721.48,21.2577291667,57.5954583333,39.69,51.1479166667,19.3889166667,25.1509166667,41.30375,37.8685833333,25.7360138889,39.0446666667,18.886
721.79,21.1895625,57.466875,39.5448333333,50.839,19.2475,25.0109166667,41.08675,37.7415833333,25.6710138889,38.86625,18.8366666667
722.11,21.32840625,57.5089166667,39.5965,50.9590833333,19.3716666667,25.1631666667,41.1751666667,37.758,25.7693472222,38.8095,18.9154166667
722.43,21.4777604166,57.5768333334,39.8515,51.1028333333,19.5784166667,25.2868333333,41.3930833333,37.85075,25.947,38.8721666667,19.02
722.75,21.3809270833,57.571625,39.7619166667,50.9446666667,19.3365833333,25.2795,41.354,37.7615833333,25.8465138889,38.9255833333,18.9085
723.07,21.2524166666,57.4535416666,39.485,50.8643333333,19.25925,25.24225,41.158,37.56325,25.6631527777,38.774,18.8415
723.39,21.4216770833,57.6499583333,39.5635833334,51.029,19.5345833333,25.454,41.2439166667,37.7113333333,25.8847083333,39.0223333334,18.9955
723.71,21.4941979167,57.5413333333,39.5380833334,51.11,19.6775,25.5516666667,41.3294166667,37.7490833333,25.8948472222,39.20975,19.157
724.03,21.6379166667,57.538875,39.4230833334,51.16975,19.7115,25.5559166666,41.3876666667,37.89625,25.9249027778,39.2891666667,19.4079166666
724.35,21.25890625,57.1635833333,39.1531666667,50.8928333333,19.2875,25.1986666666,41.1576666667,37.5815833333,25.4192638889,38.8761666667,18.9795
724.67,21.1826458333,56.7913333333,39.0099166666,50.558,19.23925,25.0595833333,40.9183333333,37.3694166667,25.2999027777,38.6955833333,18.8629166667
724.98,20.9289270833,56.5354583333,38.9633333333,50.4825,19.1169166667,24.88975,40.65975,37.14975,25.1652638889,38.5049166667,18.6960833333
725.30,20.8482083334,56.6959166666,39.0748333333,50.6393333333,19.0425833333,24.8876666667,40.9438333333,37.20125,25.2119722222,38.6294166667,18.6878333333
725.62,20.6401354167,56.49,38.9310833333,50.4690833333,18.7993333333,24.6075833334,40.8338333333,37.0528333334,25.0690277778,38.5695833333,18.61525
725.94,20.4748854167,56.5044166667,38.8519166667,50.4455833333,18.6583333333,24.4670833333,40.71675,36.9825833333,24.9408611111,38.5525833333,18.6364166667
726.26,20.5861875,56.5505416666,39.0,50.7104166667,18.8979166667,24.5235,40.8413333333,37.096,24.9739305555,38.463,18.85225
726.58,20.6906458333,56.58,39.0281666667,50.8248333333,18.90025,24.4551666667,40.8719166667,37.2641666666,24.9982222222,38.3994166666,18.8593333334
726.90,20.56434375,56.5157916667,39.073,50.7299166667,18.64325,24.3363333334,40.909,37.1755833333,24.8822222222,38.36025,18.814
727.21,20.4563020833,56.3879583333,38.9571666667,50.4860833333,18.4969166667,24.23075,40.7811666667,37.1035833333,24.710125,38.2301666667,18.6976666667
727.53,20.4950625,56.3545833333,39.1515,50.5364166666,18.53825,24.3231666667,40.887,37.0599166667,24.7963055555,38.2798333333,18.63275
727.85,20.73415625,56.5431666667,39.30275,50.7464166666,18.6646666667,24.4323333334,40.9264166667,37.1735,25.0519166667,38.5583333333,18.8643333333
728.17,20.715625,56.6927083333,39.2666666667,50.9895833333,18.5354166667,24.4541666667,41.06875,37.2770833333,25.0135416667,38.7229166667,18.7333333333
728.49,20.6916770833,56.7721666667,39.2195833334,50.94275,18.5004166667,24.4736666667,41.1485833334,37.25975,24.9933611111,38.679,18.6538333333
728.80,20.82765625,56.8090416666,39.2558333333,50.9173333334,18.6374166667,24.6585833334,41.0414166667,37.279,25.0709583333,38.71275,18.68875
729.12,21.22265625,57.1050833333,39.5480833333,51.265,19.0310833333,25.0634166667,41.3943333333,37.6279166666,25.4361388889,39.0669166667,18.9899166667
729.44,21.44853125,57.1795416667,39.7346666666,51.347,19.24675,25.3108333333,41.5834166667,37.7295,25.617875,39.1616666667,19.2
729.76,21.45009375,57.367,39.7055,51.35875,19.31725,25.4665,41.7336666667,37.929,25.758875,39.2815833333,19.1713333333
730.08,21.3360104167,57.3434583334,39.752,51.4021666667,19.2074166667,25.48225,41.7881666667,37.8008333333,25.7496944444,39.3569166667,19.0795833334
730.39,21.2798854167,57.3934166666,39.6439166667,51.3836666667,19.1475,25.4599166666,41.67875,37.6855,25.7672777778,39.2143333333,18.9315833333
730.71,21.4517083333,57.64125,39.7694166667,51.6275,19.3989166667,25.5775,41.89,37.7173333333,26.0773888889,39.3228333333,19.0266666667
731.03,21.6137291667,57.93425,39.9995833333,51.79175,19.6065833333,25.7863333333,42.0548333334,38.031,26.3020694444,39.527,19.2065833333
731.35,21.4134270834,57.814,39.9273333334,51.60475,19.5489166667,25.6748333334,41.9879166667,37.92875,26.152625,39.30275,19.0648333333
731.67,21.4926458333,57.8454166667,39.9611666667,51.5420833333,19.7011666666,25.7101666667,42.04175,38.0495833334,26.2897361111,39.24275,19.1525833334
731.98,21.6768645833,57.887125,39.9339166667,51.5815,19.987,25.95575,42.1634166667,38.277,26.5034583333,39.4730833333,19.4145833334
732.30,21.8962083333,58.0235833333,40.0810833333,51.7904166667,20.1560833334,26.1411666667,42.3378333333,38.5534166667,26.6368472222,39.56325,19.5965833334
732.62,21.8013854167,58.0141666667,40.0068333334,51.6056666667,20.0726666667,26.0719166667,42.25275,38.44725,26.5480833333,39.41075,19.49875
732.94,21.6839375,57.9174166666,39.8613333333,51.5294166667,20.0159166666,25.9271666667,42.20225,38.3885,26.4595972222,39.4270833333,19.3544166667
733.25,21.8272604166,57.8763333333,40.0105833333,51.519,20.1055,25.97725,42.2186666667,38.322,26.6458611111,39.5874166667,19.5656666667
733.57,21.99625,57.9902083333,40.3085833333,51.6245,20.38075,26.238,42.3733333333,38.5603333333,26.8322916667,39.7485833333,19.835
733.89,22.2950104167,58.210125,40.7055833333,51.96425,20.79525,26.60375,42.7138333333,38.9605833334,27.072875,40.086,20.0935833333
734.21,22.4409791667,58.3075,40.8301666667,52.0188333333,20.8675833333,26.7609166667,42.8019166667,39.1684166667,27.1729166666,40.2196666666,20.2463333334
734.52,22.2583854167,58.099625,40.6310833333,51.968,20.7170833334,26.571,42.5858333333,38.9261666666,26.9645,40.1308333333,20.1245833333
734.84,22.5067604166,58.1582083333,40.6093333334,52.0230833333,20.898,26.83575,42.70375,39.1306666667,27.1484027778,40.2904166667,20.32925
735.16,22.4493958333,58.1457916667,40.7155833333,52.1056666667,20.7728333334,26.8266666667,42.7618333333,39.00325,27.0720416667,40.368,20.3406666667
735.48,22.5243958333,58.0685,40.8175,52.1515833333,20.7176666667,26.7524166667,42.70525,38.871,26.9968055556,40.4135833334,20.3374166667
735.79,22.2322708334,57.898125,40.6064166666,51.8858333333,20.3981666666,26.4659166667,42.5895,38.4501666666,26.734125,40.2695833333,20.1560833334
736.11,22.1073333333,57.6828333333,40.4809166667,51.87125,20.1685,26.3299166666,42.3255833333,38.2900833333,26.5180138889,40.1588333334,19.9711666666
736.43,22.4481041667,57.7822083333,40.6155,52.01975,20.3503333333,26.5475,42.3690833333,38.3946666667,26.7510138889,40.1918333333,20.1806666666
736.74,22.43146875,57.703875,40.4781666667,51.88975,20.2415833334,26.4220833333,42.2511666667,38.3255833333,26.5610694444,40.01075,19.9663333333
737.06,22.46115625,57.7231666667,40.368,51.9590833333,20.1545,26.3451666667,42.3785,38.3940833333,26.5579444444,40.1035833333,19.94425
737.38,22.2188333333,57.3565416667,39.8035,51.6438333333,19.7490833334,26.00725,42.0616666667,38.0280833333,26.3343611111,39.7350833333,19.8175833334
737.69,21.96665625,57.2054583333,39.58525,51.6891666666,19.4788333333,25.809,41.8923333333,37.7733333333,26.0399861111,39.5385,19.5399166667
738.01,21.9487708334,57.0740416666,39.4704166667,51.4031666667,19.45825,25.82475,41.8226666667,37.633,26.0745277778,39.4143333334,19.4949166667
738.33,21.9839375,57.11675,39.5956666667,51.415,19.487,25.8373333333,41.8135,37.6665833333,26.1184027778,39.4586666667,19.5138333333
738.64,22.0040833333,57.2020833333,39.4361666666,51.3349166667,19.4811666667,25.8146666666,41.6594166667,37.75525,26.0421527777,39.45575,19.4690833333
738.96,22.054625,57.2091666667,39.4870833333,51.3051666667,19.45925,25.7905,41.7749166667,37.862,26.0776805555,39.39125,19.447
739.28,22.2328125,57.3869583334,39.6475833333,51.566,19.78175,25.975,41.8225833333,38.0789166667,26.2286111111,39.5215833333,19.5293333333
739.59,22.1951875,57.2602916667,39.58775,51.4066666667,19.93475,25.9988333333,41.8570833333,38.03775,26.2596666666,39.39725,19.6775
739.91,22.0393125,57.2794166667,39.5016666667,51.3510833333,19.8955833334,25.9364166667,41.849,37.8683333333,26.1421111111,39.1369166667,19.5086666667
740.23,22.05378125,57.4650833334,39.64975,51.6125,19.9751666667,26.0843333333,41.9471666667,37.9485833333,26.2822916667,39.1213333333,19.5911666667
740.54,21.82103125,57.2288333333,39.5730833333,51.3615833333,19.8631666667,25.9725833333,41.68725,37.7175833333,26.1982361111,38.78225,19.4461666667
740.86,22.1426041667,57.6069583333,40.1076666667,51.6006666667,20.2473333333,26.4420833333,42.1135833333,38.0235833333,26.4409166667,39.1124166667,19.6730833333
741.18,22.4075416667,57.6227083333,40.15425,51.5226666667,20.3636666667,26.6456666667,42.2970833333,38.2470833333,26.5986527778,39.1783333333,19.775
741.49,22.6346354167,57.819125,40.3194166666,51.7725,20.5118333333,26.8175833333,42.602,38.523,26.7263194444,39.3521666667,19.8606666667
741.81,23.0136770833,58.184,40.755,52.2185833333,20.8184166667,27.2588333333,42.9600833333,38.8539166667,27.051125,39.6364166667,20.235
742.12,23.4098645833,57.983375,41.0101666667,52.2615833333,21.2115833333,27.5238333333,43.1635,38.83475,27.2737916667,39.6076666666,20.6955833334
742.44,23.0668541666,58.1954166667,40.8124166667,52.27625,20.9876666667,27.4305,42.9921666667,38.72625,27.1444027778,39.48975,20.4695
742.76,22.8609166667,57.977875,40.7996666667,52.0576666667,20.75375,27.3780833333,42.8960833333,38.6109166667,27.0915,39.3861666667,20.3468333333
743.07,22.7763333333,58.0170416667,40.6874166667,52.0833333333,20.7196666667,27.3019166667,43.08875,38.69775,27.1150833334,39.3904166666,20.1834166667
743.39,22.6823645833,58.2306666667,40.86325,52.2394166667,20.6570833333,27.3836666667,43.1200833333,38.9303333333,27.0822361111,39.6759166667,20.1745
743.70,22.7270208333,58.3362916666,40.8324166667,52.2478333334,20.668,27.4528333333,43.06575,39.1844166667,27.0991944444,39.9368333333,20.27275
744.02,22.80646875,58.4497916667,40.7229166667,52.1969166666,20.7154166667,27.4829166667,42.92875,39.2161666667,27.0435277778,39.9415,20.2995833334
744.34,22.7066770834,58.5300416667,40.8473333333,52.26725,20.7066666667,27.4849166667,42.88525,39.35775,27.1341527778,40.0876666667,20.4505
744.65,22.5153958333,58.57075,41.0414166667,52.23675,20.8484166666,27.423,42.8121666667,39.3006666667,27.188,40.1063333334,20.5598333333
744.97,22.5077604167,58.8185,41.2296666667,52.4168333333,20.9485833333,27.5655,42.8735833333,39.4285833333,27.3330416667,40.0563333333,20.7365
745.28,22.21209375,58.7102916667,40.9126666666,52.3200833333,20.7580833333,27.3354166667,42.8221666667,39.2209166667,27.1699444444,40.06675,20.5255
745.60,21.8754166667,58.8011666666,40.8515,52.4083333333,20.4981666667,27.0686666666,42.88925,39.1935,27.08825,40.1815,20.2605833333
745.91,22.16015625,58.4237916667,41.0996666667,52.2986666667,20.7335833333,27.15775,42.92325,39.28825,27.2717777778,40.2445833333,20.4975833333
746.23,22.1643541667,58.5100833333,41.1255,52.5884166667,20.7395833333,27.158,42.9670833333,39.315,27.2305,40.2464166667,20.6228333333
746.55,22.3690625,58.59625,41.3654166667,52.8219166667,20.70275,27.2348333333,42.9793333333,39.3305,27.3916388889,40.4954166667,20.7489166667
746.86,22.4710833333,58.2694166666,41.04475,52.5814166667,20.69925,27.1945,42.9620833333,39.1520833333,27.3678472222,40.5480833334,20.79375
747.18,22.6849479167,58.4277083333,41.1865833333,52.6289166667,20.9184166667,27.2065,43.1315833333,39.053,27.5214027778,40.6786666667,20.8576666667
747.49,22.8000104167,58.6325833333,41.3811666667,52.9569166667,21.0946666666,27.3705,43.4659166667,39.14725,27.6505416666,41.0589166667,20.888
747.81,22.60796875,58.1390416667,40.9074166667,52.5849166667,20.8605,27.0155833333,43.09475,38.62075,27.2358472222,40.6693333333,20.53825
748.12,22.67915625,58.0086666667,40.70325,52.5463333333,20.8856666666,26.9418333333,43.11475,38.54875,27.293,40.6223333333,20.4848333333
748.44,22.6917604166,57.7469583333,40.761,52.4225833333,20.8763333333,26.7811666667,42.94325,38.4365833333,27.1087777778,40.5771666667,20.41925
748.75,22.6970833333,57.6537083333,40.89775,52.2073333334,21.1166666667,26.6995,42.885,38.3790833334,27.1252222222,40.5688333333,20.5206666667
749.07,22.7706145833,57.938375,40.81475,52.1413333333,21.1550833333,26.78,42.7476666667,38.4120833333,27.2295138889,40.5004166667,20.55275
749.38,22.8641145833,58.2019166667,40.7729166666,52.3075833333,21.3343333333,27.0650833333,42.9110833333,38.4945833334,27.3324166667,40.63275,20.68
749.70,22.9202916667,57.8895416667,40.6504166667,52.1430833333,21.2684166667,26.9095833333,42.8579166666,38.4460833333,27.3476111111,40.6125833334,20.5120833333
750.01,23.18953125,58.1340416667,40.9976666667,52.3261666667,21.5514166666,27.2506666667,43.0538333333,38.7095,27.4827222222,40.79725,20.7691666667
750.33,23.20725,58.0582916667,40.9779166667,52.4226666667,21.622,27.2865,43.0156666667,38.7808333333,27.6007916667,40.54075,20.87525
750.64,23.3700729167,57.8642916667,41.1285,52.492,21.75125,27.5035833334,43.1744166667,38.9445833334,27.7611666667,40.45525,21.0548333333
750.96,23.7066979167,58.1905,41.41575,52.5758333333,21.8990833333,27.6970833333,43.3743333333,39.2465833334,28.0490138889,40.4436666667,21.2963333333
751.27,23.7860520833,58.2264583333,41.5193333333,52.68625,21.8890833334,27.80475,43.57025,39.4915833333,28.2476111111,40.53725,21.37775
751.59,23.8685416667,58.3,41.8229166667,52.80675,21.878,27.9803333333,43.5504166667,39.647,28.2605694445,40.7494166666,21.5450833333
751.90,23.9830520833,58.381125,41.74775,52.9159166667,21.8754166667,28.1855833333,43.65225,39.6028333333,28.3747638889,40.9594166667,21.6145
752.22,23.7155833333,58.1070833333,41.36575,52.7163333333,21.4335833334,27.9384166667,43.4045,39.3971666667,28.1074027778,40.6180833333,21.2496666667
752.53,23.887125,57.9338333333,41.4595,52.873,21.7155833333,28.2200833333,43.6705,39.6921666667,28.2855694444,40.7828333333,21.4268333334
752.85,23.8225729167,57.8919583333,41.2575833333,52.7689166667,21.5129166667,28.0043333333,43.6293333333,39.6656666667,28.1695416667,40.7015,21.3718333334
753.16,23.93746875,58.1048333334,41.43225,52.7465833333,21.6583333333,28.2770833333,43.7214166667,39.7935833333,28.3528888889,40.7756666666,21.5734166667
753.47,24.0621875,58.362625,41.6108333333,52.8445833333,21.8576666667,28.4784166667,43.8598333333,39.9775,28.5403333333,41.0034166667,21.8016666667
753.79,24.0286770833,58.3363333333,41.8060833333,52.6879166666,21.8049166667,28.4145833334,43.8264166667,39.9905,28.35825,41.1176666666,21.6921666666
754.10,23.6896145834,58.2852083333,41.68475,52.6995,21.4676666667,28.27675,43.6809166666,39.9891666667,28.1279861111,41.1224166667,21.5336666667
754.42,23.4042604167,57.8865833333,41.3749166667,52.3804166666,21.2531666667,28.0666666667,43.355,39.6653333333,27.8179027778,41.0318333334,21.47275
754.73,23.5639375,58.2813333334,41.5630833333,52.6150833333,21.3810833333,28.1765833333,43.5493333333,39.7930833333,27.9833472222,41.37375,21.5671666666
755.05,23.7310833333,58.6507083333,41.79275,52.7941666667,21.5896666667,28.4071666667,43.8139166667,40.02775,28.2277361111,41.6018333333,21.6943333333
755.36,23.8555,59.0794166667,42.33925,53.34075,21.9531666667,28.7254166667,44.188,40.5561666667,28.579625,41.9951666667,21.8969166667
755.67,24.022375,59.2947083333,42.5354166667,53.6004166667,22.1395833334,28.9425,44.3356666666,40.76025,28.7731527777,42.0995833333,22.10825
755.99,23.8237604167,59.344125,42.5189166667,53.4726666667,21.7395833333,28.5994166667,44.1506666666,40.5608333333,28.4948611111,41.9360833333,21.7648333333
756.30,23.6695104167,59.1523333334,42.48575,53.219,21.5396666667,28.5524166667,44.05075,40.3111666667,28.3571111111,41.8064166667,21.6158333333
756.62,24.0026875,59.6188333333,42.4574166667,53.5824166667,21.7634166667,28.8,44.30775,40.5206666667,28.5508888889,42.0026666667,21.86575
756.93,23.7314895833,59.3948333333,42.0423333333,53.3526666667,21.4770833333,28.4328333333,44.1361666667,40.2728333333,28.3562916667,41.7853333333,21.5285
757.24,23.657,59.43725,41.7860833333,53.4630833333,21.36575,28.1693333333,44.1066666666,39.9948333334,28.2662916667,41.6408333333,21.3755833333
757.56,23.8252083333,59.4634583333,41.7565,53.4379166667,21.456,28.0271666667,44.1480833333,39.9846666667,28.2961666666,41.5446666667,21.3726666666
757.87,23.7351145833,59.6288333333,41.9468333333,53.65325,21.3756666666,27.9901666666,44.4025,40.1506666667,28.4409027778,41.5604166666,21.218
758.18,23.733625,59.3606666667,41.9099166666,53.59375,21.5021666667,27.9121666667,44.41875,40.2458333333,28.4312083333,41.4875833333,21.2558333333
758.50,23.6552604167,59.1812916667,41.7498333333,53.6444166667,21.3523333333,27.8076666667,44.4773333333,40.14625,28.3927083333,41.2866666667,21.2373333333
758.81,23.52284375,58.7207916667,41.3504166667,53.0865,21.0501666667,27.5426666667,44.3136666667,39.6900833334,28.0855694445,40.8191666666,21.12275
759.13,23.54690625,58.653375,41.4965,53.00675,20.97825,27.5245,44.333,39.65875,28.0771944445,40.8029166667,21.13575
759.44,23.3962083333,58.511,41.2893333334,52.9811666667,21.0534166667,27.3835833333,44.0975,39.4936666667,27.8940972223,40.5501666667,21.085
759.75,23.8170729167,58.7827916667,41.7606666666,53.445,21.6520833333,27.7465,44.2751666667,39.9129166667,28.1906388889,40.7835,21.3830833333
760.07,23.6720208333,58.5091666666,42.07125,53.339,21.8881666667,27.7445833334,44.1218333333,39.9365,28.149625,40.7798333333,21.5584166667
760.38,23.63246875,58.59075,42.18125,53.5435833333,21.9680833333,27.8396666667,44.0475833333,39.9181666667,28.1146111111,40.6529166667,21.55875
760.69,23.97859375,58.73275,42.396,53.5434166667,22.3553333333,28.3375833333,44.2870833333,40.3805833334,28.54725,40.9615833333,22.1193333333
761.01,23.8328020833,58.7717916667,42.4990833333,53.5521666666,22.25075,28.2823333333,44.2971666667,40.3305833333,28.6087777778,40.8995,22.15025
761.32,23.6541875,58.269125,41.9174166667,53.12925,22.1955833333,28.11225,43.9265833334,39.9651666667,28.3870694444,40.5666666667,21.9904166667
761.63,23.5548020834,58.04075,41.7865833333,52.8575833334,22.0470833333,28.1624166667,43.4629166667,39.5875,28.1565555555,40.1699166666,21.9736666667
761.94,23.2859270833,57.8335416667,41.59325,52.5378333333,21.7791666666,27.8963333333,43.0873333333,39.3719166667,27.7955972222,39.89275,21.6823333333
762.26,22.8031458334,57.7744166666,41.15325,52.1776666667,21.3229166667,27.4279166666,42.7136666666,39.1020833333,27.5100833333,39.6535,21.2416666667
762.57,22.8149270833,57.7395416667,40.866,52.06925,21.16025,27.2554166667,42.5825,39.07825,27.4336805556,39.6488333333,21.1921666667
762.88,23.0754791666,58.0042916667,41.1255,52.19525,21.2099166667,27.534,42.8204166667,39.3471666667,27.8111111111,40.0099166666,21.3910833333
763.20,23.109125,58.269875,41.2768333333,52.3761666667,21.14425,27.5358333333,42.9393333333,39.3889166666,27.9268611111,40.1779166666,21.44025
763.51,23.166,58.4877916667,41.2116666667,52.4843333333,20.9900833333,27.4774166667,42.9321666667,39.3726666667,27.9190277778,40.2434166667,21.3266666666
763.82,23.4908125,58.5643333333,41.5071666667,52.5483333333,21.0516666667,27.6569166667,43.1383333333,39.5713333333,28.0606805556,40.5716666667,21.6038333333
764.14,23.3635208334,58.6670416667,41.48625,52.5855833334,20.9199166667,27.5598333333,43.0814166667,39.5355,27.9395,40.5070833333,21.3346666667
764.45,23.5210104167,58.9144166666,41.4783333333,52.6631666667,21.10775,27.7490833334,43.1080833333,39.6668333333,27.9516111111,40.70025,21.437
764.76,23.8851145833,59.336625,41.8685,52.8950833333,21.3195833333,27.93225,43.23,39.9459166666,28.1860138889,41.04125,21.72825
765.07,24.0977916667,59.8075,42.1436666667,53.1858333333,21.3889166667,28.0313333333,43.6876666667,40.3804166667,28.5020416667,41.4605,21.8785
765.39,24.2823125,60.1019583333,42.1285,53.3775833334,21.5143333333,28.1100833333,43.9931666667,40.5318333333,28.6284861111,41.6559166667,21.96
765.70,24.7258229167,60.43225,42.3985,54.0271666667,22.021,28.5856666667,44.3609166667,40.8663333333,28.9098194445,42.0225833333,22.206
766.01,24.62271875,60.4580833333,42.4944166667,54.1650833333,22.1048333333,28.65975,44.3723333333,40.8210833333,28.8471527777,42.1001666666,22.18925
766.32,24.6934583334,60.446625,42.7968333333,54.30225,22.40525,28.8163333333,44.4603333333,40.8524166667,28.9140277778,42.1433333334,22.36725
766.64,24.5219270833,60.21725,42.481,54.0711666667,22.2969166666,28.781,44.4026666666,40.7303333334,28.8210555556,42.0290833334,22.2903333333
766.95,24.4589375,59.9803333333,42.2713333333,53.9503333333,22.3104166667,28.7716666667,44.5108333333,40.81475,28.7875972222,41.7731666666,22.1318333333
767.26,24.1116979167,59.581625,41.7446666667,53.6455,22.2091666667,28.617,44.3191666667,40.578,28.6536944445,41.2695,21.8724166667
767.57,24.1830520833,59.461375,42.14075,53.7036666667,22.13775,28.78075,44.5729166667,40.5314166667,28.8059305556,41.3616666667,22.1009166667
767.88,24.0138541667,58.9396666666,42.0000833333,53.34625,21.8206666666,28.6836666667,44.5656666667,40.2609166666,28.595625,41.0981666667,21.8243333333
768.20,23.6718333334,59.014625,41.8596666667,53.4775,21.6445,28.5878333333,44.76225,40.3196666667,28.3842083333,40.8750833333,21.4949166667
768.51,23.1416354166,58.45225,41.227,52.892,21.4465,28.1785,44.1795833334,39.7790833333,27.8564027778,40.18625,20.9220833333
768.82,22.9056770833,58.3791666667,41.41675,52.6528333333,21.3518333334,28.1900833333,43.9820833333,39.722,27.5667638889,39.8635,20.7064166667
