wavelength,Back_RamFlaf,Belly_RamFlaf,Breast_RamFlaf,Crissum_RamFlaf,Crown_RamFlaf,DorTail_RamFlaf,Rump_RamFlaf,Throat_RamFlaf,WingTip_RamFlaf
721.16,8.61206666667,45.0495333333,49.3883333333,38.7654666667,4.4118,4.98553333333,52.5882666667,48.5935333334,6.307
721.48,8.516,45.0401333333,49.3213333333,38.5546666667,4.3774,5.0274,52.459,48.5736,6.20666666667
721.79,8.46426666667,44.8690666667,49.1322,38.3814,4.3944,5.00186666667,52.3004,48.4094666667,6.2094
722.11,8.33193333333,44.9576666666,49.0595333333,38.4119333333,4.31026666667,4.8804,52.3680666667,48.4470666667,6.19286666667
722.43,8.4766,45.0934666667,49.0657333333,38.519,4.49566666667,4.99566666667,52.3391333333,48.6052,6.32886666667
722.75,8.83946666667,45.386,49.1490666667,38.7412,4.80493333333,5.2758,52.4883333333,48.6238666667,6.61386666667
723.07,9.08059999999,45.4896666667,49.1541333333,38.8582666667,5.01426666667,5.49573333333,52.4454,48.6653333334,6.724
723.39,8.96026666667,45.3715333333,49.149,38.8657333333,4.89526666667,5.32433333333,52.4322,48.7330666667,6.6018
723.71,8.82186666666,45.1574,49.0155333333,38.7553333333,4.7318,5.07433333333,52.2986666667,48.5825333333,6.3576
724.03,8.87753333333,45.1069333333,49.1114,38.8383333333,4.7592,5.13646666667,52.3625333333,48.6614666667,6.4802
724.35,8.9974,45.3207333333,49.1646,38.8893333334,4.80813333333,5.29246666667,52.4862,48.7575333333,6.67553333334
724.67,8.9928,45.1175333333,48.9926,38.7592,4.88546666667,5.37,52.2819333333,48.5036,6.79173333333
724.98,9.05086666666,45.0714666667,49.0227333333,38.9106,4.87353333333,5.3134,52.3099333333,48.4699333333,6.7796
725.30,9.161,45.0518666667,49.0646666667,38.9713333333,4.8764,5.37486666667,52.3234666667,48.5576666667,6.71633333333
725.62,9.11279999999,44.8634,49.1448666667,38.8511333333,4.80813333333,5.37813333333,52.2746666667,48.5440666667,6.5606
725.94,9.05886666667,44.7913333333,49.1092666667,38.7298,4.67866666667,5.3184,52.2101333333,48.4495333333,6.51646666667
726.26,8.79306666667,44.4273333333,48.9732666667,38.4960666667,4.38446666667,5.19146666667,51.9839333333,48.2791333333,6.34893333333
726.58,8.6668,44.2744666666,48.9339333333,38.389,4.22753333333,5.09546666667,51.9666666667,48.2719333333,6.24186666667
726.90,8.96733333333,44.5258666667,49.0867333333,38.5619333333,4.50486666667,5.49246666667,52.1002,48.5073333333,6.5728
727.21,9.088,44.6992,49.3095333333,38.6270666667,4.6422,5.72953333333,52.2722,48.6856,6.792
727.53,9.00826666667,44.6102,49.2256666667,38.4873333333,4.46606666667,5.59413333333,52.2607333333,48.6722,6.632
727.85,9.23653333334,44.8684666666,49.5158,38.7796666667,4.70086666667,5.80946666667,52.5272666667,48.9641333333,6.83573333333
728.17,9.44413333333,45.038,49.5972,38.9279333333,4.8916,5.93773333333,52.7316,49.2021333333,7.01813333333
728.49,9.62180000001,45.166,49.7330666666,38.9692666667,5.0778,6.10993333333,52.8974,49.4276,7.2506
728.80,9.69293333334,45.1502,49.7104666667,39.0181333333,5.20266666667,6.19793333333,52.8027333333,49.3656,7.40453333333
729.12,9.7566,45.1998666667,49.6068666667,39.044,5.29226666667,6.24286666667,52.8706,49.3314666667,7.56913333333
729.44,9.71853333333,45.3973333333,49.8271333333,39.1436666667,5.34373333333,6.28346666667,53.1256,49.4786666667,7.59553333333
729.76,9.97799999999,45.5518,49.8755333334,39.2793333334,5.62773333333,6.45086666667,53.2334,49.5758,7.83353333333
730.08,10.1878666667,45.7058,49.9489333333,39.3656,5.8452,6.6666,53.3254,49.5878666666,8.10526666667
730.39,10.3684,45.7216,49.9729333333,39.3936,6.05233333333,6.842,53.3149333333,49.5642666667,8.28693333333
730.71,10.3371333333,45.6807333333,49.8776,39.3588666667,6.01753333333,6.7444,53.3426,49.5852666667,8.19766666666
731.03,10.3556,45.7912,49.8333333333,39.4041333333,6.0932,6.7834,53.3242,49.5459333333,8.18246666667
731.35,10.0660666667,45.5936,49.5980666667,39.1244,5.87866666667,6.54646666667,52.9884,49.2858,7.92793333333
731.67,9.83166666666,45.3182,49.4652,38.9345333333,5.66126666667,6.3538,52.6837333333,49.0363333333,7.67226666667
731.98,9.54739999999,45.1876666667,49.3148,38.7994666667,5.40346666667,6.0526,52.5038,48.7596,7.38913333333
732.30,9.49493333333,45.2223333333,49.2732666667,38.6894666667,5.34833333333,5.995,52.5122,48.7630666667,7.28453333333
732.62,9.55139999998,45.2466666667,49.3929333333,38.7886666666,5.3774,6.04913333333,52.5190666667,48.8558666667,7.31326666667
732.94,9.49253333334,45.0800666667,49.244,38.6168666667,5.19713333333,5.84626666667,52.3226,48.7838,7.18666666666
733.25,9.30060000001,44.9800666667,49.1965333333,38.5134,4.95306666667,5.60853333333,52.3331333333,48.8438,6.941
733.57,9.23893333333,44.822,49.0640666667,38.3794666667,4.81373333333,5.4442,52.2092,48.7342666667,6.84573333333
733.89,9.02806666667,44.9699333333,49.1558,38.4056,4.6066,5.23493333333,52.3083333333,48.8206666667,6.6862
734.21,8.95966666667,44.8016666666,48.9182666667,38.2742,4.56426666667,5.2664,51.9744,48.5699333333,6.73626666667
734.52,8.8626,44.831,49.0372,38.3548,4.45906666667,5.19873333333,51.9701333333,48.588,6.75833333333
734.84,8.7914,44.7403333333,49.0555333333,38.4796666667,4.23753333333,5.01786666667,52.1188666667,48.6542,6.604
735.16,8.8244,44.7710666667,49.0788666667,38.5524,4.2544,5.03926666666,52.1676,48.6963333333,6.6576
735.48,8.91893333333,44.7182666667,48.9978666667,38.4778666667,4.29986666667,5.14153333333,52.0731333333,48.7312,6.752
735.79,8.99486666667,44.6095333333,48.7895333333,38.4645333333,4.36653333333,5.1782,51.9028666667,48.5483333333,6.8892
736.11,9.09480000001,44.6895333333,48.9027333333,38.5912666667,4.45126666667,5.174,51.9628,48.709,6.95246666667
736.43,9.27400000001,44.6792,48.8579333333,38.6866666667,4.78933333333,5.46666666666,51.9277333333,48.6047333333,7.20693333333
736.74,9.34786666665,44.8162666667,48.9444,38.7882666667,4.8932,5.56373333333,51.9280666667,48.5137333333,7.30693333333
737.06,9.30713333332,45.137,49.2844666667,39.0476666667,4.9316,5.62533333333,52.2016,48.7784,7.2764
737.38,9.43786666667,45.1034,49.2506666667,39.0617333333,5.09206666667,5.79773333334,52.2578,48.7709333333,7.32566666667
737.69,9.71026666667,45.4094,49.665,39.4045333333,5.34946666667,6.07113333333,52.7006,49.0938,7.58406666667
738.01,9.86366666667,45.6195333333,49.8279333333,39.5956666667,5.4148,6.1844,52.9484666667,49.3927333333,7.64893333333
738.33,9.91466666667,45.7896666667,49.9912,39.6411333333,5.59966666667,6.3468,52.9647333333,49.4550666667,7.7498
738.64,10.1399333333,46.0696,50.2165333333,39.8861333333,5.83046666667,6.55753333333,53.1754666667,49.5965333333,7.85906666667
738.96,10.3266666667,46.2304,50.4018,40.1454,5.99546666666,6.75813333333,53.3919333333,49.7354,7.93566666667
739.28,10.2396,46.326,50.6216666667,40.2646,5.9028,6.73613333333,53.5466666667,49.9702666667,7.79253333333
739.59,10.1714666667,46.0508,50.2575333333,39.9371333333,5.76106666667,6.70806666667,53.2406,49.5126,7.64186666667
739.91,10.2760666667,46.0395333334,50.4012,40.0734,5.72946666667,6.74333333333,53.2918,49.5021333333,7.69413333333
740.23,10.4207333333,45.9848,50.3014,40.0756,5.85366666667,6.8868,53.2174666667,49.4348,7.7904
740.54,10.4772,45.9373333333,50.1930666667,40.127,5.97633333333,7.0236,53.1083333334,49.4534,7.94926666667
740.86,10.3728,45.6399333333,49.9131333333,39.9472,5.93286666667,6.88106666667,52.7612,49.2509333333,7.97573333333
741.18,10.0656,45.5400666667,49.6573333333,39.7680666667,5.67146666667,6.5594,52.5354666667,49.086,7.70686666666
741.49,9.99559999999,45.2150666667,49.4408,39.5534666667,5.77166666667,6.54633333333,52.3388,48.8650666667,7.74333333333
741.81,10.2071333333,45.3619333333,49.4878,39.6492666667,5.96666666667,6.74953333333,52.6440666667,48.9994,7.92386666666
742.12,10.2846,45.2775333333,49.3152,39.461,6.07426666667,6.90673333333,52.6146,48.947,8.0916
742.44,9.88766666667,45.1358666667,49.1593333333,39.2082666667,5.7282,6.51266666667,52.5579333333,48.9022,7.82233333333
742.76,9.79546666667,45.2,49.0939333333,39.0466,5.64373333333,6.36353333333,52.3817333333,48.6410666667,7.71673333333
743.07,9.76679999999,45.4269333333,49.2258666667,39.2453333333,5.71133333333,6.3116,52.5117333333,48.8077333333,7.75759999999
743.39,9.65153333333,45.4558,49.0753333333,39.0922666667,5.63273333333,6.24473333333,52.5668666667,48.9473333333,7.6498
743.70,9.58886666667,45.4454,49.2698666667,39.227,5.6284,6.21053333333,52.6042666667,49.1956,7.71060000001
744.02,9.31706666667,45.2121333333,49.1278666667,38.9664,5.39546666667,5.8572,52.4949333333,49.0156666667,7.44726666667
744.34,9.22586666667,45.2948666667,49.318,38.9776,5.079,5.83253333333,52.6994,49.0472,7.19846666667
744.65,9.34360000001,45.2375333333,49.3986666666,38.9829333333,5.21993333333,5.9038,52.8563333333,49.1128666667,7.26793333333
744.97,9.21753333333,45.1572,49.281,38.8931333333,5.01846666667,5.7682,52.7423333333,48.8623333333,7.11286666667
745.28,9.07993333334,44.8524666667,49.1197333334,38.6722666667,4.93006666667,5.61673333333,52.3152666667,48.5164666667,7.0376
745.60,9.09759999999,44.9318,49.1692666667,38.8592666667,4.88586666667,5.52013333333,52.3224,48.6748666667,7.0636
745.91,9.29833333332,44.8678,49.2387333333,38.9446,5.01873333333,5.7464,52.3057333333,48.6404666667,7.29466666667
746.23,9.40420000001,44.7816666667,49.2392666667,39.0544666667,5.07353333333,6.03293333333,52.4870666666,48.8596666667,7.49706666667
746.55,9.8392,45.0478666667,49.5396,39.4104666666,5.51706666667,6.55426666667,52.8858,49.2042,7.9918
746.86,9.82273333333,45.0532,49.6989333333,39.4943333333,5.5018,6.66673333333,52.93,49.1931333333,7.96733333333
747.18,9.90493333333,45.2466666667,49.7558666667,39.6078666667,5.56053333333,6.86493333333,53.1842666667,49.283,8.08286666667
747.49,10.4101333333,45.5986,50.1022666667,39.9806,5.93773333333,7.374,53.5378666667,49.6385333333,8.45173333333
747.81,10.4372,45.4053333333,49.8287333333,39.8865333333,6.0908,7.4234,53.2850666667,49.3819333333,8.51146666667
748.12,10.4302666667,45.5478,50.0694666667,40.0424666667,5.97026666667,7.3996,53.3680666667,49.5891333333,8.49540000001
748.44,10.7072666667,45.8835333333,50.3973333333,40.2848666667,6.20486666667,7.6498,53.5698666666,49.8700666667,8.71573333333
748.75,10.8342,46.0318666667,50.4238,40.3452666667,6.23893333333,7.83086666667,53.6843333333,50.0747333333,8.80126666667
749.07,10.7007333333,45.8185333334,50.2605333333,40.1857333333,6.14213333333,7.73686666667,53.5152,49.8544666667,8.68266666667
749.38,10.8242,46.1419333333,50.4636666667,40.2918666667,6.2946,7.7866,53.7016666667,50.0458,8.75206666667
749.70,10.5865333333,45.8558666667,50.1210666667,39.897,6.2146,7.42773333333,53.2856666666,49.7433333333,8.51493333333
750.01,10.4142666667,45.7614,50.0440666667,39.7218666667,6.03,7.15,53.1971333333,49.7334,8.17620000001
750.33,10.5217333333,45.7883333333,49.9694,39.8121333333,6.16606666667,7.16146666667,53.1511333333,49.7217333333,8.3046
750.64,10.431,45.6743333333,49.761,39.591,6.07733333333,6.97766666667,52.8861333333,49.5422,8.2176
750.96,10.332,45.5382666667,49.5298,39.4205333333,6.05266666667,6.79913333333,52.7211333333,49.3572,8.1482
751.27,10.3781333333,45.7141333333,49.6048,39.5517333333,6.11453333333,6.788,52.8639333333,49.6219333333,8.23473333333
751.59,10.6556,45.7818,49.6541333333,39.6769333333,6.4526,7.08133333333,52.8288666667,49.5699333333,8.46906666667
751.90,10.7629333333,45.7309333333,49.7257333333,39.8185333333,6.70286666667,7.20713333333,52.8540666667,49.6172,8.55899999999
752.22,10.5418666667,45.493,49.554,39.8123333333,6.58046666667,6.99993333333,52.7723333333,49.4695333333,8.39746666667
752.53,10.6088666667,45.8066,49.8893333333,40.0327333333,6.655,7.10526666667,53.0446,49.6738666667,8.47133333334
752.85,10.5760666667,45.6705333333,49.6378,39.9075333333,6.6706,7.15386666667,52.8092,49.397,8.45086666666
753.16,10.8174666667,45.9981333333,49.994,40.2820666667,6.81726666667,7.38353333333,53.2135333333,49.7371333333,8.60100000001
753.47,10.6452666666,45.6474666667,49.6606666667,40.025,6.66293333333,7.34733333333,52.8102666667,49.4126,8.62606666667
753.79,10.2858,45.2712,49.3148666666,39.6216666667,6.29613333333,6.989,52.4512,49.037,8.22046666667
754.10,10.2436,45.0958,49.2416,39.5396666667,6.25666666667,6.96266666667,52.2984,48.9050666667,8.168
754.42,9.98433333333,44.8430666667,49.0267333333,39.3466,5.92546666667,6.7604,51.97,48.6092666666,7.91506666667
754.73,10.0569333333,44.9716,49.1524,39.4213333333,6.08213333334,6.84706666667,51.9796666667,48.5677333333,8.07726666666
755.05,9.90786666665,44.8963333333,49.0296666667,39.3477333333,6.05213333333,6.86693333333,52.0446666667,48.6094,8.06406666667
755.36,9.77053333333,44.6288,48.6466666667,38.966,5.7166,6.55486666667,51.8583333333,48.4452,7.80640000001
755.67,9.88333333335,44.6570666667,48.6823333333,38.8736,5.73126666667,6.56226666667,51.8023333333,48.3564,7.81733333333
755.99,9.56713333334,44.199,48.2889333333,38.4809333333,5.26093333333,6.17726666667,51.4826666667,48.1632666667,7.3422
756.30,9.42506666666,44.1896666667,48.2752666667,38.42,5.02153333333,5.98773333333,51.5636666667,48.2241333333,7.20073333333
756.62,9.32120000001,44.2162666667,48.2326666667,38.3706666667,5.00253333333,6.0398,51.5078,48.0714666667,7.36086666667
756.93,9.07113333333,44.1676666667,48.1216666666,38.2532,4.7882,5.8034,51.3872,47.9533333333,7.14546666667
757.24,9.44839999998,44.6726666667,48.5616,38.641,5.14693333333,6.13453333333,51.8258666667,48.4545333333,7.53686666667
757.56,9.44813333333,44.8232,48.6775333333,38.7083333333,5.24106666667,6.16273333333,52.0625333333,48.6402666667,7.59473333333
757.87,9.51086666666,44.7904,48.5059333333,38.4957333333,5.411,6.20026666667,51.9545333333,48.5902,7.62433333333
758.18,9.51006666668,44.6531333333,48.4948,38.3344,5.312,6.051,52.0114666667,48.6266,7.3832
758.50,9.25646666667,44.5929333333,48.3394666667,38.1224666667,4.84093333333,5.6546,51.9413333333,48.4944666667,6.964
758.81,9.07193333333,44.3476,48.2675333333,38.0021333333,4.68926666667,5.52893333333,51.7552,48.1955333333,6.856
759.13,9.02253333333,44.4094,48.2928,38.1518666667,4.63566666667,5.55653333333,51.9169333333,48.27,6.76526666667
759.44,9.13533333333,44.4682666667,48.2959333333,38.2478,4.93293333333,5.77006666667,51.8964,48.2202,6.99006666667
759.75,9.44060000001,44.7376666667,48.6405333333,38.6243333333,5.28073333333,6.12986666667,52.1514666667,48.6323333333,7.32186666667
760.07,9.57453333335,44.7729333333,48.7868666667,38.7838666666,5.30546666667,6.132,52.3415333333,48.8460666667,7.22366666667
760.38,9.55253333333,44.7325333333,48.8645333333,38.6242666667,5.21366666667,6.03753333333,52.3978666667,48.8056666667,7.09693333333
760.69,9.42146666667,44.4048666667,48.5170666667,38.4914666667,5.2018,6.04053333333,52.0772,48.5906,6.94486666667
761.01,9.477,44.3406,48.5453333333,38.4137333334,5.1442,5.98106666667,52.0240666667,48.5803333333,6.83913333333
761.32,9.65446666667,44.5240666667,48.9821333333,38.6554666667,5.28646666667,6.0976,52.4488,48.8526666667,7.1062
761.63,9.57080000001,44.6373333333,49.1406,38.7874666667,5.20366666667,6.00226666667,52.6309333334,48.9608666667,7.18386666667
761.94,9.85893333331,44.6492666667,49.1668666667,38.9064,5.5264,6.2842,52.5427333333,48.916,7.58886666667
762.26,10.0592,45.2571333333,49.5326,39.1935333333,5.82366666667,6.57333333333,52.8801333333,49.3442666667,7.87459999999
762.57,10.0564666667,45.3500666667,49.6466666667,39.161,5.85373333333,6.53266666667,52.8524,49.4628,7.97993333334
762.88,10.1548,45.5160666667,49.9174,39.2596666667,5.92946666667,6.6148,53.0503333333,49.6032666667,8.17273333334
763.20,10.0531333333,45.1882,49.6546,38.9830666667,5.8374,6.50986666667,52.7241333333,49.2762,8.0976
763.51,10.1118,45.2240666667,49.5806666667,39.0520666667,5.89066666667,6.60586666667,52.7215333333,49.2976666667,8.24626666667
763.82,10.4929333333,45.5928,49.9248,39.4866,6.1944,6.99166666667,53.0705333333,49.6272666667,8.55326666667
764.14,10.8509333333,45.8264666667,50.1512,39.7432,6.488,7.32353333333,53.2356,49.7908,8.92153333334
764.45,10.9878,45.9133333333,50.1615333333,39.8944666667,6.57033333333,7.521,53.1734,49.7546,9.0432
764.76,10.7556,45.7200666667,49.7977333333,39.7168666667,6.25246666667,7.36866666667,52.8136,49.4282666667,8.74713333333
765.07,10.8348666667,45.6541333333,49.7392666667,39.7477333333,6.1902,7.5184,52.7225333333,49.3476666667,8.7218
765.39,10.9706,45.8924666667,49.8788,39.9389333333,6.23246666666,7.61713333333,52.8606,49.5074666667,8.77659999999
765.70,11.1651333333,45.8575333333,49.9624,40.1434666667,6.37793333333,7.85106666667,52.9693333333,49.6036,8.98759999999
766.01,11.4836666667,45.9292666667,50.0009333333,40.3030666667,6.60486666667,8.1514,52.9972666667,49.5318666667,9.20373333333
766.32,11.6100666667,45.7938,49.6606,40.2142666667,6.70913333333,8.27486666667,52.7453333333,49.3736666667,9.12546666667
766.64,11.5432666667,45.8667333333,49.5567333333,40.1143333333,6.6708,8.29146666667,52.6712666667,49.3833333333,9.08279999999
766.95,11.2324666667,45.5986,49.3744666666,39.7417333333,6.35546666667,7.92886666667,52.4748,49.0764666667,8.77199999999
767.26,10.8821333333,45.1762666667,48.8167333333,39.3130666667,6.1804,7.6024,52.1258666667,48.7344,8.70713333333
767.57,10.5850666667,44.9350666667,48.5255333333,38.8652666667,5.91413333333,7.261,51.9933333334,48.5325333333,8.52086666667
767.88,10.6827333333,45.1011333333,48.6930666667,39.0684666667,6.0938,7.42986666667,52.2872666667,48.754,8.78326666666
768.20,11.2508,45.3773333333,49.0610666666,39.394,6.79633333334,7.99353333333,52.6824,49.0860666667,9.43519999999
768.51,11.2947333333,45.3913333333,48.9974,39.2008666667,6.956,7.87306666667,52.6674666667,49.0767333333,9.58126666667
768.82,11.0858666667,44.9179333333,48.6701333333,38.7396666667,6.76113333333,7.5436,52.2699333333,48.7251333333,9.26086666667
769.13,10.8108,44.7566666667,48.4066666667,38.3973333333,6.3322,7.20886666667,51.9952,48.3798666667,8.95453333333
769.44,10.604,44.5123333333,48.1054666667,38.0629333333,6.12746666666,7.07653333333,51.6578,48.1882,8.832
769.76,10.349,44.3974666667,48.0068,37.8490666667,5.7826,6.7062,51.4668,47.8462,8.71053333333
770.07,10.4786666667,44.3107333333,48.0626666667,38.0251333333,5.83833333333,6.74413333333,51.5076,47.7928666667,8.88206666667
770.38,10.6446666667,44.3524,48.2375333333,38.0199333334,6.05986666667,6.82933333333,51.2630666667,47.8658666667,9.00999999999
770.69,10.6324666667,44.2459333333,48.2116,37.9123333333,5.9648,6.64893333333,51.007,47.6544,8.95759999999
771.00,9.91126666667,43.6536666667,47.7071333333,37.4078,5.21126666667,5.91493333333,50.3804,47.0396,8.24526666667
771.32,9.09633333333,43.1747333333,47.2948,36.6619333333,4.2372,5.0562,49.8814,46.5096666667,7.35953333334
771.63,8.66806666666,43.1154,47.358,36.6477333333,3.7374,4.67486666667,49.738,46.4866666667,6.84019999999
771.94,8.24959999999,42.9041333333,47.0306666667,36.4225333333,3.57733333333,4.55413333333,49.4463333333,46.1752666667,6.59653333333
772.25,7.6968,43.0579333333,47.1166,36.3293333333,3.24693333333,4.2086,49.6821333333,46.2362666667,6.12893333334
772.56,7.58533333333,42.71,46.9356666667,36.0499333333,3.36293333333,4.04853333333,49.5768666667,46.0432666667,5.98106666667
772.87,7.4234,42.8327333333,47.0852,36.0388666667,3.2814,3.81046666667,49.8375333333,46.285,5.67893333333
773.18,7.448,43.3830666667,47.5270666667,36.5759333333,3.34546666667,4.0376,50.3923333333,46.9442,5.69666666667
773.50,7.25013333333,43.5255333333,47.7324,36.5653333333,3.0364,3.9204,50.6568666666,47.0474666667,5.40526666667
773.81,7.527,43.6926666667,47.7996,36.9409333333,3.0448,4.1176,51.0108,47.1870666667,5.44873333333
774.12,7.72773333333,43.8299333333,47.8492666667,37.274,3.05813333333,4.3444,51.0718,47.3704666667,5.41626666667
774.43,8.0668,44.2473333333,48.3460666667,37.6858666667,3.15206666667,4.7044,51.6285333333,47.7656666667,5.68726666667
774.74,8.4258,44.3997333333,48.4839333333,37.8418,3.78313333334,5.19766666667,51.8026666667,47.7838,6.10086666667
775.05,8.4128,44.6392666667,48.4675333333,37.7971333333,3.84293333333,5.22013333333,51.7881333333,47.8465333333,6.1772
775.36,9.04986666667,45.2928666667,48.8655333333,38.4494,4.2136,5.82686666667,52.151,48.4014,6.6924
775.67,9.037,44.9356666667,48.6474666667,38.177,4.10153333333,5.7478,51.573,47.9566,6.85413333333
775.98,8.89266666667,45.1307333333,48.7034666667,38.26,3.87306666667,5.64646666667,51.5042666667,48.1096666666,6.76306666667
776.30,9.10373333333,44.9180666667,48.4998666667,38.1558,4.11186666667,5.7904,51.3418,47.7233333333,7.07160000001
776.61,9.59726666666,44.7514666667,48.3316,37.9071333333,4.7262,6.16613333333,51.0337333333,47.4537333333,7.48986666667
776.92,9.83660000001,44.8729333333,48.366,37.952,4.9018,6.16553333333,50.9548666667,47.5526,7.41833333333
777.23,9.75246666667,44.4696666667,47.9602,37.3622,4.88533333333,6.15706666667,50.4462,47.0099333333,7.38919999999
777.54,9.6626,44.4903333333,47.9651333333,36.9820666667,5.00533333333,6.1298,50.5114666667,46.9712666667,7.24346666667
777.85,10.1176666667,45.0172,48.1244,37.2292,5.6284,6.69553333333,50.9024666667,47.2635333333,7.68306666667
778.16,10.2600666667,45.0627333333,47.9942,37.4249333333,5.59013333333,6.54673333333,50.8783333333,47.4195333333,7.79426666667
778.47,10.1460666667,44.7206,47.846,37.3676666667,5.48386666667,6.31613333333,50.7630666667,47.3274,7.64873333333
778.78,10.1588666667,44.4602,47.8100666667,37.2090666667,5.51606666667,6.28313333333,50.5462,47.1088,7.54706666666
779.09,10.5658,44.874,48.0394,37.7253333334,6.214,7.0172,50.8214,47.4916666667,8.04306666667
779.40,10.5680666667,44.5581333333,47.603,37.7718666667,6.47786666666,7.2074,50.4155333333,47.1602666667,8.15826666667
779.71,10.6844,44.794,47.8882666667,38.1751333333,6.42386666667,7.22233333333,50.6328666667,47.4539333333,8.23773333333
780.02,10.4117333333,44.442,47.5423333334,38.0176,5.93626666667,6.78606666667,50.4600666667,47.2444,7.96360000001
780.33,10.3436666667,44.3942666667,47.5306,38.2009333333,6.1182,6.82813333333,50.7155333333,47.4404,8.10893333334
780.64,10.2871333333,44.6510666667,47.6593333333,38.4712666667,6.20653333333,6.78446666667,50.8995333334,47.7200666667,8.08913333333
780.95,10.3554,44.803,47.9462,38.8818,6.37466666667,6.9164,50.9124666667,47.7963333334,8.25366666666
781.26,9.61873333333,44.4143333333,47.8066666667,38.7578,5.93573333333,6.195,50.8412666666,47.661,7.56693333334
781.57,9.48193333333,44.0411333334,47.7461333333,38.4579333334,6.0262,6.12493333333,50.6523333333,47.3784666667,7.31506666667
781.88,9.119,43.6966666667,47.2889333333,37.9206666667,5.34613333333,5.61906666666,50.1144666667,46.8874,6.77506666667
782.19,8.55053333333,43.2418,47.0826,37.6392,4.82353333333,4.95406666667,50.0060666667,46.4586666667,6.24266666667
782.50,8.25646666667,42.7232,46.7788666667,37.2354,4.3088,4.4624,49.8008,46.1310666667,5.65793333333
782.81,8.1992,42.7358666667,46.9072,37.053,3.952,4.27273333333,50.171,46.1601333333,5.4592
783.12,7.4212,42.0375333334,46.0656,36.1252,3.32893333333,3.7426,49.4671333333,45.5754,4.89753333333
783.43,7.53273333333,42.2722,46.2679333333,36.1370666667,3.60986666667,4.0942,49.6505333333,45.6592,5.34186666667
783.74,7.0902,41.4932,45.1733333334,35.2161333333,2.88413333333,3.8426,48.404,44.4116666667,4.878
784.05,7.39306666667,41.4658,45.4846,35.4911333333,3.23666666667,4.33693333333,48.6052666667,44.6077333333,5.158
784.36,7.70166666667,41.4618,45.4032,35.7136,3.44113333333,4.60973333333,48.8702666667,44.7521333333,5.47213333334
784.67,8.20319999999,41.5876,45.3094,35.7405333333,3.854,5.05326666667,48.4933333333,44.682,6.09033333333
784.98,8.98153333334,42.1139333333,45.7997333333,36.1606,4.42453333333,5.62473333334,48.9046,45.3597333333,6.8718
785.29,8.93346666667,42.4003333333,46.2055333333,36.5784,4.62393333333,5.66253333333,49.6274,45.8652,7.00726666666
785.60,9.19133333334,42.7727333333,46.4528,36.7994,5.02346666667,6.08473333333,49.833,46.4998666667,7.30853333333
785.91,9.63766666666,43.2574666667,46.612,37.2103333333,5.51193333333,6.57826666667,50.1559333333,46.7804,8.01513333333
786.22,10.4182666667,43.7475333333,47.0559333333,37.7308666667,6.44733333333,7.43693333334,50.4554,47.3292,8.77853333333
786.53,11.3810666667,44.2648666667,47.7521333334,38.5298666667,7.33073333333,8.36373333333,51.0653333333,48.0195333333,9.53826666667
786.84,11.4184,44.0643333333,47.7434,38.4743333333,7.29033333333,8.25599999999,50.8939333333,48.061,9.16166666666
787.14,12.2156666667,45.0039333333,48.9414666667,39.3918,8.1122,8.66113333333,52.0182,49.2654666667,9.76306666667
787.45,12.2171333333,45.0563333333,48.8330666667,39.292,8.0708,8.4714,51.9524666667,49.3388,9.86373333333
787.76,11.8827333333,44.888,48.5802,39.0046,7.6966,7.9668,51.8443333333,49.3054,9.59873333335
788.07,11.7126666667,44.6284,48.4713333333,38.8238,7.26053333333,7.56706666667,51.6897333333,48.9577333333,9.46353333334
788.38,11.4134,44.6821333333,48.2146,38.7136,7.0954,7.55853333333,51.455,48.4766,9.47446666667
788.69,12.0777333333,45.1419333333,48.5575333333,38.9537333333,7.784,8.15786666667,51.4947333333,48.5500666667,10.1158666667
789.00,12.5497333333,45.5455333333,48.7925333333,39.2426666667,8.24513333333,8.33153333333,51.7735333333,48.5301333333,10.4986666667
789.31,12.4944666667,45.3816666667,48.8209333333,39.0817333333,8.1406,8.0726,51.6968666667,48.2766,10.3628666667
789.62,12.028,45.5587333333,48.898,38.8689333333,7.58466666667,7.40646666667,51.6948,48.1502666667,9.94780000002
789.92,11.7815333333,45.6373333333,48.7647333333,38.6382,7.30006666667,7.027,51.4924666667,47.9729333333,9.83380000001
790.23,11.7299333333,46.0300666667,49.0777333333,38.9065333333,7.35613333333,7.0014,51.734,48.1885333333,10.1225333333
790.54,11.4393333333,45.674,48.6812,38.6044666667,7.11926666667,7.04073333333,51.4185333333,47.7426,10.0726
790.85,11.124,45.5790666667,48.6020666667,38.4886,6.5082,6.44393333333,51.4151333333,47.356,9.48826666667
791.16,11.3098,45.9176,49.181,38.5196,6.59666666667,6.89006666667,51.5111333333,47.534,9.72839999999
791.47,11.6177333333,46.1022,49.2223333333,38.5333333333,7.2444,7.23986666666,51.3600666667,47.7155333333,9.87546666666
791.78,11.5135333333,45.9134,49.317,38.4161333333,7.10686666667,6.91173333333,51.3093333333,47.6332666667,9.56653333334
792.08,11.5612666667,45.6822666667,48.8324,38.3058,6.98266666667,7.0328,51.2635333333,47.3579333333,9.62920000001
792.39,11.0581333333,45.2699333333,48.4278666667,38.0705333333,6.279,6.66206666667,51.217,47.2648,9.14253333334
