wavelength,Back_LanLeuf,Belly_LanLeuf,Breast_LanLeuf,Crissum_LanLeuf,Crown_LanLeuf,DorTail_LanLeuf,Patch10_LanLeuf,Rump_LanLeuf,Throat_LanLeuf,WingTip_LanLeuf
251.66,5.02023333333,2.65342469136,4.44726666667,2.3084,2.9217,9.20103333333,6.3438,3.6158,3.45433333333,11.7596
252.04,4.2758,1.93645207632,4.37533333333,1.95926666667,2.2207,8.83766666667,5.85293333333,3.56993333333,2.7396,11.3824
252.41,3.59863333334,1.85740763188,4.14586666667,2.23073333333,2.06046666667,8.71463333333,5.97013333333,4.11273333333,2.83566666667,11.1444666667
252.79,3.85123333333,2.16836318743,4.6032,2.665,2.07176666667,9.16043333334,5.88146666667,4.18546666667,2.8236,10.7852666667
253.16,4.61053333333,2.30079281706,5.083,2.89473333333,2.2477,9.54029999999,6.10473333333,4.64033333333,3.36306666667,10.6087333333
253.54,3.85553333333,1.6835640853,4.2804,2.06373333333,1.45653333333,8.67936666666,5.34166666667,3.69413333333,2.6582,9.40133333333
253.91,2.62386666667,0.855920763186,3.54693333333,0.837466666667,-0.145333333333,7.3077,4.37606666667,2.24786666666,1.6924,8.17953333334
254.28,1.3826,0.0255001122326,2.58046666667,-0.105733333334,-1.3298,6.90450000001,3.95413333333,1.3826,0.871933333333,6.4466
254.66,1.35753333333,-0.187953759819,2.04113333333,-0.505666666667,-1.4326,6.24516666667,4.0074,1.46073333333,0.168666666667,6.18906666667
255.03,1.40046666666,-0.305432098766,2.20606666667,-0.829666666667,-1.2885,6.06656666667,4.197,1.53233333333,-0.263533333332,6.20793333333
255.41,1.4438,-0.545140516273,1.8236,-1.3476,-1.9656,5.94226666666,3.53593333333,1.3576,-0.466000000001,6.0386
255.78,2.64993333333,0.997258361394,3.18213333333,-0.0625333333334,-0.391266666667,6.99023333334,4.7156,2.2848,1.50233333333,7.64726666666
256.15,5.49456666666,4.41554388328,5.07353333333,2.46586666667,2.5569,9.43683333333,7.28546666667,4.5966,3.90653333333,9.96446666665
256.53,7.30396666667,6.56968305274,6.49013333333,4.09806666667,4.49006666667,11.0294666667,8.45086666666,5.39206666667,5.74513333333,12.0
256.90,6.46443333333,6.19752233446,5.25986666667,3.39313333333,4.17926666666,10.5656,7.6322,4.754,5.45293333333,11.6505333334
257.28,6.0867,6.16100897868,4.69073333333,3.51366666667,4.6048,10.4896666667,7.8006,4.3126,4.99986666667,12.1221333333
257.65,6.16843333333,6.6008664422,4.79706666667,4.44953333333,5.1526,10.5522,8.21933333333,4.50373333333,5.15253333333,13.4647333333
258.02,6.1717,6.5327335578,3.947,4.2524,5.16456666667,10.3697333333,7.9416,4.4014,4.483,13.3469333333
258.40,6.63490000001,6.75737822671,4.63153333333,4.71233333333,5.50156666667,10.8355333333,7.9388,4.88006666667,4.83946666667,14.0212666667
258.77,5.59796666667,5.72132929293,3.72526666667,3.89013333333,4.51183333333,10.2797,7.03606666667,3.995,4.29453333333,12.9537333333
259.15,5.4768,5.65630774411,3.48646666667,3.80126666667,4.35696666667,10.0349,6.55733333333,3.62186666667,4.13813333333,12.3840666667
259.52,5.3643,5.54535914703,3.3394,3.82113333333,4.35873333333,9.84333333333,6.55813333333,3.42746666667,3.89713333333,12.2817333333
259.89,4.90396666667,4.84692592593,2.59133333333,3.1638,3.83796666667,9.21293333334,6.1168,2.80973333333,3.10726666667,11.7175333333
260.27,4.476,4.30158024691,2.37553333333,2.83553333333,3.4311,8.83746666667,5.6998,2.26686666667,2.7268,11.3562
260.64,3.79663333333,3.53208215488,1.74853333333,1.89293333333,2.7241,8.18986666667,5.06586666667,1.60086666667,1.84966666667,10.8453333333
261.01,4.0351,3.54290213243,2.15373333333,1.99853333333,2.66776666667,8.10956666667,5.1298,1.6666,1.82913333333,10.9596666667
261.39,4.21546666667,3.93827631874,2.5634,2.07513333333,2.79103333333,8.26660000001,5.3254,1.93786666667,2.144,11.363
261.76,4.49843333333,4.19420987654,2.69473333333,1.962,2.63946666667,8.3122,5.39286666667,2.032,2.39286666667,11.4116666667
262.13,4.77446666667,4.44038249158,3.237,2.33886666667,2.9306,8.65526666667,5.68393333333,2.11553333333,2.87866666667,11.8112666667
262.51,5.03836666667,4.64379887767,3.4308,2.5254,3.20666666667,8.7144,5.87746666667,2.3426,3.20653333333,12.1079333333
262.88,4.71776666666,4.55740920314,3.41773333333,2.27106666667,2.9793,8.08086666666,5.45586666667,2.01506666667,2.82386666667,11.5148
263.25,4.40276666667,4.11908103255,3.2462,2.10766666667,2.45126666667,7.73339999999,5.19986666667,1.76933333333,2.40513333333,11.7538
263.63,4.4539,4.02985140292,3.44653333333,2.13353333333,2.4703,7.82693333333,5.3424,1.8846,2.57493333333,11.7714666667
264.00,4.23333333333,3.97973961841,3.74673333333,2.03866666667,2.20996666667,7.89086666666,5.16073333333,1.87333333333,2.58946666667,11.4111333333
264.37,4.2078,3.74055331089,3.7966,1.542,1.87886666667,7.96250000001,5.15693333333,1.94366666667,2.77933333333,11.5191333334
264.75,4.03563333333,3.2226020202,3.5534,1.5274,1.44343333333,7.50483333334,4.75073333333,1.74753333333,2.69246666667,10.9578
265.12,4.2631,3.80345768799,3.80766666667,2.15686666667,2.0145,7.85570000001,5.40173333333,2.315,3.21293333333,11.3789333333
265.49,3.71513333333,2.92522783389,2.7794,1.4774,0.938933333334,7.00463333334,4.46313333333,1.5398,2.27853333333,10.0718
265.87,2.43136666667,1.93270707071,2.14206666667,0.640200000001,0.421700000001,6.39890000001,3.49026666667,0.941866666668,1.37873333333,8.86413333333
266.24,1.686,1.3830976431,1.44253333333,-0.0355333333346,-0.278966666666,5.75556666666,2.47553333333,0.3324,0.807266666667,8.11513333334
266.61,0.753866666667,0.439191694725,0.479466666668,-1.10333333333,-1.32283333333,4.6534,1.531,-1.0976,-0.531333333334,7.383
266.98,2.30163333333,1.8124365881,1.62106666667,0.332000000001,-0.0361,6.13,2.75526666667,0.105133333333,0.996000000001,8.9128
267.36,2.6002,2.41953535354,2.07593333333,0.631333333334,0.617933333333,6.78976666667,3.07113333333,0.695533333334,1.66406666667,8.98866666665
267.73,2.25516666667,2.1312718294,1.634,0.282,0.240266666668,6.2594,2.63113333333,0.255733333333,1.23213333333,8.70793333334
268.10,2.737,2.52255712682,1.93166666667,0.784933333333,0.9481,6.31486666667,2.84413333333,0.392400000001,1.77373333333,9.32733333335
268.48,2.7305,2.65658765432,1.6428,1.14046666667,0.949433333333,6.4053,2.91386666667,0.256199999999,1.86393333333,9.34446666666
268.85,3.23413333333,3.31250729517,2.2552,2.02226666667,1.71253333333,7.1575,3.64813333333,0.897200000001,2.3346,9.86859999999
269.22,2.48756666667,2.49620785634,1.5476,1.40386666667,1.15583333333,6.6568,2.8472,0.0843999999986,1.72613333333,9.3202
269.59,2.37236666667,2.42401705948,1.58806666667,1.57346666667,1.54206666667,6.65703333333,2.82246666667,0.290400000001,1.77206666667,9.23753333333
269.97,3.3661,3.2866983165,2.45266666667,2.504,2.46436666667,7.4889,3.86826666667,1.1258,2.5834,9.89500000001
270.34,3.02063333333,3.07877216611,2.07546666667,2.12186666667,2.07786666667,6.97716666667,3.78973333333,0.954400000002,2.0664,9.57153333333
270.71,4.14423333333,4.47405858586,3.27506666667,3.44533333333,3.28853333333,8.25946666666,5.10306666667,2.41033333333,3.61566666667,10.5825333333
271.09,4.54653333333,5.0768650954,3.98433333333,4.02773333333,3.77386666667,8.81959999999,5.93313333333,2.89486666667,3.7284,11.1155333333
271.46,4.89193333333,5.23302536476,4.15426666667,4.275,3.92496666666,8.87093333333,6.60413333333,3.11246666667,3.92906666667,11.4208
271.83,5.92533333333,6.23224556678,5.2964,5.19593333333,4.99906666667,10.0724333333,7.7396,4.09073333333,4.97893333333,12.5336666667
272.20,5.53686666667,5.96711043771,5.08753333333,4.97853333333,4.58963333333,9.88333333334,7.5418,3.92446666667,4.4458,12.1782
272.58,5.30393333333,5.81501144781,5.00106666666,4.7018,4.3442,9.58160000001,7.4314,3.9222,4.16066666667,11.7244
272.95,4.9993,5.76051537598,4.79133333333,4.3084,4.06133333334,9.39543333334,7.37406666667,3.7096,3.9192,11.5664
273.32,5.4537,6.11354927048,5.26933333333,4.53873333333,4.42696666667,9.58263333334,7.7398,4.04693333333,4.15126666667,11.9770666667
273.69,5.2295,5.96368327722,5.29733333333,4.58246666667,4.18923333333,9.52786666667,7.72006666667,3.9578,3.98773333333,12.1332666667
274.06,5.07736666667,5.68969876543,4.99426666667,4.64266666667,4.06913333333,9.22749999999,7.4854,3.73506666667,3.8238,12.2402
274.44,5.91916666667,6.3807010101,5.6544,5.35213333333,4.8872,10.0685,8.13813333333,4.46533333333,4.73226666667,12.9958666666
274.81,5.10863333333,5.24434051627,4.554,4.3184,3.8675,9.34186666666,7.3694,3.51,3.5996,12.082
275.18,4.2588,4.10038024691,3.42286666666,3.3356,2.92266666667,8.4761,6.37913333333,2.62246666667,2.85166666667,11.2986
275.55,4.17796666667,3.9980983165,3.271,3.19366666667,2.8456,8.57516666667,6.3486,2.4802,2.65626666667,11.1370666667
275.93,3.02973333333,2.79144624018,1.93253333333,2.00353333333,1.434,7.03673333333,4.8138,1.26326666667,1.3564,9.89806666667
276.30,2.53913333333,2.10758249158,1.3674,1.28913333333,0.614666666667,6.35366666667,3.918,0.690666666667,0.939333333332,9.33246666666
276.67,2.3753,1.72334500561,1.05886666667,1.23686666667,0.470933333333,5.9943,3.6026,0.449666666667,0.763533333333,9.2574
277.04,2.55036666667,1.81266195286,0.968000000001,1.40446666667,0.569366666667,5.9479,3.5682,0.280000000001,0.9112,9.139
277.41,2.08583333333,1.24326352413,0.392666666667,1.0392,-0.0287666666672,5.70156666667,3.0078,-0.0909333333312,0.6802,8.68300000001
277.79,2.73106666667,1.72986599327,0.806133333334,1.56006666667,0.538166666667,6.35853333333,3.50413333333,0.497866666665,1.29446666667,8.96153333334
278.16,3.18953333333,2.0667667789,1.15433333333,1.69133333333,1.0812,7.05533333333,4.03286666667,1.13066666667,1.76666666667,9.3052
278.53,2.52506666667,1.37641189674,0.411133333333,1.0138,0.805933333331,6.55926666667,3.4804,0.616666666669,1.14453333333,8.64760000001
278.90,2.5805,1.86375802469,0.801199999999,1.31673333333,1.27543333333,6.71486666667,3.73393333333,1.022,1.5102,8.96413333333
279.27,2.92123333334,2.26371515152,1.2248,1.32053333333,1.6052,6.98316666667,4.0984,1.27966666667,1.8534,9.13926666667
279.64,2.81876666667,2.36217777778,1.34413333333,1.2676,1.52393333333,6.5677,3.89306666667,1.034,1.8342,9.07166666667
280.02,3.78236666667,3.57133378227,2.6814,2.5388,2.83246666667,7.68783333333,5.2936,2.37486666667,3.08293333333,10.1642
280.39,4.38423333333,4.02001346801,2.92993333333,3.08533333334,3.5141,8.4404,6.1076,2.8206,3.65693333333,10.7440666667
280.76,4.74886666667,4.62038675645,3.48146666667,3.63793333333,4.0967,8.83320000001,6.41146666667,3.27566666667,4.32933333334,11.2674666667
281.13,5.06866666667,4.7902671156,3.78566666667,4.03273333333,4.5926,9.11936666667,6.57506666667,3.82953333334,4.81353333333,11.5562
281.50,5.6538,5.34699708193,4.3618,4.4082,5.19663333333,9.70173333334,7.37946666667,4.46246666667,5.20626666667,12.0203333333
281.87,5.92973333333,5.59126150393,4.50146666667,4.4444,5.45096666667,9.75683333334,7.6238,4.6686,5.61813333333,12.2546666667
282.25,5.36136666667,5.14796790123,4.10786666667,4.0224,4.91246666667,9.26823333333,7.15086666667,4.02233333333,5.10986666667,11.8436
282.62,5.58273333333,5.43134231201,4.61453333333,4.33946666667,5.0597,9.62880000001,7.568,4.383,5.28406666667,12.0304666667
282.99,5.785,5.51066083053,4.6282,4.40906666667,5.20216666667,9.66973333333,7.4862,4.3774,5.11186666667,12.1462666667
283.36,5.23973333333,5.18061324355,4.11926666667,4.20206666667,4.8242,9.15709999999,7.0424,4.06413333333,4.60873333334,11.9546
283.73,4.7767,4.69754500561,3.65606666667,3.75326666667,4.4857,9.0649,6.66666666667,3.80333333333,4.13773333333,11.654
284.10,4.5254,4.26718047138,3.2794,3.39733333333,3.96626666667,8.9555,6.22073333333,3.23993333333,3.80073333333,11.3856
284.47,4.46223333333,4.39943815937,3.3758,3.43573333333,3.9568,8.76556666667,6.11553333333,3.2562,3.823,11.3493333333
284.85,4.883,4.60444489338,3.5856,3.65546666667,4.16296666667,9.15663333334,6.47826666667,3.5612,3.92273333333,11.6896
285.22,4.51536666667,4.31455151515,3.22166666667,3.1602,3.6739,8.6755,6.138,3.254,3.4948,11.3394
285.59,4.08233333333,4.11648058361,2.881,2.91846666667,3.36086666667,8.3536,5.69573333333,2.97606666667,3.149,10.8931333333
285.96,3.58306666667,3.80283883277,2.4716,2.48586666667,3.0066,7.93086666666,5.3652,2.58273333333,2.58273333333,10.5508
286.33,3.58683333333,3.91294680135,2.4328,2.61966666667,2.95383333333,7.86176666666,5.47153333333,2.77253333333,2.57413333333,10.5124666667
286.70,3.7332,4.03295667789,2.43586666667,2.89806666667,3.01716666666,7.88310000001,5.5692,2.74206666667,2.728,10.6056
287.07,3.9394,4.11684803592,2.6848,3.10693333333,3.05433333333,8.01603333333,5.701,2.94253333333,3.05293333333,10.7646
287.44,4.6846,4.49751537598,3.30906666667,3.60086666667,3.5556,8.55066666667,6.1452,3.40826666667,3.57533333333,11.1999333333
287.82,4.91953333334,4.61804893378,3.59446666667,3.73813333333,3.6534,8.65916666667,6.14706666667,3.51706666667,3.84146666667,11.4498666666
288.19,4.87296666667,4.67088731762,3.5528,3.72113333333,3.82413333333,8.71606666667,6.1322,3.54966666667,3.75013333333,11.2970666667
288.56,4.9809,4.76447093154,3.67913333333,3.91386666667,3.98693333333,8.91806666667,6.42333333333,3.7086,3.9138,11.293
288.93,4.7045,4.6253369248,3.57386666667,3.60066666667,3.90663333333,8.72253333333,6.21213333333,3.52046666667,3.78786666667,10.9863333333
289.30,4.78933333333,4.70118877666,3.69133333333,3.76046666667,4.0269,8.9425,6.43193333333,3.51073333333,3.92013333333,10.9445333333
289.67,5.60683333333,5.35644107744,4.28726666667,4.6304,4.6529,9.40733333333,6.96226666667,4.16173333334,4.7112,11.3898
290.04,5.93686666667,5.52164624018,4.58546666667,4.9378,4.81206666667,9.68473333334,7.004,4.25093333333,4.95826666667,11.643
290.41,6.47436666667,6.07178226711,5.17666666667,5.3568,5.30963333333,10.0768333333,7.31706666667,4.55,5.351,11.8905333333
290.78,6.49383333333,6.17932794613,5.361,5.34613333333,5.40986666667,10.025,7.352,4.68773333333,5.43473333333,12.1398666667
291.15,6.41493333333,6.29936004489,5.33686666667,5.30126666667,5.36063333333,10.0372,7.38346666667,4.5462,5.49086666667,12.1160666667
291.52,5.90393333333,5.93609023569,4.8468,4.82273333333,4.9955,9.54970000001,7.00013333333,4.066,5.25513333333,11.7507333333
291.89,5.98213333333,6.18251447811,4.94026666667,5.1856,5.17033333333,9.68346666667,7.2512,4.32826666667,5.30366666666,11.8402
292.26,5.88853333333,6.18280583614,4.9154,5.07086666667,5.10913333333,9.52713333333,7.34393333333,4.35993333333,5.33326666667,11.7346
292.64,6.0697,6.36133580247,5.2012,5.21066666667,5.30766666667,9.54033333333,7.4256,4.68293333333,5.3678,12.0220666667
293.01,6.29293333333,6.41793265993,5.36766666667,5.3582,5.47033333334,9.68373333334,7.55773333333,4.89406666667,5.44853333333,12.0655333333
293.38,6.60293333333,6.88858518518,5.87853333333,5.6356,5.92686666667,10.0249666667,7.92826666667,5.352,5.7228,12.6415333333
293.75,5.8942,6.24250909091,5.40133333333,4.94886666667,5.20953333333,9.50376666667,7.3952,4.62553333333,5.01173333333,12.2312666667
294.12,5.51946666667,5.84150056117,5.0242,4.5918,4.97723333334,9.26336666666,7.27473333333,4.41626666667,4.59166666667,11.7722666667
294.49,5.09066666666,5.35360381594,4.5018,4.179,4.46966666667,9.03433333334,6.9158,4.016,4.29886666667,11.3713333334
294.86,4.69296666666,4.75414523008,3.94093333333,3.522,3.81766666667,8.57019999999,6.19693333333,3.31393333333,3.75693333333,10.6879333333
295.23,4.2516,4.19851717172,3.36173333334,2.96546666667,3.44886666667,8.058,5.794,2.97386666667,3.2164,10.2481333333
295.60,4.3626,4.43407182941,3.32786666667,3.15513333333,3.57513333333,8.28200000001,6.13713333333,3.3576,3.2656,10.3754
295.97,4.6379,4.7316352413,3.56546666667,3.285,3.7465,8.4608,6.3528,3.50926666667,3.64706666667,10.5662
296.34,4.6677,4.74925342312,3.47166666667,3.38826666667,3.6161,8.493,6.14033333334,3.45946666667,3.5696,10.7284666667
296.71,4.358,4.48730123457,3.06226666667,3.09526666667,3.25023333333,8.22973333333,5.77213333334,3.10486666667,3.33913333333,10.3279333333
297.08,3.8471,4.11846487093,2.4786,2.72286666667,2.73213333333,7.6388,5.30986666667,2.647,2.9118,9.92159999999
297.45,3.7677,3.94495263748,2.2634,2.5194,2.46213333333,7.43706666667,5.13946666667,2.5104,2.78693333333,9.71420000001
297.82,3.95073333333,4.17094725028,2.2714,2.55346666667,2.72516666667,7.53063333333,5.30926666667,2.69913333333,3.00133333333,9.85006666666
298.19,3.96866666667,4.2181634119,2.3168,2.5298,2.65903333333,7.40033333333,5.21973333333,2.66933333333,3.04713333333,9.89693333333
298.56,3.80146666667,4.03161571268,2.148,2.24773333333,2.527,7.0096,4.94946666667,2.49093333333,2.79006666667,9.71626666667
298.93,3.4345,3.85999618406,1.79086666667,1.93133333333,2.27966666667,6.55596666667,4.6188,2.22626666667,2.42593333333,9.48993333334
299.30,3.7917,4.17885185185,2.092,2.3824,2.6275,6.82513333333,4.833,2.49446666667,2.86766666667,9.58066666667
299.67,4.1325,4.39288215488,2.4242,2.6718,2.7942,7.067,4.6868,2.49486666667,3.0732,9.73480000001
300.04,3.88363333334,4.04265723906,1.9622,2.36406666667,2.67136666667,6.67186666667,4.26593333333,2.26673333333,2.64506666667,9.55360000001
300.41,4.21513333333,4.32829786757,2.22946666667,2.66286666667,3.1207,6.69916666667,4.64313333333,2.50573333333,2.961,9.72226666666
300.78,4.9763,5.07855286195,3.00966666667,3.2858,3.88843333333,7.3306,5.37793333333,3.166,3.70993333333,10.3654
301.15,5.4896,5.63121324355,3.55446666667,3.72673333333,4.32673333333,7.8554,5.90566666667,3.55726666667,4.2234,10.8642666667
301.52,5.4379,5.51454882155,3.6456,3.88966666667,4.39806666667,7.72686666667,5.78946666667,3.43353333333,4.26146666667,10.9222
301.89,5.45986666667,5.57641728395,3.81073333333,4.0978,4.45216666667,7.6493,5.86713333333,3.54133333333,4.17966666666,11.0368666667
302.26,5.6447,5.94182514029,3.9626,4.495,4.66776666667,7.94456666667,6.0706,3.74186666667,4.47446666667,11.5075333333
302.63,5.67646666667,6.09334994388,4.00993333333,4.65733333333,4.65873333333,8.0862,6.15506666667,3.68613333333,4.61113333333,11.7116
303.00,6.56093333333,6.84255196409,4.865,5.65133333333,5.4626,9.08770000001,6.98993333333,4.54726666667,5.45966666667,12.4322666667
303.37,6.53353333333,6.92132121212,5.11753333333,5.63293333333,5.51833333333,9.05920000001,7.10473333333,4.4932,5.51546666667,12.6231333333
303.74,6.8221,7.26812547699,5.6116,5.93413333333,5.78273333333,9.28573333334,7.66506666667,4.9838,5.9906,12.8979333333
304.10,7.03326666667,7.35171425365,5.88513333333,6.09546666667,5.7232,9.48993333334,7.81766666667,4.99566666667,6.0896,12.8105333333
304.47,6.54226666667,6.74233041526,5.44553333333,5.49686666667,5.01213333333,8.98616666667,7.31586666667,4.66766666667,5.50846666667,12.1493333333
304.84,5.96676666667,6.17395555555,4.8202,5.0436,4.31593333333,8.33476666667,6.72173333333,4.02306666667,4.83766666667,11.6057333333
305.21,5.65326666667,6.07553445567,4.73833333333,4.94133333333,4.18876666667,8.1543,6.4754,3.8422,4.50926666667,11.1729333333
305.58,5.6061,6.16397485971,4.60393333333,4.78493333333,4.0904,8.23923333334,6.41273333333,3.75786666667,4.34713333333,11.0838666667
