wavelength,Back_SalOref,Belly_SalOref,Breast_SalOref,Crissum_SalOref,Crown_SalOref,DorTail_SalOref,Patch10_SalOref,Patch11_SalOref,Rump_SalOref,Throat_SalOref,WingTip_SalOref
752.22,15.7834666667,42.819,59.2767,44.9288,14.0091666667,12.2759333333,41.7948,10.3514,17.2334266667,55.2833333333,21.2218666667
752.53,15.1878,42.3997666667,58.7167666667,44.3824,13.1954333333,11.3378666667,41.0842666667,9.57973333335,16.3862266667,54.7706,20.6912333333
752.85,15.4329333333,42.5951333333,58.6161,44.5127333333,13.4051666667,11.6874,41.0834,9.90733333333,16.43208,54.6756,20.8677
753.16,15.139,42.5462666667,58.4338666667,44.514,13.1710333333,11.3960666667,41.025,9.64186666665,16.07844,54.4738,20.6378
753.47,14.2995333333,41.9178666667,57.6473666667,44.0524,12.4155,10.8224666667,40.1486666667,8.80906666667,15.18168,53.8601333333,19.9756666667
753.79,14.3975333333,41.8858333333,57.4461666667,43.7846,12.3744,10.8071333333,39.9417333333,8.99586666666,15.1964266667,53.5078666667,19.8091666667
754.10,14.5526666667,42.0474333333,57.1649666667,43.7813333333,12.5456333333,11.1402,39.9095333333,9.27373333333,15.5639733334,53.3172,19.8156
754.42,14.3346,42.3880333333,57.5164333333,44.0514,12.4159666667,11.0376,40.0428666667,9.06780000001,15.36696,53.7022666667,19.8337
754.73,14.2242666667,42.4474333333,57.6142666667,44.2908666667,12.5975666667,11.2446666667,40.2804,9.01253333333,15.40068,54.1973333333,19.9682666667
755.05,13.9041333333,42.5605666667,57.8774666667,44.4728,12.2771666667,10.8847333333,40.2274666667,8.71806666666,15.07756,54.3319333333,19.6604
755.36,14.3006,42.3912,57.6777666667,44.3983333333,12.7164666667,11.6583333333,40.1246666667,9.15406666667,15.72956,54.058,20.0843
755.67,14.6434666667,42.9809666667,58.4522333333,44.9393333333,13.1332333333,11.9001333333,40.6944666667,9.4716,16.1162933333,54.5304,20.3284333333
755.99,15.3982,43.3960666667,58.6703666667,45.2436666667,13.9258666667,12.6269333333,41.2532,10.3004666666,16.90664,54.7494666667,20.9527666667
756.30,15.2216,42.9156333333,58.3562666667,44.6968666667,13.6357666667,12.199,40.9171333333,10.0868,16.73904,54.0329333333,20.4600333333
756.62,15.4476,43.0623666667,58.6957333333,44.9548,13.7357,12.3852666667,41.1185333333,10.2301333333,16.9050666667,54.3324,20.5695666667
756.93,16.1794,43.4912333333,59.3054666667,45.3828666667,14.4711,12.9903333333,41.6167333333,11.0818,17.8122133333,54.7257333333,21.1649
757.24,16.1939333333,43.6269666667,59.7064333333,45.6187333334,14.6169333333,13.0909333333,42.1164666667,11.0974,17.9295333333,55.0469333333,21.4832
757.56,16.4482666667,43.7410333333,59.9232666667,45.8988666667,14.9795,13.3436,42.3575333333,11.3101333333,18.0803866667,55.0596666667,21.7792333333
757.87,16.2662666667,43.7543,59.9213,45.8110666667,14.9657666667,13.2340666667,42.3374,11.198,18.0369066667,55.0788666667,21.6257333333
758.18,16.5598,43.7815666667,59.7299333333,45.5324,14.9670333333,13.1126,42.3398666667,11.2209333333,18.2936533333,54.8513333333,21.6489333333
758.50,16.9302,44.0064,60.4418666667,45.8031333333,15.3577,13.6018,42.842,11.4093333333,18.69596,55.3118,22.2489
758.81,16.7004666667,43.4023,59.8315333333,45.6656666667,15.2984333333,13.2154,42.4436666667,11.1123333333,18.2682933333,55.0185333333,21.9987
759.13,16.5940666667,43.3858,59.9409,45.9630666667,15.2985333333,13.2318666667,42.5772666667,10.8811333333,18.2371466667,55.3187333333,22.0682666667
759.44,16.6088,43.4454333333,60.3431666667,46.2759333334,15.2888666667,13.3129333333,42.5688,10.8868,18.2873733333,55.7186666667,21.9555666667
759.75,16.4016,43.7792666667,60.7696666667,46.6873333333,15.1206,12.982,42.8548,10.3994,18.0586,56.2326666667,22.1126666667
760.07,16.0729333333,43.8386,60.7049,46.7710666667,14.6961,12.3888666667,42.8299333333,9.80206666666,17.7688266667,56.0383333333,21.8941666666
760.38,15.8486666667,43.3777666667,59.757,46.0130666667,14.4489666667,11.9677333333,42.2586666667,9.82199999999,17.4545066667,55.0376,21.3210666667
760.69,15.8982,43.3080333333,59.7506333333,46.0093333333,14.3580333333,12.0188666667,42.0122,9.84499999999,17.4357333333,54.8972,21.2066333333
761.01,15.8811333333,43.129,59.626,45.8075333333,14.2480666666,11.9909333333,41.9728666667,9.7206,17.5214133333,55.0253333333,21.2035666667
761.32,16.2398666667,43.2376333333,59.7411,45.9447333333,14.501,12.1094,42.2252666667,10.1822,17.8116933333,55.1852,21.4736333333
761.63,15.7274,42.9205333333,59.5677666667,45.805,14.1875333333,11.7644666666,41.9451333333,9.93473333333,17.329,54.9840666667,21.0757333333
761.94,15.6217333333,43.0560333333,59.2426333333,45.9516666667,14.0688,11.5908666667,41.8622,9.92393333334,17.19024,54.9738,20.8027333333
762.26,15.5349333333,43.2857,59.4312666667,45.8346666667,13.9060666667,11.5406666667,41.8796,9.86279999999,17.1725333333,54.8768666667,20.8474
762.57,15.2919333333,43.1785,59.0947,45.5986666667,13.7396333333,11.3936,41.5066666667,9.79800000001,16.99096,54.6354666667,20.5664333333
762.88,15.4686666667,43.2514,59.1601,45.6198,13.7786333333,11.4686666667,41.6066666667,9.86193333334,17.0246133333,54.526,20.7916333333
763.20,15.7034,43.0835666667,58.9303333333,45.521,13.9023333333,11.815,41.6173333333,10.2788666667,17.1731733333,54.4256666666,20.9761
763.51,15.9979333333,43.2611666667,59.0815666666,45.6053333333,14.3326666667,12.2570666667,41.8046,10.7084,17.4202666667,54.6804666667,21.3137333333
763.82,16.1658666667,43.5893333333,59.4880333333,46.1051333333,14.5199333333,12.486,42.2262666667,10.6050666667,17.62016,55.3709333333,21.6772666667
764.14,15.9955333333,43.5629,59.5245,46.3128666667,14.4561666667,12.2895333333,42.2458,10.315,17.4228,55.3758,21.5945666667
764.45,15.9228666667,43.833,59.9354333333,46.651,14.4951,12.2076,42.6076,10.2632666667,17.2971866667,55.6649333333,21.6654666667
764.76,16.0487333333,43.7025,59.6441,46.6138,14.7122333333,12.4044666667,42.6941333333,10.3612666667,17.3190666667,55.5220666667,21.7136333334
765.07,15.8857333333,43.7957333333,59.3398333333,46.4828,14.4888,12.2491333333,42.7143333333,10.2209333333,17.07204,55.4630666667,21.6480666667
765.39,16.5190666667,43.9603666667,59.5063,46.8511333333,15.1488666667,12.9788666666,43.2765333333,10.9419333333,17.6533066667,55.6937333333,22.3886333333
765.70,16.9486,44.3223666667,59.8492,47.3964666667,15.4756,13.2218,43.7902,11.2137333333,17.7790666667,56.2972,22.6624333333
766.01,17.3308,44.5962333333,60.0080666667,47.6724,15.6944333333,13.5374666667,44.3102666667,11.4081333333,17.9955733333,56.772,22.9534666667
766.32,17.4679333333,45.0015666667,60.2315666667,47.7484666667,16.1088333333,13.6443333333,44.6958,11.5415333333,18.2116,57.0284,23.0257
766.64,17.4739333333,45.1853666667,60.5480666667,47.7949333333,16.2214,13.6173333333,44.6655333333,11.5026666667,18.28284,57.2644666667,23.0761666667
766.95,17.482,45.0989333333,60.5417666667,47.7722,16.1029,13.6994,44.6552666667,11.4438,18.3242666667,57.2084,23.0947666667
767.26,17.5034,45.1561666666,60.6415,47.7964,16.2415666666,13.7123333333,44.6294666667,11.4799333333,18.4147466667,56.9443333333,23.3258666667
767.57,17.4759333333,44.9794333333,60.0313666667,47.2897333333,16.1904333333,13.9763333333,44.4796666667,11.7852,18.5718,56.7742666667,23.3392333333
767.88,18.3984,44.8875,59.6665666667,47.2900666667,17.0117333333,14.9191333333,44.3275333333,12.6468666667,19.5439466667,56.7378,24.0513333333
768.20,18.851,45.3633,60.4019,47.6736,17.3974666667,15.3511333333,44.726,12.9516666667,20.1217733333,57.1782666667,24.4376333333
768.51,19.1474,45.4045,60.6707333333,48.0544,17.7368666667,15.3272666667,44.652,12.9699333333,20.5108133334,57.1412,24.7210333333
768.82,18.9300666667,45.6206,60.8425666667,47.9792666667,17.5158,15.0444,44.4444,12.662,20.3309333333,57.3273333333,24.2668333333
769.13,19.3342,45.8774,61.3736333333,48.3684666667,17.7688666667,15.7054666667,44.7309333334,13.2274666667,20.85268,57.5265333333,24.7245
769.44,19.6560666667,45.7083333334,61.3516666666,48.3736666667,17.9447,15.8355333333,44.8034,13.4808666667,21.1850666667,57.3146666667,25.2191
769.76,19.0891333333,45.0956333333,60.5943333333,48.0692666667,17.1607,15.3232666667,44.2486666667,13.0008,20.8833866667,56.8487333333,24.8817
770.07,19.3045333333,45.7365,61.2756333333,49.0626,17.4654,15.6356,45.3135333333,13.1782666667,21.4310266667,57.8154666667,25.4146333333
770.38,19.2872666667,45.5260666667,60.8291,49.0424666667,17.6931,15.6853333333,45.3125333333,13.3617333334,21.78,57.5055333333,25.2459666666
770.69,18.6121333333,44.9818,60.3823333333,48.488,16.9150666667,15.3592,44.9816666667,13.0268,21.14836,57.2729333333,24.4948
771.00,19.0081333333,45.0777333333,60.5182333333,48.8824666667,17.3674,15.6081333334,45.5118666667,13.4024666667,21.4428933333,57.1921333333,24.8409333333
771.32,18.0909333333,44.8286666667,59.8604,48.2761333333,16.3798,14.4402,45.0724,12.2822,20.2082533333,56.4864,23.8637666667
771.63,17.5892,44.0239666667,58.6825666667,47.3598,15.7875,14.1642,44.0215333333,11.9726,19.6207466667,55.5606,23.3537333333
771.94,18.1266666667,43.9815666667,58.8158666667,47.4376,16.2328666667,15.1454666667,44.2980666667,12.4962,20.2798,56.0796,23.7901333333
772.25,17.7432666667,43.6122333333,58.6548333333,47.2656666667,15.9927,14.9084666667,44.0278666667,12.1095333333,20.1684533333,55.5279333333,23.8395333333
772.56,17.0504,43.0643333333,57.8595666667,46.3115333333,15.3014,14.4348666667,43.5605333333,11.5164666667,19.5582933333,54.7324,23.1558333333
772.87,16.4070666667,42.6364333333,57.2442666667,45.9884,15.0159333333,13.7786,42.8510666667,10.8586666667,18.92536,54.319,22.4588666667
773.18,16.1295333333,42.2996666667,57.1443666667,45.7004666667,14.8017,13.6194,42.8826,10.5587333333,18.5574666667,54.1970666667,22.2214333333
773.50,15.8528666667,41.6789,56.4233666667,44.9418666667,14.5579,13.2197333333,41.7735333334,10.2783333333,18.0773466667,53.4741333333,21.6897666667
773.81,16.4242,42.0851666667,57.0401666667,45.2112666667,14.8868,13.4314666666,41.7879333333,10.5206666667,18.11288,53.7912666667,22.1696
774.12,16.7636666667,42.2914333333,57.7528666667,45.514,15.0650666667,13.3612,42.1278666667,10.3631333333,18.2033733333,54.292,22.3607666667
774.43,16.4874,42.1427333333,57.7170666667,45.0979333333,14.4761666667,12.8124,41.5686,9.73679999999,17.7220933333,54.2969333333,21.8152666667
774.74,15.8591333333,41.8242,58.2386,45.0116,14.0378,12.3998666667,41.3918666667,9.45013333333,17.1935333334,54.8512,21.6349333333
775.05,15.8754666667,42.3939333333,58.8075333334,45.8871333333,14.3630333334,12.3851333333,41.9953333333,9.60433333334,17.4262933333,55.1076,22.1874
775.36,16.6812666667,42.9794333333,58.8221666667,46.1735333333,15.0537666667,13.2172666667,42.5412666667,10.5309333333,17.9436266667,55.1841333333,22.7503
775.67,16.3534,42.7245333333,58.4899333334,45.6131333333,14.6822666667,12.8475333333,42.1422,10.1842666667,17.41172,54.9312666667,22.0661333333
775.98,17.3144666666,43.5355666667,59.5545666667,46.8191333333,15.925,13.7086,43.1426,11.2459333333,18.2772266667,55.8956666667,22.8116333333
776.30,18.1094,44.1594666667,60.2066,47.51,16.7627666667,14.8866666666,44.043,12.3736,19.0446933333,56.3874,23.5979333333
776.61,18.2502666667,44.1209333333,60.3660666667,47.9801333333,16.5852333333,14.9374,43.6268666667,12.7054666667,19.0956133333,56.4777333333,23.7139666667
776.92,18.5198666667,44.0150666667,60.4107,48.3158666667,16.6811666667,15.0524,43.8344,12.8670666667,19.28672,56.3402666667,24.0676
777.23,18.0628666667,43.5137333333,60.1686666667,48.1268666667,16.658,14.8457333333,43.5717333333,12.5886666667,19.3403066667,56.0849333333,24.2147666667
777.54,18.9848,43.4066,59.8026666667,48.5166666667,17.6904333333,15.7925333333,43.7112,13.5986,20.3576666667,56.0349333333,25.1693333333
777.85,20.2023333333,44.4071333333,60.8741333333,49.8032,19.3170666667,17.2964,44.8284666667,15.2108666667,22.02016,57.2961333333,26.4726333333
778.16,20.321,44.5778,60.7826666667,50.0170666667,19.2568,17.5901333333,45.0224666667,15.4054,22.4617333333,57.2578666667,26.5851
778.47,20.5983333333,44.674,60.9117333333,49.9633333333,19.4101333333,17.8776,45.0013333333,15.3880666667,22.58984,57.3976,26.5509333333
778.78,20.0169333333,43.8563666667,60.8058,49.7540666667,18.9481666667,17.5404,44.0599333333,14.7865333333,22.2855333333,56.8674666667,26.1973333333
779.09,20.3893333333,43.9061,61.2113333333,50.5098,19.0550666666,17.5830666667,44.2670666667,15.1317333333,22.3916666667,57.2566,26.6925666667
779.40,20.1456666667,43.9948333333,61.1216666667,50.7109333333,19.0268666667,17.5116666667,44.3008,15.1398,22.50932,57.6224,27.0424333333
779.71,20.9827333333,44.5868,61.6799666667,51.2385333333,19.5528,17.9169333333,44.8896666667,15.8341333333,23.2940666667,58.2466,27.7052666667
780.02,21.6928666667,45.3281,61.7692,51.4294,20.7058333333,18.6644,45.4598666667,16.4440666667,23.8523466667,58.7288666667,28.4447
780.33,22.475,45.7848333333,62.2133333333,51.8165333333,21.5020333333,19.6942,46.0436,16.9428666667,24.3998,59.0126,28.9124333333
780.64,22.8954,46.0679666667,62.5289666667,52.0466,21.3999666667,20.2264,46.6072,17.2474666667,24.7803333333,59.5770666667,29.0288666667
780.95,22.2344666667,46.4605333333,62.6870666667,52.0652666667,20.5201666667,19.6922666667,46.4942666667,16.5157333333,24.1451333333,59.5568666667,28.5996
781.26,21.0849333333,45.5315666667,61.5459333333,50.7368666667,19.2410666667,18.4008666667,45.1363333333,15.0016666667,22.4634666667,57.9302,27.6261666666
781.57,21.5678666667,45.7322,61.8187,50.9941333333,19.7617333333,18.7645333333,45.2178,15.6036,23.1093733333,57.8048666667,28.0901333333
781.88,21.3003333333,45.1688333333,61.9311333333,50.8220666667,19.3722,18.636,44.8884666667,15.29,22.9087866667,57.3932666667,27.8521
782.19,21.7104666667,45.8925333333,62.3284333333,51.1219333334,19.6942333334,18.4779333333,45.3138,15.7007333333,22.9151733333,57.873,28.1073666667
782.50,21.7208666667,45.5673333333,61.0962,50.2613333333,20.2582666667,19.2031333333,44.9330666667,16.0802,23.4276666667,57.0746666667,28.0081333333
782.81,21.2563333333,44.3087666667,59.5423666666,48.8194666667,19.5896666667,18.3335333333,43.6868,15.461,22.64776,55.2714666667,26.9066666667
783.12,19.6367333333,43.0719,58.0432333333,47.2211333333,18.3077666667,17.2149333333,42.1988666667,13.8623333333,20.94204,53.8051333333,25.6724
783.43,18.8955333333,42.8535333333,58.2018,47.186,17.5279666667,16.8771333333,42.1762,13.2150666667,20.1933733333,53.4976666667,25.1908333333
783.74,17.3692666667,42.3376333333,57.2194333333,46.2736,16.6666333333,15.9842,41.2322,12.1345333333,18.9931466667,53.0204,23.9359333333
784.05,16.9091333333,42.0976,56.7945666667,45.8585333333,16.3737666667,15.2525333333,40.7474666667,11.3804,18.1158666667,52.5051333333,23.1514666667
784.36,16.7211333333,41.7992666667,56.5815666667,45.6462666667,16.6259,15.1564666667,40.5851333333,11.2585333333,18.01492,52.4694666667,22.483
784.67,16.9078,42.1338333333,56.9283333333,45.8851333333,16.9044,15.6030666667,40.5981333333,11.4914666667,18.5334666667,52.7691333333,22.589
784.98,17.3510666667,41.9818,56.7442333333,45.6959333333,17.169,15.8748,40.7617333333,11.5673333333,18.5938666666,52.9491333333,22.4437333333
785.29,18.404,43.3973,57.8586666667,47.0842,18.1346,16.5252666666,42.1077333333,12.8752,19.6821733334,54.5926666667,23.3804
785.60,18.6598666667,44.2995666667,58.7542666667,47.8585333333,18.9931,17.1515333333,42.9359333333,13.1310666667,20.3582,55.2794666667,23.6666333333
785.91,17.9256,44.5856333333,59.2970666667,47.6902666667,18.4169,16.4176666667,43.016,12.0777333333,19.7787733333,55.7762666667,23.2311
786.22,18.1868,44.9811,60.0173333333,48.6796666667,18.3659666667,16.3667333333,43.4818666667,11.6374,19.79592,57.2906666667,23.5953666666
786.53,19.1313333333,45.6257666667,61.4133666667,50.1895333334,18.9002333334,17.2838,44.4811333333,12.6024666667,20.8893466667,58.1178,24.1262
786.84,19.9531333333,45.7553666667,61.6481666667,50.4254666667,19.6014333333,17.9363333333,45.0318,13.5878,22.0141333333,58.4722666667,24.6063333333
787.14,21.2029333333,46.6633666667,63.0807,51.3194,20.339,18.1788666667,46.3609333333,14.616,22.7863866667,59.415,25.8458
787.45,21.3701333333,47.1178333333,63.4386666667,52.0028,20.9912333333,18.88,46.7589333333,15.1448666667,23.1541466667,59.9473333333,26.2022333333
787.76,22.2520666667,47.7734333333,63.5289666667,52.1976666667,21.7868333334,19.8396,47.2506,16.1758,23.6446133333,59.9743333333,27.3789666667
788.07,22.6882,47.6627666667,63.3870333333,52.5996666667,22.1315666667,20.1708,47.9698,16.5401333333,23.72172,60.2466,28.0140333333
788.38,22.2757333333,47.8973333333,64.0833333333,53.1218,22.0929666667,19.8332666667,48.3332666667,16.0640666667,23.3641733333,60.5256666667,28.2052666667
788.69,21.4844666667,47.4805,63.9322333333,52.5065333333,21.1784333333,19.2252666667,47.9688666667,14.6875333333,22.4961333333,60.1236,27.5292
789.00,20.9708666667,46.2454666667,62.5457333333,51.5782,20.6429666666,18.9006,47.4252666667,14.2913333333,22.0175066667,58.9391333333,27.1455
789.31,21.35,45.4752,61.8598666667,51.4638666667,20.7572666667,18.9924666667,46.9584,14.7718666667,21.8807733333,58.0545333333,27.1230333333
789.62,20.9886666667,45.8269,61.9168,51.1851333334,21.0615,19.0494,46.8820666667,14.9430666667,22.13816,57.3004,27.2307333333
789.92,20.0641333333,45.4531333333,61.0598333333,49.9454666667,20.6917333333,18.0146666667,46.1798,14.3131333333,21.36412,56.4328666667,26.5578333333
790.23,19.5620666666,44.8888,60.5572,49.5138,20.5120666667,17.7455333333,45.5264,13.9193333333,20.57584,55.7357333333,26.2802333333
790.54,19.0114,44.5528,59.8473333333,49.2162,20.1074333333,17.7431333333,44.6829333333,13.6064,20.4669333333,55.2714666667,25.8599666667
790.85,18.7554,44.3825333333,59.4405,48.6858,19.5267666667,17.2657333333,44.5084666667,13.3928666667,20.19856,54.6772666667,26.0145666667
791.16,18.1731333333,43.9330666667,59.3865,48.6912666667,19.0116333333,17.0960666667,44.1855333333,12.7129333333,19.6809066667,54.6148,25.5114
791.47,16.7946666667,43.7489666667,59.3816,48.1166,17.9566333333,16.0625333333,43.248,11.5921333333,18.6083466667,53.9658,24.2005
791.78,17.1491333333,44.4637666667,59.3987333333,48.4448666667,18.3692666667,16.9908,43.5636,12.3038,19.0840133333,54.0389333333,24.5788
792.08,17.8396666667,44.6774,58.7700666667,48.72,19.4332333333,17.5471333334,43.8072666667,13.3690666667,19.54796,53.8253333333,25.5151
792.39,17.3009333333,44.6903666667,59.222,48.7536,18.7611666667,16.9910666667,43.4882,12.4632,18.76696,54.2994,25.2581
792.70,16.7427333334,44.9392,59.6156666667,48.5692,18.0478666667,16.5068,43.7823333334,12.0623333333,18.3318533333,54.3760666667,25.0457333333
793.01,17.0516,45.1264,60.5524333333,48.8838,17.9307333333,16.8182666667,44.4494666667,12.3064,18.4100666667,55.3481333333,24.8813
793.32,18.1220666666,45.9272333333,61.9561666667,50.2895333333,18.5995,18.1298666666,45.6963333333,12.5352666667,19.6870533333,56.8074,26.0954
793.62,18.8902666667,46.7697333333,62.3821,51.0344,19.0488,18.2798666667,46.4526,12.6278,20.58512,57.4158666667,26.5913666667
793.93,19.021,47.2087,63.3456333333,51.7637333333,19.4983666667,18.2363333333,47.3382666667,12.3138666667,20.7135066666,58.0906,26.6261333334
794.24,19.1040666666,47.0015,63.1477333333,51.703,19.2897333333,17.748,46.6585333333,12.1791333333,20.5085066667,58.0146,26.3196333333
794.55,20.0078,47.1986,63.2151,51.5996666667,20.4019,17.9432666666,47.0764,13.1834666667,21.4341466667,58.0693333333,27.0763333333
794.86,21.6917333333,47.7547333333,63.7715666667,52.48,21.5955,18.8774666667,48.3275333333,14.7867333333,22.7450933333,59.1616666667,28.5005666667
795.16,21.2058,47.2393666667,62.7722333333,51.6874666667,21.4258666667,18.1266666667,47.4175333333,14.3116,22.2465333333,58.7560666667,28.0735333333
795.47,20.8572666667,47.3363,63.4635,51.6801333333,21.0104666667,17.9258666667,47.2943333333,13.6548666667,22.18756,59.2575333333,27.6235
795.78,21.1247333333,47.3077,62.7935666667,51.3386666667,21.0160333333,18.0952666667,47.0340666667,14.0980666667,22.0756666667,58.6200666667,27.5478333333
796.09,21.323,47.3728333333,62.7424,51.3562666667,21.3935666667,18.2236666667,46.5032,13.9502,22.2460666667,58.6026666667,27.5809
796.40,22.3866666667,48.4051666667,62.685,52.1474666667,22.4456333333,18.8066,47.3296,14.4899333333,23.1101466667,59.0866,28.3830333333
796.70,21.3318666667,47.1167,60.9037333333,50.7062,21.4050666667,17.4459333333,45.6422666667,13.8894,21.5324933333,57.2484666667,27.0508
797.01,20.1177333333,46.1339,60.2206333333,49.7169333333,20.3859666667,16.3322,44.638,12.8702666667,20.29996,56.0014666667,26.0163
797.32,20.7548,45.7514,59.5227333333,49.2236,21.0718333333,17.2648,44.2948666667,13.96,20.8574933333,55.4772666667,26.7059666667
797.63,20.7952,45.6904333333,59.5420666667,49.322,21.5122333333,17.8771333333,44.5438666667,14.3060666667,21.26384,55.7331333333,27.0286333333
797.93,19.8478,45.0831333333,59.1413,49.1376666667,20.2354,16.8551333333,43.9710666666,13.2029333333,20.35936,55.3114666667,26.3478666667
798.24,19.2347333333,44.8747666667,58.9072666667,48.7786,19.7976333333,16.9316666667,43.1936,12.8772,20.1089333333,54.9668,25.9529333333
798.55,19.1498,43.8925666667,58.6092333333,48.5458666667,19.1909333333,16.5176,42.5577333333,12.1251333334,19.6868533333,54.3102666667,25.1381
798.85,18.7886,43.1904666667,58.0624333333,48.0436666667,18.9429,16.0646666667,42.1369333333,11.8960666667,19.3604,53.7696666667,24.5184
799.16,18.7582666667,43.3023,58.7466666667,48.5447333333,18.7233666667,15.5142,42.8871333334,11.5561333333,19.7858266667,54.1328,24.5091666667
799.47,18.6521333333,43.6724,59.7053666667,49.6772,18.2082,15.6578666667,43.9872,11.5011333333,19.5804533333,55.2138666667,24.6044666667
799.78,17.4096666667,41.8878666667,58.6478666667,48.1768666667,16.6910666667,14.7950666667,42.7446,10.7024,17.90988,53.8204,23.8042666667
800.08,18.4362666667,42.9054,59.786,49.3003333333,17.7695666667,15.6462666667,43.9506,11.4979333333,19.0139466667,55.2838666667,24.6215
800.39,18.6333333333,42.9,60.7708333333,49.3583333334,18.075,16.0,44.2,11.6833333333,18.98,56.0083333333,25.4041666667
800.70,18.3376666667,43.29,61.1557666667,49.1429333334,17.4761333334,15.515,44.3028666667,11.6102666667,18.81376,56.3116,24.4805
801.00,18.9236666667,43.4375666667,61.2630666667,49.2015333333,17.6605333333,15.9634,44.7048,12.0832,19.3976266667,56.1718666667,24.4184333333
801.31,19.8954,44.5184,62.0827333333,49.6906,18.5096666667,17.0892666667,45.4031333333,12.8974666667,20.41304,57.1678,25.3768666667
801.62,20.1938666666,45.0351,62.4911333333,50.2292666667,18.7521333333,16.7900666667,46.0845333333,12.4779333333,20.4179866667,57.9718,25.5511
801.92,21.0836666667,46.9762,64.6949333333,51.7031333333,19.7085666667,17.6502666667,47.9144,13.8522666667,21.5135733333,60.0273333333,27.0262666667
802.23,22.1228,47.2495333333,64.3496666667,51.8336666667,20.3976,18.1754666667,47.7596,15.0226,22.0634,59.9729333333,28.1527
802.54,23.217,48.0697666667,64.8435666667,52.1449333333,21.8141666667,19.6694,47.8551333333,16.6398666667,22.9972,60.6970666667,29.2181
802.84,24.384,48.1754,64.4875,51.6559333333,23.2079333333,20.5705333334,47.1940666667,18.0630666667,23.8962,60.1037333333,29.8487
803.15,24.7100666667,48.3678333333,64.9395666667,51.8440666667,23.7402333333,20.9697333334,46.9262666667,18.2684,24.53516,60.6841333333,30.3290666667
803.46,25.5510666667,48.8976666667,65.913,52.6536,24.0129333333,21.6907333333,47.355,19.1023333333,25.01436,61.5162666667,31.1023333333
803.76,25.4737333333,49.3947333333,65.3377333333,52.8246666667,23.8991666667,21.6140666667,47.0788666667,19.193,25.55088,61.9563333333,30.9694333333
804.07,23.9682,48.2672333333,64.149,52.1517333333,22.3545333333,20.15,46.1551333333,17.1339333333,24.3191866667,60.6437333333,30.657
804.38,23.1995333333,48.2666333333,64.3983333333,51.7648,22.2282666667,19.4652666667,45.6951333333,16.4706,23.5420133333,60.401,30.6373333334
804.68,23.0926666667,47.9412,63.966,51.729,21.9787,19.4742,45.6684,16.5419333333,23.31904,59.7861333333,30.3209
804.99,23.2802666667,47.679,63.7533333333,51.8124666667,22.0159333333,19.8674,45.7384666667,16.8966,23.4624133333,59.2927333333,30.482
805.30,22.8980666667,46.6625333333,61.6180333333,50.5448666667,21.6560333333,19.9324,44.8415333333,16.7806666667,23.0265333333,56.9582,30.2872666667
805.60,22.6854,47.3017,62.0375666667,51.4323333333,21.4918333333,20.4689333333,45.7714666667,16.6668,23.0212533333,57.1526,30.1790666667
805.91,21.9330666667,46.9458666667,61.5249,50.9104,20.5883666667,19.6993333333,45.945,15.8764,22.3143866667,57.1048,29.1752333333
806.21,20.9548,46.9699333333,61.4236,50.8076666666,19.2903666667,18.1257333333,46.3364666667,14.431,21.5636666667,57.2334,28.6927333333
806.52,19.8310666667,46.0266333333,59.7556333333,49.6354666667,18.6622666667,16.9777333333,45.2355333333,13.7688666667,21.0257333333,55.5645333333,27.4977333333
806.83,18.4512,44.8508666667,58.3044333333,48.251,17.7970333333,16.1192,44.3080666667,12.3986666667,19.9572,54.2144666667,26.4263666667
807.13,18.5492666667,44.5305666667,57.8326,47.6100666667,17.6011333333,15.6830666667,44.1122,12.2741333333,19.3752133333,53.5024,25.5585666667
807.44,20.0718666666,45.6334666667,59.1105,48.778,19.0969333333,16.8104,45.355,14.0431333333,20.5516266667,54.9326,26.3746666667
807.74,20.3135333333,45.7353666667,59.2946,49.0919333333,18.6030333334,16.8926666667,45.8276666667,14.1447333333,20.651,55.6384666667,25.9659666667
808.05,20.141,45.6573666667,59.7089666667,48.6196666667,18.5493,16.648,45.3332666667,14.4507333333,20.59536,55.4647333333,25.3756666667
808.35,20.8086,45.4912,60.1785666667,48.237,19.1913333333,17.6118,45.7922,15.2515333333,21.17348,55.9379333333,25.6887
808.66,20.7592,45.7177,61.0413666667,48.3697333333,19.1874666667,17.3722666667,45.9174,15.4451333333,21.29056,56.7590666667,24.8224
808.97,20.5423333333,45.6064333333,60.7348,47.7514666667,19.4526333333,16.9526,45.7495333333,15.4339333333,21.3332933333,56.6272,24.5118666667
809.27,20.1496,44.8303333333,59.9751,47.2553333333,18.7226,16.2574,44.2814,14.91,20.6408133333,55.5988666667,24.7204666667
809.58,20.6606,45.069,59.6992666666,47.7516,19.7386,17.7316666667,44.5956,15.9566,21.6015733333,55.7101333333,25.4636
809.88,22.5836666666,47.457,61.9707,50.1521333334,21.4133333333,19.4732666667,47.1023333333,17.5988,22.9340666667,57.7910666667,27.2846666667
810.19,24.1804,48.6714666667,62.6767666667,51.3284,23.1679,20.9924666667,48.2605333333,19.2880666667,24.70168,58.1654,29.0174333333
810.49,25.1561333333,49.0230333333,63.5649666667,52.5880666667,23.8218666667,22.4673333333,48.8621333333,20.4832666667,25.54888,58.429,30.2569333333
