wavelength,Back_IncPulm,Belly_IncPulm,Breast_IncPulm,Crissum_IncPulm,Crown_IncPulm,DorTail_IncPulm,Patch10_IncPulm,Patch11_IncPulm,Rump_IncPulm,Throat_IncPulm,WingTip_IncPulm
449.62,6.6842,30.7922666667,16.9836666667,18.7626666667,8.31573333333,5.47453333334,6.61986666667,32.1809333334,10.5282,3.742,8.6546
449.98,6.67766666667,30.8259333333,16.9870666667,18.7804,8.31699999999,5.463,6.60346666667,32.1737333334,10.5166,3.71946666667,8.64853333334
450.33,6.70113333333,30.8786666667,17.0237333333,18.8525333333,8.34919999999,5.49086666667,6.63126666667,32.2101333333,10.5330666667,3.7358,8.66933333333
450.69,6.70006666667,30.9294,17.0376666667,18.8974666667,8.36306666666,5.47193333333,6.62786666667,32.2436666667,10.5386,3.72666666667,8.67199999999
451.04,6.7368,30.9861333333,17.0648,18.9498666667,8.38793333334,5.4942,6.65706666667,32.2716666667,10.5636,3.74653333333,8.69779999999
451.40,6.74966666667,31.0484,17.089,18.9914,8.41386666667,5.502,6.6634,32.3147333333,10.5973333333,3.759,8.72059999999
451.75,6.76986666667,31.0848,17.0948666667,19.0410666667,8.42619999999,5.51526666667,6.6802,32.3332,10.6130666667,3.76753333333,8.73579999999
452.10,6.78,31.1342666667,17.0989333333,19.072,8.42026666667,5.51966666667,6.68033333333,32.3598666667,10.6194,3.77153333333,8.73693333333
452.46,6.77926666667,31.1725333333,17.0994666667,19.1054,8.42873333333,5.521,6.68773333333,32.3731333333,10.6067333333,3.7826,8.7324
452.81,6.77793333333,31.2372666667,17.1051333333,19.1325333333,8.4244,5.50326666667,6.67653333333,32.3982666667,10.5934666667,3.76706666667,8.72673333333
453.17,6.78106666667,31.2612666667,17.1028666667,19.1596,8.42573333333,5.51573333333,6.68793333333,32.4094,10.5995333333,3.77053333333,8.74173333333
453.52,6.7506,31.2694666667,17.0773333333,19.1496,8.39586666667,5.48826666667,6.66586666667,32.3906666667,10.5868,3.74673333333,8.721
453.87,6.7656,31.3315333333,17.0943333333,19.1898,8.40613333333,5.49953333333,6.6858,32.4112666667,10.6038666667,3.75706666667,8.73226666666
454.23,6.7636,31.3712,17.0776,19.201,8.40653333333,5.48006666667,6.6866,32.4138,10.5963333333,3.74513333333,8.73113333333
454.58,6.7536,31.4040666667,17.062,19.2162666667,8.38386666666,5.47373333334,6.686,32.3967333333,10.5753333333,3.7326,8.7042
454.93,6.72193333333,31.4224,17.0369333333,19.2256,8.36326666667,5.44213333333,6.66273333333,32.3826666667,10.5507333333,3.70926666667,8.67046666666
455.29,6.72293333333,31.4675333333,17.0383333333,19.2347333333,8.35993333334,5.43153333333,6.6676,32.3682,10.5330666667,3.70133333333,8.65840000001
455.64,6.7138,31.4952,17.0323333333,19.2485333333,8.35986666666,5.4226,6.6606,32.353,10.5248666667,3.6898,8.64679999999
456.00,6.72913333333,31.5365333333,17.0470666667,19.2601333333,8.38566666666,5.42746666667,6.6778,32.3476,10.5275333333,3.69946666667,8.65860000001
456.35,6.7554,31.6257333333,17.093,19.313,8.41146666667,5.44573333334,6.70473333333,32.4007333333,10.5790666667,3.7066,8.69160000001
456.70,6.78013333333,31.6638666667,17.1078666667,19.3526666667,8.43253333334,5.46766666667,6.7316,32.4136666667,10.5984666667,3.72206666667,8.70506666667
457.06,6.7782,31.6883333333,17.0820666667,19.3784666667,8.42019999999,5.4456,6.72093333333,32.3937333333,10.5835333333,3.69706666667,8.683
457.41,6.81493333333,31.7658666667,17.108,19.4382,8.44506666667,5.4632,6.7474,32.4452666667,10.601,3.69653333333,8.69926666667
457.76,6.82566666666,31.8188666667,17.1274666667,19.4911333333,8.45440000001,5.46913333333,6.76906666667,32.4894,10.6108666667,3.7002,8.6986
458.12,6.83326666667,31.8592666666,17.1407333333,19.5308666667,8.46506666667,5.48026666667,6.77533333333,32.5124,10.6160666667,3.69273333333,8.69779999999
458.47,6.8578,31.9172,17.1708,19.5887333333,8.4902,5.491,6.79533333333,32.5594,10.6446,3.70566666667,8.72246666667
458.82,6.8726,31.9696,17.1874666667,19.6256,8.50219999999,5.49486666667,6.81006666667,32.5809333334,10.6629333333,3.70466666667,8.73546666667
459.18,6.8786,31.9898,17.1848666667,19.6498,8.49893333333,5.50033333333,6.8134,32.582,10.6622666667,3.70533333333,8.73206666667
459.53,6.88333333333,32.0318666667,17.1978,19.6818666667,8.50586666666,5.49426666667,6.81533333333,32.6042,10.6606,3.70153333333,8.73433333333
459.88,6.89746666667,32.0809333333,17.2139333333,19.7316666667,8.51620000001,5.5052,6.82866666667,32.6386,10.6801333333,3.7058,8.74580000001
460.24,6.9052,32.095,17.2185333333,19.7396,8.52239999999,5.50673333333,6.82786666667,32.6366666667,10.6773333333,3.70306666667,8.74166666667
460.59,6.90593333333,32.1127333333,17.2334,19.7668,8.52486666666,5.4958,6.8272,32.6398666667,10.6708,3.69266666667,8.73713333333
460.94,6.9142,32.173,17.2744,19.8094666667,8.54946666667,5.5056,6.84466666667,32.6728666667,10.6864,3.71086666667,8.75333333334
461.29,6.92653333333,32.2031333333,17.2934,19.8434,8.56573333333,5.51073333333,6.85466666667,32.6777333333,10.699,3.72333333334,8.7636
461.65,6.945,32.2358,17.3092666667,19.8755333333,8.58739999999,5.5136,6.86546666667,32.6684,10.7067333333,3.73373333333,8.78246666667
462.00,6.9558,32.2656666667,17.3289333333,19.9052666667,8.598,5.50753333333,6.87646666667,32.6611333333,10.7203333333,3.74213333333,8.7808
462.35,6.98193333333,32.2932,17.3388666667,19.9262,8.62346666667,5.52686666667,6.89633333333,32.6513333333,10.7346666667,3.75766666667,8.79346666667
462.71,6.99833333333,32.3383333333,17.3611333333,19.9811333333,8.64613333333,5.53466666667,6.90373333333,32.6722666666,10.7341333333,3.76653333333,8.80593333334
463.06,7.03513333333,32.3863333334,17.3891333333,20.0333333333,8.68793333333,5.5484,6.9214,32.6994,10.76,3.77893333333,8.83200000001
463.41,7.07133333333,32.4642,17.4283333333,20.0994,8.71913333334,5.5734,6.96313333333,32.7244666667,10.7954666667,3.79906666667,8.85773333334
463.76,7.06993333333,32.5060666667,17.427,20.1239333333,8.71846666667,5.55746666667,6.9574,32.7381333333,10.7968666667,3.78333333333,8.85173333334
464.12,7.05946666667,32.5464666667,17.4218,20.1716,8.70326666666,5.5356,6.95246666667,32.7397333333,10.7813333333,3.77066666667,8.83953333333
464.47,7.0712,32.6338,17.4284,20.2041333333,8.71466666667,5.54746666667,6.95793333334,32.7523333333,10.7908666667,3.78293333333,8.851
464.82,7.0918,32.6809333333,17.4313333333,20.2493333333,8.71853333333,5.5548,6.96666666667,32.7670666667,10.8038,3.77606666667,8.86219999999
465.17,7.0836,32.6937333333,17.4102,20.2709333333,8.7056,5.5426,6.9634,32.7492666667,10.7946666667,3.76926666667,8.84266666666
465.53,7.07773333334,32.7350666667,17.4006666667,20.3094,8.70933333333,5.53353333333,6.96453333333,32.7839333333,10.7960666667,3.7584,8.84406666666
465.88,7.08646666667,32.7911333333,17.4039333333,20.352,8.72433333334,5.53793333333,6.97153333333,32.8320666667,10.8009333333,3.75493333333,8.86313333333
466.23,7.09133333333,32.866,17.4323333333,20.3855333333,8.72926666666,5.52773333333,6.9762,32.8658,10.8081333333,3.7554,8.85813333334
466.58,7.11393333334,32.9333333333,17.4529333333,20.4273333333,8.74579999999,5.53373333333,7.01013333333,32.9048,10.8319333333,3.7588,8.87146666667
466.94,7.11093333333,33.0026,17.4859333333,20.4798666667,8.749,5.53253333333,7.0246,32.9249333334,10.8396,3.75866666667,8.87626666666
467.29,7.1138,33.0286,17.494,20.4885333333,8.75646666667,5.53286666667,7.0254,32.9309333333,10.8420666667,3.7556,8.86966666667
467.64,7.14366666667,33.1076666667,17.5244,20.5522,8.785,5.54126666667,7.0604,32.9606666667,10.8591333333,3.76506666667,8.88373333333
467.99,7.17206666667,33.1617333333,17.554,20.5946,8.82426666667,5.56113333333,7.08173333333,33.0018,10.8929333333,3.7836,8.90906666667
468.35,7.1958,33.2028666667,17.5823333333,20.6484666667,8.84613333333,5.5862,7.1122,33.0333333333,10.9205333333,3.78886666667,8.93026666667
468.70,7.2258,33.2833333333,17.6188666667,20.7124666667,8.89259999999,5.62346666667,7.152,33.0844,10.9673333333,3.82453333333,8.95939999999
469.05,7.25573333333,33.3727333333,17.6702666667,20.7781333333,8.93079999999,5.64746666667,7.1694,33.1443333333,10.9956666667,3.84086666667,8.99506666667
469.40,7.29873333333,33.4522,17.7194666667,20.8421333333,8.9634,5.6822,7.20433333333,33.1833333333,11.0243333333,3.86826666667,9.01726666667
469.75,7.329,33.4864,17.7492666667,20.8832,8.98533333332,5.70446666667,7.23313333333,33.1931333333,11.0524,3.89853333333,9.03179999999
470.11,7.3488,33.515,17.7652666667,20.9208666667,9.00406666666,5.71646666667,7.2498,33.1939333333,11.0560666667,3.91313333333,9.0422
470.46,7.35546666667,33.5355333333,17.7746,20.9318,8.99753333333,5.7188,7.25293333333,33.1764,11.0644,3.9228,9.04419999999
470.81,7.37,33.5754666667,17.7746,20.9488666667,9.00786666667,5.72753333333,7.2658,33.1895333333,11.0744,3.92573333333,9.04913333333
471.16,7.3734,33.5808,17.7583333333,20.9704,9.00413333333,5.73193333333,7.27253333333,33.1782666667,11.0793333333,3.93193333333,9.05746666666
471.51,7.37446666667,33.6152,17.7744666667,20.9964,9.00986666667,5.74593333333,7.27253333333,33.203,11.0706,3.9326,9.06886666667
471.87,7.385,33.6683333333,17.7649333333,21.0294,9.01613333334,5.74486666667,7.27893333333,33.2066,11.0713333333,3.92633333333,9.05793333334
472.22,7.4092,33.7304,17.784,21.0764666667,9.04506666667,5.74013333333,7.29273333333,33.2462666667,11.0878666667,3.94346666667,9.07486666667
472.57,7.403,33.7250666667,17.7702,21.0602666667,9.01673333334,5.6966,7.2694,33.211,11.0546,3.90926666667,9.04926666667
472.92,7.40733333334,33.7486,17.7626666667,21.0776,9.00906666667,5.69253333334,7.28793333334,33.2092666667,11.051,3.90346666667,9.05186666666
473.27,7.40533333334,33.777,17.7629333333,21.0803333333,9.0072,5.66933333333,7.28926666667,33.2173333333,11.0465333333,3.88606666667,9.04626666666
473.62,7.4016,33.8311333333,17.7742666667,21.1071333333,9.01693333334,5.65693333333,7.28946666667,33.2064,11.0366,3.87133333333,9.05426666666
473.98,7.394,33.8875333333,17.7751333333,21.1431333333,9.01553333334,5.64953333333,7.28226666667,33.2382,11.0400666667,3.84346666667,9.0558
474.33,7.3752,33.9092,17.7684,21.1576,9.0142,5.63233333333,7.27186666667,33.2502,11.0285333333,3.819,9.04713333333
474.68,7.37866666667,33.9299333333,17.7604,21.1866,9.01733333334,5.62486666667,7.2688,33.2559333333,11.0293333333,3.81206666667,9.04206666666
475.03,7.38993333333,33.9839333333,17.7729333333,21.2373333333,9.03933333333,5.623,7.2796,33.2786666666,11.0366,3.80533333333,9.05006666666
475.38,7.37766666667,33.9873333333,17.7563333333,21.2274,9.03420000001,5.60973333333,7.27746666667,33.2488666667,11.0224,3.79006666667,9.03173333333
475.73,7.4088,34.0195333333,17.7813333333,21.2519333333,9.04366666667,5.63066666667,7.304,33.2564,11.0428,3.807,9.0544
476.08,7.39893333333,34.0440666667,17.7679333333,21.2475333333,9.02686666667,5.6262,7.30373333333,33.2454,11.0340666667,3.79813333334,9.03193333333
476.44,7.40073333333,34.0729333333,17.7665333333,21.2735333333,9.03146666667,5.63146666667,7.31233333333,33.2652,11.0403333333,3.79586666667,9.03313333333
476.79,7.4024,34.1264666667,17.7808,21.2896,9.04326666667,5.62333333333,7.30486666667,33.2638,11.0416,3.77493333333,9.02459999999
477.14,7.428,34.1926666667,17.8023333334,21.3263333333,9.07453333334,5.64906666667,7.32126666667,33.2773333333,11.0716666667,3.79613333333,9.04326666667
477.49,7.44133333333,34.241,17.8092,21.3587333333,9.07346666667,5.64706666667,7.3218,33.3153333333,11.0812666667,3.79473333333,9.03020000001
477.84,7.45093333333,34.2524,17.807,21.3787333333,9.08273333333,5.6468,7.34146666667,33.2914666667,11.0854,3.80713333333,9.03599999999
478.19,7.47473333333,34.2975333333,17.8114666667,21.4168,9.09800000001,5.66086666667,7.35306666667,33.2978,11.0971333333,3.82,9.04339999999
478.54,7.50033333333,34.3437333333,17.8303333333,21.4536,9.12273333334,5.67993333333,7.38493333333,33.323,11.1213333333,3.84126666667,9.06680000001
478.89,7.52893333333,34.3938,17.8504666667,21.4806,9.14300000001,5.6972,7.41313333333,33.3412666667,11.1306,3.85766666667,9.08180000001
479.24,7.5672,34.4398,17.858,21.5214666666,9.17333333333,5.72673333333,7.44793333333,33.3523333333,11.1712666667,3.88753333333,9.11700000001
479.60,7.5512,34.4630666667,17.8456,21.546,9.17446666667,5.70906666667,7.4416,33.358,11.1580666667,3.8664,9.1116
479.95,7.5784,34.51,17.8694,21.5985333333,9.20706666667,5.73246666667,7.47206666667,33.392,11.1849333333,3.8772,9.13500000001
480.30,7.6058,34.5688666667,17.8884,21.6541333333,9.22946666667,5.74973333333,7.4952,33.4094,11.1992,3.88626666667,9.16140000001
480.65,7.636,34.6138,17.9023333333,21.6928,9.24133333333,5.76606666667,7.51706666667,33.4338,11.2111333333,3.90613333333,9.17993333334
481.00,7.61606666667,34.6677333333,17.8975333334,21.7330666667,9.23179999999,5.76106666667,7.52,33.4765333333,11.2006,3.88913333333,9.1818
481.35,7.60633333333,34.7948666667,17.9164666667,21.7903333333,9.23280000001,5.76113333333,7.525,33.5862,11.2124,3.88426666666,9.19153333333
481.70,7.60793333333,34.9166666667,17.9442666666,21.8518666667,9.23113333333,5.76193333333,7.53026666667,33.6999333333,11.2234666667,3.86933333333,9.20619999999
482.05,7.62353333333,35.0731333333,17.9954666667,21.9301333333,9.26086666667,5.772,7.56006666666,33.8242,11.2565333333,3.8748,9.2328
482.40,7.6304,35.188,18.0234,21.9930666667,9.26313333334,5.765,7.5696,33.9138,11.2664,3.8622,9.23733333333
482.75,7.62066666667,35.2752,18.0388,22.0300666667,9.2546,5.75413333333,7.5632,33.9872,11.2758666667,3.84886666667,9.23586666668
483.10,7.61433333333,35.3336666667,18.0594,22.0685333333,9.24780000001,5.74066666667,7.56393333333,34.0339333333,11.2717333333,3.83173333333,9.23126666666
483.45,7.61713333333,35.3785333333,18.0721333333,22.0982666667,9.24773333333,5.73933333333,7.57486666667,34.0605333333,11.2706666667,3.8342,9.2346
483.80,7.618,35.3972666667,18.0669333333,22.1057333333,9.24193333333,5.73206666667,7.57613333333,34.0695333333,11.2644,3.8282,9.23873333334
484.15,7.617,35.4282,18.0672,22.1138,9.23953333333,5.72406666667,7.58193333333,34.0849333333,11.2638,3.825,9.23793333334
484.50,7.60873333334,35.4594,18.0636666667,22.1212666667,9.23339999999,5.71166666667,7.5856,34.0906666667,11.2632666667,3.81346666667,9.22920000001
484.85,7.60873333333,35.4855333333,18.0620666667,22.1354,9.2276,5.70193333333,7.5862,34.0991333333,11.2615333333,3.80846666667,9.22786666667
485.20,7.62006666667,35.4968,18.0603333333,22.155,9.23246666667,5.70193333333,7.59793333333,34.0823333333,11.2653333333,3.80406666667,9.23473333332
485.55,7.626,35.5274666667,18.0699333333,22.1827333333,9.23946666667,5.69773333333,7.60646666667,34.0794,11.2679333333,3.80453333333,9.23939999999
485.90,7.62406666667,35.5160666667,18.0524666667,22.1859333333,9.22320000001,5.68853333333,7.60293333333,34.0497333333,11.2507333333,3.79373333333,9.23119999999
486.25,7.6306,35.513,18.0484666667,22.2000666667,9.22713333333,5.6916,7.61486666667,34.0166666667,11.2506,3.7992,9.2362
486.60,7.6452,35.5148,18.0519333333,22.2186,9.23759999999,5.6932,7.63486666667,33.9946666667,11.2490666667,3.80626666667,9.24286666667
486.95,7.6616,35.5309333334,18.0487333333,22.2345333333,9.24226666666,5.6966,7.6456,33.9915333333,11.2531333333,3.81446666666,9.25159999999
487.30,7.66646666667,35.5436,18.0388,22.2423333333,9.24193333334,5.69166666667,7.64726666667,33.9792666667,11.2529333333,3.80853333333,9.25006666666
487.65,7.66633333333,35.5595333333,18.0326,22.2601333333,9.2398,5.68133333333,7.647,33.9542,11.2506666667,3.80166666667,9.23639999999
488.00,7.67646666667,35.5530666667,18.0272,22.2746,9.24399999999,5.6816,7.6482,33.9239333333,11.2466666667,3.79853333333,9.23113333333
488.35,7.6764,35.5482666667,18.0181333333,22.2996666667,9.24806666666,5.6802,7.64973333333,33.9172,11.2382666667,3.7954,9.23493333333
488.70,7.6974,35.5743333333,18.0288666667,22.3258666667,9.26400000001,5.68406666666,7.66433333333,33.9013333333,11.241,3.79506666667,9.23693333333
489.05,7.70266666667,35.5854,18.0290666666,22.3357333333,9.2626,5.6796,7.67013333333,33.8869333333,11.2321333333,3.78993333333,9.23253333332
489.40,7.709,35.5885333333,18.011,22.3416666667,9.26146666667,5.67566666667,7.6762,33.8618,11.2290666667,3.7806,9.22553333333
489.75,7.728,35.6139333333,18.0212666667,22.3747333333,9.27993333333,5.67786666667,7.7002,33.849,11.2432,3.78813333333,9.22506666666
490.10,7.7326,35.6404666667,18.0222666667,22.3900666667,9.28446666667,5.67213333333,7.70073333333,33.8426,11.2428666667,3.7826,9.22306666667
490.45,7.74646666667,35.6600666667,18.0157333333,22.4256,9.28946666667,5.67073333333,7.71073333333,33.8260666667,11.2544,3.77413333333,9.22419999999
490.80,7.7524,35.6827333333,18.0152,22.4539333333,9.301,5.671,7.7256,33.7898666666,11.258,3.775,9.22580000001
491.15,7.7642,35.6824666667,18.018,22.4801333333,9.308,5.67253333333,7.73773333333,33.7604,11.2608,3.7754,9.22433333333
491.50,7.7782,35.7198666667,18.0374666667,22.5222666667,9.32173333333,5.67966666667,7.75273333333,33.7853333333,11.2677333333,3.78146666666,9.24253333332
491.85,7.776,35.7671333333,18.0506,22.5582666667,9.33359999999,5.6762,7.76446666667,33.8053333333,11.2736,3.78513333333,9.24733333334
492.20,7.80026666667,35.8078,18.0690666667,22.5889333333,9.34819999999,5.68653333333,7.78286666667,33.8155333333,11.296,3.79733333333,9.25840000001
492.55,7.81053333333,35.8241333333,18.0705333333,22.6146,9.35913333334,5.69253333333,7.79826666667,33.8158666666,11.3082666667,3.8058,9.26226666667
492.90,7.8332,35.8522,18.0838666667,22.6578,9.38046666666,5.70446666667,7.8218,33.8106666667,11.3294666667,3.8218,9.27079999999
493.25,7.85373333333,35.8667333333,18.1002,22.6969333333,9.4042,5.71413333333,7.84246666667,33.804,11.3392666667,3.83833333333,9.28273333333
493.60,7.86226666667,35.8593333333,18.0918666667,22.7158666667,9.4182,5.71393333333,7.84646666667,33.7636,11.3365333333,3.8394,9.29553333333
493.95,7.87526666667,35.8654666667,18.0908,22.7456,9.42793333333,5.7114,7.8698,33.7365333333,11.3356,3.83293333333,9.29713333335
494.30,7.88453333333,35.8766666667,18.083,22.764,9.4442,5.7122,7.87853333333,33.7090666667,11.3176666667,3.8396,9.30033333334
494.65,7.90193333333,35.8836,18.0841333333,22.7872,9.46119999999,5.70966666667,7.88173333333,33.7111333333,11.3227333333,3.8406,9.29766666667
495.00,7.94526666667,35.9769333333,18.1252,22.851,9.50753333333,5.74033333333,7.9324,33.7739333333,11.3668,3.8724,9.34673333333
495.34,7.99413333333,36.0584666667,18.1548,22.9070666667,9.56106666667,5.77746666667,7.96886666667,33.7906666667,11.4028,3.8926,9.37673333333
495.69,8.04533333333,36.1528,18.1954666667,22.985,9.58419999999,5.81413333333,8.0126,33.8466666667,11.4462666667,3.91253333333,9.41820000001
496.04,8.0714,36.2140666666,18.2224,23.0458,9.61946666666,5.82753333333,8.03993333333,33.8652,11.4601333333,3.92213333333,9.44306666666
496.39,8.09373333333,36.2702,18.2416,23.0905333334,9.64306666666,5.84173333333,8.06066666667,33.8907333333,11.4783333333,3.93233333333,9.46913333333
496.74,8.09586666667,36.2864666667,18.2444,23.1079333333,9.66226666667,5.8406,8.071,33.896,11.4877333333,3.93853333333,9.49299999999
497.09,8.11753333333,36.3146666667,18.2436666667,23.1284666667,9.6786,5.8522,8.10206666667,33.8804666667,11.5002666667,3.95026666666,9.50973333334
497.44,8.1602,36.3519333334,18.2700666667,23.1672666667,9.69393333333,5.887,8.1362,33.9039333333,11.5322666667,3.97806666667,9.5316
