wavelength,Back_NemPilm,Belly_NemPilm,Breast_NemPilm,Crissum_NemPilm,Crown_NemPilm,DorTail_NemPilm,Patch10_NemPilm,Rump_NemPilm,Throat_NemPilm,WingTip_NemPilm
705.78,16.0927333333,53.2339333333,46.6870666667,48.1505333333,8.2942,13.9190666667,13.8021333333,16.6217333333,49.7198666667,12.7539333333
706.10,16.1378,53.2637333333,46.7156,48.1536666667,8.2232,13.8718,13.7925333333,16.5764,49.7339333333,12.7364
706.42,16.1785333333,53.1800666667,46.6509333333,48.0773333333,8.31126666667,13.8404,13.7567333333,16.5814,49.6541333333,12.6493333333
706.74,16.1202666667,53.4313333333,46.8692,48.2546666667,8.3052,13.83,13.8741333333,16.6564666667,49.7256666667,12.7307333333
707.06,16.3962666667,53.4323333333,46.9624,48.2593333333,8.63213333333,14.1619333333,14.0187333333,16.8727333333,49.7862,12.9746666666
707.38,16.3789333333,53.5048,46.986,48.3129333333,8.621,14.1382666666,13.9450666666,16.8727333333,49.7718666667,12.934
707.70,16.2905333333,53.5804666667,46.9405333333,48.2702666667,8.497,14.139,13.7551333333,16.7973333333,49.7656666667,12.7934666667
708.03,16.5009333333,53.6586,47.1872,48.2801333333,8.7274,14.3198666667,13.9118,17.0042666667,49.8592666667,13.0205333333
708.35,16.3929333333,54.0852666667,47.5035333333,48.7635333333,8.54013333334,14.3337333333,13.9232,16.8914666667,50.1259333333,12.9086666667
708.67,16.3836,54.2473333334,47.5601333333,48.8092666667,8.43973333333,14.2330666666,13.9327333334,16.8412666667,50.1840666667,12.8379333333
708.99,16.2491333333,54.2030666667,47.5331333333,48.7579333333,8.43573333333,14.1576666667,13.9167333333,16.6182666667,50.0799333334,12.7451333333
709.31,16.2462,54.0767333333,47.4038666667,48.637,8.3134,14.142,13.8637333333,16.6067333333,49.9806,12.7579333333
709.63,15.8856,53.8824666667,47.2377333333,48.5393333333,8.05833333333,13.8546666667,13.5133333333,16.4409333333,49.7898,12.5158666667
709.95,15.7792,54.0103333333,47.4136,48.7182,7.98193333333,13.824,13.529,16.4421333333,49.8563333333,12.5383333333
710.27,15.6758,53.9411333333,47.4034666667,48.6267333333,7.85266666667,13.7202666667,13.324,16.3177333333,49.9246666667,12.3526
710.59,15.3655333333,53.9967333333,47.5246666667,48.6304666667,7.70366666667,13.528,13.2507333333,16.1301333333,49.9805333333,12.248
710.91,15.5378,54.1256666667,47.7370666667,48.8013333333,7.9064,13.7529333333,13.4748,16.2975333333,50.2260666667,12.4928
711.24,15.6494,54.2495333333,47.8441333333,48.9951333333,8.00746666667,13.789,13.5588666667,16.3445333333,50.3344666667,12.5664
711.56,15.5156666667,54.0836,47.6769333333,48.9158666667,7.8092,13.7132,13.4439333333,16.1678666667,50.1158,12.5021333333
711.88,15.7906666667,53.8384,47.6290666667,48.7318666667,8.08313333333,13.9728666667,13.6654,16.4055333333,50.176,12.7882
712.20,16.0234,53.8543333333,47.6258,48.6958,8.41453333333,14.414,13.8913333333,16.6381333333,50.2728,13.1750666667
712.52,15.8491333333,53.5767333333,47.4362666667,48.4389333333,8.12466666667,14.3001333333,13.6458,16.6204,50.0940666667,13.0360666667
712.84,15.7547333333,53.475,47.3722,48.3672666667,8.14853333333,14.2745333333,13.6414,16.5666666667,50.0786666667,13.0852666666
713.16,16.0252,53.6726,47.6409333333,48.5754,8.3502,14.6268666667,13.8884,16.7667333333,50.3190666667,13.3165333333
713.48,16.2987333333,53.7498,47.7068,48.6149333333,8.52573333333,14.9003333333,14.1122666667,16.8856,50.4632,13.5407333333
713.80,16.4104,53.7819333333,47.6816666667,48.5909333333,8.65366666666,15.0356,14.2916666667,17.0378,50.3484,13.7298666667
714.12,16.6315333333,53.7567333333,47.6066,48.6704,8.62906666666,15.1459333333,14.3634666667,17.1098666667,50.3423333333,13.8391333334
714.44,16.5085333333,53.8164666667,47.561,48.6393333333,8.41086666667,15.0728666667,14.1371333333,16.9566,50.3512,13.6998666666
714.76,16.4564,53.6605333333,47.4024,48.5188,8.4056,14.93,14.0812666667,16.8906,50.3541333333,13.751
715.08,16.6481333333,53.9773333333,47.5902666667,48.7522,8.61380000001,15.1129333333,14.2600666667,16.9892666667,50.6301333333,13.8759333333
715.40,16.5276666667,53.9488,47.5568666667,48.6749333333,8.63033333333,15.1180666667,14.336,17.0105333333,50.5105333333,13.8392666667
715.72,16.2339333333,53.8735333333,47.5166666667,48.6610666667,8.50379999999,14.8964,14.101,16.8394666667,50.4392,13.6462
716.04,16.7852,54.1102,47.5963333333,48.8175333333,9.08293333334,15.4250666667,14.6388666667,17.3296,50.6566,14.2146
716.36,16.9934,54.1634666667,47.7439333333,48.9,9.27160000001,15.7256666667,14.902,17.4203333333,50.6826,14.3885333333
716.68,17.1658666667,54.1707333333,47.7318,48.8704,9.49133333335,15.8284,15.0514,17.4635333333,50.6965333333,14.6723333333
717.00,17.1491333333,54.0877333333,47.7644,48.8426,9.58880000001,15.8085333333,15.0494,17.5230666667,50.7172,14.7467333333
717.32,17.1506666667,54.0342,47.7368,48.8367333333,9.65620000001,15.8183333333,15.0714,17.4606,50.7824666667,14.8142
717.64,17.3910666667,54.3152,48.0816,48.9724666667,10.0858,16.1428,15.4100666667,17.8591333333,51.0156,15.1456666667
717.96,17.4904666667,54.2139333333,47.9368666667,48.9546,10.2710666667,16.1672,15.5733333333,17.9779333333,50.9303333333,15.2265333333
718.28,17.3934,54.0997333333,47.8706,48.7441333333,10.1554,16.1613333334,15.5337333334,17.8048,50.6811333333,15.1120666667
718.60,17.2499333333,53.8511333333,47.722,48.5317333333,10.0295333333,16.0224666667,15.3435333333,17.7604,50.456,14.9959333334
718.92,17.3021333333,53.7754,47.7688,48.532,10.0705333333,16.0036,15.3232666667,17.7185333333,50.5108,15.0352
719.24,17.5016666667,53.8007333333,47.8206,48.5964666667,10.1711333334,16.1290666667,15.5698,17.8944,50.476,15.1306
719.56,17.5464666667,53.9034,48.0468666667,48.6206,10.1954666667,16.029,15.5886666667,17.8706,50.4737333333,15.2798
719.88,17.384,53.7845333333,47.7256666667,48.4887333333,10.0126,15.6628666667,15.3314666667,17.8429333333,50.2254666667,15.0606
720.20,17.0803333333,53.6111333333,47.4508,48.3293333333,9.65726666667,15.3015333333,15.1005333333,17.6852,49.9900666667,14.7359333333
720.52,16.9004666667,53.5092,47.2562,48.0376,9.43453333332,15.1139333333,14.8362,17.4600666667,49.7182666667,14.5604
720.84,17.1331333333,53.5251333333,47.3309333333,48.1302666667,9.50126666667,15.2936,14.8960666667,17.676,49.7073333333,14.6618666667
721.16,17.4117333334,53.7231333333,47.5362,48.4814,9.61213333334,15.4113333333,15.0603333333,17.8178,49.8756666667,14.801
721.48,17.6986666667,53.8084,47.7046666667,48.5402,9.88133333334,15.7821333333,15.3726666667,17.9852,49.9754,15.2068666667
721.79,17.9579333333,53.9312,47.7760666667,48.6820666667,10.1120666667,16.1069333333,15.6178666667,18.2744666667,50.1592,15.5459333333
722.11,18.3235333333,53.999,47.739,48.7355333333,10.4674666667,16.4582,16.078,18.5372666667,50.3564666667,15.9569333333
722.43,18.3656666667,54.1186,47.528,48.6956,10.5148666667,16.4004666667,16.0262666666,18.6371333333,50.1778666667,15.9974666667
722.75,18.2448666667,53.8854,47.3072,48.4013333333,10.3378666667,16.337,15.8509333333,18.4776666667,50.0802666667,16.0774666667
723.07,18.1954666667,53.8083333333,47.2288,48.4505333333,10.2219333333,16.3555333333,15.7291333333,18.4029333333,50.2426,15.8017333333
723.39,18.3514666667,53.9625333333,47.3143333333,48.4273333333,10.4183333333,16.6925333333,15.9451333334,18.4302666667,50.4786,16.1257333333
723.71,18.6753333333,54.1052,47.4242,48.5314666667,10.7049333333,17.1064666667,16.1667333333,18.6567333333,50.6239333333,16.3696666667
724.03,18.9142666667,54.0482666667,47.3733333333,48.6382666667,10.8941333334,17.3919333333,16.3783333333,18.7886,50.7272666667,16.644
724.35,18.4464666667,53.6948666667,47.1749333334,48.4308,10.5816,17.0128,16.1244,18.432,50.5649333333,16.3309333333
724.67,17.584,53.0498666667,46.4638666667,47.705,9.75906666667,16.2706,15.3543333333,17.6751333333,50.0361333333,15.677
724.98,17.4205333333,53.2192666667,46.5360666667,47.7531333333,9.60699999999,16.2488666667,15.2866,17.63,50.0901333333,15.5521333333
725.30,17.2874,53.2566666667,46.5858666666,47.8046,9.51786666666,16.1802666667,15.2307333333,17.7075333333,49.882,15.4437333334
725.62,16.822,52.9977333333,46.5298666667,47.6382666667,9.07599999999,15.7552666667,14.7546,17.3316666667,49.6105333333,15.0486666667
725.94,16.9248666667,52.8706,46.4588,47.6848666667,9.03626666667,15.8695333333,14.802,17.1984666667,49.6925333333,15.0796666667
726.26,17.2478,53.092,46.6342,47.9444,9.31153333333,16.0835333333,15.1749333333,17.5196,49.863,15.2682
726.58,17.1743333333,53.0897333333,46.57,47.9476,9.29300000001,16.0544,15.2104666667,17.5084,49.9053333333,15.2507333333
726.90,17.0986666667,53.0024666667,46.5243333333,48.0662,8.99846666666,15.9178,15.0375333333,17.4174666667,49.8947333333,15.0957333333
727.21,16.8419333333,52.9809333333,46.3563333333,47.9363333334,8.65926666667,15.6504666667,14.8513333333,17.0682666667,49.9348666667,14.8292666667
727.53,16.5908666667,52.8864666667,46.188,47.9372666667,8.3982,15.3580666666,14.5842,16.886,49.8264,14.6
727.85,16.9093333333,53.0444666667,46.2384,47.9142666667,8.72206666666,15.5909333333,14.797,17.0331333333,49.9636666667,14.9367333333
728.17,17.3402,53.0726,46.2008,47.9734,9.11953333334,15.9504,15.0981333333,17.3674,49.8638666667,15.1502666667
728.49,17.2187333333,52.7545333333,46.036,47.627,8.99373333333,15.6852666667,14.8342,17.1822666667,49.6530666667,14.9588
728.80,17.4326666667,52.7758,46.1926666667,47.7019333333,9.13306666667,15.8263333333,14.9946,17.2137333333,49.8486,15.0860666667
729.12,17.3783333333,52.6301333333,45.9067333333,47.472,8.96119999999,15.7320666667,14.8870666667,17.0721333333,49.6832666667,15.0610666667
729.44,17.1895333333,52.6900666667,46.1751333333,47.5946,8.87553333333,15.5896666667,14.7490666667,16.9713333333,49.8376666667,14.9103333333
729.76,17.0146666667,52.478,45.9402666667,47.4708,8.66386666667,15.3969333333,14.5396,16.6924,49.6044666667,14.6344666667
730.08,17.1067333333,52.4758666667,46.1585333333,47.5674666667,8.72326666667,15.4674,14.5817333333,16.7137333334,49.4976666667,14.8025333333
730.39,17.2306,52.5032666667,46.1945333333,47.5490666667,8.97126666667,15.5854666667,14.6824666667,16.9814,49.5241333333,14.9671333333
730.71,17.5006666667,52.4334,46.3272666667,47.5517333333,9.23839999999,15.8121333334,14.9364666667,17.2372666667,49.5537333333,15.2242
731.03,17.7628666667,52.7963333333,46.7296666667,47.7722666667,9.37026666667,16.0926666666,15.1704,17.5686666667,49.8740666667,15.4222
731.35,17.7026,53.0389333333,46.7318666667,47.8760666667,9.08693333334,15.9922666667,15.0716666667,17.4177333333,49.8807333333,15.2934
731.67,17.6386666667,53.0744666667,46.7281333333,47.9106,9.10433333334,15.9925333333,15.0670666667,17.4376,50.0408666667,15.4488
731.98,17.8359333333,53.2108,46.7648666667,48.1342,9.24486666666,16.2050666667,15.4397333333,17.6762,50.17,15.6664666667
732.30,17.7828666667,53.2792,46.6648,48.1124666667,9.15300000001,16.0942666666,15.2144,17.5735333333,50.0888666667,15.5861333333
732.62,18.2208,53.6150666667,46.9651333333,48.5510666667,9.46133333334,16.4938666667,15.5761333333,17.9336,50.4673333333,15.8371333333
732.94,18.2014666667,53.6112,46.7605333333,48.4238666667,9.37013333332,16.54,15.5486666667,17.9536666667,50.2430666667,15.8152
733.25,18.2122666666,53.7413333333,46.8508,48.553,9.5018,16.6658,15.5745333333,18.0662,50.3918666667,15.8478
733.57,18.3085333333,53.8366,46.7451333333,48.5897333333,9.6326,16.7986666667,15.7673333333,18.1993333333,50.4286,15.8935333333
733.89,18.3089333333,53.8612,46.8187333333,48.6655333333,9.41346666666,16.7758,15.8327333333,18.083,50.4403333333,15.8191333333
734.21,18.1906,53.8802,46.8117333333,48.7602666667,9.3052,16.6994,15.7054,18.0574,50.3789333333,15.6835333333
734.52,18.3337333333,53.6870666667,46.5842,48.6664666667,9.60313333333,16.7922,15.8879333333,18.0906666667,50.1556,15.7814666667
734.84,18.3324,53.6252,46.6338666667,48.7344666667,9.61426666665,16.8748,15.9296666667,18.2874666667,50.0694666666,15.8522666667
735.16,18.5853333333,53.701,46.7623333333,48.9664,9.76213333332,17.0104666667,16.1398666667,18.498,50.0882,15.9011333333
735.48,18.5479333333,53.7272666667,46.8327333333,49.0365333333,9.59860000001,16.9466666667,15.8479333333,18.3220666667,50.216,15.7244666667
735.79,18.591,53.7519333333,46.7897333333,49.1607333333,9.63966666666,17.0378666667,16.0,18.3667333333,50.3128666667,15.7476666667
736.11,18.5356666667,53.9099333333,46.866,49.339,9.61313333334,16.9242,15.9836666667,18.3645333333,50.4066,15.7536666667
736.43,18.9378,54.1422,47.0845333333,49.7044666667,9.95779999999,17.1532666667,16.3244666667,18.74,50.7044,16.1067333333
736.74,18.896,54.2932,47.2591333333,49.7307333333,9.70826666665,17.026,16.1722,18.7428,50.8505333333,16.2307333333
737.06,18.5388666667,54.2472,47.0376,49.6208666667,9.04606666667,16.5190666667,15.5409333334,18.2388,50.7453333333,15.8433333333
737.38,18.3130666667,54.2890666667,46.8241333333,49.5337333333,8.77239999999,16.2027333333,15.1821333333,17.8966,50.6514666667,15.5617333334
737.69,18.2666666667,54.2440666667,46.8033333333,49.4936666667,8.70346666666,16.1952,15.1384,17.8658,50.6733333333,15.6087333333
738.01,18.0312,54.0704666667,46.5430666667,49.2233333333,8.20846666667,15.8106666667,14.8752666667,17.5320666667,50.5949333333,15.2413333333
738.33,17.8961333333,53.9364666667,46.4375333333,49.2005333333,8.12766666667,15.7925333333,14.6656666667,17.3258,50.5774,15.2102666667
738.64,17.762,54.1854666667,46.6029333333,49.391,7.91786666667,15.6397333333,14.4641333333,17.212,50.6113333333,15.0826666667
738.96,17.7046,54.0252,46.5178666667,49.3660666667,7.84513333333,15.591,14.4550666667,17.2418,50.4664666667,15.1848
739.28,17.4362666667,53.7692666667,46.2615333333,49.1326666667,7.40533333333,15.3658,14.084,17.0026,50.3622666667,14.8248666667
739.59,16.7351333333,53.1460666667,45.8336,48.5944,6.8588,14.9778,13.4413333333,16.4493333333,49.7682666667,14.2408
739.91,16.7415333333,53.3356666667,45.9234,48.6419333333,6.98866666667,14.9528666667,13.6214,16.5214,49.9394,14.3186666667
740.23,16.5108,53.2351333333,45.6894666667,48.6458,6.6224,14.6666666667,13.3676666667,16.1448666667,49.7336666667,13.9226
740.54,16.3520666666,52.9396,45.5028666667,48.4819333334,6.61453333333,14.5740666667,13.4373333333,16.1565333333,49.5864666667,13.7790666667
740.86,16.8069333333,53.4034,46.1028,49.0702,7.23306666667,15.1802666667,14.0099333333,16.7519333333,50.1628666667,14.2731333333
741.18,16.451,53.1955333333,45.8298,48.9885333333,6.77386666667,14.7773333333,13.6166,16.2648,49.8278,13.8487333333
741.49,16.3144666667,53.4897333333,46.1240666667,49.361,6.83353333333,14.8487333333,13.5132,16.1554,50.1409333333,13.7426
741.81,16.4904666667,53.6830666667,46.1634,49.5138666667,6.91293333333,14.8642666667,13.7968666667,16.268,50.1682666667,13.6326666667
742.12,16.5133333333,53.9768,46.3813333333,49.7010666667,6.9548,14.8787333333,13.9472666667,16.2251333333,50.3903333333,13.7883333333
742.44,16.1908666667,54.0400666667,46.3613333333,49.7442666667,6.4658,14.428,13.5561333333,15.8911333333,50.2392,13.2728
742.76,16.5878,54.3138,46.5698,50.0097333333,6.94093333333,14.6989333333,14.0063333333,16.2692,50.4722,13.7847333333
743.07,16.9997333333,54.8262666667,46.8747333333,50.3584666667,7.14193333334,14.9838,14.3230666667,16.5808,50.9433333333,14.0811333333
743.39,16.6206,54.8964666667,46.8624,50.4778,6.6464,14.7495333333,13.7794666667,16.2954,51.0305333333,13.6528666667
743.70,16.2526,54.8848,46.9875333333,50.3323333333,6.44793333334,14.4968,13.7154,16.2933333333,50.9506666667,13.3858
744.02,16.8552,55.5448666667,47.5941333333,50.8804,6.93753333333,14.8851333333,14.0637333333,16.808,51.3898666667,13.8869333334
744.34,16.5170666667,54.8718,46.9927333333,50.123,6.3376,14.1841333333,13.4224666667,16.3332666667,50.7336666667,13.2712
744.65,16.9689333333,55.1049333333,47.2562,50.3378666667,6.735,14.5362,13.9199333333,16.7544,51.0853333333,13.6996
744.97,16.8775333334,54.8856,47.1811333333,50.2138666667,6.45426666667,14.5087333333,13.8268666667,16.9582666667,50.9765333333,13.7729333333
745.28,16.6968,54.5829333333,47.0098666667,50.1384666667,6.28726666667,14.1311333333,13.3753333333,16.8894,51.0417333333,13.5562666667
745.60,16.9892,54.6142666667,46.9468,50.1356,6.54313333333,14.4876,13.5654666667,17.2574,51.2236,13.7584
745.91,17.0714,54.4649333333,46.7991333333,50.1369333333,6.82,14.6968,13.6675333333,17.2159333333,51.3558666667,13.9263333333
746.23,16.8689333333,54.1273333333,46.7505333333,49.8516666667,6.86133333333,14.6577333333,13.6269333333,17.2255333333,50.9334,13.7797333333
746.55,16.7190666667,54.0554,46.7056666667,49.8367333333,6.75073333333,14.3968666667,13.4741333333,17.1504,50.8074666667,13.528
746.86,16.3079333333,53.4941333333,46.36,49.3107333333,6.43746666667,13.9050666667,13.1337333333,16.7515333333,50.2962,13.2947333333
747.18,16.7938,53.5226,46.3622666667,49.5183333333,6.76406666667,14.3026,13.3096,16.9975333333,50.3310666667,13.6436
747.49,16.7192666667,53.2600666667,46.2625333333,49.4054,6.9068,14.5106666667,13.3743333333,16.9977333333,50.1082,13.5382666667
747.81,16.5739333334,53.7514,46.5283333333,49.8661333333,6.85806666667,14.5666666667,13.3010666667,17.0478666667,50.4754666667,13.5981333333
748.12,16.7969333333,54.11,46.6578666667,50.0601333333,7.1442,14.7428666667,13.3773333333,17.3947333333,50.6460666667,13.8374666667
748.44,16.6330666667,54.1641333333,46.5586666667,50.0714,7.27,14.7092,13.4004,17.3297333333,50.2928666667,13.7677333333
748.75,16.7002666667,54.3828,46.8853333333,50.3220666667,7.40693333333,15.1289333333,13.8814,17.5222666667,50.4707333333,14.0096666667
749.07,16.1543333334,53.9824666667,46.591,49.9301333333,6.91133333334,14.7191333333,13.508,16.9083333333,50.0524,13.3448666667
749.38,16.6522666667,54.2932666667,46.8256,50.0204666667,7.42426666667,15.2095333333,14.1024,17.5860666667,50.162,13.7467333333
749.70,16.2873333333,54.5034,46.6048666667,50.0646666667,6.84613333333,14.8177333333,13.6772666667,16.9312666667,50.1852666667,13.3097333333
750.01,16.0059333333,54.3487333333,46.3457333334,49.6541333333,6.68133333333,14.5136,13.6188666667,16.5916,49.925,13.0802666667
750.33,16.2707333333,54.4016666667,46.3252666667,49.6276666667,6.7638,14.7519333333,13.7426,16.7386666667,49.8985333333,13.1332
750.64,15.9708666667,54.4103333333,46.094,49.4022,6.4946,14.4133333333,13.3748666667,16.2438,49.7818,12.7696
750.96,15.5137333333,54.2558,45.7262666667,49.1076,6.00766666667,14.0012666667,13.0428666667,15.8700666667,49.7484,12.2761333333
751.27,15.2214666667,53.7775333333,45.3248666667,48.7348,5.8922,13.7415333333,13.0211333333,15.5065333333,49.3951333333,11.9286
751.59,14.771,53.5628666667,45.1171333333,48.3734,5.667,13.5056,12.714,15.1639333333,49.1798,11.4031333334
751.90,15.1152666667,53.8514666667,45.2271333333,48.4938666667,5.72133333333,13.6909333334,12.8333333333,15.2484,49.4273333333,11.6302666667
752.22,15.0878,54.0426,45.1878,48.0878666667,5.79713333333,13.5302666667,12.5484666667,15.1393333333,49.4396,11.5788666667
752.53,15.4273333333,53.7894,45.0104666667,48.0136666667,6.0308,13.7352,12.6881333333,15.3046,49.361,11.9412
752.85,15.2692666667,53.9918,45.0250666667,48.0322,5.82006666667,13.382,12.3320666667,15.0447333334,49.5098666667,11.6704
753.16,15.5172666667,54.0180666667,45.1250666666,48.0271333333,6.175,13.5444666667,12.6305333333,15.5053333333,49.6168666667,11.9184666667
753.47,16.3431333333,54.4438666667,45.7608,48.6713333333,7.1032,14.3416666667,13.3153333333,16.3039333333,50.194,12.8096
753.79,16.6348,55.0098666667,46.2392,49.2344,7.6702,14.6581333333,13.7244,16.5286,50.6625333333,13.1120666667
754.10,16.7935333333,54.8050666667,46.2042,49.2536,8.02653333333,14.8021333334,14.0556,16.9113333333,50.562,13.3727333333
754.42,16.8753333333,54.8348666667,46.2799333334,49.2736666667,7.91533333333,14.8133333333,14.04,16.784,50.4888,13.4824666667
754.73,17.4926666667,55.1796,46.7455333333,49.5559333333,8.44326666666,15.4979333334,14.6369333333,17.3018,50.7414,13.9577333333
755.05,17.85,55.5074666667,47.1162,50.1435333333,8.81040000001,15.8348,15.0888,17.6544,51.0765333333,14.4035333333
755.36,17.7222,55.3701333334,46.8922,50.2426666667,8.93206666666,15.5462666667,14.925,17.648,50.9534,14.1677333333
755.67,17.4657333333,54.9315333333,46.4739333333,50.1554666667,8.70020000001,15.4572,14.8632666666,17.4968666667,50.5784,13.8776
755.99,17.4594666666,55.249,46.7205333333,50.4408,8.55053333334,15.2426666667,14.9097333333,17.5007333333,50.9133333333,13.7963333333
756.30,17.7777333333,55.3714,47.1048,50.9141333333,8.8444,15.7238666667,15.3905333333,17.8095333333,51.0349333333,14.1618666667
756.62,17.6405333333,55.2394666667,47.1136666667,50.8682666667,8.72919999999,15.7342666667,15.2427333333,17.7234,51.0824,14.0454
756.93,17.4854666667,55.2408,46.8946666666,50.8156,8.46500000001,15.5041333333,15.1413333333,17.7038666667,50.8124666667,13.7861333333
757.24,17.4660666667,54.8191333333,46.6216666667,50.4904666667,8.08179999999,15.3112,14.9735333333,17.5976,50.6834,13.5841333333
757.56,17.153,54.6974,46.4966,50.1942666667,7.90879999999,15.2752666667,14.9351333333,17.5863333334,50.573,13.6030666667
757.87,17.6760666667,55.0857333334,46.711,50.1904666667,8.77786666667,15.7935333333,15.5397333333,18.2126666667,50.8349333333,14.3935333333
758.18,16.9241333333,54.6774666667,46.0648666667,49.88,8.16766666668,15.1320666667,14.8855333333,17.7338666667,50.4144666667,13.9351333333
758.50,16.7614,54.1035333333,45.6470666667,49.2582666667,8.03980000001,14.9432,14.8485333333,17.3232,49.9273333333,13.9142
758.81,16.812,54.0272,45.7039333333,48.7326,8.25133333333,15.2181333333,15.1524,17.2153333333,49.9546666667,14.0335333333
759.13,17.4292,54.6746666667,46.1904666667,49.3122,8.84520000001,15.6147333333,15.5836,17.8152,50.4886,14.6965333333
759.44,17.327,54.8929333333,46.2046666667,49.2371333333,9.12860000001,15.8698666667,15.5378666667,18.0589333333,50.4155333333,14.9272
759.75,16.7253333333,54.2236,45.5668,48.241,8.51806666666,15.3821333333,15.0216,17.4430666666,49.7998,14.4794666667
760.07,17.6569333333,55.1328666667,46.4916,49.1294,9.48566666667,16.2414,15.8268,18.3294666667,50.6834,15.5596666667
760.38,17.6900666667,54.9197333333,46.2912,48.795,9.50959999999,16.5001333333,15.8885333333,18.2378666667,50.6388,15.4859333334
760.69,17.658,54.9599333333,46.3905333333,48.783,9.72700000001,16.7408,16.1056666667,18.3914,50.6974666667,15.6693333333
761.01,18.1354666667,55.2530666667,46.6696,49.0097333333,10.042,17.1668,16.2998,18.6486666667,51.0307333333,15.8968
761.32,17.8125333333,54.6734666667,46.5652666667,48.8993333333,9.7324,16.9228,15.9178,18.3390666667,50.749,15.4082666667
761.63,18.4241333333,55.1368666667,47.1819333333,49.2026666667,10.2306,17.3528,16.4985333333,18.7117333333,51.2585333333,15.8828666667
761.94,18.2495333333,55.2493333333,47.1339333333,49.1654,9.82146666665,17.2205333333,16.1652,18.6928666667,51.441,15.6980666667
762.26,18.1574666667,54.9692,47.1406,49.0988,9.43919999999,16.9376666667,15.8637333333,18.6111333333,51.2036,15.438
762.57,18.2252666667,54.9793333333,47.1522,48.9608,9.58966666666,17.0623333333,15.8921333333,18.6671333333,51.3548,15.4892
762.88,18.2845333333,54.7664666667,47.3303333334,49.0481333333,9.67179999999,17.2161333333,15.983,18.5386666667,51.4130666667,15.3830666667
763.20,18.1839333333,54.7351333333,47.2427333333,49.0028666667,9.47946666666,16.965,15.6672666667,18.3392,51.3485333333,15.0542666667
763.51,17.6379333333,54.1198666667,46.5890666667,48.3493333333,8.86026666667,16.3564666667,15.2234,17.6879333333,50.8640666667,14.5258666667
763.82,17.7090666667,54.2026,46.8026,48.5412,9.0956,16.5862666667,15.4364,17.8222666667,51.0605333333,14.8501333333
764.14,17.6264,53.9952666667,46.5937333333,48.5838,8.86680000001,16.4327333333,15.141,17.7062,50.9825333333,14.7552666667
764.45,18.0318666667,54.0702,46.7358666667,48.8334,9.25613333332,16.6990666667,15.5301333333,17.8863333333,51.296,15.1189333333
764.76,18.2622,54.5418,46.9136,49.2425333333,9.4278,17.0749333333,15.9117333334,18.172,51.7116666667,15.4724666667
765.07,18.2254,54.0572,46.5446,48.9042666667,9.33573333333,17.0946,15.6417333333,18.0987333334,51.4978666667,15.4588
765.39,18.2988666667,53.8647333333,46.359,48.9778666667,9.50173333334,17.1040666666,15.6317333333,18.0980666667,51.3729333334,15.0954
765.70,18.5879333333,54.165,46.3430666667,49.3542,9.78213333334,17.4115333333,15.9085333333,18.2805333333,51.8652666667,15.6036666667
766.01,18.5462,53.6639333333,46.0530666667,49.28,9.77580000001,17.4146,15.8684666667,18.0756,51.4762666667,15.5854666667
766.32,18.7049333333,53.9482666667,46.1198,49.5728666667,9.99566666667,17.6732666667,16.0946666667,18.5927333333,51.9171333333,15.7635333333
766.64,19.5326,54.9086666667,46.8523333333,50.7892,11.1204,18.7218666667,17.2546666667,19.5357333333,53.1073333333,16.868
766.95,19.5593333333,54.8673333333,46.9497333333,50.828,11.2846666667,18.7972666667,17.2568,19.6913333333,52.9892,16.858
767.26,19.3632666667,54.7953333333,46.7071333333,50.9854,10.8067333333,18.4200666667,16.8737333333,19.6632,53.0940666667,16.5403333333
767.57,19.2413333333,54.9833333333,46.6876,50.8372666667,10.708,18.343,16.7104,19.5139333333,53.1620666667,16.1440666667
767.88,18.8264,54.6189333333,46.3090666667,50.5416666667,10.2780666667,17.9741333334,16.0852,19.1116,52.824,15.5074666666
768.20,18.5564,53.7774666667,45.4784666667,49.8686,9.79093333333,17.4385333333,15.4616666667,18.5858,52.0229333333,14.7808
768.51,18.5900666667,54.3446666667,45.7164,50.3832666667,10.0114666667,17.5785333333,15.6553333333,18.8736,52.3639333333,14.8237333333
768.82,19.4559333333,55.7394666667,46.8573333333,51.5942,10.6650666667,18.4872,16.3393333333,19.5831333333,53.7701333333,15.8507333334
769.13,18.9214,55.0892,46.5409333333,51.1112666667,10.2514,18.1020666667,15.8353333333,19.3309333333,53.0413333333,15.1054
769.44,18.7492,55.5822,46.6118666667,51.2149333333,9.61053333332,17.6879333333,15.3674,19.0566,53.2532666667,14.4914666667
769.76,18.8018,55.0880666667,45.7573333333,50.3377333333,9.1948,17.2040666667,14.8927333333,18.4619333333,52.3644,14.4338666667
770.07,18.0388,53.6226666667,44.7010666667,48.8449333333,8.54699999999,16.5922,14.0479333333,17.8557333333,50.9210666667,13.861
770.38,18.1554666667,53.8603333333,44.9452,49.0206666667,8.24760000001,16.5656,13.7461333333,17.8041333333,51.2253333333,13.3904666667
770.69,17.9668,53.3555333333,44.5537333333,48.4828666667,8.55366666668,16.4562,13.4264,17.5592,50.8528,13.2404
771.00,18.4580666667,53.0927333333,44.5676666667,48.5605333333,8.61413333333,16.7111333333,13.7478,17.8208666667,50.9760666667,13.4358666667
