wavelength,Back_IncPerf,Belly_IncPerf,Breast_IncPerf,Crissum_IncPerf,Crown_IncPerf,DorTail_IncPerf,Patch10_IncPerf,Patch11_IncPerf,Rump_IncPerf,Throat_IncPerf,WingTip_IncPerf
208.01,-207.407333333,962.962666667,-248.148,900.0,466.666333333,674.073666667,766.666666667,1461.1115,440.740666667,714.814666667,566.666666667
208.39,-49.2063333333,420.635,-111.111,398.413,207.936333333,298.412666667,311.111333333,640.476,185.714,266.666666667,303.174666667
208.77,-63.3333333333,405.0,-116.666666667,421.666666667,196.666666667,315.0,305.0,690.0,171.666666667,255.0,296.666666667
209.14,-52.0833333333,289.583333333,-90.625,282.291666667,125.0,196.875,210.416666667,437.5,105.208333333,141.666666667,198.958333333
209.52,-35.714,332.142666667,-121.428666667,308.333333333,134.523666667,215.476,228.571666667,482.143,114.285333333,122.619,222.619
209.90,-200.0,769.697,-415.151333333,669.696666667,260.605666667,427.272666667,487.878666667,1054.5455,206.060666667,184.848666667,496.97
210.28,-276.190666667,1152.381,-647.619,1147.619,438.095333333,776.190333333,800.0,1585.714,380.952333333,252.381,809.524
210.66,-133.333333333,468.75,-302.083333333,497.916666667,187.5,333.333333333,343.75,656.25,152.083333333,70.8333333333,345.833333333
211.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.41,533.333333333,-1280.0,1186.66666667,-1160.0,-366.666666667,-740.0,-793.333333333,-1630.0,-340.0,93.3333333333,-740.0
211.79,-344.444333333,2244.44433333,-1488.889,2333.333,866.666666667,1633.33333333,1711.111,3050.0,1233.33333333,555.555333333,1477.77766667
212.17,327.778,-983.333333333,783.333,-1166.66666667,-322.222333333,-711.111333333,-922.222333333,-1425.0,-522.222333333,-366.666333333,-600.0
212.55,600.0,-1458.33333333,1008.33333333,-1925.0,-508.333333333,-1175.0,-1575.0,-2212.5,-775.0,-783.333333333,-800.0
212.92,214.583333333,-335.416666667,295.833333333,-431.25,-93.75,-264.583333333,-375.0,-443.75,-166.666666667,-139.583333333,-168.75
213.30,138.888666667,-123.333333333,175.555333333,-200.0,-4.44433333333,-105.555666667,-151.111,-201.6665,-48.889,-54.4446666667,-36.6666666667
213.68,155.555666667,-91.111,178.889,-203.333333333,21.1113333333,-111.111333333,-160.0,-178.3335,-48.889,-61.111,-32.2223333333
214.06,184.210666667,-201.754666667,217.544,-380.701666667,-28.0703333333,-221.052333333,-321.052666667,-323.684,-150.877333333,-173.684333333,-89.4736666667
214.44,168.889,-300.0,226.666666667,-537.778,-64.4443333333,-295.555666667,-444.444333333,-416.667,-262.222333333,-304.444666667,-124.444666667
214.81,108.889,-286.666666667,126.666666667,-555.555666667,-102.222333333,-386.666666667,-497.778,-450.0,-315.555333333,-384.444333333,-131.111
215.19,160.0,-786.666666667,320.0,-1620.0,-320.0,-1213.33333333,-1600.0,-1480.0,-1126.66666667,-1240.0,-420.0
215.57,100.0,4166.66666667,-1066.66666667,9700.0,2300.0,6800.0,9333.33333333,7700.0,6733.33333333,7166.66666667,3000.0
215.95,-62.963,-551.851666667,77.7776666667,-1144.44433333,-329.629333333,-781.481666667,-1107.40733333,-916.667,-855.555666667,-785.185333333,-400.0
216.32,-130.303333333,-487.878666667,103.030666667,-918.182,-312.121333333,-678.788,-848.485,-759.091,-772.727333333,-684.848666667,-321.212
216.70,-48.8096666667,-167.857,73.8096666667,-332.142666667,-121.428666667,-244.047666667,-317.857,-275.0,-282.143,-259.523666667,-104.762
217.08,-49.9996666667,-130.555666667,37.9633333333,-246.296333333,-114.815,-195.370333333,-235.185,-241.6665,-192.592666667,-210.185333333,-104.629666667
217.46,-166.666666667,-266.666666667,-24.6376666667,-420.289666667,-255.072333333,-373.913,-449.275333333,-384.7825,-344.927666667,-397.101666667,-231.884333333
217.83,-162.5,-247.222,-9.72233333333,-379.167,-258.333666667,-337.500333333,-419.444666667,-366.667,-308.333333333,-366.666333333,-184.722333333
218.21,-76.9843333333,-107.143,17.4606666667,-191.27,-134.127,-186.508,-206.349,-213.095,-167.460333333,-176.984333333,-87.302
218.59,-24.378,-39.801,43.781,-88.5573333333,-66.6666666667,-90.547,-93.5323333333,-123.1345,-69.6516666667,-80.0993333333,-34.3283333333
218.97,-5.83333333333,-28.75,56.25,-60.8333333333,-43.75,-57.5,-66.6666666667,-93.125,-39.5833333333,-52.0833333333,-27.5
219.34,-3.85966666667,-34.035,40.7016666667,-59.6493333333,-32.9823333333,-42.8073333333,-47.3683333333,-76.3155,-24.5613333333,-38.2456666667,-27.0176666667
219.72,8.25966666667,-23.8936666667,43.3626666667,-36.2833333333,-16.224,-21.8286666667,-23.5986666667,-52.655,-6.48966666667,-18.584,-17.699
220.10,7.40733333333,-25.0,41.6666666667,-35.185,-17.284,-18.5186666667,-20.9876666667,-51.389,-3.08633333333,-16.0493333333,-18.21
220.47,10.561,-23.1023333333,36.9636666667,-37.2936666667,-17.4916666667,-12.8713333333,-23.102,-57.921,-1.98033333333,-11.221,-28.7126666667
220.85,2.81133333333,-41.3653333333,18.8756666667,-51.004,-33.333,-28.5143333333,-38.554,-81.325,-17.269,-21.285,-54.217
221.23,-11.2676666667,-63.8496666667,15.493,-76.0563333333,-44.1313333333,-51.1736666667,-60.5633333333,-100.704,-38.0283333333,-31.4553333333,-67.6056666667
221.61,-12.889,-66.6666666667,19.5556666667,-73.778,-46.6666666667,-57.3333333333,-64.889,-110.0,-44.4443333333,-29.3336666667,-69.7776666667
221.98,-38.0953333333,-109.523666667,0.529,-101.587666667,-68.254,-85.185,-95.238,-147.619,-82.0103333333,-58.7303333333,-103.703666667
222.36,-92.424,-196.212,-33.3333333333,-187.121,-127.272666667,-151.515,-178.030333333,-237.5,-143.182,-124.242666667,-167.424
222.74,-491.666666667,-927.777666667,-347.222,-891.666666667,-591.666333333,-719.444333333,-911.111,-995.8335,-725.0,-588.889,-758.333333333
223.11,-428.205,-802.564,-282.051,-723.076666667,-402.564333333,-582.051333333,-741.025333333,-819.2305,-610.256333333,-448.717666667,-602.564333333
223.49,-393.939333333,-866.666333333,-257.576,-748.484666667,-418.181666667,-693.939333333,-815.151666667,-940.909,-687.878666667,-527.272666667,-663.636333333
223.87,1250.0,2533.33333333,833.333333333,2200.0,1283.33333333,1966.66666667,2316.66666667,2937.5,1966.66666667,1733.33333333,1941.66666667
224.24,421.212,872.727333333,303.03,778.787666667,439.394,715.151666667,790.909,1127.2725,666.666666667,630.303333333,678.787666667
224.62,353.846,799.999666667,253.846333333,671.795,402.564333333,648.718,707.692333333,919.231,579.487,569.230666667,543.589666667
225.00,2.11817027929e+15,4.49222690104e+15,1.00932946194e+15,3.46868153118e+15,2.08973846346e+15,3.25544291246e+15,3.45446562327e+15,4.28609623628e+15,3.32652245204e+15,3.01377247791e+15,2.57307933256e+15
225.38,-6400.0,-10566.6666667,-3200.0,-7966.66666667,-5233.33333333,-8066.66666667,-8733.33333333,-10550.0,-8633.33333333,-8133.33333333,-6833.33333333
225.75,-397.916666667,-625.0,-243.75,-504.166666667,-302.083333333,-491.666666667,-516.666666667,-643.75,-541.666666667,-512.5,-389.583333333
226.13,-175.757666667,-273.737666667,-130.303,-218.181666667,-128.283,-231.313,-248.484666667,-296.97,-230.303,-248.484666667,-195.959666667
226.51,-85.965,-128.655,-53.2166666667,-94.7366666667,-46.7836666667,-104.678333333,-122.807,-144.7365,-107.602333333,-117.543666667,-100.0
226.88,-55.294,-75.6863333333,-23.9213333333,-42.353,-24.3136666667,-53.7256666667,-68.6273333333,-79.4115,-66.6666666667,-69.0196666667,-60.7843333333
227.26,-50.641,-60.577,-19.5513333333,-35.2563333333,-31.41,-50.3206666667,-56.731,-68.75,-56.0896666667,-56.0896666667,-48.077
227.64,-38.8486666667,-43.1653333333,-15.5876666667,-27.3383333333,-23.2613333333,-34.7723333333,-46.283,-46.043,-39.8083333333,-40.5276666667,-30.9353333333
228.01,-22.1073333333,-26.7703333333,-8.463,-15.3713333333,-9.32633333333,-24.525,-31.779,-25.3885,-26.5976666667,-25.5613333333,-17.0983333333
228.39,-14.305,-20.378,-3.37366666667,-10.1213333333,-3.64366666667,-18.0833333333,-21.8626666667,-16.397,-18.6236666667,-19.1636666667,-12.6856666667
228.76,-11.6836666667,-13.7456666667,-1.489,-6.41433333333,-2.17666666667,-14.204,-16.8383333333,-13.574,-13.8603333333,-17.984,-9.851
229.14,-7.825,-8.435,-0.203333333333,-5.488,-0.61,-11.382,-14.5326666667,-12.805,-8.23166666667,-14.7356666667,-7.927
229.52,-2.52933333333,-4.51666666667,3.252,-3.97466666667,2.34866666667,-5.78133333333,-9.485,-7.1815,-2.168,-8.672,-3.61333333333
229.89,-1.48029736617e-16,-3.882,5.485,-1.68766666667,6.076,-2.95366666667,-4.97866666667,-3.5445,0.759666666667,-4.81033333333,-2.36266666667
230.27,3.14166666667,0.536,11.6473333333,2.682,8.96533333333,2.52866666667,1.07266666667,1.1495,3.60133333333,1.226,2.682
230.65,3.772,-0.231,10.0073333333,1.386,7.23633333333,0.923666666667,2.38633333333,1.6165,3.15633333333,0.769666666667,1.46266666667
231.02,5.04333333333,-0.788,7.644,-1.02433333333,6.69833333333,-1.576,4.019,1.3,3.625,-1.33966666667,0.630333333333
231.40,6.49466666667,-1.95633333333,6.025,-1.8,5.947,-0.313,4.53833333333,2.23,4.61666666667,-1.878,0.0
231.78,3.26966666667,-5.024,4.306,-3.11,1.595,-2.871,3.34933333333,-0.359,2.07333333333,-3.90766666667,-4.705
232.15,1.56666666667,-6.96266666667,2.34966666667,-5.483,-3.13333333333,-4.43833333333,2.52366666667,-4.308,0.0866666666667,-6.78866666667,-8.355
232.53,-3.065,-11.0153333333,-2.58633333333,-10.0576666667,-10.0573333333,-9.19566666667,-3.161,-7.9025,-3.54433333333,-11.7816666667,-12.6433333333
232.90,-5.52233333333,-13.9556666667,-3.11233333333,-12.1486666667,-10.743,-11.044,-4.016,-6.9275,-2.81133333333,-10.1406666667,-12.8513333333
233.28,-7.49733333333,-15.5016666667,-4.05266666667,-12.867,-11.854,-12.9686666667,-5.978,-8.5105,-4.96466666667,-11.9556666667,-13.0696666667
233.66,-8.58866666667,-18.0983333333,-6.23733333333,-12.6786666667,-12.372,-13.8036666667,-7.25966666667,-8.7425,-9.305,-13.2923333333,-12.0653333333
234.03,-8.157,-15.8106666667,-7.65333333333,-11.6816666667,-13.0916666667,-12.89,-9.06366666667,-10.121,-11.6816666667,-12.6886666667,-10.0703333333
234.41,-13.016,-22.0106666667,-17.2486666667,-19.9996666667,-18.7303333333,-22.6453333333,-16.2963333333,-17.1425,-19.7883333333,-19.6823333333,-16.9313333333
234.78,-11.244,-19.602,-15.0246666667,-16.8156666667,-16.617,-20.199,-17.0146666667,-15.373,-18.2086666667,-20.0,-14.826
235.16,-11.911,-17.1743333333,-11.1723333333,-14.4043333333,-15.5123333333,-16.7126666667,-17.544,-14.681,-17.1743333333,-20.4066666667,-11.9113333333
235.54,-10.0443333333,-14.311,-9.15566666667,-12.6223333333,-14.222,-16.8,-16.4443333333,-15.6,-16.8,-20.8,-11.8223333333
235.91,-7.068,-10.9076666667,-7.679,-11.8673333333,-9.59866666667,-14.9216666667,-14.8343333333,-12.5655,-14.5723333333,-19.3716666667,-7.24266666667
236.29,-8.35433333333,-9.44033333333,-6.09866666667,-10.443,-7.101,-14.7036666667,-15.121,-8.1455,-12.949,-17.0423333333,-4.51166666667
236.66,-5.17,-6.09566666667,-3.47233333333,-7.94766666667,-2.701,-10.2626666667,-11.4196666667,-3.704,-10.0306666667,-10.4936666667,-1.62033333333
237.04,-4.27733333333,-4.71966666667,-4.72,-7.301,-1.991,-7.817,-11.5043333333,-2.6545,-10.3983333333,-10.7666666667,-1.25366666667
237.41,-5.298,-6.69633333333,-7.50533333333,-10.228,-3.23766666667,-9.86,-15.5996666667,-5.5185,-12.362,-13.1716666667,-3.53233333333
237.79,-5.82633333333,-7.15333333333,-8.55466666667,-11.4306666667,-4.79333333333,-10.6933333333,-16.298,-8.075,-11.7256666667,-14.3066666667,-6.637
238.17,-3.96833333333,-6.71,-7.359,-9.74033333333,-4.401,-9.524,-14.2856666667,-6.818,-8.80233333333,-14.2856666667,-6.42133333333
238.54,-0.067,-3.41366666667,-3.48066666667,-6.091,-2.34266666667,-4.953,-9.63833333333,-2.6105,-4.016,-10.308,-2.07466666667
238.92,-0.831666666667,-3.071,-3.583,-6.14233333333,-3.263,-6.526,-8.445,-3.263,-3.90266666667,-9.725,-1.08766666667
239.29,-1.05833333333,-3.05733333333,-5.232,-5.17333333333,-3.23333333333,-7.584,-7.81866666667,-3.0865,-3.11566666667,-7.52466666667,-1.88133333333
239.67,-3.441,-4.73133333333,-6.82833333333,-6.774,-3.70966666667,-7.36566666667,-9.24733333333,-2.9035,-4.67733333333,-7.84966666667,-3.60233333333
240.04,-3.97866666667,-5.289,-6.50166666667,-6.79266666667,-3.97866666667,-6.89,-8.44266666667,-3.1295,-4.46366666667,-7.181,-4.076
240.42,-2.078,-4.70733333333,-5.42833333333,-5.17366666667,-3.30766666667,-5.17366666667,-6.27666666667,-2.6715,-3.308,-5.42833333333,-3.30766666667
240.79,-1.292,-3.876,-4.09733333333,-4.13433333333,-2.39966666667,-4.54066666667,-5.5,-1.883,-2.28866666667,-4.68833333333,-2.695
241.17,-0.0326666666667,-3.128,-2.47633333333,-3.55166666667,-1.85733333333,-3.58433333333,-4.203,-0.9285,-1.336,-3.48633333333,-2.44366666667
241.54,1.63666666667,-1.292,0.0576666666667,-1.66533333333,0.086,-1.493,-1.03366666667,1.6365,0.229666666667,-0.689,-0.890333333333
241.92,2.49466666667,0.077,1.90333333333,-0.694333333333,1.183,-0.720333333333,-0.0256666666667,2.932,1.26066666667,0.411333333333,0.617333333333
242.29,2.25366666667,0.640666666667,2.20666666667,-0.949,1.02,-0.546,-0.356,3.381,1.28066666667,0.38,0.973
242.67,1.99666666667,0.499,2.08766666667,-0.975666666667,1.02133333333,-0.136333333333,-0.658,3.574,1.65666666667,0.181333333333,1.18
243.05,2.311,0.61,2.289,-0.566666666667,1.87466666667,0.828333333333,-0.632,4.2185,2.04933333333,0.785,1.39533333333
243.42,2.416,0.320666666667,2.33066666667,-1.15433333333,1.98833333333,0.812666666667,-1.09033333333,4.2655,1.66766666667,0.428,0.919333333333
243.80,3.348,1.02533333333,3.28533333333,-0.397333333333,2.63666666667,1.48566666667,-0.0626666666667,5.085,2.40666666667,1.151,2.38566666667
244.17,3.44033333333,1.31866666667,3.74933333333,-0.062,2.98733333333,1.62766666667,-0.123666666667,5.5315,2.43066666667,1.35966666667,2.94633333333
244.55,3.70566666667,1.89333333333,4.10866666667,0.584,3.726,1.91333333333,-0.04,6.6465,2.67866666667,2.03433333333,3.24233333333
244.92,3.98933333333,2.57,4.833,1.87966666667,4.181,2.41666666667,0.748,7.25,3.16433333333,2.896,4.047
245.30,4.002,3.362,5.247,2.63233333333,4.67766666667,2.52566666667,1.44066666667,7.337,3.48633333333,3.45033333333,4.678
245.67,3.63733333333,2.89,4.595,2.85766666667,4.546,2.143,0.909,6.7465,3.296,2.89,4.69233333333
246.05,3.801,3.23666666667,4.43966666667,3.42966666667,4.974,2.747,1.173,7.194,3.415,3.04366666667,5.12266666667
246.42,3.35233333333,2.753,3.802,3.107,4.76933333333,2.72533333333,0.995,6.807,2.76633333333,2.86166666667,4.53766666667
246.79,2.862,2.42466666667,3.41233333333,2.93733333333,4.67433333333,2.35,0.675,6.2805,2.23733333333,2.39966666667,4.22433333333
247.17,2.50333333333,1.979,3.01566666667,2.666,4.44766666667,1.956,0.407333333333,5.8855,2.026,2.10733333333,4.10966666667
247.54,2.58466666667,2.174,3.228,3.13966666667,4.63666666667,2.17433333333,0.776333333333,6.007,2.24066666667,2.418,4.437
247.92,2.08966666667,2.23033333333,3.03133333333,2.95566666667,4.39533333333,2.057,0.530333333333,5.8945,2.15433333333,2.479,4.01633333333
248.29,2.104,2.157,2.74133333333,2.89033333333,4.261,2.168,0.520666666667,5.786,2.14633333333,2.50766666667,3.69766666667
248.67,1.90133333333,2.17766666667,2.40066666667,2.68766666667,4.08966666667,2.18833333333,0.435666666667,5.1785,2.03933333333,2.231,3.601
249.04,1.88666666667,2.501,2.117,2.49,4.34333333333,2.435,0.548,5.133,2.15,1.85366666667,3.64166666667
249.42,2.064,2.64,1.983,2.58266666667,4.62366666667,2.571,0.645666666667,5.206,1.99466666667,1.741,3.759
249.79,2.24466666667,2.86466666667,1.81066666667,2.50533333333,4.46433333333,2.71566666667,0.769,5.376,1.81033333333,1.63666666667,3.85666666667
250.17,2.172,2.28,1.322,1.94266666667,3.87166666667,2.18533333333,0.418,4.856,1.457,0.957666666667,3.521
250.54,2.39566666667,2.612,1.65933333333,2.25133333333,4.01133333333,2.33766666667,0.880333333333,5.1735,1.96233333333,1.27,4.04
250.92,1.982,2.66266666667,1.16133333333,1.827,3.82433333333,2.01266666667,0.805,5.086,1.74966666667,1.23866666667,3.62266666667
251.29,2.28733333333,2.72866666667,0.980333333333,2.02633333333,3.59466666667,2.157,0.833333333333,5.196,1.55233333333,0.800666666667,3.235
251.66,2.361,2.81266666667,1.239,2.10933333333,3.36533333333,2.26033333333,0.954333333333,5.2735,1.52366666667,0.803333333333,3.33166666667
252.04,2.39666666667,2.07166666667,0.856,1.849,2.89333333333,1.50666666667,0.496666666667,5.162,1.01,-0.119666666667,3.08166666667
252.41,2.58533333333,2.411,0.978333333333,1.83433333333,2.638,1.328,0.681333333333,5.5295,1.27533333333,-0.0696666666667,3.58166666667
252.79,2.71833333333,2.41666666667,0.959333333333,1.49266666667,2.39866666667,0.924,0.639666666667,5.8635,1.36833333333,-0.266666666667,3.78466666667
253.16,2.718,2.12766666667,1.43033333333,1.62733333333,2.07433333333,0.751,0.929666666667,6.1425,1.37666666667,0.214333333333,3.71966666667
253.54,1.738,1.061,0.951333333333,1.043,1.09766666667,0.128333333333,0.439,5.7905,0.768333333333,-0.201333333333,2.96366666667
253.91,1.12533333333,0.581333333333,0.769,0.581333333333,0.844,-0.431666666667,0.262666666667,5.487,0.487666666667,-0.281333333333,2.401
254.28,0.459666666667,0.765666666667,0.268,0.459333333333,0.842333333333,-0.593666666667,0.115,5.428,-0.019,-0.0766666666667,2.04866666667
254.66,0.56,0.96,0.6,0.559666666667,0.999666666667,-0.46,0.04,5.7285,-0.34,0.0,2.07933333333
255.03,1.63666666667,1.38833333333,1.22233333333,1.20166666667,1.28433333333,0.435333333333,0.787666666667,6.3705,-0.062,0.435,2.67233333333
255.41,1.55233333333,1.50933333333,1.14266666667,1.035,1.29333333333,0.603666666667,0.970333333333,6.598,0.086,1.05633333333,2.65166666667
255.78,1.62433333333,1.55766666667,0.511666666667,0.734,1.44633333333,0.311333333333,0.779,6.876,0.0443333333333,0.89,2.15866666667
256.15,1.88033333333,1.88033333333,0.313666666667,0.761333333333,1.791,0.694,0.761,6.6155,0.157,1.25366666667,2.03733333333
256.53,1.357,1.24733333333,-0.197,0.941333333333,2.101,0.634666666667,0.525333333333,5.975,-0.503333333333,0.219,1.64166666667
256.90,1.209,1.10633333333,0.0616666666667,1.147,2.49933333333,1.20866666667,0.84,5.87,-0.553,0.328,1.557
257.28,1.00033333333,0.887333333333,-0.358666666667,0.887,2.624,0.906,-0.0943333333333,5.2945,-0.774,-0.283,1.41566666667
257.65,1.28333333333,1.15,-0.333333333333,1.3,2.91666666667,1.16666666667,-0.4,5.45,-0.2,0.266666666667,1.83333333333
258.02,1.612,1.84233333333,0.345333333333,2.346,3.45433333333,1.88533333333,0.0433333333333,6.0235,1.03633333333,0.863333333333,2.83533333333
258.40,1.88233333333,2.018,0.96,2.65766666667,3.716,2.178,0.32,6.4785,1.501,1.26733333333,3.45766666667
258.77,1.82333333333,1.941,0.847,2.499,3.518,2.12366666667,0.343,6.1295,1.716,1.051,3.518
259.15,1.96233333333,2.21033333333,1.229,2.83866666667,3.61066666667,2.16233333333,0.524,6.116,2.00066666667,1.248,3.66766666667
259.52,2.037,2.37666666667,1.515,3.09033333333,3.752,2.333,0.731,6.111,2.14166666667,1.32333333333,4.00433333333
259.89,2.08833333333,2.55333333333,1.63966666667,3.043,3.85033333333,2.594,0.775333333333,6.253,2.40633333333,1.444,4.291
260.27,2.50066666667,2.85133333333,2.04866666667,3.50533333333,4.30766666667,3.08466666667,1.145,6.719,2.921,2.08,4.791
260.64,2.641,2.97566666667,2.31366666667,3.615,4.44433333333,3.23466666667,1.28633333333,7.1005,3.27233333333,2.496,4.909
261.01,2.66266666667,2.807,2.24566666667,3.65633333333,4.24066666667,3.07233333333,1.09233333333,7.146,3.42133333333,2.45033333333,4.83233333333
261.39,2.77,2.78533333333,2.302,3.783,4.08233333333,3.11533333333,1.08966666667,7.1825,3.43,2.60133333333,4.865
261.76,2.93633333333,2.81866666667,2.36166666667,3.69233333333,4.12533333333,3.16466666667,1.14966666667,7.298,3.37766666667,2.51133333333,4.75533333333
262.13,2.92766666667,2.75366666667,2.29733333333,3.442,4.03066666667,3.28433333333,0.970333333333,7.4025,3.12666666667,2.38866666667,4.76933333333
262.51,3.15166666667,3.00833333333,2.453,3.56333333333,4.208,3.59033333333,1.146,7.5075,3.42933333333,2.65,4.91533333333
262.88,3.59066666667,3.33633333333,3.082,3.95266666667,4.69633333333,4.217,1.458,8.2185,4.06033333333,3.131,5.26366666667
263.25,3.63633333333,3.01733333333,3.01766666667,3.77733333333,4.71066666667,4.298,1.22633333333,8.2875,4.21133333333,3.23466666667,5.15566666667
263.63,3.575,2.76466666667,3.11033333333,3.57533333333,4.612,4.12333333333,0.917666666667,8.5985,4.1,3.38466666667,4.64766666667
264.00,3.58666666667,2.687,3.16233333333,3.79233333333,4.76933333333,4.268,0.913,8.6775,4.04933333333,3.548,4.64066666667
264.37,3.04733333333,2.13033333333,2.77766666667,3.11466666667,4.07233333333,3.91066666667,0.458666666667,8.1515,3.398,2.53466666667,3.96466666667
264.75,2.69166666667,1.739,2.15333333333,2.40166666667,3.31233333333,3.45066666667,-0.0963333333333,7.2465,2.63633333333,2.00133333333,3.25733333333
265.12,2.49166666667,1.56433333333,1.79933333333,2.04866666667,3.101,3.11466666667,-0.498666666667,6.9145,2.284,1.96566666667,2.93433333333
265.49,2.29,1.206,1.42266666667,1.57166666667,3.225,3.11666666667,-0.691,6.809,2.27633333333,1.84266666667,2.96733333333
265.87,2.02033333333,1.276,1.462,1.60833333333,3.21633333333,3.057,-0.651333333333,6.599,2.645,1.94033333333,3.336
266.24,2.01266666667,1.12833333333,1.487,1.53833333333,3.12833333333,2.75633333333,-0.717666666667,6.2115,2.718,1.84633333333,2.87166666667
266.61,1.789,0.621,1.15533333333,1.42866666667,2.91966666667,2.44733333333,-1.03133333333,5.889,2.311,1.34166666667,2.485
266.98,1.31333333333,0.301,0.639,1.157,2.57866666667,1.78366666667,-1.26566666667,5.369,1.71133333333,0.856,2.13333333333
267.36,1.634,0.933666666667,1.027,1.43566666667,2.94133333333,2.06566666667,-1.08533333333,6.0225,2.124,1.14366666667,2.603
267.73,1.89766666667,1.46866666667,1.005,1.58133333333,3.321,2.417,-0.903666666667,6.15,2.47366666667,1.50233333333,3.09533333333
268.10,2.112,1.73633333333,1.084,1.58133333333,3.13,2.34466666667,-0.995333333333,6.072,2.34466666667,1.69233333333,3.03033333333
268.48,2.093,1.876,1.05166666667,1.605,3.33966666667,2.245,-0.987,6.1155,2.47233333333,1.75666666667,3.14466666667
268.85,2.31933333333,1.98966666667,1.383,2.10666666667,3.90433333333,2.56433333333,-0.713,6.687,2.63866666667,2.04266666667,3.55366666667
269.22,2.69233333333,2.60966666667,1.99866666667,2.68233333333,4.68033333333,3.42766666667,0.0726666666667,7.456,3.065,2.72366666667,4.16266666667
269.59,2.91266666667,3.31733333333,2.235,3.024,4.77366666667,3.54966666667,0.516,7.858,3.135,2.98366666667,4.44966666667
269.97,3.15666666667,3.75466666667,2.51966666667,3.48066666667,5.147,3.745,0.931666666667,8.074,3.22533333333,3.17633333333,4.755
270.34,3.41066666667,4.21,2.79366666667,3.85333333333,5.472,4.133,1.358,8.4535,3.59366666667,3.61266666667,5.17333333333
270.71,3.50533333333,4.463,3.00333333333,4.00766666667,5.37433333333,4.35166666667,1.655,8.48,3.77533333333,3.812,5.30933333333
271.09,3.24766666667,4.45633333333,2.68833333333,3.96033333333,5.052,4.18566666667,1.56033333333,8.349,3.58133333333,3.67166666667,5.205
271.46,2.96266666667,4.25966666667,2.58533333333,4.11066666667,4.742,4.24233333333,1.604,8.0855,3.322,3.541,5.17966666667
271.83,3.181,4.30166666667,2.77933333333,4.20733333333,4.71166666667,4.481,1.83833333333,8.068,3.43766666667,3.335,5.336
272.20,3.21666666667,4.21666666667,2.81666666667,4.21666666667,4.79166666667,4.55833333333,2.01666666667,8.0125,3.55833333333,3.33333333333,5.51666666667
272.58,3.46166666667,4.354,3.02,4.313,4.886,4.632,2.19333333333,8.2005,3.74833333333,3.65,5.663
272.95,3.47933333333,4.39033333333,2.98366666667,4.15433333333,4.691,4.43933333333,1.95933333333,7.9145,3.96766666667,3.65066666667,5.53666666667
273.32,3.307,4.06866666667,2.808,3.69166666667,4.10966666667,4.019,1.68633333333,7.4165,3.618,2.988,5.03433333333
273.69,3.41366666667,3.85966666667,3.14066666667,3.83533333333,4.19033333333,4.09966666667,1.76066666667,7.3145,3.74433333333,2.95066666667,4.96733333333
274.06,3.25733333333,3.60333333333,3.14733333333,3.578,4.0,4.15166666667,1.60333333333,7.418,3.755,3.01266666667,4.717
274.44,2.82566666667,3.18766666667,2.80866666667,3.17066666667,3.679,3.877,1.17166666667,7.069,3.30833333333,2.62766666667,4.282
274.81,2.87566666667,3.141,2.86666666667,3.16766666667,3.88466666667,3.94633333333,1.133,7.128,3.36233333333,2.66366666667,4.17666666667
275.18,3.44466666667,3.28166666667,3.24566666667,3.38133333333,4.31233333333,4.367,1.42833333333,7.486,3.67066666667,3.04666666667,4.421
275.55,3.49633333333,3.22766666667,3.06066666667,2.912,4.35,4.03433333333,1.26133333333,7.2065,3.56133333333,2.866,4.313
275.93,3.59333333333,3.25166666667,3.271,2.986,4.49366666667,3.85833333333,1.261,7.2385,3.593,3.072,4.26633333333
276.30,3.52633333333,3.216,3.42933333333,3.18666666667,4.708,3.88466666667,1.308,7.367,3.82633333333,3.08033333333,4.09766666667
276.67,3.42966666667,3.32166666667,3.43,3.302,4.69133333333,3.88333333333,1.301,7.259,3.706,3.10466666667,4.07066666667
277.04,3.64866666667,3.68833333333,3.62866666667,3.53966666667,5.16566666667,4.22333333333,1.82433333333,7.585,3.827,3.30166666667,4.50133333333
277.41,3.75133333333,4.08966666667,3.92066666667,4.05,5.66166666667,4.55733333333,2.06933333333,8.0895,4.31866666667,3.771,5.035
277.79,3.58033333333,4.056,3.759,3.94733333333,5.79166666667,4.54233333333,1.88466666667,8.1525,4.205,3.83833333333,4.97866666667
278.16,3.67833333333,4.15433333333,3.66833333333,3.96566666667,5.83966666667,4.60033333333,1.973,7.9715,4.13433333333,3.79733333333,4.779
278.53,3.85266666667,4.41433333333,3.85233333333,4.20766666667,6.00066666667,4.52266666667,2.286,8.025,4.414,3.843,4.976
278.90,3.71233333333,4.125,3.496,3.92866666667,5.598,4.066,1.768,7.911,4.21333333333,3.47666666667,4.84166666667
279.27,3.14,3.768,3.091,3.59133333333,5.20066666667,3.513,1.148,7.4035,3.74866666667,3.01233333333,4.51366666667
279.64,3.28866666667,3.83866666667,3.31766666667,3.935,5.343,3.78066666667,1.283,7.7835,3.81933333333,3.318,4.57166666667
280.02,2.86033333333,3.57266666667,2.92633333333,3.63,5.05533333333,3.40166666667,1.036,7.597,3.525,2.86966666667,4.371
