wavelength,Back_MelNigf,Belly_MelNigf,Breast_MelNigf,Crissum_MelNigf,Crown_MelNigf,DorTail_MelNigf,Patch10_MelNigf,Rump_MelNigf,Throat_MelNigf,WingTip_MelNigf
253.54,7.10519999999,6.73553333333,5.67446666667,5.61493333333,5.80826666667,9.22333333333,10.7803333333,7.5772,5.61133333333,11.141
253.91,6.6474,6.43736666667,5.51653333333,5.52433333333,5.45933333333,8.81373333334,10.6322,7.34286666666,5.16526666667,10.7277333333
254.28,6.849,6.415,5.64873333334,5.7478,5.75166666667,9.0394,10.9527333334,7.55406666667,5.2606,10.5684666666
254.66,7.30166666666,6.8543,6.13066666667,6.0278,6.32033333333,9.42486666666,11.4038,8.13426666667,5.79673333333,10.8306666667
255.03,7.29613333333,6.87736666667,6.02873333333,5.868,6.44966666667,9.39673333333,11.2196666667,8.05126666667,5.99386666667,10.8160666667
255.41,7.45120000001,7.1474,6.29466666667,6.02266666667,6.88873333333,9.45133333333,11.7143333333,8.42639999999,6.30386666667,11.4286666667
255.78,7.94873333333,7.67836666667,6.99293333333,6.61533333333,7.31,9.54319999999,12.1492666667,8.85793333333,6.7366,11.9393333333
256.15,8.04186666667,7.85373333333,7.15453333333,7.01513333333,7.50753333333,9.46813333333,12.3903333333,9.30553333335,7.00106666667,12.1486666667
256.53,7.01073333333,6.86816666667,6.06433333333,6.35873333333,6.36773333333,8.49159999999,11.3996,8.49633333333,5.98733333333,11.1594666667
256.90,6.43539999999,6.18743333333,5.3258,5.662,5.33413333333,7.86466666667,10.7354666667,7.83093333333,5.31726666667,10.1723333333
257.28,6.03233333333,5.91253333333,5.04613333333,5.21633333333,4.65953333333,7.41693333333,10.294,7.26606666667,4.93786666667,9.81453333333
257.65,5.42433333333,5.56003333333,4.4602,4.518,3.9648,7.02653333333,9.43319999999,6.63946666667,4.18526666667,9.33813333333
258.02,5.71426666667,5.94153333333,4.7504,4.6778,4.154,7.29766666667,9.41066666667,6.86633333333,4.48966666667,9.70906666665
258.40,5.1942,5.67756666667,4.37286666667,4.2152,3.5764,6.85886666666,8.82233333332,6.29906666667,4.15106666667,9.35506666667
258.77,4.53473333333,5.01726666667,3.76953333333,3.66653333333,2.8864,6.31853333333,8.01633333333,5.52973333333,3.40426666667,8.68686666666
259.15,4.52113333333,4.96936666667,3.74913333333,3.69153333333,2.85826666667,6.37553333333,7.9674,5.45393333333,3.27586666667,8.72039999999
259.52,4.3144,4.7138,3.52306666667,3.44226666667,2.55393333333,6.09266666667,7.625,5.208,3.00693333333,8.39393333333
259.89,4.00793333333,4.3373,3.14766666667,3.0798,2.26733333334,5.81286666667,7.27926666667,4.8468,2.72973333333,8.1398
260.27,4.10446666667,4.2654,3.18673333333,3.05933333333,2.30553333333,5.8892,7.29926666667,4.7802,2.7406,8.2074
260.64,4.42366666667,4.4681,3.5058,3.33886666666,2.60053333333,6.1734,7.60953333333,5.023,3.01866666667,8.46339999999
261.01,4.60666666667,4.69633333333,3.80106666667,3.6076,2.93993333333,6.38173333333,7.83286666667,5.25413333333,3.25886666667,8.72506666666
261.39,4.85113333333,4.88713333333,4.095,3.85753333333,3.25446666667,6.67906666667,8.07913333334,5.52606666667,3.531,8.98060000001
261.76,5.17646666667,5.10956666667,4.45306666667,4.19853333333,3.59266666667,7.02293333333,8.43733333334,5.85453333333,3.90046666667,9.30566666667
262.13,5.37346666667,5.1194,4.57613333333,4.32293333333,3.76866666667,7.24306666667,8.6152,5.89686666667,4.08866666667,9.4192
262.51,5.77013333333,5.26236666667,4.89586666667,4.57586666667,4.05326666667,7.55386666667,8.99166666666,6.20353333333,4.34713333333,9.76373333333
262.88,5.9594,5.3414,5.04726666667,4.77653333333,4.2252,7.8208,9.24153333334,6.42693333333,4.65373333333,9.94466666667
263.25,5.70813333333,5.05913333333,4.89753333333,4.57406666667,3.94586666667,7.62513333333,9.06660000001,6.26133333333,4.6266,9.65393333333
263.63,5.9198,5.1147,5.1172,4.759,4.1382,7.89306666667,9.30106666667,6.4194,4.92306666667,9.84106666667
264.00,5.99646666667,5.11096666667,5.2282,4.77313333333,4.14653333333,8.07786666667,9.4728,6.51406666667,4.85773333333,9.7806
264.37,6.17633333333,5.36626666667,5.25786666667,5.0324,4.4012,8.27286666667,9.66473333333,6.70613333333,5.0804,9.83373333333
264.75,6.15666666666,5.3619,5.14793333333,4.97213333333,4.39706666667,8.12293333334,9.49146666666,6.67233333333,4.9864,9.78893333333
265.12,6.13906666667,5.28936666667,4.96446666667,4.89933333333,4.25813333333,8.07653333334,9.24533333333,6.6724,5.01,9.83273333333
265.49,5.75353333333,4.97916666667,4.48786666667,4.624,3.91346666667,7.73786666667,8.87860000001,6.3474,4.6656,9.48646666666
265.87,5.52686666666,4.8643,4.18813333333,4.5044,3.7246,7.53093333333,8.79340000001,6.16213333333,4.37073333333,9.31146666667
266.24,5.29466666667,4.67406666667,3.89633333333,4.40693333333,3.4486,7.12486666667,8.47340000001,5.99113333333,4.08493333333,9.15419999999
266.61,5.31673333333,4.77743333333,3.8866,4.6342,3.62313333333,7.18606666666,8.44806666666,6.07953333333,4.12486666667,9.26866666666
266.98,5.71346666667,5.11463333333,4.28026666667,4.986,4.0548,7.31406666666,8.81293333333,6.37573333333,4.3774,9.66906666667
267.36,5.6832,5.0311,4.16113333333,4.93153333333,4.03933333333,7.16073333333,8.63120000001,6.26613333333,4.1704,9.57733333332
267.73,5.52053333333,5.02666666667,4.12966666667,4.7956,3.9506,7.06746666667,8.46986666666,6.21833333333,3.9824,9.42586666667
268.10,5.54746666667,5.18476666667,4.22253333333,4.88386666667,4.0058,7.13786666666,8.47606666667,6.32173333333,4.249,9.52446666667
268.48,5.29773333333,4.99826666667,4.12166666667,4.56326666667,3.7368,6.81326666667,8.28233333333,6.1396,4.0602,9.34953333333
268.85,5.0048,4.9177,3.99753333333,4.40093333333,3.61793333333,6.75386666667,8.19113333333,6.04293333333,3.97126666667,9.2314
269.22,5.08226666667,5.11,4.1222,4.51986666667,3.7738,6.8356,8.38153333334,6.1108,4.04106666667,9.2216
269.59,5.6204,5.59416666667,4.59053333334,4.9414,4.2168,7.26393333333,8.7844,6.53306666667,4.4444,9.66373333333
269.97,5.5468,5.4366,4.5018,4.68566666667,4.0632,7.09526666667,8.62953333334,6.4968,4.2914,9.45626666666
270.34,5.3086,5.19396666667,4.3634,4.3774,3.84293333333,6.95593333333,8.40160000001,6.2518,4.0642,9.287
270.71,5.0272,4.9775,4.19873333333,4.06813333333,3.5576,6.74666666667,8.17926666667,6.08186666667,3.92586666667,9.0118
271.09,4.58946666667,4.70646666667,3.88286666667,3.69046666667,3.16846666667,6.54786666667,7.8314,5.80326666667,3.64713333333,8.64586666667
271.46,5.073,5.15573333333,4.3206,4.1276,3.63026666667,7.1258,8.38259999999,6.2168,4.06746666666,9.1348
271.83,5.2606,5.3391,4.38786666666,4.21486666667,3.74373333333,7.25373333333,8.62066666667,6.28853333333,4.18093333333,9.34153333333
272.20,5.312,5.38016666667,4.38906666667,4.2702,3.79306666667,7.20686666667,8.69433333333,6.2944,4.1408,9.29906666667
272.58,5.4782,5.5195,4.53386666667,4.45653333333,3.95093333333,7.45266666667,8.82359999999,6.42933333333,4.23813333333,9.36373333333
272.95,5.50773333333,5.50576666667,4.49653333334,4.39286666667,3.92466666667,7.5416,8.92339999999,6.43333333333,4.26,9.35059999999
273.32,5.40333333333,5.32446666667,4.4204,4.227,3.75786666667,7.41986666667,8.8204,6.3294,4.13293333333,9.22620000001
273.69,5.26033333333,5.16786666667,4.217,4.01293333333,3.561,7.25466666667,8.687,6.13633333333,3.931,8.95573333333
274.06,5.06126666667,4.93596666667,4.05373333333,3.89066666666,3.45593333333,7.09453333333,8.49933333333,5.84166666666,3.77266666666,8.81606666667
274.44,4.97146666667,4.9115,3.9884,3.84473333333,3.43786666666,7.0864,8.55273333333,5.84193333333,3.75213333333,8.66193333333
274.81,5.253,5.1188,4.17426666667,4.0892,3.61733333333,7.25693333333,8.78346666667,5.9858,3.9392,8.79633333334
275.18,5.55753333333,5.2094,4.31306666667,4.28846666667,3.77273333333,7.32673333333,8.97633333333,6.03873333333,4.06013333333,8.92133333332
275.55,5.28726666667,4.9096,4.03186666667,3.9926,3.48673333333,6.90286666667,8.69933333333,5.7654,3.82713333333,8.57133333333
275.93,5.01413333333,4.5793,3.75006666667,3.93313333333,3.37546666667,6.70093333333,8.48626666667,5.6844,3.71793333333,8.26086666667
276.30,5.2032,4.63823333333,3.86673333333,4.10786666666,3.5622,6.91793333333,8.53873333333,5.84913333333,3.8544,8.37506666667
276.67,4.97926666667,4.3549,3.6352,3.87706666667,3.27346666667,6.6004,8.32506666667,5.66586666667,3.56066666666,8.1906
277.04,4.67006666667,4.09983333333,3.36366666667,3.67206666667,3.00506666667,6.20753333333,8.00666666667,5.36646666667,3.26926666667,7.88733333334
277.41,4.7966,4.3344,3.5596,3.89726666667,3.2936,6.3878,8.21380000001,5.55766666666,3.41706666667,8.09226666667
277.79,4.53726666667,4.14373333333,3.45066666667,3.8148,3.19506666667,6.1934,8.01506666667,5.46486666667,3.2412,8.0234
278.16,4.81473333333,4.46516666667,3.6558,4.04066666667,3.30213333333,6.42526666667,8.27720000001,5.67413333333,3.54766666667,8.24393333333
278.53,5.13206666667,4.75776666667,3.97106666667,4.23006666667,3.52733333333,6.67086666667,8.42706666666,5.94086666667,3.7968,8.54726666667
278.90,4.7854,4.44023333333,3.72306666667,3.8666,3.27833333333,6.3112,8.15093333333,5.6336,3.48206666667,8.31306666667
279.27,4.59293333333,4.54443333333,3.6148,3.72646666667,3.28493333333,6.21693333333,8.05126666667,5.61846666667,3.39633333333,8.30293333333
279.64,4.4106,4.557,3.57446666667,3.58053333333,3.16753333333,6.21706666667,7.9382,5.58026666667,3.2794,8.28
280.02,4.60753333333,4.76783333333,3.93106666667,3.7402,3.3084,6.408,8.14493333333,5.76553333333,3.42986666667,8.49106666667
280.39,4.44966666667,4.6437,3.87006666667,3.57533333333,3.11473333333,6.22366666667,8.01320000001,5.63826666667,3.22006666667,8.32746666667
280.76,4.206,4.38736666667,3.67466666667,3.3294,2.92873333333,6.03953333333,7.76953333333,5.3644,2.96313333333,8.0418
281.13,4.27586666666,4.34083333333,3.77586666667,3.35366666667,2.9352,6.1074,7.69446666667,5.3426,2.9222,8.07966666667
281.50,3.92233333333,3.946,3.38506666667,3.02206666667,2.4576,5.77173333333,7.32886666667,4.93866666667,2.58646666667,7.70313333333
281.87,3.66866666667,3.61196666667,3.03146666667,2.78026666667,2.1556,5.47573333334,7.08793333333,4.63853333333,2.41393333333,7.39926666667
282.25,3.34713333333,3.33006666667,2.7614,2.52633333333,1.892,5.2048,6.8222,4.4012,2.14613333333,7.0778
282.62,3.26853333333,3.36956666667,2.76053333333,2.5806,1.86226666667,5.19466666667,6.8232,4.2762,2.16333333333,7.0116
282.99,3.45013333333,3.62176666667,2.9142,2.80946666667,2.04293333333,5.4768,6.94126666667,4.39806666667,2.33713333333,7.13073333334
283.36,3.6756,3.71613333333,3.07826666667,3.10506666667,2.1922,5.6966,7.1374,4.62666666667,2.55513333333,7.22773333334
283.73,3.90933333333,3.83633333333,3.26573333333,3.28726666667,2.33646666667,5.80793333333,7.33033333333,4.82633333333,2.76353333333,7.32566666667
284.10,3.95406666666,3.86023333333,3.26713333333,3.30873333333,2.37293333333,5.853,7.34173333334,4.82153333333,2.83933333333,7.43593333333
284.47,3.90653333333,3.80193333333,3.17586666667,3.2902,2.3902,5.87373333333,7.35706666667,4.78766666667,2.8856,7.4914
284.85,4.06813333333,3.94476666667,3.2964,3.43726666667,2.52606666667,6.04286666667,7.49,4.88166666667,3.182,7.6798
285.22,4.17626666667,4.0263,3.43926666667,3.51826666667,2.59673333333,6.12186666667,7.60193333334,4.95466666667,3.3518,7.7548
285.59,4.17206666667,4.01976666667,3.45,3.4998,2.66106666667,6.1138,7.5846,4.89526666667,3.32533333333,7.71726666667
285.96,4.3022,4.1755,3.6436,3.589,2.82126666666,6.25486666667,7.70673333333,4.98233333333,3.3844,7.81966666666
286.33,4.55573333333,4.45276666667,3.9158,3.83386666667,3.09126666667,6.45433333333,7.9202,5.26426666667,3.6044,8.09413333333
286.70,4.52786666666,4.39666666667,3.8462,3.83946666667,3.07573333333,6.3478,7.94786666667,5.30606666667,3.56286666667,8.1344
287.07,4.23626666667,4.087,3.56566666667,3.6004,2.78066666667,6.0162,7.6666,5.0616,3.25533333333,7.88246666667
287.44,4.15,4.0428,3.5592,3.50673333333,2.66646666667,5.98013333333,7.64033333334,4.97253333333,3.2166,7.9196
287.82,4.10573333333,3.95313333333,3.4232,3.381,2.57453333333,5.90506666667,7.59440000001,4.79486666667,3.08406666667,7.81633333334
288.19,4.16673333333,3.99143333333,3.45373333333,3.3456,2.6532,5.91426666667,7.73946666667,4.7838,3.098,7.6984
288.56,4.02966666667,3.97216666667,3.39513333333,3.21313333333,2.50086666667,5.76686666667,7.6568,4.6254,2.9744,7.5302
288.93,3.8606,3.89986666667,3.20093333333,3.1198,2.387,5.59513333333,7.62053333333,4.4996,2.7962,7.42166666667
289.30,3.97533333333,4.11843333333,3.28806666667,3.22993333333,2.53126666667,5.70446666667,7.83173333333,4.63153333333,2.86133333333,7.53393333333
289.67,4.03033333333,4.24646666667,3.30906666667,3.35326666667,2.515,5.67006666667,7.94986666666,4.789,2.90546666667,7.64606666667
290.04,4.08406666667,4.3146,3.40093333333,3.43506666667,2.50166666667,5.65926666667,8.02126666667,4.8922,3.0296,7.72386666667
290.41,4.04506666667,4.27326666667,3.31893333333,3.3792,2.50713333333,5.63173333333,8.04033333333,4.83713333333,3.00306666667,7.6844
290.78,4.2014,4.4164,3.5234,3.4746,2.649,5.76946666666,8.23059999999,4.96106666667,3.12493333333,7.8192
291.15,4.59926666667,4.8252,3.9366,3.80593333333,3.01266666667,6.21606666666,8.73399999999,5.36133333333,3.578,8.26346666667
291.52,4.5096,4.7469,3.86966666667,3.75593333333,2.97426666667,6.0626,8.70813333333,5.28106666667,3.52513333333,8.17333333333
291.89,4.54093333333,4.91713333333,4.0148,3.94493333333,3.20253333333,6.20173333333,8.78379999999,5.5028,3.70393333333,8.3566
292.26,4.36193333333,4.77766666667,3.828,3.89333333333,2.997,6.01433333333,8.65306666667,5.35313333333,3.60613333333,8.29066666667
292.64,4.6194,4.9776,4.0886,4.13786666667,3.21806666667,6.17933333333,8.87686666667,5.59893333333,3.84026666667,8.54646666667
293.01,4.89373333333,5.31093333333,4.48886666667,4.44186666667,3.4866,6.46953333333,9.15686666666,5.94026666666,4.09906666667,8.76406666667
293.38,4.85126666667,5.24856666667,4.44806666667,4.47686666667,3.4482,6.4292,9.13633333334,5.90433333333,4.0952,8.69813333333
293.75,4.97326666667,5.26546666667,4.6038,4.5824,3.54793333333,6.6652,9.27586666667,5.96073333333,4.269,8.75706666667
294.12,4.9576,5.28113333333,4.64253333333,4.62426666667,3.54086666667,6.75466666667,9.3424,6.00013333333,4.25746666667,8.75766666667
294.49,4.96253333333,5.2834,4.765,4.73066666667,3.5004,6.76773333333,9.35293333333,5.96693333333,4.26106666667,8.7676
294.86,4.90273333333,5.20636666667,4.63426666667,4.70906666667,3.44026666667,6.69533333333,9.21706666666,5.85013333333,4.19373333333,8.5842
295.23,4.62393333333,4.90486666667,4.307,4.45926666667,3.22606666667,6.35246666666,8.9696,5.62173333333,3.89033333333,8.24306666666
295.60,4.80006666667,4.99906666667,4.3468,4.51566666667,3.326,6.4776,9.10186666666,5.7704,3.8866,8.2834
295.97,4.93093333333,5.0622,4.43506666667,4.59913333333,3.37186666667,6.49526666667,9.29426666667,5.83286666667,3.95833333333,8.32046666667
296.34,4.86513333333,5.02056666667,4.32586666667,4.50306666667,3.27733333333,6.391,9.1824,5.80553333333,3.78653333333,8.19846666667
296.71,4.80473333333,4.9716,4.195,4.45926666667,3.26926666667,6.36833333333,9.15253333333,5.78326666667,3.6946,8.15633333333
297.08,4.705,4.9106,4.04193333333,4.35446666667,3.18446666667,6.23913333333,9.08706666666,5.71053333333,3.59013333333,8.06746666667
297.45,4.76313333333,4.97836666667,4.0632,4.40353333333,3.20586666667,6.23193333333,9.15513333335,5.82866666667,3.61673333333,8.12506666667
297.82,4.8144,5.01896666667,4.02433333334,4.404,3.21173333333,6.14633333333,9.14580000001,5.84253333333,3.58693333333,8.10753333333
298.19,4.81673333333,4.99993333333,3.92013333333,4.33446666667,3.13693333333,6.0152,9.07959999999,5.75866666667,3.4968,8.06146666667
298.56,4.85606666667,5.00063333333,3.79786666667,4.28806666667,3.07506666667,5.9666,9.10966666666,5.74293333333,3.45153333333,8.016
298.93,4.81386666667,4.892,3.66086666667,4.23153333333,2.91646666667,5.8976,9.07233333334,5.70746666667,3.3228,7.93926666667
299.30,4.8652,4.92306666667,3.7108,4.25893333333,2.89926666667,5.92526666667,9.13113333333,5.7308,3.3618,7.99126666667
299.67,4.65533333333,4.76403333333,3.5026,4.10386666667,2.65273333333,5.68153333333,8.9568,5.51166666666,3.20653333333,7.81926666667
300.04,4.45166666667,4.5922,3.26173333333,3.92946666667,2.3928,5.51433333333,8.78013333333,5.32086666667,3.04233333333,7.581
300.41,4.66126666667,4.7924,3.4658,4.142,2.57826666667,5.72173333333,9.02666666667,5.48473333333,3.30513333334,7.80173333334
300.78,4.6788,4.7928,3.57093333333,4.11933333333,2.46586666667,5.71066666667,9.14493333333,5.43726666667,3.35946666667,7.79806666667
301.15,4.8806,4.866,3.74013333333,4.2638,2.5274,5.75966666667,9.32006666667,5.54733333333,3.49253333333,7.87246666667
301.52,4.7872,4.75056666667,3.64706666667,4.2,2.4796,5.709,9.34026666667,5.4002,3.48053333333,7.81666666667
301.89,4.8702,4.8818,3.78393333333,4.34953333333,2.6296,5.83633333333,9.51759999999,5.50366666667,3.62053333333,7.94386666667
302.26,5.0196,5.05013333333,3.9268,4.50146666667,2.80226666667,5.9294,9.73300000001,5.6436,3.8282,8.05393333333
302.63,4.80853333333,4.96306666667,3.89026666667,4.4168,2.76333333334,5.7804,9.73173333333,5.5686,3.7816,7.9708
303.00,4.82213333333,5.06853333333,3.99546666667,4.4058,2.9164,5.76606666667,9.90360000001,5.5862,3.88093333333,8.06326666667
303.37,4.88313333333,5.15236666667,4.075,4.44306666666,3.0044,5.77633333333,9.9798,5.6032,3.89613333333,8.00726666667
303.74,5.28046666667,5.50476666667,4.57146666667,4.8274,3.47273333333,6.19213333333,10.4444,5.99673333334,4.28246666666,8.37213333333
304.10,5.50166666667,5.7002,4.82746666667,5.07293333333,3.73906666667,6.3274,10.6915333333,6.13826666667,4.42033333333,8.6286
304.47,5.59813333333,5.7964,4.9248,5.2404,3.9054,6.31493333333,10.8224666667,6.22926666667,4.50193333333,8.68386666666
304.84,5.70646666667,5.78493333333,4.98353333333,5.3916,4.09606666667,6.33146666667,10.9086,6.35466666667,4.56233333333,8.70233333333
305.21,5.59306666667,5.69853333333,4.87573333333,5.33486666667,4.13113333333,6.26026666667,10.8447333333,6.31006666667,4.47713333333,8.61853333333
305.58,5.70486666666,5.7873,4.97093333333,5.44013333333,4.24293333333,6.2652,10.9007333333,6.40053333333,4.55913333333,8.64906666666
305.95,5.75646666667,5.87696666667,5.09453333333,5.52013333333,4.2804,6.3608,10.9942666667,6.5648,4.69706666667,8.77673333334
306.32,5.7178,5.81116666667,5.0964,5.59773333333,4.24813333333,6.4028,11.0660666667,6.628,4.63966666667,8.77220000001
306.69,5.99233333333,5.94213333333,5.2204,5.75826666667,4.3462,6.6118,11.1788,6.85193333333,4.81726666667,8.91606666668
307.06,6.13206666667,5.96956666667,5.2494,5.82366666667,4.35486666667,6.7518,11.1815333333,6.98973333333,4.85126666667,8.93453333333
307.43,6.26526666667,5.9962,5.30226666667,6.01353333333,4.40893333333,6.8658,11.3317333333,7.1424,5.0098,9.06826666667
307.80,6.0174,5.80796666667,4.99533333333,5.83593333333,4.21073333333,6.57166666667,11.1539333333,6.96173333333,4.8154,8.83326666667
308.17,5.715,5.49766666667,4.66773333333,5.5222,3.8444,6.28386666667,10.9376666667,6.66806666667,4.54953333333,8.55860000001
308.54,5.57026666667,5.38116666667,4.5632,5.3662,3.641,6.13633333333,10.8447333333,6.55566666667,4.43993333333,8.4084
308.90,5.45466666667,5.34783333334,4.39253333333,5.2608,3.46993333333,6.0308,10.7500666667,6.45166666667,4.27186666667,8.26766666667
