wavelength,Back_LoxNocm,Belly_LoxNocm,Breast_LoxNocm,Crissum_LoxNocm,Crown_LoxNocm,DorTail_LoxNocm,Rump_LoxNocm,Throat_LoxNocm,WingTip_LoxNocm
260.27,3.28633333333,3.45933333333,4.04886666667,3.52146666667,3.12833333333,8.14173333333,3.84143333333,2.39093333334,7.19073333333
260.64,3.48533333333,3.62513333333,4.11186666667,3.6532,3.22566666667,8.25973333333,3.9835,2.51526666666,7.41960000001
261.01,3.7196,3.81866666667,4.23266666667,3.817,3.42906666667,8.37226666667,4.08453333333,2.72033333333,7.53420000001
261.39,3.5021,3.60793333333,3.9586,3.65593333333,3.25226666666,8.16053333333,3.90226666667,2.51613333333,7.36813333333
261.76,3.9132,3.9498,4.36933333333,3.9618,3.61053333333,8.4882,4.31396666667,2.83793333334,7.70026666666
262.13,3.9139,3.86806666667,4.35886666667,4.01913333333,3.67566666667,8.55766666667,4.39916666667,2.84173333333,7.7434
262.51,3.96693333333,3.93573333334,4.32126666667,4.10506666667,3.70613333333,8.6132,4.60823333334,2.96453333333,7.91433333333
262.88,4.10223333333,4.0384,4.3876,4.21726666667,3.802,8.7624,4.74636666667,3.17153333333,8.08080000001
263.25,4.31133333333,4.32173333333,4.61466666667,4.6334,4.0594,9.02540000001,5.1287,3.56533333333,8.51493333333
263.63,4.1693,4.02806666667,4.46606666667,4.57746666667,3.94766666667,8.94246666666,5.07116666667,3.3644,8.41613333333
264.00,4.24803333333,3.91326666667,4.42566666667,4.7058,3.95526666667,8.90746666666,5.12606666667,3.45673333333,8.43140000001
264.37,4.48143333333,4.09873333333,4.73286666667,4.81446666667,4.30326666667,9.01546666666,5.4163,3.87666666666,8.665
264.75,4.04163333333,3.76573333333,4.37666666667,4.35306666667,3.9546,8.573,5.06416666667,3.58853333333,8.20426666667
265.12,3.98536666667,3.72733333333,4.4044,4.47466666667,4.03513333333,8.67686666667,5.10183333333,3.48713333333,8.17293333332
265.49,4.27783333333,4.05113333333,4.79773333333,4.67126666667,4.33833333333,9.02093333333,5.51676666667,3.70653333333,8.42953333333
265.87,4.0642,3.8388,4.5892,4.6088,4.1832,8.834,5.376,3.5056,8.12
266.24,4.2755,4.093,4.86353333333,4.7364,4.27146666667,8.92673333334,5.392,3.62793333333,8.3104
266.61,4.1981,3.91253333333,4.76413333333,4.34226666667,4.012,8.5876,5.04973333333,3.3334,7.89306666666
266.98,4.0978,3.69306666667,4.635,4.2216,3.79786666667,8.3436,4.82383333333,3.08826666667,7.7388
267.36,4.43526666666,3.93153333333,4.80513333333,4.23426666667,3.90166666667,8.4934,4.88086666667,3.1472,7.74646666667
267.73,4.6,4.2098,4.94733333333,4.29366666667,3.98226666667,8.46753333333,5.00253333334,3.36206666667,7.99093333333
268.10,4.43396666667,4.25393333333,4.82773333333,4.09406666667,3.82366666667,8.25406666666,4.803,3.23106666667,7.87073333333
268.48,4.26133333333,4.01066666667,4.57,3.9298,3.58526666667,7.94266666667,4.60576666667,3.06526666667,7.69759999999
268.85,4.20646666667,3.85846666667,4.5634,3.7964,3.5384,7.88766666667,4.55186666667,2.95086666667,7.57673333333
269.22,4.08546666667,3.70566666667,4.39513333333,3.5916,3.32086666666,7.67713333333,4.44073333333,2.77006666667,7.45186666667
269.59,4.0813,3.6482,4.1996,3.52986666667,3.23966666667,7.57546666667,4.2945,2.7662,7.34539999999
269.97,3.92103333333,3.51186666667,3.98213333333,3.2484,3.04386666666,7.3546,4.01266666667,2.64313333333,7.21086666667
270.34,4.1061,3.64633333333,4.09453333333,3.3804,3.18753333333,7.5262,4.26893333333,2.76753333333,7.359
270.71,4.48846666667,4.17133333333,4.63453333333,3.94073333333,3.704,7.99866666667,4.75393333333,3.24266666667,7.86706666667
271.09,4.64926666667,4.398,4.85253333333,4.16453333333,3.97333333333,8.2176,4.96513333334,3.40913333333,8.00240000001
271.46,4.3578,4.09866666667,4.53366666667,3.98466666667,3.83773333333,7.87733333334,4.65463333333,3.16293333333,7.74373333333
271.83,4.5522,4.30266666667,4.80146666667,4.20633333333,4.06653333333,8.065,4.8365,3.3616,7.74960000001
272.20,4.8282,4.46786666667,4.97046666667,4.42533333333,4.19066666667,8.3148,5.0185,3.522,7.949
272.58,4.95383333333,4.666,5.08593333333,4.58273333333,4.2514,8.54786666667,5.14133333333,3.54693333333,8.02826666667
272.95,5.14003333333,4.8598,5.18586666667,4.83306666667,4.36746666667,8.76186666667,5.25913333333,3.76046666667,8.24780000001
273.32,5.19366666667,4.99253333333,5.31833333333,4.95873333333,4.58293333333,8.8914,5.31393333333,3.8454,8.39253333333
273.69,5.26073333333,5.0886,5.449,5.123,4.804,9.1058,5.44533333333,3.98273333333,8.5454
274.06,5.49746666667,5.43866666667,5.7724,5.4756,5.175,9.39153333333,5.70003333333,4.17633333333,8.82899999999
274.44,5.4431,5.51826666667,5.75813333333,5.48693333333,5.25086666667,9.39046666667,5.6596,4.1416,8.77939999999
274.81,4.96993333333,5.0198,5.27853333333,5.05213333333,4.872,8.95973333333,5.1712,3.6526,8.35206666667
275.18,4.89763333333,4.9378,5.19066666667,5.0142,4.81033333333,8.8836,5.11413333333,3.60873333333,8.36033333333
275.55,4.7892,4.80933333333,5.1154,4.932,4.63426666666,8.83973333333,5.01953333333,3.598,8.34293333333
275.93,4.59473333333,4.60606666667,4.88953333334,4.79513333333,4.55873333333,8.71086666667,4.81456666667,3.4556,8.2938
276.30,4.22173333333,4.19046666667,4.54126666667,4.5036,4.38046666667,8.27233333333,4.50993333333,3.13813333333,8.00086666667
276.67,3.94786666667,3.9276,4.34086666667,4.2896,4.22366666667,8.0128,4.29813333333,2.97773333333,7.80626666667
277.04,3.49873333333,3.47926666667,3.982,3.87666666666,3.81433333333,7.45266666666,3.9025,2.59886666667,7.41626666667
277.41,3.3692,3.3474,3.82246666667,3.66846666667,3.51446666667,7.21766666667,3.8215,2.57073333333,7.22406666667
277.79,3.06003333333,3.1434,3.52326666667,3.28666666667,3.16733333333,6.86393333333,3.58386666667,2.26053333333,6.92473333333
278.16,2.8559,2.78866666667,3.10773333333,2.9362,2.71706666666,6.443,3.3637,1.92926666667,6.63633333333
278.53,2.77436666667,2.66413333333,2.94093333333,2.78953333333,2.46306666667,6.22766666667,3.21753333333,1.7472,6.49146666667
278.90,3.1808,2.98973333333,3.20233333333,3.01773333333,2.58166666667,6.54853333333,3.54066666667,2.10486666667,6.72246666667
279.27,3.10956666667,2.90706666667,3.1266,2.81326666667,2.41693333333,6.42373333333,3.45376666667,1.9586,6.56646666667
279.64,3.12706666667,2.93273333333,3.19126666667,2.7788,2.46346666667,6.4626,3.54146666667,1.90806666667,6.53613333333
280.02,3.1753,2.87986666667,3.1898,2.74773333333,2.40673333333,6.52,3.6082,1.944,6.56746666667
280.39,3.31016666667,3.0994,3.37166666667,2.95013333333,2.54093333334,6.79166666667,3.79313333333,2.069,6.76146666667
280.76,3.5697,3.25586666667,3.4794,3.1676,2.70853333333,6.99993333333,4.00886666667,2.16726666667,6.94713333333
281.13,4.09253333333,3.76306666667,3.91313333333,3.6778,3.2052,7.57753333333,4.48896666667,2.62073333333,7.384
281.50,4.33746666667,4.00913333333,4.11466666667,3.99446666667,3.52093333333,7.7374,4.62886666667,2.761,7.64133333333
281.87,4.37033333333,3.9604,4.1712,4.045,3.42346666667,7.68106666667,4.60083333333,2.72086666667,7.63966666667
282.25,4.4497,4.06106666666,4.32346666667,4.09766666666,3.50933333333,7.88546666667,4.65893333333,2.8316,7.72606666667
282.62,4.3702,3.95706666667,4.2732,4.05486666667,3.48113333334,7.94846666667,4.6298,2.89686666667,7.81606666666
282.99,4.34263333333,3.92673333333,4.25146666667,4.10913333333,3.6086,7.93693333333,4.5644,2.86393333333,7.80140000001
283.36,4.23403333334,3.91346666667,4.19733333333,4.14673333333,3.6186,7.89253333333,4.43533333333,2.81346666667,7.72300000001
283.73,4.25766666667,4.05293333333,4.20366666667,4.20066666667,3.60393333333,7.89013333333,4.3815,2.8564,7.71733333333
284.10,4.33356666667,4.22366666667,4.36033333333,4.3834,3.7714,8.05973333333,4.4903,2.9936,7.76760000001
284.47,4.2161,4.1696,4.3044,4.22513333333,3.67133333333,7.94586666667,4.33206666667,2.92793333333,7.5958
284.85,4.2102,4.2806,4.43726666667,4.21966666666,3.7758,7.9562,4.38056666667,3.00406666667,7.64446666666
285.22,4.25083333334,4.4062,4.57386666667,4.26946666667,3.8654,8.03806666667,4.4907,3.03453333333,7.72219999999
285.59,4.1562,4.271,4.47393333333,4.19113333333,3.72346666667,7.94086666667,4.4481,2.91113333333,7.5656
285.96,4.22896666667,4.46346666667,4.58913333333,4.39833333333,3.95713333333,8.0096,4.55323333333,2.99293333333,7.65419999999
286.33,4.19046666667,4.49546666667,4.58793333333,4.48726666667,4.04966666667,7.9504,4.577,3.0642,7.62166666667
286.70,4.21853333333,4.48066666667,4.61453333333,4.48366666667,4.11233333333,7.9184,4.53516666667,2.996,7.55953333334
287.07,4.1562,4.41586666667,4.5944,4.40893333333,4.04473333333,7.83226666667,4.50856666666,2.88913333333,7.53866666667
287.44,4.2001,4.3874,4.60173333333,4.38326666667,4.06153333334,7.76526666667,4.5405,2.90726666667,7.52860000001
287.82,4.32293333333,4.42626666667,4.78306666667,4.52446666666,4.23073333333,7.91053333333,4.6722,2.98973333333,7.56346666667
288.19,4.23176666667,4.35853333333,4.70606666667,4.33573333333,4.0878,7.684,4.60483333333,2.81266666667,7.46033333333
288.56,4.1896,4.32993333333,4.62846666667,4.28966666667,4.01873333333,7.657,4.67586666667,2.74593333333,7.42766666666
288.93,3.9751,4.14353333333,4.44793333333,4.095,3.81853333333,7.46146666667,4.43326666667,2.62566666667,7.19346666666
289.30,3.7705,3.998,4.2644,3.895,3.65193333333,7.26426666667,4.2071,2.47453333334,6.95806666667
289.67,3.6711,3.9816,4.2424,3.72826666667,3.56826666667,7.22226666667,4.16833333333,2.44646666667,6.89186666667
290.04,3.68,3.89453333333,4.3088,3.55766666667,3.49673333333,7.25153333334,4.10843333333,2.5226,6.85233333333
290.41,3.59083333334,3.78153333333,4.2684,3.38826666667,3.33486666667,7.19506666667,3.99646666667,2.39233333333,6.80953333334
290.78,3.48543333333,3.79593333333,4.20466666666,3.31993333333,3.28853333333,7.07413333333,3.9802,2.38433333333,6.7696
291.15,3.2875,3.61953333333,4.0102,3.1552,3.09973333333,6.89946666667,3.84716666667,2.25533333333,6.55246666667
291.52,3.22586666667,3.60593333333,3.97373333333,3.07746666667,3.029,6.87106666667,3.8344,2.13746666666,6.5184
291.89,2.9682,3.3898,3.76186666667,2.80573333333,2.83773333333,6.59193333333,3.65813333333,1.96093333333,6.357
292.26,2.91443333334,3.37133333333,3.7616,2.83573333333,2.8452,6.659,3.60946666667,1.9564,6.29006666667
292.64,2.78726666667,3.1776,3.69073333333,2.7004,2.71606666667,6.46333333333,3.3858,1.7632,6.08
293.01,2.73253333333,3.0706,3.56446666667,2.67653333333,2.55946666667,6.35813333333,3.32303333333,1.60966666667,6.01773333333
293.38,2.6889,3.04126666667,3.50606666667,2.7214,2.48906666667,6.28766666667,3.31023333333,1.6012,5.995
293.75,2.75863333333,3.16246666667,3.6266,2.8746,2.6044,6.425,3.33416666667,1.67253333333,6.13413333333
294.12,2.75063333333,3.23706666667,3.6176,2.91,2.6196,6.4552,3.34913333333,1.579,6.1488
294.49,2.7217,3.19133333333,3.66853333333,2.96713333334,2.66293333333,6.46906666667,3.38036666667,1.6172,6.07046666666
294.86,2.80966666667,3.2434,3.6914,3.08773333333,2.6682,6.50493333333,3.3947,1.59553333334,6.04646666667
295.23,2.8105,3.2874,3.62913333333,3.0806,2.63546666667,6.45553333333,3.3621,1.56693333333,5.9744
295.60,2.90646666667,3.37646666667,3.6678,3.19166666667,2.7198,6.53546666667,3.4325,1.69646666667,5.99086666667
295.97,2.88463333333,3.4226,3.6102,3.20086666667,2.74306666667,6.62593333333,3.45796666667,1.6976,6.03953333333
296.34,2.7635,3.31,3.46506666666,3.077,2.64893333334,6.53186666667,3.3919,1.58713333333,5.94746666666
296.71,2.95656666667,3.59866666667,3.62426666667,3.2736,2.82313333333,6.75066666667,3.62193333333,1.86273333333,6.22473333333
297.08,3.1063,3.72546666667,3.7386,3.36426666667,3.00173333333,6.87466666667,3.75093333333,1.99386666667,6.3424
297.45,3.0953,3.6712,3.69006666667,3.328,3.013,6.7924,3.7265,1.9202,6.32006666667
297.82,2.97263333334,3.511,3.54833333333,3.16953333333,2.90733333333,6.60966666667,3.6013,1.8086,6.0782
298.19,3.00936666667,3.49326666666,3.50966666667,3.1838,2.9308,6.5836,3.6345,1.8446,6.05266666667
298.56,3.12123333333,3.62973333333,3.52526666667,3.22546666667,3.036,6.62633333333,3.71956666667,1.9018,6.1192
298.93,3.06033333333,3.56413333333,3.46566666667,3.10246666667,2.97506666667,6.53566666666,3.7199,1.8974,6.04133333333
299.30,3.1601,3.69346666667,3.58493333333,3.15093333333,3.02633333333,6.61373333333,3.80206666667,2.0126,6.13286666667
299.67,3.1254,3.6946,3.55913333333,3.04993333333,3.0206,6.55026666667,3.80483333333,2.0162,6.1588
300.04,3.31493333333,3.7446,3.70346666667,3.09893333334,3.12413333333,6.55053333333,3.81566666666,2.1212,6.14533333333
300.41,3.312,3.71673333333,3.63293333333,3.03506666667,3.14753333333,6.43066666667,3.75703333333,2.09433333333,6.11673333333
300.78,3.44453333333,3.7374,3.7246,3.08086666667,3.29313333333,6.4204,3.77273333333,2.12266666667,6.1192
301.15,3.53616666667,3.75766666667,3.86506666666,3.0994,3.30866666667,6.43986666667,3.83246666667,2.14333333333,6.15513333333
301.52,3.63983333333,3.76846666667,3.98553333333,3.1154,3.26026666666,6.46,3.85773333334,2.2084,6.18513333333
301.89,3.77126666667,3.95333333333,4.14646666667,3.24653333333,3.39773333333,6.59926666667,4.00713333333,2.3406,6.39253333333
302.26,3.81943333333,3.9722,4.1758,3.28006666667,3.448,6.6412,3.99913333333,2.33666666667,6.42393333333
302.63,3.78996666667,3.8386,4.10473333333,3.24513333333,3.39913333333,6.54846666667,3.90046666667,2.21526666667,6.37653333334
303.00,3.99723333333,3.959,4.2692,3.38793333333,3.50633333333,6.69653333333,3.95153333333,2.28653333333,6.5152
303.37,3.97896666667,3.88746666667,4.2146,3.36946666666,3.53453333333,6.6608,3.89943333333,2.2732,6.521
303.74,3.8453,3.74433333333,4.03773333333,3.3086,3.41053333333,6.57526666667,3.73833333334,2.18433333333,6.3792
304.10,3.6338,3.65813333333,3.84026666667,3.2286,3.182,6.34733333333,3.62413333333,2.01886666667,6.34873333333
304.47,3.79753333334,3.88193333333,3.9876,3.43733333333,3.26406666667,6.5008,3.76153333333,2.1964,6.51593333333
304.84,3.6613,3.7464,3.80273333333,3.32873333333,3.0842,6.3522,3.67046666667,2.0698,6.3796
305.21,3.434,3.52933333333,3.4606,3.119,2.8232,6.13726666667,3.4811,1.81973333333,6.15113333333
305.58,3.37406666667,3.55353333333,3.3234,3.05766666667,2.8276,6.1462,3.44766666666,1.7684,6.12333333333
305.95,3.70386666666,3.8114,3.48853333333,3.34726666667,3.07193333333,6.38533333333,3.6716,2.02793333334,6.316
306.32,3.6544,3.82746666667,3.50586666667,3.35186666667,2.9576,6.29706666667,3.65986666667,2.037,6.305
306.69,3.6944,3.92573333333,3.5802,3.43213333333,2.9538,6.38906666667,3.71196666667,2.158,6.3828
307.06,3.58333333333,3.95546666667,3.5842,3.463,3.029,6.37053333333,3.73153333333,2.14386666667,6.36153333333
307.43,3.76313333333,4.1904,3.823,3.66053333333,3.25506666666,6.57553333333,3.95653333333,2.37313333333,6.6012
307.80,3.84596666667,4.2654,3.9442,3.72653333333,3.2674,6.63666666667,4.01236666667,2.44933333333,6.63973333333
308.17,4.07183333333,4.4796,4.18386666667,3.872,3.44613333333,6.94626666667,4.27166666667,2.64093333333,6.74413333333
308.54,3.99906666667,4.33786666667,4.14133333333,3.7344,3.35473333333,6.88,4.20616666667,2.53233333333,6.6182
308.90,3.94506666667,4.3518,4.14946666667,3.7682,3.3856,6.90753333333,4.20806666667,2.502,6.5812
309.27,4.12526666667,4.63093333333,4.4302,4.00506666667,3.6436,7.07066666667,4.33736666667,2.732,6.76366666667
309.64,4.17866666667,4.66973333333,4.60413333333,4.09413333333,3.73,7.13706666667,4.42796666667,2.82646666667,6.8218
310.01,3.80606666667,4.33346666667,4.33473333333,3.74713333333,3.43886666667,6.7412,4.1241,2.491,6.54626666667
310.38,3.79953333333,4.32633333333,4.31066666667,3.685,3.43513333333,6.74193333333,4.12343333333,2.48333333333,6.45453333333
310.75,3.79923333334,4.3574,4.2786,3.6296,3.41033333333,6.76686666667,4.12833333333,2.42626666667,6.4268
311.12,3.79466666667,4.3,4.25286666667,3.57946666667,3.3764,6.783,4.06026666667,2.42313333333,6.3422
311.49,3.72966666666,4.1978,4.213,3.48473333333,3.2942,6.66673333333,3.9686,2.34146666667,6.19566666667
311.85,3.84173333334,4.3236,4.40193333333,3.61693333333,3.4778,6.82926666667,4.1334,2.4718,6.31333333333
312.22,3.947,4.4362,4.5,3.73326666667,3.63406666667,6.87213333333,4.2395,2.66746666667,6.4244
312.59,4.03343333333,4.49953333333,4.56933333333,3.82433333333,3.74013333333,6.91906666667,4.2978,2.79086666667,6.48873333333
312.96,3.9746,4.44646666667,4.5384,3.70726666667,3.70346666666,6.79673333333,4.19526666667,2.77666666667,6.47553333333
313.33,3.83993333333,4.27246666667,4.4002,3.52873333333,3.61893333333,6.688,4.09156666667,2.66973333333,6.40746666667
313.70,3.69456666667,4.06353333333,4.1652,3.33713333333,3.52286666667,6.54546666666,3.91066666667,2.5064,6.23846666667
314.07,3.9837,4.2776,4.3926,3.6318,3.74146666667,6.8568,4.1765,2.8196,6.48306666667
314.43,4.05196666667,4.26193333333,4.39113333333,3.6818,3.82033333333,6.91926666667,4.13686666667,2.8354,6.5702
314.80,4.1277,4.2956,4.52306666667,3.84466666667,3.96526666667,6.958,4.2588,2.99133333333,6.68206666667
315.17,4.27786666667,4.47466666667,4.73633333333,4.03126666667,4.1152,7.0802,4.4932,3.14573333333,6.86853333333
315.54,4.28966666667,4.41793333333,4.68446666667,4.10833333333,4.10533333333,7.15366666667,4.42803333333,3.09846666667,6.8194
315.91,4.4113,4.44553333333,4.70193333333,4.19186666666,4.10726666666,7.18553333333,4.42436666667,3.0622,6.84006666667
316.28,4.2549,4.27573333333,4.6448,4.0806,3.924,7.07713333333,4.26306666667,2.77806666667,6.70646666666
316.64,4.31113333333,4.329,4.73453333333,4.1128,3.98253333333,7.08566666667,4.31773333333,2.7478,6.73773333334
317.01,4.47046666667,4.45793333333,4.86973333333,4.32366666667,4.18033333333,7.30846666667,4.53996666667,2.87753333333,6.8576
317.38,4.69193333333,4.64826666667,5.11713333333,4.59566666667,4.3688,7.5006,4.8143,3.07333333333,6.96426666667
317.75,4.86223333333,4.8916,5.3252,4.77566666667,4.48366666666,7.61066666667,5.06313333333,3.25353333333,7.17553333333
318.12,4.69233333333,4.7226,5.1782,4.57353333333,4.32506666667,7.401,4.8864,3.0988,7.01546666667
318.49,4.533,4.709,5.06386666667,4.39513333333,4.22133333333,7.22873333333,4.87043333333,3.03166666667,6.89213333333
318.85,4.36536666667,4.58413333333,4.88033333333,4.08826666667,4.007,7.09026666666,4.69153333333,2.9006,6.67133333334
319.22,4.2255,4.46286666667,4.70673333333,3.8476,3.89386666667,6.97053333333,4.51613333333,2.8036,6.50153333333
319.59,4.24066666667,4.61313333334,4.74266666667,3.86666666667,3.97586666667,7.0056,4.61783333333,2.8344,6.6104
319.96,3.80766666667,4.28606666666,4.34286666667,3.3894,3.65786666667,6.59886666667,4.2703,2.50693333334,6.29253333333
320.32,3.75363333333,4.31366666667,4.23466666666,3.30573333333,3.63853333333,6.51213333333,4.2363,2.52826666667,6.21713333333
320.69,3.84736666667,4.4154,4.26293333333,3.31426666667,3.69333333333,6.54126666667,4.2472,2.5956,6.25893333333
321.06,3.7471,4.27973333333,4.20853333333,3.1544,3.51213333333,6.37386666667,4.10016666667,2.46426666667,6.04786666667
321.43,3.54566666667,4.1692,4.03466666667,2.93173333333,3.3008,6.19933333333,3.8316,2.2946,5.857
321.80,3.2862,3.95006666667,3.86213333333,2.76066666666,3.0796,5.98153333333,3.60906666667,2.0362,5.57306666667
322.16,3.19813333333,4.0058,3.82966666667,2.6778,3.01173333334,5.985,3.53273333333,1.92326666667,5.5242
322.53,3.3257,4.13626666667,4.01913333333,2.941,3.1022,6.19366666667,3.62823333333,2.0424,5.65546666667
