wavelength,Back_SalAtem,Belly_SalAtem,Breast_SalAtem,Crissum_SalAtem,Crown_SalAtem,DorTail_SalAtem,Patch10_SalAtem,Rump_SalAtem,Throat_SalAtem,WingTip_SalAtem
251.66,-6.98253333334,-7.04255897436,-6.75826666667,-7.31686666667,-7.2802,-6.37366666667,-9.0706,-7.02537777779,-4.4964,-2.1474
252.04,-6.98833333333,-7.2292974359,-6.57353333333,-7.38933333334,-7.09559999999,-6.59673333334,-9.03020000001,-7.02553333333,-4.6434,-2.20973333333
252.41,-6.50240000001,-6.92270769231,-6.244,-6.96713333335,-6.80286666667,-6.10799999999,-8.75593333333,-6.43504444445,-4.47406666667,-2.0376
252.79,-6.11120000001,-6.38393846154,-5.81673333334,-6.53846666666,-6.43886666667,-5.49386666667,-8.17659999999,-6.09695555555,-3.96493333333,-1.5526
253.16,-5.14986666667,-5.30504102564,-4.96913333333,-5.6396,-5.53020000001,-4.5268,-7.16113333333,-5.22751111111,-2.6914,-0.446866666667
253.54,-3.6144,-3.66282051282,-3.20813333333,-3.931,-3.76099999999,-2.7924,-5.2822,-3.57982222222,-0.864666666667,0.992266666666
253.91,-3.51286666667,-3.94472820513,-3.11993333334,-4.00773333333,-4.09026666666,-2.59586666667,-5.30826666667,-3.47075555556,-0.703533333333,0.834600000002
254.28,-4.51680000001,-5.56387692308,-4.2998,-5.35446666667,-5.32919999999,-3.78006666667,-6.54573333334,-4.57064444445,-1.847,-0.625666666666
254.66,-5.93933333334,-7.08472307692,-5.77606666667,-6.67713333333,-6.65620000001,-5.1226,-7.83659999999,-5.97815555555,-3.22526666666,-2.18713333333
255.03,-6.2524,-7.41180512821,-6.26866666667,-7.05366666667,-7.16813333333,-5.47833333333,-8.08920000001,-6.32322222223,-3.38513333333,-2.5674
255.41,-6.50139999999,-7.80318461537,-6.66106666667,-7.41306666666,-7.32193333333,-6.19366666666,-8.13686666667,-6.84908888889,-3.82326666667,-3.21366666667
255.78,-6.55653333333,-8.03366666666,-6.67826666666,-7.41966666667,-7.16493333333,-6.19753333334,-7.91766666666,-6.70720000001,-3.85753333333,-3.19146666667
256.15,-7.60253333333,-9.19682564103,-7.89726666665,-8.39393333333,-8.38253333333,-6.92086666666,-8.81006666667,-7.75855555555,-5.04326666667,-4.2576
256.53,-7.49153333333,-9.18982051283,-8.24919999999,-8.49626666667,-8.47360000001,-7.0202,-8.74306666666,-7.9741777778,-4.78106666667,-4.33233333333
256.90,-6.99306666666,-8.87419487181,-7.85153333333,-8.42013333333,-8.34633333335,-6.68253333333,-8.39393333333,-7.69182222221,-4.455,-3.98626666667
257.28,-6.78686666667,-8.60456923077,-7.60046666667,-8.27433333333,-8.06740000001,-6.48853333334,-8.10093333332,-7.40626666666,-4.515,-3.7064
257.65,-5.94833333333,-7.57649230769,-6.66246666667,-7.41873333333,-7.34726666666,-5.92733333334,-7.41853333334,-6.62897777777,-4.268,-2.781
258.02,-4.0028,-5.49054871795,-4.6848,-5.55486666666,-5.26733333333,-4.152,-5.42,-4.88011111111,-2.536,-0.795733333332
258.40,-2.28353333333,-3.51254871795,-2.87686666667,-3.74753333333,-3.51566666667,-2.40993333333,-3.4916,-3.29964444445,-0.876733333334,1.17793333333
258.77,-0.963199999999,-1.96893846154,-1.33286666666,-2.40526666667,-2.1242,-0.892866666666,-2.10593333333,-1.96877777778,0.351266666666,2.72286666667
259.15,-0.290999999999,-1.18506153846,-0.400400000002,-1.62013333334,-1.37106666667,-0.167666666666,-1.39453333333,-1.30117777778,0.982266666667,3.56613333333
259.52,-0.104199999999,-0.806133333334,-0.087266666668,-1.3368,-1.17706666667,0.208733333333,-1.21113333333,-1.07053333333,1.26853333333,3.84413333333
259.89,0.357866666666,-0.162071794871,0.513866666664,-0.691933333334,-0.669933333334,0.7678,-0.6978,-0.64197777778,1.84573333333,4.463
260.27,0.656066666666,0.152323076922,0.827866666667,-0.360800000001,-0.362733333334,1.0574,-0.428400000002,-0.341377777779,2.2826,4.83753333333
260.64,0.721533333333,0.27485128205,1.03013333333,-0.208399999999,-0.238599999998,1.29553333333,-0.236666666667,-0.185533333333,2.34833333333,5.06253333333
261.01,0.791333333334,0.350707692309,1.1102,-0.0452000000008,-0.132133333334,1.45233333333,-0.132200000001,-0.0736444444454,2.42673333333,5.1898
261.39,0.828266666666,0.338102564102,1.1796,0.0419333333326,-0.076266666668,1.52866666667,-0.108733333333,-0.0642666666686,2.47153333333,5.15326666667
261.76,0.939200000001,0.252307692307,1.32906666667,0.106133333335,0.0512,1.72866666667,-0.0236666666654,-0.013822222222,2.56353333334,5.20766666667
262.13,0.610799999999,-0.159194871796,0.999133333335,-0.1574,-0.354733333334,1.38106666667,-0.333866666666,-0.356111111112,2.19573333333,5.02513333333
262.51,0.430533333334,-0.42442051282,0.792933333333,-0.316666666667,-0.549066666666,1.20086666667,-0.517266666667,-0.417133333333,2.0028,4.73906666667
262.88,-0.123933333333,-1.1508051282,0.189599999998,-0.775599999998,-1.16206666667,0.666933333333,-1.1772,-0.980066666667,1.5358,4.17073333333
263.25,-0.516599999999,-1.72659487179,-0.311066666668,-1.21666666667,-1.6362,0.375000000001,-1.62486666667,-1.29906666667,1.10273333333,3.66113333333
263.63,-0.763333333334,-2.34813333333,-0.824066666668,-1.6818,-1.99826666666,-0.0152,-2.03466666667,-1.57251111111,0.714733333335,3.19946666666
264.00,-0.621399999998,-2.62367179487,-1.1226,-1.91986666667,-2.17986666667,-0.266866666666,-2.128,-1.64104444445,0.462066666666,3.01606666667
264.37,-1.08,-2.97596410256,-1.4424,-2.3496,-2.6814,-0.6772,-2.448,-2.05184444444,-0.111666666667,2.48513333333
264.75,-1.1822,-3.01178461538,-1.52053333333,-2.43286666667,-2.6174,-0.8542,-2.6994,-2.16306666667,-0.228866666667,2.35426666667
265.12,-1.32853333333,-3.1342,-1.58893333334,-2.46113333333,-2.77886666667,-1.09886666667,-2.95466666667,-2.27071111111,-0.260333333333,2.16026666667
265.49,-0.544933333332,-2.48298461538,-0.932133333333,-1.6772,-2.17966666667,-0.410399999999,-2.14006666667,-1.53948888889,0.469399999998,3.00006666667
265.87,-0.277599999998,-2.02037435897,-0.6514,-1.29313333333,-2.0466,-0.0894000000026,-1.7624,-1.23555555555,0.881333333333,3.46419999999
266.24,-0.0578000000006,-1.42291282051,-0.346866666664,-0.952466666669,-1.59746666667,0.356066666667,-1.40573333333,-0.812333333333,1.30526666667,3.80039999999
266.61,0.5494,-0.743056410256,0.1842,-0.432533333334,-1.18666666667,0.970399999999,-0.809533333332,-0.375088888889,2.00213333333,4.43373333334
266.98,0.453533333333,-0.847564102566,-0.031133333332,-0.705733333333,-1.45126666667,0.680266666667,-0.943866666667,-0.642444444445,1.79986666667,4.2574
267.36,0.378999999999,-0.918871794874,-0.152066666666,-0.907333333334,-1.64293333333,0.415,-1.03733333333,-0.917533333332,1.75946666667,4.08299999999
267.73,0.518399999999,-0.622764102562,0.1728,-0.680466666666,-1.53906666667,0.664266666667,-0.756066666668,-0.783955555554,2.01433333333,4.3122
268.10,0.4248,-0.712861538459,0.155599999998,-0.667733333333,-1.6442,0.665066666667,-0.926333333335,-0.963311111111,2.00326666667,4.19106666666
268.48,1.0934,-0.209707692307,0.530066666664,-0.105400000001,-1.17326666667,0.967466666668,-0.460666666667,-0.449466666667,2.5036,4.67253333334
268.85,1.2892,-0.032035897436,0.716600000001,0.0631999999986,-1.12473333333,0.965000000001,-0.220333333333,-0.245711111111,2.7178,4.74653333333
269.22,1.522,0.212051282051,0.953533333334,0.220933333335,-0.896333333332,1.10246666667,0.0024666666654,-0.086111111112,2.85533333333,4.8516
269.59,1.01293333333,-0.0925230769216,0.547933333333,-0.283733333335,-1.37986666667,0.577400000001,-0.506466666668,-0.547133333333,2.36326666667,4.33513333333
269.97,0.917533333333,-0.0115692307692,0.547199999999,-0.349,-1.398,0.5902,-0.606933333333,-0.628511111109,2.36793333333,4.2366
270.34,1.03786666667,0.0668717948731,0.7826,-0.153599999999,-1.32153333333,0.737666666665,-0.612266666667,-0.575244444446,2.45853333333,4.28133333333
270.71,0.888733333333,-0.165553846153,0.6586,-0.361733333334,-1.38866666667,0.531933333333,-0.863599999998,-0.709266666666,2.1232,4.10126666667
271.09,1.34306666667,0.38821025641,1.27186666667,0.180800000001,-0.841133333332,1.13346666667,-0.325666666668,-0.11,2.6058,4.52693333333
271.46,1.79393333333,0.902317948717,1.90366666666,0.806400000001,-0.256466666668,1.67953333333,0.230666666666,0.416955555555,3.07026666667,5.19186666667
271.83,2.09046666667,1.32534871795,2.3468,1.1786,0.184933333335,2.0654,0.615533333332,0.820111111112,3.4876,5.64346666667
272.20,2.12633333333,1.51846153846,2.46553333333,1.27906666667,0.209800000003,2.1222,0.783466666667,0.865111111112,3.52253333333,5.7536
272.58,2.23966666667,1.72855897436,2.7244,1.4512,0.460066666667,2.47893333333,0.9344,1.03991111111,3.693,5.93273333333
272.95,2.148,1.57747179487,2.59333333333,1.28373333333,0.308866666665,2.49293333333,0.690066666669,0.884333333333,3.56193333333,5.81013333333
273.32,2.1726,1.62968205128,2.62873333333,1.25586666667,0.339333333334,2.6044,0.730933333334,0.946400000001,3.63406666667,5.98026666667
273.69,2.09986666667,1.58582051282,2.643,1.12686666667,0.202933333333,2.61426666667,0.620733333334,0.854977777777,3.58133333333,5.98240000001
274.06,2.22066666667,1.62948717949,2.72826666667,1.15833333333,0.307733333333,2.6784,0.727866666667,0.864377777778,3.639,6.11766666667
274.44,1.9878,1.24294871795,2.42626666667,0.817266666666,-0.0146666666674,2.33313333333,0.520799999999,0.590622222222,3.37246666667,5.81339999999
274.81,1.4406,0.867353846155,2.06633333333,0.3628,-0.512866666666,1.95566666667,0.041266666666,0.109377777779,3.0182,5.34340000001
275.18,1.3784,0.814338461539,2.03673333333,0.289333333333,-0.532266666666,1.95486666667,0.0707333333346,0.113444444445,3.05046666667,5.35466666666
275.55,1.03693333333,0.480210256412,1.577,-0.1068,-0.914466666667,1.62913333333,-0.358599999999,-0.190555555554,2.69333333333,4.90359999999
275.93,0.573066666665,-0.133384615384,1.08606666667,-0.568466666666,-1.44326666667,1.0882,-0.976800000002,-0.734844444443,2.07213333333,4.32773333333
276.30,0.138,-0.641225641027,0.699466666668,-1.02786666667,-1.7988,0.732733333333,-1.41566666667,-1.09288888889,1.65833333333,3.89006666667
276.67,-0.505466666667,-1.35038461538,0.157133333332,-1.77966666667,-2.4688,0.104066666667,-1.97066666667,-1.79262222222,1.08086666667,3.27893333333
277.04,-0.253400000001,-1.09304102564,0.420599999998,-1.5744,-2.2902,0.253333333332,-1.6286,-1.72937777778,1.24713333333,3.57206666667
277.41,-0.287600000001,-1.28010769231,0.341933333333,-1.55893333333,-2.35826666667,0.130333333332,-1.75593333333,-1.90584444444,1.03786666667,3.4354
277.79,0.119933333333,-1.05341538462,0.688066666667,-1.0604,-1.85653333333,0.560866666666,-1.3666,-1.62313333333,1.5086,3.713
278.16,-0.189733333334,-1.42928205128,0.414000000001,-1.43486666667,-2.22633333333,0.189933333333,-1.74073333333,-1.93715555555,1.29693333333,3.3532
278.53,-0.144533333334,-1.30983589744,0.511733333333,-1.4934,-2.11773333333,0.132133333333,-1.7482,-2.02968888889,1.3538,3.4864
278.90,0.222266666667,-0.966025641027,0.798800000001,-1.1482,-1.80766666667,0.403133333333,-1.28253333333,-1.69291111111,1.7418,3.85473333333
279.27,0.201333333334,-1.07388717949,0.736999999999,-1.13933333333,-1.8666,0.339399999998,-1.2606,-1.77213333333,1.75753333333,3.96373333333
279.64,0.201666666667,-0.996569230768,0.840133333333,-1.0922,-1.85333333333,0.302533333333,-1.1354,-1.75655555556,1.94693333333,4.01626666666
280.02,0.3462,-0.924615384617,0.870066666667,-1.05253333333,-1.81353333333,0.398266666665,-1.00286666667,-1.6114,2.12413333333,4.13
280.39,0.703933333333,-0.433307692306,1.3066,-0.749933333333,-1.3066,0.786666666667,-0.570600000001,-1.04437777778,2.57426666667,4.594
280.76,0.959066666667,-0.0690615384614,1.62006666667,-0.430133333332,-0.932266666668,1.15633333333,-0.253199999999,-0.655066666667,2.85946666667,4.84693333333
281.13,0.484933333333,-0.489779487179,1.2438,-0.769866666665,-1.2612,0.824200000001,-0.582733333333,-0.938622222225,2.5614,4.46833333333
281.50,0.477000000001,-0.247451282051,1.45193333333,-0.740600000001,-1.19453333333,1.00446666667,-0.468466666667,-0.700644444446,2.80893333333,4.53506666667
281.87,0.229733333333,-0.397902564104,1.39413333333,-1.0468,-1.42306666667,0.750866666667,-0.626733333333,-0.7372,2.7036,4.43066666667
282.25,0.406266666667,-0.237897435897,1.53226666667,-0.881266666667,-1.21086666667,0.856999999999,-0.343666666666,-0.469022222223,2.7774,4.56233333333
282.62,0.359733333334,-0.264789743588,1.5224,-0.897533333333,-1.26146666666,0.994466666667,-0.298466666666,-0.369755555554,2.76186666666,4.5176
282.99,0.1572,-0.490610256409,1.36593333333,-1.0878,-1.41186666667,0.819133333333,-0.556399999999,-0.507733333335,2.51893333333,4.37013333333
283.36,-0.0373333333328,-0.509384615383,1.26346666667,-1.17,-1.4524,0.736466666668,-0.743733333334,-0.615444444445,2.4502,4.18466666667
283.73,-0.095933333334,-0.506225641026,1.25373333333,-1.2536,-1.4258,0.760866666666,-0.862266666667,-0.642044444445,2.4222,4.17386666667
284.10,0.0623999999987,-0.104897435897,1.596,-0.992200000001,-1.0668,1.12586666667,-0.558733333334,-0.344133333333,2.71326666667,4.4602
284.47,0.0521999999993,-0.0671384615384,1.6364,-0.902400000002,-1.04206666666,1.17173333333,-0.612800000001,-0.450644444445,2.77446666667,4.46446666667
284.85,0.4204,0.249400000001,1.89933333333,-0.470999999999,-0.677266666665,1.4348,-0.307466666667,-0.159733333334,3.13293333333,4.92253333333
285.22,0.857466666666,0.742600000001,2.34246666667,-0.0287333333328,-0.212333333333,1.8508,0.113533333333,0.273577777776,3.5578,5.3988
285.59,0.821600000001,0.664974358975,2.20113333333,-0.0646666666674,-0.227066666667,1.76593333333,-0.0268,0.109244444443,3.46273333333,5.41313333333
285.96,0.873266666667,0.791994871796,2.12166666667,0.0466666666666,-0.191466666669,1.84286666667,0.0139333333326,0.0996000000014,3.46333333333,5.42606666667
286.33,0.848733333333,0.846676923075,2.11566666667,0.0552666666666,-0.207466666666,1.8586,-0.095333333332,0.069533333332,3.56093333333,5.47673333333
286.70,0.670066666666,0.780938461539,1.94733333333,-0.0413999999992,-0.360333333333,1.656,-0.299,-0.175311111111,3.4454,5.359
287.07,0.661200000001,0.867358974359,1.99266666667,0.0728000000008,-0.262533333336,1.7038,-0.250199999999,-0.168488888888,3.65166666667,5.43566666667
287.44,0.590133333334,0.797256410258,1.9256,-0.015466666666,-0.357266666667,1.63206666667,-0.372599999999,-0.231488888889,3.59193333333,5.34046666667
287.82,0.448000000001,0.711835897435,1.83313333333,-0.0946666666668,-0.4954,1.53953333333,-0.495466666667,-0.367622222223,3.56673333333,5.24373333333
288.19,0.312533333334,0.526800000001,1.57886666667,-0.282133333332,-0.711733333333,1.2856,-0.724666666666,-0.609666666665,3.52326666667,5.06213333333
288.56,0.00966666666734,0.191933333334,1.23113333333,-0.613066666665,-1.09473333333,0.954733333334,-1.07506666667,-0.886933333333,3.25926666667,4.75546666667
288.93,-0.344133333333,0.005958974359,0.994533333333,-0.910933333333,-1.3828,0.711000000001,-1.4092,-1.12604444445,3.11293333333,4.4172
289.30,-0.668133333333,-0.192020512821,0.734266666668,-1.2122,-1.68686666667,0.436733333332,-1.806,-1.45811111111,2.94053333333,4.08346666666
289.67,-0.701199999999,-0.200651282051,0.724666666667,-1.28566666667,-1.77646666667,0.414066666668,-1.72293333333,-1.43637777778,3.0202,4.07713333333
290.04,-0.648333333333,-0.140512820513,0.979999999999,-1.245,-1.645,0.389999999998,-1.64833333333,-1.34833333333,3.17333333333,4.18166666667
290.41,-0.806199999999,-0.281415384617,0.844666666666,-1.40446666667,-1.83513333333,0.2648,-1.842,-1.59495555555,3.16253333333,3.9936
290.78,-0.713466666667,-0.161743589744,0.927533333333,-1.31193333333,-1.8046,0.325533333334,-1.7708,-1.42448888889,3.46066666667,4.0694
291.15,-0.952666666667,-0.256912820514,0.724999999997,-1.55873333333,-2.0954,6.6666668e-05,-2.092,-1.67308888889,3.3148,3.88006666667
291.52,-0.894266666667,-0.128820512821,0.942133333332,-1.503,-1.99366666667,0.000133333334,-2.05173333333,-1.58286666667,3.548,3.98906666666
291.89,-0.699666666665,0.0338974358981,1.09693333333,-1.362,-1.81373333333,0.111133333334,-1.91986666667,-1.38317777778,3.84993333333,4.11873333333
292.26,-0.957000000001,-0.00531794871666,1.03366666667,-1.50866666667,-1.989,-0.043466666664,-2.12826666666,-1.55102222222,3.82326666667,4.02146666667
292.64,-1.14353333333,-0.10124102564,0.984466666665,-1.69146666667,-2.14566666667,-0.229733333334,-2.26053333333,-1.70613333333,3.87933333333,3.80866666667
293.01,-1.28033333333,-0.209712820513,0.919866666666,-1.8792,-2.2986,-0.405133333335,-2.3202,-1.79177777778,3.9878,3.63646666667
293.38,-1.41166666667,-0.267876923076,0.7798,-1.9044,-2.3702,-0.575933333333,-2.32326666667,-1.80704444444,4.17553333333,3.513
293.75,-1.32693333333,-0.0297897435892,1.00806666667,-1.7028,-2.1452,-0.465666666667,-2.23486666667,-1.60497777778,4.53573333333,3.55986666667
294.12,-1.62293333333,-0.0796769230756,0.7348,-1.90313333333,-2.40606666667,-0.617066666667,-2.45033333333,-1.82504444444,4.56566666667,3.2978
294.49,-1.5966,0.0958256410256,0.887600000002,-1.76653333333,-2.29873333333,-0.537399999998,-2.31253333333,-1.67666666667,4.78806666667,3.41913333333
294.86,-1.4026,0.331584615384,1.23706666667,-1.4886,-2.02526666667,-0.234533333334,-2.1368,-1.43686666667,5.02446666666,3.59646666667
295.23,-0.713199999999,1.0052,1.9222,-0.877333333334,-1.33613333333,0.553866666667,-1.46026666667,-0.753933333334,5.69913333333,4.21953333334
295.60,-0.777733333334,1.01336923077,1.7892,-0.997466666667,-1.4228,0.499466666667,-1.4846,-0.895422222223,5.71700000001,4.1938
295.97,-0.555666666666,1.34987692308,2.13533333334,-0.717200000002,-1.10693333333,0.746799999999,-1.19293333333,-0.672866666665,6.09166666667,4.5208
296.34,-0.1936,1.6568,2.5076,-0.307999999999,-0.786866666665,1.0284,-0.846333333332,-0.338088888888,6.48013333333,4.82166666667
296.71,0.106399999999,1.9792974359,2.773,-0.0054000000006,-0.491333333331,1.306,-0.578600000001,-0.0991777777772,6.86033333333,5.13133333333
297.08,0.298866666668,2.10436410256,2.93433333333,0.112000000001,-0.357666666667,1.41993333333,-0.472333333333,-0.0234666666668,7.02686666667,5.2656
297.45,0.204999999999,1.97318974359,2.89013333333,-0.0475999999994,-0.504266666665,1.29413333333,-0.624466666665,-0.151222222222,6.92733333333,5.12893333333
297.82,0.215133333333,2.05398974359,2.88733333334,-0.036933333332,-0.5054,1.33153333333,-0.634666666667,-0.117755555555,6.98473333334,5.17806666667
298.19,0.436599999999,2.23935384615,3.0232,0.153466666665,-0.353266666665,1.577,-0.521266666667,0.06082222222,7.20380000001,5.38593333333
