wavelength,Back_SpoFrof,Belly_SpoFrof,Breast_SpoFrof,Crissum_SpoFrof,Crown_SpoFrof,DorTail_SpoFrof,Rump_SpoFrof,Throat_SpoFrof,WingTip_SpoFrof
220.85,-18.7243333333,4.7325,-48.5596666667,3.0863333333,3.08633333334,13.7858333333,-8.43616666667,-19.7531666667,8.43583333335
221.23,-23.778,4.2223333333,-57.1111666666,1.11116666665,-0.888999999998,12.6668333333,-7.77766666666,-27.111,8.4445
221.61,-21.4608333333,2.5115,-53.8813333333,5.70766666665,1.1415,18.7216666667,-10.7308333334,-19.6348333333,4.56633333335
221.98,-5.754,17.4603333334,-34.3251666666,21.627,17.857,31.746,7.34133333334,0.000166666649999,23.0156666666
222.36,-13.75,9.58333333335,-38.125,16.0416666667,10.2083333333,31.875,-2.29166666666,-4.7916666667,21.6666666667
222.74,-17.7778333334,0.22216666665,-38.8888333334,10.6666666667,1.33316666667,33.111,-12.6668333333,-12.8888333333,27.3335
223.11,-12.963,-0.6171666667,-32.5103333334,7.81899999998,-5.144,30.4526666667,-14.1973333333,-9.05350000002,23.6625
223.49,-5.76133333335,-1.8516666667,-23.4568333333,7.61316666666,-3.29216666666,36.8313333334,-11.9338333333,1.23450000002,25.103
223.87,-15.86,-13.172,-48.1183333334,-18.2796666667,-23.3871666667,27.1506666667,-29.301,-13.7096666667,23.6561666667
224.24,-28.2486666667,-31.356,-64.9716666666,-46.3276666667,-45.1978333333,7.90966666665,-38.9831666667,-31.0733333333,17.7963333333
224.62,-89.7060000001,-107.352833333,-156.862833334,-144.117666666,-142.647333333,-54.902,-123.039,-111.764833333,-24.0198333334
225.00,-112.121166666,-128.282833334,-166.666833333,-181.313166667,-182.828333333,-77.7779999998,-128.787833333,-137.879,-27.2728333332
225.38,-74.7968333334,-84.9593333331,-109.349666666,-120.731666666,-133.3335,-36.5853333333,-91.4633333332,-72.7641666665,9.7558333333
225.75,-56.6666666667,-74.8146666666,-92.9628333335,-106.296333333,-110.000166667,-27.7778333333,-65.926,-52.5926666667,32.2221666666
226.13,-29.7221666667,-44.1666666667,-62.2223333334,-72.2221666666,-73.0553333335,-26.3888333333,-46.1111666665,-31.9443333333,29.1665
226.51,-5.0725,-20.0483333333,-41.0626666667,-47.8261666666,-46.3766666667,-11.8358333333,-28.5023333333,-15.9418333333,37.6811666667
226.88,7.89466666666,-0.35083333335,-17.544,-15.7893333333,-14.5613333333,-0.701666666665,-2.9825,1.0525,32.2805
227.26,9.03433333335,5.14016666665,-8.8785,-5.296,-0.000166666649999,5.29583333333,3.4268333333,7.6325,27.8818333333
227.64,-1.19033333335,-1.04166666665,-24.8511666667,-12.9463333333,-7.73816666667,-10.1191666667,-8.48200000002,-10.4165,10.7145
228.01,-4.66666666665,-6.26666666667,-20.8,-11.7333333334,-11.3333333333,-12.1333333333,-10.8,-13.0666666666,3.33333333332
228.39,-11.3283333333,-13.1511666666,-24.7398333333,-11.9793333333,-16.5365,-17.7085,-18.2293333333,-17.448,-4.94799999998
228.76,-0.10566666667,-1.16033333335,-11.8143333333,2.95366666667,-2.42616666667,-3.58649999999,-4.95783333332,-4.43033333335,5.485
229.14,-2.1875,-2.8125,-14.5833333333,3.54166666666,-0.729166666665,-5.52083333335,-9.68750000001,-5.83333333334,-0.833333333334
229.52,-5.20233333335,-3.66099999999,-11.4645,1.445,-2.50466666666,-10.8863333334,-11.5606666667,-12.7166666667,-9.53749999999
229.89,-9.21566666668,-4.01983333333,-14.608,-0.29383333333,-6.0785,-15.4901666667,-15.196,-19.6078333334,-16.4708333334
230.27,-16.2676666667,-9.581,-20.459,-6.38733333335,-13.3731666667,-18.1633333333,-20.06,-25.1495,-24.4511666666
230.65,-27.6041666667,-21.0416666666,-29.8958333334,-13.75,-21.5625,-28.75,-27.9166666667,-34.6875,-36.4583333333
231.02,-27.489,-23.2685,-29.5456666666,-20.2381666667,-23.4848333334,-31.3853333333,-30.5196666666,-34.5238333333,-39.9348333333
231.40,-37.3286666667,-32.5343333333,-40.982,-33.105,-36.6438333334,-41.7806666666,-42.3516666667,-48.4018333333,-48.4016666667
231.78,-29.5206666667,-26.0346666667,-30.0651666667,-26.6885,-31.1546666667,-31.1546666667,-36.8193333334,-37.037,-42.8105
232.15,-26.0625,-20.2461666667,-28.3,-22.8188333333,-26.2863333334,-26.6218333333,-32.3266666666,-31.32,-38.2548333333
232.53,-19.309,-9.55283333332,-21.7476666666,-18.1911666667,-17.3781666666,-16.565,-21.2398333333,-22.6628333333,-28.9636666666
232.90,-20.6195,-12.0725,-25.214,-21.2606666667,-20.4061666667,-18.5896666667,-22.97,-24.3588333333,-27.9913333333
233.28,-8.33349999998,-2.18283333335,-10.4166666667,-11.4086666667,-10.4166666667,-8.53166666667,-10.6151666667,-12.996,-12.5991666667
233.66,2.57816666667,6.81400000002,-6.35383333335,-3.13066666667,-1.105,2.94666666665,-1.56533333333,-1.38116666667,0.0
234.03,1.39666666667,6.33149999998,-5.02783333335,-4.7485,-2.88633333331,2.79333333332,-2.04833333333,0.186166666667,1.67583333333
234.41,1.892,7.11699999999,-1.261,-4.77483333333,-0.4505,4.14400000001,-1.17116666667,1.17116666667,4.955
234.78,10.275,14.2395,6.958,0.000166666665,6.06800000002,12.8641666667,4.6925,7.84783333334,14.8058333333
235.16,6.22000000002,11.3236666667,4.46566666666,0.00016666667,2.87083333335,11.0845,2.87083333334,4.30633333334,14.7528333334
235.54,9.24299999998,14.7016666666,8.73366666667,4.36683333335,7.20533333334,12.7365,6.84133333332,9.17016666665,18.2678333333
235.91,10.0986666667,15.6778333333,12.7116666667,7.20333333332,11.2993333333,15.0423333333,11.794,11.4405,23.4463333333
236.29,8.00266666665,14.0873333333,13.9551666667,6.41549999998,12.037,14.6165,9.06083333333,9.78816666667,20.569
236.66,6.06666666667,8.93333333331,12.7333333333,4.33333333333,10.0,10.6666666667,4.73333333333,4.13333333333,15.8666666667
237.04,2.688,6.38466666667,11.559,3.7635,8.66950000002,9.00533333335,3.56166666667,1.81433333333,12.836
237.41,3.0545,6.77316666667,12.4835,6.50716666669,10.0265,10.3585,4.78066666666,3.32,13.4791666666
237.79,-3.26066666667,0.145,9.63766666666,2.174,5.36233333332,5.3625,-0.0726666666665,-2.8985,9.27516666667
238.17,1.515,3.162,13.7023333333,5.863,9.28850000002,8.56383333333,3.16183333334,-0.8565,9.55166666666
238.54,4.58016666668,4.07116666666,15.1398333333,9.41483333334,12.15,12.2136666666,4.70766666667,2.16266666667,11.6413333333
238.92,3.2475,3.43166666666,14.3381666667,11.458,11.0295,13.2353333333,5.6375,3.92166666667,12.9286666667
239.29,5.76483333333,6.44983333333,16.781,12.7285,13.4133333333,16.3811666666,7.47716666665,6.678,14.9543333334
239.67,7.47316666667,6.07533333334,17.4191666666,14.1935,12.7956666666,17.7418333334,8.27966666666,6.29016666667,15.86
240.04,4.34133333334,3.39333333333,13.3731666667,9.98,8.28333333333,14.6705,4.39133333333,3.044,10.1796666667
240.42,3.61716666667,2.42683333333,8.56216666667,8.47066666667,5.815,12.2711666667,3.11366666667,1.3735,9.02016666667
240.79,6.315,5.67516666666,9.4325,11.2708333334,8.83283333335,14.6683333333,6.31483333333,4.79633333334,12.2703333333
241.17,8.13066666667,7.92849999999,11.1335,12.4831666666,10.6611666667,16.093,8.77200000001,6.10683333333,14.0686666666
241.54,7.11233333333,7.14283333334,10.47,11.1111666666,9.0965,15.3541666667,7.66183333333,4.76183333333,12.2713333333
241.92,8.85850000002,7.4315,10.8775,11.2546666666,9.66616666666,15.2666666667,7.75466666667,5.86966666667,12.3318333334
242.29,8.39716666667,7.04816666666,9.51683333334,10.8653333333,9.00766666668,15.0126666667,7.30283333334,5.267,12.621
242.67,7.46616666666,6.33433333333,8.47783333334,9.97100000001,7.7795,13.1986666667,6.47883333334,3.54033333333,11.5846666667
243.05,6.80133333333,6.26733333333,7.14933333333,8.72800000001,7.312,11.6991666667,5.73366666667,1.532,10.4921666667
243.42,5.82683333334,5.55566666667,5.33016666666,8.01733333333,6.36866666666,11.1111666667,4.946,0.722666666667,9.30449999999
243.80,4.93333333333,5.8445,4.57783333334,7.24433333333,5.73316666666,10.8888333333,4.6445,0.177666666667,8.64450000002
244.17,4.702,5.69533333334,4.30433333334,7.21866666666,5.09933333334,10.3971666667,4.56966666667,-0.199,8.91849999999
244.55,5.17633333334,5.7345,4.63916666666,7.066,4.7895,10.7816666667,5.1545,0.0645,9.12800000001
244.92,5.26316666667,6.24466666667,5.28383333334,6.43283333333,4.0935,10.6306666667,4.63666666667,-0.459333333333,9.44033333331
245.30,5.87766666667,7.386,5.4525,6.53533333333,4.31166666666,10.9436666667,4.524,0.831333333334,9.33866666665
245.67,5.32983333333,6.96183333333,4.601,5.816,3.941,10.9895,4.514,0.816,8.99299999998
246.05,3.59766666667,6.30383333333,2.73783333333,4.903,2.64266666667,9.82183333334,3.54983333334,-0.350166666666,7.29083333333
246.42,3.57266666667,6.049,2.71833333333,4.8535,2.31966666666,9.32233333333,3.55816666667,-0.412833333333,7.031
246.79,3.97466666667,6.17666666667,3.04933333333,5.19916666667,2.67133333334,9.70799999998,4.0525,0.469333333334,6.80216666667
247.17,4.36816666667,6.42616666666,4.17566666667,5.86033333333,3.141,10.5655,4.57266666667,1.70883333333,6.88366666669
247.54,4.161,6.413,4.52683333333,5.704,3.155,10.4365,4.40083333334,1.806,6.88166666668
247.92,4.10883333334,5.76533333334,4.28533333334,5.74333333334,3.19183333333,10.2495,4.29633333334,1.93266666667,6.89199999998
248.29,4.6655,6.17766666666,5.0085,6.628,3.85066666667,10.843,4.92283333333,2.46683333333,7.78633333331
248.67,4.98833333333,6.58366666666,5.27583333334,6.94533333334,4.36083333334,10.8488333333,5.36066666666,3.0845,8.36000000002
249.04,4.59666666666,6.1865,4.71566666667,6.71633333333,4.22883333334,10.5885,5.159,3.15816666667,8.00333333335
249.42,4.1125,5.58216666666,3.9985,5.98083333333,3.79366666667,10.2416666667,4.70483333333,2.5405,7.1885
249.79,3.7725,5.26433333333,3.4085,5.68883333334,3.29933333333,9.37666666667,4.12433333333,2.07433333334,6.8655
250.17,4.852,5.86866666667,4.65883333334,6.731,4.74916666667,10.5016666667,5.12216666666,3.35916666666,8.43
250.54,5.02633333333,6.21383333333,4.68116666666,7.01466666667,5.32983333333,10.6738333333,5.06766666666,4.10083333334,8.6025
250.92,4.5025,6.14133333333,4.11833333334,6.31816666667,4.606,10.1416666667,4.13333333333,3.51333333333,8.57683333333
251.29,4.20916666667,5.5195,2.62116666667,5.58116666667,3.94683333333,8.51050000001,3.20683333334,2.48216666667,8.00183333334
251.66,4.50383333334,5.10616666667,2.23616666666,5.74066666666,3.93283333334,7.84966666666,3.346,1.85516666667,7.501
252.04,5.04083333333,5.90233333334,2.94333333334,6.065,4.43916666667,7.6585,3.3985,2.04866666666,7.301
252.41,4.995,5.9275,2.3975,6.11066666666,4.31233333334,7.24266666667,3.14716666667,2.04783333333,6.41016666666
252.79,4.701,5.41416666667,1.34066666667,5.95716666666,3.9035,7.43383333333,2.56283333333,1.47683333334,5.34616666666
253.16,5.48183333333,5.32916666666,1.84966666667,6.568,3.98833333333,7.841,2.86816666667,2.07066666666,5.29516666667
253.54,4.98116666667,5.0155,1.67183333333,6.67016666667,3.86066666666,7.46316666666,2.44733333334,2.10266666666,5.2395
253.91,5.66283333333,4.96583333333,1.53633333333,7.41366666666,4.573,7.9315,2.8405,2.59016666667,5.60916666667
254.28,6.22933333334,4.61616666667,1.59416666667,7.3045,3.94866666667,7.99033333333,3.3925,2.42866666666,5.506
254.66,5.9385,4.01083333333,1.96633333333,7.04833333334,3.6605,7.8075,3.83566666667,2.2195,5.3545
255.03,5.86716666666,3.3215,2.287,7.37866666666,4.33566666667,8.075,4.21633333334,2.4065,5.19066666667
255.41,6.69183333333,3.74583333333,3.6405,7.44966666667,4.693,9.44866666665,4.71366666667,3.03033333334,5.61866666666
255.78,6.78766666667,3.52333333333,2.85333333333,7.112,4.25866666667,10.0303333334,4.56133333333,3.718,6.20416666667
256.15,6.7575,2.67683333333,2.159,6.56283333333,4.3825,10.1898333333,4.4905,4.0155,6.86533333332
256.53,7.242,3.4845,2.792,6.654,5.7515,11.3351666667,4.91166666667,4.93283333334,7.68250000002
256.90,6.20033333333,3.07,3.8475,6.3,5.24316666667,10.7655,4.76483333333,5.10366666667,7.15716666665
257.28,6.21966666666,4.134,4.50666666666,6.35,5.64233333333,11.0615,5.10233333333,5.1955,7.35566666665
257.65,6.19766666667,3.78566666666,4.15433333333,6.516,5.69533333334,11.139,4.95816666667,4.58966666667,7.571
258.02,6.0325,4.22133333333,4.3675,6.398,5.054,10.8236666667,4.14833333333,4.42583333333,7.28866666668
258.40,6.2025,4.6795,4.26166666666,6.37433333334,4.88833333333,10.108,3.746,4.04083333333,7.22183333335
258.77,6.528,5.22666666667,4.429,6.74866666667,5.11133333333,10.2016666666,4.16666666666,4.16683333333,7.4515
259.15,7.1575,6.13883333333,5.05566666667,7.37966666666,5.47216666667,10.6666666667,4.93516666666,4.76833333333,8.16666666665
259.52,7.04566666667,6.43916666666,5.54983333334,7.85966666667,5.79083333333,10.7428333333,5.15116666667,4.84366666666,8.39983333333
259.89,7.15166666667,6.6835,6.0545,8.34083333332,5.8165,10.7428333333,5.29466666667,4.627,8.57116666667
260.27,7.07,7.04783333333,5.97433333334,8.67666666666,5.6675,10.9043333333,5.66,4.62316666667,8.56716666666
260.64,6.705,6.63383333333,5.6435,8.34399999998,5.2585,10.2895,5.3515,4.19,8.29416666669
261.01,6.803,6.803,5.82033333334,8.43150000001,5.27233333334,10.1095,5.2655,4.00866666667,8.24933333333
261.39,6.61183333333,6.63283333334,5.67516666666,8.49883333331,5.098,9.921,5.02733333334,3.73883333333,8.11166666669
261.76,6.99016666666,7.09766666666,6.04483333334,8.72366666669,5.36433333333,10.0128333333,5.3645,3.9465,8.30100000001
262.13,7.349,7.44533333334,6.6235,9.07333333332,5.86883333334,10.2131666667,5.97233333333,4.32216666666,8.58466666665
262.51,6.857,7.217,6.609,8.9615,5.585,10.2096666667,5.801,4.24083333333,8.4495
262.88,6.29633333334,6.91366666667,6.48166666667,8.53616666665,5.08816666666,9.8325,5.28233333333,3.82733333333,8.46566666665
263.25,5.69216666667,6.54,6.06216666667,8.24566666669,4.53216666667,9.0935,4.7955,3.39183333334,8.19699999998
263.63,6.00516666667,6.97933333334,5.95183333333,8.55283333335,4.77416666667,9.13083333335,5.074,3.84266666667,8.90616666666
264.00,6.05,7.32283333333,5.94483333333,8.59616666666,5.1275,9.15683333331,5.17383333334,4.158,9.12166666666
264.37,6.22216666667,7.12333333333,5.79033333333,8.02450000001,4.72833333333,8.75316666666,4.80233333334,3.87633333334,9.28416666666
264.75,6.583,7.25533333333,5.885,7.76266666668,4.52816666667,8.99299999998,4.8705,3.8685,9.62716666666
265.12,7.252,8.05316666666,6.15783333334,8.14233333331,5.267,9.49100000001,5.5215,4.52916666667,10.8141666667
265.49,6.4885,7.20383333333,5.47183333333,7.20383333333,4.3675,8.597,4.93216666667,3.82783333334,10.3788333333
265.87,5.55966666667,6.79916666667,4.9705,6.44333333333,3.47333333333,8.14916666667,4.3935,3.39933333333,9.86716666665
266.24,4.909,6.41783333334,3.85516666667,5.87883333334,2.77783333334,7.77083333334,3.7955,2.78966666667,9.38683333333
266.61,4.85266666666,6.56716666666,3.7295,6.03416666666,2.80283333333,7.73683333333,3.97266666666,2.84916666666,9.38133333335
266.98,4.92583333333,6.41016666666,3.4185,5.97166666667,2.7105,7.636,4.19466666667,2.789,9.33416666669
267.36,5.00533333333,5.95166666666,3.377,5.7645,2.684,7.67883333333,4.00433333334,2.51916666666,9.15283333333
267.73,4.59983333333,5.30616666667,3.1025,5.13483333334,2.1075,7.114,3.66933333334,1.82916666667,8.27983333332
268.10,4.59483333333,5.26316666667,3.23716666666,5.04366666667,2.0885,7.26816666667,3.68633333334,1.95283333334,8.04133333331
268.48,4.14366666667,5.07483333334,3.6425,5.29983333334,1.95416666667,7.0595,3.51966666667,1.75983333333,7.776
268.85,4.1285,5.05166666667,3.81416666666,5.6095,1.9375,7.20216666666,3.67216666667,1.87666666667,8.024
269.22,4.03616666667,4.3875,3.18283333334,5.17066666667,1.47583333333,7.16866666667,3.253,1.4355,7.6405
269.59,4.63483333334,4.8205,3.57133333334,5.24016666666,1.88333333333,7.68933333333,3.69816666667,1.7075,8.07949999998
269.97,5.413,5.40366666666,3.96983333333,5.9165,2.56416666666,7.92983333333,4.34,2.12733333333,8.84116666666
270.34,6.32633333334,5.73416666667,4.9295,6.53916666667,3.20016666667,8.41666666666,4.81883333333,2.64516666667,9.65583333335
270.71,6.66116666667,6.0445,5.14133333333,6.876,3.44233333333,8.53,4.9625,2.86116666667,9.67433333333
271.09,7.084,6.208,5.50416666667,7.46183333331,3.967,8.96433333333,4.963,3.34016666666,9.59966666668
271.46,6.69316666667,6.15466666666,5.32616666667,7.23166666667,3.64483333333,8.70616666667,4.62216666667,3.18916666666,9.16150000001
271.83,6.62466666667,5.78833333334,4.87933333333,7.32266666667,3.507,8.75133333335,4.327,3.085,9.13300000002
272.20,6.556,5.545,4.708,7.109,3.51533333334,8.50699999999,4.3365,3.0725,9.07566666667
272.58,6.84383333334,5.7505,4.70383333333,7.09,3.9875,8.51416666666,4.42666666667,3.51816666667,9.13816666665
272.95,6.959,5.912,4.85016666667,7.215,4.50366666666,8.58566666669,4.835,3.92366666666,9.03000000002
273.32,7.04416666666,6.11166666667,5.2475,7.593,4.75116666667,8.81816666667,5.08183333334,4.16466666667,9.1565
273.69,7.093,6.2935,5.396,8.14316666665,4.9315,9.00300000001,5.20533333333,4.338,9.23116666667
274.06,6.9225,5.71316666666,5.51166666667,7.93783333335,4.68983333333,8.75199999998,5.062,4.19383333334,8.86816666666
274.44,6.64316666667,5.61883333333,5.587,7.89616666665,4.8935,8.80216666665,5.21666666667,4.29466666667,8.61299999998
274.81,6.56016666667,5.48566666667,5.63883333334,7.69916666667,4.718,8.91083333333,5.1865,4.613,8.38583333334
275.18,6.29033333333,5.36216666667,5.4285,7.4755,4.35933333333,8.89266666668,5.08033333333,4.30983333333,7.88166666668
275.55,6.40166666667,5.56966666667,5.4595,7.71783333333,4.6865,9.3395,5.51866666667,4.45733333334,8.04883333335
275.93,6.2305,5.83066666666,5.266,7.73383333333,4.814,9.27166666665,5.6135,4.59683333334,7.89883333334
276.30,6.04366666666,5.5735,4.79266666666,7.74783333333,4.29533333333,9.12316666665,5.12983333333,4.4105,7.69433333331
276.67,5.61316666667,4.90333333334,4.294,7.47816666667,3.8845,8.93383333334,4.69416666666,3.8665,7.30533333331
277.04,4.8665,4.264,3.33716666666,6.7575,2.89216666667,8.3705,3.84683333333,3.26283333334,6.64633333334
277.41,5.0905,4.34216666666,3.5385,6.53183333333,2.91016666666,8.40733333333,4.03733333333,3.49216666667,7.00300000001
277.79,4.5725,3.46883333333,2.78233333333,5.6575,2.35583333333,7.91116666667,3.55233333333,3.16266666667,6.50166666667
278.16,4.53033333333,3.58533333333,2.67716666667,5.61416666666,2.00116666667,8.03233333333,3.474,3.10366666667,6.60533333334
278.53,4.29966666667,3.3445,2.19583333333,5.16333333334,1.33233333333,7.396,3.11466666667,2.60933333333,6.27533333334
278.90,3.94483333334,2.79133333333,1.85816666666,4.8235,1.15316666667,6.71783333333,2.819,2.0775,5.93066666667
279.27,3.78833333333,2.92733333333,1.81233333334,5.02083333334,1.29616666667,6.52533333334,2.6465,2.27466666667,5.97283333334
279.64,4.4165,3.212,2.48933333333,5.41583333333,1.90033333334,6.87916666667,3.0425,2.8105,6.46883333333
280.02,4.55483333333,3.00133333334,3.26483333333,5.35366666667,1.922,7.1265,3.22966666667,2.63316666666,6.45066666667
280.39,5.165,3.4035,4.18183333333,5.55833333333,2.71933333333,7.64483333333,3.90816666667,2.98433333333,7.02083333334
280.76,5.48383333333,3.827,4.82916666666,5.71583333334,3.189,7.969,4.57266666667,3.18916666666,7.34783333334
281.13,6.04983333333,4.53516666667,5.57683333334,6.45033333333,3.81416666666,8.4535,5.04833333334,3.61383333333,7.94883333332
281.50,5.53733333333,4.306,5.396,6.43916666667,3.5605,7.961,4.65866666667,3.23133333333,7.17666666667
281.87,5.76883333333,4.8325,5.83716666667,6.97883333334,3.927,7.99083333333,5.03033333333,3.53866666667,7.23766666667
282.25,5.7225,5.00083333334,5.83283333333,7.2545,4.33066666666,8.15283333333,4.98616666667,3.61616666667,7.20283333333
282.62,5.86833333333,5.24033333334,5.95483333333,7.51416666666,4.6775,8.301,5.21166666666,3.71,7.34083333335
282.99,5.733,5.355,5.705,7.315,4.592,8.288,5.061,3.549,7.294
283.36,5.75433333333,5.35,5.69933333333,7.09,4.53483333333,8.22716666667,5.17883333333,3.37016666666,7.06933333333
283.73,5.6245,5.34466666667,5.345,7.02216666667,4.2865,8.22016666667,5.12516666667,3.16166666666,6.85583333334
284.10,5.74133333333,5.49116666667,5.312,7.1145,4.38166666666,8.24983333333,5.31833333333,3.34866666667,6.97966666666
284.47,5.40866666667,5.44583333333,4.77,6.90966666667,4.11866666666,8.04516666667,5.29716666667,3.20066666667,6.637
284.85,5.33166666667,5.45266666666,4.42966666666,6.87483333333,3.97616666667,8.079,5.0415,3.24383333333,6.47533333333
285.22,5.12133333333,5.03916666667,4.149,6.5475,3.64216666667,7.96216666667,4.8385,2.97016666667,6.0585
285.59,4.96183333333,4.92733333333,3.79366666667,6.32666666666,3.50466666666,7.89383333333,4.748,2.92633333334,5.99116666667
285.96,5.25983333333,5.0495,4.02583333334,6.47683333334,3.7815,8.21116666667,4.8675,3.264,6.35716666666
286.33,5.31866666666,5.144,4.01033333333,6.396,3.8185,8.1895,4.98033333334,3.33916666667,6.4185
286.70,5.279,5.14983333333,3.97183333334,6.2155,3.70233333333,8.3585,4.9985,3.3435,6.513
287.07,5.9205,5.42066666666,4.50083333333,6.661,4.057,8.79333333333,5.56666666667,3.74866666666,7.00916666667
287.44,6.442,5.83566666667,4.7895,7.0815,4.3725,9.33483333334,6.05816666667,4.28333333333,7.72100000001
287.82,6.63216666667,6.10766666667,4.892,7.22883333333,4.546,9.50483333335,6.19683333333,4.518,7.99849999999
288.19,6.49333333334,6.09283333333,4.49233333333,7.006,4.24416666667,9.39033333332,6.01966666667,4.45266666667,8.0035
288.56,6.7265,6.39216666667,4.947,7.2765,4.335,9.62833333334,6.15966666667,4.83933333333,8.0925
288.93,6.669,6.31616666667,4.88766666666,7.107,4.11983333334,9.60516666666,6.0655,4.7285,8.01733333335
289.30,6.81283333333,6.54833333334,5.05916666666,7.18066666667,4.09916666666,9.83666666669,6.04816666667,4.85233333333,8.19266666666
289.67,7.15416666667,6.81,5.19816666667,7.55616666667,4.21683333333,10.1148333333,6.242,5.04866666667,8.56566666669
290.04,7.01366666666,6.88266666666,5.0855,7.57116666667,4.0555,10.0738333333,6.24,4.9375,8.44716666666
290.41,7.12483333334,6.88483333334,5.33633333334,7.845,3.95966666667,10.1301666667,6.31933333333,5.1195,8.54216666669
290.78,7.005,6.76316666667,5.45783333333,7.83883333333,3.81266666667,10.0358333333,6.079,5.18183333333,8.21849999998
291.15,6.54683333333,6.4485,5.1495,7.47616666666,3.793,9.86033333333,5.69216666666,4.80333333333,7.94383333335
291.52,6.35916666667,6.24183333334,5.31483333333,7.3975,3.9775,9.62100000001,5.52616666667,4.693,7.77299999999
291.89,6.06666666667,5.97783333333,5.43333333333,7.1615,3.78766666667,9.14416666665,5.25,4.27316666667,7.428
292.26,6.26333333333,6.21583333334,5.65916666666,7.50166666667,4.11583333333,9.35016666669,5.354,4.28333333333,7.50166666667
292.64,6.16833333333,5.94866666666,5.57616666666,7.47516666667,4.1405,9.20983333335,5.00783333333,4.049,7.66466666665
293.01,6.06533333333,5.8805,5.60283333333,7.6575,4.17116666667,9.00883333334,4.89333333334,3.949,7.60816666666
293.38,5.4915,5.44183333333,5.212,7.415,3.8035,8.37683333333,4.51716666667,3.4065,7.14183333334
293.75,5.20483333333,5.429,5.2425,7.384,3.95333333334,8.1995,4.55733333333,3.29333333333,6.85483333333
294.12,5.15433333333,5.286,5.167,7.41166666666,3.90016666667,7.97583333334,4.41433333333,2.99116666666,6.84116666666
294.49,4.5275,4.9285,4.3485,6.79116666667,3.5715,7.45733333333,3.87383333333,2.4675,6.1065
294.86,4.30966666666,4.99383333334,4.13683333333,6.762,3.58933333334,7.31533333333,3.762,2.35716666666,6.26783333334
295.23,4.22666666667,5.11316666667,4.0555,6.88066666667,3.403,7.05783333333,3.68316666667,2.48233333334,6.18283333334
295.60,4.29333333334,5.316,4.1465,6.92133333334,3.2155,7.10083333333,3.73283333333,2.661,6.15416666666
295.97,4.37866666667,5.37183333334,4.176,6.85916666667,3.21383333333,7.2285,3.86916666667,2.82366666666,6.3965
296.34,4.38866666667,5.44983333334,4.3885,6.82816666667,3.32266666667,7.245,3.97716666667,3.03983333334,6.43666666666
296.71,4.507,5.58733333333,4.464,6.86716666666,3.336,7.26716666667,4.24533333333,3.21233333333,6.3965
297.08,4.548,5.70966666667,4.34766666666,6.85233333333,3.33516666666,7.482,4.4825,3.298,6.563
297.45,5.156,6.2455,4.86416666666,7.2845,3.85666666667,8.0005,5.02366666667,3.93433333334,7.11616666667
297.82,5.249,6.18266666666,4.986,7.38383333333,3.77583333333,8.06383333333,4.96783333333,4.075,7.207
298.19,5.3545,6.3385,5.19583333333,7.39016666667,3.87666666666,8.23833333333,5.16433333333,4.28,7.22266666667
298.56,5.667,6.56883333334,5.6715,7.4065,4.11516666666,8.60116666666,5.30516666667,4.62783333333,7.54366666669
298.93,5.6025,6.47916666667,5.518,7.20116666667,4.013,8.43433333334,5.21316666666,4.4915,7.351
299.30,5.82316666666,6.785,5.70283333334,7.31883333334,4.1595,8.68916666667,5.44333333333,4.78933333333,7.55449999998
299.67,5.88116666666,6.77333333333,5.68183333333,7.29666666666,4.26133333334,8.9165,5.50733333333,4.8245,7.79000000002
300.04,5.994,6.809,5.664,7.46433333333,4.436,9.24366666668,5.5865,5.19433333333,7.76350000002
300.41,5.69033333333,6.5255,5.48566666667,7.27433333333,4.24083333333,9.139,5.30783333333,4.97383333333,7.54400000002
300.78,5.224,5.97266666666,4.861,6.783,3.75483333334,8.79433333334,4.76583333333,4.51433333334,7.22983333331
301.15,5.4715,6.114,5.1445,6.98566666666,3.99733333333,8.90683333334,4.73166666666,4.74333333334,7.28983333332
301.52,5.53216666667,6.13816666667,5.13766666666,7.074,4.17233333334,8.89816666667,4.69616666667,4.6435,7.36233333335
301.89,5.2945,5.91583333333,4.7805,6.65716666667,4.1475,8.85033333333,4.404,4.29666666666,7.20099999998
302.26,5.066,5.6895,4.44266666666,6.46283333333,4.01666666666,8.59716666667,4.07066666666,4.19666666667,7.00833333333
302.63,5.38066666667,5.798,4.3975,6.82866666666,4.4335,8.75933333334,4.35,4.35,7.31149999999
303.00,5.78966666667,6.014,4.84533333334,7.33,4.70966666667,9.33083333334,4.76283333333,4.77466666667,7.60133333333
303.37,5.89133333333,5.87366666667,4.96016666666,7.41983333333,4.77883333334,9.41666666666,4.81366666667,4.87816666667,7.54266666669
303.74,5.39083333333,5.33833333334,4.37783333334,6.881,4.17983333333,8.831,4.19716666666,4.366,6.82883333333
304.10,5.132,5.28933333333,4.34,6.8215,3.96133333333,8.37133333333,3.903,3.95533333334,6.4545
304.47,5.5805,5.76566666667,4.7025,7.198,4.373,8.46916666667,4.29216666667,4.61,6.68416666666
304.84,5.8535,6.49016666667,5.345,7.79866666666,5.00633333334,8.8155,4.761,5.1115,7.09166666666
305.21,5.72933333333,6.3915,5.36016666667,7.6215,4.88566666666,8.6,4.827,5.07916666666,7.223
