wavelength,Back_SpoLucf,Belly_SpoLucf,Breast_SpoLucf,Crissum_SpoLucf,Crown_SpoLucf,DorTail_SpoLucf,Patch10_SpoLucf,Rump_SpoLucf,Throat_SpoLucf,WingTip_SpoLucf
755.67,17.7843333333,62.1074166666,33.996,41.8363333333,16.0261666667,20.6859166667,18.58525,20.1270833333,32.8215833333,16.7450833333
755.99,17.7618333333,61.7855,33.925,41.60375,15.7194166667,20.481,18.5044166667,19.974,32.6944166666,16.5944166666
756.30,18.1233333333,61.7215,33.8934166667,41.651,15.8080833333,20.6430833333,18.7085,20.1429166667,33.0031666667,16.8524166667
756.62,18.3206666666,61.9134166667,34.25375,41.9198333333,15.6861666667,20.6388333334,18.7096666667,20.4618333333,33.2259166667,17.1125
756.93,18.8556666666,62.6255,34.674,42.5658333333,16.2505,21.0604166666,19.06525,21.1653333333,33.84175,17.5753333333
757.24,19.21125,62.8718333333,35.0265833333,42.9706666667,16.6666666667,21.45525,19.5150833333,21.47125,34.2891666667,18.189
757.56,19.1355833333,62.7729166667,35.21825,43.0375,16.6508333334,21.3219166667,19.66875,21.2236666667,34.2536666667,18.4913333333
757.87,19.1865,62.77625,35.3385,43.018,16.9098333334,21.5235,19.9253333334,21.25175,34.1575833333,18.7475833333
758.18,18.8175,62.6220833333,35.0108333333,42.5404166666,16.5238333333,21.23525,19.5291666666,20.89525,33.8035833333,18.5600833333
758.50,18.6265833333,62.1041666667,34.9259166666,42.2905,16.2485833333,21.12475,19.3294166667,20.5041666667,33.4914166666,18.3541666667
758.81,18.5186666666,61.7273333333,34.93875,42.207,16.2179166667,21.1950833333,19.3496666667,20.4209166667,33.3461666666,18.1424166666
759.13,18.4455833333,62.0275833334,34.903,42.36725,16.077,21.2424166667,19.3114166667,20.23725,33.33975,18.179
759.44,18.2153333333,61.8875,34.6883333334,42.3108333333,16.0318333334,21.1126666667,19.1450833333,20.0114166667,33.12075,18.1869166667
759.75,17.8775,61.782,34.6614166667,41.9425833333,15.5476666667,20.8315833333,18.8665,19.7730833333,32.7374166666,17.8554166667
760.07,17.7869166667,61.5360833333,34.4440833334,41.6665833333,15.4801666667,20.8221666666,18.8501666667,19.5379166667,32.595,17.79325
760.38,17.58575,61.431,34.2745833333,41.4021666666,15.1775,20.5736666666,18.8705,19.03725,32.3103333333,17.501
760.69,17.84,61.3618333333,34.2211666666,41.41475,15.3795833334,20.8134166667,19.1271666667,19.3235,32.3659166667,17.4958333333
761.01,17.78125,61.2540833333,33.998,41.3149166667,15.4179166666,20.8215,19.1554166667,19.4981666667,32.1084166667,17.1765
761.32,17.47975,61.1835,33.6371666667,41.1168333334,15.0955,20.4976666667,18.94975,19.4038333333,31.878,16.7910833333
761.63,17.377,61.3673333333,33.6045,41.3451666667,15.1175,20.4640833334,18.9595,19.4435,32.02175,16.68625
761.94,17.61825,61.7714166667,33.855,41.664,15.4165833333,20.76075,19.26875,19.7606666666,32.3896666667,16.9543333333
762.26,17.7386666667,62.3161666666,34.01175,41.84275,15.5038333334,20.8435,19.3130833334,19.8699166667,32.7196666667,17.1691666667
762.57,17.7649166667,61.9931666666,34.0514166667,41.6889166667,15.6478333333,20.8308333333,19.3526666667,20.0409166667,32.7070833333,17.0540833333
762.88,17.9509166666,62.5279166667,34.50375,42.0954166666,15.9276666666,21.0865833333,19.65925,20.4370833333,33.1660833333,17.1585
763.20,18.2141666667,63.02575,34.78775,42.5703333333,16.4329166667,21.421,19.976,20.75825,33.4619166667,17.525
763.51,18.3371666667,63.4700833334,35.03225,42.9323333333,16.5674166667,21.5053333333,20.09275,20.9423333333,33.6079166667,17.60125
763.82,18.3841666667,63.55675,35.2040833333,43.0285,16.6476666667,21.6073333333,20.0946666667,21.0559166667,33.795,17.6939166667
764.14,18.21675,63.9096666667,35.29625,43.2359166666,16.6571666666,21.4825,19.9923333333,20.9953333334,33.7963333333,17.7104166667
764.45,18.13,64.01975,35.2335833333,43.265,16.4799166666,21.39325,19.7578333333,20.8726666667,33.8783333333,17.6978333333
764.76,18.3744166666,64.0695,35.4945,43.5365,16.5931666667,21.5871666667,19.8616666667,21.0854166666,34.058,17.8194166667
765.07,18.7540833333,64.2456666667,35.8885,43.69875,16.8586666667,21.77975,20.163,21.3905833333,34.2534166667,18.1991666667
765.39,18.7011666666,64.2136666666,35.89075,43.7260833333,16.7658333333,21.6413333334,20.2484166667,21.4128333333,34.107,18.1146666667
765.70,18.7385,64.0710833333,35.9115,43.81375,16.8778333333,21.69275,20.4369166667,21.51625,34.0135833333,18.0178333333
766.01,18.8940833334,64.45475,36.0475833333,44.136,16.918,21.8289166667,20.5515,21.5624166667,34.24,18.2291666667
766.32,19.0438333333,64.4988333334,36.0199166666,44.1470833333,16.9145833333,21.7821666667,20.5934166667,21.4374166667,34.23225,18.4479166667
766.64,18.9078333333,63.84775,35.7548333333,43.6505,16.68325,21.6834166667,20.5979166667,21.25925,33.841,18.2164166666
766.95,18.725,63.25675,35.4745,43.35625,16.6255,21.6935833333,20.5559166666,21.0041666667,33.6021666666,18.31125
767.26,18.7268333333,62.9946666667,35.301,43.3425,16.57425,21.5128333333,20.5275,20.85475,33.32275,18.32125
767.57,18.9505,62.8056666667,35.5219166667,43.449,16.502,21.8305,20.7803333334,20.9706666667,33.38075,18.39775
767.88,18.9815833333,62.9521666667,35.478,43.58825,16.6136666667,21.989,20.9146666666,21.04325,33.61325,18.437
768.20,18.66125,62.9390833333,35.3629166667,43.47775,16.6783333334,21.7058333333,20.6948333333,20.6048333333,33.4545,18.29825
768.51,18.3365833333,62.8831666667,35.0839166667,43.4293333333,16.3843333333,21.59975,20.2968333333,20.24025,33.4060833333,17.7356666667
768.82,18.1745833333,62.655,34.8784166667,43.1664166667,16.08,21.40975,19.7611666667,19.9843333333,33.04,17.4680833333
769.13,17.9656666667,62.285,34.7755833333,43.0161666667,15.9204166667,21.3521666666,19.5345,19.7368333333,32.81875,17.3834166667
769.44,17.8135833333,61.8815,34.7808333334,42.85225,15.7645,20.9408333333,19.562,19.4973333333,32.4313333333,17.0275833333
769.76,17.5435833333,61.2085,34.3544166667,42.6700833334,15.4364166667,20.9293333333,19.32825,19.2105,31.93275,16.61
770.07,17.5394166667,60.8541666667,34.224,42.8629166667,15.30225,20.7425833334,19.1211666667,19.0991666667,32.0263333333,16.4983333334
770.38,18.0339166667,60.7316666667,34.4450833333,42.94875,15.4160833334,21.03275,19.56275,19.5175833333,32.2888333333,16.4514166667
770.69,17.9315833333,60.34625,34.104,42.7865833333,15.3381666667,21.1778333333,19.4548333333,19.49125,32.44925,16.2268333334
771.00,17.7786666667,59.93025,33.5850833333,42.2754166667,15.2479166667,20.657,19.0325,18.9685,32.1938333333,15.9574166666
771.32,17.6645,59.4050833333,33.47175,42.0730833333,14.9436666666,20.2558333333,18.7085,18.6761666667,31.7398333333,15.7566666667
771.63,17.79075,59.5178333333,33.7096666667,42.2845833333,15.05475,20.5545833333,19.0588333334,19.1935833333,32.1348333333,16.1836666667
771.94,18.009,59.2251666667,33.9929166667,42.447,15.3380833333,20.9308333333,19.4861666666,19.491,32.4229166667,16.7223333333
772.25,18.2775833334,59.6890833333,33.9994166666,42.8666666667,15.6699166667,21.3860833333,19.93575,19.8885833333,32.9223333333,17.13925
772.56,18.6634166667,60.1809166667,34.0165,43.0764166667,15.7476666667,21.53575,20.1694166667,20.2126666667,33.2225833333,17.2296666667
772.87,18.2625833333,60.435,33.3626666667,42.7813333333,15.336,21.30225,19.79475,20.0206666667,33.1516666667,16.9514166667
773.18,18.1430833333,60.5106666666,33.103,42.7076666667,15.02,20.8809166667,19.4495,19.9550833334,33.1680833333,16.7066666667
773.50,17.79275,61.50875,33.0791666667,42.7563333333,14.586,20.7555,19.2559166667,19.5568333333,33.1569166667,16.44875
773.81,17.2075,61.4556666667,32.6070833333,42.6526666667,14.2175,20.07525,18.644,19.1369166666,32.64425,16.2000833334
774.12,17.792,62.25625,33.3065833333,43.3815833334,14.87675,20.7020833334,19.4426666667,19.6838333333,32.9581666667,17.0525833333
774.43,18.2831666667,63.2099166667,33.7920833333,44.16225,15.26325,21.45575,19.9158333334,20.3145,33.459,17.6115
774.74,18.5745,63.5198333334,34.2873333333,44.32575,15.7730833333,22.1600833333,20.5810833333,20.82225,34.2435,18.0700833333
775.05,18.7889166667,63.7333333334,34.4111666667,44.2001666667,15.7500833334,22.1721666666,20.5111666666,20.4835,34.2610833333,18.0166666666
775.36,18.6228333333,63.6596666666,34.1046666667,43.7459166667,15.5935,21.7136666667,20.05925,20.2771666667,33.79175,17.6393333333
775.67,18.4804166667,63.213,34.02975,43.28375,15.4873333333,21.48475,19.7438333333,19.8113333333,33.7208333334,17.3349166667
775.98,18.14575,62.3241666667,33.7575833333,42.8498333333,15.4331666667,21.3441666667,19.4964166666,19.5189166667,33.5509166667,17.3811666667
776.30,18.7664166667,61.8936666667,34.16,42.9838333333,15.7849166667,21.6599166666,19.8576666667,19.9955833333,33.9231666667,17.995
776.61,19.49175,61.8579166667,34.6721666667,43.1311666667,16.4426666666,22.3606666666,20.50825,20.5845833333,34.3005,18.6884166667
776.92,19.7565833334,61.2618333333,34.7223333334,43.04475,16.8659166667,22.48075,20.6341666667,20.9731666667,34.4155,18.9976666667
777.23,19.7311666667,61.2259166667,34.8011666667,42.7796666667,16.8816666666,22.7310833333,20.5483333334,21.0215833333,34.5915,18.88175
777.54,19.5303333334,60.489,34.4701666667,42.3478333333,16.31275,22.3134166666,19.7018333333,20.6831666666,34.1698333333,18.2485833333
777.85,18.7926666667,59.7061666667,34.1934166667,41.7201666667,16.1218333334,21.96575,19.4711666667,20.3150833333,33.6859166667,17.8365
778.16,18.8571666667,59.6454166667,34.099,42.0093333333,16.2541666667,22.1401666667,19.46225,20.3405833334,33.4404166667,17.9573333334
778.47,18.5363333333,58.9691666667,33.5736666667,41.6293333333,16.1379166666,21.9924166667,19.2361666666,20.07475,32.98075,17.6763333333
778.78,18.0158333333,58.4688333333,33.019,41.2330833333,15.4476666667,21.6515833333,18.5739166667,19.3595833333,32.3145833334,17.32775
779.09,17.7443333333,58.2515833333,32.8215833333,41.26925,15.2568333334,21.3475833333,18.2505,19.0399166667,32.0869166666,17.102
779.40,17.2666666667,57.6625,32.3243333333,40.6249166667,14.7796666667,20.7296666667,17.82825,18.4935833333,31.4409166667,16.6339166667
779.71,16.6279166667,57.40075,32.0454166667,40.251,14.4625,20.3585833333,17.072,17.6991666667,30.8570833334,15.9838333334
780.02,15.8778333333,57.2460833334,31.7950833333,39.8693333333,14.103,19.9403333333,16.64425,17.2865833333,30.2850833334,15.3539166667
780.33,15.9341666667,57.4005,32.1029166667,40.0811666667,14.3543333334,20.3296666666,17.0388333334,17.4335833334,30.5230833333,15.50475
780.64,16.2085833333,57.59675,32.2778333334,40.4024166667,14.4456666667,20.44775,17.4786666666,17.6118333333,30.7355833333,15.7794166667
780.95,15.94875,57.75675,31.9091666667,40.0893333333,14.354,20.3330833334,17.779,17.63175,30.6496666667,16.0310833333
781.26,15.689,57.3975833333,31.4735,39.8844166667,13.9901666667,20.2015,17.5489166667,17.34025,30.6509166667,15.6651666667
781.57,15.5679166667,57.5564166667,31.4639166667,39.95525,13.7531666667,20.2110833333,17.6073333333,17.2129166667,30.5231666667,15.544
781.88,15.7250833333,58.13625,31.5976666667,40.3249166667,13.8540833333,20.6978333334,17.7375833333,17.4975833333,30.7483333333,15.7373333333
782.19,16.6544166667,58.9254166667,32.5068333333,41.1055,14.7545,21.54575,18.86875,18.4494166667,31.73575,16.3213333334
782.50,17.7495833333,59.9015833333,33.33325,41.8906666667,15.6645833333,22.4296666667,19.9778333333,19.6789166667,32.63625,17.1830833333
782.81,19.0385833333,61.2730833333,34.56975,43.0986666667,16.7298333333,23.4605833333,21.0763333333,21.032,33.6993333333,18.3384166667
783.12,19.1271666667,61.66925,34.6881666666,43.40475,16.6668333333,23.75375,21.383,21.50425,34.0490833333,18.8905833333
783.43,19.7399166667,62.1893333333,35.0413333333,43.9570833333,16.738,24.133,21.7585833333,21.7586666667,34.8409166667,19.4745833333
783.74,20.5114166667,63.297,35.9159166666,44.5940833333,17.4538333333,24.909,22.36525,22.2741666667,35.5843333333,20.35525
784.05,20.3660833333,62.8178333334,35.76075,44.6196666667,17.7246666667,24.9285,22.3000833333,22.2546666666,35.3258333333,20.4243333333
784.36,20.0778333334,62.1400833333,35.53825,44.4098333333,17.6069166667,24.4941666667,21.777,21.9130833334,35.3569166667,20.0583333333
784.67,20.9009166667,62.3424166667,35.888,44.8713333333,18.1659166667,24.6523333334,22.1043333333,22.39375,35.2960833333,20.6758333333
784.98,21.2413333333,62.4775,36.0254166667,44.9370833333,18.25375,24.5565833333,22.0700833333,22.7191666667,35.7105,20.8558333333
785.29,21.35025,62.4548333333,36.4535,45.20675,18.3396666667,24.2893333334,22.2026666667,22.7778333333,35.9495833333,20.9626666667
785.60,20.169,61.6034166666,35.53275,44.4983333333,17.3825833333,23.4585,20.8979166667,21.87175,34.7265,20.2913333333
785.91,19.1075,60.729,35.1558333333,43.6500833333,16.512,22.9585833333,20.1251666666,20.8074166667,33.5973333334,19.7450833333
786.22,18.4633333333,60.5873333333,34.9303333333,43.4956666667,16.23525,22.7265833333,19.6031666667,20.4728333333,33.4878333333,19.4295
786.53,19.3873333333,61.2375833334,35.6683333333,44.2356666666,17.3943333333,23.56375,20.7035833334,21.1781666667,34.1495833333,20.03925
786.84,18.8313333333,61.1236666666,35.7608333333,44.0250833333,17.3798333333,23.0104166667,20.46425,20.8333333333,33.86525,19.5821666667
787.14,18.1055833333,60.1211666666,34.8579166667,43.1913333334,16.6910833333,21.94475,19.4280833333,20.2425,32.9841666666,18.5096666666
787.45,17.8163333333,60.4014166667,34.8114166667,43.011,16.3258333333,21.8370833333,19.02675,20.04875,33.3940833333,18.5156666667
787.76,18.3868333333,61.263,35.39975,43.4231666667,16.24725,22.3438333333,19.6328333333,20.2893333334,33.7710833333,18.8974166666
788.07,18.4265833333,62.1718333333,35.9760833333,43.8741666667,16.2005833334,22.6821666667,20.0636666667,20.6155833333,34.4923333333,18.9231666667
788.38,17.9963333334,61.9116666666,35.7046666667,43.5355833333,15.9865,22.408,19.9630833333,20.28175,34.0010833333,18.5600833334
788.69,17.3039166667,61.07225,34.853,42.684,15.239,21.9914166667,19.3014166666,19.5528333333,33.413,17.8004166667
789.00,17.7695,61.9579166667,35.7000833333,43.1599166667,15.8735833334,22.7385833333,20.2291666667,20.192,34.29975,18.15375
789.31,18.22575,62.6284166667,36.1006666667,43.6576666667,16.4975833333,23.0403333333,20.6048333334,20.81775,34.8735,18.3759166666
789.62,17.9893333334,62.2763333334,35.8906666667,43.3169166667,16.2448333333,22.8771666666,20.4965,20.27575,34.1144166667,17.9831666667
789.92,17.0085833333,61.8226666667,34.9585833333,42.4986666667,15.125,21.8975,19.3435,19.11125,33.01725,16.9118333333
790.23,17.0068333333,61.146,34.2688333333,41.935,14.7893333334,21.8995833334,19.21775,18.8645833333,32.6859166667,16.76475
790.54,16.8541666667,60.44175,33.66125,41.814,14.5114166667,22.0281666667,19.3975833333,18.5275,32.58375,16.59975
790.85,17.2634166667,60.967,33.9643333333,41.8655,14.67075,22.2771666667,19.9175833333,18.5938333333,32.5171666667,16.4950833333
