wavelength,Back_ConFerm,Belly_ConFerm,Breast_ConFerm,Crissum_ConFerm,Crown_ConFerm,DorTail_ConFerm,Patch10_ConFerm,Rump_ConFerm,Throat_ConFerm,WingTip_ConFerm
197.03,-0.96,21.7066666667,30.7573333333,4.53333333334,3.57333333332,-1.44,21.2266666666,6.77333333333,19.6,34.9333333333
197.40,3.85336666667,23.4042666667,32.3783466667,10.5910666667,7.9434,5.67386666666,27.1867333334,11.6784666667,21.0165666667,33.9007333333
197.78,-11.1195666667,11.6030666667,20.5953266666,-1.27233333332,-7.78639999999,-8.24433333333,17.0482666666,-1.57766666667,7.91333333333,20.0508666667
198.16,-13.1078666666,9.37326666667,21.5290066666,-1.60406666667,-4.5114,-8.57139999999,17.4936666667,-0.651533333326,5.63916666667,18.9975333333
198.54,-10.7178666667,15.2308666667,29.7844866667,2.30780000001,-1.28199999999,-4.71806666668,22.2051333333,4.3078,8.205,22.5128
198.92,-12.8697,12.8696666667,34.0754,-1.85513333333,-4.28966666666,-8.23186666666,20.8696,-2.49273333335,5.6521,23.3624
199.30,-31.2056666667,0.425466666673,27.8723533334,-17.0211333333,-18.0851333333,-23.1915333333,12.7659333333,-20.0,-6.48933333333,15.9574000001
199.68,-43.9998666667,-8.66680000001,31.20966,-30.9524,-31.9047333333,-37.8095333333,8.95233333327,-33.2380666667,-20.3810666666,19.5238
200.06,-25.4166333333,0.75753333332,34.22732,-14.2424666667,-13.7121333333,-23.8635333333,15.8334,-20.6817333333,-8.59846666669,20.8332666666
200.44,-55.0002,-20.2086,26.3334533334,-36.6668666667,-36.0418,-58.9586,0.20813333334,-48.8542666667,-31.0940333333,8.64566666674
200.82,-36.4978,-3.20673333334,38.1942533334,-18.4810666667,-10.211,-31.3080666667,14.8523333333,-27.0043333333,-9.15596666667,15.3585999999
201.19,-32.6591666667,-0.44946666666,31.3110133333,-14.9063333333,-4.49426666666,-26.8914000001,14.3071333333,-21.0485333333,-4.90629999999,10.6367333334
201.57,-56.3849666666,-14.9295333334,25.0047933334,-39.0610666667,-23.0047333333,-49.5775333333,0.28159999994,-37.4648666667,-17.3238666667,0.65726666668
201.95,-63.2256999999,-16.3440666667,37.8603,-38.4946666667,-21.9354666667,-46.0214666666,1.50540000006,-37.2041333333,-16.0751333333,4.83873333338
202.33,-181.470733333,-88.4314,10.2745733333,-128.0392,-100.196066667,-134.901866667,-55.0980666667,-119.411666667,-77.5490333334,-50.5881999999
202.71,-307.066666667,-174.666666667,-33.4399999999,-228.8,-186.933333333,-219.2,-112.533333333,-224.0,-146.8,-112.0
203.09,-292.142866667,-170.238066667,-36.7618466667,-203.8096,-175.9524,-199.761933333,-105.0,-202.380866667,-140.119066667,-119.047666667
203.47,-195.614,-104.736933333,-6.08778000014,-126.666533333,-102.280533333,-123.1578,-56.6666,-123.333466667,-81.1403666667,-69.8245333334
203.85,-119.841366667,-62.4338666667,3.0898933334,-73.8624000001,-55.0264666666,-73.4392000001,-33.0159333334,-67.5132666667,-49.4708666668,-42.2220666668
204.22,-97.7464666667,-46.0092666667,13.6805933333,-51.5491999999,-38.4977333333,-57.277,-18.1219999999,-48.5445333333,-35.9625333334,-23.1926666668
204.60,-64.0909000001,-22.197,29.4091066667,-25.3789333333,-14.7726666667,-27.0455333333,3.1061333334,-21.3636666667,-13.4090666667,-4.54546666661
204.98,-90.4109333333,-39.0866666667,18.53876,-44.7486666667,-33.2421333333,-51.4155333333,-9.9542666666,-38.9954,-33.1506999999,-20.4566666666
205.36,-151.218,-81.7948666665,6.41029999999,-83.3334000001,-69.6154666668,-91.4101999999,-41.923,-79.3590000001,-70.1282000001,-54.2307333334
205.74,-147.5164,-73.5946000001,13.5948266667,-67.7125333333,-54.6405333333,-82.2221999999,-30.8496666667,-71.3724666667,-62.8758333334,-45.7517333334
206.12,-139.551266667,-63.4615333334,11.4487333334,-61.6666,-45.3846666667,-79.8718666667,-20.2565333333,-64.2308,-55.7050666667,-39.6154000001
206.50,-90.6667666666,-34.7691333334,25.6000466667,-26.6668666666,-15.5896000001,-42.7692,3.58980000006,-32.9231333333,-27.0770333334,-14.5641333334
206.87,-58.4583333333,-14.4166666667,29.6333333333,-5.08333333334,-0.08333333326,-25.5000000001,18.3333333333,-11.75,-7.5,-0.416666666674
207.25,-73.9110666667,-19.2888666667,23.4577133333,-13.6889333333,-10.1332666667,-36.1776666667,10.5778000001,-23.3778,-14.7555333333,-11.9112
207.63,-65.8974333333,-9.82906666667,29.8461599999,-7.86326666666,-7.52146666674,-29.6582000001,17.9487333333,-19.1452666667,-7.77773333332,-7.00853333339
208.01,-72.8855666667,-6.86566666668,31.9304466666,-6.36826666672,-7.8607333334,-31.6417999999,23.7811333333,-24.0795333333,0.14920000002,-9.55226666672
208.39,-158.650833333,-44.4444000001,19.6984399999,-50.4762,-52.8571999999,-81.5873333334,2.85713333328,-76.6666666666,-33.8095333333,-59.0475333334
208.77,-201.274333333,-56.0783999999,24.3530199999,-69.8038000001,-73.5292666665,-101.764666667,6.86266666672,-94.1175999999,-41.9607666667,-69.9999333334
209.14,-227.222233333,-55.3332666666,29.8000733334,-83.7777999999,-85.5554666665,-117.777733333,12.8890000001,-103.3334,-43.2222333333,-76.4444666667
209.52,-114.230666667,-9.35893333332,32.7308333334,-33.5896666666,-34.8718666667,-51.1539333333,30.1281999999,-41.2820666666,-6.21776666668,-28.8462
209.90,-142.993066667,-37.0068666667,16.4897066667,-63.5374666667,-66.9387333335,-77.8231333335,8.97960000014,-73.1972000001,-30.5443333333,-51.1565333332
210.28,-197.054366667,-90.3876666667,-8.77518666674,-105.426333333,-115.3488,-126.6666,-28.9921999999,-121.550466667,-69.5349666667,-95.1937333334
210.66,-188.5185,-86.0740666665,-5.73336,-107.111,-113.926066667,-126.2222,-31.9999333332,-119.4074,-71.5554999999,-90.9630000002
211.03,-640.0002,-382.353,-147.764666667,-417.647066666,-460.784333333,-482.352866667,-244.313866667,-462.352933333,-345.0981,-374.901866667
211.41,-280.2857,-164.190533333,-44.3808799999,-174.666666667,-193.1428,-203.238,-83.0475333333,-203.619133333,-138.0,-151.0476
211.79,-291.568633333,-185.686266667,-64.5293199999,-190.980333333,-204.705933333,-218.823533333,-103.725666667,-216.862666667,-144.3138,-165.490266667
212.17,-785.238166666,-536.1904,-201.52382,-569.999999999,-590.952333333,-629.999866667,-360.476266667,-612.380866667,-452.3809,-475.238133333
212.55,-365.9259,-237.283933333,-68.0987866668,-266.913666667,-263.4566,-288.888866667,-154.074066667,-273.8272,-191.604833333,-212.098866667
212.92,-236.666666667,-156.666666667,-38.5000000002,-173.0,-177.0,-191.666666667,-101.833333333,-185.5,-130.666666667,-143.833333333
213.30,-231.904733333,-160.317533334,-38.6666866667,-165.873066667,-176.8252,-186.825333333,-106.984,-185.079333333,-125.873,-140.952266667
213.68,-343.225933333,-256.774266667,-76.7527533335,-247.096733333,-261.7206,-282.150533333,-181.290266667,-279.784933333,-205.2688,-217.4194
214.06,-1112.33333333,-823.999999999,-260.066666667,-794.666666667,-822.666666667,-898.0,-602.0,-921.333333333,-659.666666667,-727.333333334
214.44,-783.095366666,-540.952333333,-159.19058,-550.952266667,-539.523866667,-601.904666667,-378.095333333,-627.142866667,-439.0477,-458.571533333
214.81,-527.193066667,-369.1228,-77.5789266666,-352.2808,-353.684266667,-403.5088,-236.140266667,-423.859666667,-266.140366666,-316.140266667
215.19,-474.386,-315.789466667,-30.7019400002,-320.0,-286.666666667,-356.842133333,-192.982466667,-379.649133333,-221.4035,-291.929866667
215.57,-493.137333333,-321.176333333,-5.37266,-332.549066667,-287.843066667,-374.117666667,-194.509733333,-373.333266667,-227.647166667,-300.7842
215.95,-424.5,-289.333333333,-1.2333333332,-282.333333333,-242.0,-325.666666667,-162.666666667,-322.333333333,-213.5,-259.0
216.32,-445.5,-315.666666667,-29.6666666666,-288.333333333,-255.333333334,-330.333333333,-165.666666666,-335.0,-220.166666667,-265.333333334
216.70,-313.718,-229.230666667,-14.0768599999,-202.820533333,-178.9742,-238.9744,-101.538466666,-246.666666667,-160.512666667,-172.564066667
217.08,-453.333333333,-329.803933333,3.41162666666,-277.255,-225.097866667,-350.196,-140.7842,-349.803866667,-210.392233333,-230.980533333
217.46,-289.027833333,-215.8334,23.6666200001,-174.1666,-125.5556,-220.2778,-72.7776666666,-223.611133333,-127.638966667,-141.111133333
217.83,-272.878833333,-183.6364,43.9998533333,-175.1514,-116.363666667,-211.818133333,-31.5152666667,-206.0606,-96.2120333334,-127.272666666
218.21,-78.9286666666,-45.9525333333,44.7262600001,-41.6665333333,-15.4760666666,-52.262,22.0237333333,-43.3333333333,-11.0118666667,-25.5952666666
218.59,-54.0804666666,-24.1378666667,58.5515733333,-21.9539333333,5.97700000008,-28.0460666667,43.3332666667,-20.8046,15.517,-11.0344
218.97,-66.9642999999,-29.4046,50.0236666666,-31.7857333333,0.9524,-36.4286666667,39.0476666667,-28.6904666667,5.1785,-14.6428666666
219.34,-35.8650333333,-5.5698,47.3501000001,-7.93233333336,10.6329999999,-14.0084,41.519,-6.49800000002,16.5400333333,3.54426666674
219.72,-47.6889333334,-15.0222,36.5510466667,-17.8668666667,-0.44433333326,-24.0888666667,32.0888666667,-18.2223333333,12.9334,-9.42213333335
220.10,-50.49,-9.41166666668,42.9116733334,-17.0588,0.88233333334,-24.1178,37.7451333332,-18.5294,17.4509333333,-9.5096666666
220.47,-51.1573666667,-10.7406666667,34.2223199999,-20.6482,-4.9074,-29.3517333333,28.1481333333,-27.1296,10.5092333333,-16.5740000001
220.85,-88.9444666667,-37.1110666667,15.3890666666,-52.3333333333,-36.8889333333,-60.4443333333,4.77786666674,-62.2221999999,-10.2778,-49.7778000001
221.23,-99.8484333333,-46.9696666667,-6.78792666674,-70.202,-49.2929333334,-70.0000666667,-8.58586666666,-74.6464666667,-24.7979666667,-65.7575333332
221.61,-132.701166666,-70.5746666667,-24.48272,-96.2068666668,-75.4022666667,-95.6320000001,-27.8162,-102.1838,-42.6435666667,-93.1033333333
221.98,-106.376933333,-62.802,-14.0290533333,-77.9711333335,-60.0000666667,-76.3284,-24.4446,-82.9954000001,-35.2173333333,-73.7199333333
222.36,-148.000033333,-100.2424,-40.0728533335,-120.121333333,-97.4544666667,-120.000066667,-58.4241333334,-129.696933333,-67.7574666667,-109.8182
222.74,-123.125266667,-93.6460666668,-30.5104933335,-103.437666667,-83.7502000001,-106.562866667,-56.3544000001,-110.937666667,-68.0732000001,-94.8960000001
223.11,-99.6052333333,-80.351,-26.8859666667,-88.8596,-74.5614666666,-90.5262666666,-47.2807333333,-96.4912000001,-54.1226666668,-80.7017333333
223.49,-97.4583333333,-79.75,-28.8,-86.7499999999,-72.9999999999,-89.4166666669,-46.5000000001,-92.25,-51.2916666667,-78.75
223.87,-102.666666667,-84.1666666667,-33.0166666667,-92.5833333334,-76.9166666667,-94.8333333331,-51.0833333333,-98.8333333334,-61.0000000001,-80.1666666668
224.24,-92.4814666665,-77.4073333333,-30.48874,-84.0740666667,-71.2593333334,-87.4814,-45.7779333333,-91.7037333333,-59.8149333333,-72.5927333335
224.62,-70.5245666667,-58.8889333333,-18.8333933334,-63.3951333333,-50.6174,-66.7284666666,-26.6049333333,-68.5185333333,-43.7346,-51.6049333334
225.00,-57.2136,-49.1145333333,-15.3906066667,-52.1874666667,-41.0416666667,-53.073,-19.2708666667,-56.6146,-35.8595,-39.8438
225.38,-55.5731666667,-52.8646666667,-16.8803266667,-52.2397333333,-42.6563333333,-53.0730666667,-19.5314,-61.3021333333,-39.5052666667,-39.0105333333
225.75,-37.3708333333,-37.1359333333,-4.28640000002,-36.2910666667,-23.7558666667,-33.4741333333,-4.64793333335,-44.8826666667,-24.4834666667,-22.2534666667
226.13,-40.0001666667,-39.5313333333,-4.46363333334,-37.5002,-23.9064666667,-34.0626666667,-4.06260000007,-49.7918666667,-25.8074,-24.2189333333
226.51,-31.4184,-28.6997333333,0.392460000014,-27.1396,-14.4208,-23.4987333333,1.70220000001,-38.7234666667,-18.5578666667,-16.6902666666
226.88,-28.6129666667,-24.5548666667,-1.97526666667,-23.0641333333,-13.8302666667,-18.5092666667,1.15946666667,-36.563,-15.9004666667,-12.6708666667
227.26,-25.4776,-21.1891333333,-2.08284666669,-20.036,-11.4234,-12.9730666667,0.540666666667,-32.1803333333,-16.0179,-7.89179999999
227.64,-21.2441333333,-19.6172,-1.94586666667,-19.4576666667,-8.45293333333,-9.44173333336,6.66666600001e-05,-27.8469333333,-14.0669666667,-4.84853333335
228.01,-17.9444333333,-16.9166,-2.31116,-16.6112,-6.83346666668,-7.6946,-0.527799999994,-23.1944,-11.9305666667,-2.8334
228.39,-13.7867666667,-14.0196666667,-1.15930666667,-13.9949333333,-3.82353333335,-4.68126666668,0.31866666668,-18.2598666667,-8.8726,-0.29406666666
228.76,-11.8295333333,-12.5027333333,-1.44125333333,-12.5925333333,-3.03040000002,-4.21993333334,-0.179666666668,-16.7678,-8.27156666666,-0.269333333333
229.14,-7.61126666667,-8.64119999999,2.13594666666,-8.344,0.870466666674,-0.318466666666,2.31413333333,-11.5287333333,-4.63906666665,2.86633333331
229.52,-4.17376666667,-4.64173333334,4.29804,-5.69246666667,2.00586666667,2.36866666666,3.53393333333,-6.3992,-0.945533333334,4.62266666666
229.89,-6.62963333334,-6.26026666666,1.11558000001,-7.97779999999,-1.86506666667,-0.22153333334,0.628,-7.77466666667,-2.89013333334,1.21873333333
230.27,-6.90083333334,-5.79860000001,1.00865333333,-7.91673333333,-2.7604,-1.07646666666,1.59733333332,-7.1006,-2.35243333335,1.35419999998
230.65,-7.09819999999,-6.88653333333,0.695460000001,-8.84940000001,-4.02726666665,-2.3182,1.31986666667,-7.98633333333,-2.36896666667,1.16746666666
231.02,-5.2335,-5.11066666667,1.68697333333,-7.4366,-3.11220000001,-2.26046666666,2.52240000001,-5.68393333333,-1.0974,1.68713333331
231.40,-5.81666666667,-5.50000000001,0.956666666647,-7.86666666666,-3.83333333334,-3.30000000001,1.93333333333,-5.96666666667,-0.81666666666,0.766666666654
231.78,-4.55923333333,-4.1982,2.08246666667,-6.24686666667,-3.17386666667,-2.87133333333,2.70359999999,-5.8438,0.4534,1.91440000001
232.15,-3.38516666667,-3.65366666667,3.14278666667,-6.06053333333,-2.06066666665,-1.61053333333,5.31593333333,-5.14280000001,2.00873333333,3.46319999999
232.53,-3.45046666667,-2.93693333333,3.54953999999,-6.54060000001,-1.85606666665,-0.648666666667,6.70273333333,-5.18913333334,2.51359999999,4.39640000001
232.90,-4.15506666667,-3.32406666667,4.62394666668,-6.64813333334,-2.91326666667,0.242733333341,7.0588,-4.12693333333,3.19336666667,3.86553333333
233.28,-6.96536666666,-4.83666666667,3.35947333334,-8.17926666667,-4.2578,-2.09133333335,5.3782,-5.93853333334,1.05510000001,2.44633333333
233.66,-9.19640000001,-7.38086666667,2.46238,-8.88893333333,-4.82139999999,-4.06746666665,4.60326666667,-8.17453333334,-1.19036666667,1.66666666667
234.03,-7.9706,-6.35306666666,4.20212666666,-7.76460000002,-2.8826,-4.13739999998,5.74506666666,-7.60786666667,-0.715566666668,3.35306666667
234.41,-8.63143333333,-7.64426666667,3.17703999999,-7.99613333335,-2.01359999999,-4.41840000001,3.67539999999,-8.07439999999,-2.06246666667,2.48273333333
234.78,-5.26753333333,-4.71360000001,6.07512000001,-5.2958,1.01413333335,-1.55866666667,6.66686666665,-5.01406666666,1.00476666667,5.31460000001
235.16,-7.55310000001,-6.82073333333,5.07522000001,-7.32166666667,0.38526666668,-2.56253333334,5.54913333333,-7.14833333333,-0.212066666654,3.7958
235.54,-3.2777,-3.09273333333,9.28690666667,-3.09260000001,4.4816,1.31486666667,9.51853333334,-2.38880000001,1.68513333334,7.59266666666
235.91,-4.83736666667,-4.82813333334,7.98509999999,-3.93686666667,2.97126666667,0.575599999993,8.468,-2.74826666667,0.260066666668,6.2766
236.29,-4.64686666667,-4.0398,8.37329333333,-3.1702,2.89873333333,0.434666666668,7.82613333333,-1.92026666667,0.769933333334,5.72466666667
236.66,-5.34396666666,-5.50266666667,6.47611333333,-3.22753333333,1.99279999999,-1.05813333334,6.13753333333,-3.4746,0.520266666674,4.19753333333
237.04,-6.95879999999,-6.90726666666,3.46913999999,-5.30926666666,0.653066666668,-2.83506666667,3.90033333333,-5.92786666666,-1.80399999999,3.3334
237.41,-5.232,-6.46399999999,3.62537333333,-4.3038,1.24886666666,-2.26159999999,4.64139999999,-5.5022,-0.405200000007,3.79740000001
237.79,-5.7004,-6.36073333333,2.52990000001,-4.84713333333,0.386466666666,-2.7054,4.04186666667,-5.74873333333,-0.57963333332,3.7038
238.17,-3.36386666667,-3.4018,4.54624666667,-2.4562,2.12046666667,-0.030466666674,5.84293333334,-3.0204,1.83836666667,5.61413333335
238.54,-0.919299999999,-0.336866666666,7.00204,-0.912000000001,3.52279999999,2.20353333334,8.04206666666,-0.898266666666,4.7371,7.39653333334
238.92,1.137,1.8992,8.02339333333,1.8734,5.07746666667,4.72873333334,9.19893333333,1.49873333333,6.49226666667,8.9148
239.29,0.8044,1.3406,6.95049333333,0.828666666668,4.04633333333,4.91173333334,7.53206666667,0.609466666665,5.32613333333,8.44606666666
239.67,-2.28013333333,-1.23833333333,3.65848000001,-2.38426666667,1.15733333333,2.17593333333,4.47920000001,-2.28013333333,3.51856666667,5.43973333334
240.04,-1.69013333333,-0.667666666666,3.31252000001,-2.20126666667,1.54400000001,2.47260000001,4.19406666667,-1.69026666667,3.90713333333,5.53986666667
240.42,-1.8777,-1.057,2.06864666667,-2.53113333333,0.843866666668,2.07693333333,3.23586666667,-2.0306,2.9485,5.18313333333
240.79,-2.18576666667,-1.66253333333,1.47774666667,-3.08013333333,-0.278466666667,1.85659999999,2.2364,-1.8144,2.12663333333,4.75940000001
241.17,-0.5956,-0.404533333335,2.80092666666,-1.206,1.14606666667,3.51313333333,3.44566666667,-0.134733333333,3.4382,6.12733333334
241.54,-0.7066,-0.257,2.36318,-1.35893333333,1.16286666667,3.65793333334,3.21153333334,0.175733333332,2.9716,5.82826666667
241.92,-0.876266666666,-0.294266666667,2.02445333334,-1.74026666667,0.926533333335,3.47406666667,2.82333333334,0.212866666665,2.388,5.52119999999
242.29,-1.6681,-1.26866666667,0.67435333334,-2.70186666667,-0.029333333334,2.7488,1.74453333333,-0.6872,1.3214,4.79293333334
242.67,-2.87746666667,-2.42746666667,-1.06928,-3.755,-1.51573333333,1.49853333334,0.0683999999934,-1.9602,-0.490033333332,3.82333333333
243.05,-4.61553333333,-4.13626666667,-3.11782666667,-5.8496,-3.4042,-0.504933333333,-1.861,-3.7504,-2.23546666667,2.32619999999
243.42,-3.26116666667,-2.82786666667,-1.96603333333,-4.6444,-2.22213333333,0.349999999999,-0.661066666672,-2.54446666667,-1.01113333333,3.24446666667
243.80,-1.97283333333,-1.6886,-0.912646666664,-3.7814,-1.27873333333,1.21873333333,0.10926666666,-1.59006666667,-0.0900666666666,4.15839999999
244.17,-1.86093333333,-1.39573333333,-0.660653333332,-3.8698,-1.30813333333,1.39593333333,0.388599999995,-1.538,-0.202466666665,4.23113333334
244.55,-0.947233333335,-0.475066666667,0.476673333325,-2.83926666667,-0.464266666666,2.36966666667,1.30633333333,-0.415733333336,0.642433333331,4.98779999999
244.92,-0.408633333334,0.168599999999,0.939926666666,-2.24266666667,0.137933333332,2.70246666667,1.73693333333,0.0102,1.01146666667,5.37426666666
245.30,-0.00943333333406,0.432666666667,0.918286666666,-1.9686,0.042733333332,2.60586666667,1.61666666667,0.185400000001,1.03913333333,5.42086666667
245.67,0.762566666666,0.901933333334,1.28249333333,-1.2506,0.252666666667,3.0064,1.85193333334,0.740733333335,1.45726666667,5.90413333333
246.05,1.9597,1.57106666667,2.08879333333,-0.082933333334,0.998666666667,3.88393333333,2.62480000001,1.6696,2.66033333333,6.7418
246.42,2.9938,2.33246666667,2.92700666667,1.16086666667,1.8042,4.769,3.3928,2.72046666667,3.56153333333,7.69100000001
246.79,4.1058,3.1096,3.90586666667,2.36046666667,2.73506666667,5.71846666667,4.35933333333,3.85553333333,4.6412,8.85473333333
247.17,4.86836666667,3.8696,4.80747333333,3.31493333333,3.4468,6.56866666667,5.06439999999,4.64466666667,5.32626666667,9.66606666668
247.54,4.3159,3.26586666667,4.09399333333,2.75473333333,2.81353333334,6.16446666666,4.3936,4.2056,4.73426666667,9.31573333334
247.92,4.19056666667,3.13486666667,3.90356,2.78313333333,2.83186666667,6.20946666667,4.32633333334,4.16613333333,4.6764,9.38986666667
248.29,3.9046,2.8252,3.63776,2.6236,2.5564,5.9276,3.9984,3.906,4.4352,9.1196
248.67,3.6756,2.46926666667,3.31172,2.40746666667,2.24186666667,5.70433333333,3.64773333333,3.51313333333,4.28463333333,8.81046666667
249.04,4.1588,3.0108,3.80400666667,2.953,2.7802,6.30953333333,4.25806666667,4.12553333333,5.02443333333,9.44399999999
249.42,4.11703333333,3.0368,3.99716666667,2.98506666667,2.97893333333,6.54146666667,4.50953333334,4.20406666667,5.2093,9.70673333333
249.79,3.82416666667,2.74666666667,4.07080666667,2.77966666667,2.79626666667,6.45186666666,4.44553333333,4.08846666666,5.09996666667,9.74713333333
250.17,3.76573333333,2.97406666667,4.3428,2.91326666667,3.085,6.75233333333,4.67573333334,4.26806666667,5.20633333333,10.1197333333
250.54,3.5268,2.75486666667,4.46001999999,2.58453333333,3.02193333333,6.68213333334,4.73586666667,4.04713333333,5.09783333333,9.9902
250.92,3.28836666667,2.6356,4.68825333332,2.35326666667,3.3556,6.77719999999,4.94773333332,3.94526666667,5.1668,9.74006666666
251.29,3.17966666667,2.4068,4.50006666666,2.0302,3.38526666667,6.70986666666,4.99133333334,3.68826666667,5.06493333333,9.36373333333
251.66,3.64396666667,3.00713333333,5.25341333333,2.71213333333,3.88293333333,7.1626,5.76413333333,4.13313333333,5.65696666667,9.76333333333
252.04,4.1327,3.4874,6.07166,3.40126666667,4.32513333333,7.58606666667,6.53073333334,4.8324,6.08473333333,10.2308666667
252.41,4.7529,4.09046666667,6.59050000001,4.0028,5.05999999999,8.11646666667,7.36839999999,5.29553333333,6.6459,10.7156
252.79,5.43393333333,5.04813333333,7.47070666667,4.606,5.82919999999,8.67079999999,8.25219999999,6.248,7.32533333333,11.4231333333
253.16,4.785,4.35533333333,6.83527333334,3.81086666667,5.01913333334,7.93700000001,7.44500000001,5.46326666667,6.3563,10.3867333333
253.54,4.3969,4.02226666667,6.23584666667,3.1616,4.55393333334,7.39173333333,7.0486,4.9698,5.7867,9.51906666667
253.91,4.788,4.08286666667,6.2983,3.0178,4.71886666667,7.59866666666,7.01693333333,4.8916,5.8728,9.65966666666
254.28,4.8799,3.8726,6.25768666666,2.93573333333,4.70773333333,7.52726666667,7.09193333334,4.78353333333,6.16046666667,9.385
254.66,3.92613333333,2.95606666666,5.33863999999,2.26466666667,4.00846666666,6.82620000001,6.14026666666,3.81193333333,5.3749,8.43166666667
255.03,3.4118,2.52306666667,4.75735333333,1.63166666667,3.2016,6.25740000001,5.5004,3.3362,4.89776666667,7.87766666667
255.41,3.4671,2.8586,4.98402,2.0028,3.32453333333,6.68986666666,5.68840000001,3.73206666667,5.1617,8.1862
255.78,2.82303333333,2.29193333333,4.51036666667,1.46826666667,2.84093333333,5.9624,5.19860000001,3.30066666667,4.78083333333,7.68126666667
256.15,2.1202,1.27393333333,3.65368666667,0.254666666667,2.05646666667,5.05926666666,4.2524,2.33553333333,4.3492,6.92153333333
256.53,1.84093333333,0.678733333333,3.18502666666,-0.444466666668,1.7116,4.81673333333,3.62159999999,2.04813333333,4.10513333333,6.75066666666
256.90,1.90243333333,0.639599999998,3.09650666667,-0.303,1.94173333333,5.17406666666,3.29399999999,1.9472,3.9506,6.8462
257.28,2.2956,0.890999999999,3.34249999999,0.369533333332,2.40446666667,5.29973333333,3.61939999999,2.22726666667,4.09513333333,7.23866666666
257.65,2.88116666667,1.345,3.61668,1.11553333333,2.75753333333,5.911,3.69326666666,2.6944,4.44453333333,7.98466666667
258.02,3.20583333333,1.9428,3.7575,1.92346666667,3.086,6.3884,3.95893333334,3.17113333333,4.85516666667,8.32366666667
258.40,3.10723333333,2.05046666667,3.57466,1.98733333333,2.99773333333,6.47073333333,3.61566666666,3.12386666667,4.42516666667,8.21879999999
258.77,3.37863333334,2.26213333333,3.67428,1.97313333333,2.86633333333,6.49446666667,3.5726,3.30993333333,4.34903333333,8.36540000001
259.15,3.2822,2.17953333333,3.45308666667,1.8712,2.61073333333,6.327,3.36333333333,3.0732,4.00233333334,8.08039999999
259.52,3.1199,1.87466666667,3.11111333333,1.57553333333,2.37913333333,6.07293333333,3.07393333333,2.80373333333,3.65416666667,7.85613333334
259.89,3.40633333334,2.153,3.30619333333,1.8314,2.59773333334,6.32006666667,3.33666666667,3.0494,3.77123333333,8.06259999999
260.27,3.56053333333,2.444,3.46965333333,2.12346666667,2.7602,6.54146666667,3.56606666667,3.2454,3.93603333333,8.18193333333
260.64,3.59143333333,2.50933333333,3.59886666667,2.246,2.719,6.5544,3.5848,3.3172,3.9563,8.25626666667
261.01,3.40043333333,2.3414,3.42299333333,2.04466666667,2.49726666667,6.318,3.43506666667,3.106,3.76213333333,8.13946666667
261.39,3.43726666667,2.36533333333,3.40499333333,2.00246666667,2.40753333333,6.4764,3.38753333333,3.1042,3.6885,8.17566666667
261.76,3.33103333333,2.23753333333,3.46992,1.9316,2.3448,6.36773333333,3.39946666666,3.016,3.71346666667,8.01373333333
262.13,3.2752,2.09526666667,3.50069333333,1.7194,2.22853333333,6.18646666667,3.4728,2.90533333333,3.61923333333,7.79926666667
262.51,3.2222,2.05573333333,3.47739333333,1.55026666667,2.10046666667,6.0688,3.51593333333,2.82013333333,3.5079,7.71946666667
262.88,3.20846666667,2.0752,3.45465333334,1.54986666667,2.2146,6.03973333334,3.78746666667,2.83266666667,3.5757,7.62726666666
263.25,2.94686666667,1.75606666667,3.17875333333,1.2922,2.1106,5.8548,3.67013333333,2.55846666667,3.44603333333,7.41753333333
263.63,2.53626666667,1.36093333333,2.97588666667,0.8908,1.7392,5.35513333333,3.32633333333,2.07486666667,3.19533333333,6.88233333334
264.00,2.1991,1.0724,2.89271999999,0.697333333333,1.51493333333,5.19686666667,3.2246,1.86713333333,3.22276666667,6.64419999999
264.37,1.5251,0.306733333334,2.21665333333,-0.047133333332,0.9946,4.77593333333,2.64153333333,1.2578,2.54136666667,6.04153333333
264.75,1.18063333333,0.153466666665,1.86015999999,-0.228266666665,0.625799999999,4.64386666667,2.37319999999,1.00753333333,2.25893333334,5.7024
265.12,0.983333333332,-0.243400000001,1.53936,-0.608666666667,0.286466666665,4.34633333334,2.28506666667,0.745999999998,2.0083,5.53586666667
265.49,0.530133333335,-0.561066666669,1.05360666667,-1.09493333333,-0.0271333333328,3.93873333333,2.03133333333,0.506799999998,1.6038,5.33180000001
265.87,0.762666666665,-0.3088,1.10090666667,-0.821066666666,0.203333333333,4.08666666667,2.27113333334,0.926466666665,1.7308,5.62346666667
266.24,0.887133333334,-0.145333333335,1.18902,-0.628799999999,0.337999999999,4.34753333333,2.27539999999,1.17766666667,1.93196666667,5.90326666667
266.61,0.736499999999,-0.387599999999,0.809813333333,-0.887999999999,0.130399999999,3.9604,1.86766666667,1.0536,1.89213333333,5.95140000001
266.98,0.735766666669,-0.159066666666,0.948939999999,-0.889599999999,0.162400000001,3.95733333333,1.8028,1.0756,2.1021,6.12206666666
267.36,0.844033333335,0.0261999999994,1.15790666667,-0.699466666668,0.213533333334,4.07233333333,2.07553333333,1.36293333333,2.32836666667,6.28233333334
267.73,0.540966666667,-0.134866666667,0.862079999999,-0.911466666667,0.102666666668,3.90946666667,1.9002,1.18753333333,2.1986,6.08253333333
