wavelength,Back_EmbHerm,Belly_EmbHerm,Breast_EmbHerm,Crissum_EmbHerm,Crown_EmbHerm,DorTail_EmbHerm,Patch10_EmbHerm,Patch11_EmbHerm,Rump_EmbHerm,Throat_EmbHerm,WingTip_EmbHerm
247.17,4.34475,4.24466666667,4.16066666667,3.46841666667,3.65258333333,4.29558333333,4.76883333334,3.2485,3.85641666667,4.917,5.337
247.54,4.98783333333,4.74016666666,4.54016666666,3.85991666667,4.33241666667,4.5315436508,5.285,3.757,4.21816666666,5.26225,5.85291666667
247.92,4.77158333334,4.49866666666,4.20175,3.46983333333,3.9085,4.06482936508,4.94458333333,3.37033333334,3.70933333333,4.882,5.59
248.29,4.8765,4.53166666667,4.25758333333,3.50025,4.11033333333,4.09596825397,5.05791666667,3.55833333334,3.81975,4.89475,5.581
248.67,4.60258333333,4.33391666666,4.14654166666,3.31866666666,3.91083333333,4.03885714286,4.72783333333,3.24141666667,3.66808333333,4.65425,5.38633333333
249.04,4.64558333333,4.52058333333,4.31616666667,3.38491666667,4.00958333333,4.08839682539,4.70608333333,3.16891666667,3.752,4.71358333333,5.36116666666
249.42,5.37241666666,5.52383333333,5.12104166667,4.22441666667,4.91391666667,4.85664285714,5.42008333333,4.10491666667,4.69458333334,5.55133333333,6.25316666667
249.79,6.05225,6.31875,5.62054166666,4.9685,5.65433333333,5.22999603175,6.0225,4.73583333334,5.30316666667,6.14108333333,6.71675
250.17,6.80791666667,7.19933333333,6.29041666667,5.75066666667,6.43875,5.75448412698,6.62783333333,5.42216666667,6.0295,6.94733333333,7.42425
250.54,7.33683333333,7.9145,6.76395833333,6.1525,6.98533333333,6.01753968254,6.86025,5.74341666667,6.44608333333,7.42341666667,7.70275
250.92,7.78016666667,8.36441666667,7.04866666667,6.57566666667,7.25808333333,6.18650396825,6.89108333334,6.14675,6.81866666667,7.42341666667,7.81641666667
251.29,6.92991666667,7.57166666667,6.62275,6.24441666667,6.50008333333,5.19001984127,6.1575,5.53191666667,6.13025,6.8645,6.843
251.66,5.90333333333,6.68558333333,5.969875,5.50391666666,5.59241666667,4.44626190476,5.19308333333,4.53266666666,5.32633333333,6.25283333333,5.90341666667
252.04,6.05083333333,6.85325,6.44066666667,5.72316666666,5.73441666667,5.11586904762,5.44066666667,4.74583333333,5.582,6.62691666667,6.20325
252.41,6.59241666667,7.33441666668,7.04054166667,5.97025,6.05016666667,5.80225,5.98175,5.2625,6.14716666667,7.14608333333,6.88925
252.79,7.33541666667,7.91466666668,7.78266666667,6.43483333333,6.55541666667,6.1564047619,6.85925,6.03925,6.92241666667,7.63941666667,7.55325
253.16,7.03366666667,7.52741666668,7.29529166667,5.981,5.90458333333,5.52810714286,6.73966666667,5.63983333333,6.73366666667,7.25125,7.22183333333
253.54,6.49875,6.54075,6.69675,5.33575,4.90416666667,4.85470634921,6.07933333333,4.85016666667,5.99525,6.46283333334,6.63666666667
253.91,5.94358333333,5.70833333334,6.24358333333,4.61858333333,4.1605,4.35057539682,5.318,4.25958333333,5.12641666666,5.85675,6.04891666666
254.28,4.6025,4.17941666667,4.85579166667,3.48075,2.69875,3.22796825397,4.186,2.77583333333,3.66016666667,4.60883333334,4.61533333333
254.66,3.06083333333,2.30583333333,3.273375,2.01575,1.1125,1.71497222222,2.88558333333,1.33483333333,2.28558333333,3.18925,3.28333333333
255.03,3.12766666667,2.23008333333,3.54533333333,1.7535,1.23583333334,1.68001190476,3.23116666667,1.46375,2.41658333333,3.45875,3.30025
255.41,3.63408333333,2.49716666666,3.94704166667,2.00791666667,1.8495,2.3951031746,3.77808333333,1.97891666666,3.05125,4.05883333333,3.80675
255.78,3.89541666667,2.6315,3.80983333333,2.02208333333,1.87325,2.88802777778,4.04408333334,2.44575,3.40466666666,4.33383333333,3.91766666666
256.15,3.72025,2.64875,3.48204166667,1.96425,1.90475,2.58426190476,4.06258333333,2.82741666667,3.65325,4.22625,3.60858333333
256.53,3.27416666667,2.27875,3.097375,1.91,1.74033333333,1.96895634921,4.07066666667,2.3525,3.27425,3.8275,3.28908333333
256.90,2.08158333334,1.25166666667,1.81770833333,0.998500000001,0.7735,1.28039285714,3.11533333333,0.900166666668,2.08141666667,2.74966666667,2.08866666667
257.28,2.50258333334,2.05441666667,2.40341666667,1.60658333333,1.696,1.99576984127,3.63533333333,1.33766666667,2.27216666667,3.31541666667,2.67533333333
257.65,2.27016666667,2.15691666667,2.307125,1.46041666667,1.60208333333,1.66335714286,3.48741666667,1.11533333333,2.00391666667,3.32891666667,2.474
258.02,2.11283333333,2.13241666667,2.13483333333,1.23033333333,1.51975,1.40255555556,3.2745,1.12266666667,2.01466666667,3.06866666667,2.55391666667
258.40,2.52766666667,2.599,2.85470833333,1.64758333333,2.10441666667,1.94439285714,3.58816666667,1.74791666667,2.71216666667,3.44983333333,3.215
258.77,3.25258333334,3.4125,3.54704166667,2.54375,3.05641666667,2.84695238095,4.22308333333,2.33675,3.46341666667,4.074,3.94308333333
259.15,3.17116666667,3.49166666667,3.449125,2.57283333333,3.109,2.79738888889,4.13566666667,2.31133333333,3.34766666666,3.96233333334,4.13566666667
259.52,3.13508333333,3.55016666667,3.433625,2.514,3.02766666667,2.66223015873,4.03083333333,2.22441666667,3.168,3.72616666666,4.01891666666
259.89,3.0555,3.47375,3.362875,2.43525,2.91808333333,2.5560952381,3.86083333334,2.06516666667,2.935,3.3865,3.91966666667
260.27,3.00425,3.4365,3.344125,2.41975,2.8875,2.53358333333,3.88525,1.90316666667,2.84116666666,3.37125,4.0185
260.64,2.62458333333,3.04416666667,2.78470833333,1.879,2.45891666667,2.12693253968,3.34616666667,1.43241666667,2.44008333333,2.97466666667,3.6215
261.01,2.89516666667,3.40316666667,3.11729166667,2.11975,2.9295,2.3213531746,3.68108333333,1.82608333333,2.81308333333,3.35016666666,3.98266666667
261.39,2.9235,3.36608333334,3.16366666666,2.19666666667,2.99316666667,2.41188888889,3.58066666666,1.87758333333,2.86183333333,3.44116666667,4.11975
261.76,3.60866666667,3.86991666667,3.672,2.72091666667,3.73516666667,3.03691666667,4.10358333333,2.438,3.51241666667,4.02916666667,4.90591666667
262.13,3.70458333334,4.01658333333,3.836,2.9165,3.9215,3.26154761905,4.19266666666,2.47758333333,3.56908333333,4.21883333334,5.03875
262.51,3.92408333334,4.2265,4.03891666667,3.21491666666,4.069,3.4158015873,4.28641666667,2.49633333333,3.5555,4.24541666667,5.17833333333
262.88,3.91666666666,4.14583333333,4.010375,3.15283333333,3.92716666666,3.32486904762,4.23266666666,2.52433333333,3.45833333333,4.22566666667,5.26741666667
263.25,3.9095,4.063,4.10141666667,3.08375,3.917,3.41353174603,4.08983333333,2.44241666667,3.46783333334,4.28183333333,5.20358333333
263.63,3.68716666667,3.79808333334,3.77879166667,2.566,3.66158333333,3.02361111111,3.67841666667,2.1185,3.13733333333,4.01958333333,4.96158333333
264.00,3.31941666667,3.6555,3.54516666667,2.43533333333,3.43,2.82821825397,3.64616666666,1.80925,2.95108333333,3.95941666667,4.81583333334
264.37,3.76741666666,3.86808333333,3.90841666667,2.82116666667,3.73875,3.18538888889,3.8105,2.22325,3.09333333333,4.01133333334,4.91475
264.75,4.517,4.54108333333,4.8555,3.6435,4.54583333333,4.1148015873,4.54608333333,3.10566666667,3.80183333333,4.73308333333,5.31391666667
265.12,4.66508333333,4.56033333334,4.83225,3.63958333333,4.37891666666,4.32543253968,4.41733333333,3.153,3.71116666667,4.80341666667,5.42358333333
265.49,4.33116666667,4.21083333333,4.604875,3.22775,3.94166666666,4.1482420635,4.24308333333,2.66191666667,3.47791666667,4.37758333333,4.9805
265.87,3.37575,3.51591666667,3.93166666666,2.52625,3.01875,3.40037698413,3.37133333333,1.88458333333,2.54433333334,3.39833333333,3.97233333333
266.24,3.55075,3.75158333333,4.190625,2.88258333333,3.13583333333,3.71633730159,3.65116666667,2.21,2.92191666667,3.52891666667,4.09225
266.61,4.11658333333,4.60366666667,4.66825,3.55075,3.67125,4.60052777778,4.37475,2.98025,3.72133333334,4.36641666666,4.73283333333
266.98,3.76258333333,4.25558333333,4.31220833333,3.25733333334,3.40275,4.19613095238,4.07366666666,2.72783333333,3.43533333334,4.1465,4.385
267.36,3.35933333333,3.87008333333,3.90929166667,3.07258333333,3.14708333333,3.86501984127,3.92108333333,2.28666666667,3.00166666666,3.79525,4.08608333333
267.73,3.08158333333,3.55833333333,3.73758333333,3.01666666666,2.8565,3.78392460318,3.74516666667,2.07083333333,2.79933333334,3.66908333333,3.93975
268.10,3.39158333334,3.62691666667,3.884625,2.99558333333,3.03291666667,3.82180952381,3.83233333333,2.17391666666,2.95833333333,3.87725,4.15733333333
268.48,3.07325,3.50183333333,3.61529166667,2.80958333333,2.82425,3.65606349206,3.597,1.93416666666,2.78383333333,3.68508333333,3.89733333333
268.85,2.92883333333,3.33116666667,3.394625,2.80541666667,2.60975,3.61075396826,3.43991666666,1.90658333333,2.62791666667,3.603,3.853
269.22,2.90825,3.32558333333,3.45383333333,2.97625,2.634,3.60859523809,3.45375,2.02791666666,2.64475,3.64633333333,3.99908333333
269.59,3.08033333334,3.47266666667,3.529,3.19591666667,2.84566666667,3.66346825397,3.64466666667,2.48791666666,2.8245,3.85483333333,4.19825
269.97,2.911,3.3105,3.421,2.97983333333,2.68025,3.55078968254,3.65166666667,2.5285,2.73866666667,3.85475,4.003
270.34,3.40666666667,3.75641666667,3.92933333334,3.34216666667,3.17925,3.92011507936,4.177,3.1385,3.10133333333,4.33641666667,4.51616666666
270.71,3.56283333333,3.63933333333,3.96429166666,3.115,3.24458333333,3.77322222222,4.16991666667,3.2015,3.02233333334,4.33266666667,4.545
271.09,4.16358333333,4.22141666667,4.49725,3.515,3.77183333333,4.29830555556,4.73791666666,3.6275,3.54066666666,4.8535,5.03975
271.46,4.77858333333,4.64866666667,4.95495833333,3.94416666666,4.1235,4.59836904762,5.03833333334,4.19741666667,3.93491666666,5.23,5.44633333333
271.83,5.30866666667,5.2065,5.441375,4.40008333333,4.5715,5.01407142857,5.54358333333,4.58041666667,4.43908333333,5.66383333333,5.91675
272.20,5.08866666667,4.96758333333,5.333375,4.19766666666,4.38341666667,4.65371825397,5.33633333333,4.38941666667,4.23883333334,5.40133333333,5.62241666666
272.58,4.93075,4.846,5.16379166667,3.916,4.23683333333,4.33067460317,5.15216666667,4.16958333333,4.07333333334,5.18991666666,5.55175
272.95,4.82508333333,4.84816666667,5.16445833333,3.82883333333,4.21866666667,4.25336111111,5.033,3.98491666667,3.92425,5.12816666667,5.61625
273.32,4.74083333333,4.93166666667,5.11104166667,3.67625,4.16233333333,4.24807142857,5.004,3.92508333333,3.92808333334,5.03,5.4495
273.69,4.76933333334,5.01225,5.10745833333,3.54625,4.16658333333,4.16723015873,5.00933333333,3.84766666667,3.88866666667,5.09441666667,5.42483333333
274.06,4.92616666667,5.1615,5.159875,3.73766666667,4.35425,4.38661507936,5.04525,3.93725,4.0505,5.14675,5.71816666666
274.44,4.23983333333,4.39183333333,4.46483333334,3.01625,3.71016666667,3.76479365079,4.21833333333,3.10458333333,3.4575,4.334,5.11016666667
274.81,3.49833333333,3.77766666667,3.86083333333,2.64183333333,3.20666666667,3.16654365079,3.56108333334,2.39091666667,2.90541666666,3.671,4.54316666667
275.18,2.81241666666,3.2395,3.333375,2.26541666667,2.657,2.6688015873,2.92558333334,1.84775,2.46908333333,3.04525,4.03566666666
275.55,2.19225,2.93658333333,2.93458333333,1.82691666667,2.26266666667,2.3198968254,2.51075,1.32408333334,2.14858333333,2.56116666667,3.456
275.93,1.85533333333,2.79158333333,2.73133333333,1.62816666667,2.18233333333,2.33388095238,2.3475,1.30116666667,1.98958333333,2.35433333333,3.31116666667
276.30,2.00658333333,2.97325,3.013375,1.90883333333,2.32758333333,2.73361111111,2.57191666666,1.73441666667,2.23691666667,2.60341666667,3.63966666667
276.67,2.60358333334,3.34541666667,3.502375,2.43375,2.56816666667,3.31221031746,3.08025,2.23983333333,2.72733333333,3.07683333333,4.05883333333
277.04,2.74541666667,3.34058333334,3.52091666667,2.33758333334,2.5325,3.09151190476,3.30075,2.33408333333,2.82816666667,2.969,3.88166666667
277.41,2.60633333333,2.90158333334,3.32558333333,2.137,2.26441666667,2.82976984127,3.09091666667,2.11508333333,2.47925,2.71958333333,3.626
277.79,2.6845,2.92066666666,3.45279166667,2.31041666667,2.423,3.02888492064,3.13508333333,2.4155,2.561,2.7245,3.71633333334
278.16,2.69541666666,2.93508333334,3.448375,2.39433333333,2.34358333333,3.01,3.26525,2.46333333333,2.48875,2.61916666666,3.60983333333
278.53,2.47666666666,2.82725,3.00070833333,2.12941666667,1.99941666667,2.70695238095,3.1525,2.24875,2.20891666666,2.41516666667,3.25016666667
278.90,2.76475,3.11716666667,3.17733333333,2.16333333334,2.23808333334,2.86230555556,3.46208333333,2.56183333333,2.40175,2.56541666667,3.48708333333
279.27,3.35375,3.6375,3.6235,2.4285,2.66675,3.17963492064,3.967,3.14358333334,2.72633333333,2.92966666666,3.97733333333
279.64,3.64933333333,3.76233333333,3.79825,2.67266666667,2.892,3.55258730159,4.24891666667,3.41625,2.80633333333,3.22433333334,4.338
280.02,3.98783333334,3.95441666667,4.07804166667,3.01191666666,3.16233333333,3.68210714286,4.40233333333,3.60683333333,3.03858333333,3.59,4.56266666667
280.39,4.062,4.10783333333,4.106125,3.18816666666,3.26983333333,3.7529484127,4.35975,3.51533333333,3.06375,3.62341666666,4.57591666667
280.76,3.70125,3.858,3.89308333333,2.94633333334,3.17966666667,3.46841666667,3.99233333333,3.38783333333,2.85358333333,3.439,4.28016666667
281.13,3.81333333334,3.943,4.05704166667,3.11,3.36291666666,3.61769444445,3.93675,3.64675,3.08833333334,3.67775,4.49541666667
281.50,4.09016666667,4.246,4.29720833333,3.31658333334,3.64333333334,3.92688492064,4.10225,3.81725,3.3165,3.93416666666,4.79791666666
281.87,3.93516666666,4.2005,4.253625,3.20058333333,3.44241666667,3.71638492063,4.02658333333,3.525,3.12975,3.81108333334,4.714
282.25,3.98683333334,4.37825,4.41708333334,3.10308333333,3.50041666667,3.67758333333,4.06725,3.5405,3.28141666667,3.94358333333,4.82716666667
282.62,4.56716666667,4.94283333333,5.176375,3.75791666666,4.23341666667,4.31536111111,4.68675,4.17791666667,3.86625,4.64516666667,5.51291666667
282.99,4.63666666667,4.87825,5.20829166667,3.75933333333,4.28616666667,4.34661904762,4.699,4.20741666667,3.83808333334,4.66658333333,5.50833333333
283.36,4.42558333334,4.49708333334,5.0835,3.55625,4.08741666666,4.26584920635,4.38866666667,3.9315,3.62233333334,4.46016666667,5.32116666667
283.73,4.43483333333,4.55933333333,5.174875,3.51475,4.09283333333,4.18144444444,4.30283333334,3.93225,3.67283333333,4.3805,5.399
284.10,4.19575,4.33408333334,4.87304166667,3.29675,3.80533333333,3.90312698413,4.17041666666,3.61891666667,3.45258333333,4.11233333333,5.17033333333
284.47,4.124,4.17533333333,4.72829166667,3.091,3.66975,3.68718253968,4.08725,3.54533333333,3.31333333333,3.98466666666,5.11525
284.85,4.51833333333,4.52075,5.09191666666,3.43725,3.98008333333,4.09636111111,4.52316666667,3.836,3.66141666666,4.27991666666,5.57133333333
285.22,4.46316666666,4.51833333333,4.99795833333,3.5105,3.95566666666,4.14666666667,4.50925,3.72275,3.54966666667,4.20016666667,5.54933333333
285.59,4.39283333333,4.42891666667,4.8925,3.65,3.90658333333,4.11347222222,4.46991666667,3.7045,3.57725,4.14275,5.53266666667
285.96,4.45858333333,4.35533333333,4.92033333333,3.66575,3.94425,4.19757936508,4.45191666667,3.695,3.6815,4.08566666667,5.58391666667
286.33,4.71808333333,4.41783333334,4.98275,3.81525,4.1155,4.34488492063,4.56908333334,3.81741666667,3.79525,4.27341666667,5.69625
286.70,4.59191666667,4.24066666666,4.79025,3.61808333333,3.82183333333,4.0971031746,4.36375,3.54191666667,3.6875,4.077,5.49433333333
287.07,4.43308333333,4.17008333333,4.6735,3.53833333333,3.59908333333,3.84466666666,4.29375,3.3405,3.63941666667,4.00358333333,5.38833333333
287.44,4.36566666667,4.18716666667,4.61358333333,3.66425,3.48775,3.85972222222,4.36808333333,3.39025,3.70266666667,4.0105,5.36183333333
287.82,4.45133333334,4.19491666666,4.69841666667,3.76416666666,3.49666666667,3.89988095238,4.48083333333,3.39225,3.69375,4.26775,5.3945
288.19,4.55716666667,4.387,4.87870833333,3.86583333333,3.581,4.02565079365,4.61683333333,3.54416666666,3.69566666667,4.43766666666,5.48525
288.56,4.67258333333,4.619,5.07141666667,4.10866666667,3.73275,4.23502777778,4.81383333333,3.6935,3.83025,4.57275,5.57966666667
288.93,4.57183333333,4.53191666667,5.02004166667,4.12083333333,3.7335,4.07305952381,4.81116666667,3.61358333333,3.78033333334,4.567,5.45925
289.30,4.59933333334,4.63708333333,5.02116666666,4.182,3.83083333333,3.97735714286,4.87258333333,3.64433333334,3.89191666667,4.53308333334,5.4195
289.67,4.85833333333,4.94825,5.404375,4.32775,4.079,4.27142063492,5.23491666667,3.85875,4.17616666666,4.91041666667,5.77275
290.04,4.96358333334,5.21875,5.50329166667,4.59516666667,4.11808333333,4.44955555555,5.45008333333,4.07583333333,4.36866666667,5.18566666667,5.94591666667
290.41,4.73433333333,5.06283333333,5.32954166667,4.56308333334,3.97033333333,4.33091269841,5.35333333333,4.02275,4.22258333333,4.97008333333,5.86733333333
290.78,4.69916666667,5.15741666667,5.29054166667,4.5265,3.989,4.44495238095,5.41883333333,4.085,4.10666666667,4.96783333333,5.89133333333
291.15,4.77841666667,5.28783333333,5.45041666667,4.64816666667,4.14616666666,4.65456746032,5.50975,4.269,4.14608333333,5.13308333333,5.98758333333
291.52,5.02383333333,5.64,5.73866666667,4.75358333333,4.39558333333,4.68701190476,5.65691666666,4.4905,4.29075,5.47191666666,6.10983333333
291.89,5.13275,5.89033333333,5.81633333333,4.9255,4.51833333333,4.77727380952,5.77191666667,4.67383333333,4.43675,5.47083333333,6.09525
292.26,5.09366666667,5.72141666667,5.74033333333,4.79833333333,4.34566666667,4.55379761904,5.5615,4.48058333333,4.40808333333,5.36625,5.899
292.64,5.32883333333,5.90991666666,5.828625,5.04966666667,4.53225,4.69271428571,5.60291666667,4.51425,4.73741666667,5.67375,6.06983333333
293.01,5.05733333333,5.85766666667,5.53741666666,4.74225,4.164,4.42055952381,5.225,4.16658333333,4.4325,5.50141666667,5.80325
293.38,4.95233333333,5.96475,5.782375,4.72933333333,4.0395,4.50553174603,5.27491666666,4.1155,4.3595,5.72858333334,5.865
293.75,4.70958333333,5.84508333333,5.45408333333,4.59683333333,3.86516666667,4.18094047619,5.08975,3.89658333334,4.02758333333,5.525,5.50658333333
294.12,4.19958333334,5.35983333333,4.98758333333,4.018,3.51016666667,3.61535714286,4.49158333333,3.19966666667,3.44966666667,5.03625,4.97833333333
294.49,3.88975,5.26275,4.84154166667,3.76866666667,3.23791666666,3.31849206349,4.17816666667,2.808,3.19925,4.88925,4.54925
294.86,3.85575,5.24533333334,4.85425,3.86058333333,3.25575,3.27032142857,4.13691666667,2.883,3.27058333333,4.97633333333,4.52958333333
295.23,4.09208333334,5.49158333333,5.042875,4.11583333333,3.42666666666,3.49531349206,4.32408333333,2.99575,3.51433333334,5.20508333333,4.77891666667
295.60,4.21166666667,5.66333333333,5.189875,4.30575,3.5675,3.70697222222,4.58175,3.10083333333,3.71125,5.33566666667,4.99233333333
295.97,3.96191666667,5.44908333333,4.922,4.00491666667,3.25266666667,3.47325,4.32416666667,2.87133333333,3.47133333333,5.11275,4.75475
