wavelength,Back_ConMarm,Belly_ConMarm,Breast_ConMarm,Crissum_ConMarm,Crown_ConMarm,DorTail_ConMarm,Rump_ConMarm,Throat_ConMarm,WingTip_ConMarm
713.80,16.5915333333,44.6539333333,35.0505333334,48.0433333333,14.7439333333,15.1644666667,21.1482666667,33.6628666667,15.5578666667
714.12,16.4276666667,44.5621333334,34.8867333333,47.833,14.5227333333,14.9383333333,20.8967733333,33.4366,15.2600666667
714.44,16.4842,44.5318,34.8074666667,47.8543333333,14.5682,14.9858,21.02422,33.4321333333,15.2885333334
714.76,16.7984666667,44.8287333333,35.2076666667,48.1355333333,14.8036666666,15.2199333333,21.3120466667,33.6238666666,15.4875333333
715.08,17.2052666667,45.1324666667,35.5835333333,48.4072,15.249,15.6144,21.6084933333,33.9062666667,15.8624666667
715.40,17.1831333333,45.1857333333,35.6181333333,48.4002,15.2283333334,15.5786,21.6226333333,33.9116666667,15.8202
715.72,17.0963333333,45.083,35.5840666666,48.264,15.0802666667,15.396,21.6189066667,33.7464666667,15.761
716.04,16.9352666667,44.9796,35.4844666667,48.1664,14.9510666667,15.2636,21.3721,33.5165333333,15.5648666667
716.36,16.904,44.9848666667,35.5448,48.0682,14.9447333333,15.2912,21.28704,33.6023333333,15.6236
716.68,17.1087333333,45.1648666667,35.6268,47.9920666666,15.1256,15.4259333333,21.44556,33.7405333333,15.8032666667
717.00,17.2822666667,45.2533333333,35.8022,48.0887333333,15.3312,15.4896666667,21.7234133333,33.9497333333,15.9417333333
717.32,17.5234666667,45.506,36.0064666667,48.2550666667,15.4760666667,15.6682666667,21.93862,34.1454666667,16.1078666667
717.64,17.6855333334,45.6882,36.2012,48.5729333333,15.6982,15.8863333333,22.15456,34.3896666667,16.3922666667
717.96,17.5466666667,45.8662666667,36.3547333333,48.5894666667,15.7043333333,15.8765333333,22.0382733333,34.4462666667,16.3232666667
718.28,17.5435333333,45.8141333333,36.2565333333,48.4510666667,15.7138666667,15.8704666667,22.0483066667,34.3960666667,16.3486666667
718.60,17.2726,45.6745333333,35.9195333333,48.2806,15.4459333333,15.5604666667,21.8927666667,34.2125333333,16.1373333333
718.92,17.4773333334,45.7450666667,36.0728666667,48.4388,15.6189333333,15.817,22.1091733333,34.3194,16.2644
719.24,17.5612666667,45.8792666667,36.1657333333,48.5232666667,15.6564666667,16.0430666667,22.07532,34.5285333333,16.2660666667
719.56,17.7374666666,45.8738,36.2518,48.5748,15.6783333333,16.1064,22.16558,34.5908666667,16.3888666667
719.88,17.6016,45.5692666667,36.0296666667,48.5314666666,15.4622666667,15.8636,21.9413733333,34.3093333333,16.1330666667
720.20,17.4476,45.499,36.1174666667,48.7993333333,15.4169333333,15.7781333333,21.8092933333,34.3240666667,16.0609333333
720.52,17.1493333333,45.3374666667,35.931,48.5136,15.0342,15.5055333333,21.5035533333,33.9878,15.7533333333
720.84,16.9172666667,45.3356666667,35.9859333333,48.3956666667,14.7471333333,15.2389333333,21.25998,33.7858,15.4866
721.16,16.7246,45.3334,35.8654,48.2239333333,14.5206,15.0876,21.17208,33.5761333333,15.1995333333
721.48,16.6980666667,45.1245333333,35.6732,48.1381333333,14.385,15.0034,21.1419,33.4764666667,15.0988
721.79,16.5076666667,44.9234666667,35.5568,48.1708666667,14.2532,14.7660666667,20.9510466667,33.4006666667,14.9378
722.11,16.6416,44.9496666667,35.7566,48.1860666667,14.2782,14.8779333333,20.9940666667,33.5466666667,14.9048
722.43,16.3842,44.8451333334,35.5984666667,47.9702666667,14.0526666667,14.5802,20.7285266667,33.4115333333,14.6702
722.75,16.3543333333,44.8516666667,35.6291333333,47.9730666666,14.0506666667,14.5314,20.7940666667,33.3944,14.64
723.07,16.3768666667,45.0240666667,35.6802,47.947,14.0931333333,14.5898666667,20.8575,33.4442666667,14.7204
723.39,16.6112666667,45.3764,35.8823333333,48.1288666667,14.2778666667,14.8726,21.1178933333,33.5822,15.0010666667
723.71,16.9268666667,45.6671333333,36.0635333333,48.3027333333,14.5162,15.1074,21.3792333334,33.759,15.3380666667
724.03,16.9006,45.7012666667,36.0418,48.3781333333,14.5868666667,15.1989333333,21.33746,33.8467333333,15.4377333333
724.35,17.1092,45.6404,35.9812666666,48.3588,14.7945333333,15.4014666667,21.5019933333,33.866,15.6834666667
724.67,16.8560666667,45.1562666667,35.6448,47.9600666667,14.4862666667,15.0175333333,21.1039333333,33.5346,15.4220666667
724.98,17.0284666667,45.312,35.6216,47.8310666667,14.6705333333,15.1635333333,21.1713933333,33.4963333333,15.6137333333
725.30,17.3359333333,45.6843333333,35.9972,48.0576666667,14.8678,15.5535333333,21.4404,33.7594666667,15.9023333334
725.62,17.3641333333,45.87,35.9866,48.1519333333,15.011,15.619,21.49112,33.7085333333,16.0595333333
725.94,17.4361333333,45.8361333333,35.9565333333,48.3180666667,15.1144666667,15.632,21.57916,33.7723333333,16.2181333333
726.26,17.4418,45.9068,36.0318,48.5086,15.1297333333,15.6547333333,21.6115733333,33.8658666667,16.4033333333
726.58,17.4198,45.7891333333,35.996,48.5042,15.1557333333,15.7077333333,21.7473266667,33.8347333333,16.4768
726.90,17.4181333333,45.9002666667,36.1291333333,48.5714666667,15.2958,15.6604666667,21.8735066667,33.9117333333,16.6016
727.21,17.3536,45.8196666667,36.0736666667,48.4880666667,15.1400666667,15.5984666667,21.8836533333,33.9042666667,16.4290666667
727.53,17.1526666667,45.2910666667,35.7644,47.9428,14.9262,15.435,21.6947666666,33.623,16.2766666667
727.85,16.8334,45.0822,35.5132,47.9305333333,14.532,15.1059333333,21.3708866667,33.4563333334,16.0131333333
728.17,16.9406,45.3801333333,35.827,48.3602666667,14.8377333333,15.4864,21.67936,33.7206666666,16.3118
728.49,16.7720666667,45.3853333333,35.8758666667,48.4877333334,14.7638666667,15.4296666667,21.6454066667,33.8154,16.3365333333
728.80,16.4400666667,44.9786666667,35.4943333333,48.0069333333,14.4877333333,15.0980666667,21.31342,33.5226,16.0830666667
729.12,16.3140666666,44.7624,35.3512,47.7147333333,14.2872,15.0102666667,21.1858933333,33.3814,15.9677333333
729.44,16.2588666667,44.9607333333,35.4824666667,47.7849333334,14.2806666667,15.1301333333,21.1745066667,33.4082,15.999
729.76,16.1055333334,44.7636,35.2718,47.5217333333,14.1139333333,14.9655333333,20.9988733333,33.2784,15.817
730.08,16.0626,44.5493333333,35.127,47.4288666667,14.0691333333,14.798,20.7763,33.2008,15.7317333333
730.39,15.9133333333,44.2983333333,34.9404666667,47.2570666667,13.8937333333,14.7890666667,20.5292,33.0832,15.649
730.71,15.7801333333,44.2921333333,34.7976,47.1658666667,13.8273333333,14.6899333333,20.3415866667,32.8499333333,15.6126
731.03,15.9263333333,44.566,35.0125333333,47.5149333333,13.9,14.7307333333,20.48424,32.9933333333,15.7066666667
731.35,15.9033333333,44.5042,34.9178,47.3482666667,14.0132,14.73,20.4367066667,32.9345333334,15.6469333333
731.67,16.1329333333,44.7148,35.0341333333,47.5108,14.1546666667,14.8324666667,20.6048466667,33.1191333333,15.7873333333
731.98,16.1588,44.5055333333,34.9855333333,47.3468,14.0591333333,14.669,20.5567866667,32.9732666667,15.6588
732.30,16.0927333333,44.3607333333,34.7532,47.1986,14.0223333333,14.5281333333,20.4681133333,32.7071333333,15.5992
732.62,16.3822,44.7522666667,35.1757333333,47.615,14.3274666667,14.7698,20.9116933333,33.0331333333,15.8447333333
732.94,16.6049333333,44.9109333333,35.3771333333,47.6647333333,14.4054666667,14.9002,21.1624666667,33.2203333333,16.0714666667
733.25,16.8607333333,45.1659333333,35.6050666667,47.8580666667,14.6676666667,15.2044,21.3841866667,33.3708,16.2830666667
733.57,17.0143333333,45.597,35.7940666667,47.9942,14.7898,15.4526,21.6687933333,33.5094666667,16.4422666667
733.89,17.307,45.881,36.0205333333,48.1748666667,15.0114666667,15.6066,21.9053466667,33.7104666667,16.5955333333
734.21,17.6602666667,45.963,36.2774,48.4116666667,15.2622,15.8795333333,22.28188,34.0482666667,16.921
734.52,17.7034666667,45.9793333333,36.1587333333,48.2874666667,15.3665333333,15.9202666667,22.1964666667,34.0244,16.9282
734.84,17.9704,46.0322,36.4078666667,48.4472,15.5167333333,16.188,22.5050733333,34.2614,17.2583333333
735.16,17.989,45.8827333333,36.346,48.3510666667,15.4811333333,16.1797333334,22.3684266667,34.2182,17.3258
735.48,18.343,46.3042666667,36.7744,48.7425333333,15.9772,16.6254,22.7666933333,34.6823333333,17.8114
735.79,18.6826,46.7324,37.1726,49.1494666667,16.1731333333,16.9529333333,23.0518866667,35.1802,18.1408666667
736.11,18.4912,46.7081333333,37.0448666667,49.0899333333,15.9808666667,16.7871333333,22.8250733333,34.9751333333,18.0132
736.43,18.5065333333,46.6708666667,36.9104,49.0096,16.151,16.7324666667,22.7446466667,34.9064,17.9770666667
736.74,18.3773333333,46.543,36.7000666667,48.7039333333,16.1076,16.5369333333,22.7391,34.7612,17.9356
737.06,18.2789333333,46.2436666667,36.6121333333,48.5282,16.003,16.4406,22.5876933333,34.6252666667,17.8141333333
737.38,17.9634666667,45.8757333333,36.265,48.2378666667,15.879,16.3423333333,22.3048666667,34.3141333333,17.7694
737.69,17.5150666667,45.6906666667,35.8766666666,47.7409333333,15.4588666667,16.0606,21.9703133333,33.9853333333,17.4002666667
738.01,17.3935333333,45.7580666667,35.9165333333,47.8461333334,15.3037333333,15.9920666667,22.0086866667,34.0006666667,17.3539333333
738.33,17.1767333333,45.5982,35.6926666667,47.6344,15.0588666667,15.701,21.8378533333,33.7741333333,17.055
738.64,17.2334666667,45.7584666667,35.6826666667,47.5790666666,15.0589333333,15.7078666667,22.0252133334,33.8389333333,17.0141333333
738.96,16.9882666667,45.4928666667,35.4197333333,47.3927333333,14.6151333334,15.4643333334,21.7217133333,33.4479333333,16.6104
739.28,16.7042,45.408,35.2996,47.3422,14.4526,15.2526,21.6142,33.3056666667,16.4274666667
739.59,16.5797333334,45.1478666667,34.9812,47.0598666667,14.4591333333,15.2454666667,21.47068,33.2452,16.3455333333
739.91,16.1728,44.9416,34.8382,46.9306666667,13.9788,14.9646,21.2585933333,33.1088,16.0352666666
740.23,15.9090666667,44.7020666667,34.6800666667,46.7818,13.5748666667,14.6733333333,20.9582133333,32.9124666667,15.69
740.54,15.9585333333,44.9942666667,34.7808666667,46.9723333334,13.6840666667,14.7224,21.1238066667,33.0567333333,15.7833333333
740.86,16.2124,45.3013333333,35.0708,47.3151333333,13.7466,14.7854666667,21.4237266667,33.3265333333,15.8013333333
741.18,16.2542,45.4034666667,35.2572666667,47.522,14.0266,14.8423333333,21.4637466667,33.3613333333,15.9248666667
741.49,15.9794,45.3084,35.0346666667,47.273,13.7774,14.5740666667,21.1503066667,33.0701333333,15.6926
741.81,15.9410666667,45.6322666667,35.1152,47.3970666667,13.7547333333,14.5522666667,21.19376,33.1512666667,15.6489333333
742.12,15.7215333333,45.4024666667,34.9528666667,47.1694666667,13.6403333333,14.4187333333,20.93914,32.8547333333,15.5258
742.44,15.9116666667,45.6033333333,34.9161333333,47.1838,13.8286666667,14.6977333333,21.19094,32.9231333333,15.9504
742.76,16.287,45.8388,35.1970666667,47.2201333333,14.0901333333,15.0600666666,21.4704,33.1618666667,16.2233333333
743.07,16.4813333333,45.9653333333,35.4570666667,47.2583333333,14.057,15.1311333333,21.64764,33.3532,16.3719333333
743.39,16.8366666667,46.2742666667,35.5297333333,47.4988666666,14.2627333333,15.3674666667,21.8666066667,33.5082666667,16.5492
743.70,17.2920666667,46.7975333333,35.9986,48.0055333333,14.8257333333,15.8702666667,22.2537333333,33.9574666667,17.0052
744.02,17.0013333333,46.5927333333,35.7973333333,47.7332666667,14.5322,15.5706666667,21.8691933333,33.7508,16.7799333333
744.34,16.9984,46.641,35.9104,47.7160666667,14.5498666667,15.661,21.8801866667,33.7757333333,16.767
744.65,17.3571333333,46.6641333333,36.1408666667,47.9651333333,14.6470666667,15.9814666667,22.0967866667,34.0352,17.0664
744.97,17.9356666667,46.8384,36.458,48.2059333333,15.1722,16.5296,22.5840666667,34.4396666667,17.6028666667
745.28,18.4046666667,47.1159333333,36.6692666667,48.4148666667,15.7120666667,17.0469333333,22.9779533333,34.8110666667,18.1852666667
745.60,18.5346666667,47.283,36.8571333333,48.6484666667,15.8932666667,17.2586666667,23.1652666667,35.0364,18.3684666667
745.91,18.388,47.2512666667,36.8172,48.5438,15.8078,17.0284666667,23.0326,35.1023333333,18.1253333333
746.23,17.9844666667,47.1912666667,36.5968666667,48.3927333333,15.5452,16.7416666667,22.6888933333,34.9276666667,17.8165333333
746.55,17.708,47.1596666667,36.4407333333,48.6332,15.4677333333,16.7762,22.5767466667,34.8096,17.7312666667
746.86,17.6409333333,47.0486666667,36.5388666667,48.6744666667,15.5812,16.8074,22.66842,34.7915333333,17.7234666667
747.18,17.1690666667,46.5608,36.2210666667,48.2681333333,15.0949333333,16.3478,22.40016,34.4776666667,17.3420666667
747.49,17.7084,46.9826666667,36.7115333333,48.8118666667,15.6095333334,16.7603333333,22.9868266667,34.9236,17.7854666667
747.81,17.6048,46.9146666667,36.5951333334,48.6912,15.5138666667,16.5592666667,22.8739666667,34.9438,17.702
748.12,17.7073333333,47.1282,36.5136,48.6405333333,15.6925333333,16.5697333333,23.0213733333,35.0624666667,17.6485333333
748.44,17.4827333333,46.925,36.3827333333,48.621,15.5104,16.3188666667,22.9590266667,35.0678,17.383
748.75,16.8921333333,46.3438,35.8186,48.2936666667,14.9168,15.7648,22.3855933334,34.6374,16.7898
749.07,16.5986666667,46.14,35.5479333334,47.9948666667,14.4534666667,15.3321333333,22.1739266667,34.3174,16.5138666667
749.38,16.5224666667,45.9542,35.6312,47.9584666667,14.4006666667,15.4142666667,22.1176733333,34.393,16.4254666667
749.70,16.6476,45.6008,35.3888666667,47.8719333333,14.483,15.3738,22.1802333333,34.2368,16.3811333333
750.01,16.6641333334,45.4486666667,35.3724666667,47.7624666667,14.4978666667,15.22,22.0434066667,34.1749333333,16.2852
750.33,16.4247333333,44.974,34.9144666667,47.3356,14.2074,14.8966666667,21.5601533333,33.7362666667,16.0801333333
750.64,17.1543333333,45.5752666667,35.4076666667,47.8538,14.9640666667,15.5942666667,22.1576866667,34.1929333333,16.8442666667
750.96,17.0448,45.5832666667,35.2054666667,47.7728,14.7542666666,15.5756666667,22.04458,34.1776,16.7094666667
751.27,17.006,45.7042666667,35.2989333333,47.8167333333,14.6758,15.4737333333,22.0744066667,34.1717333333,16.6362
751.59,16.6805333333,45.4368,35.1972,47.5718666667,14.3678666667,15.1136,21.74862,33.8100666667,16.4345333333
751.90,16.8836666666,45.8564666667,35.5859333333,47.906,14.5649333333,15.3066,21.98736,33.8615333333,16.5586
752.22,17.2082666667,46.0338,35.9884666667,47.8941333333,14.8139333333,15.6695333333,22.3071733333,34.1128666667,16.8262
752.53,17.4728666667,46.0746,36.2308666667,48.1330666666,15.1600666667,15.9536666666,22.40862,34.5022666667,17.0496
752.85,17.553,46.4827333333,36.3346,48.4930666667,15.295,16.005,22.5763333333,34.5976666667,17.272
753.16,17.5044666667,46.5385333333,36.3797333333,48.4345333333,15.2062,16.0338666667,22.54092,34.5504,17.3482666667
753.47,17.4978666667,46.6666,36.4176666667,48.3628,15.2680666667,16.0943333333,22.6218933333,34.565,17.4492
753.79,17.726,47.2138666667,37.0309333333,48.6632666667,15.5425333333,16.4683333333,23.0518066667,34.9460666667,17.7857333333
754.10,17.3792666667,46.8258,36.6848666667,48.3295333333,15.0926,16.116,22.6697666667,34.6462,17.3298
754.42,17.1910666667,46.4012666667,36.6339333333,48.1408666667,15.0464666667,15.9795333333,22.4649333333,34.4502,17.1568
754.73,17.2296666667,46.2640666667,36.4535333333,47.8873333333,15.0540666667,16.0404,22.3920866667,34.3304666666,17.1955333333
755.05,17.1951333333,46.4666,36.4983333333,48.1585333333,15.0920666667,16.0635333333,22.5373533334,34.5609333333,17.2802666667
755.36,17.154,46.2968666667,36.3738,47.9924666667,14.9640666667,15.9200666667,22.32494,34.713,17.3457333333
755.67,17.204,46.6118,36.5470666667,48.3573333333,15.0517333333,15.7938,22.4996666667,34.8398,17.4680666667
755.99,16.9323333333,46.6443333333,36.5178,48.1937333333,14.696,15.5252,22.3504266667,34.4820666667,17.1352666667
756.30,16.8812666667,46.3769333333,36.5104666667,48.0966,14.5958666667,15.3958,22.2137866667,34.398,16.887
756.62,17.2974,46.9362666667,37.2046666667,48.7906,15.0665333333,15.9206666667,22.6646866667,34.9600666667,17.5164
756.93,17.2848,47.0173333333,37.2649333333,49.0399333333,15.0417333333,15.9609333333,22.6656133334,35.0049333333,17.5024666667
757.24,17.1445333333,46.9522666667,37.2237333333,49.0698666667,14.8006666667,16.0447333333,22.6754666667,34.9334666667,17.5374666667
757.56,16.9564666667,46.9707333333,37.2322,49.0650666667,14.7229333333,15.8368,22.6602,34.9786666667,17.4739333333
757.87,16.936,47.0714,37.2040666667,49.1462666667,14.69,15.9298666667,22.7715866667,34.9694,17.5172666667
758.18,16.8664,47.359,37.3919333334,49.628,14.8268666667,16.1282,22.9880733333,35.1830666667,17.5414
758.50,16.8603333333,47.1824,37.2023333333,49.1538666666,14.8148666667,16.1224666667,22.7680066667,34.9630666666,17.4529333333
758.81,16.8197333334,47.2165333333,37.1628,49.0702,14.9575333333,16.2018,22.7783,34.6542666667,17.4744
759.13,16.6384666667,47.1030666667,36.8524,48.9076,14.6734,16.2639333333,22.5264266667,34.3834666667,17.224
759.44,16.8826666667,47.0899333333,36.9162666667,49.044,15.0127333333,16.664,22.7383666667,34.7043333333,17.6563333333
759.75,16.9386,47.2382666667,37.0334,49.0728666666,15.0983333333,16.8856,22.9221866667,34.7525333333,17.8307333334
760.07,16.3981333333,46.6168,36.3205333333,48.3526666667,14.4821333333,16.2982666667,22.35858,34.0890666667,17.0819333333
760.38,16.4074666667,46.1566,36.1091333333,47.7762666667,14.4242,16.0873333333,22.3147066667,33.876,16.9177333333
760.69,16.6332666667,46.2154666667,36.0433333334,47.876,14.6496666667,15.7924,22.1284266667,33.9020666667,16.9137333333
761.01,16.5372,46.2818666667,35.9586666667,48.0121333333,14.6001333333,15.7308666667,21.8541866667,33.6055333333,16.7569333333
761.32,16.3306666667,46.2294,35.8680666667,47.9074666667,14.5742,15.6077333333,21.71998,33.6214666667,16.8106666667
761.63,16.2746666667,45.9216666667,35.7285333333,47.5306666667,14.2556,15.3038666667,21.3721733333,33.3114666667,16.6240666667
761.94,16.5514,45.9914,35.9017333333,47.8262666667,14.2881333333,15.5222,21.5049933333,33.5917333333,16.7306
762.26,16.6981333333,46.091,36.0596,48.0668,14.3122666667,15.6227333333,21.57346,33.8822666667,16.8638
762.57,16.8893333333,46.293,36.4223333334,48.3935333334,14.6345333333,15.7534,21.80192,34.2935333333,17.2129333333
762.88,16.8641333333,46.4099333333,36.5244666667,48.569,14.518,15.5987333333,21.81424,34.2165333333,17.0424666667
763.20,16.7714,46.4487333333,36.4591333333,48.4884,14.3418,15.3564,21.5267866667,34.2285333333,16.8889333333
763.51,16.9196,46.6768666667,36.6189333333,48.6369333333,14.4376,15.3947333333,21.6757866666,34.4043333333,17.0086666667
763.82,17.1905333333,47.0102666667,36.8944,48.8654666667,14.6584,15.6459333333,21.86472,34.6418,17.3354666667
764.14,17.1797333333,46.9204666667,36.8508,48.8147333333,14.6946,15.7853333333,21.9474933333,34.7218,17.3588
764.45,17.4486666667,47.0745333333,37.1147333333,49.0298666667,14.8996,16.0854,22.2762066667,35.094,17.6432
764.76,17.4560666667,46.7403333333,37.0181333334,48.7878,14.7018666667,15.9358,22.17322,34.8492666667,17.4713333333
765.07,17.3598666667,46.7274,36.9952666667,49.0030666667,14.8886,16.0004,22.2826866666,34.945,17.5263333334
765.39,17.0614,46.7331333333,36.9711333333,48.9607333333,14.7174666666,15.734,22.29466,34.7837333333,17.3813333333
765.70,16.6941333333,46.3396,36.7890666666,48.719,14.5093333333,15.5182,22.16308,34.5467333333,17.0936666667
766.01,16.4111333333,46.1003333333,36.5666666666,48.39,14.2898,15.3174666667,21.8390533333,34.1845333333,16.8036666667
766.32,16.6544,46.2000666667,36.5994,48.2558,14.6974666666,15.5730666667,22.0616533333,34.4642666667,17.0386
766.64,17.186,46.4218666667,36.9070666667,48.593,15.3563333333,16.0676666667,22.60204,34.7474666667,17.644
766.95,17.2714666667,46.3128666667,37.0278666667,48.7293333333,15.5594,16.1599333333,22.6520866667,34.8492,17.6220666667
767.26,17.1294,46.3924,36.9052,48.9637333333,15.2875333333,15.9202,22.38676,34.7606666667,17.435
767.57,16.7166666667,46.0920666667,36.4874666667,48.6101333333,14.7893333333,15.4964,22.0692933334,34.4342,16.933
767.88,16.3422666667,45.4420666667,35.9251333333,47.9774666667,14.5216,15.144,21.6951333333,33.8926,16.6136666667
768.20,16.5776,45.9608666667,36.1596666667,48.4309333333,14.7858,15.3272,21.80636,34.3336,16.8689333333
768.51,16.7054666667,45.9203333333,36.3886,48.3526,14.7482666667,15.3465333333,21.8135466667,34.4596666667,17.0046
768.82,16.7076,45.1326,35.9744,47.9871333333,14.6788,15.4868,21.59148,34.2266666667,16.9745333333
769.13,17.2999333333,45.8355333333,36.1641333333,48.1691333333,15.1478,15.9390666667,21.9459133333,34.6034666667,17.5684666667
769.44,17.3201333333,45.4106,35.9839333333,47.577,15.2958,15.8965333333,21.9821266666,34.4258,17.6258666667
769.76,16.9748666667,45.0832,35.7461333333,47.339,14.9131333333,15.436,21.5096,34.14,17.5649333333
770.07,16.2019333333,44.4712,35.0926666667,46.6934666667,14.0867333333,14.6452666667,20.7427,33.4022,16.8828
770.38,16.3611333333,44.7986,35.0458,46.441,14.0416,14.7071333333,20.7888666667,33.6874,17.3612666666
770.69,16.2462666667,44.5007333333,34.9017333333,45.8412,14.0016,14.5754666666,20.7390066667,33.4827333333,17.2208666667
771.00,16.8166,45.1430666667,35.5248666667,46.2508,14.641,15.1970666667,21.2861,33.9372,17.9403333333
771.32,16.7194,45.2154,35.3334,46.0080666667,14.3456,14.9389333333,21.09964,33.9512,17.7153333333
771.63,16.6749333333,44.8868,35.0473333333,45.5706666667,14.0957333333,14.7962,20.96056,33.6794,17.6597333333
771.94,17.1528666667,45.3242,35.0747333333,45.6525333334,14.4472666667,15.3408666667,21.3151333333,33.8736666666,18.138
772.25,16.8258,45.5168,34.9077333333,45.2832666667,14.3814666667,14.9502,21.0319266667,33.6982666667,17.9884666667
772.56,16.5719333333,45.4594,34.9676666667,45.4376,14.4632,14.8511333333,21.1185933333,33.6480666667,17.8740666667
772.87,16.7396666666,46.1497333333,35.2021333333,45.9288666667,14.3848,14.8267333333,21.17112,33.9562666667,17.9678
773.18,16.2378666667,45.6233333333,34.5313333333,45.314,14.0938666667,14.5490666667,20.9457133333,33.3996,17.4800666666
773.50,16.3854,45.6302666666,34.6932,45.2403333333,14.3301333333,14.8084666667,21.4237933333,33.6345333333,17.7850666666
773.81,16.1333333333,45.3509333333,34.5335333333,45.2888666666,14.4444666667,14.911,21.37638,33.4088666667,17.5243333334
774.12,16.1600666667,45.7755333333,34.9072666667,45.9384,14.5274,15.0792666667,21.7082733333,34.0840666667,17.8019333333
774.43,15.9559333333,45.7954666667,35.0206666667,46.0798,14.5300666667,15.1304666667,21.6314,34.2458,17.7809333333
774.74,15.9139333333,45.8374,35.3439333333,46.1756666667,14.5796666667,15.0475333333,21.5654333333,34.1996666667,18.0125333333
775.05,15.5163333333,46.1585333333,35.6387333333,46.5443333333,14.5330666667,14.8387333333,21.61172,34.2930666667,18.0662666667
775.36,14.5358666667,45.6036666667,34.9927333333,46.0846666667,13.5642666667,13.6556,20.7211133333,33.4872,17.0225333333
775.67,14.5983333333,46.1294666667,35.199,46.7156,13.4946,13.6068,20.76964,33.7046,17.0548666667
775.98,14.7768,46.1156,35.2304666667,46.4521333333,13.2894,13.5772666667,20.47792,33.6356666667,17.0347333333
776.30,14.8717333333,45.7582666667,34.8912666667,46.53,13.0890666667,13.5287333333,20.5680333333,33.2748,16.9865333333
776.61,15.3297333333,46.3879333333,35.4494666667,47.4583333334,13.3733333333,13.9606,20.92914,33.9159333333,17.5852666667
776.92,14.9461333333,45.7750666667,34.9861333333,47.2476666667,13.0978666667,13.6990666667,20.4117133333,33.3984666667,17.0848666667
777.23,14.3496,45.0356,34.4156,46.7634,12.4034666667,12.8709333333,19.5773466667,32.5610666666,16.3464666667
777.54,13.4782,44.6356,33.7622666667,46.3772,11.8088,12.1344666667,18.81288,31.7674,15.4626
777.85,12.7773333333,43.9179333333,33.1982666667,45.9288,11.2288666667,11.2860666667,17.8841666667,31.0261333333,14.6843333333
778.16,12.9131333333,43.8391333333,33.1828666667,46.0232666667,11.3618666666,11.3359333333,18.0565866667,31.1285333333,14.9365333333
778.47,13.1733333333,43.4210666667,32.9410666667,45.6398,11.3054,11.2488,17.8467666667,30.6966,14.7574
778.78,13.641,43.6974,33.5795333333,45.7692666667,11.9026,12.1438,18.3507333333,31.4666666667,15.4256666667
779.09,13.6499333333,43.9252,33.9252,46.1006666667,11.6251333334,12.082,18.4243,31.5422,15.4828
779.40,13.3646666667,43.7570666667,33.9194666667,46.1696666667,11.5438,12.0093333333,18.35904,31.4128,15.4736
779.71,12.6799333333,43.4900666666,34.0346666667,45.7582,11.2986666667,11.6228,17.8506866667,31.235,15.2615333333
780.02,12.3603333333,43.0153333333,33.9534666667,45.4530666667,10.7885333334,11.1360666667,17.3238066667,30.7885333333,14.8356
780.33,12.1552666667,43.0566,34.0282,45.2985333333,10.5862666667,10.684,16.91856,30.8578,14.8371333334
780.64,12.7122,43.9956666667,34.9327333333,46.0017333333,10.7778,11.3878666667,17.6565333333,31.7890666667,15.6746666667
780.95,12.9268666667,43.7345333333,34.7370666667,45.5719333333,10.7426,11.7994666667,17.7561866667,31.8698666667,15.9024666667
781.26,12.4149333333,43.4411333333,34.2683333333,45.2392666667,9.97520000001,11.2364666667,17.6220933333,31.5518,15.6016
781.57,11.6708666667,43.0922666667,33.7814,44.9362,8.90793333333,10.4850666667,16.8789133333,30.9504,14.7346
781.88,11.9563333333,43.3676,33.867,44.8711333333,8.95573333334,11.1244666667,17.3253933333,31.6408666667,14.8767333333
782.19,11.6180666667,43.5248666666,34.0287333333,45.1812666667,8.36420000001,10.2623333333,17.1659066667,31.4293333333,14.6065333333
782.50,11.0621333333,42.6360666667,33.4334,43.9541333333,8.32,9.9146,16.59024,31.0797333334,14.4278
782.81,10.3432666667,41.9037333333,32.6948,43.1810666667,7.53799999999,9.08986666667,15.8967466667,30.3848666667,13.6437333333
783.12,9.9034,41.9444,32.0168666667,42.8923333333,7.0168,8.82246666666,15.2094533333,30.2777333333,13.2124666667
783.43,9.47879999999,42.0476,31.7177333333,42.4483333333,6.1794,8.59693333333,14.9540666667,30.1696,12.7474
783.74,9.674,42.6752666667,32.1553333333,42.9260666667,6.19679999999,9.07899999999,15.43798,30.4448,13.0576666667
784.05,9.48733333333,41.7706666667,31.4755333333,42.2180666667,6.3,9.04000000001,15.18046,29.7296666667,12.9109333333
784.36,10.0908,41.7278666667,31.5618,42.5914666667,6.67300000001,9.21446666667,15.40666,29.64,13.3772
784.67,10.2218,41.5621333333,31.5901333333,42.2992666666,6.81660000001,9.16599999999,14.99036,29.3221333333,13.3896
784.98,10.6168,42.0436,32.1869333333,42.7664,7.51406666665,10.1058666667,15.48712,29.8941333333,14.0622
785.29,9.93753333333,41.551,32.1263333333,42.8455333333,7.22946666668,9.36213333334,14.8504866667,29.2182666667,13.9649333333
785.60,9.6902,40.8549333333,31.4684666667,42.3048,7.29240000001,9.28133333334,14.65056,28.9032666667,13.8662666667
785.91,10.0923333333,41.3161333333,31.5867333333,42.6692,7.70593333333,9.67399999999,15.0694466667,29.0160666667,13.9668
