wavelength,Back_HemRucf,Belly_HemRucf,Breast_HemRucf,Crissum_HemRucf,Crown_HemRucf,DorTail_HemRucf,Patch10_HemRucf,Patch11_HemRucf,Rump_HemRucf,Throat_HemRucf,WingTip_HemRucf
249.42,-1.83266666667,1.396,-2.007,-0.567333333333,-3.57733333333,8.159,2.79233333333,-0.392666666667,3.70074341542e-17,7.50433333333,8.50766666667
249.79,-0.276666666667,3.181,-0.415,2.167,-2.76633333333,10.8346666667,4.10333333333,0.230666666667,2.21266666667,9.82033333333,10.0046666667
250.17,-0.641,2.26833333333,-1.134,3.057,-2.712,10.503,3.55033333333,1.38066666667,1.52866666667,9.71433333333,7.69233333333
250.54,-1.62333333333,0.253666666667,-3.247,3.501,-4.87066666667,9.082,3.14566666667,0.202666666667,0.051,8.98033333333,5.378
250.92,-2.01733333333,-2.28233333333,-4.40533333333,3.45,-5.41366666667,8.38666666667,3.66233333333,0.477666666667,-0.318666666667,8.97033333333,5.09566666667
251.29,-2.05633333333,-3.67966666667,-4.97833333333,1.67766666667,-7.143,7.90033333333,3.24666666667,0.270666666667,-3.13866666667,7.95466666667,2.489
251.66,-0.535,-2.99633333333,-2.996,1.498,-8.07933333333,7.97233333333,3.15666666667,0.642333333333,-3.42466666667,9.524,4.762
252.04,0.0546666666667,-1.691,-2.83666666667,3.10933333333,-7.965,9.54733333333,2.78233333333,1.364,-3.164,10.0926666667,5.892
252.41,0.647333333333,-0.863,-1.18666666667,5.394,-5.44766666667,10.4636666667,3.99133333333,4.74666666667,-1.78,9.92433333333,6.796
252.79,1.626,-0.0543333333333,-0.487666666667,6.66666666667,-4.82366666667,11.111,3.794,5.095,-1.626,12.0866666667,8.23833333333
253.16,3.506,1.834,1.29466666667,9.16933333333,-2.80466666667,13.1063333333,6.31066666667,8.03666666667,-0.755333333333,13.7,11.327
253.54,4.11866666667,0.878666666667,1.812,9.171,-3.62466666667,13.9483333333,4.77766666667,6.974,-0.769,13.784,11.752
253.91,2.22966666667,0.557333333333,0.613333333333,6.74466666667,-5.29533333333,10.7023333333,3.40033333333,6.24266666667,-3.01,10.9813333333,11.427
254.28,3.48766666667,1.88666666667,1.48666666667,7.89066666667,-6.34666666667,12.35,4.574,6.461,-2.001,12.1783333333,13.8363333333
254.66,6.415,3.477,4.017,8.39333333333,-4.13666666667,16.0673333333,5.87533333333,6.65433333333,-0.899333333333,16.187,16.7866666667
255.03,2.67933333333,2.55466666667,1.99366666667,4.29933333333,-7.165,14.3926666667,1.61966666667,3.92533333333,-4.42366666667,14.7663333333,16.4483333333
255.41,2.15466666667,3.422,0.887333333333,4.119,-3.80233333333,13.7513333333,1.711,5.06966666667,-2.345,16.033,18.8846666667
255.78,2.08366666667,1.69266666667,1.62766666667,2.27866666667,-3.51533333333,14.453,0.911666666667,5.92466666667,-2.34366666667,13.8673333333,18.0336666667
256.15,-0.126666666667,-0.949,0.0633333333333,-1.64466666667,-6.38833333333,9.74033333333,-1.77133333333,5.75566666667,-5.31333333333,11.3216666667,15.686
256.53,-0.241,0.782333333333,0.541666666667,-2.527,-7.76166666667,8.965,-1.56466666667,6.61866666667,-3.91133333333,12.816,17.3886666667
256.90,-1.23033333333,-0.783,-0.112,-3.747,-8.78033333333,7.103,-3.02,7.998,-5.08966666667,11.465,15.2683333333
257.28,0.902333333333,0.852,1.35333333333,-1.253,-5.21266666667,8.421,-2.10533333333,9.12266666667,-1.80433333333,12.1303333333,15.238
257.65,2.187,1.925,2.09966666667,0.394,-3.806,7.393,-0.262666666667,10.5423333333,-0.875,12.0736666667,16.1416666667
258.02,4.697,3.33366666667,4.46966666667,2.04533333333,-1.553,10.0003333333,2.31066666667,13.106,1.21233333333,13.6363333333,18.0683333333
258.40,3.73333333333,3.46666666667,3.43333333333,1.46666666667,-1.26666666667,8.9,2.33333333333,12.4333333333,0.333333333333,12.3333333333,18.2333333333
258.77,3.478,4.03766666667,3.21233333333,3.00633333333,-0.206333333333,8.19366666667,1.85666666667,13.292,0.854666666667,11.1996666667,17.919
259.15,4.90166666667,5.39233333333,4.439,5.147,0.708333333333,8.55133333333,3.73066666667,14.6783333333,1.90633333333,11.438,18.1916666667
259.52,4.99233333333,5.274,4.91533333333,5.86266666667,0.563,8.474,4.45466666667,14.1323333333,1.613,10.9063333333,17.409
259.89,5.353,6.02233333333,5.031,6.91433333333,1.16466666667,8.59966666667,4.98133333333,14.1756666667,1.958,11.1526666667,17.7446666667
260.27,5.975,6.28933333333,5.51533333333,8.12766666667,1.33033333333,9.192,5.27333333333,13.5946666667,2.37066666667,11.393,17.973
260.64,5.94133333333,5.94133333333,5.01066666667,7.77866666667,1.217,8.97166666667,4.50966666667,13.7436666667,2.29066666667,10.2843333333,17.824
261.01,6.054,6.10166666667,4.92966666667,7.89666666667,1.57933333333,8.99733333333,4.714,13.9743333333,3.11066666667,9.33233333333,18.521
261.39,5.18066666667,5.76733333333,3.98333333333,6.647,-0.293333333333,7.991,3.959,12.8543333333,1.88133333333,8.578,17.302
261.76,5.247,5.73566666667,4.08933333333,6.919,-0.103,8.56466666667,4.37233333333,12.4486666667,1.87766666667,9.05333333333,17.798
262.13,5.36666666667,5.28366666667,3.375,7.71766666667,-0.332,8.60333333333,3.81733333333,12.0056666667,1.27233333333,8.465,17.372
262.51,5.21233333333,4.818,3.78766666667,8.15166666667,-0.818,8.21233333333,3.09066666667,11.7876666667,0.939333333333,8.24233333333,17.3333333333
262.88,4.057,4.69933333333,3.651,6.38933333333,-1.961,7.06533333333,3.144,11.4603333333,-0.0676666666667,7.57266666667,17.5456666667
263.25,4.96,5.03266666667,4.121,6.41866666667,-1.23966666667,7.65866666667,2.69866666667,11.707,0.839,7.73133333333,17.141
263.63,4.25966666667,5.19733333333,3.947,5.119,-2.77466666667,6.76033333333,0.234333333333,11.9576666667,1.05533333333,7.542,18.093
264.00,3.846,4.92766666667,3.205,4.327,-4.72733333333,6.12966666667,0.481,11.5383333333,0.240333333333,7.37166666667,18.9503333333
264.37,2.86066666667,3.4,1.7,3.81433333333,-4.51933333333,5.68,-0.539,11.028,-0.124333333333,6.675,19.113
264.75,3.08733333333,4.172,3.04566666667,4.08833333333,-3.21233333333,6.842,0.542333333333,9.26166666667,-0.626,6.967,18.857
265.12,3.20033333333,3.69933333333,2.61833333333,3.61566666667,-3.2,5.94333333333,0.914333333333,8.72833333333,-1.87033333333,7.06566666667,17.4976666667
265.49,4.66266666667,5.11233333333,5.15333333333,5.562,-1.34966666667,7.19833333333,2.61766666667,10.4293333333,-0.286333333333,9.08,20.6543333333
265.87,5.57533333333,5.30233333333,4.63933333333,5.926,-0.234,6.51066666667,3.04066666667,11.4233333333,1.32533333333,8.85,20.0386666667
266.24,3.24466666667,3.78533333333,3.08966666667,4.365,-1.545,3.66933333333,1.39033333333,9.463,0.193,7.41566666667,19.583
266.61,4.831,5.46266666667,3.233,4.86766666667,-0.408666666667,6.24333333333,3.41866666667,11.817,2.11833333333,9.216,20.4386666667
266.98,5.57366666667,5.07,3.84766666667,6.113,-0.683333333333,6.47233333333,3.95533333333,11.6506666667,2.409,9.06133333333,20.4603333333
267.36,5.33333333333,4.87733333333,3.75433333333,5.649,-0.667,6.35066666667,5.15766666667,11.263,2.105,9.43866666667,21.193
267.73,6.27966666667,4.95566666667,4.61633333333,6.44933333333,0.780666666667,7.09433333333,6.61933333333,11.7106666667,2.91933333333,10.0816666667,20.944
268.10,6.755,4.277,4.03933333333,5.87233333333,0.746666666667,6.65333333333,5.465,10.998,3.19066666667,9.33466666667,20.265
268.48,8.926,6.29133333333,6.12633333333,7.444,2.042,8.33333333333,7.60833333333,12.7796666667,5.402,10.738,21.41
268.85,8.464,5.35933333333,5.65366666667,8.03933333333,1.47066666667,6.89533333333,6.99333333333,12.745,4.50966666667,9.83666666667,20.621
269.22,8.24533333333,6.51966666667,6.935,8.43733333333,2.01333333333,7.798,7.31866666667,12.784,5.97633333333,10.6423333333,21.5723333333
269.59,7.245,5.815,6.188,7.80466666667,2.42566666667,6.46766666667,6.46766666667,12.3756666667,5.75233333333,9.204,20.709
269.97,8.642,7.25666666667,7.13666666667,8.67233333333,3.64366666667,7.76866666667,6.98566666667,13.1283333333,5.661,9.575,21.4393333333
270.34,10.2786666667,8.728,9.41733333333,9.79066666667,5.56966666667,10.3646666667,8.441,15.4173333333,7.63733333333,10.9963333333,22.739
270.71,9.89466666667,8.65133333333,10.337,10.807,6.606,9.48033333333,7.96033333333,14.732,8.01566666667,10.9733333333,22.5816666667
271.09,9.91633333333,8.86566666667,10.0243333333,10.644,7.08666666667,9.88933333333,8.35333333333,14.7936666667,8.192,10.9943333333,22.7703333333
271.46,10.524,8.71,10.2683333333,11.3153333333,7.99466666667,10.0126666667,7.867,14.5593333333,8.58233333333,10.9833333333,23.0396666667
271.83,11.0606666667,8.47166666667,10.9603333333,11.9156666667,8.069,10.2563333333,7.71766666667,14.4546666667,8.44633333333,11.0356666667,23.3286666667
272.20,10.2963333333,8.395,10.6913333333,11.8763333333,8.44433333333,9.38266666667,7.65433333333,14.1233333333,8.025,10.5433333333,22.4196666667
272.58,8.914,7.85166666667,9.70366666667,10.1483333333,8.272,7.67933333333,7.037,13.3083333333,7.50633333333,9.80266666667,21.3083333333
272.95,8.72666666667,7.37466666667,8.874,9.169,7.94033333333,6.95666666667,6.85833333333,13.7166666667,7.49733333333,9.784,21.288
273.32,7.44833333333,6.50833333333,8.16633333333,9.28,7.27533333333,6.632,6.706,13.2886666667,6.68166666667,9.156,20.713
273.69,8.04966666667,6.359,8.65533333333,9.76533333333,7.671,7.19166666667,7.67133333333,14.4333333333,7.19166666667,9.99233333333,20.868
274.06,6.05833333333,5.56866666667,8.58466666667,9.126,7.29566666667,6.26433333333,7.347,13.7663333333,7.01233333333,9.358,20.469
274.44,4.496,4.38933333333,6.704,7.79466666667,6.35833333333,3.85733333333,6.092,10.9336666667,6.25166666667,7.58166666667,18.4623333333
274.81,3.36633333333,2.594,4.58066666667,6.09833333333,5.13233333333,2.373,5.436,9.327,4.63566666667,5.546,17.1083333333
275.18,2.519,1.70733333333,3.41466666667,5.03766666667,4.95366666667,2.099,4.142,8.20033333333,4.08633333333,4.898,15.5053333333
275.55,1.15333333333,1.53833333333,2.18866666667,3.66766666667,3.283,0.591333333333,3.756,8.69566666667,3.78566666667,3.63766666667,14.1966666667
275.93,-0.422666666667,1.419,0.634333333333,2.23466666667,2.959,-0.392666666667,3.14,7.85,3.41166666667,1.99266666667,13.3453333333
276.30,0.606,3.091,2.66633333333,3.424,4.576,1.485,4.273,8.97,5.06066666667,4.24233333333,14.6666666667
276.67,1.399,2.859,3.163,4.623,5.079,1.673,3.98433333333,8.88066666667,5.41366666667,3.55833333333,15.7846666667
277.04,2.13966666667,4.279,4.34066666667,5.86033333333,5.98433333333,3.03866666667,5.20933333333,9.42666666667,7.969,4.031,16.8063333333
277.41,4.459,5.75,5.535,6.82666666667,8.30266666667,3.96666666667,6.027,10.6086666667,10.117,5.62733333333,18.4193333333
277.79,2.93433333333,4.71866666667,4.295,4.53733333333,7.13833333333,2.60133333333,4.32533333333,8.25766666667,9.01366666667,4.17433333333,17.0596666667
278.16,3.20233333333,3.90366666667,3.93433333333,3.78166666667,6.37366666667,1.00633333333,3.78166666667,7.685,9.24066666667,3.44633333333,15.2486666667
278.53,4.36066666667,5.257,5.257,5.55533333333,7.07866666667,2.091,5.167,9.73733333333,10.1256666667,4.779,17.234
278.90,5.758,6.45233333333,7.11833333333,6.04733333333,8.18866666667,3.29866666667,6.13433333333,11.3426666667,11.8926666667,6.134,18.1423333333
279.27,7.34333333333,7.573,8.26166666667,6.82733333333,9.036,3.21266666667,6.91366666667,11.8476666667,12.995,6.91333333333,19.564
279.64,7.25,7.25,8.55533333333,6.91666666667,10.0833333333,3.66666666667,7.22233333333,11.667,12.25,6.66666666667,20.3333333333
280.02,7.012,6.715,8.63,6.095,10.0323333333,3.91033333333,6.769,11.3536666667,11.8126666667,6.796,19.3366666667
280.39,7.69833333333,7.358,8.90266666667,6.28433333333,9.92433333333,4.923,7.61966666667,12.202,12.5163333333,6.651,20.1886666667
280.76,6.221,7.09133333333,8.39733333333,5.12033333333,9.16533333333,4.86433333333,7.42466666667,11.956,11.572,6.29833333333,18.792
281.13,6.056,6.13133333333,8.40866666667,4.62966666667,8.73366666667,4.75466666667,7.057,10.911,10.2353333333,6.156,18.093
281.50,5.502,5.601,7.73233333333,3.94066666667,7.48433333333,4.56,6.91466666667,10.4336666667,9.591,5.42733333333,17.6206666667
281.87,6.91533333333,6.428,7.98633333333,5.06433333333,8.20566666667,4.82066666667,7.45066666667,10.5186666667,10.3723333333,5.89233333333,18.14
282.25,6.69966666667,5.85033333333,7.76133333333,4.85966666667,8.06766666667,6.51066666667,6.84133333333,10.474,9.88433333333,5.85033333333,18.7543333333
282.62,6.349,5.107,7.66033333333,4.21,7.45333333333,6.11933333333,6.41833333333,10.329,9.33966666667,5.544,17.3223333333
282.99,5.78833333333,5.27033333333,7.47766666667,4.27966666667,7.27466666667,6.01366666667,6.374,10.2026666667,8.85166666667,5.20266666667,17.1396666667
283.36,5.77466666667,5.34366666667,7.24,4.805,7.34733333333,6.37766666667,6.83033333333,11.2906666667,8.76966666667,5.53766666667,17.2806666667
283.73,5.897,5.12333333333,7.06833333333,4.789,6.79633333333,6.04333333333,6.39933333333,10.602,9.285,5.95966666667,16.7923333333
284.10,6.68266666667,6.11433333333,7.23133333333,6.17533333333,7.23133333333,6.66266666667,7.577,11.4563333333,9.56733333333,6.39833333333,17.5703333333
284.47,6.405,5.195,6.742,5.51266666667,7.53533333333,5.61166666667,6.96033333333,11.025,9.12166666667,5.88933333333,17.073
284.85,7.23033333333,5.73433333333,6.943,6.27166666667,8.15133333333,6.31,7.154,11.0663333333,9.34033333333,6.751,17.491
285.22,7.053,6.07766666667,6.62166666667,6.434,8.08466666667,6.49033333333,6.828,11.2173333333,9.548,6.47166666667,17.445
285.59,6.86833333333,5.62266666667,6.447,6.227,8.22366666667,6.00733333333,6.13533333333,10.696,8.79133333333,6.264,16.337
285.96,6.99466666667,5.70133333333,6.503,5.97466666667,8.19666666667,6.50266666667,6.047,10.82,8.70666666667,6.15666666667,16.1566666667
286.33,7.09966666667,6.317,6.317,6.00766666667,8.52,5.771,6.681,10.668,8.30166666667,6.11666666667,16.1113333333
286.70,6.95733333333,6.64833333333,6.63033333333,6.358,8.79233333333,6.41233333333,6.75766666667,10.2453333333,8.62833333333,6.41233333333,16.3306666667
287.07,7.53066666667,7.25833333333,6.732,7.18566666667,9.091,6.89533333333,6.82266666667,10.107,8.67366666667,7.04033333333,16.7303333333
287.44,7.07033333333,6.92366666667,7.16233333333,6.722,8.96266666667,6.924,6.685,9.55,8.797,6.75833333333,16.2536666667
287.82,7.039,7.244,7.41166666667,6.685,9.14333333333,7.57933333333,7.50466666667,9.83233333333,8.88233333333,6.741,15.866
288.19,7.49833333333,7.536,7.70366666667,6.808,9.49433333333,8.03966666667,7.741,10.1473333333,9.45733333333,6.90166666667,16.0043333333
288.56,7.03033333333,7.46133333333,7.55533333333,6.95566666667,8.38033333333,8.08033333333,7.72433333333,10.03,8.56766666667,6.58066666667,15.092
288.93,6.867,7.397,7.26433333333,6.75366666667,8.097,7.90766666667,7.71866666667,10.613,8.70233333333,6.432,14.7936666667
289.30,7.479,7.65,7.59333333333,6.587,8.35233333333,7.783,7.99166666667,11.2756666667,8.675,6.606,15.148
289.67,7.53733333333,8.17033333333,7.95933333333,7.13466666667,8.32366666667,8.20866666667,9.03366666667,11.8526666667,8.803,6.751,15.516
290.04,7.95766666667,8.478,8.22733333333,7.89966666667,8.09233333333,8.72833333333,9.711,12.4086666667,8.53566666667,6.956,15.7996666667
290.41,8.88,9.206,8.84133333333,8.573,8.362,9.858,10.1073333333,13.5596666667,9.58966666667,8.132,16.3213333333
290.78,10.0326666667,9.91733333333,8.916,8.839,8.97366666667,9.898,10.495,14.481,9.45533333333,8.762,16.734
291.15,10.1376666667,9.82333333333,8.78433333333,8.27433333333,8.412,9.27466666667,10.51,14.5096666667,9.52933333333,8.23533333333,16.1176666667
291.52,10.7273333333,10.1906666667,8.502,8.78066666667,8.50233333333,8.93933333333,10.7073333333,14.2033333333,9.277,8.56166666667,16.0706666667
291.89,11.104,10.4193333333,8.12166666667,9.53233333333,8.36366666667,8.90766666667,10.5803333333,14.349,8.82733333333,8.32333333333,16.0823333333
292.26,11.2153333333,10.7766666667,8.20833333333,9.545,8.45833333333,8.709,10.4843333333,14.1186666667,8.08266666667,8.375,15.476
292.64,11.2996666667,11.425,7.74233333333,9.81366666667,9.29033333333,8.97666666667,10.3996666667,14.5846666667,8.47466666667,9.20666666667,16.321
293.01,12.1176666667,11.8026666667,8.763,9.70666666667,9.16133333333,9.83266666667,11.111,15.262,8.67933333333,9.76933333333,16.8973333333
293.38,11.9093333333,11.6803333333,8.03666666667,9.93133333333,8.786,9.411,10.764,14.8033333333,8.26566666667,9.68133333333,16.3023333333
293.75,11.8013333333,11.6976666667,7.80533333333,9.66866666667,8.592,9.027,10.29,15.0103333333,7.92966666667,9.979,15.9836666667
294.12,11.0233333333,11.5896666667,7.64566666667,9.34466666667,8.19166666667,8.53566666667,9.628,15.0283333333,7.16033333333,9.76933333333,15.5743333333
294.49,10.5793333333,11.446,7.60433333333,9.16066666667,7.52566666667,7.82133333333,9.35766666667,14.8736666667,6.65866666667,9.00333333333,15.327
294.86,9.57833333333,10.6423333333,7.06966666667,8.343,7.05066666667,7.46866666667,9.198,14.5,5.92966666667,8.17166666667,14.9563333333
295.23,8.83133333333,10.016,7.216,7.62866666667,7.01833333333,7.593,8.86733333333,14.1626666667,5.51066666667,8.16766666667,14.432
295.60,8.50033333333,9.88566666667,7.43966666667,7.30266666667,6.944,7.85033333333,8.141,14.7936666667,5.30166666667,8.004,14.2636666667
295.97,8.34133333333,9.948,7.611,7.173,6.605,7.38433333333,7.871,14.622,5.33933333333,8.47133333333,14.249
296.34,7.75166666667,9.493,7.351,6.858,6.05633333333,6.91933333333,7.35066666667,14.4706666667,5.07033333333,8.64533333333,14.409
296.71,7.93633333333,9.14633333333,7.634,6.818,5.56333333333,6.848,7.21066666667,14.452,5.17,8.224,13.7866666667
297.08,7.12266666667,8.637,6.41733333333,6.77766666667,5.158,5.908,6.56733333333,13.93,4.70833333333,7.57233333333,12.9853333333
297.45,7.20766666667,8.78266666667,6.92533333333,6.613,5.49866666667,6.37533333333,6.59866666667,14.252,4.66633333333,7.93566666667,12.647
297.82,7.22533333333,8.56966666667,6.60466666667,6.66366666667,5.15666666667,6.11666666667,6.48633333333,14.081,4.462,7.71266666667,12.6626666667
298.19,7.127,8.686,6.503,6.934,5.30066666667,5.98366666667,6.60733333333,14.3133333333,4.45433333333,7.85466666667,12.3826666667
298.56,6.969,8.72233333333,6.71166666667,7.15033333333,5.97133333333,6.42466666667,6.878,14.739,4.97366666667,8.31433333333,12.2143333333
298.93,6.648,8.67833333333,6.29166666667,6.91166666667,5.06766666667,6.47766666667,6.493,14.877,4.85033333333,8.461,11.8393333333
299.30,7.153,9.712,6.80333333333,7.96366666667,5.43633333333,7.35966666667,7.10566666667,16.0543333333,5.22966666667,9.15566666667,12.351
299.67,7.71333333333,10.3716666667,7.02866666667,8.78966666667,5.724,7.81166666667,7.87666666667,16.4056666667,5.577,9.45833333333,12.7036666667
300.04,8.27066666667,11.212,7.699,9.48033333333,6.37066666667,9.19466666667,8.321,17.4653333333,6.30333333333,10.1696666667,13.246
300.41,8.22433333333,11.6113333333,7.73533333333,9.93566666667,6.42566666667,9.37666666667,8.626,18.0023333333,6.321,10.4416666667,13.096
300.78,8.12633333333,12.4093333333,8.461,10.4,6.78666666667,9.57166666667,8.83133333333,18.35,6.804,10.8936666667,13.4143333333
