wavelength,Back_TanFasm,Belly_TanFasm,Breast_TanFasm,Crissum_TanFasm,Crown_TanFasm,DorTail_TanFasm,Patch10_TanFasm,Patch11_TanFasm,Patch12_TanFasm,Rump_TanFasm,Throat_TanFasm,WingTip_TanFasm
733.89,13.129,16.3845555556,21.8598888889,15.1103333333,13.5135555556,9.52344444445,16.491,43.3092222222,21.6142222222,57.3978888889,11.0122222222,12.4625555556
734.21,13.2355555556,16.4336666666,21.9091111111,15.2073333333,13.5711111111,9.57727777777,16.5493333333,43.3933333333,21.7376666667,57.5347777778,11.1556666667,12.5461111111
734.52,12.9521111111,16.0764444445,21.7097777778,14.9527777778,13.2863333334,9.37038888889,16.2054444444,43.0436666667,21.4591111111,57.4346666667,10.9404444445,12.2802222222
734.84,13.1242222222,16.0897777778,21.7111111111,15.0095555556,13.3256666667,9.68833333333,16.233,43.0971111111,21.5794444444,57.2898888889,10.9912222222,12.2532222222
735.16,12.5754444445,15.6785555556,21.4048888889,14.4085555556,12.766,9.37505555557,15.6944444444,42.9363333333,21.1706666667,56.9126666667,10.5118888889,11.7461111111
735.48,12.315,15.5156666667,21.3355555556,14.3283333333,12.6444444444,9.34394444443,15.4343333334,42.9435555555,20.9695555556,56.861,10.6027777778,11.4243333333
735.79,12.9496666667,16.1026666667,21.8377777778,14.7722222222,13.1937777778,9.86727777777,15.9581111111,43.4073333334,21.6104444444,57.1051111111,11.2598888889,11.8795555556
736.11,13.129,16.2648888889,22.1508888889,14.8915555555,13.4723333333,10.1398888889,16.1851111111,43.494,21.6821111111,57.3474444444,11.4,12.028
736.43,13.3011111111,16.4974444444,22.3784444445,15.1192222222,13.8507777778,10.4536111111,16.4086666667,43.5987777778,21.7655555556,57.5595555555,11.5171111111,12.202
736.74,13.5422222222,16.7627777778,22.427,15.274,14.1993333334,10.7250555556,16.7113333333,43.8772222222,22.0645555556,57.9398888889,11.7893333333,12.5443333334
737.06,13.4292222222,16.6325555556,22.4316666667,15.067,14.1047777778,10.5295,16.6625555556,43.602,21.9828888889,57.8224444444,11.8126666666,12.33
737.38,13.43,16.6967777778,22.761,15.3952222222,14.154,10.7277222222,16.8175555555,43.9488888889,22.0413333333,58.176,12.1153333333,12.3223333333
737.69,13.7828888889,16.9556666667,23.1214444444,15.6368888889,14.4466666666,10.9676111111,17.097,43.9605555555,22.2736666667,57.9748888889,12.4555555556,12.7508888889
738.01,14.3501111111,17.4003333333,23.6895555555,16.1175555555,14.9722222222,11.4200555556,17.6875555556,44.4316666667,22.6942222222,58.4513333333,12.9514444444,13.0717777778
738.33,14.4824444445,17.9225555556,23.8352222222,16.4076666667,15.1843333333,11.5733333333,18.1064444445,44.5815555556,22.8254444445,58.8328888889,13.1006666667,13.2546666667
738.64,14.785,18.2663333334,23.9756666667,16.8591111111,15.6103333333,11.5688888889,18.5397777778,44.9406666667,23.1247777778,59.3104444444,13.3948888889,13.7071111111
738.96,14.907,18.3155555556,23.899,16.9496666667,15.7027777778,11.6174444444,18.8306666666,44.9508888889,23.0818888889,59.1472222222,13.422,14.0474444445
739.28,14.1126666667,17.6728888889,23.1388888889,16.5217777778,15.2936666666,11.1408333333,18.4234444444,44.2227777778,22.3033333333,58.6424444445,12.7571111111,13.5497777778
739.59,14.1011111111,17.62,22.8664444444,16.4171111111,15.129,10.9766666667,18.2384444444,43.7107777778,22.2904444444,58.2298888889,12.6424444444,13.4185555556
739.91,14.065,17.3954444444,22.7197777778,16.1757777778,14.9647777778,10.8212777778,17.9534444445,43.7697777778,22.3908888889,58.3148888889,12.733,13.2866666667
740.23,14.1382222222,17.406,22.9045555556,16.2685555556,15.0393333333,10.9142222222,17.966,43.6265555556,22.3972222222,58.4952222222,12.7864444444,13.1933333333
740.54,14.378,17.5607777778,22.8553333333,16.401,15.1351111111,11.1776666667,18.101,43.9222222222,22.4214444444,58.6143333333,12.8285555555,13.4485555556
740.86,14.4151111111,17.6834444445,22.6617777778,16.4888888889,15.4765555556,11.3109444444,18.3276666667,43.8848888889,22.471,58.4465555556,12.8738888889,13.9178888889
741.18,14.2031111111,17.5482222222,22.4888888889,16.3502222222,15.3104444444,11.1133888889,18.2851111111,43.8884444445,22.4256666667,58.4847777778,12.6525555556,13.6424444444
741.49,14.2758888889,17.6198888889,22.4977777778,16.4667777778,15.3827777778,11.3661666667,18.2675555556,44.1413333333,22.6082222222,58.4862222222,12.6132222222,13.8394444444
741.81,13.9016666667,17.0055555556,22.2876666666,16.1783333333,15.0378888889,10.9592222222,17.8051111111,43.8928888889,22.1521111111,58.0752222222,12.2468888889,13.4483333333
742.12,14.2445555556,17.1378888889,22.6556666667,16.4028888889,15.3518888889,11.5565,18.0991111111,43.6763333334,22.519,57.9916666667,12.6473333333,13.4528888889
742.44,14.261,17.2195555556,22.768,16.3051111111,15.3286666667,11.6616111111,17.9518888889,43.4534444444,22.7536666667,58.198,12.667,13.3752222222
742.76,14.2296666667,16.9707777778,22.7224444444,16.1665555555,14.9752222222,11.3808333333,17.716,43.4147777778,22.7762222222,58.3996666666,12.5526666667,13.3717777778
743.07,14.13,16.978,22.85,16.1794444444,15.1294444444,11.3547222222,17.9826666667,43.8566666667,22.8448888889,58.9763333333,12.6432222222,13.4518888889
743.39,13.9521111111,16.8287777778,22.7843333333,16.1753333333,14.955,11.3161666667,18.0847777778,43.5431111111,22.5514444444,58.8372222222,12.3517777778,13.3851111111
743.70,13.6754444444,16.5483333333,22.5153333334,15.7312222222,14.4206666667,10.8951666667,17.7098888889,43.2983333333,22.2531111111,58.7575555555,11.918,13.2337777778
744.02,13.3855555555,16.338,22.6447777778,15.8165555555,14.1524444445,10.8006111111,17.5273333333,43.2603333333,22.2325555555,58.9462222222,11.8466666667,13.1142222222
744.34,13.572,16.4818888889,22.9351111111,15.7267777778,14.0262222222,10.8338888889,17.3902222222,43.1821111111,22.4441111111,58.8562222222,11.8926666667,12.8222222222
744.65,13.7546666667,16.5151111111,23.1903333333,15.7596666667,14.1375555556,10.9888333333,17.632,43.3593333334,22.5787777778,59.263,11.9515555556,13.0684444444
744.97,12.9602222222,15.8326666667,22.3874444444,15.1825555556,13.477,10.1413333333,16.7171111111,42.6433333333,21.8384444445,58.5077777778,11.2815555556,12.401
745.28,13.0886666667,15.9584444445,22.2274444444,14.9912222222,13.6445555556,10.1383888889,16.5944444444,42.7074444444,22.1313333333,58.634,11.4853333333,12.6398888889
745.60,12.7045555555,15.7453333333,22.0541111111,14.8128888889,13.2791111111,9.54205555557,16.1354444445,42.8724444444,21.8697777778,58.7534444444,11.0458888889,12.5636666667
745.91,12.9902222222,16.1546666667,22.3095555556,15.1088888889,13.5348888889,9.6596111111,16.6558888889,43.6873333333,22.0478888889,59.2646666667,11.4652222222,12.6253333333
746.23,13.7642222222,17.0068888889,23.1013333333,15.6884444444,14.2198888889,10.2667777778,17.2375555556,43.9137777778,22.667,59.3076666666,12.1883333333,12.9335555556
746.55,13.7406666667,16.7334444445,23.1042222222,15.7608888889,13.9811111111,10.0958333333,16.9205555555,43.8672222222,22.5696666667,59.1256666667,12.164,12.7573333333
746.86,13.9926666667,17.0766666667,23.4207777778,15.9368888889,14.2273333333,10.2508888889,17.0715555556,44.3272222222,22.7706666667,59.2948888889,12.4373333333,13.0072222222
747.18,13.9627777778,17.2412222222,23.4872222222,16.3134444444,14.5425555556,10.3890555556,17.278,44.3392222222,23.0498888889,58.9604444445,12.4762222222,13.0562222222
747.49,13.7676666666,17.04,23.2554444444,15.9543333333,14.6757777778,9.89527777777,16.8883333333,43.7658888889,22.6711111111,58.4518888889,12.0975555556,12.6922222222
747.81,13.3301111111,16.7108888889,22.8107777778,15.5387777778,14.4762222222,9.50422222223,16.5183333333,43.4913333333,22.2273333333,58.4153333333,11.6215555556,12.3457777778
748.12,13.2262222222,16.8227777778,22.6381111111,15.4764444445,14.4528888889,9.36499999999,16.0688888889,43.1452222222,21.848,57.9876666667,11.4538888889,12.1454444445
748.44,13.5646666667,17.1957777778,23.0055555556,15.759,14.9081111111,9.41755555556,16.4851111111,43.5678888889,22.269,58.4034444445,11.77,12.5274444444
748.75,13.7684444444,17.4104444445,23.2944444444,16.3333333333,15.0662222222,9.78244444446,16.9025555556,43.4747777778,22.412,58.2025555555,11.8754444445,12.8346666667
749.07,13.98,17.5924444444,23.1481111111,16.4341111111,15.3206666666,10.1547222222,17.112,43.144,22.1513333333,58.0044444445,11.8903333334,12.8921111111
749.38,14.1056666667,17.3322222222,23.1246666667,16.48,15.235,10.0902777778,16.9035555556,42.685,22.0456666667,57.9451111111,11.7462222222,12.9864444445
749.70,14.2855555556,17.4753333333,23.0867777778,16.7324444444,15.413,10.6763888889,17.0712222222,42.9935555555,22.2728888889,58.169,11.9602222222,13.3705555556
750.01,14.2748888889,17.7596666666,23.1848888889,16.9525555556,15.7341111111,10.9682777778,17.2131111111,42.8148888889,22.3475555556,58.0274444444,12.2593333333,13.6932222222
750.33,13.986,17.5567777778,23.0088888889,16.76,15.5293333333,10.8186111111,16.9262222222,42.5127777778,22.2523333333,57.9461111111,12.2612222222,13.3654444445
750.64,13.552,17.0912222222,22.4815555556,16.1708888889,15.2452222222,10.2952222222,16.3488888889,42.4865555556,21.6222222222,57.8184444444,12.0062222222,12.774
750.96,13.5231111111,16.9138888889,22.0998888889,16.0112222222,15.1905555556,10.3437222222,16.5467777778,42.3435555556,21.6665555555,57.8452222222,11.9932222222,12.7837777778
751.27,14.1262222222,17.2578888889,22.4506666667,16.5675555556,15.644,10.7557777778,16.9993333333,42.6831111111,22.1308888889,58.0427777778,12.5934444445,13.3293333333
751.59,14.1932222222,17.1366666667,22.5441111111,16.8402222222,15.91,11.0345555555,17.3105555556,42.9724444445,22.4981111111,58.6884444444,12.7566666667,13.5998888889
751.90,13.6724444445,16.5872222222,22.0735555555,16.0493333333,15.3115555556,10.7985555555,17.0534444445,42.0777777778,21.9456666667,58.1936666667,12.3866666667,12.8785555556
752.22,13.473,16.4032222222,21.9772222222,15.5638888889,15.0946666667,10.4827777778,16.6432222222,42.0824444445,21.7894444444,58.5796666667,12.1956666667,12.3778888889
752.53,13.0383333333,15.9662222222,21.7115555556,15.3343333333,14.5498888889,10.0789444444,16.2505555556,42.2064444445,21.6901111111,58.5412222222,12.0588888889,12.0011111111
752.85,12.7788888889,15.939,21.4946666667,15.1316666667,14.3667777778,9.68238888889,15.9494444444,42.3731111111,21.6007777778,58.5032222222,11.9822222222,11.9608888889
753.16,12.6295555556,15.7792222222,21.4792222222,14.945,14.2552222222,9.32805555555,15.7684444444,42.3485555555,21.4683333333,58.7905555556,11.9025555556,11.7044444445
753.47,12.0378888889,14.8184444444,20.6356666667,13.6952222222,13.3736666667,8.77211111111,15.0146666666,41.9366666666,20.8593333333,58.7067777778,10.9584444445,10.7841111111
753.79,12.1331111111,14.6691111111,20.3968888889,13.5105555556,13.4394444444,8.6625,14.8383333333,41.8648888889,20.8832222222,58.4631111111,10.6028888889,11.0016666667
754.10,12.611,15.0025555555,20.8154444445,13.7001111111,13.5084444444,9.09416666667,15.3365555556,41.9648888889,21.3411111111,58.6095555556,11.0397777778,11.6091111111
754.42,12.7357777778,15.1197777778,20.9026666667,13.645,13.0518888889,9.065,15.0918888889,42.26,21.4515555556,58.9764444444,10.9558888889,11.416
754.73,12.4542222222,15.0395555555,20.7047777778,13.2748888889,12.9882222222,8.96688888889,15.1013333333,42.0615555556,21.5141111111,58.939,10.6335555556,11.4202222222
755.05,11.9663333333,14.8034444444,20.0135555556,12.6798888889,12.2436666667,8.19755555556,14.4126666667,41.5902222222,20.8915555556,58.4097777778,9.93322222223,10.9526666667
755.36,12.6951111111,15.5691111111,20.7682222222,13.7813333333,13.0853333334,8.97544444444,15.0487777778,42.1926666667,21.5318888889,58.8481111111,10.7944444445,11.8577777778
755.67,12.9978888889,15.4944444445,20.6801111111,13.8393333333,13.0713333333,9.33183333333,15.28,42.2301111111,21.5218888889,58.7302222222,11.1506666667,12.1333333333
755.99,12.8215555555,15.1602222222,20.478,13.6085555556,12.9855555555,9.26511111111,15.1433333333,41.8223333333,21.2483333333,58.6307777778,11.0996666667,11.9833333333
756.30,12.7895555556,15.0727777778,20.4758888889,13.287,12.784,9.44394444444,15.265,41.4998888889,21.0862222222,58.2005555555,10.7834444444,11.6253333333
756.62,12.4205555555,14.9773333333,20.2438888889,13.1857777778,12.687,9.20361111111,15.2266666666,41.3377777778,20.9068888889,57.9194444444,10.6517777778,11.3606666667
756.93,12.9704444445,15.7873333333,20.8894444445,14.0511111111,13.2896666667,9.82566666667,15.8432222222,41.6948888889,21.3317777778,57.8405555555,11.3072222222,11.7663333333
757.24,13.1728888889,16.0091111111,21.0074444444,14.5938888889,13.3845555555,10.2168333333,16.1261111111,41.8198888889,21.3475555555,57.74,11.4902222222,12.025
757.56,13.2064444444,16.1291111111,21.0421111111,14.9434444444,13.4435555555,10.6256666667,16.311,41.5108888889,21.1416666667,57.254,11.3758888889,12.1753333333
757.87,13.6001111111,16.7625555555,21.451,15.8212222222,14.2075555556,11.3653333333,16.9593333334,42.2233333333,21.5272222222,57.4593333333,12.2215555556,12.829
758.18,13.0471111111,15.9352222222,20.9387777778,15.4728888889,13.3192222222,10.8037777778,16.2015555556,41.4423333333,20.7101111111,56.7574444444,11.7365555556,12.0575555555
758.50,13.4608888889,16.2373333333,21.6334444445,16.2045555556,13.7685555556,11.4080555556,16.7341111111,41.8894444444,21.1257777778,57.1383333333,12.5857777778,12.5263333333
758.81,12.9866666667,15.8847777778,21.2107777778,15.8026666667,13.2491111111,10.7912222222,16.4096666667,42.1478888889,20.7896666667,57.4092222222,11.7835555556,12.0076666667
759.13,13.0505555556,16.3157777778,21.5045555555,16.2338888889,13.615,11.0014444444,16.7706666667,42.5598888889,21.225,57.8622222222,11.8617777778,12.2123333333
759.44,13.6777777778,17.3522222222,22.2386666667,16.8806666667,14.2317777778,11.7226111111,17.3191111111,43.1338888889,22.0686666667,58.6047777778,12.4657777778,12.7947777778
759.75,13.4027777778,17.1141111111,21.8963333334,16.7936666667,14.1152222222,11.2575555556,17.0421111111,42.9534444444,21.7857777778,58.5818888889,12.2762222222,12.4586666667
760.07,13.3522222222,16.7,21.6271111111,16.4832222222,13.6246666667,10.6580555556,16.6721111111,42.6926666667,21.5436666667,58.4194444444,11.5503333333,12.0842222222
760.38,13.47,16.4725555556,21.745,16.6278888889,13.4808888889,10.5365,16.6722222222,42.5853333333,21.6006666666,58.497,11.4441111111,12.3266666667
760.69,13.34,16.4744444444,21.7665555556,16.4084444445,13.263,10.4605,16.683,42.287,21.5142222222,58.9372222222,11.1715555556,12.1321111111
761.01,13.4086666666,16.3875555555,21.7497777778,16.2588888889,13.3277777778,10.0805,16.5645555556,42.1578888889,21.6048888889,58.9907777778,11.3151111111,11.9914444444
761.32,13.0124444444,15.9348888889,21.4722222222,15.8984444444,12.9604444444,9.56938888889,16.3412222222,41.5795555556,21.295,58.728,10.9965555555,11.6527777778
761.63,13.2821111111,16.6165555555,21.7256666667,15.9997777778,13.5078888889,9.9276111111,16.7971111111,42.0927777778,21.6005555556,59.2258888889,11.4121111111,12.0586666667
761.94,12.7653333333,16.0975555556,21.2047777778,15.1185555556,13.0451111111,9.37972222222,16.339,41.3242222222,21.0117777778,58.6708888889,10.764,11.4583333333
762.26,12.7278888889,16.1253333333,21.2267777778,15.0341111111,13.0474444444,9.58794444444,16.1847777778,40.928,21.0212222222,58.1218888889,10.8963333333,11.5355555556
762.57,11.8655555556,15.5041111111,20.607,14.2924444444,12.3181111111,8.88355555556,15.3397777778,40.5175555556,20.2563333333,57.761,10.0416666667,10.8537777778
762.88,12.241,15.5923333333,20.69,14.4625555556,12.5835555556,8.89188888889,15.4895555556,40.8705555555,20.3432222222,57.7084444444,10.1953333333,10.9784444444
763.20,12.5203333333,15.941,21.1097777778,14.8203333333,12.8215555556,9.27944444444,15.6316666667,41.2286666666,20.6163333334,58.2526666667,10.4755555556,11.3581111111
763.51,12.4984444444,15.9956666667,21.0306666667,14.9345555556,12.8738888889,9.72161111112,15.7263333333,41.1798888889,20.6186666667,58.0733333334,10.7112222222,11.5353333333
763.82,12.1421111111,15.7454444444,20.5795555555,14.4453333333,12.4563333333,9.32377777778,15.4153333333,41.1387777778,20.4002222222,58.1558888889,10.4915555556,11.3596666666
764.14,12.068,15.9161111111,20.6178888889,14.4105555555,12.4637777778,9.11088888889,15.4416666667,41.4875555555,20.5064444444,58.4177777778,10.7441111111,11.2926666667
764.45,12.1564444444,16.2784444444,20.6857777778,14.6875555556,12.6643333333,9.43605555556,15.6111111111,41.9174444444,20.7488888889,58.7625555555,10.7962222222,11.5264444445
764.76,12.2983333333,16.731,21.142,14.7247777778,12.9027777778,9.81027777778,15.9121111111,42.0352222222,20.8675555555,58.8006666667,11.0125555556,11.857
765.07,12.1728888889,16.6288888889,21.1116666667,14.7242222222,12.7748888889,9.70388888889,15.8392222222,42.1115555555,20.8438888889,58.7895555556,10.79,11.5883333333
765.39,13.1675555555,17.4656666667,21.7638888889,15.8073333333,13.6444444445,10.7521111111,16.7986666666,42.9298888889,21.7357777778,59.5387777778,11.6298888889,12.5422222222
765.70,13.5971111111,17.9047777778,21.9857777778,16.029,13.9417777778,11.1037777778,17.2501111111,43.4795555556,22.0696666667,60.2963333333,11.943,13.0705555555
766.01,14.5162222222,18.6994444444,22.7546666667,16.9534444444,14.7262222222,12.0405,18.2437777778,43.8504444444,22.8418888889,60.5528888889,12.9134444444,13.9067777778
766.32,14.2168888889,18.8128888889,22.7587777778,16.8238888889,14.7642222222,12.2384444444,18.2495555556,43.5175555555,22.7806666667,60.3633333333,12.7263333333,14.119
766.64,14.2776666666,19.1066666667,22.9685555556,16.9241111111,15.0692222222,12.5983333333,18.7391111111,43.4604444444,22.9913333333,60.0792222222,13.2033333333,14.5492222222
766.95,14.3523333333,19.5773333333,23.4265555556,16.9205555556,15.5095555555,12.8083888889,19.1344444444,43.665,23.2493333333,60.4852222222,13.4964444445,14.9781111111
767.26,15.125,20.4932222222,24.1868888889,17.7848888889,16.6847777778,13.611,20.2092222222,43.8458888889,23.7093333334,60.3253333334,14.0854444444,15.4575555555
767.57,15.8686666666,21.152,24.766,18.4676666667,17.5378888889,14.5018888889,20.8891111111,43.888,24.1607777778,60.0562222222,14.8231111111,16.1254444444
767.88,16.0824444444,21.1491111111,24.8444444444,18.6032222222,17.6255555556,14.1714444445,20.9841111111,44.0443333333,24.2222222222,60.1586666667,14.8444444445,16.2223333333
768.20,16.6173333333,21.2521111111,25.0608888889,19.233,18.0661111111,14.2933888889,21.1668888889,44.3135555556,24.5363333333,60.1375555556,14.985,16.5124444445
768.51,17.2496666667,21.663,25.6722222222,19.965,18.5567777778,14.7025,21.6292222222,44.5993333333,25.0993333334,60.6158888889,15.6995555556,17.2696666667
768.82,16.1497777778,20.8827777778,24.7968888889,18.9116666667,17.4474444444,13.4984444444,20.1957777778,43.8475555556,24.1585555556,59.5738888889,14.6574444444,16.2746666667
769.13,15.8983333333,20.4243333333,24.6475555556,18.7818888889,17.1318888889,13.3283333333,19.8886666667,43.3657777778,23.6886666667,58.8481111111,14.6783333333,15.7432222222
769.44,15.5845555556,19.8697777778,24.1116666667,18.0602222222,16.5472222222,12.5877777778,19.4136666667,42.5697777778,23.1197777778,58.1976666667,14.0861111111,15.201
769.76,15.5715555555,19.6341111111,23.9327777778,17.8353333333,16.2131111111,11.8743333333,19.3024444444,42.6011111111,23.1365555555,58.2907777778,14.0675555556,14.6944444444
770.07,15.7703333333,19.4371111111,23.6592222222,17.7261111111,15.9112222222,11.7814444444,19.0963333333,42.0742222222,23.0371111111,57.5704444445,13.7924444445,14.4963333333
770.38,15.9917777778,19.2937777778,23.4194444444,17.6997777778,15.5645555556,11.1606666667,18.7066666667,42.0043333333,22.9084444445,57.4163333334,13.559,13.9555555555
770.69,15.1494444444,18.2383333333,22.6891111111,16.9234444444,14.5347777778,10.2475,17.3124444444,41.2774444445,22.4013333334,56.8938888889,12.6205555556,13.0095555555
771.00,14.3888888889,17.1113333333,21.7143333333,16.4125555556,13.6111111111,9.42472222221,16.4445555555,40.6507777778,21.8175555556,56.3254444444,11.627,12.3888888889
771.32,14.6317777778,17.3691111111,22.3836666667,16.9734444445,13.6224444444,10.2231111111,16.5213333333,40.8916666667,22.5048888889,57.0736666667,12.0883333333,12.7504444445
771.63,13.1457777778,15.9828888889,20.9305555556,15.3495555556,12.0313333333,8.51883333334,15.2735555556,40.4255555556,21.6143333333,57.4128888889,10.351,11.1531111111
771.94,12.1612222222,15.0958888889,19.8208888889,14.1923333333,11.2486666667,7.72011111111,14.3901111111,39.7537777778,20.9053333333,56.769,9.70844444444,9.9748888889
772.25,12.6645555555,15.0956666667,20.1422222222,14.4725555556,11.6288888889,7.99994444445,15.078,39.793,21.4411111111,57.2232222222,9.89988888889,10.1632222222
772.56,12.3406666667,14.9343333333,19.8168888889,14.4677777778,11.3894444445,7.75461111111,14.5216666667,39.526,21.3245555556,57.6106666666,9.63044444445,9.93533333332
772.87,12.9736666667,15.6395555556,20.5696666667,15.3931111111,12.1062222222,8.43627777779,14.9728888889,40.4183333333,22.1583333333,58.7052222222,10.0887777778,10.764
773.18,11.6838888889,14.6424444444,19.536,14.5112222222,11.0265555556,7.84755555556,13.9195555556,39.861,21.1421111111,58.4013333333,9.11055555554,9.68366666668
773.50,11.3043333334,14.2608888889,19.0144444444,14.6086666667,10.9661111111,7.67633333333,13.604,40.0387777778,21.0144444444,58.4154444444,8.50255555556,9.4201111111
773.81,11.8694444445,14.6688888889,19.2864444445,15.2911111111,11.7332222222,8.28711111111,14.1344444444,40.1865555556,21.8041111111,58.8897777778,9.16700000001,10.6736666667
774.12,12.0884444444,15.2603333334,19.3996666667,15.6991111111,11.7893333333,8.77705555555,14.9212222222,41.0233333333,22.1422222222,60.0738888889,9.47533333332,11.7395555555
774.43,12.332,15.6527777778,19.6565555555,15.6632222222,11.8043333333,8.7005,15.2493333333,41.5271111111,22.4706666667,60.9248888889,9.311,11.4215555556
774.74,11.4573333333,14.8881111111,18.8226666667,14.1536666667,11.0585555555,7.75894444444,14.6048888889,40.877,21.1835555556,60.067,8.32022222222,10.6913333333
775.05,12.5945555555,15.7152222222,19.5005555556,15.1215555555,12.4206666667,8.85,15.8071111111,40.7202222222,21.7311111111,59.6686666667,9.78111111111,11.7966666667
775.36,13.4344444445,16.404,20.202,15.6364444445,12.9797777778,9.56072222223,16.8991111111,41.0302222222,22.02,59.3737777778,9.85866666667,12.6463333333
775.67,14.0262222222,17.6898888889,21.0242222222,16.7815555556,14.1362222222,10.547,17.9894444445,42.0985555555,22.5717777778,59.8582222222,10.7717777778,13.6964444445
775.98,13.9696666667,17.4748888889,20.3737777778,15.9997777778,13.788,10.1616666667,18.0505555555,42.5757777778,22.3535555556,59.8686666667,10.0607777778,13.3335555555
776.30,12.6971111111,16.7124444445,19.4877777778,15.4211111111,13.0527777778,9.15933333333,17.2307777778,41.7505555555,21.3784444445,59.0424444444,9.60655555556,12.4937777778
776.61,14.5468888889,18.2604444445,21.4078888889,17.0391111111,14.507,10.5551111111,19.035,42.2798888889,22.7584444444,59.14,11.3196666667,14.2388888889
776.92,15.0477777778,19.0846666667,22.3721111111,17.496,14.8682222222,10.9761111111,19.9538888889,43.2753333333,23.591,60.3717777778,12.3202222222,14.758
777.23,14.3285555556,18.3753333333,21.7825555555,16.8267777778,14.2385555556,10.8962222222,19.3247777778,43.4053333333,23.2413333334,59.6223333333,11.7304444445,13.4093333333
777.54,14.3494444445,18.5978888889,22.1627777778,16.7556666667,15.0226666667,11.4229444444,19.3008888889,43.4046666667,23.2718888889,59.3978888889,11.9427777778,13.3491111111
777.85,14.1224444444,18.2567777778,22.1624444445,16.627,15.0168888889,11.2601111111,19.0021111111,43.1624444444,23.4051111111,59.2625555555,12.105,13.7744444445
778.16,13.9207777778,18.0421111111,21.5564444445,16.5637777778,15.2031111111,11.0866111111,19.2266666667,42.2025555556,23.2011111111,58.7274444445,12.0215555556,13.4411111111
778.47,13.355,17.942,21.2137777778,16.4196666667,14.6302222222,11.3036666667,18.5151111111,42.4774444444,22.9933333334,58.531,11.4274444444,13.3451111111
778.78,13.0938888889,17.482,20.924,16.244,14.6335555555,11.2921111111,17.9546666667,42.1801111111,22.7958888889,58.4641111111,11.1915555556,13.5365555556
779.09,12.0496666666,15.9496666667,19.5088888889,15.1448888889,13.0712222222,9.8111111111,16.4347777778,40.9366666667,21.6754444444,57.7736666667,10.2343333333,12.3076666667
779.40,12.392,16.5803333333,20.7888888889,16.2751111111,13.6831111111,10.3893888889,16.7938888889,40.7442222222,22.202,57.5073333333,11.2433333334,12.88
779.71,12.9022222222,16.8185555555,20.9674444444,15.9783333333,13.914,10.8530555555,17.3042222222,41.176,22.6473333333,57.5998888889,11.678,13.1148888889
780.02,12.8148888889,16.357,20.3841111111,15.1177777778,13.6721111111,10.6672222222,16.0986666667,40.8612222222,22.3047777778,58.1578888889,10.9767777778,12.8253333333
780.33,12.2637777778,15.2544444445,19.6676666666,14.3304444444,12.8868888889,9.88572222223,14.8078888889,39.9586666667,21.485,57.4871111111,10.1454444445,12.0768888889
780.64,11.3583333333,14.2701111111,19.4497777778,13.3893333333,11.7558888889,8.73072222221,13.5074444445,39.6088888889,20.5031111111,57.737,9.15544444445,11.6162222222
780.95,9.55555555557,12.1294444444,17.7576666667,11.5251111111,9.62300000001,6.36122222222,11.6703333333,38.1111111111,18.8318888889,57.1108888889,7.35133333333,9.39922222222
781.26,9.06355555556,11.6533333333,16.9874444445,10.912,9.38455555556,6.225,11.1442222222,37.3395555556,17.8286666667,55.4782222222,6.89466666667,8.66522222222
781.57,8.58644444445,11.1111111111,17.0817777778,10.5766666667,9.24588888889,5.86816666667,10.3603333333,37.9846666667,17.5936666667,55.7828888889,6.49377777778,7.97222222222
781.88,9.3058888889,11.4141111111,17.6801111111,10.8664444444,9.50377777777,6.02133333333,10.9947777778,38.8188888889,18.2971111111,56.9765555555,7.46566666668,7.78011111111
782.19,8.93288888888,11.5861111111,17.7498888889,10.8446666667,8.90988888889,5.60783333333,10.8215555556,38.3153333333,18.1437777778,56.4938888889,7.62377777778,7.11366666667
782.50,9.20666666666,12.2442222222,18.7171111111,11.0877777778,9.81433333332,6.33816666667,11.9641111111,39.8411111111,19.3247777778,57.4365555556,8.19033333333,7.72288888889
782.81,8.86966666668,11.4586666667,17.6675555556,9.97244444447,9.13322222222,5.63333333333,11.5545555555,40.1416666667,18.7342222222,57.5093333333,7.23955555555,7.28755555556
783.12,8.05744444444,10.6695555556,17.0713333333,9.29611111111,8.42511111111,4.98538888889,11.0375555556,39.3304444445,18.0523333333,57.7261111111,6.46322222222,7.06388888889
783.43,7.04477777778,9.77633333332,15.8694444445,8.6638888889,7.41566666667,3.99822222222,11.0614444444,38.9692222222,17.5752222222,56.9892222222,5.79655555556,5.93255555555
783.74,6.95666666666,10.1191111111,15.6994444444,8.84177777777,7.71322222222,4.23472222222,11.7062222222,38.8391111111,17.7207777778,56.9197777778,6.00211111111,6.89488888889
784.05,7.73277777778,10.6354444444,15.8432222222,9.87922222221,8.53755555556,4.47005555556,12.9162222222,38.4316666667,17.9046666667,57.1777777778,6.952,7.47655555557
784.36,10.6714444444,13.7967777778,18.1578888889,13.262,11.206,7.52822222222,16.0191111111,40.6298888889,20.6773333333,58.669,9.58999999999,10.3623333333
784.67,11.5695555556,14.5372222222,18.8684444444,14.0305555556,11.5091111111,8.11922222222,16.7691111111,41.7903333333,21.2452222222,60.5983333333,10.1701111111,10.6045555556
784.98,13.2496666666,16.0093333333,20.024,15.3046666667,12.6644444444,9.74911111113,18.172,42.2341111111,22.3656666667,60.9915555555,11.5652222222,11.6607777778
