wavelength,Back_VolJacm,Belly_VolJacm,Breast_VolJacm,Crissum_VolJacm,Crown_VolJacm,DorTail_VolJacm,Patch10_VolJacm,Rump_VolJacm,Throat_VolJacm,WingTip_VolJacm
723.39,6.0984,5.83406666667,6.84066666667,5.9442,5.3694,6.61826666667,43.5877333333,5.91126666667,4.82113333333,10.1927333333
723.71,5.94233333333,5.7886,6.952,5.86993333333,5.5076,6.682,43.4682666667,5.8918,4.74813333333,10.3369333333
724.03,6.04466666667,5.7108,6.86746666667,5.8178,5.6062,6.75193333333,43.0748,5.81993333333,4.6984,10.2432
724.35,6.12806666667,5.74646666667,6.91973333333,5.85973333333,5.61553333333,6.99613333333,43.1163333333,5.89686666667,4.74773333333,10.1819333333
724.67,6.18506666667,5.73393333333,7.05893333333,5.86033333333,5.601,7.2202,43.3236,5.90833333333,4.82953333333,10.2386666667
724.98,6.1008,5.6308,6.99973333333,5.72006666666,5.51313333333,7.226,43.291,5.81546666667,4.82106666667,10.1317333333
725.30,6.4836,5.98213333333,7.30606666667,6.02306666667,5.8034,7.57086666667,43.4292,6.1824,5.13606666667,10.5264
725.62,7.11146666667,6.45266666667,7.8878,6.48693333333,6.3266,8.05673333333,43.8712,6.6902,5.65493333333,10.9913333333
725.94,7.18773333333,6.39126666666,7.89466666667,6.38053333333,6.2182,8.0354,43.9762,6.71593333333,5.68653333333,10.8948
726.26,7.5392,6.8022,8.26966666667,6.7916,6.57966666667,8.4604,44.4706,7.10066666667,6.02706666667,11.3512
726.58,7.88453333334,7.197,8.63313333333,7.0798,6.92673333333,8.77779999999,44.7926,7.5158,6.36066666666,11.6310666667
726.90,7.88,7.3398,8.82946666667,7.12166666667,6.94306666667,8.79193333333,44.9963333333,7.6556,6.4132,11.7524
727.21,7.85233333333,7.33066666667,8.89993333333,7.1224,6.97593333333,8.6876,45.083,7.73273333333,6.48313333333,11.8403333333
727.53,7.81073333333,7.3784,8.89553333334,7.1052,6.93786666667,8.65693333333,44.9333333334,7.717,6.3934,11.8057333333
727.85,7.68433333333,7.29426666667,8.67153333333,6.96726666667,6.82113333333,8.36686666667,44.7999333333,7.5788,6.15686666667,11.7144
728.17,7.51353333333,7.07686666667,8.39306666667,6.7402,6.62373333333,8.1644,45.3116666667,7.45033333333,5.90546666667,11.5274
728.49,7.27093333333,6.79246666667,8.12693333333,6.5754,6.35646666667,7.9162,45.1008666667,7.17966666667,5.64253333334,11.4066
728.80,7.387,6.933,8.373,6.803,6.54266666667,8.061,45.0865333333,7.22693333333,5.7748,11.509
729.12,6.91713333333,6.46226666667,7.97273333333,6.31413333333,6.11386666667,7.69646666667,44.7876,6.835,5.36253333333,10.9996666667
729.44,6.81813333333,6.212,7.78546666667,6.2938,6.00253333333,7.59586666667,44.5468,6.65473333333,5.21286666667,10.9582666667
729.76,6.4314,5.89906666667,7.4004,6.04466666667,5.70173333333,7.3206,44.1785333333,6.37573333333,4.89026666667,10.7754
730.08,6.56893333333,5.96046666667,7.5224,6.2718,5.8288,7.5064,44.2071333333,6.40326666667,4.9352,10.9274666667
730.39,6.37813333333,5.6264,7.3542,6.08926666667,5.72053333333,7.1598,44.1471333333,6.21166666667,4.8186,10.7076
730.71,6.291,5.4426,7.35033333333,5.94133333333,5.7008,7.06606666667,43.9503333333,6.10433333333,4.73506666667,10.5455333333
731.03,6.4036,5.55093333333,7.53286666667,6.04586666667,5.8358,7.17153333333,43.6064666667,6.17766666667,4.8576,10.4067333333
731.35,6.55673333333,5.87846666667,7.708,6.27253333333,6.1,7.351,43.7823333333,6.39613333333,5.13526666667,10.6058666667
731.67,6.58613333333,5.873,7.64886666667,6.20106666667,6.08726666667,7.2442,43.7439333333,6.4408,5.0814,10.6462666667
731.98,6.86173333333,6.08346666667,7.78026666667,6.46573333333,6.2298,7.36113333333,43.7135333333,6.60433333333,5.32286666667,10.8602
732.30,6.7294,6.09453333334,7.6602,6.30806666667,6.08846666667,7.1702,43.7488666667,6.54713333333,5.23413333333,10.7114666667
732.62,6.9706,6.31753333333,7.85833333333,6.44193333334,6.27013333333,7.31593333333,43.9834666667,6.5778,5.45526666667,10.8986666667
732.94,6.78826666667,6.25606666667,7.61333333334,6.25213333334,6.16446666667,7.12306666667,44.0158,6.41953333333,5.3932,10.7205333333
733.25,7.01733333333,6.5624,7.7764,6.4424,6.33613333333,7.40973333333,43.9823333333,6.61866666667,5.56486666667,10.8292
733.57,7.14486666667,6.777,7.90726666667,6.6116,6.5032,7.64986666667,44.3184666667,6.75053333333,5.76733333333,10.9381333333
733.89,6.73353333333,6.30306666666,7.47333333333,6.1296,6.00826666667,7.21633333333,44.1296,6.278,5.4504,10.7712
734.21,6.724,6.12713333333,7.376,6.01033333333,5.94446666667,7.17426666667,43.9673333333,6.1888,5.34766666667,10.5703333333
734.52,6.59213333333,6.0646,7.31473333333,5.9924,5.9464,7.19426666667,44.2255333333,6.06673333333,5.32893333333,10.6053333333
734.84,6.58766666666,6.10486666667,7.3704,6.0462,6.08906666667,7.23953333333,44.5776,6.0666,5.365,10.7096
735.16,7.10066666667,6.4186,7.769,6.4302,6.6392,7.79666666667,44.7147333333,6.4002,5.8262,11.1102666667
735.48,7.58506666667,6.80806666667,8.2996,6.84533333333,7.07026666666,8.3878,44.9152666667,6.9728,6.27933333334,11.4243333333
735.79,8.00913333333,7.27966666667,8.80646666667,7.2798,7.4802,8.8064,44.9999333333,7.4848,6.76926666667,11.9486666667
736.11,8.07573333333,7.38773333333,8.81066666667,7.30066666667,7.56606666667,8.86706666667,44.9687333333,7.44626666667,6.93433333333,12.1898
736.43,7.983,7.29066666667,8.68973333333,7.22913333333,7.3426,8.81726666667,45.0289333333,7.30233333333,6.89833333333,12.2202
736.74,8.39766666666,7.816,9.18293333335,7.74733333333,7.76633333333,9.23493333333,45.231,7.85633333333,7.36673333333,12.4298666667
737.06,8.41986666667,7.7462,9.26213333335,7.739,7.70346666667,9.25973333334,45.1434666667,7.92653333333,7.4212,12.4579333334
737.38,8.32853333333,7.653,9.1454,7.5378,7.48826666667,9.1666,44.814,7.88613333333,7.33286666667,12.1586666667
737.69,8.35753333334,7.6166,9.32380000001,7.43553333333,7.46853333333,9.27226666667,44.6536,8.00466666667,7.31106666667,12.2492666667
738.01,7.9882,7.34386666667,8.96640000001,7.0548,7.06413333333,8.97353333333,44.4726,7.64506666667,6.8054,11.9506
738.33,7.74946666667,7.07233333333,8.66713333333,6.931,6.8106,8.62946666667,44.2440666667,7.3296,6.52993333333,11.6631333333
738.64,7.88846666667,7.03786666667,8.67346666667,7.03546666667,6.918,8.6006,44.0019333333,7.31513333333,6.5514,11.5546
738.96,8.12126666666,7.20273333333,8.83453333333,7.335,7.113,8.70226666667,44.2531333333,7.62313333334,6.74926666667,11.7086
739.28,8.37073333333,7.29326666667,8.92366666668,7.51626666667,7.29093333333,8.73866666666,44.1936666667,7.8178,6.79966666667,11.6839333333
739.59,8.2318,7.17333333333,8.70253333333,7.37486666667,7.1564,8.5344,44.218,7.57173333333,6.6068,11.6047333333
739.91,7.96786666667,7.1944,8.37166666667,7.19933333333,6.92686666667,8.357,44.0470666667,7.18713333333,6.2508,11.4046666667
740.23,7.87013333333,7.11146666667,8.3346,7.23,6.9804,8.3766,44.2822,7.04966666667,6.11553333333,11.5567333333
740.54,7.85326666666,7.13186666667,8.15926666667,7.3432,6.97273333333,8.31346666667,44.0794666667,6.8956,6.14933333333,11.4578
740.86,8.05886666667,7.397,8.48486666666,7.7216,7.1738,8.3884,44.5008666667,7.08506666667,6.52966666667,11.7154
741.18,8.1174,7.37653333333,8.39006666667,7.65686666667,7.19393333333,8.40806666667,44.8483333333,7.08586666667,6.4482,11.8312666667
741.49,7.67013333334,7.03973333333,8.02986666667,7.19726666667,6.70346666667,8.2846,44.6836,6.8348,5.93913333333,11.4342
741.81,7.26006666667,6.7122,7.79466666667,6.9046,6.493,8.09933333333,44.4508666667,6.44746666667,5.52526666667,11.1200666667
742.12,7.16173333334,6.71246666666,7.85033333333,6.90353333333,6.53486666667,8.20293333333,44.1268666667,6.4944,5.53133333333,11.2214
742.44,7.2506,6.70753333333,7.91353333333,7.01693333333,6.68013333333,8.45946666667,44.1917333333,6.62593333333,5.59893333333,11.4314
742.76,7.32726666667,6.60086666667,8.09753333333,7.04773333333,6.87233333333,8.50053333333,44.4903333334,6.86666666667,5.7702,11.6447333333
743.07,7.3936,6.65833333334,8.10646666666,7.14673333333,6.95253333333,8.55026666667,44.5582666667,7.09386666667,5.91486666667,11.6881333333
743.39,7.6628,6.81853333333,8.2482,7.3,7.23793333333,8.80526666667,44.9472,7.4518,6.0448,11.9095333333
743.70,7.76226666667,6.7962,8.16513333333,7.216,7.32006666667,8.88886666667,44.6923333333,7.60453333333,6.0272,11.7617333333
744.02,7.765,6.93633333333,8.19633333333,7.257,7.33646666666,8.88046666667,44.5010666667,7.64013333333,6.17286666667,11.6474666667
744.34,7.99766666667,7.1238,8.35706666667,7.36226666667,7.62393333333,8.99819999999,45.0825333333,7.72166666667,6.35613333333,11.988
744.65,7.821,6.98933333333,8.14953333333,7.09113333333,7.34126666667,8.76300000001,45.0908,7.5854,6.13753333333,11.8476
744.97,7.62993333333,6.95453333333,7.85606666667,6.8634,7.0924,8.37886666667,44.9751333333,7.40686666667,5.92653333333,11.7857333333
745.28,7.38806666667,6.70806666667,7.524,6.61053333333,6.717,8.12113333333,44.5882666667,7.05666666667,5.70286666666,11.5478666667
745.60,7.23873333333,6.61326666667,7.4462,6.477,6.41173333333,7.88513333333,44.3279333333,6.88013333333,5.4602,11.4035333333
745.91,7.07633333333,6.58986666667,7.42406666667,6.2306,6.2776,7.67466666667,43.7282,6.69926666667,5.3168,11.0522
746.23,6.76453333333,6.39993333333,7.31553333333,5.923,5.97326666667,7.39853333334,43.6296666667,6.40886666667,5.1526,10.957
746.55,6.4616,6.02166666667,7.09173333333,5.5284,5.6234,6.8806,43.2812666667,6.00373333333,4.809,10.8396
746.86,6.53246666667,5.87653333333,7.13186666667,5.41746666667,5.62906666667,6.82486666667,43.5331333333,5.9778,4.74053333333,11.0197333333
747.18,6.66673333333,5.93753333333,7.28666666667,5.6096,5.75713333333,6.8526,43.4958666667,6.06726666667,5.0162,11.0482
747.49,6.89826666667,6.048,7.45233333334,5.83413333333,5.94246666667,6.96846666667,43.7760666667,6.2386,5.29453333333,11.2284666667
747.81,7.19546666667,6.26646666667,7.86453333333,6.19333333333,6.2372,7.42626666667,44.3004,6.5734,5.653,11.3409333333
748.12,7.26506666667,6.37453333333,7.98793333333,6.3228,6.48733333333,7.38933333333,44.3306666667,6.66673333333,5.8196,11.4510666667
748.44,7.65686666667,6.7508,8.33613333333,6.77406666667,6.986,7.8628,44.8839333333,7.02086666667,6.388,12.0295333333
748.75,7.87413333333,6.82633333333,8.43986666667,7.073,7.02373333333,8.05106666667,45.3634666667,7.16293333333,6.5768,12.3523333333
749.07,7.5926,6.59106666667,8.14853333333,6.9026,6.8384,7.8748,45.4642666667,6.94906666667,6.38146666667,11.9969333333
749.38,7.72133333333,6.8182,8.36526666667,7.40093333333,7.127,8.3682,46.1160666667,7.24646666667,6.8066,12.2172666667
749.70,7.90253333333,7.35713333333,8.72933333333,7.93446666667,7.56593333333,8.9238,46.2982666667,7.71686666667,7.26126666667,12.5646
750.01,7.864,7.352,8.47013333333,7.8906,7.51993333334,8.88786666667,46.3842,7.7848,7.11093333333,12.4918
750.33,7.63966666667,7.16506666667,8.2088,7.70166666667,7.4274,8.73666666667,46.2922,7.6868,6.9616,12.2307333333
750.64,7.404,6.92826666667,7.92753333333,7.44586666667,7.22266666667,8.50433333333,46.2682,7.54086666667,6.7944,12.1974
750.96,7.51053333333,7.10346666667,8.148,7.60633333333,7.41186666667,8.69513333333,46.6098666667,7.8246,6.77446666667,12.2861333333
751.27,7.61346666667,7.05186666667,8.1064,7.5896,7.4642,8.7038,46.6696,7.9152,6.74433333333,12.0011333333
751.59,7.32013333333,6.79546666667,7.86266666667,7.29013333333,7.33213333333,8.27633333333,46.4298,7.79073333333,6.6126,11.7956
751.90,7.89813333333,7.42173333333,8.5702,7.90106666666,7.74713333333,8.739,46.4892,8.36013333333,7.167,12.3091333333
752.22,7.7828,7.39406666667,8.4246,7.75333333333,7.7032,8.63673333333,46.0806666667,8.30666666667,6.97586666667,12.2496666667
752.53,7.52766666667,6.92906666667,8.23826666667,7.33906666667,7.35966666667,8.129,45.6729333333,7.85486666666,6.65786666667,11.9298
752.85,7.52386666667,6.94453333333,8.62653333333,7.36293333333,7.4828,8.07953333333,45.6429333333,7.88073333333,6.69593333334,12.0227333333
753.16,8.2068,7.66046666667,9.47819999999,7.9936,8.07833333333,8.75626666667,46.0322,8.44953333333,7.2628,12.8453333333
753.47,8.61666666667,8.13060000001,10.0014,8.42333333333,8.57260000001,9.04393333333,46.3359333333,8.7162,7.5918,13.3274666667
753.79,9.04466666666,8.43706666667,10.4351333333,8.77886666667,8.94253333333,9.46533333334,46.2577333333,9.08839999999,7.93166666667,13.7832
754.10,8.97606666666,8.50953333333,10.4461333333,8.62973333333,9.11673333333,9.50699999999,46.0796666667,8.9818,7.86973333333,13.8380666667
754.42,9.34580000001,8.99659999999,10.766,8.81753333333,9.36913333333,9.96479999999,46.1178,9.14326666666,8.17193333333,14.1666
754.73,9.17053333334,8.74073333334,10.4087333333,8.53186666667,9.12253333333,9.90460000001,46.0636666667,8.78546666667,7.87826666667,14.0166
755.05,9.17266666667,8.72593333333,10.4679333333,8.39073333334,9.03986666667,9.72833333333,45.9964666667,8.7288,7.8714,13.9220666667
755.36,9.08853333334,8.629,10.2402666667,8.19653333333,8.80106666667,9.69920000001,45.6386666667,8.83446666666,7.7158,13.7354666667
755.67,8.29093333333,7.69799999999,9.279,7.37066666667,7.70706666667,8.9918,45.3883333333,7.8678,6.88286666667,12.9876
755.99,8.2084,7.56326666666,8.98106666667,7.17853333333,7.53526666667,8.95926666667,45.1650666667,7.67486666667,6.81253333333,12.8433333333
756.30,8.24286666667,7.40226666667,8.70026666667,7.01293333333,7.4672,8.92893333333,44.6607333333,7.64953333333,6.70066666667,12.6162666667
756.62,7.93313333333,7.26873333333,8.22953333333,6.7134,7.1252,8.41046666667,44.6292666667,7.3342,6.52946666667,12.3102
756.93,7.81346666667,7.11113333333,8.28586666667,6.75053333333,6.732,8.2458,44.4259333333,7.31933333333,6.43353333333,12.2423333333
757.24,7.59866666667,6.74853333333,8.18146666667,6.49646666667,6.4746,7.958,44.8497333333,7.12013333333,6.11253333333,11.9572666667
757.56,7.15366666667,6.29286666667,7.76313333333,6.1012,6.14813333333,7.276,44.5052,6.80186666667,5.75886666667,11.6336666667
757.87,7.32933333333,6.4814,7.89433333333,6.23653333333,6.05113333333,7.49233333333,44.7072,6.93046666667,5.9004,11.804
758.18,7.70753333333,6.9088,8.34906666667,6.74833333333,6.54406666667,7.91833333333,45.3208666667,7.1792,6.305,12.1949333333
758.50,8.29146666668,7.76113333333,9.08206666666,7.46666666667,7.59686666667,8.63253333333,45.5564666667,8.24186666667,7.073,12.8712666667
758.81,7.80919999999,7.39733333333,8.73206666668,7.227,7.27353333333,7.98573333333,45.0288,8.00733333333,6.61073333334,12.3238666667
759.13,7.19713333333,6.8466,8.43800000001,6.90566666667,6.79386666667,7.5104,44.8054,7.4422,6.14866666667,11.9218666667
759.44,7.09253333333,6.5672,8.53153333333,6.84086666667,6.67613333333,7.64873333333,44.7056,7.3038,6.01393333333,11.6859333333
759.75,7.28173333333,6.8034,8.50280000001,7.1172,6.91206666667,7.79433333333,44.9983333333,7.406,6.21,11.9169333333
760.07,7.21566666667,6.72826666667,8.28633333333,7.20053333333,6.92886666667,7.799,44.7940666667,7.33913333333,6.12373333333,11.9296666667
760.38,7.40253333333,6.88826666667,8.62513333333,7.35346666667,7.08553333333,7.92906666667,44.9391333333,7.55966666667,6.27566666667,11.9691333333
760.69,7.08393333333,6.5348,8.2928,7.0378,6.97346666667,7.4644,44.7309333333,7.093,5.82606666666,11.5322666667
761.01,7.18206666667,6.66066666667,8.2426,7.13413333333,7.15206666667,7.30786666667,44.3892666667,7.16986666667,5.8338,11.6974
761.32,7.3562,6.69833333333,8.34866666667,7.183,7.09073333333,7.32146666667,44.0012,7.01273333333,5.78393333333,11.6138
761.63,7.6904,7.1044,8.69186666667,7.4254,7.39466666667,7.88273333333,44.5636666667,7.36966666667,6.0698,11.9973333333
761.94,8.26166666666,7.6478,9.05779999999,7.83006666667,7.60500000001,8.36606666667,45.3584666667,7.92913333333,6.42793333333,12.4462
762.26,8.59446666667,7.94073333333,9.26846666667,7.98166666667,7.8028,8.55866666667,45.7958666667,8.19866666667,6.6898,12.7996
762.57,8.451,7.7708,9.16999999999,7.71473333333,7.5784,8.4266,45.6378666667,8.06573333333,6.45213333333,12.5313333333
762.88,8.70093333335,8.0478,9.55060000001,7.9868,7.84886666666,8.7546,45.7888666667,8.44806666667,6.83526666666,12.7996
763.20,9.00500000001,8.33093333333,9.82366666668,8.3876,8.21353333334,9.24466666666,46.0448,8.71993333333,7.22753333334,13.1569333333
763.51,9.40833333333,8.75053333333,10.2384,8.84533333333,8.54533333333,9.79233333333,46.2208,9.20333333333,7.6534,13.5275333333
763.82,9.27320000001,8.49420000001,10.1405333333,8.67133333333,8.38586666667,9.87493333332,46.3415333333,9.09166666667,7.44773333333,13.3468
764.14,9.26213333333,8.33213333333,10.1286666667,8.63233333333,8.28466666667,9.98413333333,46.538,9.03173333334,7.45646666667,13.4846
764.45,9.33839999999,8.23686666667,10.2712666667,8.68026666667,8.40773333333,10.0611333333,46.5628666667,8.99433333334,7.53273333333,13.5202666666
764.76,9.20833333333,8.10453333333,10.3075333333,8.54793333333,8.47633333334,9.931,46.1993333333,8.78393333333,7.5394,13.3808666667
765.07,9.13473333334,8.10446666667,10.3424,8.4846,8.55466666665,9.95253333333,46.1991333333,8.80973333333,7.53933333333,13.3558666667
765.39,9.11686666666,8.11879999999,10.4502,8.4172,8.72340000001,10.0173333333,45.9591333333,8.903,7.58033333333,13.4125333333
765.70,9.24013333333,8.15833333333,10.559,8.4232,8.9614,10.043,45.9946666667,8.91393333333,7.54773333333,13.4700666667
766.01,9.45686666667,8.35900000001,10.6719333333,8.42933333334,9.15246666667,9.99833333333,45.7502,9.09100000001,7.40733333333,13.4679333333
766.32,9.15786666667,7.8936,10.4311333333,8.09453333333,9.02793333333,9.39246666667,45.6714666667,8.78686666667,7.04053333333,13.2838666667
766.64,8.66213333334,7.5802,10.0226666667,7.66093333333,8.66853333333,8.75293333333,45.4229333333,8.4192,6.66333333333,12.8734
766.95,8.78640000001,7.95386666667,10.1638,7.8804,8.83313333334,8.7296,45.2659333333,8.67946666668,6.84726666667,12.9054
767.26,8.49586666666,7.75086666667,9.79373333333,7.4676,8.33166666667,8.28613333333,45.4144666667,8.37006666667,6.6598,12.7666666667
767.57,8.56826666667,7.95593333334,9.89013333333,7.60673333333,8.4532,8.48546666667,45.2872,8.70526666666,6.91513333333,12.894
767.88,8.43786666667,7.89800000001,9.79846666667,7.69453333333,8.40833333334,8.17506666667,44.9066,8.64486666667,6.78493333334,12.9746
768.20,8.60633333333,7.98386666666,9.74806666666,8.0528,8.4498,8.38133333333,45.2272,8.83546666667,6.9264,12.9857333333
768.51,8.71640000001,8.21493333333,9.68399999999,8.25446666667,8.31373333334,8.503,45.5728,8.94966666666,7.0616,13.2976
768.82,8.17673333334,7.80220000001,9.18586666666,7.6598,7.74526666666,8.01793333333,45.4092,8.30266666666,6.7238,12.9508
769.13,8.4344,8.11753333333,9.38926666667,7.94646666667,7.87993333333,8.47606666667,45.6118666666,8.63460000001,6.9502,13.2791333333
769.44,8.98659999999,8.70613333333,9.98513333333,8.51086666667,8.17506666667,9.01193333333,46.0846,9.17353333334,7.52913333333,13.8431333333
769.76,8.92653333333,8.67926666665,9.84579999999,8.54906666667,8.1544,8.97833333334,46.5496666667,9.18666666667,7.53840000001,13.9623333333
770.07,9.34013333333,9.24993333333,10.4105333333,9.22853333333,8.72553333334,9.44346666666,46.1637333333,9.88619999999,8.09373333333,14.3175333333
770.38,9.59273333332,9.33853333333,10.3678666667,9.42173333333,8.8918,9.48313333333,46.5966666667,9.95626666665,8.07713333333,14.4108666667
770.69,10.1087333333,9.65140000001,10.7884,9.83779999999,9.25173333333,10.091,47.0708666667,10.3087333333,8.63426666667,14.6702
771.00,10.242,9.83859999999,11.1649333333,9.89686666667,9.53859999999,10.3540666667,47.1326666667,10.2060666667,8.98300000001,15.027
771.32,10.2037333333,9.90819999999,11.3812,9.89920000001,9.66186666667,10.5260666667,46.4875333333,10.2753333333,9.06646666667,14.8286
771.63,10.6495333333,10.3887333333,11.7734666667,10.5955333333,10.1146666667,11.2339333333,46.5634,10.9866,9.48533333334,15.3472666667
771.94,10.2616,10.2435333333,11.5336,10.1444,9.87379999999,11.2403333333,46.0577333333,10.7171333333,9.44066666667,15.2592666667
772.25,10.1300666667,9.90659999999,11.4031333334,9.72393333333,9.88826666667,11.257,45.7314,10.5362666667,9.5414,15.1402666667
772.56,10.7001333333,10.3233333333,11.8073333333,9.83019999999,10.1418666667,11.7234666667,46.1132,10.6024666667,10.0256,15.4594
772.87,11.2351333333,10.7872,12.3196666667,10.2828,10.5846666667,12.4610666667,46.3930666667,10.9381333333,10.3300666667,15.9169333333
773.18,11.0387333333,10.6376,12.1835333333,9.92260000001,10.2271333333,12.2901333333,46.4442666667,10.7343333333,10.1061333333,16.0144666667
773.50,10.8528,10.575,11.9687333333,9.74666666667,10.0196,12.0614,46.0916666667,10.5653333333,9.66860000001,15.7554
773.81,11.0225333333,10.7914,12.1187333333,9.86226666667,10.0933333333,12.0106666667,46.4210666667,10.7472666667,9.65086666667,15.7965333334
774.12,10.9215333333,10.5568,11.7104,9.493,10.0226,11.8053333333,46.4468666667,10.3122,9.35333333333,15.5756666667
774.43,10.9257333333,10.4156,11.7724666667,9.13033333333,10.0228,11.7369333333,46.8658,10.0892,9.38026666666,15.2819333333
774.74,11.1986,10.4988666667,11.9084666667,9.56266666666,10.2160666667,11.8416666667,46.8054,10.3190666667,9.51653333333,15.1646
775.05,11.0493333333,10.6212,11.9824666667,10.1108,10.2655333333,11.9256,46.5582,10.2655333333,9.37346666666,15.2153333333
775.36,10.8088666667,10.3244666667,12.0247333333,10.1031333333,10.0513333333,11.695,46.0022,10.2473333333,9.08300000001,15.0078
775.67,10.3480666667,9.54733333333,11.2686,9.4432,9.38086666666,10.7746666667,45.325,9.43806666666,8.63726666666,14.4879333333
775.98,10.2660666667,9.56720000001,11.3614666667,9.48366666667,9.60366666667,10.8658,45.6128,9.38966666667,8.7428,14.361
776.30,9.78873333334,9.07026666667,10.898,9.0228,9.11773333333,10.6708,45.3617333333,8.801,8.45226666667,13.8458666667
776.61,9.79526666665,8.60353333333,10.7506,9.13913333334,9.00266666668,10.4725333333,44.5933333333,8.85566666667,8.38333333333,13.9003333333
776.92,10.05,8.79246666667,11.1759333333,9.68159999999,9.11326666666,10.7971333333,44.5093333334,9.14506666667,8.61346666666,14.3119333333
777.23,9.94206666667,8.68573333333,11.1882666667,10.1419333333,9.1536,10.8464666667,44.4216666667,9.08513333333,8.71186666667,14.574
777.54,9.96793333333,8.5906,11.195,10.1874666667,9.06219999999,10.6538666667,45.0267333333,8.83706666666,8.42973333333,14.3248
777.85,10.7002666667,9.1268,11.7328,10.5217333333,9.67819999999,11.1002666667,45.9636666667,9.44560000001,8.89439999999,14.842
778.16,10.4450666667,8.9654,11.6025333333,10.3195333333,9.73526666667,10.7998666667,46.1205333333,9.27646666666,8.57233333333,14.6929333333
778.47,10.3912,8.98066666665,11.686,10.2918666667,10.0826,10.9091333333,46.5234,9.44900000001,8.36373333333,14.5785333334
778.78,10.6994666667,9.00546666667,11.9235333333,10.5737333333,10.2076,10.9890666667,46.1146666667,9.89066666667,8.39346666667,14.5683333333
779.09,11.4775333333,9.77960000001,12.7346666667,11.2109333334,10.9986666667,11.8206,46.7592,10.8190666667,9.15373333333,15.2926
779.40,11.6038,10.3151333333,13.0099333333,11.4254,11.1910666667,12.2118,48.0613333333,11.0627333333,9.36126666667,15.3138
779.71,11.6566666667,10.3256666667,13.22,11.5207333333,11.3338,12.3816,49.1363333334,11.3847333333,9.58353333333,15.1176666667
780.02,11.4572,10.0827333333,13.0310666667,11.0921333333,11.1263333333,12.1642666667,48.7880666667,11.3942,9.24433333333,14.7761333333
780.33,11.8738,10.386,13.356,11.1581333333,11.5131333333,12.4711333333,48.5432666667,11.8230666667,9.57459999999,15.3902
780.64,11.7680666666,10.0828,12.9905333333,10.7854,11.311,12.2536666667,48.5861333333,11.5851333333,9.35726666667,15.1556666667
780.95,11.4485333333,9.88953333334,12.4025333333,10.4536666667,11.2566666667,12.3384,48.7898,11.2856666667,9.10993333333,15.0144
781.26,11.1032666667,9.55340000001,12.0378666667,10.1685333334,10.5414,12.1917333333,48.6719333333,11.0676,9.00933333335,14.5400666667
781.57,10.616,9.20346666667,11.6081333333,9.84059999999,9.84066666669,11.7943333333,48.1395333333,10.2915333333,8.69253333333,14.0427333333
781.88,9.60620000001,7.98746666666,10.5364666667,8.75653333334,8.64500000001,10.4249333333,47.3859333333,9.00466666667,7.52246666667,12.9486
782.19,9.36226666667,7.65946666667,10.1604666667,8.25653333334,8.35066666667,10.3863333333,46.5660666667,8.47646666667,7.2574,12.6798
782.50,9.21066666667,7.63186666667,9.81133333333,7.683,7.9642,10.067,46.2063333333,8.28386666667,7.0246,12.8668666667
782.81,8.8714,7.274,9.28713333333,7.142,7.6898,9.769,46.9109333333,7.96713333333,6.83173333333,12.6139333333
783.12,8.29246666667,6.619,8.4904,6.4208,7.22,9.05033333333,47.0492,7.51353333333,6.57106666667,11.8101333333
783.43,7.52233333333,5.90746666667,7.72266666667,5.67973333333,6.29393333333,8.40593333333,46.3698666667,6.65293333333,5.88,11.2078
783.74,7.2418,5.3084,7.29046666667,5.3292,5.84193333333,7.91426666667,45.7728,6.38953333333,5.50933333333,10.8730666667
784.05,7.3564,5.3012,7.21006666666,5.4476,6.05366666667,7.94833333333,45.3917333333,6.179,5.0924,11.0972
784.36,7.43573333333,5.33333333333,7.26633333333,5.2486,6.5326,8.15506666666,45.6439333333,6.462,5.01573333333,11.4568666667
784.67,7.86666666667,5.99986666667,8.13340000001,5.86666666667,7.3754,8.765,46.0982666666,7.22826666667,5.50866666667,12.3439333333
784.98,8.11133333333,6.01126666667,8.35086666667,6.0252,7.53339999999,8.7458,45.9197333333,7.37133333333,5.49673333333,12.5228666666
785.29,7.51673333334,5.1718,7.67973333333,5.48353333333,6.99246666667,7.73646666667,45.1788,6.2982,4.47053333333,11.5338666667
785.60,7.0886,5.26013333333,7.5526,5.52033333333,6.63853333333,7.44026666667,44.4093333333,6.16026666667,4.332,11.5119333333
785.91,6.94266666667,5.4038,7.8606,5.96273333333,6.51473333333,7.74333333333,44.12,5.90053333334,4.20286666667,11.8427333333
786.22,7.30893333333,6.119,8.37726666667,6.6938,6.88993333333,8.30306666667,44.1785333333,6.29473333333,4.6246,11.9542
786.53,8.35293333333,7.71253333333,9.49686666667,7.79086666667,7.81700000001,9.29413333334,44.1503333333,7.27453333333,5.6078,12.9935333333
786.84,9.51300000001,9.01953333335,10.5313333333,8.93746666666,9.10186666666,10.3035333333,44.9969333333,8.74766666667,7.06506666667,14.282
787.14,10.6002666667,10.2678,11.825,10.12,10.1569333333,11.1848,46.2602666667,9.98473333334,8.11953333333,15.2478
787.45,11.0284666667,10.4416,11.9056666667,10.3326666667,10.3024,11.5064,46.8421333333,10.127,8.42706666667,15.4205333333
787.76,10.2162666667,9.8962,11.3006,9.59399999999,9.68300000001,10.56,46.5185333333,9.73046666667,7.89926666667,14.8385333333
