wavelength,Back_CyaNitf,Belly_CyaNitf,Breast_CyaNitf,Crissum_CyaNitf,Crown_CyaNitf,DorTail_CyaNitf,Patch10_CyaNitf,Rump_CyaNitf,Throat_CyaNitf,WingTip_CyaNitf
250.54,5.73677777778,4.94,3.18722222222,4.76611111111,2.24183333333,2.87544444444,3.29566666667,2.39766666667,4.75166666667,4.83122222222
250.92,6.20322222222,4.75966666667,3.10544444444,4.869,2.36022222222,2.50466666667,2.965,2.21611111111,5.32933333333,4.75955555556
251.29,5.59277777778,4.413,2.46622222222,4.39666666667,1.67861111111,2.17766666667,2.51588888889,1.79022222222,5.41122222222,4.46266666667
251.66,4.87622222222,3.76677777778,1.02333333333,3.56055555556,0.76538888889,1.12655555555,1.62555555555,0.782555555557,4.66988888889,3.42266666667
252.04,4.62955555555,3.55355555556,0.784777777778,3.47444444444,0.683499999999,1.261,1.58711111111,0.405555555554,4.69133333333,3.25388888889
252.41,4.40088888889,3.43188888889,0.552444444445,3.41377777778,0.136,1.476,1.63,0.280666666669,4.35555555556,2.84311111111
252.79,4.18988888889,3.21444444445,0.0835555555557,3.04711111111,-0.348388888889,1.79288888889,1.35622222222,0.734111111111,4.18988888889,2.38777777778
253.16,4.68033333333,3.04211111111,0.561555555555,3.46344444444,-0.22,1.84411111111,1.76911111111,1.22633333333,4.32455555556,2.48055555556
253.54,5.11588888889,3.60077777778,1.141,3.90933333333,0.551722222222,2.30077777778,2.29155555555,2.01077777778,4.89144444444,3.08644444444
253.91,5.84044444444,4.07388888889,1.67966666667,4.24755555556,1.07155555556,3.01188888889,2.90588888889,2.70277777778,5.50266666667,3.36911111111
254.28,5.75911111111,4.15044444444,1.80711111111,4.18044444444,0.85388888889,3.17744444444,2.56188888889,3.21711111111,5.48111111111,3.386
254.66,6.24277777778,4.12466666667,1.98588888889,4.70511111111,1.01338888889,4.10422222222,3.15722222222,3.748,5.56055555556,3.59511111111
255.03,6.65388888889,4.84288888889,2.48566666667,5.10033333333,1.0395,4.81077777778,3.56788888889,4.29655555556,5.71088888889,3.71811111111
255.41,6.95411111111,5.221,2.54466666667,5.53922222222,1.41483333333,5.11122222222,3.81688888889,4.96866666667,5.79133333334,3.411
255.78,6.49355555555,4.38444444445,2.74166666667,5.69433333333,1.63172222222,4.873,3.64077777778,4.83944444444,5.83877777778,3.39677777778
256.15,5.68922222222,3.97466666667,2.20455555555,5.04333333333,1.09111111111,3.79655555556,2.81677777778,4.60933333334,4.73166666667,2.42711111111
256.53,4.19233333334,2.608,1.26088888889,4.19222222222,0.388,2.74822222222,2.00455555555,3.77177777778,3.75055555555,1.28233333333
256.90,4.55044444444,3.10033333333,1.76022222222,4.62044444444,1.21011111111,3.01044444444,2.27022222222,3.83044444444,3.71044444445,1.80022222222
257.28,4.60766666666,3.54633333333,1.814,4.57155555556,1.78666666667,3.12022222222,2.60322222222,4.05466666666,3.79133333333,2.19522222222
257.65,4.72088888889,3.61844444445,2.09277777778,4.93644444445,1.90116666666,3.31511111111,2.48433333334,3.978,3.80233333333,2.48411111111
258.02,4.47877777778,3.31288888889,2.26333333333,4.52655555555,1.50877777778,2.97666666667,2.12622222222,3.61455555555,3.55288888889,2.56522222222
258.40,4.27933333333,3.11244444445,2.36377777778,4.60955555556,1.34394444444,2.82344444445,2.20433333333,3.38344444444,3.13011111111,2.59933333333
258.77,4.01411111111,3.35033333333,2.73266666667,4.61122222222,1.40761111111,2.86655555556,2.34166666667,3.61277777778,3.03111111111,2.96966666667
259.15,4.35811111111,3.86611111111,3.29155555556,5.15322222222,2.02966666667,3.50766666667,3.20422222222,4.289,3.58566666666,3.80633333333
259.52,4.921,4.46144444445,4.11988888889,5.85277777778,2.6945,4.07755555556,3.871,4.94622222222,4.23366666667,4.78188888889
259.89,5.45066666667,5.18966666667,4.58855555556,6.11133333333,3.15444444444,4.60033333333,4.30766666667,5.35988888889,4.64766666667,5.25677777778
260.27,5.91211111111,5.53822222222,5.03866666667,6.40044444445,3.47294444445,4.99666666666,4.75277777778,5.55755555555,5.09588888889,5.60333333333
260.64,6.13088888889,5.86288888889,5.31911111111,6.49977777778,3.64838888889,5.08422222222,4.84588888889,5.766,5.31544444445,5.93
261.01,6.31788888889,6.32144444444,5.70811111111,6.89422222222,3.96955555556,5.37333333333,5.17633333333,6.10566666667,5.83455555555,6.39233333333
261.39,6.44133333334,6.63022222222,6.08222222222,7.19322222222,4.12344444444,5.68177777778,5.36077777778,6.37711111111,6.071,6.67933333333
261.76,6.38711111111,6.64177777778,5.96455555556,7.08777777778,4.09372222222,5.63177777778,5.42844444444,6.41855555556,6.16033333333,6.72355555556
262.13,6.79088888889,7.36611111111,6.43077777778,7.80877777778,4.81483333333,6.19066666667,5.959,6.93988888889,6.81566666667,7.18811111111
262.51,7.35355555555,8.18388888889,7.03944444444,8.48922222222,5.66561111111,6.927,6.49155555555,7.55977777778,7.623,7.92833333333
262.88,7.86077777778,8.50411111111,7.40066666666,8.89466666668,6.10211111111,7.27711111111,6.80222222221,7.79144444445,8.20722222222,8.23677777778
263.25,8.09722222222,8.80555555556,7.82288888889,9.17877777779,6.46422222222,7.50977777778,6.88955555557,7.80633333333,8.6461111111,8.45411111111
263.63,8.20422222222,9.29133333332,8.006,9.33333333331,6.69983333334,7.80188888889,7.033,7.59766666667,8.94311111111,8.46844444445
264.00,8.00833333333,9.17100000001,7.91688888889,9.51733333334,6.45694444444,7.74055555556,7.07422222223,7.78633333333,8.88366666668,8.41966666667
264.37,7.53166666667,8.73833333333,7.64022222222,9.44355555554,6.3555,7.49788888889,6.63688888888,7.65377777778,8.56211111112,8.43344444444
264.75,7.42144444444,8.70922222222,7.81122222222,9.57944444446,6.3215,7.456,6.58566666665,7.47,8.61188888888,8.41677777777
265.12,7.34811111111,8.23222222222,7.57411111111,9.26722222223,5.92205555556,7.14922222222,6.54599999999,7.20411111111,8.28033333333,8.13622222222
265.49,6.98144444444,7.63388888889,6.81322222222,8.6561111111,5.49494444444,6.75955555556,6.16777777778,6.894,7.65388888889,7.432
265.87,7.01033333333,7.64822222222,6.92577777778,8.6701111111,5.61744444444,6.67844444444,6.4831111111,7.069,7.772,7.33611111111
266.24,6.58244444445,7.16033333333,6.37511111111,8.11511111111,4.95261111111,6.23688888889,6.16166666666,6.70822222222,7.33622222222,6.90277777778
266.61,6.40844444445,7.02977777778,6.29866666667,7.88866666667,4.73611111111,5.89688888889,6.10388888889,6.62155555556,7.20033333333,6.54844444444
266.98,6.25366666667,7.18644444444,6.30077777778,7.93144444445,4.74311111111,5.71388888889,6.1598888889,6.71711111111,7.18644444444,6.65255555556
267.36,6.23533333333,7.10733333333,5.97477777778,7.79244444444,4.66638888889,5.601,5.91244444446,6.87522222222,6.88633333333,6.53511111111
267.73,5.97422222222,6.81211111111,5.61377777778,7.62188888889,4.31855555555,5.39733333333,5.51955555556,6.95633333333,6.68966666667,6.45722222222
268.10,6.22155555556,7.09888888889,5.75055555556,7.94344444444,4.857,5.71811111111,5.73966666667,7.15311111111,7.12033333333,6.74666666667
268.48,6.26511111111,7.34544444444,5.82566666667,8.18766666667,5.14516666667,5.921,6.03755555555,7.32966666667,7.27677777778,6.73655555555
268.85,6.87411111111,8.01444444444,6.18777777778,8.93844444444,5.92455555556,6.61088888889,6.84844444445,7.98366666667,7.80811111111,7.39022222222
269.22,6.65744444445,7.86411111111,6.05922222222,8.74877777778,5.97733333333,6.36077777778,6.8261111111,7.76177777778,7.527,7.12266666667
269.59,7.01144444444,8.35966666667,6.751,9.07633333333,6.23472222222,6.831,7.34744444443,7.99377777778,7.85355555555,7.71822222222
269.97,7.00355555555,8.50077777778,6.87044444445,9.10655555556,6.25733333333,7.097,7.2941111111,7.93444444445,7.62911111111,7.79144444444
270.34,6.67622222222,8.17733333333,6.71044444444,8.88888888889,6.02833333333,6.82744444444,6.95922222222,7.67555555556,7.08088888889,7.544
270.71,6.95088888889,8.36277777778,6.91777777778,9.11355555557,6.03711111111,7.06877777778,7.22000000001,7.82455555555,7.13511111111,7.83877777778
271.09,7.19077777778,8.49133333333,7.34644444444,9.29733333331,6.27927777778,7.493,7.42877777777,8.08833333333,7.25477777778,7.93722222222
271.46,6.78666666667,8.15111111111,7.07111111111,9.0488888889,5.89111111111,7.09333333333,7.07111111111,7.69777777778,6.97777777778,7.52444444444
271.83,6.70244444445,7.94033333333,7.05855555556,8.95233333333,5.73355555555,6.94133333333,7.07166666667,7.41455555555,6.86755555556,7.35377777778
272.20,6.41155555555,7.58011111111,6.87477777778,8.76977777778,5.37933333333,6.66233333333,6.67066666667,6.93844444445,6.46266666666,7.19777777778
272.58,6.69588888889,7.94555555556,7.13211111111,8.96433333333,5.42538888889,6.88877777778,6.81744444444,7.16566666667,6.74222222222,7.70211111111
272.95,6.41577777778,7.629,6.99755555556,8.65122222221,5.09427777778,6.48633333333,6.29533333333,6.84366666667,6.37411111111,7.46277777778
273.32,6.68977777778,7.917,7.42533333333,8.93777777778,5.2745,6.85511111111,6.384,7.132,6.71033333333,7.77655555556
273.69,6.363,7.48833333333,7.095,8.58433333332,4.96566666667,6.34222222222,5.91111111111,6.572,6.57633333333,7.28322222222
274.06,6.30322222222,7.36222222222,7.22666666667,8.55677777779,4.82477777778,6.20588888889,5.83311111111,6.27777777778,6.71433333333,7.12911111111
274.44,6.71033333334,7.67211111111,7.59933333333,8.89555555557,5.07033333333,6.47,6.10944444445,6.50433333333,7.12255555556,7.48755555556
274.81,6.635,7.59788888889,7.655,8.92144444445,5.04766666667,6.45922222222,6.02388888889,6.50755555556,7.15844444445,7.47488888889
275.18,6.58177777778,7.73233333333,7.66011111111,9.1171111111,5.05927777778,6.44655555556,6.009,6.57733333333,7.21344444444,7.67355555556
275.55,7.04066666667,8.215,8.12222222222,9.46788888889,5.40477777778,6.95266666667,6.54877777778,6.97111111111,7.68588888889,8.15477777778
275.93,6.97455555555,8.145,8.14988888889,9.29155555557,5.29972222222,6.84222222222,6.45333333333,7.00788888889,7.57633333333,8.25888888888
276.30,7.00855555556,8.31655555556,8.39844444444,9.30599999999,5.36733333333,6.82977777778,6.65144444444,7.24977777778,7.60211111111,8.29233333333
276.67,6.67933333333,8.04377777778,8.13688888889,9.08422222223,5.19966666667,6.59588888889,6.39966666666,6.91988888889,7.30255555555,7.91122222221
277.04,6.63266666667,8.17533333332,8.14566666667,9.07244444443,5.21733333333,6.71266666667,6.47233333334,7.02811111111,7.30888888889,8.05033333332
277.41,6.63622222222,8.2191111111,8.03144444445,9.06666666667,5.31438888889,6.78333333333,6.72244444445,7.00166666667,7.321,8.02122222222
277.79,7.06055555556,8.60100000001,8.207,9.41922222223,5.57855555555,7.20711111111,7.25766666666,7.67188888889,7.48477777778,8.36877777778
278.16,7.04433333333,8.59166666668,8.103,9.32455555554,5.50972222222,7.11055555556,7.1968888889,7.83333333333,7.22755555555,8.51022222222
278.53,6.50333333334,8.30155555557,7.581,8.81233333332,5.12894444444,6.73811111111,6.89166666667,7.387,6.72811111111,8.12244444444
278.90,6.33122222222,8.10477777779,7.31133333333,8.52399999999,5.03522222222,6.62922222222,6.71544444444,7.13955555555,6.47266666667,7.81177777778
279.27,5.91544444444,7.61211111112,6.64555555555,7.87399999999,4.61672222222,5.97588888889,6.258,6.51977777778,5.83988888889,7.07855555556
279.64,5.56544444444,7.244,6.41211111111,7.66477777779,4.33022222222,5.64466666667,5.80822222222,6.22911111111,5.32788888889,6.833
280.02,5.56766666667,7.39133333333,6.54233333333,7.73077777778,4.47894444444,5.72288888889,5.97522222222,6.21277777778,5.40277777778,6.71722222222
280.39,5.43688888889,7.22233333333,6.33433333333,7.48822222221,4.33983333333,5.64111111111,5.80222222222,6.07788888889,5.21833333333,6.45755555556
280.76,5.01666666667,6.59155555556,5.76455555555,6.675,3.73911111111,4.95188888889,5.32333333333,5.653,4.59877777778,5.95033333333
281.13,4.956,6.30911111111,5.71177777778,6.41322222222,3.52122222222,4.81111111111,5.29977777778,5.42188888889,4.30422222222,5.72077777778
281.50,4.62955555555,6.12888888889,5.49822222222,6.10666666667,3.17661111111,4.45311111111,4.98677777778,5.12788888889,3.96388888889,5.33055555556
281.87,4.21355555556,5.74355555556,5.31144444444,5.81255555556,2.93666666667,4.13155555556,4.728,4.74533333333,3.68233333333,5.14688888889
282.25,4.49233333333,6.046,5.49444444445,6.06711111111,3.29477777778,4.35777777778,5.12833333333,4.96411111111,3.85688888889,5.24211111111
282.62,4.59888888889,6.15933333333,5.71577777778,6.25355555556,3.40816666667,4.43455555556,5.35844444445,5.10788888889,4.08144444444,5.35444444444
282.99,3.99777777778,5.66888888889,5.28444444444,5.77411111111,2.88888888889,3.69433333334,4.93644444445,4.61266666667,3.45533333333,4.904
283.36,3.65111111111,5.45477777778,5.07211111111,5.37588888889,2.49066666667,3.44177777778,4.67733333333,4.30222222222,3.16944444445,4.77977777778
283.73,3.46811111111,5.37033333334,4.91511111111,5.162,2.36494444444,3.29466666667,4.672,4.01622222222,3.04011111111,4.59466666667
284.10,3.45166666666,5.30477777778,4.863,5.25244444444,2.35283333333,3.38044444444,4.65711111111,4.13311111111,3.126,4.672
284.47,3.595,5.38511111111,4.95755555556,5.35622222222,2.40461111111,3.50433333333,4.80522222222,4.258,3.37411111111,4.83433333333
284.85,3.70033333333,5.73455555555,5.25677777778,5.73477777778,2.56,3.72811111111,4.94755555556,4.55766666667,3.56666666667,5.06711111111
285.22,3.61188888889,5.78766666667,5.114,5.69822222222,2.41261111111,3.715,4.91455555556,4.63966666667,3.75644444445,5.03811111111
285.59,3.646,5.82688888889,5.12144444444,5.75911111111,2.35566666667,3.72744444445,4.92822222222,4.79255555556,3.86977777778,5.152
285.96,3.91211111111,6.35977777778,5.46366666667,6.09211111111,2.71183333333,4.02566666667,5.20277777778,5.15266666667,4.16611111111,5.48688888889
286.33,3.72166666667,6.36877777778,5.31122222222,5.984,2.41455555556,3.78855555555,4.83955555556,5.14044444444,4.06266666667,5.44188888889
286.70,3.648,6.159,5.10588888889,5.965,2.22188888889,3.70155555555,4.678,5.089,4.02588888889,5.37333333333
287.07,3.86277777778,6.47255555556,5.17244444444,6.19366666667,2.27216666667,3.98022222222,4.78955555556,5.32044444444,4.47744444444,5.61611111111
287.44,4.42433333333,7.00577777778,5.64622222222,6.848,2.76944444444,4.54522222222,5.21311111111,5.90455555556,4.99511111111,6.05566666666
287.82,4.46533333333,6.98711111111,5.56377777778,6.80466666667,2.7315,4.57377777778,5.23966666667,6.01033333333,5.09055555555,6.12166666667
288.19,4.53022222222,6.877,5.57766666667,6.73733333333,2.72261111111,4.44166666667,5.326,5.94844444445,4.89377777778,6.15944444444
288.56,4.69822222222,7.22922222222,5.95,7.02,3.02977777778,4.69477777778,5.696,6.286,5.079,6.43355555555
288.93,4.756,7.22622222222,5.83255555555,6.857,3.01561111111,4.62344444445,5.836,6.296,5.03477777778,6.22266666667
289.30,4.74177777778,7.18122222222,5.84211111111,6.73822222222,2.97738888889,4.46766666667,5.66966666667,6.176,4.75588888889,6.14777777778
289.67,4.29944444444,6.77611111111,5.522,6.38766666667,2.542,3.98177777778,5.25355555555,5.734,4.21822222222,5.65977777778
290.04,3.94144444445,6.52755555556,5.08022222222,6.13022222222,2.21727777778,3.71444444445,4.95233333333,5.45611111111,3.88111111111,5.37111111111
290.41,3.78877777778,6.51777777778,4.97611111111,5.97922222222,2.2045,3.62222222222,5.12133333333,5.43333333333,3.66466666667,5.28088888889
290.78,3.57444444444,6.49711111111,4.90933333334,5.59644444444,2.01327777778,3.38566666667,4.94855555556,5.23333333333,3.29333333333,5.00911111111
291.15,3.45744444445,6.43422222222,4.93866666667,5.40844444444,1.84877777778,3.22422222222,4.86344444444,5.13955555556,3.08444444444,5.00322222222
291.52,3.01944444444,6.18466666666,4.664,5.14177777778,1.50244444445,2.81888888889,4.66422222222,4.85,2.68022222222,4.737
291.89,2.75455555556,6.17077777778,4.539,5.12244444444,1.19338888889,2.44233333333,4.44588888889,4.55377777778,2.47577777778,4.51666666667
292.26,2.29011111111,6.17577777778,4.03444444445,4.88966666666,0.637388888888,1.94266666667,4.01155555555,4.09177777778,2.11066666667,4.01911111111
292.64,1.71622222222,5.73933333333,3.39366666667,4.51955555556,-0.129333333332,1.31766666667,3.51444444445,3.542,1.57177777778,3.53833333333
293.01,1.23244444444,5.311,3.01322222222,4.24966666667,-0.715555555554,0.938333333333,3.069,3.11655555556,1.16888888889,3.10066666667
293.38,1.063,5.30677777778,2.91211111111,4.31211111111,-1.01677777778,0.694,3.02455555555,3.15277777778,1.12722222222,2.88388888889
293.75,1.23455555555,5.73833333333,3.10044444444,4.56833333333,-0.768,1.15811111111,3.42222222222,3.59911111111,1.42744444444,3.32144444444
294.12,0.974222222221,5.46966666667,3.09033333333,4.352,-1.026,0.874333333332,3.27388888889,3.63322222222,1.24955555556,3.05811111111
294.49,1.13222222222,5.43877777778,3.28744444445,4.69577777778,-0.95127777778,1.07777777778,3.45866666667,3.80111111111,1.69244444444,3.05011111111
294.86,1.312,5.68933333333,3.45355555556,5.10888888889,-0.787833333333,1.297,3.74766666667,4.16222222222,1.92655555555,3.23477777778
295.23,1.84988888889,6.11311111111,3.98688888889,5.629,-0.317499999999,1.79977777778,4.43522222222,4.64677777778,2.40211111111,3.51011111111
295.60,2.58522222222,6.68766666667,4.69377777778,6.14700000001,0.304166666666,2.39922222222,5.17366666667,5.16688888889,3.28133333334,4.05866666667
295.97,3.03866666666,7.10033333333,5.21277777778,6.51355555556,0.833666666668,2.86622222222,5.70055555555,5.80577777778,3.77822222222,4.43477777778
296.34,3.38988888889,7.46522222222,5.66222222222,6.8958888889,1.27611111111,3.27722222222,6.18888888888,6.42355555556,4.09677777778,4.83988888889
296.71,3.42344444445,7.43888888889,5.72144444444,6.9948888889,1.32383333333,3.31077777778,6.2068888889,6.47366666667,4.15766666667,4.77077777778
