wavelength,Back_RamCarf,Belly_RamCarf,Breast_RamCarf,Crissum_RamCarf,Crown_RamCarf,DorTail_RamCarf,Rump_RamCarf,Throat_RamCarf,WingTip_RamCarf
261.39,3.78246666667,4.56866666666,4.7738,4.03653333333,3.81406666667,7.61073333333,3.81233333333,4.26553333334,6.47246666667
261.76,3.98213333333,4.8394,5.03173333333,4.2658,4.00973333333,7.8484,4.0374,4.44813333333,6.7024
262.13,4.36506666667,5.31926666667,5.41066666667,4.7256,4.35986666667,8.32826666666,4.40986666667,4.81533333333,7.14283333333
262.51,4.31206666667,5.3078,5.35653333333,4.60013333333,4.22926666667,8.195,4.2988,4.66786666667,7.01383333333
262.88,3.8228,4.71966666667,4.86246666667,4.0622,3.7366,7.77366666667,3.72193333333,4.10633333333,6.4975
263.25,3.7242,4.63953333333,4.78926666667,3.9678,3.65866666667,7.713,3.59306666667,3.9302,6.51103333333
263.63,3.56866666667,4.44853333333,4.6196,3.76553333333,3.3644,7.59586666667,3.4342,3.737,6.19436666667
264.00,3.32493333333,4.06293333333,4.2874,3.3642,2.97413333333,7.25593333333,3.09493333333,3.47626666667,5.7661
264.37,3.03106666667,3.4458,3.861,2.8788,2.43746666667,6.81286666667,2.7298,2.98113333334,5.22273333333
264.75,2.78886666667,3.15973333334,3.61073333333,2.50413333333,2.07993333333,6.44413333333,2.44773333333,2.73546666666,4.7945
265.12,2.36153333333,2.71786666667,2.97973333334,2.24666666667,1.74613333333,6.0218,2.026,2.46173333333,4.414
265.49,1.55273333333,2.00586666666,2.20193333333,1.495,1.19486666667,5.17173333334,1.49206666666,1.5786,3.7215
265.87,1.52966666667,1.82213333333,2.05253333333,1.52386666667,1.1444,4.9514,1.448,1.5042,3.63423333333
266.24,1.26553333333,1.54926666667,1.8494,1.2302,1.0094,4.65086666667,1.33933333333,1.38566666667,3.4942
266.61,1.381,1.66153333333,1.98653333333,1.36013333333,1.25253333333,4.93186666666,1.60113333333,1.75853333333,3.7317
266.98,1.72646666667,2.06673333333,2.39953333333,1.6864,1.5904,5.2476,1.91306666667,2.2028,4.1726
267.36,2.28153333333,2.56633333333,2.85606666666,2.1646,2.16953333333,5.67813333333,2.3764,2.80246666667,4.69563333333
267.73,2.43306666667,2.8372,3.2158,2.37886666667,2.4824,5.79473333333,2.6,3.03946666667,4.9858
268.10,2.29733333333,2.92293333333,3.24706666667,2.40073333333,2.49746666667,5.76513333333,2.68146666667,3.1022,5.09256666667
268.48,2.26653333333,2.94093333333,3.2274,2.51926666667,2.57546666667,5.78033333333,2.668,3.065,5.19843333333
268.85,2.35706666667,3.00413333333,3.28893333333,2.8174,2.72406666667,5.96393333333,2.69506666667,3.07533333333,5.36806666667
269.22,2.55226666667,3.15693333333,3.5228,2.93126666667,2.9116,6.1298,2.87646666667,3.12633333333,5.4606
269.59,2.9402,3.475,3.83513333333,3.35773333333,3.1958,6.54513333333,3.08733333333,3.45806666667,5.74196666667
269.97,3.00446666667,3.57093333333,3.91753333333,3.51273333333,3.36346666667,6.69566666666,3.18293333333,3.55006666667,5.89676666667
270.34,2.86966666667,3.39813333333,3.69986666667,3.48926666666,3.20973333333,6.50266666667,2.97286666667,3.35373333333,5.7138
270.71,3.1362,3.72266666667,3.9816,3.84626666667,3.4892,6.704,3.21273333333,3.601,6.02523333333
271.09,3.16586666667,3.72993333333,4.08806666667,3.80386666667,3.49146666667,6.78593333333,3.30966666667,3.64666666667,6.0541
271.46,2.8484,3.5054,3.91006666667,3.6102,3.21646666667,6.63173333333,3.05453333334,3.32873333333,5.74193333333
271.83,2.92326666667,3.58006666667,3.97493333333,3.63933333333,3.24813333333,6.69526666667,3.16386666666,3.31093333333,5.81783333333
272.20,3.01926666667,3.54426666667,3.99066666667,3.70006666667,3.2712,6.73146666667,3.18026666667,3.2608,5.83623333333
272.58,3.0618,3.598,4.1066,3.7456,3.26806666666,6.74233333333,3.22846666667,3.3212,5.86336666667
272.95,3.1816,3.70686666667,4.244,3.78353333334,3.36566666667,6.8168,3.28566666667,3.4578,5.97436666667
273.32,3.0992,3.61173333333,4.20606666666,3.64066666667,3.278,6.77726666667,3.2728,3.39726666666,5.90956666667
273.69,3.18466666667,3.58206666666,4.25333333334,3.6286,3.26886666667,6.74413333333,3.42193333333,3.47873333333,5.90243333333
274.06,3.02826666667,3.34033333333,4.09826666667,3.35086666667,2.9666,6.53146666667,3.2578,3.3052,5.61573333333
274.44,3.10193333333,3.4256,4.16026666667,3.32873333333,3.0446,6.57913333333,3.28426666667,3.37533333333,5.55816666667
274.81,2.8492,3.19213333333,3.94753333334,3.12233333333,2.86766666667,6.45233333333,3.08386666667,3.12066666667,5.24196666667
275.18,2.83406666667,3.19326666667,3.87213333333,3.0916,2.928,6.42793333333,3.0842,3.05973333333,5.11506666667
275.55,2.831,3.2032,3.91473333334,3.01986666667,2.9332,6.39086666666,3.06826666667,3.072,5.0758
275.93,2.48073333333,2.83873333333,3.52733333333,2.77533333333,2.61713333333,6.16413333333,2.74386666667,2.91793333333,4.78846666667
276.30,2.51753333333,2.99506666667,3.61073333334,2.81226666667,2.72266666667,6.2156,2.7492,3.0092,4.7618
276.67,2.31133333333,2.89533333333,3.32613333333,2.59913333333,2.5888,5.99133333333,2.53706666667,2.8124,4.48796666667
277.04,1.75553333333,2.3448,2.8652,2.12333333333,2.09613333333,5.58413333333,2.1274,2.347,4.06263333333
277.41,1.642,2.20673333333,2.7444,2.09333333333,1.98213333333,5.49086666667,1.93393333334,2.33493333333,3.9181
277.79,1.4704,2.20866666667,2.66706666666,1.9924,1.84593333333,5.45086666666,1.75466666667,2.1514,3.80003333333
278.16,1.55646666667,2.456,2.8482,2.17453333333,1.9678,5.66046666667,1.8612,2.25786666667,3.9527
278.53,1.29453333333,2.2356,2.638,1.98653333333,1.69706666667,5.53806666667,1.729,1.98453333333,3.8561
278.90,1.51706666667,2.4554,2.86946666667,2.075,1.85313333333,5.60386666667,1.91653333333,2.1658,4.11943333333
279.27,1.6898,2.71333333333,3.04746666667,2.37066666667,2.09126666667,5.80713333333,2.09553333333,2.3076,4.37163333333
279.64,2.09533333333,3.12546666667,3.2758,2.7124,2.32973333333,6.07846666667,2.41826666667,2.53133333333,4.76656666667
280.02,2.43026666667,3.5114,3.6726,3.0162,2.64366666667,6.31426666667,2.7304,2.75846666667,5.02876666667
280.39,2.46626666667,3.39566666667,3.5768,2.86193333333,2.5696,6.23606666666,2.63986666667,2.77413333333,5.02623333333
280.76,2.73446666667,3.612,3.86213333333,3.11913333333,2.84813333333,6.47133333333,2.907,3.10966666667,5.33636666667
281.13,3.1334,3.9168,4.1686,3.55193333333,3.19806666667,6.75746666667,3.23706666667,3.4464,5.67496666667
281.50,3.33606666667,4.0682,4.33513333333,3.7868,3.35773333333,6.94433333333,3.44973333333,3.5362,5.9841
281.87,3.43873333333,4.11346666667,4.38586666667,3.8834,3.4334,6.9566,3.54593333333,3.62853333333,6.08396666667
282.25,3.38013333333,3.9866,4.30866666667,3.81466666667,3.40233333333,6.8438,3.50293333333,3.6442,5.9996
282.62,3.50473333333,4.0024,4.4218,3.8192,3.45813333333,6.90606666667,3.4766,3.73773333333,6.04096666667
282.99,3.35286666667,3.762,4.1744,3.6918,3.24033333334,6.79373333333,3.2534,3.54853333333,5.8297
283.36,3.39113333333,3.68633333333,4.12886666667,3.60686666667,3.174,6.77926666667,3.24213333333,3.4388,5.75623333333
283.73,3.2722,3.4842,4.03,3.484,3.133,6.7206,3.14233333333,3.36653333333,5.6259
284.10,3.0628,3.2362,3.741,3.20146666667,2.9408,6.50686666667,2.9032,3.1908,5.3673
284.47,3.03013333333,3.23566666667,3.75406666667,3.24606666667,3.02126666667,6.539,3.02273333333,3.23133333333,5.4182
284.85,2.98053333333,3.142,3.66053333333,3.07346666667,2.92766666667,6.4826,2.93193333333,3.0762,5.24986666667
285.22,2.88766666667,3.07573333333,3.52013333333,2.81786666667,2.76933333333,6.39913333333,2.81933333333,2.9614,5.076
285.59,2.82806666667,3.13413333333,3.55166666667,2.691,2.7608,6.3662,2.81986666667,2.97913333333,4.9835
285.96,2.64933333333,2.96306666667,3.37473333333,2.52286666667,2.62486666667,6.289,2.68313333333,2.8054,4.83526666667
286.33,2.665,2.98906666667,3.3456,2.5004,2.64346666667,6.28186666667,2.6544,2.79613333333,4.8387
286.70,2.67326666667,2.95746666667,3.2944,2.5036,2.71106666667,6.237,2.70833333333,2.82833333333,4.85793333333
287.07,2.5706,2.7946,3.17746666667,2.38053333333,2.62726666667,6.07333333333,2.63406666667,2.7526,4.6846
287.44,2.30873333334,2.53413333334,2.9172,2.181,2.38886666667,5.80433333333,2.3928,2.6048,4.42533333333
287.82,2.19973333333,2.45486666667,2.773,2.06673333333,2.2724,5.69706666667,2.32053333333,2.5618,4.27283333333
288.19,2.32026666667,2.54833333333,2.84686666667,2.12413333333,2.36166666667,5.7698,2.42533333333,2.59813333333,4.31653333333
288.56,2.2922,2.47273333333,2.8118,2.106,2.2754,5.63866666666,2.34086666667,2.51993333333,4.22246666667
288.93,1.9664,2.1238,2.5188,1.87786666667,1.96506666667,5.30746666666,2.03406666667,2.2516,3.92933333333
289.30,1.891,2.0772,2.47386666667,1.8568,1.9734,5.16813333333,1.9992,2.2222,3.87853333333
289.67,1.88153333333,2.0214,2.45966666666,1.9372,1.96713333333,5.14786666667,1.98,2.2784,3.89083333333
290.04,1.7128,1.83306666667,2.2494,1.76846666667,1.76433333333,4.89086666667,1.77726666667,2.13773333333,3.70036666667
290.41,1.7346,1.8668,2.25626666667,1.79626666667,1.80933333333,4.93926666667,1.7964,2.15853333333,3.7543
290.78,1.86153333333,2.0826,2.42486666667,1.96246666667,1.912,5.1188,1.9538,2.29786666666,3.9006
291.15,1.87566666667,2.15126666667,2.43126666667,2.0126,1.902,5.1134,1.966,2.3306,3.97576666667
291.52,2.01873333333,2.34146666667,2.6376,2.20786666667,2.06433333333,5.2488,2.12293333333,2.57733333333,4.139
291.89,2.1194,2.43666666667,2.72573333333,2.404,2.13126666667,5.28833333334,2.2602,2.63833333333,4.26706666667
292.26,2.05746666667,2.38613333333,2.69953333333,2.389,2.09806666667,5.25593333333,2.24273333333,2.6574,4.27686666667
292.64,1.9896,2.39086666667,2.63066666667,2.2126,1.98646666667,5.20746666667,2.1464,2.5846,4.23046666667
293.01,2.488,2.9866,3.17526666667,2.62573333333,2.51446666667,5.69593333333,2.63833333333,3.07786666667,4.81123333333
293.38,2.72173333333,3.22126666666,3.42986666666,2.87646666667,2.75113333333,5.9228,2.85773333333,3.2428,5.03213333333
293.75,2.63626666667,3.1112,3.33266666666,2.67346666667,2.69053333334,5.811,2.73226666667,3.0554,4.8681
294.12,2.9532,3.42193333333,3.71326666667,2.94266666667,3.05706666667,6.23613333333,3.07386666667,3.43713333333,5.15943333333
294.49,2.94573333333,3.4122,3.7166,2.97726666667,3.04313333333,6.24826666667,3.01933333333,3.4302,5.12623333333
294.86,2.82666666667,3.26213333333,3.6222,2.84993333333,2.84706666667,6.08746666667,2.79753333333,3.28533333333,4.93886666667
295.23,2.7766,3.3,3.67706666667,2.80586666667,2.8086,6.1406,2.74466666667,3.2734,4.93733333333
295.60,2.81386666667,3.38726666667,3.71053333333,2.78066666667,2.86166666667,6.1292,2.78466666667,3.26213333333,5.02616666667
295.97,2.77486666667,3.26726666667,3.6658,2.57586666667,2.78513333333,6.0348,2.63553333333,3.1734,4.9682
296.34,2.78026666667,3.2622,3.6698,2.6198,2.73286666667,5.9768,2.59413333333,3.11606666666,4.915
296.71,2.75606666667,3.242,3.66933333333,2.6878,2.6902,5.92053333334,2.60093333333,3.07733333333,4.86966666667
297.08,2.31973333333,2.80033333333,3.2162,2.322,2.23293333333,5.48486666667,2.2028,2.67673333333,4.39433333333
297.45,2.19933333333,2.69393333333,3.1326,2.17986666667,2.14533333334,5.44993333333,2.15113333333,2.59526666667,4.27736666667
297.82,2.20993333333,2.72526666667,3.04886666667,2.22366666666,2.09406666667,5.4412,2.15713333333,2.6002,4.2782
298.19,2.02146666667,2.5496,2.87866666667,2.08286666667,1.86733333333,5.2232,1.95193333333,2.40153333333,4.14136666667
298.56,1.90353333333,2.38273333334,2.73893333333,1.91053333333,1.69966666667,5.01733333333,1.8228,2.24213333334,4.00693333333
298.93,1.915,2.37113333333,2.72553333333,1.8684,1.73833333333,4.957,1.87086666667,2.2684,4.04436666666
299.30,1.89266666667,2.3112,2.62193333333,1.81933333333,1.77766666667,4.8498,1.85606666667,2.17286666667,3.98906666667
299.67,1.73493333333,2.11273333333,2.46893333333,1.66926666667,1.6312,4.71426666667,1.71713333333,2.04073333333,3.80216666667
300.04,1.6382,2.04453333333,2.35113333333,1.65266666667,1.61193333333,4.64586666667,1.667,2.00653333333,3.7009
300.41,1.68873333333,2.11786666667,2.36706666667,1.6778,1.72246666667,4.741,1.66986666667,2.16533333333,3.79103333333
300.78,1.8328,2.19933333333,2.46106666667,1.8048,1.9418,4.9066,1.76153333333,2.30993333333,3.90626666667
301.15,2.23913333333,2.563,2.82246666667,2.18753333333,2.29366666667,5.3022,2.10006666667,2.71353333333,4.32736666667
301.52,2.43153333333,2.704,2.9376,2.4604,2.44746666667,5.39506666667,2.22413333333,2.94493333333,4.55923333333
301.89,2.5318,2.84846666667,3.13053333333,2.6676,2.63533333333,5.5702,2.34926666667,3.1888,4.69486666667
302.26,2.58153333333,2.96646666666,3.11246666667,2.7988,2.723,5.58453333333,2.43413333333,3.21313333333,4.72116666667
302.63,2.89666666667,3.334,3.4328,3.17133333333,3.05646666667,5.94286666667,2.84553333333,3.58686666667,5.00323333333
303.00,3.08193333333,3.5934,3.62226666667,3.447,3.276,6.1756,3.02693333333,3.7268,5.16636666667
303.37,3.3638,3.8546,3.9458,3.76773333333,3.48813333333,6.46093333333,3.2596,4.02253333333,5.4091
303.74,3.61773333333,4.051,4.19406666667,4.02513333333,3.664,6.6752,3.43446666667,4.20566666667,5.59293333333
304.10,3.544,3.97973333333,4.17286666667,4.02753333333,3.56153333333,6.58673333333,3.38706666667,4.14533333333,5.53523333333
304.47,3.3904,3.77353333333,4.05306666667,3.8276,3.38893333333,6.4078,3.34073333333,3.88046666666,5.37433333333
304.84,3.3452,3.73126666667,3.936,3.75773333333,3.2066,6.3998,3.30673333333,3.85366666667,5.3176
305.21,3.21986666667,3.6336,3.86213333333,3.6396,3.1754,6.36253333333,3.25546666667,3.8028,5.16196666667
305.58,3.171,3.67013333333,3.9056,3.57926666667,3.13806666667,6.37766666667,3.22593333333,3.80426666666,5.0872
305.95,2.9342,3.4658,3.6306,3.23826666667,2.8262,6.02413333333,2.93266666667,3.5048,4.80626666667
306.32,2.85286666667,3.33926666667,3.5848,3.0232,2.6676,5.84873333333,2.75953333333,3.42673333333,4.65663333333
306.69,2.6524,3.1568,3.3952,2.78833333333,2.4864,5.59633333333,2.6042,3.21713333333,4.46716666667
307.06,2.29646666667,2.76066666667,3.03646666666,2.3192,2.1156,5.20793333333,2.27686666667,2.90546666667,4.10193333333
307.43,1.95513333333,2.46566666667,2.75533333333,1.9714,1.81013333333,4.83413333333,1.98626666667,2.63153333334,3.76116666667
307.80,1.8014,2.35453333333,2.6258,1.8752,1.7186,4.69273333333,1.84706666667,2.54486666667,3.65646666667
308.17,2.0562,2.6434,2.9708,2.1006,2.0288,4.96373333333,2.09353333333,2.76106666667,3.90563333333
308.54,1.9152,2.5396,2.9344,2.0412,1.9754,4.816,1.9474,2.7244,3.7891
308.90,1.9676,2.56506666667,3.08126666667,2.1514,2.13386666667,4.82186666667,2.02166666667,2.80006666667,3.82733333333
309.27,2.08653333333,2.599,3.09853333333,2.2166,2.2374,4.82086666667,2.12946666667,2.8202,3.8964
309.64,2.11853333333,2.54,3.0568,2.1562,2.25266666667,4.72746666667,2.1436,2.77826666667,3.8807
310.01,2.30433333333,2.71666666667,3.3056,2.395,2.50153333333,4.94013333333,2.40353333333,3.00686666667,4.13316666667
310.38,2.5922,3.02226666667,3.60786666667,2.67546666667,2.88866666667,5.30313333333,2.79153333333,3.3432,4.4491
310.75,2.588,3.0,3.6036,2.697,2.8874,5.371,2.7062,3.37873333333,4.45516666667
311.12,2.64593333333,3.04886666667,3.64946666667,2.76566666666,2.96073333333,5.4204,2.75993333333,3.4474,4.51406666667
311.49,2.70106666667,3.06693333333,3.64346666667,2.7236,2.96333333333,5.46413333333,2.78333333333,3.4296,4.55096666667
311.85,2.6818,3.0302,3.57773333333,2.6116,2.91366666667,5.46886666667,2.77793333333,3.3502,4.54816666667
312.22,2.293,2.65686666667,3.12166666667,2.21626666667,2.51553333333,5.07273333333,2.39166666667,2.99413333333,4.15976666667
312.59,2.3568,2.69066666667,3.1,2.2928,2.50566666667,5.16146666667,2.42773333333,3.0396,4.23893333333
312.96,2.25046666666,2.57426666667,2.9816,2.1564,2.37673333333,5.0474,2.329,2.929,4.15186666667
313.33,2.18686666667,2.55346666666,2.9492,2.14666666667,2.2976,4.97293333333,2.21246666667,2.88706666667,4.14366666667
313.70,2.14433333333,2.51233333333,2.9568,2.18586666667,2.275,4.93786666667,2.18706666667,2.92046666667,4.16373333333
314.07,2.10066666666,2.36693333333,2.85146666666,2.10993333333,2.1564,4.792,2.05146666667,2.78546666667,4.07173333333
314.43,2.08513333333,2.21913333333,2.80806666667,2.0812,2.05473333333,4.65713333333,1.89553333333,2.66073333333,4.01783333333
314.80,2.134,2.26366666667,2.9436,2.16406666667,2.10546666667,4.7124,1.965,2.64786666667,4.085
315.17,2.168,2.2046,3.02573333333,2.2774,2.13993333333,4.71593333333,2.02506666667,2.6936,4.08656666667
315.54,2.28793333333,2.33073333333,3.1386,2.50993333333,2.32066666667,4.85493333333,2.2056,2.9222,4.21003333333
315.91,2.33833333333,2.39893333333,3.19653333333,2.55006666667,2.38586666667,4.84826666667,2.2274,3.0066,4.1332
316.28,2.71733333333,2.7376,3.531,2.86546666667,2.71726666667,5.16993333333,2.61846666667,3.3842,4.3555
316.64,2.82253333333,2.88826666667,3.6938,2.9552,2.91753333333,5.27713333333,2.72766666666,3.48513333333,4.44176666667
317.01,3.0666,3.16273333333,3.91066666667,3.2328,3.21086666667,5.51473333333,2.97166666667,3.74153333333,4.63186666667
317.38,3.19333333333,3.27553333333,4.01293333333,3.29313333333,3.34146666667,5.61846666667,3.14346666667,3.84433333333,4.6712
317.75,3.0594,3.14066666667,3.78906666667,3.1008,3.1744,5.50253333333,2.96913333333,3.6192,4.41166666667
318.12,2.97286666667,3.14666666667,3.68046666667,2.97126666667,3.15873333333,5.4774,2.89393333333,3.57626666667,4.29
318.49,2.8334,3.135,3.54933333333,2.90993333333,3.06,5.44453333333,2.8514,3.59913333333,4.16216666667
318.85,2.64606666667,2.8972,3.2328,2.6054,2.81393333334,5.1742,2.63406666667,3.38693333333,3.8618
319.22,2.6876,2.97406666667,3.20586666667,2.51173333333,2.76946666667,5.22813333333,2.5648,3.31966666667,3.86316666667
319.59,2.50286666667,2.78913333333,3.07386666667,2.28553333333,2.6192,5.0332,2.37586666667,3.13053333333,3.7222
319.96,2.2566,2.54613333333,2.86353333333,2.02706666667,2.38893333333,4.76433333333,2.15946666667,2.90513333333,3.5743
320.32,2.20173333333,2.50533333333,2.89546666667,1.9334,2.4006,4.74866666667,2.0784,2.80153333333,3.637
320.69,2.29686666667,2.56366666667,2.9594,1.9662,2.49993333333,4.80766666667,2.1508,2.87553333333,3.62886666667
321.06,2.21173333333,2.4072,2.8246,1.70706666667,2.26646666667,4.70653333334,1.95706666667,2.7134,3.4936
321.43,1.92453333333,2.2138,2.5974,1.4874,2.02206666667,4.5188,1.6776,2.53926666667,3.29326666667
321.80,1.75186666667,2.155,2.4738,1.29853333333,1.92213333333,4.44446666667,1.5392,2.48933333333,3.20293333333
322.16,1.93113333333,2.3554,2.67653333333,1.54506666667,2.05453333333,4.6506,1.7628,2.7136,3.44826666667
322.53,1.85586666667,2.2576,2.58966666667,1.42806666667,1.9498,4.48933333333,1.67533333333,2.629,3.44696666666
322.90,1.81206666667,2.31146666667,2.62586666667,1.43853333333,1.95526666667,4.4558,1.7132,2.71446666667,3.5386
323.27,1.7546,2.34066666667,2.606,1.52533333333,2.03026666667,4.45453333333,1.80386666667,2.77913333333,3.57213333333
