wavelength,Back_TiaOlif,Belly_TiaOlif,Breast_TiaOlif,Crissum_TiaOlif,Crown_TiaOlif,DorTail_TiaOlif,Patch10_TiaOlif,Rump_TiaOlif,Throat_TiaOlif,WingTip_TiaOlif
252.04,4.27166666667,5.515,4.0615,5.063,3.59325,5.90283333333,2.97966666667,3.57716666667,1.51,8.28475
252.41,4.09766666667,5.63933333333,4.17075,4.98216666667,3.27008333333,6.20733333333,2.96991666667,3.57016666667,1.32275,8.39025
252.79,3.66858333333,5.23166666666,3.63625,4.36508333333,2.65633333334,6.31683333333,2.31608333333,3.24766666667,0.793666666667,7.88783333333
253.16,1.32325,3.90366666666,2.00525,2.34233333333,1.06008333333,4.84875,0.246416666667,1.63558333333,-0.994333333332,6.03216666667
253.54,0.829999999999,3.76408333333,1.78575,1.97008333334,0.704249999998,4.56075,-0.175999999999,1.45041666667,-1.4085,5.6085
253.91,0.475499999998,3.51833333333,1.409,1.80675,0.0173333333318,4.32216666666,-0.743416666666,0.916249999999,-1.85,5.45458333333
254.28,-0.850916666667,2.45116666667,0.074,0.406916666668,-1.33191666667,3.22783333333,-1.92383333333,-0.4625,-2.74691666667,4.09716666667
254.66,-4.63075,-1.00041666667,-3.19716666667,-3.11466666667,-5.02258333333,0.587833333333,-5.62083333333,-3.75408333334,-6.34283333333,0.587916666666
255.03,-4.40475,-0.595166666668,-2.94366666667,-2.41333333333,-4.82666666666,1.3745,-5.31391666667,-3.19266666667,-5.76841666666,0.5735
255.41,-3.22108333333,0.38975,-1.62766666667,-1.12325,-3.90875,2.47591666667,-4.36725,-1.68508333333,-4.06925,1.55883333333
255.78,-2.54683333333,1.42016666667,-0.493083333333,1.04083408559e-17,-2.89908333333,2.60566666667,-3.82633333333,-0.551583333332,-2.981,1.83108333334
256.15,-1.22641666667,2.68241666667,1.11183333333,1.57041666667,-1.387,3.31291666667,-2.48741666666,1.26108333333,-0.951499999999,3.38141666666
256.53,0.941666666668,3.23041666667,2.20091666667,2.66083333333,0.0328333333325,4.24875,-0.678999999999,2.431,0.580333333333,4.51166666667
256.90,1.14016666667,3.34783333333,2.28033333334,2.51875,0.114000000001,4.26,-0.818749999999,2.12483333333,0.228083333333,4.3635
257.28,1.21891666667,3.89266666667,2.825,2.57925,1.28508333333,4.46891666667,-0.085083333335,2.40933333333,0.141666666667,5.08316666667
257.65,3.08833333333,6.05066666667,4.78341666666,4.154,3.575,6.08433333333,1.62808333333,4.27983333334,1.97233333333,7.05775
258.02,4.70141666667,7.73025,5.91425,5.63433333334,4.93833333333,7.48641666666,3.25866666667,5.70641666666,3.46683333333,8.68508333334
258.40,4.75758333333,7.70866666667,5.92058333333,5.57425,5.1535,7.41775,3.09325,5.45641666666,3.24791666667,9.05708333334
258.77,4.00933333333,6.71191666667,4.93808333333,4.73333333334,4.38708333333,6.44425,2.26183333334,4.43433333334,2.08866666667,8.34908333332
259.15,4.1165,6.348,4.60383333333,4.58558333333,4.34408333333,6.571,2.04008333334,4.17591666667,1.88975,8.40158333333
259.52,4.01883333333,6.00383333333,4.201,4.27,4.04308333333,6.38875,1.657,3.73508333333,1.515,8.03758333333
259.89,3.99383333334,6.158,4.12016666666,4.4585,4.04958333333,6.61541666667,1.62508333333,3.80408333333,1.51733333333,8.33700000001
260.27,4.23116666667,6.33108333333,4.21375,4.60791666667,4.24516666667,6.76358333334,1.84533333333,4.21016666666,1.73016666667,8.70658333334
260.64,4.3395,6.42033333333,4.23333333333,4.78783333333,4.1205,6.95083333333,1.85475,4.46958333333,1.95758333333,8.90141666666
261.01,4.0005,6.02283333333,3.91816666667,4.62433333334,3.8395,6.70841666667,1.56308333333,4.19916666667,1.58725,8.74458333333
261.39,3.80375,5.79158333333,3.80341666667,4.59666666667,3.75075,6.41208333333,1.29725,4.10325,1.33941666667,8.76350000001
261.76,3.38783333333,5.4225,3.05233333334,4.23016666667,3.20516666667,5.896,0.849666666666,3.70458333333,0.808750000001,8.39291666666
262.13,3.76425,5.94775,3.24691666667,4.65783333333,3.42458333333,6.18233333334,1.13625,4.14841666666,1.09966666667,8.758
262.51,3.56241666666,6.01033333333,3.23266666667,4.67266666667,3.29041666667,5.98808333333,1.16816666667,4.27141666667,1.128,8.68566666667
262.88,2.91816666666,5.68416666667,2.91308333333,4.40516666667,2.69483333333,5.61308333333,0.598833333334,4.01441666667,0.593666666666,8.60224999999
263.25,2.13641666667,5.36408333333,2.46375,3.80775,2.0045,5.0885,-0.114916666667,3.56083333333,-0.08625,8.08066666667
263.63,1.72491666666,5.2455,2.29983333333,3.70808333333,1.51166666667,5.00008333333,-0.465250000001,3.0685,-0.587833333335,7.76491666666
264.00,0.828416666667,4.35108333333,1.53166666667,2.58283333333,0.508250000001,4.05866666667,-1.62908333333,2.04666666667,-1.86575,6.69725
264.37,0.189750000001,3.71758333333,0.358,1.67983333333,-0.460083333333,3.19883333333,-2.67308333334,1.29275,-2.8045,5.8865
264.75,-0.317916666666,3.40875,0.170083333333,0.887333333332,-0.436333333333,2.88383333333,-2.869,0.702499999999,-3.16483333333,5.15383333334
265.12,0.516333333333,4.014,1.19983333333,1.54883333333,0.625416666666,3.77391666666,-1.81066666667,1.52691666667,-2.20333333333,5.60658333334
265.49,0.45025,3.73791666666,1.32925,1.62941666667,0.964750000002,3.96658333333,-1.7725,1.57225,-2.04408333333,5.95333333333
265.87,0.145333333332,3.1145,0.657499999999,1.13508333333,0.705999999999,3.23908333333,-2.26333333333,1.07266666667,-2.44316666667,5.51625
266.24,0.0196666666685,2.64,0.282166666666,0.867000000001,0.6565,2.988,-2.22625,0.919333333333,-2.75158333333,5.21408333333
266.61,0.543333333333,2.74116666667,0.842583333333,1.43458333333,1.22708333333,3.22958333333,-1.70325,1.33691666667,-2.24658333333,5.39675
266.98,0.948333333335,3.01141666667,1.24716666667,1.93683333334,1.67816666667,3.81616666667,-1.293,1.71841666667,-1.523,5.78741666667
267.36,1.70291666667,3.84916666666,1.96566666666,2.67208333333,2.431,4.747,-0.416166666667,2.29416666667,-0.514666666666,6.64133333333
267.73,1.95291666667,3.84808333333,2.45308333333,2.81116666667,2.59,4.91158333333,-0.142166666667,2.54791666666,-0.189333333334,6.62233333333
268.10,2.38908333333,3.90458333333,2.52766666667,3.12858333333,2.45575,5.14291666667,-0.282416666667,2.65625,-0.0204166666657,6.77141666666
268.48,2.17758333333,3.68341666667,2.42175,2.9915,2.06558333333,4.98066666666,-0.722416666666,2.29441666667,-0.2085,6.42558333333
268.85,2.26666666667,3.77458333333,2.74741666667,2.97016666666,2.07441666667,5.07491666666,-0.7185,2.17075,-0.207666666667,6.36
269.22,1.85016666667,3.44025,2.54325,2.42091666667,1.50875,4.80633333333,-1.18233333333,1.68208333334,-0.723666666666,6.07033333334
269.59,2.25125,4.05316666666,3.11941666667,2.91741666667,2.0645,5.34025,-0.666166666667,2.221,-0.232166666667,6.59691666667
269.97,2.379,4.21133333333,3.13866666666,3.13875,2.26958333333,5.64666666667,-0.46175,2.51783333333,-0.178833333333,7.057
270.34,2.13066666667,3.89791666667,2.76958333333,2.68241666667,1.87866666667,5.0165,-0.716583333333,2.30008333333,-0.823249999999,6.66291666666
270.71,2.45733333333,4.27083333334,3.10125,3.12016666666,2.29166666666,5.11841666667,-0.265166666667,2.67516666667,-0.582416666668,6.92233333333
271.09,2.59666666667,4.42225,2.9345,3.3085,2.37766666667,5.02008333333,-0.096,2.60116666667,-0.561249999999,7.03725
271.46,2.6355,4.65066666667,3.03166666667,3.33508333333,2.43758333333,5.09075,0.193833333334,2.7455,-0.541250000001,7.22016666667
271.83,2.58766666667,4.50708333333,2.66358333333,3.061,2.26616666667,4.86625,0.12675,2.61708333334,-0.600250000001,7.17491666667
272.20,2.23316666667,4.14625,2.036,2.58208333333,1.83083333333,4.38833333333,-0.287416666667,2.22483333333,-0.993416666667,6.77333333333
272.58,2.81225,4.73583333333,2.57025,3.16516666667,2.43141666667,5.01333333333,0.37675,2.76833333333,-0.523499999999,7.28241666667
272.95,2.91083333333,4.74183333333,2.50008333333,3.14158333333,2.24183333333,4.87483333333,0.266083333333,2.60175,-0.614250000001,7.30041666667
273.32,2.85725,4.69041666666,2.51983333333,2.95241666667,2.03958333333,4.59116666666,0.115166666667,2.48016666667,-0.738083333334,7.02766666667
273.69,2.95433333333,4.79725,2.88158333334,3.24925,2.44091666667,4.73666666667,0.266666666667,2.68341666667,-0.125166666667,7.29875
274.06,2.67533333333,4.32825,2.70425,2.94541666667,2.08633333334,4.49191666667,-0.147416666667,2.332,-0.499,6.72133333333
274.44,2.46283333333,4.37325,2.737,2.70733333333,1.88508333333,4.44516666667,-0.417583333332,2.2985,-0.754750000001,6.64233333333
274.81,2.02408333333,4.02616666666,2.34025,2.49825,1.53683333333,4.22366666667,-0.816583333333,2.1515,-0.943916666666,6.23891666667
275.18,1.51033333333,3.92033333333,2.2745,2.19758333333,1.17116666667,3.88391666666,-1.08058333333,1.91266666667,-1.5375,5.86908333333
275.55,1.7315,4.25925,2.74083333333,2.57408333333,1.33783333333,4.26841666667,-0.787166666666,2.30558333333,-1.28241666667,6.11125
275.93,1.55241666667,4.21441666667,2.53833333334,2.63316666667,1.238,4.1095,-1.10483333333,2.17141666666,-1.41433333333,5.9475
276.30,1.91883333334,4.70775,2.99183333333,2.958,1.65783333333,4.34516666667,-0.671833333334,2.48925,-1.102,6.21608333333
276.67,2.68766666667,5.52033333333,3.55983333333,3.75716666666,2.35558333333,5.08191666667,0.0866666666658,3.21308333333,-0.303416666666,6.95566666666
277.04,3.21408333333,6.05283333333,3.90683333333,4.21491666667,2.51633333333,5.71116666667,0.620749999999,3.46433333333,-0.187833333333,7.27491666666
277.41,2.84675,5.55066666667,3.34908333333,3.77766666667,1.98975,5.2895,0.1675,2.94533333333,-0.645166666664,6.96416666667
277.79,2.66741666667,5.16133333333,3.08291666666,3.6965,1.97933333333,5.22091666666,-0.163333333333,2.67733333334,-0.7025,6.71516666667
278.16,3.30525,5.63491666667,3.6935,4.13508333333,2.6985,5.664,0.364,3.02841666667,-0.111583333333,7.22191666666
278.53,4.21983333333,6.24525,4.35083333334,4.76733333333,3.63375,6.347,1.10458333333,3.76941666667,0.92525,7.82958333334
278.90,4.13741666667,6.29833333334,4.123,4.66416666667,3.712,6.19666666667,1.073,3.79425,1.09716666667,7.79208333333
279.27,4.14525,6.17708333334,4.22158333334,4.35558333333,3.70525,6.287,1.20958333333,3.80575,1.34825,7.68775
279.64,4.29758333333,6.21025,4.54083333333,4.583,3.81591666667,6.77141666667,1.66025,4.25091666667,1.88933333333,7.87508333333
280.02,4.146,6.0035,4.79741666667,4.48991666667,3.73791666667,6.797,1.7475,4.19191666667,1.86208333333,7.79666666667
280.39,3.67933333334,5.60633333333,4.36658333333,4.04308333333,3.37841666667,6.4465,1.35225,3.98916666667,1.32066666667,7.44833333333
280.76,3.54525,5.59983333333,4.2115,4.10466666667,3.49808333333,6.17191666667,1.2215,4.01508333334,1.41816666667,7.49608333334
281.13,3.38733333333,5.56791666666,4.21633333333,3.88466666666,3.32916666666,5.84575,1.06141666667,3.87641666667,1.15691666667,7.23466666666
281.50,3.11441666667,5.40475,4.05166666667,3.85358333333,3.1385,5.52183333333,0.985416666665,3.72416666666,0.872416666668,6.92366666666
281.87,2.99383333333,5.367,3.88991666667,4.04266666667,2.97416666667,5.53983333334,0.848749999999,3.62641666667,0.707166666666,7.03291666667
282.25,3.01191666666,5.29858333333,3.8745,4.073,2.88983333333,5.52383333333,0.858916666667,3.53483333333,0.64125,6.97425
282.62,3.30725,5.53075,4.18716666667,4.536,3.20708333333,5.75716666667,1.22108333333,3.89008333333,0.872166666666,7.42766666667
282.99,3.16091666666,5.27458333333,3.83266666667,4.34366666667,2.99683333334,5.3,0.7775,3.55525,0.580416666667,7.147
283.36,2.72016666667,4.91508333333,3.17358333333,3.96883333333,2.4575,4.83958333333,0.2015,3.09441666666,0.0611666666665,6.82566666667
283.73,2.68875,4.82758333333,3.06416666667,3.81425,2.454,4.53658333333,0.129666666667,3.04316666666,0.0597500000002,6.75583333333
284.10,2.65541666667,4.84175,3.01541666667,3.728,2.23058333333,4.42383333333,0.202166666667,3.06341666667,0.0755000000002,6.62016666667
284.47,3.03091666667,5.19008333334,3.31491666667,4.21625,2.55225,4.76091666667,0.713083333334,3.46025,0.620833333334,7.10175
284.85,3.1435,5.14516666667,3.31933333334,4.07716666666,2.48483333334,4.71975,0.63,3.41525,0.725833333334,7.08633333333
285.22,2.90083333333,4.83066666666,3.11808333333,3.74158333333,2.09716666667,4.39316666667,0.419,3.21416666667,0.484,6.74791666667
285.59,2.80091666667,4.69466666667,3.04891666667,3.62075,2.0265,4.25891666666,0.2995,3.06716666667,0.302416666667,6.74816666666
285.96,2.43741666667,4.37791666667,2.71141666667,3.20833333333,1.66375,3.97616666667,-0.154666666667,2.63983333333,-0.199333333333,6.34516666666
286.33,2.25241666666,4.37258333334,2.59658333333,3.06408333334,1.532,3.94616666667,-0.255833333333,2.45225,-0.329333333334,6.14566666667
286.70,2.2485,4.41233333333,2.62566666667,2.89466666667,1.69008333334,3.89766666667,-0.280749999999,2.44441666667,-0.277833333332,6.04975
287.07,2.39933333333,4.5725,2.81691666667,3.09041666667,1.82608333333,4.15783333334,-0.182333333333,2.50225,-0.147166666667,6.23108333334
287.44,2.60066666667,4.89966666667,3.03658333333,3.28141666667,2.20958333333,4.40991666667,-0.00591666666675,2.70216666667,-0.149250000001,6.50908333333
287.82,2.36475,4.69325,2.75141666666,2.9645,2.018,4.25808333333,-0.262,2.52625,-0.523416666667,6.18458333333
288.19,2.28475,4.72166666666,2.74366666667,2.99166666667,2.10816666667,4.45508333333,-0.2945,2.54225,-0.666583333334,6.2345
288.56,2.73508333333,5.23958333333,3.309,3.45875,2.73508333333,4.99,0.221416666667,2.95033333334,-0.131,6.85816666667
288.93,2.80166666667,5.34058333333,3.4215,3.57816666667,2.74558333333,4.99,0.31,3.01466666667,-0.0282500000018,6.73383333333
289.30,2.96125,5.32825,3.44591666667,3.48341666667,2.7235,4.86233333333,0.334583333333,3.08941666667,0.231333333335,6.72908333333
289.67,3.225,5.429,3.70116666667,3.68883333333,2.9915,4.94016666667,0.588333333334,3.33691666667,0.473083333334,7.08191666667
290.04,3.36866666667,5.44508333333,3.66008333333,3.78091666667,2.89458333333,4.93991666666,0.641583333333,3.28483333333,0.607333333334,7.03175
290.41,3.44033333333,5.51766666666,3.68041666667,3.83425,2.84041666667,4.85591666667,0.698666666667,3.35416666666,0.836999999999,7.01633333333
290.78,3.58716666666,5.59641666667,3.8715,3.9785,2.89916666667,5.03983333334,0.843833333334,3.4495,1.21733333333,7.07041666667
291.15,3.95708333333,5.951,4.22525,4.43483333333,3.15883333333,5.48266666667,1.18658333333,3.73516666667,1.76291666667,7.44558333333
291.52,4.05566666667,5.91975,4.13075,4.29941666667,2.98175,5.3205,1.19266666667,3.68433333333,1.80158333333,7.36858333333
291.89,3.58566666667,5.40725,3.64,3.77441666667,2.34983333333,4.73816666667,0.61775,3.20783333333,1.44708333333,6.63983333333
292.26,3.76991666666,5.62233333333,3.77641666667,3.97333333333,2.43233333333,4.92391666666,0.662166666668,3.31766666667,1.56383333334,6.80558333333
292.64,3.709,5.80575,3.70891666667,4.17325,2.25516666667,4.961,0.723583333333,3.33516666667,1.518,6.74475
293.01,3.06916666667,5.43625,3.23425,3.79508333334,1.64475,4.55183333333,0.16875,2.67691666667,1.02875,6.13475
293.38,2.58375,5.33408333334,2.98908333333,3.557,1.3335,4.23941666666,-0.110916666667,2.42083333333,0.568000000001,5.87425
293.75,2.27375,5.18016666667,2.81266666667,3.33408333333,1.01516666667,4.09191666667,-0.403333333334,2.04416666667,0.11475,5.52775
294.12,2.15858333334,5.13641666667,2.7345,3.214,0.760833333333,3.80358333333,-0.531000000001,2.00441666667,-0.17475,5.527
294.49,2.11425,5.11058333334,2.71675,3.07641666667,0.679166666666,3.50583333333,-0.615916666667,1.90125,-0.3795,5.46675
294.86,2.14325,5.40941666666,2.85025,3.2725,0.85725,3.53475,-0.380749999999,2.08575,-0.259166666667,5.69091666667
295.23,2.47416666667,5.81308333333,3.13666666667,3.6025,1.28158333333,3.96741666667,0.00300000000007,2.42208333333,0.0338333333333,6.1565
295.60,2.73516666667,6.00458333333,3.49016666667,3.72525,1.4865,4.10275,0.40075,2.72058333333,0.310583333334,6.47225
295.97,2.73758333333,6.0625,3.59966666667,3.73141666667,1.82041666667,4.28333333333,0.417333333333,2.77316666667,0.35975,6.642
296.34,3.09575,6.389,3.95616666667,3.9925,2.20166666667,4.62416666667,0.7435,3.15566666667,0.683583333334,7.04133333333
296.71,3.54675,6.747,4.46741666667,4.36,2.64625,4.92375,1.03016666667,3.55191666666,1.16975,7.4055
297.08,3.598,6.88925,4.5615,4.477,2.74316666667,4.86816666667,1.089,3.66075,1.26783333333,7.476
297.45,3.70683333333,7.18925,4.695,4.64541666666,3.02841666667,5.08033333333,1.25516666667,3.79675,1.55808333333,7.63116666666
297.82,3.71625,7.2775,4.8235,4.6805,3.16491666666,5.17325,1.36791666667,3.87575,1.62583333333,7.56625
298.19,3.37716666667,6.93766666667,4.475,4.46325,2.8485,4.93225,0.917,3.5105,1.25741666667,7.17583333333
298.56,3.20733333333,6.91816666667,4.304,4.49875,2.74791666667,4.788,0.765833333332,3.46525,1.03833333333,7.00083333333
298.93,3.04475,7.00816666666,4.144,4.54066666667,2.90158333334,4.79908333333,0.655,3.46391666667,1.03158333333,6.88758333333
299.30,2.97525,7.21075,4.17841666667,4.69033333333,2.89216666667,4.771,0.69125,3.55466666667,1.13558333333,6.7795
299.67,3.00675,7.35,4.07983333334,4.75616666667,2.94975,4.8105,0.741583333332,3.65341666667,1.12991666667,6.75241666667
300.04,3.088,7.33491666667,4.05275,4.79516666666,2.91341666667,5.07083333333,0.9055,3.6955,1.10791666667,6.68791666667
300.41,3.43616666667,7.58233333333,4.21591666667,4.91766666667,3.21858333334,5.46275,1.28166666667,3.96658333333,1.447,6.924
300.78,2.98133333333,7.08791666667,3.66425,4.47066666667,2.64141666667,5.00908333333,0.83025,3.45966666667,0.788166666666,6.34158333333
301.15,2.55908333333,6.68091666667,3.13783333334,4.06616666666,2.12583333333,4.59825,0.321833333333,2.96141666666,0.325083333333,5.932
301.52,3.09425,7.34666666667,3.82891666667,4.69125,2.74558333333,5.09891666667,0.880916666667,3.53016666667,1.02408333333,6.48425
301.89,3.2225,7.42016666667,3.98583333334,4.63416666667,2.87341666667,5.04241666667,1.00333333333,3.47783333333,1.10316666667,6.54441666667
302.26,3.19691666667,7.26133333333,3.82566666666,4.38833333333,2.59325,4.819,0.829916666667,3.18433333333,0.867500000001,6.35308333334
302.63,3.84991666667,7.67491666667,4.32433333333,4.86716666667,3.05441666667,5.11666666667,1.36041666667,3.55366666667,1.2605,6.81708333333
303.00,3.76841666666,7.80025,4.3605,4.878,2.91308333333,4.91516666666,1.27375,3.471,1.31391666666,6.66283333333
303.37,3.5855,7.88983333333,4.22283333334,4.87258333333,2.8235,4.6665,1.05583333333,3.50766666667,1.27125,6.65616666667
303.74,2.99491666667,7.56258333333,3.80616666667,4.621,2.29641666667,4.11025,0.501249999999,3.14858333333,0.767416666666,6.30641666667
304.10,3.32775,8.1085,4.24933333333,4.98691666667,2.66833333334,4.4275,0.774916666668,3.53083333333,1.131,6.70225
304.47,3.545,8.42733333334,4.46266666667,5.233,2.94058333333,4.45958333333,0.999000000001,3.77366666667,1.356,6.9555
304.84,3.32333333333,8.29583333333,4.29525,5.11033333333,2.668,4.1635,0.790083333334,3.63366666667,1.11291666667,6.68733333334
305.21,3.19008333334,8.39016666667,4.29133333334,5.09908333333,2.4865,4.22183333333,0.650083333333,3.635,1.03166666667,6.61375
305.58,3.15966666667,8.6205,4.42866666667,5.16725,2.53158333333,4.33075,0.644,3.78475,1.01958333333,6.72666666666
