wavelength,Back_TanCucf,Belly_TanCucf,Breast_TanCucf,Crissum_TanCucf,Crown_TanCucf,DorTail_TanCucf,Patch10_TanCucf,Patch11_TanCucf,Rump_TanCucf,Throat_TanCucf,WingTip_TanCucf
411.13,7.426,17.9361333333,13.285,9.33220000001,5.16206666666,5.99103333333,9.26846666666,6.96643333333,9.02734666666,14.1804,7.3749
411.49,7.4472,17.9779333333,13.3088,9.32873333332,5.1656,6.0037,9.27786666666,6.9772,9.03146666667,14.1899333333,7.34523333333
411.85,7.46666666667,17.9795333333,13.3166666667,9.33499999999,5.1606,6.01386666667,9.28126666667,6.9823,9.02411999999,14.189,7.3306
412.21,7.50873333333,17.9986,13.3666,9.36346666665,5.1844,6.0393,9.35486666667,6.99733333333,9.03825333333,14.2094666667,7.32093333333
412.57,7.50853333333,18.0066666667,13.4135333334,9.32926666667,5.1584,6.01946666667,9.36353333334,6.96546666667,9.05961333333,14.2091333333,7.29663333333
412.92,7.57526666667,18.0655333333,13.4834666667,9.37280000001,5.19466666666,6.05826666667,9.41913333333,6.99193333333,9.09349333333,14.2652,7.3302
413.28,7.62786666667,18.1266666667,13.5461333333,9.41013333333,5.22286666667,6.06376666667,9.49679999999,7.00423333333,9.12958666667,14.3240666667,7.3538
413.64,7.63426666667,18.1304666667,13.5564666667,9.39480000001,5.19886666667,6.02676666667,9.5068,6.99476666667,9.12869333333,14.2989333333,7.32973333333
414.00,7.6656,18.1840666667,13.612,9.40919999999,5.19033333333,6.0396,9.54553333333,7.00196666667,9.16473333333,14.3374,7.33653333333
414.36,7.69726666667,18.2288,13.6729333333,9.454,5.184,6.05663333333,9.58786666667,6.98206666667,9.19381333333,14.4264666667,7.3452
414.72,7.75426666667,18.2894,13.7574666667,9.49933333333,5.2326,6.12633333333,9.65693333333,7.01823333333,9.24398666667,14.4884666667,7.39163333333
415.07,7.7788,18.3297333333,13.8156,9.53586666667,5.28106666667,6.14596666667,9.69806666667,7.0512,9.28946666667,14.5347333333,7.41153333333
415.43,7.82386666667,18.4125333333,13.8941333333,9.57726666667,5.28333333333,6.16773333333,9.75206666668,7.05516666667,9.35742666667,14.6130666667,7.44396666667
415.79,7.8858,18.5111333333,14.0027333333,9.62853333333,5.30853333333,6.20586666667,9.81773333333,7.11123333333,9.42765333334,14.7026666667,7.47516666667
416.15,7.93993333333,18.6064,14.0665333333,9.68453333333,5.3318,6.22886666667,9.87779999999,7.16723333333,9.50710666667,14.7986,7.53066666667
416.51,7.97866666667,18.6896,14.1134666667,9.73240000001,5.35093333333,6.24306666667,9.93346666667,7.19686666667,9.55001333332,14.8456666667,7.54133333334
416.86,8.01246666667,18.7386,14.167,9.75526666665,5.35906666667,6.26523333333,9.97826666667,7.234,9.59841333333,14.8725333333,7.5492
417.22,8.0106,18.7513333333,14.1746,9.75206666666,5.3372,6.25816666667,9.96986666667,7.2401,9.61301333335,14.8842666667,7.53193333333
417.58,8.04233333333,18.8126,14.22,9.78313333333,5.33126666667,6.26906666667,10.0064666667,7.24136666667,9.65909333335,14.9490666667,7.53723333333
417.94,8.06953333333,18.8424666667,14.2515333333,9.80846666667,5.34113333334,6.2858,10.0350666667,7.26313333333,9.69231999999,14.9588666667,7.5566
418.29,8.07866666667,18.8442,14.2665333333,9.79346666667,5.33453333333,6.2753,10.0653333333,7.27206666667,9.71412000001,14.9420666666,7.5397
418.65,8.07446666667,18.8392,14.2745333333,9.78306666666,5.2946,6.23123333333,10.0686,7.2426,9.70695999998,14.9329333333,7.50576666667
419.01,8.09906666667,18.8684,14.2983333333,9.77813333333,5.271,6.23456666667,10.0994,7.22846666667,9.71924,14.9416666667,7.50413333333
419.37,8.12553333333,18.8774,14.3419333333,9.79099999999,5.26673333333,6.23196666667,10.1268666667,7.23556666667,9.72166666668,14.9643333333,7.49076666667
419.73,8.11986666667,18.8734666667,14.3332666667,9.77706666667,5.24946666667,6.2199,10.1308666667,7.21483333333,9.70254666667,14.9415333333,7.47236666667
420.08,8.13413333333,18.8671333333,14.3368,9.76593333333,5.24246666667,6.21506666667,10.1311333333,7.19413333333,9.70145333333,14.9104666667,7.45666666667
420.44,8.15993333333,18.8728,14.3701333333,9.78366666667,5.24973333334,6.22843333333,10.1548666667,7.2064,9.71342666667,14.9252666667,7.46843333333
420.80,8.16166666667,18.8639333334,14.3770666667,9.77313333333,5.2446,6.21586666667,10.1494666667,7.18696666667,9.70967999999,14.9260666667,7.4633
421.16,8.2036,18.9140666667,14.4304666667,9.80593333333,5.25766666667,6.23423333333,10.2012,7.21333333333,9.74270666667,14.9584666666,7.4754
421.51,8.213,18.9127333333,14.4544,9.79633333333,5.24686666667,6.22043333333,10.2076,7.20383333333,9.74213333334,14.9559333333,7.4522
421.87,8.24053333333,18.931,14.4814666667,9.80173333333,5.2434,6.2185,10.2237333333,7.20386666667,9.74093333332,14.9746666666,7.44393333333
422.23,8.26413333334,18.9826666667,14.5148666667,9.8242,5.24573333333,6.2355,10.2372,7.20476666667,9.7634,14.9916,7.443
422.58,8.2852,19.0058,14.5260666667,9.82719999999,5.24886666667,6.24113333333,10.2398,7.20486666667,9.77424000001,15.0078,7.4411
422.94,8.31646666667,19.0349333333,14.5644,9.86193333334,5.25973333333,6.25143333333,10.2656666667,7.2233,9.79721333333,15.0331333333,7.44926666667
423.30,8.31886666667,19.0432,14.5706666667,9.85026666666,5.24553333333,6.2381,10.2615333333,7.2084,9.79345333332,15.0218666667,7.44186666667
423.66,8.336,19.0576,14.5875333333,9.85226666666,5.23226666667,6.24393333333,10.2693333333,7.2034,9.81762666667,15.0418666667,7.4263
424.01,8.36,19.0836666667,14.6186,9.86806666667,5.24593333333,6.26293333333,10.2883333333,7.22096666667,9.84775999999,15.0754666667,7.43433333333
424.37,8.37646666667,19.1072666667,14.6450666667,9.86633333334,5.23373333333,6.25683333333,10.3093333333,7.20696666667,9.85142666667,15.0942666667,7.42716666667
424.73,8.41926666667,19.1831333333,14.6994,9.9098,5.2422,6.27056666667,10.3580666667,7.2239,9.88929333333,15.1395333333,7.44613333333
425.08,8.42766666667,19.1832,14.7133333333,9.89973333333,5.24486666667,6.27206666667,10.3576,7.217,9.89778666668,15.1364666667,7.44273333333
425.44,8.46793333333,19.2364,14.764,9.93446666667,5.26546666667,6.30923333333,10.3881333334,7.23593333333,9.93705333335,15.1756666667,7.476
425.80,8.47653333333,19.2784,14.8066,9.94739999999,5.27186666667,6.31053333333,10.4022666667,7.2415,9.95717333334,15.1986666667,7.48073333333
426.16,8.47006666667,19.2708666666,14.8006666667,9.91606666666,5.2384,6.2681,10.385,7.20406666667,9.94182666666,15.1998666667,7.44816666667
426.51,8.50673333333,19.3266666667,14.8612,9.9338,5.23666666667,6.286,10.4258666667,7.2128,9.95587999999,15.2294666667,7.45613333333
426.87,8.51326666667,19.3501333333,14.8900666667,9.91680000001,5.22273333333,6.26613333333,10.4217333333,7.20543333333,9.96354666666,15.2429333333,7.43663333333
427.23,8.56333333333,19.4032,14.9423333333,9.95580000001,5.25126666667,6.29773333333,10.4668666667,7.23043333333,10.0056533333,15.28,7.46083333333
427.58,8.5944,19.4626,15.0106666667,9.99526666666,5.27926666667,6.29566666667,10.4982,7.2361,10.0407333333,15.3176,7.4758
427.94,8.6146,19.5037333334,15.0557333333,10.0096,5.25893333333,6.27556666667,10.4906666667,7.23076666667,10.03788,15.345,7.45416666667
428.30,8.64460000001,19.552,15.0976666667,10.0355333333,5.2616,6.27313333333,10.4978666667,7.2568,10.07824,15.3777333333,7.45273333333
428.65,8.6542,19.5506,15.1240666667,10.0183333333,5.24826666667,6.26483333334,10.4981333334,7.25476666667,10.0835066667,15.3904666667,7.4263
429.01,8.71066666667,19.6222,15.1901333333,10.0616666667,5.25713333333,6.28286666667,10.5447333333,7.26036666667,10.12216,15.4512,7.42433333333
429.37,8.73360000001,19.6777333333,15.2337333333,10.0815333333,5.2544,6.2861,10.5746,7.2694,10.1416,15.4795333333,7.421
429.72,8.78593333333,19.7172666667,15.2953333333,10.1145333333,5.27046666667,6.31503333333,10.6224,7.27613333333,10.19304,15.5158,7.42426666667
430.08,8.86486666667,19.7957333333,15.3946666667,10.1816,5.31466666667,6.37673333333,10.6906,7.32826666667,10.25696,15.5775333333,7.46316666667
430.44,8.86960000001,19.8376666667,15.4518,10.2238,5.3216,6.37813333333,10.7152666667,7.32806666667,10.2909733333,15.6166,7.46456666667
430.79,8.9216,19.9108,15.4990666667,10.2667333333,5.32366666667,6.39103333333,10.7544,7.3447,10.3348,15.6593333333,7.47686666667
431.15,8.94186666667,19.9528,15.5595333333,10.2713333333,5.32186666667,6.4004,10.7671333333,7.36296666667,10.3632666667,15.6788,7.46456666667
431.50,9.00613333334,20.0050666667,15.6124666667,10.2839333333,5.32833333333,6.42113333333,10.8114,7.3967,10.4153066667,15.7222666667,7.50286666667
431.86,9.02846666667,20.0186666667,15.6555333333,10.2758,5.31833333333,6.41903333333,10.8466,7.36906666667,10.4348666667,15.7114,7.50186666667
432.22,9.06513333334,20.0434666667,15.6968666667,10.295,5.3112,6.43556666667,10.8618,7.36466666667,10.45236,15.706,7.50236666667
432.57,9.12193333333,20.0977333333,15.7598666667,10.3391333333,5.33486666667,6.4735,10.8964666667,7.3819,10.50096,15.7438666667,7.51633333333
432.93,9.13173333334,20.0926666667,15.795,10.3327333333,5.32133333333,6.45836666667,10.8882666666,7.37556666667,10.50748,15.7463333333,7.50643333333
433.29,9.17193333333,20.1242666667,15.8480666667,10.3616,5.33426666667,6.4713,10.9166666667,7.38926666667,10.5434133333,15.7726,7.50716666667
433.64,9.19593333334,20.1544666667,15.8790666667,10.3686666667,5.3172,6.44876666667,10.9120666667,7.39263333333,10.5526,15.7816666667,7.4999
434.00,9.22066666667,20.2036,15.9221333333,10.3848666667,5.3232,6.44923333333,10.9361333333,7.40153333333,10.5761466667,15.8177333333,7.50713333333
434.35,9.2566,20.2416666667,15.9580666667,10.3794,5.32466666667,6.43493333333,10.944,7.40353333333,10.5935733333,15.8256,7.48326666667
434.71,9.28479999999,20.265,15.999,10.3836666667,5.3412,6.45193333333,10.9593333333,7.40783333333,10.6175866667,15.8486666667,7.47653333333
435.07,9.32846666666,20.3157333334,16.0365333333,10.4156666667,5.33946666667,6.44826666667,10.9849333333,7.40203333333,10.6516533333,15.8934666667,7.4815
435.42,9.33846666666,20.3409333333,16.0782,10.4358,5.33606666667,6.4426,10.9932666667,7.39763333333,10.6572666667,15.9084,7.4635
435.78,9.3966,20.4196666667,16.1458666667,10.4937333333,5.37213333333,6.4717,11.033,7.45063333333,10.70848,15.9864666667,7.4881
436.13,9.43086666666,20.4918666667,16.2096,10.526,5.407,6.4928,11.0772,7.45763333333,10.7583333333,16.0595333333,7.49523333333
436.49,9.42146666667,20.5034,16.2225333333,10.5092666667,5.37253333333,6.45133333333,11.0630666667,7.4311,10.7451066667,16.0432666667,7.47363333333
436.84,9.46720000001,20.5778,16.2806666666,10.5431333333,5.37926666667,6.46486666667,11.0910666667,7.43096666667,10.7880666667,16.072,7.47976666667
437.20,9.50993333333,20.6384666667,16.3528666667,10.5657333333,5.40333333333,6.4859,11.1226666667,7.4484,10.8231333333,16.128,7.5039
437.56,9.55059999999,20.6915333333,16.4044666667,10.5776,5.4222,6.50436666667,11.1557333333,7.45603333333,10.8597466667,16.1723333333,7.51856666667
437.91,9.58146666666,20.7244666667,16.4734,10.5919333333,5.41753333333,6.50986666667,11.1698,7.46476666667,10.8823733333,16.1792,7.52843333333
438.27,9.63733333334,20.7811333333,16.5398666667,10.6388,5.42873333333,6.54856666667,11.219,7.50876666667,10.9503466667,16.2282666667,7.5665
438.62,9.6552,20.8121333333,16.5976,10.6506,5.43,6.55023333333,11.2320666667,7.50896666667,10.9754266667,16.2392,7.58603333333
438.98,9.67319999999,20.8434666667,16.6404,10.6372,5.4306,6.54206666667,11.2408,7.50816666667,10.97916,16.2548666667,7.57883333333
439.33,9.71373333334,20.8976666666,16.7046666667,10.6728666667,5.43226666666,6.55426666667,11.2572666667,7.50543333333,11.01492,16.3004666667,7.5815
439.69,9.75366666667,20.9545333333,16.7694,10.6961333333,5.42753333333,6.56443333333,11.2753333333,7.50736666667,11.0424533333,16.3388,7.58596666667
440.04,9.77893333333,20.9826,16.8179333333,10.6961333333,5.40706666667,6.54726666667,11.2782666667,7.50073333333,11.0547466667,16.3493333333,7.5839
440.40,9.817,21.0442666667,16.8878666667,10.7200666667,5.424,6.56773333333,11.2966666667,7.5116,11.0968266667,16.3845333333,7.59416666666
440.75,9.83780000001,21.0923333333,16.9433333333,10.7366,5.42153333333,6.56803333334,11.3048666667,7.51703333333,11.1111066667,16.4308666667,7.60116666666
441.11,9.86633333333,21.1163333333,16.9826,10.7483333333,5.41466666667,6.56156666667,11.3015333334,7.50773333333,11.1318933333,16.4392,7.59033333333
441.47,9.88999999999,21.1626,17.0482666667,10.7763333333,5.42093333333,6.57156666667,11.3206666667,7.51083333333,11.1542,16.4659333333,7.59633333333
441.82,9.92146666667,21.1894,17.0952,10.8038666667,5.4226,6.5792,11.3320666667,7.5094,11.17756,16.5034,7.5916
442.18,9.91419999999,21.1791333333,17.116,10.7796,5.39646666667,6.5489,11.298,7.46313333333,11.1504266667,16.4937333333,7.55206666666
442.53,9.95979999999,21.2332,17.1714,10.8246,5.40486666666,6.568,11.3247333334,7.48213333333,11.19588,16.5295333333,7.55496666667
442.89,9.99873333333,21.2908,17.2388,10.8636666667,5.40906666667,6.58863333333,11.3448,7.48836666667,11.24052,16.5783333333,7.56066666667
443.24,10.0258,21.3404666667,17.2886666667,10.8734,5.40266666667,6.58366666667,11.3532,7.49053333333,11.26468,16.6007333333,7.56806666667
443.60,10.0550666667,21.368,17.3392,10.8876,5.3934,6.5767,11.3646,7.47663333333,11.2826,16.6324666667,7.56233333333
443.95,10.1323333333,21.4553333333,17.4298,10.9356666667,5.4224,6.6199,11.3966,7.51063333333,11.3388533333,16.6918,7.5858
444.31,10.1737333333,21.4931333333,17.4791333333,10.9624666667,5.4272,6.6294,11.4206666667,7.52076666667,11.35716,16.7333333333,7.6014
444.66,10.2126666667,21.5193333333,17.5144666667,10.9735333333,5.42946666666,6.62556666667,11.4269333333,7.5263,11.3857333333,16.7412,7.59573333333
445.02,10.2033333333,21.5397333333,17.5211333334,10.9488666667,5.39753333334,6.6002,11.4133333333,7.49523333333,11.3753466667,16.7419333333,7.5666
445.37,10.2364666667,21.5778666667,17.544,10.9617333333,5.39386666667,6.59666666667,11.4174666667,7.4983,11.4053733333,16.7644666667,7.55806666667
445.72,10.2598666667,21.6269333333,17.5773333333,10.9676666667,5.3944,6.58653333333,11.4227333333,7.49416666667,11.42232,16.7996,7.5639
446.08,10.3098666667,21.7103333333,17.6456666667,11.0136,5.42066666667,6.6203,11.4642,7.5214,11.4703733333,16.8628666667,7.59993333333
446.43,10.3304,21.7351333333,17.6944,11.0066,5.4078,6.609,11.4628666666,7.5052,11.47232,16.8993333333,7.58843333333
446.79,10.343,21.7396666667,17.7242666667,11.0113333333,5.39766666667,6.59946666667,11.4504,7.49766666667,11.4785733333,16.8924666667,7.5836
447.14,10.386,21.7746666667,17.7812666667,11.0314666666,5.42473333333,6.6135,11.4727333333,7.51193333333,11.5052133333,16.9314666666,7.5935
447.50,10.3961333333,21.7928,17.8135333333,11.0318,5.432,6.62133333333,11.4646666667,7.51546666667,11.5175466667,16.9379333333,7.58726666667
447.85,10.3913333333,21.802,17.8397333333,11.0342,5.4212,6.6054,11.4626,7.49853333333,11.5214133333,16.962,7.58213333333
448.21,10.4224666667,21.8498666667,17.9010666667,11.0536,5.43286666667,6.6125,11.4654666667,7.51433333333,11.5621733333,16.9997333333,7.58346666667
448.56,10.4588,21.9054666667,17.9653333333,11.0909333333,5.44786666667,6.6484,11.4964,7.535,11.6012933333,17.0496,7.6123
448.92,10.5182666667,21.9561333333,18.0475333333,11.1408,5.47273333333,6.66526666667,11.528,7.56853333333,11.6478,17.1098,7.63396666667
449.27,10.548,21.9906666667,18.1147333333,11.1758,5.4842,6.68626666667,11.5405333333,7.56273333333,11.6819733333,17.1709333333,7.6439
449.62,10.5819333333,22.0199333333,18.1675333333,11.2121333333,5.49286666667,6.7066,11.5514,7.58183333333,11.71444,17.1976,7.64336666667
449.98,10.6259333334,22.0432666667,18.2257333333,11.2322,5.48846666667,6.70273333333,11.5621333333,7.5832,11.744,17.2370666667,7.63273333333
450.33,10.6954666667,22.1175333333,18.3035333333,11.2839333333,5.52653333333,6.7483,11.6034666667,7.61333333333,11.8072133333,17.2942,7.65913333333
450.69,10.7736,22.2028666667,18.3992,11.3419333333,5.55866666667,6.78893333333,11.6626,7.65026666667,11.87884,17.3782666667,7.69886666667
451.04,10.8113333333,22.2591333333,18.4438666667,11.3656666667,5.55833333333,6.80213333333,11.6732666667,7.65933333333,11.9256666667,17.4045333333,7.69673333333
451.40,10.8746,22.335,18.5210666667,11.4166,5.56673333333,6.81783333333,11.7110666667,7.68336666667,11.9937333333,17.4638666667,7.72353333333
451.75,10.9238,22.3678,18.5693333333,11.4380666666,5.56833333333,6.81423333333,11.7302,7.69443333333,12.0227066667,17.4863333333,7.7143
452.10,10.9525333333,22.3956666667,18.6051333334,11.4412,5.5508,6.7999,11.74,7.67146666667,12.03136,17.5194,7.7022
452.46,10.9852,22.4358,18.6639333333,11.4476666667,5.52906666667,6.77666666667,11.7304,7.65,12.0479066667,17.5417333333,7.67913333333
452.81,11.0298,22.5102666666,18.721,11.4761333333,5.52753333333,6.77983333333,11.7355333333,7.64943333333,12.0822933333,17.5724666667,7.6806
453.17,11.0660666667,22.5619333333,18.7736,11.4827333334,5.5214,6.7656,11.7252,7.66316666667,12.10192,17.5933333333,7.67603333334
453.52,11.1092,22.6286666667,18.8570666667,11.4982666667,5.5286,6.77273333333,11.7487333333,7.65853333333,12.1458133333,17.6354666667,7.67476666667
453.87,11.1459333333,22.6925333333,18.9262666667,11.528,5.53426666667,6.7774,11.7635333333,7.6738,12.1707066667,17.6776,7.68876666667
454.23,11.1812,22.7425333333,18.9874666667,11.5506,5.5274,6.7671,11.7708666667,7.6732,12.1947466667,17.7232,7.68936666667
454.58,11.2090666666,22.7792,19.025,11.5648,5.52793333333,6.7586,11.762,7.673,12.1934666667,17.7548,7.66566666667
454.93,11.2418666667,22.8257333333,19.0904666667,11.583,5.50746666667,6.7612,11.7833333333,7.67433333333,12.21424,17.7932666667,7.66073333333
455.29,11.2805333333,22.8830666667,19.1653333333,11.6056,5.50993333333,6.76656666667,11.7946666667,7.6694,12.2317066667,17.8228666667,7.6463
455.64,11.3516,22.9676,19.2748666667,11.646,5.53053333333,6.802,11.815,7.71926666667,12.2926133333,17.8883333333,7.674
456.00,11.4215333334,23.0534666666,19.3756,11.6993333333,5.56726666667,6.83863333333,11.8567333333,7.7681,12.36704,17.952,7.69723333333
456.35,11.4736666667,23.1094666667,19.4506,11.7320666667,5.58506666667,6.84293333333,11.8932666667,7.78926666667,12.40656,17.9918666667,7.70656666667
456.70,11.5002,23.1292666667,19.4984666667,11.7360666667,5.56333333333,6.82793333333,11.8996,7.76426666667,12.42932,18.0139333333,7.69243333333
457.06,11.5629333333,23.2213333333,19.6061333333,11.7812666666,5.5778,6.85136666667,11.9618,7.79063333333,12.4916666667,18.0661333333,7.7126
457.41,11.6219333333,23.2928666667,19.6809333333,11.8161333333,5.58386666667,6.87056666667,11.9732,7.80723333333,12.5365866667,18.1071333333,7.73296666667
457.76,11.6645333333,23.3454,19.7588,11.8425333333,5.57466666667,6.87993333333,11.9809333333,7.79196666667,12.5843466667,18.1350666667,7.72703333333
458.12,11.6934,23.3929333333,19.8154666667,11.8628,5.56186666666,6.86273333333,11.9804666667,7.78,12.6040266667,18.1632,7.718
458.47,11.7187333333,23.4418,19.8914666667,11.8825333333,5.56106666666,6.8618,11.9978,7.77833333333,12.6476266667,18.1998666667,7.7197
458.82,11.7819333333,23.5211333333,19.9805333333,11.9236666666,5.5762,6.8815,12.0316666667,7.79396666667,12.6931733333,18.25,7.7356
459.18,11.8088,23.5668,20.031,11.9382666667,5.57106666666,6.8669,12.0470666667,7.7856,12.72404,18.2875333333,7.7357
459.53,11.7940666667,23.5698,20.0385333333,11.9336,5.545,6.83616666667,12.0291333333,7.7346,12.71116,18.2758,7.70676666667
459.88,11.8234666667,23.6071333333,20.0882,11.9519333333,5.53246666667,6.8282,12.0365333333,7.7345,12.7238533333,18.3041333333,7.69266666667
