wavelength,Back_IncOrtf,Belly_IncOrtf,Breast_IncOrtf,Crissum_IncOrtf,Crown_IncOrtf,DorTail_IncOrtf,Patch10_IncOrtf,Patch11_IncOrtf,Rump_IncOrtf,Throat_IncOrtf,WingTip_IncOrtf
809.88,13.5685555556,47.1312222222,28.036,27.8256666667,12.9566666667,10.7477777778,3.72922222222,36.5175555555,13.6643333333,27.5865555555,17.9575555556
810.19,12.0418888889,46.8448888889,27.0918888889,26.8077777778,11.7872222222,9.54344444443,2.42022222222,35.8515555556,12.5612222222,26.739,17.0585555556
810.49,11.8471111111,46.4437777778,27.1064444444,26.5692222222,11.4692222222,9.29077777777,2.37733333333,35.7107777778,12.1555555556,26.579,16.4925555556
810.80,12.4926666667,46.8195555555,27.8076666667,27.0222222222,12.1247777778,10.2266666667,3.46844444445,36.2054444445,12.8802222222,27.132,16.8754444445
811.10,12.0637777778,46.2293333333,27.7175555556,26.5744444444,11.803,10.1483333333,3.41955555556,35.5094444444,12.6553333333,27.0555555555,16.3456666666
811.41,11.0803333333,45.9671111111,27.6027777778,26.1523333333,10.7203333333,9.26955555556,2.22211111111,34.8764444444,11.6667777778,26.2551111111,15.5968888889
811.71,10.5462222222,45.8463333333,27.5788888889,26.3548888889,10.6717777778,8.914,1.69488888889,34.8713333333,11.3725555555,25.4864444445,15.0764444445
812.02,10.0342222222,45.8841111111,27.3193333333,25.9862222222,10.5353333334,8.25322222221,0.97022222222,34.8367777778,10.9831111111,24.9733333333,14.7365555556
812.32,11.1321111111,46.386,28.1418888889,26.9705555556,11.7442222222,9.56011111111,2.30011111111,35.4121111111,12.0291111111,26.0525555556,15.9438888889
812.63,11.1002222222,46.82,28.6577777778,27.6861111111,11.5432222222,9.91244444442,2.624,35.5902222222,12.137,26.4552222222,16.1213333333
812.93,10.6382222222,45.9166666667,28.0678888889,27.1006666667,11.1541111111,9.74644444444,2.37488888889,34.4828888889,11.9385555556,25.5318888889,15.7316666666
813.24,10.7446666666,46.1796666667,27.6537777778,26.9534444444,10.9602222222,9.82844444444,2.19866666667,34.713,11.607,25.4875555555,15.6158888889
813.54,11.1003333333,46.0842222222,28.0906666667,27.6052222222,11.2837777778,9.95688888889,2.697,35.0918888889,12.1035555556,25.7282222222,15.9116666667
813.85,10.7642222222,46.4174444444,28.4876666667,27.5663333333,11.5554444444,10.1787777778,2.47144444445,35.1218888889,12.1734444445,25.5608888889,15.9024444444
814.15,10.7648888889,46.2728888889,28.93,27.5992222222,12.1062222222,10.4404444445,2.35844444445,35.205,12.5175555556,25.9222222222,16.4665555556
814.46,11.3701111111,46.7661111111,29.3057777778,27.9235555555,12.4823333333,10.6145555556,2.47277777778,35.6116666667,12.9037777778,26.2823333333,17.1148888889
814.76,11.9102222222,46.8093333333,28.9655555556,27.6127777778,12.741,10.6316666667,2.87644444444,35.592,13.423,26.3556666667,17.3431111111
815.07,12.2454444445,46.5542222222,28.3186666666,26.7917777778,12.7757777778,10.3795555556,3.02166666667,35.2842222222,13.2952222222,26.3996666667,16.9741111111
815.37,12.8237777778,46.7315555555,28.5191111111,26.9842222222,13.3145555556,11.2363333333,3.95788888889,35.4115555556,13.4921111111,26.7543333333,17.314
815.68,12.1068888889,46.5198888889,27.9035555556,25.8384444444,12.8301111111,10.2096666667,3.18666666667,34.9162222222,12.7253333334,25.5658888889,16.2892222222
815.98,12.1815555555,46.6481111111,27.6893333334,25.6626666667,13.086,10.0508888889,3.07666666667,35.09,12.743,25.8602222222,16.2351111111
816.29,12.6733333333,47.3825555556,28.7916666667,26.5985555556,13.7182222222,10.7075555556,3.48633333333,36.1991111111,13.325,26.6811111111,16.9254444444
816.59,12.9526666667,47.4302222222,29.2343333333,26.7894444445,13.5872222222,10.31,3.41244444445,35.9342222222,13.7326666667,26.3733333333,17.0827777778
816.89,13.8323333333,48.2684444444,29.7671111111,27.4477777778,14.8938888889,10.9873333334,3.94766666667,36.4666666667,14.4195555556,26.9737777778,17.8415555556
817.20,14.9763333333,48.8848888889,29.8818888889,28.2367777778,15.7332222222,11.626,4.87411111111,37.027,15.0267777778,27.692,18.6901111111
817.50,14.6384444444,48.651,29.1865555556,28.0876666667,14.9878888889,10.9911111111,4.03677777778,36.5606666667,14.4684444444,27.0683333333,18.3152222222
817.81,14.8534444444,48.4971111111,29.3387777778,28.5436666667,15.2897777778,11.0042222222,4.04288888889,37.2501111111,14.4366666667,27.5936666667,18.1596666667
818.11,15.2753333333,49.7825555556,30.2288888889,29.0837777778,15.9851111111,11.4708888889,4.58088888889,38.3211111111,15.1238888889,28.4307777778,18.9473333333
818.41,16.6441111111,51.0554444444,32.0935555556,30.45,17.192,13.1862222222,6.081,39.7286666667,16.9945555556,30.4318888889,20.8031111111
818.72,17.0834444444,51.955,32.9382222222,31.1418888889,17.496,13.543,6.20444444444,40.3282222222,17.5818888889,31.1421111111,21.3285555555
819.02,17.2855555556,52.1267777778,33.3095555556,31.8808888889,17.6427777778,14.5238888889,6.84144444444,40.8572222222,18.1904444444,32.0316666667,22.0317777778
819.33,17.5062222222,52.626,33.6191111111,32.0972222222,17.5705555556,15.0338888889,6.90966666666,41.4005555556,18.7567777778,32.1544444445,22.4437777778
819.63,18.0888888889,52.989,33.4875555555,32.1857777778,17.8481111111,15.4051111111,7.15644444444,41.4771111111,19.1806666667,32.7225555556,22.7713333333
819.93,18.6098888889,53.5451111111,33.7416666667,32.7285555555,18.0774444444,16.1187777778,7.297,42.1136666667,19.6434444444,33.292,23.0335555556
820.24,18.8656666666,53.7073333333,33.8302222222,32.7884444445,17.6801111111,15.9102222222,7.01788888889,41.9335555555,19.7115555555,33.4684444445,22.9197777778
820.54,19.0072222222,53.913,34.0242222222,33.1202222222,17.6367777778,15.9503333333,6.97022222222,41.9458888889,19.8411111111,33.6272222222,23.0416666666
820.85,19.5567777778,54.4271111111,34.6785555555,33.6163333333,18.0512222222,16.6493333333,7.49644444444,42.4831111111,20.2953333333,34.1316666667,23.6555555556
821.15,19.9076666667,54.9562222222,35.1173333333,33.938,18.2748888889,17.0295555556,7.79588888889,42.7732222222,20.7213333333,34.4217777778,24.2508888889
821.45,20.0747777778,55.0663333333,35.2776666667,34.1405555556,18.309,17.2108888889,7.85822222222,42.8618888889,20.679,34.5122222222,24.3354444444
821.76,19.9141111111,55.0647777778,35.2746666667,34.18,18.135,17.0517777778,7.58222222222,42.7802222222,20.5063333333,34.466,24.2581111111
822.06,19.962,54.9894444444,35.3871111111,34.2341111111,18.1417777778,17.1171111111,7.64944444445,42.824,20.5892222222,34.4718888889,24.2697777778
822.36,20.0262222222,55.085,35.3796666667,34.2262222222,18.1272222222,17.1415555556,7.61011111111,42.8484444444,20.6241111111,34.4282222222,24.291
822.67,20.1164444445,55.0904444445,35.4114444444,34.3346666666,18.2026666667,17.1594444444,7.61,42.9086666667,20.5142222222,34.4912222222,24.2668888889
822.97,20.1797777778,55.3538888889,35.6534444444,34.5114444444,18.287,17.2167777778,7.57711111111,43.1704444445,20.4951111111,34.5992222222,24.3944444445
823.27,20.2611111111,55.432,35.7805555555,34.5425555555,18.397,17.2681111111,7.64844444444,43.2084444444,20.5331111111,34.7051111111,24.5045555555
823.58,20.1241111111,55.4384444444,35.7005555556,34.5765555555,18.447,17.3227777778,7.58755555555,43.275,20.4801111111,34.583,24.4635555556
823.88,19.8944444444,55.3335555556,35.6144444444,34.3524444444,18.2768888889,17.2391111111,7.40433333333,43.1751111111,20.2893333333,34.3968888889,24.3351111111
824.18,19.8601111111,55.3316666667,35.5811111111,34.3325555556,18.2685555556,17.1421111111,7.40911111111,43.145,20.2542222222,34.33,24.3275555556
824.49,19.4506666667,54.8976666667,35.2482222222,33.8176666667,17.8017777778,16.7492222222,6.93977777778,42.8123333333,19.8175555556,33.8903333333,23.7813333334
824.79,18.9401111111,54.6351111111,34.9355555555,33.352,17.4524444444,16.2993333333,6.44666666667,42.402,19.4886666667,33.5595555556,23.4556666667
825.09,18.7852222222,54.3038888889,34.5513333333,33.0287777778,17.356,16.1445555556,6.36211111111,42.0818888889,19.2368888889,33.1191111111,23.1893333333
825.39,18.4386666667,53.9141111111,34.1378888889,32.4715555555,17.0582222222,15.6707777778,5.90422222222,41.7051111111,18.7318888889,32.6,22.8765555556
825.70,18.4127777778,53.748,34.3156666667,32.5564444445,17.1241111111,15.6898888889,5.82266666666,41.7777777778,18.6593333333,32.5714444445,22.8943333333
826.00,18.403,53.9077777778,34.5922222222,32.6904444445,17.2132222222,15.7312222222,5.73266666667,41.7417777778,18.8612222222,32.7212222222,23.1193333333
826.30,18.0506666667,53.6257777778,34.2728888889,32.5574444444,16.9238888889,15.3645555555,5.55177777778,41.3763333333,18.768,32.3274444445,22.8851111111
826.61,17.8885555556,53.4495555555,34.3431111111,32.6457777778,17.0713333333,15.3937777778,5.59088888889,41.2892222222,18.6232222222,32.2174444444,22.8587777778
826.91,18.0605555555,53.5734444444,34.522,32.8121111111,17.2472222222,15.6044444445,5.96222222222,41.2738888889,18.8185555556,32.3816666667,23.0277777778
827.21,18.5931111111,53.987,34.9498888889,33.3812222222,17.7811111111,16.0123333333,6.30566666667,41.7155555556,19.2854444445,33.0893333333,23.3386666667
827.51,18.2353333333,53.9354444444,34.7728888889,33.1611111111,17.6695555556,15.7787777778,6.02933333333,41.5732222222,19.1954444444,33.1528888889,22.8703333333
827.82,18.1256666667,53.786,34.6975555555,33.3838888889,17.8682222222,15.7987777778,6.111,41.2601111111,19.245,33.156,22.8725555556
828.12,18.2855555556,53.6004444445,34.961,33.6432222222,18.2281111111,16.1003333333,6.47555555556,41.534,19.5196666667,33.5456666667,23.0802222222
828.42,18.4254444444,53.8868888889,35.4143333333,34.0205555556,18.5345555555,16.2163333333,6.826,41.8988888889,19.762,33.8262222222,23.3978888889
828.72,18.3934444444,54.2553333333,35.5741111111,34.392,18.9896666667,16.5483333333,7.15388888889,42.0855555556,20.0791111111,34.4485555556,23.7383333333
829.02,18.2688888889,54.3532222222,35.364,34.082,19.0233333334,16.2442222222,6.85733333333,41.8012222222,19.8797777778,34.3712222222,23.3736666667
829.33,17.6536666666,53.6881111111,34.9001111111,33.5338888889,18.5623333334,15.8865555555,6.70522222222,41.1228888889,19.2076666667,33.8848888889,22.7548888889
829.63,17.797,53.2807777778,34.7828888889,33.167,18.4423333333,16.2645555556,7.04666666667,40.7892222222,19.0041111111,34.3667777778,22.6176666667
829.93,16.8065555555,52.6885555556,33.6441111111,31.8182222222,17.0863333334,15.4158888889,5.85855555556,39.8913333333,18.2051111111,33.7995555556,21.4531111111
830.23,15.4534444444,51.8261111111,33.41,30.5406666667,16.1005555555,14.4145555555,4.93822222222,38.9442222222,17.352,33.3417777778,20.6812222222
830.54,14.1987777778,50.7924444445,32.609,29.4574444444,14.896,13.5287777778,4.54577777778,38.178,16.6618888889,32.1017777778,20.103
830.84,13.6583333333,50.2138888889,31.8885555556,28.8186666667,14.029,12.4607777778,3.67844444444,37.4395555556,15.7208888889,31.1187777778,19.6844444445
831.14,13.9438888889,50.1962222222,31.8213333333,28.7684444445,14.0108888889,12.4605555556,3.69422222222,37.5633333333,15.437,31.1512222222,19.8105555556
831.44,13.9193333333,50.3031111111,31.3647777778,28.3794444445,13.2941111111,12.1186666667,3.41455555556,37.1768888889,15.533,30.3012222222,19.6102222222
831.74,14.0053333333,49.6701111111,30.8172222222,27.659,12.7736666667,11.9115555556,3.21988888889,36.6762222222,15.6417777778,29.9023333333,19.2573333333
832.04,14.308,49.6323333333,30.8881111111,27.6826666666,12.3586666667,11.8297777778,2.99866666667,36.679,15.729,29.2854444444,18.9921111111
832.35,14.7922222222,49.7278888889,31.406,28.5034444444,13.031,12.381,4.127,37.2106666667,16.3946666667,29.8262222222,20.0678888889
832.65,15.4373333334,50.3982222222,32.0793333333,29.1692222222,13.5911111111,12.7105555556,4.70655555556,38.1102222222,17.1211111111,30.4022222222,20.6792222222
832.95,15.2834444444,50.3947777778,32.0397777778,29.5323333334,14.0763333333,12.5638888889,4.39133333333,38.3017777778,17.3202222222,29.8773333333,20.4907777778
833.25,16.3461111111,50.9118888889,32.8666666667,30.7874444444,15.1012222222,13.2336666667,5.45288888889,39.0475555556,18.232,30.7004444444,21.5127777778
833.55,17.2938888889,51.5053333333,33.0406666667,31.7562222222,15.6211111111,13.8112222222,5.98555555556,39.7133333333,18.6976666667,31.1946666666,22.1744444444
833.85,17.7508888889,51.8928888889,33.3743333333,32.05,15.946,14.0353333333,5.954,39.9964444444,18.7646666667,31.3233333333,22.3158888889
834.16,17.8312222222,52.0414444445,33.5831111111,32.224,16.0944444445,14.3753333333,6.01155555556,40.2221111111,19.0741111111,31.4805555555,22.6172222222
834.46,17.5871111111,52.0926666667,33.4458888889,32.2677777778,15.9533333333,14.0945555556,5.665,40.3777777778,19.0256666667,31.4154444444,22.4116666667
834.76,17.4262222222,51.7908888889,33.3822222222,32.4487777778,15.8704444444,13.8568888889,5.43055555556,40.2708888889,18.7198888889,31.3318888889,22.2404444444
835.06,16.9592222222,51.9954444445,33.4938888889,32.665,15.8345555555,13.9194444444,5.141,40.3957777778,18.36,31.3734444444,22.2993333333
835.36,16.5777777778,52.1688888889,33.5453333333,32.9912222222,15.9826666667,13.9504444445,5.31611111111,40.5788888889,18.1582222222,31.8212222222,22.3111111111
835.66,16.0403333333,51.9384444445,33.1851111111,32.7552222222,15.566,13.5644444445,4.61788888889,40.3008888889,17.76,31.6655555556,21.8738888889
835.96,14.7767777778,51.188,31.7251111111,31.676,14.4501111111,12.3355555556,3.41255555556,39.4807777778,16.5892222222,30.6065555556,20.8425555556
836.26,14.283,50.9597777778,31.3327777778,31.0986666667,13.4721111111,11.6608888889,3.21711111111,39.3438888889,16.0764444444,30.693,20.492
836.57,12.9927777778,50.2191111111,30.5257777778,30.0278888889,12.475,10.5834444445,2.39933333333,38.6101111111,15.0538888889,30.1073333333,19.5042222222
836.87,11.6485555555,48.8101111111,29.8234444445,28.5622222222,11.6264444445,9.84977777777,1.80988888889,37.3917777778,14.0068888889,29.4834444445,18.2624444444
837.17,9.83177777779,47.2637777778,28.2515555556,26.7237777778,10.3174444444,8.54055555555,1.457,35.9394444444,12.6746666667,28.287,17.1523333333
837.47,8.75122222222,45.5286666667,26.7252222222,25.373,8.90411111111,7.16922222222,0.625222222222,34.4431111111,11.0091111111,27.4525555556,15.512
837.77,9.09466666669,44.8717777778,26.3621111111,24.7997777778,9.121,7.35844444445,1.18866666667,33.7605555555,11.0176666667,27.4038888889,15.1976666667
838.07,8.38844444443,43.9768888889,25.0411111111,24.161,8.8971111111,6.82066666667,0.619000000001,33.1133333333,10.2858888889,26.4713333333,14.3838888889
838.37,8.22166666669,42.8532222222,24.4277777778,23.6041111111,7.84477777777,5.49966666667,0.181333333333,32.2723333333,9.58955555553,25.4605555555,13.0373333333
838.67,8.84433333334,41.8976666667,24.1814444445,23.3696666667,8.10255555556,5.09377777778,0.181888888888,31.85,9.66988888888,24.7552222222,12.6925555556
838.97,8.44833333336,40.8475555556,23.6721111111,22.1385555555,7.83488888889,4.15455555555,-0.0556666666667,30.824,9.38255555556,23.1423333333,12.1706666667
839.27,9.37199999999,41.1318888889,24.8308888889,22.7053333333,9.09600000001,5.452,0.524666666667,31.2492222222,10.5591111111,23.975,13.0572222222
839.57,8.88633333332,40.3337777778,24.488,22.2086666667,9.07622222222,5.42677777778,-0.298555555556,30.715,9.89011111112,23.1992222222,13.3632222222
839.87,8.31266666668,40.0823333333,23.3472222222,21.6735555556,8.203,4.65033333333,-1.46788888889,30.1234444444,9.12200000002,22.0986666666,12.8943333333
840.17,7.2588888889,39.7858888889,22.7643333333,21.0818888889,7.41211111112,3.35133333333,-3.24022222222,30.0513333333,7.89866666666,20.915,11.7785555556
840.47,7.72888888888,40.0557777778,23.2286666667,21.4953333333,7.93844444443,3.84344444444,-3.70388888889,30.3283333334,8.48377777777,21.0342222222,12.0756666667
840.77,7.48266666665,40.9713333333,23.5352222222,21.728,8.32966666667,4.09433333334,-3.47311111111,30.2414444444,8.90855555557,20.9938888889,12.4241111111
841.07,6.3781111111,40.5048888889,23.2612222222,21.0968888889,7.25822222221,3.11711111111,-3.93933333334,29.3363333333,8.28277777778,19.9421111111,12.2076666666
841.37,5.37722222222,39.4976666667,22.5787777778,19.994,5.86755555556,1.87144444445,-4.93166666667,27.5994444444,7.29366666668,19.3553333333,11.0516666666
841.67,4.479,39.8082222222,21.6563333333,19.4403333333,5.76766666667,1.10011111111,-6.03488888889,27.1726666667,6.42777777777,19.1575555556,10.7652222222
841.97,1.15177777778,37.7707777778,18.9531111111,16.2601111111,2.35433333332,-2.67611111111,-10.1286666667,24.3054444444,2.87933333333,15.6672222222,7.72344444444
842.27,-0.805444444443,36.7198888889,16.2182222222,15.0831111111,-0.549222222223,-5.30844444444,-13.0148888889,22.5883333333,0.201333333333,14.3143333333,4.70433333333
842.57,-3.15211111112,35.0275555556,13.1401111111,13.1797777778,-3.76266666668,-9.33799999999,-16.2726666667,19.267,-2.837,11.5247777778,1.49733333333
842.87,-4.92855555554,34.0252222222,10.268,11.4354444445,-7.02555555556,-13.0781111111,-19.1525555556,16.0396666667,-5.53411111112,9.12244444446,-2.03188888889
843.17,-6.21255555556,31.0622222222,8.66177777778,9.46322222221,-7.74888888888,-14.0278888889,-20.3294444444,14.5178888889,-6.72455555557,7.86011111111,-4.11922222221
843.47,-6.26722222221,30.7163333334,8.63188888889,9.04499999999,-7.8741111111,-14.4626666667,-19.7656666667,14.1412222222,-7.04788888889,7.50677777778,-3.7418888889
843.77,-4.89566666667,31.0774444444,9.02322222222,10.5113333333,-7.60755555557,-14.1108888889,-18.6944444445,13.7988888889,-6.45544444445,8.11133333332,-3.47966666667
844.07,-2.48011111111,30.9263333334,10.9894444444,12.6428888889,-5.25177777779,-12.0592222222,-16.6543333333,15.0256666667,-4.52222222221,9.43344444444,-1.50722222223
844.37,-2.40899999999,31.3176666667,11.652,13.9626666667,-4.32633333333,-10.5456666667,-15.8554444444,15.9045555556,-3.85944444445,10.1033333333,-1.67166666666
844.67,-2.19666666665,32.2094444444,12.6948888889,14.7894444445,-2.93744444444,-9.24644444444,-15.0703333333,17.2668888889,-2.83533333333,10.2682222222,-0.894
844.97,-2.44611111111,31.6678888889,12.4903333333,14.2076666667,-3.09677777779,-8.61311111111,-14.8321111111,17.4343333333,-3.01855555556,9.7838888889,-1.01477777778
