wavelength,Back_RamDimf,Belly_RamDimf,Breast_RamDimf,Crissum_RamDimf,Crown_RamDimf,DorTail_RamDimf,Patch10_RamDimf,Rump_RamDimf,Throat_RamDimf,WingTip_RamDimf
539.69,7.33608333333,11.3910833333,7.225125,9.73241666667,6.83608333333,8.03695833333,8.329625,7.60019444444,7.63645833333,11.303375
540.03,7.32225,11.3856666667,7.21520833333,9.72875000001,6.81416666666,8.01504166667,8.32904166667,7.59522222222,7.63070833333,11.2955
540.37,7.346,11.4287083333,7.25191666667,9.76491666667,6.84375,8.03629166667,8.36766666667,7.63508333333,7.68554166666,11.3287916667
540.72,7.25933333333,11.3630833333,7.1465,9.682,6.752,7.93208333334,8.28929166666,7.54886111111,7.60370833333,11.2224583333
541.06,7.25233333333,11.3653333333,7.14529166667,9.68533333334,6.73208333333,7.90979166666,8.28145833333,7.54105555555,7.57583333333,11.202625
541.40,7.27891666667,11.3846666667,7.16458333333,9.70475000002,6.73991666667,7.923625,8.30920833334,7.56122222222,7.58391666667,11.1853333333
541.75,7.21983333333,11.3438333333,7.10404166667,9.66500000001,6.67216666666,7.86416666667,8.277125,7.52569444444,7.520875,11.1322916667
542.09,7.20258333333,11.3222083333,7.10679166666,9.66800000001,6.66383333333,7.86341666666,8.267125,7.52830555555,7.51304166666,11.109875
542.43,7.22416666667,11.34225,7.12425,9.69216666666,6.67908333333,7.90091666667,8.29175,7.54930555555,7.54183333334,11.1182916667
542.78,7.19433333333,11.3353333333,7.094125,9.67116666667,6.63591666667,7.858625,8.25683333333,7.52083333333,7.502375,11.0795416667
543.12,7.21208333333,11.350125,7.109875,9.69158333334,6.662,7.885125,8.2935,7.54597222222,7.53620833333,11.0804166667
543.46,7.21266666667,11.3777916667,7.09670833333,9.70341666668,6.66483333333,7.86875,8.30845833333,7.55669444445,7.53,11.092
543.81,7.23425,11.4177916667,7.11891666667,9.73274999998,6.68891666667,7.8985,8.33341666667,7.59033333333,7.53995833333,11.0869166667
544.15,7.23675,11.4217916667,7.11533333333,9.73191666666,6.68075,7.90054166667,8.36266666667,7.59966666666,7.50229166667,11.073375
544.49,7.3065,11.484875,7.18508333333,9.80516666667,6.74016666666,7.97525,8.43004166667,7.682,7.55145833333,11.124625
544.84,7.36591666667,11.5558333333,7.24666666666,9.86666666667,6.79308333333,8.03908333334,8.49675,7.755,7.6235,11.1750833333
545.18,7.36133333334,11.58,7.25241666667,9.86775,6.78083333333,8.02229166666,8.5085,7.76680555556,7.62420833333,11.198125
545.52,7.41175,11.6584583333,7.319,9.93316666665,6.84866666667,8.077125,8.56833333333,7.82177777778,7.68020833333,11.23625
545.87,7.46291666667,11.7392083333,7.35829166667,9.98799999999,6.895,8.10395833334,8.65441666667,7.87266666667,7.73254166666,11.27875
546.21,7.49108333334,11.7824166667,7.38970833333,10.0275833333,6.9245,8.11095833334,8.69441666667,7.90591666667,7.74166666667,11.3064583333
546.55,7.50708333334,11.8102083333,7.40616666667,10.05675,6.9425,8.135875,8.71858333333,7.93152777778,7.75283333333,11.3428333334
546.90,7.50516666666,11.8339583333,7.39316666666,10.0964166667,6.91741666667,8.1245,8.71933333334,7.94805555556,7.75266666667,11.3704166667
547.24,7.55225,11.873625,7.46079166667,10.1523333334,6.96291666667,8.196875,8.77091666667,8.00652777778,7.80404166667,11.4200833333
547.58,7.60558333333,11.9313333333,7.52066666667,10.2109166667,7.0225,8.23591666667,8.850875,8.06872222222,7.86275,11.506125
547.92,7.63816666667,11.962,7.51583333333,10.2495,7.01266666666,8.24595833333,8.85191666667,8.09047222222,7.87533333333,11.5153333333
548.27,7.65091666666,12.01375,7.53695833333,10.2630833333,7.01391666667,8.26770833333,8.89375,8.10219444445,7.88320833334,11.544875
548.61,7.58841666667,11.9545416667,7.47508333334,10.2138333333,6.962,8.21441666667,8.87195833333,8.05563888889,7.824625,11.4790416666
548.95,7.61758333333,12.0016666667,7.50504166667,10.2606666667,7.01258333333,8.24729166667,8.924625,8.09469444445,7.83216666667,11.4870833333
549.29,7.69541666667,12.042625,7.55879166667,10.3125,7.0645,8.31183333333,9.003125,8.16769444444,7.89633333333,11.5772916667
549.64,7.70025,12.0354583333,7.571875,10.3008333333,7.05566666667,8.31525,9.01529166667,8.17025,7.879375,11.5567916666
549.98,7.67841666667,12.040125,7.53679166667,10.3020833333,6.99475,8.31704166667,9.01883333333,8.16525,7.8465,11.5285833333
550.32,7.72625,12.1115833333,7.579625,10.3358333333,7.01191666667,8.361625,9.10520833333,8.21352777778,7.85145833333,11.5345
550.66,7.79641666667,12.187375,7.67595833333,10.3933333333,7.05183333333,8.42108333333,9.18754166667,8.28822222222,7.934875,11.5427916667
551.01,7.80233333333,12.2447916667,7.67545833333,10.4013333333,7.03816666667,8.39958333333,9.21270833333,8.29761111111,7.94133333333,11.5334583333
551.35,7.824,12.2864166667,7.69875,10.4215,7.02475,8.42395833333,9.22254166667,8.33063888889,7.96145833333,11.554375
551.69,7.76633333333,12.305,7.68029166667,10.4183333333,6.97875,8.394625,9.23399999999,8.31444444444,7.936875,11.537875
552.03,7.79491666667,12.3454166667,7.73141666667,10.4815833333,6.99658333333,8.39641666667,9.28179166667,8.36572222222,7.96054166666,11.5913333334
552.38,7.81408333333,12.3963333333,7.759,10.51425,7.02625,8.410875,9.31199999999,8.41286111111,7.966625,11.619375
552.72,7.83683333333,12.4335416667,7.78220833333,10.5611666667,7.02541666667,8.399875,9.34295833333,8.45875,8.00691666666,11.6553333333
553.06,7.80083333333,12.4634166667,7.778,10.5540833333,6.99316666667,8.37170833334,9.32420833334,8.43322222222,7.94795833334,11.6231666667
553.40,7.80566666667,12.4902916667,7.78941666667,10.5703333333,6.97708333333,8.34645833333,9.33429166666,8.44319444444,7.92383333333,11.632
553.74,7.86166666667,12.54725,7.8725,10.6168333333,7.03491666666,8.3315,9.37816666667,8.48541666667,7.98716666666,11.6816666666
554.09,7.87125,12.56325,7.87295833333,10.6620833333,7.0615,8.31795833333,9.38770833334,8.49638888889,8.01029166667,11.6913333333
554.43,7.88333333333,12.614,7.88683333333,10.7021666667,7.10816666667,8.32991666666,9.42724999999,8.50594444444,8.007875,11.7102083333
554.77,7.87908333334,12.631375,7.90733333333,10.7540833333,7.11483333333,8.33929166667,9.459625,8.52041666667,8.01125,11.7212083333
555.11,7.8775,12.6459166667,7.88258333333,10.7641666667,7.11333333333,8.29483333333,9.45825,8.52066666667,7.99445833333,11.687
555.45,7.90858333333,12.6582083333,7.918875,10.81625,7.17758333333,8.310625,9.49429166667,8.55875,8.04058333333,11.7105416667
555.80,7.85225,12.5817916667,7.80575,10.7276666667,7.09225,8.23979166667,9.428625,8.48658333334,7.95825,11.6267083333
556.14,7.82091666667,12.591625,7.75733333333,10.7369166667,7.05116666666,8.21904166667,9.37866666668,8.45088888889,7.91241666667,11.6267083333
556.48,7.83133333334,12.5914583333,7.73920833333,10.7375833333,7.066,8.24704166667,9.40537499999,8.43936111111,7.88754166667,11.62875
556.82,7.89483333333,12.6499166667,7.775,10.7925,7.0715,8.26620833333,9.46583333333,8.49941666667,7.9385,11.6426666667
557.16,7.95416666667,12.691125,7.80833333333,10.8998333333,7.108,8.29729166667,9.53200000001,8.57955555556,8.02808333333,11.705375
557.50,8.00383333333,12.78575,7.84,10.9480833333,7.16091666667,8.37091666667,9.635,8.642,8.07233333333,11.7310416667
557.85,8.05216666667,12.8447916667,7.92345833333,11.0186666667,7.19025,8.41545833333,9.70041666666,8.72786111111,8.16383333333,11.85575
558.19,8.08125,12.8755416667,7.96466666666,11.05125,7.1825,8.37766666667,9.742125,8.78241666667,8.16879166666,11.8935
558.53,8.12933333333,12.9429166667,8.00408333334,11.0950833333,7.23325,8.3915,9.80274999999,8.84061111111,8.21416666667,11.9555416667
558.87,8.20358333334,13.0107083333,8.05870833333,11.1650833333,7.26991666667,8.41754166667,9.90770833334,8.88580555556,8.24875,11.992375
559.21,8.23183333333,13.081,8.07858333333,11.1954166667,7.27383333333,8.4105,9.94937500001,8.92163888889,8.26554166667,12.0376666667
559.55,8.33025,13.2317916667,8.23758333333,11.33125,7.38791666667,8.52316666667,10.0795,9.035,8.37129166667,12.1224166667
559.89,8.4505,13.3038333333,8.36083333333,11.42775,7.46108333333,8.55270833333,10.24475,9.13980555556,8.45608333334,12.1890833334
560.23,8.467,13.3490833333,8.4145,11.47075,7.46366666666,8.57554166666,10.2545,9.20188888889,8.50812500001,12.18875
560.58,8.38416666667,13.2864166667,8.3425,11.4185,7.41608333333,8.517625,10.2087083333,9.15905555557,8.45979166667,12.1152083334
560.92,8.30033333333,13.2524166667,8.24695833333,11.3620833334,7.35275,8.49095833333,10.1762916667,9.10502777777,8.31216666667,12.0206666667
561.26,8.30966666667,13.2455833333,8.27329166667,11.4178333333,7.37875,8.48829166667,10.2160833333,9.14763888889,8.30229166667,12.0630833333
561.60,8.28991666667,13.2335416667,8.26025,11.42675,7.37991666667,8.47683333333,10.2390833333,9.13749999999,8.26608333333,11.9842916667
561.94,8.28108333334,13.2462916667,8.22554166667,11.3849166667,7.36216666667,8.48675,10.245375,9.14977777778,8.22483333333,11.9505416667
562.28,8.35341666666,13.2991666667,8.288875,11.4685833334,7.41641666667,8.55791666667,10.3354166667,9.20783333333,8.25583333333,11.9719583333
562.62,8.401,13.3902916667,8.35708333333,11.57375,7.48441666667,8.65720833333,10.4250416667,9.29405555554,8.32708333333,12.0545833333
562.96,8.44016666667,13.40275,8.39229166667,11.6256666666,7.52433333333,8.707,10.48625,9.35922222223,8.34845833333,12.0587916667
563.30,8.4485,13.414125,8.34191666667,11.649,7.477,8.67879166667,10.520875,9.37888888889,8.30866666667,12.0513333333
563.64,8.40866666667,13.4132083333,8.33025,11.6455,7.465,8.6645,10.4995833333,9.36391666665,8.29775,12.024375
563.99,8.41183333333,13.4643333333,8.31733333334,11.6726666667,7.46216666667,8.657625,10.5435416667,9.39552777777,8.291375,12.0252916667
564.33,8.51641666667,13.5074583333,8.390125,11.7925,7.52525,8.71129166667,10.645875,9.49736111111,8.35154166666,12.1528333333
564.67,8.555,13.5963333333,8.42704166666,11.8246666666,7.54716666667,8.711125,10.7030833333,9.55383333334,8.41058333333,12.2100416667
565.01,8.49633333333,13.5237916667,8.34745833333,11.7585833333,7.46575,8.65308333334,10.6230416667,9.51325000001,8.347625,12.1682916666
565.35,8.56883333333,13.6225833333,8.401875,11.8481666667,7.523,8.730625,10.6887916667,9.6293611111,8.411875,12.2415416667
565.69,8.59875,13.655,8.45166666667,11.9315833333,7.54491666667,8.74816666666,10.7598333333,9.67424999999,8.443375,12.305375
566.03,8.57941666667,13.694125,8.44508333333,11.92175,7.5185,8.71283333334,10.7640833333,9.68499999998,8.41575,12.278625
566.37,8.51683333333,13.6353333333,8.409625,11.8556666667,7.46,8.642125,10.7295,9.63755555556,8.33908333333,12.2299583333
566.71,8.53016666667,13.656625,8.43466666667,11.88425,7.47575,8.65183333334,10.77375,9.65616666666,8.31275,12.2732916667
567.05,8.55566666667,13.7164583333,8.53054166667,11.9669166667,7.53766666667,8.71891666667,10.849875,9.72025000002,8.3865,12.3585833333
567.39,8.619,13.793375,8.58133333333,12.0206666667,7.57258333334,8.77075,10.9274166667,9.81405555557,8.41954166667,12.4125416667
567.73,8.61958333333,13.7988333333,8.59279166667,12.0268333334,7.56241666667,8.76283333333,10.9488333333,9.81391666668,8.39995833333,12.436
568.07,8.56025,13.827375,8.55158333333,11.99225,7.51775,8.7105,10.946,9.79213888888,8.33858333333,12.378625
568.41,8.63508333333,13.8696666667,8.6475,12.07675,7.6015,8.77425,11.031625,9.87286111113,8.36741666666,12.4214166666
568.75,8.66425,13.962,8.70654166667,12.1456666667,7.618,8.79745833333,11.1287916667,9.94755555556,8.39970833333,12.4462083334
569.09,8.67841666667,13.9955833333,8.73845833333,12.1655,7.60375,8.75658333333,11.195625,9.97311111113,8.37445833333,12.4807916667
569.43,8.64858333333,14.0059583333,8.70075,12.1565833333,7.54675,8.73258333333,11.1699583333,9.95294444444,8.34454166667,12.432125
569.77,8.66333333334,13.9956666667,8.71479166667,12.1733333333,7.54366666667,8.74129166666,11.2334166666,9.98952777779,8.374,12.4382083333
570.11,8.69125,14.053875,8.74033333333,12.2299166667,7.55325,8.77870833334,11.2972916667,10.07075,8.39404166667,12.4491666667
570.45,8.67483333333,14.078625,8.70375,12.2408333333,7.51733333333,8.7605,11.34825,10.0868888889,8.38075,12.384375
570.79,8.686,14.109625,8.700875,12.2678333333,7.53733333333,8.75008333333,11.3865833333,10.1259166666,8.36370833333,12.3782916667
571.13,8.65483333333,14.1162083333,8.67516666667,12.2961666667,7.52016666667,8.75454166667,11.4137916666,10.1503611111,8.36829166667,12.3720416667
571.47,8.72308333333,14.1795416667,8.75058333333,12.39,7.57466666667,8.80320833334,11.5384583333,10.2490833333,8.40804166667,12.41225
571.81,8.78208333333,14.24425,8.790125,12.4700833334,7.62216666667,8.84958333333,11.64625,10.3260833334,8.45558333333,12.4312083333
572.15,8.74458333333,14.2261666667,8.76004166667,12.5025833333,7.57358333333,8.84008333333,11.699625,10.3547777778,8.46470833334,12.4203333333
572.49,8.7715,14.280375,8.76879166667,12.5635833333,7.594,8.86166666667,11.7605,10.3693611111,8.45433333333,12.4164583334
572.83,8.76991666667,14.2804166667,8.73670833333,12.59075,7.59375,8.8725,11.8145,10.3816944444,8.47125,12.3772083333
573.17,8.8215,14.356125,8.82625,12.6954166667,7.68908333333,8.93525,11.9350833333,10.4941666667,8.52704166666,12.4239583333
573.51,8.81041666667,14.4021666667,8.8125,12.74125,7.68,8.92341666667,11.9377916667,10.5513055555,8.50229166667,12.4215416667
573.85,8.79908333334,14.427375,8.79291666667,12.7669166667,7.66025,8.88054166667,11.9742916667,10.57075,8.47966666667,12.4185416667
574.19,8.8505,14.5310833333,8.87470833333,12.8593333333,7.72908333333,8.91116666667,12.0709166667,10.6659722222,8.552875,12.5247083333
574.53,8.83783333334,14.5275416667,8.86395833333,12.8835,7.70075,8.89991666667,12.1020833333,10.7017222222,8.528,12.4745833333
574.87,8.85708333333,14.589625,8.87808333333,12.9449166667,7.70366666667,8.88004166666,12.1965833334,10.7384722222,8.52304166666,12.4902916667
575.21,8.8345,14.6183333333,8.85941666667,12.96175,7.69966666667,8.866125,12.20975,10.76625,8.55108333334,12.4769583333
575.55,8.85916666667,14.6590833333,8.875375,13.01625,7.72008333333,8.88941666667,12.2530416666,10.8306944445,8.591375,12.5046666667
575.89,8.89483333333,14.7407083333,8.91008333333,13.02925,7.74083333333,8.88941666667,12.305,10.8770555556,8.59758333334,12.5099166666
576.22,8.93591666667,14.8161666667,8.97679166667,13.1095833334,7.76583333333,8.92308333333,12.3845,11.0050555556,8.67275,12.5555
576.56,8.918,14.87675,8.98925,13.1273333333,7.75258333333,8.92545833333,12.391,11.0751666667,8.64658333333,12.58675
576.90,8.9395,14.8955416667,8.98441666667,13.1605,7.73366666667,8.91104166666,12.44475,11.1452222222,8.62933333333,12.604875
577.24,8.93108333333,14.8747916667,8.993375,13.1875,7.70033333333,8.88641666666,12.5114583333,11.1576666667,8.60966666667,12.5807083333
577.58,9.04725,14.998375,9.120125,13.30175,7.80533333333,8.97445833333,12.656125,11.3108888889,8.698625,12.6757916666
577.92,9.06541666666,14.99925,9.11216666667,13.2914166667,7.76925,8.97420833333,12.6915,11.3926666667,8.66575,12.622875
578.26,9.13683333333,15.0819583333,9.17095833333,13.3613333333,7.8075,8.9995,12.82675,11.4770833334,8.718625,12.694125
578.60,9.16008333332,15.1054583333,9.197125,13.3630833333,7.83191666667,9.016125,12.8652916667,11.5757777778,8.72754166667,12.6626666667
578.94,9.27033333334,15.2098333333,9.31716666667,13.4935833333,7.90375,9.12920833333,13.0184583333,11.733,8.77733333333,12.7559166667
579.28,9.25499999999,15.2609166667,9.33137499999,13.5154166667,7.8755,9.13325,13.0670416667,11.7895833333,8.740125,12.7365416666
579.61,9.22416666667,15.2320416667,9.29541666667,13.49875,7.806,9.08041666667,13.0683333334,11.8008888889,8.66933333333,12.6932916667
579.95,9.18841666666,15.1798333333,9.23979166667,13.4455,7.77525,9.02070833333,13.0949166667,11.8184444444,8.57879166666,12.6259583333
580.29,9.26850000001,15.2350833333,9.3365,13.5583333333,7.87158333333,9.076875,13.241125,11.93625,8.62933333333,12.6678333333
580.63,9.36408333334,15.35325,9.42650000001,13.6960833333,7.98933333333,9.172875,13.3911666666,12.0796944445,8.72083333333,12.739625
580.97,9.44858333334,15.466125,9.50420833334,13.8466666667,8.09483333333,9.27433333333,13.5389166667,12.2125555556,8.78500000001,12.827625
581.31,9.39575,15.4110416667,9.46683333334,13.9056666666,8.0175,9.2335,13.5466666667,12.2380555556,8.74179166668,12.7620416667
581.65,9.34875,15.393,9.43320833334,13.9454166667,7.98958333333,9.16954166667,13.5539583333,12.22875,8.664625,12.7355416667
581.98,9.27725000001,15.3593333333,9.37191666667,13.9220833333,7.93341666667,9.06641666666,13.5397916667,12.2517222222,8.581,12.648375
582.32,9.22349999999,15.357125,9.347625,13.9540833334,7.88241666667,9.0185,13.583375,12.249,8.52170833334,12.6344583333
582.66,9.16250000001,15.367625,9.29541666667,13.9946666667,7.8365,8.99233333333,13.656,12.2583888889,8.48104166667,12.59875
583.00,9.17466666667,15.4116666667,9.37858333333,14.04075,7.84266666667,8.99895833334,13.768375,12.3224444444,8.46625,12.6163333333
583.34,9.24175000001,15.506625,9.49608333333,14.18675,7.95875,9.10091666667,13.92225,12.4829166667,8.56554166667,12.7020416667
583.68,9.30916666667,15.6233333333,9.60154166668,14.32425,8.01241666667,9.18333333333,14.0705833334,12.6134722222,8.642625,12.8009166667
584.01,9.24308333334,15.6045,9.55479166666,14.3111666667,7.91883333333,9.13445833333,14.0709583333,12.6268333333,8.58570833333,12.7312083334
584.35,9.18966666666,15.5497916667,9.4965,14.2905833333,7.85033333333,9.04858333333,14.1025,12.6201388889,8.53483333333,12.6913333333
584.69,9.24683333333,15.6200416667,9.57383333333,14.3045,7.896,9.037625,14.2215833333,12.7430277778,8.59333333333,12.7841666667
585.03,9.25383333333,15.681,9.571375,14.2804166667,7.9215,9.03945833333,14.3112916666,12.8236944445,8.59179166667,12.7676666666
585.37,9.39600000001,15.8547083333,9.74287500001,14.42625,8.05241666667,9.19483333333,14.55925,13.0392777778,8.78004166668,12.8835
585.70,9.50175,15.98075,9.87416666668,14.5468333333,8.15616666667,9.31020833333,14.7205,13.2140277778,8.89412499999,12.9622916667
586.04,9.64266666667,16.1202916667,10.0294583333,14.723,8.26033333333,9.42420833333,14.9080833333,13.3770555555,9.01654166667,13.090375
586.38,9.62716666665,16.1033333333,10.0217083333,14.7026666667,8.23933333333,9.33566666667,14.9328333333,13.4393333333,8.93883333333,13.0569583333
586.72,9.73558333334,16.2237916667,10.0582083333,14.8425833333,8.32308333333,9.35949999999,15.1175833333,13.6263055556,8.98429166667,13.0904166667
587.06,9.79258333333,16.3030416667,10.079125,14.92125,8.36391666666,9.38645833333,15.233625,13.7386944444,9.01599999999,13.1122916667
587.39,9.82391666668,16.324125,10.081,14.9580833334,8.37766666667,9.38454166668,15.3110416667,13.8167777778,8.98466666668,13.0857083333
587.73,9.83216666665,16.3234166667,10.0845416667,14.9968333333,8.39425000001,9.35033333333,15.3960833333,13.8551111111,8.95429166667,13.089875
588.07,9.83258333335,16.4150416667,10.1180833334,15.0278333334,8.37141666667,9.3475,15.4596666666,13.9522777778,8.93100000001,13.0579583333
588.41,9.79,16.4085833333,10.0737916667,15.0625,8.29483333333,9.33545833333,15.4699166667,14.0140833333,8.84929166667,12.9662083333
588.74,9.79850000001,16.4214583333,10.1054583333,15.1125833334,8.31666666667,9.31641666666,15.532,14.0666111111,8.79620833334,12.9555833333
589.08,9.76375,16.4022083333,10.0758333334,15.1553333333,8.24141666667,9.22954166667,15.5159583333,14.1045277778,8.70975,12.912875
589.42,9.80016666666,16.42975,10.123625,15.2455833333,8.25633333334,9.257,15.63,14.2144722222,8.75945833334,12.97875
589.76,9.82033333333,16.4089583333,10.10075,15.262,8.25633333333,9.24779166666,15.67275,14.317,8.70387500001,12.930375
590.09,9.94274999999,16.5143333333,10.2200416666,15.3863333333,8.31966666667,9.35108333333,15.8301666667,14.457,8.80291666667,12.9889166667
590.43,9.87616666666,16.4570416667,10.233875,15.3679166667,8.29258333334,9.31216666667,15.7885833334,14.4883888889,8.80808333334,12.9740416667
590.77,9.97441666668,16.5495833333,10.3236666667,15.4765833333,8.37433333334,9.39195833333,15.9497083333,14.67075,8.84162500001,13.0460416666
591.11,10.0934166667,16.6956666667,10.48875,15.6516666667,8.50641666668,9.49191666667,16.1269583333,14.8554444444,8.965125,13.1573333333
591.44,10.0874166667,16.6930833333,10.476375,15.6883333333,8.46366666666,9.45029166667,16.199,14.9587777778,8.97874999999,13.1185833333
591.78,10.167,16.71525,10.5477083334,15.7809166667,8.52308333333,9.53925,16.31825,15.0967222222,9.00845833333,13.1997916667
592.12,10.21175,16.7639583333,10.6204166667,15.8535,8.59891666666,9.56329166667,16.4847083333,15.2114166667,9.08345833332,13.19925
592.46,10.2854166667,16.8855833333,10.7344166667,16.0101666667,8.66791666667,9.68258333333,16.65625,15.3873333333,9.22,13.311
592.79,10.3165833333,16.910375,10.801625,16.1145833333,8.73508333333,9.724125,16.7827083333,15.4880833333,9.254625,13.3395
593.13,10.3404166667,16.9734166667,10.8514166667,16.19125,8.765,9.74391666667,16.9296666667,15.5928611111,9.24433333333,13.331625
593.47,10.2768333333,16.981875,10.8502083333,16.2411666667,8.767,9.71016666667,17.0366666666,15.6649444444,9.254125,13.347875
593.80,10.2089166667,16.938125,10.7789166667,16.2361666667,8.74016666667,9.62204166668,17.052375,15.7202777778,9.19254166666,13.267625
594.14,10.31225,17.0374166667,10.8119583333,16.3784166667,8.79683333333,9.665,17.225625,15.8791944445,9.22666666667,13.3163333333
594.48,10.2595833333,17.0595416667,10.77325,16.4105833334,8.72408333334,9.57141666666,17.3239166667,15.92175,9.19816666668,13.288125
594.81,10.18475,16.98275,10.693375,16.4064166667,8.64000000001,9.51295833334,17.3912916667,15.9728888889,9.14141666667,13.2385833333
595.15,10.2935833333,17.1427916667,10.8100833334,16.5586666667,8.73575000001,9.60062500002,17.52875,16.143,9.20220833334,13.3557916667
595.49,10.33675,17.2352916667,10.8299583333,16.6813333334,8.75816666668,9.60566666667,17.6332083333,16.2589444445,9.279375,13.369875
595.82,10.3675,17.299,10.8326666667,16.7525,8.74541666668,9.57912499998,17.657875,16.3305277778,9.23112499999,13.403875
596.16,10.3505,17.263125,10.796125,16.7475,8.67791666667,9.47325,17.6597083334,16.3748888889,9.15483333334,13.3234583334
596.50,10.4300833333,17.3548333333,10.828,16.80325,8.73525,9.53191666667,17.7875833333,16.4772777778,9.23258333333,13.3700833333
596.83,10.4571666667,17.41475,10.82475,16.841,8.76133333333,9.54479166667,17.85025,16.5668333334,9.24391666668,13.4116666667
597.17,10.5645833333,17.4774166667,10.902,16.93175,8.82108333332,9.60979166667,17.9520833333,16.6826111111,9.30983333333,13.4610833333
597.51,10.6636666667,17.6179166667,11.003375,17.0588333334,8.90558333334,9.68708333333,18.1110833333,16.8161666666,9.41312499999,13.588625
597.84,10.6609166667,17.5914166667,11.004875,17.079,8.89083333334,9.681125,18.1449583334,16.8453888889,9.39866666668,13.5827916667
598.18,10.6958333333,17.6141666667,11.0494583333,17.1441666667,8.94741666667,9.72641666665,18.1883333333,16.8944166667,9.40854166667,13.610625
598.52,10.7418333333,17.67725,11.1005416667,17.1985833334,8.97983333333,9.73683333333,18.2470416667,17.0071388889,9.43433333334,13.665375
598.85,10.6541666667,17.5777083333,11.0812083333,17.1710833334,8.89741666666,9.66366666665,18.2615833333,16.9788888889,9.32316666667,13.55275
599.19,10.66225,17.6142916667,11.128,17.15325,8.95691666666,9.66949999999,18.3850833333,17.0436666667,9.31466666666,13.540875
599.53,10.7585,17.6800416667,11.1975416667,17.2373333334,9.00141666667,9.74416666667,18.5622916667,17.1883888889,9.43995833334,13.6112916667
599.86,10.80875,17.737625,11.2791666667,17.3571666667,9.08524999999,9.83049999999,18.7076666667,17.3062222222,9.45916666667,13.69075
600.20,10.7635833334,17.7077083333,11.2647083333,17.3213333333,9.01666666666,9.78279166667,18.723375,17.351,9.38416666668,13.6343333333
600.53,10.65775,17.6050416667,11.1612083334,17.2501666667,8.89649999999,9.62970833333,18.619625,17.2975833333,9.25954166666,13.5047916667
600.87,10.61875,17.667375,11.1451666667,17.2750833334,8.84408333333,9.61829166668,18.6182916666,17.3635277778,9.275625,13.4606666666
601.21,10.556,17.62525,11.0888333333,17.2515833333,8.73633333333,9.54775,18.5930416667,17.3605833333,9.169375,13.3640416667
601.54,10.46825,17.609125,11.073875,17.2374166666,8.66058333333,9.49558333333,18.6129583334,17.3698888889,9.11041666666,13.3065
601.88,10.5060833333,17.6523333333,11.112,17.2889166667,8.63858333334,9.49479166667,18.6627083334,17.4873888889,9.17145833333,13.3190416666
602.21,10.4881666667,17.7153333333,11.0822916667,17.3351666667,8.60833333334,9.52341666668,18.7128333333,17.5151111111,9.12820833334,13.2570416667
602.55,10.55975,17.8091666667,11.1126666667,17.4241666667,8.67450000001,9.57254166668,18.802,17.6656388889,9.21787499999,13.34425
602.88,10.51375,17.797375,11.0484166667,17.4328333334,8.55883333332,9.50329166666,18.786875,17.68575,9.14066666667,13.276
603.22,10.3915833333,17.7312916667,10.9590833333,17.4178333333,8.47250000001,9.399375,18.7404166666,17.6502777778,9.00320833333,13.1872083333
603.56,10.4175,17.7640833333,10.924125,17.4344166667,8.43741666667,9.38216666667,18.830375,17.7165833334,9.04904166666,13.1921666667
603.89,10.46,17.8115833333,10.9774166667,17.5533333333,8.46899999999,9.39929166667,18.8930833333,17.7947222222,9.05449999999,13.2022083333
604.23,10.5285833333,17.93025,11.0523333333,17.6798333334,8.53383333334,9.48449999999,19.0420833333,17.9114166667,9.12091666667,13.254
604.56,10.51325,17.9304583333,11.041375,17.68775,8.49300000001,9.45516666667,19.108375,17.9350277778,9.04145833333,13.2271666667
604.90,10.5101666667,17.896375,11.020875,17.6628333334,8.48741666666,9.44725,19.141,17.9745555556,9.00620833334,13.1884583333
605.23,10.5375833333,17.928125,11.0196666667,17.6935,8.51591666668,9.44325,19.211,18.0512222222,8.97916666666,13.193125
605.57,10.47975,17.9203333333,11.0057916667,17.6786666667,8.49208333334,9.417,19.2232916666,18.0806944444,8.91158333333,13.1369166667
605.90,10.511,17.9145416667,11.013375,17.6696666666,8.48625,9.38225,19.2615833333,18.1214722222,8.90962499999,13.1287916667
606.24,10.6314166667,18.0782083333,11.1230833333,17.7933333333,8.61275,9.53474999999,19.4390416667,18.26975,9.00433333333,13.20825
606.58,10.6869166667,18.1452083333,11.1820416667,17.883,8.68241666666,9.55720833333,19.514125,18.3715277778,9.03441666666,13.3000416667
606.91,10.773,18.2115,11.2489166667,17.9220833333,8.76991666666,9.61491666666,19.648375,18.50725,9.1095,13.3497916667
607.25,10.7973333333,18.294125,11.321125,17.9626666667,8.82600000001,9.66249999999,19.69225,18.5924166666,9.11125000001,13.4021666667
607.58,10.8095,18.3115,11.307875,17.9528333333,8.83158333332,9.68825000001,19.7744166667,18.7094722222,9.13191666666,13.3998333333
607.92,10.86475,18.2834583333,11.363125,17.9935833333,8.86966666666,9.70720833332,19.814625,18.8284722222,9.17000000001,13.4106666667
608.25,10.93875,18.3607083333,11.4708333333,18.1021666667,8.998,9.76945833332,19.938125,19.0158333333,9.26841666667,13.4792916667
608.59,10.9573333333,18.3962083333,11.5071666667,18.1805833334,9.03266666666,9.77945833334,19.9898333333,19.1146666666,9.32945833334,13.5110833333
