wavelength,Back_PooCinf,Belly_PooCinf,Breast_PooCinf,Crissum_PooCinf,Crown_PooCinf,DorTail_PooCinf,Patch10_PooCinf,Rump_PooCinf,Throat_PooCinf,WingTip_PooCinf
423.30,12.0825888889,38.6320666667,36.6101333333,35.6888666667,7.17133333332,6.49946666667,35.7484666667,16.0168222222,42.9733833333,6.33066666667
423.66,12.0749111111,38.6847333334,36.6725333333,35.7202,7.15746666666,6.4878,35.7536666667,16.0133555555,43.0195083333,6.32686666667
424.01,12.0594,38.7252333333,36.7163,35.747,7.1522,6.4764,35.7470666667,16.0014444444,43.0416583333,6.31933333333
424.37,12.0500777778,38.7565,36.7545333333,35.7874,7.15233333333,6.46486666667,35.7446666667,15.9883777778,43.06385,6.316
424.73,12.0453666667,38.7948333333,36.8239666667,35.8356,7.15926666667,6.45273333333,35.7570666667,15.9874888889,43.1067333333,6.31033333333
425.08,12.0399444445,38.8288,36.8804,35.8648666667,7.16239999999,6.454,35.746,15.9744444444,43.1329,6.30673333333
425.44,12.0682111111,38.8889333333,36.9653333333,35.9278666667,7.16913333333,6.46426666667,35.7814,16.0005777778,43.1701083333,6.32473333333
425.80,12.0971888889,38.9703666667,37.0513333333,36.0038666667,7.20586666666,6.4928,35.8440666667,16.0476888889,43.228125,6.35826666666
426.16,12.0952222222,39.0180333333,37.1253333333,36.0402,7.20113333334,6.49613333333,35.8480666667,16.0494444444,43.2555166667,6.358
426.51,12.0915666667,39.0691,37.1976,36.0608666667,7.19300000001,6.48786666667,35.8614,16.0474444445,43.29945,6.34966666667
426.87,12.1204333333,39.1280666666,37.2716333333,36.1052,7.21466666666,6.50473333333,35.8877333333,16.0670666667,43.3432916667,6.3758
427.23,12.1192777778,39.1714666667,37.3185333333,36.1356666667,7.22280000001,6.4948,35.8955333333,16.0662222222,43.3830916667,6.37733333333
427.58,12.1343,39.2389,37.3923,36.2036666667,7.24333333333,6.49513333333,35.9294666667,16.0696,43.4766916667,6.375
427.94,12.1588666667,39.3190333333,37.5061,36.2888666666,7.26873333333,6.51113333333,35.9952,16.0966,43.5748,6.3972
428.30,12.1866777778,39.3994,37.5847,36.3365333333,7.27693333334,6.52493333333,36.012,16.1074,43.6439333333,6.40613333333
428.65,12.2148666667,39.4773333333,37.6675333333,36.3949333333,7.28546666667,6.54553333334,36.074,16.1240888889,43.7282,6.42313333333
429.01,12.2248888889,39.5558,37.7589333333,36.4628,7.29786666667,6.55013333333,36.1215333333,16.1512444444,43.8238916666,6.43506666667
429.37,12.2119555555,39.6263666667,37.8351333333,36.5053333333,7.29673333334,6.53586666667,36.1308666667,16.1292666667,43.8915333333,6.4168
429.72,12.2196111111,39.6817333333,37.9192666667,36.562,7.29413333333,6.524,36.1364,16.1199777778,43.9511333333,6.40386666667
430.08,12.2355333333,39.7787,38.0214,36.6537333333,7.32273333333,6.5478,36.2002666667,16.1501111111,44.0548333333,6.42986666667
430.44,12.2334555556,39.8327666667,38.0978666667,36.7346,7.32733333334,6.55386666667,36.2334,16.1547333333,44.1181083333,6.4334
430.79,12.1857888889,39.8439666666,38.1365666667,36.7465333333,7.30233333333,6.50393333333,36.2225333333,16.1299333333,44.1420583333,6.3956
431.15,12.1993111111,39.9684333333,38.2595333333,36.8656666667,7.30140000001,6.51873333333,36.3127333333,16.1551777778,44.259125,6.38893333333
431.50,12.2036222222,40.0074666667,38.3222333333,36.9056,7.2866,6.5152,36.3262666667,16.1672,44.276325,6.4
431.86,12.1872444445,40.0748,38.3762666667,36.9555333333,7.267,6.50733333333,36.3380666667,16.1639777778,44.3362166667,6.3862
432.22,12.1633777778,40.1164333333,38.4475666666,36.9917333333,7.26086666667,6.48726666667,36.3615333333,16.1654222222,44.3906833333,6.36753333333
432.57,12.1677,40.1606,38.4980666667,37.0432666667,7.26133333333,6.49533333333,36.3660666667,16.1631333333,44.4237,6.37126666667
432.93,12.1556777778,40.1751,38.5464666667,37.0614,7.24393333334,6.48373333333,36.3526666667,16.1401777778,44.4382,6.36406666667
433.29,12.1483333333,40.2014666667,38.5720333333,37.0842,7.24226666667,6.48646666667,36.3609333333,16.1374888889,44.476875,6.36853333333
433.64,12.1433888889,40.2434333333,38.6177333333,37.0995333333,7.24679999999,6.48833333333,36.3874666667,16.1446444444,44.5203166667,6.37313333333
434.00,12.1304333333,40.2606333333,38.6414,37.0952,7.22440000001,6.47253333333,36.3578,16.1256444444,44.5124,6.36533333333
434.35,12.1353777778,40.3044666667,38.6733666667,37.1168666667,7.23133333333,6.4744,36.3631333333,16.1344666667,44.5442916667,6.3682
434.71,12.1423555555,40.3455333333,38.7226333333,37.1542,7.23453333333,6.48326666667,36.3757333333,16.1336,44.5677166667,6.36813333333
435.07,12.1466777778,40.3655,38.7543666667,37.1562,7.24446666666,6.48193333333,36.3566,16.1381555555,44.57055,6.38273333333
435.42,12.1613666667,40.4142333333,38.8004333333,37.1883333333,7.26493333332,6.49553333333,36.3758,16.1416666667,44.6021833333,6.39133333333
435.78,12.1674666667,40.4221,38.8295,37.1960666666,7.2632,6.49386666666,36.3517333333,16.1373777778,44.6265916667,6.37653333333
436.13,12.1990555556,40.4914333333,38.8993333333,37.2647333333,7.2722,6.51766666667,36.4012666667,16.1500222222,44.6929583333,6.3952
436.49,12.2019444445,40.5592,38.9738666667,37.3222666667,7.27926666666,6.51386666667,36.4356666667,16.1684444444,44.7548333333,6.39053333334
436.84,12.2152777778,40.6223666667,39.0295666667,37.3710666666,7.30066666667,6.52933333333,36.4655333333,16.1863111111,44.8098666667,6.39286666667
437.20,12.2458888889,40.7008333333,39.1084666666,37.4392,7.33379999999,6.54266666667,36.4998666667,16.2147777778,44.8566833333,6.41253333333
437.56,12.257,40.7528666667,39.1686333333,37.4983333333,7.32599999999,6.55213333333,36.5002666667,16.2194222222,44.887875,6.4128
437.91,12.2738888889,40.7967,39.2319,37.5541333333,7.34493333333,6.55926666667,36.5359333334,16.2316444444,44.9430666667,6.42046666667
438.27,12.2686888889,40.8449,39.2901666667,37.581,7.3514,6.5732,36.5314,16.2333555556,44.9800666667,6.4266
438.62,12.2759666667,40.9145,39.3699666667,37.6290666667,7.34906666667,6.5742,36.5707333333,16.2378888889,45.0445833334,6.43453333333
438.98,12.2638666667,40.9423666667,39.4164,37.6489333333,7.33286666667,6.5668,36.5749333333,16.2218666667,45.0654166667,6.4262
439.33,12.2519777778,40.9644333333,39.4748333333,37.6814666667,7.32993333334,6.55446666667,36.5924666667,16.2133777778,45.1126916667,6.41846666667
439.69,12.2638555556,41.0436666667,39.5514666667,37.7484666667,7.34993333333,6.5712,36.645,16.2271111111,45.1740333333,6.4386
440.04,12.2497777778,41.078,39.6004,37.7814666667,7.35826666666,6.57,36.6456,16.2219777778,45.1831083333,6.43186666667
440.40,12.2430111111,41.0887666667,39.6323333333,37.7733333333,7.3494,6.55286666666,36.6296666667,16.2041777778,45.1734833333,6.43906666667
440.75,12.2378333333,41.1288333333,39.6762,37.8068666667,7.34219999999,6.54006666667,36.6496,16.2037111111,45.2008,6.4334
441.11,12.2314,41.1995,39.7658666667,37.8696,7.32726666666,6.53353333333,36.6849333333,16.2132,45.2659,6.42366666667
441.47,12.2217444445,41.2201666667,39.7971,37.8839333333,7.3336,6.52346666667,36.6833333333,16.1957777778,45.273975,6.42313333333
441.82,12.2137666667,41.2642333333,39.8586666667,37.9234,7.33746666666,6.52466666667,36.696,16.1946222222,45.328075,6.4168
442.18,12.2243777778,41.2841666667,39.9052333333,37.9668666667,7.33833333333,6.51926666666,36.7016,16.1898,45.34805,6.42253333333
442.53,12.2304333333,41.3309666667,39.9667,38.0219333333,7.34633333333,6.5312,36.7145333333,16.1994888889,45.4104583333,6.43026666667
442.89,12.2295111111,41.415,40.0378,38.0975333333,7.35746666667,6.53586666667,36.7526666667,16.2054666667,45.4887166667,6.4302
443.24,12.2506777778,41.5126333333,40.141,38.1753333333,7.37920000001,6.56913333333,36.7942666667,16.2273333333,45.5765333333,6.452
443.60,12.2747555556,41.5509666667,40.2118333333,38.2254,7.39713333333,6.58066666667,36.8128666667,16.2482888889,45.6051333333,6.47806666666
443.95,12.2971111111,41.6466333333,40.3182666667,38.2952666667,7.39906666666,6.57873333333,36.8659333333,16.2599111111,45.7057666667,6.48926666667
444.31,12.2930777778,41.7495666667,40.3994333333,38.3618666667,7.40999999999,6.59673333333,36.9148666667,16.2724666667,45.8118916667,6.48653333333
444.66,12.2961222222,41.8266666667,40.4964666667,38.4281333333,7.4126,6.59686666667,36.9537333333,16.2777777778,45.8788833333,6.49246666667
445.02,12.3029666667,41.8685,40.5334,38.4622666667,7.41499999999,6.601,36.9759333333,16.2716222222,45.9056583333,6.5068
445.37,12.3099,41.9203666667,40.5971,38.5095333333,7.42213333333,6.609,37.0100666667,16.2891333333,45.9761,6.50906666667
445.72,12.3228555555,42.0146333333,40.6932666667,38.5838666667,7.4264,6.60886666667,37.0782666667,16.3149111111,46.0715166667,6.5232
446.08,12.3298777778,42.0861,40.7589,38.6331333333,7.43699999999,6.61313333333,37.1377333334,16.3280444444,46.142,6.527
446.43,12.3411111111,42.1339666667,40.7982666667,38.6692,7.44453333333,6.61526666667,37.1716666666,16.3411555555,46.1754916667,6.53413333333
446.79,12.3478777778,42.1529666667,40.8291,38.6748,7.445,6.6226,37.1660666666,16.3450888889,46.1855083333,6.53573333333
447.14,12.3419333333,42.1897666666,40.8488,38.6960666667,7.43313333333,6.60506666667,37.1710666667,16.3497555555,46.200125,6.5288
447.50,12.3167,42.2048,40.8706333333,38.6998,7.42333333334,6.58693333333,37.1643333333,16.3313333333,46.21545,6.511
447.85,12.3118,42.2183333333,40.8850333333,38.714,7.4194,6.58626666667,37.1571333333,16.3346,46.204625,6.515
448.21,12.3164333333,42.2145333333,40.8952333333,38.7268,7.40800000001,6.57686666667,37.1338,16.3301111111,46.1910583333,6.50653333333
448.56,12.3334,42.2521333333,40.9224,38.7566666667,7.42413333334,6.59446666667,37.1395333333,16.3400444445,46.2138833333,6.5246
448.92,12.3186888889,42.273,40.9612333333,38.7757333333,7.41606666666,6.5758,37.1322666667,16.3280222222,46.2551666667,6.5056
449.27,12.3227111111,42.3571666667,41.0467333333,38.856,7.41553333333,6.56893333333,37.1714,16.3373333333,46.32505,6.5042
449.62,12.3390222222,42.3583333333,41.0496,38.852,7.42673333334,6.57666666667,37.1314666667,16.3254222222,46.291,6.50633333333
449.98,12.3353777778,42.3607333333,41.0761,38.8674,7.42053333334,6.5644,37.1089333333,16.3036888889,46.27435,6.49766666667
450.33,12.3351555555,42.3778333333,41.1125666667,38.8822666667,7.42253333333,6.5558,37.0774,16.2886222222,46.27785,6.4958
450.69,12.3439777778,42.4107666667,41.1741666667,38.9294,7.4342,6.54906666667,37.0958,16.2882666667,46.3119166667,6.50726666667
451.04,12.3466666667,42.4584666666,41.2606666667,38.9682,7.44126666667,6.55206666667,37.1154666666,16.2918222222,46.3588166667,6.51693333334
451.40,12.3608111111,42.5304,41.3451,39.0298,7.44026666667,6.5504,37.1632666667,16.3097777778,46.4395166667,6.52146666667
451.75,12.3697111111,42.589,41.4190666667,39.0890666666,7.47153333334,6.57313333333,37.1981333333,16.3208666667,46.524475,6.5336
452.10,12.4029555556,42.6936666667,41.5441666667,39.1780666667,7.50419999999,6.60146666667,37.2819333333,16.3515333333,46.6147583333,6.56546666667
452.46,12.3980111111,42.7470333333,41.6080333333,39.2111333333,7.4946,6.59066666667,37.3056666667,16.3467777778,46.6596083333,6.55373333333
452.81,12.4283444444,42.8010333333,41.6649666667,39.2456666667,7.52260000001,6.63,37.3402666667,16.3710444445,46.6845416667,6.577
453.17,12.4558777778,42.8542,41.7067666667,39.2807333333,7.53973333333,6.66073333333,37.3662666667,16.3966,46.7111666667,6.6066
453.52,12.4566333333,42.9077,41.7793,39.3332,7.53946666667,6.67473333333,37.4141333333,16.4054444445,46.7557083333,6.61173333333
453.87,12.4681888889,42.9836,41.8722333333,39.3881333333,7.54113333334,6.68,37.4494,16.4318222222,46.83535,6.6144
454.23,12.4577,43.0511666667,41.9544333333,39.4532666667,7.54886666667,6.68453333333,37.4932666667,16.4307777778,46.9067416667,6.60353333333
454.58,12.474,43.1668,42.0472,39.5326,7.55920000001,6.69746666667,37.5516,16.4541555555,46.9960083333,6.6078
454.93,12.4895555555,43.1849333333,42.0608333333,39.5698666667,7.57280000001,6.70546666667,37.5452666667,16.4496444444,47.0140166667,6.616
455.29,12.5008444445,43.2527,42.127,39.6181333333,7.58626666668,6.72493333333,37.5571333333,16.4433333333,47.04625,6.62353333333
455.64,12.4873222222,43.2814333333,42.1577,39.6235333333,7.55866666667,6.69906666667,37.5422666667,16.4262,47.0531,6.6096
456.00,12.4682,43.3062,42.1991333333,39.6648,7.54306666667,6.67913333333,37.5387333333,16.4177111111,47.0855833333,6.5882
456.35,12.4684444445,43.3293333333,42.2305333333,39.6954666667,7.53646666667,6.67426666667,37.5342666667,16.4094444444,47.1037166667,6.59886666667
456.70,12.4545,43.3320666666,42.2637333333,39.7102666667,7.53626666666,6.65633333333,37.5328666667,16.3996666667,47.1209666667,6.60306666667
457.06,12.4119888889,43.3088333333,42.2598333333,39.6935333333,7.50160000001,6.62453333333,37.4934666667,16.3515777778,47.1034916667,6.57726666667
457.41,12.3957,43.3387666667,42.2680666667,39.6960666667,7.49913333333,6.61626666666,37.4830666667,16.3367777778,47.1223583333,6.5724
457.76,12.3880111111,43.4049666667,42.3372666667,39.7404666667,7.50233333334,6.61926666667,37.5319333333,16.3360222222,47.1764166667,6.57793333333
458.12,12.4102666667,43.4569,42.3942,39.7658,7.52113333333,6.63946666667,37.5567333333,16.3552888889,47.2101916667,6.60033333333
458.47,12.3999444445,43.4290666667,42.3812333333,39.7534,7.51193333333,6.6394,37.5410666667,16.3309777778,47.1993,6.59533333333
458.82,12.3927444444,43.4954333333,42.4431,39.8048666666,7.51266666667,6.64846666667,37.5810666667,16.3381777778,47.252425,6.59146666667
459.18,12.4025444444,43.5335333333,42.4768333333,39.8346,7.5242,6.654,37.612,16.3520888889,47.2828,6.60126666667
459.53,12.4265222222,43.5855,42.5201333333,39.8915333333,7.54506666667,6.6718,37.6545333333,16.3765555555,47.3337416667,6.622
459.88,12.4335111111,43.6020666666,42.5495333333,39.9144666667,7.55713333334,6.67933333333,37.6680666667,16.3819333333,47.3419,6.63106666667
460.24,12.4319666667,43.6398,42.5835666667,39.9485333333,7.56060000001,6.68053333334,37.6879333333,16.3848,47.3772083333,6.62173333333
460.59,12.4342777778,43.6784666667,42.6224666667,39.9906666667,7.55593333333,6.67966666667,37.6958,16.3809111111,47.4131416667,6.6174
460.94,12.4738,43.7789666667,42.7323333333,40.0800666667,7.58953333334,6.70413333333,37.7686,16.4149555556,47.5096083333,6.6378
461.29,12.4960555556,43.8400333333,42.8198666667,40.1532666667,7.6048,6.7194,37.8084666667,16.4358222222,47.5814833333,6.64966666666
461.65,12.5108666667,43.8698666667,42.8436333333,40.1924666667,7.618,6.73573333333,37.8052,16.4432222222,47.606575,6.6582
462.00,12.5241777778,43.9264333333,42.9029666667,40.2625333333,7.61586666666,6.7374,37.8406,16.4605111111,47.6724833333,6.66373333333
462.35,12.5458111111,44.0068333333,43.0074666667,40.338,7.64146666667,6.7522,37.8822666667,16.4911111111,47.7406666667,6.6818
462.71,12.5571333333,44.0273666667,43.0713,40.3582,7.64466666667,6.7516,37.8845333333,16.5016666667,47.7588666667,6.6866
463.06,12.5534333333,44.0534666667,43.1169333333,40.3851333334,7.6452,6.74953333333,37.8799333333,16.5085333333,47.7784583333,6.69133333333
463.41,12.5578666667,44.1333666667,43.2237666667,40.4398666667,7.65226666667,6.7602,37.9114666667,16.5182444444,47.8225833333,6.69053333333
463.76,12.5817777778,44.1987666667,43.2861666667,40.4861333334,7.67146666666,6.77833333333,37.9282,16.5377555555,47.8940416667,6.71046666667
464.12,12.6014111111,44.2603333333,43.3615666667,40.5221333333,7.69466666666,6.8064,37.9498666667,16.5646222222,47.94095,6.7448
464.47,12.6215666667,44.3502333333,43.4651666667,40.5919333333,7.71113333334,6.825,37.9993333333,16.5985333333,48.0231833333,6.75433333333
464.82,12.5880222222,44.3217,43.4292666667,40.5504666667,7.687,6.8046,37.9378666667,16.5701333333,47.9693666667,6.74173333333
465.17,12.5854111111,44.3543666667,43.4496333333,40.5841333333,7.68013333334,6.8016,37.9314666667,16.5661333333,47.9941666667,6.74606666667
465.53,12.6000333333,44.4230666667,43.5294666667,40.6391333333,7.68300000001,6.78793333333,37.9723333333,16.5757111111,48.046525,6.74913333333
465.88,12.5606555556,44.4079666667,43.5114,40.6084666667,7.66413333334,6.7638,37.9395333333,16.5335555556,48.0184833333,6.7356
466.23,12.5628222222,44.4572,43.5581333333,40.6431333333,7.66473333334,6.7614,37.9533333333,16.5378444445,48.0388916666,6.74673333333
466.58,12.5551555556,44.4949333333,43.5877333333,40.6819333333,7.66466666667,6.76353333333,37.9540666667,16.5301777778,48.0806166667,6.74566666667
466.94,12.5455666667,44.5053,43.6139666667,40.7031333333,7.65099999999,6.7494,37.94,16.5089333333,48.085225,6.72546666667
467.29,12.5192888889,44.4827333333,43.6001333333,40.6878,7.62439999999,6.7138,37.9152666667,16.4746444445,48.0771583333,6.7088
467.64,12.4857888889,44.4807666667,43.614,40.6924666667,7.5896,6.68226666667,37.9140666667,16.445,48.0725,6.68453333333
467.99,12.4898,44.5537666667,43.7009666667,40.772,7.595,6.68313333333,37.9712666667,16.4658,48.139175,6.68053333333
468.35,12.4850111111,44.5812666667,43.7372666667,40.8137333333,7.58573333333,6.68813333333,37.9819333333,16.4638666666,48.1649166667,6.68326666667
468.70,12.5098333333,44.6262333333,43.8239666667,40.8738,7.61353333334,6.71193333333,38.0292666667,16.5024222222,48.2188666667,6.70206666667
469.05,12.5170888889,44.6602333333,43.8674666667,40.8868666667,7.61953333333,6.69753333333,38.0389333333,16.5075333333,48.238975,6.70113333334
469.40,12.4986666666,44.6817,43.8872666667,40.9129333333,7.61266666666,6.69693333333,38.0344,16.4990444444,48.2694833333,6.69406666666
469.75,12.5047111111,44.6922333333,43.8996,40.92,7.59026666667,6.68406666667,38.0183333333,16.4834,48.2625833333,6.68073333333
470.11,12.4924666667,44.6810333333,43.9126,40.9266666667,7.5796,6.67033333333,37.9983333333,16.4629777778,48.27945,6.66133333333
470.46,12.5123444445,44.7141,43.9535,40.9756,7.5904,6.67306666667,38.0401333333,16.4596888889,48.288725,6.67126666667
470.81,12.5232555555,44.7948333333,44.0461333333,41.0474666667,7.58740000001,6.66973333333,38.0954666667,16.4678444444,48.3715166667,6.6784
471.16,12.5122444444,44.8129,44.0788666667,41.0748666667,7.57899999999,6.65866666667,38.0776666667,16.4565333333,48.408625,6.66586666667
471.51,12.5290222222,44.8957666667,44.1393,41.1258,7.60213333333,6.6836,38.1032,16.4649333333,48.4433583333,6.68573333334
471.87,12.5115888889,44.8613333333,44.1305,41.1086,7.5836,6.6624,38.0598,16.4203333333,48.4130416667,6.66633333333
472.22,12.5292666667,44.9001666666,44.1500333333,41.1252666667,7.60866666667,6.67306666667,38.0701333333,16.4274666667,48.4549333333,6.69133333333
472.57,12.5141777778,44.9524333333,44.1841333333,41.1600666666,7.60133333333,6.65946666667,38.0881333333,16.4084666667,48.4832833333,6.6812
472.92,12.5157666667,44.9990333334,44.2460666667,41.2035333333,7.60826666666,6.676,38.1263333333,16.4144888889,48.5125916667,6.69606666667
473.27,12.5353,45.0292,44.2916,41.241,7.62773333333,6.6882,38.1381333333,16.4253777778,48.526,6.71953333333
473.62,12.5759555555,45.1016333333,44.3901,41.3232666667,7.68426666666,6.72886666667,38.1994,16.4645333333,48.5991416667,6.74813333333
