wavelength,Back_PooCaem,Belly_PooCaem,Breast_PooCaem,Crissum_PooCaem,Crown_PooCaem,DorTail_PooCaem,Patch10_PooCaem,Patch11_PooCaem,Rump_PooCaem,Throat_PooCaem,WingTip_PooCaem
247.54,3.51537037037,4.21733333334,2.15516666667,3.28516666667,2.64883333334,6.36166666667,2.74216666666,3.499,3.795,3.6965,6.04366666667
247.92,3.96490740741,4.5935,2.32616666667,3.42516666667,2.801,6.78633333333,3.00883333333,3.76133333333,4.16666666666,4.10783333333,6.49266666667
248.29,4.25564814815,5.08166666667,2.7595,3.95716666667,3.28033333334,7.331,3.3895,4.10816666667,4.58183333334,4.55066666667,6.9925
248.67,4.29505555556,5.2385,2.87516666666,4.08816666666,3.41883333333,7.51783333333,3.5235,4.0985,4.72616666667,4.5955,7.2145
249.04,4.45788888889,5.44466666667,2.90466666667,4.22566666667,3.63516666667,7.93066666667,3.807,4.242,4.89166666667,4.7895,7.37216666667
249.42,4.59261111111,5.6875,3.104,4.21183333333,3.80466666667,8.20333333333,3.99716666667,4.4325,4.8225,4.87333333334,7.55333333333
249.79,4.75170370371,5.8345,3.2815,4.197,3.72983333333,8.43633333333,4.136,4.67633333334,4.9975,4.943,7.70266666666
250.17,4.59364814815,5.91916666666,3.2275,3.922,3.525,8.41266666667,4.21966666666,4.83483333333,4.808,4.828,7.69833333334
250.54,4.46709259259,6.32966666667,3.42416666667,3.964,3.65166666667,8.703,4.5255,5.17183333333,4.79533333333,4.966,8.0065
250.92,4.5225,6.219,3.36666666667,3.9945,3.36666666667,8.63216666667,4.577,5.0085,4.5315,4.78883333333,8.01183333333
251.29,4.50487037037,6.164,3.29816666666,3.65833333333,3.07383333334,8.64566666667,4.40266666667,4.75516666667,4.315,4.68283333333,7.797
251.66,4.77062962963,6.402,3.5155,3.79633333333,3.0605,8.701,4.25966666667,4.60716666667,4.12716666666,5.029,7.73366666667
252.04,4.64316666666,6.22583333333,3.4915,3.76883333333,3.16333333333,8.36266666667,4.18983333333,4.4505,3.93733333334,4.888,7.488
252.41,4.62205555555,6.0185,3.41216666667,3.4035,2.9065,8.11916666667,3.92683333333,4.364,3.83216666667,4.66383333333,7.33883333333
252.79,4.31842592593,5.57583333333,2.89216666667,2.83116666667,2.37966666667,7.63433333334,3.43916666667,4.082,3.6565,4.49883333333,6.9395
253.16,3.3822037037,4.611,2.1735,2.02383333333,1.30233333334,6.46783333333,2.60483333334,3.3,2.816,3.83683333333,6.195
253.54,3.45018518519,4.69033333333,2.02283333333,2.21966666667,1.271,6.11366666667,2.62266666667,3.49083333333,3.21333333334,4.00116666667,6.27483333333
253.91,3.2575,4.57533333334,1.7915,2.049,1.268,5.92616666666,2.45333333334,3.124,2.9585,3.97816666666,6.16516666667
254.28,3.26803703704,4.36066666667,1.591,2.26483333333,1.40383333333,5.60566666666,2.4425,2.68583333334,3.01333333333,4.0425,5.83933333334
254.66,3.25753703704,4.27883333333,1.5885,2.38783333333,1.54983333333,5.1365,2.49483333334,2.232,3.05083333333,4.191,5.60416666667
255.03,3.46177777778,4.29183333333,1.9005,2.42166666667,1.72716666667,4.93566666666,2.432,2.43216666667,3.10666666667,4.46566666666,5.44666666667
255.41,4.03096296296,4.81333333333,2.58616666667,2.9555,2.17433333333,5.172,2.639,3.1245,3.34616666666,5.04533333333,5.71033333333
255.78,4.12077777778,5.1505,2.75266666667,3.043,2.38716666667,5.12916666667,2.8385,3.6345,3.60216666667,4.79566666667,6.01066666666
256.15,3.81812962963,5.1695,2.724,3.15316666667,2.55266666666,5.09466666666,2.74583333333,3.9575,3.43183333333,4.5795,5.845
256.53,3.02075925926,4.61766666667,2.18666666667,2.62216666667,1.96383333334,4.41616666667,2.40983333333,3.43966666666,2.8555,3.86416666667,5.223
256.90,2.72459259259,4.265,1.82483333333,2.27883333333,1.5325,4.17433333333,2.2485,2.75233333333,2.04666666666,3.45816666666,4.96066666667
257.28,3.34038888889,4.88533333333,2.20383333333,2.75483333333,2.26833333334,5.19733333334,2.92916666667,3.24133333334,2.63516666666,4.10466666667,5.59233333334
257.65,3.1797962963,4.64183333334,2.22383333333,2.717,2.07016666667,5.31316666667,2.91116666667,2.91933333334,2.44216666666,4.027,5.5635
258.02,3.00238888889,4.40733333333,2.41983333333,3.00566666667,2.07116666666,5.61383333334,2.93583333334,2.88716666667,2.48983333334,4.00283333333,5.67633333334
258.40,2.91518518518,4.37383333333,2.282,3.01516666667,1.99616666667,5.8635,2.89,2.81266666666,2.58616666667,3.9805,5.67883333333
258.77,2.81181481481,4.2725,2.03433333334,2.958,1.951,6.1085,2.76483333333,2.822,2.5195,3.83916666667,5.592
259.15,2.71577777778,4.3365,1.94483333334,2.964,1.99616666667,6.12766666667,2.801,2.78716666667,2.53583333333,3.783,5.71383333333
259.52,2.64035185185,4.395,1.87766666667,2.9785,2.11633333334,6.03333333333,2.87583333333,2.701,2.65833333333,3.77616666667,5.74333333333
259.89,2.6547037037,4.54716666666,2.027,3.14083333334,2.28383333333,6.15766666667,3.077,2.80033333333,2.82833333334,3.9225,5.8415
260.27,2.67948148148,4.57616666667,2.1375,3.1385,2.3305,6.281,3.208,2.7635,2.94516666667,4.06983333333,5.91366666666
260.64,2.94059259259,4.8605,2.30516666667,3.384,2.661,6.66966666667,3.39933333333,2.96016666666,3.17616666666,4.41766666667,6.09816666666
261.01,3.0232037037,5.0175,2.42566666667,3.55183333333,2.90566666667,6.922,3.4875,3.07583333333,3.34383333333,4.587,6.1475
261.39,2.79092592593,4.72533333333,2.19583333333,3.28066666667,2.57533333333,6.699,3.23433333333,2.7325,3.043,4.30383333333,5.95166666666
261.76,2.80153703703,4.7605,2.13983333333,3.34966666666,2.70733333333,6.79416666667,3.3185,2.727,3.1685,4.418,5.9745
262.13,2.64003703704,4.58783333334,1.726,2.97833333333,2.54566666666,6.51383333334,3.03233333333,2.54966666666,2.96983333333,4.097,5.74816666666
262.51,2.61137037037,4.54783333334,1.72483333333,2.82766666667,2.47816666666,6.36333333333,2.82766666667,2.401,2.75533333333,3.908,5.5145
262.88,2.51912962963,4.52633333333,1.8325,2.729,2.46966666666,6.17466666666,2.79366666667,2.39016666666,2.62416666666,3.85416666667,5.363
263.25,2.33866666667,4.5245,1.789,2.64216666667,2.46033333333,6.28583333334,2.76883333333,2.33933333333,2.554,3.8805,5.284
263.63,2.15072222222,4.2805,1.773,2.44683333334,2.119,6.33266666667,2.526,2.2525,2.27083333334,3.70966666667,5.2095
264.00,1.84388888889,3.66133333333,1.378,1.96866666667,1.66016666667,5.99733333333,2.113,1.68633333333,1.62733333333,3.445,4.70466666667
264.37,1.82681481482,3.493,1.31666666666,1.8555,1.38483333334,5.8945,2.04,1.58283333333,1.39166666667,3.37033333333,4.42083333334
264.75,1.88144444445,3.53283333333,1.5375,1.91333333333,1.16166666667,5.658,2.1525,1.66733333333,1.394,3.33466666667,4.53733333333
265.12,2.26751851852,3.69983333333,1.86,1.96716666667,1.492,5.62033333334,2.38866666667,2.07416666667,1.67283333333,3.57266666666,4.95783333333
265.49,2.36174074074,3.99766666667,2.14666666666,2.422,1.80533333333,5.69116666667,2.606,2.37633333334,1.98233333333,3.84,5.002
265.87,2.20933333334,3.72583333333,2.00783333333,2.175,1.55716666667,5.22516666667,2.35516666667,2.27166666666,1.63466666667,3.69366666666,4.807
266.24,2.79503703703,4.34733333333,2.70466666667,2.9395,2.09333333333,5.66866666667,3.1555,2.74783333334,2.29716666667,4.42133333333,5.292
266.61,3.09124074074,4.68633333333,2.90433333333,3.46283333334,2.50066666667,6.03483333333,3.58733333333,3.28483333334,2.6905,4.9535,5.821
266.98,3.52337037037,5.07083333334,3.08133333333,3.75416666667,2.71366666667,6.35833333333,3.76583333333,3.58166666666,3.09883333333,5.30066666667,6.34133333333
267.36,3.15033333334,4.645,2.64716666667,3.36366666666,2.18816666667,5.95483333333,3.25716666667,3.16216666667,2.87666666666,4.85766666667,5.98283333333
267.73,3.39457407407,5.05766666667,2.85766666667,3.74733333333,2.63666666667,6.13066666667,3.6125,3.564,3.46716666667,5.241,6.29233333333
268.10,3.48438888889,5.35666666667,2.91333333334,3.8525,2.72333333333,6.21716666667,3.65233333333,3.879,3.72066666667,5.40416666667,6.4175
268.48,3.92725925926,5.86183333334,3.09166666667,4.14483333333,3.16433333334,6.4945,3.89033333333,4.2535,4.12933333333,5.628,6.811
268.85,4.01570370371,5.94133333333,3.12733333333,4.36733333333,3.42583333333,6.6255,4.06383333333,4.31583333333,4.25416666667,5.756,6.80566666666
269.22,4.00581481482,5.997,3.21,4.63166666666,3.38816666667,6.78666666667,4.1425,4.32066666667,4.3615,5.6965,6.85316666667
269.59,3.8480925926,5.71816666667,2.869,4.17416666667,3.20283333334,6.555,3.84033333333,4.0545,4.07483333334,5.3845,6.64983333333
269.97,3.4839074074,5.2665,2.52366666667,3.73183333333,2.80616666666,6.43083333334,3.43466666666,3.61966666667,3.7755,4.906,6.348
270.34,2.90272222222,4.70283333333,1.78883333333,3.08716666667,2.188,5.97733333334,2.77466666667,2.93333333333,3.193,4.2605,5.88083333333
270.71,2.99374074074,4.643,1.7655,2.9755,2.27016666667,5.97916666666,2.79316666666,2.88216666667,3.17166666666,4.1245,5.9695
271.09,2.72083333333,4.34583333334,1.615,2.78983333333,2.09133333334,5.77916666667,2.672,2.5995,2.98483333334,3.8285,5.6885
271.46,2.99418518519,4.54816666666,1.82016666667,3.0265,2.3905,5.99133333333,3.01316666667,2.693,3.1185,4.05716666667,5.93433333333
271.83,2.91714814815,4.3165,1.57983333333,2.862,2.20166666666,6.08216666667,2.8535,2.32683333334,2.862,3.88083333334,5.655
272.20,2.87083333333,4.15816666667,1.48733333334,2.86883333334,2.26266666667,6.06683333334,2.85633333333,2.22433333334,2.79733333333,3.859,5.61166666667
272.58,2.56885185185,3.7675,1.406,2.6675,2.00566666667,5.8975,2.74183333334,1.9975,2.6055,3.66816666667,5.525
272.95,2.41351851852,3.50033333333,1.197,2.35283333333,1.70283333334,5.76233333333,2.51733333334,1.83433333334,2.35666666667,3.44683333334,5.39233333333
273.32,2.07868518518,3.06916666667,0.840833333334,1.93433333333,1.32133333333,5.42583333333,2.15366666666,1.57366666667,2.00866666666,3.2845,5.03633333333
273.69,2.22381481481,3.144,1.13866666667,2.1685,1.528,5.66033333333,2.3195,1.79583333334,2.24816666667,3.52916666667,5.208
274.06,2.46944444445,3.55416666667,1.37233333333,2.42483333333,1.88783333333,5.97016666667,2.61233333333,2.02866666666,2.48883333333,3.77983333334,5.53566666666
274.44,3.02692592593,4.01083333334,2.01616666666,2.8295,2.332,6.46416666667,3.1325,2.58716666667,2.9335,4.1925,5.932
274.81,2.98944444444,4.062,2.0905,2.764,2.18283333333,6.50916666666,3.23033333333,2.63616666667,3.09816666667,4.26016666667,5.8445
275.18,3.19992592593,4.37566666667,2.25966666666,2.90633333334,2.34066666667,6.8105,3.39633333333,2.84383333333,3.20316666667,4.4025,6.01516666666
275.55,3.43562962963,4.54116666667,2.49416666666,2.96016666666,2.39283333333,6.94766666667,3.47166666667,3.06133333333,3.18583333334,4.389,6.0165
275.93,3.62933333333,4.59266666667,2.62266666667,2.86116666666,2.45933333333,6.749,3.51416666666,3.23433333333,3.197,4.336,6.23566666667
276.30,3.53101851852,4.496,2.54233333333,2.628,2.18116666667,6.52016666667,3.341,3.11766666667,3.17916666667,4.10116666666,6.14483333334
276.67,3.74783333333,4.804,2.60733333334,2.7905,2.274,6.45033333333,3.39416666667,3.16233333333,3.27833333333,4.191,6.349
277.04,3.66914814815,4.942,2.5125,2.72166666666,2.29316666667,6.22266666667,3.39383333333,2.99433333333,3.2865,4.09966666667,6.35416666666
277.41,3.83412962963,5.26716666667,2.71616666667,2.95416666667,2.49283333334,6.55516666667,3.4645,3.03666666666,3.50316666666,4.1595,6.4285
277.79,3.66207407407,5.2535,2.58533333333,2.84833333333,2.19583333333,6.3055,3.3255,2.83866666667,3.306,3.89033333333,6.28116666667
278.16,3.7914074074,5.604,2.92333333334,3.1755,2.3465,6.307,3.44666666667,3.088,3.4615,4.13533333333,6.239
278.53,3.74594444445,5.7355,2.88716666667,3.427,2.38583333333,6.24633333333,3.52333333334,3.11366666666,3.52333333333,4.2125,6.35716666666
278.90,3.48235185185,5.60383333333,2.67866666666,3.38966666667,2.224,5.889,3.07983333334,2.853,3.11883333334,3.9165,6.22283333333
279.27,3.48953703704,5.55866666667,2.68583333334,3.44483333333,2.20533333334,5.8035,3.03166666667,2.89216666667,3.1085,3.91566666667,6.29383333333
279.64,3.5465,5.60166666667,2.74833333333,3.54133333334,2.34983333333,5.853,3.133,2.95733333333,3.37033333334,4.182,6.4985
280.02,3.34662962963,5.7055,2.7615,3.63333333333,2.4145,5.8745,3.23033333334,2.89733333334,3.33816666666,4.21,6.54016666667
280.39,3.39431481481,5.773,2.8545,3.72783333333,2.6385,6.0535,3.20833333334,2.97383333333,3.26366666667,4.2885,6.6095
280.76,3.15131481482,5.548,2.73366666667,3.50816666667,2.51266666666,6.0975,2.99016666666,2.93633333333,3.18833333334,4.13833333333,6.36316666667
281.13,3.37031481481,5.68133333333,3.00033333333,3.7275,2.7595,6.34233333333,3.09666666667,3.14933333333,3.3465,4.4195,6.623
281.50,3.52564814815,5.754,3.11733333333,3.72133333333,2.9555,6.3705,3.313,3.25333333334,3.52116666666,4.589,6.82983333333
281.87,3.61616666666,5.75083333334,3.027,3.66216666667,3.02283333333,6.39,3.4215,3.25116666667,3.49216666667,4.78316666667,7.01316666667
282.25,3.74457407407,5.5435,2.88716666667,3.70233333333,2.948,6.40316666667,3.455,3.26016666666,3.51983333333,4.86616666667,7.194
282.62,3.73057407408,5.402,2.80416666667,3.62533333333,2.96683333333,6.509,3.455,3.24066666667,3.39916666667,4.823,7.084
282.99,4.06372222222,5.58633333334,3.11616666667,3.73066666666,3.317,6.924,3.86983333334,3.414,3.70383333333,5.09166666667,7.34166666666
283.36,3.95305555556,5.37333333333,2.92766666666,3.5875,3.2745,6.76766666666,3.8285,3.31216666667,3.6475,5.01566666667,7.21616666666
283.73,3.75903703704,5.12733333333,2.6535,3.43516666666,3.09766666666,6.62833333334,3.6335,3.07183333334,3.39883333334,4.77866666667,6.933
284.10,3.59755555556,4.75433333333,2.42516666667,3.18516666666,2.82116666666,6.4485,3.36316666667,2.91033333333,3.242,4.5725,6.55533333333
284.47,3.45292592593,4.68833333334,2.27316666667,3.09066666666,2.65433333333,6.27183333333,3.2745,2.81,3.13566666667,4.44216666666,6.41733333333
284.85,3.48190740741,4.72516666667,2.29016666667,3.12283333334,2.663,6.23983333333,3.36166666667,2.80416666667,3.16666666667,4.52333333333,6.39066666667
285.22,3.46479629629,4.63566666667,2.24233333333,3.111,2.63583333333,6.18283333333,3.30433333333,2.78,3.2095,4.46166666666,6.24183333333
285.59,3.26098148148,4.39083333333,1.98183333333,2.9045,2.36383333334,6.01633333333,2.98233333334,2.6875,2.9985,4.2775,5.984
285.96,3.43844444444,4.58766666667,2.125,3.06283333333,2.514,6.151,3.01816666667,2.82983333334,3.22216666667,4.36466666667,5.93416666666
286.33,3.34344444444,4.4985,1.98516666667,2.793,2.316,6.00633333333,2.892,2.688,3.02533333333,4.18983333333,5.58633333334
286.70,3.20568518518,4.38683333333,1.84533333334,2.66916666667,2.18216666667,5.67566666667,2.61816666667,2.56416666667,2.933,4.0815,5.34466666667
287.07,2.94675925926,4.169,1.48966666667,2.386,1.8755,5.40366666666,2.31566666667,2.236,2.65066666666,3.87233333333,4.973
287.44,2.73755555556,4.11616666667,1.32066666667,2.20433333333,1.661,5.23416666667,2.082,2.063,2.53833333334,3.769,4.69116666667
287.82,2.90862962963,4.47433333334,1.638,2.4715,1.91233333334,5.42083333334,2.32616666667,2.33883333333,2.885,4.0415,4.862
288.19,2.99931481481,4.72083333334,1.68983333334,2.60783333333,1.98616666666,5.444,2.40616666666,2.33783333334,3.015,4.19333333333,4.90333333334
288.56,2.92972222222,4.59183333333,1.66133333333,2.6105,1.9515,5.383,2.403,2.16916666667,3.00633333334,4.25233333333,4.86866666666
288.93,2.97131481481,4.573,1.6485,2.62133333333,1.88516666666,5.429,2.4115,2.09483333333,2.9275,4.37316666667,4.82616666667
289.30,3.03003703704,4.59766666667,1.52916666667,2.65583333333,1.81416666667,5.322,2.43133333333,2.02533333333,2.80683333333,4.37966666666,4.75516666666
289.67,3.21674074074,4.9375,1.767,2.99533333333,1.95566666667,5.37833333334,2.7935,2.18083333334,2.87766666667,4.5165,4.92033333333
290.04,3.04094444445,4.87233333333,1.712,2.99183333333,1.83683333333,5.32483333334,2.82633333334,2.05283333334,2.69766666666,4.4065,4.87233333333
290.41,2.93374074074,4.96883333334,1.733,3.28333333334,1.94233333334,5.37783333333,2.89816666666,2.03666666666,2.80016666666,4.44883333334,5.0195
290.78,3.02768518518,5.20666666667,1.87183333334,3.41566666667,2.11183333334,5.57816666667,3.1455,2.09466666666,3.01383333334,4.70616666667,5.2435
291.15,3.29011111112,5.5625,2.25133333333,3.87466666667,2.377,5.73216666666,3.48766666667,2.45166666667,3.35866666667,5.07666666666,5.61666666667
291.52,3.69655555556,5.9615,2.5645,4.24583333333,2.77266666667,5.9815,3.8335,2.63633333334,3.714,5.50783333334,5.99216666666
291.89,3.6882962963,5.99366666666,2.52216666667,4.23216666667,2.79016666666,5.91816666666,3.8535,2.5805,3.59216666666,5.56016666666,6.0075
292.26,3.9444074074,6.40066666667,2.797,4.4695,3.11116666667,6.212,4.17283333333,2.82833333333,3.77483333333,5.90116666667,6.31
292.64,4.23816666667,6.8245,3.00766666667,4.63316666666,3.2265,6.30816666667,4.39983333333,3.00033333333,3.89466666667,6.16016666667,6.51683333333
293.01,4.36440740741,7.109,3.01133333333,4.7215,3.3735,6.28083333333,4.50983333333,3.119,4.04033333333,6.2735,6.67916666666
293.38,4.32624074074,7.26616666667,3.077,4.6715,3.401,6.25116666667,4.58133333333,3.20333333333,4.0775,6.388,6.76216666667
293.75,3.9875,7.06533333333,2.66616666667,4.23616666666,3.13266666667,5.86783333333,4.34483333333,2.80733333333,3.8635,6.31666666667,6.4395
294.12,3.98685185185,7.05833333333,2.56116666667,4.16483333334,3.0485,5.841,4.3095,2.77416666666,3.81833333334,6.4045,6.3285
294.49,4.03581481481,7.1545,2.538,3.98733333334,3.0435,5.8715,4.33016666667,2.821,3.87766666667,6.46516666667,6.31683333333
294.86,3.9185,7.09033333333,2.321,3.77416666667,2.86183333334,5.7645,4.12883333333,2.66183333333,3.75666666667,6.33966666666,6.12266666667
295.23,3.78538888889,7.093,2.1045,3.6075,2.71866666667,5.778,3.98433333333,2.52066666666,3.667,6.191,5.9695
295.60,3.48183333333,6.8625,1.83166666666,3.33466666667,2.32533333334,5.59966666667,3.7205,2.3065,3.2745,5.97316666666,5.698
295.97,3.33716666666,6.7235,1.46916666667,3.08066666667,1.98033333333,5.36,3.49483333334,2.12533333333,3.09266666667,5.895,5.472
296.34,3.13977777778,6.63533333333,1.24883333333,2.95266666667,1.747,5.18683333334,3.31466666667,1.96133333333,2.87983333334,5.78366666667,5.25616666666
296.71,3.08983333333,6.69583333333,1.144,2.97866666667,1.79016666667,5.23583333334,3.2835,1.969,2.94233333333,5.85683333334,5.096
297.08,3.07827777777,6.7665,1.15183333333,3.09266666667,1.818,5.148,3.33266666667,1.99533333333,2.91783333333,5.88233333333,4.95683333333
297.45,3.2207962963,6.99666666667,1.28266666667,3.2215,1.85233333333,5.28983333333,3.38616666666,2.07933333333,3.04866666667,6.08366666666,4.98216666666
297.82,3.52796296296,7.27516666667,1.54783333333,3.4255,2.071,5.49116666667,3.61083333333,2.34466666667,3.25116666667,6.22083333333,5.14516666667
298.19,3.55687037037,7.45733333333,1.53616666667,3.41266666667,2.10333333333,5.51883333333,3.6585,2.42183333333,3.35616666667,6.3125,5.21066666667
298.56,3.48201851852,7.49733333333,1.42033333333,3.32683333333,1.9855,5.35066666667,3.64366666667,2.34633333333,3.22566666667,6.25483333334,5.03383333334
298.93,3.38594444445,7.53866666667,1.27216666667,3.21816666667,1.83166666666,5.14466666666,3.56883333333,2.21316666666,2.97883333334,6.24133333333,4.93583333333
299.30,3.30514814815,7.562,1.19,3.0885,1.74633333333,4.92933333334,3.52433333333,2.09633333334,2.81883333333,6.29733333334,4.80633333334
299.67,3.40242592592,7.8,1.17616666666,3.14616666667,1.807,4.89983333333,3.64983333333,2.1715,2.82616666667,6.464,4.82583333333
