wavelength,Back_DacAlbf,Belly_DacAlbf,Breast_DacAlbf,Crissum_DacAlbf,Crown_DacAlbf,DorTail_DacAlbf,Patch10_DacAlbf,Rump_DacAlbf,Throat_DacAlbf,WingTip_DacAlbf
247.17,0.287333333331,1.60733333334,0.524,-0.352666666665,-1.08077777778,1.42111111111,-3.14444444444,0.267000000002,1.00255555555,1.82911111111
247.54,0.719222222221,2.09944444444,0.915444444446,0.244555555555,-0.656777777778,2.0445,-2.56433333333,0.872444444443,1.58177777778,2.344
247.92,1.51066666667,2.67955555556,1.34888888889,1.15044444445,0.00933333333333,2.73272222222,-1.90333333333,1.59866666666,2.407,2.85066666667
248.29,1.78944444445,2.82844444445,1.37388888889,1.65366666667,0.124222222221,2.93255555555,-1.61311111111,1.80277777778,2.60722222222,3.11777777778
248.67,2.18522222222,3.17455555556,1.73122222222,2.172,0.47661111111,3.29822222222,-1.268,2.01455555556,2.85088888889,3.52533333333
249.04,2.32655555556,3.50833333333,2.05433333333,2.59877777778,0.79861111111,3.74372222222,-0.780222222223,2.24811111111,3.14811111111,3.87744444445
249.42,2.53277777778,3.97377777778,2.45488888889,3.03722222222,1.28555555556,4.26716666667,-0.174555555554,2.62488888889,3.57588888889,4.42011111111
249.79,3.15933333333,4.68,3.04155555556,3.79911111111,1.98666666667,5.03583333333,0.62988888889,3.15922222222,4.26522222222,5.04855555556
250.17,3.25844444444,5.13122222222,3.57055555555,4.35911111111,2.36838888889,5.36394444444,1.13888888889,3.55955555556,4.69866666667,5.43777777778
250.54,3.64888888889,5.3,3.837,4.67133333333,2.459,5.51733333333,1.23966666667,3.62522222222,4.82977777778,5.71111111111
250.92,4.265,5.63044444444,4.38322222222,5.17533333334,2.82127777778,6.00127777778,1.74588888889,3.91577777778,5.08777777778,6.09811111111
251.29,4.31111111111,5.54588888889,4.27844444444,4.89244444444,2.82494444444,5.83322222222,1.73744444445,3.86688888889,5.12111111111,5.82666666667
251.66,4.87033333333,5.99888888889,4.77644444444,4.96444444444,3.44966666667,6.28116666667,2.15644444445,4.08455555556,5.46144444445,6.07288888889
252.04,5.02266666666,6.15722222222,5.22344444444,4.89155555556,3.69094444444,6.53822222222,2.48366666667,4.144,5.46566666667,6.16422222222
252.41,4.90855555556,5.99155555556,5.26733333333,4.36011111111,3.56888888889,6.24477777778,2.28544444445,3.83266666667,5.05622222222,5.61188888889
252.79,4.32011111111,5.51933333334,4.76088888889,3.62655555556,3.269,5.83727777778,1.83511111111,3.47488888889,4.60933333333,4.891
253.16,4.143,5.05788888889,4.25266666667,2.92777777778,3.04505555555,5.40188888889,1.36155555555,3.14744444445,4.23822222222,4.41377777778
253.54,3.81122222222,4.68344444445,4.00911111111,2.50666666667,2.87305555555,5.09383333333,0.967333333333,2.88044444444,3.83333333333,4.11188888889
253.91,2.97744444445,3.95766666667,3.573,1.877,2.20838888889,4.37211111111,0.278777777777,2.56277777778,3.06044444444,3.39977777778
254.28,2.28633333333,3.00411111111,2.68422222222,0.889555555557,1.09233333333,3.56983333333,-0.827111111111,1.47466666667,2.08333333333,2.50477777778
254.66,1.25066666667,2.38022222222,1.90433333333,0.0887777777777,0.64138888889,2.96133333333,-1.61388888889,0.701999999998,1.58955555556,1.81555555556
255.03,0.603,1.86044444444,1.12977777778,-0.662777777778,0.15711111111,2.14483333333,-2.46344444444,0.339888888889,0.951444444445,1.35066666667
255.41,0.555,2.37033333333,1.33933333333,-0.378888888889,0.277444444447,2.18972222222,-2.17633333333,0.519777777779,0.960444444444,1.47133333333
255.78,0.0628888888877,2.29955555556,1.28455555556,-0.08088888889,-0.197611111112,1.55388888889,-2.55077777778,0.125666666669,0.970111111111,1.56288888889
256.15,-0.985555555556,1.53222222222,0.188333333336,-0.761666666665,-1.16033333333,0.452611111113,-3.58422222222,-1.04833333333,0.223999999999,0.833444444443
256.53,-0.628000000001,2.14077777778,0.504333333334,-0.114777777777,-0.743166666667,1.1545,-3.06077777778,-0.353777777779,0.805111111112,1.72511111111
256.90,0.284222222222,2.72544444444,0.92788888889,0.627111111112,-0.338666666667,1.622,-2.68366666667,0.292666666664,1.66366666667,2.64188888889
257.28,0.257777777778,2.91455555556,1.086,1.09388888889,-0.32038888889,1.71516666667,-2.82855555556,0.687555555553,1.89122222222,2.64088888889
257.65,0.68788888889,3.292,1.57233333333,1.50222222222,-0.041888888889,1.94766666667,-2.58311111111,0.905444444447,2.28122222222,2.969
258.02,1.11055555556,3.47877777778,1.81611111111,1.82822222222,0.355888888887,2.20877777778,-2.135,0.981666666667,2.60744444445,3.33144444445
258.40,1.90377777778,3.897,2.46266666667,2.45222222222,1.23377777778,2.96605555556,-1.16022222222,1.79277777778,3.38022222222,3.96033333334
258.77,2.60755555555,4.45655555555,2.94344444444,2.94333333333,1.74072222222,3.51355555555,-0.381777777778,2.534,3.785,4.40122222222
259.15,3.22822222222,5.01,3.62466666667,3.45288888889,2.22927777778,4.09277777778,0.265777777778,3.07733333333,4.36844444444,4.95277777778
259.52,3.35055555556,4.91111111111,3.69366666667,3.37711111111,2.269,4.18377777778,0.305222222221,3.08677777778,4.36077777778,4.92244444445
259.89,3.41677777778,4.88733333334,3.537,3.34211111111,2.36561111111,4.39483333333,0.358000000001,3.22866666667,4.31688888889,4.84144444445
260.27,3.56344444444,5.10366666667,3.75866666667,3.50188888889,2.67683333333,4.62444444444,0.568333333333,3.67622222222,4.44977777778,5.06944444444
260.64,3.41722222222,4.98822222222,3.65888888889,3.40722222222,2.55277777778,4.46288888889,0.439777777778,3.538,4.28322222222,4.90422222222
261.01,3.41488888889,4.97011111111,3.726,3.28788888889,2.52177777778,4.50716666667,0.458111111111,3.42166666667,4.15744444445,4.78622222222
261.39,3.41488888889,4.785,3.66011111111,3.116,2.34044444445,4.35672222222,0.392888888888,3.21333333333,3.98233333333,4.654
261.76,3.37788888889,4.62822222222,3.48511111111,3.05655555556,2.23472222222,4.29994444444,0.283333333334,3.21222222222,3.88911111111,4.47633333334
262.13,3.33577777778,4.59533333333,3.40855555555,2.95833333333,2.08177777778,4.33955555556,0.192444444444,3.27422222222,3.89488888889,4.35966666667
262.51,3.42788888889,4.73966666666,3.34988888889,2.88133333333,2.02616666667,4.476,0.16788888889,3.37311111111,3.87288888889,4.34155555556
262.88,3.36711111111,4.44177777778,3.203,2.66355555556,1.73533333334,4.17205555556,-0.20711111111,3.08211111111,3.56555555556,4.10522222222
263.25,2.59611111111,3.72933333333,2.419,2.027,1.07822222222,3.43038888889,-0.965777777777,2.29955555556,2.70622222222,3.35622222222
263.63,1.99344444444,3.22633333333,1.78377777778,1.64211111111,0.474777777777,2.8275,-1.53188888889,1.72055555556,2.08266666667,2.86444444444
264.00,1.40733333333,2.63244444444,1.32188888889,1.12811111111,-0.145500000001,2.20522222222,-2.26788888889,1.16233333333,1.50988888889,2.19966666667
264.37,1.28977777778,2.396,1.08877777778,0.952444444444,-0.396388888887,2.12988888889,-2.54977777778,0.881555555556,1.25444444444,1.97622222222
264.75,0.949999999998,2.02522222222,0.716999999999,0.478,-0.770444444444,1.90572222222,-2.96888888889,0.573555555556,1.03355555556,1.637
265.12,0.484444444443,1.59677777778,0.173333333332,0.101555555556,-1.28872222222,1.65044444445,-3.43855555555,0.292999999999,0.717777777777,1.19611111111
265.49,0.242777777779,1.63388888889,-0.171777777779,0.00577777777777,-1.20166666667,1.71666666667,-3.39777777778,0.248555555553,0.473777777777,1.34388888889
265.87,0.179777777778,1.55988888889,-0.28411111111,-0.127555555556,-1.22066666667,1.8005,-3.18944444445,-0.0871111111133,0.278555555557,1.40922222222
266.24,0.257444444445,1.707,-0.128666666667,0.167888888889,-0.9935,1.87233333333,-2.83788888889,0.0726666666677,0.313333333332,1.65122222222
266.61,-0.271777777778,1.45155555556,-0.369666666667,-0.184777777779,-1.49494444444,1.38627777778,-3.26166666667,-0.228333333334,-0.168555555555,1.26666666667
266.98,-0.616888888889,1.25511111111,-0.970333333334,-0.437666666666,-1.93272222222,1.14161111111,-3.57533333333,-0.448222222223,-0.458666666667,0.843666666667
267.36,-0.503666666667,1.295,-1.08944444445,-0.544777777779,-1.994,1.06133333333,-3.60788888889,-0.308333333332,-0.364777777777,0.791444444443
267.73,-0.274444444445,1.42688888889,-0.917999999999,-0.484,-1.75622222222,1.10522222222,-3.62244444445,-0.159666666667,-0.08988888889,0.977888888889
268.10,-0.127111111111,1.65566666667,-0.708222222222,-0.659333333333,-1.624,1.111,-3.34566666667,-0.0927777777757,-0.004888888888,1.36244444444
268.48,-0.135111111111,1.535,-0.801333333332,-0.883444444443,-1.80272222222,0.697555555557,-3.53311111111,-0.400555555556,0.0385555555557,1.39
268.85,-0.0143333333333,1.64977777778,-0.748777777779,-0.701000000001,-1.60455555556,0.572166666667,-3.362,-0.224222222222,0.171444444443,1.68811111111
269.22,0.131666666667,1.787,-0.582999999999,-0.470222222221,-1.44583333333,0.390222222221,-3.19266666667,-0.028000000001,0.178777777777,1.96555555556
269.59,0.245444444444,1.81111111111,-0.300888888889,-0.356555555557,-1.43594444444,0.273277777777,-3.09844444445,0.0463333333344,0.365888888888,1.86644444445
269.97,0.347444444445,2.08511111111,-0.0994444444433,-0.257222222223,-1.42633333333,0.338555555554,-3.06444444444,0.185000000001,0.541777777777,2.09388888889
270.34,0.107111111112,1.90688888889,-0.205333333332,-0.687777777778,-1.79072222222,0.167277777778,-3.47444444444,-0.209777777776,0.268000000001,1.907
270.71,-0.166555555557,1.30611111111,-0.552222222223,-1.04744444444,-2.10611111111,-0.205944444443,-3.787,-0.66622222222,-0.136,1.56044444445
271.09,0.127333333333,1.60855555555,0.13588888889,-0.725444444443,-1.54683333333,0.20361111111,-3.37411111111,-0.297222222222,0.339444444446,2.02855555556
271.46,0.18911111111,1.64777777778,0.332777777779,-0.678,-1.39288888889,0.451777777779,-3.19277777778,-0.34088888889,0.431444444443,2.145
271.83,0.084222222221,1.47077777778,0.100666666665,-0.799555555556,-1.47677777778,0.3435,-3.17466666667,-0.445999999998,0.321444444444,1.96111111111
272.20,0.191333333334,1.38944444444,0.121,-0.628222222221,-1.34238888889,0.394166666668,-3.15711111111,-0.316111111111,0.378666666667,1.78355555556
272.58,0.503999999999,1.42411111111,0.442888888889,-0.328555555556,-1.04627777778,0.826555555557,-2.84455555556,0.0954444444433,0.595666666668,1.867
272.95,0.88388888889,1.65044444444,0.796888888889,-0.177555555555,-0.904333333333,1.14055555555,-2.55688888889,0.453222222223,0.932777777779,1.99788888889
273.32,1.11722222222,1.822,0.982222222222,0.0336666666667,-0.609277777779,1.46972222222,-2.20422222222,0.622444444447,1.28211111111,2.137
273.69,1.38266666667,2.04966666666,1.17555555556,0.203444444444,-0.261888888891,1.80477777778,-1.88411111111,0.904333333337,1.56366666667,2.41133333333
274.06,1.32533333333,1.93777777778,0.982666666666,0.111666666667,-0.236888888889,1.61633333333,-1.93788888889,0.998,1.49488888889,2.142
274.44,0.859777777779,1.42122222222,0.565444444446,-0.278777777779,-0.545666666666,1.21505555556,-2.30077777778,0.683222222223,1.19355555555,1.547
274.81,1.17488888889,2.07488888889,1.18677777778,0.239000000001,0.0159444444457,1.67655555555,-1.82788888889,1.14688888889,1.76822222222,2.031
275.18,1.12977777778,2.15366666667,1.21166666667,0.212,-0.0203333333333,1.67016666667,-1.96188888889,1.20322222222,1.69277777778,2.03933333333
275.55,1.24344444445,2.344,1.43666666667,0.42,0.0944444444423,1.7665,-1.945,1.43266666667,1.76855555555,2.04577777778
275.93,1.29977777778,2.64244444444,1.80288888889,0.584111111111,0.110833333332,1.97338888889,-1.86666666667,1.692,1.72622222222,2.22888888889
276.30,1.13211111111,2.63544444444,1.78766666667,0.642666666666,0.0655000000023,2.01516666667,-1.93633333333,1.61288888889,1.80522222222,2.32111111111
276.67,0.762888888889,2.62822222222,1.53488888889,0.495333333334,-0.272222222222,1.72027777778,-2.18211111111,1.41022222222,1.62866666667,2.115
277.04,0.309888888888,2.16477777778,1.144,0.355555555556,-0.617555555556,1.43555555555,-2.72088888889,0.92522222222,1.31711111111,1.89133333333
277.41,-0.300888888888,1.50533333333,0.583555555555,-0.231555555554,-1.25277777778,0.840444444443,-3.51544444445,0.407444444444,0.648444444444,1.334
277.79,-0.647555555554,1.23511111111,0.300666666668,-0.416333333335,-1.64444444444,0.67988888889,-3.98744444444,-0.0877777777777,0.194222222222,1.05477777778
278.16,-0.373777777777,1.45888888889,0.638111111111,-0.0957777777777,-1.41577777778,0.959722222223,-3.63833333334,0.08188888889,0.533444444443,1.39511111111
278.53,0.294111111112,2.01922222222,1.22688888889,0.371111111111,-0.81261111111,1.45111111111,-3.00177777778,0.65188888889,0.996,2.13244444445
278.90,0.282555555555,1.84644444445,0.852666666667,0.145777777778,-0.989333333332,1.10572222222,-3.24166666667,0.433111111111,0.825333333332,1.90122222222
279.27,0.353666666666,1.66377777778,0.838555555555,0.122444444444,-0.974611111112,1.06311111111,-3.20511111111,0.262888888891,0.874888888889,1.87222222222
279.64,0.41488888889,1.69488888889,0.901,0.142666666667,-0.751555555555,1.222,-2.91277777778,0.343333333333,0.999000000001,2.01166666667
280.02,0.973333333334,2.00833333333,1.47777777778,0.644666666667,-0.171055555556,1.89861111111,-2.38522222222,0.609444444444,1.71,2.46433333333
280.39,1.28066666667,2.21111111111,1.79688888889,0.870888888889,0.066111111111,2.14722222222,-2.04044444444,0.887888888888,1.831,2.56122222222
280.76,1.54433333333,2.55855555555,2.14866666667,1.11766666667,0.372666666667,2.46738888889,-1.656,1.14655555555,1.96222222222,2.90211111111
281.13,1.82933333333,3.05388888889,2.53344444445,1.32077777778,0.634333333336,2.69383333333,-1.22066666667,1.47711111111,2.17333333333,3.16611111111
281.50,2.15822222222,3.483,2.87911111111,1.59344444444,0.981777777778,2.98994444445,-0.911777777778,1.831,2.52855555556,3.61144444445
281.87,2.45588888889,3.65522222222,3.09377777778,1.73033333333,1.12855555556,3.02127777778,-0.653333333335,2.16577777778,2.87977777778,3.72033333333
282.25,2.41933333333,3.55566666667,3.22077777778,1.71222222222,1.10622222222,2.97988888889,-0.73011111111,2.09211111111,2.88977777778,3.65744444445
282.62,2.34488888889,3.55188888889,3.05688888889,1.70255555556,1.06961111111,2.998,-0.814555555555,2.03677777778,2.91733333334,3.442
282.99,2.582,3.78922222222,3.31911111111,1.90166666667,1.31055555556,3.41516666667,-0.551888888888,2.35766666667,3.18377777778,3.61822222222
283.36,2.96844444444,4.38044444445,3.73455555555,2.31566666667,1.84333333333,3.86344444444,0.00688888888767,2.83111111111,3.63177777778,3.94755555556
283.73,3.08677777778,4.60488888889,3.77922222222,2.50044444445,1.96133333333,4.00072222222,0.136444444445,3.01988888889,3.87244444444,4.19211111111
284.10,3.04811111111,4.91777777778,3.67477777778,2.551,2.14577777778,4.0185,0.316444444446,3.21933333333,3.878,4.36233333333
284.47,3.097,5.21611111111,3.76677777778,2.66933333333,2.35483333333,4.22705555556,0.480888888889,3.31366666666,4.04322222222,4.57166666667
284.85,3.144,5.22288888889,3.82777777778,2.848,2.58561111111,4.37427777778,0.650222222221,3.40355555556,4.23988888889,4.65788888889
285.22,2.96966666667,5.04855555555,3.71266666667,2.67177777778,2.56938888889,4.31155555556,0.490444444443,3.20444444445,4.194,4.50411111111
285.59,3.109,5.148,3.85933333333,2.72177777778,2.61672222222,4.51533333333,0.679666666668,3.29477777778,4.24933333333,4.58322222222
285.96,3.16011111111,5.29188888889,3.88522222222,2.79888888889,2.761,4.70644444445,0.765888888888,3.43677777778,4.24922222222,4.70344444444
286.33,3.21433333334,5.39477777778,3.88611111111,2.88422222222,2.90316666667,4.85038888889,0.836999999999,3.58477777778,4.25388888889,4.69988888889
286.70,3.47866666667,5.57288888889,4.12177777778,3.10822222222,3.04716666667,4.96027777778,0.946999999999,3.83211111111,4.38255555555,5.00244444444
287.07,3.641,5.71333333333,4.33566666667,3.37755555555,3.15911111111,5.14894444444,1.15777777778,4.00566666667,4.56433333333,5.24455555556
287.44,3.35588888889,5.34022222222,3.99766666667,3.12722222222,2.79033333333,4.93261111111,0.820777777778,3.71933333333,4.282,4.96188888889
287.82,3.16666666667,5.11922222222,3.78688888889,2.941,2.57888888889,4.69177777778,0.543,3.51966666667,4.08644444444,4.62077777778
288.19,3.109,4.95088888889,3.69888888889,2.82588888889,2.29327777778,4.40133333333,0.261888888889,3.37077777778,4.03877777778,4.32477777778
288.56,3.21444444444,4.94611111111,3.73611111111,2.95377777778,2.19255555555,4.45761111111,0.294222222222,3.42377777778,4.13033333334,4.29111111111
288.93,3.19522222222,4.83755555556,3.62888888889,2.70933333333,1.899,4.29316666667,0.0523333333333,3.263,4.10555555556,4.03488888889
289.30,3.08622222222,4.73233333333,3.44377777778,2.633,1.76355555556,4.18983333333,-0.0154444444444,3.25566666667,4.04177777778,3.74588888889
289.67,2.86911111111,4.757,3.33044444445,2.65533333333,1.66966666667,3.96161111111,-0.160888888889,3.061,4.01744444445,3.51288888889
290.04,2.56677777778,4.53,3.12322222222,2.49177777778,1.27877777778,3.61877777778,-0.672333333333,2.64477777778,4.008,3.35155555556
290.41,2.47677777778,4.48022222222,3.01611111111,2.414,1.09105555556,3.51444444445,-0.743,2.58333333333,4.09766666666,3.411
290.78,2.43344444444,4.70866666666,3.12844444445,2.56288888889,1.09333333333,3.60894444444,-0.581555555556,2.57233333333,4.28822222222,3.46677777778
291.15,2.31733333333,4.76855555555,3.04177777778,2.57277777778,1.055,3.34355555556,-0.686111111111,2.45466666667,4.20066666666,3.36411111111
291.52,2.248,4.869,3.084,2.73033333333,1.04188888889,3.20622222222,-0.755777777777,2.531,4.216,3.43166666666
291.89,2.40766666667,5.10211111111,3.37633333333,3.07633333333,1.101,3.35361111111,-0.613333333333,2.69111111111,4.37777777778,3.62111111111
292.26,2.43611111111,5.07344444444,3.377,3.235,1.10411111111,3.48911111111,-0.558,2.71011111111,4.43644444444,3.61455555556
292.64,2.44455555556,5.14477777778,3.40744444444,3.19211111111,1.08083333333,3.36027777778,-0.670000000001,2.80477777778,4.49155555556,3.52855555556
293.01,2.43622222222,5.363,3.37644444444,3.34255555555,1.25727777778,3.37494444445,-0.633666666669,2.93388888889,4.61333333333,3.64922222222
293.38,2.82233333333,5.97255555555,3.94988888889,3.92233333333,1.70322222222,3.64244444445,-0.253,3.35177777778,5.026,4.01822222222
