wavelength,Back_ThrBonm,Belly_ThrBonm,Breast_ThrBonm,Crissum_ThrBonm,Crown_ThrBonm,DorTail_ThrBonm,Patch10_ThrBonm,Patch11_ThrBonm,Rump_ThrBonm,Throat_ThrBonm,WingTip_ThrBonm
756.62,11.0704,65.1182,63.8428666667,53.9738333333,15.3145333333,15.6476,16.7178666667,13.5496,57.3156666667,19.1887,15.2715111111
756.93,11.2220666667,65.0742,63.9458666666,54.0470666667,15.4158,15.6666,16.8488666667,13.5099333333,57.171,19.2491,15.4938
757.24,11.332,65.3219333333,64.0769333333,54.0156333333,15.3290666667,15.7002,16.9936,13.5816666667,57.2191333333,19.2334,15.5931444445
757.56,11.4692,65.0526,63.95,53.8308,15.3452666667,15.7005333333,17.0276,13.5436,57.0502,19.2867666667,15.7027777778
757.87,11.4296,64.5054,63.2706,53.304,15.5036,15.6492,17.0996,13.566,56.4247333333,19.2766,15.7313333333
758.18,11.1615333333,64.2513333333,63.2662,53.1191333333,15.2700666667,15.3120666667,16.7534,13.3248666667,56.1376666667,18.9855333333,15.4179
758.50,10.9732,64.3038,63.2006,53.1178,15.1144,14.9128,16.7048,13.1908,56.1559333333,18.8902,15.3024666667
758.81,11.5093333333,64.5642666667,63.5672666667,53.4489,15.5138,14.993,17.023,13.7565333334,56.519,19.2829,15.7430222222
759.13,11.7888666667,64.4986666667,63.445,53.4368,15.9151333333,15.0902,17.2858,13.9401333333,56.2598,19.6233333334,15.9959555556
759.44,12.2788,64.8846666667,64.0280666667,53.7231,16.5376,15.4996666667,17.8803333333,14.5606,56.8807333333,20.2003333333,16.4506888889
759.75,12.4238666667,64.8446666667,64.0822666667,53.7133333333,16.5822666667,15.5881333333,18.1644666667,14.6159333333,56.909,20.4833333333,16.6980888889
760.07,12.3991333333,64.9537333333,64.2318666667,53.9787,16.6394666667,15.5909333333,18.2598666667,14.6106,57.1104666667,20.6359,16.7421111111
760.38,11.9354,64.867,64.1802666666,53.7012,16.2324666667,15.1953333333,17.7469333333,14.2589333333,56.9788666667,20.2511333333,16.1804
760.69,11.9717333333,64.7604,64.408,53.7378666667,16.401,15.3224,17.8107333333,14.4974666667,57.1486,20.3577333333,16.3143222222
761.01,11.5278,65.0716,64.7426666667,53.8964666667,16.0416,14.9546666666,17.3654666667,14.3755333333,57.3838,19.9644333333,16.0349888889
761.32,11.5813333333,65.415,65.1917333333,54.1554333333,15.9317333333,15.1775333333,17.3604666667,14.4182,57.8094,19.8884666667,16.0419444445
761.63,12.0424666666,65.5964,65.3050666667,54.4146,16.4290666667,15.6722,17.9452666667,14.8714,57.9036666667,20.4579333333,16.6446555555
761.94,12.1463333333,65.6345333333,65.1702,54.4347333333,16.5258666667,15.7588,18.0811333334,14.8134666667,57.9708666667,20.5770333333,16.8025777778
762.26,11.9891333333,65.5113333334,64.9359333333,54.3886666667,16.2776666667,15.6282666667,17.9410666667,14.572,57.7432666667,20.4979666667,16.6235777778
762.57,11.6916666667,65.4143333333,64.7533333333,54.1814333333,15.9795333333,15.4054,17.619,14.2987333333,57.5646,20.0998666667,16.3482
762.88,11.6214666667,65.6128,64.9100666667,54.3948,15.8394,15.3157333333,17.5215333333,14.1489333333,57.6684,20.1372666667,16.3120888889
763.20,11.4322,65.4018666667,64.7068,54.1394333333,15.6386666667,15.1046666667,17.2969333333,13.8924,57.3994,19.7717333333,15.9847444445
763.51,11.8050666667,65.5783333333,64.9565333333,54.3845666667,16.1008666667,15.4564666667,17.7302666667,14.2813333333,57.7406,20.0887333333,16.3814
763.82,12.1368,65.8676,65.2331333333,54.7070333333,16.4761333333,15.6462,18.0969333333,14.5875333333,58.0764,20.3697,16.8282888889
764.14,12.1894,65.9475333334,65.0378,54.7301666667,16.5122,15.6004666667,18.0707333333,14.4793333333,57.9359333333,20.3802666667,16.8354555556
764.45,12.4624666667,65.7601333333,64.8935333333,54.7224,16.7726,15.9625333333,18.4555333334,14.5462,57.8952,20.6306333333,16.9724555556
764.76,12.4682,65.5456,64.6654666667,54.6933666667,16.8258,15.8856666667,18.4914666667,14.4285333333,57.8006666667,20.8134,17.0328333333
765.07,12.4494,65.4637333333,64.5306666667,54.5174,16.7614666667,15.9044666667,18.4243333333,14.4202,57.8819333333,20.8269,16.9683888889
765.39,12.6399333333,65.3030666667,64.4375333333,54.5073,16.8377333333,16.0930666667,18.4502666667,14.6341333333,57.7544,20.8224666667,17.0463444445
765.70,12.6416,65.0943333333,64.2482666667,54.5083666667,16.8652666667,16.1564666667,18.4768,14.6209333333,57.7482,20.5568333333,17.0914222222
766.01,12.8136,65.3053333333,64.6843333333,54.8454666667,17.0303333333,16.4978,18.7476666667,14.8117333333,58.1943333333,20.6610666667,17.3923777778
766.32,12.7709333333,64.6255333333,63.9362,54.3593333333,16.9909333333,16.6341333333,18.5916,14.7554666667,57.6263333333,20.2259,17.2308
766.64,12.5014666667,64.7891333333,64.1596,54.5982333333,16.9030666667,16.5784666667,18.5270666667,14.5528,57.8319333333,20.1196333333,17.0802
766.95,12.1030666667,64.7988666667,63.8993333333,54.4921,16.4731333333,16.4822,18.2394,14.1704666667,57.8106666667,19.8599666667,16.7574222222
767.26,11.685,63.9052666667,63.0965333334,53.8038,15.9686,16.2854,17.8566,13.7022666667,57.1494666667,19.3987333333,16.1808222222
767.57,11.4444,63.6374666667,62.7871333333,53.7266333333,15.5727333334,16.1874,17.5760666667,13.5434666667,56.8881333333,19.2275666667,15.8375777778
767.88,11.2324,63.7156,62.9743333334,53.9239333333,15.3680666667,16.0032666667,17.3664666667,13.2936,56.9694,19.1314666667,15.7407666666
768.20,11.3826,64.2314,63.3248,54.1370666667,15.3049333333,16.1498,17.3828,13.433,57.17,19.131,15.7758111111
768.51,10.7396,64.1585333333,63.3369333333,53.9103333333,14.7195333333,15.5948666667,16.8844666667,12.8118,56.8737333333,18.7156,15.1374666667
768.82,10.3463333334,64.1988666667,63.3629333333,53.8029,14.6150666667,15.3149333333,16.6555333333,12.5967333333,56.8030666667,18.5321333333,14.8931222222
769.13,9.77679999999,64.6211333333,63.8275333333,53.9515666667,14.4934666667,15.0886666667,16.348,12.3487333333,56.9967333333,18.6779333333,14.7102444445
769.44,9.22266666667,64.5740666667,63.6788666667,53.8653333333,13.9928666667,14.6054,15.9088666667,11.9552,56.8078666667,18.463,14.2473222222
769.76,8.766,64.6241333333,64.1743333333,53.8763666667,13.6008,14.1518666667,15.603,11.5784666667,56.9525333333,18.3505333333,14.0424444444
770.07,10.0062,64.9503333333,64.4025333333,53.9824333333,14.8629333333,15.4067333333,16.3806,12.7734,57.3584666667,19.5637333333,15.2654444445
770.38,10.5113333333,64.3745333333,64.0468666666,53.4910333333,15.6094,15.8237333333,16.8628,13.1676666667,56.7456,19.9898333333,15.7840333333
770.69,10.8210666667,64.5222,63.9991333333,53.6621333333,15.8455333333,15.9886,17.1732,13.3742666667,56.875,20.3350333333,16.1159111111
771.00,11.4091333333,65.0238,64.4982,53.7555,16.408,16.3709333333,17.6990666667,13.9084666667,57.4384666667,20.563,16.7921888889
771.32,11.2953333333,64.9550666666,64.0636,53.2162,16.5475333333,16.2794666667,17.6605333333,14.0406,57.2714666667,20.4394,16.6960888889
771.63,10.3996666667,64.5366,63.5331333333,52.6720666667,15.9651333333,15.5740666667,16.9896666667,13.3290666667,56.8324666667,19.6812666667,15.9041666667
771.94,10.7334666667,64.349,63.3611333333,52.5764,16.3608666667,15.7706666667,17.0279333333,13.6924666667,56.7756666667,19.4848,16.1692
772.25,10.6133333333,63.6410666667,62.789,52.0076666667,16.0618,15.9371333333,16.7807333333,13.4796666667,56.3675333333,19.2533333333,15.9378888889
772.56,10.7041333333,63.2812666667,62.59,51.8186333333,16.0016666667,15.9278666667,16.8752666667,13.4247333333,56.406,19.0048666667,15.8330333333
772.87,10.736,62.5800666667,61.8352,51.2856,15.8038,15.7425333333,16.7674666667,13.2063333333,56.0359333333,18.5568333333,15.5102888889
773.18,11.2844666667,62.5381333333,61.5509333333,51.3040666667,16.2692,16.2428,17.2695333333,13.5867333333,55.9416,19.03,15.9247555555
773.50,10.4048666667,61.838,61.0235333333,50.9256,15.2291333333,15.2514666667,16.5998,12.6658,55.4472,18.2287666667,14.9176555556
773.81,9.91706666667,62.2558666667,61.4594,51.2015666667,14.4061333333,14.8758,16.1556666667,12.1592666667,55.7228,17.5483333333,14.2459
774.12,9.30413333334,62.661,61.9910666667,51.3115333333,14.1636666667,14.6827333333,15.6546,11.7952,55.8198,17.1149,13.9702555555
774.43,8.09286666667,61.7468666667,61.2347333333,50.5623666667,13.2998,14.0128,14.9175333333,10.7392666667,55.2284666667,16.1642,13.0110777778
774.74,7.95926666667,61.6702666667,61.3896,50.5568666667,12.8394666667,13.7981333333,14.7565333333,10.2638666667,55.1246666667,15.9113,12.9209777778
775.05,8.56373333334,60.9558,61.1526666667,50.4298333333,13.2228666667,14.1497333333,15.245,10.6146666667,54.9328,16.2679333333,13.5806777778
775.36,9.27253333333,61.4547333333,61.4836,50.9417333333,13.6704666667,14.9373333333,16.0114666667,10.9681333333,55.3081333333,16.7196666667,14.1097222222
775.67,9.49526666667,62.3800666667,62.1116666667,51.5119,13.6747333333,14.933,16.2252,10.9194,55.5669333333,16.9740666667,14.4314
775.98,10.1746,62.6976,62.5814,51.5502333333,14.1826666667,15.8804666667,16.72,11.6059333333,55.7641333333,17.7123,15.0274222222
776.30,10.9218666667,63.3479333333,63.5855333333,52.3191333334,15.0121333333,16.6619333333,17.4139333333,12.3872,56.3609333333,18.4715333333,15.7901333333
776.61,10.5596,63.4756666667,64.0796666667,52.3122666667,14.9533333333,16.4408,17.1575333333,12.0864666667,56.3130666667,18.2769333333,15.5785222222
776.92,11.5938,64.7936666667,65.1397333333,53.5705333333,15.9920666667,17.7019333333,18.1369333333,13.3086666667,57.1931333333,19.0832,16.6264
777.23,11.3102,64.0460666667,64.2322,52.7211,15.719,17.2962,17.3548666667,13.0246,56.3068,18.6799333333,16.3212888889
777.54,12.0264666667,64.5129333333,64.5962666666,53.2452333333,16.1478,18.1204666667,17.9051333333,13.4605333333,56.559,19.4224,16.9301555555
777.85,12.5215333333,64.8314,65.1217333333,53.9162,16.3543333333,18.4403333333,18.1206,13.5006666667,56.738,19.8499333333,17.4284888889
778.16,13.4264,65.0710666667,65.5408,54.4224333333,17.3666,19.53,18.9817333333,14.4541333333,57.2882,20.9105666667,18.2606888889
778.47,13.3087333334,65.3945333333,65.5523333333,54.3689,17.1892666667,19.6547333333,18.7722,14.5069333333,57.1795333334,21.0823666667,18.2413555556
778.78,12.7984,64.6854666667,65.1163333333,54.0934,16.7212,19.5492,18.2714,14.1208666667,56.7756,20.6811666667,17.9165111111
779.09,12.5466,64.2618,64.7449333333,53.5848,16.7289333333,19.5918,17.9984666667,13.9904,56.5796,20.3162666667,17.4391888889
779.40,12.1824666667,64.6084,64.8161333333,53.8935333333,16.6034,19.0823333333,17.9163333333,13.668,56.7349333333,20.0455666667,17.3501888889
779.71,11.4456,65.1066666667,64.935,54.1965666667,16.2093333333,18.6792666667,17.4001333333,12.7716666667,57.0255333333,19.7246,16.6323111111
780.02,11.7262,64.759,64.0332,53.8284666667,16.2676,18.8543333333,17.5375333333,13.1467333333,56.7080666667,19.7901333333,16.6745111111
780.33,10.8674666667,63.2382,62.6203333333,52.3784333333,15.4337333333,18.0077333333,16.587,12.1337333333,55.3050666667,19.112,15.8171888889
780.64,11.0818666667,62.8219333333,62.3593333333,52.5853333333,15.7337333333,18.129,16.9417333333,12.1922666667,55.3944666667,19.4911333333,16.0840777778
780.95,10.6886,62.4058,61.6783333333,51.8134333333,15.1935333333,17.3083333333,16.5237333333,11.8056,55.2090666667,18.8698333333,15.5936555556
781.26,11.3354666667,62.4432,61.2938666667,51.7703,15.7090666667,17.8055333333,16.9460666667,12.6916,55.0568666667,19.3141666667,16.1102333334
781.57,11.7134,62.5389333333,61.3655333333,52.1962666667,16.0228,18.0842,17.1131333333,13.1931333333,55.109,19.5587,16.5229
781.88,12.1002666667,62.4920666667,61.5255333333,52.5966333333,16.4734,18.464,17.8892666667,13.7148666667,55.7837333333,19.7831333333,16.6580666667
782.19,12.0053333333,62.5124666667,61.7210666667,53.0413333333,16.425,18.2098666667,17.8167333333,13.7583333333,55.8567333333,19.9708333334,16.6339
782.50,11.1910666667,62.5565333333,61.7007333333,53.5106666667,15.7590666667,17.5034666667,17.3126666666,13.137,55.7590666667,19.6349,16.0669777778
782.81,10.8108666667,61.3452,60.8190666667,52.7908666667,15.411,17.1305333333,16.8754666667,12.7583333333,54.9065333333,19.5525,15.5239777778
783.12,10.5282,60.2090666667,59.7372,51.5365333333,15.189,16.7282,16.589,12.5718,53.8482,19.5549333333,15.5511
783.43,9.56073333334,60.1922,59.742,51.2849,14.3383333333,15.8099333333,15.7936,11.4222,53.6848,18.7341333333,14.6999555556
783.74,8.15006666667,59.801,59.4998666667,50.9974333333,13.0833333333,14.2313333333,14.5610666667,10.3778666667,53.3219333333,17.5049333333,13.4327777778
784.05,8.0372,60.4255333333,60.4199333333,51.3036666667,12.8316666667,14.3714,14.3716,10.4987333333,53.7590666667,17.4248,13.3615444444
784.36,8.2848,60.6118666666,60.965,51.9947,13.4804,15.1692,14.5748,11.1739333333,54.0805333333,17.9170666667,13.3657222222
784.67,7.55473333333,59.923,60.7164666667,51.483,12.9543333333,14.5528666666,14.1978,10.6038666667,53.8544,17.1789,12.4482111111
784.98,5.85206666667,59.288,59.8612666667,50.3558666667,11.1855333333,13.1100666667,12.8448,8.82653333333,52.7059333333,15.4149333333,10.8406111111
785.29,5.3856,59.405,59.7814666666,50.1002,10.5647333333,12.6108,12.0035333333,8.11173333333,51.8761333333,14.8085666667,10.6638333333
785.60,6.16766666666,59.6731333333,59.5602666667,49.8067666667,11.3427333333,13.2204,12.6679333333,8.81746666667,52.2221333333,15.5082,11.5082888889
785.91,7.60006666667,59.5189333333,59.6694666667,49.8494333333,12.0174666667,14.0001333333,13.3102,9.84353333334,52.6262,16.0927666667,12.5652555555
786.22,8.00006666666,60.6086,60.1334,50.032,12.0985333333,14.3883333333,13.5942666667,10.313,53.1884,16.0493333333,12.9566
786.53,8.4244,61.1448,60.9654666667,50.6419333333,12.1306666667,14.4262,13.7843333333,10.662,53.4663333334,16.2764,13.1174777778
786.84,9.15393333333,61.7490666667,61.4764666667,51.3201333333,12.8847333333,15.298,14.3384,11.4253333333,53.8445333333,17.172,13.9514111111
787.14,10.1367333333,62.7447333333,61.9526,52.0641666667,13.7182,16.3738,15.3809333333,11.8774,54.7169333333,17.9525666667,14.9074555555
787.45,10.1884,62.7791333333,61.6434666666,52.0174666667,13.7702,16.4238,15.8013333333,11.9794,54.7747333333,18.2092,15.1780111111
787.76,10.7895333333,63.7078666667,62.3066,52.6543333333,14.0932,16.6154,16.4428666667,12.4873333333,55.4567333333,18.7630666667,16.1753444444
788.07,10.5682666667,64.3616666667,62.8734,53.2304666667,14.0908666667,16.5584666667,16.0984,12.3322666667,55.6872,18.9529333333,16.0398
788.38,11.4432666667,64.8680666667,63.5756666667,53.9337333333,15.0188,17.2212666667,17.0328666667,13.1178666667,56.7636,19.5287666667,16.7940555555
788.69,11.5326666666,64.7534666667,63.6228,53.8799,15.3268666667,17.181,17.235,13.1403333333,57.0041333333,19.5820333333,16.5641666667
789.00,11.5526,65.3040666667,64.1586666667,54.1938,15.2986,16.9434666667,17.2312666666,12.9533333333,57.2692,19.3484666667,16.3735444445
789.31,11.3595333333,66.08,64.4408666667,54.2105,15.762,17.1382,17.5275333333,12.8837333333,57.6479333333,19.7780333333,16.6227333333
789.62,11.9856,66.0066666667,64.6425333333,54.8157666667,16.3421333333,17.9978,18.1683333333,13.4598666667,57.9648666667,20.4840333333,17.5843111111
789.92,11.8486666667,66.6050666667,64.8572,54.9551666667,16.297,18.2745333333,18.2017333333,13.3670666667,58.5209333333,20.4201333333,17.7478555556
790.23,11.731,66.8842,65.1846666667,55.2905333333,16.5951333333,18.7409333333,18.7524,13.6078666667,59.1474,20.7067666667,18.1106111111
790.54,11.9288,66.9232,65.5304,55.3729333333,16.7482666667,19.1142,19.2366,13.9802,59.4056,21.0924666667,18.3313444444
790.85,12.1599333334,66.5364,65.4934,55.4666666667,17.2088666667,19.5318666667,19.3304,14.2757333333,59.1704,20.9896,18.3329666667
791.16,10.9652,65.5556,64.3838,54.3139666667,16.2902,18.5428666667,18.1907333333,12.9932,58.1178666667,19.5841666667,16.8831222222
791.47,11.3236,65.2635333333,64.0441333333,53.9521666666,16.4520666667,18.3886,18.4620666667,13.0391333333,57.8430666667,19.4425333333,17.1864777778
791.78,10.6008,64.8491333333,63.2990666667,53.2025666666,15.5556,17.5599333333,17.5972666667,12.5552,57.0807333333,19.0166333333,16.3470333333
792.08,10.9108,64.9526,63.7001333333,53.6685333333,15.9393333334,17.8622,17.862,12.8083333333,57.4004,19.8957666667,16.9976
792.39,9.56813333333,64.1391333333,62.8434,52.7562333333,14.8486,17.1372666667,16.8342666667,11.8698666667,56.4795333333,19.4328,16.0402333333
792.70,9.24946666665,64.1495333333,63.2514666667,53.1792333333,14.664,17.1552,16.6635333333,11.7601333333,56.5388666667,19.5935,15.7926333333
793.01,7.83253333333,63.7454666667,62.9145333333,52.1910666667,13.1590666667,15.4908666666,14.9814666667,10.0101333333,55.3968666667,18.3147333333,13.9129
793.32,6.96653333333,63.2106,62.6379333333,51.9631,12.3585333333,14.8124666667,13.8309333333,9.45466666667,54.8738,17.6446333333,13.0708555555
793.62,7.04893333333,62.7157333333,62.3064,51.5523333333,11.7707333333,14.3091333333,13.2377333333,9.25973333333,54.6982,17.3423,12.4656111111
793.93,7.19553333333,62.1752666667,61.4056666667,50.9371333333,11.9412666667,14.217,13.1258,9.61173333334,54.2168,17.1150333333,12.5612666667
794.24,6.34726666667,62.8812,61.7466,50.7677333333,10.8392666667,13.2313333333,12.5993333333,8.44713333333,54.6449333333,16.4694666667,12.0171333333
794.55,7.2498,62.7898666667,61.5640666667,51.0337666667,11.3783333333,14.0623333333,13.4726,9.21793333334,54.6586666667,17.4519,13.0240888889
794.86,6.89866666666,63.0020666667,61.5838666667,50.9906,10.7555333333,13.8568666667,13.1014666667,9.07886666667,54.7846,17.2531,12.8352111111
795.16,7.86,63.0154666667,61.7834,51.6570333333,11.5240666667,14.7146666667,13.6316666666,9.74060000001,54.7924,18.0609666667,13.8996333333
795.47,7.45366666666,62.2905333333,61.1005333333,51.011,10.4477333333,14.1778,13.0069333333,9.19386666667,54.1074666667,17.2680666667,13.5530111111
795.78,8.59193333333,62.1197333333,61.3484,51.6431333333,11.1132,14.7506666667,13.8163333333,9.91533333333,54.5814,17.8801,14.2729666667
796.09,8.06166666667,60.5864,60.0246666667,50.5834666666,10.2468666667,13.9754,13.2345333333,9.38253333333,53.4444,16.9475333333,13.7027777778
796.40,8.28566666667,60.5541333333,60.1600666667,50.9634333333,10.514,14.4905333334,13.6534,9.80006666667,54.1029333333,16.8667,13.8319444445
796.70,9.51959999999,60.5766666667,60.1861333333,51.3334333333,11.9098,15.5856,14.9249333333,10.7868,54.3664666667,17.8138666667,14.9028444444
797.01,9.18386666667,60.3975333333,60.0242666667,51.3249333333,11.5386,15.3387333333,14.9292,10.2498,54.2367333333,17.3863666667,14.8318666667
797.32,10.0000666667,61.4842,61.0218,52.1167666667,12.1349333333,16.3625333333,15.5108666667,10.6934,55.0062666667,18.3972,15.6539333334
797.63,10.6641333333,61.9012666667,61.2065333333,52.4008666667,12.9128666667,17.0384,15.9109333333,11.4199333333,55.1493333333,18.9276333333,16.1314222222
797.93,10.0184666667,61.5736666667,60.9106666667,51.8247333333,12.2863333333,16.3569333333,14.9876666667,10.9046666667,54.6840666667,17.9366666667,15.2395888889
798.24,10.198,61.8597333333,61.3633333333,52.2212,12.6042666667,16.7010666667,15.1618,11.1844,54.8978666667,18.3034333333,15.2486
798.55,9.73026666666,62.0102666667,61.6506666667,51.8659,12.5177333333,16.2747333333,14.8810666667,11.0918666667,54.9518666667,17.8644,14.8737111111
798.85,9.49773333333,62.4983333333,62.0287333333,51.9145333333,13.2094,16.6667333333,15.1467333333,11.5134,55.1598,17.8179666667,14.5966555556
799.16,9.0586,62.8742,62.1604666667,51.7212333333,13.2342,16.7030666667,15.1371333333,11.4106666667,54.9057333333,17.5817333333,14.7087444445
799.47,10.2569333333,64.2242666667,63.2899333333,52.6126666667,14.6814,18.0514666666,16.5232,12.606,56.2229333333,18.8588333333,16.1851444444
799.78,11.1,64.4201333333,63.3566,52.7386,15.4403333333,18.6042,17.3545333334,13.5528666667,56.1915333334,19.8470666667,17.2703888889
800.08,11.1563333333,64.8762,63.8317333333,52.7603333333,15.1916666667,18.2773333333,17.6195333333,13.3672,56.5073333334,19.7081666667,17.1978555555
800.39,10.829,64.6920666667,63.6464,52.3496,14.9086,17.5852,16.9452,13.0445333333,56.4086666667,19.0264333333,16.7227444445
800.70,9.50406666667,63.2882,62.9761333333,51.5331,14.4085333333,16.3580666667,16.3579333334,12.0776666667,55.4977333334,17.8182666667,15.5624555555
801.00,10.0242,63.4269333333,63.3368,51.8453,15.2689333334,17.0516666667,17.2319333333,13.0698,55.9626,18.8308666667,16.2965333333
801.31,11.6339333333,64.0276,64.2211333333,53.2780333333,16.6702,18.4456,19.1848,14.3350666667,56.9395333333,20.4422,17.8608222222
801.62,12.2474,63.7363333333,64.0506,53.2652,17.377,19.0778666667,20.0546,14.9864666667,57.1378666667,21.11,18.6430555556
801.92,12.3848,63.4322666667,63.9917333333,53.4902666667,17.6937333333,19.6177333333,20.4914,14.9573333334,57.639,21.7399666667,18.8637666667
802.23,12.3412666667,63.6766666667,63.968,53.8466666667,17.4541333333,19.3409333333,20.4024,14.5056666667,57.9328,21.8694,18.6068777778
802.54,12.5407333333,63.0100666667,63.3229333334,53.3159666667,17.0664,19.2074666666,20.0973333333,14.5151333333,57.7962666667,21.7587,18.2168888889
802.84,12.5078666667,62.6583333333,63.0290666666,53.4802333333,16.838,18.8038666667,19.4544666667,14.2566666667,57.2507333333,21.4445333333,17.5235888889
803.15,12.0773333333,62.1825333333,62.6596,53.5439,16.9193333333,18.6456666667,19.0805333333,13.7756,57.0456666667,21.3297,16.8550333333
803.46,11.6596,60.9516,61.3750666667,52.6840333333,16.5695333333,18.132,18.4098,13.7360666667,55.7776666667,20.9236,16.3148
803.76,11.3150666667,61.2026666667,61.7580666667,52.5493,16.3501333333,17.9888666667,18.4106,13.8538666667,55.4852,21.1707,16.0161888889
804.07,12.0281333333,61.947,62.4479333333,53.0124666667,16.4584666667,18.6596,18.462,14.3984666667,55.9789333333,21.5486333334,16.4255666667
804.38,10.842,60.5782,61.6345333333,52.0378333333,14.8966,17.2948666667,16.7880666667,12.6908,54.8823333333,19.9322333333,14.6835444445
804.68,8.21926666667,60.0589333333,61.3393333333,50.7247666667,12.9139333333,15.3126,14.5842,10.6843333333,53.8558,18.5173333333,12.7630222222
804.99,8.13986666667,59.8747333333,60.8766666667,50.5782333333,12.5599333333,15.0792666667,14.4162,10.431,53.4438666667,18.4678333333,12.6986888889
805.30,8.19666666667,59.8966666667,60.6578,50.5062666667,12.1951333333,14.8486666667,13.8876666667,10.3474,52.6607333333,17.7902,12.4267444445
805.60,8.41506666667,60.4018666667,61.2723333333,50.6399666667,12.366,14.7768666667,13.7425333333,10.5431333333,52.7753333333,17.8683333333,12.6748666667
805.91,8.34473333333,62.3524666667,63.1188666667,52.069,12.7968666667,15.0421333333,14.2759333333,10.6513333333,54.2299333333,18.5671666667,12.9910888889
806.21,7.7222,62.7939333333,63.57,51.7888666667,11.9518666667,14.6448,14.2258666667,10.291,54.4199333333,18.0091666667,12.3890333333
806.52,8.11873333333,63.1694,63.8797333333,51.6120333333,11.8500666667,14.5434,14.2388,10.1484,54.7071333333,18.1421,12.4784
806.83,9.66353333332,64.601,65.0939333333,52.9811666667,13.5289333333,16.3538,15.8293333333,11.4711333333,56.4867333333,19.7574333333,13.7845666667
807.13,11.9076,65.5491333333,66.0731333333,54.4008,15.8535333333,18.3507333333,17.4874,13.2563333334,57.3641333333,21.4837,15.8291111111
807.44,11.4008,65.1066,65.2154,54.3189,15.747,17.8037333333,17.2061333333,12.9453333333,56.8568666667,21.3891333333,15.6951888889
807.74,11.8202666667,65.5376666667,64.9538666667,54.4316333333,16.7665333333,18.3872666667,18.4024,13.8939333333,57.1888666666,22.4463666667,17.0813333333
808.05,13.3182,65.3288,64.3687333333,54.4368333333,18.1784,19.1685333333,19.8035333333,14.898,57.6341333333,23.3637,18.2690444444
808.35,12.421,65.8246,64.8655333333,54.23,18.1754666667,18.4016666667,18.8381333333,13.6920666667,58.2456,22.9045666667,17.5216
808.66,12.1184,66.2880666667,65.0098666667,53.7593333333,18.5640666667,18.6824666667,19.29,13.3964,59.069,23.7791333333,17.6936222222
808.97,12.5444,65.5779333333,64.5286,53.2425333333,18.2802,19.0058666667,19.6528666667,13.6015333333,58.9663333334,24.0868666667,17.9528111111
809.27,12.9231333333,64.9072666667,64.1340666667,52.5997,18.3116666667,19.1637333333,19.6923333333,13.7671333333,58.5246,23.5818,17.9658
809.58,14.8718,65.8935333333,65.2070666667,53.9566333333,20.0395333333,21.0099333333,21.428,15.1083333334,59.8185333333,24.9862666667,19.7080333333
809.88,14.0308,66.326,65.0446,53.9700333334,19.5377333333,20.3162,21.1192666666,15.1418666667,59.8054666667,24.3024333333,19.3769333334
810.19,12.2124,65.4538666667,64.1069333333,53.1284,17.6997333333,18.4441333333,19.5734,13.2915333333,59.0966666667,22.8021666667,18.288
810.49,10.9021333333,64.6821333333,63.2646666667,52.1348,16.22,16.7096666667,18.7371333333,12.1391333333,58.6940666667,21.963,17.4169666667
810.80,11.0792,64.5866666667,63.6294,52.0714,15.9182666667,16.8318666667,19.3473333333,12.228,59.2514666667,22.1410333333,17.4035888889
811.10,12.1537333333,65.7909333333,64.9775333333,53.3065,16.5416,17.8195333333,20.0804666667,12.7792,60.4468666667,22.7032666666,18.3496666667
811.41,12.0306666667,66.3048,65.4455333333,53.1072333333,15.9656666667,18.4803333333,19.9908666667,12.9172666667,60.2622666667,22.275,18.3960333333
811.71,12.8058666667,66.7667333333,66.2482,53.8653666667,16.1891333333,19.5452,20.8822,14.5158,60.1364666667,22.5920666667,19.3134444445
812.02,12.4817333333,65.6226666667,65.2656,53.1822666667,15.2014666667,18.3333333333,19.8901333333,13.8736,58.6264,21.4697666667,18.4600666667
812.32,12.0675333333,66.0758,65.7290666667,53.9380666667,15.19,17.8435333333,19.4748666667,13.8865333333,58.6966,20.9235666667,18.4152444444
812.63,11.8166,65.1497333333,64.9904666667,53.6844333333,15.0655333333,17.2377333333,19.1104,13.8765333333,57.7621333333,20.7865333333,18.6173111111
812.93,9.83,63.2766666667,62.9367333333,51.6479,13.5126666667,14.9954,16.9406,12.5496,56.1945333333,19.7969333333,17.3954555555
813.24,9.79713333334,62.7156666667,62.2159333333,50.8722666667,13.5878666667,15.1814666666,16.0584,11.8056,55.0965333333,19.4812666667,17.5908333333
813.54,10.9967333333,63.0598666667,62.6426666666,50.7464,14.7612,16.6251333333,17.1534666667,13.1848666666,55.0857333333,20.4404333333,18.6200555555
813.85,12.0383333333,63.8486,62.9638,51.1765333334,15.5949333333,18.094,17.8567333333,14.2727333333,55.0934,21.0807,19.4542888889
814.15,12.4822666667,62.9522,61.8263333333,50.2437666667,16.0283333333,17.9700666667,17.4114,14.672,53.6967333333,21.0240333333,19.8728777778
814.46,12.0652,62.0695333334,61.0742,49.4980333334,15.4557333333,17.4020666667,16.3716,14.3285333333,52.5583333333,20.2378,18.8113111111
814.76,12.9816666667,62.3396666667,61.7152,50.695,16.2973333333,17.5022,16.6051333333,14.9868666667,53.4125333333,21.0114666667,19.5061666667
