wavelength,Back_LanLeum,Belly_LanLeum,Breast_LanLeum,Crissum_LanLeum,Crown_LanLeum,DorTail_LanLeum,Patch10_LanLeum,Rump_LanLeum,Throat_LanLeum,WingTip_LanLeum
435.78,4.378,12.9595727273,15.1808666667,4.6244,10.5973190476,7.23286296297,46.2108,2.7954,24.2676333333,5.86663333333
436.13,4.448,13.0328393939,15.2692,4.67943333333,10.649547619,7.28098148148,46.2534666667,2.85986666667,24.3651,5.91896666667
436.49,4.46213333333,13.0513878788,15.3112666667,4.66623333333,10.6324047619,7.26964444445,46.2726666667,2.86113333333,24.4205333333,5.91376666667
436.84,4.4609,13.0809454545,15.3894,4.64833333333,10.6235333333,7.26811851853,46.2960666667,2.85813333333,24.4703666667,5.9224
437.20,4.50273333334,13.149269697,15.4807333334,4.68036666667,10.6774428571,7.32201111111,46.3624666667,2.903,24.5560333333,5.96736666667
437.56,4.51903333333,13.1616181818,15.5344666667,4.65276666667,10.6828047619,7.32212962963,46.3974666667,2.90766666667,24.5972,5.97076666667
437.91,4.52266666667,13.1871787879,15.5822,4.6531,10.6615428571,7.33522962962,46.3926666667,2.91446666667,24.6545,5.97433333333
438.27,4.5015,13.1817727273,15.6166,4.63933333333,10.6404761905,7.32707407407,46.3582666667,2.8904,24.6687,5.95796666667
438.62,4.51133333333,13.2085666667,15.6869333333,4.65213333333,10.6571095238,7.33892222223,46.4082666667,2.907,24.7467,5.97136666667
438.98,4.5115,13.2258545454,15.7456666667,4.6491,10.6579095238,7.3375074074,46.4560666667,2.89893333333,24.8077333333,5.9765
439.33,4.52896666667,13.2301848485,15.8096,4.65973333333,10.6755714286,7.36088518519,46.4728666667,2.91613333333,24.8582,5.99333333333
439.69,4.54076666667,13.2493333333,15.864,4.6716,10.6993571429,7.35494074073,46.5264666667,2.9266,24.9286666667,5.99973333333
440.04,4.503,13.2121545455,15.8866666667,4.62603333334,10.6670619048,7.34174074073,46.4922,2.88813333333,24.9288,5.95036666667
440.40,4.5069,13.2128636364,15.9414,4.63386666667,10.676447619,7.3555925926,46.5039333333,2.8952,24.9673,5.95553333333
440.75,4.53626666667,13.2089424242,15.9847333333,4.6622,10.7003428571,7.36875555555,46.4792666667,2.926,25.0093,5.9812
441.11,4.53493333333,13.1927757576,16.0440666667,4.6724,10.6945380952,7.36554074074,46.4840666667,2.93073333333,25.0492,5.9723
441.47,4.5558,13.2305666667,16.1153333333,4.73496666667,10.739352381,7.40448888889,46.5271333333,2.97,25.1285,6.00283333333
441.82,4.55146666667,13.2114757576,16.1617333333,4.7318,10.7367333333,7.39754814815,46.5741333333,2.95113333333,25.1611666667,5.98146666667
442.18,4.56676666667,13.2221242424,16.231,4.75136666667,10.7551666667,7.40979259259,46.6254666667,2.9742,25.2343,5.9925
442.53,4.54756666667,13.1964181818,16.2613333333,4.7234,10.747047619,7.39934814815,46.6690666667,2.9474,25.2729,5.96103333333
442.89,4.54643333333,13.1890878788,16.3172,4.7273,10.7695571429,7.40753333333,46.7047333333,2.95606666667,25.3287,5.97083333333
443.24,4.50083333333,13.1322878788,16.3378666667,4.6899,10.7433,7.37514814815,46.7158666667,2.91406666667,25.358,5.9317
443.60,4.4984,13.1161818182,16.4049333333,4.69706666667,10.7616809524,7.40574444445,46.72,2.9212,25.4076666667,5.9558
443.95,4.5114,13.0984272727,16.474,4.71726666666,10.7915190476,7.41263703705,46.7916,2.9224,25.5014666667,5.99386666667
444.31,4.45763333333,13.0293757576,16.4738666667,4.67503333334,10.7554428571,7.35976666667,46.7818666667,2.87666666667,25.5139,5.94866666667
444.66,4.45833333333,13.0059848485,16.5324,4.68366666667,10.7704571428,7.36254444444,46.8453333333,2.87333333333,25.5755,5.94666666667
445.02,4.42696666667,12.9497545454,16.516,4.65396666667,10.7530190476,7.33125555555,46.8129333333,2.8404,25.5877,5.93573333333
445.37,4.37656666667,12.8890090909,16.5322,4.59976666667,10.7261666667,7.2889962963,46.8144666667,2.79486666667,25.5849,5.89916666667
445.72,4.35473333333,12.842530303,16.5515333333,4.57613333333,10.7165666667,7.27091481481,46.8037333333,2.78893333333,25.6060666667,5.8862
446.08,4.344,12.8208757576,16.5744666667,4.56766666667,10.7177904762,7.26484814815,46.8114,2.7822,25.6444,5.8867
446.43,4.3189,12.7813272727,16.5969333333,4.55946666667,10.7160714286,7.25012222222,46.7860666667,2.7802,25.6567,5.8774
446.79,4.32306666667,12.7471575758,16.6429333333,4.57953333333,10.7331380952,7.26401851852,46.8004666667,2.7948,25.7035666667,5.88476666667
447.14,4.3283,12.7204939394,16.6686,4.58366666667,10.7345666667,7.2587925926,46.7812666667,2.79993333333,25.7317666667,5.89613333333
447.50,4.33233333333,12.7010212121,16.7078666667,4.58586666667,10.7372238095,7.26193333333,46.7948,2.80753333333,25.7638,5.8918
447.85,4.32373333333,12.6745545455,16.7323333333,4.58016666667,10.7281761905,7.25027777777,46.7844,2.81,25.7869,5.88246666667
448.21,4.33853333333,12.6875787879,16.7959333333,4.60063333333,10.7682952381,7.2801962963,46.8344,2.8406,25.8615,5.90746666667
448.56,4.3179,12.6661454546,16.8336,4.5824,10.7657285714,7.2681037037,46.8284666667,2.82746666667,25.897,5.90916666667
448.92,4.32186666667,12.631930303,16.8946,4.58026666667,10.7726238095,7.27017777779,46.8262,2.83246666667,25.9401333333,5.90136666667
449.27,4.32486666667,12.6045939394,16.9440666667,4.5878,10.7776857143,7.26760740741,46.8088666667,2.8398,25.9840666667,5.90936666667
449.62,4.3194,12.5795636364,16.9954,4.58796666667,10.7999238095,7.28472592593,46.8506,2.85186666667,26.0509666667,5.9141
449.98,4.3566,12.5820848485,17.0975333333,4.6145,10.8490619048,7.31696666666,46.9033333333,2.90053333333,26.1331,5.95146666667
450.33,4.3716,12.5741181818,17.1685333333,4.63726666667,10.8575238095,7.32308518519,46.9454666667,2.90786666667,26.1998666667,5.99143333333
450.69,4.39076666667,12.5825939394,17.2650666667,4.66083333333,10.8865809524,7.35124814815,46.9684,2.9382,26.2635666667,6.0181
451.04,4.40793333333,12.6054969697,17.3650666667,4.6864,10.929147619,7.37641851851,47.0352,2.98386666667,26.3375666667,6.0464
451.40,4.4171,12.6056727273,17.4214,4.70766666667,10.9461190476,7.38090370371,47.0712666667,3.00393333333,26.4074,6.0714
451.75,4.38056666667,12.5624666667,17.4604666667,4.68156666667,10.9360190476,7.35167407407,47.0769333333,2.98386666667,26.3851,6.04883333333
452.10,4.38576666667,12.5256272727,17.4959333334,4.67936666667,10.9376857143,7.34416296295,47.0798,2.97666666667,26.4230666667,6.05746666667
452.46,4.37656666667,12.5004636364,17.5274666667,4.65306666667,10.9172904762,7.34124814814,47.0893333333,2.9528,26.441,6.029
452.81,4.3701,12.500339394,17.5865333333,4.6341,10.9177619047,7.34711851851,47.1817333333,2.93393333333,26.4948,6.01893333333
453.17,4.365,12.4868878788,17.6278666667,4.61453333333,10.909247619,7.35271111112,47.2282666667,2.9224,26.5398666667,6.01053333333
453.52,4.37966666667,12.5087909091,17.6806666667,4.63666666667,10.9290047619,7.35971481482,47.2062666667,2.93953333333,26.5569,6.02993333333
453.87,4.35666666667,12.4794787879,17.6870666667,4.6263,10.9024095238,7.35249999999,47.1936,2.9022,26.5654666667,6.00936666667
454.23,4.3832,12.5177,17.7496666667,4.6258,10.9425190476,7.38828888889,47.2453333333,2.92033333333,26.6496,6.01963333333
454.58,4.38203333333,12.5062909091,17.7653333333,4.61776666667,10.9408476191,7.37584814815,47.2514666667,2.89946666667,26.6754666667,6.00163333333
454.93,4.38826666667,12.5063363636,17.8067333333,4.61706666667,10.9482,7.37075925926,47.2964,2.88946666667,26.7163333333,5.9972
455.29,4.3677,12.4894454545,17.8346,4.5818,10.9449190476,7.35097777778,47.3226,2.86246666667,26.7376333333,5.969
455.64,4.43233333333,12.5520424242,17.9449333333,4.63996666666,11.0127904762,7.42365555555,47.4291333333,2.91653333333,26.8841333333,6.03473333333
456.00,4.42113333333,12.5687060606,18.0042666667,4.622,11.0104904762,7.41705185185,47.4698666667,2.8962,26.9082,6.01943333333
456.35,4.44226666667,12.6084212121,18.0738,4.6669,11.0353238095,7.44992592592,47.4964,2.93066666667,26.9925333333,6.05013333333
456.70,4.44423333333,12.6513909091,18.1234,4.68323333333,11.0437761905,7.44562222223,47.5483333333,2.93926666667,27.0720333333,6.0683
457.06,4.4298,12.6515333333,18.1602666667,4.67806666667,11.0297666667,7.41889259259,47.5197333333,2.92653333333,27.1049,6.05243333333
457.41,4.44293333333,12.6678060606,18.2226,4.68326666667,11.0198571429,7.43371111112,47.5461333333,2.92826666667,27.1656333333,6.06216666667
457.76,4.47053333333,12.7080757576,18.3047333333,4.70456666667,11.0467904762,7.45763703705,47.5785333333,2.95373333334,27.2101666667,6.10006666667
458.12,4.4746,12.7154242424,18.3358,4.7092,11.036147619,7.44509629629,47.5244666667,2.9662,27.1873,6.09386666667
458.47,4.47033333333,12.7475969697,18.3868,4.69613333333,11.0253809524,7.43027777778,47.5497333333,2.9652,27.2117,6.0894
458.82,4.469,12.7635969697,18.4062666667,4.7122,11.0208285714,7.43570370371,47.498,2.9636,27.2218333333,6.0917
459.18,4.4533,12.7781363636,18.4309333333,4.69706666667,11.0037476191,7.41786296296,47.4949333333,2.94226666667,27.2369,6.0721
459.53,4.45356666667,12.795669697,18.4598666666,4.6939,10.9952190476,7.40591111111,47.4514666666,2.94013333334,27.2330333333,6.0648
459.88,4.48986666667,12.8378727273,18.5209333333,4.72853333334,11.0102571429,7.43185185185,47.4656,2.966,27.2899,6.0803
460.24,4.5,12.8608818182,18.5567333333,4.72036666667,11.0124619048,7.42393703703,47.4670666667,2.96713333333,27.2982666667,6.0775
460.59,4.53666666667,12.9012030303,18.6165333333,4.75033333333,11.0396095238,7.44575185186,47.4485333333,2.9956,27.3104666667,6.09993333333
460.94,4.57633333333,12.9438151515,18.6635333333,4.77843333333,11.0641333333,7.47191111111,47.4556666667,3.02606666667,27.3346,6.12426666667
461.29,4.58646666667,12.9826030303,18.6976,4.78136666667,11.0698666667,7.47846666667,47.467,3.0278,27.3668333333,6.12003333333
461.65,4.61233333333,13.0365757576,18.7600666667,4.80053333333,11.0871809524,7.48886296297,47.4883333333,3.04493333333,27.4205,6.12036666667
462.00,4.64636666667,13.1055181818,18.8632,4.83023333333,11.116052381,7.52107777779,47.5920666667,3.05426666667,27.5391333333,6.13596666667
462.35,4.6736,13.1511,18.9137333333,4.84086666667,11.1226047619,7.53353333333,47.6336666667,3.04926666667,27.6195,6.1412
462.71,4.69703333333,13.2037757576,18.9856,4.8448,11.1218142857,7.53871851852,47.6603333333,3.04306666667,27.6721666667,6.15196666667
463.06,4.74533333333,13.2905151515,19.1001333333,4.8799,11.1533809524,7.57117407407,47.7247333333,3.07213333333,27.7649333333,6.18683333333
463.41,4.77193333333,13.3613878788,19.1702,4.89583333333,11.1658095238,7.58539629629,47.7722,3.07226666667,27.834,6.19016666667
463.76,4.79553333333,13.4359090909,19.2646,4.90063333333,11.1916047619,7.59173333333,47.828,3.09213333333,27.8938,6.2155
464.12,4.8194,13.5133272727,19.3339333333,4.92723333333,11.2248,7.59252222221,47.88,3.10373333333,27.9265666667,6.22453333333
464.47,4.81193333333,13.5520848485,19.3742,4.89356666667,11.2144,7.56801481481,47.9429333333,3.07713333333,27.9838,6.19283333333
464.82,4.83293333333,13.6314151515,19.4516,4.8995,11.2218190476,7.56974814815,48.0016666667,3.07933333333,28.0403666667,6.2004
465.17,4.8603,13.6873666667,19.4908,4.91153333333,11.2307095238,7.5605962963,47.9814666667,3.08733333333,28.0355666667,6.21233333333
465.53,4.84176666667,13.7199818182,19.498,4.87553333333,11.2009904762,7.51670370371,47.9796,3.0394,28.0411333333,6.1675
465.88,4.83433333333,13.7594818182,19.4998666667,4.8511,11.1752,7.49261481481,47.9161333333,3.01813333333,28.0098666667,6.15596666667
466.23,4.8612,13.847169697,19.5802666667,4.86873333333,11.1996428571,7.50545925927,47.9361333333,3.02466666667,28.0401666667,6.17146666667
466.58,4.86613333334,13.9245181818,19.6302,4.84606666667,11.2087619048,7.50126296296,48.0168666667,3.015,28.1058666667,6.14616666667
466.94,4.86746666667,13.9567393939,19.6488666667,4.84113333333,11.1905190476,7.49197777777,47.9946666667,2.99413333333,28.1252333333,6.10956666667
467.29,4.8997,14.0392727273,19.7262,4.8624,11.2059238095,7.50761851853,48.066,3.01033333333,28.1987333333,6.112
467.64,4.90843333333,14.0905727273,19.7406666667,4.86286666667,11.1983571429,7.49386296295,48.0525333333,3.00126666667,28.2146333333,6.08693333333
467.99,4.98016666667,14.1837272727,19.834,4.89643333333,11.2179380952,7.53654444445,48.0863333333,3.0312,28.2971333333,6.1349
468.35,5.01566666667,14.2476151515,19.8955333334,4.92233333333,11.2156809524,7.54210740741,48.0718,3.0292,28.3395333333,6.14593333333
468.70,5.03533333333,14.3148454545,19.9552666667,4.92676666667,11.2085047619,7.54303333334,48.0922,3.00966666667,28.3533,6.13593333333
469.05,5.07453333333,14.3994484848,20.0712,4.96776666667,11.2362523809,7.57802962962,48.1992666667,3.02693333333,28.4556666667,6.1482
469.40,5.1246,14.4935151515,20.1754,4.99036666667,11.2559619047,7.61309629629,48.2577333333,3.05413333333,28.5416666667,6.17523333333
469.75,5.1811,14.5742757576,20.2653333333,5.02876666667,11.2792142857,7.63874444445,48.3484,3.08433333333,28.6082333333,6.19393333333
470.11,5.23386666667,14.6373848485,20.3343333333,5.04936666667,11.2845904762,7.65045185186,48.3716666667,3.09873333333,28.6524333333,6.20113333333
470.46,5.30426666667,14.6915151515,20.4228666667,5.09553333333,11.2942095238,7.68782592592,48.3362666667,3.1398,28.66,6.24776666667
470.81,5.3838,14.7916454545,20.5298,5.14556666667,11.3354809524,7.73614814815,48.4160666667,3.18986666667,28.7327333333,6.30846666667
471.16,5.4189,14.8226969697,20.5710666667,5.15346666667,11.3358047619,7.74531111111,48.3582,3.18446666667,28.7212333333,6.30693333333
471.51,5.44693333333,14.8797242424,20.6626,5.17566666667,11.3513333333,7.77023333333,48.4071333333,3.1984,28.8093666667,6.3334
471.87,5.43203333333,14.8804151515,20.6766666667,5.1431,11.3297571428,7.72694444444,48.3870666667,3.17546666667,28.8414333333,6.30476666667
472.22,5.42773333333,14.918569697,20.7124,5.14603333333,11.3243761905,7.73686666667,48.3569333333,3.179,28.8474333333,6.29696666667
472.57,5.48116666667,14.9890121212,20.7739333333,5.2001,11.3699952381,7.78677777778,48.367,3.23606666667,28.9263,6.36083333333
472.92,5.4709,15.0062,20.79,5.16706666667,11.3587857143,7.75214814815,48.3275333333,3.2148,28.9349,6.3367
473.27,5.43666666667,14.9738363636,20.7785333333,5.1262,11.3308809524,7.7147962963,48.2791333333,3.1748,28.8977333333,6.3155
473.62,5.43106666667,14.9805151515,20.8344666667,5.12143333333,11.3352904762,7.70403333333,48.249,3.15233333333,28.9225,6.31216666667
473.98,5.39366666667,14.9523636364,20.8394,5.0917,11.3239428571,7.67134074075,48.1741333333,3.139,28.8930333333,6.28903333333
474.33,5.37563333333,14.9646060606,20.8814,5.0752,11.3413285714,7.64951481481,48.2382,3.11486666667,28.9511333333,6.26566666667
474.68,5.34703333333,14.9461484849,20.8901333333,5.0545,11.3469952381,7.62532592592,48.2446666667,3.0838,28.9531666667,6.23613333333
475.03,5.25166666667,14.8632606061,20.8729333333,4.96933333333,11.2949428571,7.55908888888,48.2266666667,3.01293333333,28.9384,6.16296666667
475.38,5.20313333333,14.7942969697,20.8619333333,4.89786666667,11.2426047619,7.50783333334,48.1789333333,2.92753333333,28.9096333333,6.1029
475.73,5.15386666667,14.7659424242,20.8992,4.87703333333,11.232252381,7.49948148149,48.2288666667,2.89106666667,28.9144,6.05313333333
476.08,5.1754,14.7430606061,20.9682666667,4.88996666667,11.2631476191,7.52713333333,48.2403333333,2.92553333333,28.9489,6.083
476.44,5.11163333333,14.6424575758,20.9918,4.83676666667,11.2369857143,7.46961111111,48.2713333333,2.87586666667,28.9637,6.01743333333
476.79,5.11933333333,14.613130303,21.0735333333,4.8443,11.2581238095,7.49611851853,48.3087333333,2.88893333333,29.0408333333,6.0525
477.14,5.10643333333,14.5790818182,21.1350666667,4.8553,11.2742857143,7.50487407408,48.3586,2.90773333333,29.0985,6.05003333333
477.49,5.06103333333,14.5001787879,21.1366666667,4.8211,11.2434809524,7.47383703703,48.3516,2.8932,29.1174666667,6.0333
477.84,5.07303333333,14.4726060606,21.1805333333,4.84756666667,11.242447619,7.51242592593,48.3507333333,2.91573333333,29.1398,6.0555
478.19,5.03566666667,14.3957818182,21.1893333333,4.81666666666,11.2088476191,7.49202962963,48.2988666667,2.90746666667,29.1524666667,6.04723333333
478.54,5.05076666667,14.3456939394,21.2491333333,4.84166666667,11.2138904762,7.51622592593,48.2849333333,2.9462,29.2036,6.09056666667
478.89,5.09516666667,14.3278484848,21.3342666666,4.90526666667,11.263052381,7.55935185186,48.3251333334,3.01146666667,29.2992666667,6.1707
479.24,5.1297,14.3136454545,21.4060666667,4.96233333333,11.3238619048,7.62284074074,48.3504666667,3.10026666667,29.3412333333,6.22693333333
479.60,5.12263333334,14.2532030303,21.4804666667,4.97446666667,11.336147619,7.64012222223,48.3703333333,3.11793333333,29.4091333333,6.25376666667
479.95,5.1184,14.2143030303,21.5545333333,4.98103333333,11.3616952381,7.66285185185,48.4178,3.12533333333,29.4905333333,6.26976666667
480.30,5.1113,14.1725606061,21.604,4.99006666667,11.3792428571,7.70978518518,48.3764,3.1524,29.5180333333,6.3069
480.65,5.08146666667,14.0878121212,21.6038,4.98266666667,11.3668666667,7.69674814815,48.3220666667,3.14553333333,29.4899,6.30206666667
481.00,5.05036666667,14.0125787879,21.6099333333,4.98323333333,11.3447285714,7.68559259259,48.256,3.14153333333,29.4762,6.3051
481.35,5.0333,13.9568272727,21.6811333333,4.97856666667,11.3592333333,7.6964037037,48.3335333333,3.14533333333,29.4940666667,6.29753333333
481.70,4.96706666667,13.8536090909,21.7072,4.9277,11.3435285714,7.66694444445,48.3701333333,3.1038,29.5032666667,6.26336666667
482.05,4.94076666667,13.8146666667,21.7698666667,4.92163333333,11.3584857143,7.66131851851,48.4574,3.09726666667,29.5554333333,6.265
482.40,4.89106666667,13.7459181818,21.7758,4.88763333333,11.3382666667,7.64003703703,48.4642666667,3.061,29.5703333333,6.23286666667
482.75,4.86496666667,13.7163545455,21.8202,4.87346666667,11.3342714286,7.63277777777,48.5136,3.04613333333,29.599,6.22033333333
483.10,4.83516666667,13.6690545455,21.8348666667,4.85803333333,11.3151857143,7.60875185186,48.5157333333,3.02226666667,29.6021,6.20736666667
483.45,4.83806666667,13.6487515152,21.8471333333,4.86456666667,11.3178666667,7.61181481482,48.4946666667,3.02913333333,29.6036666667,6.21386666667
483.80,4.80873333333,13.6062666667,21.8453333333,4.84713333334,11.2939523809,7.59109629629,48.4734,3.00653333333,29.5802666667,6.19653333333
484.15,4.79993333333,13.5781515152,21.8532,4.83296666667,11.279152381,7.56793333333,48.4608,2.99106666667,29.5762666667,6.1896
484.50,4.78303333333,13.5594848485,21.8834666667,4.82536666667,11.2724238095,7.56242962962,48.464,2.98306666667,29.5886666667,6.1767
484.85,4.78216666667,13.5562727273,21.9276,4.81943333333,11.2762380953,7.56504444445,48.5070666667,2.97473333333,29.6175666667,6.17183333333
485.20,4.77836666667,13.5463878788,21.9496,4.8167,11.2732571429,7.55691481482,48.4790666667,2.96893333333,29.6334666667,6.17773333333
485.55,4.783,13.5445515152,21.9958,4.82876666667,11.276252381,7.55497777779,48.4616,2.97093333333,29.6570666667,6.18886666667
485.90,4.78156666667,13.5340333333,22.0292666667,4.82583333333,11.2670809524,7.55524444445,48.4457333334,2.96193333333,29.6752,6.18223333333
