wavelength,Back_SerAlbm,Belly_SerAlbm,Breast_SerAlbm,Crissum_SerAlbm,Crown_SerAlbm,DorTail_SerAlbm,Patch10_SerAlbm,Rump_SerAlbm,Throat_SerAlbm,WingTip_SerAlbm
448.21,2.9218,3.0694,3.47086666667,4.48973333333,58.7067333333,7.4708,7.73846666667,3.19497777778,6.00593333333,6.9143
448.56,2.93226666667,3.0874,3.49593333333,4.50186666667,58.7995333333,7.48133333333,7.75020000001,3.20011111111,6.01553333333,6.92316666667
448.92,2.92466666667,3.07893333333,3.48546666667,4.5008,58.8943333333,7.46806666667,7.73486666667,3.19424444445,6.0026,6.89656666667
449.27,2.91606666667,3.0674,3.47093333333,4.4914,58.9699666667,7.4616,7.7192,3.18766666667,5.98546666667,6.88026666667
449.62,2.90933333333,3.06766666667,3.466,4.49173333334,59.0878666667,7.46393333333,7.70306666667,3.18333333333,5.97593333333,6.86926666667
449.98,2.89806666667,3.05386666667,3.45393333333,4.4744,59.1169,7.4498,7.6784,3.16553333333,5.95573333333,6.8474
450.33,2.8866,3.0334,3.4358,4.4554,59.2251,7.44746666667,7.67173333333,3.14902222222,5.9376,6.8418
450.69,2.87886666667,3.02753333333,3.43706666667,4.4514,59.3154,7.4558,7.67273333333,3.15355555556,5.94846666667,6.85883333333
451.04,2.91406666667,3.062,3.457,4.48486666667,59.4616666667,7.48793333333,7.70686666667,3.18984444445,5.98826666667,6.90113333333
451.40,2.94746666667,3.09673333333,3.47446666667,4.50973333333,59.5428666667,7.508,7.73759999999,3.20662222222,6.0138,6.93696666667
451.75,2.9608,3.116,3.48666666667,4.52113333333,59.6032666667,7.53333333333,7.74833333334,3.20877777778,6.0322,6.9694
452.10,2.94413333333,3.10066666667,3.46326666667,4.5112,59.5806333333,7.53,7.73766666666,3.19648888889,6.01286666667,6.97553333333
452.46,2.9254,3.085,3.44506666667,4.49173333333,59.653,7.51693333333,7.73193333334,3.17811111111,5.99066666667,6.96126666667
452.81,2.9218,3.08493333333,3.43593333333,4.49353333333,59.7055333333,7.52393333333,7.73626666667,3.17564444445,5.98226666667,6.9874
453.17,2.92913333333,3.09933333334,3.44573333333,4.50773333333,59.7707,7.53113333334,7.75366666667,3.18506666667,5.98933333333,7.00743333333
453.52,2.93133333333,3.1022,3.45086666667,4.50213333333,59.7991,7.54066666667,7.76193333333,3.19175555555,5.998,7.02043333333
453.87,2.94413333333,3.1102,3.45646666667,4.51086666667,59.8781,7.5594,7.7804,3.21193333333,6.01126666667,7.04196666667
454.23,2.97993333333,3.14533333333,3.48613333333,4.53846666666,59.9403666667,7.5884,7.79933333334,3.24084444445,6.0344,7.06746666667
454.58,2.9774,3.12606666666,3.47126666667,4.52406666667,59.9112333333,7.5722,7.7864,3.22913333333,6.01113333333,7.04633333333
454.93,2.9544,3.111,3.46093333333,4.50386666667,59.8733333333,7.56013333333,7.76739999999,3.20795555555,5.9804,7.02836666667
455.29,2.95286666667,3.10946666667,3.456,4.50673333333,59.9497333333,7.5662,7.76646666667,3.2194,5.99193333333,7.0395
455.64,2.9686,3.1202,3.46186666667,4.51986666667,60.0112333333,7.5816,7.77899999999,3.23102222222,5.98953333333,7.04753333333
456.00,2.962,3.11606666667,3.4524,4.49926666667,60.0320666667,7.56906666667,7.76446666667,3.2176,5.9874,7.03563333333
456.35,2.95933333333,3.1108,3.44553333333,4.49353333333,60.0358333333,7.57246666667,7.75233333333,3.21833333333,5.99273333333,7.02896666667
456.70,2.9604,3.1074,3.4518,4.4956,60.0697,7.5794,7.75733333333,3.21942222222,6.00086666667,7.02483333333
457.06,2.96846666667,3.11226666667,3.4536,4.49506666667,60.0786,7.58606666666,7.7512,3.21473333334,6.01546666667,7.02333333333
457.41,2.9688,3.1094,3.45166666667,4.4964,60.0497666667,7.57593333333,7.7462,3.20913333333,5.99986666667,7.0245
457.76,2.97226666667,3.108,3.45393333333,4.50153333333,60.0591333333,7.5802,7.74379999999,3.20682222222,5.99766666667,7.01706666667
458.12,2.94686666667,3.08233333333,3.43673333333,4.47513333333,60.0543666667,7.55873333333,7.72573333334,3.18731111111,5.97666666667,7.0107
458.47,2.95806666667,3.10033333333,3.44986666667,4.4906,60.0841666667,7.56733333333,7.73546666667,3.198,5.9844,7.0281
458.82,2.9562,3.09406666667,3.44966666667,4.4912,60.0964333333,7.55726666667,7.72659999999,3.20015555556,5.9926,7.03003333333
459.18,2.95593333333,3.0934,3.4554,4.48906666667,60.0922666667,7.55013333333,7.71566666667,3.19666666667,5.98786666667,7.01613333333
459.53,2.95153333333,3.08526666667,3.452,4.4826,60.0938333333,7.52933333333,7.69993333334,3.19337777778,5.9808,6.99496666667
459.88,2.9804,3.11306666666,3.48266666667,4.5208,60.1680666667,7.55226666666,7.71606666667,3.23193333333,6.0038,7.01733333334
460.24,2.98846666667,3.11786666667,3.48693333333,4.53073333333,60.1963666667,7.54233333333,7.70313333333,3.23428888889,5.99793333333,7.0265
460.59,2.9942,3.114,3.48866666667,4.53286666667,60.2473666667,7.53326666667,7.69086666666,3.22948888889,5.9916,7.0221
460.94,2.98286666667,3.107,3.48193333333,4.53426666667,60.2955333333,7.51226666667,7.67106666666,3.22422222222,5.97373333333,7.00756666667
461.29,2.98086666667,3.10253333333,3.48113333333,4.52493333333,60.3223666667,7.50333333333,7.65266666667,3.22864444445,5.96646666667,6.98783333333
461.65,2.9806,3.10586666667,3.48166666667,4.52453333333,60.4237,7.48953333333,7.63753333333,3.2246,5.96626666667,6.9826
462.00,2.99393333334,3.106,3.4822,4.5332,60.4992666667,7.482,7.623,3.23135555555,5.96706666667,6.96983333333
462.35,2.9872,3.09806666667,3.4776,4.525,60.6286666667,7.46773333333,7.59406666667,3.22493333333,5.95513333333,6.9552
462.71,2.99486666667,3.10006666667,3.48093333333,4.521,60.7561666667,7.474,7.5894,3.22613333333,5.95033333333,6.95343333333
463.06,2.9898,3.09,3.465,4.5104,60.8082333333,7.47726666666,7.57920000001,3.21291111111,5.92766666667,6.95373333333
463.41,2.97493333333,3.088,3.4588,4.499,60.8358,7.479,7.57486666667,3.20431111111,5.9144,6.96376666667
463.76,2.9322,3.04173333333,3.41266666667,4.45126666667,60.8859,7.4508,7.54973333333,3.15597777778,5.87146666667,6.91933333333
464.12,2.9154,3.031,3.39726666667,4.4362,60.9146333333,7.44686666667,7.545,3.14802222222,5.8662,6.9167
464.47,2.92206666667,3.0496,3.4068,4.4398,60.9707,7.45333333333,7.5538,3.16064444444,5.88226666666,6.93443333333
464.82,2.9396,3.06913333333,3.4288,4.45466666667,61.0014666667,7.47773333333,7.57513333333,3.18146666667,5.88973333334,6.9688
465.17,2.98346666667,3.11973333333,3.4792,4.5122,61.1732666667,7.52746666667,7.6286,3.21977777778,5.9442,7.0337
465.53,2.97593333333,3.12013333334,3.47273333333,4.5126,61.1627,7.5328,7.62873333333,3.22475555556,5.92933333333,7.0416
465.88,2.97486666667,3.1338,3.4772,4.5158,61.1708333333,7.54873333333,7.63826666667,3.22644444444,5.9302,7.0515
466.23,2.981,3.13573333333,3.47433333333,4.52,61.1544666667,7.55266666667,7.64373333333,3.22651111111,5.93446666667,7.05806666667
466.58,2.9986,3.1498,3.50106666667,4.5406,61.1933333333,7.56993333333,7.66166666667,3.24442222222,5.95173333333,7.06946666667
466.94,3.0144,3.17333333333,3.53446666667,4.56773333333,61.2512333333,7.5798,7.6672,3.26733333333,5.96773333333,7.09476666667
467.29,3.02093333333,3.1698,3.5312,4.56733333333,61.3498333333,7.58293333333,7.65773333333,3.26122222222,5.97653333333,7.0936
467.64,3.05673333334,3.2056,3.56173333333,4.61286666667,61.3983666667,7.60246666667,7.67653333334,3.29066666667,5.99733333333,7.1301
467.99,3.07613333333,3.21846666667,3.5802,4.62093333333,61.4465666667,7.6176,7.67853333333,3.29455555556,6.00353333333,7.13303333333
468.35,3.09326666666,3.24346666667,3.6018,4.64906666666,61.4401666667,7.63633333333,7.69219999999,3.31595555555,6.01653333333,7.1516
468.70,3.0844,3.23106666667,3.5908,4.63733333333,61.5419666667,7.6352,7.67766666667,3.29746666667,6.01733333333,7.1448
469.05,3.0266,3.18586666667,3.5516,4.5896,61.5533,7.58273333333,7.63053333333,3.25108888889,5.97213333333,7.0904
469.40,3.0402,3.19633333333,3.5698,4.59606666667,61.6464,7.59013333334,7.62726666667,3.25486666667,5.9824,7.0988
469.75,3.0482,3.20073333333,3.57133333333,4.60586666667,61.7363333333,7.59306666667,7.63153333333,3.25917777778,5.9934,7.11556666667
470.11,3.02013333333,3.16553333333,3.54673333333,4.57806666667,61.8431666667,7.57753333333,7.60733333333,3.24497777778,5.97493333333,7.09363333333
470.46,3.00573333333,3.1488,3.5184,4.55793333333,61.8431,7.57013333333,7.5686,3.22373333333,5.95013333334,7.08746666667
470.81,2.9712,3.10586666667,3.4758,4.51713333333,61.9044666667,7.53793333333,7.5304,3.18551111111,5.92326666667,7.03583333333
471.16,2.98766666667,3.13033333333,3.49013333333,4.53173333333,61.9194666667,7.5578,7.54486666667,3.20506666667,5.92653333334,7.04453333333
471.51,2.97826666667,3.12726666667,3.49346666667,4.5214,61.9199333333,7.5504,7.539,3.1934,5.93073333333,7.03366666667
471.87,2.96466666667,3.1228,3.4908,4.51893333333,61.9888666667,7.54966666667,7.5286,3.19402222222,5.91986666667,7.01773333333
472.22,2.94873333333,3.09986666666,3.47166666667,4.4988,61.9699666667,7.533,7.5054,3.18397777778,5.8988,7.0034
472.57,2.9416,3.0926,3.4558,4.49206666667,61.9445,7.51773333333,7.49533333333,3.18628888889,5.88613333333,6.9831
472.92,2.95906666667,3.10133333333,3.44353333333,4.49033333333,61.9825,7.52806666667,7.50546666667,3.19497777778,5.8904,6.98756666667
473.27,2.95846666667,3.10633333333,3.43833333333,4.50226666667,62.0319666666,7.54886666667,7.5134,3.19757777778,5.9078,7.00496666667
473.62,2.92966666667,3.08426666667,3.4286,4.48246666667,62.0419,7.52833333334,7.4848,3.17982222222,5.89186666667,6.97936666667
473.98,2.9368,3.09626666667,3.42946666667,4.4874,62.0319,7.529,7.4864,3.18144444444,5.8976,6.9804
474.33,2.93073333333,3.093,3.41893333333,4.49086666667,62.0755333333,7.5158,7.49366666667,3.17317777778,5.8936,6.96766666667
474.68,2.9322,3.09853333334,3.42113333333,4.4892,62.0892666667,7.51586666667,7.50486666667,3.17031111111,5.8908,6.9795
475.03,2.89646666667,3.0674,3.40213333333,4.48033333333,62.1175,7.48793333333,7.4718,3.15168888889,5.8846,6.95456666667
475.38,2.90493333333,3.05993333333,3.40746666667,4.48246666667,62.1918,7.5114,7.4786,3.15333333333,5.891,6.9706
475.73,2.91646666667,3.0756,3.42046666667,4.50766666667,62.1722333333,7.52053333333,7.50026666667,3.16857777778,5.9216,7.00553333333
476.08,2.92886666667,3.08246666667,3.4376,4.512,62.2738,7.532,7.50693333333,3.18155555555,5.93326666667,7.0087
476.44,2.95013333333,3.09153333333,3.4622,4.51853333333,62.2403666667,7.5534,7.5102,3.19951111111,5.9564,7.02833333333
476.79,2.95106666667,3.0878,3.46146666667,4.52386666667,62.1844333333,7.55473333333,7.50353333333,3.20535555556,5.9564,7.03446666667
477.14,2.93213333333,3.07726666667,3.45433333333,4.50113333333,62.1710666666,7.53313333333,7.4768,3.19437777778,5.93433333333,7.0137
477.49,2.9336,3.07486666667,3.4526,4.4976,62.1586333333,7.5396,7.478,3.19635555556,5.92433333333,7.0155
477.84,2.9596,3.09973333333,3.4872,4.5204,62.2084333333,7.55286666667,7.49153333333,3.20326666667,5.93293333333,7.0469
478.19,2.96826666667,3.11606666667,3.50353333333,4.52753333333,62.2377666667,7.5544,7.4942,3.20904444444,5.94513333333,7.0676
478.54,2.97826666667,3.11793333333,3.4992,4.52813333333,62.2399666667,7.5602,7.48053333333,3.22077777778,5.94853333333,7.07536666667
478.89,2.97293333333,3.10566666667,3.48793333333,4.503,62.2416666667,7.55773333333,7.47886666667,3.21273333333,5.92893333333,7.08166666667
479.24,2.9624,3.09433333333,3.4724,4.48113333333,62.2455666667,7.52826666667,7.45713333333,3.19982222222,5.91466666667,7.0729
479.60,2.9508,3.08153333333,3.4574,4.4576,62.2627666667,7.51006666667,7.433,3.18073333333,5.89526666667,7.0542
479.95,2.9298,3.05273333333,3.4312,4.43146666667,62.2192,7.49893333333,7.40133333333,3.14204444445,5.88573333333,7.03613333333
480.30,2.93093333333,3.06106666666,3.4318,4.42306666667,62.2077666667,7.489,7.4082,3.13773333333,5.88273333333,7.0359
480.65,2.94806666667,3.0804,3.447,4.43773333333,62.2401666667,7.5036,7.4104,3.14348888889,5.90313333333,7.05636666667
481.00,2.9416,3.06253333333,3.434,4.43313333333,62.2142666667,7.48933333333,7.41233333333,3.11984444445,5.89606666667,7.0482
481.35,2.91946666667,3.05373333333,3.4248,4.42166666667,62.1798,7.47106666667,7.40293333333,3.11095555555,5.90233333333,7.04003333333
481.70,2.90666666667,3.05126666667,3.417,4.42146666667,62.2025666667,7.46933333333,7.41366666667,3.10557777778,5.91186666667,7.0401
482.05,2.89806666667,3.04453333333,3.41673333333,4.41986666667,62.2449,7.46873333333,7.42126666667,3.1074,5.91906666667,7.04093333333
482.40,2.88953333333,3.04026666667,3.4156,4.4204,62.2708666666,7.46713333333,7.42573333333,3.10215555555,5.9222,7.03826666667
482.75,2.89406666667,3.05426666667,3.42246666667,4.42986666667,62.3371333333,7.47866666667,7.43426666667,3.10855555555,5.93633333333,7.04976666667
483.10,2.87826666666,3.03666666667,3.40406666667,4.41706666667,62.3462666667,7.463,7.416,3.09604444444,5.91266666666,7.0295
483.45,2.87793333333,3.02946666667,3.39446666667,4.41073333333,62.3906333333,7.4558,7.40686666667,3.09202222222,5.8968,7.0206
483.80,2.8766,3.03293333333,3.38993333333,4.41186666667,62.4514666667,7.44806666667,7.40153333333,3.09426666667,5.8862,7.01856666667
484.15,2.87853333333,3.03526666667,3.3908,4.4224,62.4877333333,7.44773333333,7.39266666667,3.0982,5.87953333333,7.0166
484.50,2.87073333333,3.02453333333,3.38573333333,4.414,62.5242666667,7.43846666667,7.37713333333,3.09188888889,5.86486666667,7.00196666667
484.85,2.87093333333,3.0236,3.3844,4.40946666667,62.5413,7.4298,7.36033333333,3.09351111111,5.85693333333,6.9975
485.20,2.87153333334,3.01866666667,3.37666666667,4.4046,62.5833333333,7.41666666667,7.34486666666,3.08595555555,5.83906666667,6.99013333333
485.55,2.8726,3.0156,3.372,4.3998,62.5962,7.41266666667,7.32626666667,3.08793333333,5.82546666666,6.98373333333
485.90,2.8704,3.016,3.3696,4.39506666667,62.6088,7.4078,7.30746666667,3.08591111111,5.8098,6.97383333333
486.25,2.8738,3.01533333333,3.36593333334,4.3912,62.6169,7.39553333333,7.29146666667,3.082,5.792,6.9693
486.60,2.87366666667,3.00066666667,3.35906666667,4.38126666667,62.5887,7.37586666667,7.26886666667,3.07551111111,5.7714,6.95503333333
486.95,2.88986666667,3.01966666667,3.3748,4.39353333333,62.6133,7.3888,7.2716,3.08951111111,5.783,6.9674
487.30,2.89333333333,3.02393333333,3.38513333333,4.39806666667,62.6187,7.3932,7.266,3.0932,5.78253333333,6.97286666667
487.65,2.90006666667,3.02666666667,3.39273333333,4.40313333333,62.6030666667,7.39353333333,7.26573333333,3.09955555556,5.78073333333,6.97226666667
488.00,2.89826666667,3.0218,3.39306666667,4.39653333333,62.6388666667,7.3932,7.25586666667,3.09515555555,5.77913333333,6.97446666667
488.35,2.9028,3.02186666667,3.39126666667,4.40053333333,62.625,7.39173333333,7.2476,3.09662222222,5.77393333334,6.9756
488.70,2.91853333333,3.0382,3.40473333333,4.41573333333,62.6743666667,7.40786666667,7.26206666667,3.11006666667,5.78566666667,6.99043333333
489.05,2.93346666667,3.0492,3.4178,4.42606666667,62.7072666667,7.42313333333,7.26673333333,3.11477777778,5.7978,6.99966666667
489.40,2.92613333333,3.045,3.4116,4.41993333333,62.7316,7.409,7.25313333333,3.10702222222,5.79033333333,6.99096666667
489.75,2.9214,3.03166666667,3.39666666667,4.4074,62.6710666667,7.38546666667,7.225,3.09013333333,5.78393333333,6.97856666666
490.10,2.91813333333,3.02993333333,3.39593333333,4.405,62.7303666667,7.38606666667,7.21713333333,3.08637777778,5.78326666667,6.97526666667
490.45,2.91946666667,3.03786666667,3.39606666667,4.4072,62.8064333333,7.38986666667,7.21393333333,3.0892,5.78646666667,6.98306666667
490.80,2.93053333333,3.0492,3.4072,4.41646666667,62.8599333333,7.39013333333,7.21526666667,3.09495555555,5.79573333334,6.99553333334
491.15,2.93926666667,3.06053333333,3.41433333333,4.42153333333,62.8653333333,7.38086666667,7.21973333333,3.10351111111,5.81246666667,6.99913333333
491.50,2.945,3.069,3.41826666667,4.42166666667,62.9016,7.38513333333,7.21306666667,3.10368888889,5.81706666667,7.01316666667
491.85,2.94346666667,3.0688,3.41293333333,4.41586666667,62.8988666667,7.37146666667,7.20986666666,3.1006,5.80986666667,7.00336666667
492.20,2.9336,3.06146666667,3.39886666667,4.4038,62.9575666667,7.3538,7.198,3.08788888889,5.80353333333,6.9958
492.55,2.92326666667,3.0476,3.38373333333,4.38726666667,63.0143333333,7.33906666667,7.17466666667,3.07886666667,5.78726666667,6.98293333333
492.90,2.9184,3.04906666667,3.3854,4.38106666667,63.0712,7.3328,7.1654,3.08684444444,5.7784,6.98336666667
493.25,2.93393333333,3.05833333333,3.3964,4.39093333333,63.1781333333,7.3362,7.16393333334,3.09826666666,5.787,6.9919
493.60,2.93646666667,3.0618,3.39913333333,4.39193333333,63.3613666667,7.34186666667,7.17006666667,3.10366666667,5.77106666667,6.9976
493.95,2.9422,3.05973333333,3.39773333333,4.3908,63.367,7.33053333333,7.157,3.10515555555,5.7702,6.99846666667
494.30,2.947,3.0646,3.40366666667,4.39986666667,63.4434,7.3328,7.155,3.10413333333,5.78046666667,7.00403333333
494.65,2.95033333333,3.06746666667,3.4018,4.39486666667,63.4625,7.33466666667,7.146,3.10426666667,5.77373333333,7.0068
495.00,2.95013333333,3.05986666667,3.4028,4.4018,63.5714666667,7.3696,7.14446666667,3.11024444444,5.77893333333,7.02166666667
495.34,2.95186666667,3.05926666667,3.40673333333,4.41173333333,63.5992666667,7.379,7.15126666667,3.10813333333,5.7954,7.01806666667
495.69,2.9438,3.04633333333,3.40093333333,4.39666666667,63.6392,7.3806,7.14073333333,3.10008888889,5.79033333333,7.02823333333
496.04,2.96806666667,3.06986666667,3.44093333333,4.41646666667,63.6956333333,7.41573333333,7.17466666667,3.12297777778,5.823,7.06323333334
496.39,2.96033333333,3.05793333333,3.43726666667,4.41846666667,63.6911,7.41306666667,7.17193333333,3.1048,5.82453333333,7.06386666667
496.74,2.98,3.0656,3.4414,4.4482,63.7079333333,7.43506666667,7.18953333333,3.11273333333,5.84433333333,7.07473333333
497.09,2.97966666667,3.0686,3.447,4.4502,63.6759666667,7.44486666667,7.18993333333,3.11451111111,5.8378,7.08486666667
497.44,3.02433333333,3.11186666667,3.4874,4.49833333333,63.6695,7.4854,7.22413333333,3.16124444444,5.88853333333,7.12683333333
497.79,3.05133333333,3.144,3.52373333333,4.52713333333,63.8098333333,7.51393333333,7.24306666667,3.1992,5.91386666667,7.15423333333
498.14,3.064,3.15193333333,3.53046666667,4.53473333333,63.8176,7.51446666667,7.237,3.21453333333,5.9188,7.1444
498.48,3.05633333333,3.1358,3.524,4.53173333333,63.9092666667,7.5112,7.23326666667,3.20431111111,5.924,7.1312
498.83,3.0478,3.12986666667,3.50766666667,4.5196,63.9581666667,7.48226666667,7.21473333333,3.1846,5.91393333333,7.12183333334
499.18,3.04966666667,3.12493333333,3.50713333334,4.51973333333,64.0584,7.47866666667,7.21446666666,3.19242222222,5.9174,7.12966666667
499.53,3.05306666667,3.13186666667,3.50953333333,4.53446666667,64.1818333333,7.49333333333,7.2152,3.19508888889,5.9352,7.1378
499.88,3.04326666667,3.12253333333,3.4914,4.528,64.1821666667,7.479,7.19806666667,3.18517777778,5.90953333333,7.12633333333
500.23,3.05313333333,3.13033333333,3.5042,4.52386666667,64.2392333333,7.48066666667,7.19053333333,3.19942222222,5.92146666667,7.13543333333
500.58,3.04026666667,3.12126666667,3.4976,4.50166666667,64.2786666667,7.45753333334,7.1682,3.19377777778,5.9038,7.1316
500.92,3.0522,3.12526666667,3.50633333333,4.4998,64.3179666667,7.48146666667,7.1708,3.20426666667,5.92486666667,7.12963333333
501.27,3.02266666667,3.08826666666,3.47833333333,4.46906666667,64.4100666667,7.45646666667,7.13253333333,3.17822222222,5.89893333333,7.09356666667
501.62,3.02093333333,3.0946,3.48,4.4682,64.4249666667,7.45506666667,7.13066666667,3.17984444445,5.90366666667,7.1028
501.97,3.04033333333,3.103,3.48806666667,4.46886666667,64.4704333333,7.47186666667,7.12546666667,3.18073333333,5.901,7.11256666667
