wavelength,Back_PooTorf,Belly_PooTorf,Breast_PooTorf,Crissum_PooTorf,Crown_PooTorf,DorTail_PooTorf,Patch10_PooTorf,Patch11_PooTorf,Patch12_PooTorf,Patch13_PooTorf,Rump_PooTorf,Throat_PooTorf,WingTip_PooTorf
236.29,19.4718888889,23.3226666667,24.6426666667,28.5239277778,24.7892,26.8424444444,23.9455555556,34.4698888889,29.2262222222,34.2685555556,25.3025555555,35.1668888889,31.9398888889
236.66,19.1026666667,21.1356666667,24.781,28.0370888889,25.1173555556,26.3933333333,24.5355555556,33.8241111111,28.0056666667,32.9655555556,25.2015555556,34.1745555555,31.2654444444
237.04,18.5918888889,16.9416666667,22.6622222222,25.2879388889,23.7330888889,24.6058888889,22.2588888889,31.9765555556,26.2925555556,33.1865555556,23.3591111111,30.9865555556,29.7397777778
237.41,18.9736666667,16.9433333333,22.7758888889,24.4628111111,24.1270666667,23.4404444444,22.8127777778,30.3064444445,26.5782222222,33.5731111111,24.7693333333,30.3062222222,29.0144444445
237.79,17.6997777778,14.269,22.9628888889,22.7155055556,23.1188666667,21.7543333333,21.1306666667,28.7328888889,25.2242222222,30.2537777778,22.8071111111,29.0057777778,27.5633333333
238.17,17.9967777778,14.3193333333,21.1658888889,20.1819611111,21.1659777778,19.953,21.6356666667,26.4476666667,24.9608888889,27.8169444444,22.7308888889,25.4693333334,25.5867777778
238.54,16.6476666667,15.5783333333,18.4801111111,16.0900111111,19.1065333333,16.2273333333,18.8621111111,21.802,21.8785555555,27.3768333333,21.1913333334,22.413,22.4131111111
238.92,12.7944444444,12.9066666667,14.4407777778,13.1931888889,16.1691111111,11.5226666667,16.0493333333,17.5456666667,17.5458888889,23.4380555556,17.0221111111,19.6782222222,18.1818888889
239.29,13.8446666667,13.5246666667,13.4187777778,11.3064333333,15.8465333333,11.2885555556,14.6254444444,15.4774444444,18.1753333333,21.5478333333,16.7198888889,19.9858888889,15.9746666666
239.67,14.2564444444,12.6153333333,12.5813333333,8.70591666667,14.7622666666,10.7351111111,12.1024444444,14.8033333333,17.5725555556,19.9832222222,15.6923333333,16.6837777778,13.9487777778
240.04,13.6377777778,11.4153333333,11.3241111111,8.45516666666,14.0456888889,10.9284444445,11.5677777778,13.9118888889,15.3728888889,19.6802777778,15.3424444445,15.0685555556,13.4247777778
240.42,9.35533333334,6.304,6.59166666667,3.89457222222,9.57395555556,8.11755555554,6.56288888889,9.61433333334,10.305,15.2705555556,11.5427777778,9.87344444446,7.94477777778
240.79,4.663,2.558,1.38544444445,-1.09912222222,2.74446666667,3.54366666667,1.119,3.81022222222,4.58288888889,11.1111111111,7.32755555557,4.76955555557,2.58477777778
241.17,4.52055555555,1.99866666667,0.761444444447,-0.581683333334,2.67428888889,4.25888888889,0.99911111111,4.02088888889,4.25888888889,10.2427222222,7.566,5.02044444443,3.212
241.54,6.63266666667,4.159,1.74866666666,1.92688333333,3.77904444445,7.05911111111,1.834,6.44066666667,6.14211111111,11.8151111111,8.93588888889,6.95255555557,5.80066666667
241.92,6.09377777778,4.38266666667,1.23022222222,3.39585555556,3.32548888889,7.151,1.92233333333,7.07422222222,6.18988888889,12.0243888889,8.99655555557,6.67044444444,6.55511111111
242.29,5.73033333333,3.983,1.83466666667,4.23406666668,3.79106666667,7.91422222222,1.485,7.687,5.67788888889,12.3513888889,8.49044444443,7.30255555556,6.866
242.67,5.68055555556,3.14833333333,2.21544444444,4.56612222222,4.53757777778,9.24533333333,2.66544444444,9.11199999999,6.33,11.9939444444,8.86211111111,7.9128888889,6.74666666667
243.05,4.81822222222,1.22933333333,1.72088888889,3.37761666667,3.39555555556,8.37422222222,1.98288888889,8.57088888889,5.58822222222,11.2586666667,8.06288888888,6.53866666668,6.42411111111
243.42,3.71422222222,-0.340666666667,0.956999999998,3.04443333333,2.31953333333,7.83455555555,1.50855555556,7.89944444445,4.12022222222,10.3487777778,7.29933333332,5.25555555555,6.08266666667
243.80,2.37633333333,-1.49366666667,-0.30511111111,2.59878333333,0.690333333332,6.59933333333,0.899222222222,6.79211111111,2.03933333333,9.34483333333,6.29411111111,4.94544444444,5.41111111111
244.17,1.64611111111,-1.61433333333,-1.17133333333,2.72162222222,-0.0855333333323,5.68211111111,0.411444444446,6.79022222222,1.55122222222,9.12461111111,5.82466666667,4.796,4.68488888889
244.55,2.31655555556,-0.548666666667,-0.823111111109,3.55207777778,0.475755555556,6.05088888889,1.15833333333,7.39233333333,1.66155555555,9.10688888889,5.79177777778,5.50222222222,5.304
244.92,3.57922222222,1.509,0.991555555553,5.32062222222,2.56428888889,7.77644444446,2.458,9.41522222223,3.27722222222,10.3063333333,6.66955555555,6.54022222222,6.97144444444
245.30,3.55288888889,2.076,0.944666666668,4.69468333333,2.30206666667,7.49166666667,2.03611111111,9.32788888889,2.90088888889,9.44766666667,5.92144444444,6.068,6.467
245.67,2.96377777778,1.86033333333,0.62,3.63778333334,1.76586666667,6.44844444444,1.63688888889,8.51922222222,2.18255555556,8.79211111111,5.15888888889,4.96033333333,6.15077777778
246.05,3.84955555556,2.96266666667,1.84044444445,3.77935555556,2.59471111111,7.37377777778,2.19988888889,9.22555555554,3.09755555556,9.53988888889,5.724,5.60044444444,6.95855555555
246.42,4.18933333333,3.70366666667,2.22622222222,3.81259444444,2.6572,7.66033333333,2.38811111111,9.80566666667,3.80488888889,9.8865,5.99066666667,5.59611111111,7.46822222222
246.79,5.25444444444,4.35133333333,3.23844444445,4.37276666667,3.28768888889,8.25577777778,3.056,10.7187777778,4.60666666667,10.3722222222,6.59544444444,6.51344444445,8.85788888889
247.17,5.91811111111,5.26033333333,3.54077777778,4.41222222222,3.75982222222,8.84344444444,3.29622222222,10.9931111111,5.09177777778,10.4321666667,6.64288888889,6.92966666666,8.98677777778
247.54,6.16577777778,5.63466666667,4.14488888889,4.60246666667,4.00048888889,8.92366666667,3.54266666667,11.5312222222,5.61866666667,11.1228888889,6.77588888889,6.95033333333,9.25644444443
247.92,6.76644444445,6.35766666667,4.96522222222,5.16416666667,4.64286666667,9.37788888889,4.19311111111,11.8756666667,6.35033333333,11.6369444444,7.15266666667,7.43244444444,9.9908888889
248.29,6.72311111111,6.314,5.07222222222,4.5408,4.5082,9.5491111111,4.02333333333,11.3714444444,6.41088888889,11.7246111111,7.12477777778,7.34033333333,9.77977777779
248.67,6.70244444444,6.23133333333,5.09577777778,4.37619444445,4.24108888889,9.63166666668,3.99,11.41,6.67266666667,11.6455,7.36755555556,7.203,9.8258888889
249.04,6.48466666667,5.80366666667,4.58044444444,3.87200555556,3.88313333333,9.16122222223,3.79311111111,11.0575555556,6.52288888889,11.1532222222,7.08122222222,7.03522222222,9.32166666664
249.42,6.78788888889,6.389,5.12888888889,4.46071666667,4.41733333333,9.34833333333,4.50666666667,11.534,7.18666666667,12.0362777778,7.60144444445,7.51366666667,9.47611111112
249.79,6.55888888889,5.86733333333,4.82211111111,4.00443888889,4.33142222222,9.0961111111,4.16444444444,11.2882222222,7.174,12.0722777778,7.32588888889,7.427,8.93611111111
250.17,6.425,5.75266666667,4.72222222222,3.98024444445,4.48033333334,9.02333333333,4.19344444444,11.0036666667,7.22233333333,12.3791666667,7.51788888889,7.72399999999,8.92477777779
250.54,6.88122222222,6.02333333333,4.87344444444,4.22528888889,5.23586666667,8.996,4.45422222222,11.2183333333,7.57311111111,12.8801666667,7.78755555555,8.08966666667,8.79133333335
250.92,5.17744444444,5.08166666667,3.10011111111,2.89500555556,3.82222222222,7.67011111111,3.29166666667,9.41733333333,6.53033333333,12.1178333333,6.56244444445,6.53033333333,7.21211111111
251.29,3.47588888889,4.0,1.85744444445,1.69050555556,2.62793333333,6.21077777778,2.074,8.43299999999,5.43588888889,11.1626111111,5.83477777778,5.56122222222,5.58411111111
251.66,3.07111111111,3.842,1.19755555556,1.51797222222,2.5852,5.97644444445,1.80244444445,7.57744444444,4.77888888889,10.6961666667,5.63255555556,5.47855555555,4.71966666666
252.04,3.263,3.819,0.667444444443,1.53013888889,2.94911111111,6.21666666667,1.89088888889,7.71222222222,5.12922222222,10.8328333333,5.98177777778,5.32688888889,4.28877777778
252.41,3.52911111111,4.115,0.43633333333,2.27159444444,3.28211111111,6.08555555556,1.92044444444,8.24288888889,4.67655555555,9.93277777777,5.77377777778,5.11277777778,4.43955555556
252.79,3.58744444444,3.88633333333,0.373666666667,2.66268333333,3.61497777778,5.705,1.51966666667,8.04688888889,4.18522222222,10.1891666667,5.63022222222,5.182,4.70833333333
253.16,4.24733333333,4.96766666667,1.27666666667,3.36317777778,4.48997777778,6.333,2.33844444445,8.48188888889,4.52544444444,11.1427777778,6.371,5.68844444444,5.99155555555
253.54,4.19677777778,4.58866666667,0.935444444443,3.05004444444,4.00702222222,6.52266666667,1.76988888889,8.368,3.69111111111,10.7317777778,6.118,5.24577777778,6.156
253.91,3.873,4.038,1.07944444444,3.73206666667,3.61902222222,6.84466666667,2.05722222222,8.31766666667,3.36488888889,10.6283888889,6.39977777778,5.10488888889,6.01888888889
254.28,3.72977777778,2.963,0.779666666667,3.34900555556,3.61297777778,6.22488888889,2.33922222222,8.10911111111,3.28777777778,10.1561111111,5.84788888889,4.88644444444,5.471
254.66,3.02788888889,2.241,0.11988888889,2.27030555556,2.40353333333,5.20222222222,1.66744444445,6.66933333333,2.38766666667,9.4971111111,5.20211111111,3.96144444444,4.69533333334
255.03,3.58477777778,3.50233333333,1.12611111111,2.86152777778,3.08762222222,5.20544444445,1.66188888889,7.65022222222,2.48611111111,9.82694444443,5.63111111111,4.90322222222,4.77977777778
255.41,5.513,5.243,2.78488888889,4.47148333333,4.71153333333,6.46488888889,3.38166666667,9.40611111112,4.16311111111,12.056,7.26055555556,6.33711111111,6.23755555555
255.78,5.792,5.72033333333,3.67011111111,4.70037777778,5.49971111111,6.63811111112,3.91388888889,10.5806666667,5.03222222222,12.3083333333,7.58422222222,7.29766666667,6.99633333333
256.15,5.35055555556,5.81733333333,3.87811111111,4.5988,5.10671111111,6.59599999999,3.82166666667,10.4176666667,4.74166666667,11.9038333333,7.26122222222,7.17622222222,6.72311111111
256.53,4.74966666667,5.80066666667,3.615,4.15381666667,4.32955555556,6.30511111112,3.53088888889,9.82222222223,4.89,12.1621666667,7.13188888889,7.31422222222,6.66955555556
256.90,4.54411111111,6.304,3.91388888889,3.87373888889,4.45737777778,6.8688888889,4.17655555555,9.85022222223,5.84455555556,12.1748888889,7.32855555556,7.28933333334,6.65866666666
257.28,4.38922222222,5.808,3.64344444444,3.83415,4.15828888889,6.93855555555,4.11266666667,9.99277777777,5.80811111111,12.3378888889,7.28722222222,6.90255555555,6.40933333333
257.65,3.15877777778,4.24466666667,2.83,2.99602222222,3.37166666667,6.17533333333,3.25755555556,8.96100000001,5.40755555555,11.5005,6.33977777778,6.40555555555,5.945
258.02,3.64022222222,5.03133333333,3.23044444444,2.975,3.76793333333,6.32744444444,3.67822222222,9.272,5.69866666667,11.2685,5.994,6.62288888889,6.52744444444
258.40,3.92188888889,5.576,3.40633333333,3.31183333333,3.5488,6.61577777778,3.57811111111,9.195,5.64977777778,11.2340555556,6.28022222222,6.27188888889,6.98433333333
258.77,4.52811111111,6.10133333333,4.13133333333,4.16776666667,4.07037777778,7.44044444444,4.34366666667,9.58755555554,6.47688888889,11.7382777778,6.90911111111,6.93033333333,8.00744444443
259.15,5.19566666667,6.08466666667,4.36933333333,4.52296666667,4.43064444444,8.13155555554,5.014,9.83433333334,6.87333333333,12.3222777778,7.24877777778,7.02333333333,8.56333333332
259.52,5.23333333334,5.985,4.36311111111,4.40035555555,4.41491111111,8.16666666667,5.08644444444,9.48344444445,6.67466666667,12.1113888889,7.22844444445,6.73111111111,8.76577777778
259.89,5.31177777778,5.916,4.14022222222,4.35116666666,4.33968888889,8.222,4.76588888889,9.51022222223,6.69533333333,12.0653888889,7.42144444444,6.45677777778,8.74688888888
260.27,5.238,5.48666666667,3.92744444444,4.00364444444,4.15584444444,7.82411111111,4.54711111111,9.31255555557,6.51333333333,11.8858333333,7.316,6.23888888889,8.61155555554
260.64,5.26577777778,5.32033333333,3.86377777778,3.90053333333,4.11757777778,7.83666666667,4.49788888889,9.26833333335,6.425,11.8071111111,7.23244444444,6.192,8.31711111111
261.01,5.16211111111,5.018,3.72355555556,3.72161111111,3.86397777778,7.64144444444,4.17655555556,9.03511111112,5.98866666666,11.4994444444,6.94455555556,5.86933333333,7.90511111112
261.39,5.10633333333,4.77466666667,3.78066666667,3.60996111111,3.74755555556,7.64688888889,3.95144444444,8.77633333335,5.96477777778,11.2920555556,6.713,5.74888888889,7.62166666666
261.76,5.54011111111,5.14466666667,4.05111111111,3.80701666666,3.90615555555,7.78911111111,4.17444444444,8.89277777777,6.19211111111,11.3470555556,6.87511111111,6.03822222222,7.87122222222
262.13,5.182,4.72933333333,3.88377777778,3.55883888889,3.4822,7.48933333333,3.75277777778,8.79833333333,5.87466666667,10.8055,6.63822222222,5.83655555555,7.60388888889
262.51,4.33744444445,3.81466666667,3.054,2.69358888889,2.68451111111,6.78555555555,2.99466666667,8.08677777778,5.02677777778,10.0208333333,5.75755555556,5.13977777778,6.58944444445
262.88,3.18688888889,2.71166666667,1.95955555556,1.5489,1.746,5.90522222222,1.76177777778,7.37022222222,3.88633333333,9.23411111111,4.90877777778,3.85988888889,5.09377777778
263.25,2.47488888889,2.137,1.71844444445,1.20207222222,1.18524444444,5.31688888889,0.998666666666,6.88866666667,3.45166666667,8.83833333333,4.76611111111,3.50311111111,4.46488888889
263.63,1.86266666667,1.471,1.47066666667,1.00737777778,0.738511111113,4.79566666667,0.400222222223,6.66644444445,3.02277777778,8.81955555556,4.665,3.55377777778,4.16666666667
264.00,2.18888888889,1.57566666667,2.15388888889,1.17901111111,0.849333333332,4.947,0.805666666668,6.54055555556,2.67044444445,9.062,4.77188888889,4.04522222222,4.46533333334
264.37,1.41544444445,1.16566666667,1.35066666667,0.720783333333,0.00388888888667,4.54255555556,0.231222222222,6.18033333333,1.95211111111,8.65944444444,4.31111111111,3.66355555555,4.11677777778
264.75,1.77544444444,1.598,1.63544444445,1.25370555555,0.70282222222,4.88733333333,1.15877777778,6.55077777778,2.654,8.84988888889,4.66311111111,4.08377777778,4.84055555555
265.12,2.387,2.74333333333,2.11255555556,1.97793888889,1.45228888889,5.231,1.85655555556,7.08744444444,3.43844444444,9.38744444444,5.11211111111,4.84666666667,5.78866666667
265.49,2.36622222222,2.26733333333,1.83533333333,1.77417777778,1.41788888889,4.84044444444,1.75444444445,7.40455555556,3.43677777778,9.19466666667,4.96633333333,4.77722222222,6.07288888889
265.87,2.81022222222,2.94966666667,2.50588888889,2.44394444444,1.97686666666,5.35977777778,2.49711111111,8.43988888889,3.90666666667,9.78405555556,5.53355555556,5.07266666667,6.54322222222
266.24,3.13222222222,3.38766666667,2.77766666667,2.76290555556,2.59477777778,5.92655555556,3.00033333333,8.47333333333,4.32733333333,10.4970555556,6.21511111111,5.21766666667,6.85788888889
266.61,3.94166666667,4.18766666667,3.77511111111,3.85168888889,3.55135555556,7.00288888889,4.06844444444,9.50099999999,5.44055555555,11.6028888889,7.35177777778,6.14633333333,7.70066666667
266.98,4.58877777778,4.60433333333,4.16666666667,4.46794444445,4.09771111111,7.25144444443,4.61955555556,10.0522222222,5.88555555556,12.0472222222,7.85766666667,6.57622222222,8.38699999999
267.36,4.36011111111,3.90833333333,3.44211111111,3.82313888889,3.77662222222,6.92877777778,4.33044444444,9.44566666668,5.63322222222,11.485,7.26177777778,5.90722222222,7.86877777779
267.73,4.25266666667,3.90933333333,3.03555555556,3.56527777778,3.5868,6.85144444444,4.14522222222,9.08511111112,5.40522222222,10.8282777778,6.49344444444,5.46966666667,7.34544444445
268.10,3.12777777778,2.943,1.5,2.72258888889,2.39988888889,5.822,3.16344444444,8.00444444445,4.57811111111,9.72494444444,5.225,4.29388888889,6.28422222222
268.48,3.39044444444,3.3,2.08855555556,3.18683333333,2.9838,6.32822222222,3.55044444444,8.20788888889,5.02644444445,10.1401111111,5.42333333333,4.50422222222,6.62077777778
268.85,3.296,3.151,1.99688888889,3.09472777778,2.94513333333,6.07366666667,3.08877777778,8.22966666667,4.65733333333,10.3822777778,5.45866666667,4.08388888889,6.62666666667
269.22,3.82444444445,3.42166666667,2.34844444445,3.50838333333,3.28373333333,6.54166666667,3.62311111111,8.72255555556,4.97177777778,10.7722222222,5.98488888889,4.37455555556,6.95777777778
269.59,4.31088888889,3.94766666667,2.70988888889,3.92298888889,3.61608888889,6.89111111111,4.13588888889,8.855,5.40633333333,11.0722777778,6.25566666667,4.78422222222,7.41611111111
269.97,4.433,3.9,2.39733333333,3.70997222222,3.68971111111,6.85577777778,4.07177777778,8.42844444445,5.35288888889,10.9908333333,6.13911111111,4.84533333333,7.40744444445
270.34,5.42922222222,4.77,3.16122222222,4.53115,4.52686666667,7.74644444445,4.887,9.14522222222,6.15022222222,11.7580555556,6.89588888889,5.76188888889,8.14088888889
270.71,5.38911111111,4.65766666667,2.98011111111,4.03145,4.18137777778,7.50066666667,4.30055555556,8.83888888889,5.79333333333,11.1229444444,6.57855555556,5.47822222222,8.11922222222
271.09,6.135,5.35466666667,3.59855555555,4.30285555556,4.43424444445,8.15566666668,4.77488888889,9.24022222222,6.08933333333,11.2777777778,6.88133333333,6.11222222222,8.68333333333
271.46,6.28211111111,5.76833333333,3.77366666667,4.49001666667,4.59357777778,8.35955555556,4.98922222222,9.50322222222,6.166,11.252,7.04455555556,6.17144444444,8.96177777777
271.83,6.70555555556,6.043,4.19566666667,4.68202222222,4.81186666667,8.73588888889,5.25655555555,9.84533333334,6.61411111111,11.6470555556,7.51344444444,6.49,9.27444444445
