wavelength,Back_DigHumf,Belly_DigHumf,Breast_DigHumf,Crissum_DigHumf,Crown_DigHumf,DorTail_DigHumf,Rump_DigHumf,Throat_DigHumf,WingTip_DigHumf
207.63,3020.0,1726.66666667,2866.66666667,5720.0,1420.0,2296.66666667,-6.6666666674,1320.00000001,1333.33333333
208.01,-1421.66666667,-803.333333335,-1329.16666667,-2743.33333333,-670.000000001,-730.000000001,70.0,-490.0,-550.0
208.39,-548.666666667,-284.000000001,-476.666666666,-1088.0,-279.999999999,-143.333333334,18.6666666653,-174.666666665,-241.333333333
208.77,-359.583333333,-130.833333333,-248.958333333,-622.499999999,-123.333333333,-35.4166666665,25.8333333339,-94.9999999992,-87.5
209.14,-315.333333334,-86.0,-204.166666667,-492.666666667,-59.3333333334,-15.6666666667,2.00000000006,-130.666666667,-67.3333333334
209.52,593.333399999,198.095133333,344.047666666,792.381066667,226.666666667,80.4761333334,146.666733333,300.0,259.047733333
209.90,189.090866667,49.0909333335,108.71225,239.393933333,54.8484000001,26.3639000001,35.4545333332,105.605933333,79.3938666668
210.28,247.666666667,-60.6666666668,102.5,375.333333333,-58.0,-99.0000000001,-29.3333333334,82.6666666666,31.3333333334
210.66,724.166666666,-130.000000001,331.250000001,996.666666665,-56.666666666,-240.0,-23.333333334,258.333333334,106.666666667
211.03,174.8718,-97.9488,28.2050833332,252.3078,-67.6922000001,-106.923033333,-57.9487999999,43.5897,7.17946666654
211.41,447.777933333,-682.222199999,-102.777833333,844.4444,-564.444533334,-729.999966668,-513.333400001,-194.444433332,-113.333333334
211.79,130.625,-88.7500000002,58.3333333333,205.0,-47.4999999999,-79.3749999999,-61.6666666669,42.0833333334,44.5833333334
212.17,216.666633334,-55.5554666666,168.05575,335.5556,1.1110666668,-4.44433333326,-32.2222000001,144.722233333,127.222133333
212.55,194.375,-10.8333333333,192.1875,301.25,33.75,68.7500000001,22.4999999999,162.708333333,145.0
212.92,625.0,-136.666666668,677.083333335,1075.0,31.6666666666,183.333333335,-69.9999999999,585.0,526.666666667
213.30,2866.66666667,446.666666667,3391.66666667,4579.99999999,866.666666667,1613.33333333,73.3333333326,2873.33333334,2866.66666667
213.68,-214.666666667,-31.3333333331,-340.833333333,-412.0,-33.9999999998,-165.666666667,55.3333333333,-264.333333333,-222.666666667
214.06,-111.9048,-53.9684000001,-179.365083333,-216.508133333,-33.3333333333,-92.8571666668,14.6032000001,-136.349266667,-127.3016
214.44,-1876.66666667,-1340.0,-2408.33333334,-3210.0,-1230.0,-1835.0,-483.333333333,-2166.66666667,-1936.66666666
214.81,290.416666667,255.833333333,351.5625,471.25,207.916666667,324.375,137.5,319.375,316.666666667
215.19,249.666666666,227.333333333,306.666666667,412.0,186.666666667,291.166666667,151.333333333,264.333333333,261.333333333
215.57,187.676733333,171.111066667,221.212083333,281.818133333,150.303,210.505033333,133.333466667,212.6263,184.444466667
215.95,211.9047,197.619066667,240.476333333,319.523933333,159.761933333,240.238033333,151.190466667,234.642833333,194.523733333
216.32,197.956966667,181.290266667,217.473083333,284.7312,140.215133333,214.301133333,146.666533333,217.419466667,177.204466667
216.70,252.272733333,226.969666667,259.469833333,350.909066667,162.7272,266.969766667,183.636333333,281.8182,218.787666667
217.08,211.066666667,185.6,216.0,308.266666667,127.733333333,223.066666667,156.266666667,225.466666667,193.6
217.46,149.607866667,122.352933333,143.6275,218.039133333,75.0979333333,144.215666666,106.666666667,145.980466667,130.980533333
217.83,141.5556,103.777666667,126.111,216.666666667,43.1111333333,119.444466667,94.2222666665,131.222166667,109.111066667
218.21,114.571333333,83.8095333333,92.381,178.4762,26.0952000001,97.8093666666,78.0952666668,115.714433333,79.6191333333
218.59,140.290033333,99.1304,128.623083333,217.681066667,3.18840000014,113.043433333,77.6811333334,142.173733333,92.1738666667
218.97,196.153833333,96.9230666666,182.692416667,316.923133333,-32.8206000001,112.051333333,74.3590000002,200.769199999,94.8719333334
219.34,586.666666666,53.3333333354,708.333333334,1350.0,-769.999999999,43.333333334,-179.999999998,705.000000002,26.666666666
219.72,-13.1666666665,39.0,-13.3333333333,-97.6666666667,119.333333333,37.8333333333,72.3333333335,2.16666666674,30.3333333332
220.10,4.58329999993,37.2221999999,0.69458333325,-66.1111333333,102.2222,33.4721999999,75.8333333333,2.36123333334,29.9998666667
220.47,29.091,71.2120666667,44.6969166667,-49.6970666665,134.8484,63.1818333333,106.3636,31.5151666667,58.7878666666
220.85,13.5416666668,60.8333333333,40.6250000001,-101.666666667,154.166666667,63.5416666667,119.583333333,25.0,57.9166666666
221.23,-0.60606666666,29.6968666666,46.2121666666,-192.121333333,159.393866667,50.0000666667,130.909066667,-3.93933333326,88.4847333336
221.61,14.9206666667,27.9364666669,25.7936666668,-108.254,88.8887999999,23.0158999999,66.6667333331,-19.5238333334,58.4128
221.98,14.8888666666,23.3333333331,20.2776666666,-67.5553999999,54.8890666666,9.77783333328,39.5556666669,-17.4444333334,38.4445333334
222.36,-0.1041666666,13.9583333333,7.50040030084e-11,-79.7916666667,28.9583333333,-17.9166666667,14.1666666667,-23.0208333333,14.7916666666
222.74,14.5679333333,17.5308,6.17275000008,-39.0123333333,19.5062,-13.2099333333,9.2592666666,-3.95069999994,8.51853333332
223.11,32.8123333334,22.9167333333,9.7656666665,-22.3957999999,29.7914666665,-6.30203333332,18.4373333333,5.10406666674,17.1875333334
223.49,36.2961666668,27.5001333333,18.5184166667,-16.574,27.8703333333,-2.96303333332,22.5926666667,8.19436666668,21.4814
223.87,50.3886666667,38.3332666667,24.4444999998,-12.2222,37.3332666666,-4.6111,28.6667333333,7.83316666666,29.5554666666
224.24,62.9558999999,44.5283333334,36.1634166667,-12.4528,46.1636,-1.32076666668,32.3270666667,16.7924,39.8742
224.62,58.9473666667,41.6374666668,27.3390833333,-14.8538,40.1170666666,-4.035,30.4094,12.1051666667,37.1930000001
225.00,67.3333000001,51.4872000001,32.5641666666,-1.23073333335,48.9231333333,6.35906666668,39.4872000001,24.359,47.0767333334
225.38,68.2432,54.4143999999,32.9954166667,8.6486,51.7116,15.8107666667,43.4235333333,31.3062333333,50.2700666666
225.75,66.4368333333,47.8927333333,32.7586666667,14.8658,49.0421333333,16.2834,42.5286666667,33.4866666667,46.8198666667
226.13,63.1022333334,43.9602666667,32.4257500001,19.2739333333,49.7029999999,19.604,43.6963333334,34.1254333333,46.3366666667
226.51,57.6080666666,40.4580666666,30.97975,22.3918,45.1398666667,24.5547,43.6641999999,31.2468333333,44.3765333333
226.88,54.4093999999,36.1679333334,27.1654166666,18.0053333333,44.4618666667,23.9896666667,41.4699333333,27.5592333333,44.4094666667
227.26,44.4055666666,28.5315333333,21.56175,13.9394,34.4986666667,19.6270333334,33.3799333333,22.7506333333,36.0375333333
227.64,40.0193333333,24.0697333333,19.86425,16.5891333333,32.4418,19.0310666667,28.5658666667,21.6085,33.3722
228.01,36.8491,21.7911333333,18.4493333333,17.0481333333,29.1874666667,19.6352333333,26.1690666667,21.3432333333,29.718
228.39,31.5669666667,17.6924,13.7465833333,13.5328666667,25.4700666667,17.9915333333,22.3931333333,17.6923666667,25.4986666667
228.76,30.5264333333,15.4134666667,13.9725,14.6114666667,24.762,17.8949,21.3533333333,16.7419666667,24.361
229.14,28.3275333333,12.2418666667,11.5065,13.4519333333,21.1861333333,15.6701,18.8611333333,14.14,21.7081333333
229.52,28.2588333333,13.5881333333,11.9691666667,16.1147333333,21.8896666667,17.1232,19.7239333333,14.8513,22.4416
229.89,27.1339666667,13.8414666667,12.3474166667,17.0120666667,21.1788,18.5163,19.7357333333,14.1259,23.0285333333
230.27,25.3518333333,13.5611333333,10.9731666667,16.0042,19.1925333333,16.9255666667,18.3644,12.7328666667,21.7184666667
230.65,27.1819333333,15.8781333333,12.3028333333,18.8224666667,21.6824666667,19.2639,20.1051333333,15.0261,24.6897333333
231.02,26.8897,15.6635333333,12.36075,19.3515333333,20.8712666667,19.6250666667,19.838,14.8936333333,24.2148
231.40,30.7785,20.0799333333,16.7165,23.3733333333,25.8682666667,24.4410666667,23.2535333333,19.6408333333,28.2035333333
231.78,31.8266333333,20.5572,16.5118333333,23.3230666667,26.9557333333,25.6244,23.9629333333,20.9288,28.2971333333
232.15,32.3935666667,20.612,17.7595,23.8251333333,27.7159333334,26.1311333333,24.0436,20.5355,30.1202666667
232.53,34.9603333333,24.141,20.8475,27.3493333333,30.0797333333,27.4288,26.7806,23.1057666667,33.1742
232.90,37.5886666667,27.8014666667,22.8428333333,30.0472666667,31.9622,30.9338333333,28.4398,26.0755333333,36.0757333333
233.28,37.9154666667,31.0748666667,26.1400833333,31.9653333333,34.2888,33.4311,31.0532666667,29.3486333333,38.2192
233.66,35.6893666667,29.0553333333,25.597,29.3159333333,32.747,30.5644666667,28.5342666667,26.8946666667,35.3746
234.03,35.5556,29.4335333333,25.78975,29.1286666667,31.9388666667,29.1177333333,27.9738666667,29.0849666667,34.5534
234.41,36.4762333333,28.8465333334,26.746,28.4021333333,31.365,29.5873333333,28.0212666667,29.4390333333,34.2645333333
234.78,35.1478333333,26.8704,25.5099166667,27.1966666667,28.1958,28.1243333333,25.8511333333,28.3384,31.4576
235.16,34.7126333333,26.4366666667,26.0188333333,25.768,27.2518,27.1266333333,25.7681333333,27.2414333333,31.0136
235.54,32.4042666667,22.6011333333,23.7705833333,22.6446666667,23.3442666667,23.3114333333,23.4316666667,22.8086,29.224
235.91,27.3243,16.4172666667,18.3389166667,17.3922,16.2585333333,18.1632666667,17.279,16.0885333333,24.2630666667
236.29,24.7682666667,14.6137333333,15.2594166667,15.0994,13.5981333333,15.0661666667,15.5628666667,15.0772333333,21.1922
236.66,25.7764,16.4181333333,17.2878333333,16.6254,15.6314,17.4740333333,16.6252,16.4080666667,22.8986
237.04,26.1381333333,16.1178,17.2255833333,16.4228666666,15.2032666667,15.6199,16.5853333333,16.6260333333,23.3944
237.41,26.6980666667,14.2528666667,15.96125,15.5068666667,14.4619333333,15.0887333333,16.1756666667,14.2111,22.6124
237.79,29.1244,17.6916666667,18.5573333333,18.5671333333,17.4925333333,18.9353333333,20.2586666667,17.2041,26.1694
238.17,29.0575,17.4206666667,16.989,17.7977333333,18.2738666667,19.5437666667,20.8928666667,15.8332666667,26.8452666667
238.54,27.7107333333,16.7052,15.4693333333,17.1839333333,18.5249333333,19.1282666667,21.2069333333,15.6991666667,26.9348666667
238.92,26.9147333333,16.6023333333,14.73825,16.6759333333,19.3204666667,18.7878666667,21.4324666667,14.9771,27.6216
239.29,26.5295666667,16.6066666667,13.6675,17.6178666667,19.9314666667,19.1431,20.754,15.8612333333,27.4207333333
239.67,25.9159333333,16.8168666667,13.9075833333,18.2582666667,20.946,20.0298333333,20.9759333333,17.0419666667,27.0872666667
240.04,24.8683666667,17.6943333333,13.9163333333,18.2742,21.1990666667,20.0131666667,20.9353333333,17.0356,25.9553333333
240.42,23.6159666667,17.0127333333,14.4030833333,17.7048,20.2653333333,20.2710333333,20.2191333333,15.8477,25.0634
240.79,20.9509,14.9284,12.62775,15.4806666667,17.5050666667,18.3690666667,18.4559333333,13.9978666667,22.2699333333
241.17,18.2604666666,13.0332,11.7108333333,13.9868666667,16.106,17.0507666667,16.8565333333,12.4282333333,20.1764666667
241.54,16.2616333333,12.4151333333,11.2655,12.9474666667,14.7375333333,15.8255666667,15.2932666667,11.9019,18.7500666667
241.92,15.1982333333,11.6256,10.30725,11.6827333333,13.2618666667,14.6587333333,13.7978666667,11.4149333333,17.6419333333
242.29,14.6917666667,11.5332,10.5750833333,11.6188666667,12.9641333333,14.3026,13.3596666667,11.3221,17.3558
242.67,14.4065,11.4077333333,10.8584166667,11.4457333333,12.885,14.1035666667,12.9166666667,11.2026,17.5758666667
243.05,13.3208666667,10.6307333333,9.99541666665,10.0156,11.6434666667,12.9388,11.7614,10.2205333333,15.8931333333
243.42,13.7673333333,11.2778,10.3148333333,10.2411333333,11.8927333333,13.4267,12.2845333334,10.3556666667,16.0759333333
243.80,13.0827333333,10.9957333333,9.58541666665,9.48113333332,10.9958666667,12.8592,11.4908666667,9.57966666667,14.8242
244.17,12.5928333333,10.6114,9.15008333334,8.96879999999,10.4676666667,12.5241,11.2229333333,9.3554,14.4723333333
244.55,12.1932666667,10.2835333333,8.15966666665,8.61119999999,10.0752666667,12.0979,11.0243333333,9.3662,14.0798666667
244.92,11.1,9.14433333333,6.81249999999,7.54433333333,9.22773333333,11.4445,10.0498666667,8.32503333333,13.0998666667
245.30,10.0155666667,8.26400000001,5.55341666667,6.51,8.15973333333,10.736,9.17786666667,7.53306666667,12.1325333333
245.67,9.40646666667,7.33039999999,4.39683333333,5.69286666667,7.60653333333,10.1066,8.66286666665,7.08813333333,11.4536
246.05,8.28220000001,6.13846666666,3.49541666667,4.89126666667,6.742,9.13886666666,7.91840000001,5.91663333333,10.5947333333
246.42,6.94533333332,4.72433333333,2.21083333333,3.7554,5.43906666667,8.0577,6.68293333333,4.56493333333,9.05313333333
246.79,6.38196666668,4.18193333333,1.54833333333,3.2834,4.71793333333,7.6131,6.16386666667,3.99696666667,8.16426666667
247.17,6.27893333333,4.14006666667,1.77533333333,3.485,4.91553333333,7.75603333333,6.28413333333,4.04333333333,8.37993333332
247.54,5.62343333333,3.84006666667,1.39858333333,3.09306666667,4.6396,7.45306666667,5.88673333333,3.7891,8.12106666666
247.92,4.73476666667,3.10913333333,0.53225,2.22226666667,3.91553333333,6.74556666667,4.89273333333,2.93183333333,7.48593333333
248.29,4.7013,3.36166666667,0.690999999999,2.25593333333,3.92726666667,6.81513333333,4.82786666667,2.73126666667,7.71873333334
248.67,4.2761,2.9402,0.403416666667,1.66826666667,3.67193333333,6.3791,4.31453333333,2.09646666667,7.29626666666
249.04,4.23456666667,2.8802,0.289416666666,1.5708,3.5418,6.1739,4.0642,1.86513333333,7.07026666667
249.42,3.8385,2.46953333333,-0.119166666668,1.10226666667,3.08433333333,5.7198,3.51173333333,1.21356666667,6.77959999999
249.79,3.2568,2.0754,-0.536083333335,0.4634,2.5426,5.35903333333,2.86813333333,0.375199999998,6.38726666667
250.17,2.40443333333,1.36926666667,-1.50825,-0.363266666667,1.81586666667,4.663,1.87846666667,-0.649133333334,5.38919999999
250.54,1.76236666667,1.08886666667,-2.45108333333,-1.24566666667,1.0518,4.0346,1.08873333333,-1.27576666667,5.02419999999
250.92,1.7728,1.0522,-2.73625,-1.48093333333,1.1168,3.97906666667,0.862599999998,-1.29906666667,5.18073333333
251.29,1.82093333333,1.13553333333,-2.96958333333,-1.50706666667,1.1774,4.14956666667,0.460533333333,-1.30026666667,5.1962
251.66,1.1258,0.492933333332,-3.58808333333,-2.39926666667,0.383533333331,3.26776666667,-0.416266666667,-2.26793333333,4.29466666667
252.04,1.5825,1.0808,-2.78466666667,-1.8032,0.942866666667,3.60363333334,0.165466666668,-1.49976666667,4.84686666667
252.41,1.4408,0.630866666668,-2.89866666667,-1.73353333333,1.09113333333,3.25936666667,-0.0454666666666,-1.39803333333,4.58646666667
252.79,1.6783,1.01006666667,-2.79475,-1.00406666667,1.51193333333,3.87906666667,0.251133333332,-1.05366666667,5.0028
253.16,1.25633333333,0.693133333332,-3.22966666667,-1.01913333333,1.2978,3.49636666667,0.106800000001,-1.09633333333,4.94820000001
253.54,1.7088,0.9266,-2.94825,-0.752200000001,1.45006666667,3.87196666667,0.397333333335,-0.791233333334,4.8196
253.91,1.2647,0.4514,-3.8265,-1.0144,0.810133333334,3.4601,0.0866,-1.23073333333,4.27953333334
254.28,0.862033333332,0.462533333333,-3.98466666667,-1.2042,0.766733333334,3.2668,0.0695999999986,-1.20083333333,4.50573333333
254.66,2.2417,2.0918,-2.13416666667,0.449599999999,2.31353333333,4.6237,1.59653333333,0.205099999998,6.24313333334
255.03,1.10766666667,1.486,-3.00766666667,-0.163666666669,1.6428,3.61293333333,0.9816,-1.07713333333,5.31693333333
255.41,-0.236766666665,0.653133333334,-4.18908333334,-1.29173333333,0.358800000001,2.5476,0.380333333333,-2.3357,4.5568
255.78,-0.447166666666,0.384333333333,-4.49916666667,-1.12346666667,0.192333333333,2.36153333333,0.280866666667,-2.36896666667,4.99640000001
256.15,-0.789699999999,0.0152000000008,-5.34341666667,-1.29846666667,-0.447999999998,2.31596666667,0.220333333327,-3.05246666667,4.60133333333
256.53,-0.529533333333,-0.246599999999,-5.12325,-1.54513333333,-0.681733333334,2.49913333333,0.333666666667,-2.69143333333,4.18566666666
256.90,-1.3259,-1.09986666667,-5.66816666667,-2.55746666666,-1.43046666667,1.43386666667,-0.431866666666,-3.24893333333,3.18486666667
257.28,-1.17986666667,-0.622266666667,-4.81358333333,-2.1936,-0.930266666668,2.0208,-0.123199999999,-2.79743333333,3.39486666667
257.65,-0.946266666667,0.219266666667,-3.91608333333,-1.62526666667,0.117533333334,2.47266666667,0.481133333333,-1.9594,4.03093333334
258.02,0.286233333334,1.6588,-2.10183333333,-0.377066666668,1.26786666667,3.44923333333,1.59053333333,-0.6726,5.00333333333
258.40,1.52106666667,2.3296,-0.838000000001,0.697266666665,2.1034,4.58233333333,2.63593333333,0.383133333333,5.57473333333
258.77,1.4833,2.1902,-0.746583333334,0.779799999999,2.08393333333,4.47803333333,2.5618,0.509433333333,5.3692
259.15,1.55626666667,2.34086666667,-0.456416666666,1.05126666667,2.2232,4.8305,2.6708,0.822933333333,5.45946666667
259.52,1.92006666667,2.57706666667,-0.114166666667,1.31673333333,2.48593333333,5.13826666667,2.9364,1.1223,5.63706666667
259.89,2.001,2.59686666667,0.0659999999992,1.3374,2.46606666667,5.18346666667,3.0392,1.1565,5.636
260.27,2.05726666667,2.55933333333,0.262916666668,1.35706666667,2.5448,5.0725,3.07706666667,1.23593333333,5.78846666667
260.64,1.80113333333,2.4572,0.035749999999,1.18093333333,2.40713333333,5.01306666667,3.0476,0.995233333333,5.73326666666
261.01,2.0017,2.86953333333,0.376333333334,1.49886666667,2.58046666666,5.3527,3.3156,1.2403,6.01206666667
261.39,2.19513333333,3.03186666667,0.461749999999,1.66126666667,2.78153333333,5.37723333333,3.37266666666,1.51343333333,6.05186666667
261.76,2.0863,2.97846666667,0.300916666667,1.68573333333,2.5654,5.27346666667,3.30773333333,1.424,5.8632
262.13,1.9339,2.6668,0.0616666666683,1.44226666667,2.402,5.0506,3.09213333333,1.26976666667,5.6446
262.51,1.40183333333,2.404,-0.399666666667,0.964933333333,1.97573333333,4.5054,2.54953333333,0.838066666667,5.15346666667
262.88,0.905233333335,1.86766666667,-1.11966666667,0.311333333335,1.5246,4.0575,2.09933333333,0.330300000001,4.64033333333
263.25,0.573300000001,1.39773333333,-1.68066666667,-0.339599999999,1.044,3.64646666667,1.6278,-0.1699,4.07286666667
263.63,-0.394966666667,0.723200000001,-2.31933333333,-0.959066666666,0.467733333333,2.94416666667,0.790133333335,-0.784066666666,3.36093333333
264.00,-0.3568,0.861133333336,-2.32733333333,-0.751666666666,0.785399999999,3.08846666667,0.6924,-0.787300000001,3.0146
264.37,-0.163233333335,1.41426666667,-1.90391666667,-0.287066666666,1.2706,3.69226666667,1.1576,-0.337333333333,3.2854
264.75,0.207533333333,1.98346666667,-1.73658333333,0.183466666666,1.75193333334,4.06733333333,1.38493333333,0.0194333333327,3.5212
265.12,0.340033333335,1.89373333333,-1.84516666667,0.262666666669,1.7388,4.02406666667,1.45046666667,0.189433333332,3.43893333333
265.49,-0.0661,1.36826666667,-2.47233333333,-0.242866666668,1.07826666667,3.60406666667,1.104,-0.439033333334,2.86873333333
265.87,0.0629,1.06993333333,-2.51733333333,-0.398466666666,0.944066666666,3.6208,1.00253333333,-0.488866666665,2.90333333333
266.24,-0.336200000002,0.766,-2.80658333333,-0.425533333335,0.733466666666,3.49133333333,0.753866666667,-0.881499999999,2.5978
266.61,-0.029233333334,0.940266666665,-2.45758333334,0.019466666666,1.10006666667,3.87943333333,1.08446666667,-0.645533333335,3.12066666667
266.98,0.339433333333,1.27966666667,-1.83266666667,0.574533333333,1.41013333333,4.25496666666,1.36906666667,-0.475633333334,3.54406666667
267.36,0.683299999999,1.75573333333,-1.30416666667,1.22866666667,1.87213333333,4.78726666667,1.843,-0.114533333333,4.03493333333
267.73,1.36336666667,2.26693333333,-0.764833333333,1.7188,2.34486666667,5.44823333333,2.5216,0.426399999999,4.5056
268.10,1.2364,2.32033333333,-0.861416666667,1.74886666667,2.27866666667,5.41126666667,2.61126666667,0.488333333333,4.6994
268.48,1.21303333333,2.24606666667,-0.899083333334,1.788,2.22906666667,5.1043,2.45626666667,0.300233333333,4.51906666667
268.85,1.25976666667,2.10186666667,-0.659999999999,1.96826666667,2.12193333333,5.08103333333,2.51966666667,0.270633333334,4.46793333333
269.22,1.52733333333,2.22886666667,-0.389666666667,2.19926666667,2.36806666667,5.38483333333,2.66,0.540599999999,4.57713333333
269.59,2.01803333333,2.7782,0.324916666665,2.80713333333,2.9932,6.05556666667,3.2402,1.16773333333,5.2294
269.97,2.26196666667,3.0244,0.683,3.08026666667,3.2758,6.32663333333,3.42173333333,1.4936,5.552
270.34,2.65743333333,3.51146666667,1.09833333333,3.42553333333,3.75426666667,6.6865,3.75726666667,2.02913333333,5.96933333333
270.71,2.6459,3.6012,1.32441666667,3.48506666667,3.81253333333,6.6697,3.84233333333,2.27676666667,6.00593333333
271.09,2.72863333333,3.71486666666,1.36425,3.48746666667,3.86773333333,6.78193333333,3.74073333333,2.4824,5.83726666667
271.46,3.11513333333,4.091,1.88741666667,3.66586666667,4.1878,6.8268,4.03313333333,2.89573333333,6.27466666667
271.83,2.99266666667,4.00253333333,1.79316666667,3.59533333333,4.10126666667,6.59486666667,3.84566666667,2.8211,6.26486666667
272.20,2.8983,3.74886666667,1.67375,3.21226666667,3.7358,6.423,3.5274,2.64823333333,6.09866666667
272.58,2.6292,3.4548,1.42125,2.84233333333,3.41606666667,6.177,3.19106666667,2.4419,5.85813333333
272.95,2.73783333333,3.61886666667,1.4985,2.836,3.63933333333,6.11453333333,3.02966666667,2.5848,5.93986666667
273.32,2.36633333333,3.34993333333,1.31016666667,2.55046666667,3.38026666667,5.7048,2.83206666666,2.2217,5.83926666667
273.69,2.20296666667,3.318,1.26991666667,2.39713333333,3.15853333333,5.49243333333,2.6466,2.2056,5.82813333333
274.06,2.1344,3.41306666667,1.17083333334,2.41366666667,3.23286666667,5.3399,2.8024,2.19573333333,5.63606666667
274.44,2.34363333334,3.62366666667,1.34275,2.63653333333,3.25153333333,5.39993333333,3.00346666667,2.25656666667,5.8248
274.81,2.98316666667,4.16413333333,1.9135,3.19766666667,3.70873333333,5.9293,3.44786666667,2.85413333333,6.40566666667
275.18,3.2162,4.43633333333,2.28083333333,3.39593333333,3.91073333333,5.97496666667,3.85073333333,3.03373333333,6.732
275.55,3.36106666667,4.53433333333,2.27266666667,3.6836,4.0562,6.11613333333,3.9478,3.23323333333,6.6862
275.93,3.8776,5.0242,2.62841666667,4.1006,4.51826666667,6.4166,4.3222,3.72673333333,7.02186666667
276.30,4.17503333333,5.45173333333,3.06616666667,4.54393333333,4.96906666667,6.7327,4.6904,4.22506666667,7.31579999999
276.67,4.6395,5.95726666667,3.47466666667,5.08073333333,5.45553333333,7.20146666667,5.25673333333,4.87306666667,7.79993333333
277.04,4.77346666667,6.06246666667,3.62233333333,5.35573333334,5.47886666667,7.48203333333,5.6782,5.1004,7.94233333333
277.41,5.20973333333,6.51426666667,3.98341666667,5.69033333333,5.755,7.95516666667,6.098,5.6816,8.20273333334
277.79,5.70753333333,6.66953333333,4.24333333333,6.0088,6.15793333334,8.28056666667,6.4242,5.8114,8.3948
278.16,5.87196666667,6.7744,4.36316666667,6.1688,6.0612,8.45703333333,6.46286666667,5.97236666667,8.61420000001
278.53,5.23429999999,6.02433333333,3.60975,5.53826666667,5.434,7.8878,5.7234,5.3979,7.88479999999
278.90,4.46493333333,5.3714,2.65341666667,4.8538,4.67546666667,7.22663333333,4.845,4.4416,7.08766666666
279.27,4.55686666667,5.39086666667,2.6445,5.074,4.7632,7.48616666667,4.8736,4.6193,7.28573333333
279.64,4.3177,5.27893333333,2.49641666667,4.90426666667,4.50073333334,7.35483333333,4.78106666667,4.4105,7.28753333334
280.02,4.1937,5.01613333333,2.78833333333,4.87246666666,4.4162,7.24276666667,4.6472,4.33326666667,7.15393333334
280.39,4.35623333334,4.8442,2.65725,4.7864,4.381,7.1465,4.5962,4.30243333333,7.14906666667
280.76,4.59540000001,4.90833333333,2.79125,4.88946666667,4.466,7.2289,4.679,4.29613333333,7.41373333334
281.13,4.72313333333,5.00513333333,2.94866666666,4.94,4.50366666667,7.35233333333,4.68646666667,4.44753333333,7.70633333333
281.50,4.39443333334,4.60626666667,2.63,4.7168,4.16446666667,7.02493333333,4.16453333333,4.05903333333,7.5402
281.87,3.98486666667,4.35453333333,2.3805,4.42013333333,3.7736,6.84783333333,3.84893333333,3.8994,7.22513333333
282.25,4.03093333333,4.41813333333,2.59541666667,4.4402,3.8992,6.9951,3.8622,3.98763333333,7.20293333334
282.62,4.5429,4.89293333333,3.20308333333,4.97193333333,4.42926666667,7.5727,4.46746666667,4.59773333333,7.70653333333
282.99,4.84046666666,5.04066666666,3.49691666667,5.1664,4.74486666667,7.67886666667,4.86606666667,5.10366666667,8.02946666666
283.36,4.88466666667,5.08373333333,3.67758333333,5.1514,4.87113333333,7.61073333333,4.98866666667,5.19443333333,7.93079999999
283.73,5.10773333333,5.13093333333,3.86966666667,5.21273333334,4.92106666666,7.63016666667,5.08013333333,5.31873333333,8.04766666667
284.10,4.99036666667,5.00526666667,3.43066666667,5.01186666667,4.8084,7.50376666667,5.01186666667,5.22253333333,7.85919999999
284.47,5.0583,5.18473333333,3.67891666667,5.25926666667,4.94466666667,7.64136666667,5.21366666667,5.2653,8.00166666666
284.85,5.0332,5.14866666667,3.76008333333,5.29113333333,4.95986666667,7.77823333333,5.21693333333,5.42466666667,7.96986666667
285.22,4.80896666667,4.89853333333,3.57841666666,5.07506666667,4.82366666667,7.4565,5.05353333333,5.2117,7.70599999999
285.59,4.8091,4.90626666667,3.617,5.066,4.93706666667,7.47376666666,5.12173333333,5.25733333333,7.71520000001
285.96,4.8692,4.89486666667,3.6445,5.05853333333,4.99566666667,7.30906666667,5.15173333333,5.20516666667,7.82559999999
286.33,4.86726666667,4.90706666667,3.58116666667,5.04546666666,4.96206666667,7.1605,5.129,5.17816666667,7.87246666667
286.70,4.95443333333,4.9394,3.71333333333,5.11,5.02846666667,7.07856666667,5.20113333333,5.18786666667,7.97646666666
287.07,5.3511,5.3398,4.27575,5.56573333333,5.34546666667,7.4953,5.6074,5.38823333333,8.24420000001
287.44,5.41276666667,5.48746666667,4.35533333334,5.69006666667,5.3574,7.64053333333,5.69,5.47203333333,8.42506666667
287.82,5.3964,5.51093333333,4.29083333333,5.69593333333,5.42813333333,7.6192,5.71306666667,5.42616666667,8.37713333334
288.19,5.62496666666,5.8276,4.71183333333,6.03873333333,5.59693333333,7.79373333333,6.02133333333,5.55223333333,8.79833333333
288.56,5.50863333333,5.85786666667,4.62416666667,5.93666666667,5.5588,7.70476666667,6.0232,5.51346666667,8.7308
288.93,5.3369,5.71813333333,4.46483333334,5.75026666667,5.3888,7.39436666667,5.94793333333,5.2402,8.50546666667
289.30,5.47086666667,5.9094,4.5335,5.972,5.46173333333,7.61946666667,6.14813333333,5.3666,8.49320000001
289.67,5.81343333333,6.21186666666,4.7735,6.22413333334,5.63813333333,7.8754,6.45146666667,5.67213333333,8.65593333333
290.04,5.90203333334,6.36153333333,4.89883333333,6.42913333334,5.7514,8.03453333333,6.68506666667,5.77503333333,8.73046666667
290.41,5.97619999999,6.2946,5.05025,6.45293333333,5.81166666667,8.09806666667,6.76113333333,5.7777,8.7732
