wavelength,Back_IriPorf,Belly_IriPorf,Breast_IriPorf,Crissum_IriPorf,Crown_IriPorf,DorTail_IriPorf,Patch10_IriPorf,Patch11_IriPorf,Rump_IriPorf,Throat_IriPorf,WingTip_IriPorf
728.80,8.90600000001,29.0576666667,8.49322222222,17.3223986928,7.62777777778,11.6433333333,9.98566666666,12.0223333333,11.3007777778,51.8304444444,14.9831111111
729.12,8.82911111112,29.0742222222,8.524,17.2138627451,7.59966666667,11.6053333333,9.89977777778,12.0506666667,11.3398888889,51.9222222222,15.1000555556
729.44,8.86277777778,28.8791111111,8.532,17.0861830065,7.734,11.6028888889,9.98233333333,12.2185555556,11.2415555555,51.9388888889,15.1209444444
729.76,8.75966666668,28.8945555556,8.57455555556,16.9620065359,7.59766666667,11.6543333333,9.81244444443,12.2823333333,11.2111111111,52.0238888889,15.0722777778
730.08,8.5658888889,28.6951111111,8.37733333333,16.7531503268,7.32644444444,11.4847777778,9.60755555555,12.0984444444,11.1048888889,52.1415555556,14.7896111111
730.39,8.4798888889,28.5265555556,8.28844444444,16.7911895425,7.19155555556,11.4117777778,9.45511111112,11.9921111111,11.0503333333,52.3076666667,14.748
730.71,9.09166666668,28.9596666667,8.71144444444,17.3772156863,7.78166666667,11.8627777778,9.9761111111,12.5448888889,11.5005555556,52.5944444445,15.3551666667
731.03,9.14777777777,28.892,8.70533333333,17.4993202614,7.98833333333,11.9091111111,10.015,12.5414444445,11.5327777778,52.7581111111,15.3927777778
731.35,9.34344444446,28.925,8.74233333333,17.619875817,8.15022222222,12.128,10.0136666667,12.6903333333,11.6404444444,52.7112222222,15.415
731.67,9.68722222223,29.1301111111,8.86488888889,17.9908496732,8.48077777778,12.5467777778,10.2203333333,12.8863333333,11.9988888889,53.1071111111,15.7133888889
731.98,9.90266666668,29.3894444444,9.06333333333,18.2313464052,8.65566666666,12.8702222222,10.4086666667,13.1945555556,12.2004444445,53.475,15.9165555556
732.30,10.1,29.6854444444,9.203,18.4782810457,8.81011111111,13.037,10.52,13.4,12.383,53.9686666667,16.0682777778
732.62,10.0881111111,29.5794444445,9.08011111111,18.4333202614,8.73622222223,13.0031111111,10.4168888889,13.3502222222,12.3181111111,54.1191111111,15.9741111111
732.94,10.1015555555,29.7785555555,9.16188888888,18.6392222222,8.7271111111,13.0875555556,10.4815555555,13.3003333333,12.4215555555,54.3241111111,16.0523888889
733.25,10.2558888889,29.8083333333,9.25055555557,18.8287189543,8.82755555556,13.174,10.7187777778,13.266,12.5577777778,54.449,16.0611666667
733.57,10.2793333333,29.9224444445,9.26388888888,19.0751830065,8.85600000001,13.1297777778,10.8462222222,13.3601111111,12.6061111111,54.5712222222,16.1461666667
733.89,10.417,30.3503333333,9.54822222223,19.4411960784,9.16144444446,13.4633333333,11.1078888889,13.8056666667,12.9528888889,54.7885555556,16.3527222222
734.21,10.0683333333,30.3355555555,9.34477777779,19.246869281,8.80444444443,13.3234444444,10.8211111111,13.5777777778,12.8054444444,55.0765555556,15.9888333333
734.52,10.004,30.1584444444,9.3688888889,19.1180980392,8.56111111111,13.3287777778,10.6191111111,13.4251111111,12.6604444444,54.904,15.8820555556
734.84,10.0723333333,30.3095555555,9.60422222221,19.3130588235,8.55222222222,13.4173333333,10.8242222222,13.5197777778,12.8433333333,55.3128888889,16.0346111111
735.16,9.85333333333,30.4565555556,9.53422222221,19.1841111111,8.27966666667,13.1714444444,10.6486666667,13.3151111111,12.6424444444,55.2436666667,15.7293888889
735.48,9.63966666668,30.376,9.29522222222,19.1603660131,8.27233333333,13.0062222222,10.6051111111,12.9773333333,12.6364444444,55.2073333333,15.7605555556
735.79,9.26299999999,29.9575555556,8.86188888889,18.637130719,7.67355555556,12.4856666667,10.2073333333,12.7077777778,12.2375555556,54.6915555556,15.4345555556
736.11,9.12422222223,29.7886666667,8.53955555556,18.5512679739,7.31488888889,12.2064444445,9.894,12.5357777778,12.0991111111,54.4491111111,15.0961666667
736.43,9.20144444443,29.5511111111,8.53977777778,18.5591568627,7.34011111111,12.2211111111,9.79555555555,12.5348888889,12.2398888889,54.3334444444,15.1699444445
736.74,9.256,29.7814444444,8.54877777778,18.6501437908,7.44633333333,12.1984444445,9.858,12.6613333333,12.2512222222,54.28,15.2537222222
737.06,9.36322222221,29.7885555556,8.634,18.6859411765,7.56666666667,12.438,9.80666666668,12.8741111111,12.2727777778,54.4092222222,15.4281111111
737.38,9.46411111111,29.735,8.55433333333,18.5109477124,7.39988888889,12.3518888889,9.76500000001,12.6792222222,12.1113333333,54.4952222222,15.437
737.69,9.674,29.9464444444,8.68222222222,18.6119934641,7.63433333334,12.3461111111,9.92477777777,12.8512222222,12.0391111111,54.5448888889,15.8358888889
738.01,9.46855555556,30.2095555556,8.57388888889,18.555248366,7.76211111111,12.3214444445,9.97966666664,12.8854444444,12.1222222222,54.8152222222,15.7552222222
738.33,9.17633333334,30.086,8.19577777778,18.3728169935,7.51666666667,12.0426666667,9.45166666666,12.6084444444,11.8276666667,54.6541111111,15.4599444444
738.64,9.25922222221,30.0324444444,8.35222222222,18.5520718954,7.85144444445,12.2403333333,9.60544444444,12.8274444444,11.9617777778,54.7313333333,15.7388888889
738.96,9.23922222223,30.0575555556,8.51833333333,18.6089542483,7.78977777778,12.2471111111,9.55988888889,12.8811111111,11.8281111111,54.7517777778,15.6437222222
739.28,9.36366666667,30.231,8.79377777778,18.9878235294,8.18622222222,12.4886666667,9.80155555557,13.1152222222,11.9715555556,54.7742222222,15.7172777778
739.59,9.47566666668,30.3234444444,8.94955555555,18.9128300653,8.49133333334,12.7164444444,10.0285555556,13.1856666667,11.8986666667,54.715,15.8869444444
739.91,9.265,30.3974444444,8.84655555557,18.638372549,8.14822222222,12.5886666667,9.79477777777,12.9802222222,11.6868888889,54.7726666667,15.5824444444
740.23,9.07755555556,30.1337777778,8.58022222222,18.3921045751,7.93888888889,12.359,9.53266666668,12.6701111111,11.3444444444,54.6301111111,15.378
740.54,9.10566666668,30.0148888889,8.473,18.4405490196,7.85577777778,12.2276666667,9.51088888888,12.554,11.2683333334,54.4584444445,15.3025
740.86,9.19211111112,29.9613333333,8.62688888889,18.5975490196,7.974,12.4887777778,9.55044444446,12.8868888889,11.4574444445,54.5045555556,15.3012222222
741.18,9.41255555554,29.8837777778,8.69855555556,18.8430261438,7.93588888889,12.7611111111,9.64655555556,12.9833333333,11.7445555556,54.5145555555,15.3031111111
741.49,9.58144444445,29.7081111111,8.70255555556,18.9436535948,7.75055555556,12.7505555555,9.63022222222,12.9583333333,11.6806666667,54.2698888889,15.265
741.81,9.47444444444,29.6391111111,8.63322222222,18.751,7.71377777778,12.6572222222,9.61844444446,12.8591111111,11.4615555555,54.1661111111,15.1248333333
742.12,9.46766666667,29.7244444444,8.58533333333,18.5626666667,7.48133333333,12.604,9.50533333332,12.9718888889,11.249,54.0166666667,14.9584444444
742.44,9.30777777778,29.4525555556,8.19955555556,18.3420915033,7.222,12.3962222222,9.26133333332,12.7501111111,10.8793333334,53.6258888889,14.4103888889
742.76,9.18244444443,29.5707777778,7.83077777778,18.1493921569,7.06422222222,12.2692222222,8.95000000001,12.4154444444,10.8054444444,54.1004444444,14.3163333333
743.07,9.27722222222,29.8748888889,7.88355555556,18.4816928105,7.16933333333,12.457,9.08144444444,12.496,10.9585555556,54.5015555556,14.3517222222
743.39,9.24377777779,30.0852222222,7.82377777778,18.5613594771,7.39855555556,12.5485555555,9.19133333332,12.7284444444,10.8263333334,54.4817777778,14.4332777778
743.70,9.2158888889,30.0198888889,7.86844444444,18.6664575163,7.484,12.6086666666,9.16722222221,12.8076666667,10.8461111111,54.4378888889,14.4201666667
744.02,9.28000000001,30.2311111111,8.00888888889,18.5129411765,7.59111111111,12.7688888889,9.07111111112,12.76,11.04,54.4133333333,14.3977777778
744.34,8.82333333334,29.9422222222,7.72888888889,18.134875817,7.34311111111,12.2012222222,8.49133333333,12.1338888889,10.5461111111,54.0933333333,13.8901111111
744.65,8.94855555557,30.0786666667,7.96333333333,18.0516535948,7.73133333333,12.2257777778,8.71233333333,12.4754444444,10.7632222222,53.8658888889,13.9468333333
744.97,9.179,30.287,8.24011111111,18.1484705882,7.98855555556,12.3332222222,9.03988888889,12.8678888889,10.9314444444,54.4413333333,14.0787222222
745.28,9.4061111111,30.3913333333,8.28144444444,18.4968366013,8.12866666667,12.6451111111,9.27555555554,13.1666666667,11.4665555556,54.7771111111,14.3948888889
745.60,9.82777777779,30.681,8.60777777778,18.9627189542,8.60311111111,13.1577777778,9.71944444445,13.4245555556,12.0914444444,55.5237777778,14.7372222222
745.91,9.93866666665,30.8477777778,8.91166666668,18.8236013072,8.80244444444,13.2607777778,9.69333333333,13.5151111111,12.2606666667,55.8691111111,15.1398333333
746.23,9.96655555557,30.809,9.15222222223,18.9042287581,8.92599999999,13.441,10.0887777778,13.8164444444,12.3596666667,55.8088888889,15.1737777778
746.55,10.1202222222,30.9266666667,9.41922222223,18.8691568627,8.98922222223,13.45,10.2651111111,13.9296666667,12.4323333333,55.8675555555,15.1894444445
746.86,10.296,31.1657777778,9.61744444443,19.1068235294,9.12099999999,13.4335555556,10.3777777778,13.9663333334,12.7596666666,56.4892222222,15.4873333333
747.18,10.405,31.6371111111,9.67188888888,19.0811633987,9.30044444445,13.5452222222,10.5977777778,14.2511111111,13.0317777778,57.2973333333,15.6627777778
747.49,10.2225555556,31.5518888889,9.59044444443,18.9855294118,9.16466666668,13.4423333333,10.6256666667,14.2026666667,12.7092222222,57.566,15.5239444444
747.81,10.4293333333,31.87,9.82066666667,19.3644836602,9.42966666666,13.6468888889,11.1566666667,14.4285555556,13.0835555556,57.8368888889,16.0598888889
748.12,10.2865555555,31.9037777778,9.94722222221,19.6100326797,9.40200000001,13.7091111111,11.1568888889,14.259,13.031,58.5566666667,16.023
748.44,10.5135555555,32.38,10.0984444445,19.9308562091,9.72900000001,14.0441111111,11.2526666667,14.3222222222,13.264,58.6206666667,16.4775555556
748.75,10.9755555555,32.8,10.6001111111,20.2990588235,10.2791111111,14.4124444444,11.9341111111,14.8013333333,13.4988888889,59.0286666667,16.9040555555
749.07,10.807,32.9295555556,10.5802222222,20.2327908497,10.222,14.1464444444,11.9003333333,14.6954444444,13.3932222222,59.0944444444,16.9163333333
749.38,11.2426666666,33.578,11.1112222222,20.9124705882,10.4897777778,14.6395555556,12.4851111111,15.2744444445,13.8551111111,59.7278888889,17.3900555556
749.70,11.4577777778,33.9718888889,11.3758888889,21.2525947712,10.573,14.7555555556,12.6436666667,15.4761111111,14.126,59.9113333333,17.6679444445
750.01,11.4753333333,33.8387777778,11.5346666667,21.4652222222,10.6556666667,14.8725555555,12.6184444444,15.7376666667,14.2624444445,59.8361111111,17.821
750.33,11.9316666667,33.9862222222,11.7822222222,21.6210980392,10.8755555555,15.1594444444,12.8698888889,15.998,14.3388888889,59.8394444444,17.8495555556
750.64,11.8063333333,33.708,11.6348888889,21.6050588235,10.8447777778,15.0481111111,12.7364444444,15.7614444444,14.0232222222,59.5015555556,17.5267222222
750.96,11.8902222222,33.741,11.7406666667,21.7418366013,11.0157777778,15.0427777778,12.8005555556,15.7993333333,14.1822222222,59.5144444444,17.6294444445
751.27,12.3281111111,33.9486666666,11.8757777778,21.8678235294,11.3555555556,15.6851111111,13.0881111111,16.1871111111,14.2734444444,59.8081111111,17.6754444445
751.59,12.2924444444,34.2114444444,11.7854444444,21.8572091503,11.4415555556,15.6143333333,13.1656666667,16.2434444445,14.1932222222,59.5745555556,17.7755
751.90,11.7165555556,33.5232222222,11.4588888889,21.2259215686,10.7721111111,14.83,12.6971111111,15.6746666667,13.6277777778,59.0345555555,17.0800555556
752.22,11.335,33.3926666667,11.0837777778,20.8189019608,10.4078888889,14.3397777778,12.1658888889,15.2987777778,13.4036666667,58.9578888889,16.7305555555
752.53,10.8921111111,32.7222222222,10.4223333333,20.4371960784,9.75633333333,13.9254444445,11.6221111111,14.9562222222,12.7941111111,58.3652222222,16.247
752.85,10.3876666667,31.9322222222,9.55466666668,19.819751634,9.21122222223,13.1666666667,10.9004444445,14.4438888889,12.0864444445,57.8721111111,15.6847222222
753.16,10.1886666667,31.5608888889,9.29788888888,19.3991830065,9.17966666665,13.0787777778,10.6384444444,14.1922222222,11.8154444444,57.6824444445,15.2805555556
753.47,10.2811111111,31.7323333333,9.442,19.4484509804,9.26077777779,13.1336666666,10.7574444445,14.2946666667,11.8911111111,57.8366666667,15.2696666667
753.79,10.3368888889,31.8392222222,9.60344444443,19.6685555556,9.48566666668,13.452,11.0431111111,14.4163333333,12.2656666667,57.7288888889,15.4532222222
754.10,10.4892222222,31.9081111111,9.63599999999,19.7596535948,9.62233333333,13.5075555555,10.9022222222,14.7286666667,12.5181111111,57.7522222222,15.4501111111
754.42,10.4857777778,32.01,9.70111111112,19.8940196079,9.80155555557,13.6071111111,10.9422222222,14.8116666667,12.7631111111,57.8051111111,15.3799444444
754.73,10.2525555556,31.9468888889,9.63266666668,19.7979673203,9.68311111111,13.058,10.6887777778,14.5271111111,12.7181111111,57.594,15.4363333333
755.05,9.7981111111,31.2594444444,9.22288888889,19.2506666667,9.12566666668,12.8508888889,10.1971111111,14.006,12.4241111111,57.3463333333,14.8875
755.36,9.81666666665,31.6703333333,9.31122222221,19.606124183,9.2638888889,13.2276666667,10.3457777778,14.3422222222,12.6605555556,57.9413333333,15.1242222222
755.67,9.88755555556,31.4791111111,9.53444444446,19.5306143791,9.32288888888,13.1816666667,10.4097777778,14.4054444444,12.6641111111,57.5697777778,15.0807222222
755.99,10.3003333333,31.9805555556,9.82888888889,19.8817581699,9.89022222221,13.5812222222,10.7433333333,14.5805555555,13.1144444444,57.9407777778,15.401
756.30,10.754,32.511,10.3358888889,20.2610457516,10.5285555555,14.0944444445,11.3131111111,14.7238888889,13.7278888889,57.914,15.7599444444
756.62,11.3868888889,33.3523333333,10.9875555556,21.102,10.9256666667,14.5437777778,12.0573333333,15.1428888889,14.3441111111,58.8313333333,16.3837777778
756.93,11.5254444445,33.4002222222,10.8065555556,21.1316666667,11.0967777778,14.691,12.3345555556,15.2337777778,14.5528888889,58.8975555556,16.4928333333
757.24,10.9384444444,32.9403333333,10.0137777778,20.7037712418,10.4785555556,13.9571111111,11.8155555556,14.7765555555,13.9763333333,58.8807777778,15.9168333333
757.56,10.7831111111,32.9714444445,10.0642222222,20.8815098039,10.1994444445,14.1407777778,12.1532222222,14.5896666667,14.083,59.1112222222,16.2469444444
757.87,11.2463333333,33.4588888889,10.4448888889,21.3539869281,10.5607777778,14.6974444445,12.6314444445,15.0545555556,14.4367777778,59.7644444444,16.942
758.18,11.3865555555,33.6522222222,10.415,21.4426143791,10.5505555555,15.0257777778,12.7205555556,15.2287777778,14.5668888889,59.9583333333,16.8890555556
758.50,11.5902222222,34.1363333333,10.4627777778,21.7536928105,11.0192222222,15.1164444444,12.9542222222,15.7935555555,14.9181111111,60.2186666667,17.3558333333
758.81,12.1353333334,34.243,10.7111111111,21.941,11.635,15.507,13.5257777778,16.169,15.3116666667,59.9655555556,17.6978333333
759.13,12.1552222222,34.4923333333,10.6798888889,22.3379150327,11.772,15.91,13.5775555556,16.2307777778,15.5221111111,60.249,18.0435555556
759.44,11.7881111111,34.3033333333,10.4341111111,22.0208366013,11.4184444444,15.5094444444,13.4544444445,16.0473333333,15.207,60.122,17.8453333333
759.75,11.3251111111,34.0283333333,9.84744444445,21.7179019608,10.9604444445,15.1113333333,12.9727777778,15.8841111111,14.6301111111,60.4841111111,17.5685555556
760.07,10.7773333333,33.3431111111,9.23366666668,21.1219019608,10.7047777778,14.7551111111,12.2724444444,15.4567777778,14.1356666667,59.7222222222,17.1190555556
760.38,10.6724444444,33.5262222222,9.22144444446,21.2423529412,10.8074444444,14.7456666667,12.1618888889,15.4784444445,14.1333333333,59.5951111111,17.1488333333
760.69,11.1395555555,33.6351111111,9.95144444443,21.5444705882,11.3185555556,15.1274444445,12.5443333333,15.8298888889,14.5948888889,59.3645555556,17.5363888889
761.01,11.3654444444,33.6147777778,10.2302222222,21.4504640523,11.6468888889,15.1251111111,12.5777777778,15.729,14.5484444445,58.9064444445,17.4433333333
761.32,11.2343333333,33.5618888889,10.0642222222,21.1978888889,11.6035555556,14.8853333333,12.545,15.7516666667,14.5773333333,58.7885555556,17.3001111111
761.63,11.158,33.7473333333,10.0268888889,21.3699673203,11.4353333333,14.8716666667,12.5793333333,15.5974444444,14.6454444444,59.1368888889,17.2665
761.94,11.3854444444,33.8781111111,10.3205555556,21.4838431373,11.2013333334,15.0387777778,12.6345555556,15.3457777778,14.7111111111,59.0735555555,17.2726111111
762.26,11.1982222222,33.7282222222,10.1786666667,21.5044575164,10.9135555556,15.0267777778,12.1937777778,15.1217777778,14.4578888889,59.2303333333,17.0951666667
762.57,11.0996666667,33.6037777778,9.94166666668,21.1876405229,10.734,14.8936666667,12.0635555556,14.9238888889,14.1926666667,59.1208888889,16.9808888889
762.88,11.0814444444,33.5182222222,9.83544444444,21.1417843137,10.6967777778,14.9344444444,11.991,14.9011111111,14.1393333333,59.1421111111,17.079
763.20,11.5605555555,33.8797777778,10.2987777778,21.722248366,11.111,15.5468888889,12.4484444444,15.3635555555,14.6663333333,59.2076666667,17.6712777778
763.51,12.0982222222,34.1664444445,10.8064444444,22.2983529412,11.5593333333,15.7985555556,12.8962222222,15.9385555555,15.0002222222,59.2873333333,18.193
763.82,12.1264444444,34.1078888889,10.9645555555,22.3655490196,11.5122222222,15.7647777778,12.9216666667,15.7963333333,15.0007777778,59.5638888889,18.2889444445
764.14,11.9094444445,33.9978888889,10.6572222222,22.2049869281,11.2518888889,15.557,12.7361111111,15.4022222222,14.727,59.4878888889,18.0455555555
764.45,11.6554444444,34.2587777778,10.3128888889,22.2119738562,10.8787777778,15.4003333333,12.6168888889,15.393,14.6601111111,60.0986666667,18.1471666667
764.76,11.6665555555,33.9554444444,10.193,22.1469477124,10.6408888889,15.343,12.5255555556,15.1466666667,14.4841111111,59.5801111111,18.1346666667
765.07,11.7301111111,33.8911111111,10.2856666667,22.1218039216,10.7215555555,15.4898888889,12.6623333333,15.4057777778,14.6531111111,59.5673333333,18.3726111111
765.39,11.6997777778,33.874,9.91777777778,22.2256928105,10.8507777778,15.4915555555,12.7007777778,15.5636666667,14.6345555556,59.996,18.4583333333
765.70,11.8202222222,34.1983333333,9.97999999999,22.380751634,11.1406666667,15.4322222222,12.8917777778,15.5251111111,14.8754444444,60.2313333333,18.8823333333
766.01,11.9924444444,34.3526666667,10.2918888889,22.8586862745,11.4137777778,15.5805555556,13.2298888889,15.7142222222,15.1622222222,60.568,19.1261111111
766.32,11.847,34.3331111111,10.4507777778,22.9647973856,11.4743333333,15.6573333333,13.3466666667,15.78,15.2754444444,60.7997777778,19.225
766.64,11.7176666667,34.3025555556,10.3107777778,22.729496732,11.4592222222,15.4313333334,13.428,15.6847777778,15.4164444444,61.014,18.9807777778
766.95,10.8627777778,33.9197777778,9.42044444444,21.8089869281,10.5933333333,14.947,12.8018888889,14.9258888889,14.8518888889,60.9341111111,18.5051666667
767.26,10.5645555556,33.7142222222,8.74877777777,21.4900457516,10.1673333333,14.6051111111,12.5847777778,14.6713333333,14.6105555556,60.8434444445,18.3720555555
767.57,10.2648888889,33.9071111111,8.4508888889,21.2627450981,9.72000000001,14.3627777778,12.2703333333,14.7511111111,14.3512222222,61.2877777778,18.5012777778
767.88,10.653,33.9697777778,8.77944444444,21.6962745098,10.4271111111,14.6741111111,12.5148888889,15.0427777778,14.6503333333,61.1765555556,18.6146666667
768.20,10.6331111111,34.0968888889,8.98200000001,21.7980065359,10.6951111111,14.7918888889,12.3772222222,15.394,14.5064444445,61.8933333333,18.7150555555
768.51,10.0746666667,33.2367777778,8.19477777778,20.9486862745,9.84933333334,13.6988888889,11.5938888889,14.5424444445,13.3643333333,61.1691111111,17.9732222222
768.82,10.151,33.3135555555,8.23722222223,20.817627451,9.48877777778,13.528,11.6343333333,14.6073333333,13.1241111111,61.1905555556,17.8881111111
769.13,10.0027777778,33.1825555556,8.03922222222,20.6500653595,9.038,13.41,11.7201111111,14.9632222222,12.89,61.3367777778,17.9633888889
769.44,9.74622222221,32.8478888889,7.45888888889,19.9748954249,8.402,12.7646666667,11.3643333333,14.7138888889,12.3495555556,61.2483333333,17.6309444444
769.76,10.153,32.9972222222,7.75055555556,20.190745098,8.59422222222,12.77,11.5616666666,14.6931111111,12.5338888889,61.3756666667,17.507
770.07,9.84377777777,32.4615555556,7.87366666667,19.7887973856,8.18855555556,12.4808888889,11.221,14.5975555556,12.1071111111,61.5543333333,17.5087777778
770.38,10.2754444445,32.8704444445,8.42477777778,20.4572941176,8.73077777778,13.32,11.9094444445,15.1332222222,12.6035555556,62.0177777778,18.0434444444
770.69,10.2915555555,32.3238888889,8.56855555555,20.3459019608,8.49255555556,13.3273333333,11.6575555556,14.9436666667,12.4467777778,61.6804444444,17.7900555556
771.00,10.7835555556,32.2512222222,9.00022222221,20.7575228758,9.17555555557,13.8546666667,12.3763333333,15.1423333333,13.0162222222,61.3776666667,18.1985
771.32,10.378,31.3555555556,8.73611111111,20.1608954248,8.6291111111,13.6005555556,12.1573333334,14.6851111111,12.478,60.5268888889,17.7971111111
771.63,10.1972222222,31.4518888889,8.494,20.1440915033,8.30044444444,13.3412222222,12.2726666667,14.3786666667,12.4815555555,60.3405555556,17.5959444444
771.94,10.2673333333,31.7394444444,8.66544444444,20.5381699346,8.66533333333,13.8615555556,12.8146666667,14.721,13.0177777778,60.3063333334,17.8309444444
772.25,10.8695555556,31.8452222222,9.45933333335,20.8603071896,9.49833333333,14.3133333333,13.1368888889,15.0537777778,13.5188888889,59.7787777778,18.256
772.56,11.0175555555,31.7527777778,10.0211111111,20.6833594771,9.88844444446,14.5137777778,13.5325555556,14.9964444445,13.7272222222,59.48,17.9398888889
772.87,10.9932222222,31.7135555556,10.0495555555,20.6818431373,9.89233333333,14.6892222222,13.5093333333,14.9642222222,13.5565555556,59.0154444444,17.9958333333
773.18,11.7815555556,32.6078888889,11.0323333333,21.3476797386,10.4958888889,15.5191111111,14.0287777778,15.5506666667,14.0998888889,59.2066666667,19.0363888889
773.50,12.3995555556,32.896,11.486,22.2186405229,10.9861111111,16.1006666667,14.6794444444,16.1552222222,14.6561111111,58.632,19.4230555556
773.81,12.8415555556,33.2081111111,12.129,22.6625163399,11.4008888889,16.2396666667,14.8775555556,16.1773333333,15.0105555556,58.7424444444,19.8848333333
774.12,12.8307777778,33.5633333333,12.0304444445,22.6143071895,11.6421111111,16.5716666667,15.1688888889,16.1832222222,15.4778888889,59.1138888889,20.015
774.43,12.2317777778,33.2293333333,11.2712222222,22.0780915033,10.9831111111,16.2265555556,14.3932222222,15.498,14.8254444445,58.8057777778,19.6607222222
774.74,12.4371111111,33.5758888889,11.3697777778,22.1309084967,10.998,16.141,14.3862222222,15.4862222222,14.9844444444,59.146,19.9942777778
775.05,12.7122222222,33.4878888889,10.9892222222,22.0059477124,10.8186666667,16.0935555556,14.2728888889,15.4515555556,14.8174444444,59.0832222222,20.0358333333
775.36,13.2811111111,33.7413333333,11.5191111111,22.4101437909,11.2661111111,16.4055555556,14.5455555556,15.9244444444,15.2144444444,59.3734444445,20.8029444444
775.67,12.6075555555,33.0936666667,10.7555555556,22.3219084967,10.5572222222,15.9638888889,14.1121111111,15.3686666667,14.5997777778,59.59,20.5440555556
775.98,12.9821111111,33.012,10.2456666667,22.5935882353,10.4187777778,16.0648888889,13.7817777778,15.4468888889,14.7297777778,59.2401111111,20.5613888889
776.30,13.8515555556,33.7816666667,11.0446666667,23.4771633987,11.3768888889,17.0236666667,14.1173333334,16.135,15.4706666667,60.2224444444,21.2381666667
776.61,13.6875555555,33.4508888889,10.2552222222,23.3250392157,11.2203333334,16.717,14.1825555556,15.9702222222,15.2652222222,60.3223333334,20.7747777778
776.92,12.9102222222,33.0677777778,9.26055555555,22.4320849673,10.0144444444,15.8742222222,13.2614444444,14.7177777778,14.1436666667,60.49,19.7164444444
777.23,12.4763333333,32.21,8.571,21.6108431373,9.33122222222,15.2325555556,12.675,14.472,13.4093333333,60.2212222222,18.4206111111
777.54,12.6042222222,32.1835555555,9.02633333332,21.9567973856,9.47244444444,15.1952222222,12.7842222222,14.7834444444,12.913,59.4594444444,18.55
777.85,12.7807777778,32.2402222222,9.13166666668,22.1626405229,9.92333333335,15.1216666667,13.2885555555,15.354,13.1423333333,59.5233333333,18.5342777778
778.16,12.9902222222,32.3287777778,9.37044444444,22.3525555556,10.046,15.4671111111,13.4061111111,15.8222222222,13.5012222222,59.6346666667,18.9702777778
778.47,12.6025555556,32.0537777778,9.39022222223,22.0959934641,9.70800000001,15.1795555556,13.1055555556,15.409,13.3614444444,59.977,19.0187777778
778.78,12.5403333333,31.9133333333,9.14622222221,21.7421307189,9.25344444444,14.8087777778,12.9778888889,15.3,12.817,60.2715555556,18.5291111111
779.09,12.9465555556,32.1816666667,9.34777777778,21.8125490196,9.39266666666,14.9167777778,13.3783333333,15.5916666667,13.2704444444,60.3416666667,18.6682222222
779.40,12.1598888889,32.0152222222,8.96688888888,21.7597712418,8.61411111111,14.4435555556,12.9213333333,15.0746666667,12.6704444444,60.7537777778,18.4583888889
779.71,12.0001111111,31.6483333334,8.574,21.3174575163,7.852,13.9167777778,12.861,14.7222222222,12.4721111111,59.889,18.125
780.02,11.5901111111,31.2952222222,8.23711111111,20.7051503268,7.06311111111,13.2901111111,12.0033333333,14.4077777778,12.2194444444,59.782,18.0332777778
780.33,12.4613333333,31.8425555556,8.84177777777,21.432496732,8.092,13.8866666667,12.752,15.3212222222,12.9956666667,59.8781111111,18.8607222222
780.64,13.018,32.5497777778,9.02477777779,22.3416928105,8.26022222222,14.5567777778,13.3484444445,15.8595555556,13.6787777778,60.4266666667,19.7063333333
780.95,13.743,33.7734444444,9.38855555556,23.1905424837,8.81433333333,15.2742222222,13.9726666667,16.7384444444,14.7956666667,61.8047777778,20.557
781.26,13.6707777778,33.663,9.24000000001,22.9956928105,8.13466666667,14.8923333333,13.535,16.657,14.8245555556,62.013,20.6855555556
781.57,13.3292222222,33.7194444444,8.764,22.6404444445,7.80344444445,14.2998888889,13.2501111111,16.2705555556,14.0917777778,62.0914444444,20.1574444444
781.88,13.7937777778,34.2795555556,9.39422222222,23.3462875817,8.76011111112,15.1986666667,14.223,16.7593333333,14.9446666667,61.6135555556,20.4611666667
782.19,13.7368888889,34.6168888889,9.44555555556,23.7915947713,9.22022222221,15.7261111111,14.1975555556,16.7646666667,15.344,61.513,20.8064444444
782.50,14.3391111111,35.2326666667,10.0285555556,24.0579803922,9.84155555556,16.4845555556,14.6442222222,17.1144444444,15.7365555556,61.608,21.4842777778
782.81,14.639,34.9555555556,9.8797777778,23.906627451,10.3294444444,16.6128888889,14.9906666667,17.2382222222,16.1438888889,61.2333333333,21.7238888889
783.12,13.8887777778,34.6424444445,9.62233333334,23.7875947712,10.0321111111,16.227,14.6183333333,16.9465555556,15.7174444445,61.6207777778,21.3779444444
783.43,13.621,34.3651111111,9.92066666669,24.266503268,10.0098888889,16.5872222222,14.5635555556,16.6667777778,15.7937777778,60.5654444445,20.8728888889
783.74,14.6684444445,35.1967777778,11.1808888889,25.1307320261,11.0512222222,17.4687777778,15.4161111111,17.1997777778,16.7812222222,61.0064444445,21.8783333333
784.05,14.5757777778,34.9264444444,11.0414444445,24.4917189542,11.2107777778,16.637,15.3922222222,16.587,16.6665555556,60.2051111111,22.1577777778
784.36,14.1201111111,34.0042222222,10.0031111111,23.7087908497,10.5417777778,15.523,14.3844444444,15.4214444444,15.5126666667,60.0895555556,21.1956111111
784.67,15.0793333334,35.1953333333,10.9381111111,24.656503268,11.6808888889,16.5242222222,15.3338888889,16.4632222222,16.0663333333,60.9687777778,21.963
